
[00:00:00.000 --> 00:00:01.000]   [GASP]
[00:20:06.000 --> 00:20:23.000]   I think he started making some kind of – I don't know how you say all the rock climbing terms, but he started making some kind of rock climbing equipment and wound up building a company, wound up building a massive company, which has then given him the ability to fund things that are important to him.
[00:20:23.000 --> 00:20:30.000]   He can run his company on his own terms because he just has a different outlook on life.
[00:20:30.000 --> 00:20:34.000]   I really don't think he's that concerned about – he's not fearful.
[00:20:34.000 --> 00:20:36.000]   I doubt he's fearful of losing his wealth.
[00:20:36.000 --> 00:20:38.000]   He may – who knows? It could happen.
[00:20:38.000 --> 00:20:40.000]   His company could go bankrupt. Probably not.
[00:20:40.000 --> 00:20:52.000]   But even so, he'd probably in many ways be just as happy getting the chance to be outdoors with his buddies and kind of doing the things that he loves because he hasn't built this life of comfort that if he loses this life of comfort somehow,
[00:20:52.000 --> 00:20:54.000]   it's going to destroy him.
[00:20:54.000 --> 00:21:06.000]   I really just find him to be a neat character to look at and consider how I could apply his financial lessons to me and to many other people.
[00:21:06.000 --> 00:21:18.000]   There's tons of interesting stories and it's just a matter of – we're so drilled into our head that you go to school from this time, then you start work and you work a 40-hour week and you do it until you're 65.
[00:21:18.000 --> 00:21:21.000]   There's just so many options and it's just a matter of what you choose to do.
[00:21:21.000 --> 00:21:22.000]   All right.
[00:21:22.000 --> 00:21:34.000]   So I'd like to hear – as you've been on this journey, I'd like to hear some of the influences that have really helped you and some of the ideas, specific ideas that have helped you in your journey as you're working through it right now.
[00:21:34.000 --> 00:21:44.000]   And then after we go through that, then we'll switch to some of the mistakes you've made and some of the errors that you've committed that if you had known about them, probably would have helped you to do better.
[00:21:44.000 --> 00:21:52.000]   So let's start with what are some of the tricks and techniques and influences that have really been beneficial to you as you've been working your way through your financial independence plan?
[00:21:52.000 --> 00:22:00.000]   I guess I think the key thing is just starting from the very beginning and getting off on the right foot.
[00:22:00.000 --> 00:22:03.000]   So we both were highly educated.
[00:22:03.000 --> 00:22:11.000]   We each have three college degrees and we had a total – I would say my wife's college debt was less than $10,000.
[00:22:11.000 --> 00:22:14.000]   And mine, I had absolutely never any college debt.
[00:22:14.000 --> 00:22:16.000]   How did you do it?
[00:22:16.000 --> 00:22:21.000]   For myself, and this is kind of the same approach we're taking with our daughter, just starting – like my daughter's two.
[00:22:21.000 --> 00:22:26.000]   We already have – I would say we probably have close to $25,000 saved for her.
[00:22:26.000 --> 00:22:34.000]   And that's kind of – and we're just going to gradually – even if we retire, I have a little hobby job where I teach rock climbing at a college.
[00:22:34.000 --> 00:22:38.000]   And just the little additions from that I'm projecting will be enough to pay for her college.
[00:22:38.000 --> 00:22:40.000]   That's our plan.
[00:22:40.000 --> 00:22:42.000]   My parents kind of had a similar approach with me.
[00:22:42.000 --> 00:22:45.000]   Like they just – they never made a lot of money, but it was just always a priority.
[00:22:45.000 --> 00:22:51.000]   I know like instead of getting birthday presents and things as a kid, they always asked my grandparents for savings bonds.
[00:22:51.000 --> 00:22:53.000]   And it was actually the bonds back then.
[00:22:53.000 --> 00:22:55.000]   I remember having a big stack of them, and we would cash them to pay.
[00:22:55.000 --> 00:22:57.000]   So that's how I paid for mine.
[00:22:57.000 --> 00:23:00.000]   For my wife's college, she flat out just worked.
[00:23:00.000 --> 00:23:03.000]   She just did a little odd job.
[00:23:03.000 --> 00:23:05.000]   She worked in the school library.
[00:23:05.000 --> 00:23:07.000]   She worked in the pizza shop.
[00:23:07.000 --> 00:23:12.000]   And then her last two years, she actually got a full-time job working as a bank teller and worked up to an assistant manager.
[00:23:12.000 --> 00:23:14.000]   And they were a little bit flexible.
[00:23:14.000 --> 00:23:21.000]   They let her take – she had to take like a core class, but most of her classes she did night classes, weekend classes, correspondence, whatever.
[00:23:21.000 --> 00:23:26.000]   And she completely put herself through school and was starting to pay off her debt as she was going through school.
[00:23:26.000 --> 00:23:29.000]   So that's how we did that.
[00:23:29.000 --> 00:23:33.000]   And then as far as our master's degrees, both of hers, she just had a straight tuition reimbursement.
[00:23:33.000 --> 00:23:36.000]   So she got both of her master's degrees that way.
[00:23:36.000 --> 00:23:38.000]   I got my master's degree.
[00:23:38.000 --> 00:23:39.000]   It was a two-year degree.
[00:23:39.000 --> 00:23:47.000]   My first year, I had a scholarship that covered almost all of it, and that was just a matter of because I worked at the college while I was going, I qualified for it.
[00:23:47.000 --> 00:23:54.000]   And then the second year, that went away, but I had saved enough because I also worked even though my parents – basically, they didn't just pay for me.
[00:23:54.000 --> 00:23:58.000]   They basically said you have X amount of dollars, and I had some skin in the game.
[00:23:58.000 --> 00:24:02.000]   And they said if you graduate with some money, you keep it, and if you use it all, then you have to pay the rest.
[00:24:02.000 --> 00:24:07.000]   And so I was still working my way, and I guess they didn't completely pay for me to go through school, but that's how we did it.
[00:24:07.000 --> 00:24:10.000]   And so I was able to actually pay off my second year.
[00:24:10.000 --> 00:24:15.000]   And then my – so I had a master's degree, and then I got a doctorate through my work.
[00:24:15.000 --> 00:24:19.000]   And we don't have tuition reimbursement, but I convinced my employer that it was an investment.
[00:24:19.000 --> 00:24:25.000]   And so we kind of worked out an agreement that he paid all my tuition, and I just covered like the little bit of travel costs and books and things like that.
[00:24:25.000 --> 00:24:27.000]   So I was able to do that without any debt also.
[00:24:27.000 --> 00:24:29.000]   So that's six degrees with no debt.
[00:24:29.000 --> 00:24:32.000]   So this is a very – your wife also has a doctorate?
[00:24:32.000 --> 00:24:37.000]   She has an MBA, and she also has a master's in operations research.
[00:24:37.000 --> 00:24:38.000]   So two masters.
[00:24:38.000 --> 00:24:45.000]   So this is fascinating, and you brought out several strategies that I think are valuable strategies.
[00:24:45.000 --> 00:24:54.000]   Tuition reimbursement for your wife, and then you had a tuition reimbursement from working at a college, and then also kind of like a private scholarship.
[00:24:54.000 --> 00:24:59.000]   And I have experienced two of those things myself as far as me paying for my school.
[00:24:59.000 --> 00:25:06.000]   And I think this is one of the things that we can really do a good job if we just simply look for some of these opportunities.
[00:25:06.000 --> 00:25:08.000]   I want to start with working at the college.
[00:25:08.000 --> 00:25:09.000]   What were you doing at the college?
[00:25:09.000 --> 00:25:14.000]   Were you teaching, or how did you get that opportunity?
[00:25:14.000 --> 00:25:16.000]   It wasn't actually like that.
[00:25:16.000 --> 00:25:24.000]   It was because my undergraduate degree, I worked – I'm a physical therapist, and my undergraduate degree was in sports medicine.
[00:25:24.000 --> 00:25:27.000]   So basically you had to do internships.
[00:25:27.000 --> 00:25:38.000]   So anything you did with the athletics department – so any former athlete also could have got this, but I was working through my internships as what I had to do to go to school, and that qualified me for the scholarship.
[00:25:38.000 --> 00:25:42.000]   So I wasn't technically working for the school while I was going to grad school.
[00:25:42.000 --> 00:25:44.000]   It wasn't that type of an arrangement.
[00:25:44.000 --> 00:25:49.000]   And then the second year, though, when that wasn't available, you just weren't doing the internships anymore?
[00:25:49.000 --> 00:25:50.000]   I did.
[00:25:50.000 --> 00:25:58.000]   I worked for – I mean you have to – I'm in the medical field, and as you – to get into grad school and things, they always require these hours.
[00:25:58.000 --> 00:26:03.000]   And I would just always go in with the approach of what can I do to – I have to do these hours anyway.
[00:26:03.000 --> 00:26:04.000]   How can I get a job?
[00:26:04.000 --> 00:26:11.000]   So I would do anything I could do to get a foot in the door in these places when I was doing my volunteer hours, and I worked at a couple places.
[00:26:11.000 --> 00:26:16.000]   So I continued to work as a paid employee, as an aide, I guess you would say.
[00:26:16.000 --> 00:26:20.000]   And so I was just able to make enough money to pay my way.
[00:26:20.000 --> 00:26:27.000]   And also the place I ended up working my first job, I worked pretty closely with the owner of the company, and he actually gave me a bonus to sign on.
[00:26:27.000 --> 00:26:29.000]   So that was kind of part of it too.
[00:26:29.000 --> 00:26:41.000]   So I just think working at a college is a valuable way to gain a discount at least, a discount, or if not 100 percent discount on cost of tuition.
[00:26:41.000 --> 00:26:49.000]   And all colleges, all universities have positions available, and if you are eligible, you can work – you could work in many schools.
[00:26:49.000 --> 00:26:54.000]   You may be able to work if you're a hands-on person in the maintenance department or something like that.
[00:26:54.000 --> 00:26:57.000]   Or if you're an academic, you can work in the academic side.
[00:26:57.000 --> 00:26:58.000]   You can work on the service side.
[00:26:58.000 --> 00:27:04.000]   There's always an opportunity somewhere around the college which will allow you to have a discounted degree.
[00:27:04.000 --> 00:27:07.000]   And that may be a really valuable strategy.
[00:27:07.000 --> 00:27:13.000]   I think it's possible for young people to do, starting right from 16, 18, 20 years old, whenever they're going to college.
[00:27:13.000 --> 00:27:18.000]   And it's also possible for adult learners who are going back and finishing a master's degree.
[00:27:18.000 --> 00:27:25.000]   And it seems to me that working in the college environment, it's a pretty attractive type of environment in many cases to work in.
[00:27:25.000 --> 00:27:32.000]   It's a pretty – it seems almost like a lot of fun to me because here in college, it's got a pretty fun schedule.
[00:27:32.000 --> 00:27:36.000]   And just the whole environment seems like a pretty positive environment.
[00:27:36.000 --> 00:27:38.000]   So that's a valuable strategy.
[00:27:38.000 --> 00:27:42.000]   Just to kind of touch on that a little bit, like I said, I teach a class right now.
[00:27:42.000 --> 00:27:50.000]   And just the amount of money I make doing it, because we're doing it for so long, it actually is our plan to pay for our daughter's school.
[00:27:50.000 --> 00:27:56.000]   But just to touch on some of those benefits, I mean just by just working this little part-time job, I don't qualify for –
[00:27:56.000 --> 00:27:59.000]   like I couldn't go back and get credits because I talked to them about that.
[00:27:59.000 --> 00:28:04.000]   But just – I mean you have access to the entertainment that comes to a university, and so that's cheaper.
[00:28:04.000 --> 00:28:06.000]   You have access to world-class libraries.
[00:28:06.000 --> 00:28:09.000]   You have access to – like my daughter's in the swim class.
[00:28:09.000 --> 00:28:12.000]   And it's not a big deal, but it's $50 every two months.
[00:28:12.000 --> 00:28:14.000]   And we just keep re-enrolling her because it's free for us.
[00:28:14.000 --> 00:28:20.000]   So you have all these little fringe benefits of working for a university that you kind of just leverage one thing on top of another.
[00:28:20.000 --> 00:28:22.000]   Even if you're not getting – yeah.
[00:28:22.000 --> 00:28:23.000]   It's a great part.
[00:28:23.000 --> 00:28:31.000]   Even if you're looking for a lifestyle, for me, if I were looking to move, I would seriously consider trying to find a university town to move to.
[00:28:31.000 --> 00:28:37.000]   Because being in a university town, especially even if I were a middle-aged retiree, I would want to live in a university town.
[00:28:37.000 --> 00:28:40.000]   Because sometimes you can find one that's a lower cost of living.
[00:28:40.000 --> 00:28:45.000]   And the fact that the university is there means that you have a constant influx of young people.
[00:28:45.000 --> 00:29:01.000]   And the fact that in our society, the way that the college finances often work is that the parents or the student loans are funding the students' lifestyles, which means there's often a constant flow of money through the town.
[00:29:01.000 --> 00:29:04.000]   And so the economy is often vibrant.
[00:29:04.000 --> 00:29:06.000]   It's maybe small, but it's often vibrant.
[00:29:06.000 --> 00:29:17.000]   You have access to cheap, really great entertainment, like you said, whether it's musicals, plays, sporting events, the access to the library, access to kind of fun local opportunities.
[00:29:17.000 --> 00:29:19.000]   And oftentimes it can be done less expensively.
[00:29:19.000 --> 00:29:24.000]   You have some risks because if something happens with the university, that's going to affect the environment.
[00:29:24.000 --> 00:29:28.000]   But I would rather live in a university town than many other places.
[00:29:28.000 --> 00:29:32.000]   And there are some neat ones all over the country that you can find with a little bit of research.
[00:29:32.000 --> 00:29:34.000]   I agree 100%.
[00:29:34.000 --> 00:29:48.000]   And then you also mentioned a tuition reimbursement program, and this is another one that people often don't look for is many times people are just looking for a job based upon who's going to pay me the most money and straight up salary.
[00:29:48.000 --> 00:29:51.000]   But a tuition reimbursement program can be incredibly valuable.
[00:29:51.000 --> 00:29:55.000]   And some employers will often offer one and some employers won't.
[00:29:55.000 --> 00:29:59.000]   But if you're looking for a job, consider having a tuition reimbursement program.
[00:29:59.000 --> 00:30:07.000]   This is actually – I just finished my master's degree in financial planning and Northwestern Mutual, they paid the bill for it.
[00:30:07.000 --> 00:30:10.000]   So I didn't have to pay the bill for it.
[00:30:10.000 --> 00:30:13.000]   They're the ones who paid the bill for it as part of my compensation package.
[00:30:13.000 --> 00:30:20.000]   So that can be something that's incredibly valuable when you're looking for employers is do they have a tuition reimbursement program.
[00:30:20.000 --> 00:30:28.000]   Yeah, and just kind of on that too, like I said, my employer paid for my last degree but we don't have that program.
[00:30:28.000 --> 00:30:36.000]   But again, that's just kind of one of the little benefits of when you are – even if you're not financially independent by the 25 times your expenses rule.
[00:30:36.000 --> 00:30:42.000]   But just by having some independence, it gives you that freedom to negotiate things and you're not afraid to ask for things.
[00:30:42.000 --> 00:30:48.000]   And also you can look for – like you said, maybe the job that doesn't pay the most and just direct salary.
[00:30:48.000 --> 00:30:53.000]   But when you look at all the other benefits, you just start to have freedoms to do some things like that.
[00:30:53.000 --> 00:30:56.000]   Right, and I'm glad you went there because that was going to be the next one.
[00:30:56.000 --> 00:31:02.000]   And so I also personally had this one happen to me, exactly the scenario that you just laid out.
[00:31:02.000 --> 00:31:07.000]   When I was in college, my freshman and sophomore year were pretty mainstream.
[00:31:07.000 --> 00:31:10.000]   But my junior year, I studied abroad the first semester.
[00:31:10.000 --> 00:31:15.000]   And while I was abroad, I really went through – it was kind of one of those very transitional times in my life.
[00:31:15.000 --> 00:31:20.000]   I went through in many ways kind of like a crisis of what am I doing, why am I doing it.
[00:31:20.000 --> 00:31:29.000]   I came back and I got in an argument with the dean of the business school I was in and in frustration with some things he wouldn't allow me to do as far as me designing my educational plan.
[00:31:29.000 --> 00:31:35.000]   I had hated studying on campus so I had built out a plan where I was going to study abroad the next year and a half.
[00:31:35.000 --> 00:31:42.000]   And I mapped out all this coursework and the dean said, "No, I'm not going to give you credit for those courses," and I said, "Fine," and I quit school.
[00:31:42.000 --> 00:31:48.000]   And I dropped out, called a former boss that I had worked for previously and I said, "Hey, I need a job."
[00:31:48.000 --> 00:31:57.000]   He hired me, started working for him, transitioned over to a company and while I was in school, transitioned from an agriculture job, which is what I was doing.
[00:31:57.000 --> 00:32:00.000]   I was running a tree farm and switched into the corporate world.
[00:32:00.000 --> 00:32:02.000]   Well, in the corporate world – excuse me.
[00:32:02.000 --> 00:32:08.000]   I didn't have the degree finished but my boss said – they said, "What are you doing? What are your plans?"
[00:32:08.000 --> 00:32:15.000]   So I'd like to go back to school and they said, "Well, we'd like to have an opportunity for you to work for us after school.
[00:32:15.000 --> 00:32:18.000]   We like the work you're doing. We think you're an asset to us."
[00:32:18.000 --> 00:32:24.000]   And so they were actually willing to support my education with, A, giving me a flexible schedule.
[00:32:24.000 --> 00:32:28.000]   So this was unusual but I was able to set my own schedule for when I was in school.
[00:32:28.000 --> 00:32:33.000]   And then, B, they gave me – I don't even remember how much money and it doesn't matter.
[00:32:33.000 --> 00:32:39.000]   But they gave me a not insubstantial sum of money just purely as a bonus to help pay for my school.
[00:32:39.000 --> 00:32:46.000]   And so I got an informal, privately negotiated scholarship program that wasn't available.
[00:32:46.000 --> 00:32:53.000]   But just simply by being a valuable employee and them wanting to keep me on, then I was able to negotiate something like that.
[00:32:53.000 --> 00:32:59.000]   So people often forget that the key is not to necessarily go out and say, "I'm going to go look for money. That's valuable."
[00:32:59.000 --> 00:33:08.000]   But if you're worth money and you are an excellent worker, then your employer may be willing to negotiate something with you if it's a win-win.
[00:33:08.000 --> 00:33:12.000]   And in this case, it was a win-win for me and it was a win for the employer.
[00:33:12.000 --> 00:33:17.000]   Yeah, I think that's been a constant theme throughout both of our careers.
[00:33:17.000 --> 00:33:22.000]   I think everybody looks at what can you get from your employer.
[00:33:22.000 --> 00:33:27.000]   And this is my dad had a small business. I think just getting this ingrained from him.
[00:33:27.000 --> 00:33:32.000]   But you have to look at how can I increase my value to the company.
[00:33:32.000 --> 00:33:36.000]   And then if you do that and you do it well enough – I mean there are some companies that only care about the bottom line.
[00:33:36.000 --> 00:33:40.000]   But generally speaking, if you're working for a decent place and if not, go look for another one.
[00:33:40.000 --> 00:33:45.000]   They're going to recognize that and it's going to open up a lot of doors to you just by a little different approach.
[00:33:45.000 --> 00:33:48.000]   And again, that's a lot of what we talk about is just doing things a little bit different.
[00:33:48.000 --> 00:33:50.000]   Nothing drastic. I still work a normal job.
[00:33:50.000 --> 00:33:58.000]   But just taking a little bit different approach and it's had just a dramatic outcome in our situation versus the average situation.
[00:33:58.000 --> 00:34:04.000]   One of my biggest frustrations is that our culture doesn't seem to promote excellence and hard work.
[00:34:04.000 --> 00:34:11.000]   And thankfully, there are great parents, great teachers, great coaches, great friends, great uncles, aunts that do.
[00:34:11.000 --> 00:34:14.000]   But we have this inverted pyramid.
[00:34:14.000 --> 00:34:19.000]   It seems like in the popular culture that pay me more and then I'll do more.
[00:34:19.000 --> 00:34:21.000]   What a bunch of crap.
[00:34:21.000 --> 00:34:23.000]   Go do more and then you'll get paid more.
[00:34:23.000 --> 00:34:30.000]   And we've got to constantly over-deliver and then the compensation will work its way around.
[00:34:30.000 --> 00:34:31.000]   But you've got to earn before you're paid.
[00:34:31.000 --> 00:34:33.000]   You don't get paid and then earn.
[00:34:33.000 --> 00:34:34.000]   You've got to earn before you're paid.
[00:34:34.000 --> 00:34:39.000]   And this is one of the reasons why I think I would love us to teach more as a culture entrepreneurship.
[00:34:39.000 --> 00:34:52.000]   Because if you've been an entrepreneur, if you've run a business, if you've hired people, you find out that actually the biggest problem that every company faces is finding good workers, finding good people to run their company.
[00:34:52.000 --> 00:34:54.000]   This is the fundamentally biggest problem.
[00:34:54.000 --> 00:34:58.000]   And once you've been on that side of the hiring desk, you recognize that.
[00:34:58.000 --> 00:35:02.000]   And it dramatically changes the perspective on how you approach a job search.
[00:35:02.000 --> 00:35:12.000]   If you've always been an employee and you've never been a hirer, then you think, "Well, I've just got to somehow skate through this job interview and figure out how to trick the system."
[00:35:12.000 --> 00:35:20.000]   If you've been an employer, you know that you're just looking for good people and you've got to do all this crap to weed out the people who aren't going to be of benefit for you.
[00:35:20.000 --> 00:35:32.000]   So, as a worker, we've got to market ourselves and then deliver on the marketing that we've made to an employer and deliver way more than the cost of the work for them.
[00:35:32.000 --> 00:35:33.000]   And then everything will work out.
[00:35:33.000 --> 00:35:38.000]   And all of a sudden, you'll find that there are bonus programs you never knew about.
[00:35:38.000 --> 00:35:40.000]   There are opportunities for advancement.
[00:35:40.000 --> 00:35:49.000]   There are better perks than anybody else gets simply because you're able to deliver more value than anybody else does.
[00:35:49.000 --> 00:35:55.000]   >> And like I said, I've never been an entrepreneur, but I've been taught by my father to think like one.
[00:35:55.000 --> 00:36:03.000]   And just even from my very first job, like I said, when I got out of school, my master's degree, my first job, I had it.
[00:36:03.000 --> 00:36:05.000]   My job was lined up before I ever graduated.
[00:36:05.000 --> 00:36:10.000]   And that was a time when it was pretty hard to get jobs just because I worked, like I said, it was a smaller company.
[00:36:10.000 --> 00:36:13.000]   I worked directly with the guy that owned the company.
[00:36:13.000 --> 00:36:15.000]   And he saw value in that.
[00:36:15.000 --> 00:36:22.000]   Not only did I have a job lined up, but I had a sign-on bonus when most of my classmates were having a hard time finding a job that was acceptable.
[00:36:22.000 --> 00:36:29.000]   So, yeah, I mean just by, like I said, thinking a little bit differently and approaching it, even if you don't want to be an entrepreneur, to learn to think like an entrepreneur.
[00:36:29.000 --> 00:36:30.000]   >> Absolutely.
[00:36:30.000 --> 00:36:32.000]   >> I think it holds great value.
[00:36:32.000 --> 00:36:33.000]   >> Absolutely.
[00:36:33.000 --> 00:36:47.000]   And then the other idea that you said I think is a valuable way that your father structured things with you, and I've thought about doing this with my son, is I don't see much value in just simply paying for college.
[00:36:47.000 --> 00:36:58.000]   I don't see -- because if there's no skin in the game, I paid for my school, and if I'm able financially to help my children, I would love to do that.
[00:36:58.000 --> 00:37:07.000]   But I've often looked at it, and I've wanted to make the deal with my kids, and we'll see what happens as time goes on, if my own philosophy changes.
[00:37:07.000 --> 00:37:11.000]   But I've wanted to make the deal and said, listen, I've got $100,000 sitting here.
[00:37:11.000 --> 00:37:15.000]   I'm going to give it to you, and you can choose what you do with it.
[00:37:15.000 --> 00:37:26.000]   And I would hope that -- I would need to be confident in my child's maturity before making this decision, that I thought this was going to be a blessing for them instead of a curse.
[00:37:26.000 --> 00:37:28.000]   I've wanted to say, here's $100,000.
[00:37:28.000 --> 00:37:29.000]   Now, you've got a few choices.
[00:37:29.000 --> 00:37:31.000]   You can go and you can spend $100,000 on tuition.
[00:37:31.000 --> 00:37:35.000]   You can spend $200,000 on tuition and fund $100,000 out of your pocket.
[00:37:35.000 --> 00:37:38.000]   You can take this and you can go spend it, and you can go party.
[00:37:38.000 --> 00:37:40.000]   You can take this and you can invest it.
[00:37:40.000 --> 00:37:42.000]   And you can start a business.
[00:37:42.000 --> 00:37:46.000]   You can spend $20,000 on school, and you can spend $80,000 on starting a business or whatever.
[00:37:46.000 --> 00:37:47.000]   But here's the money.
[00:37:47.000 --> 00:37:50.000]   Now it's up to you to choose how to spend this.
[00:37:50.000 --> 00:38:01.000]   And I feel like doing something like that where it's not just specifically tied to tuition would dramatically -- it's not just tied to I'm going to pay for your tuition, what school do you want to go to.
[00:38:01.000 --> 00:38:06.000]   I think that would dramatically influence a young person's perspective on their options.
[00:38:06.000 --> 00:38:08.000]   And they would look at the low-cost options.
[00:38:08.000 --> 00:38:09.000]   They would look at the high-cost options.
[00:38:09.000 --> 00:38:12.000]   They would look at the not-college options.
[00:38:12.000 --> 00:38:14.000]   And they would look at the college options.
[00:38:14.000 --> 00:38:23.000]   And then that would help to make a more rational decision about what's right for them based upon their goals instead of just you need to go to college and here I'm going to write a check for it.
[00:38:23.000 --> 00:38:26.000]   And so I really like that type of thinking.
[00:38:26.000 --> 00:38:28.000]   Yeah, that's definitely our plan.
[00:38:28.000 --> 00:38:35.000]   I mean we're actually -- we've become really in tune with tax planning within the last year as we started to learn things.
[00:38:35.000 --> 00:38:40.000]   But with our own daughter, we're actually not using -- it was at the 529, I believe.
[00:38:40.000 --> 00:38:42.000]   We're not using that.
[00:38:42.000 --> 00:38:45.000]   And we're basically -- we're keeping the money all in our control.
[00:38:45.000 --> 00:38:47.000]   Nothing's in her name.
[00:38:47.000 --> 00:38:48.000]   It's all in our name.
[00:38:48.000 --> 00:38:50.000]   So we have complete control to pull the strings.
[00:38:50.000 --> 00:38:53.000]   But we have a separate -- a completely separate brokerage account.
[00:38:53.000 --> 00:38:57.000]   We just basically flip the names on the account so we can keep track of it.
[00:38:57.000 --> 00:39:03.000]   And, yeah, just so we -- we're not -- I would never think it's a good idea to just give a kid that's 18 years old that money.
[00:39:03.000 --> 00:39:08.000]   But if you give it to them and with guidance and with strings attached, yeah, I mean that's our plan.
[00:39:08.000 --> 00:39:19.000]   Yeah, I think that one of my interesting points of research, I think it's possible that we could do a good enough job helping children to achieve the maturity needed to handle at 18.
[00:39:19.000 --> 00:39:21.000]   I'm not sure if I could have handled it at 18.
[00:39:21.000 --> 00:39:23.000]   I think I could have.
[00:39:23.000 --> 00:39:28.000]   But maybe I needed it at 20, and that would be up to kind of the individual parent.
[00:39:28.000 --> 00:39:29.000]   But I'm with you.
[00:39:29.000 --> 00:39:41.000]   Even though I doubt I will ever utilize a so-called college account, a 529 or an ESA, I doubt I'll ever utilize that for my child just simply because I don't like the restrictions on it.
[00:39:41.000 --> 00:39:44.000]   And it's -- I don't like the restrictions on it.
[00:39:44.000 --> 00:39:46.000]   What else has helped you?
[00:39:46.000 --> 00:39:50.000]   What are the other, like, things that have been beneficial to you and your wife on your journey?
[00:39:50.000 --> 00:39:55.000]   I think, like, if you read, like, if you read, like, an early retirement extreme or Mr. Money Mustard, they all kind of hit on the same things.
[00:39:55.000 --> 00:39:58.000]   And I think we've done -- you know, we're not extreme.
[00:39:58.000 --> 00:40:02.000]   Like I said, we are a two-car family, but we've done much better than most people with cars.
[00:40:02.000 --> 00:40:05.000]   Like, we always -- we've just always bought used cars.
[00:40:05.000 --> 00:40:06.000]   We've always held on to them.
[00:40:06.000 --> 00:40:07.000]   We've always maintained them.
[00:40:07.000 --> 00:40:10.000]   Even just little things like we hardly ever trade our car.
[00:40:10.000 --> 00:40:16.000]   But, like, if you look on Kelly's Blue Book, there's always about a $2,000 or $3,000 difference between your trade-in and then what you would buy a used car for.
[00:40:16.000 --> 00:40:29.000]   So if you just kind of just leverage little advantages in the system like that to sell your own car outright and then try to buy from somebody who you know takes care of their vehicle and where you make it a proposition where it's mutually beneficial and you can save a few thousand dollars.
[00:40:29.000 --> 00:40:31.000]   So just little things like that.
[00:40:31.000 --> 00:40:33.000]   Housing has been a huge one.
[00:40:33.000 --> 00:40:38.000]   And we talked about, like, kind of what things kind of set us off on this path.
[00:40:38.000 --> 00:40:41.000]   We grew up in, you know, very modest backgrounds.
[00:40:41.000 --> 00:40:46.000]   Probably the combined value of our house is -- we grew up in maybe $100,000, $120,000.
[00:40:46.000 --> 00:40:53.000]   And we got out of school and we were making, like, $35,000, $40,000 maybe each, so like $70,000, $80,000.
[00:40:53.000 --> 00:40:56.000]   But we had no debt and we had really good credit.
[00:40:56.000 --> 00:41:01.000]   And they approved us for a $350,000 or $400,000 mortgage or something.
[00:41:01.000 --> 00:41:03.000]   And we were just like, this is ridiculous.
[00:41:03.000 --> 00:41:04.000]   But I guess people do that.
[00:41:04.000 --> 00:41:07.000]   So we always live, again, just living way less than our means.
[00:41:07.000 --> 00:41:11.000]   And we still had bigger and nicer houses than we were used to growing up in.
[00:41:11.000 --> 00:41:16.000]   But, I mean, our original house was $140,000, I think.
[00:41:16.000 --> 00:41:19.000]   And then the house we built was like a $250,000 house.
[00:41:19.000 --> 00:41:24.000]   But by that point we had put down over $150,000 on it, so we had a tiny little mortgage.
[00:41:24.000 --> 00:41:28.000]   So I think a lot of people look at, like, should you carry a mortgage or should you not carry a mortgage?
[00:41:28.000 --> 00:41:33.000]   We just look at it as just buy the house that fits you and then figure that out.
[00:41:33.000 --> 00:41:38.000]   But don't just take a huge mortgage because that's kind of a secondary question then is should you pay it off fast or not.
[00:41:38.000 --> 00:41:44.000]   But just limit how much housing expense you have is a much more important question that you don't hear talked about nearly as much.
[00:41:44.000 --> 00:41:51.000]   There's a little change in mindset that many people in our culture simply don't seem to tune into.
[00:41:51.000 --> 00:41:55.000]   Debt is marketed to you.
[00:41:55.000 --> 00:41:57.000]   People don't recognize that.
[00:41:57.000 --> 00:41:59.000]   But, like, mortgages are marketed to you.
[00:41:59.000 --> 00:42:02.000]   Car debt is marketed to you.
[00:42:02.000 --> 00:42:04.000]   Business debt is marketed to you.
[00:42:04.000 --> 00:42:11.000]   The banker or the lender or whomever is on the other side of the transaction wants to lend you money.
[00:42:11.000 --> 00:42:17.000]   Just because somebody wants to lend you $350,000 doesn't mean that you need to go and take it.
[00:42:17.000 --> 00:42:19.000]   You need to decide about that.
[00:42:19.000 --> 00:42:24.000]   You need to think about why do they want to lend me this money and do I make sure that I understand this?
[00:42:24.000 --> 00:42:32.000]   And, therefore, am I making an intentional decision based upon what's right for me and what my goals and circumstances are?
[00:42:32.000 --> 00:42:36.000]   And sometimes it may be to borrow $300,000 and sometimes it may be to borrow $65,000.
[00:42:36.000 --> 00:42:39.000]   But consider that debt is marketed to you.
[00:42:39.000 --> 00:42:43.000]   It is a product that you are buying just like everything else.
[00:42:43.000 --> 00:42:45.000]   Yeah, so that's kind of like for us.
[00:42:45.000 --> 00:42:47.000]   So, people talk about good debt, bad debt.
[00:42:47.000 --> 00:42:50.000]   I mean, in my book, I mean there's no good debt.
[00:42:50.000 --> 00:42:54.000]   I think a reasonable mortgage is okay, I guess.
[00:42:54.000 --> 00:43:03.000]   If you exhausted every other opportunity, line of thinking, and you couldn't figure out a way to pay for your school,
[00:43:03.000 --> 00:43:06.000]   you can at least limit your cost but maybe a little bit of debt there.
[00:43:06.000 --> 00:43:12.000]   But other than that, I mean, I guess there's nothing in my life that I value more than, you know,
[00:43:12.000 --> 00:43:16.000]   that would make me want to pay interest to buy it right now that I couldn't wait for a little bit.
