
[00:00:00.000 --> 00:00:02.420]   (soft music)
[00:22:39.560 --> 00:22:42.280]   - Yeah, I have always said that play
[00:22:42.280 --> 00:22:43.880]   is the work of childhood.
[00:22:43.880 --> 00:22:47.760]   And I think that so many of us,
[00:22:47.760 --> 00:22:52.600]   when we begin schooling our children at home,
[00:22:52.600 --> 00:22:55.360]   it's natural, kids like to play
[00:22:55.360 --> 00:22:57.920]   and we like to play with them, it's fun.
[00:22:57.920 --> 00:22:59.600]   But so many moms and dads,
[00:22:59.600 --> 00:23:02.760]   especially when they start out feel guilty,
[00:23:02.760 --> 00:23:05.880]   if they get to the end of the day and they look back
[00:23:05.880 --> 00:23:09.400]   and they think, wow, what we mostly did was play.
[00:23:09.400 --> 00:23:11.400]   I am a terrible homeschooler.
[00:23:11.400 --> 00:23:16.320]   And what I, scribblers was, because that's,
[00:23:16.320 --> 00:23:18.240]   I remember having those thoughts, Katie Beth,
[00:23:18.240 --> 00:23:21.060]   you said, where was this when our kids were little?
[00:23:21.060 --> 00:23:24.520]   We were living it, we were living the angst of that moment.
[00:23:24.520 --> 00:23:27.840]   You look back and what do I have to show for the day?
[00:23:27.840 --> 00:23:31.120]   A bunch of play, what a failure am I?
[00:23:31.120 --> 00:23:33.680]   And I knew that parents were feeling that.
[00:23:33.680 --> 00:23:38.020]   And what we want to say to them through scribblers is look,
[00:23:38.020 --> 00:23:41.800]   your play has a purpose.
[00:23:41.800 --> 00:23:46.660]   And if you, every activity in scribblers is fun.
[00:23:46.660 --> 00:23:50.180]   It looks from a child's side of the activity,
[00:23:50.180 --> 00:23:51.400]   it's gonna look like play.
[00:23:51.400 --> 00:23:54.000]   I mean, there are relay races in here.
[00:23:54.000 --> 00:23:57.240]   You get to beat on pieces of furniture
[00:23:57.240 --> 00:24:00.600]   or on your lap, you get to march in place,
[00:24:00.600 --> 00:24:03.520]   you get to run around, you get to make a mess.
[00:24:03.520 --> 00:24:08.120]   It absolutely looks like and is play.
[00:24:08.120 --> 00:24:11.520]   But what scribblers does is show you how the play
[00:24:11.520 --> 00:24:16.520]   you're doing with your children is intentionally building
[00:24:16.520 --> 00:24:21.760]   into them and you the skills that they need
[00:24:21.760 --> 00:24:25.760]   to grow and expand their understanding of the world
[00:24:25.760 --> 00:24:30.560]   and what they can do with the skills they're gaining.
[00:24:30.560 --> 00:24:33.800]   So they think that they're just,
[00:24:33.800 --> 00:24:40.360]   they are just learning to clap out.
[00:24:40.360 --> 00:24:43.000]   There's a phonics, there's a phonics.
[00:24:43.000 --> 00:24:43.840]   I don't even remember what the name
[00:24:43.840 --> 00:24:46.300]   of the activity is over the recipe.
[00:24:46.300 --> 00:24:49.500]   There's a phonics where you clap out your names,
[00:24:49.500 --> 00:24:51.820]   Katie Beth, okay?
[00:24:51.820 --> 00:24:54.000]   And every child can do that.
[00:24:54.000 --> 00:24:56.840]   They don't know the word syllabication
[00:24:56.840 --> 00:25:00.480]   and lots of us frankly do not know the word syllabication.
[00:25:00.480 --> 00:25:05.480]   But all of us can clap out suspense, jello, chocolate pudding
[00:25:05.480 --> 00:25:09.720]   you can clap it out.
[00:25:09.720 --> 00:25:12.600]   Kids think that they just get to beat on things
[00:25:12.600 --> 00:25:15.040]   or clap rhythms of words.
[00:25:15.040 --> 00:25:18.880]   But what they're learning is that words have syllables
[00:25:18.880 --> 00:25:23.360]   and that is eventually gonna help them spell words.
[00:25:23.360 --> 00:25:27.060]   English words and foreign language words.
[00:25:27.060 --> 00:25:31.940]   And so what looks like play is becoming a skill
[00:25:31.940 --> 00:25:36.160]   that will help them grow and learn as they go on.
[00:25:36.160 --> 00:25:39.040]   And so that's one of the things that I love
[00:25:39.040 --> 00:25:43.000]   about Scribblers is that it helps us feel good
[00:25:43.000 --> 00:25:45.180]   about playing with our kids.
[00:25:45.180 --> 00:25:48.280]   - Absolutely, I'm actually looking at that recipe.
[00:25:48.280 --> 00:25:49.960]   It's called the rhythm of words
[00:25:49.960 --> 00:25:53.580]   and the syllabication chart is wonderful.
[00:25:53.580 --> 00:25:58.560]   I don't think I ever learned the formal rules
[00:25:58.560 --> 00:26:01.280]   of the breakdown for syllables.
[00:26:01.280 --> 00:26:03.840]   But this chart tells me that, right?
[00:26:03.840 --> 00:26:07.480]   So when I was teaching my own children
[00:26:07.480 --> 00:26:09.920]   that at the very beginning of their learning,
[00:26:09.920 --> 00:26:12.200]   they're trying to make these sounds
[00:26:12.200 --> 00:26:16.440]   that they're looking at on a page connect with the letters
[00:26:16.440 --> 00:26:20.940]   and they don't know where the syllables fall or lie.
[00:26:20.940 --> 00:26:24.800]   And, you know, definition's my favorite
[00:26:24.800 --> 00:26:26.320]   of the five common topics.
[00:26:26.320 --> 00:26:28.360]   I know we're not supposed to have favorite children,
[00:26:28.360 --> 00:26:30.300]   but definition's my favorite.
[00:26:30.300 --> 00:26:32.160]   And I love that a lot of these charts
[00:26:32.160 --> 00:26:35.480]   are just full of definitions or explanations.
[00:26:35.480 --> 00:26:39.980]   And it's a helpful chart for me as the mom
[00:26:39.980 --> 00:26:44.820]   to remind myself how to guide my learner, my student.
[00:26:44.820 --> 00:26:49.320]   Okay, when you see that there's two consonants side by side,
[00:26:49.320 --> 00:26:52.080]   we're going to split our syllables right there.
[00:26:52.080 --> 00:26:54.640]   So now let's try this word again, bubbles.
[00:26:54.640 --> 00:26:56.860]   Where do you hear the syllables?
[00:26:56.860 --> 00:27:00.560]   And walk them through it so that they have their own memory
[00:27:00.560 --> 00:27:03.020]   as they're learning their words.
[00:27:03.020 --> 00:27:06.900]   But then, yeah, what kid doesn't love making loud noises?
[00:27:06.900 --> 00:27:11.500]   - Oh yes, permission to make a loud sound during school.
[00:27:11.500 --> 00:27:16.000]   - Absolutely, so whacking a board or a pot or your hands
[00:27:16.000 --> 00:27:19.240]   or the back of the car seat as you're driving down the road
[00:27:19.240 --> 00:27:21.820]   and getting your bodies in play
[00:27:21.820 --> 00:27:25.480]   does not make it any less educational for them.
[00:27:25.480 --> 00:27:28.720]   In fact, I would argue that because it invokes
[00:27:28.720 --> 00:27:32.680]   more of their senses, it solidifies it better.
[00:27:32.680 --> 00:27:34.060]   And it's fun.
[00:27:34.060 --> 00:27:36.580]   - And it's fun, absolutely.
[00:27:36.580 --> 00:27:37.960]   It is absolutely fun.
[00:27:37.960 --> 00:27:39.940]   I love what you've said.
[00:27:39.940 --> 00:27:41.760]   It's a really good way to look at the chart.
[00:27:41.760 --> 00:27:46.300]   The chart helps parents guide the children.
[00:27:46.300 --> 00:27:49.840]   The chart, parents, will give you words.
[00:27:49.840 --> 00:27:53.680]   It will give you words to explain the concepts
[00:27:53.680 --> 00:27:56.520]   that you're trying to put into your children.
[00:27:56.520 --> 00:28:00.380]   And sometimes it gives us words to explain concepts
[00:28:00.380 --> 00:28:02.440]   that we're a little fuzzy on.
[00:28:02.440 --> 00:28:05.600]   Or we know, but like there are lots of things
[00:28:05.600 --> 00:28:08.480]   that my kids would ask me and I would say,
[00:28:08.480 --> 00:28:09.940]   well, I can explain it to you,
[00:28:09.940 --> 00:28:12.460]   but I have to use a lot of words because I'm kind of go,
[00:28:12.460 --> 00:28:14.820]   I'm wandering around in my mind,
[00:28:14.820 --> 00:28:18.100]   gathering up all of the pieces that belong to this
[00:28:18.100 --> 00:28:19.940]   and organizing as I go.
[00:28:19.940 --> 00:28:22.640]   And sometimes all that does is confuse our kids.
[00:28:22.640 --> 00:28:26.820]   So the chart actually gives you words,
[00:28:26.820 --> 00:28:30.440]   succinct ways of explaining things.
[00:28:30.440 --> 00:28:32.780]   And that can be a real blessing.
[00:28:32.780 --> 00:28:34.180]   That can be a real blessing.
[00:28:34.180 --> 00:28:36.480]   I wanna just, before we run out of time,
[00:28:36.480 --> 00:28:39.020]   I want to talk about the beginning.
[00:28:39.020 --> 00:28:42.520]   I've had lots of people say, I love scribblers,
[00:28:42.520 --> 00:28:44.240]   but yeah, I didn't read the introduction.
[00:28:44.240 --> 00:28:49.080]   And it makes me so sad because the introduction
[00:28:49.080 --> 00:28:54.080]   really helps you get a handle on why am I doing this?
[00:28:54.080 --> 00:28:56.920]   Why am I homeschooling?
[00:28:56.920 --> 00:29:01.040]   And if you begin with the end in mind,
[00:29:01.040 --> 00:29:03.460]   you have a much calmer journey.
[00:29:04.360 --> 00:29:08.840]   There's suggestions in there of just ask questions
[00:29:08.840 --> 00:29:13.840]   of yourself and your spouse as you get ready to homeschool.
[00:29:13.840 --> 00:29:16.440]   What is your family's purpose?
[00:29:16.440 --> 00:29:19.600]   What are your family's priorities?
[00:29:19.600 --> 00:29:24.520]   How does education fit into your purpose and priorities?
[00:29:24.520 --> 00:29:26.640]   Lots of us begin homeschooling
[00:29:26.640 --> 00:29:28.920]   and it's years before we think,
[00:29:28.920 --> 00:29:32.260]   wow, does this kind of education really fit
[00:29:32.260 --> 00:29:37.260]   what we believe God's made us to do and be in our community?
[00:29:37.260 --> 00:29:41.300]   You actually kind of need to know that first
[00:29:41.300 --> 00:29:43.660]   in order to design the education
[00:29:43.660 --> 00:29:47.800]   that's gonna fit his purpose for your life.
[00:29:47.800 --> 00:29:52.540]   You can ask questions like, what do your little ones need?
[00:29:52.540 --> 00:29:54.180]   What do your middle children need?
[00:29:54.180 --> 00:29:56.440]   What do your older kids need?
[00:29:56.440 --> 00:30:00.360]   What will prepare your children for lifelong learning?
[00:30:00.360 --> 00:30:02.360]   Now, I know that when we start out,
[00:30:02.360 --> 00:30:05.900]   I remember thinking I've got to teach them to read
[00:30:05.900 --> 00:30:09.200]   and they need to know enough math not to be embarrassing
[00:30:09.200 --> 00:30:12.140]   and to be able to organize their own lives
[00:30:12.140 --> 00:30:14.740]   and I want them to know history and all that stuff.
[00:30:14.740 --> 00:30:19.580]   I did not think at the outset,
[00:30:19.580 --> 00:30:22.460]   what will make my children lifelong learners?
[00:30:22.460 --> 00:30:24.060]   What will help them love?
[00:30:24.060 --> 00:30:29.060]   Now, as we went, I did think I need to keep them curious
[00:30:29.420 --> 00:30:33.900]   because I had discovered that that was
[00:30:33.900 --> 00:30:37.560]   what kept me and my husband learning.
[00:30:37.560 --> 00:30:40.140]   We kept being curious about things
[00:30:40.140 --> 00:30:42.960]   and so I knew that that was one of the ways
[00:30:42.960 --> 00:30:47.800]   I could keep them learning, if I could keep them curious.
[00:30:47.800 --> 00:30:50.740]   But Scribblers is full of good questions.
[00:30:50.740 --> 00:30:53.680]   How do you promote wonder and excitement
[00:30:53.680 --> 00:30:55.780]   and constant curiosity?
[00:30:55.780 --> 00:30:57.380]   Think about that ahead of time
[00:30:57.380 --> 00:31:01.360]   and you will have a better chance of doing that thing.
[00:31:01.360 --> 00:31:07.060]   - Yeah, I really like that within your introduction,
[00:31:07.060 --> 00:31:11.160]   you challenged the reader to create their own family
[00:31:11.160 --> 00:31:13.860]   mission statement, right?
[00:31:13.860 --> 00:31:16.260]   When we first started homeschooling,
[00:31:16.260 --> 00:31:21.260]   I was not running away from the public school.
[00:31:21.260 --> 00:31:25.220]   I was running toward a conviction
[00:31:25.220 --> 00:31:27.100]   that was placed on my heart
[00:31:27.100 --> 00:31:30.660]   and I think putting that to words and saying,
[00:31:30.660 --> 00:31:33.420]   why is this a conviction of my heart?
[00:31:33.420 --> 00:31:36.380]   What is the purpose of what I'm gonna do?
[00:31:36.380 --> 00:31:38.620]   'Cause I'm gonna be honest with you, Lisa,
[00:31:38.620 --> 00:31:43.620]   18 years is a long time to see any kind of results.
[00:31:43.620 --> 00:31:47.380]   That is a long time to wait, yes.
[00:31:47.380 --> 00:31:50.900]   And so I'm a box checker,
[00:31:50.900 --> 00:31:54.260]   but I'm also a person that likes to celebrate
[00:31:54.260 --> 00:31:56.540]   when something has finished.
[00:31:56.540 --> 00:31:58.580]   And so I love vacuuming the floors
[00:31:58.580 --> 00:32:02.900]   'cause I can see results when I'm done vacuuming my floors.
[00:32:02.900 --> 00:32:07.140]   But when I'm wrestling with phonics or Latin verbs
[00:32:07.140 --> 00:32:12.140]   or even formal lab reports for chemistry,
[00:32:12.140 --> 00:32:16.060]   it's not very easy to see the results right away
[00:32:16.060 --> 00:32:19.780]   and you're trying to figure out what is going on.
[00:32:19.780 --> 00:32:23.540]   So turning back to our family mission statement
[00:32:23.540 --> 00:32:26.780]   and reminding ourselves what is the point
[00:32:26.780 --> 00:32:28.780]   of me homeschooling my children?
[00:32:28.780 --> 00:32:33.780]   Why was this important enough for me to prioritize my time,
[00:32:33.780 --> 00:32:38.980]   my energy, my money into pouring into my children's education
[00:32:38.980 --> 00:32:44.300]   rather than whatever the alternative might look like.
[00:32:44.300 --> 00:32:49.300]   So when you have those seasons, which we get every year,
[00:32:50.860 --> 00:32:54.740]   my season starts around February when it's too cold
[00:32:54.740 --> 00:32:56.040]   to do anything outside.
[00:32:56.040 --> 00:32:57.580]   And here in North Carolina,
[00:32:57.580 --> 00:33:01.340]   it's too wet and cold to do anything outside.
[00:33:01.340 --> 00:33:04.060]   It doesn't have fun snow for us to play with.
[00:33:04.060 --> 00:33:07.980]   It's gross, wet, cold mud.
[00:33:07.980 --> 00:33:09.580]   And so we're stuck inside.
[00:33:09.580 --> 00:33:12.940]   There's not a lot going on as far as like family
[00:33:12.940 --> 00:33:17.940]   celebrations or vacations or even like holidays anymore.
[00:33:18.380 --> 00:33:22.180]   And it's just those dreary days of homeschooling
[00:33:22.180 --> 00:33:24.620]   where my kids have started to feel
[00:33:24.620 --> 00:33:26.500]   like they're hitting a wall.
[00:33:26.500 --> 00:33:28.680]   They don't feel like they're growing anymore.
[00:33:28.680 --> 00:33:32.480]   I don't feel like I'm actually reaching them anymore.
[00:33:32.480 --> 00:33:35.760]   I turn and look at our family's mission statement
[00:33:35.760 --> 00:33:38.860]   and our schoolhouse's mission statement.
[00:33:38.860 --> 00:33:42.340]   And I remind myself why we're doing this
[00:33:42.340 --> 00:33:46.460]   and what we're running towards so I can reset my heart
[00:33:46.460 --> 00:33:49.800]   and my children's understanding of the beauty
[00:33:49.800 --> 00:33:52.540]   of perseverance in those seasons.
[00:33:52.540 --> 00:33:54.540]   - Yeah, absolutely.
[00:33:54.540 --> 00:33:56.040]   That is so wise.
[00:33:56.040 --> 00:34:00.500]   And it is very important, like you said,
[00:34:00.500 --> 00:34:05.500]   when the doldrums come to have that statement written down
[00:34:05.500 --> 00:34:10.760]   somewhere that you can go back and reflect.
[00:34:10.760 --> 00:34:13.120]   No, this is why I'm doing it.
[00:34:13.120 --> 00:34:17.800]   And the introduction of Scribblers helps families
[00:34:17.800 --> 00:34:19.820]   wrestle through those ideas,
[00:34:19.820 --> 00:34:22.060]   what belongs in a mission statement.
[00:34:22.060 --> 00:34:25.400]   It helps you consider really practical things
[00:34:25.400 --> 00:34:29.880]   like what are some ways we can start the days together
[00:34:29.880 --> 00:34:31.560]   that will lead us toward our mission?
[00:34:31.560 --> 00:34:35.760]   What are some ways that we can end the day together
[00:34:35.760 --> 00:34:39.760]   so that our hearts are one and we can reflect with gladness
[00:34:39.760 --> 00:34:42.100]   on what God has brought us through?
[00:34:43.080 --> 00:34:47.800]   It helps us to consider things that are not academic
[00:34:47.800 --> 00:34:52.120]   but are part of our family rhythms,
[00:34:52.120 --> 00:34:54.240]   are part of the culture of learning
[00:34:54.240 --> 00:34:56.800]   that homeschoolers are trying to build.
[00:34:56.800 --> 00:34:58.880]   Things like what is living in a family
[00:34:58.880 --> 00:35:00.680]   gonna teach your child?
[00:35:00.680 --> 00:35:03.520]   I mean, it's not how to conjugate Latin.
[00:35:03.520 --> 00:35:04.360]   - No.
[00:35:04.360 --> 00:35:08.760]   - It's not how to map a line.
[00:35:08.760 --> 00:35:13.760]   It's not how to debate in the Lincoln-Douglas format.
[00:35:13.760 --> 00:35:19.560]   Living in a family should teach your children about mercy
[00:35:19.560 --> 00:35:24.520]   and grace and compassion and hard work
[00:35:24.520 --> 00:35:26.520]   and celebrating one another.
[00:35:26.520 --> 00:35:30.340]   And the introduction for Scribblers helps us as a family
[00:35:30.340 --> 00:35:32.120]   to work through all of that.
[00:35:32.120 --> 00:35:34.960]   But it's not just for beginners.
[00:35:34.960 --> 00:35:37.180]   It's not just for beginning homeschoolers.
[00:35:37.180 --> 00:35:41.520]   And I think you've done a beautiful job of showing us that.
[00:35:41.520 --> 00:35:45.760]   There is a quote in the book from an early,
[00:35:45.760 --> 00:35:48.600]   from one of the pilot users who said,
[00:35:48.600 --> 00:35:51.360]   who had kids of all levels.
[00:35:51.360 --> 00:35:55.440]   And she was mostly gonna use Scribblers
[00:35:55.440 --> 00:35:58.260]   with her Foundation's age kids.
[00:35:58.260 --> 00:36:01.360]   But she says, "My Foundation's kids
[00:36:01.360 --> 00:36:04.120]   "loved the science activity."
[00:36:04.120 --> 00:36:05.560]   And the one she was talking about
[00:36:05.560 --> 00:36:08.800]   was called Tiny Beauties in Your Backyard.
[00:36:08.800 --> 00:36:12.080]   My Foundation's kids loved the science activity,
[00:36:12.080 --> 00:36:16.200]   but so did my Challenge A student.
[00:36:16.200 --> 00:36:19.680]   And my husband even wanted in,
[00:36:19.680 --> 00:36:23.880]   "Maybe we will use Scribblers on Saturdays
[00:36:23.880 --> 00:36:27.160]   "so the whole family can enjoy it."
[00:36:27.160 --> 00:36:29.200]   And that was one of my favorite comments.
[00:36:29.200 --> 00:36:32.040]   When she was telling us this story,
[00:36:32.040 --> 00:36:34.760]   she explained that she was doing the activity
[00:36:34.760 --> 00:36:37.360]   in the family room with her younger kids
[00:36:37.360 --> 00:36:41.420]   and the Challenge A student wandered by from her bedroom.
[00:36:41.420 --> 00:36:44.580]   And she's like, "Oh man, oh man.
[00:36:44.580 --> 00:36:45.740]   "I wish I had done that.
[00:36:45.740 --> 00:36:47.220]   "I have to draw pictures.
[00:36:47.220 --> 00:36:49.000]   "I have to draw diagrams.
[00:36:49.000 --> 00:36:52.720]   "Man, that would be so, can I do this one with you, Mom?"
[00:36:52.720 --> 00:36:55.480]   And so she stayed and then the husband wandered,
[00:36:55.480 --> 00:36:58.420]   husband offered they wandered by and he was like,
[00:36:58.420 --> 00:37:00.040]   "That's what you're doing in homeschooling?
[00:37:00.040 --> 00:37:01.520]   "That kind of looks fun.
[00:37:01.520 --> 00:37:04.200]   "Could you do that at a time when I could participate?"
[00:37:04.200 --> 00:37:07.580]   And so we've had lots of families say,
[00:37:07.580 --> 00:37:10.320]   "We're gonna try to use this at a time
[00:37:10.320 --> 00:37:12.360]   "when our whole family can do it."
[00:37:12.360 --> 00:37:15.600]   I've even had people say, "This is gonna be perfect
[00:37:15.600 --> 00:37:18.260]   "because my parents are coming for a week
[00:37:18.260 --> 00:37:21.640]   "and they wanna be involved with our homeschooling,
[00:37:21.640 --> 00:37:23.020]   "but they don't know what we're doing.
[00:37:23.020 --> 00:37:25.760]   "I mean, they've not been writing papers and essentials,
[00:37:25.760 --> 00:37:27.780]   "so they don't know all that keyword outline stuff
[00:37:27.780 --> 00:37:29.880]   "and they don't know anything about those charts.
[00:37:29.880 --> 00:37:33.820]   "How can I, but Scribblers recipes,
[00:37:33.820 --> 00:37:35.460]   "they're one-offs.
[00:37:35.460 --> 00:37:38.440]   "You can open the book, pick a recipe.
[00:37:38.440 --> 00:37:42.040]   "Everything you need is simple and it lists what you need
[00:37:42.040 --> 00:37:43.940]   "and how long it's gonna take."
[00:37:43.940 --> 00:37:48.460]   That's a great way for an older sibling or a grandparent
[00:37:48.460 --> 00:37:53.460]   or even a babysitter to be involved with the homeschooling.
[00:37:53.460 --> 00:37:56.280]   And the cool thing about Scribblers
[00:37:56.280 --> 00:37:59.460]   is that it's not a daily curriculum.
[00:37:59.460 --> 00:38:03.020]   I mean, you do not have to do one activity
[00:38:03.020 --> 00:38:04.740]   from each strand every day.
[00:38:04.740 --> 00:38:06.360]   In fact, that would be way too much.
[00:38:06.360 --> 00:38:10.080]   You need to be reading and exploring and praying
[00:38:10.080 --> 00:38:13.160]   and playing every day with your children.
[00:38:13.160 --> 00:38:14.820]   So pick activities.
[00:38:14.820 --> 00:38:19.820]   They're not necessarily sequential within each strand.
[00:38:19.820 --> 00:38:24.640]   They sometimes, the activities will build in complexity
[00:38:24.640 --> 00:38:27.920]   and the charts kind of build in complexity,
[00:38:27.920 --> 00:38:30.480]   but you don't have to do it in any certain order.
[00:38:30.480 --> 00:38:31.740]   And there's nothing that says
[00:38:31.740 --> 00:38:35.380]   you can't do the same activity multiple times
[00:38:35.380 --> 00:38:38.240]   because there's scaling instructions in there
[00:38:38.240 --> 00:38:41.080]   or instructions for, or you could try it this way
[00:38:41.080 --> 00:38:43.640]   or you might like to try it that way.
[00:38:43.640 --> 00:38:46.840]   So really Scribblers is kind of cool for everybody
[00:38:46.840 --> 00:38:49.560]   because it gives you a lot to think about
[00:38:49.560 --> 00:38:51.120]   and a lot to play with.
[00:38:51.120 --> 00:38:53.280]   - It does.
[00:38:53.280 --> 00:38:57.400]   And I'm looking at, it's in the phonics section
[00:38:57.400 --> 00:39:00.540]   and it's called Meet Me at the Easel.
[00:39:00.540 --> 00:39:02.840]   And I love this exercise
[00:39:02.840 --> 00:39:07.660]   because sometimes you're looking at something
[00:39:07.660 --> 00:39:12.320]   and you just think what you're seeing is so very obvious
[00:39:12.320 --> 00:39:14.200]   to what everybody else is seeing.
[00:39:14.200 --> 00:39:19.200]   So we maybe just jump over taking the time to attend
[00:39:19.200 --> 00:39:25.420]   to certain details or to express the things that you see.
[00:39:25.420 --> 00:39:29.440]   And this simplifies that skill to be able to look
[00:39:29.440 --> 00:39:34.260]   at a picture and walk your students through being able
[00:39:34.260 --> 00:39:36.880]   to say what they see.
[00:39:36.880 --> 00:39:38.720]   And so again, that chart on the right,
[00:39:38.720 --> 00:39:41.300]   which is amazing for the parents,
[00:39:41.300 --> 00:39:45.760]   gives the some really great leading bits of information
[00:39:45.760 --> 00:39:50.000]   to say, okay, if your student is like, I see a dog.
[00:39:50.000 --> 00:39:52.560]   Well, now let's ask some good questions to say,
[00:39:52.560 --> 00:39:55.320]   well, when you're looking at this picture,
[00:39:55.320 --> 00:39:57.900]   is it a painting or a photograph?
[00:39:57.900 --> 00:40:02.900]   Is it needle point or is it a crayon drawing?
[00:40:02.900 --> 00:40:06.280]   Do you see the brush strokes?
[00:40:06.280 --> 00:40:07.440]   Do you see this?
[00:40:07.440 --> 00:40:11.440]   Describe this better using these details.
[00:40:11.440 --> 00:40:14.620]   And it allows the student to learn what kind
[00:40:14.620 --> 00:40:17.920]   of information is good to have,
[00:40:17.920 --> 00:40:21.880]   which will absolutely help them when they start in challenge
[00:40:21.880 --> 00:40:25.040]   with the art appreciation papers that they write.
[00:40:25.040 --> 00:40:28.300]   And they're studying different mediums
[00:40:28.300 --> 00:40:30.120]   and different styles of art.
[00:40:30.120 --> 00:40:34.000]   Now they have more language to say,
[00:40:34.000 --> 00:40:37.260]   oh, now I know how to describe this image
[00:40:37.260 --> 00:40:42.260]   and to compare it with another artist's work
[00:40:42.260 --> 00:40:43.680]   and things like that.
[00:40:43.680 --> 00:40:46.920]   It was just, sometimes I find myself in a situation
[00:40:46.920 --> 00:40:49.860]   where I just don't have the language
[00:40:49.860 --> 00:40:52.140]   because I think everybody else sees
[00:40:52.140 --> 00:40:53.820]   the exact same thing I see.
[00:40:53.820 --> 00:40:56.000]   - Mm-hmm, mm-hmm, that's really good.
[00:40:56.000 --> 00:40:58.320]   I'm glad that you picked that activity too,
[00:40:58.320 --> 00:41:01.400]   because it illustrates what I was saying.
[00:41:01.400 --> 00:41:06.400]   That is one of the last activities
[00:41:06.400 --> 00:41:12.240]   in that phonics section of the cookbook.
[00:41:12.240 --> 00:41:17.240]   And so it is, the chart is all about art appreciation
[00:41:17.240 --> 00:41:20.760]   that our challenge two students will do.
[00:41:20.760 --> 00:41:23.080]   And it gives you, like Katie Beth said,
[00:41:23.080 --> 00:41:27.720]   the vocabulary that you as a parent or your older child
[00:41:27.720 --> 00:41:31.220]   would need to critique a piece of art
[00:41:31.220 --> 00:41:34.480]   or evaluate it or talk about it.
[00:41:34.480 --> 00:41:39.480]   But the recipe, the activity for your kids
[00:41:39.480 --> 00:41:45.980]   is about looking at the artwork in a book that you choose
[00:41:45.980 --> 00:41:49.380]   and talking about the picture and what's it about
[00:41:49.380 --> 00:41:52.260]   and actually calling your child to attend
[00:41:52.260 --> 00:41:55.960]   are the colors bright or are they dull?
[00:41:55.960 --> 00:41:57.800]   Are they primary colors?
[00:41:57.800 --> 00:42:00.480]   Do you like or dislike the subject?
[00:42:00.480 --> 00:42:02.040]   Look at the other parts of the picture.
[00:42:02.040 --> 00:42:04.480]   So you're calling them to attend.
[00:42:04.480 --> 00:42:08.000]   And then what you're gonna do is trace the picture.
[00:42:08.000 --> 00:42:09.400]   Look for the shapes,
[00:42:09.400 --> 00:42:13.660]   which is a very beginning drawing thing to do.
[00:42:13.660 --> 00:42:19.200]   And then choose three main colors that the artists use
[00:42:19.200 --> 00:42:23.060]   and color with crayons the picture that you traced.
[00:42:23.060 --> 00:42:28.060]   And so it gives our children the opportunity
[00:42:28.060 --> 00:42:33.260]   to begin what they are going to work into as they grow.
[00:42:33.260 --> 00:42:35.540]   And that's what Scribblers does.
[00:42:35.540 --> 00:42:39.060]   It's just like a feast of learning for the whole family.
[00:42:39.060 --> 00:42:43.620]   And it's one of the reasons that I feel so strongly about it
[00:42:43.620 --> 00:42:48.380]   is that it helps us get started on the homeschool journey,
[00:42:48.380 --> 00:42:51.680]   but it makes the homeschool journey a feast
[00:42:51.680 --> 00:42:55.120]   for all the years that we're together.
[00:42:55.120 --> 00:42:56.580]   I love it, I love it.
[00:42:56.580 --> 00:43:01.180]   Thank you for helping me dive into Scribblers a little bit
[00:43:01.180 --> 00:43:04.740]   and talk a little bit more about homeschooling
[00:43:04.740 --> 00:43:05.740]   through the years.
[00:43:05.740 --> 00:43:07.200]   Katie Beth, this has been great
[00:43:07.200 --> 00:43:09.560]   and I really do appreciate it.
[00:43:09.560 --> 00:43:11.140]   - Oh, well, thank you for inviting me.
[00:43:11.140 --> 00:43:13.840]   I have so much fun talking with you, Lisa.
[00:43:13.840 --> 00:43:16.300]   - We have a great time together.
[00:43:16.300 --> 00:43:20.600]   - Listen, you guys, if you have never considered
[00:43:20.600 --> 00:43:22.800]   that Scribblers was for you,
[00:43:22.800 --> 00:43:25.260]   and now you've changed your mind,
[00:43:25.260 --> 00:43:29.540]   go on classicalconversationsbooks.com
[00:43:29.540 --> 00:43:34.540]   and you can find the Scribblers at Home recipes
[00:43:34.540 --> 00:43:38.260]   from lifelong learners there.
[00:43:38.260 --> 00:43:42.140]   It is a wonderful resource, a renewable resource,
[00:43:42.140 --> 00:43:45.900]   useful for all of your family for lots of years.
[00:43:45.900 --> 00:43:48.920]   And I think it'll be a blessing to your home.
[00:43:48.920 --> 00:43:52.320]   I've enjoyed talking to you and to you, Katie Beth,
[00:43:52.320 --> 00:43:56.000]   and you guys, I will see you next week.
[00:43:56.000 --> 00:43:56.840]   Bye-bye.
[00:43:57.200 --> 00:43:59.780]   (gentle music)
[00:43:59.780 --> 00:44:01.840]   you
[00:44:01.840 --> 00:44:11.840]   [BLANK_AUDIO]

