
[00:00:00.000 --> 00:00:03.500]   Since 2012, there's been no increase in American life expectancy.
[01:33:03.460 --> 01:33:04.460]   Dr. Jay Bhattacharya: Right.
[01:33:04.460 --> 01:33:05.460]   Dr. Jay Bhattacharya: Right.
[01:33:05.460 --> 01:33:06.460]   Dr. Jay Bhattacharya: Right.
[01:33:06.460 --> 01:33:07.460]   Dr. Jay Bhattacharya: Right.
[01:33:07.460 --> 01:33:08.460]   Dr. Jay Bhattacharya: Right.
[01:33:08.460 --> 01:33:09.460]   Dr. Jay Bhattacharya: Right.
[01:33:09.460 --> 01:33:10.460]   Dr. Jay Bhattacharya: Right.
[01:33:10.460 --> 01:33:11.460]   Dr. Jay Bhattacharya: Right.
[01:33:11.460 --> 01:33:12.460]   Dr. Jay Bhattacharya: Right.
[01:33:12.460 --> 01:33:13.460]   Dr. Jay Bhattacharya: Right.
[01:33:13.460 --> 01:33:14.460]   Dr. Jay Bhattacharya: Right.
[01:33:14.460 --> 01:33:15.460]   Dr. Jay Bhattacharya: Right.
[01:33:15.460 --> 01:33:16.460]   Dr. Jay Bhattacharya: Right.
[01:33:16.460 --> 01:33:17.460]   Dr. Jay Bhattacharya: Right.
[01:33:17.460 --> 01:33:18.460]   Dr. Jay Bhattacharya: Right.
[01:33:18.460 --> 01:33:19.460]   Dr. Jay Bhattacharya: Right.
[01:33:19.460 --> 01:33:20.460]   Dr. Jay Bhattacharya: Right.
[01:33:20.460 --> 01:33:21.460]   Dr. Jay Bhattacharya: Right.
[01:33:21.460 --> 01:33:22.460]   Dr. Jay Bhattacharya: Right.
[01:33:22.460 --> 01:33:23.460]   Dr. Jay Bhattacharya: Right.
[01:33:23.460 --> 01:33:24.460]   Dr. Jay Bhattacharya: Right.
[01:33:24.460 --> 01:33:25.460]   Dr. Jay Bhattacharya: Right.
[01:33:25.460 --> 01:33:26.460]   Dr. Jay Bhattacharya: Right.
[01:33:26.460 --> 01:33:27.460]   Dr. Jay Bhattacharya: Right.
[01:33:27.460 --> 01:33:28.460]   Dr. Jay Bhattacharya: Right.
[01:33:28.460 --> 01:33:29.460]   Dr. Jay Bhattacharya: Right.
[01:33:29.460 --> 01:33:30.460]   Dr. Jay Bhattacharya: Right.
[01:33:30.460 --> 01:33:31.460]   Dr. Jay Bhattacharya: Right.
[01:33:31.460 --> 01:33:31.460]   Dr. Jay Bhattacharya: Right.
[01:33:31.460 --> 01:33:32.460]   Dr. Jay Bhattacharya: Right.
[01:33:32.460 --> 01:33:33.460]   Dr. Jay Bhattacharya: Right.
[01:33:33.460 --> 01:33:34.460]   Dr. Jay Bhattacharya: Right.
[01:33:34.460 --> 01:33:35.460]   Dr. Jay Bhattacharya: Right.
[01:33:35.460 --> 01:33:36.460]   Dr. Jay Bhattacharya: Right.
[01:33:36.460 --> 01:33:37.460]   Dr. Jay Bhattacharya: Right.
[01:33:37.460 --> 01:33:38.460]   Dr. Jay Bhattacharya: Right.
[01:33:38.460 --> 01:33:39.460]   Dr. Jay Bhattacharya: Right.
[01:33:39.460 --> 01:33:40.460]   Dr. Jay Bhattacharya: Right.
[01:33:40.460 --> 01:33:41.460]   Dr. Jay Bhattacharya: Right.
[01:33:41.460 --> 01:33:42.460]   Dr. Jay Bhattacharya: Right.
[01:33:42.460 --> 01:33:43.460]   Dr. Jay Bhattacharya: Right.
[01:33:43.460 --> 01:33:44.460]   Dr. Jay Bhattacharya: Right.
[01:33:44.460 --> 01:33:45.460]   Dr. Jay Bhattacharya: Right.
[01:33:45.460 --> 01:33:46.460]   Dr. Jay Bhattacharya: Right.
[01:33:46.460 --> 01:33:47.460]   Dr. Jay Bhattacharya: Right.
[01:33:47.460 --> 01:33:48.460]   Dr. Jay Bhattacharya: Right.
[01:33:48.460 --> 01:33:49.460]   Dr. Jay Bhattacharya: Right.
[01:33:49.460 --> 01:33:50.460]   Dr. Jay Bhattacharya: Right.
[01:33:50.460 --> 01:33:51.460]   Dr. Jay Bhattacharya: Right.
[01:33:51.460 --> 01:33:52.460]   Dr. Jay Bhattacharya: Right.
[01:33:52.460 --> 01:33:53.460]   Dr. Jay Bhattacharya: Right.
[01:33:53.460 --> 01:33:54.460]   Dr. Jay Bhattacharya: Right.
[01:33:54.460 --> 01:33:55.460]   Dr. Jay Bhattacharya: Right.
[01:33:55.460 --> 01:33:56.460]   Dr. Jay Bhattacharya: Right.
[01:33:56.460 --> 01:33:57.460]   Dr. Jay Bhattacharya: Right.
[01:33:57.460 --> 01:33:58.460]   Dr. Jay Bhattacharya: Right.
[01:33:58.460 --> 01:33:59.460]   Dr. Jay Bhattacharya: Right.
[01:33:59.460 --> 01:34:00.460]   Dr. Jay Bhattacharya: Right.
[01:34:00.460 --> 01:34:01.460]   Dr. Jay Bhattacharya: Right.
[01:34:01.460 --> 01:34:02.460]   Dr. Jay Bhattacharya: Right.
[01:34:02.460 --> 01:34:03.460]   Dr. Jay Bhattacharya: Right.
[01:34:03.460 --> 01:34:04.460]   Dr. Jay Bhattacharya: Right.
[01:34:04.460 --> 01:34:05.460]   Dr. Jay Bhattacharya: Right.
[01:34:05.460 --> 01:34:06.460]   Dr. Jay Bhattacharya: Right.
[01:34:06.460 --> 01:34:06.460]   Dr. Jay Bhattacharya: Right.
[01:34:06.460 --> 01:34:07.460]   Dr. Jay Bhattacharya: Right.
[01:34:07.460 --> 01:34:08.460]   Dr. Jay Bhattacharya: Right.
[01:34:08.460 --> 01:34:09.460]   Dr. Jay Bhattacharya: Right.
[01:34:09.460 --> 01:34:10.460]   Dr. Jay Bhattacharya: Right.
[01:34:10.460 --> 01:34:11.460]   Dr. Jay Bhattacharya: Right.
[01:34:11.460 --> 01:34:12.460]   Dr. Jay Bhattacharya: Right.
[01:34:12.460 --> 01:34:13.460]   Dr. Jay Bhattacharya: Right.
[01:34:13.460 --> 01:34:14.460]   Dr. Jay Bhattacharya: Right.
[01:34:14.460 --> 01:34:15.460]   Dr. Jay Bhattacharya: Right.
[01:34:15.460 --> 01:34:16.460]   Dr. Jay Bhattacharya: Right.
[01:34:16.460 --> 01:34:17.460]   Dr. Jay Bhattacharya: Right.
[01:34:17.460 --> 01:34:18.460]   Dr. Jay Bhattacharya: Right.
[01:34:18.460 --> 01:34:19.460]   Dr. Jay Bhattacharya: Right.
[01:34:19.460 --> 01:34:20.460]   Dr. Jay Bhattacharya: Right.
[01:34:20.460 --> 01:34:21.460]   Dr. Jay Bhattacharya: Right.
[01:34:21.460 --> 01:34:22.460]   Dr. Jay Bhattacharya: Right.
[01:34:22.460 --> 01:34:23.460]   Dr. Jay Bhattacharya: Right.
[01:34:23.460 --> 01:34:24.460]   Dr. Jay Bhattacharya: Right.
[01:34:24.460 --> 01:34:25.460]   Dr. Jay Bhattacharya: Right.
[01:34:25.460 --> 01:34:26.460]   Dr. Jay Bhattacharya: Right.
[01:34:26.460 --> 01:34:27.460]   Dr. Jay Bhattacharya: Right.
[01:34:27.460 --> 01:34:28.460]   Dr. Jay Bhattacharya: Right.
[01:34:28.460 --> 01:34:29.460]   Dr. Jay Bhattacharya: Right.
[01:34:29.460 --> 01:34:30.460]   Dr. Jay Bhattacharya: Right.
[01:34:30.460 --> 01:34:31.460]   Dr. Jay Bhattacharya: Right.
[01:34:31.460 --> 01:34:32.460]   Dr. Jay Bhattacharya: Right.
[01:34:32.460 --> 01:34:33.460]   Dr. Jay Bhattacharya: Right.
[01:34:33.460 --> 01:34:34.460]   Dr. Jay Bhattacharya: Right.
[01:34:34.460 --> 01:34:35.460]   Dr. Jay Bhattacharya: Right.
[01:34:35.460 --> 01:34:36.460]   Dr. Jay Bhattacharya: Right.
[01:34:36.460 --> 01:34:37.460]   Dr. Jay Bhattacharya: Right.
[01:34:37.460 --> 01:34:38.460]   Dr. Jay Bhattacharya: Right.
[01:34:38.460 --> 01:34:39.460]   Dr. Jay Bhattacharya: Right.
[01:34:39.460 --> 01:34:40.460]   Dr. Jay Bhattacharya: Right.
[01:34:40.460 --> 01:34:41.460]   Dr. Jay Bhattacharya: Right.
[01:34:41.460 --> 01:34:42.460]   Dr. Jay Bhattacharya: Right.
[01:34:42.460 --> 01:34:43.460]   Dr. Jay Bhattacharya: Right.
[01:34:43.460 --> 01:34:44.460]   Dr. Jay Bhattacharya: Right.
[01:34:44.460 --> 01:34:45.460]   Dr. Jay Bhattacharya: Right.
[01:34:45.460 --> 01:34:46.460]   Dr. Jay Bhattacharya: Right.
[01:34:46.460 --> 01:34:47.460]   Dr. Jay Bhattacharya: Right.
[01:34:47.460 --> 01:34:48.460]   Dr. Jay Bhattacharya: Right.
[01:34:48.460 --> 01:34:49.460]   Dr. Jay Bhattacharya: Right.
[01:34:49.460 --> 01:34:50.460]   Dr. Jay Bhattacharya: Right.
[01:34:50.460 --> 01:34:51.460]   Dr. Jay Bhattacharya: Right.
[01:34:51.460 --> 01:34:52.460]   Dr. Jay Bhattacharya: Right.
[01:34:52.460 --> 01:34:53.460]   Dr. Jay Bhattacharya: Right.
[01:34:53.460 --> 01:34:54.460]   Dr. Jay Bhattacharya: Right.
[01:34:54.460 --> 01:34:55.460]   Dr. Jay Bhattacharya: Right.
[01:34:55.460 --> 01:34:56.460]   Dr. Jay Bhattacharya: Right.
[01:34:56.460 --> 01:34:57.460]   Dr. Jay Bhattacharya: Right.
[01:34:57.460 --> 01:34:58.460]   Dr. Jay Bhattacharya: Right.
[01:34:58.460 --> 01:34:59.460]   Dr. Jay Bhattacharya: Right.
[01:34:59.460 --> 01:35:00.460]   Dr. Jay Bhattacharya: Right.
[01:35:00.460 --> 01:35:01.460]   Dr. Jay Bhattacharya: Right.
[01:35:01.460 --> 01:35:02.460]   Dr. Jay Bhattacharya: Right.
[01:35:02.460 --> 01:35:03.460]   Dr. Jay Bhattacharya: Right.
[01:35:03.460 --> 01:35:04.460]   Dr. Jay Bhattacharya: Right.
[01:35:04.460 --> 01:35:05.460]   Dr. Jay Bhattacharya: Right.
[01:35:05.460 --> 01:35:06.460]   Dr. Jay Bhattacharya: Right.
[01:35:06.460 --> 01:35:07.460]   Dr. Jay Bhattacharya: Right.
[01:35:07.460 --> 01:35:08.460]   Dr. Jay Bhattacharya: Right.
[01:35:08.460 --> 01:35:09.460]   Dr. Jay Bhattacharya: Right.
[01:35:09.460 --> 01:35:10.460]   Dr. Jay Bhattacharya: Right.
[01:35:10.460 --> 01:35:11.460]   Dr. Jay Bhattacharya: Right.
[01:35:11.460 --> 01:35:12.460]   Dr. Jay Bhattacharya: Right.
[01:35:12.460 --> 01:35:13.460]   Dr. Jay Bhattacharya: Right.
[01:35:13.460 --> 01:35:14.460]   Dr. Jay Bhattacharya: Right.
[01:35:14.460 --> 01:35:15.460]   Dr. Jay Bhattacharya: Right.
[01:35:15.460 --> 01:35:16.460]   Dr. Jay Bhattacharya: Right.
[01:35:16.460 --> 01:35:17.460]   Dr. Jay Bhattacharya: Right.
[01:35:17.460 --> 01:35:18.460]   Dr. Jay Bhattacharya: Right.
[01:35:18.460 --> 01:35:19.460]   Dr. Jay Bhattacharya: Right.
[01:35:19.460 --> 01:35:20.460]   Dr. Jay Bhattacharya: Right.
[01:35:20.460 --> 01:35:21.460]   Dr. Jay Bhattacharya: Right.
[01:35:21.460 --> 01:35:22.460]   Dr. Jay Bhattacharya: Right.
[01:35:22.460 --> 01:35:23.460]   Dr. Jay Bhattacharya: Right.
[01:35:23.460 --> 01:35:24.460]   Dr. Jay Bhattacharya: Right.
[01:35:24.460 --> 01:35:25.460]   Dr. Jay Bhattacharya: Right.
[01:35:25.460 --> 01:35:26.460]   Dr. Jay Bhattacharya: Right.
[01:35:26.460 --> 01:35:27.460]   Dr. Jay Bhattacharya: Right.
[01:35:27.460 --> 01:35:28.460]   Dr. Jay Bhattacharya: Right.
[01:35:28.460 --> 01:35:29.460]   Dr. Jay Bhattacharya: Right.
[01:35:29.460 --> 01:35:30.460]   Dr. Jay Bhattacharya: Right.
[01:35:30.460 --> 01:35:31.460]   Dr. Jay Bhattacharya: Right.
[01:35:31.460 --> 01:35:32.460]   Dr. Jay Bhattacharya: Right.
[01:35:32.460 --> 01:35:33.460]   Dr. Jay Bhattacharya: Right.
[01:35:33.460 --> 01:35:34.460]   Dr. Jay Bhattacharya: Right.
[01:35:34.460 --> 01:35:35.460]   Dr. Jay Bhattacharya: Right.
[01:35:35.460 --> 01:35:36.460]   Dr. Jay Bhattacharya: Right.
[01:35:36.460 --> 01:35:37.460]   Dr. Jay Bhattacharya: Right.
[01:35:37.460 --> 01:35:38.460]   Dr. Jay Bhattacharya: Right.
[01:35:38.460 --> 01:35:39.460]   Dr. Jay Bhattacharya: Right.
[01:35:39.460 --> 01:35:40.460]   Dr. Jay Bhattacharya: Right.
[01:35:40.460 --> 01:35:41.460]   Dr. Jay Bhattacharya: Right.
[01:35:41.460 --> 01:35:42.460]   Dr. Jay Bhattacharya: Right.
[01:35:42.460 --> 01:35:43.460]   Dr. Jay Bhattacharya: Right.
[01:35:43.460 --> 01:35:44.460]   Dr. Jay Bhattacharya: Right.
[01:35:44.460 --> 01:35:45.460]   Dr. Jay Bhattacharya: Right.
[01:35:45.460 --> 01:35:46.460]   Dr. Jay Bhattacharya: Right.
[01:35:46.460 --> 01:35:47.460]   Dr. Jay Bhattacharya: Right.
[01:35:47.460 --> 01:35:48.460]   Dr. Jay Bhattacharya: Right.
[01:35:48.460 --> 01:35:49.460]   Dr. Jay Bhattacharya: Right.
[01:35:49.460 --> 01:35:50.460]   Dr. Jay Bhattacharya: Right.
[01:35:50.460 --> 01:35:51.460]   Dr. Jay Bhattacharya: Right.
[01:35:51.460 --> 01:35:52.460]   Dr. Jay Bhattacharya: Right.
[01:35:52.460 --> 01:35:53.460]   Dr. Jay Bhattacharya: Right.
[01:35:53.460 --> 01:35:54.460]   Dr. Jay Bhattacharya: Right.
[01:35:54.460 --> 01:35:55.460]   Dr. Jay Bhattacharya: Right.
[01:35:55.460 --> 01:35:56.460]   Dr. Jay Bhattacharya: Right.
[01:35:56.460 --> 01:35:57.460]   Dr. Jay Bhattacharya: Right.
[01:35:57.460 --> 01:35:58.460]   Dr. Jay Bhattacharya: Right.
[01:35:58.460 --> 01:35:59.460]   Dr. Jay Bhattacharya: Right.
[01:35:59.460 --> 01:36:00.460]   Dr. Jay Bhattacharya: Right.
[01:36:00.460 --> 01:36:01.460]   Dr. Jay Bhattacharya: Right.
[01:36:01.460 --> 01:36:02.460]   Dr. Jay Bhattacharya: Right.
[01:36:02.460 --> 01:36:03.460]   Dr. Jay Bhattacharya: Right.
[01:36:03.460 --> 01:36:04.460]   Dr. Jay Bhattacharya: Right.
[01:36:04.460 --> 01:36:05.460]   Dr. Jay Bhattacharya: Right.
[01:36:05.460 --> 01:36:06.460]   Dr. Jay Bhattacharya: Right.
[01:36:06.460 --> 01:36:07.460]   Dr. Jay Bhattacharya: Right.
[01:36:07.460 --> 01:36:08.460]   Dr. Jay Bhattacharya: Right.
[01:36:08.460 --> 01:36:09.460]   Dr. Jay Bhattacharya: Right.
[01:36:09.460 --> 01:36:10.460]   Dr. Jay Bhattacharya: Right.
[01:36:10.460 --> 01:36:11.460]   Dr. Jay Bhattacharya: Right.
[01:36:11.460 --> 01:36:12.460]   Dr. Jay Bhattacharya: Right.
[01:36:12.460 --> 01:36:13.460]   Dr. Jay Bhattacharya: Right.
[01:36:13.460 --> 01:36:14.460]   Dr. Jay Bhattacharya: Right.
[01:36:14.460 --> 01:36:15.460]   Dr. Jay Bhattacharya: Right.
[01:36:15.460 --> 01:36:16.460]   Dr. Jay Bhattacharya: Right.
[01:36:16.460 --> 01:36:17.460]   Dr. Jay Bhattacharya: Right.
[01:36:17.460 --> 01:36:18.460]   Dr. Jay Bhattacharya: Right.
[01:36:18.460 --> 01:36:19.460]   Dr. Jay Bhattacharya: Right.
[01:36:19.460 --> 01:36:20.460]   Dr. Jay Bhattacharya: Right.
[01:36:20.460 --> 01:36:21.460]   Dr. Jay Bhattacharya: Right.
[01:36:21.460 --> 01:36:22.460]   Dr. Jay Bhattacharya: Right.
[01:36:22.460 --> 01:36:23.460]   Dr. Jay Bhattacharya: Right.
[01:36:23.460 --> 01:36:24.460]   Dr. Jay Bhattacharya: Right.
[01:36:24.460 --> 01:36:25.460]   Dr. Jay Bhattacharya: Right.
[01:36:25.460 --> 01:36:26.460]   Dr. Jay Bhattacharya: Right.
[01:36:26.460 --> 01:36:27.460]   Dr. Jay Bhattacharya: Right.
[01:36:27.460 --> 01:36:28.460]   Dr. Jay Bhattacharya: Right.
[01:36:28.460 --> 01:36:29.460]   Dr. Jay Bhattacharya: Right.
[01:36:29.460 --> 01:36:30.460]   Dr. Jay Bhattacharya: Right.
[01:36:30.460 --> 01:36:31.460]   Dr. Jay Bhattacharya: Right.
[01:36:31.460 --> 01:36:32.460]   Dr. Jay Bhattacharya: Right.
[01:36:32.460 --> 01:36:33.460]   Dr. Jay Bhattacharya: Right.
[01:36:33.460 --> 01:36:34.460]   Dr. Jay Bhattacharya: Right.
[01:36:34.460 --> 01:36:35.460]   Dr. Jay Bhattacharya: Right.
[01:36:35.460 --> 01:36:36.460]   Dr. Jay Bhattacharya: Right.
[01:36:36.460 --> 01:36:37.460]   Dr. Jay Bhattacharya: Right.
[01:36:37.460 --> 01:36:38.460]   Dr. Jay Bhattacharya: Right.
[01:36:38.460 --> 01:36:39.460]   Dr. Jay Bhattacharya: Right.
[01:36:39.460 --> 01:36:40.460]   Dr. Jay Bhattacharya: Right.
[01:36:40.460 --> 01:36:41.460]   Dr. Jay Bhattacharya: Right.
[01:36:41.460 --> 01:36:42.460]   Dr. Jay Bhattacharya: Right.
[01:36:42.460 --> 01:36:43.460]   Dr. Jay Bhattacharya: Right.
[01:36:43.460 --> 01:36:44.460]   Dr. Jay Bhattacharya: Right.
[01:36:44.460 --> 01:36:45.460]   Dr. Jay Bhattacharya: Right.
[01:36:45.460 --> 01:36:46.460]   Dr. Jay Bhattacharya: Right.
[01:36:46.460 --> 01:36:47.460]   Dr. Jay Bhattacharya: Right.
[01:36:47.460 --> 01:36:48.460]   Dr. Jay Bhattacharya: Right.
[01:36:48.460 --> 01:36:49.460]   Dr. Jay Bhattacharya: Right.
[01:36:49.460 --> 01:36:50.460]   Dr. Jay Bhattacharya: Right.
[01:36:50.460 --> 01:36:51.460]   Dr. Jay Bhattacharya: Right.
[01:36:51.460 --> 01:36:52.460]   Dr. Jay Bhattacharya: Right.
[01:36:52.460 --> 01:36:53.460]   Dr. Jay Bhattacharya: Right.
[01:36:53.460 --> 01:36:54.460]   Dr. Jay Bhattacharya: Right.
[01:36:54.460 --> 01:36:55.460]   Dr. Jay Bhattacharya: Right.
[01:36:55.460 --> 01:36:56.460]   Dr. Jay Bhattacharya: Right.
[01:36:56.460 --> 01:36:57.460]   Dr. Jay Bhattacharya: Right.
[01:36:57.460 --> 01:36:58.460]   Dr. Jay Bhattacharya: Right.
[01:36:58.460 --> 01:36:59.460]   Dr. Jay Bhattacharya: Right.
[01:36:59.460 --> 01:37:00.460]   Dr. Jay Bhattacharya: Right.
[01:37:00.460 --> 01:37:01.460]   Dr. Jay Bhattacharya: Right.
[01:37:01.460 --> 01:37:02.460]   Dr. Jay Bhattacharya: Right.
[01:37:02.460 --> 01:37:03.460]   Dr. Jay Bhattacharya: Right.
[01:37:03.460 --> 01:37:04.460]   Dr. Jay Bhattacharya: Right.
[01:37:04.460 --> 01:37:05.460]   Dr. Jay Bhattacharya: Right.
[01:37:05.460 --> 01:37:06.460]   Dr. Jay Bhattacharya: Right.
[01:37:06.460 --> 01:37:07.460]   Dr. Jay Bhattacharya: Right.
[01:37:07.460 --> 01:37:08.460]   Dr. Jay Bhattacharya: Right.
[01:37:08.460 --> 01:37:09.460]   Dr. Jay Bhattacharya: Right.
[01:37:09.460 --> 01:37:10.460]   Dr. Jay Bhattacharya: Right.
[01:37:10.460 --> 01:37:11.460]   Dr. Jay Bhattacharya: Right.
[01:37:11.460 --> 01:37:12.460]   Dr. Jay Bhattacharya: Right.
[01:37:12.460 --> 01:37:13.460]   Dr. Jay Bhattacharya: Right.
[01:37:13.460 --> 01:37:14.460]   Dr. Jay Bhattacharya: Right.
[01:37:14.460 --> 01:37:15.460]   Dr. Jay Bhattacharya: Right.
[01:37:15.460 --> 01:37:16.460]   Dr. Jay Bhattacharya: Right.
[01:37:16.460 --> 01:37:17.460]   Dr. Jay Bhattacharya: Right.
[01:37:17.460 --> 01:37:18.460]   Dr. Jay Bhattacharya: Right.
[01:37:18.460 --> 01:37:19.460]   Dr. Jay Bhattacharya: Right.
[01:37:19.460 --> 01:37:20.460]   Dr. Jay Bhattacharya: Right.
[01:37:20.460 --> 01:37:21.460]   Dr. Jay Bhattacharya: Right.
[01:37:21.460 --> 01:37:22.460]   Dr. Jay Bhattacharya: Right.
[01:37:22.460 --> 01:37:23.460]   Dr. Jay Bhattacharya: Right.
[01:37:23.460 --> 01:37:24.460]   Dr. Jay Bhattacharya: Right.
[01:37:24.460 --> 01:37:25.460]   Dr. Jay Bhattacharya: Right.
[01:37:25.460 --> 01:37:26.460]   Dr. Jay Bhattacharya: Right.
[01:37:26.460 --> 01:37:27.460]   Dr. Jay Bhattacharya: Right.
[01:37:27.460 --> 01:37:28.460]   Dr. Jay Bhattacharya: Right.
[01:37:28.460 --> 01:37:29.460]   Dr. Jay Bhattacharya: Right.
[01:37:29.460 --> 01:37:30.460]   Dr. Jay Bhattacharya: Right.
[01:37:30.460 --> 01:37:31.460]   Dr. Jay Bhattacharya: Right.
[01:37:31.460 --> 01:37:32.460]   Dr. Jay Bhattacharya: Right.
[01:37:32.460 --> 01:37:33.460]   Dr. Jay Bhattacharya: Right.
[01:37:33.460 --> 01:37:34.460]   Dr. Jay Bhattacharya: Right.
[01:37:34.460 --> 01:37:35.460]   Dr. Jay Bhattacharya: Right.
[01:37:35.460 --> 01:37:36.460]   Dr. Jay Bhattacharya: Right.
[01:37:36.460 --> 01:37:37.460]   Dr. Jay Bhattacharya: Right.
[01:37:37.460 --> 01:37:38.460]   Dr. Jay Bhattacharya: Right.
[01:37:38.460 --> 01:37:39.460]   Dr. Jay Bhattacharya: Right.
[01:37:39.460 --> 01:37:40.460]   Dr. Jay Bhattacharya: Right.
[01:37:40.460 --> 01:37:41.460]   Dr. Jay Bhattacharya: Right.
[01:37:41.460 --> 01:37:42.460]   Dr. Jay Bhattacharya: Right.
[01:37:42.460 --> 01:37:43.460]   Dr. Jay Bhattacharya: Right.
[01:37:43.460 --> 01:37:44.460]   Dr. Jay Bhattacharya: Right.
[01:37:44.460 --> 01:37:45.460]   Dr. Jay Bhattacharya: Right.
[01:37:45.460 --> 01:37:46.460]   Dr. Jay Bhattacharya: Right.
[01:37:46.460 --> 01:37:47.460]   Dr. Jay Bhattacharya: Right.
[01:37:47.460 --> 01:37:48.460]   Dr. Jay Bhattacharya: Right.
[01:37:48.460 --> 01:37:49.460]   Dr. Jay Bhattacharya: Right.
[01:37:49.460 --> 01:37:50.460]   Dr. Jay Bhattacharya: Right.
[01:37:50.460 --> 01:37:51.460]   Dr. Jay Bhattacharya: Right.
[01:37:51.460 --> 01:37:52.460]   Dr. Jay Bhattacharya: Right.
[01:37:52.460 --> 01:37:53.460]   Dr. Jay Bhattacharya: Right.
[01:37:53.460 --> 01:37:54.460]   Dr. Jay Bhattacharya: Right.
[01:37:54.460 --> 01:37:55.460]   Dr. Jay Bhattacharya: Right.
[01:37:55.460 --> 01:37:56.460]   Dr. Jay Bhattacharya: Right.
[01:37:56.460 --> 01:37:57.460]   Dr. Jay Bhattacharya: Right.
[01:37:57.460 --> 01:37:58.460]   Dr. Jay Bhattacharya: Right.
[01:37:58.460 --> 01:37:59.460]   Dr. Jay Bhattacharya: Right.
[01:37:59.460 --> 01:38:00.460]   Dr. Jay Bhattacharya: Right.
[01:38:00.460 --> 01:38:01.460]   Dr. Jay Bhattacharya: Right.
[01:38:01.460 --> 01:38:02.460]   Dr. Jay Bhattacharya: Right.
[01:38:02.460 --> 01:38:03.460]   Dr. Jay Bhattacharya: Right.
[01:38:03.460 --> 01:38:04.460]   Dr. Jay Bhattacharya: Right.
[01:38:04.460 --> 01:38:05.460]   Dr. Jay Bhattacharya: Right.
[01:38:05.460 --> 01:38:06.460]   Dr. Jay Bhattacharya: Right.
[01:38:06.460 --> 01:38:07.460]   Dr. Jay Bhattacharya: Right.
[01:38:07.460 --> 01:38:08.460]   Dr. Jay Bhattacharya: Right.
[01:38:08.460 --> 01:38:09.460]   Dr. Jay Bhattacharya: Right.
[01:38:09.460 --> 01:38:10.460]   Dr. Jay Bhattacharya: Right.
[01:38:10.460 --> 01:38:11.460]   Dr. Jay Bhattacharya: Right.
[01:38:11.460 --> 01:38:12.460]   Dr. Jay Bhattacharya: Right.
[01:38:12.460 --> 01:38:13.460]   Dr. Jay Bhattacharya: Right.
[01:38:13.460 --> 01:38:14.460]   Dr. Jay Bhattacharya: Right.
[01:38:14.460 --> 01:38:15.460]   Dr. Jay Bhattacharya: Right.
[01:38:15.460 --> 01:38:16.460]   Dr. Jay Bhattacharya: Right.
[01:38:16.460 --> 01:38:17.460]   Dr. Jay Bhattacharya: Right.
[01:38:17.460 --> 01:38:18.460]   Dr. Jay Bhattacharya: Right.
[01:38:18.460 --> 01:38:19.460]   Dr. Jay Bhattacharya: Right.
[01:38:19.460 --> 01:38:20.460]   Dr. Jay Bhattacharya: Right.
[01:38:20.460 --> 01:38:21.460]   Dr. Jay Bhattacharya: Right.
[01:38:21.460 --> 01:38:22.460]   Dr. Jay Bhattacharya: Right.
[01:38:22.460 --> 01:38:23.460]   Dr. Jay Bhattacharya: Right.
[01:38:23.460 --> 01:38:24.460]   Dr. Jay Bhattacharya: Right.
[01:38:24.460 --> 01:38:25.460]   Dr. Jay Bhattacharya: Right.
[01:38:25.460 --> 01:38:26.460]   Dr. Jay Bhattacharya: Right.
[01:38:26.460 --> 01:38:27.460]   Dr. Jay Bhattacharya: Right.
[01:38:27.460 --> 01:38:28.460]   Dr. Jay Bhattacharya: Right.
[01:38:28.460 --> 01:38:29.460]   Dr. Jay Bhattacharya: Right.
[01:38:29.460 --> 01:38:30.460]   Dr. Jay Bhattacharya: Right.
[01:38:30.460 --> 01:38:31.460]   Dr. Jay Bhattacharya: Right.
[01:38:31.460 --> 01:38:32.460]   Dr. Jay Bhattacharya: Right.
[01:38:32.460 --> 01:38:33.460]   Dr. Jay Bhattacharya: Right.
[01:38:33.460 --> 01:38:34.460]   Dr. Jay Bhattacharya: Right.
[01:38:34.460 --> 01:38:35.460]   Dr. Jay Bhattacharya: Right.
[01:38:35.460 --> 01:38:36.460]   Dr. Jay Bhattacharya: Right.
[01:38:36.460 --> 01:38:37.460]   Dr. Jay Bhattacharya: Right.
[01:38:37.460 --> 01:38:38.460]   Dr. Jay Bhattacharya: Right.
[01:38:38.460 --> 01:38:39.460]   Dr. Jay Bhattacharya: Right.
[01:38:39.460 --> 01:38:40.460]   Dr. Jay Bhattacharya: Right.
[01:38:40.460 --> 01:38:41.460]   Dr. Jay Bhattacharya: Right.
[01:38:41.460 --> 01:38:42.460]   Dr. Jay Bhattacharya: Right.
[01:38:42.460 --> 01:38:43.460]   Dr. Jay Bhattacharya: Right.
[01:38:43.460 --> 01:38:44.460]   Dr. Jay Bhattacharya: Right.
[01:38:44.460 --> 01:38:45.460]   Dr. Jay Bhattacharya: Right.
[01:38:45.460 --> 01:38:46.460]   Dr. Jay Bhattacharya: Right.
[01:38:46.460 --> 01:38:47.460]   Dr. Jay Bhattacharya: Right.
[01:38:47.460 --> 01:38:48.460]   Dr. Jay Bhattacharya: Right.
[01:38:48.460 --> 01:38:49.460]   Dr. Jay Bhattacharya: Right.
