
[00:00:00.000 --> 00:00:03.160]   (audience applauding)
[00:17:08.720 --> 00:17:10.720]   it's not you, it's me, Piper.
[00:17:10.720 --> 00:17:12.600]   - Exactly, exactly. (audience laughing)
[00:17:12.600 --> 00:17:13.440]   - Thank you, thank you.
[00:17:13.440 --> 00:17:14.720]   - You seem to have some experience
[00:17:14.720 --> 00:17:16.160]   with conversations in this regard.
[00:17:16.160 --> 00:17:18.200]   (audience laughing)
[00:17:18.200 --> 00:17:20.160]   - Thank you. - All right, next question.
[00:17:20.160 --> 00:17:26.360]   - This question is for Mike Piper.
[00:17:26.360 --> 00:17:29.400]   And he hasn't been getting questions or speaking much.
[00:17:29.400 --> 00:17:32.600]   So, and this is always what I intended
[00:17:32.600 --> 00:17:34.440]   from the time I got in line,
[00:17:34.440 --> 00:17:37.520]   was to ask Mike Piper a question.
[00:17:37.520 --> 00:17:39.800]   And I've read at least one of your books
[00:17:39.800 --> 00:17:41.920]   about social security.
[00:17:41.920 --> 00:17:46.920]   And seems like the claiming strategy, still for me,
[00:17:46.920 --> 00:17:50.540]   maybe I just didn't get it, is a little complicated.
[00:17:50.540 --> 00:17:53.440]   I've used your calculator as well,
[00:17:53.440 --> 00:17:58.440]   depending on if you're single versus if you have a spouse
[00:17:58.440 --> 00:18:00.880]   and then what the other thing is,
[00:18:00.880 --> 00:18:04.680]   is for the lower-income person,
[00:18:04.680 --> 00:18:07.520]   what age should they claim at.
[00:18:07.520 --> 00:18:09.320]   I realize that there's a lot to it,
[00:18:09.320 --> 00:18:10.720]   that's why you wrote a book.
[00:18:10.720 --> 00:18:13.440]   But if you could kind of give an overview of this,
[00:18:13.440 --> 00:18:14.880]   I'd appreciate it.
[00:18:14.880 --> 00:18:17.840]   - Sure, that's one of the primary topics
[00:18:17.840 --> 00:18:19.080]   of my talk tomorrow.
[00:18:19.080 --> 00:18:23.120]   So, we've got 15 minutes on just that, so.
[00:18:23.120 --> 00:18:24.920]   - Do you have another question for him?
[00:18:24.920 --> 00:18:26.520]   - No, I'll be back.
[00:18:26.520 --> 00:18:29.440]   (audience laughing)
[00:18:29.440 --> 00:18:31.400]   - I think Mike's trying to get out of answering questions,
[00:18:31.400 --> 00:18:32.400]   that's what I think.
[00:18:32.400 --> 00:18:36.080]   - Hello, my question is for Christine.
[00:18:36.080 --> 00:18:38.400]   You had mentioned, in retirement,
[00:18:38.400 --> 00:18:41.760]   Ms. Ben said to add some cash to the three-fund portfolio.
[00:18:41.760 --> 00:18:44.920]   Ms. Ben said that in retirement,
[00:18:44.920 --> 00:18:47.920]   add some cash to the three-fund portfolio.
[00:18:47.920 --> 00:18:49.840]   How much cash, two to three years
[00:18:49.840 --> 00:18:52.360]   of discretionary income, question mark.
[00:18:52.360 --> 00:18:54.160]   And just one thing for Mike.
[00:18:54.160 --> 00:18:57.320]   Mike, I never have to answer or consider
[00:18:57.320 --> 00:19:00.080]   that question that he asked again.
[00:19:00.080 --> 00:19:03.040]   I waited until 70, it's done.
[00:19:03.040 --> 00:19:06.720]   (audience laughing)
[00:19:06.720 --> 00:19:07.840]   - Thanks for that question.
[00:19:07.840 --> 00:19:12.360]   So, I like the idea of using your,
[00:19:12.360 --> 00:19:17.360]   well, as a starting point, looking at all in spending,
[00:19:17.360 --> 00:19:22.600]   including portfolio income, social security,
[00:19:22.600 --> 00:19:23.880]   income from every source.
[00:19:23.880 --> 00:19:25.160]   Look at how much you need.
[00:19:25.160 --> 00:19:28.080]   Subtract out non-portfolio income sources
[00:19:28.080 --> 00:19:30.480]   like social security, pension if you're lucky enough
[00:19:30.480 --> 00:19:33.840]   to have one, real estate income, that kind of stuff.
[00:19:33.840 --> 00:19:37.360]   The amount that's left over with is the portfolio withdrawal
[00:19:37.360 --> 00:19:40.760]   and then I use that as kind of the measuring stick
[00:19:40.760 --> 00:19:43.280]   to determine how much to hold in cash.
[00:19:43.280 --> 00:19:47.640]   So I think one to two years worth of portfolio withdrawals
[00:19:47.640 --> 00:19:49.400]   in cash is a good starting point.
[00:19:49.400 --> 00:19:53.000]   I think most retirees probably would rather
[00:19:53.000 --> 00:19:55.160]   they had two years this year,
[00:19:55.160 --> 00:19:57.960]   given how bad the bond market has been.
[00:19:57.960 --> 00:20:01.880]   But I would use that as kind of the measuring stick
[00:20:01.880 --> 00:20:04.120]   that I in turn would use to determine
[00:20:04.120 --> 00:20:06.880]   how much to invest in the other asset classes.
[00:20:06.880 --> 00:20:09.360]   - I forgot to tell you, the reason I asked the question
[00:20:09.360 --> 00:20:14.360]   is I'm planning today to retire next June 30th.
[00:20:14.360 --> 00:20:17.680]   Hopefully, between now and then,
[00:20:17.680 --> 00:20:20.040]   but I'm willing to wait another year if I have to
[00:20:20.040 --> 00:20:21.880]   because of the market coming back.
[00:20:21.880 --> 00:20:24.200]   But I've never really been able to figure out
[00:20:24.200 --> 00:20:26.280]   exactly how much cash do you wanna have.
[00:20:26.280 --> 00:20:27.120]   So thank you.
[00:20:27.120 --> 00:20:27.960]   - Sure, thank you.
[00:20:27.960 --> 00:20:28.800]   Thanks for coming.
[00:20:28.800 --> 00:20:35.080]   - Hi, my question is for everyone basically
[00:20:35.080 --> 00:20:37.400]   or whoever's familiar with this topic.
[00:20:37.400 --> 00:20:39.000]   I was wondering if you've done any studies
[00:20:39.000 --> 00:20:41.480]   on the bond 10 glide path approach
[00:20:41.480 --> 00:20:44.080]   versus the traditional glide path.
[00:20:44.080 --> 00:20:45.960]   Maybe for simplicity, I think this is a newer thing
[00:20:45.960 --> 00:20:47.400]   that I discovered recently.
[00:20:47.400 --> 00:20:48.960]   Instead of using your agent bonds,
[00:20:48.960 --> 00:20:51.800]   the bond 10 glide path suggests that
[00:20:51.800 --> 00:20:55.160]   you should hit your maximum bond around retirement.
[00:20:55.160 --> 00:20:59.200]   And then you should, quote unquote, die with 100% stocks.
[00:20:59.200 --> 00:21:00.640]   I find it very counterintuitive,
[00:21:00.640 --> 00:21:03.360]   but I like the idea because it claims to minimize
[00:21:03.360 --> 00:21:06.480]   the, I think, sequence of return risk.
[00:21:06.480 --> 00:21:09.040]   Basically, it's like regardless of when you retire,
[00:21:09.040 --> 00:21:10.720]   you're gonna be more okay using this approach
[00:21:10.720 --> 00:21:11.880]   versus the traditional approach.
[00:21:11.880 --> 00:21:13.600]   And I was wondering if you have any analysis
[00:21:13.600 --> 00:21:15.880]   or pros and cons of these two approaches.
[00:21:15.880 --> 00:21:18.240]   - Okay, you know I'm gonna talk about bond 10s.
[00:21:18.240 --> 00:21:19.280]   Mike?
[00:21:19.280 --> 00:21:20.120]   Oh, Alan.
[00:21:20.120 --> 00:21:23.120]   (audience laughing)
[00:21:23.120 --> 00:21:28.480]   For those who don't know what a bond 10 is,
[00:21:28.480 --> 00:21:31.200]   the idea is that you go down in stocks
[00:21:31.200 --> 00:21:32.720]   until you get really close to retirement,
[00:21:32.720 --> 00:21:34.640]   maybe five years before.
[00:21:34.640 --> 00:21:37.680]   And that's when you're at your most conservative
[00:21:37.680 --> 00:21:38.840]   asset allocation.
[00:21:38.840 --> 00:21:42.980]   And then for about five years after your retirement date,
[00:21:42.980 --> 00:21:45.000]   you're still in that conservative allocation.
[00:21:45.000 --> 00:21:46.800]   And then you actually start increasing
[00:21:46.800 --> 00:21:48.720]   your stock-to-bond percentage,
[00:21:48.720 --> 00:21:51.720]   the idea being to reduce your sequence of returns risk.
[00:21:51.720 --> 00:21:53.280]   Good idea, bad idea, Mike?
[00:21:53.280 --> 00:21:56.400]   - I think it's entirely reasonable.
[00:21:56.400 --> 00:21:58.600]   Frankly, you're gonna have a hard time
[00:21:58.600 --> 00:21:59.760]   getting a strong opinion from me
[00:21:59.760 --> 00:22:01.440]   about any asset allocation topic.
[00:22:01.440 --> 00:22:06.040]   Sorry, to share one analogy that I use a lot of the time.
[00:22:06.040 --> 00:22:07.960]   My mom is a dietician.
[00:22:07.960 --> 00:22:09.880]   My wife's mom is also a dietician.
[00:22:09.880 --> 00:22:12.000]   And if you ask them what makes a healthy meal
[00:22:12.000 --> 00:22:13.400]   or what is a healthy meal,
[00:22:13.400 --> 00:22:16.720]   they don't tell you grilled zucchini and something.
[00:22:16.720 --> 00:22:19.640]   What they tell you is it needs to have
[00:22:19.640 --> 00:22:20.880]   a reasonable number of calories,
[00:22:20.880 --> 00:22:22.160]   it should probably include a vegetable,
[00:22:22.160 --> 00:22:23.280]   limited amount of sugar.
[00:22:23.280 --> 00:22:25.360]   They give you characteristics.
[00:22:25.360 --> 00:22:27.680]   And there's a zillion meals
[00:22:27.680 --> 00:22:29.800]   that meet those characteristics.
[00:22:29.800 --> 00:22:31.440]   And it's the same thing with the portfolio.
[00:22:31.440 --> 00:22:32.960]   There's characteristics.
[00:22:32.960 --> 00:22:35.160]   It needs to be diversified, it should have low cost,
[00:22:35.160 --> 00:22:37.200]   it should have an allocation
[00:22:37.200 --> 00:22:40.520]   that's roughly in keeping with your risk tolerance.
[00:22:40.520 --> 00:22:42.640]   And then there's a million and one ways
[00:22:42.640 --> 00:22:44.160]   you can design a portfolio
[00:22:44.160 --> 00:22:46.240]   that meets all of those requirements.
[00:22:46.240 --> 00:22:48.920]   So, on the topic specifically of a bond tent,
[00:22:48.920 --> 00:22:50.760]   yeah, I think that's one reasonable way to do it.
[00:22:50.760 --> 00:22:54.000]   I think it's also fine to just keep a static allocation.
[00:22:54.000 --> 00:22:56.280]   If you're interested in studies, though,
[00:22:56.280 --> 00:22:58.480]   so it came from Wade Fowle and Michael Kitsis,
[00:22:58.480 --> 00:23:00.200]   I'm pretty sure.
[00:23:00.200 --> 00:23:02.520]   As far as follow-up research
[00:23:02.520 --> 00:23:03.680]   that's been done in the years since,
[00:23:03.680 --> 00:23:06.280]   I'm not super sure if they're,
[00:23:06.280 --> 00:23:07.480]   oh, Christine, great.
[00:23:07.480 --> 00:23:11.000]   - That was a good punt.
[00:23:12.520 --> 00:23:16.000]   So, my former colleague, David Blanchett,
[00:23:16.000 --> 00:23:17.560]   did some research on this
[00:23:17.560 --> 00:23:21.600]   and concluded that he liked a more traditional glide path.
[00:23:21.600 --> 00:23:24.240]   He found that actually it made very little difference
[00:23:24.240 --> 00:23:28.520]   over most market time periods of retirement.
[00:23:28.520 --> 00:23:33.520]   And just behaviorally, he felt that it was more attractive
[00:23:33.520 --> 00:23:35.840]   to use a traditional trending glide path,
[00:23:35.840 --> 00:23:37.520]   which would either stay static
[00:23:37.520 --> 00:23:39.720]   or get a little bit more conservative
[00:23:39.720 --> 00:23:43.640]   as the person gets further on into retirement.
[00:23:43.640 --> 00:23:47.760]   Because the net effect of this idea of starting retirement
[00:23:47.760 --> 00:23:50.480]   with a really conservative portfolio
[00:23:50.480 --> 00:23:54.240]   is that at some point after Armageddon occurs
[00:23:54.240 --> 00:23:55.920]   in the equity market,
[00:23:55.920 --> 00:23:58.680]   you're supposed to be adding to equity exposure.
[00:23:58.680 --> 00:24:00.080]   Does that work behaviorally?
[00:24:00.080 --> 00:24:02.240]   I think that's a big question mark.
[00:24:02.240 --> 00:24:05.080]   And I think that's kind of what David's research flagged.
[00:24:05.080 --> 00:24:08.960]   - This is historic because it might be the first time
[00:24:08.960 --> 00:24:11.920]   that I've ever sort of disagreed with Mike Piper.
[00:24:11.920 --> 00:24:17.440]   I can't get into the details of it,
[00:24:17.440 --> 00:24:22.440]   but there was a flaw in the assumption of that glide path
[00:24:22.440 --> 00:24:25.840]   or increasing stock study.
[00:24:25.840 --> 00:24:28.520]   But even more important, as Christine just mentioned,
[00:24:28.520 --> 00:24:30.520]   from a behavioral aspect,
[00:24:30.520 --> 00:24:32.800]   it is really, really hard to get people
[00:24:32.800 --> 00:24:34.880]   to rebalance in down markets,
[00:24:34.880 --> 00:24:38.800]   to get them to take more equity risk in down markets,
[00:24:38.800 --> 00:24:40.280]   very, very unlikely.
[00:24:40.280 --> 00:24:41.800]   I disagree with that.
[00:24:41.800 --> 00:24:45.120]   - And then there's this side.
[00:24:45.120 --> 00:24:46.480]   I do agree with Mike.
[00:24:46.480 --> 00:24:49.080]   (audience laughing)
[00:24:49.080 --> 00:24:51.280]   We're talking about what's called a reverse glide path,
[00:24:51.280 --> 00:24:52.760]   which means that when you retire,
[00:24:52.760 --> 00:24:54.960]   you're at the most conservative you're going to be.
[00:24:54.960 --> 00:24:57.760]   And then over time, you actually increase your allocation
[00:24:57.760 --> 00:25:00.000]   because it's more of a liability matching.
[00:25:00.000 --> 00:25:02.720]   Your future liabilities are better matched
[00:25:02.720 --> 00:25:06.720]   to the long-term liability assets of the portfolio
[00:25:06.720 --> 00:25:08.120]   if there's an increasing asset.
[00:25:08.120 --> 00:25:09.240]   But there's something else that goes on
[00:25:09.240 --> 00:25:11.280]   and depends on how much money you have.
[00:25:11.280 --> 00:25:12.680]   Depends on whether Social Security
[00:25:12.680 --> 00:25:14.840]   is covering all of your expenses or not,
[00:25:14.840 --> 00:25:17.000]   or you've got a pension, or you've got other income,
[00:25:17.000 --> 00:25:18.760]   or maybe you're gonna get an inheritance,
[00:25:18.760 --> 00:25:20.800]   or maybe your kids didn't spend their 529
[00:25:20.800 --> 00:25:21.720]   and it's time for you to take
[00:25:21.720 --> 00:25:24.600]   that round-the-world jet tour, right?
[00:25:24.600 --> 00:25:28.920]   But the point is that it depends on each individual person
[00:25:28.920 --> 00:25:30.320]   which works for you.
[00:25:30.320 --> 00:25:32.640]   I mean, clients I work with,
[00:25:32.640 --> 00:25:34.600]   we do reverse glide paths all the time.
[00:25:34.600 --> 00:25:37.640]   I just say, at some point, stop rebalancing.
[00:25:37.640 --> 00:25:38.480]   Just let it go.
[00:25:38.480 --> 00:25:41.200]   Especially if you're gonna put your bonds
[00:25:41.200 --> 00:25:43.040]   in your IRA account
[00:25:43.040 --> 00:25:44.640]   and you're gonna do these Roth conversions
[00:25:44.640 --> 00:25:46.400]   and then when the money goes over to the Roth,
[00:25:46.400 --> 00:25:48.760]   you want it to be an equity because it's tax-free.
[00:25:48.760 --> 00:25:50.560]   In the meantime, you're not gonna be selling stocks
[00:25:50.560 --> 00:25:51.560]   in your taxable account
[00:25:51.560 --> 00:25:53.680]   because that would just generate taxes.
[00:25:53.680 --> 00:25:55.840]   And then eventually, you're gonna make RMDs
[00:25:55.840 --> 00:25:57.800]   from your IRA or 401(k).
[00:25:57.800 --> 00:26:01.080]   So you're gonna have this natural increase
[00:26:01.080 --> 00:26:02.120]   in equities anyway.
[00:26:02.120 --> 00:26:03.120]   And if you're okay with that
[00:26:03.120 --> 00:26:04.640]   because you're just living off the income
[00:26:04.640 --> 00:26:07.280]   from your Social Security
[00:26:07.280 --> 00:26:08.960]   and maybe dividends and interest income
[00:26:08.960 --> 00:26:11.720]   and maybe eventually the RMD, why not?
[00:26:11.720 --> 00:26:12.960]   It's better for the kids.
[00:26:12.960 --> 00:26:16.280]   - I always think these questions are kind of funny
[00:26:16.280 --> 00:26:19.000]   because they apply to such a small percentage of people.
[00:26:19.000 --> 00:26:21.680]   Most of us either have well more than we need
[00:26:21.680 --> 00:26:23.240]   and we don't really have to play around
[00:26:23.240 --> 00:26:25.240]   with all this safe withdrawal rate stuff.
[00:26:25.240 --> 00:26:26.360]   We spend what we wanna spend
[00:26:26.360 --> 00:26:28.880]   and we'll leave the rest to our heirs or charity or whatever.
[00:26:28.880 --> 00:26:29.840]   And then there's lots of people
[00:26:29.840 --> 00:26:31.840]   that don't have anywhere near what they need
[00:26:31.840 --> 00:26:33.240]   and are trying to maximize it
[00:26:33.240 --> 00:26:36.080]   and buying SPIAs and trying to delay Social Security
[00:26:36.080 --> 00:26:38.760]   if they can and living on Social Security eventually.
[00:26:38.760 --> 00:26:40.640]   Only actually a very small percentage of people
[00:26:40.640 --> 00:26:43.440]   have just barely enough when they retire.
[00:26:43.440 --> 00:26:45.200]   And those are the ones who got to pay a lot of attention
[00:26:45.200 --> 00:26:46.200]   to these sorts of studies.
[00:26:46.200 --> 00:26:47.480]   If you just work another year or two,
[00:26:47.480 --> 00:26:50.000]   you might not have to pay any attention to them at all.
[00:26:50.000 --> 00:26:53.240]   - Sorry, that's why rules of thumb don't work.
[00:26:53.240 --> 00:26:54.960]   You know, your age in bonds minus 10, all this.
[00:26:54.960 --> 00:26:55.800]   It doesn't work.
[00:26:55.800 --> 00:26:58.680]   If it only applies to a very small number of people, okay?
[00:26:58.680 --> 00:26:59.520]   What works for you?
[00:26:59.520 --> 00:27:01.840]   What strategy works for you is what works for you.
[00:27:01.840 --> 00:27:03.400]   Okay, it's all the same philosophy.
[00:27:03.400 --> 00:27:05.920]   Do it low cost, do it, you know, stay the course
[00:27:05.920 --> 00:27:06.920]   and everything we talked about today.
[00:27:06.920 --> 00:27:09.160]   But the strategy that you're gonna implement,
[00:27:09.160 --> 00:27:10.120]   whether it's a bond tent,
[00:27:10.120 --> 00:27:12.120]   whether it's a decreasing allocation to equity,
[00:27:12.120 --> 00:27:13.800]   whether it's an increasing allocation to equity,
[00:27:13.800 --> 00:27:16.480]   whatever is going to be unique to you.
[00:27:16.480 --> 00:27:18.040]   And you have to figure out what that is.
[00:27:18.040 --> 00:27:19.960]   And hopefully that's what this whole conference is about,
[00:27:19.960 --> 00:27:21.760]   helping you figure out what that is.
[00:27:21.760 --> 00:27:25.520]   - All right, let's take our next question.
[00:27:25.520 --> 00:27:26.520]   - Hi, good afternoon.
[00:27:26.520 --> 00:27:28.800]   Edward Chow from Westport, Connecticut.
[00:27:28.800 --> 00:27:30.960]   As I've learned about more about index investing,
[00:27:30.960 --> 00:27:33.080]   the new money has gone into broadly diversified
[00:27:33.080 --> 00:27:34.360]   low cost index funds.
[00:27:34.360 --> 00:27:37.080]   I still have a chunk of my retirement accounts
[00:27:37.080 --> 00:27:41.600]   in kind of systematic value type of products,
[00:27:41.600 --> 00:27:42.880]   which for which I've held
[00:27:42.880 --> 00:27:45.080]   and enjoyed 10 years of underperformance.
[00:27:45.080 --> 00:27:49.200]   Stay the course or time to quit cold turkey?
[00:27:49.200 --> 00:27:50.840]   - Can you tell us what your investing plan
[00:27:50.840 --> 00:27:52.200]   says you're supposed to do?
[00:27:52.200 --> 00:27:55.920]   - It's I think what we've heard today,
[00:27:55.920 --> 00:27:58.000]   broadly diversified low cost.
[00:27:58.000 --> 00:28:00.880]   - Okay, anyone wanna take a stab at that one?
[00:28:00.880 --> 00:28:02.080]   - Absolutely stay the course.
[00:28:02.080 --> 00:28:05.080]   I mean, if you've made a value tilt 10 years ago,
[00:28:05.080 --> 00:28:06.880]   now's not the time to change that.
[00:28:06.880 --> 00:28:08.640]   I mean, you gotta stay the course.
[00:28:08.640 --> 00:28:12.160]   - Anybody have a different opinion?
[00:28:12.160 --> 00:28:13.440]   Should you bail on a value tilt
[00:28:13.440 --> 00:28:14.560]   if you've had it for many years
[00:28:14.560 --> 00:28:17.840]   and suffered through it like those of us who have one?
[00:28:17.840 --> 00:28:20.200]   You're not alone, I can tell you that.
[00:28:20.200 --> 00:28:21.040]   Next question.
[00:28:21.040 --> 00:28:25.440]   - That's because Larry Swedville was here 10 years ago.
[00:28:25.440 --> 00:28:26.480]   - Yeah, exactly.
[00:28:26.480 --> 00:28:30.320]   - Mark Day in Boulder, Colorado.
[00:28:31.160 --> 00:28:32.000]   - Right.
[00:28:32.000 --> 00:28:36.080]   So a shameless plug for The Economist magazine
[00:28:36.080 --> 00:28:39.760]   is just reading the recent issue.
[00:28:39.760 --> 00:28:44.560]   And it said that the Fed may never return to 2%
[00:28:44.560 --> 00:28:48.080]   as far as a target rate, maybe it'll be 4%.
[00:28:48.080 --> 00:28:52.040]   In light of that, what do you guys think about the bond,
[00:28:52.040 --> 00:28:55.760]   maybe the stock, but I'm most interested in the fixed asset,
[00:28:55.760 --> 00:28:57.920]   treasury tips, that part.
[00:28:57.920 --> 00:29:01.080]   - You're talking about a 2% target for inflation?
[00:29:01.080 --> 00:29:02.120]   - Correct.
[00:29:02.120 --> 00:29:05.080]   That after whatever's gonna happen.
[00:29:05.080 --> 00:29:06.280]   - So is your question,
[00:29:06.280 --> 00:29:08.760]   how do you think we should invest in bonds today?
[00:29:08.760 --> 00:29:09.600]   Is that your question?
[00:29:09.600 --> 00:29:11.240]   - Yes, that's correct.
[00:29:11.240 --> 00:29:13.360]   Given something other than a 2%,
[00:29:13.360 --> 00:29:15.280]   probably a higher target rate.
[00:29:15.280 --> 00:29:16.120]   - Okay.
[00:29:16.120 --> 00:29:19.880]   - I think Jason Zweig is in here.
[00:29:19.880 --> 00:29:21.160]   I think the last I looked,
[00:29:21.160 --> 00:29:23.760]   there was a study that showed that the top economists
[00:29:23.760 --> 00:29:26.160]   have called the direction up or down
[00:29:26.160 --> 00:29:28.880]   of the 10-year treasury bond correct
[00:29:28.880 --> 00:29:31.720]   about 35% of the time, less than a coin flips.
[00:29:31.720 --> 00:29:34.520]   Which is tied to inflation.
[00:29:34.520 --> 00:29:36.800]   And none of us knows what inflation,
[00:29:36.800 --> 00:29:38.480]   including those economists.
[00:29:38.480 --> 00:29:42.080]   In fact, if anything, I would probably bet the opposite.
[00:29:42.080 --> 00:29:47.080]   And again, tips, you know, I wrote a piece on I-bonds
[00:29:47.080 --> 00:29:50.200]   several months ago, the best thing since sliced bread.
[00:29:50.200 --> 00:29:52.240]   I-bonds are giving a zero real return,
[00:29:52.240 --> 00:29:55.160]   tips are giving a 1.7 real return.
[00:29:56.160 --> 00:29:58.520]   - You know, I've been talking about inflation
[00:29:58.520 --> 00:30:00.240]   for years and years and years and years,
[00:30:00.240 --> 00:30:01.720]   and nobody ever wants to listen to me.
[00:30:01.720 --> 00:30:03.240]   And finally it shows up this year.
[00:30:03.240 --> 00:30:05.720]   And so it's kind of exciting that way.
[00:30:05.720 --> 00:30:09.520]   But you know, in a lot of ways you've tilted your,
[00:30:09.520 --> 00:30:12.240]   you should have considered inflation all along.
[00:30:12.240 --> 00:30:15.400]   It is the great enemy of your portfolio.
[00:30:15.400 --> 00:30:17.680]   I think I saw Bill Bernstein sneak in back there,
[00:30:17.680 --> 00:30:20.120]   but he's talked about deep risks, right?
[00:30:20.120 --> 00:30:23.720]   Inflation and deflation and confiscation and devastation.
[00:30:23.720 --> 00:30:25.840]   But if you look at how likely each of those are,
[00:30:25.840 --> 00:30:28.280]   inflation is far more likely than any of the other
[00:30:28.280 --> 00:30:31.600]   deep risks that your portfolio faces.
[00:30:31.600 --> 00:30:34.080]   And so your whole portfolio ought to be geared
[00:30:34.080 --> 00:30:35.720]   to deal with this risk.
[00:30:35.720 --> 00:30:37.840]   And so actually half of my bonds
[00:30:37.840 --> 00:30:39.400]   are in inflation index bonds,
[00:30:39.400 --> 00:30:42.040]   whether they're in tips or whether they're in I-bonds.
[00:30:42.040 --> 00:30:44.520]   And you know, I feel like that's actually
[00:30:44.520 --> 00:30:46.000]   not paying off great this year.
[00:30:46.000 --> 00:30:48.040]   We're going to talk about that more later in the conference,
[00:30:48.040 --> 00:30:51.320]   but you know, I think you got to think about inflation
[00:30:51.320 --> 00:30:52.840]   anytime you're designing a portfolio,
[00:30:52.840 --> 00:30:56.080]   'cause I think it's maybe the number one consideration.
[00:30:56.080 --> 00:30:59.000]   - But specifically if the target rate went up,
[00:30:59.000 --> 00:31:00.800]   let's just say it never returned to 2%,
[00:31:00.800 --> 00:31:02.560]   would that change our strategy?
[00:31:02.560 --> 00:31:04.200]   Would that change the suggested strategy?
[00:31:04.200 --> 00:31:08.800]   - So the economist article that you read speculated
[00:31:08.800 --> 00:31:12.560]   that the Fed is now gonna change their target rate.
[00:31:12.560 --> 00:31:14.320]   - That they'll never get back to 2%.
[00:31:14.320 --> 00:31:16.400]   - That's the difference between changing their target rate.
[00:31:16.400 --> 00:31:19.120]   I mean, if the target rate is 2%, that's the target.
[00:31:19.120 --> 00:31:21.120]   - That they'll change it and it'll never go up.
[00:31:21.120 --> 00:31:23.560]   - Well, in the short term, it won't come back to 2%.
[00:31:23.560 --> 00:31:24.400]   - I don't know.
[00:31:24.400 --> 00:31:26.440]   They're having a Volcker moment right now,
[00:31:26.440 --> 00:31:30.600]   and they're pretty determined
[00:31:30.600 --> 00:31:32.840]   to at least get the inflation going the other way
[00:31:32.840 --> 00:31:34.400]   in a rapid way.
[00:31:34.400 --> 00:31:37.160]   And I know that the timing of it
[00:31:37.160 --> 00:31:43.080]   on a presidential cycle thing is right.
[00:31:43.080 --> 00:31:46.000]   In other words, it's right when they should be doing this.
[00:31:46.000 --> 00:31:47.480]   I don't know the answer whether or not it's gonna go.
[00:31:47.480 --> 00:31:49.120]   I don't know what The Economist magazine said,
[00:31:49.120 --> 00:31:54.120]   but I have some eye bonds in my portfolio as well.
[00:31:54.120 --> 00:31:57.720]   I mean, I like them even at a 0% return, but.
[00:31:57.720 --> 00:32:02.440]   - Alan has mentioned this a couple of times,
[00:32:02.440 --> 00:32:04.720]   kind of just snuck it in.
[00:32:04.720 --> 00:32:09.000]   But TIPS right now, 1.7%.
[00:32:09.000 --> 00:32:13.040]   That's higher than we've seen in a long time,
[00:32:13.040 --> 00:32:15.000]   like considerably higher.
[00:32:15.000 --> 00:32:19.120]   So, I mean, I don't necessarily have anything brilliant
[00:32:19.120 --> 00:32:22.120]   to say about exactly where inflation is going
[00:32:22.120 --> 00:32:24.400]   or any predictions you can make
[00:32:24.400 --> 00:32:25.920]   that are useful in that regard.
[00:32:25.920 --> 00:32:27.720]   But as far as bond investing,
[00:32:27.720 --> 00:32:32.080]   there's better opportunities available right now
[00:32:32.080 --> 00:32:34.000]   than there have been in a long time.
[00:32:34.000 --> 00:32:37.480]   - And I don't know if their target did change
[00:32:37.480 --> 00:32:40.280]   if I would invest any differently than I invest now, right?
[00:32:40.280 --> 00:32:41.400]   I mean, I would expect the markets
[00:32:41.400 --> 00:32:42.880]   to adjust to that information.
[00:32:43.880 --> 00:32:45.360]   - Okay, thank you.
[00:32:45.360 --> 00:32:46.480]   - Next question?
[00:32:46.480 --> 00:32:48.520]   I think probably our last question.
[00:32:48.520 --> 00:32:54.320]   - My question is around what I perceive
[00:32:54.320 --> 00:32:57.760]   as perhaps conflicting advice,
[00:32:57.760 --> 00:33:00.520]   even in the boggleheads community.
[00:33:00.520 --> 00:33:02.440]   And I'll give you two instances
[00:33:02.440 --> 00:33:05.280]   that sometimes confound me personally.
[00:33:05.280 --> 00:33:09.280]   So there's, I don't know if this person
[00:33:09.280 --> 00:33:10.160]   is a bogglehead or not,
[00:33:10.160 --> 00:33:12.040]   but he's written a book where he says,
[00:33:12.040 --> 00:33:14.040]   "Don't worry about international stocks.
[00:33:14.040 --> 00:33:19.040]   "If you invest in VTSAX, Vanguard Total Stock Market,
[00:33:19.040 --> 00:33:21.240]   "you also get international,
[00:33:21.240 --> 00:33:22.680]   "so don't need to worry about that.
[00:33:22.680 --> 00:33:24.040]   "Simplify even further."
[00:33:24.040 --> 00:33:26.120]   So that's one instance.
[00:33:26.120 --> 00:33:30.480]   And today we heard the three portfolio strategy.
[00:33:30.480 --> 00:33:33.840]   The other one is where I've heard that,
[00:33:33.840 --> 00:33:36.440]   "Oh, you should tilt towards small cap
[00:33:36.440 --> 00:33:40.240]   "because there is statistical evidence
[00:33:40.240 --> 00:33:43.640]   "that shows over the long run, 20, 30 years,
[00:33:43.640 --> 00:33:46.680]   "there is a small gain compared to a three-fund portfolio."
[00:33:46.680 --> 00:33:48.760]   I don't know how much it is, 0.5%,
[00:33:48.760 --> 00:33:51.800]   which does equate to maybe a million or two extra
[00:33:51.800 --> 00:33:54.000]   in your retirement portfolio.
[00:33:54.000 --> 00:33:55.560]   So there's all these nuances
[00:33:55.560 --> 00:33:57.240]   and sometimes it gets confusing.
[00:33:57.240 --> 00:33:58.360]   So if you would elaborate.
[00:33:58.360 --> 00:33:59.840]   - Okay, let's do lightning round.
