
[00:00:00.000 --> 00:00:03.160]   [MUSIC PLAYING]
[00:16:18.560 --> 00:16:22.440]   It's easier to scale, meaning that the offline RL
[00:16:22.440 --> 00:16:24.720]   objective and training framework is much more
[00:16:24.720 --> 00:16:28.320]   similar to the kind of training that you see doing supervised
[00:16:28.320 --> 00:16:28.920]   fine-tuning.
[00:16:28.920 --> 00:16:34.840]   So it's much easier to implement code-wise and architecture-wise
[00:16:34.840 --> 00:16:36.200]   than online.
[00:16:36.200 --> 00:16:38.280]   And it's also relatively robust to overfitting,
[00:16:38.280 --> 00:16:40.560]   because we're doing it offline and we're not actively
[00:16:40.560 --> 00:16:43.280]   interacting with the reward model.
[00:16:43.280 --> 00:16:45.000]   However, cons are, if you're really
[00:16:45.000 --> 00:16:47.760]   trying to get a high reward and optimize your reward model
[00:16:47.760 --> 00:16:51.120]   as far as you can, online is going to do better than offline.
[00:16:51.120 --> 00:16:52.840]   And to decide between the two, you're
[00:16:52.840 --> 00:16:54.400]   just going to have to judge yourself
[00:16:54.400 --> 00:16:55.600]   and mix and match, perhaps.
[00:16:55.600 --> 00:16:57.360]   So kind of summarizing the takeaways here,
[00:16:57.360 --> 00:16:58.920]   we have this nice little table.
[00:16:58.920 --> 00:17:01.440]   On the left, PPO and IoQL.
[00:17:01.440 --> 00:17:03.760]   And then on the top, we have ease to scale.
[00:17:03.760 --> 00:17:05.520]   One is better, one is not.
[00:17:05.520 --> 00:17:07.840]   Compute efficiency-- offline is a little better,
[00:17:07.840 --> 00:17:09.200]   online is a little worse.
[00:17:09.200 --> 00:17:11.200]   Robustness to overfitting-- we have observed
[00:17:11.200 --> 00:17:14.040]   online is a little worse, offline is a little better.
[00:17:14.040 --> 00:17:15.960]   And then really maximizing the reward.
[00:17:15.960 --> 00:17:18.280]   So in this case, online does pretty well,
[00:17:18.280 --> 00:17:19.880]   offline not quite as good.
[00:17:19.880 --> 00:17:21.960]   I do want to say here, though, that these are just
[00:17:21.960 --> 00:17:23.160]   the results of our study.
[00:17:23.160 --> 00:17:26.000]   And this isn't very much so an active area of research.
[00:17:26.000 --> 00:17:29.240]   So these could be domain-specific phenomena
[00:17:29.240 --> 00:17:30.320]   which we are discovering.
[00:17:30.320 --> 00:17:32.680]   And so I would definitely recommend
[00:17:32.680 --> 00:17:34.360]   doing your own experiments as well to get
[00:17:34.360 --> 00:17:35.480]   a sense of what works well.
[00:17:35.480 --> 00:17:40.160]   So in conclusion, TRLx provides a scalable, flexible framework
[00:17:40.160 --> 00:17:42.880]   for training models up to 70 billion parameters
[00:17:42.880 --> 00:17:47.600]   with reinforcement learning, an online and an offline trainer
[00:17:47.600 --> 00:17:50.960]   for various use cases and different scenarios.
[00:17:50.960 --> 00:17:53.040]   10-plus examples of varying complexity,
[00:17:53.040 --> 00:17:55.080]   ranging from beginner to research level,
[00:17:55.080 --> 00:17:58.360]   which users can get started with and start plugging in.
[00:17:58.360 --> 00:18:00.800]   And finally, integration with weights and biases
[00:18:00.800 --> 00:18:03.320]   for experiment tracking and hyperparameter sweeps,
[00:18:03.320 --> 00:18:04.920]   which I, again, want to emphasize,
[00:18:04.920 --> 00:18:06.760]   are crucial for reinforcement learning.
[00:18:06.760 --> 00:18:08.720]   Hyperparameters are quite finicky.
[00:18:08.720 --> 00:18:10.600]   And to get, really, the maximum performance,
[00:18:10.600 --> 00:18:14.240]   you need to do a thorough search space of your hyperparameters.
[00:18:14.240 --> 00:18:17.280]   [MUSIC PLAYING]
[00:18:17.280 --> 00:18:19.860]   (upbeat music)
[00:18:19.860 --> 00:18:22.620]   (logo whooshing)

