
[00:00:00.240 --> 00:00:02.400]   - Welcome to Huberman Lab Essentials,
[00:28:52.000 --> 00:28:58.960]   So, yes, if your dopamine and serotonin, or I should say if your dopamine and or serotonin levels are too low,
[00:28:58.960 --> 00:29:05.000]   it will be very hard to achieve pleasure, to experience physical pleasure or emotional pleasure of any kind.
[00:29:05.400 --> 00:29:10.660]   That's why treatments of the sort that I described a minute ago might be right for you.
[00:29:10.660 --> 00:29:12.460]   Obviously, we can't determine if they're right for you.
[00:29:12.460 --> 00:29:13.860]   It's also why they have side effects.
[00:29:13.860 --> 00:29:22.280]   If you artificially increase these molecules that are associated with pleasure, oftentimes you get a lack of motivation to go seek things like food.
[00:29:22.280 --> 00:29:26.920]   People don't get much interest in food because why should they if their serotonin levels are already up?
[00:29:26.920 --> 00:29:29.260]   Again, there's a ton of individual variation.
[00:29:29.260 --> 00:29:33.240]   I don't want to say that these antidepressants are always bad.
[00:29:33.240 --> 00:29:35.040]   Sometimes they've saved lives.
[00:29:35.040 --> 00:29:36.400]   They've saved millions of lives.
[00:29:36.400 --> 00:29:39.160]   Sometimes people have side effects that make them not the right choice.
[00:29:39.160 --> 00:29:41.420]   So it has to be determined for the individual.
[00:29:41.420 --> 00:29:55.660]   Just briefly, because it's relevant to the conversation that we've been having, you might want to be wary of any experience, any experience, no matter how it arrives, chemical, physical, emotional, or some combination.
[00:29:56.380 --> 00:30:00.500]   You might want to be aware of, you might want to be, you might want to be wary of letting your dopamine go too high.
[00:30:00.500 --> 00:30:04.360]   And certainly you want to be wary of it going too low because of the way that these circuits adjust.
[00:30:04.840 --> 00:30:14.080]   Basically every time that the pleasure system is kicked in high gear, an absolutely spectacular event, you cannot be more ecstatic.
[00:30:14.080 --> 00:30:19.300]   There is a mirror symmetric activation of the pain system.
[00:30:19.300 --> 00:30:24.660]   And this might seem like an evil curse of biology, but it's not.
[00:30:24.660 --> 00:30:31.160]   This is actually a way to protect this whole system of reward and motivation that I talked about at the beginning of the episode.
[00:30:31.900 --> 00:30:41.900]   It might sound great to just ingest substances or engage in behaviors where it's just dopamine, dopamine, dopamine, and just constantly be motivated, but the system will eventually crash.
[00:30:41.900 --> 00:30:52.980]   And so what happens is when you have a big increase in dopamine, you also will get a big increase in the circuits that underlie our sense of disappointment and readjusting the balance.
[00:30:52.980 --> 00:31:15.820]   And with repeated exposure to high levels of dopamine, not naturally occurring, wonderful events, but really high chemically induced peaks in dopamine, high magnitude, chemically induced peaks in dopamine, what happens is those peaks in dopamine start to go down and down and down in response to the same, what ought to be incredible experience.
[00:31:15.820 --> 00:31:23.640]   We start to what's called habituate or attenuate, and yet the pain increases in size.
[00:31:23.640 --> 00:31:28.440]   And this has a preservative function in keeping us safe, believe it or not.
[00:31:28.440 --> 00:31:37.180]   But what I just described is actually the basis of most, if not all forms of addiction, something that we will deal with in a future episode in depth.
[00:31:37.180 --> 00:31:44.940]   So today we talked about the pathways in the skin and in the brain and elsewhere in the body that control our sense of pleasure and pain.
[00:31:44.940 --> 00:31:55.480]   And we described a number of different tools ranging from different supplements to electroacupuncture and various other tools that one could use to modulate your sense of pleasure or pain.
[00:31:55.480 --> 00:32:02.200]   And of course, in thinking about pleasure, we have to think about the dopamine system and the serotonin system and some of the related chemical systems.
[00:32:02.200 --> 00:32:05.760]   I realized that today's podcast had a lot of scientific details.
[00:32:05.760 --> 00:32:09.960]   I don't expect that everyone would be able to understand all these details all at once.
[00:32:10.500 --> 00:32:25.960]   What's more important really is to understand the general principles of how something like pleasure and pain work, how they interact, and the various cells and systems within the brain and body that allow them to occur and that modulate or change their ability to occur.
[00:32:25.960 --> 00:32:29.400]   And of course, your subjective experience of pleasure or pain.
[00:32:29.400 --> 00:32:34.440]   So I do hope that this was, on whole, more pleasureful than painful for you.
[00:32:34.440 --> 00:32:39.240]   And last but not least, I thank you for your time and attention, and thank you for your interest in science.
[00:32:39.240 --> 00:32:41.300]   you
[00:32:41.300 --> 00:32:43.360]   you

