
[00:00:00.000 --> 00:00:02.420]   (soft music)
[00:20:15.520 --> 00:20:17.280]   It's always evolving.
[00:20:17.280 --> 00:20:19.920]   It's always, there's always new things.
[00:20:19.920 --> 00:20:24.920]   And so not to worry about learning everything,
[00:20:25.560 --> 00:20:28.600]   because you can always, you teach your child how to,
[00:20:28.600 --> 00:20:30.080]   like you said, you teach them how to learn,
[00:20:30.080 --> 00:20:31.880]   you teach them how to research
[00:20:31.880 --> 00:20:34.800]   and they can find out the answers themselves
[00:20:34.800 --> 00:20:40.640]   because we're never gonna know everything about everything.
[00:20:40.640 --> 00:20:43.220]   And so teaching them how to learn
[00:20:43.220 --> 00:20:46.360]   and teaching them how to find the answers
[00:20:46.360 --> 00:20:51.360]   is just as important as not being worried
[00:20:51.360 --> 00:20:53.000]   that they don't know everything.
[00:20:54.000 --> 00:20:57.240]   That was very reassuring to me too
[00:20:57.240 --> 00:20:59.440]   at certain points in my journey.
[00:20:59.440 --> 00:21:01.560]   - I love that.
[00:21:01.560 --> 00:21:03.360]   I think that is really true.
[00:21:03.360 --> 00:21:07.580]   It is reassuring to have somebody say,
[00:21:07.580 --> 00:21:09.840]   there's no way to learn everything.
[00:21:09.840 --> 00:21:13.160]   So stop making that your goal.
[00:21:13.160 --> 00:21:16.320]   'Cause I remember wondering,
[00:21:16.320 --> 00:21:18.400]   how am I gonna teach the things,
[00:21:18.400 --> 00:21:23.400]   teach them to be good at the things that I wasn't good at
[00:21:23.440 --> 00:21:26.840]   or that I didn't fully understand or appreciate?
[00:21:26.840 --> 00:21:28.280]   There were things that I could do,
[00:21:28.280 --> 00:21:29.400]   but I didn't appreciate it.
[00:21:29.400 --> 00:21:31.760]   And I knew if I tried to teach that,
[00:21:31.760 --> 00:21:33.680]   it would not inculcate love in them
[00:21:33.680 --> 00:21:35.360]   because the love was not in me.
[00:21:35.360 --> 00:21:39.860]   And so I thought this is gonna go awry somehow.
[00:21:39.860 --> 00:21:43.600]   But that classical model, I love, love what you said,
[00:21:43.600 --> 00:21:48.600]   that it's teaching them how to learn and how to find answers
[00:21:48.600 --> 00:21:52.360]   that is the best thing to be teaching them.
[00:21:52.360 --> 00:21:56.280]   And so what classical education looks like at home,
[00:21:56.280 --> 00:21:58.040]   yeah, what you said is really true.
[00:21:58.040 --> 00:22:01.480]   It's a lot of reading, a lot of hands-on,
[00:22:01.480 --> 00:22:02.920]   a lot of chanting and singing
[00:22:02.920 --> 00:22:06.600]   because it's a lot of memory work in those early years.
[00:22:06.600 --> 00:22:11.440]   And then even in the challenge years,
[00:22:11.440 --> 00:22:15.840]   as they become ready to use all that memory work
[00:22:15.840 --> 00:22:20.120]   to compare things or to solve problems or whatever,
[00:22:20.120 --> 00:22:23.160]   it still doesn't exactly look like what we came up
[00:22:23.160 --> 00:22:25.020]   through the public school doing.
[00:22:25.020 --> 00:22:32.360]   But it is a beautiful life of asking questions
[00:22:32.360 --> 00:22:35.320]   and running after answers.
[00:22:35.320 --> 00:22:36.160]   - Oh, I like that.
[00:22:36.160 --> 00:22:37.960]   Yes, running after answers, I love that.
[00:22:37.960 --> 00:22:40.280]   - Yeah, I like that.
[00:22:40.280 --> 00:22:43.400]   How did you grow in your understanding
[00:22:43.400 --> 00:22:46.580]   of the classical model and what helped you most?
[00:22:49.360 --> 00:22:53.200]   - I would say just immersing yourself in it
[00:22:53.200 --> 00:22:57.280]   and trusting, you know, just trusting,
[00:22:57.280 --> 00:22:59.280]   like with classical conversations,
[00:22:59.280 --> 00:23:01.200]   I just, I'm one of those people
[00:23:01.200 --> 00:23:03.680]   that I just kind of trusted what Lee said.
[00:23:03.680 --> 00:23:07.140]   It made sense and I, you know,
[00:23:07.140 --> 00:23:09.680]   and then being a learner yourself
[00:23:09.680 --> 00:23:14.680]   and just walking the path and trusting the process,
[00:23:15.320 --> 00:23:19.840]   trusting the model, trusting God through it all,
[00:23:19.840 --> 00:23:22.940]   you know, just kinda, and you just grow in your knowledge
[00:23:22.940 --> 00:23:26.000]   with, you know, community, other people around you
[00:23:26.000 --> 00:23:29.700]   and asking questions yourself, you know?
[00:23:29.700 --> 00:23:32.520]   So, and seeing the fruit of it, you know,
[00:23:32.520 --> 00:23:35.240]   you see the fruit of it in your children
[00:23:35.240 --> 00:23:38.720]   as they go through the different, you know,
[00:23:38.720 --> 00:23:40.600]   the different stages of learning
[00:23:40.600 --> 00:23:42.900]   and what a beautiful thing it is to see
[00:23:42.900 --> 00:23:46.240]   when they get to that, you know, dialectic and rhetorical
[00:23:46.240 --> 00:23:49.480]   stage and you're like, wow, you know,
[00:23:49.480 --> 00:23:53.520]   this does work, you know, and so.
[00:23:53.520 --> 00:23:58.440]   - Yeah, I know that I, like you said,
[00:23:58.440 --> 00:24:01.800]   grew in my knowledge of the classical model
[00:24:01.800 --> 00:24:05.960]   by reading, by going to practicums,
[00:24:05.960 --> 00:24:09.960]   by listening and that repetition is not just good
[00:24:09.960 --> 00:24:12.600]   for our little kids, it's good for us to hear
[00:24:12.600 --> 00:24:16.460]   those same ideas about the grammar of a subject,
[00:24:16.460 --> 00:24:19.660]   the vocabulary and the rules and the dialectic
[00:24:19.660 --> 00:24:22.700]   of a subject learning to wrestle with the big ideas
[00:24:22.700 --> 00:24:26.020]   and make those comparisons and then the rhetoric of it
[00:24:26.020 --> 00:24:30.780]   using what we know to be creative or to solve a problem
[00:24:30.780 --> 00:24:35.280]   or to pass on our passion, all of that I learned,
[00:24:35.280 --> 00:24:39.220]   like you said, by doing and by living it
[00:24:39.220 --> 00:24:43.940]   and by, frankly, by becoming a learner myself.
[00:24:43.940 --> 00:24:46.900]   - Yes, and just like you said,
[00:24:46.900 --> 00:24:50.400]   we all start at that grammar stage, you know,
[00:24:50.400 --> 00:24:53.660]   no matter how old we are, if we don't know something,
[00:24:53.660 --> 00:24:57.560]   you know, so you and me and, you know,
[00:24:57.560 --> 00:25:00.260]   hundreds and thousands of other, you know,
[00:25:00.260 --> 00:25:03.700]   classical conversations parents are, you know,
[00:25:03.700 --> 00:25:05.460]   that's how we learn the classical model,
[00:25:05.460 --> 00:25:08.260]   if we didn't know it, was starting at the grammar stage
[00:25:08.260 --> 00:25:13.260]   and, you know, walking through it ourselves, so.
[00:25:13.260 --> 00:25:17.740]   - That's so true, by doing it, by doing it,
[00:25:17.740 --> 00:25:20.140]   over and over and over.
[00:25:20.140 --> 00:25:23.940]   I can remember back when we were state managers together,
[00:25:23.940 --> 00:25:25.740]   it feels like a lifetime ago.
[00:25:25.740 --> 00:25:27.460]   - It does feel like a lifetime ago.
[00:25:27.460 --> 00:25:31.300]   - When I would go and talk about, speak at a practicum
[00:25:31.300 --> 00:25:33.180]   about the classical model,
[00:25:33.180 --> 00:25:35.560]   even though I was still learning about it
[00:25:35.560 --> 00:25:38.360]   and I'm still learning about it after all these years,
[00:25:38.360 --> 00:25:43.360]   I would go and talk about it and every year,
[00:25:43.360 --> 00:25:47.080]   I could talk about it with a little more assurance
[00:25:47.080 --> 00:25:48.800]   and a deeper understanding
[00:25:48.800 --> 00:25:52.580]   because I had walked a little farther along the path
[00:25:52.580 --> 00:25:55.840]   with my children and I can remember in the early years
[00:25:55.840 --> 00:25:59.720]   telling people how amazing the challenge program was
[00:25:59.720 --> 00:26:03.460]   because I truly believed the example that was set
[00:26:03.460 --> 00:26:05.360]   and what Lee had said and what I had read,
[00:26:05.360 --> 00:26:08.100]   but I didn't have a kid in challenge yet.
[00:26:08.100 --> 00:26:12.140]   But when my girls got to be challenge students,
[00:26:12.140 --> 00:26:16.340]   every year was a jaw-dropping aha moment for me
[00:26:16.340 --> 00:26:21.340]   because I saw a little bit more clearly how those pegs
[00:26:21.340 --> 00:26:24.340]   that we had spent all those years pounding in,
[00:26:24.340 --> 00:26:26.340]   all those little pieces of knowledge
[00:26:26.340 --> 00:26:29.180]   were really being pulled out of them
[00:26:29.180 --> 00:26:32.580]   at the opportune moment and they were wrestling
[00:26:32.580 --> 00:26:36.000]   how to put them together into some beautiful way
[00:26:36.000 --> 00:26:37.920]   of understanding the world
[00:26:37.920 --> 00:26:39.900]   and what they were being asked to do
[00:26:39.900 --> 00:26:42.160]   or even understanding themselves.
[00:26:42.160 --> 00:26:45.020]   And it was just great.
[00:26:45.020 --> 00:26:47.340]   So I think that you're onto something.
[00:26:47.340 --> 00:26:50.980]   We grow in our knowledge of the classical model as we use it
[00:26:50.980 --> 00:26:53.500]   and as we employ it.
[00:26:53.840 --> 00:26:56.420]   (gentle music)
[00:26:56.420 --> 00:26:58.480]   you
[00:26:58.480 --> 00:27:06.160]   [BLANK_AUDIO]

