
[00:00:00.000 --> 00:00:01.000]   [GASP]
[00:40:22.000 --> 00:40:27.000]   And the best thing that I would like to see, especially for people
[00:40:27.000 --> 00:40:31.000]   who have money, have savings, et cetera, is you just take on preventive
[00:40:31.000 --> 00:40:36.000]   and elective care yourself and you self-insure through all of the
[00:40:36.000 --> 00:40:38.000]   even major stuff, right?
[00:40:38.000 --> 00:40:41.000]   Most wealthy people, you can self-insure a $10,000, a $20,000, a $30,000,
[00:40:41.000 --> 00:40:43.000]   a $40,000 risk.
[00:40:43.000 --> 00:40:47.000]   But if you can just have that coverage from $50,000 to $5 million, right?
[00:40:47.000 --> 00:40:49.000]   That's the coverage that you need.
[00:40:49.000 --> 00:40:51.000]   And that's where insurance is the perfect fit.
[00:40:51.000 --> 00:40:53.000]   It's the perfect solution.
[00:40:53.000 --> 00:40:56.000]   That's where insurance really shines is protecting from catastrophic,
[00:40:56.000 --> 00:41:01.000]   very unlikely, very--well, things that only affect a few people
[00:41:01.000 --> 00:41:04.000]   but are catastrophes, that's where insurance is the perfect design.
[00:41:04.000 --> 00:41:07.000]   And then everything else can just be out of pocket.
[00:41:07.000 --> 00:41:10.000]   But I think that that's only accessible to people, especially in the U.S.,
[00:41:10.000 --> 00:41:12.000]   if they understand that there are other options.
[00:41:12.000 --> 00:41:15.000]   You can go to Mexico for your elective surgery.
[00:41:15.000 --> 00:41:20.000]   You can go to Costa Rica for your dental work.
[00:41:20.000 --> 00:41:24.000]   You can go to Brazil for your plastic surgery.
[00:41:24.000 --> 00:41:28.000]   You can go to Malaysia for your heart treatment.
[00:41:28.000 --> 00:41:31.000]   And by the time that you factor in, even with all the other costs,
[00:41:31.000 --> 00:41:33.000]   with a lot of these things, you factor in airplane flights,
[00:41:33.000 --> 00:41:36.000]   you factor in hotel and lodging, there's still such a dramatic
[00:41:36.000 --> 00:41:39.000]   price differential that if you're paying for yourself,
[00:41:39.000 --> 00:41:42.000]   you definitely should consider it and price it out.
[00:41:42.000 --> 00:41:46.000]   And I think this will be--it is a growing industry in my understanding,
[00:41:46.000 --> 00:41:49.000]   and I think it'll be a growing industry in the future.
[00:41:49.000 --> 00:41:52.000]   How much did you estimate your surgery would have cost you
[00:41:52.000 --> 00:41:55.000]   if you had just bought it in the United States?
[00:41:55.000 --> 00:42:00.000]   Yeah, that was a very interesting bit of research because I had no--
[00:42:00.000 --> 00:42:06.000]   and this brings up a very good point about insurance versus cash.
[00:42:06.000 --> 00:42:11.000]   And I think--I know in past programs you've talked about this,
[00:42:11.000 --> 00:42:14.000]   but it's absolutely true.
[00:42:14.000 --> 00:42:18.000]   In the case of medicine, being a cash customer is not an advantage at all.
[00:42:18.000 --> 00:42:19.000]   Right.
[00:42:19.000 --> 00:42:24.000]   The problem is you don't have any negotiating power on contract pricing
[00:42:24.000 --> 00:42:27.000]   because you're just a guy with some money in their pocket,
[00:42:27.000 --> 00:42:34.000]   and the medical industry sees you as a good extortion target.
[00:42:34.000 --> 00:42:37.000]   They want that money and everything else you got.
[00:42:37.000 --> 00:42:39.000]   I mean, that's just the way it works.
[00:42:39.000 --> 00:42:44.000]   So in that regard, when I went shopping to try to price this surgery out--
[00:42:44.000 --> 00:42:48.000]   and, look, my surgery required a total shoulder replacement.
[00:42:48.000 --> 00:42:52.000]   It required removal of previous work that was done, the pins.
[00:42:52.000 --> 00:42:56.000]   It required a lot of cleanup work.
[00:42:56.000 --> 00:42:59.000]   So all of those factors were in there.
[00:42:59.000 --> 00:43:02.000]   I shopped around and I went online.
[00:43:02.000 --> 00:43:04.000]   I said, "What's the cost of a total shoulder?"
[00:43:04.000 --> 00:43:09.000]   And the insurance companies who negotiate down the prices will tell you,
[00:43:09.000 --> 00:43:13.000]   "Ah, $25,000 to $30,000, somewhere around there."
[00:43:13.000 --> 00:43:14.000]   That's if you've got insurance.
[00:43:14.000 --> 00:43:16.000]   Well, I don't because it's preexisting.
[00:43:16.000 --> 00:43:17.000]   They're not going to touch it.
[00:43:17.000 --> 00:43:20.000]   They won't even give me access to contract pricing.
[00:43:20.000 --> 00:43:21.000]   I can't do anything like that.
[00:43:21.000 --> 00:43:25.000]   So I went back to a friend of mine who's a doctor in Southern California,
[00:43:25.000 --> 00:43:28.000]   and I said to him, "Look, you're on the inside.
[00:43:28.000 --> 00:43:33.000]   Can you tell me what you think this procedure would cost me?"
[00:43:33.000 --> 00:43:37.000]   And so a day or so later, he got back to me and he said, "Yeah."
[00:43:37.000 --> 00:43:38.000]   I called around.
[00:43:38.000 --> 00:43:42.000]   I spoke to a friend of mine who's an orthopedic surgeon,
[00:43:42.000 --> 00:43:47.000]   and we looked at what you were doing, and we think looking at the hospital cost,
[00:43:47.000 --> 00:43:55.000]   the anesthesiologist, the surgical team, probably $125,000, and I was floored.
[00:43:55.000 --> 00:43:56.000]   Wow.
[00:43:56.000 --> 00:43:58.000]   I'm like, "Are you serious?"
[00:43:58.000 --> 00:44:03.000]   He goes, "Yeah, that would be a normal charge for something along those lines."
[00:44:03.000 --> 00:44:09.000]   And so I said, "But I'm paying $10,000," and then the phone went, like, dead.
[00:44:09.000 --> 00:44:10.000]   Wow.
[00:44:10.000 --> 00:44:14.000]   He had to kind of pick himself off the floor and go, "Are you kidding?"
[00:44:14.000 --> 00:44:17.000]   I'm like, "No, that's what they're charging me."
[00:44:17.000 --> 00:44:21.000]   And this was before I had the surgery.
[00:44:21.000 --> 00:44:24.000]   So the funny thing is after I'd finished the surgery and I was being discharged,
[00:44:24.000 --> 00:44:28.000]   they wheel you out of the hospital and they take you straight to the finance
[00:44:28.000 --> 00:44:31.000]   department, right, because you've got to pay the bill.
[00:44:31.000 --> 00:44:36.000]   And here I am with my visa card in hand, and the lady, she spoke perfect English,
[00:44:36.000 --> 00:44:40.000]   and she was telling me she must have lived in California for, like, 10 years
[00:44:40.000 --> 00:44:44.000]   and then went back to Mexico, and she was telling me about all this sort of stuff.
[00:44:44.000 --> 00:44:47.000]   And so she's working on the computer and punching all these buttons,
[00:44:47.000 --> 00:44:50.000]   and the next thing you know she presses the button to print,
[00:44:50.000 --> 00:44:56.000]   and I see the laser printer spitting out, like, 10 pages of bill, everything,
[00:44:56.000 --> 00:45:00.000]   just 10 pages of every single thing they ever did in the hospital.
[00:45:00.000 --> 00:45:03.000]   And she comes up and she gives me some huge number, and, of course,
[00:45:03.000 --> 00:45:05.000]   it's in pesos.
[00:45:05.000 --> 00:45:08.000]   Well, U.S. dollar, how much are we talking about?
[00:45:08.000 --> 00:45:15.000]   Now, I'd already paid $1,200 as a deposit to go in there,
[00:45:15.000 --> 00:45:19.000]   and the balance left over was $3850 or something like that.
[00:45:19.000 --> 00:45:23.000]   So let's say $5,000 for the hospital.
[00:45:23.000 --> 00:45:26.000]   And I thought, "Wow, that's incredible."
[00:45:26.000 --> 00:45:29.000]   And I was in hospital for two nights, so three days,
[00:45:29.000 --> 00:45:31.000]   and all the surgical stuff and whatever.
[00:45:31.000 --> 00:45:34.000]   And then so I paid that, and then I got back to the doctor's office
[00:45:34.000 --> 00:45:37.000]   a day or so later, and he was checking on the stitches
[00:45:37.000 --> 00:45:39.000]   and all the stuff they did.
[00:45:39.000 --> 00:45:41.000]   And I said, "Listen, I need to settle up with you.
[00:45:41.000 --> 00:45:43.000]   I mean, how much do I owe?"
[00:45:43.000 --> 00:45:46.000]   And he goes, "Well, the prosthetic, we had to buy that separately.
[00:45:46.000 --> 00:45:50.000]   It was all custom built, and the surgical team need to be paid.
[00:45:50.000 --> 00:45:53.000]   So on your way out, go see the lady at the desk,
[00:45:53.000 --> 00:45:54.000]   and she'll give you the bill."
[00:45:54.000 --> 00:45:56.000]   And here I am with my Visa card in hand again.
[00:45:56.000 --> 00:45:59.000]   I go to her, and I say, "All right, how much?"
[00:45:59.000 --> 00:46:03.000]   She rattles off this massive number in pesos, and we worked out.
[00:46:03.000 --> 00:46:08.000]   The whole thing was like, I don't know, about another five grand or something,
[00:46:08.000 --> 00:46:10.000]   a little bit less than that.
[00:46:10.000 --> 00:46:12.000]   So I paid it gladly.
[00:46:12.000 --> 00:46:18.000]   What's scary about doing business in Mexico is they use the dollar sign
[00:46:18.000 --> 00:46:22.000]   exactly the same as they do in the United States.
[00:46:22.000 --> 00:46:27.000]   So it doesn't say 5,000 Mexican pesos.
[00:46:27.000 --> 00:46:29.000]   It says $5,000.
[00:46:29.000 --> 00:46:33.000]   So you look at the pricing, and a lot of times there's no indication.
[00:46:33.000 --> 00:46:35.000]   It doesn't say USD or MEX.
[00:46:35.000 --> 00:46:38.000]   It just says a dollar sign and 5,000.
[00:46:38.000 --> 00:46:41.000]   Then you have to go and pull out your app and say, "Oh, okay, good.
[00:46:41.000 --> 00:46:45.000]   This is Mexican dollars instead of U.S. dollars."
[00:46:45.000 --> 00:46:49.000]   I remember the first time I was in Mexico, just everywhere I'm thinking,
[00:46:49.000 --> 00:46:51.000]   "They use the same dollar sign.
[00:46:51.000 --> 00:46:53.000]   How do I know the difference?"
[00:46:53.000 --> 00:46:54.000]   I know.
[00:46:54.000 --> 00:46:55.000]   You know what's really funny?
[00:46:55.000 --> 00:46:59.000]   This is kind of not related specifically to the medical side of things,
[00:46:59.000 --> 00:47:01.000]   but you know how I paid for this?
[00:47:01.000 --> 00:47:02.000]   How's that?
[00:47:02.000 --> 00:47:04.000]   I paid for it with Bitcoin.
[00:47:04.000 --> 00:47:05.000]   Really?
[00:47:05.000 --> 00:47:06.000]   Wow.
[00:47:06.000 --> 00:47:07.000]   I had done really well.
[00:47:07.000 --> 00:47:09.000]   I had some Bitcoin investments for a long, long time ago,
[00:47:09.000 --> 00:47:14.000]   and I bought a bunch of real estate when I sold it all in 2017.
[00:47:14.000 --> 00:47:19.000]   I had a few bits of leftover change from this sitting on a hardware wallet
[00:47:19.000 --> 00:47:23.000]   somewhere, and it just so happens that, I don't know,
[00:47:23.000 --> 00:47:27.000]   somebody blessed me with a Bitcoin and went to $12,000 again.
[00:47:27.000 --> 00:47:30.000]   I said, "Well, let me see what sort of loose change I've got lying around
[00:47:30.000 --> 00:47:31.000]   the couch."
[00:47:31.000 --> 00:47:34.000]   I had enough money in Bitcoin to pay for the whole procedure.
[00:47:34.000 --> 00:47:35.000]   That's great.
[00:47:35.000 --> 00:47:39.000]   The funny thing is I said to the surgeon after the surgery, I said,
[00:47:39.000 --> 00:47:41.000]   "You're going to get a laugh out of this,
[00:47:41.000 --> 00:47:43.000]   but I'm paying for the whole thing in Bitcoin."
[00:47:43.000 --> 00:47:46.000]   His ears pricked up, and he wanted to hear the whole thing about it.
[00:47:46.000 --> 00:47:49.000]   He says, "We need to start taking Bitcoin down here."
[00:47:49.000 --> 00:47:51.000]   I'm thinking, "Yeah, you do, buddy."
[00:47:51.000 --> 00:47:52.000]   That'd be great.
[00:47:52.000 --> 00:47:53.000]   That'd be great.
[00:47:53.000 --> 00:47:56.000]   I'd like to make good use of our time and kind of change here.
[00:47:56.000 --> 00:47:59.000]   The net summary, my net summary, you can say yes or no.
[00:47:59.000 --> 00:48:01.000]   My net summary is so far you've had a great experience.
[00:48:01.000 --> 00:48:05.000]   You were able to get a quality surgery that you needed.
[00:48:05.000 --> 00:48:08.000]   You were able to get a great price, and things are better,
[00:48:08.000 --> 00:48:09.000]   and you'd do it again if you had to.
[00:48:09.000 --> 00:48:11.000]   Is that a good summary?
[00:48:11.000 --> 00:48:12.000]   Yes, sir.
[00:48:12.000 --> 00:48:13.000]   Absolutely.
[00:48:13.000 --> 00:48:14.000]   All right.
[00:48:14.000 --> 00:48:18.000]   That's valuable to share, and I think that there are many people
[00:48:18.000 --> 00:48:22.000]   who have family members and who are listeners
[00:48:22.000 --> 00:48:25.000]   who probably have things that they could have done.
[00:48:25.000 --> 00:48:27.000]   They'd like to have that surgery.
[00:48:27.000 --> 00:48:32.000]   They'd like to have plastic surgery,
[00:48:32.000 --> 00:48:35.000]   or they'd like to have a certain procedure,
[00:48:35.000 --> 00:48:37.000]   like you said, a hip replacement or something done,
[00:48:37.000 --> 00:48:39.000]   and yet they've not thought of doing it.
[00:48:39.000 --> 00:48:41.000]   They know they don't have the money for it.
[00:48:41.000 --> 00:48:43.000]   Well, look around the world, because in today's world,
[00:48:43.000 --> 00:48:46.000]   you can get on an airplane, and within 24 hours,
[00:48:46.000 --> 00:48:48.000]   you can be on just about any corner of the globe.
[00:48:48.000 --> 00:48:50.000]   It's pretty incredible.
[00:48:50.000 --> 00:48:52.000]   What that means is that now you have the opportunity
[00:48:52.000 --> 00:48:54.000]   to access these markets.
[00:48:54.000 --> 00:48:58.000]   What I think people are often underappreciative of is they think
[00:48:58.000 --> 00:49:03.000]   that they're somehow falling behind in medical knowledge
[00:49:03.000 --> 00:49:05.000]   in other places.
[00:49:05.000 --> 00:49:08.000]   In reality, sometimes it's the opposite.
[00:49:08.000 --> 00:49:10.000]   Sometimes you'll have great doctors and poor doctors
[00:49:10.000 --> 00:49:13.000]   anywhere in the world, just like with anything else,
[00:49:13.000 --> 00:49:16.000]   but my experience being just simply a layperson
[00:49:16.000 --> 00:49:20.000]   who's not really qualified to address competence has been--
[00:49:20.000 --> 00:49:23.000]   I've been impressed by doctors I've met all over the world.
[00:49:23.000 --> 00:49:27.000]   If you trust yourself a little bit to go with your feelings,
[00:49:27.000 --> 00:49:30.000]   go with whatever external data you can gather,
[00:49:30.000 --> 00:49:32.000]   do the reviews, et cetera, but we're in a world
[00:49:32.000 --> 00:49:35.000]   of increasing competition, and you can use that
[00:49:35.000 --> 00:49:40.000]   to have some solutions to your medical problems,
[00:49:40.000 --> 00:49:42.000]   especially--and you may be able to afford it
[00:49:42.000 --> 00:49:44.000]   if you're traveling around the world.
[00:49:44.000 --> 00:49:48.000]   I remember years ago I read on Bumfuzzle,
[00:49:48.000 --> 00:49:50.000]   on the Bumfuzzle blog, Patrick and Ali Schulte.
[00:49:50.000 --> 00:49:53.000]   They were out traveling around the world for years,
[00:49:53.000 --> 00:49:54.000]   and they came back to the United States,
[00:49:54.000 --> 00:49:56.000]   and they were going to have a baby,
[00:49:56.000 --> 00:49:58.000]   and they didn't have any insurance,
[00:49:58.000 --> 00:50:00.000]   and so they went to Mexico to have the baby.
[00:50:00.000 --> 00:50:02.000]   The benefits of that--and I think in her case
[00:50:02.000 --> 00:50:04.000]   she had a C-section--their C-section bill was,
[00:50:04.000 --> 00:50:06.000]   I think, $3,000.
[00:50:06.000 --> 00:50:08.000]   Those of us who've had babies in the United States know
[00:50:08.000 --> 00:50:10.000]   that if you have a C-section, you're in the tens of thousands
[00:50:10.000 --> 00:50:12.000]   of dollars very quickly, $20,000 to $30,000.
[00:50:12.000 --> 00:50:14.000]   That's just too big of a risk,
[00:50:14.000 --> 00:50:16.000]   especially if you're uninsured.
[00:50:16.000 --> 00:50:18.000]   Obviously, I try to be a prudent person,
[00:50:18.000 --> 00:50:21.000]   but there have been times in my life where I'm uninsured.
[00:50:21.000 --> 00:50:23.000]   I've been uninsured from a health insurance perspective,
[00:50:23.000 --> 00:50:25.000]   and I don't think it's as big of a risk
[00:50:25.000 --> 00:50:27.000]   as it's often laid out to be.
[00:50:27.000 --> 00:50:30.000]   Certainly it's a risk, but in life we take risks.
[00:50:30.000 --> 00:50:32.000]   So if you find yourself in a situation where you're uninsured
[00:50:32.000 --> 00:50:35.000]   or uninsurable, look around the world.
[00:50:35.000 --> 00:50:38.000]   If you're going to have a baby, go have the baby in Mexico.
[00:50:38.000 --> 00:50:40.000]   Get some immigration benefits out of it.
[00:50:40.000 --> 00:50:43.000]   You have a nice Mexican baby instead of just an American baby,
[00:50:43.000 --> 00:50:46.000]   and also it can help you to cover you.
[00:50:46.000 --> 00:50:49.000]   It is really nice, especially if you're coming from a wealthy country
[00:50:49.000 --> 00:50:52.000]   or you're earning in American dollars in the United States
[00:50:52.000 --> 00:50:54.000]   or other places in the world.
[00:50:54.000 --> 00:50:57.000]   It's really nice to go to a place where you can have work done
[00:50:57.000 --> 00:51:01.000]   and not worry about what the bill is that's going to show up,
[00:51:01.000 --> 00:51:03.000]   because it's within your comfort level.
[00:51:03.000 --> 00:51:05.000]   You can be in the hospital for days,
[00:51:05.000 --> 00:51:07.000]   and you're not worried about it.
[00:51:07.000 --> 00:51:11.000]   Now, I can't solve why that is the case in the United States,
[00:51:11.000 --> 00:51:14.000]   but I know I can solve it for you in some circumstances
[00:51:14.000 --> 00:51:17.000]   if you'll expand your ideas around the globe.
[00:51:17.000 --> 00:51:19.000]   Anything else that you'd like to add on medical tourism
[00:51:19.000 --> 00:51:24.000]   before we switch to fire, Myles?
[00:51:24.000 --> 00:51:29.000]   Well, it's interesting that there are some overlaps with medical tourism
[00:51:29.000 --> 00:51:34.000]   and financial independence, because I would not have been able
[00:51:34.000 --> 00:51:38.000]   to have the opportunity to go to Mexico and do the research
[00:51:38.000 --> 00:51:43.000]   if I had to report for work every day at 9 o'clock.
[00:51:43.000 --> 00:51:49.000]   We give up so much of our freedom with this kind of social mantra of work
[00:51:49.000 --> 00:51:52.000]   that we lose the opportunities.
[00:51:52.000 --> 00:51:55.000]   And if you only get a couple of weeks' vacation a year
[00:51:55.000 --> 00:51:58.000]   and you're going to spend a week of it travelling to Malaysia
[00:51:58.000 --> 00:52:05.000]   to get research medical procedures or something along those lines,
[00:52:05.000 --> 00:52:07.000]   it's very difficult to be able to achieve that.
[00:52:07.000 --> 00:52:10.000]   You almost feel like you're stuck in the system,
[00:52:10.000 --> 00:52:13.000]   kind of like a prisoner that can never get out.
[00:52:13.000 --> 00:52:16.000]   And when they get out, they get drawn back in or something.
[00:52:16.000 --> 00:52:19.000]   It's a very, very tough world.
[00:52:19.000 --> 00:52:25.000]   You need to have life freedom to be able to get life in this case.
[00:52:25.000 --> 00:52:26.000]   It's just part of it.
[00:52:26.000 --> 00:52:29.000]   Otherwise, you're just going to fall back on your local hospital,
[00:52:29.000 --> 00:52:31.000]   your local insurance, and you won't get a choice.
[00:52:31.000 --> 00:52:33.000]   Yeah, there's no question.
[00:52:33.000 --> 00:52:36.000]   That absolutely is one of the many costs of working,
[00:52:36.000 --> 00:52:40.000]   being forced to a limited constraint when you go on vacation.
[00:52:40.000 --> 00:52:44.000]   Everyone else is on vacation too, because especially if you have children,
[00:52:44.000 --> 00:52:47.000]   you're doing things on school calendars and you're limited vacation.
[00:52:47.000 --> 00:52:49.000]   You wind up--that's the thing about travel.
[00:52:49.000 --> 00:52:52.000]   I don't know how it's extremely difficult when you're stuck
[00:52:52.000 --> 00:52:55.000]   in a very short vacation window to travel effectively
[00:52:55.000 --> 00:52:58.000]   because you wind up spending lots and lots of money
[00:52:58.000 --> 00:53:01.000]   to do things at certain specific times,
[00:53:01.000 --> 00:53:04.000]   and you've got to do everything fast, and so you wind up spending tons of money,
[00:53:04.000 --> 00:53:07.000]   whereas those who have built time flexibility into their life--
[00:53:07.000 --> 00:53:09.000]   it can be through financial independence,
[00:53:09.000 --> 00:53:13.000]   it can be through self-employment, it can be through seasonal work, etc.--
[00:53:13.000 --> 00:53:16.000]   you can make the money stretch much farther.
[00:53:16.000 --> 00:53:18.000]   So certainly it's a good point.
[00:53:18.000 --> 00:53:21.000]   Miles, you call your blog Be Unconstrained,
[00:53:21.000 --> 00:53:24.000]   and you've got this liberty-oriented bent.
[00:53:24.000 --> 00:53:28.000]   I think that's why we have some things in common.
[00:53:28.000 --> 00:53:32.000]   How do you look at the world when it comes to your own personal liberty,
[00:53:32.000 --> 00:53:36.000]   and what choices are you making to expand your liberty?
[00:53:36.000 --> 00:53:42.000]   Well, I'm a firm believer that the buck stops on my desk
[00:53:42.000 --> 00:53:45.000]   with anything I choose and decide on,
[00:53:45.000 --> 00:53:49.000]   so that kind of is my starting point.
[00:53:49.000 --> 00:53:53.000]   I also believe that--I don't know.
[00:53:53.000 --> 00:53:57.000]   I mean, it's very easy for people who have--
[00:53:57.000 --> 00:54:00.000]   I come from a country with 25 million people living in it.
[00:54:00.000 --> 00:54:04.000]   It's not a very big place, and in that sort of country,
[00:54:04.000 --> 00:54:07.000]   you kind of make the rules up as you go along.
[00:54:07.000 --> 00:54:09.000]   I haven't lived there for a long time,
[00:54:09.000 --> 00:54:12.000]   but when I grew up in the '70s and the '80s in Australia,
[00:54:12.000 --> 00:54:14.000]   there was no internet.
[00:54:14.000 --> 00:54:17.000]   There was no world travelers so much.
[00:54:17.000 --> 00:54:19.000]   Everybody just sort of worked it out,
[00:54:19.000 --> 00:54:22.000]   and we were an island isolated unto ourselves,
[00:54:22.000 --> 00:54:24.000]   and we had to--there were rules.
[00:54:24.000 --> 00:54:26.000]   I mean, you know, there were government-imposed rules.
[00:54:26.000 --> 00:54:28.000]   There were social, cultural rules or whatever,
[00:54:28.000 --> 00:54:31.000]   but for the most part, everything was a pragmatic decision
[00:54:31.000 --> 00:54:33.000]   based on what's going to fix a problem right now
[00:54:33.000 --> 00:54:36.000]   or what's going to avoid one for the future.
[00:54:36.000 --> 00:54:43.000]   We didn't predispose anybody's future based on education or work or whatever,
[00:54:43.000 --> 00:54:46.000]   and I kind of embraced that.
[00:54:46.000 --> 00:54:50.000]   The other thing which affected my thinking in regards to that,
[00:54:50.000 --> 00:54:54.000]   and particularly regarding liberty, was what I saw my father go through,
[00:54:54.000 --> 00:54:58.000]   and it's not a story I tell all that often, but I'll share it here.
[00:54:58.000 --> 00:55:04.000]   My father worked for the same company for 40-odd years before he retired,
[00:55:04.000 --> 00:55:07.000]   and I remember the day he retired, he got himself, you know,
[00:55:07.000 --> 00:55:12.000]   the traditional gold watch and what they call a superannuation plan down there,
[00:55:12.000 --> 00:55:16.000]   which is like a pension, I guess, or like a 401(k) thing,
[00:55:16.000 --> 00:55:20.000]   and my mother and him managed to go to Europe for six weeks
[00:55:20.000 --> 00:55:25.000]   and had a great time traveling, as you probably would do at the end of retirement,
[00:55:25.000 --> 00:55:32.000]   but two years later, he died, and I had to be the guy to identify the body
[00:55:32.000 --> 00:55:36.000]   and bury him, and I went through that whole process,
[00:55:36.000 --> 00:55:40.000]   and I'm an only child, so it all ended up on my shoulders.
[00:55:40.000 --> 00:55:45.000]   So, I walked through that whole process, and then, you know,
[00:55:45.000 --> 00:55:49.000]   you go through the scientific, pragmatic, well, what killed him?
[00:55:49.000 --> 00:55:51.000]   What did he die of?
[00:55:51.000 --> 00:55:54.000]   And the doctor said we had a heart attack and he died.
[00:55:54.000 --> 00:55:59.000]   Well, what we find out is that many years before that,
[00:55:59.000 --> 00:56:01.000]   he always had problems with his lungs.
[00:56:01.000 --> 00:56:05.000]   He was always coughing, and I never really realized what it was.
[00:56:05.000 --> 00:56:09.000]   I just thought the guy had, you know, he was at a very young age.
[00:56:09.000 --> 00:56:12.000]   He was like most people in the, I guess, in the 30s and 40s.
[00:56:12.000 --> 00:56:15.000]   He was a smoker like everybody was back then,
[00:56:15.000 --> 00:56:17.000]   and I thought maybe that was something to do with it.
[00:56:17.000 --> 00:56:18.000]   Well, it wasn't.
[00:56:18.000 --> 00:56:23.000]   He worked for a very large corporation that was nationwide in Australia
[00:56:23.000 --> 00:56:26.000]   that made building products, and one of the key products
[00:56:26.000 --> 00:56:29.000]   that they were experts in was roofing,
[00:56:29.000 --> 00:56:34.000]   and the particular product he was exposed to was asbestos.
[00:56:34.000 --> 00:56:38.000]   And so, for most of his working career in the 40-odd years he worked
[00:56:38.000 --> 00:56:41.000]   in this corporation, and he subscribed to the, you know,
[00:56:41.000 --> 00:56:45.000]   the company will always look after me and I'm a company man, and, you know,
[00:56:45.000 --> 00:56:49.000]   he was a very loyal employee to that.
[00:56:49.000 --> 00:56:51.000]   The company screwed him over.
[00:56:51.000 --> 00:56:53.000]   I mean, they killed him.
[00:56:53.000 --> 00:56:56.000]   They didn't know they were doing it for a lot of the time, but they knew,
[00:56:56.000 --> 00:57:00.000]   just like, you know, how Philip Morris and all of the tobacco companies
[00:57:00.000 --> 00:57:02.000]   got caught out, they knew for the last, say,
[00:57:02.000 --> 00:57:06.000]   10 years that they were selling that product, that it wasn't good,
[00:57:06.000 --> 00:57:09.000]   that it was carcinogenic, that it shouldn't have been on the market,
[00:57:09.000 --> 00:57:14.000]   and they eventually pulled it, and he just got the raw deal
[00:57:14.000 --> 00:57:19.000]   and died of asbestosis of the lung, of cancer.
[00:57:19.000 --> 00:57:25.000]   And I kind of watched that, and I guess maybe I was about 20 years old
[00:57:25.000 --> 00:57:28.000]   when I had to, you know, put him to rest and everything,
[00:57:28.000 --> 00:57:31.000]   and I realized I don't want to go down that path.
[00:57:31.000 --> 00:57:33.000]   I don't want that to be my life.
[00:57:33.000 --> 00:57:34.000]   I don't want to be --
[00:57:34.000 --> 00:57:38.000]   it's not about financial independence.
[00:57:38.000 --> 00:57:40.000]   It's about independence.
[00:57:40.000 --> 00:57:45.000]   I don't want to be relying on any third party for anything.
[00:57:45.000 --> 00:57:47.000]   I don't want to rely on government.
[00:57:47.000 --> 00:57:49.000]   I don't want to rely on banks.
[00:57:49.000 --> 00:57:51.000]   I don't want to rely on the Federal Reserve.
[00:57:51.000 --> 00:57:53.000]   I don't want to rely on corporations.
[00:57:53.000 --> 00:57:59.000]   I sure do not want to rely on a boss who I have less respect for, you know,
[00:57:59.000 --> 00:58:03.000]   who's holding my paycheck above my head saying, "You better do this
[00:58:03.000 --> 00:58:04.000]   or you're not getting it."
[00:58:04.000 --> 00:58:06.000]   I mean, I don't want that life.
[00:58:06.000 --> 00:58:07.000]   I want freedom.
[00:58:07.000 --> 00:58:14.000]   And then having made that decision, I looked at this whole social mantra,
[00:58:14.000 --> 00:58:19.000]   this cultural social norm that we've sold ourselves and our kids,
[00:58:19.000 --> 00:58:25.000]   and I realized it just didn't fit me, this go to school until you're, I don't know,
[00:58:25.000 --> 00:58:29.000]   18 years old and then choose whether you want to go into the trades
[00:58:29.000 --> 00:58:33.000]   or you want to go back into college and then go and do another four or six
[00:58:33.000 --> 00:58:36.000]   or eight years more of tertiary education.
[00:58:36.000 --> 00:58:40.000]   And I thought, well, that's admirable if I want to be an architect or a lawyer
[00:58:40.000 --> 00:58:43.000]   or an accountant or a doctor or something like that.
[00:58:43.000 --> 00:58:45.000]   Yeah, that works really, really well for that.
[00:58:45.000 --> 00:58:48.000]   But what if I just want to be me?
[00:58:48.000 --> 00:58:51.000]   I just want to be a human being and have a good life and look after a family.
[00:58:51.000 --> 00:58:56.000]   And I'm not afraid to work hard and I'm not afraid to be smart and learn
[00:58:56.000 --> 00:59:01.000]   and read and study because life and education doesn't end at the age of 22.
[00:59:01.000 --> 00:59:06.000]   My daughter just graduated this year, and part of the reason I did my blog was more
[00:59:06.000 --> 00:59:08.000]   of a service to her.
[00:59:08.000 --> 00:59:12.000]   I realized, you know what, I'm 54 years old.
[00:59:12.000 --> 00:59:14.000]   She ain't going to listen to me.
[00:59:14.000 --> 00:59:21.000]   She's not going to listen to my life stories and what I've learned because I'm just dad.
[00:59:21.000 --> 00:59:23.000]   You know, I'm not important.
[00:59:23.000 --> 00:59:30.000]   But what she might do is one day, maybe if I could tell everybody else this story,
[00:59:30.000 --> 00:59:35.000]   she might look at it then and go, hey, maybe he wasn't such a dumbass in the end anyway.
[00:59:35.000 --> 00:59:38.000]   Maybe he did have something to say.
[00:59:38.000 --> 00:59:44.000]   Maybe the fact that he lived a life without having to work for a boss and, you know,
[00:59:44.000 --> 00:59:46.000]   he has his freedom.
[00:59:46.000 --> 00:59:49.000]   I kind of grew up with that and thought that was normal.
[00:59:49.000 --> 00:59:55.000]   But now I'm working for American Express every day and I'm stuck in a cubicle somewhere.
[00:59:55.000 --> 00:59:59.000]   I start realizing how it's not normal.
[00:59:59.000 --> 01:00:04.000]   I wanted her to realize that although I put her through college and paid for her education
[01:00:04.000 --> 01:00:09.000]   and everything, that 85% of all of her peers walked out of that college degree
