
[00:00:00.000 --> 00:00:05.480]   The holidays start here at Ralph's with a variety of options to celebrate traditions old and new.
[00:26:01.300 --> 00:26:09.300]   But if you can substitute the skill where you never have to spend the $200, again, it means you don't have to save the extra $60,000.
[00:26:09.300 --> 00:26:21.300]   And this is the key – I've done a lot of professional retirement planning, and this is the key that unfortunately in the traditional financial planner-client relationship is very difficult to accomplish.
[00:26:21.300 --> 00:26:37.300]   One of the reasons why I do my show is that if a client comes in and says, "I need to spend, let's say, $5,000 a month," well, using a simple rule of thumb, let's say $5,000 a month times $300, that means they need a portfolio of $1,500,000.
[00:26:37.300 --> 00:26:44.300]   But if they can live on $4,000 per month, multiply that times $300, they need $1,200,000.
[00:26:44.300 --> 00:26:51.300]   That extra $300,000 that they need to save, for many people – for most people, they will never save $300,000.
[00:26:51.300 --> 00:27:02.300]   And for many people, that implies a huge amount of time and work, and that's maybe a decade of work to save and accumulate the $300,000 of capital.
[00:27:02.300 --> 00:27:08.300]   So saving money is not just a matter of, "Oh, some other people should do it."
[00:27:08.300 --> 00:27:16.300]   Saving money and the ability to get the same lifestyle standard for less has a massive impact on your financial plan.
[00:27:16.300 --> 00:27:28.300]   I mean it's huge, but most people – because we're trained to think from the perspective of what's my hourly wage, instead of trained to think from a capitalist perspective of how much capital do I need to live on my capital,
[00:27:28.300 --> 00:27:34.300]   it's a rare person that thinks that way.
[00:27:34.300 --> 00:27:36.300]   That's fabulous. I love that.
[00:27:36.300 --> 00:27:40.300]   So steal it and spread the message. That's the message.
[00:27:40.300 --> 00:27:51.300]   Back to – real quick on the frozen veggies. So I'm using you as my resource. I've got you on the podcast, so you have to give me all the answers here for my own system.
[00:27:51.300 --> 00:28:01.300]   How do you get the deals on the frozen veggies? Is that the kind of thing like Cheerios where it comes on sale once every eight weeks and you do that, or was that a special one-off thing?
[00:28:01.300 --> 00:28:02.300]   Yes.
[00:28:02.300 --> 00:28:10.300]   How did that work? Because my wife and I, we don't buy stuff – basically, this is not a rule, but generally we don't eat stuff that comes in boxes and whatnot.
[00:28:10.300 --> 00:28:17.300]   We don't usually eat crackers or Cheerios or that stuff. So the veggies is the most interesting thing to me.
[00:28:17.300 --> 00:28:24.300]   Yeah. So OK. So you've got like Birdseye would be an example of a manufacturer that produces this.
[00:28:24.300 --> 00:28:32.300]   So you can go up and down the frozen food section and there are commonly deals on Birdseye vegetables.
[00:28:32.300 --> 00:28:42.300]   There's always coupons available and those coupons are usually like $0.60 I think is kind of a common denomination for Birdseye coupons.
[00:28:42.300 --> 00:28:49.300]   So what you'd want to do is you'd want to get – and again, I'm not talking necessarily about the coupons that come in your Sunday paper.
[00:28:49.300 --> 00:28:50.300]   That's one source of coupons.
[00:28:50.300 --> 00:28:55.300]   But right now, Josh, if I do a search on our database – by the way, our database is free.
[00:28:55.300 --> 00:28:58.300]   Anyone can use that. I want people to save a lot of money.
[00:28:58.300 --> 00:29:07.300]   You could do a search and you'll find that there are over 5,000 different coupons that you can choose from right now.
[00:29:07.300 --> 00:29:13.300]   So it doesn't matter what you buy. It doesn't matter what your product – what brands you love.
[00:29:13.300 --> 00:29:23.300]   Chances are there's a coupon for it and there's some coupons for some very obscure and cool products and healthy products and they're all available for you.
[00:29:23.300 --> 00:29:32.300]   So yeah, so for example, what I would do there is I would wait until you have a really, really good deal like a buy one, get one or a 50 percent off type savings.
[00:29:32.300 --> 00:29:40.300]   And this one, again, either you kind of monitor this yourself and you know, oh, wow, yeah, no, that's a great sale.
[00:29:40.300 --> 00:29:46.300]   And so then you go grab the coupons and then you go use both of those discounts at the same time, as many coupons as you can get.
[00:29:46.300 --> 00:29:52.300]   And again, you can print two coupons for the most part, two coupons per computer.
[00:29:52.300 --> 00:29:56.300]   And so again, there's no problem if you have extra computers in the home.
[00:29:56.300 --> 00:30:04.300]   There's absolutely no restriction to that, but you can't photocopy them and you can't do any – you can't like bring it into Photoshop and any of that stuff.
[00:30:04.300 --> 00:30:05.300]   Don't do that.
[00:30:05.300 --> 00:30:13.300]   Really quick, hasn't somebody invented a way to – like whether it's using VPN tunneling or some way to disguise the IP address so that you can break those codes?
[00:30:13.300 --> 00:30:18.300]   Hasn't somebody figured that around that so you don't have to go with just separate computers?
[00:30:18.300 --> 00:30:25.300]   If there has, it's not really – it would be something that I would advocate against.
[00:30:25.300 --> 00:30:35.300]   Because they have become – going after coupon fraud has become a – manufacturers have become more and more aggressive.
[00:30:35.300 --> 00:30:36.300]   Really?
[00:30:36.300 --> 00:30:38.300]   So yeah, I wouldn't play in that area.
[00:30:38.300 --> 00:30:48.300]   It's better to just play by the rules and Josh, you really – the discounts are so good and so plentiful that in my opinion, we talked about law of diminishing returns.
[00:30:48.300 --> 00:30:52.300]   It's not really worth it and it's certainly not worth the risk.
[00:30:52.300 --> 00:30:56.300]   So yeah, all of that can get tracked to you.
[00:30:56.300 --> 00:31:06.300]   So if they suspect – yeah, because – I mean and they know exactly who printed it because you have to use a little coupon applet in order to print them.
[00:31:06.300 --> 00:31:10.300]   So they're tracking all of that and they know where it goes, where it's redeemed.
[00:31:10.300 --> 00:31:11.300]   They know everything.
[00:31:11.300 --> 00:31:22.300]   So again, I would urge people not to mess around with that because I have heard plenty of stories of people who have gotten pulled into the little side room and gotten in trouble.
[00:31:22.300 --> 00:31:23.300]   Interesting.
[00:31:23.300 --> 00:31:24.300]   Yeah, so don't mess.
[00:31:24.300 --> 00:31:29.300]   Yeah, so but again, but there's no problem if you – your wife has got a computer.
[00:31:29.300 --> 00:31:30.300]   The kid has got a computer.
[00:31:30.300 --> 00:31:32.300]   Print two coupons for each of those.
[00:31:32.300 --> 00:31:34.300]   You're not going to get in trouble for that.
[00:31:34.300 --> 00:31:36.300]   Bring those six coupons in.
[00:31:36.300 --> 00:31:38.300]   Go get your bags of veggies.
[00:31:38.300 --> 00:31:42.300]   Your final price ends up being maybe like $0.30, $0.40 a piece.
[00:31:42.300 --> 00:31:45.300]   Normally it was $1.80 or something like that.
[00:31:45.300 --> 00:31:50.300]   So now you've – what's cool is you've got more veggies.
[00:31:50.300 --> 00:31:58.300]   If it's a great sale – I mean even just Josh, the act of – let's say you didn't bring coupons at all but you know that it's a great sale.
[00:31:58.300 --> 00:32:01.300]   It's a great deal and you just stock up on that.
[00:32:01.300 --> 00:32:06.300]   That's how you want to – it's like shopping as a smart business owner.
[00:32:06.300 --> 00:32:14.300]   If let's say I own a construction company and the lumber yard says, "Hey, we've got these 2x4s and we're going to be blowing them out of here for 50% off.
[00:32:14.300 --> 00:32:15.300]   How many do you want?"
[00:32:15.300 --> 00:32:21.300]   Well, if I'm a smart business owner, I'm going to buy as many as I can afford because that's where the savings are.
[00:32:21.300 --> 00:32:23.300]   I can pass that savings along to my customers.
[00:32:23.300 --> 00:32:25.300]   I can increase my profits.
[00:32:25.300 --> 00:32:40.300]   So even if you just really kind of buy low and sell high but certainly buy low and buy lots of at low, that would be a great first step even if you didn't want to incorporate the extra savings of coupons.
[00:32:40.300 --> 00:32:46.300]   Especially for even – for low income or people just getting started on building their wealth.
[00:32:46.300 --> 00:32:52.300]   I think a lot about the changes that happen in somebody's financial life.
[00:32:52.300 --> 00:32:57.300]   What happens is people often want to aspire to living like a multimillionaire.
[00:32:57.300 --> 00:33:03.300]   But the challenge is, is that most people don't become multimillionaires because they don't learn different habits at different stages.
[00:33:03.300 --> 00:33:09.300]   So if I were – and I often run these mental games in my head and I say, "Okay.
[00:33:09.300 --> 00:33:17.300]   If I were starting off with nothing, I had no money and I was just working a basic job that was just providing my needs, where would I spend my time?"
[00:33:17.300 --> 00:33:19.300]   I would never invest in stocks.
[00:33:19.300 --> 00:33:28.300]   I would never focus on that because the rate of return that I could get by cutting expenses would be far higher than the rate of return that I could get on stocks.
[00:33:28.300 --> 00:33:36.300]   So the ability – if I have an extra $500 available in my budget, very likely I'm going to spend that focusing on stocking up.
[00:33:36.300 --> 00:33:38.300]   So I'm going to stock up my pantry.
[00:33:38.300 --> 00:33:47.300]   When you get the dollar or the free Cheerios, I'm going to spend – it's no big deal to spend a thousand bucks one month and spend zero next month.
[00:33:47.300 --> 00:33:52.300]   What happens is you see when you study families who are kind of stuck in this cycle of poverty,
[00:33:52.300 --> 00:34:00.300]   often one of the reasons that they're stuck is that they're always buying exactly what they need and they can't seem to get any margin into their budget.
[00:34:00.300 --> 00:34:07.300]   And when you can't get margin in your budget and you can't plan ahead, then you can't get advantage of the good deals and it's like you're always getting screwed.
[00:34:07.300 --> 00:34:12.300]   And so then – I mean when you look at people who are stuck in – payday loans is a good example.
[00:34:12.300 --> 00:34:20.300]   The reason – there are many reasons, but one horrible effect of people who are stuck in the payday loan cycle is they can never get the margin built in.
[00:34:20.300 --> 00:34:29.300]   So I would invest in groceries and stock up on groceries and really try to build a depth of field there.
[00:34:29.300 --> 00:34:39.300]   And what that does – my wife and I have done this for – we've worked at this for a while of always trying to maintain a deep pantry and just stock up when things are on sale.
[00:34:39.300 --> 00:34:43.300]   So when you see a good deal, it's no big deal to spend a thousand bucks if you've got it.
[00:34:43.300 --> 00:34:48.300]   And the next month that allows you to have that extra money free if there are no deals.
[00:34:48.300 --> 00:34:53.300]   And I think this habit, building this habit is one of the cornerstone habits of wealth building.
[00:34:53.300 --> 00:34:56.300]   And the rich people do this as well.
[00:34:56.300 --> 00:34:58.300]   They just do it in bigger numbers.
[00:34:58.300 --> 00:35:01.300]   So I've had several clients that in – let's see.
[00:35:01.300 --> 00:35:02.300]   What was it?
[00:35:02.300 --> 00:35:03.300]   I guess it was 2009, 2010.
[00:35:03.300 --> 00:35:08.300]   They bought a couple of boats because they could get a boat at 70 percent off.
[00:35:08.300 --> 00:35:11.300]   And so they just stocked up, and that's when they went ahead and bought the nice boat.
[00:35:11.300 --> 00:35:14.300]   Or that's when they're loading up on real estate, things like that.
[00:35:14.300 --> 00:35:16.300]   So it becomes counterproductive.
[00:35:16.300 --> 00:35:24.300]   If your hourly rate is a thousand bucks an hour, saving $200 a month on grocery bill is going to be less impactful than if your hourly rate is $10 an hour.
[00:35:24.300 --> 00:35:28.300]   But you still need to apply the same technique to the bigger ticket items.
[00:35:28.300 --> 00:35:29.300]   Yeah.
[00:35:29.300 --> 00:35:33.300]   Josh, you bring up two things that I'd love to share.
[00:35:33.300 --> 00:35:41.300]   Number one is that – and this is the most important tip that I ever share with people, and that is stop buying what you need.
[00:35:41.300 --> 00:35:49.300]   Because when you go into the grocery store with a list of needs, it's like going onto a used car lot and saying, "Well, Mr. Used Car Salesman, here's what I need.
[00:35:49.300 --> 00:35:51.300]   I need a car with a sunroof.
[00:35:51.300 --> 00:35:52.300]   It's got to have fuzzy dice.
[00:35:52.300 --> 00:35:53.300]   It's got to have a spoiler."
[00:35:53.300 --> 00:35:59.300]   You're giving this list of demands, and then you say, "I'm not leaving your lot until you give it to me."
[00:35:59.300 --> 00:36:01.300]   Well, how much negotiating power do you have?
[00:36:01.300 --> 00:36:02.300]   You have none.
[00:36:02.300 --> 00:36:08.300]   So that's exactly what we do when we have a list of things that, "Oh, what do we need?"
[00:36:08.300 --> 00:36:11.300]   And you start putting the shopping list together, and those are non-negotiable.
[00:36:11.300 --> 00:36:13.300]   You have to come back with those things.
[00:36:13.300 --> 00:36:23.300]   And so then at the grocery store, you're like what most people do is you're just looking for, "Okay, I guess which – are any of these on sale?
[00:36:23.300 --> 00:36:26.300]   Okay, whew, oh, this one's on sale, and it's 10% off."
[00:36:26.300 --> 00:36:37.300]   Well, what you didn't realize, that is next week, that product is going to be 50% off, and there happens to be a dollar coupon that you can layer on top of that.
[00:36:37.300 --> 00:36:43.300]   And so you could get that product line for free, but you didn't do it because you needed it last week.
[00:36:43.300 --> 00:36:56.300]   And so that's the whole point behind making sure that you're buying what you don't need and you're stocking up on those items so that when you are shopping, you can shop from your pantry first or shop from your freezer first.
[00:36:56.300 --> 00:37:02.300]   And then each week, you go into the store and you're like, "I don't need anything."
[00:37:02.300 --> 00:37:07.300]   Maybe some fresh produce and maybe some fresh dairy, but other than that, I have everything I need.
[00:37:07.300 --> 00:37:12.300]   I'm only here for the absolute best deals, and that's where you spend all your money on.
[00:37:12.300 --> 00:37:16.300]   And so you basically have a food savings account.
[00:37:16.300 --> 00:37:24.300]   And it's the easiest savings account I know because the manufacturers and retailers are willing to subsidize that so heavily.
[00:37:24.300 --> 00:37:28.300]   Right, and it's the best inflation-protected savings account.
[00:37:28.300 --> 00:37:32.300]   I read studies sometimes on food inflation.
[00:37:32.300 --> 00:37:33.300]   It's not taxed.
[00:37:33.300 --> 00:37:34.300]   The gain is not taxed.
[00:37:34.300 --> 00:37:48.300]   If you've got 100 cans of Campbell's soup in your pantry and the price of soup increases because of general food inflation, your increase on the value is not taxed like it is on an investment or on a gold coin or something like that.
[00:37:48.300 --> 00:37:57.300]   Plus, just from the perspective of life changes, having a deep pantry I think insulates you because I've worked on commission for years.
[00:37:57.300 --> 00:38:05.300]   So with a fluctuating income, it was always nice to tell my wife, "Hey, this month let's pull back unless it's a really good deal or something like that.
[00:38:05.300 --> 00:38:11.300]   Let's just wait because I know that there's a larger paycheck coming in next month or something like that.
[00:38:11.300 --> 00:38:12.300]   It gives you some time."
[00:38:12.300 --> 00:38:15.300]   And to escape, I don't know how to teach this.
[00:38:15.300 --> 00:38:24.300]   I think a lot of times I wish somebody would start, I don't know, a podcast or a video series or write a book that's focused on some of these very basic techniques to escape poverty.
[00:38:24.300 --> 00:38:32.300]   But I see this a lot of times, unfortunately, in the poorest among us is something as simple as buying your candy for Halloween.
[00:38:32.300 --> 00:38:44.300]   If you go the day after Halloween or go in the day after Christmas and do that and set it aside for six months later or a year from now, you might save $10.
[00:38:44.300 --> 00:38:45.300]   Use it at Christmas.
[00:38:45.300 --> 00:38:47.300]   Use it at Christmas and make Christmas cookies with it.
[00:38:47.300 --> 00:38:48.300]   Right, right.
[00:38:48.300 --> 00:38:50.300]   And that is a huge deal.
[00:38:50.300 --> 00:38:55.300]   If you're earning $10 an hour, saving that is a huge deal.
[00:38:55.300 --> 00:39:10.300]   But oftentimes it seems as though because of the pressure of poverty and because of the pressure of not having enough, it seems as though it's very challenging to get out of that cycle of buying now.
[00:39:10.300 --> 00:39:12.300]   It's so key at the starting levels.
[00:39:12.300 --> 00:39:14.300]   My wife and I, we have bins.
[00:39:14.300 --> 00:39:21.300]   I built her a rack for all those Rubbermaid bins, and we try to stay ahead on clothes for our son.
[00:39:21.300 --> 00:39:30.300]   So you can get clothes for free if you plan ahead, but you have to be organized of how to store them, and that keeps you from running out and having to pay $30 for a pair of jeans.
[00:39:30.300 --> 00:39:33.300]   You can get them for $0.50 for a four-year-old.
[00:39:33.300 --> 00:39:41.300]   Jeans perfect for a four-year-old with new tags, you can get them for $0.50 at a garage sale if you have a place to store them and are organized.
[00:39:41.300 --> 00:39:53.300]   Yeah, and Josh, some people may be listening to what we're talking about, and they say, "Well, I don't want to live like that because that sounds like someone who's living in poverty," and I can tell you that that's absolutely the opposite of reality.
[00:39:53.300 --> 00:40:04.300]   You want to know who goes into the Halloween stores in October, early October, and buys all these stupid expensive stuff that's crazily overpriced?
[00:40:04.300 --> 00:40:07.300]   Working poor people and regular working class people.
[00:40:07.300 --> 00:40:10.300]   You want to know who goes in the day or two after?
[00:40:10.300 --> 00:40:14.300]   It's people who are really smart with their money and who tend to do very well.
[00:40:14.300 --> 00:40:25.300]   The fastest-growing segment of couponers are people who are living in the suburbs, making six figures, and living a comfortable life, but they don't like leaving money on the table.
[00:40:25.300 --> 00:40:32.300]   Just like they believe in being smart with their money in terms of investments, they also believe in spending their money wisely.
[00:40:32.300 --> 00:40:33.300]   It's not how much you make.
[00:40:33.300 --> 00:40:41.300]   It's how much you keep and what lifestyle you can give yourself with that savings.
[00:40:41.300 --> 00:40:47.300]   What you described about having all of those life hacks throughout the year, Josh, that's my program.
[00:40:47.300 --> 00:40:52.300]   My podcast is called 90 Days to Abundance, and that's exactly what I do.
[00:40:52.300 --> 00:40:53.300]   This is what you talk about. Awesome.
[00:40:53.300 --> 00:40:55.300]   That's exactly what I talk about.
[00:40:55.300 --> 00:40:56.300]   Good.
[00:40:56.300 --> 00:41:00.300]   Yeah, so if you want to know exactly what to do and when, it's very, very topical.
[00:41:00.300 --> 00:41:09.300]   I publish a show which comes out two to three times a week, and I share with you the exact life hacks that you can employ so you can make sure you're getting all of the upgrades in life.
[00:41:09.300 --> 00:41:11.300]   And again, it's not about being cheap.
[00:41:11.300 --> 00:41:25.300]   It's just about being empowered so that you can say, "Well, we wanted to take a vacation, and now, because we follow what Josh shared, we could stay in a five-star resort as opposed to a two-star resort."
[00:41:25.300 --> 00:41:26.300]   I'll show you how to do that.
[00:41:26.300 --> 00:41:29.300]   And so I'll show you how to get more car for your money.
[00:41:29.300 --> 00:41:32.300]   I'll show you how to get everything more for your money.
[00:41:32.300 --> 00:41:35.300]   I mean that's what I've been focusing on for the past eight years.
[00:41:35.300 --> 00:41:37.300]   I'll just send people to your show now.
[00:41:37.300 --> 00:41:44.300]   It really weighs heavy on me because I want to help, you know, the – I guess you said the working poor.
[00:41:44.300 --> 00:41:46.300]   That's a good thing.
[00:41:46.300 --> 00:41:57.300]   I want to help, but it seems I don't know how to help, and I see a real need for – even in the personal finance literature, it seems like nobody is talking about these things.
[00:41:57.300 --> 00:42:00.300]   Everyone is talking about how to use a tax-advantaged account.
[00:42:00.300 --> 00:42:01.300]   Fine.
[00:42:01.300 --> 00:42:11.300]   That works great, but there's a very different situation among the working poor, and I feel like some of these techniques are a major, major contributing factor.
[00:42:11.300 --> 00:42:12.300]   Go ahead.
[00:42:12.300 --> 00:42:21.300]   Yeah, and you get – this is a passion point of mine because I teach financial wellness in the workplace, and I focus mainly on the consumer side.
[00:42:21.300 --> 00:42:30.300]   And the reason I do – and I've worked with a lot of financial planners to help them get better participation rates for their companies, 401(k) plans, et cetera,
[00:42:30.300 --> 00:42:37.300]   because there's a frustration there that if everybody is not participating, then everybody doesn't get as good a deal.
[00:42:37.300 --> 00:42:45.300]   And so now what happens is let's say you go in and you're doing your – it's open enrollment and you're kind of doing your thing.
[00:42:45.300 --> 00:42:47.300]   All right, everybody, we're going to do this, right?
[00:42:47.300 --> 00:42:49.300]   We're all going to invest in our future.
[00:42:49.300 --> 00:42:55.300]   What ends up happening is you have about 40 percent of the population that they sit down and all of a sudden they just immediately check out.
[00:42:55.300 --> 00:43:00.300]   They just – their eyes roll back in their head and their head rolls back and their – and here's why.
[00:43:00.300 --> 00:43:05.300]   You ask them, you're like, "Aren't you interested in saving for your kid's college?"
[00:43:05.300 --> 00:43:15.300]   And they say, "You know, I am interested in saving for my kid's college, but as a matter of priorities, I have to pay for my kid's doctor bill before I can even think about saving for their college."
[00:43:15.300 --> 00:43:23.300]   And so I like focusing on things that can give people immediate wins.
[00:43:23.300 --> 00:43:32.300]   And so if I can talk to you about where your money is currently going, for example, I know you love going to the movies, but would you like to go to the movies and spend a whole lot less?
[00:43:32.300 --> 00:43:37.300]   Would you like to spend less than $400, $500 a month eating out?
[00:43:37.300 --> 00:43:43.300]   Oh, my gosh, Josh, that's one of the easiest ways to save money there is, number one, stop eating out so much.
[00:43:43.300 --> 00:43:49.300]   But number two, if you absolutely must, the day of paying full price at the restaurant is over.
[00:43:49.300 --> 00:43:52.300]   And so those are just the little tweaks that we need to make.
[00:43:52.300 --> 00:43:59.300]   Your utility bill, there's so many different ways that you could save really big money on your utility bill if you're doing this right.
[00:43:59.300 --> 00:44:03.300]   And so once someone – let's say their money is stressed.
[00:44:03.300 --> 00:44:12.300]   Once we can get them a series of early wins, they are in such a better position so that they can start paying attention and they can start really looking at paying themselves.
[00:44:12.300 --> 00:44:19.300]   By then truly investing in their future after we get a lot of these little areas of their life fixed.
[00:44:19.300 --> 00:44:20.300]   Right, right.
[00:44:20.300 --> 00:44:22.300]   I mean it's all integrated.
[00:44:22.300 --> 00:44:27.300]   I want to make two quick comments and then I want to completely shift our conversation to another area.
[00:44:27.300 --> 00:44:31.300]   And I'll let you respond to the comments though because you may have some thoughts before I shift it.
[00:44:31.300 --> 00:44:37.300]   On the eating out thing, the most powerful words I found for that completely stole from Money Mustache.
[00:44:37.300 --> 00:44:44.300]   He uses eating out – I don't know if he coined this term or phrase but I just thought it was brilliant.
[00:44:44.300 --> 00:44:56.300]   He talks about paying people to cook for me and he reframes – he completely reframes the idea of eating out to simply I'm paying people to cook for me and I'm paying my servants to cook for me.
[00:44:56.300 --> 00:45:03.300]   And I've stolen that because it's like, yes, once I'm rich, then I can afford to pay people to do my cooking for me.
[00:45:03.300 --> 00:45:07.300]   But if I'm poor, I'm not going to pay people to do my cooking for me.
[00:45:07.300 --> 00:45:14.300]   And when you reframe it like that because in our society, so many of us are so busy, so stressed, needing the convenience food.
[00:45:14.300 --> 00:45:29.300]   But when you reframe it as am I rich enough to afford to pay someone to cook for me instead of viewing eating out as entertainment or as convenient, we can frame it more properly as I'm simply paying servants to do my cooking for me to avoid my having to do it.
[00:45:29.300 --> 00:45:31.300]   So I like that concept.
[00:45:31.300 --> 00:45:40.300]   The other thing I just to say is that this can be applied – I guess it would be the concept of store housing can be applied in so many areas that make a difference.
[00:45:40.300 --> 00:45:53.300]   So one other little hack that my wife does is every year the day after Christmas – I've never done the Black Friday stuff the day after Thanksgiving because there's not a lot of value there for us.
[00:45:53.300 --> 00:46:01.300]   But the day after Christmas, she and her mom always get up early and they go to the after Christmas sales and she will buy all of the birthday presents.
[00:46:01.300 --> 00:46:08.300]   I have a bunch of nieces and nephews that are all young, and so it's nice to be able to give a little trinket, a little toy, a little doodad to them.
[00:46:08.300 --> 00:46:15.300]   So she will go and she'll buy all of the birthday presents for the coming year and has a birthday box.
[00:46:15.300 --> 00:46:28.300]   So we'll buy – we've got probably – I've got nine nieces and nephews that are young, and so she'll buy all the presents for all of them plus some extra ones for the invitations that we go to.
[00:46:28.300 --> 00:46:37.300]   And that saves – she spends $40, $50, but that saves hundreds of dollars when you're talking about 15 to 20 birthday presents, maybe birthday parties throughout the year.
[00:46:37.300 --> 00:46:41.300]   It's hundreds of dollars, so you still have the present but it'll make a massive savings.
[00:46:41.300 --> 00:46:49.300]   So I think these – I mean a couple hundred bucks, that's real money, and that concept of store housing can be applied in every area.
[00:46:49.300 --> 00:46:55.300]   Yeah, and it's amazing how many people don't plan for Christmas until – I guess it's Christmas.
[00:46:55.300 --> 00:47:00.300]   We better just hit up Target and see what we find and pay full price for that stuff.
[00:47:00.300 --> 00:47:04.300]   Yeah, and again, that's not how financially wise people do Christmas.
[00:47:04.300 --> 00:47:13.300]   Financially wise people do Christmas by – they'll take advantage of if there truly are some great offers during the Christmas holiday shopping season, and there really are.
[00:47:13.300 --> 00:47:25.300]   But it's nice to not have to rely upon that, and by not having to rely upon that means that you have gifts ready to go and you've been making those purchases throughout the year when you've kept your eye on that.
[00:47:25.300 --> 00:47:33.300]   And so – because the average family puts it all on a credit card and then they pay interest on that, and that's ridiculous.
[00:47:33.300 --> 00:47:35.300]   So you don't need to do that.
[00:47:35.300 --> 00:47:48.300]   Right. Absolutely. Let's switch gears because I know you are quite the guru of hotels, and I could use some help in this area because I always feel stressed by hotels because I don't have a clue – I don't stay in hotels frequently.
[00:47:48.300 --> 00:47:53.300]   I generally prefer to stay with friends just so I can – I don't like hotels.
[00:47:53.300 --> 00:48:07.300]   But yet I find myself sometimes in a situation where I need to stay at hotels, and I don't know anything to do other than pull out Hotels.com on my phone and go to the cheapest place, and sometimes that's not such a great experience.
[00:48:07.300 --> 00:48:14.300]   And I feel stressed a lot of times when traveling at paying for hotels because I feel like I'm getting completely ripped off every time, and I don't know anything to do.
[00:48:14.300 --> 00:48:19.300]   So I'm a total novice. Teach me what I need to do to be able to get better deals on my hotel stays.
[00:48:19.300 --> 00:48:28.300]   Yeah. So there's a couple of ways that you can go. I actually really like your idea of staying with a friend if that's available to you.
[00:48:28.300 --> 00:48:39.300]   If that's an option, you should do that and say, "Look, instead of me paying $60 to stay at a hotel, let's go out to eat," and then you get to enjoy – because you're going to pay for dinner anyway.
[00:48:39.300 --> 00:48:40.300]   Absolutely.
[00:48:40.300 --> 00:48:44.300]   Yeah. And that's really cool. I really like that.
[00:48:44.300 --> 00:48:50.300]   I'll give you one more real quick since we're on that. So you were out – we saw each other at FinCon a couple weeks ago.
[00:48:50.300 --> 00:49:00.300]   So I actually just – I didn't tell anybody while I was – I didn't want to say anything there because I didn't want any sympathy. I wasn't doing it necessarily to save money. I was kind of experimenting.
[00:49:00.300 --> 00:49:07.300]   But I actually just took a two-week road trip, including being at FinCon, and I didn't stay in a hotel the entire time. I camped out in my car.
[00:49:07.300 --> 00:49:12.300]   And I was curious what that would be like, but I felt like I totally crushed the system.
[00:49:12.300 --> 00:49:19.300]   I stayed in a Prius for two weeks, and I felt like I totally crushed the system even when we were there in Louisiana.
[00:49:19.300 --> 00:49:29.300]   I spent a total – it was a two-week road trip, 3,200 miles, and I spent a total of $600 on gas and food and whatnot.
[00:49:29.300 --> 00:49:34.300]   So I felt pretty happy about that. So there's another hack for you if you want to go to the extreme radical side.
[00:49:34.300 --> 00:49:43.300]   That is extreme. And it's funny because in the content creation business, I'm almost tempted to do crazy things like that just for the stories.
[00:49:43.300 --> 00:49:45.300]   Right, right.
[00:49:45.300 --> 00:49:48.300]   And so Josh, where did you park, like in New Orleans?
[00:49:48.300 --> 00:49:54.300]   So I – yeah, so it's a good story. I didn't do it for the – I didn't do it solely for the story.
[00:49:54.300 --> 00:49:57.300]   I did it partly because I was interested in seeing how it would work.
[00:49:57.300 --> 00:50:04.300]   And I had read some books on people living in their cars, and I like to do social experiments that make me feel uncomfortable.
[00:50:04.300 --> 00:50:19.300]   So as an example, one time I wore a turban and a robe and dressed like a Muslim on a flight from Cairo to New York back to West Palm Beach because I was curious what it would be like to fly as a Muslim.
[00:50:19.300 --> 00:50:24.300]   So I wore this Egyptian – they're called a galabeya. It's the long floor-length robe.
[00:50:24.300 --> 00:50:31.300]   And I wore a turban and I had a beard at the time, and I flew from Cairo to New York City and then from New York City to West Palm Beach.
[00:50:31.300 --> 00:50:39.300]   And it was a really fun experiment just to kind of see what it's like looking like a Muslim coming onto an airplane in New York City.
[00:50:39.300 --> 00:50:41.300]   Very interesting.
[00:50:41.300 --> 00:50:49.300]   And I'm going through security where the security guys are kind of patting around my turban and whatnot to try to figure out.
[00:50:49.300 --> 00:50:52.300]   So just I like to do these fun social experiments.
[00:50:52.300 --> 00:51:08.300]   So I decided to do this with a car, and my rules were that if I was tired of it and I didn't want to do it and I wasn't having fun, I would immediately go and get a hotel room just because I was doing it for fun and I wasn't going to push it.
[00:51:08.300 --> 00:51:09.300]   But I had so much fun.
[00:51:09.300 --> 00:51:10.300]   So here's what I did.
[00:51:10.300 --> 00:51:11.300]   When I got to New Orleans – I drove there.
[00:51:11.300 --> 00:51:15.300]   When I got to New Orleans, I found out there was no place to park, and the parking was super expensive.
[00:51:15.300 --> 00:51:27.300]   So I asked around, and I talked to one of the valets, and they mentioned that if you parked at Harrah's Casino, which was right by the hotel where we had FinCon, and if you played for at least 30 minutes, then they would give you 24 hours of free parking.
[00:51:27.300 --> 00:51:35.300]   So I parked in the Harrah's parking garage, and I played Penny Slots every day for 30 minutes and listened to podcasts while I was doing it.
[00:51:35.300 --> 00:51:37.300]   It was the most mind-numbingly horrible thing ever.
[00:51:37.300 --> 00:51:38.300]   Oh, I know.
[00:51:38.300 --> 00:51:39.300]   But it saved me 40 bucks a day.
[00:51:39.300 --> 00:51:40.300]   Yeah.
[00:51:40.300 --> 00:51:46.300]   I would spend basically a buck on the Penny Slots, and that got me the parking savings.
[00:51:46.300 --> 00:51:53.300]   And then I actually just parked the car in the Harrah's garage, and I worked out a kind of a quiet corner to park in.
