
[00:00:00.000 --> 00:00:02.000]   The LA Kings Holiday Pack is back!
[00:26:12.500 --> 00:26:22.500]   And it often, it's just a matter of working some math and illustrating that look, you don't need to save any more money until 65, you're on track for that,
[00:26:22.500 --> 00:26:27.500]   so why don't you dedicate and prioritize these other goals. That's what financial planning process is.
[00:26:27.500 --> 00:26:32.500]   It's got to be, it must be intensely personal to each individual.
[00:26:32.500 --> 00:26:36.500]   One person wants to buy a big fancy house, the other person wants to sell the big fancy house.
[00:26:36.500 --> 00:26:44.500]   It's got to be personalized to what your individual goals are, and within that context, then investments are only one piece of it,
[00:26:44.500 --> 00:26:50.500]   it's just what works with us as an investment solution that's going to help us to achieve our goals,
[00:26:50.500 --> 00:26:56.500]   and it usually pretty naturally reveals itself, and sometimes it's not even publicly traded equities or index funds,
[00:26:56.500 --> 00:27:01.500]   it's something completely different because there's a unique situation that calls for something different.
[00:27:01.500 --> 00:27:08.500]   Well, and it's interesting, I think that one of the big problems is that as important as the financial planning process is,
[00:27:08.500 --> 00:27:15.500]   and it does need to be personal and tailored, like you described, and I don't know what the regulatory regime is like in the US,
[00:27:15.500 --> 00:27:21.500]   but in Canada, a financial planner does not necessarily need to be licensed.
[00:27:21.500 --> 00:27:26.500]   I mean, there are financial planning designations, we use the CFP designation up here as well,
[00:27:26.500 --> 00:27:33.500]   but anyone who gives investment advice needs to be a licensed advisor through the provincial securities regulators,
[00:27:33.500 --> 00:27:41.500]   and so what happens is you've got people who are financial planners but not investment advisors, or the other way around,
[00:27:41.500 --> 00:27:49.500]   and so if, you know, and I know for a fact this is one of the things that surprised even me over the last few years,
[00:27:49.500 --> 00:27:58.500]   is most people don't recognize that distinction, and so they will use the terms financial planner and financial advisor as though they were synonymous,
[00:27:58.500 --> 00:28:05.500]   but they're actually quite different, and so what they'll do is they'll go to their investment advisor and ask for planning advice,
[00:28:05.500 --> 00:28:13.500]   and they won't get it, because it'll be on the most basic level, or they'll go to a fee-only financial planner,
[00:28:13.500 --> 00:28:19.500]   they won't like to pay a flat fee, and they'll go through the process and they say, well, you know, where's my investment plan,
[00:28:19.500 --> 00:28:26.500]   and the planner can say, look, I can recommend an asset allocation for you, but I cannot tell you what funds to buy, you know, I'm not licensed,
[00:28:26.500 --> 00:28:34.500]   and I think that's a big surprise for people. I get people all the time asking us, you know, can I send my portfolio to you for review,
[00:28:34.500 --> 00:28:39.500]   and you can make some recommendations, and I have to say, no, I can't do that, because I can look at your portfolio,
[00:28:39.500 --> 00:28:45.500]   but I cannot make recommendations for you without going through the whole know your client process,
[00:28:45.500 --> 00:28:52.500]   and so I guess what I'm getting is there's a disconnect and there's a lack of understanding, I think, among the public,
[00:28:52.500 --> 00:29:01.500]   because this is not an obvious fact, that your financial planner and your investment advisor are not the same person in most cases.
[00:29:01.500 --> 00:29:08.500]   Now, a lot more and more firms are integrating the two, you know, you will have a lot of people who are both CFPs and licensed advisors,
[00:29:08.500 --> 00:29:15.500]   which I think is the best combination, but even they may have some conflict of interest in the sense, like, you know, you, for example,
[00:29:15.500 --> 00:29:23.500]   when you talk about a client who wanted to spend some money traveling, right, well, if you're an investment advisor who charges a fee based on assets under management,
[00:29:23.500 --> 00:29:28.500]   you have a bit of a conflict of interest if a person decides to spend their money rather than to invest it.
[00:29:28.500 --> 00:29:34.500]   You have a bit of a conflict of interest if they decide to pay off their mortgage rather than giving you the money to invest,
[00:29:34.500 --> 00:29:41.500]   and so you need a certain amount of integrity there, you know, and I know we have advised clients, for example, like,
[00:29:41.500 --> 00:29:48.500]   look, take this non-registered, you know, taxable money and use it to pay off your mortgage, right, why don't give it to us?
[00:29:48.500 --> 00:29:53.500]   I mean, sure, we would like to earn a fee on it, that's not what's best for the client,
[00:29:53.500 --> 00:29:58.500]   and so I think as a client of an advisor, you need to be aware of those conflicts of interest too,
[00:29:58.500 --> 00:30:04.500]   and make sure that the advice you're getting is best for you and not best for the person giving the advice.
[00:30:04.500 --> 00:30:08.500]   Right. I know a couple, you bring up a good point on the conflict of interest,
[00:30:08.500 --> 00:30:21.500]   I know a couple of advisors in the US context that instead of charging a fee which is based upon a percentage of the assets that they are managing,
[00:30:21.500 --> 00:30:29.500]   the investment accounts that are under their stewardship, they're charging the fee which is calculated based upon the client's net worth of other assets,
[00:30:29.500 --> 00:30:33.500]   so if the client has a large real estate portfolio or something along those lines,
[00:30:33.500 --> 00:30:38.500]   and the idea is that that will lower the conflict, the potential conflict of interest.
[00:30:38.500 --> 00:30:42.500]   I'm not sure that the clients necessarily, I haven't, I've never done that with a client,
[00:30:42.500 --> 00:30:48.500]   but I haven't heard of clients really buying into that model, and it seems, if I put myself in the client's shoes,
[00:30:48.500 --> 00:30:51.500]   I think I would personally struggle a little bit with that one.
[00:30:51.500 --> 00:30:57.500]   But it'll be interesting to see as time goes on if that becomes a more equitable scenario,
[00:30:57.500 --> 00:31:01.500]   because a lot of people have that complaint, you know, my advisor is, they're concerned,
[00:31:01.500 --> 00:31:08.500]   is my advisor saying not to pay off the mortgage because I'm actually probably going to make more in another investment,
[00:31:08.500 --> 00:31:12.500]   or because they need the money under their stewardship where they can charge me fees.
[00:31:12.500 --> 00:31:20.500]   Right. Well, I mean, and that's always going to be an issue, and I don't know whether charging based on net worth makes a lot of sense,
[00:31:20.500 --> 00:31:28.500]   but I do think that what we're going to see in the industry over the years is that the fee charged for investment management is going to come down,
[00:31:28.500 --> 00:31:35.500]   and the fee charged for planning is going to either stay the same or maybe become a bigger portion of that,
[00:31:35.500 --> 00:31:38.500]   which really I think makes sense in many ways.
[00:31:38.500 --> 00:31:48.500]   The difficulty will be presenting that to clients, because people don't like paying out of pocket for planning until they've experienced it.
[00:31:48.500 --> 00:31:52.500]   You know, as you said, once they get engaged with the process, they see the value.
[00:31:52.500 --> 00:31:58.500]   But, you know, to present to somebody it costs $2,000 or $3,000 for a comprehensive financial plan,
[00:31:58.500 --> 00:32:05.500]   they don't want to think about that, but they seem to be willing to pay 2%, you know, for a rotten mutual fund.
[00:32:05.500 --> 00:32:15.500]   So, you know, I think that there is a little bit of -- I think clients need to come to a little bit better understanding of what they're paying for,
[00:32:15.500 --> 00:32:16.500]   what really has value.
[00:32:16.500 --> 00:32:26.500]   Right. So let's transition to focusing on the Canadian market, and essentially I'd like to learn how it works.
[00:32:26.500 --> 00:32:33.500]   So I know it's a very generalized question, but in the United States, in the U.S. context,
[00:32:33.500 --> 00:32:39.500]   we're comfortable with talking about 401(k)s and IRAs and Roth IRAs and things like that,
[00:32:39.500 --> 00:32:42.500]   but I know in Canada you have slightly different terminology.
[00:32:42.500 --> 00:32:50.500]   Could you share maybe an overview of some of the different -- let's start with the investing vehicles,
[00:32:50.500 --> 00:32:55.500]   the tax-deferred accounts, things like that, through which you can invest in the Canadian context,
[00:32:55.500 --> 00:32:57.500]   of what they are and how they work?
[00:32:57.500 --> 00:33:04.500]   Sure. Okay. So what in the U.S. you'd call 401(k), we would mostly call here group RRSP.
[00:33:04.500 --> 00:33:11.500]   So RRSP stands for Registered Retirement Savings Plan, and that is our basic tax-deferred retirement account.
[00:33:11.500 --> 00:33:18.500]   The fact -- when I say group RRSP, it means because this type of plan would be administered by an employer,
[00:33:18.500 --> 00:33:24.500]   and most often the employer would make contributions as well as the individual.
[00:33:24.500 --> 00:33:31.500]   And so you would contribute $100 a month, and your employer would match 50 percent or something like that.
[00:33:31.500 --> 00:33:37.500]   Once you left the employer, you would be able to transfer those funds into a self-directed account.
[00:33:37.500 --> 00:33:43.500]   What you would call an IRA would just be a regular RRSP for a Canadian.
[00:33:43.500 --> 00:33:47.500]   Again, it's just our tax-deferred retirement account.
[00:33:47.500 --> 00:33:51.500]   So you get a tax deduction when you make a contribution.
[00:33:51.500 --> 00:33:54.500]   So you get to deduct your contribution from your income.
[00:33:54.500 --> 00:34:01.500]   And then after retirement, when you begin to withdraw those funds, the funds are taxable upon withdrawal.
[00:34:01.500 --> 00:34:06.500]   So you have a maximum contribution limit. Right now it's 18 percent of your earned income.
[00:34:06.500 --> 00:34:11.500]   Up to a maximum that's close to $25,000 a year now would be the maximum.
[00:34:11.500 --> 00:34:16.500]   And you can carry forward that contribution from year to year if you don't use it all.
[00:34:16.500 --> 00:34:22.500]   So that would be the basic retirement savings vehicle for most Canadians.
[00:34:22.500 --> 00:34:29.500]   In 2009, the Canadian government introduced what they call a tax-free savings account, or TFSA,
[00:34:29.500 --> 00:34:32.500]   which is very similar to the Roth IRA, I believe.
[00:34:32.500 --> 00:34:39.500]   So in this case, there is no tax deduction for a contribution, but there is also no tax upon withdrawal.
[00:34:39.500 --> 00:34:44.500]   So the maximum contribution room now is $5,500 a year.
[00:34:44.500 --> 00:34:49.500]   That's expected to go up with inflation over time.
[00:34:49.500 --> 00:34:54.500]   But it does allow you to, especially if you're a low-income person, for example,
[00:34:54.500 --> 00:35:00.500]   to shelter at least some of your savings from tax basically indefinitely. Right?
[00:35:00.500 --> 00:35:07.500]   So you can--the growth is tax-free all the way, and then when it's time to withdraw it, it's tax-free upon withdrawal as well.
[00:35:07.500 --> 00:35:13.500]   So that has been a good vehicle for Canadians who have a lot of taxable accounts as well.
[00:35:13.500 --> 00:35:19.500]   They can move $5,500 a year into those accounts and shelter a little bit of it going forward.
[00:35:19.500 --> 00:35:27.500]   Because the program is relatively new, I mean, the maximum TFSA contribution now is only $31,000.
[00:35:27.500 --> 00:35:30.500]   So that's, you know, since 2009.
[00:35:30.500 --> 00:35:33.500]   So it's really not an enormous amount of money.
[00:35:33.500 --> 00:35:40.500]   For people who have a lot of savings, that's going to represent a pretty small proportion of their overall portfolio.
[00:35:40.500 --> 00:35:45.500]   But those are the two basic options. And I think, you know, for young Canadians getting started with saving,
[00:35:45.500 --> 00:35:54.500]   I mean, the number one decision is to figure out which of those two vehicles, RRSP or tax-free savings account, make the most sense for you.
[00:35:54.500 --> 00:36:00.500]   So the high-income people are more likely to use the RRSP and get that immediate tax break,
[00:36:00.500 --> 00:36:06.500]   and lower-income people would be more likely to use the TFSA, since the tax break wouldn't be that big anyway,
[00:36:06.500 --> 00:36:09.500]   and this way they can just shelter their money going forward.
[00:36:09.500 --> 00:36:11.500]   So that's the basic framework.
[00:36:11.500 --> 00:36:17.500]   Did you say that past contributions can be accumulated for the future?
[00:36:17.500 --> 00:36:18.500]   Yes.
[00:36:18.500 --> 00:36:23.500]   Wow! That's a really useful tool.
[00:36:23.500 --> 00:36:28.500]   It is. And what you'll have is a lot of people, for example, who have been working and earning a decent income,
[00:36:28.500 --> 00:36:36.500]   and for whatever reason are not saving in their RRSP accounts, will have huge amounts of contribution.
[00:36:36.500 --> 00:36:43.500]   It's not unusual to see people with $50,000, $100,000 of contribution room accrued over the years.
[00:36:43.500 --> 00:36:50.500]   And if at some point in the future, you know, they have a very large windfall, they can use that room.
[00:36:50.500 --> 00:36:57.500]   So, you know, let's say you have $100,000 of RRSP room built up, and you get an inheritance of $100,000,
[00:36:57.500 --> 00:37:01.500]   you could contribute all of that in one year.
[00:37:01.500 --> 00:37:06.500]   Now, it wouldn't be a very smart strategy, because you'd bring your tax rate down to next to nothing.
[00:37:06.500 --> 00:37:13.500]   But what you could do is put that money in your RRSP and then claim a portion of it over the course of, say,
[00:37:13.500 --> 00:37:17.500]   four or five years or something like that, take a little bit of a tax break each year.
[00:37:17.500 --> 00:37:23.500]   So the nice thing about that is, although it is always important to start saving early,
[00:37:23.500 --> 00:37:28.500]   if you need to defer some of your retirement savings, because, you know, if you're a young family,
[00:37:28.500 --> 00:37:34.500]   you've got expenses with kids and a big mortgage and whatnot, you can defer some of that savings
[00:37:34.500 --> 00:37:37.500]   until later years and then make it up.
[00:37:37.500 --> 00:37:42.500]   You know, if, let's say, you're at a stage where your kids are out of the house, the house is paid off,
[00:37:42.500 --> 00:37:47.500]   you're making a good income, you're able to save 30 or 40 percent of your income,
[00:37:47.500 --> 00:37:51.500]   you can catch up a lot on those RRSP contributions.
[00:37:51.500 --> 00:37:55.500]   I could also see it, and you answered the next question I had, which was going to be,
[00:37:55.500 --> 00:38:01.500]   if you have accumulated past contribution limits, which are now available to you,
[00:38:01.500 --> 00:38:05.500]   do you then take the full deduction in the year that you use those limits?
[00:38:05.500 --> 00:38:07.500]   And it sounds like you just answered that would be yes.
[00:38:07.500 --> 00:38:12.500]   So that would imply for somebody who has perhaps a variable income, large bonuses,
[00:38:12.500 --> 00:38:18.500]   or perhaps they're an attorney with their total compensation being based upon the cases that they win or lose,
[00:38:18.500 --> 00:38:24.500]   that that flexibility might be useful as you march up and down the tax rates
[00:38:24.500 --> 00:38:28.500]   to be able to accumulate it and to defer it and accumulate and defer it.
[00:38:28.500 --> 00:38:32.500]   That'd be an interesting planning idea. I had no idea.
[00:38:32.500 --> 00:38:37.500]   Yeah, I don't think that most people in practice actually do that.
[00:38:37.500 --> 00:38:42.500]   And the reason being that most people will take a tax deduction now if they can get it,
[00:38:42.500 --> 00:38:45.500]   rather than deferring it to later.
[00:38:45.500 --> 00:38:48.500]   There would have to be a very specific situation where, you know,
[00:38:48.500 --> 00:38:53.500]   let's say that you were planning on getting a job in the near future
[00:38:53.500 --> 00:38:59.500]   and it involved a very large pay increase, then it might make sense to defer taking that deduction.
[00:38:59.500 --> 00:39:01.500]   But for most people they don't plan that far ahead,
[00:39:01.500 --> 00:39:07.500]   and so most people will make their RRSP contribution and then just take the deduction in the current year.
[00:39:07.500 --> 00:39:12.500]   But yes, if you were in a situation where you had a very large contribution,
[00:39:12.500 --> 00:39:18.500]   let's say you put $100,000 in it, you might want to just deduct $20,000 a year for the next five years
[00:39:18.500 --> 00:39:25.500]   rather than taking the hit, because the tax system in Canada is a progressive system.
[00:39:25.500 --> 00:39:30.500]   So of course the higher your income, the greater amount of tax you pay.
[00:39:30.500 --> 00:39:32.500]   And yeah, you'll probably cringe when I tell you this,
[00:39:32.500 --> 00:39:36.500]   but in some provinces, you know, that tax rate is as high as 50 percent.
[00:39:36.500 --> 00:39:42.500]   And so it's really important to get that tax deduction if you have a relatively high income.
[00:39:42.500 --> 00:39:46.500]   And by high income, I mean you're in the highest tax bracket here in most cases
[00:39:46.500 --> 00:39:49.500]   if you make about $140,000 a year.
[00:39:49.500 --> 00:39:50.500]   Are you serious?
[00:39:50.500 --> 00:39:55.500]   Yeah, your marginal rate there is between 45 and 50 percent.
[00:39:55.500 --> 00:39:56.500]   Wow.
[00:39:56.500 --> 00:39:59.500]   So the amount of tax deduction you get,
[00:39:59.500 --> 00:40:04.500]   so if you make $180,000 a year and you can put $30,000 in your RRSP,
[00:40:04.500 --> 00:40:07.500]   I mean it really only costs you about $15,000.
[00:40:07.500 --> 00:40:08.500]   Certainly.
[00:40:08.500 --> 00:40:15.500]   So that's, yeah, getting that tax break in the high marginal tax brackets is very important.
[00:40:15.500 --> 00:40:16.500]   Wow.
[00:40:16.500 --> 00:40:21.500]   Of that 50 percent, do you know off the top of your head,
[00:40:21.500 --> 00:40:25.500]   is there a system of employment taxes like we have in the United States,
[00:40:25.500 --> 00:40:30.500]   Social Security, Medicare taxes, and then in addition to that, income taxes?
[00:40:30.500 --> 00:40:32.500]   And what are those rates, ballpark if you know them?
[00:40:32.500 --> 00:40:37.500]   So we do have--our equivalent of Social Security is the Canada Pension Plan.
[00:40:37.500 --> 00:40:44.500]   So it's a forced pension contribution that's 4.9 percent comes off of the payroll
[00:40:44.500 --> 00:40:47.500]   and then the employee also contributes the same amount.
[00:40:47.500 --> 00:40:50.500]   So there is that payroll tax.
[00:40:50.500 --> 00:40:53.500]   There are no Medicare payroll taxes in Canada because, of course,
[00:40:53.500 --> 00:40:58.500]   we have a socialized medicine system, which is one of the reasons why our taxes are so high.
[00:40:58.500 --> 00:41:03.500]   The benefit there is that, you know, in most cases when you need medical care,
[00:41:03.500 --> 00:41:05.500]   all of that is 100 percent covered.
[00:41:05.500 --> 00:41:10.500]   You don't need any individual health insurance in order to get access to that.
[00:41:10.500 --> 00:41:14.500]   So in that sense I think there's less of a burden on the employer,
[00:41:14.500 --> 00:41:19.500]   because they're not responsible for paying so much of that tax.
[00:41:19.500 --> 00:41:22.500]   That burden falls more on the individual.
[00:41:22.500 --> 00:41:25.500]   But, of course, the benefit is much higher, too.
[00:41:25.500 --> 00:41:32.500]   That's also--we have a large contingent of the audience that's involved in the early retirement community.
[00:41:32.500 --> 00:41:37.500]   It's always a challenge to transition between employer-provided health insurance
[00:41:37.500 --> 00:41:41.500]   to government-provided health insurance at 65.
[00:41:41.500 --> 00:41:45.500]   So I would imagine it's a little bit simpler to manage that early retiree process
[00:41:45.500 --> 00:41:51.500]   if the coverage is just based upon your existence as a citizen rather than based upon your employment.
[00:41:51.500 --> 00:41:53.500]   Yeah, that's definitely right.
[00:41:53.500 --> 00:41:55.500]   It's really not an issue here.
[00:41:55.500 --> 00:41:59.500]   I mean, you're fully covered at every age and at every income level.
[00:41:59.500 --> 00:42:05.500]   What is the makeup--so I know one of your primary focuses of writing is about the investment markets
[00:42:05.500 --> 00:42:09.500]   and the offerings from a U.S. context versus the Canadian context.
[00:42:09.500 --> 00:42:15.500]   What is unique about the Canadian investment market, whether it's from the mutual fund perspective
[00:42:15.500 --> 00:42:19.500]   or just from the public-traded securities markets?
[00:42:19.500 --> 00:42:21.500]   Well, there's a few things.
[00:42:21.500 --> 00:42:26.500]   I always joke that being an investor in the U.S. I think is so much easier than it is in Canada,
[00:42:26.500 --> 00:42:31.500]   because there are just so many more good choices.
[00:42:31.500 --> 00:42:37.500]   One of the things that I found frustrating when I would read about index investing from a U.S. perspective
[00:42:37.500 --> 00:42:42.500]   is most of the advice was, you know, just open an account with Vanguard or, you know, find a--
[00:42:42.500 --> 00:42:47.500]   then there are others, Fidelity and Schwab, and that who have, you know, discount brokerages
[00:42:47.500 --> 00:42:52.500]   with zero commissions, index funds that charge five or ten basis points.
[00:42:52.500 --> 00:42:59.500]   And it was so easy to build a diversified portfolio at rock-bottom cost.
[00:42:59.500 --> 00:43:02.500]   Here you can do that, but it's quite a bit harder.
[00:43:02.500 --> 00:43:08.500]   Vanguard just came to Canada in 2011, and they offer only ETFs.
[00:43:08.500 --> 00:43:11.500]   So there are no Vanguard index mutual funds.
[00:43:11.500 --> 00:43:16.500]   You cannot open an account directly with Vanguard like you can in the U.S.
[00:43:16.500 --> 00:43:22.500]   And so if you want to build a low-cost portfolio here, you need to open a discount brokerage account
[00:43:22.500 --> 00:43:24.500]   and learn how to trade ETFs.
[00:43:24.500 --> 00:43:28.500]   And as we were talking about earlier, most people are not equipped to do that.
[00:43:28.500 --> 00:43:29.500]   It sounds very simple.
[00:43:29.500 --> 00:43:32.500]   It's something that you've been doing for a long time.
[00:43:32.500 --> 00:43:37.500]   You know, it's tempting to say, well, just open up a brokerage and build your own account with ETFs.
[00:43:37.500 --> 00:43:42.500]   And then people start to do it, and they realize it's not as easy as it sounds.
[00:43:42.500 --> 00:43:48.500]   So the challenge here is if you want to build a low-cost diversified index portfolio,
[00:43:48.500 --> 00:43:52.500]   there are very few simple solutions for doing so.
[00:43:52.500 --> 00:43:54.500]   I wish there were more.
[00:43:54.500 --> 00:43:59.500]   There are a couple of one-stop, you know, balanced index mutual funds,
[00:43:59.500 --> 00:44:04.500]   but you can expect to pay 1 percent for those, which most Americans are shocked when I say that
[00:44:04.500 --> 00:44:09.500]   because they will think that 1 percent sounds like a high fee for a mutual fund.
[00:44:09.500 --> 00:44:12.500]   But in Canada, that's a bargain.
[00:44:12.500 --> 00:44:19.500]   And so most people end up with mutual funds that have embedded trailing commissions
[00:44:19.500 --> 00:44:24.500]   that go to the advisor as well as expenses that go to the fund manager.
[00:44:24.500 --> 00:44:29.500]   The average mutual fund fee in Canada is well over 2 percent.
[00:44:29.500 --> 00:44:36.500]   Morningstar has done a couple of surveys of the fee climate around the world,
[00:44:36.500 --> 00:44:40.500]   and Canada consistently scores at the very bottom of the list.
[00:44:40.500 --> 00:44:44.500]   So we pay the highest mutual fund fees in many cases,
[00:44:44.500 --> 00:44:51.500]   and the so-called fee that goes to advice doesn't go to advice at all.
[00:44:51.500 --> 00:44:55.500]   It just goes to pay a salesperson who pushes more funds.
[00:44:55.500 --> 00:44:59.500]   And so that's the climate that most people deal with in this country,
[00:44:59.500 --> 00:45:03.500]   and that's why, you know, we had to create this do-it-yourself service for clients
[00:45:03.500 --> 00:45:05.500]   who want to build their own portfolios.
[00:45:05.500 --> 00:45:09.500]   I don't think it would fly in the U.S. because you could call Vanguard.
[00:45:09.500 --> 00:45:12.500]   They'll give you a little bit of asset allocation guidance,
[00:45:12.500 --> 00:45:15.500]   help you open an appropriate account in no time flat.
[00:45:15.500 --> 00:45:18.500]   But you just don't have that option here.
[00:45:18.500 --> 00:45:20.500]   You have to be a little bit more savvy,
[00:45:20.500 --> 00:45:25.500]   and you need a little bit more technical knowledge in order to make those good decisions.
[00:45:25.500 --> 00:45:33.500]   Do you have any insight into why Canada might consistently rank at the more expensive end of the spectrum?
[00:45:33.500 --> 00:45:36.500]   Such a good question.
[00:45:36.500 --> 00:45:39.500]   I don't know if I can explain why this is,
[00:45:39.500 --> 00:45:47.500]   but I think I can say with some confidence that Canadians seem to be in general less price sensitive than Americans.
[00:45:47.500 --> 00:45:51.500]   They're less likely to try to negotiate better prices.
[00:45:51.500 --> 00:45:55.500]   They're more likely to be complacent about high costs.
[00:45:55.500 --> 00:45:59.500]   And one of the things that I've noticed that seems to be unique here,
[00:45:59.500 --> 00:46:06.500]   or at least unusual compared to the U.S., is Canadians seem to really like hidden costs.
[00:46:06.500 --> 00:46:09.500]   They don't like to pay up front for things.
[00:46:09.500 --> 00:46:14.500]   They would prefer to fool themselves into thinking that they're getting something for free.
[00:46:14.500 --> 00:46:22.500]   And the example I like to use is the cell phone industry in Canada is dominated by a couple of or three major carriers.
[00:46:22.500 --> 00:46:25.500]   Most Canadians will, you know, if they want a new iPhone,
[00:46:25.500 --> 00:46:33.500]   instead of going out and buying the phone and then finding an independent carrier to get them a cell phone package,
[00:46:33.500 --> 00:46:36.500]   will sign up with one of the carriers.
[00:46:36.500 --> 00:46:44.500]   They will receive a quote unquote free phone in exchange for a three-year contract with that carrier.
[00:46:44.500 --> 00:46:46.500]   And so you're locked in.
[00:46:46.500 --> 00:46:54.500]   You're paying a little bit more every month than you would have, well, a lot more every month than you would have if you had bought the phone and did that independently.
[00:46:54.500 --> 00:46:59.500]   But they fool themselves into thinking that this is a great deal because they got a free phone.
[00:46:59.500 --> 00:47:03.500]   And I think that the same approach happens with investing.
[00:47:03.500 --> 00:47:09.500]   Most people don't want to pay a transparent fee to a planner or advisor.
[00:47:09.500 --> 00:47:17.500]   They are more willing to accept hidden fees that are buried in mutual funds and fool themselves into thinking that they're not really paying for it.
[00:47:17.500 --> 00:47:25.500]   And I see this time and again, even when it's pointed out to people, it's like, listen, you are paying 2.5 percent on that mutual fund.
[00:47:25.500 --> 00:47:28.500]   Right. You could be paying 1 percent to an advisor.
[00:47:28.500 --> 00:47:32.500]   Now, that fee is going to come out of your account every month and you're going to see it.
[00:47:32.500 --> 00:47:35.500]   But it's less than half of what you're paying now.
[00:47:35.500 --> 00:47:39.500]   They just fool themselves into thinking that that's not the case.
[00:47:39.500 --> 00:47:44.500]   So I don't understand why that seems to be more popular in Canada than it is elsewhere.
[00:47:44.500 --> 00:47:50.500]   But I've observed it not only in finances, but in other industries as well.
[00:47:50.500 --> 00:47:58.500]   A good proxy perhaps would be the oft debated subject of universalized health insurance coverage.
[00:47:58.500 --> 00:48:10.500]   That is one of the most singularly unpopular things that's happened here in the United States, is this institution of mandatory health insurance coverage.
[00:48:10.500 --> 00:48:18.500]   And it's nowhere near universal, so-called single payer system like you have in the Canadian context.
[00:48:18.500 --> 00:48:22.500]   But it's incredibly unpopular here in the United States among certain circles.
[00:48:22.500 --> 00:48:24.500]   And it's incredibly popular among other circles.
[00:48:24.500 --> 00:48:38.500]   But it's, from my perspective, although I can't cite specific data, my impression is that the system that you have in Canada is generally fairly popular among the population.
[00:48:38.500 --> 00:48:47.500]   And it drives me nuts because as a cultural aspect, I want to know exactly what I'm paying and I want to pay for exactly what I need and want.
[00:48:47.500 --> 00:48:52.500]   I don't want some generalized system where I don't have choice in the matter.
[00:48:52.500 --> 00:48:57.500]   But perhaps that would be a good proxy for your illustration between cultures.
[00:48:57.500 --> 00:49:06.500]   Yeah, it's an interesting comparison because I would say too that occasionally you will hear Canadians saying that we get free health care.
[00:49:06.500 --> 00:49:11.500]   So we do on a transparent, when I go to the doctor I don't write him a check.
[00:49:11.500 --> 00:49:14.500]   But certainly it's not free.
[00:49:14.500 --> 00:49:26.500]   But I think you're right. I mean, you know, it's not an obvious parallel in the sense that, you know, I think most Canadians would say we like the health care system that we have here because it treats everybody the same.
[00:49:26.500 --> 00:49:30.500]   So, you know, when poor people get cancer, they get the same treatment as rich people.
[00:49:30.500 --> 00:49:33.500]   And most of us would agree with that.
[00:49:33.500 --> 00:49:57.500]   But I do think there is some parallel in the sense that once you remove the direct, you know, the transaction, once you sort of obscure the cost so it doesn't become obvious, there is more of a likelihood of people to start to think that things are free or that there is less of a transaction-based sort of approach to it.
[00:49:57.500 --> 00:50:05.500]   And that may work well for health care. And I want to criticize the Canadian health care system, but it doesn't work well in the financial services industry.
[00:50:05.500 --> 00:50:17.500]   And so I think we need to get we need to get past this idea that we should be embedding costs and making them, you know, so why are you paying, you know, an investment manager to give you financial planning services?
[00:50:17.500 --> 00:50:26.500]   Why is the, you know, management fee on a mutual fund supposed to cover, you know, the financial planning services that you're getting?
[00:50:26.500 --> 00:50:31.500]   That doesn't make any sense because there's no obvious connection between the two.
[00:50:31.500 --> 00:50:40.500]   So I think we need to separate those costs and people need to become a little bit more conscious over about what they're paying and what they're paying for.
[00:50:40.500 --> 00:50:45.500]   It's interesting. The term that I use for that is salience. The salience of costs and fees.
[00:50:45.500 --> 00:50:48.500]   Just simply that, you know, how much you see them.
[00:50:48.500 --> 00:50:55.500]   And this is a subject that I struggled with when I was in the process of starting my own registered investment advisory firm.
[00:50:55.500 --> 00:51:05.500]   And I was thinking through what my offering would be. I've since put that on the back burner because I'm not able to effectively produce my show and run that firm at the moment with my bandwidth of time.
[00:51:05.500 --> 00:51:13.500]   But I thought through how would I how would I do it? And you don't want, I mean, it's a potential conflict of interest as an advisor.
[00:51:13.500 --> 00:51:23.500]   I don't want my client to be intensely conscious of my fees because if, as you say, when they're seeing them come out every month or every quarter being billed to their account, they're going to notice them.
[00:51:23.500 --> 00:51:32.500]   Whereas if they don't show up and it's much more likely that the client is going to question them than if they are invisible.
[00:51:32.500 --> 00:51:41.500]   But I had to make the choice and I said, I preach the idea of make all of the costs in your life salient.
[00:51:41.500 --> 00:51:49.500]   Notice all of them. So when I have people do their income statements, I say start with your gross income and calculate exactly what your tax burden is.
[00:51:49.500 --> 00:51:54.500]   Don't start with this stupid, you know, I'm going to do my monthly budgeting and ignore my taxes.
[00:51:54.500 --> 00:51:57.500]   I'm just going to go with what my net number is on my paycheck.
[00:51:57.500 --> 00:52:03.500]   Get all of the fees out there and then assess each one of them and make sure that the value is there.
[00:52:03.500 --> 00:52:18.500]   In my mind, that's a fundamental skill for successful long-term wealth management and growth of wealth because every cost that you can eliminate allows you to save more money and that additional savings wisely invested leads to more wealth.
[00:52:18.500 --> 00:52:26.500]   But step one is getting them all on the table so you can look at them and there's nothing wrong with choosing to pay a higher cost as long as you're getting the --
[00:52:26.500 --> 00:52:38.500]   I try to stay away from $10 words, but as long as you're getting the concomitant value of the actual -- as long as you're getting more value than the fee, that's fine.
[00:52:38.500 --> 00:52:43.500]   But you have to know. Knowledge and recognition is step one.
[00:52:43.500 --> 00:52:55.500]   Yeah, it's true. I think that you're right. There is a certain value in -- it makes some business sense, for example, to bury that fee.
