
[00:00:00.000 --> 00:00:02.420]   (soft music)
[00:22:38.200 --> 00:22:41.240]   in anticipation of the coming of the Christ.
[00:22:41.240 --> 00:22:44.800]   That was a hope that every mom hoped their daughter
[00:22:44.800 --> 00:22:48.160]   would be the answer to that prayer.
[00:22:48.160 --> 00:22:52.520]   And so I'm sure that that part of being that culture,
[00:22:52.520 --> 00:22:54.940]   but honestly, how can you think it was you?
[00:22:54.940 --> 00:22:58.140]   We all thought that was gonna happen,
[00:22:58.140 --> 00:22:59.680]   but not to me, a little--
[00:22:59.680 --> 00:23:03.960]   - Right, and it had been so long since the prophecies
[00:23:04.960 --> 00:23:09.040]   that they had been hearing that for so long and waiting.
[00:23:09.040 --> 00:23:12.880]   - And I have to think that in the same way
[00:23:12.880 --> 00:23:15.800]   that the Lord prepared Elizabeth's heart
[00:23:15.800 --> 00:23:19.040]   for Mary's coming with the Holy Spirit,
[00:23:19.040 --> 00:23:20.900]   the Lord must have prepared Mary's heart
[00:23:20.900 --> 00:23:25.280]   for this information because it doesn't make any sense
[00:23:25.280 --> 00:23:30.280]   for her to go from gathering water and food for her family
[00:23:30.280 --> 00:23:33.200]   and just being a young, engaged woman
[00:23:33.200 --> 00:23:36.640]   to sure, why not, I'll get pregnant and have the Messiah.
[00:23:36.640 --> 00:23:38.320]   That doesn't make any sense.
[00:23:38.320 --> 00:23:40.680]   - Right, well, and in this culture,
[00:23:40.680 --> 00:23:43.860]   so she's not married, she's not married.
[00:23:43.860 --> 00:23:47.240]   And so here is an angel, a heavenly being,
[00:23:47.240 --> 00:23:49.960]   telling her that she's gonna have a baby.
[00:23:49.960 --> 00:23:53.120]   And she's like, that's not actually possible.
[00:23:53.120 --> 00:23:55.500]   Physically, that's not gonna happen.
[00:23:55.500 --> 00:23:58.400]   And then when the angel says, the Holy Spirit
[00:23:58.400 --> 00:24:01.280]   is gonna do this amazing thing,
[00:24:01.280 --> 00:24:06.280]   she just says, okay, I thank you.
[00:24:06.280 --> 00:24:10.960]   I will do what you ask.
[00:24:10.960 --> 00:24:13.120]   - I do think that probably her time spent
[00:24:13.120 --> 00:24:16.680]   with Elizabeth in Zechariah was a time spent in scripture.
[00:24:16.680 --> 00:24:19.400]   And they are both priests and knew the word,
[00:24:19.400 --> 00:24:21.440]   from a priestly family, and knew the word.
[00:24:21.440 --> 00:24:25.120]   And so I can just imagine them pouring over
[00:24:25.120 --> 00:24:26.400]   what do we know about the Messiah?
[00:24:26.400 --> 00:24:28.840]   Just all the verses, pulling out Isaiah
[00:24:28.840 --> 00:24:31.400]   and pulling out all the different times
[00:24:31.400 --> 00:24:33.000]   or things that they knew about the Messiah
[00:24:33.000 --> 00:24:36.840]   and trying to prepare Mary for what was going on.
[00:24:36.840 --> 00:24:40.680]   She didn't just go to hear Elizabeth's prayer.
[00:24:40.680 --> 00:24:42.640]   I think the Lord really sent her to Elizabeth
[00:24:42.640 --> 00:24:46.240]   to be steeped in what was coming for her.
[00:24:46.240 --> 00:24:49.700]   - That's great, that's a really good insight.
[00:24:49.700 --> 00:24:56.280]   How would you describe her response to the message?
[00:24:57.200 --> 00:25:00.440]   I mean, she doesn't sound like she's shocked,
[00:25:00.440 --> 00:25:04.300]   although I would imagine she would have to be shocked.
[00:25:04.300 --> 00:25:08.040]   - Right, well there certainly is a big time difference
[00:25:08.040 --> 00:25:09.920]   between her meeting with the angel
[00:25:09.920 --> 00:25:11.140]   and then having this prayer.
[00:25:11.140 --> 00:25:13.880]   So there was some conflation going on there.
[00:25:13.880 --> 00:25:15.640]   - Right, right, right, right.
[00:25:15.640 --> 00:25:19.680]   - And we didn't hear the rest of her conversation.
[00:25:19.680 --> 00:25:21.680]   Certainly some of the things she might have said
[00:25:21.680 --> 00:25:23.920]   to Elizabeth probably didn't sound like this.
[00:25:24.960 --> 00:25:28.480]   But she does resolve her heart
[00:25:28.480 --> 00:25:30.620]   to do what the Lord asks of her.
[00:25:30.620 --> 00:25:35.160]   And I think she has to know
[00:25:35.160 --> 00:25:37.160]   this is gonna be a really hard journey.
[00:25:37.160 --> 00:25:40.640]   But I think that that's usually when we are closest
[00:25:40.640 --> 00:25:43.080]   to the Lord is during a really hard journey.
[00:25:43.080 --> 00:25:49.240]   - And I imagine that she in many ways did not know,
[00:25:49.240 --> 00:25:51.120]   she knew it would be hard
[00:25:51.120 --> 00:25:52.920]   because it was gonna start out hard.
[00:25:52.920 --> 00:25:55.280]   There was gonna be stigma attached
[00:25:55.280 --> 00:25:58.300]   to her carrying a child before she was married.
[00:25:58.300 --> 00:26:00.200]   So it's gonna be hard.
[00:26:00.200 --> 00:26:04.300]   But I think that she probably did not know
[00:26:04.300 --> 00:26:08.840]   how hard it would be to watch him die
[00:26:08.840 --> 00:26:11.280]   when she was thinking about him being born.
[00:26:11.280 --> 00:26:13.720]   And I think, so often I think,
[00:26:13.720 --> 00:26:18.520]   Lord, thank you that you have not shown me the future
[00:26:20.360 --> 00:26:23.020]   before I'm prepared for it.
[00:26:23.020 --> 00:26:26.760]   And so in many ways, I think that it was a blessing
[00:26:26.760 --> 00:26:30.200]   that she didn't know everything.
[00:26:30.200 --> 00:26:33.900]   I think that her response to the message
[00:26:33.900 --> 00:26:38.900]   was pretty amazingly accepting of whatever it was.
[00:26:38.900 --> 00:26:44.080]   It's kind of like the anything else clause
[00:26:44.080 --> 00:26:46.560]   a lot of people feel like they have with their job.
[00:26:46.560 --> 00:26:49.480]   And so I'm saying yes to this.
[00:26:49.480 --> 00:26:53.140]   And I don't know exactly what it means
[00:26:53.140 --> 00:26:56.700]   or what it will look like, but I accept it.
[00:26:56.700 --> 00:27:01.440]   - I love the fact that after this time with Elizabeth,
[00:27:01.440 --> 00:27:05.920]   when she does pray this prayer, she is not meek.
[00:27:05.920 --> 00:27:10.200]   This is not a prayer of somebody who's like,
[00:27:10.200 --> 00:27:12.440]   oh, downtrodden and whatever you want.
[00:27:12.440 --> 00:27:17.400]   She really is very passionate and resolute in this prayer.
[00:27:17.400 --> 00:27:21.520]   And she recites from generation to generation
[00:27:21.520 --> 00:27:24.240]   and all the good things she's seen the Lord do.
[00:27:24.240 --> 00:27:25.800]   And he spake to her father's Abraham.
[00:27:25.800 --> 00:27:28.640]   She just recites what she knows to be true
[00:27:28.640 --> 00:27:31.440]   of the God of the Israelites.
[00:27:31.440 --> 00:27:34.900]   And so she is resolute.
[00:27:34.900 --> 00:27:37.720]   And I'm sure she had to go back to this prayer herself
[00:27:37.720 --> 00:27:40.880]   over and over again to continue to be resolute,
[00:27:40.880 --> 00:27:44.320]   not just in the time that she was pregnant and giving birth,
[00:27:44.320 --> 00:27:46.960]   but in all the years of raising Jesus.
[00:27:46.960 --> 00:27:48.780]   And then letting him go.
[00:27:48.780 --> 00:27:51.680]   - Yes.
[00:27:51.680 --> 00:27:52.800]   I love that.
[00:27:52.800 --> 00:27:53.680]   That is so good.
[00:27:53.680 --> 00:27:58.460]   And that is one of the things I want for us to think about
[00:27:58.460 --> 00:28:02.220]   as we think about praying together
[00:28:02.220 --> 00:28:07.220]   as a way to celebrate Advent simply.
[00:28:07.220 --> 00:28:12.220]   The, her prayer shows us that she is remembering
[00:28:16.120 --> 00:28:21.120]   who God is and who he has been to her people
[00:28:21.120 --> 00:28:25.280]   throughout the ages.
[00:28:25.280 --> 00:28:28.660]   And I think that prayer can do that for our family
[00:28:28.660 --> 00:28:33.660]   when we stop and we pray, not just for the situations
[00:28:33.660 --> 00:28:38.000]   or the people that leap to mind,
[00:28:38.000 --> 00:28:40.800]   but when we pray prayers of adoration,
[00:28:40.800 --> 00:28:45.700]   looking at who God is and what he's done for us,
[00:28:45.700 --> 00:28:50.700]   how he has acted with such faithfulness and patience
[00:28:50.700 --> 00:28:56.120]   and mercy in the past, I think it really softens our heart,
[00:28:56.120 --> 00:29:00.960]   our hearts for the celebration of Advent.
[00:29:00.960 --> 00:29:07.400]   What do you think, what would you say
[00:29:07.400 --> 00:29:12.400]   is the main message of Mary's prayer?
[00:29:12.400 --> 00:29:14.600]   - I feel like it comes down to the power
[00:29:14.600 --> 00:29:19.600]   and goodness of God is that time and time again,
[00:29:19.600 --> 00:29:23.380]   God has shown his strength with his arm.
[00:29:23.380 --> 00:29:25.840]   He has put down the mighty, he has filled the hungry,
[00:29:25.840 --> 00:29:28.200]   he has helped his servant Israel,
[00:29:28.200 --> 00:29:33.200]   all these things he's done, not because of human people,
[00:29:33.200 --> 00:29:35.040]   but because of who God was.
[00:29:35.040 --> 00:29:38.900]   For generation to generation, he has been faithful.
[00:29:38.900 --> 00:29:41.760]   I was reading a quote by Deirdre Bonhoeffer
[00:29:41.760 --> 00:29:46.040]   about Mary's Magnificat, and he says,
[00:29:46.040 --> 00:29:48.300]   "This song has none of the sweet, nostalgic,
[00:29:48.300 --> 00:29:51.300]   "or even playful tones of some of our Christmas carols.
[00:29:51.300 --> 00:29:55.120]   "It is instead a hard, strong, inexorable song
[00:29:55.120 --> 00:29:59.120]   "about the power of God and the powerlessness of humankind."
[00:29:59.120 --> 00:30:01.320]   - That is so good.
[00:30:01.320 --> 00:30:06.320]   What if your family prayed prayers together
[00:30:08.120 --> 00:30:13.120]   as you prepared for Advent, designed to remind you,
[00:30:13.120 --> 00:30:18.240]   not just what the God of the Bible has done through the ages,
[00:30:18.240 --> 00:30:24.040]   but prayers designed for your family to look back
[00:30:24.040 --> 00:30:28.640]   and remember the ways that God has shown
[00:30:28.640 --> 00:30:33.400]   his faithfulness to you, the situations
[00:30:33.400 --> 00:30:37.120]   that God has brought your family through,
[00:30:37.120 --> 00:30:42.120]   the times when you looked for a miracle and found one,
[00:30:42.120 --> 00:30:47.300]   the times when you really didn't know where to turn
[00:30:47.300 --> 00:30:50.880]   and God answered in a way that it would never
[00:30:50.880 --> 00:30:53.860]   have occurred to you to pray for.
[00:30:53.860 --> 00:31:01.000]   I wonder how much more full of joy
[00:31:04.360 --> 00:31:08.900]   our celebration of Christmas could become
[00:31:08.900 --> 00:31:13.400]   if we used our prayers to remember
[00:31:13.400 --> 00:31:16.640]   the goodness and faithfulness of God.
[00:31:16.640 --> 00:31:19.180]   That's really cool.
[00:31:19.180 --> 00:31:20.960]   I think that's the great example
[00:31:20.960 --> 00:31:24.720]   that we can take from Mary's response.
[00:31:24.720 --> 00:31:30.240]   How do you think she started to prepare herself
[00:31:30.240 --> 00:31:31.360]   for the birth?
[00:31:32.920 --> 00:31:34.680]   I mean, do you think she got it,
[00:31:34.680 --> 00:31:37.040]   that this is gonna be the Messiah
[00:31:37.040 --> 00:31:39.140]   that people had longed for?
[00:31:39.140 --> 00:31:42.440]   What kind of preparations do you think she made?
[00:31:42.440 --> 00:31:48.200]   - I think there had to be a banked excitement in her.
[00:31:48.200 --> 00:31:53.200]   Because absolutely, she realized that this was
[00:31:53.200 --> 00:31:55.860]   an answer to the prayers of the people of Israel.
[00:31:55.860 --> 00:31:58.920]   I don't think she had a clue what type of Messiah
[00:31:58.920 --> 00:32:01.240]   it would be, 'cause nobody did.
[00:32:01.240 --> 00:32:03.920]   I think they expected overthrow Rome.
[00:32:03.920 --> 00:32:06.400]   - Yes, they had a different picture in their mind.
[00:32:06.400 --> 00:32:09.360]   - Right, and so I'm sure it made it harder to believe
[00:32:09.360 --> 00:32:11.960]   that he was gonna be born to this poor family
[00:32:11.960 --> 00:32:13.960]   if he was gonna come and overthrow Rome.
[00:32:13.960 --> 00:32:16.960]   That dichotomy in Mary's mind had to be there.
[00:32:16.960 --> 00:32:21.120]   Because they didn't see the two comings of Christ,
[00:32:21.120 --> 00:32:22.800]   they put them in all as one.
[00:32:22.800 --> 00:32:26.960]   So I think she understood that this was the answer
[00:32:26.960 --> 00:32:30.400]   to generations of prayers and hope of the people.
[00:32:30.400 --> 00:32:35.400]   But I don't think she had the crucifixion in her mind at all.
[00:32:35.400 --> 00:32:38.280]   - Yes, I think you're right.
[00:32:38.280 --> 00:32:40.360]   I think you're right.
[00:32:40.360 --> 00:32:45.360]   I think she obviously began to prepare herself
[00:32:45.360 --> 00:32:51.480]   to have a baby, and I think she prepared herself
[00:32:51.480 --> 00:32:57.440]   to be what God was asking her to be.
[00:32:57.440 --> 00:33:02.200]   And I think she prepared by trusting God to make her
[00:33:02.200 --> 00:33:06.640]   and provide for her whatever she was gonna need to have
[00:33:06.640 --> 00:33:09.360]   or whatever she needed to become
[00:33:09.360 --> 00:33:14.360]   in order to accept this blessing that he bestowed on her.
[00:33:14.360 --> 00:33:18.960]   - I think the seeking out of Elizabeth
[00:33:18.960 --> 00:33:22.360]   as a godly older woman who could speak to her
[00:33:22.360 --> 00:33:24.480]   certainly showed part of her preparation.
[00:33:24.480 --> 00:33:26.040]   And then also seeking out Elizabeth
[00:33:26.040 --> 00:33:29.240]   because God was doing an amazing thing in her life.
[00:33:29.240 --> 00:33:32.840]   And so that can strengthen your faith
[00:33:32.840 --> 00:33:35.920]   when you surround yourself with people
[00:33:35.920 --> 00:33:38.840]   who have also seen God do great things.
[00:33:38.840 --> 00:33:39.680]   - That's great.
[00:33:39.680 --> 00:33:43.640]   Maybe that's one of the ways that we can get ready
[00:33:43.640 --> 00:33:47.720]   to celebrate Advent with our families,
[00:33:47.720 --> 00:33:52.720]   to seek out people who know God and who have seen him work
[00:33:53.360 --> 00:33:58.360]   and can tell us some stories and can give us some examples
[00:33:58.360 --> 00:34:04.960]   of the power and might and goodness and love of the Lord.
[00:34:04.960 --> 00:34:09.120]   - If you think of that exploring word
[00:34:09.120 --> 00:34:14.120]   from the scribblers list, exploring the stories
[00:34:14.120 --> 00:34:18.160]   of people that we know who have walked with God
[00:34:18.160 --> 00:34:22.960]   is what a delight that is and how often
[00:34:22.960 --> 00:34:24.680]   people love to tell those stories.
[00:34:24.680 --> 00:34:29.000]   And it's a blessing to them to have to tell them again.
[00:34:29.000 --> 00:34:30.400]   - That is great.
[00:34:30.400 --> 00:34:32.320]   That is great.
[00:34:32.320 --> 00:34:37.080]   Families, as you prepare your hearts for Advent,
[00:34:37.080 --> 00:34:42.080]   it might be strange to think that prayer, praying together
[00:34:42.080 --> 00:34:50.760]   could help you prepare for a deeper Advent season,
[00:34:50.760 --> 00:34:52.440]   but I think it can.
[00:34:52.440 --> 00:34:57.040]   And I'm suggesting that we all try that.
[00:34:57.040 --> 00:35:02.040]   I intend for our family to intentionally pray together,
[00:35:02.040 --> 00:35:07.200]   asking the Lord to deepen our preparation
[00:35:07.200 --> 00:35:12.200]   and deepen our celebration for this Advent season.
[00:35:12.200 --> 00:35:16.600]   Karen, I have one more question for you.
[00:35:17.760 --> 00:35:22.400]   - I think that a lot of times, as Christians,
[00:35:22.400 --> 00:35:27.640]   when we become convicted that we need to prepare
[00:35:27.640 --> 00:35:30.000]   for Christmas in a different way,
[00:35:30.000 --> 00:35:36.840]   we can sometimes look down or look sideways
[00:35:36.840 --> 00:35:40.600]   at people who are not preparing their hearts
[00:35:40.600 --> 00:35:43.880]   or not celebrating in the way that we think
[00:35:43.880 --> 00:35:47.680]   the holidays should be celebrated and the way that we know
[00:35:47.680 --> 00:35:51.280]   the Lord would want us to celebrate the birth of Christ.
[00:35:51.280 --> 00:35:56.280]   How can we reflect this preparation of our hearts
[00:35:56.280 --> 00:36:00.760]   for this season and lead others to celebrate Christmas
[00:36:00.760 --> 00:36:05.760]   more deeply without being preachy or holier than thou?
[00:36:05.760 --> 00:36:10.720]   How could we be a light in our neighborhood
[00:36:10.720 --> 00:36:15.080]   or to our extended family without turning people off?
[00:36:15.080 --> 00:36:17.040]   - Always a difficult question.
[00:36:18.040 --> 00:36:20.800]   I save it for the end, just for that purpose.
[00:36:20.800 --> 00:36:23.120]   - I think when we are convicted of things,
[00:36:23.120 --> 00:36:26.640]   sometimes it is too tempting to become a zealot.
[00:36:26.640 --> 00:36:29.440]   And I think that one of the ways we could do it
[00:36:29.440 --> 00:36:33.640]   is just telling the story of how this is working for us.
[00:36:33.640 --> 00:36:39.120]   When I was thinking through this was an easy way to pray,
[00:36:39.120 --> 00:36:41.320]   one of the things I thought of is the Israelites
[00:36:41.320 --> 00:36:43.280]   did stones of remembrance.
[00:36:43.280 --> 00:36:45.040]   - Oh, that's lovely.
[00:36:45.040 --> 00:36:47.360]   - And I thought, what if we got some jingle bells
[00:36:47.360 --> 00:36:49.400]   or something and they were our stone of remembrance.
[00:36:49.400 --> 00:36:51.000]   And every day when we prayed about something,
[00:36:51.000 --> 00:36:55.520]   we put the bells in a jar on the mantle or whatever.
[00:36:55.520 --> 00:36:57.320]   And that would be easy, but it would be something
[00:36:57.320 --> 00:37:00.480]   our kids could hold and they could get all of them out.
[00:37:00.480 --> 00:37:02.320]   When we had two, we'd have two out, when we have three,
[00:37:02.320 --> 00:37:04.080]   we'd have three out and they'd get bigger and bigger.
[00:37:04.080 --> 00:37:06.520]   The noise would be noisier and noisier.
[00:37:06.520 --> 00:37:09.080]   And I just thought, wouldn't that be something
[00:37:09.080 --> 00:37:10.800]   that would be fun to share with somebody?
[00:37:10.800 --> 00:37:14.120]   We did this thing and this is what my four-year-old said
[00:37:14.120 --> 00:37:16.440]   or this is what my seven-year-old said.
[00:37:16.440 --> 00:37:18.560]   And it was very meaningful to us.
[00:37:18.560 --> 00:37:20.520]   That's very palatable.
[00:37:20.520 --> 00:37:24.440]   And it's just gently telling our own story
[00:37:24.440 --> 00:37:28.000]   of something simple that we did.
[00:37:28.000 --> 00:37:29.000]   That's not even hard.
[00:37:29.000 --> 00:37:30.800]   It doesn't have to be crafted or look pretty
[00:37:30.800 --> 00:37:34.240]   or have any words on the jar or anything,
[00:37:34.240 --> 00:37:37.520]   just a bell jar and some jingle bells.
[00:37:37.520 --> 00:37:40.620]   And what a delight that could end up being.
[00:37:41.720 --> 00:37:44.120]   And what we're always taught to do is to share
[00:37:44.120 --> 00:37:47.980]   our testimonies, so sharing our testimonies of prayer
[00:37:47.980 --> 00:37:51.480]   could also be a way to share this concept.
[00:37:51.480 --> 00:37:53.200]   - Yes, yes.
[00:37:53.200 --> 00:37:55.880]   Not in a preachy way, but in a,
[00:37:55.880 --> 00:37:58.400]   this is helping our family celebrate in a way
[00:37:58.400 --> 00:38:01.300]   that we've never done before and this feels good
[00:38:01.300 --> 00:38:04.220]   and it feels rich and it feels real.
[00:38:04.220 --> 00:38:05.240]   I think that's lovely.
[00:38:05.240 --> 00:38:06.080]   I love that.
[00:38:06.080 --> 00:38:07.000]   I love the jingle bell.
[00:38:07.000 --> 00:38:09.320]   I may try that with my grandson.
[00:38:09.320 --> 00:38:10.800]   That's the sweetest thing.
[00:38:10.800 --> 00:38:11.840]   I love it, Karen.
[00:38:11.840 --> 00:38:12.680]   Thank you.
[00:38:12.680 --> 00:38:13.840]   That's really good.
[00:38:13.840 --> 00:38:20.640]   Listeners, I hope that this has given you something
[00:38:20.640 --> 00:38:25.640]   to think about and maybe some hope for a way
[00:38:25.640 --> 00:38:30.640]   that your family can celebrate the season more simply
[00:38:30.640 --> 00:38:36.440]   and more deeply by praying together.
[00:38:36.440 --> 00:38:40.160]   Join us every Tuesday in December.
[00:38:40.160 --> 00:38:43.400]   We're gonna look at one of the other scribblers verbs
[00:38:43.400 --> 00:38:48.400]   and how that activity can draw your family
[00:38:48.400 --> 00:38:54.480]   into a rich yet simple celebration of this Advent season.
[00:38:54.480 --> 00:38:58.200]   And you know, I've been talking about scribblers,
[00:38:58.200 --> 00:38:59.280]   scribblers, scribblers.
[00:38:59.280 --> 00:39:03.520]   Some of you may know about one of our newest resources.
[00:39:03.520 --> 00:39:05.200]   It's called Scribblers at Home,
[00:39:05.200 --> 00:39:07.840]   recipes from lifelong learners.
[00:39:07.840 --> 00:39:10.880]   Some of you may never have heard of this
[00:39:10.880 --> 00:39:12.800]   but I wanna tell you just a little bit
[00:39:12.800 --> 00:39:17.120]   because it might possibly make a great Christmas present
[00:39:17.120 --> 00:39:19.120]   for a family that you know.
[00:39:19.120 --> 00:39:24.120]   If you know a family that really enjoys learning together
[00:39:24.120 --> 00:39:28.220]   and playing together and doing things together,
[00:39:28.220 --> 00:39:31.220]   you could give them the gift of scribblers magic
[00:39:31.220 --> 00:39:32.440]   this Christmas.
[00:39:32.440 --> 00:39:36.460]   Scribblers at Home recipes from lifelong learners
[00:39:36.460 --> 00:39:40.740]   is full of fun step-by-step activities
[00:39:40.740 --> 00:39:45.740]   that use art and music and history and science and math
[00:39:45.740 --> 00:39:51.040]   to make education a joyful pursuit for the whole family.
[00:39:51.040 --> 00:39:54.400]   It really encourages families to learn together
[00:39:54.400 --> 00:39:57.140]   through intentional play.
[00:39:57.140 --> 00:39:58.840]   Even if you don't belong
[00:39:58.840 --> 00:40:01.600]   to a classical conversations community,
[00:40:01.600 --> 00:40:05.420]   scribblers will bring joy to every learner in the family
[00:40:05.420 --> 00:40:06.760]   no matter what age.
[00:40:06.760 --> 00:40:10.840]   It's not bound to an end community program.
[00:40:10.840 --> 00:40:13.680]   So even if you have friends or family members
[00:40:13.680 --> 00:40:17.400]   who don't do classical conversations
[00:40:17.400 --> 00:40:19.640]   or who don't even homeschool,
[00:40:19.640 --> 00:40:23.240]   they may find that this is a really fun way
[00:40:23.240 --> 00:40:26.320]   to spend time together learning as a family.
[00:40:26.320 --> 00:40:29.280]   Make a family's Christmas unforgettable this year
[00:40:29.280 --> 00:40:30.400]   with scribblers.
[00:40:30.400 --> 00:40:32.780]   And if you want to learn more,
[00:40:32.780 --> 00:40:37.780]   visit classicalconversations.com/scribblers, all right?
[00:40:37.780 --> 00:40:43.000]   Karen, thank you so much for helping
[00:40:43.000 --> 00:40:46.960]   this first Advent podcast to touch a great chord.
[00:40:46.960 --> 00:40:49.120]   I appreciate you, my friend.
[00:40:49.120 --> 00:40:50.640]   - My pleasure.
[00:40:50.640 --> 00:40:52.920]   - All right, guys, we will see you next week.
[00:40:53.280 --> 00:40:55.860]   (gentle music)
[00:40:55.860 --> 00:40:58.360]   (music fades)
[00:40:58.360 --> 00:41:08.360]   [BLANK_AUDIO]

