
[00:00:00.000 --> 00:00:03.000]   ♪ Bless him in the mornings ♪
[00:22:58.000 --> 00:23:04.000]   This is the – it's the image that's on the front page of the brochures of most of the financial planning firms.
[00:23:04.000 --> 00:23:07.000]   Yes, the obnoxious – I mean the people aren't obnoxious.
[00:23:07.000 --> 00:23:08.000]   The marketing brochures are.
[00:23:08.000 --> 00:23:09.000]   They are.
[00:23:09.000 --> 00:23:10.000]   They are.
[00:23:10.000 --> 00:23:11.000]   So let's talk –
[00:23:11.000 --> 00:23:12.000]   There's no do-over.
[00:23:12.000 --> 00:23:13.000]   That's one of the –
[00:23:13.000 --> 00:23:14.000]   Exactly.
[00:23:14.000 --> 00:23:17.000]   There's no do-over and you're not – it's not like you're working with someone who doesn't question.
[00:23:17.000 --> 00:23:19.000]   No, of course I've got enough money.
[00:23:19.000 --> 00:23:21.000]   I'm paying you to get me maximum performance.
[00:23:21.000 --> 00:23:26.000]   I'm paying you to save me the most money like you get when you get into ultra-high net worth marketplace.
[00:23:26.000 --> 00:23:27.000]   Exactly.
[00:23:27.000 --> 00:23:31.000]   So where did this How to Go independent project come from?
[00:23:31.000 --> 00:23:35.000]   Well, that's a great question.
[00:23:35.000 --> 00:23:41.000]   So I spent a lot of the seven years before I went independent at those two employee firms.
[00:23:41.000 --> 00:23:43.000]   I spent a lot of that time kind of kicking around the idea.
[00:23:43.000 --> 00:23:48.000]   So there was a couple of years when I moved from one to the other.
[00:23:48.000 --> 00:23:50.000]   I was focused more on the mechanics of the transition.
[00:23:50.000 --> 00:23:55.000]   That's pretty intense when you go through that and then the market didn't help.
[00:23:55.000 --> 00:24:03.000]   But absent that, I was always kind of torn with the idea of once I had heard about the business model, which is pretty early on, again, from knocking on doors.
[00:24:03.000 --> 00:24:09.000]   I met some of the best contacts for business actually doing that as much as I met potential clients actually.
[00:24:09.000 --> 00:24:17.000]   So I started kind of talking to other advisors that were already had the independent model set up.
[00:24:17.000 --> 00:24:22.000]   And I'd randomly call someone or drop in on their office unannounced here and there.
[00:24:22.000 --> 00:24:23.000]   And so I built this.
[00:24:23.000 --> 00:24:25.000]   It was almost this ongoing research project.
[00:24:25.000 --> 00:24:34.000]   And once I was ready to pull the trigger, I accelerated that and kind of double-checked a lot of the – it was very much a trust but verify situation.
[00:24:34.000 --> 00:24:41.000]   So I think recruiters and anybody that's helping you and has a financial incentive to, that's great.
[00:24:41.000 --> 00:24:45.000]   But give me a random sample as well to back up the data.
[00:24:45.000 --> 00:24:46.000]   So I did a lot of that.
[00:24:46.000 --> 00:24:59.000]   I think I probably talked to 15 to 18 advisors that were affiliated with a firm I'm now affiliated with, which is one of the biggest – the biggest independent broker-dealer.
[00:24:59.000 --> 00:25:04.000]   And so I kind of verified. It seems like everything I'm hearing is going to work for me.
[00:25:04.000 --> 00:25:08.000]   So I pulled the trigger in late 2009, September 3rd.
[00:25:08.000 --> 00:25:13.000]   And I kind of felt like it was a letdown after I got everybody moved over on my clients.
[00:25:13.000 --> 00:25:18.000]   It was successful again, about – retained about 80 percent of my – kind of my revenue stream.
[00:25:18.000 --> 00:25:22.000]   And then I realized there was no one else.
[00:25:22.000 --> 00:25:29.000]   Most people were not digging in quite as much in terms of their research or they weren't as far down the road.
[00:25:29.000 --> 00:25:45.000]   So long story short or shorter, I ended up kind of building a network of advisors in the next year and a half or so, either that were already at this firm and were kind of on their own in an island or that I knew from other places, the other two places, or from networking and sort of helped them move over.
[00:25:45.000 --> 00:25:58.000]   So I had the supervisory license like a lot of us do that are independent because the old model, like two years, three years ago at this place, this firm I'm affiliated with, that's kind of the clearinghouse, almost like Fidelity or Schwab would be.
[00:25:58.000 --> 00:26:08.000]   The model was a solo advisor having a supervisory license and then they would come kind of do the oversight once a year.
[00:26:08.000 --> 00:26:20.000]   So a lot of people had these solo individual shops, but I found that there was some sense of community would be valuable and a lot of people said that, but someone had to kind of pull it together.
[00:26:20.000 --> 00:26:35.000]   So I did some of that and it was successful and then a couple of years after, got some momentum, partnered with two other guys and continued to kind of recruit and add people and kind of share the gospel of independence, if you will, and really enjoyed it.
[00:26:35.000 --> 00:26:38.000]   And we've had some great success and we're proud of that.
[00:26:38.000 --> 00:26:42.000]   And then I got to this – another point where I was kind of like, well, that was fun, but now what?
[00:26:42.000 --> 00:26:46.000]   Because growing it is more of a grind to me than starting it.
[00:26:46.000 --> 00:27:03.000]   And so I realized I love the idea of, hey, if you can get out of XYZ firm and set up your own shop, I get fired up the idea for you even if you're not going to be with us, my network of advisors or even with our firm, the broader firm.
[00:27:03.000 --> 00:27:13.000]   So I thought this would be a good way to scratch that itch and just write about it and the podcast kind of came as I realized – I think like you said, audio is easier for me.
[00:27:13.000 --> 00:27:22.000]   My problem is streamlining probably the amount of content just like you've talked about, but I think in your case, it works well.
[00:27:22.000 --> 00:27:25.000]   So you're my hero in that respect.
[00:27:25.000 --> 00:27:33.000]   So anyways, it was out of a passion of talking about independence and sharing the different ideas and all the little ins and outs of it.
[00:27:33.000 --> 00:27:37.000]   I started to interview some of my fellow advisors because that's easy to do.
[00:27:37.000 --> 00:27:41.000]   We all have our own story about how we got here and I enjoy that as well.
[00:27:41.000 --> 00:27:44.000]   So I'm still kind of exploring where this will go.
[00:27:44.000 --> 00:27:47.000]   But it's a blast.
[00:27:47.000 --> 00:27:55.000]   I want to have you talk through the different models in the financial advisory business because you've been in – I would count two of them.
[00:27:55.000 --> 00:27:57.000]   You've been in the wirehouse model.
[00:27:57.000 --> 00:28:06.000]   You've been in the independent model because both Edward Jones and Morgan Stanley would fall more into that wirehouse classification.
[00:28:06.000 --> 00:28:10.000]   I came from the insurance company model.
[00:28:10.000 --> 00:28:19.000]   I know all the insurance companies hate it when they call it insurance companies, but that's a good, accurate thing where insurance is the cornerstone.
[00:28:19.000 --> 00:28:22.000]   And then I guess – and I was moving in the direction.
[00:28:22.000 --> 00:28:27.000]   I had filed the paperwork to start a pure registered investment advisory firm.
[00:28:27.000 --> 00:28:34.000]   So explain the background of these words, wirehouse, insurance company, independent, registered investment advisory firm.
[00:28:34.000 --> 00:28:35.000]   What do those mean?
[00:28:35.000 --> 00:28:36.000]   Explain it for a layperson.
[00:28:36.000 --> 00:28:50.000]   Sure. I'm happy to and I would say when I get to the – feel free to correct me if I stray and talk about the insurance-based universe because I'm not as well-versed certainly as you are or as – like I have a business partner who came from that world.
[00:28:50.000 --> 00:28:53.000]   He's my expert when I need to go know something specific.
[00:28:53.000 --> 00:29:02.000]   So when I look at the world is – there's a couple of different ways you can classify an organization in our business.
[00:29:02.000 --> 00:29:09.000]   The simplest is that I kind of came to understand first was employee or not employee, right?
[00:29:09.000 --> 00:29:18.000]   So – and there's probably some in-betweens like some – if I'm not mistaken, some parts of the Northwestern mutual model and others, they're kind of in-between there, right?
[00:29:18.000 --> 00:29:27.000]   They're semi – they're more like an independent, but there's some employee type franchising arrangements.
[00:29:27.000 --> 00:29:32.000]   But – so my first goal was, all right, let me learn about this independent thing.
[00:29:32.000 --> 00:29:35.000]   And then on the employee side, there's all kinds of firms.
[00:29:35.000 --> 00:29:42.000]   But the wire house term is kind of reserved for the biggest national firms that most people have heard of.
[00:29:42.000 --> 00:29:44.000]   In fact, I was just reading something.
[00:29:44.000 --> 00:29:49.000]   It might have been before we started this about – there's only four wire house firms left.
[00:29:49.000 --> 00:29:56.000]   So for whatever reason, Edward Jones doesn't get called a wire house even though it's as big as – it's right up there size-wise.
[00:29:56.000 --> 00:29:58.000]   It's probably third or fourth in size.
[00:29:58.000 --> 00:30:02.000]   It was always called a regional probably because 30 years ago it was.
[00:30:02.000 --> 00:30:07.000]   So that's – the wire house is Merrill Lynch, Morgan Stanley, UBS, Wells Fargo.
[00:30:07.000 --> 00:30:10.000]   Those are sort of the remaining four standing firms.
[00:30:10.000 --> 00:30:15.000]   There was – Smith Barney was acquired by Morgan Stanley not too long ago and there was others in the past.
[00:30:15.000 --> 00:30:19.000]   But that's the big-name firms that are I guess all now banks really.
[00:30:19.000 --> 00:30:21.000]   They're owned by banks.
[00:30:21.000 --> 00:30:25.000]   So that's the big brand-name firm.
[00:30:25.000 --> 00:30:28.000]   Then –
[00:30:28.000 --> 00:30:32.000]   So pause a second and explain what the compensation model is.
[00:30:32.000 --> 00:30:34.000]   Pick one of those firms that you know.
[00:30:34.000 --> 00:30:37.000]   And let's say someone wanted to get in as a financial advisor.
[00:30:37.000 --> 00:30:39.000]   How did the initial contracts work?
[00:30:39.000 --> 00:30:43.000]   What is the compensation model in the early years when working with wire house?
[00:30:43.000 --> 00:30:45.000]   Trevor Burrus: Gotcha.
[00:30:45.000 --> 00:30:49.000]   The gist of it is you're going to have some sort of salary for – it's been a while for me.
[00:30:49.000 --> 00:30:58.000]   But probably let's call it two years, maybe shorter, maybe slightly longer if you can find a particular deal or a brand.
[00:30:58.000 --> 00:31:00.000]   Those are evolving a little bit.
[00:31:00.000 --> 00:31:04.000]   But generally I think they're still around two years of salary.
[00:31:04.000 --> 00:31:07.000]   Sometimes that declines as you get a little bit more into it.
[00:31:07.000 --> 00:31:13.000]   I'm also talking about – like you talked about in the episode about answering the young physicians question.
[00:31:13.000 --> 00:31:16.000]   This is assuming you're kind of building your practice on your own.
[00:31:16.000 --> 00:31:19.000]   There's an increasing move to the team approach.
[00:31:19.000 --> 00:31:22.000]   But this is assuming you're kind of a standalone.
[00:31:22.000 --> 00:31:26.000]   I'm going to build my practice for me within the confines of this big firm.
[00:31:26.000 --> 00:31:34.000]   So you get a salary of some sort, usually not substantial, especially if you're a mid-career professional.
[00:31:34.000 --> 00:31:37.000]   I was 26 when I signed on the dotted line.
[00:31:37.000 --> 00:31:38.000]   It was fine.
[00:31:38.000 --> 00:31:39.000]   I was coming out of the army.
[00:31:39.000 --> 00:31:40.000]   My wife was a teacher.
[00:31:40.000 --> 00:31:44.000]   So it was fine for me to have at least some steady income.
[00:31:44.000 --> 00:31:56.000]   And by substantial, I'll say around here my guess for friends that have gone through this, I would guess that depending on your qualifications, depending on your experience, because these are usually individually negotiated within a range.
[00:31:56.000 --> 00:32:02.000]   But I would say you could negotiate anywhere from 50 to call it 90 grand of salary.
[00:32:02.000 --> 00:32:06.000]   I had some friends that have started at 75 with some of the wire houses, things like that.
[00:32:06.000 --> 00:32:09.000]   Does that seem about – like it is in Dallas area?
[00:32:09.000 --> 00:32:10.000]   Yep.
[00:32:10.000 --> 00:32:11.000]   I think that's very reasonable.
[00:32:11.000 --> 00:32:14.000]   Probably that's a little bit of an inflation adjustment from when I started.
[00:32:14.000 --> 00:32:17.000]   But forget time flies and prices do go up.
[00:32:17.000 --> 00:32:20.000]   And so, yeah, that's a very reasonable range.
[00:32:20.000 --> 00:32:30.000]   And then depending on the situation, the higher – like you would expect, the higher salary, you may or may not get as much incentive comp, although there's always going to be some, just the nature of the beast.
[00:32:30.000 --> 00:32:42.000]   And to clarify also, that salary range, this is not me being recruited as a financial advisor with $100 million of assets under management and 300 clients.
[00:32:42.000 --> 00:32:46.000]   This is me coming in and I'm saying, hey, please, I'd like a job.
[00:32:46.000 --> 00:32:48.000]   You're going to send me to school.
[00:32:48.000 --> 00:32:50.000]   Allow me to get my series seven.
[00:32:50.000 --> 00:32:52.000]   And basically I need to look on paper.
[00:32:52.000 --> 00:32:54.000]   I need to look sharp.
[00:32:54.000 --> 00:32:56.000]   I've got a good academic ability.
[00:32:56.000 --> 00:33:01.000]   I need to demonstrate some proficiency with people skills.
[00:33:01.000 --> 00:33:04.000]   I need to convince you that I'm going to be effective with sales.
[00:33:04.000 --> 00:33:07.000]   I'm going to take some personality tests and things like that.
[00:33:07.000 --> 00:33:25.000]   And then assuming that I've checked the boxes and you've checked the boxes, then with no clients and possibly even with no experience, although experience is always helpful in some regard, we can negotiate something where you're going to put me on a salary for the first couple of years to help me pay my rent.
[00:33:25.000 --> 00:33:29.000]   While I go and build the actual business by bringing in new clients.
[00:33:29.000 --> 00:33:32.000]   Exactly, yeah, starting pretty much from scratch.
[00:33:32.000 --> 00:33:42.000]   So it's not a bad gig when you consider all that in terms of the training depending on the firm and the potential brand name you've got behind you and the resources.
[00:33:42.000 --> 00:33:44.000]   So it sounds pretty attractive.
[00:33:44.000 --> 00:33:46.000]   You've got me sold with that description.
[00:33:46.000 --> 00:33:48.000]   Well, it's a big benefit.
[00:33:48.000 --> 00:33:54.000]   And let me also talk a little bit about the team versus employee model – excuse me, versus individual model.
[00:33:54.000 --> 00:33:59.000]   In the example I illustrated, I come to the wire house and I say, "Hey, listen.
[00:33:59.000 --> 00:34:00.000]   I want you guys to hire me.
[00:34:00.000 --> 00:34:02.000]   I'm attractive on paper.
[00:34:02.000 --> 00:34:07.000]   And now you're putting behind me – we negotiate $60,000 starting salary for the first year.
[00:34:07.000 --> 00:34:10.000]   In the second year, I'm going to start to pick up income from my accounts.
[00:34:10.000 --> 00:34:12.000]   And so that's going to go down.
[00:34:12.000 --> 00:34:14.000]   And in the third year, it's going to be all based upon my practice."
[00:34:14.000 --> 00:34:23.000]   Well, the benefits of this model is I can begin with a high degree of independence with regard in what I do and my time.
[00:34:23.000 --> 00:34:26.000]   There's no independence as far as not being able to work.
[00:34:26.000 --> 00:34:32.000]   But I'm going to be held accountable more for my results than being managed on a minute-by-minute basis.
[00:34:32.000 --> 00:34:47.000]   And the reason why the wire houses need to provide a salary and a base to get started is because the sales cycle of bringing in investment accounts and investment clients is much longer than the sales cycle, for example, where I started with insurance.
[00:34:47.000 --> 00:34:53.000]   It would be an unusual situation where I go out.
[00:34:53.000 --> 00:34:54.000]   I meet somebody.
[00:34:54.000 --> 00:34:55.000]   Hey, I'm a financial advisor.
[00:34:55.000 --> 00:34:59.000]   We do financial planning over the course of a few weeks, a month or two.
[00:34:59.000 --> 00:35:06.000]   And then all of a sudden, just boom, they're ready to hand over and transfer in $2 million of assets.
[00:35:06.000 --> 00:35:07.000]   Does it happen?
[00:35:07.000 --> 00:35:08.000]   It can happen.
[00:35:08.000 --> 00:35:20.000]   But it's much more usual that in the nurturing of the relationship, which is the primary way that many people search for financial advisors is that it's based upon the selling of the relationship.
[00:35:20.000 --> 00:35:24.000]   It would be much more usual for that process to take some time.
[00:35:24.000 --> 00:35:37.000]   So it's going to take a couple of years, a lot of prospecting work, a lot of knocking on doors, both literally if you were working with Edward Jones or proverbially speaking, metaphorically speaking, a lot of knocking on doors to build – to start to build those relationships.
[00:35:37.000 --> 00:35:40.000]   Benefit is it's my business.
[00:35:40.000 --> 00:35:52.000]   And so if I can figure out how to make the connections to the people with the million-dollar accounts and if I can figure out how to nurture those relationships, this will be an extremely valuable, lucrative business for me.
[00:35:52.000 --> 00:35:56.000]   But during those first establishment period, I need to get a salary.
[00:35:56.000 --> 00:36:04.000]   Now, to contrast that with the team model, in the team model, I came in and I have no experience as a financial advisor.
[00:36:04.000 --> 00:36:05.000]   I don't have any licenses.
[00:36:05.000 --> 00:36:08.000]   I would agree to come and let's pretend Sean is here with the team.
[00:36:08.000 --> 00:36:10.000]   Sean has 20 years of experience.
[00:36:10.000 --> 00:36:12.000]   He's a senior advisor.
[00:36:12.000 --> 00:36:15.000]   He's got a business partner with 30 years of experience.
[00:36:15.000 --> 00:36:19.000]   So both of these guys are working together.
[00:36:19.000 --> 00:36:22.000]   You have a junior partner with five years of experience, and you bring me on.
[00:36:22.000 --> 00:36:31.000]   And my primary work is going to be largely administrative, but there's going to be a component of technical financial work associated with it.
[00:36:31.000 --> 00:36:39.000]   So I'm going to begin in this model by calling and setting appointments for an annual review or a quarterly review for my advisor's clients.
[00:36:39.000 --> 00:36:49.000]   I'm going to take care of filling out the wire tickets or whatever the modern equivalent transforms to be over the coming years, and I'm going to take securities trades.
[00:36:49.000 --> 00:36:59.000]   I'm going to basically be in the office for a regular work week most of the time so that my advisor can be out playing golf with the prospective clients.
[00:36:59.000 --> 00:37:06.000]   So I'm going to be in the office, which limits some of my independence, but then the opportunity is it's much more stable.
[00:37:06.000 --> 00:37:09.000]   I'm just responsible for doing administrative work.
[00:37:09.000 --> 00:37:10.000]   It is technical work.
[00:37:10.000 --> 00:37:12.000]   At some degree, I need to be licensed.
[00:37:12.000 --> 00:37:21.000]   And the opportunity is if I go on Tuesday night and Thursday night to some networking events at the Chamber of Commerce and I can start to develop some clients, then I can start to move up.
[00:37:21.000 --> 00:37:33.000]   Or if I can demonstrate my expertise and my ability to work with the firm's existing client base, then I can start to transition into that more out of the administrative function and more into the advisory function.
[00:37:33.000 --> 00:37:47.000]   So that would be an example of the team approach, a little bit less risky with regard to the entrepreneurial requirement, but a little bit less autonomy because the firm is taking on the risk, not you, the advisor.
[00:37:47.000 --> 00:37:48.000]   Do you agree, Sean?
[00:37:48.000 --> 00:37:49.000]   Amen.
[00:37:49.000 --> 00:37:50.000]   Yeah.
[00:37:50.000 --> 00:37:57.000]   The one thing about the Wirehouse model is they have historically been notorious for that team approach.
[00:37:57.000 --> 00:38:06.000]   And it's this new, younger person usually comes in with some sort of natural network of knowing people, their parents, friends, and family, whatever.
[00:38:06.000 --> 00:38:17.000]   And the Wirehouse will – the team will let this person add all these clients to the team, and they're usually getting their top-line revenue.
[00:38:17.000 --> 00:38:26.000]   And then lo and behold, if that runs out, it's sort of, "Well, we don't need you anymore," and if that person leaves and doesn't stick around or in the business, guess who keeps the clients.
[00:38:26.000 --> 00:38:29.000]   So there's sort of that – you have to be real careful.
[00:38:29.000 --> 00:38:34.000]   But that was a very good description and sort of the pros and cons of each approach within those systems.
[00:38:34.000 --> 00:38:39.000]   Yeah, that is definitely an allegation that can be lobbied sometimes fairly.
[00:38:39.000 --> 00:38:43.000]   I think there have been very unethical advisors who have done that.
[00:38:43.000 --> 00:38:47.000]   They hire somebody just simply because of their access to a market, and they know they're not going to make it.
[00:38:47.000 --> 00:38:50.000]   But, hey, if they don't make it, then we'll keep all their clients.
[00:38:50.000 --> 00:38:56.000]   And then sometimes it's unfairly lobbied, but it's something to be aware of.
[00:38:56.000 --> 00:38:57.000]   Sure.
[00:38:57.000 --> 00:39:02.000]   It does give the hiring team a – they're getting value.
[00:39:02.000 --> 00:39:06.000]   It's kind of – it gives them an incentive to bring someone on and give them a chance, right?
[00:39:06.000 --> 00:39:10.000]   So not everyone maybe is cut out for it or there's not a fit or whatever reason.
[00:39:10.000 --> 00:39:12.000]   It's a tough business to get into.
[00:39:12.000 --> 00:39:16.000]   So that might be a consolation prize so to speak.
[00:39:16.000 --> 00:39:28.000]   And if you're starting as a new advisor, as an employee with a salary, there's going to be some specific, very clear financial benchmarks of a certain number of new accounts, a certain number of assets brought into the firm.
[00:39:28.000 --> 00:39:37.000]   And if you don't hit those, then there's going to be – you're likely to either have to renegotiate your contract or you're going to be fired and out the door.
[00:39:37.000 --> 00:39:50.000]   So you've got about a two-year runway-ish where you've got to demonstrate your capability and your capacity with actual data because the job that you're being hired for is to bring in new clients.
[00:39:50.000 --> 00:39:53.000]   It's new business in that situation.
[00:39:53.000 --> 00:40:14.000]   If you're going to get hired as a technical consultant, then you're going to need to be hired either by the home office as some sort of technical consultant or you would need to be hired by a large team specifically as a back office technical expert to work with the existing client base of that team.
[00:40:14.000 --> 00:40:28.000]   Trevor Burrus: Exactly. Yeah, you want to be real clear on what the responsibilities are because those of us that have been around a while, we have – we kind of know instinctively there's business development responsibilities for most advisors.
[00:40:28.000 --> 00:40:36.000]   But someone new – looking new to come into the business, I know from seeing your audience questions and comments, I was this way.
[00:40:36.000 --> 00:40:42.000]   A lot of us are interested in the technical work and that's important and it certainly helps you grow the business.
[00:40:42.000 --> 00:40:49.000]   But that's not – most of the wirehouse firms in particular, they're not looking for expert CFPs when they come in.
[00:40:49.000 --> 00:40:52.000]   They want someone who can help grow their franchise.
[00:40:52.000 --> 00:40:55.000]   Michael O'Brien, PhD, PhD, Law School of Law: Right, and I see two comparisons to draw.
[00:40:55.000 --> 00:40:59.000]   First, this same thing happens in my observation.
[00:40:59.000 --> 00:41:03.000]   I'm not a lawyer nor have I ever worked in a firm, but I've worked with a number of attorneys as clients.
[00:41:03.000 --> 00:41:17.000]   And this seems to be the same exact business practice that happens in the legal field is most people will be hired out of – most people will be hired out of law school as an associate attorney of some kind.
[00:41:17.000 --> 00:41:32.000]   But if you want to be on the partnership track, the way that you're going to prove your real value to the firm is partly through your legal knowledge and your legal expertise but largely through your ability to bring in new revenue, your business development activities.
[00:41:32.000 --> 00:41:39.000]   And so to transition up from that staff attorney position into a partnership track, you need to be able to sell and bring in new clients.
[00:41:39.000 --> 00:41:50.000]   Now, that may be because of your international notoriety of practicing in a certain area where you're the technical expert or it may be simply because you've built the connections in your town.
[00:41:50.000 --> 00:42:04.000]   But in that sense, it's exactly like the financial advisory business that the most valuable skill is always business development because you can hire the technical expertise done at a much lower rate than you can hire the business development.
[00:42:04.000 --> 00:42:13.000]   Now, the thing I see changing is the industry was largely influenced – has had a large – a lack of formal technical planning preparation.
[00:42:13.000 --> 00:42:17.000]   So I didn't have a degree in financial planning. I didn't have a financial certification.
[00:42:17.000 --> 00:42:23.000]   Sean, you had a degree from West Point, but you didn't have any experience in financial planning.
[00:42:23.000 --> 00:42:43.000]   That's changing now because as many colleges are having financial planning degree courses, as college students are coming out in the same way that the accounting schools are expecting their students to sit for the CPA exam, even if they can't technically use the license, they still need to be sitting for the exam very closely connected to their graduation.
[00:42:43.000 --> 00:42:57.000]   The same thing is happening, and that's one of the things I see is the model that we've described thus far isn't a very comfortable model for somebody who's already invested four years of their life into studying and developing some financial planning knowledge.
[00:42:57.000 --> 00:43:11.000]   They're not – that person who's studied for four years is not going to be comfortable with some senior partner who cut their teeth just pounding the phone on a thousand cold calls a day saying, "Listen, I don't care what you want.
[00:43:11.000 --> 00:43:16.000]   I don't care what you've got. You need to pick up the phone and do a thousand cold calls a day because that's what I did, and it still works."
[00:43:16.000 --> 00:43:24.000]   It leads to a very uncomfortable employment situation, and that's why many people are leaving.
[00:43:24.000 --> 00:43:35.000]   Definitely a culture shift, and that – I mean I'm chuckling because obviously, as you know, that's exactly what happens or can happen even if you're not necessarily a four-year degree like you or me in the field.
[00:43:35.000 --> 00:43:46.000]   If you're a little more analytically focused early on, you can certainly get some pushback from – I got to be careful because I'm getting an old timer a little bit more now, but this is what works.
[00:43:46.000 --> 00:43:48.000]   This is what we're doing.
[00:43:48.000 --> 00:44:02.000]   So let's switch and I'll do the insurance model quickly because I think this is the valuable information, and then you will talk about – and I'll hand it over to you on the independent broker-dealer and the registered investment advisory firm.
[00:44:02.000 --> 00:44:07.000]   So you could talk about how these entry points into the business can work in different functions.
[00:44:07.000 --> 00:44:16.000]   So in the insurance model, the difference is with – for example, when I joined and I joined Northwestern Mutual, I was not paid a salary.
[00:44:16.000 --> 00:44:28.000]   Now, to make a distinction, technically under the Northwestern Mutual model and under some other insurance companies as well, for tax purposes, you're labeled as what's called a statutory employee.
[00:44:28.000 --> 00:44:34.000]   So this is a unique little wrinkle where you're not paid a guaranteed salary.
[00:44:34.000 --> 00:44:40.000]   Rather, you're paid on commission, but you're classified as a statutory employee.
[00:44:40.000 --> 00:44:42.000]   You don't get overtime. You don't get anything else.
[00:44:42.000 --> 00:44:47.000]   You just get a statutory employee, and what that permits the insurance company to do is to offer group benefits.
[00:44:47.000 --> 00:45:01.000]   It offers – it permits the insurance company to pay – they pay half of your – they pay the employer portion of your employment taxes, but you still file your taxes on a Schedule C.
[00:45:01.000 --> 00:45:06.000]   So it's a unique little function, a unique little wrinkle, and it has benefits for both.
[00:45:06.000 --> 00:45:09.000]   That's only with regard to insurance business.
[00:45:09.000 --> 00:45:19.000]   If you are building an investment practice, that will be – come to you separately under an independent contractor 1099 relationship as well.
[00:45:19.000 --> 00:45:26.000]   And then if you're – so for example, when I was with Northwestern Mutual, I would receive – actually would file three Schedule Cs every year.
[00:45:26.000 --> 00:45:38.000]   I would file a Schedule C for my insurance business with Northwestern Mutual because that was where my – that was where my – the bulk of my compensation was and I was a statutory employee there.
[00:45:38.000 --> 00:45:45.000]   I would also file a separate Schedule C for all of my 1099 income from all of the other companies that I sold insurance for.
[00:45:45.000 --> 00:45:52.000]   So I was licensed and registered with 15 other companies depending on which company had a better product for a situation.
[00:45:52.000 --> 00:45:58.000]   And then I would file a third Schedule C for my investment business, and that was all as a separate relationship.
[00:45:58.000 --> 00:46:05.000]   So you wind up with this weird construct of different entities with the insurance companies.
[00:46:05.000 --> 00:46:10.000]   The benefit that the big insurance companies have is by starting with insurance, you can get paid upfront commissions.
[00:46:10.000 --> 00:46:18.000]   And so the sales cycle for an insurance company is much shorter – for insurance business is much shorter than investment business.
[00:46:18.000 --> 00:46:27.000]   You might not buy from me on a – you might not on the third time we visited together where I'm a fresh-faced 23-year-old kid when I started.
[00:46:27.000 --> 00:46:35.000]   You might not immediately transfer over a million dollars of assets into my stewardship within a couple months of knowing me.
[00:46:35.000 --> 00:46:50.000]   But you might very well buy a million dollars of life insurance from me because the confidence that you're placing is not – in that situation is not necessarily into my investment acumen or my professional experience.
[00:46:50.000 --> 00:46:56.000]   You're placing your confidence into an insurance company as to whether they're going to deliver on their contract.
[00:46:56.000 --> 00:47:02.000]   And you simply need to be confident that I'm knowledgeable enough to give good, accurate advice.
[00:47:02.000 --> 00:47:15.000]   But in terms of giving good insurance advice, giving a few weeks training just about anybody – and I can train just about anybody to give good, competent, useful insurance advice to the general public.
[00:47:15.000 --> 00:47:20.000]   It takes a little more work to give good, competent investment advice.
[00:47:20.000 --> 00:47:26.000]   So depending on the company, different companies, some companies will have a draw. Some companies will have an enhanced commission.
[00:47:26.000 --> 00:47:42.000]   So for example, the company that I was with in the beginning, what they do is the first few years to help you make that transition, they give you an enhanced commission schedule which phases out after three, four, five years, something like that, I think four years maybe, where the enhanced commissions disappear.
[00:47:42.000 --> 00:47:49.000]   That allows your initial business to be – to allow you to pay your rent while you're getting things established.
[00:47:49.000 --> 00:48:05.000]   And then after a few years, you should have been prospecting sufficiently to the point where you've got a large inflow of business and revenue coming in to where you can then transition and you can handle it just on the normal commission schedule because you've got enough.
[00:48:05.000 --> 00:48:09.000]   Your pipeline is full of enough prospective clients who need insurance work.
[00:48:09.000 --> 00:48:26.000]   And so the model that I thought was really valuable was while I'm out prospecting for big fish investment clients, I can also be doing valuable insurance planning work for normal everyday people.
[00:48:26.000 --> 00:48:33.000]   And it's profitable enough if you're an expert with life insurance, disability insurance, long-term care insurance.
[00:48:33.000 --> 00:48:46.000]   I used to sell a little health insurance here and there. It's valuable enough for me to sit at a kitchen table with a teacher and an electrician who have a household income of $100,000.
[00:48:46.000 --> 00:48:54.000]   And they have – she's got $100,000 in her 403(b) and he's got $100,000 in a 401(k) at work.
[00:48:54.000 --> 00:48:59.000]   Well, there's no big investment client. You're not going to become a client out of Morgan Stanley or Merrill Lynch under that model.
[00:48:59.000 --> 00:49:20.000]   But if you need a couple million dollars of term life insurance and some supplemental disability insurance for the electrician, then there's enough – I can make – I can make $1,000 of commissions there, which is enough for me to keep my rent going and I can provide a really valuable service for you.
[00:49:20.000 --> 00:49:39.000]   And then where – how the business grows over time is if I do a good job from time to time servicing your insurance work, then when – fast forward 20 years, your 403(b) balance has grown from 100,000 to half a million and the 401(k) balance has grown and you're getting ready to retire, then I'll be on your radar screen.
[00:49:39.000 --> 00:49:47.000]   And by that time, I'll also have studied and learned the most of what I want – of how to effectively serve this prospective client.
[00:49:47.000 --> 00:49:52.000]   I'll already have a relationship established there where I can also help you from the investment perspective.
[00:49:52.000 --> 00:49:58.000]   So that was the basic business model that I began in where having an insurance-first focus.
[00:49:58.000 --> 00:50:04.000]   And I also bought into the idea that you generally should always do insurance planning first.
[00:50:04.000 --> 00:50:06.000]   And I still think that makes a lot of sense.
[00:50:06.000 --> 00:50:08.000]   You start with risk management planning.
