
[00:00:00.000 --> 00:00:17.900]   Welcome, everyone, to the 82nd edition of Vogelheads on Investing, and today we have
[00:28:32.900 --> 00:28:37.160]   You know, I say to people, either you're in the circle or you're not.
[00:28:37.160 --> 00:28:41.720]   And if you're in the circle, I will do everything in my power to make sure that you are okay.
[00:28:41.720 --> 00:28:52.000]   So family is not necessarily a blood relative, but it's whoever is in the circle and the people that you will go to the ends of the earth to make sure they're okay.
[00:28:53.120 --> 00:29:06.900]   Jonathan, I have to say that this is one of my favorite sections of the book because it's so differentiated discussions of talking to your kids about money, trying to inculcate healthy financial decision making in them.
[00:29:07.500 --> 00:29:24.940]   When I looked at this section of the book, it was one of my favorites because I just don't see this discussion in a lot of other personal finance writing about how to talk to children, how to help develop them as savvy financial human beings.
[00:29:24.940 --> 00:29:32.500]   And I think the really happy part of this story is that your kids have generally taken what they learned to heart, right?
[00:29:32.500 --> 00:29:39.680]   I mean, things turned out here, which is a really nice sort of end cap to this piece of the book.
[00:29:39.680 --> 00:29:44.960]   Well, I treated my kids sort of as financial guinea pigs and I experimented with them in all kinds of different ways.
[00:29:44.960 --> 00:29:48.680]   Fortunately, all the manipulation doesn't seem to have left too many scars.
[00:29:48.680 --> 00:29:52.280]   And in fact, it's had a generally good output.
[00:29:52.580 --> 00:29:54.640]   You know, both my kids are quite financially responsible.
[00:29:54.640 --> 00:30:04.020]   I think when I was on your podcast, Christine, I talked about how my son during his seven years getting his PhD, he was getting $30,000 a year as a stipend.
[00:30:04.020 --> 00:30:07.000]   And over the seven years, he managed to save $100,000.
[00:30:07.000 --> 00:30:09.940]   Yeah, that's frugality.
[00:30:10.420 --> 00:30:14.820]   The only thing I worry about a little bit is that maybe they learned the frugality a little too well.
[00:30:14.820 --> 00:30:16.240]   You can't overdo it.
[00:30:16.240 --> 00:30:23.260]   You don't want to be so frugal that as Alan Roth always likes to talk about, you don't want to be the richest person in the graveyard.
[00:30:23.900 --> 00:30:35.620]   I would just add that the temptation for people who think about money and investing a lot is to think about the how.
[00:30:35.620 --> 00:30:39.080]   Should I buy this index fund or that one?
[00:30:39.080 --> 00:30:42.420]   Should I hedge my foreign currency exposure?
[00:30:42.420 --> 00:30:46.140]   And Jonathan wants us to refocus on the why.
[00:30:46.140 --> 00:30:48.460]   It's like, why are you doing this?
[00:30:49.400 --> 00:30:53.040]   And that's a really important message that gets overlooked.
[00:30:53.040 --> 00:30:53.800]   A great point.
[00:30:53.800 --> 00:30:57.780]   The next topic in section number two, your money in your house.
[00:30:57.780 --> 00:31:01.300]   And Jonathan's view is your house eats your money.
[00:31:01.300 --> 00:31:03.040]   Tell us about that.
[00:31:03.040 --> 00:31:07.860]   So over the course of my life, I've owned four houses.
[00:31:07.860 --> 00:31:10.340]   And yes, all of them have eaten money.
[00:31:10.340 --> 00:31:18.300]   A lot of people do this creative accounting where they somehow turn their houses into fabulous investments.
[00:31:18.840 --> 00:31:32.900]   But if you sit there and you run the numbers on how much it costs to own a house, you know, all those remodeling projects, all the money you spend on homeowners insurance and property taxes and how much you fork over in mortgage interest and so on and so on.
[00:31:32.900 --> 00:31:36.100]   And then, of course, the opportunity costs are where else the money could be.
[00:31:36.100 --> 00:31:39.620]   Houses are not a great investment.
[00:31:39.620 --> 00:31:40.740]   They're not terrible.
[00:31:40.740 --> 00:31:42.480]   I've owned one house after another.
[00:31:42.480 --> 00:31:49.420]   I like owning the place that I live, but I would never jump up and down and say a house is be-all and end-all.
[00:31:49.420 --> 00:31:50.760]   It does really two things for you.
[00:31:50.760 --> 00:31:53.040]   One, it fixes your housing costs.
[00:31:53.040 --> 00:31:58.060]   If you buy a house, you know what your housing costs are going to be pretty much from year to year.
[00:31:58.400 --> 00:32:01.520]   And two, it's a form of fixed-forced savings as you pay down the mortgage.
[00:32:01.520 --> 00:32:03.480]   Christine?
[00:32:03.480 --> 00:32:13.860]   This section is so interesting because, to me, it tackles household capital allocation, which is the thing that we don't talk that much about.
[00:32:14.000 --> 00:32:20.220]   We sort of move straight to investment allocation and the decisions you're making around your investment portfolio.
[00:32:20.220 --> 00:32:25.960]   But all of us have a set of choices that precede investing in our portfolios.
[00:32:25.960 --> 00:32:31.140]   And I love that this section discusses that decision-making squarely.
[00:32:31.140 --> 00:32:43.340]   And I was struck by how prescient some of the columns were about over-allocating to real estate, that they preceded the big real estate market meltdown,
[00:32:43.340 --> 00:32:51.560]   where Jonathan is cautioning about not going overboard on improving your home, on over-investing in properties.
[00:32:52.240 --> 00:32:59.980]   So that was something that was quite striking, was just how prescient those conversations were.
[00:32:59.980 --> 00:33:07.500]   And I'm not sure there were that many people talking about over-allocating to real estate prior to the real estate crisis.
[00:33:07.500 --> 00:33:14.420]   Certainly, there were murmurings, but it's impressive how these columns seem to predate the problem.
[00:33:14.920 --> 00:33:23.460]   Yeah, and I guess the only note I would add is that if you look at data from Robert Schiller, for example, the Yale University economist,
[00:33:23.460 --> 00:33:34.460]   you'll see that the long-term real return after inflation, the long-term real return on residential real estate is zero.
[00:33:34.460 --> 00:33:39.380]   You know, that's based on roughly a century of data.
[00:33:39.380 --> 00:33:44.820]   And there have been more recent studies that go back to the 17th century.
[00:33:44.820 --> 00:33:54.280]   And the consistent finding is that your home is not a particularly good investment in a financial sense.
[00:33:54.280 --> 00:34:04.120]   But I love the way Jonathan brings across the fact that this, like a lot of other investments, is not necessarily about the financial return.
[00:34:04.120 --> 00:34:13.120]   I mean, you get a psychic return from investing in your own home, even if you don't necessarily get a high financial return.
[00:34:13.120 --> 00:34:14.400]   All great points.
[00:34:14.400 --> 00:34:18.060]   The next few sections have to do with investing.
[00:34:18.060 --> 00:34:30.640]   We start out with your money and the markets, and then the math of investing, how the media tries to influence you on investing, the financial industry.
[00:34:31.280 --> 00:34:35.800]   So I want to sort of group all those together about investing.
[00:34:35.800 --> 00:34:40.680]   And Jonathan, if you could summarize, you know, the main topics.
[00:34:40.680 --> 00:34:47.760]   And by the way, within this is there's a list chapter, which has lists, columns that are lists.
[00:34:47.760 --> 00:34:49.160]   And I noticed you like lists.
[00:34:49.160 --> 00:34:52.200]   Every columnist loves lists.
[00:34:53.440 --> 00:34:55.540]   And lists are fun to read, too.
[00:34:55.540 --> 00:34:56.520]   Read those love lists.
[00:34:56.520 --> 00:34:57.040]   Yeah.
[00:34:57.040 --> 00:34:59.260]   There are a couple of sort of different themes within these.
[00:34:59.260 --> 00:35:01.060]   I mean, one is like the basics of investing.
[00:35:01.060 --> 00:35:11.540]   And, you know, I've done this column countless times, you know, 10 things you should know about investing, about how you're not going to beat the market and the importance of paying attention to costs and so on and so on.
[00:35:11.820 --> 00:35:27.640]   But another aspect of these pieces, and I think Jason could talk to this much more readily than I because it's really in his wheelhouse or other than mine, is in the late 1990s, behavioral finance really exploded.
[00:35:28.280 --> 00:35:37.740]   It hit the popular consciousness, and while Kahneman and Dversky had been looking at this stuff since the 1970s, suddenly all kinds of other academics were weighing in.
[00:35:37.740 --> 00:35:39.360]   Tons of research was coming out.
[00:35:39.360 --> 00:35:44.640]   And for me as a columnist, that research gave me extra legs.
[00:35:44.640 --> 00:35:51.960]   I mean, look, if you're trying to figure out something to write every week and there's a new interesting piece of research, it's like, hooray, that's another one down.
[00:35:52.920 --> 00:35:59.760]   And this was really a golden era of behavioral finance research, late 1990s, early 2000s.
[00:35:59.760 --> 00:36:04.980]   And so that also played into a lot of those pieces that appeared.
[00:36:04.980 --> 00:36:09.160]   And Jason, of course, during this time, you came out with your book, Your Money and Your Brain.
[00:36:09.160 --> 00:36:11.340]   Yeah.
[00:36:11.340 --> 00:36:16.160]   Jonathan, as he often is, he's being overly modest.
[00:36:16.160 --> 00:36:21.740]   He was really the pioneer in bringing attention to this field.
[00:36:22.340 --> 00:36:33.780]   This research had been around for a while, and certain people in the investing world were aware of it, but it had never really gotten much attention.
[00:36:33.780 --> 00:36:46.820]   And Jonathan really brought it to the fore and introduced the idea that, as I like to put it, it's not investments that make or lose money.
[00:36:46.820 --> 00:36:48.140]   It's investors.
[00:36:48.140 --> 00:36:59.500]   And he really brought to the public consciousness the idea that you should look in the mirror as an investor.
[00:36:59.500 --> 00:37:09.380]   Don't just look out the window at all those stupid people down on the street, but look in the mirror and look at the dummy who's looking back at you.
[00:37:09.580 --> 00:37:12.900]   I love the sections on investing.
[00:37:12.900 --> 00:37:23.900]   I have to say, from a personal standpoint, I learned so much about investing, but also talking to investors from Jonathan, from those columns.
[00:37:23.900 --> 00:37:35.960]   I wrote about this on Morningstar.com, just how influential he was to me in terms of kind of shaping the direction I wanted to go in with my career.
[00:37:35.960 --> 00:37:44.960]   Did I want to be someone who was sort of adding to the confusion and the cacophony about investing, or did I want to be someone who was helping to clarify?
[00:37:45.780 --> 00:37:50.580]   And it seemed like with every column, Jonathan was there clarifying and helping.
[00:37:50.580 --> 00:38:11.720]   And that is a through line in all of these columns, is just helping with the advice about having a decent savings rate, having a sane asset allocation, having a plan that you can live with through a variety of market climates, that those things would put you on a firm financial footing.
[00:38:11.720 --> 00:38:33.220]   And I was also struck, as I read through the columns, just frankly, the courage in them, in that so many of the entities that Jonathan would criticize, the financial advice industry, certainly the asset management industry with its constant production of various products, of varying degrees of helpfulness to investors.
[00:38:33.220 --> 00:38:47.460]   He was very critical, and I found power in that, and it really helped, I think, give me courage to say some of the same things when I was eventually charged with helping investors in the same way.
[00:38:47.960 --> 00:39:00.500]   When I was at the Wall Street Journal through this period, the managing editor for, I think, pretty much the entire period was Paul Steiger, and really wonderful individual, super supportive.
[00:39:00.500 --> 00:39:08.940]   And even though I was saying stuff that people on Wall Street didn't necessarily like, Paul was always supportive.
[00:39:08.940 --> 00:39:31.760]   I remember one time a delegation from Merrill Lynch came in to complain about something I had written, and so we ended up in the big editorial conference room on the ninth floor, and, you know, sitting around, and they're whining about this and that, and they'd cooked up a bunch of numbers that contradicted a set of numbers that I had, and their numbers were just flat out wrong.
[00:39:32.480 --> 00:39:45.280]   And so we sat there, and they made their spiel, and I took it apart, and as we walked out of the conference room, Steiger leaned into me and whispered into my ear, they didn't lay a hand on you.
[00:39:45.280 --> 00:39:58.960]   And that was the way it was, you know, so even though, you know, we were obviously taking their advertising dollars, it wasn't expected that we should, you know, kiss their feet.
[00:39:59.320 --> 00:40:01.700]   It was okay to be critical, which was wonderful.
[00:40:01.700 --> 00:40:14.660]   So coming back to the stuff about behavioral finance, as I went through my time at the journal, there were really sort of four sets of interesting research on what I would say is the human side of money.
[00:40:15.240 --> 00:40:40.980]   gave me sort of a few extra years as a columnist, and one was behavioral finance, then there was an area, again, Jason did much more on this than I did, but neuroeconomics, then there was the whole area of evolutionary psychology, which is very closely connected to neuroeconomics and how it influences our thinking, and then an area that became particularly close to my heart, and there's a chapter within the book devoted to some of the columns, on happiness research.
[00:40:40.980 --> 00:40:55.920]   And those four areas, happiness research, evolutionary psychology, neuroeconomics, and behavioral finance, to this day, remain great, fruitful areas for anybody who wants to write about human behavior, and particularly human financial behavior.
[00:40:56.920 --> 00:41:13.960]   I guess the only real trick here, and not much of a trick, because I could figure it out, was just to look at the research and say, you know, what does this mean for the average individual?
[00:41:14.300 --> 00:41:23.940]   How can I take the insight that some poor PhD has spent, you know, years looking into, and turning it into, you know, one or two nuggets that people can use in everyday life?
[00:41:23.940 --> 00:41:25.000]   And that's the trick.
[00:41:25.000 --> 00:41:29.300]   I, as a reporter, as a columnist, I hated picking up the telephone.
[00:41:29.300 --> 00:41:33.660]   I didn't like interviewing people, but I enjoyed reading the research.
[00:41:34.020 --> 00:41:43.020]   So, instead of calling people up on the phone, I would just scroll through and see what was the latest research out there, and read the papers, and see if I could somehow turn it into an article.
[00:41:43.020 --> 00:41:49.440]   My dad had an expression that I think really applies to Jonathan's work in this area.
[00:41:49.440 --> 00:41:54.320]   My dad used to say, the hardest thing in life is to make something look easy.
[00:41:54.920 --> 00:41:57.540]   And Jonathan makes it look easy.
[00:41:57.540 --> 00:42:00.500]   So, don't underestimate how much work it takes.
[00:42:00.500 --> 00:42:02.440]   And don't believe him when he says it.
[00:42:02.440 --> 00:42:05.800]   Well, Jason, you knew from early on.
[00:42:05.800 --> 00:42:07.460]   You saw the chewed-up pens.
[00:42:07.460 --> 00:42:08.480]   Yes, that's right.
[00:42:08.480 --> 00:42:09.220]   That's right.
[00:42:09.220 --> 00:42:22.720]   When I was at Forbes magazine, Jason and others would go into the metal desk and pull out the drawer, and there would be a series of pens that had been, the tops of which had been chewed to nothing.
[00:42:22.720 --> 00:42:24.080]   Smithereens.
[00:42:24.080 --> 00:42:24.900]   Smithereens.
[00:42:24.900 --> 00:42:29.800]   And I would add, that's a practice that you continued at the Wall Street Journal.
[00:42:29.800 --> 00:42:35.780]   I'll paraphrase Alan Roth on this, who said there's a complexity to getting to simplicity.
[00:42:35.780 --> 00:42:36.900]   Yeah, that's right.
[00:42:36.900 --> 00:42:37.880]   Okay.
[00:42:37.880 --> 00:42:41.320]   I want to get into money over your lifetime.
[00:42:41.320 --> 00:42:45.740]   I found this section to be really interesting to me.
[00:42:45.740 --> 00:42:47.900]   In other words, you know, what is it all about?
[00:42:47.900 --> 00:42:49.660]   So, money over your lifetime.
[00:42:49.660 --> 00:43:07.500]   One of the things that I, right towards the end of my time at the Journal, so 2007, 2008, the concept I became super interested in was human capital and how human capital is really, you know, thing around which you can arrange your entire financial life.
[00:43:07.560 --> 00:43:11.020]   So, human capital, you know, it drives your ability to borrow money.
[00:43:11.020 --> 00:43:13.340]   It drives your ability to save.
[00:43:13.340 --> 00:43:16.200]   It drives your portfolio's allocation.
[00:43:16.200 --> 00:43:20.160]   You know, you want more in stocks early in your career when you still have this big paycheck coming in.
[00:43:20.160 --> 00:43:22.440]   You want less as you head towards retirement.
[00:43:22.440 --> 00:43:24.540]   It also drives your insurance need.
[00:43:24.620 --> 00:43:29.560]   You know, to protect your human capital, you need health insurance, you need life insurance, you need disability insurance.
[00:43:29.560 --> 00:43:37.960]   So, human capital, of all the concepts out there, when it comes to defining your financial life, is probably the most important.
[00:43:37.960 --> 00:43:42.140]   And so, that's really where that section kicks off.
[00:43:42.720 --> 00:43:54.620]   This section is a great reminder to people that you can think about your human capital as resembling, maybe it resembles a stock, maybe it resembles a bond.
[00:43:54.620 --> 00:44:06.640]   If, for example, you're a tenured high school teacher and you're fairly young, your human capital is probably a lot like a bond.
[00:44:07.380 --> 00:44:11.940]   You've got job security, you've got decades ahead of you.
[00:44:11.940 --> 00:44:27.120]   So, because your human capital, which is a portion of your overall portfolio, is quite safe and secure, you can afford to take more risk with the financial part of your capital.
[00:44:27.120 --> 00:44:37.240]   You know, somebody whose human capital is like a bond can probably safely afford to invest quite a bit more in stocks.
[00:44:37.880 --> 00:44:44.440]   Then, somebody whose human capital is probably more like a stock.
[00:44:44.440 --> 00:44:48.380]   People who work in the medical field are generally, human capital is like a bond.
[00:44:48.380 --> 00:44:51.440]   I mean, because it's not economically cyclical.
[00:44:51.440 --> 00:44:54.340]   People get sick all the time, get hurt all the time.
[00:44:54.340 --> 00:44:56.680]   So, it has nothing to do with the economy.
[00:44:56.680 --> 00:45:01.700]   Whereas, maybe if you're in manufacturing or something, it's more like a stock.
[00:45:01.700 --> 00:45:03.260]   So, that may have some effect.
[00:45:03.260 --> 00:45:12.840]   And even in technology workers, a programmer or something, I mean, you may have cyclical earnings, ups and downs of the technology industry.
[00:45:12.840 --> 00:45:15.160]   So, you're more like a stock than a bond.
[00:45:15.540 --> 00:45:25.080]   And so, you may adjust your portfolio accordingly based upon your human capital and the potential to have consistency of human capital.
[00:45:25.080 --> 00:45:26.040]   It's all very interesting.
[00:45:26.040 --> 00:45:26.920]   Christine?
[00:45:27.180 --> 00:45:37.120]   I love the components of the book that delve into retirement and finding enough, determining whether you've actually saved enough to retire.
[00:45:37.120 --> 00:45:45.540]   And quantifying enough, as Jonathan discusses in the book, is a very subjective question.
[00:45:45.820 --> 00:45:54.720]   Helping people determine whether they have saved enough and how much they can reasonably spend, how much they can give to their loved ones.
[00:45:54.720 --> 00:46:02.680]   Some of the columns on that topic, I think, are incredibly valuable and do stand the test of time.
[00:46:02.680 --> 00:46:10.420]   So, I'd like at this point to just put in a plug for Christine's book that came out last year, which I think is superb, absolutely superb.
[00:46:10.780 --> 00:46:17.000]   And I interviewed Christine for How to Retire, the name of the book, in episode number 73.
[00:46:17.000 --> 00:46:29.740]   What it speaks to, to me, is the complexity and difficulty and emotional trauma of giving up your human capital and moving into retirement.
[00:46:29.740 --> 00:46:36.360]   Retirement is hung out there as this sort of prize at the end of this four-decade journey of saving and investing.
[00:46:36.920 --> 00:46:48.260]   But, in fact, when you retire, you not only lose a paycheck, you lose your identity, you lose social connections, you lose your emotional, intellectual, and physical stimulation.
[00:46:48.260 --> 00:46:49.720]   I mean, it is a trauma.
[00:46:49.720 --> 00:46:52.060]   And I don't think it's appreciated enough.
[00:46:52.060 --> 00:47:01.460]   And if you read some of the interviews that Christine does in that book, you really come to appreciate how difficult retirement is.
[00:47:01.560 --> 00:47:06.400]   And it's not disappearing off into the sunset for 20 or 30 years of fun, fun, fun.
[00:47:06.400 --> 00:47:07.800]   It's quite different.
[00:47:07.800 --> 00:47:10.820]   Well, thanks for that, Jonathan.
[00:47:10.820 --> 00:47:14.180]   And it's a badge of honor that you wrote the foreword for the book.
[00:47:14.180 --> 00:47:16.060]   I so appreciate that.
[00:47:16.060 --> 00:47:19.880]   And my soundbite on the book is just that this is not a math problem.
[00:47:19.880 --> 00:47:31.320]   And that's a message to the bogleheads who might be listening, who sometimes get a little lost in the spreadsheets, that there are many more dimensions to retirement planning than some sort of number.
[00:47:31.320 --> 00:47:32.160]   Yeah.
[00:47:32.160 --> 00:47:38.460]   And Christine's book is so good that my four-month-old puppy ate the entire thing.
[00:47:40.700 --> 00:47:50.720]   And after my puppy ate the entire book, I immediately went out and bought another copy and put it on the top shelf where it's safe as a reference.
[00:47:50.720 --> 00:47:52.760]   Thank you for that.
[00:47:52.760 --> 00:47:53.540]   Okay.
[00:47:53.540 --> 00:47:59.140]   The last part of Jonathan's book covers what is a rich life.
[00:47:59.140 --> 00:48:04.600]   Jonathan, you talk about this thing called a rich life and money and well-being.
[00:48:05.000 --> 00:48:09.740]   And I want to describe, in your own words, here you are, right, your situation.
[00:48:09.740 --> 00:48:11.520]   I mean, what is a rich life to you?
[00:48:11.520 --> 00:48:28.320]   So in the book is the final column that I wrote for The Wall Street Journal in 2008 before I departed for Citigroup for six years or as Jason and my other friends from the journalism world would call to the dark side.
[00:48:30.100 --> 00:48:40.260]   And in that final column for The Wall Street Journal in 2008, I said that the rich life, the happy life sort of consists of three key components.
[00:48:40.260 --> 00:48:44.940]   I mean, one is, yes, you do want a sense of financial security.
[00:48:44.940 --> 00:48:49.600]   And that is why we do all this saving and investing over many decades.
[00:48:49.600 --> 00:48:52.420]   But two, you want social connections.
[00:48:52.420 --> 00:48:55.960]   You want to be surrounded by people you love.
[00:48:56.960 --> 00:49:03.520]   And, you know, all the research says that having a, you know, rich social network is a huge source of happiness.
[00:49:03.520 --> 00:49:07.880]   And then third, you need a sense of purpose.
[00:49:07.880 --> 00:49:11.520]   You need a reason to get out of bed in the morning.
[00:49:11.520 --> 00:49:13.180]   And it's not just during your working years.
[00:49:13.180 --> 00:49:14.780]   It's also during your retirement.
[00:49:14.780 --> 00:49:17.380]   You know, people head off into retirement and say, I'm going to relax.
[00:49:17.380 --> 00:49:17.680]   No.
[00:49:17.680 --> 00:49:22.280]   You head off into retirement and after two months of relaxing, you're bored out of your brain.
[00:49:22.280 --> 00:49:24.580]   And then you need a reason to get out of bed in the morning.
[00:49:25.160 --> 00:49:26.100]   So here I am.
[00:49:26.100 --> 00:49:29.060]   I don't know how many more months I have.
[00:49:29.060 --> 00:49:34.940]   My best guess, based on how my treatment is going and so on, is that I might have seven or eight more months.
[00:49:34.940 --> 00:49:37.320]   I don't know that it's going to be much more than that.
[00:49:37.320 --> 00:49:39.260]   That's better than I was initially promised.
[00:49:39.260 --> 00:49:42.860]   When I was diagnosed 12 months ago, I was given 12 months to live.
[00:49:42.860 --> 00:49:44.920]   So I've made it to that.
[00:49:45.440 --> 00:49:47.720]   And at this point, I'm still in okay shape.
[00:49:47.720 --> 00:49:52.260]   But for those who are curious, my treatment plan is failing.
[00:49:52.260 --> 00:49:54.760]   And so I'm trying to get on to a new treatment plan.
[00:49:54.760 --> 00:49:56.520]   I'm trying to get on to a clinical trial.
[00:49:56.520 --> 00:49:59.460]   But the cancer is continuing to spread.
[00:49:59.460 --> 00:50:00.940]   It's spreading up and down my spine.
[00:50:00.940 --> 00:50:02.300]   It's spreading in my brain.
[00:50:02.300 --> 00:50:05.380]   You know, I've had frequent doses of radiation and so on.
[00:50:05.380 --> 00:50:10.460]   And I need a new treatment plan if I'm going to make it any more than sort of seven or eight months.
[00:50:10.680 --> 00:50:11.940]   So that's where I stand today.
[00:50:11.940 --> 00:50:20.100]   Nonetheless, despite all of that, despite the fact that I know that time is short, I do not get up every morning and binge watch Netflix.
[00:50:20.100 --> 00:50:34.300]   I get up every morning and think about what it is that I can do to have that sense of progress, that sense of striving, that sense that I'm doing something useful with my life.
[00:50:34.300 --> 00:50:35.740]   I can't tell you.
[00:50:35.740 --> 00:50:37.520]   I mean, that, you know, it's better than crack.
[00:50:37.520 --> 00:50:38.680]   Well, not that I've ever tried crack.
[00:50:38.680 --> 00:50:39.920]   But I think it's better than crack.
[00:50:40.600 --> 00:50:48.940]   To have that sense of purpose, you know, to come to the end of the day and say, yeah, I accomplished something, that's really valuable.
[00:50:48.940 --> 00:51:02.280]   And for anybody out there who's trying to have a richer life, I would encourage them to figure out what it is that they are passionate about, what will make their days fulfilling, and focus on those things.
[00:51:02.280 --> 00:51:13.080]   And the wonderful thing about being financially independent and having a healthy amount of savings is that you can devote your life to the things you care about most.
[00:51:13.180 --> 00:51:20.980]   And I would encourage people to save and invest and manage their money with the goal of being able to lead the life that they want.
[00:51:22.400 --> 00:51:24.740]   Well, Jonathan, that's a very powerful message.
[00:51:24.740 --> 00:51:26.820]   Thank you so much for everything you've done.
[00:51:26.820 --> 00:51:29.140]   Thank you for being on the podcast.
[00:51:29.140 --> 00:51:30.200]   Thank you, Christine.
[00:51:30.200 --> 00:51:32.120]   Thank you, Jason, for being with us today.
[00:51:32.120 --> 00:51:33.520]   Well, thank you, Rick.
[00:51:33.580 --> 00:51:37.100]   And thank you to the Bogle Center for pursuing this project.
[00:51:37.100 --> 00:51:43.660]   I mean, if this is the last thing I do and it works, I will happily take that as a legacy.
[00:51:44.200 --> 00:51:47.060]   We all are so happy to do this for you, Jonathan.
[00:51:47.060 --> 00:51:48.620]   It's been a real honor.
[00:51:48.620 --> 00:51:49.480]   So thank you.
[00:51:49.480 --> 00:51:49.720]   Yep.
[00:51:49.720 --> 00:51:53.180]   The best form of friendship is being able to show you're a friend.
[00:51:53.180 --> 00:51:54.760]   Thank you for listening.
[00:51:54.760 --> 00:52:02.260]   Visit BogleCenter.net to make a contribution to the Jonathan Clements Getting Going on Savings Initiative
[00:52:02.260 --> 00:52:07.840]   and read the best of Jonathan Clements, classic columns on money and life.
[00:52:07.840 --> 00:52:10.180]   This concludes this special podcast.
[00:52:10.180 --> 00:52:16.120]   I'll have a new episode next month and hopefully meet many of you in October in San Antonio.
[00:52:16.120 --> 00:52:22.980]   In the meantime, visit BogleCenter.net, Bogleheads.org, the Bogleheads Wiki, Bogleheads Twitter,
[00:52:22.980 --> 00:52:27.200]   the Bogleheads YouTube channel, Bogleheads Facebook, Bogleheads Reddit.
[00:52:27.200 --> 00:52:31.680]   Join one of your local Bogleheads chapters and get others to join.
[00:52:31.680 --> 00:52:32.700]   Thanks for listening.
[00:52:32.700 --> 00:52:47.260]   Bogleheads Facebook, Bogleheads Facebook, Bogleheads Facebook, Bogleheads Facebook, Bogleheads Twitter,

