
[00:00:00.000 --> 00:00:05.480]   The holidays start here at Ralph's with a variety of options to celebrate traditions old and new.
[00:23:24.640 --> 00:23:28.640]   So fee only basically just means that we only charge our clients fees.
[00:23:28.640 --> 00:23:31.640]   The only way that I get paid is from checks that clients write me.
[00:23:31.640 --> 00:23:33.640]   I don't get paid to transact insurance.
[00:23:33.640 --> 00:23:37.640]   I don't get paid to transact investments or to sell annuities or anything else.
[00:23:37.640 --> 00:23:41.640]   And the reason -- I don't say that commissions are bad.
[00:23:41.640 --> 00:23:45.640]   I don't want to put a moral statement on commissions.
[00:23:45.640 --> 00:23:49.640]   I just believe that there are a lot of conflicts of interest that exist within the commission world.
[00:23:49.640 --> 00:23:55.640]   Now, to all the critics out there, there are certainly conflicts of interest with all businesses.
[00:23:55.640 --> 00:23:57.640]   And fee only is not immune.
[00:23:57.640 --> 00:24:03.640]   But there is a certain level of conflict of interest, particularly in the insurance world, that I prefer to avoid.
[00:24:03.640 --> 00:24:10.640]   And that one is I prefer to separate the giving of advice from how I get paid.
[00:24:10.640 --> 00:24:16.640]   And what I mean by that is if I want a client to pay me to recommend what insurance they should purchase,
[00:24:16.640 --> 00:24:18.640]   I do not want to get paid when they buy it.
[00:24:18.640 --> 00:24:22.640]   Because when I get paid when they buy it, then inherently in the back of my mind I'm thinking,
[00:24:22.640 --> 00:24:28.640]   "Well, insurance product A may be better than B, but B pays me four times as much.
[00:24:28.640 --> 00:24:30.640]   And so should I recommend B?
[00:24:30.640 --> 00:24:33.640]   Because it's a good product, but it's not the best product."
[00:24:33.640 --> 00:24:35.640]   And I just don't want to deal with that conflict.
[00:24:35.640 --> 00:24:40.640]   So clients come to me, they pay me, and they pay our advisors to tell them what type of insurance they need,
[00:24:40.640 --> 00:24:42.640]   how to get it, how much to get.
[00:24:42.640 --> 00:24:45.640]   But the advisor doesn't get paid whenever they actually buy it.
[00:24:45.640 --> 00:24:46.640]   They get paid for their advice.
[00:24:46.640 --> 00:24:48.640]   And I just personally like that model.
[00:24:48.640 --> 00:24:52.640]   So what about the problem with that model of two things?
[00:24:52.640 --> 00:24:54.640]   So let's use insurance as an example.
[00:24:54.640 --> 00:24:58.640]   I'm not aware of any insurance company that will sell an insurance policy without a commission attached.
[00:24:58.640 --> 00:24:59.640]   Absolutely.
[00:24:59.640 --> 00:25:01.640]   Right. So there's always going to be a commission involved.
[00:25:01.640 --> 00:25:10.640]   What about those people that simply either don't have the money or don't see the value because they're not of the--
[00:25:10.640 --> 00:25:16.640]   they're not accustomed to going and saying, "Oh, I'm just going to sit down and hire people for $200 an hour."
[00:25:16.640 --> 00:25:22.640]   Because I've sold--here's the challenge that I struggled through when I was making the decision.
[00:25:22.640 --> 00:25:24.640]   Because I did when I joined XY.
[00:25:24.640 --> 00:25:28.640]   I was never listed on the website publicly because I didn't finish my RIA registration.
[00:25:28.640 --> 00:25:31.640]   But I was a member for, I think, five months.
[00:25:31.640 --> 00:25:35.640]   And when I decided not to launch my firm, I dropped my membership.
[00:25:35.640 --> 00:25:42.640]   But the concern I had was if I go fee only, that means I can't sell insurance.
[00:25:42.640 --> 00:25:51.640]   And I have helped hundreds of people who I don't believe ever would have been willing to pay $200 an hour to me.
[00:25:51.640 --> 00:25:56.640]   But they needed term life insurance and they needed a disability income insurance policy.
[00:25:56.640 --> 00:26:01.640]   And I was able to, because I helped them with those things and because there were enough commissions there,
[00:26:01.640 --> 00:26:03.640]   I could afford to go and meet with them.
[00:26:03.640 --> 00:26:06.640]   What do you say about that objection?
[00:26:06.640 --> 00:26:15.640]   Yeah, I mean, I would say that basically the argument there is that it's targeting a lower income, lower asset client
[00:26:15.640 --> 00:26:17.640]   that really just can't afford to meet with an advisor.
[00:26:17.640 --> 00:26:23.640]   And to be fair, people that are looking for financial advice generally can afford $100 to $200.
[00:26:23.640 --> 00:26:25.640]   Now whether or not they're willing to pay for it's a different story.
[00:26:25.640 --> 00:26:29.640]   But the issue with commissions is that they're still paying you.
[00:26:29.640 --> 00:26:35.640]   That fee just gets buried in the commissioned product and it comes out as a commission.
[00:26:35.640 --> 00:26:38.640]   And so the clients don't really see it because they're not writing a check.
[00:26:38.640 --> 00:26:39.640]   But ultimately it's coming out of their pocket.
[00:26:39.640 --> 00:26:41.640]   It just comes out in a different way.
[00:26:41.640 --> 00:26:45.640]   I mean, ultimately we're not running charities.
[00:26:45.640 --> 00:26:47.640]   I mean, people are getting paid to do work.
[00:26:47.640 --> 00:26:48.640]   Absolutely.
[00:26:48.640 --> 00:26:55.640]   So is there possibly a subset of the community that just has to -- can only afford the commission split in part?
[00:26:55.640 --> 00:26:56.640]   That's absolutely possible.
[00:26:56.640 --> 00:27:03.640]   And if that's the case, then I'd really like to hear why insurance companies won't let us transact insurance without a commission.
[00:27:03.640 --> 00:27:05.640]   That's what I want to know.
[00:27:05.640 --> 00:27:10.640]   Like why can't I sell a term life insurance policy and not take a commission?
[00:27:10.640 --> 00:27:14.640]   It's actually illegal to give that commission back to the client.
[00:27:14.640 --> 00:27:15.640]   I mean, they've really blocked us.
[00:27:15.640 --> 00:27:19.640]   So that's a whole other argument on insurance reform that I hope happens one day.
[00:27:19.640 --> 00:27:24.640]   But, you know, ultimately I want to be on the right side with my client.
[00:27:24.640 --> 00:27:25.640]   And --
[00:27:25.640 --> 00:27:27.640]   Real quick, I want to explore that because it's something that's interesting.
[00:27:27.640 --> 00:27:31.640]   And since I know it was kind of a leading question because I know you care about it.
[00:27:31.640 --> 00:27:37.640]   Are you aware of people who are arguing and lobbying for that to be changed?
[00:27:37.640 --> 00:27:38.640]   I'm not.
[00:27:38.640 --> 00:27:40.640]   And it really -- it makes me sad.
[00:27:40.640 --> 00:27:43.640]   But it is something -- I guess I could say this.
[00:27:43.640 --> 00:27:46.640]   I'm actually running for the NAPFA National Board this year.
[00:27:46.640 --> 00:27:54.640]   And that's one of the things that I'm kind of putting my stamp on and saying that, you know, as fee-only advisors, we've really carved --
[00:27:54.640 --> 00:27:57.640]   and I'm sorry, I should probably say NAPFA is the National Association of Personal Financial Advisors.
[00:27:57.640 --> 00:28:02.640]   They're the leading organization of fee-only financial advisors that's out there.
[00:28:02.640 --> 00:28:06.640]   And they're the ones who -- I think they're the ones who named it fee-only.
[00:28:06.640 --> 00:28:08.640]   They're the ones that really pushed that messaging.
[00:28:08.640 --> 00:28:15.640]   And I haven't seen anything coming from them, and that's who it's going to come from, on, hey, why can't we transact insurance?
[00:28:15.640 --> 00:28:19.640]   And, you know, it used to be you couldn't transact investments without a commission either.
[00:28:19.640 --> 00:28:25.640]   And we've finally gotten to where, you know, as a fee-only advisor, I can help clients with their investments and not earn a commission.
[00:28:25.640 --> 00:28:27.640]   And so I'd love to see that come from the insurance industry.
[00:28:27.640 --> 00:28:32.640]   But, you know, that's an uphill battle that the fee-only advisor community is very small.
[00:28:32.640 --> 00:28:34.640]   The insurance lobby is very large.
[00:28:34.640 --> 00:28:36.640]   I mean, they always have the tallest building in every city.
[00:28:36.640 --> 00:28:39.640]   So, you know, they have bigger lobbying dollars than we do.
[00:28:39.640 --> 00:28:42.640]   Who is it here in Dallas that I saw flying in?
[00:28:42.640 --> 00:28:46.640]   It was -- oh, I don't know who Dallas would be.
[00:28:46.640 --> 00:28:47.640]   There's a big one.
[00:28:47.640 --> 00:28:49.640]   But, yeah, you're right.
[00:28:49.640 --> 00:28:52.640]   So I've thought about this one, and I think it's interesting to talk through.
[00:28:52.640 --> 00:28:56.640]   I've thought about it, just said, okay, let's assume that I'm Joshua Sheets.
[00:28:56.640 --> 00:28:58.640]   I'm CEO of an insurance company.
[00:28:58.640 --> 00:29:03.640]   What's my incentive to offer insurance with no commissions?
[00:29:03.640 --> 00:29:13.640]   Because the reason that -- from the insurance company's perspective, they have to offer the commission -- well, excuse me, let me not say they have to.
[00:29:13.640 --> 00:29:16.640]   They offer the commission to incentivize agents to sell their product.
[00:29:16.640 --> 00:29:22.640]   And so this is where we wind up in a problem because some companies want to compensate.
[00:29:22.640 --> 00:29:30.640]   If an agent is looking at product A and looking at product B, and A is inferior, well, how is A going to make up the difference?
[00:29:30.640 --> 00:29:35.640]   Well, they could make the product better, but a lot of times in insurance that takes a tremendous amount of time.
[00:29:35.640 --> 00:29:37.640]   Maybe you've got a bad risk pool.
[00:29:37.640 --> 00:29:41.640]   You did poor underwriting 20 years ago, and you've got incredibly -- let's stick with life insurance, a good example.
[00:29:41.640 --> 00:29:51.640]   So you did bad underwriting 20 years ago, and now there's a new CEO that comes in, and you've got this risky pool that has a higher than it should be mortality rate.
[00:29:51.640 --> 00:29:57.640]   And so now you as a life insurance company president are sitting there looking and saying, well, I can't recover from this.
[00:29:57.640 --> 00:30:01.640]   It's going to take 20 or 30 or 40 years for me to clean up this risk pool.
[00:30:01.640 --> 00:30:04.640]   But what I can do is juice the commissions a little bit.
[00:30:04.640 --> 00:30:11.640]   And if I juice the commissions, then it offers -- it opens up the marketplace, and some agents will look at that and say, you know what, I will go ahead and sell company A.
[00:30:11.640 --> 00:30:21.640]   So I love the theory of it, but I don't know what could actually start the market force going other than a consumer outcry for it.
[00:30:21.640 --> 00:30:29.640]   So -- and what's interesting is we actually have some companies that are mimicking this concept without actually -- without being 100%.
[00:30:29.640 --> 00:30:34.640]   So one example is there's a company that I use called Low Load Insurance Services.
[00:30:34.640 --> 00:30:36.640]   They're an insurance brokerage firm.
[00:30:36.640 --> 00:30:41.640]   And what brokerage means is that they just represent a lot of different companies instead of a single company.
[00:30:41.640 --> 00:30:44.640]   So the way that they operate is all of their agents are salaried.
[00:30:44.640 --> 00:30:47.640]   No one in their firm is paid a commission.
[00:30:47.640 --> 00:30:51.640]   They're not paid bonuses based on sales or anything like that.
[00:30:51.640 --> 00:30:54.640]   They're paid a salary just like, you know, many employees out there in America.
[00:30:54.640 --> 00:31:00.640]   Now, when that product is transacted, the company certainly earns a commission because that's the only way that they can get paid.
[00:31:00.640 --> 00:31:02.640]   But all their agents are salaried.
[00:31:02.640 --> 00:31:05.640]   And so we look at that and think, well, all their agents are doing a great job.
[00:31:05.640 --> 00:31:07.640]   They're rewarded based on customer service.
[00:31:07.640 --> 00:31:10.640]   They're -- you know, if they're not doing a good job, they'll be fired.
[00:31:10.640 --> 00:31:12.640]   And yet all of them are salaried.
[00:31:12.640 --> 00:31:13.640]   They're not relying on commissions.
[00:31:13.640 --> 00:31:15.640]   And so, you know, is that the perfect model?
[00:31:15.640 --> 00:31:16.640]   No.
[00:31:16.640 --> 00:31:18.640]   But it is a kind of a step in that direction.
[00:31:18.640 --> 00:31:20.640]   And that's the way they serve fee-only advisors.
[00:31:20.640 --> 00:31:21.640]   They don't work with retail clients.
[00:31:21.640 --> 00:31:23.640]   They only work with the clients that are fee-only advisors.
[00:31:23.640 --> 00:31:31.640]   And so, you know, when I go to them and say, hey, I want this client to have a million-dollar term life insurance policy, they don't look at it and go, yeah, but we could sell them whole life.
[00:31:31.640 --> 00:31:32.640]   That's not their role.
[00:31:32.640 --> 00:31:35.640]   Now, again, they're shopping a lot of different insurance companies.
[00:31:35.640 --> 00:31:37.640]   They are not an insurance company themselves.
[00:31:37.640 --> 00:31:41.640]   But it is an interesting model to see that it certainly works from a business perspective.
[00:31:41.640 --> 00:31:45.640]   They are growing like gangbusters in terms of bringing on new agents and serving more advisors.
[00:31:45.640 --> 00:31:48.640]   You know, could it work from the point of an insurance company?
[00:31:48.640 --> 00:31:52.640]   You know, was it A.G. Edwards?
[00:31:52.640 --> 00:31:56.640]   Who was the company back in the day that was like, you know, buy term, invest the rest?
[00:31:56.640 --> 00:31:57.640]   That was Al Williams.
[00:31:57.640 --> 00:31:58.640]   Al Williams.
[00:31:58.640 --> 00:32:00.640]   And people said they were crazy.
[00:32:00.640 --> 00:32:01.640]   No one will buy this product.
[00:32:01.640 --> 00:32:02.640]   Why would you sell this product?
[00:32:02.640 --> 00:32:09.640]   And here we are that finally, you know, term life insurance has taken off in terms of being recognized as the right product for some clients.
[00:32:09.640 --> 00:32:14.640]   You know, certainly not all clients and whole life may still make sense or different forms of, you know, life insurance.
[00:32:14.640 --> 00:32:16.640]   But I think it will happen.
[00:32:16.640 --> 00:32:17.640]   It just takes time.
[00:32:17.640 --> 00:32:20.640]   So that's a good example because here's the problem.
[00:32:20.640 --> 00:32:26.640]   What kind of reputation do -- because now Al Williams, he sold his company and now it's been sold again.
[00:32:26.640 --> 00:32:29.640]   And I think Citigroup still owns it or did they divest of it?
[00:32:29.640 --> 00:32:30.640]   I couldn't even tell you.
[00:32:30.640 --> 00:32:32.640]   Anyway, it's called Primerica now.
[00:32:32.640 --> 00:32:34.640]   What kind of grand reputation do they have?
[00:32:34.640 --> 00:32:37.640]   Is it -- and you've got to answer the question.
[00:32:37.640 --> 00:32:42.640]   Well, to be fair, I don't know of any insurance company with a grand reputation.
[00:32:42.640 --> 00:32:43.640]   Okay, too shabby.
[00:32:43.640 --> 00:32:49.640]   Have you ever seen an insurance agent walk into a group of people and be like, oh, yay?
[00:32:49.640 --> 00:32:56.640]   But, I mean, to take a step back, and this is -- I finally came up with this metaphor and I may have stolen it from somebody, but I'm not sure.
[00:32:56.640 --> 00:33:05.640]   When I try to explain fee only and why I do fee only and why I operate this way, why I encourage folks to do it is I know nothing about cars.
[00:33:05.640 --> 00:33:08.640]   Okay, I know how to crank it and I know how to put it to drive.
[00:33:08.640 --> 00:33:12.640]   And maybe I could jump it off if the battery doesn't -- other than that, I know nothing about cars.
[00:33:12.640 --> 00:33:19.640]   So every time I take it to get the oil changed at its 5,000-mile mark, which is when they tell me I need to do it, I guess that's right,
[00:33:19.640 --> 00:33:23.640]   I show up and they always bring me my air filter and it's covered in leaves.
[00:33:23.640 --> 00:33:29.640]   And I'm like -- and I'm thinking to myself, you probably went out back and got a bunch of leaves and crushed them up and poured them on this air filter,
[00:33:29.640 --> 00:33:34.640]   and now you're telling me I need to pay you like 60 bucks to change the air filter, which is baffling because you already have it out.
[00:33:34.640 --> 00:33:36.640]   So it obviously wasn't a big deal to put in.
[00:33:36.640 --> 00:33:37.640]   And I don't know.
[00:33:37.640 --> 00:33:39.640]   So what do I do?
[00:33:39.640 --> 00:33:42.640]   Do I take it to another mechanic and they tell me, oh, no, those first mechanics were idiots.
[00:33:42.640 --> 00:33:45.640]   You actually -- you need to get your brake pads changed.
[00:33:45.640 --> 00:33:50.640]   What if there was a guy down the road that all he did was diagnostics?
[00:33:50.640 --> 00:33:55.640]   You take your car in, he tells you you need your air filter changed, you need your brake pads changed, and that's it.
[00:33:55.640 --> 00:33:58.640]   And he checks everything out, and that's all he does.
[00:33:58.640 --> 00:34:01.640]   You pay him for his time, pay him 100 bucks, and he gives you that.
[00:34:01.640 --> 00:34:06.640]   And then you can go shop around for who does the best job or who is the cheapest for brake pads.
[00:34:06.640 --> 00:34:11.640]   But he's not incentivized because he doesn't care if you actually get your brake pads changed.
[00:34:11.640 --> 00:34:14.640]   He got paid to tell you your brake pads were bad.
[00:34:14.640 --> 00:34:16.640]   That's what we're trying to build.
[00:34:16.640 --> 00:34:19.640]   We're trying to separate these conflicts of interest that have haunted --
[00:34:19.640 --> 00:34:21.640]   I mean, who trusts their mechanic?
[00:34:21.640 --> 00:34:27.640]   No one trusts a mechanic because you don't know and you get taken advantage of or you could -- or you think you're getting taken advantage of.
[00:34:27.640 --> 00:34:32.640]   And so what if we created a community of financial advisors that all they did was give advice
[00:34:32.640 --> 00:34:36.640]   and let the people that transact do their thing, they can keep doing what they're doing,
[00:34:36.640 --> 00:34:39.640]   but that way you just know that you're getting good advice.
[00:34:39.640 --> 00:34:40.640]   Right.
[00:34:40.640 --> 00:34:43.640]   So it's a good -- that's a perfect metaphor.
[00:34:43.640 --> 00:34:51.640]   And because the most difficult question I get asked on this show, and I've said this many times, is,
[00:34:51.640 --> 00:34:54.640]   "Joshua, how do you find a great financial advisor?"
[00:34:54.640 --> 00:34:59.640]   And the struggle is -- so previously when I was with Northwestern Mutual,
[00:34:59.640 --> 00:35:05.640]   I believe I was -- I started as a good financial advisor, and I believe I became a great financial advisor.
[00:35:05.640 --> 00:35:08.640]   But I dealt with all of the conflicts of interest.
[00:35:08.640 --> 00:35:11.640]   I sold commissioned insurance products.
[00:35:11.640 --> 00:35:14.640]   I sold some commissioned investment products.
[00:35:14.640 --> 00:35:17.640]   And I charged fees on investment products.
[00:35:17.640 --> 00:35:21.640]   And so I was in that hybrid fee and commission model.
[00:35:21.640 --> 00:35:23.640]   Like, that's where things were.
[00:35:23.640 --> 00:35:27.640]   So -- and I have tons of conflicts of interest.
[00:35:27.640 --> 00:35:29.640]   Every one of us does.
[00:35:29.640 --> 00:35:39.640]   And although I look back and I have a few financial planning scenarios that I'm not happy with how they turned out,
[00:35:39.640 --> 00:35:45.640]   they didn't turn out well not because of a breach of ethical practice on my behalf,
[00:35:45.640 --> 00:35:48.640]   but rather because I didn't see far enough down the road.
[00:35:48.640 --> 00:35:56.640]   Specifically, most of them were young people who I motivated to save a lot of money and to invest a lot of money.
[00:35:56.640 --> 00:35:59.640]   And they put too much money into their IRAs.
[00:35:59.640 --> 00:36:01.640]   They put too much money into insurance products.
[00:36:01.640 --> 00:36:07.640]   And I motivated them too much without having the foresight to know that, wait a second,
[00:36:07.640 --> 00:36:10.640]   things can change and they may not be established yet.
[00:36:10.640 --> 00:36:18.640]   So when I look at that, it makes me very slow to want to endorse and say, well, you just have to go find a fee-only advisor.
[00:36:18.640 --> 00:36:20.640]   Because then I say, well, what about me?
[00:36:20.640 --> 00:36:23.640]   What would I have been when I was an advisor?
[00:36:23.640 --> 00:36:26.640]   And I was a good advisor, but I wasn't a fee-only advisor.
[00:36:26.640 --> 00:36:28.640]   And I know a lot of advisors who would say the same thing.
[00:36:28.640 --> 00:36:32.640]   I'm a good advisor, but I'm not fee-only, and I'm not willing to be fee-only.
[00:36:32.640 --> 00:36:33.640]   I totally understand.
[00:36:33.640 --> 00:36:36.640]   And that's why I say I don't pass moral judgment on commissioned sales.
[00:36:36.640 --> 00:36:41.640]   But when somebody asks you, how do I find a good advisor, they're actually asking a couple of questions.
[00:36:41.640 --> 00:36:44.640]   How do I find an advisor that's going to work in my best interest?
[00:36:44.640 --> 00:36:46.640]   Who's going to give me really good advice?
[00:36:46.640 --> 00:36:51.640]   But just because you're fee-only or because you're a fiduciary doesn't make you competent.
[00:36:51.640 --> 00:36:52.640]   It doesn't make you smart.
[00:36:52.640 --> 00:36:54.640]   It doesn't mean you know what you're doing.
[00:36:54.640 --> 00:36:59.640]   And then so we kind of have these different areas is that you're looking for an advisor, in my opinion, that's a fiduciary,
[00:36:59.640 --> 00:37:03.640]   that's always working in your best interest, that you never have to question their motives.
[00:37:03.640 --> 00:37:09.640]   And I don't know how to separate the great advisor working for Northwestern Mutual, occasionally selling products,
[00:37:09.640 --> 00:37:15.640]   and the guy that's working for Northwestern Mutual that uses financial planning as a con to sell deferred variable annuities to old people.
[00:37:15.640 --> 00:37:19.640]   And those exist, and I don't know how to separate the good apples and the bad apples.
[00:37:19.640 --> 00:37:21.640]   I'm not sure of a method.
[00:37:21.640 --> 00:37:23.640]   Now, are there bad apples in the fee-only world?
[00:37:23.640 --> 00:37:24.640]   Absolutely.
[00:37:24.640 --> 00:37:29.640]   But fee-only at least separates out a huge segment of those bad apples.
[00:37:29.640 --> 00:37:31.640]   So it's not to say that fee-only advisors are the only good ones.
[00:37:31.640 --> 00:37:34.640]   It just means that it really helps to define who we're talking about.
[00:37:34.640 --> 00:37:36.640]   We're talking about advice givers.
[00:37:36.640 --> 00:37:41.640]   So once we start talking about the advice givers and the people that just get paid for advice, then we can start saying, "Are they competent?
[00:37:41.640 --> 00:37:48.640]   Do they have the certified financial planner designation or a similar designation to show competency?
[00:37:48.640 --> 00:37:50.640]   How long have they been working?
[00:37:50.640 --> 00:37:51.640]   Who do they normally work with?"
[00:37:51.640 --> 00:37:57.640]   I can go to an advisor with 30 years of work experience that specializes or that only works with baby boomers.
[00:37:57.640 --> 00:38:03.640]   But if I'm a gin wire that has student loans and I'm in my 20s, then he's probably not a very good advisor for me.
[00:38:03.640 --> 00:38:08.640]   So finding an advisor that specializes in working with clients like me, there's kind of a couple facets.
[00:38:08.640 --> 00:38:13.640]   So I never want to say that just because you sell commission products that makes you a bad person or a bad advisor or anything else.
[00:38:13.640 --> 00:38:24.640]   It's simply that I don't know how to separate the good apples from the bad apples inside of that kind of this dual role where you're advisor, then you're salesman, then you're back to advisor.
[00:38:24.640 --> 00:38:25.640]   Right.
[00:38:25.640 --> 00:38:26.640]   Yeah.
[00:38:26.640 --> 00:38:30.640]   The other thing that I'm very leery of is I don't want more regulation.
[00:38:30.640 --> 00:38:31.640]   I want the market to speak.
[00:38:31.640 --> 00:38:37.640]   In fact, that's the reason I wanted to have you on was to give you some free publicity for what you're doing.
[00:38:37.640 --> 00:38:43.640]   And we don't have any business relationship other than being friends now.
[00:38:43.640 --> 00:38:46.640]   And I'm not sending you checks every month like I was for a while.
[00:38:46.640 --> 00:38:47.640]   Sorry about that, by the way.
[00:38:47.640 --> 00:38:48.640]   It's true.
[00:38:48.640 --> 00:38:50.640]   I'm a little bitter about it, but I'll be okay.
[00:38:50.640 --> 00:38:58.640]   But what I'd love to do is I'd love to just simply get everything out in the open and get everything there and let people choose.
[00:38:58.640 --> 00:38:59.640]   Absolutely.
[00:38:59.640 --> 00:39:14.640]   And in the six years that I was a practicing financial advisor, I can't say the exact number, but I would say that if I had to put an estimate on it, the number of times that people asked me how I got paid was less than a dozen.
[00:39:14.640 --> 00:39:16.640]   It's just never asked.
[00:39:16.640 --> 00:39:20.640]   And I always tried to say, "Let me tell you how I'm going to get paid."
[00:39:20.640 --> 00:39:30.640]   And I just think, you know, I try to live my life according to biblical teaching.
[00:39:30.640 --> 00:39:36.640]   And there's a scripture verse that says, "Men love the darkness because their deeds are evil."
[00:39:36.640 --> 00:39:40.640]   And if you look at those, I can't quote it correctly off the top, but that is a direct quote.
[00:39:40.640 --> 00:39:43.640]   But it basically says, "If you're righteous, walk in the light."
[00:39:43.640 --> 00:39:44.640]   And I feel like that.
[00:39:44.640 --> 00:39:56.640]   If I can't, I wouldn't mind, and this one is heresy to almost every advisor I've ever talked to, I would just assume that the commissions for insurance products were printed right on the front of the policy.
[00:39:56.640 --> 00:39:57.640]   Absolutely.
[00:39:57.640 --> 00:39:58.640]   That wouldn't bother me a bit.
[00:39:58.640 --> 00:40:01.640]   Because when I go to my, let's say real estate, okay?
[00:40:01.640 --> 00:40:08.640]   When you sell a house, and let's assume that the standard real estate commission is 6%, the real estate agent has to sell that.
[00:40:08.640 --> 00:40:13.640]   Now, I'd love to get rid of the cartel that exists in that business as well.
[00:40:13.640 --> 00:40:15.640]   I mean, I'm a freedom-loving guy.
[00:40:15.640 --> 00:40:16.640]   Let the market work it out.
[00:40:16.640 --> 00:40:31.640]   But I would have no problem at all of having the commission printed right there and simply explain, "Listen, yeah, you might think that this $700 or this $1,700 or this $17,000 commission is a big number, and it is.
[00:40:31.640 --> 00:40:35.640]   But let me tell you what my business model is like so you understand."
[00:40:35.640 --> 00:40:39.640]   And I've never met a business owner, somebody with a little bit of experience, who hasn't been able to understand.
[00:40:39.640 --> 00:40:41.640]   Yes, absolutely, I get it.
[00:40:41.640 --> 00:40:50.640]   So when I bought my first house, I was working with a real estate agent that I knew is the kid of my boss, actually, or he's a nephew of my boss.
[00:40:50.640 --> 00:40:57.640]   And so we sat down, and one of the forms that he showed me was a -- it was basically a fiduciary form, and it had four options.
[00:40:57.640 --> 00:41:00.640]   And he had to check one of the four boxes, and I had to sign off on it.
[00:41:00.640 --> 00:41:04.640]   It said, "I, as the real estate agent, will always work in your best interest."
[00:41:04.640 --> 00:41:09.640]   It said, "I work in the best interest of the other party, so therefore I don't work for you.
[00:41:09.640 --> 00:41:11.640]   I work for both the buyer and the seller.
[00:41:11.640 --> 00:41:13.640]   I don't work for the buyer or the seller."
[00:41:13.640 --> 00:41:14.640]   So those are four options.
[00:41:14.640 --> 00:41:15.640]   I work for you.
[00:41:15.640 --> 00:41:16.640]   I don't work for you.
[00:41:16.640 --> 00:41:17.640]   I work for both of you.
[00:41:17.640 --> 00:41:18.640]   I work for neither of you.
[00:41:18.640 --> 00:41:19.640]   And that was really clear.
[00:41:19.640 --> 00:41:21.640]   And I was like, "Okay, you work for me."
[00:41:21.640 --> 00:41:26.640]   Imagine if folks that were selling insurance had to say, "I don't work for you.
[00:41:26.640 --> 00:41:28.640]   I work for my company, so I can't sign this first line.
[00:41:28.640 --> 00:41:32.640]   I am not making recommendations that are in your best interest because that's not my job.
[00:41:32.640 --> 00:41:37.640]   My job is to sell you a product, and you're going to sign right here and make it really clear."
[00:41:37.640 --> 00:41:42.640]   Real estate agents were so mad when that form was required.
[00:41:42.640 --> 00:41:44.640]   But it makes sense, right?
[00:41:44.640 --> 00:41:52.640]   Because what ended up happening was my agent actually worked under the same major company that the buyer's agent worked for.
[00:41:52.640 --> 00:41:58.640]   And so there were some conflicts of interest that existed that had to be disclosed, and we had to talk through before he could even represent me,
[00:41:58.640 --> 00:42:00.640]   before he could accept working with me.
[00:42:00.640 --> 00:42:02.640]   We don't do that in financial planning.
[00:42:02.640 --> 00:42:05.640]   We don't talk about conflicts of interest before we hire.
[00:42:05.640 --> 00:42:13.640]   Because what agent really wants to talk about conflicts of interest and how they could not be working in your best interest because you may not hire them?
[00:42:13.640 --> 00:42:15.640]   And so it's certainly not an easy conversation.
[00:42:15.640 --> 00:42:16.640]   But I agree.
[00:42:16.640 --> 00:42:18.640]   I'm all for transparency.
[00:42:18.640 --> 00:42:23.640]   But the problem is whenever we talk transparency, regulators start rolling out disclosures.
[00:42:23.640 --> 00:42:27.640]   And if you've ever seen a disclosure statement, it's like reading the privacy policy for a tech company.
[00:42:27.640 --> 00:42:30.640]   It's buried in some deep, dark, secret corner of the website.
[00:42:30.640 --> 00:42:32.640]   And whenever you do get into it, it's all in legal language.
[00:42:32.640 --> 00:42:34.640]   You can't figure out what it's saying either.
[00:42:34.640 --> 00:42:36.640]   And I agree through disclosures from insurance companies, investment companies.
[00:42:36.640 --> 00:42:38.640]   I can't figure out what's going on.
[00:42:38.640 --> 00:42:40.640]   I'm like, "I've got a master's degree in this topic, and I can't figure it out?"
[00:42:40.640 --> 00:42:43.640]   My parents certainly aren't going to figure it out.
[00:42:43.640 --> 00:42:48.640]   No, it's -- in all the years I've worked with clients, I never once had a client read a prospectus.
[00:42:48.640 --> 00:42:49.640]   Oh, no way.
[00:42:49.640 --> 00:42:51.640]   Those things are like 200 pages.
[00:42:51.640 --> 00:42:53.640]   It's terrible.
[00:42:53.640 --> 00:42:54.640]   And yet here we go.
[00:42:54.640 --> 00:42:56.640]   They get mailed out every single year.
[00:42:56.640 --> 00:42:58.640]   You've got to legally be given them.
[00:42:58.640 --> 00:43:00.640]   You've got to sign off that you've gotten them.
[00:43:00.640 --> 00:43:01.640]   And it's a total waste of time.
[00:43:01.640 --> 00:43:05.640]   And that's why I argued with Kitsis about this, Michael Kitsis, when I had him on the show.
[00:43:05.640 --> 00:43:07.640]   And he's like, "We need more regulation.
[00:43:07.640 --> 00:43:08.640]   I'm sorry.
[00:43:08.640 --> 00:43:09.640]   I'm a free market guy.
[00:43:09.640 --> 00:43:10.640]   We don't need regulation."
[00:43:10.640 --> 00:43:16.640]   Here's what I see, and this is why I love what you're doing, and I want you to talk about the traction that you're getting.
[00:43:16.640 --> 00:43:20.640]   But I see two missing things in the model, in our current model.
[00:43:20.640 --> 00:43:25.640]   Number one is the demand for financial planning services.
[00:43:25.640 --> 00:43:29.640]   I think the demand is pretty low in general across the population.
[00:43:29.640 --> 00:43:35.640]   Everybody wants -- like all of our industry surveys and all of the information says that people want the results of a financial plan.
