
[00:00:00.000 --> 00:00:01.000]   [GASP]
[00:19:38.000 --> 00:19:40.000]   and it gives you a small community of people.
[00:19:40.000 --> 00:19:42.000]   I get so nervous with all of the--
[00:19:42.000 --> 00:19:44.000]   I mean, it's great that people can make money,
[00:19:44.000 --> 00:19:46.000]   and I'm trying to make money on my show,
[00:19:46.000 --> 00:19:48.000]   turning it into a business.
[00:19:48.000 --> 00:19:51.000]   But even if you never make a dime,
[00:19:51.000 --> 00:19:55.000]   it forces you to sit down and go through that process
[00:19:55.000 --> 00:19:57.000]   of writing out what you believe,
[00:19:57.000 --> 00:19:59.000]   and I see that as a transformative process.
[00:19:59.000 --> 00:20:01.000]   I do it personally, you know, just in my journal,
[00:20:01.000 --> 00:20:04.000]   but I think it can be an extra motivation for many people
[00:20:04.000 --> 00:20:07.000]   to sit down and just share the lessons with other people.
[00:20:07.000 --> 00:20:09.000]   I totally agree with you,
[00:20:09.000 --> 00:20:13.000]   and I think that a lot of people--
[00:20:13.000 --> 00:20:16.000]   you know, not just a lot of people who don't have blogs,
[00:20:16.000 --> 00:20:20.000]   but a lot of people don't really take the time
[00:20:20.000 --> 00:20:22.000]   to do this in their own life.
[00:20:22.000 --> 00:20:26.000]   So, you know, they all of a sudden wake up one day,
[00:20:26.000 --> 00:20:31.000]   and they're not sure if they enjoy doing something
[00:20:31.000 --> 00:20:35.000]   or if they've just been doing it for the last 10 years out of habit.
[00:20:35.000 --> 00:20:39.000]   And I think that's something that, you know,
[00:20:39.000 --> 00:20:42.000]   people can easily get stuck into.
[00:20:42.000 --> 00:20:47.000]   I spoke with Craig Mathias last week,
[00:20:47.000 --> 00:20:50.000]   or maybe it was the week before, about this,
[00:20:50.000 --> 00:20:58.000]   and we kind of got off to talking about how even though you're--
[00:20:58.000 --> 00:21:02.000]   like, if you don't sit down and say, you know, write down a list,
[00:21:02.000 --> 00:21:06.000]   like, for me, I have a list of my favorite things,
[00:21:06.000 --> 00:21:09.000]   and I like to go for walks, and I like to spend time with my family,
[00:21:09.000 --> 00:21:12.000]   and I like to play fetch with the dog, and I like to ride my bike.
[00:21:12.000 --> 00:21:15.000]   Like, those things are really important to me.
[00:21:15.000 --> 00:21:20.000]   You know, and I have other hobbies as well that I enjoy,
[00:21:20.000 --> 00:21:24.000]   but as long as I'm doing, you know, those five things a couple times a week
[00:21:24.000 --> 00:21:28.000]   or five or six times a week, that makes me happy.
[00:21:28.000 --> 00:21:33.000]   But a lot of people, you know, they don't get time to reflect like that,
[00:21:33.000 --> 00:21:37.000]   and so they're not sure if, you know, they go play horseshoes
[00:21:37.000 --> 00:21:40.000]   every Friday night with their friends, if they actually like playing horseshoes,
[00:21:40.000 --> 00:21:44.000]   or if they just kind of do it because that's what they've always done on Friday nights.
[00:21:44.000 --> 00:21:45.000]   You know what I mean?
[00:21:45.000 --> 00:21:47.000]   Right. Right.
[00:21:47.000 --> 00:21:54.000]   It forces you to actually consider what you actually believe and what you actually like.
[00:21:54.000 --> 00:21:57.000]   There's something called--there's a word called "dialectic,"
[00:21:57.000 --> 00:22:02.000]   and how I understand the word, there are different applications of it,
[00:22:02.000 --> 00:22:06.000]   but I think of it, from my personal definition, as kind of arguing with yourself
[00:22:06.000 --> 00:22:10.000]   and forcing yourself to say, "Do I believe this that I believe?"
[00:22:10.000 --> 00:22:12.000]   And it's funny because you can do that in writing.
[00:22:12.000 --> 00:22:14.000]   I do it with my show sometimes.
[00:22:14.000 --> 00:22:16.000]   I'll share something on the show, then I'll go back and listen to it,
[00:22:16.000 --> 00:22:19.000]   and I say, "Hmm, do I believe that what I believe?"
[00:22:19.000 --> 00:22:22.000]   And so far, usually, I mean, I'm pretty careful about what I say
[00:22:22.000 --> 00:22:25.000]   to make sure I say what I believe, but writing is useful
[00:22:25.000 --> 00:22:27.000]   because then you can look at it in black and white.
[00:22:27.000 --> 00:22:30.000]   It's better than audio for most people, I think.
[00:22:30.000 --> 00:22:32.000]   And you can say, "Ah, now I'm clear."
[00:22:32.000 --> 00:22:36.000]   The entire process of financial planning is just about getting clarity on goals,
[00:22:36.000 --> 00:22:39.000]   and once you get clarity on goals, you figure out, "What do I do to get there?"
[00:22:39.000 --> 00:22:42.000]   And then, "What's all the stuff that could happen to derail me,
[00:22:42.000 --> 00:22:44.000]   and how do I plan for that?"
[00:22:44.000 --> 00:22:50.000]   And it's so clear, but as a society, we don't often engage in that dialectic,
[00:22:50.000 --> 00:22:55.000]   that argument, self-argument with yourself to see if you really believe what you believe.
[00:22:55.000 --> 00:22:57.000]   You know, I totally agree.
[00:22:57.000 --> 00:23:01.000]   I think that a lot of people kind of run into financial problems
[00:23:01.000 --> 00:23:04.000]   because they don't ever sit down and do this.
[00:23:04.000 --> 00:23:10.000]   You know, people go out and spend a lot of money on clothes
[00:23:10.000 --> 00:23:14.000]   or fancy dinners out, new cars or whatever,
[00:23:14.000 --> 00:23:19.000]   and they just buy that because that's what people expect them to have
[00:23:19.000 --> 00:23:21.000]   or that's what they think they should have,
[00:23:21.000 --> 00:23:24.000]   but they've never really sat down and thought to themselves,
[00:23:24.000 --> 00:23:29.000]   "You know, I want to become a sports radio announcer,"
[00:23:29.000 --> 00:23:33.000]   or, "I want to live in Bali for a year," or whatever.
[00:23:33.000 --> 00:23:38.000]   They've never sat down and actually kind of said that to themselves
[00:23:38.000 --> 00:23:43.000]   and let that big dream out into the open,
[00:23:43.000 --> 00:23:52.000]   and so they just keep floating by and don't really ever even give themselves a chance to accomplish it
[00:23:52.000 --> 00:23:58.000]   because they don't put it onto paper, like you said.
[00:23:58.000 --> 00:24:01.000]   I noticed that you have had some challenges.
[00:24:01.000 --> 00:24:03.000]   I know you had a baby that was born premature,
[00:24:03.000 --> 00:24:06.000]   and you had some mix-ups with your wife's income.
[00:24:06.000 --> 00:24:10.000]   I know it sounds like, at least just from reading your writing,
[00:24:10.000 --> 00:24:15.000]   that you've had some personal challenges in your finances that you've had to work your way through.
[00:24:15.000 --> 00:24:21.000]   Do you feel like sometimes people make it sound too easy with finance, especially on the Internet?
[00:24:21.000 --> 00:24:23.000]   You know, sometimes I do.
[00:24:23.000 --> 00:24:29.000]   I mean, you mentioned--I'll give listeners a little bit of a back story.
[00:24:29.000 --> 00:24:40.000]   My wife was pregnant about this time last year, and we were expecting twins.
[00:24:40.000 --> 00:24:48.000]   In December, we found out one of those twins had a whole multitude of defects
[00:24:48.000 --> 00:24:56.000]   that were caused by chromosomal abnormalities, and he wasn't going to make it,
[00:24:56.000 --> 00:25:05.000]   which was jarring and very unfortunate, to say the least.
[00:25:05.000 --> 00:25:13.000]   I learned a lot about the specific condition that our son had, and it's called trisomy 13.
[00:25:13.000 --> 00:25:18.000]   If anyone was curious, it's when you have a break on the 13th chromosome,
[00:25:18.000 --> 00:25:25.000]   and development just starts to get all weird, and things--you know, the heart doesn't form right,
[00:25:25.000 --> 00:25:29.000]   and the intestines and stomach grow outside of the body cavity.
[00:25:29.000 --> 00:25:37.000]   So the doctors told us that he wasn't going to make it, but that the pregnancy should be fine
[00:25:37.000 --> 00:25:40.000]   and that our daughter would be fine.
[00:25:40.000 --> 00:25:50.000]   And then we had a baby shower for our daughter when my wife was six months pregnant in February.
[00:25:50.000 --> 00:25:56.000]   And before the baby shower started, we were setting stuff up and kind of waiting--
[00:25:56.000 --> 00:25:59.000]   a couple people were here, and we were kind of waiting for everyone else to turn up.
[00:25:59.000 --> 00:26:04.000]   And my wife's like, "My side kind of hurts, and I feel kind of tired."
[00:26:04.000 --> 00:26:08.000]   I was like, "Well, you know, just don't do anything. I'll take care of it.
[00:26:08.000 --> 00:26:12.000]   Sit down, relax, just enjoy the night."
[00:26:12.000 --> 00:26:19.000]   And not having had a pregnant wife before, I didn't really think anything of it.
[00:26:19.000 --> 00:26:24.000]   And after everybody left, she's like, "My side really starts to hurt."
[00:26:24.000 --> 00:26:33.000]   And her sister, who had just had a kid who was probably a little over a year old at the time,
[00:26:33.000 --> 00:26:35.000]   said, "Well, where do you feel it?"
[00:26:35.000 --> 00:26:38.000]   And my wife starts pointing at her side and her lower back,
[00:26:38.000 --> 00:26:42.000]   and my sister's like, "Well, that's kind of where the contraction pains are."
[00:26:42.000 --> 00:26:48.000]   So we started timing them, and they started getting quicker.
[00:26:48.000 --> 00:26:52.000]   And to make a long story short, we ended up going to the--
[00:26:52.000 --> 00:26:56.000]   I called the doctor, and the doctor was like, "You need to come to the hospital now."
[00:26:56.000 --> 00:27:04.000]   And we went to the hospital, kind of sat there while they monitored my wife for a couple hours,
[00:27:04.000 --> 00:27:10.000]   and then the baby came out, and the Flight for Life team was there waiting,
[00:27:10.000 --> 00:27:17.000]   and they set her all up with a bunch of tubes and put her in one of those little teeny boxes on a stretcher,
[00:27:17.000 --> 00:27:27.000]   and they took me and the baby down to a bigger hospital with better facilities that could care for her.
[00:27:27.000 --> 00:27:33.000]   And so she lived there in the hospital for three months, and my wife is a schoolteacher,
[00:27:33.000 --> 00:27:41.000]   so she took off the rest of that school year at work and stayed--
[00:27:41.000 --> 00:27:47.000]   basically went to the hospital every day for three months, and then I drove down there.
[00:27:47.000 --> 00:27:51.000]   I worked four days a week and drove down on the weekends,
[00:27:51.000 --> 00:27:58.000]   and that was kind of our life from February to May.
[00:27:58.000 --> 00:28:07.000]   That was challenging, and we had good insurance, thankfully, because that care--
[00:28:07.000 --> 00:28:15.000]   I added up all the bills one day just kind of for fun, and it was well over three-quarters of a million bucks.
[00:28:15.000 --> 00:28:20.000]   So that was--I mean, everything worked out fine.
[00:28:20.000 --> 00:28:25.000]   I think that I didn't know enough about the process to be worried about it,
[00:28:25.000 --> 00:28:29.000]   so I just kind of took it all in stride.
[00:28:29.000 --> 00:28:31.000]   And, you know, that's kind of my personality type, too,
[00:28:31.000 --> 00:28:38.000]   so I'm not sure if it was more one or the other or a little bit of both, but everything turned out fine.
[00:28:38.000 --> 00:28:40.000]   You know, our daughter is--she's healthy.
[00:28:40.000 --> 00:28:45.000]   She's small for her age, but that's to be expected.
[00:28:45.000 --> 00:28:52.000]   So there was that, and then we--my wife went back to work this fall
[00:28:52.000 --> 00:28:58.000]   and teaching 66% of the time or two-thirds, however you want to put it.
[00:28:58.000 --> 00:29:04.000]   And the first month they paid her what would have been a full paycheck,
[00:29:04.000 --> 00:29:07.000]   and since she wasn't working full-time, she shouldn't have got that,
[00:29:07.000 --> 00:29:11.000]   so she went and corrected it with her school district.
[00:29:11.000 --> 00:29:18.000]   And then the next month they paid her only one-third of a check
[00:29:18.000 --> 00:29:21.000]   when she was supposed to be getting like two-thirds of what we were used to.
[00:29:21.000 --> 00:29:25.000]   So we still have yet to figure out exactly how much she's going to get paid
[00:29:25.000 --> 00:29:29.000]   during this time of working two-thirds time.
[00:29:29.000 --> 00:29:36.000]   So that has been one of the things that's caused like kind of a cash crunch that you mentioned.
[00:29:36.000 --> 00:29:47.000]   And the other thing is I switched jobs in June to--I went from a government position to a private firm
[00:29:47.000 --> 00:29:53.000]   because I was more interested in the equity options that I was offered,
[00:29:53.000 --> 00:29:58.000]   and I thought it had a higher potential for upside than where I was at.
[00:29:58.000 --> 00:30:04.000]   So I had to put everybody on my insurance because that's where everyone was,
[00:30:04.000 --> 00:30:12.000]   and my insurance costs went from like $100 a month for the entire family to over $1,000.
[00:30:12.000 --> 00:30:19.000]   Yeah, and it--like all of--you know, my wife and I have been--you know,
[00:30:19.000 --> 00:30:23.000]   we knew she wanted to stay home at least part-time with the kids,
[00:30:23.000 --> 00:30:30.000]   and so we have plenty of savings and we haven't been operating at a negative cash flow.
[00:30:30.000 --> 00:30:39.000]   But we were in quite a bit of a cash crunch for--well, we're not quite out of it yet.
[00:30:39.000 --> 00:30:47.000]   So once this January rolls around and we switch insurances and they fix my wife's pay, we should exit it.
[00:30:47.000 --> 00:30:53.000]   But it's been a kind of challenging road in one sense, but in the other sense,
[00:30:53.000 --> 00:31:00.000]   it's taught us that, you know, we don't need to go out and spend a whole bunch of money to be happy.
[00:31:00.000 --> 00:31:06.000]   I'm glad you shared those details because it's actually--especially in the world of finance,
[00:31:06.000 --> 00:31:11.000]   one of my concerns that I have with those of us who are producing financial content
[00:31:11.000 --> 00:31:18.000]   is in the same way that if I post something on Facebook, it's probably going to be something fun,
[00:31:18.000 --> 00:31:20.000]   something impressive that I'm doing.
[00:31:20.000 --> 00:31:26.000]   You know, look at me on the beach, you know, with my--look at--laughing at all you suckers up in the rest of the country
[00:31:26.000 --> 00:31:28.000]   where it's all cold and here I am.
[00:31:28.000 --> 00:31:31.000]   I'm having such a great life on the beach on Wednesday morning.
[00:31:31.000 --> 00:31:34.000]   You know, we put forth this persona.
[00:31:34.000 --> 00:31:40.000]   Oftentimes we want to believe--we want people to believe that we are admirable.
[00:31:40.000 --> 00:31:44.000]   We want people to believe that we're worthy of admiration.
[00:31:44.000 --> 00:31:53.000]   And when it comes to finance, we tend to do the same thing and we tend to often write about, you know,
[00:31:53.000 --> 00:31:57.000]   everything that's going well and we tend to talk about things that are going well
[00:31:57.000 --> 00:31:58.000]   and we tend to make things sound easy.
[00:31:58.000 --> 00:32:01.000]   Oh, just, you know, I have a tendency to do this.
[00:32:01.000 --> 00:32:03.000]   Live on 20% of your income. It's so easy. It's wonderful. It's great.
[00:32:03.000 --> 00:32:05.000]   It's no big deal at all.
[00:32:05.000 --> 00:32:09.000]   And, you know, just, you know, fix the system.
[00:32:09.000 --> 00:32:10.000]   That's not reality.
[00:32:10.000 --> 00:32:18.000]   And I think I'm guilty of it and I want to do a better job of sharing what's real
[00:32:18.000 --> 00:32:24.000]   and also talking with people about what's real because the reality of life is that sometimes there are struggles.
[00:32:24.000 --> 00:32:28.000]   The reality of finance is that finances get tight.
[00:32:28.000 --> 00:32:34.000]   And they don't only get tight because you are somehow, you know, have a character weakness.
[00:32:34.000 --> 00:32:38.000]   Sometimes they get tight because you have a premature baby and you can't work.
[00:32:38.000 --> 00:32:40.000]   And sometimes, you know, they get tight because you get sick.
[00:32:40.000 --> 00:32:43.000]   Sometimes they get tight because you get laid off from work.
[00:32:43.000 --> 00:32:48.000]   And so I appreciate your sharing those things on your blog.
[00:32:48.000 --> 00:32:57.000]   And I think that we who are involved in personal finance need to do a better job of sharing the realities of life
[00:32:57.000 --> 00:33:04.000]   where our good ideas are shared within the context of reality.
[00:33:04.000 --> 00:33:16.000]   Right. I mean, you know, we've been--even though we've been operating on a way smaller monthly budget than we did 12 months ago,
[00:33:16.000 --> 00:33:23.000]   it doesn't really feel that bad because of, you know, we talked about energy a bit at the beginning.
[00:33:23.000 --> 00:33:30.000]   All that stuff that we did significantly lowered the amount of cash we need every month to pay our bills.
[00:33:30.000 --> 00:33:40.000]   I mean, even through all this, you know, we still have--we have a 15-year mortgage because that was something that my wife and I talked about.
[00:33:40.000 --> 00:33:44.000]   We bought a reasonable house and we took out a 15-year mortgage.
[00:33:44.000 --> 00:33:50.000]   And I told her, I was like, "Look, you know, you're not pregnant yet, but you're probably going to be pregnant in the future."
[00:33:50.000 --> 00:33:55.000]   And even if we buy this house on a 15-year mortgage and do absolutely nothing,
[00:33:55.000 --> 00:34:03.000]   this house is most likely going to be paid off by the time our first child gets into high school.
[00:34:03.000 --> 00:34:09.000]   And, you know, there was that and, you know, I mentioned the windows and the insulation.
[00:34:09.000 --> 00:34:18.000]   Like, we're not getting $300 heating bills, electricity bills kind of sprung on us one month
[00:34:18.000 --> 00:34:27.000]   because Mother Nature decided that it wasn't going to get above, you know, 3 degrees in Wyoming for a week and a half one month.
[00:34:27.000 --> 00:34:31.000]   We're not really at the whims of those things anymore.
[00:34:31.000 --> 00:34:37.000]   And I'll tell you that even though we have a lot less cash now than we did a year ago,
[00:34:37.000 --> 00:34:47.000]   I feel more financially comfortable because we have three to four months of emergency fund depending on things.
[00:34:47.000 --> 00:34:52.000]   And I didn't, five years ago when I started this journey, I didn't have an emergency fund.
[00:34:52.000 --> 00:35:00.000]   I had a whole pile of debt and a 1985 Saab that caught on fire while I was riding it at one time.
[00:35:00.000 --> 00:35:08.000]   I'm not dependent on so many outside factors anymore.
[00:35:08.000 --> 00:35:11.000]   Like, if my car broke down, it wouldn't matter.
[00:35:11.000 --> 00:35:17.000]   And I honestly would probably not figure it out for a month because I ride my bike to work or I walk.
[00:35:17.000 --> 00:35:23.000]   You know, we don't, all of these changes that we've been making over the past four or five years
[00:35:23.000 --> 00:35:32.000]   allowed us to skate through this fairly rough time relatively unscathed.
[00:35:32.000 --> 00:35:38.000]   That's a really important reminder.
[00:35:38.000 --> 00:35:43.000]   You know, the things that you do to plan appropriately, the reason that you save money,
[00:35:43.000 --> 00:35:49.000]   so that you have a little bit of a cushion and the reason that you learn frugality, skills of frugality,
[00:35:49.000 --> 00:35:53.000]   it gives you more resilience in life.
[00:35:53.000 --> 00:35:59.000]   You know, I can think of in my family, just some simple things like
[00:35:59.000 --> 00:36:09.000]   lowering expenses is a very useful thing to do because it can result in so many long-term savings.
[00:36:09.000 --> 00:36:15.000]   I noticed that you have a post on your site about reusable baby wipes.
[00:36:15.000 --> 00:36:18.000]   My wife and I do that. We've made, you know, same thing.
[00:36:18.000 --> 00:36:22.000]   Had a flannel blanket, chopped it up and used them for reusable baby wipes.
[00:36:22.000 --> 00:36:24.000]   And it was so interesting.
[00:36:24.000 --> 00:36:29.000]   We talk about like, man, how expensive would it be to have to go buy diapers and wipes all the time?
[00:36:29.000 --> 00:36:34.000]   But the fact is that we can have more peace because we don't have to come up with that expense.
[00:36:34.000 --> 00:36:40.000]   There have been times in the past where, you know, my income would fluctuate
[00:36:40.000 --> 00:36:45.000]   and I would have one month where I made a lot of money and another month where I made no money.
[00:36:45.000 --> 00:36:49.000]   And having the ability to have plenty of food in the pantry so that we could say,
[00:36:49.000 --> 00:36:52.000]   well, we're not going to go grocery shopping for the next few weeks.
[00:36:52.000 --> 00:36:57.000]   We weren't broke, but it gives you more resilience and allows you to not spend money
[00:36:57.000 --> 00:36:59.000]   because you have other backups.
[00:36:59.000 --> 00:37:04.000]   And that makes for a much more peaceful life, which leads to better health, a better marriage,
[00:37:04.000 --> 00:37:12.000]   more personal, greater personal mental health, and it has an overflow effect in many ways.
[00:37:12.000 --> 00:37:20.000]   I agree. One thing that I did not mention earlier, but when my wife was living down by the hospital,
[00:37:20.000 --> 00:37:25.000]   and I was staying with my parents, and I was up at our house in Wyoming,
[00:37:25.000 --> 00:37:32.000]   I kind of developed this nice little routine where I would go down to Denver, where the hospital was,
[00:37:32.000 --> 00:37:38.000]   on Thursday nights, and I would stay with my parents and my wife, and we would go to the hospital
[00:37:38.000 --> 00:37:42.000]   Thursday night, Friday, Saturday, and Sunday for most of the day.
[00:37:42.000 --> 00:37:48.000]   And then I would leave two or three in the afternoon on Sunday, and I would come back home.
[00:37:48.000 --> 00:37:55.000]   I would go to the grocery store, and I would make one meal in the crock pot for me to eat all week
[00:37:55.000 --> 00:37:59.000]   because I don't care if I'm eating the same thing for ten meals in a row.
[00:37:59.000 --> 00:38:08.000]   And then I would make one or two meals that I took and put in the freezer for when everybody finally did come home.
[00:38:08.000 --> 00:38:11.000]   We would have another buffer like that.
[00:38:11.000 --> 00:38:14.000]   Like you mentioned, we had a whole bunch of dinners already in the freezer,
[00:38:14.000 --> 00:38:18.000]   and all we had to do was take them out and thaw them, and they would be ready to cook.
[00:38:18.000 --> 00:38:27.000]   Yeah, absolutely. Little things like that make a big difference in the quality of life. They really do.
[00:38:27.000 --> 00:38:31.000]   Anything else that you would like to cover, you'd like to mention, that you'd like to share with the audience
[00:38:31.000 --> 00:38:33.000]   while we're on today?
[00:38:33.000 --> 00:38:43.000]   Yeah, I wanted to get into more. I know we talked about all the stuff you can do to kind of go green and save money,
[00:38:43.000 --> 00:38:54.000]   and I think that it's something that a lot of people overlook because they get a pill from Con Ed or whoever your utility is,
[00:38:54.000 --> 00:39:01.000]   and then they just write it. They write their check, or they set up the auto withdrawal, and then they kind of go on.
[00:39:01.000 --> 00:39:11.000]   But there are a lot of things that you can do, structural changes, not behavioral changes like remembering to turn off the light every time you leave the room.
[00:39:11.000 --> 00:39:20.000]   But structural changes in terms of efficiency upgrades with your insulation.
[00:39:20.000 --> 00:39:29.000]   Right now, LED light bulbs, I think, are two for $8 at Home Depot, and you can go and pick up a whole bunch of those.
[00:39:29.000 --> 00:39:40.000]   Say you want to get five or ten of those, and you can put those light bulbs in the most highly used lights in your house.
[00:39:40.000 --> 00:39:49.000]   I mean, don't go putting them in a closet or whatever because you're only going to turn on a closet light two to three times a day for a minute or two at a time.
[00:39:49.000 --> 00:39:57.000]   But in your bathroom or your kitchen where the lights are on 20, 30 minutes or more each time you turn them on,
[00:39:57.000 --> 00:40:06.000]   and you're turning them on five or six times a day, that adds up to five or ten bucks a month off of your energy bill,
[00:40:06.000 --> 00:40:10.000]   and it requires no behavior changes whatsoever.
[00:40:10.000 --> 00:40:12.000]   And same thing with the insulation.
[00:40:12.000 --> 00:40:21.000]   You've got to make a couple phone calls, check and see what kind of insulation you have, if you have any, and then honestly have them.
[00:40:21.000 --> 00:40:33.000]   I think we had our attic built up to like R60 or R80, and that, again, like I mentioned, has probably saved us $500 or $600 per year just in gas costs.
[00:40:33.000 --> 00:40:38.000]   It paid for itself in 13 or 14 months, I would guess.
[00:40:38.000 --> 00:40:40.000]   And same with the windows.
[00:40:40.000 --> 00:40:49.000]   We replaced the original windows that were one pane leaded glass with newer high-efficiency windows,
[00:40:49.000 --> 00:40:54.000]   and we got a tax break for that just like we did for the insulation.
[00:40:54.000 --> 00:41:01.000]   And we didn't -- once again, that required a one-time effort and no behavioral changes.
[00:41:01.000 --> 00:41:18.000]   And, you know, we've done a whole bunch of things that have -- I mean, we were probably looking at $200 to $250 at the worst in heating and electricity bills during the winter,
[00:41:18.000 --> 00:41:25.000]   and because of these actions we've taken one time, we're not looking at heating bills that big.
[00:41:25.000 --> 00:41:35.000]   We're not going to be surprised by heating bills that big, and we can take this money that we've, you know, saved and put it somewhere else far more useful.
[00:41:35.000 --> 00:41:44.000]   And I think these things are things like that people overlook because they think, oh, I want to lower my electricity bill.
[00:41:44.000 --> 00:42:01.000]   Everybody says that I should, you know, turn the heat down to 60 degrees or whatever in the winter and, you know, make all these behavioral changes so I remember to shut off my lights and all of these other things.
[00:42:01.000 --> 00:42:09.000]   But you don't need to get into those behavioral changes until after you've taken care of the bigger structural-type issues,
[00:42:09.000 --> 00:42:14.000]   and usually the structural-type issues are the ones that are going to save you the most money anyway.
[00:42:14.000 --> 00:42:22.000]   It's an interesting concept that I think we could apply in a lot more -- in a lot of areas, just the idea of a structural cost,
[00:42:22.000 --> 00:42:35.000]   because whether it's the choice to buy -- an example that comes to mind, I choose to buy a four-bedroom house instead of a two-bedroom house if I don't need or have a use for the extra rooms.
[00:42:35.000 --> 00:42:42.000]   Well, I'm going to be heating and cooling those rooms. I'm going to be insuring those rooms. I'm going to be paying taxes on those rooms.
[00:42:42.000 --> 00:42:44.000]   And cleaning them.
[00:42:44.000 --> 00:42:51.000]   And cleaning them. I've just structurally increased my lifestyle cost by a certain amount, and that's never going to change.
[00:42:51.000 --> 00:43:02.000]   And so if it can fit in my lifestyle, going from a four-bedroom house to a two- or three-bedroom house, if that can fit my lifestyle, my needs, my kids, whatever those needs are,
[00:43:02.000 --> 00:43:10.000]   then that can reduce forever an ongoing expense, or something as simple as -- I remember when I needed to get another car,
[00:43:10.000 --> 00:43:18.000]   and I knew I wanted a minivan, and I'm shopping around to try to figure out how can I spend -- what price, and it basically came out that there were --
[00:43:18.000 --> 00:43:24.000]   the four that I was willing to consider were the Honda, the Toyota, the Kia, and the Hyundai.
[00:43:24.000 --> 00:43:29.000]   And the Kia and the Hyundai are the same one. They're basically the same vehicle.
[00:43:29.000 --> 00:43:36.000]   So I looked at it, and I looked at the insurance costs, and the insurance costs on the Hyundai were the lowest of all of them.
[00:43:36.000 --> 00:43:47.000]   And so there's a lower structural cost of the Hyundai and the Kia, instead of getting the higher insurance costs for the other ones.
[00:43:47.000 --> 00:43:50.000]   And little things like that make a big difference.
[00:43:50.000 --> 00:44:00.000]   And then also with cars, the repair costs, the choice to buy a car that's highly rated for reliability versus a car that's not well rated for reliability.
[00:44:00.000 --> 00:44:02.000]   There's a very simple structural cost.
[00:44:02.000 --> 00:44:08.000]   I almost one time -- I'm so glad I didn't -- but at one time, I thought I needed to get a fancy car to impress people,
[00:44:08.000 --> 00:44:15.000]   so that they would think I was a great financial advisor, and I was this close to buying a Mercedes sedan that I had found a good deal on.
[00:44:15.000 --> 00:44:22.000]   And I'm so glad I didn't, because something as simple as buying a Mercedes would have structurally meant that from now on,
[00:44:22.000 --> 00:44:27.000]   I've got to get the fancy tires, and I've got to get the expensive oil change, and I've got to get everything.
[00:44:27.000 --> 00:44:32.000]   Everything just structurally becomes higher because of one little choice of what car brand.
[00:44:32.000 --> 00:44:35.000]   And I don't think about this enough, I think, even in my own life.
[00:44:35.000 --> 00:44:39.000]   So I commend it to the audience as a topic of consideration.
[00:44:39.000 --> 00:44:47.000]   I totally agree. I mean, I talked about people -- how easy it was to ride their bike.
[00:44:47.000 --> 00:44:54.000]   And where not only the size of the house, like you mentioned, is part of your structural cost, but where you live.
[00:44:54.000 --> 00:45:04.000]   There's a lot of great houses near my town where I could probably be in town driving in 15 or 20 minutes,
[00:45:04.000 --> 00:45:07.000]   which is, to a lot of people, a reasonable commute.
[00:45:07.000 --> 00:45:19.000]   I could go out a little bit north or a little bit east of town and buy 40 acres and build this property with a nice barn and an outbuilding for all my tools and all that.
[00:45:19.000 --> 00:45:30.000]   But choosing to do that means that now I don't have a choice whether or not I can bike, because I've basically forced myself into driving.
[00:45:30.000 --> 00:45:34.000]   I've got to pay more for gas, I've got to pay more for car insurance.
[00:45:34.000 --> 00:45:44.000]   There's going to be more wear and tear on my vehicle than there would be if I bought a house in town that I could walk to most places instead of drive.
[00:45:44.000 --> 00:45:55.000]   And in my mind, these structural costs are the biggest drivers of people's financial issues.
[00:45:55.000 --> 00:45:57.000]   Right. Absolutely.
[00:45:57.000 --> 00:46:06.000]   Everybody just says making ends meet is tough, and I'm kind of generalizing here, but making ends meet is tough because I have all these bills to pay.
[00:46:06.000 --> 00:46:17.000]   Well, these bills are the structural part of your finances that usually take a little bit of thinking and a little bit of investment,
[00:46:17.000 --> 00:46:24.000]   and then you can greatly reduce their costs without a whole lot of action on your part.
[00:46:24.000 --> 00:46:32.000]   When I was in school and we talked about a lot of environmental issues like remediation or cleanup or something,
[00:46:32.000 --> 00:46:44.000]   to give an example, say there's an oil spill, they always say that it's going to cost as much to clean up the first 90% of the oil spill as it is to clean up the last 10%.
[00:46:44.000 --> 00:46:45.000]   Interesting.
[00:46:45.000 --> 00:46:49.000]   And that's true in your finances as well.
[00:46:49.000 --> 00:47:02.000]   You're going to put as much effort into reducing your energy bill by the first 25% or the first 50% as you will the next 25%.
[00:47:02.000 --> 00:47:09.000]   And same with your cell phone bill or your cable TV if you still have that.
[00:47:09.000 --> 00:47:16.000]   Usually you can lower your cable TV by switching companies or calling and whining and asking for a discount.
[00:47:16.000 --> 00:47:20.000]   And you could knock $20 or $30 a month off that.
[00:47:20.000 --> 00:47:24.000]   That's a couple hundred bucks a year.
[00:47:24.000 --> 00:47:28.000]   Or you could -- I mean, that's easy savings.
[00:47:28.000 --> 00:47:37.000]   Or you could do nothing and let things continue and not really focus on those and try and watch less TV or whatever.
[00:47:37.000 --> 00:47:50.000]   But the thing is, these structural costs typically to get a significant reduction in most or all of them only requires a small amount of upfront work.
[00:47:50.000 --> 00:48:00.000]   And it's not something like to save money on groceries you're going to need to eat cardboard for a week and a half or whatever.
[00:48:00.000 --> 00:48:17.000]   You can easily reduce your structural costs without making behavior changes, which in terms of finances and in health, I'm currently trying to change what I eat.
