
[00:00:00.000 --> 00:00:03.160]   (audience applauding)
[00:19:22.840 --> 00:19:25.280]   I never held him to that.
[00:19:25.280 --> 00:19:26.960]   Well, all right.
[00:19:26.960 --> 00:19:30.200]   So the next graph, and we'll be done with graphs
[00:19:30.200 --> 00:19:33.160]   here shortly, I apologize for these.
[00:19:33.160 --> 00:19:37.040]   This comes from your book, A History of Interest Rates.
[00:19:37.040 --> 00:19:39.800]   And this is just an example or an illustration
[00:19:39.800 --> 00:19:41.160]   of what's happened to interest rates
[00:19:41.160 --> 00:19:43.800]   over the past millennium, more or less.
[00:19:43.800 --> 00:19:46.000]   Dick pointed out to me when I showed him this graph
[00:19:46.000 --> 00:19:47.960]   that I could have used a much better data set
[00:19:47.960 --> 00:19:52.200]   later on in the book, which would have been even prettier.
[00:19:52.200 --> 00:19:55.680]   But you see that the rate of return on securities
[00:19:55.680 --> 00:19:56.520]   has been falling.
[00:19:56.520 --> 00:19:58.160]   These are debt securities.
[00:19:58.160 --> 00:20:01.280]   And this is work that was done more recently
[00:20:01.280 --> 00:20:02.440]   by Paul Schmelzing.
[00:20:02.440 --> 00:20:04.720]   I guess Rogoff and Rossi got their names on it.
[00:20:04.720 --> 00:20:07.840]   But I think he's the one who did all the legwork.
[00:20:07.840 --> 00:20:10.320]   And what you're looking at is the returns, again,
[00:20:10.320 --> 00:20:15.320]   to debt instruments over the past 700 years or so.
[00:20:16.320 --> 00:20:20.800]   So it shows that the rate of return on investments
[00:20:20.800 --> 00:20:22.320]   is falling.
[00:20:22.320 --> 00:20:24.960]   I think Dick knows I have my own theory as to why this is,
[00:20:24.960 --> 00:20:26.760]   but I'd like to hear your theory
[00:20:26.760 --> 00:20:28.760]   of exactly what's going on here
[00:20:28.760 --> 00:20:32.160]   and what that means to people in this room.
[00:20:32.160 --> 00:20:34.720]   - Well, I want to say a couple things first.
[00:20:34.720 --> 00:20:37.240]   Sidney Homer wrote the book, A History of Interest Rates,
[00:20:37.240 --> 00:20:40.840]   but he passed away around 1980, I think.
[00:20:40.840 --> 00:20:42.520]   And so he did a couple of editions.
[00:20:42.520 --> 00:20:46.040]   But after that, people were still interested
[00:20:46.040 --> 00:20:47.040]   in interest rates.
[00:20:47.040 --> 00:20:51.480]   So I was asked to update the book and keep it going.
[00:20:51.480 --> 00:20:54.440]   And I did a couple of more editions of it.
[00:20:54.440 --> 00:20:58.000]   I think Homer did a great job of getting
[00:20:58.000 --> 00:21:01.400]   the long-term interest rates going way back in history.
[00:21:01.400 --> 00:21:05.360]   I think the earliest hard numbers were the Code of Hammurabi
[00:21:05.360 --> 00:21:10.360]   where cash loans were 20% and grain loans were 33%.
[00:21:10.360 --> 00:21:15.320]   And so this one goes back, let's see,
[00:21:15.320 --> 00:21:17.440]   it goes back to the Middle Ages, I guess.
[00:21:17.440 --> 00:21:22.080]   Homer and I found that there was a long-term trend down
[00:21:22.080 --> 00:21:24.760]   in interest rates.
[00:21:24.760 --> 00:21:26.160]   And that's what Schmelzing finds.
[00:21:26.160 --> 00:21:28.440]   But Schmelzing actually did a lot more work.
[00:21:28.440 --> 00:21:32.160]   He really enriched the database by doing a lot of hard work
[00:21:32.160 --> 00:21:34.000]   in archives in Europe,
[00:21:34.000 --> 00:21:36.120]   things that Homer didn't know about
[00:21:36.120 --> 00:21:37.680]   and I didn't know about either.
[00:21:37.680 --> 00:21:39.680]   But I think they basically get the same thing.
[00:21:39.680 --> 00:21:42.680]   There's been a long-term declining trend
[00:21:42.680 --> 00:21:44.880]   in real interest rates.
[00:21:44.880 --> 00:21:48.720]   And you see they were back in the 1300s, I guess.
[00:21:48.720 --> 00:21:51.000]   They were between 10,
[00:21:51.000 --> 00:21:54.000]   and these are sort of the lowest interest rates,
[00:21:54.000 --> 00:21:55.840]   10 or 12%.
[00:21:55.840 --> 00:22:00.840]   And then you get down to in the vicinity of zero there
[00:22:00.840 --> 00:22:05.160]   in the early 20th century.
[00:22:05.160 --> 00:22:07.520]   And now it looks more like it's hard
[00:22:07.520 --> 00:22:12.520]   to see exactly where it is, but somewhere positive.
[00:22:13.840 --> 00:22:16.200]   Anyway, Schmelzing, I know him
[00:22:16.200 --> 00:22:18.320]   and we've had some chats and all that.
[00:22:18.320 --> 00:22:21.760]   And he actually tried to be provocative by saying,
[00:22:21.760 --> 00:22:23.560]   this trend is gonna continue.
[00:22:23.560 --> 00:22:25.600]   And one great point in recent years
[00:22:25.600 --> 00:22:27.080]   when interest rates were so low
[00:22:27.080 --> 00:22:28.880]   until the recent Fed raising,
[00:22:28.880 --> 00:22:32.160]   we all thought that was abnormal.
[00:22:32.160 --> 00:22:33.640]   These were abnormally low rates.
[00:22:33.640 --> 00:22:36.040]   And I said myself, I'm very privileged
[00:22:36.040 --> 00:22:37.680]   to have lived in the period I did
[00:22:37.680 --> 00:22:39.760]   because I have seen the highest interest rates
[00:22:39.760 --> 00:22:42.440]   in US history around 1980, '81.
[00:22:42.440 --> 00:22:44.200]   And I have seen the lowest interest rates
[00:22:44.200 --> 00:22:47.800]   in US history in 2010 to 2020.
[00:22:47.800 --> 00:22:51.400]   And Schmelzing said, well,
[00:22:51.400 --> 00:22:53.120]   this is just a long-term trend.
[00:22:53.120 --> 00:22:55.000]   All these people saying interest rates
[00:22:55.000 --> 00:22:57.200]   are really unusually low
[00:22:57.200 --> 00:22:59.680]   and they aren't gonna stay that way a few years ago.
[00:22:59.680 --> 00:23:01.040]   Schmelzing says, no, no,
[00:23:01.040 --> 00:23:02.800]   we're right where we should be in history.
[00:23:02.800 --> 00:23:04.760]   And in fact, they're gonna go even lower
[00:23:04.760 --> 00:23:08.480]   and money is sort of gonna be freely available.
[00:23:08.480 --> 00:23:12.680]   The real interest rate will be in the vicinity of zero
[00:23:12.680 --> 00:23:14.720]   in just a few years.
[00:23:14.720 --> 00:23:16.360]   Well, that was provocative, I think.
[00:23:16.360 --> 00:23:21.360]   But I think what the low rates recently are sort of rigged,
[00:23:21.360 --> 00:23:24.640]   I call it financial repression.
[00:23:24.640 --> 00:23:26.880]   I mean, the Fed buying mortgage bonds
[00:23:26.880 --> 00:23:30.440]   and keeping the rates low.
[00:23:30.440 --> 00:23:33.640]   I think we've seen now in the last couple of years
[00:23:33.640 --> 00:23:36.440]   the normalization that I would have expected.
[00:23:36.440 --> 00:23:40.160]   - Yeah, so financial economists like to talk about,
[00:23:40.160 --> 00:23:44.200]   I think it's R*, which is the natural rate of interest.
[00:23:44.200 --> 00:23:47.840]   And you think that R* is about 2%.
[00:23:47.840 --> 00:23:48.760]   - Yeah, I would think so.
[00:23:48.760 --> 00:23:51.120]   I think, you know, I just have a feeling in my bones
[00:23:51.120 --> 00:23:53.760]   that there's probably some theory that could predict it,
[00:23:53.760 --> 00:23:58.760]   that the R* is roughly the rate,
[00:23:58.760 --> 00:24:01.640]   real rate of economic growth of the economy.
[00:24:01.640 --> 00:24:05.120]   So the 20th century, we grew at about 3%,
[00:24:05.120 --> 00:24:07.560]   I think, per year, real economic growth.
[00:24:07.560 --> 00:24:10.320]   In the 19th century, it was about 4%.
[00:24:10.320 --> 00:24:12.880]   And more lately, we're thinking,
[00:24:12.880 --> 00:24:16.160]   well, 2% growth is really not so bad.
[00:24:16.160 --> 00:24:18.120]   And I think the natural rate of interest
[00:24:18.120 --> 00:24:21.840]   is something like the real growth rate of the economy.
[00:24:21.840 --> 00:24:26.080]   And so I think it might be about 2% now,
[00:24:26.080 --> 00:24:29.280]   because that seems to be how fast we can grow.
[00:24:29.280 --> 00:24:30.640]   - Yeah, that's interesting.
[00:24:30.640 --> 00:24:34.840]   I mean, I read the same, Schmelzing's working paper,
[00:24:34.840 --> 00:24:36.040]   and then this paper.
[00:24:36.040 --> 00:24:38.960]   And I have to admit that I thought to myself,
[00:24:38.960 --> 00:24:40.960]   my gosh, this guy is prescient,
[00:24:40.960 --> 00:24:44.040]   because we are looking at zero and negative real rates now.
[00:24:44.040 --> 00:24:45.080]   But I think you're right.
[00:24:45.080 --> 00:24:46.920]   I think that those probably are--
[00:24:46.920 --> 00:24:48.280]   - Remember, those are real rates.
[00:24:48.280 --> 00:24:51.680]   So if 2% is the real rate,
[00:24:51.680 --> 00:24:53.560]   and we're having 3% inflation,
[00:24:53.560 --> 00:24:58.280]   then the interest rates might be, you know, 5%.
[00:24:58.280 --> 00:25:00.880]   - So I think the piece of short-term advice
[00:25:00.880 --> 00:25:02.560]   that we would get out of that is,
[00:25:02.560 --> 00:25:05.760]   you don't have to be in a rush to buy TIPS right now.
[00:25:05.760 --> 00:25:09.560]   There may be higher rates on offer at some point later.
[00:25:09.560 --> 00:25:10.880]   - It could be, it could be.
[00:25:10.880 --> 00:25:11.800]   - Yeah.
[00:25:11.800 --> 00:25:13.280]   All right.
[00:25:13.280 --> 00:25:16.720]   So that's the one thing I will point out,
[00:25:16.720 --> 00:25:20.680]   which is that we talked about a session and a half ago,
[00:25:20.680 --> 00:25:24.320]   which is that at this conference last year,
[00:25:24.320 --> 00:25:27.480]   we were like two weeks or a week off of the peak of,
[00:25:27.480 --> 00:25:30.640]   from the peak of TIPS rates.
[00:25:31.760 --> 00:25:34.280]   And there was a lot of excitement and a lot of buzz,
[00:25:34.280 --> 00:25:36.200]   and perhaps too much buzz
[00:25:36.200 --> 00:25:40.440]   and too much excitement about them.
[00:25:40.440 --> 00:25:43.040]   So it's, I'm reasonably heartened,
[00:25:43.040 --> 00:25:46.160]   because I don't want TIPS rates to necessarily fall.
[00:25:46.160 --> 00:25:48.680]   I'd like to be collecting those fat coupons
[00:25:48.680 --> 00:25:51.640]   for the next 20 or 30 years.
[00:25:51.640 --> 00:25:54.560]   I will add that those of you who have questions,
[00:25:54.560 --> 00:26:00.280]   Karen is, and one or two other people are going around.
[00:26:00.280 --> 00:26:04.960]   So if you have questions for us, let us know.
[00:26:04.960 --> 00:26:09.960]   All right, well, you know, the next question that I have,
[00:26:09.960 --> 00:26:14.640]   I guess, has to do with investment frictions.
[00:26:14.640 --> 00:26:18.000]   You were, you came of the financial age
[00:26:18.000 --> 00:26:20.000]   at a time when the financial frictions,
[00:26:20.000 --> 00:26:23.640]   at least by today's standards, were absolutely gargantuan.
[00:26:23.640 --> 00:26:26.480]   When simply it was absolutely impossible
[00:26:26.480 --> 00:26:30.000]   to put together an indexed portfolio,
[00:26:30.000 --> 00:26:31.440]   you know, buy the S&P 500.
[00:26:31.440 --> 00:26:33.160]   People often talk about, you know,
[00:26:33.160 --> 00:26:35.160]   if you'd only invested in the S&P 500
[00:26:35.160 --> 00:26:38.360]   when the Ibsen database incepted in 1926,
[00:26:38.360 --> 00:26:41.040]   you know, you'd have, I think it's $15,000
[00:26:41.040 --> 00:26:42.400]   for every dollar you invested then.
[00:26:42.400 --> 00:26:45.800]   But of course, the problem was that that was uninvestable.
[00:26:45.800 --> 00:26:48.040]   And when it comes to small value stocks,
[00:26:48.040 --> 00:26:49.520]   they really didn't become investable
[00:26:49.520 --> 00:26:53.240]   for the small investor until the early 1990s.
[00:26:53.240 --> 00:26:55.600]   So the returns that you see going back
[00:26:55.600 --> 00:26:57.280]   were returns that were basically
[00:26:58.240 --> 00:27:00.640]   garnered by very, very small business people
[00:27:00.640 --> 00:27:03.720]   who owned shares of small corporations very individually.
[00:27:03.720 --> 00:27:05.720]   There was nobody who could actually own
[00:27:05.720 --> 00:27:10.720]   a small cap value index fund until really 1990, 1992 or so.
[00:27:10.720 --> 00:27:16.520]   And so the question I have for you
[00:27:16.520 --> 00:27:19.840]   is now that you can buy the entire stock market
[00:27:19.840 --> 00:27:21.440]   for a couple of basis points,
[00:27:21.440 --> 00:27:23.320]   or if you're willing to leave your money in Fidelity
[00:27:23.320 --> 00:27:25.600]   for the rest of your life, zero basis points,
[00:27:26.840 --> 00:27:28.800]   you know, how do you think that's impacted
[00:27:28.800 --> 00:27:29.840]   the financial markets
[00:27:29.840 --> 00:27:31.720]   and what individual investors should be doing?
[00:27:31.720 --> 00:27:34.520]   In other words, do you think that that lack of frictions,
[00:27:34.520 --> 00:27:37.360]   the fall in intermediation costs have,
[00:27:37.360 --> 00:27:39.240]   or will lead to lower returns?
[00:27:39.240 --> 00:27:43.280]   - I don't, I can't really see a connection
[00:27:43.280 --> 00:27:47.880]   why the cost of intermediation where we're trading stocks,
[00:27:47.880 --> 00:27:50.960]   you know, which are very low now and almost free, right?
[00:27:50.960 --> 00:27:51.880]   Almost free.
[00:27:51.880 --> 00:27:55.400]   I don't see how that should, I mean,
[00:27:55.400 --> 00:27:58.600]   it should impact returns by saying that,
[00:27:58.600 --> 00:27:59.920]   well, the costs are lower,
[00:27:59.920 --> 00:28:04.920]   so whatever the return is will be better than it would be
[00:28:04.920 --> 00:28:07.000]   if the cost of investing had been higher.
[00:28:07.000 --> 00:28:10.720]   But I don't see a really strong connection.
[00:28:10.720 --> 00:28:12.680]   And, you know, I knew Jack Bogle pretty well.
[00:28:12.680 --> 00:28:14.120]   He was, I considered him a friend
[00:28:14.120 --> 00:28:16.680]   at least for the last 10 years of his life.
[00:28:16.680 --> 00:28:18.840]   And, you know, he would have thought
[00:28:18.840 --> 00:28:23.120]   these low costs of trading were really great,
[00:28:23.120 --> 00:28:25.280]   but he would worry about the implication
[00:28:25.280 --> 00:28:28.000]   that it would, if it was really cheap to trade,
[00:28:28.000 --> 00:28:29.960]   then people would probably do too much trading.
[00:28:29.960 --> 00:28:31.240]   He liked to say, you know,
[00:28:31.240 --> 00:28:34.840]   I remember when he was a visiting professor at NYU,
[00:28:34.840 --> 00:28:37.960]   thanks to the beneficence of Henry Kaufman,
[00:28:37.960 --> 00:28:42.800]   he used to say, when the American people go to bed at night,
[00:28:42.800 --> 00:28:47.600]   they own exactly the same portfolio of stocks
[00:28:47.600 --> 00:28:50.320]   that they owned when they got up in the morning,
[00:28:50.320 --> 00:28:53.760]   which probably isn't true if, you know,
[00:28:53.760 --> 00:28:55.960]   foreigners were buying or selling stock that day
[00:28:55.960 --> 00:28:56.920]   and we were buying.
[00:28:56.920 --> 00:28:59.240]   But anyway, he didn't like the idea
[00:28:59.240 --> 00:29:01.240]   that we should be trading a lot.
[00:29:01.240 --> 00:29:05.880]   But he liked low costs, but he didn't like a lot of trading.
[00:29:05.880 --> 00:29:10.080]   So I, but really, I think, you know,
[00:29:10.080 --> 00:29:12.960]   if we avoid the temptation to overtrade,
[00:29:12.960 --> 00:29:16.800]   and I think, as I understand this very sensible group,
[00:29:16.800 --> 00:29:18.360]   none of you would ever do that.
[00:29:18.360 --> 00:29:22.080]   If we avoid the temptation to overtrade,
[00:29:22.080 --> 00:29:24.640]   we should just be glad that the costs of intermediation
[00:29:24.640 --> 00:29:26.680]   are so low because, you know,
[00:29:26.680 --> 00:29:29.720]   when I bought my first stocks back in the 1960s,
[00:29:29.720 --> 00:29:31.000]   I guess I was buying funds,
[00:29:31.000 --> 00:29:35.640]   but you didn't wanna really trade very much
[00:29:35.640 --> 00:29:37.880]   'cause the brokerage costs were higher.
[00:29:37.880 --> 00:29:40.520]   Funds had, you know, some of the mutual funds
[00:29:40.520 --> 00:29:43.640]   had seven or 8% upfront charges, you know,
[00:29:43.640 --> 00:29:46.920]   that was really discouraged trading.
[00:29:46.920 --> 00:29:49.120]   I think basically the way our markets
[00:29:49.120 --> 00:29:50.160]   have developed over history
[00:29:50.160 --> 00:29:53.280]   is the way our political system has developed
[00:29:53.280 --> 00:29:56.680]   in the sense that we, more and more people were brought in,
[00:29:56.680 --> 00:29:58.840]   and you know, when Thomas Jefferson said,
[00:29:58.840 --> 00:30:00.280]   "All men are created equal,"
[00:30:00.280 --> 00:30:02.280]   he met all white men with property,
[00:30:02.280 --> 00:30:06.400]   but he didn't include women, he didn't include black people,
[00:30:06.400 --> 00:30:09.120]   he didn't include Native Americans.
[00:30:09.120 --> 00:30:11.840]   But over time, we've become much more inclusive
[00:30:11.840 --> 00:30:13.760]   in who we allow to vote.
[00:30:13.760 --> 00:30:16.400]   I think we've also become much more inclusive
[00:30:16.400 --> 00:30:21.400]   in making investments available to a wider range of people,
[00:30:21.400 --> 00:30:24.320]   and that's been a good thing.
[00:30:24.320 --> 00:30:27.480]   And low costs are certainly something Jack Bogle loved,
[00:30:27.480 --> 00:30:28.960]   so I think they're a good thing,
[00:30:28.960 --> 00:30:32.200]   as long as we avoid the temptation to overtrade.
[00:30:32.200 --> 00:30:34.880]   No day traders in the group, are there?
[00:30:34.880 --> 00:30:37.000]   - Yeah, I mean, when it comes to, you know,
[00:30:37.000 --> 00:30:39.240]   trading and buying versus buying and holding,
[00:30:39.240 --> 00:30:40.520]   I think that this particular room
[00:30:40.520 --> 00:30:44.880]   is almost a point singularity in this quadrant of the galaxy.
[00:30:44.880 --> 00:30:47.480]   Out there, the rest of the world,
[00:30:47.480 --> 00:30:49.800]   and the way they emotionally approach investing
[00:30:49.800 --> 00:30:53.480]   is somewhat different, although, you know, in fairness,
[00:30:53.480 --> 00:30:58.320]   the use of target date funds as default vehicles
[00:30:58.320 --> 00:31:00.720]   in defined contribution plans
[00:31:00.720 --> 00:31:01.960]   certainly has been, you know,
[00:31:01.960 --> 00:31:03.720]   brought about a real improvement.
[00:31:03.720 --> 00:31:05.840]   The one thing I would observe though, Dick,
[00:31:05.840 --> 00:31:08.560]   is that, you know, you go back to, you know,
[00:31:08.560 --> 00:31:13.040]   the Great Depression, or even for that matter, the 1950s,
[00:31:13.040 --> 00:31:15.440]   only a very small percent of people invested in stocks.
[00:31:15.440 --> 00:31:17.240]   I haven't, it's been a while since I've looked
[00:31:17.240 --> 00:31:21.080]   at the Labor Department's data on this,
[00:31:21.080 --> 00:31:23.720]   but only, you know, until 30, 40 years ago,
[00:31:23.720 --> 00:31:25.400]   only about 10% of people owned stocks,
[00:31:25.400 --> 00:31:27.440]   whereas now it's much more than half
[00:31:27.440 --> 00:31:29.840]   because of defined contribution plans.
[00:31:29.840 --> 00:31:34.120]   And that, you know, there's an upward trend,
[00:31:34.120 --> 00:31:36.840]   obviously, over the past 100 years in that number,
[00:31:36.840 --> 00:31:39.360]   but there's also been some variation
[00:31:39.360 --> 00:31:41.240]   within that period of time.
[00:31:41.240 --> 00:31:43.440]   And, you know, you go back, for example, to 1980,
[00:31:43.440 --> 00:31:47.800]   only 20, 20%, 25% of people owned stocks,
[00:31:47.800 --> 00:31:49.800]   and that was a great time to buy stocks.
[00:31:49.800 --> 00:31:52.320]   - It was, I mean, the '70s turned out, you know,
[00:31:52.320 --> 00:31:54.160]   were a terrible time for the stock market.
[00:31:54.160 --> 00:31:56.800]   I mean, I remember that in 19,
[00:31:56.800 --> 00:32:00.480]   I think I first bought stocks when the Dow Jones average
[00:32:00.480 --> 00:32:05.480]   in the middle of the 1960s was around 900.
[00:32:05.480 --> 00:32:10.480]   And 17 years later, in August 1982,
[00:32:10.640 --> 00:32:13.360]   the Dow Jones average was 780.
[00:32:13.360 --> 00:32:16.800]   And in between, you know, there had been all this inflation
[00:32:16.800 --> 00:32:18.720]   that sort of averaged 6% a year,
[00:32:18.720 --> 00:32:20.240]   if you remember the great inflation
[00:32:20.240 --> 00:32:24.360]   from the late 1960s through the early 1980s.
[00:32:24.360 --> 00:32:27.320]   Inflation was 6% a year, and stocks, you know,
[00:32:27.320 --> 00:32:29.960]   the Dow average had actually gone down over that period.
[00:32:29.960 --> 00:32:32.800]   So in real terms, investors were really cream,
[00:32:32.800 --> 00:32:36.720]   but you could get, you know, that was a good time to buy.
[00:32:36.720 --> 00:32:38.720]   My wife and I were professors,
[00:32:38.720 --> 00:32:42.240]   and I knew finance theory way back in the 1960s,
[00:32:42.240 --> 00:32:43.720]   and I said, you know, we're young now,
[00:32:43.720 --> 00:32:46.120]   and so we should put all of our money into equities.
[00:32:46.120 --> 00:32:48.400]   And we did, and then in the '70s,
[00:32:48.400 --> 00:32:50.680]   my equities weren't doing very much,
[00:32:50.680 --> 00:32:53.800]   but I steadily put in the little bit of money
[00:32:53.800 --> 00:32:56.080]   that I could put in month by month.
[00:32:56.080 --> 00:33:00.600]   And my wife, she said, interest rates are very high now,
[00:33:00.600 --> 00:33:03.600]   so I'm gonna reduce, I'm gonna disagree with you
[00:33:03.600 --> 00:33:05.840]   and not put so much money into stocks,
[00:33:05.840 --> 00:33:07.680]   I'm gonna put it into interest.
[00:33:07.680 --> 00:33:09.280]   And she was sort of right for a while,
[00:33:09.280 --> 00:33:11.520]   I think her stuff grew faster than mine,
[00:33:11.520 --> 00:33:14.760]   but in the 1980s, she turned out to be wrong
[00:33:14.760 --> 00:33:16.840]   when the stock market recovered
[00:33:16.840 --> 00:33:18.560]   and the Great Bull market began.
[00:33:18.560 --> 00:33:24.520]   So it was, yeah, I mean, it was a good time to buy stocks.
[00:33:24.520 --> 00:33:26.560]   But most people at the time thought it was terrible
[00:33:26.560 --> 00:33:29.240]   because the stock market wasn't doing anything.
[00:33:29.240 --> 00:33:30.240]   That's the time to buy.
[00:33:30.240 --> 00:33:32.680]   Who was it, J. Paul Getty said,
[00:33:32.680 --> 00:33:34.520]   other people have said something like it,
[00:33:34.520 --> 00:33:36.760]   buy when everybody else is selling
[00:33:36.760 --> 00:33:40.160]   and hold on until everybody else is buying.
[00:33:40.160 --> 00:33:41.680]   - Yeah, or Buffett's famous quote,
[00:33:41.680 --> 00:33:43.160]   that to be greedy when others are fearful
[00:33:43.160 --> 00:33:44.720]   and fearful when others are greedy.
[00:33:44.720 --> 00:33:45.560]   - Yeah, yeah, right.
[00:33:45.560 --> 00:33:48.120]   - Which you mentioned though, the word inflation.
[00:33:48.120 --> 00:33:49.800]   Again, I really wanna get back
[00:33:49.800 --> 00:33:52.000]   to one of the first questions I asked you,
[00:33:52.000 --> 00:33:55.440]   which is what do you think happens
[00:33:55.440 --> 00:33:58.160]   to our increasingly dire,
[00:33:58.160 --> 00:34:01.760]   the nation's increasingly dire fiscal situation?
[00:34:01.760 --> 00:34:06.480]   Increased taxes, decreased benefits,
[00:34:06.480 --> 00:34:10.720]   or the government will inflate things away with debt.
[00:34:10.720 --> 00:34:14.040]   Which do you think of those is most likely?
[00:34:14.040 --> 00:34:16.100]   - I think right now, I would say,
[00:34:16.100 --> 00:34:17.800]   since nobody's talking about this
[00:34:17.800 --> 00:34:19.840]   at high levels of government,
[00:34:19.840 --> 00:34:24.640]   that inflating away, making the government's financials,
[00:34:24.640 --> 00:34:29.560]   the arrangements easier, inflation is ahead.
[00:34:29.560 --> 00:34:31.240]   That's what I would worry about.
[00:34:31.240 --> 00:34:33.880]   And of course, the Fed is committed to 2%.
[00:34:33.880 --> 00:34:36.640]   I could never figure out why they were committed to 2%.
[00:34:36.640 --> 00:34:38.960]   Zero seemed pretty good to me.
[00:34:38.960 --> 00:34:41.580]   The 19th century, the country did pretty well,
[00:34:41.580 --> 00:34:46.580]   and the inflation rate of the 19th century was 0%.
[00:34:46.580 --> 00:34:49.620]   But now we say 2% is okay.
[00:34:49.620 --> 00:34:52.360]   And I think the signs I would look for
[00:34:52.360 --> 00:34:55.720]   is when we, I would expect something like this
[00:34:55.720 --> 00:34:56.800]   to occur fairly soon.
[00:34:56.800 --> 00:34:58.960]   Well, we're close enough to 2%
[00:34:58.960 --> 00:35:00.800]   that we don't really have to,
[00:35:00.800 --> 00:35:02.160]   everything's fine now,
[00:35:02.160 --> 00:35:05.440]   and then it'll creep back up toward 3%.
[00:35:05.440 --> 00:35:07.240]   And they'll say, well, that's okay.
[00:35:07.240 --> 00:35:11.200]   And maybe we could live with 3%.
[00:35:11.200 --> 00:35:14.480]   I'm sort of disgusted with some of my fellow economists
[00:35:14.480 --> 00:35:17.960]   who said, we should make 3% the target now.
[00:35:17.960 --> 00:35:21.040]   I think that's kind of irresponsible economic advice.
[00:35:21.040 --> 00:35:23.800]   But if it goes up to 4% or so,
[00:35:23.800 --> 00:35:27.800]   then you're getting back to our situation in the 19,
[00:35:27.800 --> 00:35:29.760]   like we had in the 1970s,
[00:35:29.760 --> 00:35:32.240]   where it's sort of bad for the stock market.
[00:35:32.240 --> 00:35:37.480]   - Okay, here's another question for you,
[00:35:37.480 --> 00:35:40.480]   which I can't help but ask you,
[00:35:40.480 --> 00:35:44.000]   which is, you're an educator.
[00:35:44.000 --> 00:35:49.040]   And what reading, what is the essential reading
[00:35:49.040 --> 00:35:51.880]   that everyone should be doing in this room
[00:35:51.880 --> 00:35:53.280]   regarding financial history?
[00:35:53.280 --> 00:35:56.280]   If you could read one or two books, which would they be?
[00:35:56.280 --> 00:35:59.400]   - Well, one that just came out a year or so ago,
[00:35:59.400 --> 00:36:01.080]   and I think is pretty good,
[00:36:01.080 --> 00:36:05.280]   and it's by a non-academic fellow named Mark Higgins.
[00:36:05.280 --> 00:36:10.280]   It's a book called "Investing in U.S. Financial History."
[00:36:10.280 --> 00:36:12.080]   It's a fairly big book,
[00:36:12.080 --> 00:36:14.720]   and it seems to have done pretty well in its first year,
[00:36:14.720 --> 00:36:17.040]   because now they're gonna make it into an audio book.
[00:36:17.040 --> 00:36:19.080]   I mean, the book is full of charts and tables
[00:36:19.080 --> 00:36:20.100]   and things like that.
[00:36:20.100 --> 00:36:22.400]   I don't know what happens to them in an audio book,
[00:36:22.400 --> 00:36:27.400]   but Mark Higgins, "Investing in U.S. Financial History."
[00:36:27.560 --> 00:36:30.520]   And I've been teaching a sort of short course
[00:36:30.520 --> 00:36:34.160]   in financial history in retirement
[00:36:34.160 --> 00:36:39.160]   at the Fordham Business School, the Gabelli School.
[00:36:39.160 --> 00:36:40.600]   And we used the book last year,
[00:36:40.600 --> 00:36:42.040]   and the students sort of liked it.
[00:36:42.040 --> 00:36:46.560]   So you like to assign students books that they like.
[00:36:46.560 --> 00:36:47.880]   And this Mark Higgins book,
[00:36:47.880 --> 00:36:51.280]   I think he puts together a lot of 200 years,
[00:36:51.280 --> 00:36:53.680]   230 years of U.S. financial,
[00:36:53.680 --> 00:36:58.680]   all the way through the COVID pandemic,
[00:36:58.680 --> 00:37:01.840]   and starting off with Alexander Hamilton, I suppose.
[00:37:01.840 --> 00:37:06.360]   And it's just, and he's big on people like Hedy Green,
[00:37:06.360 --> 00:37:09.600]   who was this woman investor in the 19th century.
[00:37:09.600 --> 00:37:12.640]   And a lot of people, they call her the witch of Wall Street,
[00:37:12.640 --> 00:37:15.040]   but he says Hedy Green was really smart,
[00:37:15.040 --> 00:37:16.420]   and a lot smarter than the men
[00:37:16.420 --> 00:37:18.600]   that she was dealing with back in those days.
[00:37:18.600 --> 00:37:21.560]   So that's a nice feature of the book as well.
[00:37:21.560 --> 00:37:24.920]   But yeah, I mean, I think a long-term view
[00:37:24.920 --> 00:37:28.840]   of what happens, such as we had in a few charts here,
[00:37:28.840 --> 00:37:32.560]   it's really worth having.
[00:37:32.560 --> 00:37:37.560]   We get kind of, we're too oriented toward the latest event.
[00:37:37.560 --> 00:37:39.360]   What did the Fed do last week,
[00:37:39.360 --> 00:37:41.100]   or what is it gonna do next week?
[00:37:41.100 --> 00:37:46.100]   And on Wall Street, they say history is five minutes ago.
[00:37:46.100 --> 00:37:49.720]   I think people should have a longer-term perspective.
[00:37:49.720 --> 00:37:52.880]   And I detect in this Bogleheads group
[00:37:52.880 --> 00:37:55.200]   that people do have a longer perspective.
[00:37:55.200 --> 00:38:00.080]   - Yeah, I will second Dick's recommendation
[00:38:00.080 --> 00:38:00.960]   of the Higgins book.
[00:38:00.960 --> 00:38:02.200]   It is spectacular.
[00:38:02.200 --> 00:38:05.800]   Investing in U.S. market history, right?
[00:38:05.800 --> 00:38:07.960]   - Investing in U.S. financial history.
[00:38:07.960 --> 00:38:08.920]   - Financial history, yeah, right.
[00:38:08.920 --> 00:38:11.040]   It's a spectacular-- - So it has double meaning.
[00:38:11.040 --> 00:38:11.880]   - Good book.
