
[00:00:00.000 --> 00:00:05.800]   The holidays start here at Ralph's with a variety of options to celebrate traditions old and new.
[00:33:12.000 --> 00:33:20.000]   So my senior year of college, when I was actually serious about studying, my senior year of college, I took 19 credit hours.
[00:33:20.000 --> 00:33:33.000]   And I also worked 40 hours a week and took 19 credit hours and was better prepared to do all my papers and my homework and everything for my senior capstone courses and got straight A's.
[00:33:33.000 --> 00:33:38.000]   And so I don't know if I did 20 or 30 hours of homework, probably somewhere in that range.
[00:33:38.000 --> 00:33:41.000]   But you have a huge amount of time that is available to you.
[00:33:41.000 --> 00:33:49.000]   So if you do a time audit and let's say you have 168 hours in a week, let's assume that you sleep eight hours per night.
[00:33:49.000 --> 00:33:50.000]   So that's 56.
[00:33:50.000 --> 00:33:55.000]   So 168 less 56 is 112 hours.
[00:33:55.000 --> 00:34:02.000]   Let's give you, say, two hours a day of ablutions and meals and exercise, et cetera.
[00:34:02.000 --> 00:34:05.000]   That's 14 hours.
[00:34:05.000 --> 00:34:07.000]   So we're down to 98 hours available.
[00:34:07.000 --> 00:34:10.000]   And let's say you take one day completely off.
[00:34:10.000 --> 00:34:15.000]   So let's just drop off another -- you do a six-day week.
[00:34:15.000 --> 00:34:21.000]   So we're down to something like 88, 85 to 88 hours per week that's available for study.
[00:34:21.000 --> 00:34:35.000]   If I have 85 to 88 hours a week and I'm not caring for children, not going anywhere, I'm just sitting in front of a computer and studying, and I'm pretty decent with academics, man, I can knock out these classes fast, especially if I'm studying something that I'm inclined towards that I know.
[00:34:35.000 --> 00:34:36.000]   And that's the point.
[00:34:36.000 --> 00:34:40.000]   So back to Ryan, he is a nine-month college grad.
[00:34:40.000 --> 00:34:41.000]   He did his in nine months.
[00:34:41.000 --> 00:34:44.000]   Here's a guy who dropped out of college twice, but then he got serious.
[00:34:44.000 --> 00:34:52.000]   And by the way, he was working full-time, and he had his college degree in nine months because he just sat down and studied and learned and studied for the test and got it done.
[00:34:52.000 --> 00:35:00.000]   So you can get this done fast and cheap through a competency-based education program and through a combination of these.
[00:35:00.000 --> 00:35:03.000]   And, again, these flow together.
[00:35:03.000 --> 00:35:06.000]   So what kind of degrees can you get this way?
[00:35:06.000 --> 00:35:17.000]   Well, I would say the degrees that work best for this kind of educational model are degrees that are knowledge-based, not degrees that are skill-based.
[00:35:17.000 --> 00:35:18.000]   So a business degree.
[00:35:18.000 --> 00:35:21.000]   A business degree is largely knowledge-based.
[00:35:21.000 --> 00:35:23.000]   It's can you pass exams?
[00:35:23.000 --> 00:35:28.000]   Can you answer questions the way that the textbook says they should be answered?
[00:35:28.000 --> 00:35:32.000]   A business degree is not assessed based upon your competency in business.
[00:35:32.000 --> 00:35:34.000]   Ridiculous, I know, but it's not.
[00:35:34.000 --> 00:35:42.000]   You could be the worst businessman in the world and get a business degree, and the fact that you're a bad businessman has no relevance to your ability to get the degree.
[00:35:42.000 --> 00:35:45.000]   You could be a great academic and get a business degree.
[00:35:45.000 --> 00:35:48.000]   On the other hand, there are degrees that are competency-based degrees.
[00:35:48.000 --> 00:35:50.000]   So here I use mathematics.
[00:35:50.000 --> 00:36:01.000]   A mathematics degree I don't think is going to work for this because you need to prove your competence in mathematics, and that's a skill that builds over time.
[00:36:01.000 --> 00:36:03.000]   You can't rush that competence.
[00:36:03.000 --> 00:36:08.000]   You have to sit, you have to do the work, you have to do the problems again and again and again until you build the skill.
[00:36:08.000 --> 00:36:18.000]   You're not going to get a -- assuming that today you don't speak any Japanese -- you're not going to get one of these degrees in Japanese studies or Japanese linguistics.
[00:36:18.000 --> 00:36:25.000]   Japanese is a skill, and while you can learn Japanese very quickly, you're not going to be able to learn it in six months.
[00:36:25.000 --> 00:36:29.000]   It's going to take you a lot of time to develop the skill.
[00:36:29.000 --> 00:36:36.000]   So degrees that work are simply degrees that are knowledge-based, not skill-based.
[00:36:36.000 --> 00:36:45.000]   But within that world, there are lots and lots of degrees available, and there are lots and lots of universities available that offer this.
[00:36:45.000 --> 00:36:51.000]   When we get to the world -- so let's talk about some specific options, and I want to give you some example degree plans here.
[00:36:51.000 --> 00:37:10.000]   And then at the end, I'll show you -- I'll share with you my plan for how I intend to prepare my children for this, because one of my ambitions is that my children have an accredited undergraduate college degree basically by the time they leave my home or by the time they're about 18 or thereabouts.
[00:37:10.000 --> 00:37:14.000]   And I'll explain more details on that in a little bit.
[00:37:14.000 --> 00:37:17.000]   So let's start first with the schools.
[00:37:17.000 --> 00:37:25.000]   When it comes to schools that will take credit by examination, the answer is in what schools will do that.
[00:37:25.000 --> 00:37:31.000]   Most schools will take it, especially if we're talking about the well-known exams such as AP exams and CLEP exams.
[00:37:31.000 --> 00:37:39.000]   But most schools will have the limit that I described to you of up to potentially 30 credits or 40 credits or something like that.
[00:37:39.000 --> 00:37:45.000]   Most schools will not allow you to quiz out of three and a half years of university.
[00:37:45.000 --> 00:37:53.000]   The ones that will are those ones that I said -- Thomas Edison State University, Excelsior University, Charter Oak State College, et cetera.
[00:37:53.000 --> 00:38:01.000]   Now, when you go into the world of competency-based education, there are many more schools that actually have bigger names.
[00:38:01.000 --> 00:38:06.000]   And so if I go to the web and I search "competency-based college," you find different things.
[00:38:06.000 --> 00:38:12.000]   And so here's an article that I'm reading from a website called mydegreeguide.com.
[00:38:12.000 --> 00:38:19.000]   I just found it on a web search. And mydegreeguide.com, here is a list of schools that you can get a degree from.
[00:38:19.000 --> 00:38:22.000]   This is schools offering competency-based degree programs.
[00:38:22.000 --> 00:38:26.000]   Anderson University, and I'll read what they say.
[00:38:26.000 --> 00:38:30.000]   You can get an online bachelor's in human services or in nursing, RN to BSN.
[00:38:30.000 --> 00:38:39.000]   Capella University, online bachelor's in accounting, business administration, health care management, human resource management, project management, teaching and learning.
[00:38:39.000 --> 00:38:45.000]   An online MBA in health care management, human resource management, project management, or other.
[00:38:45.000 --> 00:38:50.000]   Indiana Wesleyan University, an online master of social work.
[00:38:50.000 --> 00:39:01.000]   Northern Arizona University, bachelor's in computer information technology, liberal arts, management, nursing, small business administration, computer information technology, nursing, et cetera.
[00:39:01.000 --> 00:39:05.000]   Purdue University, business administration, cloud computing, information technology.
[00:39:05.000 --> 00:39:06.000]   I'm going to skip the degrees now.
[00:39:06.000 --> 00:39:25.000]   Rasmussen College, Southern New Hampshire University, Texas A&M University, commerce, Thomas Edison State University, University of Louisville, University of Massachusetts, Global, University of Wisconsin, Walden University, Western Governors University, Westminster College, et cetera.
[00:39:25.000 --> 00:39:30.000]   Now, you'll notice some of those names are names that would sound very ordinary.
[00:39:30.000 --> 00:39:42.000]   For example, I said, Walden University will give you an online bachelor's in early childhood studies or in nursing or health care administration or business administration, strategic communication, et cetera.
[00:39:42.000 --> 00:39:47.000]   University of Wisconsin, you can get an online bachelor's in business administration.
[00:39:47.000 --> 00:40:05.000]   University of Massachusetts, Global, you can get an online bachelor's in business administration, general business, or information systems management, or management and organizational leadership, or marketing, or supply chain management and logistics, or information technology, or you can get a master's in organizational leadership.
[00:40:05.000 --> 00:40:15.000]   And so these schools are schools that are not-- University of Louisville, you can get a bachelor's in organizational leadership and learning, health care leadership, specialty.
[00:40:15.000 --> 00:40:20.000]   These schools are schools that don't sound like-- they're just normal schools.
[00:40:20.000 --> 00:40:21.000]   And that's the key.
[00:40:21.000 --> 00:40:28.000]   So as you're choosing between these, interestingly, in a moment, I'll go through some of the ways to quiz out, and I'll give you some resources there.
[00:40:28.000 --> 00:40:37.000]   But one of the interesting points that I learned from Ryan at his channel is the concept of basically how these appear on your transcript.
[00:40:37.000 --> 00:40:46.000]   Now for a limited time at Del Amo Motorsports. Get financing as low as 1.99% for 36 months on Select 2023 Can-Am Maverick X3.
[00:40:46.000 --> 00:40:57.000]   Considering the Mavericks taking home trophies everywhere from King of the Hammers to Uncle Ned's Backcountry Rally, you're not going to find a better deal on front row seats to a championship winner.
[00:40:57.000 --> 00:41:00.000]   Don't lose out on your chance to get a Maverick X3.
[00:41:00.000 --> 00:41:04.000]   Visit Del Amo Motorsports in Redondo Beach and get yours.
[00:41:04.000 --> 00:41:07.000]   Offer in soon. See dealer for details.
[00:41:07.000 --> 00:41:13.000]   So Ryan is a big fan. I've always been a big fan of quizzing out using CLEP exams, etc.
[00:41:13.000 --> 00:41:26.000]   Ryan, he of the 9 Month College Degree channel, and he is a fan of getting people to go through and offer-- and go through just one university's program.
[00:41:26.000 --> 00:41:34.000]   And his point is that when you do that on your transcript, you have a perfectly ordinary looking transcript.
[00:41:34.000 --> 00:41:40.000]   Your transcript will show that you have all of these classes with credits issued by this university.
[00:41:40.000 --> 00:41:44.000]   And you're the one who knows that you just lined up and did the classes fast, fast, fast.
[00:41:44.000 --> 00:41:49.000]   And so this is a great way of passing through the gauntlet that some of us are worried about.
[00:41:49.000 --> 00:41:55.000]   What if Thomas Edison State University is not an appropriate, you know, not a well-known school?
[00:41:55.000 --> 00:42:03.000]   Well, University of Massachusetts Global is their competency-based education arm of University of Massachusetts.
[00:42:03.000 --> 00:42:09.000]   And so if I get an online bachelor's in business administration and marketing, and I do it based upon their structure,
[00:42:09.000 --> 00:42:15.000]   I can do this very quickly and with lower cost because I'm doing it online and through this program.
[00:42:15.000 --> 00:42:20.000]   And yet at the end of this day, my entire transcript has University of Massachusetts classes on it.
[00:42:20.000 --> 00:42:22.000]   It's not a hodgepodge of different places.
[00:42:22.000 --> 00:42:25.000]   Let's pivot back now to the concept of quizzing out.
[00:42:25.000 --> 00:42:34.000]   The best resource for you on this topic is a great online message board called degreeforum.net.
[00:42:34.000 --> 00:42:36.000]   degreeforum.net.
[00:42:36.000 --> 00:42:41.000]   This is a web community of people who are all interested and extremely knowledgeable in this.
[00:42:41.000 --> 00:42:44.000]   And they come together and you can read about different programs.
[00:42:44.000 --> 00:42:48.000]   They'll help you design a degree based upon things that you have already,
[00:42:48.000 --> 00:42:52.000]   opportunities that you have and that you've learned, classes you've taken,
[00:42:52.000 --> 00:42:56.000]   and they'll tell you basically where to get your credits.
[00:42:56.000 --> 00:43:00.000]   So if you're an adult and you don't have a college degree, but you think you'd like to have one,
[00:43:00.000 --> 00:43:02.000]   this is a good place for you to go and hang out.
[00:43:02.000 --> 00:43:11.000]   They also have a really useful wiki that is hosted at degreeforum.miraheys.org.
[00:43:11.000 --> 00:43:13.000]   Just find it on degreeforum.net.
[00:43:13.000 --> 00:43:15.000]   You can click through to it.
[00:43:15.000 --> 00:43:19.000]   And on the degree wiki, they answer most of your questions.
[00:43:19.000 --> 00:43:25.000]   And I forgot to mention, one of the ones that inspired me years ago is there's a great website called
[00:43:25.000 --> 00:43:29.000]   BAin4weeks.com.
[00:43:29.000 --> 00:43:31.000]   BAin4weeks.com.
[00:43:31.000 --> 00:43:32.000]   And I read this years ago.
[00:43:32.000 --> 00:43:33.000]   It's a little out of date now.
[00:43:33.000 --> 00:43:40.000]   But the guy who put up this website basically sat down and he showed how he quizzed out of a bachelor's degree
[00:43:40.000 --> 00:43:43.000]   in a total of four weeks, four weeks of testing.
[00:43:43.000 --> 00:43:49.000]   And he listed all of the tests that he took, how he prepared for them, the books, et cetera.
[00:43:49.000 --> 00:43:52.000]   And he examined how he did it.
[00:43:52.000 --> 00:43:59.000]   Now, some of these techniques are out of date, but it's a really good website to show kind of the ultimate example
[00:43:59.000 --> 00:44:00.000]   of what's possible.
[00:44:00.000 --> 00:44:09.000]   Remember that I discussed for you, and I said this can be fast and it can be cheap, but it's not easy.
[00:44:09.000 --> 00:44:17.000]   Notice, you do need to be able to -- you have to have some ability here to take exams.
[00:44:17.000 --> 00:44:20.000]   People who can't take exams, they're certainly not going to work for them.
[00:44:20.000 --> 00:44:26.000]   But BA in Four Weeks is an inspiring website to show how smart people who can take exams well can get this done
[00:44:26.000 --> 00:44:28.000]   very, very quickly.
[00:44:28.000 --> 00:44:36.000]   On the degree forum wiki that they host, we have an example degree plan that is just an example of something
[00:44:36.000 --> 00:44:38.000]   that I have mapped out.
[00:44:38.000 --> 00:44:42.000]   So -- and I'll explain my strategy with my children in a moment.
[00:44:42.000 --> 00:44:49.000]   But they have -- one of the more interesting ones is that they have a Thomas Edison State University,
[00:44:49.000 --> 00:44:57.000]   a sample BA in Computer Science, as well as a BS/BA in CIS, a double degree plan.
[00:44:57.000 --> 00:45:04.000]   There's a reason for it, but basically, if you can reach the requirements for a Bachelor's of Arts
[00:45:04.000 --> 00:45:09.000]   in Computer Science, you can also reach the requirements for a Bachelor of Science in Computer Information Systems
[00:45:09.000 --> 00:45:11.000]   with only four more courses.
[00:45:11.000 --> 00:45:15.000]   And on this, they go through and they explain how to quiz out.
[00:45:15.000 --> 00:45:22.000]   So let me give you just some examples to bring it into focus for you.
[00:45:22.000 --> 00:45:27.000]   So first, you have the BA in Computer Science, the general education requirements.
[00:45:27.000 --> 00:45:31.000]   So you're required to have English Composition 1 and 2.
[00:45:31.000 --> 00:45:37.000]   And so they have mapped that you can take a course from Sophia.org and you take English Composition 1.
[00:45:37.000 --> 00:45:41.000]   And when you pass that course -- by the way, I think the fee there is something like $30,
[00:45:41.000 --> 00:45:43.000]   something extremely modest.
[00:45:43.000 --> 00:45:48.000]   But when you pass that course, you can get credit from Thomas Edison State University for that course.
[00:45:48.000 --> 00:45:51.000]   Then you take English Composition 2 from Study.com.
[00:45:51.000 --> 00:45:53.000]   Again, very inexpensive.
[00:45:53.000 --> 00:45:55.000]   Some of these can actually be free from these websites.
[00:45:55.000 --> 00:45:58.000]   Then public speaking is a requirement.
[00:45:58.000 --> 00:46:03.000]   You need three credit hours of public speaking, so you can take the Study.com course of Communications 120,
[00:46:03.000 --> 00:46:05.000]   Presentation Skills in the Workplace.
[00:46:05.000 --> 00:46:09.000]   College Algebra, you can take a College Algebra class on Sophia.
[00:46:09.000 --> 00:46:13.000]   Critical Information Literacy, you take that class from Thomas Edison State University.
[00:46:13.000 --> 00:46:17.000]   Introduction to Sociology, Ethics in the Digital Age, American Government,
[00:46:17.000 --> 00:46:20.000]   you can use Study.com or a CLEP exam or Saylor.
[00:46:20.000 --> 00:46:23.000]   Knowledge of Human Cultures, Sophia.org, et cetera.
[00:46:23.000 --> 00:46:26.000]   And so you go through, you take your general education,
[00:46:26.000 --> 00:46:30.000]   you take your computer science courses,
[00:46:30.000 --> 00:46:32.000]   you take your computer science electives,
[00:46:32.000 --> 00:46:39.000]   you go through and you can build this degree out with putting together all of those things from those sources.
[00:46:39.000 --> 00:46:45.000]   Very inexpensive and depending on how good you are at taking these tests, very, very quickly.
[00:46:45.000 --> 00:46:49.000]   So that's a great example of how it can be done.
[00:46:49.000 --> 00:46:52.000]   Now, I see kind of a middle pathway.
[00:46:52.000 --> 00:46:57.000]   Because while I think these degree options are really powerful and great,
[00:46:57.000 --> 00:47:00.000]   they certainly are not the best fit for everybody.
[00:47:00.000 --> 00:47:05.000]   Leaving aside those who are not really skilled at reading and learning and taking tests,
[00:47:05.000 --> 00:47:09.000]   who are probably better prepared for some other endeavor,
[00:47:09.000 --> 00:47:13.000]   leaving those people aside, we still get to the issue of, well, what about the other aspects of college?
[00:47:13.000 --> 00:47:19.000]   What if my child is not just looking for a general business degree or a general accounting degree that he can get fast and cheap?
[00:47:19.000 --> 00:47:22.000]   What if he really wants to study something really specialized?
[00:47:22.000 --> 00:47:25.000]   What if he wants to study at a great university, et cetera?
[00:47:25.000 --> 00:47:27.000]   What if he wants the social environment?
[00:47:27.000 --> 00:47:30.000]   What if he wants the networking effect, et cetera, from a great university?
[00:47:30.000 --> 00:47:32.000]   All this is completely valid.
[00:47:32.000 --> 00:47:36.000]   And of course, if you have young children, you don't know what is going to be appropriate to them.
[00:47:36.000 --> 00:47:41.000]   So here is how I think about it and what I am doing.
[00:47:41.000 --> 00:47:48.000]   I don't know what will be right for my children in terms of college.
[00:47:48.000 --> 00:47:55.000]   Consider the minimum standard that you need a college degree for the reasons that I stated opening the show.
[00:47:55.000 --> 00:47:57.000]   You need to have a college degree.
[00:47:57.000 --> 00:48:05.000]   If you don't have a college degree, it puts you into a place of vulnerability that is just, as far as I can see, unacceptable.
[00:48:05.000 --> 00:48:09.000]   It's silly and it makes you too vulnerable.
[00:48:09.000 --> 00:48:16.000]   There are too many people out there who don't have a college degree and they just are not succeeding in the workforce.
[00:48:16.000 --> 00:48:18.000]   They are stuck in low-paid jobs.
[00:48:18.000 --> 00:48:24.000]   They are stuck in careers that aren't going anywhere and they are too vulnerable.
[00:48:24.000 --> 00:48:28.000]   Now, if you are listening to this podcast, you are not one of those people.
[00:48:28.000 --> 00:48:34.000]   You are one of those people who would go and open a hot dog cart and make $100,000 a year.
[00:48:34.000 --> 00:48:40.000]   But there are a lot of people that can't do that, that are genuinely vulnerable, that they don't have any interest in that.
[00:48:40.000 --> 00:48:46.000]   I recognize that just because you would go and make $100,000 a year shining shoes doesn't mean that everybody else can.
[00:48:46.000 --> 00:48:49.000]   I don't want my children to ever be vulnerable.
[00:48:49.000 --> 00:48:51.000]   I want them to be protected.
[00:48:51.000 --> 00:48:55.000]   A college degree can open them up to a good job.
[00:48:55.000 --> 00:48:57.000]   That good job can be a lifesaver.
[00:48:57.000 --> 00:49:07.000]   We are often so quick because of the—me, I am included in this—because of our aggressive personality and the fact that we see opportunities at all sides.
[00:49:07.000 --> 00:49:13.000]   I have been guilty many times of being quick to just wave my hand and say, "Ah, there is no point in a good job. Go on to something that you love."
[00:49:13.000 --> 00:49:15.000]   A good job is a great thing.
[00:49:15.000 --> 00:49:22.000]   A good kind of middle-level job or a good government job or something like that is a lifesaver for so many people.
[00:49:22.000 --> 00:49:30.000]   We need to be careful before we just wave that away, even while acknowledging that it is not a great fit for everyone.
[00:49:30.000 --> 00:49:37.000]   A college degree can open our children up to a good and safe life of good earnings, et cetera.
[00:49:37.000 --> 00:49:44.000]   It still is valid, and I don't see that the system is going anywhere anytime soon.
[00:49:44.000 --> 00:49:51.000]   What I am seeking to do is to prepare my children, and the minimum standard is to have some college degree.
[00:49:51.000 --> 00:49:56.000]   I don't put much stock in the necessity of learning from these types of degrees.
[00:49:56.000 --> 00:50:04.000]   I believe there is good value in the learning that you get from an engineering degree or a math degree or a physics degree or a chemistry degree.
[00:50:04.000 --> 00:50:06.000]   There, the learning matters.
[00:50:06.000 --> 00:50:13.000]   But for all the rest of the 85% of degrees that are just generalized stuff, I don't think the learning so much matters.
[00:50:13.000 --> 00:50:16.000]   What I think is just the credentialization that is the most important thing.
[00:50:16.000 --> 00:50:18.000]   Now, to the extent you learn, great.
[00:50:18.000 --> 00:50:22.000]   It is just that our careers are changing so quickly.
[00:50:22.000 --> 00:50:25.000]   Very few of us work in the field that our degree is in.
[00:50:25.000 --> 00:50:32.000]   It is not as relevant to our lives as perhaps it was thought it was going to be many years ago.
[00:50:32.000 --> 00:50:40.000]   I don't think that -- I am trying to keep this focused, so let me just continue on.
[00:50:40.000 --> 00:50:51.000]   The other thing I have observed for many years is quite simply there has been such a tremendous -- do I call it inflation?
[00:50:51.000 --> 00:51:03.000]   Devaluization is probably appropriate, but just an inflation that has been applied to academics that all of the educational standards have changed dramatically.
[00:51:03.000 --> 00:51:20.000]   If you go back 100 years, 150 years in the United States and you look at the knowledge that a student acquired in, say, eight years of primary school, it is in many cases college level of what today we understand to be college level.
[00:51:20.000 --> 00:51:33.000]   I have a set of McGuffey readers, which were the standard on the American frontier and all across the United States for decades, if not -- I can't say centuries, but for decades and decades and decades.
[00:51:33.000 --> 00:51:35.000]   I still use the McGuffey readers.
[00:51:35.000 --> 00:51:52.000]   If I give you the fourth, the fifth, the sixth McGuffey readers and have you look at what students of that era learned if they got to that level of readers, there are many college students who would simply not be able to comprehend the level of English ability that was there.
[00:51:52.000 --> 00:52:08.000]   Those McGuffey readers are and were incredible.
[00:52:08.000 --> 00:52:20.000]   I have a set, a complete set of Ray's arithmetic, which was an arithmetic program that was in some ways in many schools a companion to the McGuffey readers.
[00:52:20.000 --> 00:52:44.000]   If I give you that arithmetic program and I show you what a student mastered, if a student mastered even just the beginning Ray's arithmetic books, those students had a higher competency with arithmetic and what today I think we'd call consumer math than really many graduating college students who've done college algebra have.
[00:52:44.000 --> 00:52:51.000]   Then if we go into the algebra and geometry and other books that are included, then they're very, very high level.
[00:52:51.000 --> 00:52:55.000]   Then you look at the placement exams, the college placement exams and what was expected of students.
[00:52:55.000 --> 00:53:10.000]   Basically what we call what used to be done in six by sixth grade or eighth grade in three or four months a year of school, now we've extended it out to 12th grade or possibly 14th grade, right?
[00:53:10.000 --> 00:53:12.000]   An associate's degree, which I call 14th grade.
[00:53:12.000 --> 00:53:17.000]   And we've just dramatically devalue devalued the learning.
[00:53:17.000 --> 00:53:25.000]   Similarly, what we now call or what used to be called high school level has now become college level.
[00:53:25.000 --> 00:53:38.000]   You look at what a high school graduate was expected to master in a kind of just a normal but decent government school 50 years ago and you compare that to what a high school graduate today is required to master.
[00:53:38.000 --> 00:53:41.000]   It's just what we call it until college level today.
[00:53:41.000 --> 00:53:51.000]   So there's been this massive devaluation of educational requirements and scholastic standards across our system.
[00:53:51.000 --> 00:54:01.000]   That's not to say there are not still very high standards in some places, but speaking generally, those standards have been dramatically lowered.
[00:54:01.000 --> 00:54:18.000]   So if we do it right and we expose our students to a rigorous elementary and middle school education, by the time we arrive at adolescent years, early teen years, our students are perfectly capable of what we generally call college.
[00:54:18.000 --> 00:54:24.000]   You see this in by going, you can do this in government schools or in home schools.
[00:54:24.000 --> 00:54:38.000]   There are many, many people who succeed in the dual enrollment system, which I'm not covering here because I'm not trying to make a comprehensive discussion of all the options, but it is a good option where high school students go and teach college classes and they often don't struggle.
[00:54:38.000 --> 00:54:48.000]   Now we're not talking about the median student, we're talking about the upper tier in the government school system, in the home schooling system.
[00:54:48.000 --> 00:54:59.000]   We're not talking about everybody, we're talking about students who had a rigorous education, but it's very, very plausible that many teenagers can succeed in a college at the college level.
[00:54:59.000 --> 00:55:08.000]   So my plan is basically with my students to get rid of the concept of high school and substitute a college degree instead.
[00:55:08.000 --> 00:55:13.000]   And one more caveat and disclaimer.
[00:55:13.000 --> 00:55:23.000]   As a parent, you are always responsible to make sure that what you are doing for your student is the right thing for that student at the right time.
[00:55:23.000 --> 00:55:31.000]   So I try to label my stuff as ambitions, these are ambitions that I have, these are goals that I have, but I am not committed to these.
[00:55:31.000 --> 00:55:35.000]   If I observe that something that I'm doing is not right for my student, I won't do it.
[00:55:35.000 --> 00:55:37.000]   I need to guide each individual student.
[00:55:37.000 --> 00:55:48.000]   But by starting with an intentional vision, we'll probably get closer to it than if I don't start with an intentional vision.
[00:55:48.000 --> 00:56:03.000]   So my plan, again, for high school is basically to tell my students, "Alright, you're doing high school and the requirement that I have for you to graduate this high school course is to pass this exam."
[00:56:03.000 --> 00:56:11.000]   Now most likely that will map primarily to CLEP exams or AP exams or whatever system exists a decade from now.
[00:56:11.000 --> 00:56:12.000]   I don't know what that will be.
[00:56:12.000 --> 00:56:19.000]   But it'll be something like that, a well-known, widely accepted program.
[00:56:19.000 --> 00:56:21.000]   And I just don't think these things are that hard.
[00:56:21.000 --> 00:56:23.000]   And I'll explain why in a minute.
[00:56:23.000 --> 00:56:31.000]   But I remember in high school how hard I thought these exams were and how I didn't pass all of them.
[00:56:31.000 --> 00:56:38.000]   But now I look at them with more perspective and I realize that they weren't actually hard, I just had bad coaching.
[00:56:38.000 --> 00:56:42.000]   I didn't say bad teaching, I had bad coaching in exam prep.
[00:56:42.000 --> 00:56:45.000]   No one ever taught me how to learn to study for exams.
[00:56:45.000 --> 00:56:48.000]   And so today I don't think they're that hard.
[00:56:48.000 --> 00:56:54.000]   If we get good studying habits in place for exams, and I'll talk about that in a moment.
[00:56:54.000 --> 00:57:02.000]   So I've mapped out the high school curriculum and then that I think will just simply map to a college degree.
[00:57:02.000 --> 00:57:07.000]   And what I've done is I've taken one or two of these college diplomas that we can get.
[00:57:07.000 --> 00:57:11.000]   So for example, the computer information systems version is one of those that I've looked at.
[00:57:11.000 --> 00:57:18.000]   And I've laid it out so that I have a whole map of how those exams work to the degree requirements.
[00:57:18.000 --> 00:57:26.000]   And assuming that I have students who have modest proficiency at least with these computer subjects, then here's a perfectly useful degree.
[00:57:26.000 --> 00:57:33.000]   You'll have a bachelor's degree, you'll take these exams, and then as you get closer to that age, you'll go ahead and wrap up with the capstone computer science stuff.
[00:57:33.000 --> 00:57:38.000]   And in the same time that you're graduating high school, will graduate college.
[00:57:38.000 --> 00:57:41.000]   And that's my intention.
[00:57:41.000 --> 00:57:47.000]   Now that's not easy, and I'm not promising that it's easy, but I think it's very doable.
[00:57:47.000 --> 00:57:57.000]   It's very doable for students, especially if those students are academically inclined and if they have had a rigorous education before that.
[00:57:57.000 --> 00:58:02.000]   So here is my strategy to make this very possible.
[00:58:02.000 --> 00:58:15.000]   The first thing is I believe that it's valuable to expose students to all of the necessary concepts that they'll later master at the youngest reasonable age.
[00:58:15.000 --> 00:58:27.000]   And so that exposure is not intended to try to require them to have mastery, but it's simply to awaken them to certain concepts.
[00:58:27.000 --> 00:58:37.000]   So I think if you are awakened to concepts and you start to learn the basic grammar or the basic vocabulary of a subject at a young age,
[00:58:37.000 --> 00:58:49.000]   then you start to build a mental framework into which you can prepare the... you can add in all of the necessary details down the road.
[00:58:49.000 --> 00:58:50.000]   So here's a practical example.
[00:58:50.000 --> 00:58:55.000]   One of the things that I've done is I've gone through all of the AP exams and all of the college level courses,
[00:58:55.000 --> 00:59:01.000]   and I've tried to find resources for each subject that I incorporate into our homeschool now.
[00:59:01.000 --> 00:59:04.000]   So let me give an example like microeconomics and macroeconomics.
[00:59:04.000 --> 00:59:08.000]   There's an AP exam for microeconomics and macroeconomics, also a CLEP exam.
[00:59:08.000 --> 00:59:17.000]   And some form of economics course is a necessary component of studies.
[00:59:17.000 --> 00:59:23.000]   And so I started with... I found this really great set of books called The Cartoon Guide to Microeconomics.
[00:59:23.000 --> 00:59:27.000]   And a wonderful cartoonist wrote these books, and I bought these books.
[00:59:27.000 --> 00:59:34.000]   And basically we read one book over the course of a 12-week term, and these books have about 14 chapters,
[00:59:34.000 --> 00:59:36.000]   so it winds up being a chapter a week.
[00:59:36.000 --> 00:59:38.000]   And my nine-year-old loves them.
[00:59:38.000 --> 00:59:39.000]   He thinks they're hilarious.
[00:59:39.000 --> 00:59:41.000]   They're cartoons.
[00:59:41.000 --> 00:59:43.000]   And he thinks they're funny and they're interesting.
[00:59:43.000 --> 00:59:47.000]   And so reading a chapter of a book takes about sometimes I guess 20 minutes,
[00:59:47.000 --> 00:59:53.000]   and we go through them at a rate of about one or two chapters a week over the course of a 12-week term.
[00:59:53.000 --> 01:00:04.000]   But if I go through the table of contents, you'll see that every basic economic theory has been introduced in that course
[01:00:04.000 --> 01:00:13.000]   so that something like inflation is no longer something that is completely unknown,
[01:00:13.000 --> 01:00:16.000]   or what is supply-side economics versus demand-side economics, etc.
[01:00:16.000 --> 01:00:18.000]   These concepts are introduced.
[01:00:18.000 --> 01:00:24.000]   There's zero chance that my nine-year-old could pass an AP exam on the subject today.
[01:00:24.000 --> 01:00:25.000]   Zero chance.
[01:00:25.000 --> 01:00:32.000]   But there is a good chance that my nine-year-old, by being opened up to the subjects and having his brain opened up,
[01:00:32.000 --> 01:00:38.000]   will understand a little bit of what is out there, and then will fill that in over time.
[01:00:38.000 --> 01:00:41.000]   So I've gone through and mapped out other levels as well.
[01:00:41.000 --> 01:00:42.000]   So here are just some examples.
[01:00:42.000 --> 01:00:45.000]   I'm looking at my map right at the moment.
[01:00:45.000 --> 01:00:50.000]   But if I look at other courses that I have identified,
[01:00:50.000 --> 01:00:59.000]   so the next one, the next introduction to economics is that I've chosen that I plan to use.
[01:00:59.000 --> 01:01:04.000]   I've chosen all the caveats about adjust every year, your father, your mother, you should adjust your students, blah, blah, blah.
