
[00:00:00.000 --> 00:00:01.000]   [GASP]
[00:26:51.000 --> 00:26:53.000]   He's ordered to pay $33.5 million.
[00:26:53.000 --> 00:27:04.000]   But prior to the lawsuit, supposedly he's worth a lot of money and then all the money is gone.
[00:27:04.000 --> 00:27:07.000]   And it's fought over for years and years and years.
[00:27:07.000 --> 00:27:09.000]   But he continues to receive the pension.
[00:27:09.000 --> 00:27:13.000]   And that is probably one of the more well-known ideas.
[00:27:13.000 --> 00:27:20.000]   And it's true because if you have a pension, if in his case he was the recipient of a pension from the NFL,
[00:27:20.000 --> 00:27:24.000]   then that money is protected from the claims of creditors.
[00:27:24.000 --> 00:27:32.000]   All of his other assets are not protected necessarily, which is why other stories.
[00:27:32.000 --> 00:27:38.000]   He immediately moved to Florida and realized the error of his ways of owning a house in another state, moved to Florida and tried to buy a Florida house.
[00:27:38.000 --> 00:27:41.000]   And I'm not knowledgeable enough to get into all the details.
[00:27:41.000 --> 00:27:49.000]   But the point is that in order for him to continue receiving that pension income, he had to earn that pension income years before he winds up in litigation.
[00:27:49.000 --> 00:27:55.000]   So good asset protection planning has to be done far in advance of the actual need.
[00:27:55.000 --> 00:28:01.000]   So it's one of those continual optimization things that we need to apply to good financial planning.
[00:28:01.000 --> 00:28:06.000]   You're writing a script and that script needs to be based upon true facts.
[00:28:06.000 --> 00:28:14.000]   And it needs to be a script that can be publicly exposed, every financial transaction publicly exposed to a judge and a jury and stand up.
[00:28:14.000 --> 00:28:27.000]   The field of asset protection planning is interesting because as one author, an author named Jay Atkinson, an attorney who wrote an excellent book called Asset Protection.
[00:28:27.000 --> 00:28:34.000]   He wrote in this book – he said asset protection planning is a constant race between debtors and creditors.
[00:28:34.000 --> 00:28:43.000]   And it's a constant race between debtors trying to use certain techniques and come up with new techniques to shelter their assets from the claims of their creditors.
[00:28:43.000 --> 00:28:47.000]   And creditors being able to peer through those techniques and find them.
[00:28:47.000 --> 00:28:55.000]   He actually lays out three interesting classifications for asset protection plans and schemes.
[00:28:55.000 --> 00:28:58.000]   He talks about it in terms of three levels.
[00:28:58.000 --> 00:29:01.000]   The first level is where the efficacy is known.
[00:29:01.000 --> 00:29:07.000]   These are basic strategies, basic schemes that are well litigated and we know whether they're effective or not.
[00:29:07.000 --> 00:29:11.000]   They're proven that, okay, this is going to be a pretty good plan or they're not.
[00:29:11.000 --> 00:29:24.000]   The second layer he calls efficacy challenged, which is perhaps a newer strategy that's going through challenges and hasn't been proven yet one way or the other.
[00:29:24.000 --> 00:29:29.000]   It's been developed and it hasn't been tested in court in a contentious situation.
[00:29:29.000 --> 00:29:35.000]   And then he talks about the final one, which is the innovative frontier, which is in essence the development of a new plan.
[00:29:35.000 --> 00:29:49.000]   And because it's such a new plan, the creditors might have a difficult time coming up with the – having the background knowledge to be able to find the debtor and be able to find the – and figure out the plan and the strategy.
[00:29:49.000 --> 00:29:58.000]   So it's kind of just an interesting way to think about plans and strategies and over the coming years, I will from time to time talk about these and I'll usually characterize them.
[00:29:58.000 --> 00:30:05.000]   This is a very safe. This is a very proven scenario or this is a little bit on the edgier side.
[00:30:05.000 --> 00:30:14.000]   Now, one thing that's important for you to know, I am not a – I'm not a – I'm not an asset protection planner.
[00:30:14.000 --> 00:30:17.000]   I'm just a financial planner with a mild interest in this area.
[00:30:17.000 --> 00:30:22.000]   And so I will be primarily just wanting to share with you some places to start.
[00:30:22.000 --> 00:30:29.000]   But you will definitely want – if you're interested in pursuing this or you need to pursue this, you definitely need to work with a specialist.
[00:30:29.000 --> 00:30:33.000]   This is not an area – I am not competent to practice in this area.
[00:30:33.000 --> 00:30:34.000]   You'll want to find some attorneys.
[00:30:34.000 --> 00:30:37.000]   And the challenge is that this is actually not a legal specialty.
[00:30:37.000 --> 00:30:39.000]   In the past, it wasn't.
[00:30:39.000 --> 00:30:48.000]   I'm going to read to you two pages from Jay Atkinson's book that I think do an excellent job of laying out the challenges of this area.
[00:30:48.000 --> 00:30:56.000]   Because asset protection is – well, it brings a lot of areas together.
[00:30:56.000 --> 00:30:59.000]   It's a subset of risk management.
[00:30:59.000 --> 00:31:02.000]   So we always talk constantly about risk management.
[00:31:02.000 --> 00:31:03.000]   Avoid catastrophe.
[00:31:03.000 --> 00:31:06.000]   That's the fourth of my five-part financial plan.
[00:31:06.000 --> 00:31:07.000]   Risk management, risk management.
[00:31:07.000 --> 00:31:10.000]   And this is basically planning for your legal risk management.
[00:31:10.000 --> 00:31:14.000]   Let me go ahead and read you just these two pages here from Atkinson's book.
[00:31:14.000 --> 00:31:16.000]   It's called Asset Protection and Legal Risk Management.
[00:31:16.000 --> 00:31:25.000]   Page 21 of his book, Asset Protection, Concepts and Strategies for Protecting Your Wealth, there's a section entitled "What is Asset Protection?"
[00:31:25.000 --> 00:31:29.000]   We previously noted that asset protection is a subset of risk management.
[00:31:29.000 --> 00:31:34.000]   Asset protection is first a method of managing legal risks.
[00:31:34.000 --> 00:31:43.000]   Second, asset protection provides a backup in case risk management fails to prevent the risk from materializing and there is a resulting money judgment.
[00:31:43.000 --> 00:31:47.000]   This is why asset protection is considered hard planning.
[00:31:47.000 --> 00:31:50.000]   It is the last line of defense when everything else has gone wrong.
[00:31:50.000 --> 00:31:57.000]   It is not meant to protect the client in easy cases where she is likely to win or where her insurance company will handle it.
[00:31:57.000 --> 00:32:00.000]   Asset protection planning is meant for the worst-case scenario.
[00:32:00.000 --> 00:32:07.000]   Most clients will never have this worst-case scenario where the asset protection plan is challenged.
[00:32:07.000 --> 00:32:14.000]   However, if no plan is in place, the worst-case scenario can be disastrously worse than if proper planning had occurred.
[00:32:14.000 --> 00:32:22.000]   Among legitimate practitioners, asset protection requires expertise in several areas of law and practice.
[00:32:22.000 --> 00:32:25.000]   Good asset protection plans are multidisciplined.
[00:32:25.000 --> 00:32:31.000]   Rarely does any one person have all the necessary skills to provide the most comprehensive asset protection planning.
[00:32:31.000 --> 00:32:40.000]   Nor is it likely that one person could keep up with important changes in all of the areas of law that require competence for good asset protection planning.
[00:32:40.000 --> 00:32:45.000]   The most comprehensive and well-structured plans are created by teams of multidisciplined planners.
[00:32:45.000 --> 00:32:58.000]   In the order of importance, the areas of law important in good asset protection planning are civil procedure, commercial law, business entity law, bankruptcy law, tax law, and trust and estate law.
[00:32:58.000 --> 00:33:08.000]   Civil procedure comprises pretrial procedure, conflicts of law between jurisdictions, evidence, privileges, trial practice, judgments, and remedies.
[00:33:08.000 --> 00:33:15.000]   The essence of asset protection is predicting what judges and juries will do when faced with a particular set of circumstances.
[00:33:15.000 --> 00:33:24.000]   No one can make these predictions unless he has been in a few trials, sat through some debtors' exams, thwarted prejudgment attachment of assets, and the like.
[00:33:24.000 --> 00:33:31.000]   Unfortunately, too many asset protection planners have little training and little or no practical experience in litigation.
[00:33:31.000 --> 00:33:38.000]   The creation of asset protection plans without consultations with a planner with some litigation background is foolhardy.
[00:33:38.000 --> 00:33:48.000]   If someone has no firm idea what sort of questions a creditor or hostile judge may ask, how can they engage in planning in anticipation of giving the correct answers?
[00:33:48.000 --> 00:33:54.000]   The field of commercial law includes debtor-creditor law, contracts, and the uniform commercial code.
[00:33:54.000 --> 00:34:02.000]   Good asset protection plans are created using transactions that make economic sense and that can be rationally explained to a judge or jury.
[00:34:02.000 --> 00:34:04.000]   It makes for a good story.
[00:34:04.000 --> 00:34:14.000]   The uniform commercial code and commercial law will almost always govern business transactions between entities as well as the security interests created in those transactions.
[00:34:14.000 --> 00:34:21.000]   A planner needs to understand the various types of obligations and remedies that may arise from specific commercial transactions.
[00:34:21.000 --> 00:34:26.000]   An understanding of debtor-creditor law, particularly fraudulent transfer law, is critical.
[00:34:26.000 --> 00:34:34.000]   A planner who purports to put together asset protection plans who has anything less than a thorough knowledge of the fraudulent transfer law is a fraud.
[00:34:34.000 --> 00:34:45.000]   A comprehensive knowledge of business entity law, including the formation, operation, governance, and defense of corporations, partnerships, limited liability companies, and other business entities is crucial.
[00:34:45.000 --> 00:34:49.000]   Boilerplate documents will not suffice for a good asset protection plan.
[00:34:49.000 --> 00:34:53.000]   Solid planning requires well-crafted entity documentation.
[00:34:53.000 --> 00:35:06.000]   Bankruptcy will usually not be an issue if an asset protection plan works well because the debtor will not have to resort to bankruptcy and the creditor will realize the futility of forcing the debtor into involuntary bankruptcy.
[00:35:06.000 --> 00:35:14.000]   Nonetheless, bankruptcy is always a possibility and the planner must be aware of the interplay between the asset protection plan and bankruptcy law.
[00:35:14.000 --> 00:35:23.000]   Some planners, however, actually send their clients rushing headlong into bankruptcy, foreign trusts in hand, assuring them that their debts will be wiped out.
[00:35:23.000 --> 00:35:30.000]   These planners forget that bankruptcy judges have tremendous powers and the threat of bankruptcy fraud is very real.
[00:35:30.000 --> 00:35:40.000]   As we have mentioned, asset protection as a marketing term originally surfaced when tax evasion plans involving offshore tax havens needed a less sinister moniker.
[00:35:40.000 --> 00:35:47.000]   Eventually, however, the offshore tax havens saw the value of adding debtor-friendly asset protection laws to their statute books.
[00:35:47.000 --> 00:35:58.000]   Many asset protection plans have at least some offshore component and planners should be knowledgeable about certain offshore laws as well as international banking and the transfer of funds internationally.
[00:35:58.000 --> 00:36:05.000]   Asset protection plans should be created in coordination with or should be reviewed by a competent tax professional.
[00:36:05.000 --> 00:36:11.000]   As a simple economic matter, negative tax consequences need to be avoided to the fullest extent possible.
[00:36:11.000 --> 00:36:20.000]   Conversely, if legitimate tax planning opportunities arise in the asset protection planning process, they should be explored and exploited.
[00:36:20.000 --> 00:36:27.000]   Many asset protection plans are income tax neutral, meaning that they have no net effect on the amount of income tax the client will pay.
[00:36:27.000 --> 00:36:39.000]   However, although such a plan ultimately has no effect on the client's tax situation, it often requires a significant level of tax skill to achieve that neutrality and to avoid creating a tax problem.
[00:36:39.000 --> 00:36:43.000]   Too often, asset protection plans are created without regard for tax consequences.
[00:36:43.000 --> 00:36:51.000]   The result can be that the client pays more in taxes, penalties, and interest than he saved in court from the asset protection plan.
[00:36:51.000 --> 00:36:58.000]   Plans based on secrecy, bearer shares, nominees, and the like are particularly susceptible to this problem.
[00:36:58.000 --> 00:37:06.000]   If possible, asset protection planning should be integrated with estate planning, which also fundamentally involves the protection of wealth over time.
[00:37:06.000 --> 00:37:15.000]   So long as the client remains sufficiently solvent and if there are no foreseeable problems on the horizon, an integrated estate and asset protection plan can work well.
[00:37:15.000 --> 00:37:26.000]   However, contrary to the claims of the vast majority of asset protection plans marketed, trusts and family and charitable giving are often the worst possible asset protection tools.
[00:37:26.000 --> 00:37:34.000]   Gifting may be the boon of estate planners because of the tax laws, but it is the bane of asset protection planners because of the fraudulent transfer laws.
[00:37:34.000 --> 00:37:41.000]   Gifts are set aside rather easily under the fraudulent transfer laws for a number of years after they are made.
[00:37:41.000 --> 00:37:46.000]   So hopefully that just gives you an idea in modified attorney speak.
[00:37:46.000 --> 00:37:48.000]   That's not quite normal attorney speak.
[00:37:48.000 --> 00:37:54.000]   That's slightly modified for the general public that this is a very challenging area of planning.
[00:37:54.000 --> 00:38:06.000]   And so my goal in bringing it to you today is just simply to give you a bit of an intro and then share with you here what I'm going to be focusing on as I do shows in the future on this topic.
[00:38:06.000 --> 00:38:09.000]   Simple things. Simple things.
[00:38:09.000 --> 00:38:12.000]   I'm not competent to practice in those areas.
[00:38:12.000 --> 00:38:27.000]   And I think that if you have the amount of assets in which you need to be thinking about some of the more complicated and complex skills, you need to be – this is why you need professionals.
[00:38:27.000 --> 00:38:32.000]   And incidentally, this is why as a professional, you need to specialize.
[00:38:32.000 --> 00:38:42.000]   It's going to take a lot of years of study and practice, but you can be worth a massive amount of money to someone who's very wealthy if you want to practice in that area.
[00:38:42.000 --> 00:38:51.000]   But there are some things that we can do in a normal – so-called normal, middle-class situation that will be helpful.
[00:38:51.000 --> 00:38:57.000]   As we wrap up here, here is one thing I want to emphasize.
[00:38:57.000 --> 00:39:04.000]   Asset protection planning is one area where you need to firmly hold on to the concept of appropriate scale.
[00:39:04.000 --> 00:39:14.000]   If you're not familiar with that term, go and listen to episode 131 of this show where I talk about filtering everything through the lens of scale.
[00:39:14.000 --> 00:39:16.000]   Where am I in my life?
[00:39:16.000 --> 00:39:19.000]   Where are you in your life?
[00:39:19.000 --> 00:39:22.000]   There's a cost to everything.
[00:39:22.000 --> 00:39:24.000]   Privacy costs.
[00:39:24.000 --> 00:39:26.000]   Insurance costs.
[00:39:26.000 --> 00:39:29.000]   Legal work costs.
[00:39:29.000 --> 00:39:37.000]   You need to look at your situation and ask yourself, "Is this area of planning worth the cost?"
[00:39:37.000 --> 00:39:40.000]   What are your most likely risks that you face?
[00:39:40.000 --> 00:39:44.000]   And then what are the most reasonable, inexpensive solutions to those risks?
[00:39:44.000 --> 00:39:47.000]   And think simple.
[00:39:47.000 --> 00:39:59.000]   I guess an example that comes to mind, let's say that you're thinking of asset protection planning.
[00:39:59.000 --> 00:40:01.000]   What's the simplest place to start?
[00:40:01.000 --> 00:40:02.000]   Start with theft.
[00:40:02.000 --> 00:40:10.000]   The example that came to mind, I don't know what percentage of the audience enjoys shooting guns.
[00:40:10.000 --> 00:40:12.000]   I enjoy shooting guns.
[00:40:12.000 --> 00:40:13.000]   And I was thinking of the example.
[00:40:13.000 --> 00:40:21.000]   What if you have one of these beautiful – if you're a gun enthusiast, what if you have one of these beautiful 50 caliber Barrett – what are they?
[00:40:21.000 --> 00:40:26.000]   The Barrett M82, I think, 50 caliber rifles.
[00:40:26.000 --> 00:40:29.000]   I mean those things are just huge.
[00:40:29.000 --> 00:40:31.000]   They're awesome.
[00:40:31.000 --> 00:40:32.000]   And they cost what?
[00:40:32.000 --> 00:40:36.000]   5,000 bucks, 10,000 bucks depending on what they're worth.
[00:40:36.000 --> 00:40:38.000]   Sometimes they're worth far more.
[00:40:38.000 --> 00:40:41.000]   You're going to take a little bit more care of that thing.
[00:40:41.000 --> 00:40:55.000]   And you're going to go ahead and spend a little bit more money on that gun safe to protect it than you are if you just picked up an old used break action $100 shotgun at the pawn shop.
[00:40:55.000 --> 00:41:02.000]   If I'm dealing with a $100 break action single shot shotgun, I probably wouldn't worry too much about spending $1,000 on a gun safe.
[00:41:02.000 --> 00:41:13.000]   But if you're protecting a 10 or 15 or 20 or $25,000 rifle, you're going to spend some money on the gun safe.
[00:41:13.000 --> 00:41:24.000]   You might at that point even time, you might go ahead and have the ownership of that rifle held within a different entity depending on what your situation were.
[00:41:24.000 --> 00:41:30.000]   Apply that simple concept to your own life in terms of scalability.
[00:41:30.000 --> 00:41:37.000]   You got to actually think through what are the most likely risks and what are the reasonable solutions to those risks.
[00:41:37.000 --> 00:41:59.000]   If the most likely risk for your assets are theft, spending money on a security system and putting a fence up around your house and putting out some motion activated lights and getting a guard dog might be a better move than drawing up some kind of a plan.
[00:41:59.000 --> 00:42:02.000]   Than drawing up some kind of legal documents.
[00:42:02.000 --> 00:42:22.000]   But on the flip side, if you're getting into a complex, risky, real estate speculative development opportunity and you're not exactly sure what you're going to find after you buy this land but you know that it's at least a possibility that you're going to be subject to an environmental claim.
[00:42:22.000 --> 00:42:30.000]   I wouldn't worry too much about the motion detector lights on my house. I'd be worried about making sure that I had thought through all of the variations of that.
[00:42:30.000 --> 00:42:36.000]   What would happen if I'm found subject near the EPA comes knocking and I got to deal with an environmental claim.
[00:42:36.000 --> 00:42:42.000]   Use that as a simple model and apply the lens of scale in this area.
[00:42:42.000 --> 00:42:44.000]   That's it.
[00:42:44.000 --> 00:42:47.000]   That's all I got to talk about as far as asset protection.
[00:42:47.000 --> 00:42:49.000]   I hope this is kind of a fun introduction.
[00:42:49.000 --> 00:42:53.000]   I hope that I can help to kind of pull down the curtain.
[00:42:53.000 --> 00:42:58.000]   Oftentimes legal people and attorneys are awesome but they're also the worst.
[00:42:58.000 --> 00:43:04.000]   I have a tendency in this direction but it's funny.
[00:43:04.000 --> 00:43:07.000]   All my buddies who are attorneys, they hedge everything.
[00:43:07.000 --> 00:43:10.000]   Some people get annoyed at me, "Joshua, you hedge everything."
[00:43:10.000 --> 00:43:12.000]   But attorneys are even worse.
[00:43:12.000 --> 00:43:17.000]   So I try to interpret the attorney speak and put it into practical language that you might actually find useful.
[00:43:17.000 --> 00:43:20.000]   So that's my goal with the show.
[00:43:20.000 --> 00:43:21.000]   So think about it.
[00:43:21.000 --> 00:43:22.000]   Look at your situation.
[00:43:22.000 --> 00:43:29.000]   Figure out what are the risks that you're most likely to face and then what is the simplest, easiest solutions for you to deal with those risks.
[00:43:29.000 --> 00:43:32.000]   And then you'll get started on asset protection planning.
[00:43:32.000 --> 00:43:38.000]   Think comprehensive in scope and recognize that different things are going to be more appropriate at different times.
[00:43:38.000 --> 00:43:52.000]   I'm not worried too much today in 2015 about the US government all of a sudden going rogue and stealing all the money out of my investment accounts.
[00:43:52.000 --> 00:43:59.000]   There might come a time for that and I'm certainly aware of the risk but it's not the number one risk that I face.
[00:43:59.000 --> 00:44:04.000]   But man, if I were living in Venezuela, that's been done.
[00:44:04.000 --> 00:44:07.000]   If you're living in Argentina, that's been done.
[00:44:07.000 --> 00:44:16.000]   So try to make sure that you keep paranoia and reality firmly together.
[00:44:16.000 --> 00:44:17.000]   It's good to be paranoid.
[00:44:17.000 --> 00:44:20.000]   It's good to be realistic.
[00:44:20.000 --> 00:44:22.000]   Agree with me, disagree with me.
[00:44:22.000 --> 00:44:23.000]   Happy to have your comments on today's show.
[00:44:23.000 --> 00:44:25.000]   Come up with the show notes and let me know if you agree or disagree.
[00:44:25.000 --> 00:44:33.000]   If you found this concept useful or this information useful or if you find the show useful and valuable in your life, I'd be thrilled if you would become a patron and directly support the show.
[00:44:33.000 --> 00:44:37.000]   Details of that can be found at RadicalPersonalFinance.com/patron.
[00:44:37.000 --> 00:44:41.000]   We don't have any corporate advertisers on the show and that is my funding model.
[00:44:41.000 --> 00:44:46.000]   So if this is beneficial for you every day, I'd be thrilled if you would become a supporter of the show.
[00:44:46.000 --> 00:44:53.000]   You too can be a patron of the arts and support me, this Michelangelo – I'm just kidding.
[00:44:53.000 --> 00:44:55.000]   I'm not Michelangelo.
[00:44:55.000 --> 00:44:58.000]   But you can support me in doing the show and I appreciate each and every one of you who do.
[00:44:58.000 --> 00:45:03.000]   RadicalPersonalFinance.com/patron.
[00:45:04.000 --> 00:45:06.000]   Thank you for listening to today's show.
[00:45:06.000 --> 00:45:13.000]   If you'd like to contact me personally, my email address is Joshua@RadicalPersonalFinance.com.
[00:45:13.000 --> 00:45:20.000]   You can also connect with the show on Twitter @RadicalPF and at Facebook.com/RadicalPersonalFinance.
[00:45:20.000 --> 00:45:27.000]   This show is intended to provide entertainment, education, and financial enlightenment.
[00:45:27.000 --> 00:45:35.000]   But your situation is unique and I cannot deliver any actionable advice without knowing anything about you.
[00:45:35.000 --> 00:45:44.000]   Please, develop a team of professional advisors who you find to be caring, competent, and trustworthy.
[00:45:44.000 --> 00:45:56.000]   And consult them because they are the ones who can understand your specific needs, your specific goals, and provide specific answers to your questions.
[00:45:56.000 --> 00:46:03.000]   I've done my absolute best to be clear and accurate in today's show, but I'm one person and I make mistakes.
[00:46:03.000 --> 00:46:11.000]   If you spot a mistake in something I've said, please help me by coming to the show page and commenting so we can all learn together.
[00:46:11.000 --> 00:46:13.000]   Until tomorrow, thanks for being here.
[00:46:13.000 --> 00:46:19.000]   Are you ready to make your next pro basketball, football, hockey, concert, or live event unforgettable?
[00:46:19.000 --> 00:46:21.000]   Let Sweet Hop take your game to the next level.
[00:46:21.000 --> 00:46:28.000]   Sweet Hop is an online marketplace curating the best premium tickets at stadiums, arenas, and amphitheaters nationwide.
[00:46:28.000 --> 00:46:33.000]   Sweet Hop's online marketplace makes it easy to browse and book the best seats.
[00:46:33.000 --> 00:46:40.000]   With no hidden fees and a 100% purchase guarantee, you can feel confident when you book your premium LA tickets with Sweet Hop.
[00:46:40.000 --> 00:46:43.000]   Visit suitehop.com today.

