
[00:00:00.000 --> 00:00:03.000]   Trying to find your happiness this winter?
[00:25:10.000 --> 00:25:14.000]   So for instance, the women's suffrage movement was using this a lot.
[00:25:14.000 --> 00:25:18.000]   They would refuse to pay taxes and they would do it in a very confrontational way
[00:25:18.000 --> 00:25:24.000]   and then when the government would come and seize their property or auction off their property to pay for the taxes,
[00:25:24.000 --> 00:25:26.000]   they would use that as another opportunity to protest.
[00:25:26.000 --> 00:25:29.000]   So they would gather people together. They would turn it into a big rally.
[00:25:29.000 --> 00:25:35.000]   And so they were using tax resistance as a way of sort of amplifying their protest.
[00:25:35.000 --> 00:25:39.000]   Another variety of tax resistance is nonviolent resistance.
[00:25:39.000 --> 00:25:43.000]   So this would be a case for instance like Gandhi's campaigns in India
[00:25:43.000 --> 00:25:47.000]   where he was actually trying to withhold enough money from the British Empire
[00:25:47.000 --> 00:25:51.000]   that it no longer became profitable for them to occupy India.
[00:25:51.000 --> 00:25:56.000]   The idea being that once they got to the point where it was costing the British Empire to stick around,
[00:25:56.000 --> 00:25:58.000]   that they would be more likely to leave.
[00:25:58.000 --> 00:26:03.000]   Another example would be somebody who's doing tax resistance as part of a legal challenge.
[00:26:03.000 --> 00:26:06.000]   So the example I gave earlier about the property tax resistors in Chicago
[00:26:06.000 --> 00:26:10.000]   were resisting as a way of kind of prompting the government to take them to court
[00:26:10.000 --> 00:26:14.000]   whereupon they could go to court and prove that the tax rolls were completely ruinous
[00:26:14.000 --> 00:26:17.000]   and win in court that way.
[00:26:17.000 --> 00:26:22.000]   Now when I was giving this – giving a talk on this to some war tax resistors in the United States,
[00:26:22.000 --> 00:26:27.000]   one of them came up to me afterwards and said that he didn't really fit into any of these categories,
[00:26:27.000 --> 00:26:33.000]   that for him the reason why he was resisting is that he wanted to spend all of his resources,
[00:26:33.000 --> 00:26:36.000]   his time, his money, everything philanthropically.
[00:26:36.000 --> 00:26:40.000]   He wanted to make society a better place with his money and resources
[00:26:40.000 --> 00:26:43.000]   and he thought that giving money to the government was a bad way of doing that.
[00:26:43.000 --> 00:26:46.000]   And so the money that the government wanted to get from him,
[00:26:46.000 --> 00:26:51.000]   he was instead giving to charities that he thought were being better stewards of his money.
[00:26:51.000 --> 00:26:55.000]   I've also heard people who are doing tax resistance more in my way say
[00:26:55.000 --> 00:26:59.000]   that by reducing their income below the tax line, that gave them a lot more time
[00:26:59.000 --> 00:27:05.000]   and that was time that they could then put into philanthropy and into charitable activities
[00:27:05.000 --> 00:27:11.000]   and so that became a primary motivation for why they were doing tax resistance the way they were.
[00:27:11.000 --> 00:27:19.000]   What would you say has been probably the most successful – because you've cited a lot of examples
[00:27:19.000 --> 00:27:25.000]   and the one that I was particularly fascinated with was – in the book was the British women's suffrage movement,
[00:27:25.000 --> 00:27:27.000]   which you've mentioned I think twice now.
[00:27:27.000 --> 00:27:35.000]   And the reason is because it seems to me like the tax resistance had a major part in changing the law.
[00:27:35.000 --> 00:27:41.000]   And I was never around during the suffrage protests and the suffrage movements here in the U.S.
[00:27:41.000 --> 00:27:45.000]   but that's one of those things where I think in the modern society we would say, well, duh.
[00:27:45.000 --> 00:27:51.000]   But why would anybody even argue about women having the right to vote?
[00:27:51.000 --> 00:27:55.000]   But yet the tax resistance was part of that and it seems like it was effective.
[00:27:55.000 --> 00:28:01.000]   Would you cite that as one of the more effective examples or what are some of the most effective examples
[00:28:01.000 --> 00:28:04.000]   where tax resistance has really made a difference?
[00:28:04.000 --> 00:28:09.000]   I think that was a good example of one where tax resistance worked well as a protest,
[00:28:09.000 --> 00:28:17.000]   in part because it really had a way of making the contrast in the way that the government treated women
[00:28:17.000 --> 00:28:19.000]   very clear and out in the open.
[00:28:19.000 --> 00:28:24.000]   So when a woman would come and say, look, it says here that people can vote if they own property.
[00:28:24.000 --> 00:28:25.000]   I'm a person.
[00:28:25.000 --> 00:28:28.000]   The government would come back to them and say, well, you're not really a person.
[00:28:28.000 --> 00:28:29.000]   You're a woman.
[00:28:29.000 --> 00:28:33.000]   And then the woman would go back and say, well, it says here that people have to pay taxes.
[00:28:33.000 --> 00:28:35.000]   If I'm not a person, do I not have to pay taxes?
[00:28:35.000 --> 00:28:38.000]   And they would say, well, in this case, actually people includes women.
[00:28:38.000 --> 00:28:43.000]   And so this sort of hypocrisy on the part of the government where women were people when it was convenient to tax them
[00:28:43.000 --> 00:28:48.000]   but not when it was convenient to ask the consent of the governed was something that was excellent propaganda.
[00:28:48.000 --> 00:28:51.000]   Everybody could see that that didn't make any sense.
[00:28:51.000 --> 00:28:55.000]   And so tax resistance was a wonderful way of pointing that out.
[00:28:55.000 --> 00:28:57.000]   The tax resistance that went on.
[00:28:57.000 --> 00:29:03.000]   Well, here's here's an example that's going on right now is that in Brittany, this is in western France,
[00:29:03.000 --> 00:29:06.000]   the government put up eco tax portals.
[00:29:06.000 --> 00:29:14.000]   These are sort of gantries that cover the highway that we're going to be scanning the license plates of trucks as they went by
[00:29:14.000 --> 00:29:19.000]   and taxing the trucks based on how many gantries they went through.
[00:29:19.000 --> 00:29:24.000]   They were building this as an eco tax, something that was going to reduce the amount of trucks on the road
[00:29:24.000 --> 00:29:27.000]   and reduce the amount of pollution in the air and so on and so forth.
[00:29:27.000 --> 00:29:32.000]   But there are a lot of reasons to think that the government wasn't really didn't really have ecology in mind
[00:29:32.000 --> 00:29:35.000]   when it invented this tax that really it was just a revenue raiser.
[00:29:35.000 --> 00:29:38.000]   Really shocking.
[00:29:38.000 --> 00:29:43.000]   The effect that it had on Brittany, though, was that it made the price of agricultural goods that they were exporting go up
[00:29:43.000 --> 00:29:45.000]   because this tax was being added to them.
[00:29:45.000 --> 00:29:50.000]   And it made it very difficult for them to find markets for their goods in other parts of the eurozone.
[00:29:50.000 --> 00:29:55.000]   And so this caused a great deal of problems in Brittany.
[00:29:55.000 --> 00:30:00.000]   And they decided to solve these problems by burning these portals down one after the other.
[00:30:00.000 --> 00:30:04.000]   As a group called the Bonnet's Rouges or red caps.
[00:30:04.000 --> 00:30:11.000]   And they've been doing this extremely successfully throughout Brittany to the point where the government pretty much had to give up on the eco tax.
[00:30:11.000 --> 00:30:16.000]   They will burn these things to the ground and then the ones that are damaged, the government has to haul away.
[00:30:16.000 --> 00:30:20.000]   I think there have been dozens of these things all throughout Brittany that have been burned down.
[00:30:20.000 --> 00:30:30.000]   And reading about this as it's currently ongoing, I'm reminded of what was going on in Wales in the mid 19th century.
[00:30:30.000 --> 00:30:35.000]   There was a group there called the Rebeccaites who were a fascinating group.
[00:30:35.000 --> 00:30:46.000]   And there was a similar thing where the government had installed or allowed tax farmers basically to install toll roads, toll gates on all the roads throughout Wales.
[00:30:46.000 --> 00:30:51.000]   To the point where people would have to go through several of these gates just to get to market and back.
[00:30:51.000 --> 00:31:00.000]   And infuriated by this, they formed these bands of people, men who would go off to the countryside in the middle of the night dressed in women's clothes.
[00:31:00.000 --> 00:31:09.000]   Following a woman that they called Rebecca who was just one of the crowd who would be wearing a bonnet and some feathers in her hair.
[00:31:09.000 --> 00:31:13.000]   And would be on a horse and leading the crowd to the toll gates.
[00:31:13.000 --> 00:31:19.000]   And they would tear them apart, axe them to bits and throw them into the river.
[00:31:19.000 --> 00:31:25.000]   And they destroyed hundreds of toll gates all across Wales around 1843.
[00:31:25.000 --> 00:31:31.000]   Extraordinarily successful campaign. The government was completely flummoxed. Didn't know what to do.
[00:31:31.000 --> 00:31:35.000]   Had a great deal of popular support. And of course it's very picturesque.
[00:31:35.000 --> 00:31:42.000]   You have these weird sort of transvestite toll booth destroyers running around Wales in the middle of the night on horseback.
[00:31:42.000 --> 00:31:45.000]   It's a wonderful and strange event.
[00:31:45.000 --> 00:31:55.000]   But it's being repeated now in a strange way in Brittany where people are dressing up in their red hats and running off to the countryside in the middle of the night and burning down these toll booths.
[00:31:55.000 --> 00:32:06.000]   Wow. Isn't it interesting? Isn't there a phrase from history that the victors get to write the history story?
[00:32:06.000 --> 00:32:07.000]   True enough.
[00:32:07.000 --> 00:32:11.000]   That's what I found so interesting about your book. And I haven't read the whole thing.
[00:32:11.000 --> 00:32:16.000]   I've skimmed through it and read some parts that were interesting to me.
[00:32:16.000 --> 00:32:28.000]   But the things that the United States did in the late 1700s we celebrate as being incredible acts of patriotism.
[00:32:28.000 --> 00:32:41.000]   And yet were we to have some reason to do the same thing today, we would find that that would be... what's the word that's the opposite of patriotism?
[00:32:41.000 --> 00:32:44.000]   Seditious.
[00:32:44.000 --> 00:32:48.000]   Seditious and traitorous. I blanked on the vocabulary for a moment.
[00:32:48.000 --> 00:33:03.000]   So these things that we celebrate now of the story you just told of how great it was as far as releasing the people from tyranny, we celebrate that now.
[00:33:03.000 --> 00:33:07.000]   But yet to the government that was in charge at that time, that was treason.
[00:33:07.000 --> 00:33:19.000]   And it makes you really just think. And this is where I wish we thought about it as kids, as adults and had more of these conversations.
[00:33:19.000 --> 00:33:26.000]   How does the government, where does the government get its moral authority from and why do we choose to submit versus not?
[00:33:26.000 --> 00:33:30.000]   And that's why I admire people like you who have thought through it.
[00:33:30.000 --> 00:33:37.000]   And I'm certainly not ready to run the risk of jail time and run the risk of my assets being frozen.
[00:33:37.000 --> 00:33:44.000]   I'm not ready to do that. But I certainly admire people who are and it kind of makes you think sometimes.
[00:33:44.000 --> 00:33:52.000]   One thing I should probably mention is that for the sort of tax resistance that I'm involved in and that most people in the war tax resistance movement are involved in,
[00:33:52.000 --> 00:33:55.000]   the risk of jail time is really very, very low.
[00:33:55.000 --> 00:34:03.000]   And people have this impression that the IRS is all powerful and they'll come down on you like a ton of bricks if you don't pay up what you want.
[00:34:03.000 --> 00:34:07.000]   And in fact, that's really not true. There are people who have gone to jail.
[00:34:07.000 --> 00:34:16.000]   I looked it up and since 1990, so over the last 25 years or so, I think there have been eight people, eight war tax resistors in the United States,
[00:34:16.000 --> 00:34:20.000]   and this is out of thousands, who have done any sort of jail time.
[00:34:20.000 --> 00:34:29.000]   And for those, many of them are not doing jail time for their tax resistance, it's stealth, but for carrying their resistance on into the courtroom.
[00:34:29.000 --> 00:34:35.000]   So for instance, the IRS asks them to produce financial documents. They refuse.
[00:34:35.000 --> 00:34:39.000]   The IRS takes them to court. A judge orders them to produce financial documents.
[00:34:39.000 --> 00:34:42.000]   They refuse again and they end up going to jail for contempt of court.
[00:34:42.000 --> 00:34:44.000]   So these are people who are really pushing things.
[00:34:44.000 --> 00:34:53.000]   They're really – resistance is very much a part of what they want to be doing and they want to carry it to that ultimate point.
[00:34:53.000 --> 00:34:57.000]   For most people who are war tax resistors, that's not really going to be an issue.
[00:34:57.000 --> 00:35:01.000]   They resist. They resist. The government sends them letters.
[00:35:01.000 --> 00:35:10.000]   That's where I'm at. I've been resisting for over a decade and that's pretty much all the IRS has done is send me letters and they've tried to seize money from bank accounts a couple of times.
[00:35:10.000 --> 00:35:16.000]   I was just going to say, isn't it at least inconvenient? Don't they then try to take your – take money from your bank accounts?
[00:35:16.000 --> 00:35:19.000]   I mean if you were employed, wouldn't they try to garnish your wages?
[00:35:19.000 --> 00:35:23.000]   Is that why you're self-employed? I mean at least make life very inconvenient, right?
[00:35:23.000 --> 00:35:34.000]   I think they've got more power than they tend to use and this is in part because currently they're underfunded and they're under a lot of pressure from congress and the like.
[00:35:34.000 --> 00:35:47.000]   And so they're kind of scrambling to do their job and folks like me who are just not paying what they owe, we're not really enough of a priority for them to really send out the hounds for.
[00:35:47.000 --> 00:35:53.000]   In my case, they've found bank accounts on a couple of occasions and cleared them out.
[00:35:53.000 --> 00:36:00.000]   So out of maybe $36,000 that I've refused to pay over the years, I think they've managed to pull in about six.
[00:36:00.000 --> 00:36:07.000]   They've never threatened me with any sort of a criminal or civil court action.
[00:36:07.000 --> 00:36:16.000]   Interesting. So talk about – I mean do you consider this a form of nonviolent protest?
[00:36:16.000 --> 00:36:22.000]   Because I mean the examples you cited of the gantries in France, that sounds a bit violent.
[00:36:22.000 --> 00:36:25.000]   Like do you consider this one to be violent, one to be nonviolent?
[00:36:25.000 --> 00:36:30.000]   Do you consider tax protesting to be a nonviolent form of protest and where does it cross the line?
[00:36:30.000 --> 00:36:36.000]   Tax resistance is a good classic example of a form of nonviolent resistance.
[00:36:36.000 --> 00:36:42.000]   However, it has also been used by people in the course of violent resistance campaigns.
[00:36:42.000 --> 00:36:47.000]   In my book, 99 Tactics of Successful Tax Resistance Campaigns, I cover both examples.
[00:36:47.000 --> 00:36:55.000]   So there are people who have used tax resistance as part of campaigns that were very deliberately nonviolent, for instance Gandhi's campaigns in India.
[00:36:55.000 --> 00:37:02.000]   And there have also been people who've used it in campaigns that happened to be nonviolent, but they weren't really making a special effort to use nonviolent discipline.
[00:37:02.000 --> 00:37:13.000]   And they've also been used in campaigns like the French Revolution, which was very violent and tax collectors were attacked and murdered and their homes burned down and things like that.
[00:37:13.000 --> 00:37:20.000]   So in my book I cover all of those different cases, but it is a great example of a nonviolent resistance tactic.
[00:37:20.000 --> 00:37:25.000]   I read an interesting quote in your book about Charles Merrill.
[00:37:25.000 --> 00:37:33.000]   And the quote I have in front of me was about his issue, which was same-sex marriage.
[00:37:33.000 --> 00:37:46.000]   And the quote here from your book says, "For example, Charles Merrill, who resisted his taxes as a way of protesting for the legal recognition of same-sex marriage in the United States, said that he had buried a hoard of $2 million in gold coins in the desert."
[00:37:46.000 --> 00:37:49.000]   "My partner doesn't even know where it is at," he said.
[00:37:49.000 --> 00:37:55.000]   "If the IRS allows me to file a joint federal income tax form like any other married couple, the money is there to pay."
[00:37:55.000 --> 00:37:59.000]   Is this something -- that's obviously a social issue that's heavily in the news.
[00:37:59.000 --> 00:38:03.000]   Are people using tax protests to advance that agenda that you're aware of?
[00:38:03.000 --> 00:38:08.000]   Yeah, I know of a few cases in which people have resisted taxes for that reason.
[00:38:08.000 --> 00:38:13.000]   And I'm not sure -- I haven't done follow-up on it, so I don't know if that's still going on.
[00:38:13.000 --> 00:38:24.000]   Now that same-sex marriage is becoming much more legalized in the United States, some of the urgency for that kind of protest I think has died away.
[00:38:24.000 --> 00:38:29.000]   So I ought to do some follow-up and see if those gold coins are still buried out in the desert.
[00:38:29.000 --> 00:38:30.000]   Interesting.
[00:38:30.000 --> 00:38:31.000]   Exactly.
[00:38:31.000 --> 00:38:36.000]   You would hope that somebody knew, even though the rhetoric says that he doesn't.
[00:38:36.000 --> 00:38:38.000]   But you would hope that somebody knew.
[00:38:38.000 --> 00:38:46.000]   But then again, maybe if he was willing to press the issue that far, maybe he was content to stay true to what he said.
[00:38:46.000 --> 00:38:58.000]   So I'm interested in some of the tactics that you have found to be useful for yourself, and then also some of the things that you have found to be useful for other tax protesters.
[00:38:58.000 --> 00:39:14.000]   Because I think they could be applicable to people who aren't not paying taxes, just people who are choosing to pursue the ideas of frugal living and kind of control their lifestyle, and just even to save money.
[00:39:14.000 --> 00:39:22.000]   Would you share some of the things you've learned personally as far as the things you've learned that have helped you, and some of the specific tactics?
[00:39:22.000 --> 00:39:24.000]   You write a lot about those on your website.
[00:39:24.000 --> 00:39:26.000]   I'm interested if you could just share some of those tactics with us.
[00:39:26.000 --> 00:39:27.000]   Yeah, sure.
[00:39:27.000 --> 00:39:35.000]   I'll go over what my personal income situation is and what kind of things I do to get below the tax line to start off with.
[00:39:35.000 --> 00:39:40.000]   And then that will let you know what amount of income I'm living on over the course of the year.
[00:39:40.000 --> 00:39:45.000]   And I can talk about some of the measures I've used to make it easier to live on that amount of money.
[00:39:45.000 --> 00:39:52.000]   So my income in a typical year will be something around $35,000, $36,000.
[00:39:52.000 --> 00:40:00.000]   Of that, I'm going to put about this year, let's see, it's about $3,300 I can put into a health savings account.
[00:40:00.000 --> 00:40:10.000]   And that's taken as a tax deduction, and it's money that I could then spend on my insurance deductible or any sort of health expenses, buying prescription drugs, that sort of thing.
[00:40:10.000 --> 00:40:19.000]   I'm going to put about $6,700 into a self-employed pension plan, and that's something that's kind of like a 401(k) for self-employed people.
[00:40:19.000 --> 00:40:27.000]   I put about $5,500 into an IRA, a traditional IRA, so that's tax deferred.
[00:40:27.000 --> 00:40:34.000]   When I add those up, and then I add -- well, here I have to go off on a little tangent.
[00:40:34.000 --> 00:40:42.000]   There's a deduction that self-employed people can take for half of their SACA or self-employment taxes.
[00:40:42.000 --> 00:40:52.000]   And I did a little bit of research into this, and I found that you qualify for that deduction whether or not you actually pay the taxes, which seems kind of strange to me.
[00:40:52.000 --> 00:40:55.000]   But there's some good indications that that's the case.
[00:40:55.000 --> 00:41:04.000]   So I take this deduction for half of the taxes that I'm refusing to pay but that the IRS is still tallying somewhere as being an amount that I owe.
[00:41:04.000 --> 00:41:16.000]   So once I start with the $36,000, I take out the $3,300 for the HSA, the $6,700 for the SEP, the $5,500 for the IRA, and about $2,500 for half of the SACA.
[00:41:16.000 --> 00:41:26.000]   That leaves me about $18,000 in adjusted gross income, and that's more or less what I get to live on over the course of the year to pay for food and rent and the rest.
[00:41:26.000 --> 00:41:34.000]   From that, I take out my standard deduction and personal exemption to get my taxable income, which is $7,800.
[00:41:34.000 --> 00:41:39.000]   And that means that I owe about $780 in income tax.
[00:41:39.000 --> 00:41:46.000]   And the way I get rid of that is there's something called the self-employed or it's the – I remember the name of the form.
[00:41:46.000 --> 00:41:51.000]   It's the Form 8880 that you fill out to take – I think it's the retirement savings tax credit.
[00:41:51.000 --> 00:42:03.000]   And what that means is if your adjusted gross income is low enough and you put money into a retirement account like an SEP or an IRA, you get a tax credit for having done that.
[00:42:03.000 --> 00:42:10.000]   It's not a refundable tax credit, but it's enough of a tax credit that it eliminates that $780 in tax that I would have owed.
[00:42:10.000 --> 00:42:12.000]   So that's what gets me below the tax line.
[00:42:12.000 --> 00:42:15.000]   At that point, my income tax is zero at that point.
[00:42:15.000 --> 00:42:28.000]   So if you're – but if you're not paying your self-employment tax and you're choosing to go through the hassle of dealing with the IRS trying to collect that money,
[00:42:28.000 --> 00:42:32.000]   why do you go through all the hassle of trying to lower your income and not pay your income tax?
[00:42:32.000 --> 00:42:38.000]   Why don't you just allow your income to go up and when they say, "Hey, you owe us $10,000 of income tax because you don't have enough deductions,"
[00:42:38.000 --> 00:42:41.000]   then why not just say, "Well, forget it. I don't want to pay it."
[00:42:41.000 --> 00:42:43.000]   Why not just do the same thing you're doing there?
[00:42:43.000 --> 00:42:44.000]   That's a good question.
[00:42:44.000 --> 00:42:49.000]   I think there is some tension between the different methods I'm using for this.
[00:42:49.000 --> 00:42:54.000]   When I started resisting in 2003, I was only resisting the income tax.
[00:42:54.000 --> 00:43:06.000]   So at the time, I thought that that was the tax that was paying for war and the FICA or SICA tax was more or less going into Social Security and Medicare and I didn't feel so bad about paying that.
[00:43:06.000 --> 00:43:13.000]   It was only a few years later as I looked into it a little bit more that I came to realize that that's really not much of a distinction,
[00:43:13.000 --> 00:43:22.000]   that the money more or less goes into one big pot and Congress decides how to divvy it up and there isn't really like a Social Security lockbox that the politicians like to talk about.
[00:43:22.000 --> 00:43:23.000]   There's not.
[00:43:23.000 --> 00:43:25.000]   Really? Are you sure?
[00:43:25.000 --> 00:43:28.000]   I was actually naive about finance when I went into this.
[00:43:28.000 --> 00:43:31.000]   I've been learning a lot because I've had to.
[00:43:31.000 --> 00:43:38.000]   I had to learn a lot over time and so I picked up these little things from time to time and become a little less naive about how the government spends money.
[00:43:38.000 --> 00:43:40.000]   That one drives me nuts.
[00:43:40.000 --> 00:43:44.000]   They say, "Well, the Social Security lockbox, there is no Social Security lockbox, period."
[00:43:44.000 --> 00:43:46.000]   Never was.
[00:43:46.000 --> 00:43:48.000]   It's not intended to be that.
[00:43:48.000 --> 00:43:50.000]   The system is never designed to work that way.
[00:43:50.000 --> 00:44:04.000]   There is no trust fund sitting out there with unknown trillions of dollars just sitting there and that's why the Social Security faces such a challenge as the number of workers per retiree decreases over the coming decades.
[00:44:04.000 --> 00:44:07.000]   That's why the formulas will have to be adjusted under some manner.
[00:44:07.000 --> 00:44:09.000]   But that one drives me nuts.
[00:44:09.000 --> 00:44:14.000]   I mean there are technically funds that are allocated but they're empty bank accounts and IOUs.
[00:44:14.000 --> 00:44:16.000]   Yeah, yeah.
[00:44:16.000 --> 00:44:21.000]   It's frustrating. A lot of that money has already been spent and it's been spent in the general fund.
[00:44:21.000 --> 00:44:31.000]   So as much of that money has been going towards the Pentagon and various pork projects and bridges to nowhere and the like as all of the other taxes.
[00:44:31.000 --> 00:44:35.000]   So I realized I didn't really want to be spending that either but there isn't a tax line for that.
[00:44:35.000 --> 00:44:39.000]   So I had to come up with this sort of hybrid method of not paying that tax.
[00:44:39.000 --> 00:44:43.000]   I still like the fact that I just plain don't owe any income tax to begin with.
[00:44:43.000 --> 00:44:45.000]   So that becomes less of a struggle.
[00:44:45.000 --> 00:44:53.000]   It gives you more of a moral credibility too when you're doing something like this and you're talking on a show like this.
[00:44:53.000 --> 00:44:58.000]   I mean general I think you probably face pretty high resistance.
[00:44:58.000 --> 00:45:00.000]   Probably you would say, "Well how on earth are you doing that?"
[00:45:00.000 --> 00:45:13.000]   But if you're saying, "I'm simply choosing to lower my income and I'm doing this legally," I think it gives you a stronger, at least for a public facing person like you've become or are becoming, it gives you a stronger moral foundation.
[00:45:13.000 --> 00:45:29.000]   Yeah, I think people are more impressed with somebody who's actually willing to change their lifestyle and change their life to align it with their values as opposed to somebody who's doing something rhetorically or doing something a little more symbolically.
[00:45:29.000 --> 00:45:34.000]   But the fact that I do have this hybrid method kind of clouds that waters a little bit.
[00:45:34.000 --> 00:45:37.000]   But I haven't found a way around that dilemma.
[00:45:37.000 --> 00:45:40.000]   I like the fact that I just plain don't owe the income tax to begin with.
[00:45:40.000 --> 00:45:56.000]   I expect that the IRS will continue to try to get the money that I owe them in various ways by trying to seize bank accounts or going to the clients that I work for and asking them to try to seize or levy the payments that they give to me.
[00:45:56.000 --> 00:46:00.000]   They have various tricks in their bag of tricks and they'll keep trying.
[00:46:00.000 --> 00:46:03.000]   And for all I know, they'll eventually be successful.
[00:46:03.000 --> 00:46:12.000]   And if they're successful in seizing that tax, I can still at least say, "Well, okay, I successfully resisted the federal income tax by just simply not owing it in the first place."
[00:46:12.000 --> 00:46:18.000]   And so that makes me feel a little bit more reassured about the sustainability of the way that I'm doing things.
[00:46:18.000 --> 00:46:35.000]   Well, I guess the way around the way -- what I would say is the way around the dilemma is if you were really concerned with it, the only way that I can think of a way around the dilemma is that the self-employment tax is imposed on profits from your business.
[00:46:35.000 --> 00:46:43.000]   Or on -- just like Medicare and Social Security taxes, the FICA taxes are imposed on wages that you earn.
[00:46:43.000 --> 00:46:46.000]   So the only way to avoid it is not to earn wages.
[00:46:46.000 --> 00:46:49.000]   And so there probably are some ways to do it.
[00:46:49.000 --> 00:46:51.000]   I have to think this through.
[00:46:51.000 --> 00:46:52.000]   I'm kind of just doing this on the spot.
[00:46:52.000 --> 00:47:15.000]   So, for example, if you did something like -- I build houses and you somehow could figure out how to build houses that you owned and those houses then you just simply then rent them out and you have a housing business but you're not taking any wages from your business and you're profiting based upon the capital appreciation, then that would be -- there would be no taxes due -- no Social Security taxes, no self-employment taxes.
[00:47:15.000 --> 00:47:18.000]   If you could avoid those.
[00:47:18.000 --> 00:47:21.000]   And so theoretically I think -- theoretically you could do something like that.
[00:47:21.000 --> 00:47:30.000]   But you really got to -- you got to really think it through and figure out what skills you would have that would even make that happen.
[00:47:30.000 --> 00:47:33.000]   Yeah, if I could live off capital gains, which would be nice.
[00:47:33.000 --> 00:47:36.000]   That would be a wonderful way of doing this.
[00:47:36.000 --> 00:47:37.000]   But I'm not in that sort of position.
[00:47:37.000 --> 00:47:39.000]   Nobody left you a trust fund?
[00:47:39.000 --> 00:47:51.000]   I know some people have converted their self-employment jobs into S-corps and managed to get out of some of their self-employment tax that way.
[00:47:51.000 --> 00:47:55.000]   But that's only a partial solution and it's -- I don't know.
[00:47:55.000 --> 00:48:00.000]   It doesn't seem to have enough return on investment for me to go that route.
[00:48:00.000 --> 00:48:01.000]   No, no, it wouldn't.
[00:48:01.000 --> 00:48:07.000]   And because the reality is that the rules on S-corporation is that you have to pay a reasonable salary.
[00:48:07.000 --> 00:48:14.000]   So you can't just -- the thing you see, I think this is probably the most abused -- I'm not an IRS agent.
[00:48:14.000 --> 00:48:16.000]   I just have read.
[00:48:16.000 --> 00:48:20.000]   I think this is probably the most abused line in the tax code is that the rules are very clear.
[00:48:20.000 --> 00:48:23.000]   You have to pay yourself an appropriate salary.
[00:48:23.000 --> 00:48:33.000]   And so if you're going to follow the rules and you're going to make sure that you want to have a good base under you, you need to research what's an appropriate salary for your industry.
[00:48:33.000 --> 00:48:53.000]   And if you're making $100,000 from profit from your business or $100,000 net profit from your business and the average salary in your business is $70,000, it is absolutely 100% against the rules to pay yourself $5,000 of wages and $95,000 of dividend profit.
[00:48:53.000 --> 00:48:56.000]   So people play that game and they play it all the time.
[00:48:56.000 --> 00:49:00.000]   But I think it's probably the most abused line in the tax code.
[00:49:00.000 --> 00:49:05.000]   I'd have to ask an accountant to see what the IRS actually -- what do they actually come after.
[00:49:05.000 --> 00:49:10.000]   But it's not as simple as just setting up an S corp is what I was trying to say.
[00:49:10.000 --> 00:49:12.000]   >> Yeah, I hear people talk about it all the time.
[00:49:12.000 --> 00:49:14.000]   And so I had to research it and see what it was.
[00:49:14.000 --> 00:49:16.000]   I didn't see any percentage in it.
[00:49:16.000 --> 00:49:18.000]   It didn't seem like it was going to work.
[00:49:18.000 --> 00:49:19.000]   >> Yeah.
[00:49:19.000 --> 00:49:21.000]   What would you say -- and I apologize.
[00:49:21.000 --> 00:49:23.000]   I cut you off earlier when you were talking about tactics.
[00:49:23.000 --> 00:49:25.000]   So you've lowered your income and you went through your income.
[00:49:25.000 --> 00:49:27.000]   Then what have you had to learn beyond that?
[00:49:27.000 --> 00:49:31.000]   I mean how on earth do you live in California on $18,000 a year?
[00:49:31.000 --> 00:49:33.000]   >> It's not very hard.
[00:49:33.000 --> 00:49:35.000]   Partly, as I said earlier, I don't have kids.
[00:49:35.000 --> 00:49:43.000]   I don't have dependents that require me to have a steady income that's going to be able to support them through crises and things like that.
[00:49:43.000 --> 00:49:46.000]   So I'm fairly self-sufficient.
[00:49:46.000 --> 00:49:48.000]   I don't have debts that I'm worried about.
[00:49:48.000 --> 00:49:53.000]   I'm not trying to pay off credit cards or student loans or a mortgage or anything like that.
[00:49:53.000 --> 00:49:59.000]   The biggest issue for me is I don't have a car, and that is such an expensive thing.
[00:49:59.000 --> 00:50:14.000]   In California or anywhere else, between buying the car itself, gassing it up at today's gas prices, the maintenance on it, your insurance, the parking tickets and traffic tickets you inevitably get, all of these different things from owning a car are just extremely expensive.
[00:50:14.000 --> 00:50:16.000]   And to me, not worth it.
[00:50:16.000 --> 00:50:22.000]   I'm in good enough shape and I'm living in a bike-friendly enough town that it's easy for me to get around and do everything I need to do on my bicycle.
[00:50:22.000 --> 00:50:25.000]   Weather's nice out here in California.
[00:50:25.000 --> 00:50:28.000]   So for me, that's a wonderful way of reducing expenses.
[00:50:28.000 --> 00:50:33.000]   I'm sure that wouldn't work for everybody, but for me, that's turned out to be a really good thing.
[00:50:33.000 --> 00:50:41.000]   By reducing my hours that I work, I've got a lot more time on my hands, which means I can indulge in things like home cooking a lot more.
[00:50:41.000 --> 00:50:43.000]   So I've become a good cook.
[00:50:43.000 --> 00:50:44.000]   I enjoy cooking.
[00:50:44.000 --> 00:50:54.000]   And I have the time to go out to the farmer's markets and shop for produce and come home and prepare something good and look up good recipes and do the dishes afterwards.
[00:50:54.000 --> 00:51:02.000]   I don't feel stressed out at the end of my day and feel like, "I don't want to do anything but just order some pizza from somebody and sit down and eat it and watch TV."
[00:51:02.000 --> 00:51:04.000]   I've got more energy.
[00:51:04.000 --> 00:51:05.000]   So it allows me to do things like that.
