
[00:00:00.000 --> 00:00:01.000]   [GASP]
[00:20:21.000 --> 00:20:25.000]   everybody sold stocks for the same price. And the commissions got
[00:20:25.000 --> 00:20:28.000]   deregulated. Basically, we're allowed to float so brokers could charge
[00:20:28.000 --> 00:20:31.000]   whatever they wanted. And sure enough, they started undercutting each
[00:20:31.000 --> 00:20:36.000]   other. And suddenly being a stock broker and selling stocks was not as
[00:20:36.000 --> 00:20:41.000]   profitable as it once was. And so the industry began to shift. Suddenly
[00:20:41.000 --> 00:20:45.000]   advisors had to find other things to or not even advisors, stock brokers
[00:20:45.000 --> 00:20:48.000]   had to find other things to sell. So they started selling mutual funds.
[00:20:48.000 --> 00:20:52.000]   They started selling other investment opportunities. And then along with
[00:20:52.000 --> 00:20:55.000]   that, as the process got more complex, the investment side of the industry
[00:20:55.000 --> 00:21:00.000]   also started taking on this financial planning advice and mantle for
[00:21:00.000 --> 00:21:04.000]   them. It was very handy because we could talk about how you needed to
[00:21:04.000 --> 00:21:07.000]   save and accumulate in order to save for retirement and have a successful
[00:21:07.000 --> 00:21:11.000]   retirement. And oh, by the way, in order to get you to retirement, you
[00:21:11.000 --> 00:21:14.000]   need to buy the mutual funds I have to sell you. Right. Because those
[00:21:14.000 --> 00:21:17.000]   are the investment products that are going to get you there. So the
[00:21:17.000 --> 00:21:20.000]   insurance and the investment sides both started coming into financial
[00:21:20.000 --> 00:21:23.000]   planning through the 1980s from sort of different directions, but they
[00:21:23.000 --> 00:21:26.000]   were getting there at the same time. And mention the importance of Glass
[00:21:26.000 --> 00:21:30.000]   Stiegel, because to me, that's a major factor that many people are not
[00:21:30.000 --> 00:21:34.000]   aware of. Yes. So so we kind of build this momentum. So we go through
[00:21:34.000 --> 00:21:41.000]   the 1980s, you sort of the heyday of the mutual funds and life insurance.
[00:21:41.000 --> 00:21:44.000]   Universal Life was kind of the big thing of the day, at least in the
[00:21:44.000 --> 00:21:47.000]   early 80s, because interest rates were still high. Then eventually the
[00:21:47.000 --> 00:21:50.000]   industry begins to morph a little bit more and you see a subset of
[00:21:50.000 --> 00:21:54.000]   advisors who start coming forth and saying, you know, forgiving all this
[00:21:54.000 --> 00:21:57.000]   financial advice, it's still kind of conflicted when everything at the
[00:21:57.000 --> 00:22:00.000]   end of the day is about the thing that we're going to sell the product
[00:22:00.000 --> 00:22:03.000]   we're going to sell at the end. We should really just start on doing
[00:22:03.000 --> 00:22:07.000]   financial advice and getting paid for financial advice. And so this
[00:22:07.000 --> 00:22:10.000]   movement started to say, what if financial advice just got paid for
[00:22:10.000 --> 00:22:13.000]   fees and all the advice was the interest in the interest of clients?
[00:22:13.000 --> 00:22:17.000]   So the early one to kind of put a stake in the ground for this was a
[00:22:17.000 --> 00:22:20.000]   group called NAPFA, National Association of Personal Financial
[00:22:20.000 --> 00:22:23.000]   Advisors. They're still around today, having just celebrated their
[00:22:23.000 --> 00:22:26.000]   30 year anniversary. And they were kind of the first ones to draw the
[00:22:26.000 --> 00:22:30.000]   slide in the sand and say, what if all financial planning advice was
[00:22:30.000 --> 00:22:34.000]   done on a fiduciary stewardship basis and was done solely for fees?
[00:22:34.000 --> 00:22:37.000]   So you weren't getting paid for all the products that you implement.
[00:22:37.000 --> 00:22:40.000]   Now, early on, that was very unpopular because, frankly, the product
[00:22:40.000 --> 00:22:44.000]   side was doing pretty good, just as they were. But through the 1990s,
[00:22:44.000 --> 00:22:48.000]   you start to see this shift where more firms began to do advice for a
[00:22:48.000 --> 00:22:52.000]   fee, or at least they started getting away from some of the high
[00:22:52.000 --> 00:22:55.000]   commission insurance and investment products, and they started going
[00:22:55.000 --> 00:22:59.000]   into more steady assets under management style businesses. So you'll
[00:22:59.000 --> 00:23:02.000]   just pay me a percentage of your fees under management, and then I'll
[00:23:02.000 --> 00:23:05.000]   manage all the fees and I'll give you the advice altogether at once.
[00:23:05.000 --> 00:23:08.000]   And I no longer have an incentive to keep selling you the stock of the
[00:23:08.000 --> 00:23:12.000]   day because you pay me a flat fee no matter what. So I may as well just
[00:23:12.000 --> 00:23:15.000]   try to do a good job managing investments for you so that you stick around.
[00:23:15.000 --> 00:23:16.000]   Right.
[00:23:16.000 --> 00:23:21.000]   And so that continues straight through the 1990s. And you saw the early
[00:23:21.000 --> 00:23:24.000]   rise of this assets under management style model and a little bit more
[00:23:24.000 --> 00:23:29.000]   getting paid fees. Then the tech crash happened. And I think the tech
[00:23:29.000 --> 00:23:33.000]   crash was sort of the next big transition in our environment. And along
[00:23:33.000 --> 00:23:37.000]   with this, we did a bunch of changes, including, as you noted, we got
[00:23:37.000 --> 00:23:40.000]   rid of Glass-Steagall. So Glass-Steagall was the rule that it always said
[00:23:40.000 --> 00:23:47.000]   investment banks and traditional banking and brokerage firms, all
[00:23:47.000 --> 00:23:50.000]   these pieces had to remain separate. When we got rid of Glass-Steagall
[00:23:50.000 --> 00:23:53.000]   in 1999, we allowed these things to merge back together again, which
[00:23:53.000 --> 00:23:55.000]   they started doing almost immediately.
[00:23:55.000 --> 00:23:59.000]   And that's important, my understanding, and confirm or deny, either
[00:23:59.000 --> 00:24:04.000]   way is fine. That's important because you often had this clear
[00:24:04.000 --> 00:24:08.000]   distinction between you're either an insurance agent or you are a
[00:24:08.000 --> 00:24:13.000]   stockbroker or mutual fund broker or investment advisor of some kind.
[00:24:13.000 --> 00:24:16.000]   And there was a clear differentiation. So that led to a lot of
[00:24:16.000 --> 00:24:19.000]   backbiting between the insurance people saying, "Look, you've got to
[00:24:19.000 --> 00:24:23.000]   use my insurance product as your investment vehicle." And the
[00:24:23.000 --> 00:24:26.000]   investment people then saying, "Well, the insurance is a bad fit
[00:24:26.000 --> 00:24:29.000]   because my investment is better." So you have, whether that's on a
[00:24:29.000 --> 00:24:34.000]   simple basis of buy term and invest, buy term, buy whole life insurance
[00:24:34.000 --> 00:24:38.000]   instead of buying mutual funds, or buy annuity instead of buying
[00:24:38.000 --> 00:24:42.000]   mutual funds, or just this constant tension between the different
[00:24:42.000 --> 00:24:44.000]   sides of the industry.
[00:24:44.000 --> 00:24:47.000]   Honestly, I actually, I'll disagree with you a little. I don't think
[00:24:47.000 --> 00:24:52.000]   that was really Glass-Steagall driven. The Glass-Steagall driven
[00:24:52.000 --> 00:24:59.000]   things were issues like AIG and the challenges that AIG had in the
[00:24:59.000 --> 00:25:03.000]   financial crisis probably would not have occurred if Glass-Steagall
[00:25:03.000 --> 00:25:06.000]   had still been in place because the division that was writing all of
[00:25:06.000 --> 00:25:13.000]   these crazy, basically, options on markets would not have been part
[00:25:13.000 --> 00:25:15.000]   of the same company that was doing life insurance, which would not
[00:25:15.000 --> 00:25:17.000]   have been part of the same company that was doing other diversified
[00:25:17.000 --> 00:25:21.000]   financial services. So these mega conglomerate firms, many of which
[00:25:21.000 --> 00:25:25.000]   toppled during the financial crisis, would have been smaller,
[00:25:25.000 --> 00:25:30.000]   separate entities had Glass-Steagall still been in place. But the
[00:25:30.000 --> 00:25:33.000]   challenges across the channels, I think, frankly, you can date back
[00:25:33.000 --> 00:25:37.000]   earlier even than the repeal of Glass-Steagall, these debates of
[00:25:37.000 --> 00:25:43.000]   should I buy whole life insurance or just buy term insurance and
[00:25:43.000 --> 00:25:46.000]   invest the rest? I think that just comes from the different channels
[00:25:46.000 --> 00:25:49.000]   that were sort of building this simultaneously. Again, you had the
[00:25:49.000 --> 00:25:52.000]   financial advice coming out of the stockbroker channels, you had
[00:25:52.000 --> 00:25:54.000]   financial advice coming out of the life insurance channels at the
[00:25:54.000 --> 00:25:58.000]   same time for different reasons. And a lot of those debates were
[00:25:58.000 --> 00:26:01.000]   really just driven by whichever channel you started on, that tended
[00:26:01.000 --> 00:26:04.000]   to be your natural bias about what you wanted to recommend. And
[00:26:04.000 --> 00:26:07.000]   because most financial advice was still getting compensated by
[00:26:07.000 --> 00:26:10.000]   selling the product, you kind of had an incentive to beat your
[00:26:10.000 --> 00:26:11.000]   version of the drum.
[00:26:11.000 --> 00:26:15.000]   So I want to clarify, and if I'm wrong, I want to know. Because my
[00:26:15.000 --> 00:26:18.000]   observation, when I got into the industry six years ago, my
[00:26:18.000 --> 00:26:22.000]   observation was that I couldn't find an old-time insurance agent who
[00:26:22.000 --> 00:26:26.000]   really had much of an investment practice, and I couldn't find an
[00:26:26.000 --> 00:26:29.000]   old-time investment advisor who had much of an insurance practice.
[00:26:29.000 --> 00:26:32.000]   And I never viewed them as in competition. I just viewed them for
[00:26:32.000 --> 00:26:37.000]   me. I was like, they're perfectly integrated, necessary solutions to
[00:26:37.000 --> 00:26:42.000]   different client needs at different points in time. But my understanding
[00:26:42.000 --> 00:26:46.000]   is that if you were a Merrill Lynch stockbroker back in the day, you
[00:26:46.000 --> 00:26:50.000]   weren't going to be selling insurance. And if you were a New York
[00:26:50.000 --> 00:26:53.000]   Life life insurance salesperson, you may have had a variable annuity
[00:26:53.000 --> 00:26:56.000]   practice, but you weren't necessarily going to be managing an
[00:26:56.000 --> 00:26:59.000]   individual stock portfolio. Whereas today, that's all changed. Is
[00:26:59.000 --> 00:27:01.000]   that not Glass-Steagall?
[00:27:01.000 --> 00:27:05.000]   That was not Glass-Steagall. That was predominantly just the evolution
[00:27:05.000 --> 00:27:12.000]   of the industry overall. In the early days, you were a product
[00:27:12.000 --> 00:27:16.000]   salesman. If you were hired to sell life insurance, your job was to
[00:27:16.000 --> 00:27:20.000]   sell life insurance. So who gave a crap about investments and anything
[00:27:20.000 --> 00:27:24.000]   else? Your job, literally, you were a life insurance agent. Your
[00:27:24.000 --> 00:27:27.000]   business card said life insurance agent, and you sold life insurance.
[00:27:27.000 --> 00:27:32.000]   So that was it. That's all you did. And likewise, if you came into
[00:27:32.000 --> 00:27:37.000]   the business to sell stocks, your job was to sell stocks. You didn't
[00:27:37.000 --> 00:27:40.000]   have conversations about life insurance and other stuff because your
[00:27:40.000 --> 00:27:45.000]   job literally was to sell stocks. It's as the industry has gone more
[00:27:45.000 --> 00:27:49.000]   and more towards advice and holistic advice, the more you go advice
[00:27:49.000 --> 00:27:53.000]   based, the more you look at a client's entire household picture, the
[00:27:53.000 --> 00:27:55.000]   more you look at a client's household picture, the more you suddenly
[00:27:55.000 --> 00:27:59.000]   look at all these products because they can all be relevant, as you
[00:27:59.000 --> 00:28:02.000]   said, for different people at different life stages. And I think
[00:28:02.000 --> 00:28:05.000]   that's actually what's driven a lot of these kind of mergings where
[00:28:05.000 --> 00:28:08.000]   you look at a lot of advisors that come in today, and it's only
[00:28:08.000 --> 00:28:11.000]   natural that you're kind of looking at everything, whereas someone
[00:28:11.000 --> 00:28:15.000]   that was in the business 20 or 30 years ago is very unlikely to be
[00:28:15.000 --> 00:28:18.000]   looking at everything and much more likely to just be focusing on
[00:28:18.000 --> 00:28:22.000]   their channel. Again, to me, that's actually why it's so important
[00:28:22.000 --> 00:28:26.000]   to look at the history of where the industry has been and where
[00:28:26.000 --> 00:28:29.000]   people have come from, because that is one of the primary divides.
[00:28:29.000 --> 00:28:33.000]   If you were in this business more than 20 years, there's no way you
[00:28:33.000 --> 00:28:36.000]   started as a financial advisor. That is not what your business card
[00:28:36.000 --> 00:28:39.000]   said. That is not the first job you were hired to do. You were
[00:28:39.000 --> 00:28:43.000]   hired to be a life insurance salesperson, or you were hired to be a
[00:28:43.000 --> 00:28:47.000]   stock broker, where literally you got paid to sell and broker
[00:28:47.000 --> 00:28:48.000]   stocks.
[00:28:48.000 --> 00:28:50.000]   And it doesn't mean you haven't developed. It just means that you
[00:28:50.000 --> 00:28:51.000]   didn't start that way.
[00:28:51.000 --> 00:28:54.000]   Right. Many of them have developed to different places, but frankly
[00:28:54.000 --> 00:28:59.000]   because we're often products of prior experiences to no small
[00:28:59.000 --> 00:29:04.000]   extent, I think you can still often tell who started as a stock
[00:29:04.000 --> 00:29:07.000]   broker and who started as an insurance agent 20 or 30 years ago,
[00:29:07.000 --> 00:29:10.000]   because it is often still reflected in where they at least spend
[00:29:10.000 --> 00:29:12.000]   much of their time giving advice.
[00:29:12.000 --> 00:29:16.000]   Now, every year that goes by and it becomes less about the products
[00:29:16.000 --> 00:29:19.000]   and more about the advice, the more those lines have blurred.
[00:29:19.000 --> 00:29:23.000]   So it was much clearer to me 10 years ago in the business than it
[00:29:23.000 --> 00:29:24.000]   is today.
[00:29:24.000 --> 00:29:30.000]   But I think that just reflects this evolution away from product
[00:29:30.000 --> 00:29:35.000]   centric and increasingly towards advice centric in what we do.
[00:29:35.000 --> 00:29:38.000]   Now, we've been calling ourselves financial advisors a lot longer
[00:29:38.000 --> 00:29:41.000]   than that, but we've only really been actually focusing on the
[00:29:41.000 --> 00:29:43.000]   advice for a shorter period of time.
[00:29:43.000 --> 00:29:45.000]   I'll give you an anecdote and then we want to go back to the tech
[00:29:45.000 --> 00:29:48.000]   crash because I want to finish this timeline before we go to where
[00:29:48.000 --> 00:29:51.000]   things are going. But a couple of months ago I was in Pennsylvania
[00:29:51.000 --> 00:29:56.000]   finishing my MSFS residency and there were two advisors in the room
[00:29:56.000 --> 00:29:58.000]   and I was struck.
[00:29:58.000 --> 00:30:02.000]   One advisor, an awesome guy up in New York, was 75 years old,
[00:30:02.000 --> 00:30:04.000]   had been in the business for 40 years.
[00:30:04.000 --> 00:30:10.000]   And he was finishing his MSFS, had a very high fee-based practice,
[00:30:10.000 --> 00:30:14.000]   very high net worth only, big dollar financial planning fees.
[00:30:14.000 --> 00:30:17.000]   And he had tried to retire and missed it and got back in.
[00:30:17.000 --> 00:30:20.000]   He was just an awesome guy with 40 years of experience.
[00:30:20.000 --> 00:30:25.000]   But then at the table behind him was a young man who had an undergraduate
[00:30:25.000 --> 00:30:31.000]   degree in financial planning, had taken his CFP exam right after college.
[00:30:31.000 --> 00:30:33.000]   He wasn't able to use it yet because he'd only been in the business
[00:30:33.000 --> 00:30:34.000]   two years.
[00:30:34.000 --> 00:30:39.000]   But two years out of his undergraduate degree, had just finished his MSFS
[00:30:39.000 --> 00:30:43.000]   and was practicing in his first two years, had already finished his MSFS
[00:30:43.000 --> 00:30:47.000]   and his CFP and had an undergraduate degree in financial planning.
[00:30:47.000 --> 00:30:50.000]   Those two advisors, as far as what their careers looked like,
[00:30:50.000 --> 00:30:53.000]   are unrecognizable as far as the difference between what it would have
[00:30:53.000 --> 00:30:56.000]   been like for the guy who started 40 years ago versus this young man.
[00:30:56.000 --> 00:30:58.000]   It's so different.
[00:30:58.000 --> 00:31:04.000]   I mean, even in my world, so I'm not quite the young dude that I was.
[00:31:04.000 --> 00:31:10.000]   I'm merely 36 now and I've been in the business for 14 years.
[00:31:10.000 --> 00:31:16.000]   Even when I started my career, I sat in a cubicle and I had a phone book.
[00:31:16.000 --> 00:31:20.000]   Even when I started 14 years ago, I was cold calling.
[00:31:20.000 --> 00:31:21.000]   I was smiling and dialing.
[00:31:21.000 --> 00:31:24.000]   We didn't have a do not call list yet.
[00:31:24.000 --> 00:31:32.000]   And so even over my time, as short as I've been in the industry compared to
[00:31:32.000 --> 00:31:37.000]   some real veterans of the industry, I still got hired as a life insurance agent
[00:31:37.000 --> 00:31:40.000]   to do cold calling for life insurance sales.
[00:31:40.000 --> 00:31:44.000]   That was my start in the financial advice world.
[00:31:44.000 --> 00:31:46.000]   And once again, I'm putting in air quotes here because I wasn't giving advice.
[00:31:46.000 --> 00:31:49.000]   I was selling life insurance products.
[00:31:49.000 --> 00:31:53.000]   Even for me, I started as a life insurance agent and then a couple years
[00:31:53.000 --> 00:31:57.000]   into my career, I realized that there was an opportunity to do a whole lot more
[00:31:57.000 --> 00:32:00.000]   when you actually just give people advice that helps them rather than trying
[00:32:00.000 --> 00:32:02.000]   to peddle your product to them.
[00:32:02.000 --> 00:32:07.000]   So I morphed to advisor, but when I went to college in the '90s,
[00:32:07.000 --> 00:32:09.000]   there were virtually no financial planning programs.
[00:32:09.000 --> 00:32:12.000]   I couldn't go to college for financial planning.
[00:32:12.000 --> 00:32:16.000]   I was a psych major, theater minor, who graduated from school and didn't want
[00:32:16.000 --> 00:32:19.000]   to go into psychology or theater, so I got a job as an insurance agent.
[00:32:19.000 --> 00:32:21.000]   Good major choice.
[00:32:21.000 --> 00:32:22.000]   Yeah.
[00:32:22.000 --> 00:32:24.000]   God bless liberal arts.
[00:32:24.000 --> 00:32:27.000]   They taught me to think and prepare me for nothing in particular,
[00:32:27.000 --> 00:32:29.000]   but I'm a great critical thinker.
[00:32:29.000 --> 00:32:33.000]   So let's go back to the tech crash, 2001, and continue the history through.
[00:32:33.000 --> 00:32:34.000]   All right.
[00:32:34.000 --> 00:32:37.000]   So by the time we get to the tech crash, the industry is starting to look different.
[00:32:37.000 --> 00:32:42.000]   And I think actually the driver that we probably don't give enough credit for
[00:32:42.000 --> 00:32:47.000]   is truly what the rise of technology and the internet has done to our business.
[00:32:47.000 --> 00:32:57.000]   So up until the '90s, if your stockbroker had recommended some investments for you,
[00:32:57.000 --> 00:33:02.000]   the only way you even knew how you were doing was that literally you bought a copy
[00:33:02.000 --> 00:33:05.000]   of the Wall Street Journal, you turned to the financial section,
[00:33:05.000 --> 00:33:08.000]   and you looked up yesterday's closing price for your stock.
[00:33:08.000 --> 00:33:11.000]   That was the only way you had any idea how it was doing.
[00:33:11.000 --> 00:33:14.000]   And once a quarter, you would get a statement.
[00:33:14.000 --> 00:33:17.000]   And because the markets basically went up for 20 straight years,
[00:33:17.000 --> 00:33:21.000]   everybody thought anyone they were working with was doing a great job
[00:33:21.000 --> 00:33:24.000]   because every time they opened their statement, it had more money than last time.
[00:33:24.000 --> 00:33:25.000]   Right.
[00:33:25.000 --> 00:33:27.000]   And we had no other way to really measure this.
[00:33:27.000 --> 00:33:31.000]   Plus, if it's being funded, that discrepancy is even more because,
[00:33:31.000 --> 00:33:33.000]   regardless of the performance of the portfolio,
[00:33:33.000 --> 00:33:36.000]   if you're putting money in there regularly, then it's always going up.
[00:33:36.000 --> 00:33:38.000]   Right. Yeah. It's always going up.
[00:33:38.000 --> 00:33:41.000]   Most people are very content with the astronomically high fees
[00:33:41.000 --> 00:33:44.000]   that they pay from their 401(k) plans because every time they open a statement,
[00:33:44.000 --> 00:33:48.000]   the balance is higher, so they don't really realize what a drag the fees are having.
[00:33:48.000 --> 00:33:51.000]   And it's not because their balance is higher because their investments are so great
[00:33:51.000 --> 00:33:54.000]   and affordable. Their balance is higher because they added savings to it.
[00:33:54.000 --> 00:33:55.000]   Right. Right.
[00:33:55.000 --> 00:33:59.000]   It's all them. But we even mistake that sometimes.
[00:33:59.000 --> 00:34:02.000]   But the transition that started happening in the 2000s
[00:34:02.000 --> 00:34:05.000]   is that suddenly the average consumer had a lot more information.
[00:34:05.000 --> 00:34:08.000]   So, you know, when an insurance agent came and said,
[00:34:08.000 --> 00:34:10.000]   "You should buy my permanent life insurance product.
[00:34:10.000 --> 00:34:13.000]   It's just like an investment, but it's got all these other advantages,"
[00:34:13.000 --> 00:34:16.000]   you could go online and look it up and find out that there were actually
[00:34:16.000 --> 00:34:18.000]   some problems with that strategy for other people.
[00:34:18.000 --> 00:34:19.000]   Right.
[00:34:19.000 --> 00:34:22.000]   And, you know, someone was trying to peddle you a mutual fund,
[00:34:22.000 --> 00:34:25.000]   but you could go online to Yahoo Finance and type it in
[00:34:25.000 --> 00:34:28.000]   and then click up the little button next to the S&P 500
[00:34:28.000 --> 00:34:31.000]   and find out this thing was doing a terrible job.
[00:34:31.000 --> 00:34:36.000]   And so I think consumers are certainly becoming more selective
[00:34:36.000 --> 00:34:41.000]   and more aware and more capable of evaluating what they were looking at,
[00:34:41.000 --> 00:34:45.000]   including the rise of some online firms that just started to do a form directly,
[00:34:45.000 --> 00:34:46.000]   particularly on the investing end.
[00:34:46.000 --> 00:34:50.000]   So, you know, Schwab had their online platform by then.
[00:34:50.000 --> 00:34:54.000]   You know, E-Trade all showed us that trading stocks is as easy as a...
[00:34:54.000 --> 00:34:56.000]   it's so easy a baby can do it.
[00:34:56.000 --> 00:35:02.000]   And so we saw this continued transition where being an advisor
[00:35:02.000 --> 00:35:05.000]   that just sold products was getting harder and harder.
[00:35:05.000 --> 00:35:09.000]   And so the industry has been shifting more and more towards, you know,
[00:35:09.000 --> 00:35:12.000]   we actually have to really give some decent advice if we want to get paid
[00:35:12.000 --> 00:35:15.000]   for what we do because you can buy the product online.
[00:35:15.000 --> 00:35:16.000]   Right.
[00:35:16.000 --> 00:35:20.000]   And I think the other factor that's really driven the industry a lot
[00:35:20.000 --> 00:35:24.000]   over the past 10 or 15 years, kind of through the 2000s,
[00:35:24.000 --> 00:35:28.000]   on top of sort of the disruption of the tech crash,
[00:35:28.000 --> 00:35:30.000]   the realization markets don't always go up,
[00:35:30.000 --> 00:35:33.000]   consumers start looking out their information more what they can get
[00:35:33.000 --> 00:35:35.000]   because it's all online.
[00:35:35.000 --> 00:35:38.000]   You have like simply put the rise of the baby boomer.
[00:35:38.000 --> 00:35:41.000]   And, you know, the baby boomer had been around for a long time.
[00:35:41.000 --> 00:35:46.000]   But by the 2000s, baby boomers were somewhere between their, you know,
[00:35:46.000 --> 00:35:48.000]   40s and early 60s.
[00:35:48.000 --> 00:35:51.000]   And they were getting close to retirement.
[00:35:51.000 --> 00:35:52.000]   They built up a lot of money.
[00:35:52.000 --> 00:35:57.000]   And so the industry started increasingly shifting towards these assets
[00:35:57.000 --> 00:35:59.000]   under management style models.
[00:35:59.000 --> 00:36:01.000]   It got away from products.
[00:36:01.000 --> 00:36:03.000]   It was from our business and its recurring revenue.
[00:36:03.000 --> 00:36:07.000]   So, you know, the problem with being in a product business is every January 1st,
[00:36:07.000 --> 00:36:11.000]   I wake up and as an advisor, I have no money until I go sell some products.
[00:36:11.000 --> 00:36:14.000]   So, you know, there's always pressure to sell.
[00:36:14.000 --> 00:36:18.000]   If I'm just managing the assets for my clients and giving them ongoing advice,
[00:36:18.000 --> 00:36:22.000]   then when I wake up on January 1st, I've already got a base of clients.
[00:36:22.000 --> 00:36:23.000]   I'm already getting paid.
[00:36:23.000 --> 00:36:26.000]   All I have to do is give them awesome advice so they don't leave.
[00:36:26.000 --> 00:36:27.000]   Right.
[00:36:27.000 --> 00:36:30.000]   Which means now like instead of my incentive being ignore everybody I've ever done
[00:36:30.000 --> 00:36:32.000]   business with and go find new people,
[00:36:32.000 --> 00:36:36.000]   now my incentive is just give awesome service to the people that you work with.
[00:36:36.000 --> 00:36:37.000]   Right.
[00:36:37.000 --> 00:36:41.000]   So from that end alone, I actually think it's a more consumer-centric model.
[00:36:41.000 --> 00:36:45.000]   But, you know, when baby boomers started accumulating enough assets that you
[00:36:45.000 --> 00:36:49.000]   could do this and manage baby boomer wealth and make a pretty good living as an
[00:36:49.000 --> 00:36:53.000]   advisor, this whole model really caught steam.
[00:36:53.000 --> 00:36:57.000]   And so the past 10 or 15 years or so has really been the rise of assets under
[00:36:57.000 --> 00:37:02.000]   management and the rise of getting paid to give advice by managing your assets
[00:37:02.000 --> 00:37:07.000]   and then giving you lots of other financial advice quote for free along with it.
[00:37:07.000 --> 00:37:11.000]   It's part of your bundled assets under management fee, but, you know,
[00:37:11.000 --> 00:37:15.000]   the advisor is incentivized now to give you good advice and to really help you
[00:37:15.000 --> 00:37:18.000]   on an ongoing basis because that's what makes you stick around as a client.
[00:37:18.000 --> 00:37:20.000]   As long as you stick around as a client, you know,
[00:37:20.000 --> 00:37:23.000]   I have a successful business as an advisor and I'm helping you get to your
[00:37:23.000 --> 00:37:25.000]   goals and everybody's winning.
[00:37:25.000 --> 00:37:29.000]   Right. And it's much more, I think this model is much more client-centric.
[00:37:29.000 --> 00:37:33.000]   My problem with it is that instead of necessarily truly having to be excellent
[00:37:33.000 --> 00:37:37.000]   as an advisor, I've just got to be good enough to keep you happy.
[00:37:37.000 --> 00:37:42.000]   And so therefore it's like I just got to keep you as a client happy.
[00:37:42.000 --> 00:37:46.000]   And as long as I keep you as a client happy and you don't move, then I'm okay.
[00:37:46.000 --> 00:37:50.000]   And I still don't, I would still like to, no.
[00:37:50.000 --> 00:37:55.000]   Yeah, I mean there are a few problems to it, you know, to be fair.
[00:37:55.000 --> 00:37:59.000]   I mean first, as a lot of people inside the industry point out,
[00:37:59.000 --> 00:38:03.000]   the amount of work I have to do, as you put it, to keep you happy,
[00:38:03.000 --> 00:38:08.000]   you know, a reasonable number of meetings, a reasonable amount of contact time,
[00:38:08.000 --> 00:38:12.000]   you know, the appropriate advice to help you out when it's necessary.
[00:38:12.000 --> 00:38:16.000]   I don't actually have to spend all that much more time to do that for a client
[00:38:16.000 --> 00:38:21.000]   that has a million and a half dollars than me than I do a client who has half a
[00:38:21.000 --> 00:38:26.000]   million dollars with me, except because your fees are a percentage of your assets,
[00:38:26.000 --> 00:38:29.000]   I actually get paid a whole lot more to do it for the person that has a million
[00:38:29.000 --> 00:38:31.000]   and a half dollars than the person who has half a million.
[00:38:31.000 --> 00:38:32.000]   Right.
[00:38:32.000 --> 00:38:35.000]   And that has created this incentive for the industry.
[00:38:35.000 --> 00:38:39.000]   Now, to be fair, most advisors don't charge three times the 1.5 million client
[00:38:39.000 --> 00:38:41.000]   as they do the 500,000 client.
[00:38:41.000 --> 00:38:44.000]   Our fee schedules tend to be graduated and they step down.
[00:38:44.000 --> 00:38:48.000]   But, you know, the higher asset client still pays more, typically,
[00:38:48.000 --> 00:38:53.000]   all else being equal for, we'll call it a comparable amount of advice time.
[00:38:53.000 --> 00:38:57.000]   And so that's kind of created the temptation for the whole industry.
[00:38:57.000 --> 00:39:00.000]   Not only are we wanting to manage assets under management,
[00:39:00.000 --> 00:39:03.000]   but we all want to manage the biggest pots of money that we can,
[00:39:03.000 --> 00:39:06.000]   because that's generally the most profitable clients for the business model.
[00:39:06.000 --> 00:39:07.000]   Right.
[00:39:07.000 --> 00:39:12.000]   And so advisors have kind of drifted further and further up market.
[00:39:12.000 --> 00:39:17.000]   And to me, that's kind of the good lead in on where the industry is now
[00:39:17.000 --> 00:39:19.000]   and as we start to look forward.
[00:39:19.000 --> 00:39:24.000]   So, you know, certainly the assets under management model isn't perfect,
[00:39:24.000 --> 00:39:29.000]   although to me, like it is so much more client centric than anything
[00:39:29.000 --> 00:39:32.000]   we've really had widely used in the industry in the past.
[00:39:32.000 --> 00:39:34.000]   It's a massive improvement.
[00:39:34.000 --> 00:39:38.000]   And, you know, while we can always do sort of straight fee for service things like,
[00:39:38.000 --> 00:39:40.000]   "Hey, let's forget all these assets.
[00:39:40.000 --> 00:39:43.000]   You can just every time you call me, I'll charge you for the advice that you give me."
[00:39:43.000 --> 00:39:47.000]   The problem is, you know, deep down, most consumers don't really like that.
[00:39:47.000 --> 00:39:51.000]   Like nobody likes feeling like they're on the clock every time they call their lawyer
[00:39:51.000 --> 00:39:53.000]   or their accountant or now their financial advisor.
[00:39:53.000 --> 00:39:55.000]   It basically incentivizes you not to call.
[00:39:55.000 --> 00:40:00.000]   You only call when you got a problem that's so serious you have to part with your money to do it,
[00:40:00.000 --> 00:40:03.000]   which means people don't call, which means they don't get the advice,
[00:40:03.000 --> 00:40:05.000]   which means they end up hurting themselves.
[00:40:05.000 --> 00:40:09.000]   So, you know, again, like I'm a pretty big fan of the asset under management model,
[00:40:09.000 --> 00:40:12.000]   given what else has come before and what else is out there,
[00:40:12.000 --> 00:40:16.000]   that it's a pretty darn good alignment of goals and interests.
[00:40:16.000 --> 00:40:22.000]   The big fundamental problem, though, is it only works when you have a pile of money to invest.
[00:40:22.000 --> 00:40:23.000]   Exactly. Exactly.
[00:40:23.000 --> 00:40:27.000]   And that's what I didn't want my comment to be.
[00:40:27.000 --> 00:40:33.000]   So I love the AUM model, and that's where prior to leaving Northwestern Mutual and coming here,
[00:40:33.000 --> 00:40:35.000]   that was what I was building my business on.
