
[00:00:00.000 --> 00:00:02.420]   (soft music)
[00:23:54.900 --> 00:23:56.780]   - That's true.
[00:23:56.780 --> 00:24:00.700]   Man, this is all so good.
[00:24:00.700 --> 00:24:02.860]   And I think it helps us as parents
[00:24:02.860 --> 00:24:07.860]   to realize that this is a lot of fun.
[00:24:07.860 --> 00:24:14.300]   It could look like a lot of work,
[00:24:14.300 --> 00:24:18.020]   but how much your student is gaining.
[00:24:18.020 --> 00:24:21.300]   They are building all of these skills
[00:24:21.300 --> 00:24:26.300]   a little bit at a time by doing something that's very fun
[00:24:26.300 --> 00:24:29.660]   that they get lots of help with.
[00:24:29.660 --> 00:24:31.180]   And one thing I will tell you,
[00:24:31.180 --> 00:24:33.460]   one thing that I think Faces of History
[00:24:33.460 --> 00:24:37.500]   builds into students is confidence.
[00:24:37.500 --> 00:24:42.420]   I have seen some kids come off the stage
[00:24:42.420 --> 00:24:44.340]   from their presentation.
[00:24:44.340 --> 00:24:48.020]   I mean, and this has happened with kids in my own family
[00:24:48.020 --> 00:24:51.340]   who were not showmen at heart,
[00:24:51.340 --> 00:24:54.380]   but really gave themselves to the project
[00:24:54.380 --> 00:24:57.580]   and came off the stage just beaming
[00:24:57.580 --> 00:25:00.700]   that they had made it through this presentation
[00:25:00.700 --> 00:25:02.540]   and had a good time doing it.
[00:25:02.540 --> 00:25:06.380]   And it went well and people ask questions and people clapped
[00:25:06.380 --> 00:25:08.780]   and people thought they did a great job
[00:25:08.780 --> 00:25:11.300]   and their confidence just shot up.
[00:25:11.300 --> 00:25:14.100]   Absolutely, absolutely.
[00:25:14.100 --> 00:25:19.100]   We had a student one year early on in my CC career
[00:25:19.100 --> 00:25:25.380]   who she began classical conversations and foundations
[00:25:25.380 --> 00:25:28.540]   as a five-year-old and she whispered every presentation
[00:25:28.540 --> 00:25:32.780]   to her mom at the beginning.
[00:25:32.780 --> 00:25:37.100]   But when she gave her last Faces of History presentation,
[00:25:37.100 --> 00:25:41.700]   she was Queen Victoria and gave it
[00:25:41.700 --> 00:25:46.620]   in a full British accent in a memorized presentation.
[00:25:46.620 --> 00:25:48.580]   And it was phenomenal.
[00:25:48.580 --> 00:25:51.860]   The growth that we see--
[00:25:51.860 --> 00:25:54.740]   It is so cool to see.
[00:25:54.740 --> 00:25:55.580]   It is.
[00:25:55.580 --> 00:25:58.060]   Yes, the growth.
[00:25:58.060 --> 00:25:58.900]   Yes.
[00:25:58.900 --> 00:26:00.820]   I think that is so cool.
[00:26:00.820 --> 00:26:03.700]   And you know that little girl is just beaming.
[00:26:03.700 --> 00:26:04.620]   That is so neat.
[00:26:04.620 --> 00:26:09.620]   Okay, what about like first young students,
[00:26:09.620 --> 00:26:14.860]   maybe they just turned nine, they're on the young end
[00:26:14.860 --> 00:26:16.740]   or this is their first time.
[00:26:16.740 --> 00:26:21.740]   Is there any way to scale the Faces of History project?
[00:26:21.740 --> 00:26:24.380]   Yes, absolutely.
[00:26:24.380 --> 00:26:27.460]   One of the ways that I would suggest scaling
[00:26:27.460 --> 00:26:31.300]   would be to pick two topics instead of three
[00:26:31.300 --> 00:26:34.020]   so that this might would be a four paragraph essay
[00:26:34.020 --> 00:26:35.220]   instead of a five.
[00:26:35.220 --> 00:26:40.420]   That way they have a little bit less to look through.
[00:26:40.420 --> 00:26:45.420]   Again, like I said, with parents helping to point out,
[00:26:45.420 --> 00:26:47.540]   hey, this chapter goes really well
[00:26:47.540 --> 00:26:49.900]   with one of your topics,
[00:26:49.900 --> 00:26:53.380]   even helping them to find the facts as needed.
[00:26:53.380 --> 00:26:57.100]   That's what I do with my students,
[00:26:57.100 --> 00:27:00.460]   especially when I had two in there at the same time.
[00:27:00.460 --> 00:27:03.820]   I had one third year in the first year.
[00:27:03.820 --> 00:27:07.780]   So sometimes you want to make sure to help
[00:27:07.780 --> 00:27:10.420]   so that they don't feel in competition with their sibling
[00:27:10.420 --> 00:27:12.180]   or something like that.
[00:27:12.180 --> 00:27:18.100]   But less facts maybe to really try to summarize it
[00:27:18.100 --> 00:27:19.260]   a little bit easier.
[00:27:19.260 --> 00:27:23.860]   So we don't have to have 10 sentence paragraphs,
[00:27:23.860 --> 00:27:27.540]   we might have a five sentence paragraph.
[00:27:27.540 --> 00:27:28.860]   They can make their paragraph.
[00:27:28.860 --> 00:27:30.700]   Yes, yes.
[00:27:30.700 --> 00:27:35.700]   Yes, and then also give them a chance with,
[00:27:35.700 --> 00:27:40.780]   pick their top three to five things that they loved,
[00:27:40.780 --> 00:27:42.100]   that they learned,
[00:27:42.100 --> 00:27:44.300]   that they thought was the most interesting
[00:27:44.300 --> 00:27:46.900]   from their research to deliver
[00:27:46.900 --> 00:27:48.860]   during their presentation time.
[00:27:48.860 --> 00:27:53.100]   This presentation does not have to last five minutes long.
[00:27:53.100 --> 00:27:57.900]   It can be a very gentle way to approach that.
[00:27:57.900 --> 00:28:00.780]   It's scary as a nine year old to stand,
[00:28:00.780 --> 00:28:02.740]   it's scary as a 42 year old,
[00:28:02.740 --> 00:28:06.860]   sometimes to stand up in front of a large group of people,
[00:28:06.860 --> 00:28:09.540]   and deliver something that you've researched.
[00:28:09.540 --> 00:28:14.540]   It's nice to be able to help them
[00:28:14.540 --> 00:28:18.260]   to pick just a few things that they might want to say,
[00:28:18.260 --> 00:28:21.900]   especially if they're trying to memorize a speech.
[00:28:21.900 --> 00:28:24.580]   It's not required to memorize it.
[00:28:24.580 --> 00:28:27.020]   So that's a good way to scale it,
[00:28:27.020 --> 00:28:30.380]   or even to just pick two sources instead of three,
[00:28:30.380 --> 00:28:32.980]   if that's a little bit too much.
[00:28:32.980 --> 00:28:34.860]   I have found even third years,
[00:28:34.860 --> 00:28:37.060]   at least in my home,
[00:28:37.060 --> 00:28:39.020]   my third year students at times,
[00:28:39.020 --> 00:28:42.980]   they struggled with doing this project,
[00:28:42.980 --> 00:28:43.860]   or not doing the project,
[00:28:43.860 --> 00:28:48.140]   but doing the research from multiple sources,
[00:28:48.140 --> 00:28:52.460]   because they're used to doing it from one workbook.
[00:28:52.460 --> 00:28:57.060]   And so it's the same skill, but it looks different.
[00:28:57.060 --> 00:29:01.300]   And so there's always a little bit of a learning curve
[00:29:01.300 --> 00:29:02.340]   for them.
[00:29:02.340 --> 00:29:06.900]   So it's not just the first years who get nervous,
[00:29:06.900 --> 00:29:08.660]   so that you can tell them that too.
[00:29:08.660 --> 00:29:09.580]   Hey, you know what?
[00:29:09.580 --> 00:29:11.620]   Those kids have done this a bunch of times.
[00:29:11.620 --> 00:29:13.340]   They might be a little bit nervous as well,
[00:29:13.340 --> 00:29:14.580]   and that's okay.
[00:29:14.580 --> 00:29:15.580]   - Yeah.
[00:29:15.580 --> 00:29:18.860]   Well, you know, the truth is every time you add a new skill,
[00:29:18.860 --> 00:29:21.580]   'cause I had not honestly thought about the fact
[00:29:21.580 --> 00:29:25.620]   that we are asking them to have multiple sources
[00:29:25.620 --> 00:29:29.140]   of research and that that is different.
[00:29:29.140 --> 00:29:31.220]   And like you said, even though it's the same skill,
[00:29:31.220 --> 00:29:34.940]   it seems different because now I have to synthesize.
[00:29:34.940 --> 00:29:38.740]   I have to merge this information that I have
[00:29:38.740 --> 00:29:40.340]   and how do I do that?
[00:29:40.340 --> 00:29:43.540]   And yeah, every time we ask our students
[00:29:43.540 --> 00:29:45.720]   to do something new,
[00:29:45.720 --> 00:29:49.780]   they have to get used to it
[00:29:49.780 --> 00:29:52.740]   before they fully embrace it and feel comfortable.
[00:29:52.740 --> 00:29:54.340]   That's a really good reminder.
[00:29:54.340 --> 00:29:58.500]   And I also, I know that you would join me
[00:29:58.500 --> 00:30:03.500]   in just reminding all of our listeners that as the parent,
[00:30:03.500 --> 00:30:07.540]   you are the teacher, you are the decider
[00:30:07.540 --> 00:30:12.540]   of how the assignments go in your home.
[00:30:12.540 --> 00:30:17.660]   And so scaling is absolutely always an option on the table.
[00:30:19.500 --> 00:30:24.100]   And so whatever you know that you need to do
[00:30:24.100 --> 00:30:28.620]   in order to help your child get the very most
[00:30:28.620 --> 00:30:30.180]   from this experience,
[00:30:30.180 --> 00:30:32.540]   that's what you and your family need to do.
[00:30:32.540 --> 00:30:37.540]   And it may be if you've got two young Essentials students
[00:30:37.540 --> 00:30:45.700]   that maybe you do research on related characters
[00:30:46.020 --> 00:30:50.580]   and you do a lot of things together instead of each student
[00:30:50.580 --> 00:30:53.700]   doing everything by themselves.
[00:30:53.700 --> 00:30:55.940]   - Oh, that's a great idea, Lisa.
[00:30:55.940 --> 00:30:56.780]   - I wanted to ask you,
[00:30:56.780 --> 00:30:58.660]   I know that we're almost out of time, Courtney,
[00:30:58.660 --> 00:31:02.140]   but I wanted to ask you a question
[00:31:02.140 --> 00:31:04.460]   that has a little bit of a different flavor.
[00:31:04.460 --> 00:31:09.460]   How can communities use the Faces of History project
[00:31:09.460 --> 00:31:12.980]   to raise the awareness of homeschooling
[00:31:12.980 --> 00:31:17.980]   or of their CC community or even of just classical education?
[00:31:17.980 --> 00:31:22.380]   How could that be an invitation to the community
[00:31:22.380 --> 00:31:25.260]   to understand more about what we're doing?
[00:31:25.260 --> 00:31:29.180]   - Oh, this is a great time to invite families,
[00:31:29.180 --> 00:31:32.180]   to invite your neighbors or your friends,
[00:31:32.180 --> 00:31:36.060]   maybe people who are considering homeschooling,
[00:31:36.060 --> 00:31:38.940]   to invite them to see what it is that we do.
[00:31:38.940 --> 00:31:42.820]   I think sometimes people might think that
[00:31:42.820 --> 00:31:45.580]   if you're homeschooling, you're alone
[00:31:45.580 --> 00:31:50.580]   and you don't have community who do big projects for,
[00:31:50.580 --> 00:31:52.980]   but we do have that here.
[00:31:52.980 --> 00:31:56.500]   So we've always invited the pastor
[00:31:56.500 --> 00:31:59.020]   and people from our host church.
[00:31:59.020 --> 00:32:00.260]   - Oh, yes.
[00:32:00.260 --> 00:32:02.820]   - As well as community leaders to say,
[00:32:02.820 --> 00:32:05.060]   would you come and would you help us celebrate
[00:32:05.060 --> 00:32:07.500]   these students and see what it is
[00:32:07.500 --> 00:32:10.420]   that we have been learning this year?
[00:32:10.420 --> 00:32:12.220]   - I love that, I love that.
[00:32:12.220 --> 00:32:17.220]   It does, we always invite the pastors
[00:32:17.220 --> 00:32:19.780]   and the other staff members at our church
[00:32:19.780 --> 00:32:22.740]   to come and see the science fair
[00:32:22.740 --> 00:32:24.940]   and to come and see Faces of History
[00:32:24.940 --> 00:32:28.580]   and sometimes to come and see when we do the egg drop
[00:32:28.580 --> 00:32:31.020]   and all that stuff, all our big projects,
[00:32:31.020 --> 00:32:33.700]   because we want them to know what it is
[00:32:33.700 --> 00:32:36.540]   that they are supporting.
[00:32:36.540 --> 00:32:41.540]   And then I love the idea of inviting interested families
[00:32:42.380 --> 00:32:46.300]   maybe families who have come to an information meeting
[00:32:46.300 --> 00:32:49.820]   or families who have in the last year
[00:32:49.820 --> 00:32:51.540]   come to visit your community,
[00:32:51.540 --> 00:32:54.540]   invite them back for something like this
[00:32:54.540 --> 00:32:59.540]   so they can see what the culmination of the year looks like.
[00:32:59.540 --> 00:33:04.460]   I think that would be really, really good.
[00:33:04.460 --> 00:33:07.660]   All right, final encouragement for families.
[00:33:07.660 --> 00:33:12.660]   Courtney, how can Faces of History be a family affair?
[00:33:12.660 --> 00:33:15.700]   - Well, it has to be a family affair
[00:33:15.700 --> 00:33:18.340]   that at the end, right, we all push together
[00:33:18.340 --> 00:33:21.340]   to really help each other.
[00:33:21.340 --> 00:33:26.100]   As in our home, we work together to get costumes ready.
[00:33:26.100 --> 00:33:29.500]   I have, you know, I have older students
[00:33:29.500 --> 00:33:32.060]   as well as younger ones, so they help
[00:33:32.060 --> 00:33:35.140]   with all the fashion advice that there might be.
[00:33:35.140 --> 00:33:37.980]   But they practice in front of one another.
[00:33:37.980 --> 00:33:43.300]   You have an audience in your home to practice in front of.
[00:33:43.300 --> 00:33:45.900]   We invite everybody in our family to come
[00:33:45.900 --> 00:33:49.500]   and to watch and to cheer on the person,
[00:33:49.500 --> 00:33:53.740]   our family member who's presenting.
[00:33:53.740 --> 00:33:57.860]   And we celebrate together, we make it a big deal
[00:33:57.860 --> 00:34:02.860]   because it is such a fun thing that they've done,
[00:34:03.420 --> 00:34:06.580]   but it also is, it's a big thing.
[00:34:06.580 --> 00:34:11.460]   So we try to go out to dinner one night
[00:34:11.460 --> 00:34:15.060]   or something that we can celebrate at
[00:34:15.060 --> 00:34:17.300]   for finishing and completing their hard work.
[00:34:17.300 --> 00:34:19.940]   - I like that, making a big deal.
[00:34:19.940 --> 00:34:24.060]   - We also invite grandparents and dad comes
[00:34:24.060 --> 00:34:27.300]   when he's not usually here on community day.
[00:34:27.300 --> 00:34:29.520]   - That's really good, and I love, of course,
[00:34:29.520 --> 00:34:33.220]   it is the perfect time to invite grandparents.
[00:34:33.220 --> 00:34:34.980]   That is an awesome thing.
[00:34:34.980 --> 00:34:37.340]   I really like the idea.
[00:34:37.340 --> 00:34:42.340]   More and more, I have really become a proponent
[00:34:42.340 --> 00:34:45.980]   of families doing the learning together.
[00:34:45.980 --> 00:34:50.860]   Instead of every level of classical student
[00:34:50.860 --> 00:34:55.500]   doing their own thing, I love to see the older,
[00:34:55.500 --> 00:34:58.900]   you know, the teenagers or the older elementary students
[00:34:58.900 --> 00:35:01.300]   helping the little ones, like you said,
[00:35:01.300 --> 00:35:06.300]   make their costume or find a new book or practice.
[00:35:06.300 --> 00:35:12.420]   Sometimes I know that my older daughter was a better help
[00:35:12.420 --> 00:35:15.940]   to my younger daughter sometimes than I was
[00:35:15.940 --> 00:35:20.700]   because she was thinking more closely on her sister's level.
[00:35:20.700 --> 00:35:24.280]   And so she would understand what she really wanted to do
[00:35:24.280 --> 00:35:27.540]   with the project or what she was trying to show
[00:35:27.540 --> 00:35:30.820]   or what kind of costume she was looking for.
[00:35:30.820 --> 00:35:35.820]   And, you know, we want to use everything that we do
[00:35:35.820 --> 00:35:39.400]   in our homeschool to build our family culture.
[00:35:39.400 --> 00:35:42.700]   And so I think making it a family affair
[00:35:42.700 --> 00:35:45.380]   really teaches us to love one another
[00:35:45.380 --> 00:35:47.740]   and to show kindness and gentleness
[00:35:47.740 --> 00:35:50.220]   and helpfulness and encouragement.
[00:35:50.220 --> 00:35:52.540]   It's just a great way to love one another.
[00:35:52.540 --> 00:35:53.780]   - Yes, I agree.
[00:35:53.780 --> 00:35:55.620]   - Courtney, thank you so much
[00:35:55.620 --> 00:35:57.980]   for sharing about Faces of History.
[00:35:57.980 --> 00:36:02.980]   I think that this has set many a parent's heart at rest,
[00:36:02.980 --> 00:36:07.740]   knowing that there's a great purpose for this.
[00:36:07.740 --> 00:36:11.940]   It can be for fun and that there's so many good resources.
[00:36:11.940 --> 00:36:15.900]   I love that there's the Faces of History parent packet
[00:36:15.900 --> 00:36:18.900]   on CC Connected that will really give you
[00:36:18.900 --> 00:36:20.820]   some of the step-by-step milestones.
[00:36:20.820 --> 00:36:24.340]   I think that's gonna be a great resource for all of us
[00:36:24.340 --> 00:36:25.460]   to make use of this year.
[00:36:25.460 --> 00:36:28.120]   Thank you so much for sharing the benefit
[00:36:28.120 --> 00:36:29.660]   of your wisdom with us.
[00:36:29.660 --> 00:36:31.340]   - Thank you for having me.
[00:36:31.340 --> 00:36:36.340]   - Parents, if you are looking for like-minded homeschoolers,
[00:36:36.340 --> 00:36:39.760]   community is the best place for you.
[00:36:39.760 --> 00:36:43.420]   And podcasts like The Everyday Educator
[00:36:43.420 --> 00:36:47.500]   are another great way to build your own knowledge
[00:36:47.500 --> 00:36:52.500]   of classical education and to build some online community.
[00:36:52.540 --> 00:36:56.940]   I also want to let you know that Classical Conversations
[00:36:56.940 --> 00:37:01.060]   is constantly striving to build relationships
[00:37:01.060 --> 00:37:04.340]   with other like-minded organizations
[00:37:04.340 --> 00:37:07.780]   that can help assist you in your homeschool journey
[00:37:07.780 --> 00:37:11.420]   and really in furthering our mission to know God
[00:37:11.420 --> 00:37:12.820]   and to make Him known.
[00:37:12.820 --> 00:37:15.660]   Lots of the organizations that we promote
[00:37:15.660 --> 00:37:19.740]   at the ends of our podcast are organizations
[00:37:19.740 --> 00:37:22.940]   that offer exclusive discounts or benefits
[00:37:22.940 --> 00:37:26.980]   or even scholarships to CC members.
[00:37:26.980 --> 00:37:30.140]   Some of the groups that we have relationships with
[00:37:30.140 --> 00:37:34.200]   are Educational Support and Advancement Services,
[00:37:34.200 --> 00:37:39.200]   the Extracurricular Support and Family Culture organization,
[00:37:39.200 --> 00:37:43.180]   lots of Christian colleges and universities.
[00:37:43.180 --> 00:37:47.000]   We partner with a lot of groups that offer mission
[00:37:47.000 --> 00:37:50.180]   and gap year opportunities.
[00:37:50.180 --> 00:37:53.260]   You guys have heard me talk about Museum of the Bible
[00:37:53.260 --> 00:37:54.620]   on here before.
[00:37:54.620 --> 00:37:59.120]   If you want to find a whole list of the groups
[00:37:59.120 --> 00:38:01.980]   that we have relationships with,
[00:38:01.980 --> 00:38:06.980]   you can visit classicalconversations.com/relationships
[00:38:06.980 --> 00:38:11.340]   for more information.
[00:38:11.340 --> 00:38:14.260]   So if you're looking for a like-minded company
[00:38:14.260 --> 00:38:16.540]   to partner with you on the journey,
[00:38:16.540 --> 00:38:20.180]   classicalconversations.com/relationships
[00:38:20.180 --> 00:38:22.600]   is a great place to look.
[00:38:22.600 --> 00:38:27.600]   So you guys go and enjoy faces of history as a family
[00:38:27.600 --> 00:38:30.860]   and I will see you next week.
[00:38:30.860 --> 00:38:31.700]   Bye-bye.
[00:38:31.840 --> 00:38:34.420]   (gentle music)
[00:38:34.420 --> 00:38:36.480]   you
[00:38:36.480 --> 00:38:46.480]   [BLANK_AUDIO]

