
[00:00:00.000 --> 00:00:03.000]   ♪ Blessing in the mornin' ♪
[00:25:22.000 --> 00:25:27.000]   When I speak about a language, I say this is the one we're learning this year and the next year we're going to learn a different one.
[00:25:27.000 --> 00:25:29.000]   And I just say it as a matter of course.
[00:25:29.000 --> 00:25:34.000]   Whether or not we actually do it on a 365 day calendar schedule doesn't matter.
[00:25:34.000 --> 00:25:37.000]   I just made the comment, oh, when you learn Chinese, then blah, blah, blah, blah, blah.
[00:25:37.000 --> 00:25:39.000]   Or when you learn German, it's going to be blah, blah, blah, blah, blah, blah.
[00:25:39.000 --> 00:25:44.000]   And so I talk about that and I use the word jokingly brainwashing.
[00:25:44.000 --> 00:25:49.000]   But that is the first thing that I have chosen to do is I have chosen to set the expectation.
[00:25:49.000 --> 00:25:52.000]   Same thing expectation I say with my children with math, right?
[00:25:52.000 --> 00:25:55.000]   Dad, why do we have to do so much math?
[00:25:55.000 --> 00:25:57.000]   I was like, you don't have to do so much math.
[00:25:57.000 --> 00:25:59.000]   When you finish calculus, you can quit, right?
[00:25:59.000 --> 00:26:01.000]   There's a big difference, though.
[00:26:01.000 --> 00:26:07.000]   If you tell a child when you finish calculus, you can quit math versus when you finish algebra, you can quit.
[00:26:07.000 --> 00:26:11.000]   And so my expectation is when you finish calculus, you can quit.
[00:26:11.000 --> 00:26:16.000]   And so I believe this is an important tool for us with our children.
[00:26:16.000 --> 00:26:18.000]   I set an expectation for my children.
[00:26:18.000 --> 00:26:20.000]   You're going to have a college degree.
[00:26:20.000 --> 00:26:21.000]   It's just not optional.
[00:26:21.000 --> 00:26:23.000]   We're not the kind of people who don't get college degrees.
[00:26:23.000 --> 00:26:32.000]   And even if I think that the utility of a college degree is lower and different than it once was, we're still the kind of people who get college degrees.
[00:26:32.000 --> 00:26:37.000]   We do it in our spare time at night school just to have it done so we can check the box.
[00:26:37.000 --> 00:26:41.000]   And so be careful with what you say with your children because this is a powerful tool.
[00:26:41.000 --> 00:26:48.000]   We have the ability to brainwash our children, and we need to be careful that we're using that for the very best things.
[00:26:48.000 --> 00:26:51.000]   And so I try to always focus on very positive things.
[00:26:51.000 --> 00:26:55.000]   I teach my children again and again, and I say, "You guys are going to be best friends, right?
[00:26:55.000 --> 00:26:56.000]   You're best friends.
[00:26:56.000 --> 00:26:58.000]   As siblings, you're best friends.
[00:26:58.000 --> 00:27:00.000]   We're the ones who we stand up for one another.
[00:27:00.000 --> 00:27:01.000]   We work together.
[00:27:01.000 --> 00:27:08.000]   We're a family team," and use that positive reinforcement to set their expectations in a different way.
[00:27:08.000 --> 00:27:12.000]   And so I've done that with languages just like in other areas.
[00:27:12.000 --> 00:27:14.000]   In addition, I do model by example.
[00:27:14.000 --> 00:27:19.000]   I am not monolingual, and I study languages as a form of mental exercise.
[00:27:19.000 --> 00:27:25.000]   And so they see me reading a little bit every day in the language that I'm studying at the time, gaining enjoyment from it.
[00:27:25.000 --> 00:27:28.000]   They hear me speak in foreign languages.
[00:27:28.000 --> 00:27:34.000]   They see that, and so I'm hoping that that modeling by example makes a big difference for them.
[00:27:34.000 --> 00:27:41.000]   So at its core, the method that I have focused on has been the use of books.
[00:27:41.000 --> 00:27:49.000]   I'm not convinced that's necessarily the best method, and I'll explain because there are different challenges for different languages.
[00:27:49.000 --> 00:27:57.000]   For example, the languages that I have chosen to teach my children thus far have been languages that are pretty easily acquired through books because they work with a Latin alphabet.
[00:27:57.000 --> 00:27:59.000]   There are a lot of cognates to English.
[00:27:59.000 --> 00:28:01.000]   They're pretty accessible.
[00:28:01.000 --> 00:28:03.000]   That's different than Mandarin.
[00:28:03.000 --> 00:28:14.000]   Mandarin is less accessible because you have to learn the character system, and you have to memorize the characters before the books and the literature are accessible to you.
[00:28:14.000 --> 00:28:22.000]   So when we get to Mandarin, I don't know whether we'll be living in Taiwan and we'll have access to resources there or whether we'll have to start using apps, et cetera.
[00:28:22.000 --> 00:28:23.000]   I'm just telling you what I have done.
[00:28:23.000 --> 00:28:25.000]   I'm not saying it's the best.
[00:28:25.000 --> 00:28:30.000]   I have chosen to focus on books as the primary tool.
[00:28:30.000 --> 00:28:31.000]   Why books?
[00:28:31.000 --> 00:28:34.000]   Why books versus some of the other things?
[00:28:34.000 --> 00:28:36.000]   And I think this is often a false comparison.
[00:28:36.000 --> 00:28:38.000]   You don't need to have one or the other.
[00:28:38.000 --> 00:28:40.000]   There are many things that are excellent.
[00:28:40.000 --> 00:28:43.000]   YouTube is wonderful for language acquisition.
[00:28:43.000 --> 00:28:50.000]   We've just not chosen to emphasize that, at least thus far, and that can come with downsides.
[00:28:50.000 --> 00:28:51.000]   But why books?
[00:28:51.000 --> 00:29:03.000]   Well, to begin with, when learning a language, I believe -- I'm convinced that it's all about comprehensible input, that the language is built inside of you based upon comprehensible input.
[00:29:03.000 --> 00:29:07.000]   You need to have input that you can understand, that you can comprehend.
[00:29:07.000 --> 00:29:13.000]   And if you can just get comprehensible input, the language will, over time, be acquired.
[00:29:13.000 --> 00:29:15.000]   It will come to be inside of you.
[00:29:15.000 --> 00:29:21.000]   I'm also convinced that an input-heavy model is probably the best model.
[00:29:21.000 --> 00:29:26.000]   What I mean is it's not that producing the foreign language is unimportant.
[00:29:26.000 --> 00:29:30.000]   If you want to speak a foreign language well, you're going to eventually need to speak it a lot.
[00:29:30.000 --> 00:29:32.000]   Speaking is its own skill.
[00:29:32.000 --> 00:29:35.000]   If you want to write a foreign language well, you're going to need to write it a lot.
[00:29:35.000 --> 00:29:40.000]   But especially in the beginning stages of acquisition, it's all about the input.
[00:29:40.000 --> 00:29:44.000]   It's all about your brain being comfortable with the input.
[00:29:44.000 --> 00:29:58.000]   And I've tested myself what some people call the activation hypothesis, the idea being that if you've studied a language for a long time with input, when you need the language, your brain can activate it pretty, pretty quickly.
[00:29:58.000 --> 00:30:03.000]   And so I tested that myself with a personal experiment, and I'm convinced that it is true.
[00:30:03.000 --> 00:30:06.000]   Input is easy to arrange.
[00:30:06.000 --> 00:30:13.000]   Input is not difficult to find compared to output.
[00:30:13.000 --> 00:30:14.000]   So it's hard for me.
[00:30:14.000 --> 00:30:17.000]   My children don't have any French conversation partners.
[00:30:17.000 --> 00:30:18.000]   I could arrange it.
[00:30:18.000 --> 00:30:23.000]   I could go on italki, and I could hire a French tutor and put them in front of the computer screen and talk with them.
[00:30:23.000 --> 00:30:25.000]   I may do that in the future.
[00:30:25.000 --> 00:30:28.000]   I could take them to France, and I may do that in the future.
[00:30:28.000 --> 00:30:36.000]   I could go to the local Alliance Francaise and go to their cultural events, and I may do that in the future.
[00:30:36.000 --> 00:30:47.000]   But all of those things, those ways of creating output for them as a language student, those are all difficult and time-consuming compared to input.
[00:30:47.000 --> 00:30:52.000]   With input, I just need something for them to listen to or something for them to read that they can understand.
[00:30:52.000 --> 00:30:58.000]   And so that is the key that I focus on is input, just finding input.
[00:30:58.000 --> 00:31:04.000]   And if my children don't ever produce output until they need to, I'm totally fine with that.
[00:31:04.000 --> 00:31:10.000]   So I haven't tested my 8-year-old son's verbal production.
[00:31:10.000 --> 00:31:11.000]   It doesn't matter to me.
[00:31:11.000 --> 00:31:21.000]   I only care that he's inputting the language because if he's inputting the language, then when he needs to create output, he will be ready, and he'll do it at that point in time.
[00:31:21.000 --> 00:31:27.000]   And if there's a huge amount of the language that's there as input, then the output will be available.
[00:31:27.000 --> 00:31:32.000]   I want you to imagine somebody learning English, and imagine that person is from a very different culture, right?
[00:31:32.000 --> 00:31:36.000]   They grew up in, say, Korea or Japan or some place.
[00:31:36.000 --> 00:31:47.000]   But yet they are able to listen to native English content and understand it, and they're able to read native English content and understand and enjoy it.
[00:31:47.000 --> 00:32:00.000]   If you take that person and you put them into a context, and they've never had a chance to speak to anybody, they've never had a chance to write the language, but then you quickly put them into a context, within a few days, they'll be very, very comfortably creating the language.
[00:32:00.000 --> 00:32:02.000]   That's the input hypothesis.
[00:32:02.000 --> 00:32:06.000]   So books are a wonderful form of input.
[00:32:06.000 --> 00:32:08.000]   What's wonderful about a book?
[00:32:08.000 --> 00:32:14.000]   Well, a book has a lot of words, and at its core, language is words.
[00:32:14.000 --> 00:32:23.000]   In a book, you can access the words at whatever rate is appropriate for your brain to handle.
[00:32:23.000 --> 00:32:36.000]   So unlike with spoken language, where it's hard to pause or go back or repeat, in a book, when you reach a word that you don't understand, you can just simply look at it, and you can stop and puzzle about it, or you can just skip it and move on.
[00:32:36.000 --> 00:32:44.000]   So if you look at the words per hour exposure, the words per hour exposure is higher when reading than any other discipline.
[00:32:44.000 --> 00:32:49.000]   It's significantly higher than even things like TV shows.
[00:32:49.000 --> 00:33:00.000]   Some people enjoy studying languages by watching TV shows, which is great, but you're exposed to fewer words per hour than with books.
[00:33:00.000 --> 00:33:02.000]   And so books have the highest word exposure.
[00:33:02.000 --> 00:33:07.000]   In addition, books have the most varied vocabulary.
[00:33:07.000 --> 00:33:17.000]   So the biggest variety of words is going to come from reading books versus something like watching a TV show or a movie.
[00:33:17.000 --> 00:33:28.000]   Especially when you get to literature, the words that an author chooses in literature, native language literature, are very diverse and quite varied.
[00:33:28.000 --> 00:33:35.000]   In addition, books allow you to see the way that words are spelled, which helps to see the etymological roots.
[00:33:35.000 --> 00:33:43.000]   One of the things that I find most interesting of watching my eight-year-old is that because he's acquired his languages mostly through reading, he's very good at etymology.
[00:33:43.000 --> 00:33:48.000]   He sees the roots in words, even though I've never formally taught him anything with etymology.
[00:33:48.000 --> 00:33:51.000]   And there'll be words that will come across when I'm reading, and I'm puzzling over the word.
[00:33:51.000 --> 00:33:53.000]   And he's like, "Oh, Dad, it's just, it's such and such."
[00:33:53.000 --> 00:34:00.000]   Because look, if you look here, right here, this little root in the word, that's related to this other word and this other word and this other word, and so it probably means such and such.
[00:34:00.000 --> 00:34:03.000]   And so in a book, you can see that.
[00:34:03.000 --> 00:34:08.000]   And at least for me, I find that when I'm listening to the language, I'm not tuned into those etymological roots.
[00:34:08.000 --> 00:34:12.000]   And so I often can't figure out a word when I'm just hearing it.
[00:34:12.000 --> 00:34:14.000]   So books are easy.
[00:34:14.000 --> 00:34:16.000]   Books are easy to acquire.
[00:34:16.000 --> 00:34:17.000]   They're full of words.
[00:34:17.000 --> 00:34:18.000]   They're cheap.
[00:34:18.000 --> 00:34:22.000]   When you look at the percentage of words, they're just, they're wonderful.
[00:34:22.000 --> 00:34:28.000]   And when you go to books, you have a lot more resources to pull on, especially when you're working with children.
[00:34:28.000 --> 00:34:36.000]   There are lots and lots of books that have been written over the centuries for children versus suitable TV shows and things like that that you're appropriate.
[00:34:36.000 --> 00:34:40.000]   So I start, I have started with books and continue with books.
[00:34:40.000 --> 00:34:47.000]   If you're learning a language that's not so accessible, if you're studying Chinese, for example, you'll have to use a different strategy.
[00:34:47.000 --> 00:34:50.000]   I can't tell you yet the strategy, although I've been working on it.
[00:34:50.000 --> 00:34:53.000]   I can't tell you the strategy that's appropriate for that.
[00:34:53.000 --> 00:35:00.000]   But if you're looking for a language like Spanish or French or German, I think books are a primary benefit.
[00:35:00.000 --> 00:35:01.000]   So what did I do?
[00:35:01.000 --> 00:35:07.000]   In January 2021, I started by buying a bunch of graded readers.
[00:35:07.000 --> 00:35:12.000]   Graded reader is a tool that is developed for language acquisition.
[00:35:12.000 --> 00:35:15.000]   And what it has is a story.
[00:35:15.000 --> 00:35:16.000]   It's a reader.
[00:35:16.000 --> 00:35:17.000]   It's a story.
[00:35:17.000 --> 00:35:24.000]   But it has a simplified vocabulary and a simplified grammatical construction contained within it.
[00:35:24.000 --> 00:35:28.000]   And so I bought lots and lots of graded readers for French.
[00:35:28.000 --> 00:35:34.000]   And these are very simple stories, but they use lots and lots of cognates from English to French.
[00:35:34.000 --> 00:35:36.000]   And they're written in a very simple way.
[00:35:36.000 --> 00:35:38.000]   And I started reading them to the children.
[00:35:38.000 --> 00:35:42.000]   I would read and translate, read, translate, read, translate.
[00:35:42.000 --> 00:35:45.000]   And so I got lots and lots of these graded readers.
[00:35:45.000 --> 00:35:47.000]   And that was where we began.
[00:35:47.000 --> 00:35:55.000]   In addition to my reading them and translating them, I would strategically leave them around visibly for my reader to pick up.
[00:35:55.000 --> 00:36:02.000]   And so I found that even from the beginning, my then 7-year-old would pick up the books and he would read them.
[00:36:02.000 --> 00:36:05.000]   And these are graded readers, so they're pretty easy, simple to read.
[00:36:05.000 --> 00:36:10.000]   I couldn't tell you what accent was in his head, what voice he was reading them in.
[00:36:10.000 --> 00:36:16.000]   That's one of the challenges with French that Spanish doesn't have is that the pronunciation cues are different.
[00:36:16.000 --> 00:36:19.000]   And they're not as straightforward as Spanish.
[00:36:19.000 --> 00:36:23.000]   But I just saw that he was picking them up and reading them, so I made sure to leave them around.
[00:36:23.000 --> 00:36:25.000]   He would read them several times.
[00:36:25.000 --> 00:36:29.000]   And so that was the starting point was graded readers.
[00:36:29.000 --> 00:36:33.000]   In addition to that, I bought a couple of vocabulary books.
[00:36:33.000 --> 00:36:35.000]   For example, I bought "First Thousand Words in French."
[00:36:35.000 --> 00:36:42.000]   And for part of his homeschool assignments, I assigned him to read and learn a page of vocabulary.
[00:36:42.000 --> 00:36:51.000]   And especially in the beginning, we used the website for that book, which had the pronunciations, so that he could hear a native speaker pronounce the words.
[00:36:51.000 --> 00:37:01.000]   And the key with this is we focused not at all on the ability to produce the words, but simply on the ability to recognize the words.
[00:37:01.000 --> 00:37:04.000]   So quick vocabulary idea here.
[00:37:04.000 --> 00:37:06.000]   There are different forms of vocabulary.
[00:37:06.000 --> 00:37:12.000]   Usually, language students will call it passive vocabulary and active vocabulary.
[00:37:12.000 --> 00:37:19.000]   Passive vocabulary means the ability to recognize a word in a certain context.
[00:37:19.000 --> 00:37:27.000]   So if I say to you a word like sausage, right?
[00:37:27.000 --> 00:37:35.000]   Then that particular word, if you recognize that it's sausage, then that word has a certain meaning in a certain context.
[00:37:35.000 --> 00:37:47.000]   And so if you can recognize that that word, would you like sausage or bacon with your eggs, and you understand what those things are, that's a passive vocabulary.
[00:37:47.000 --> 00:37:53.000]   That's different than necessarily your ability to create something with your active and actively produce it.
[00:37:53.000 --> 00:38:00.000]   So active vocabulary means words that you can summon up and that you can use in context.
[00:38:00.000 --> 00:38:04.000]   So if I used words, let's say that I said, how do you want your eggs?
[00:38:04.000 --> 00:38:14.000]   I could tell you right now, and I could say, make a list for me of the different ways that you can order your eggs in a restaurant in English.
[00:38:14.000 --> 00:38:19.000]   And if English is your native language, you could probably come up with three or four.
[00:38:19.000 --> 00:38:23.000]   If you pay attention to this kind of stuff, you could probably come up with six or seven.
[00:38:23.000 --> 00:38:29.000]   Or if you're a cook yourself and you've tried these different methods of making eggs, you could probably come up with six or seven.
[00:38:29.000 --> 00:38:34.000]   But if English is not your first language, you can't really come up with any words.
[00:38:34.000 --> 00:38:39.000]   But if I start saying to you, well, there are different ways that you can make your eggs, so you might have your eggs scrambled.
[00:38:39.000 --> 00:38:43.000]   Well, now you understand what scrambled eggs are. You can recognize that.
[00:38:43.000 --> 00:38:53.000]   You might have passive appreciation. If I say sunny side up or over easy or over medium or over hard or poached or fried,
[00:38:53.000 --> 00:39:02.000]   if I go through these different ways that we call eggs, hard boiled, soft boiled, medium boiled, if I go through them, you can recognize them.
[00:39:02.000 --> 00:39:07.000]   So those are your passive vocabulary, things that you can recognize when I go through the list.
[00:39:07.000 --> 00:39:15.000]   And your passive vocabulary in language is your most important because it allows you to understand the language that's flowing by.
[00:39:15.000 --> 00:39:21.000]   This is why when people have a big passive vocabulary, they can enjoy literature because they can understand the language.
[00:39:21.000 --> 00:39:30.000]   We don't use a lot of the fancy words that we read in literature in daily life, but it's your passive vocabulary that is your most important thing.
[00:39:30.000 --> 00:39:42.000]   And so I gave him a vocabulary book, First Thousand Words in French, and had him study a page a day just to be able to recognize the words.
[00:39:42.000 --> 00:39:47.000]   Then we hit a wall. And so this would have been about March of 2021, we hit a wall.
[00:39:47.000 --> 00:39:52.000]   I ran out of graded readers, which are expensive, and I had spent several hundred dollars buying graded readers.
[00:39:52.000 --> 00:39:56.000]   I ran out of them, and then I didn't have the ability to replace them.
[00:39:56.000 --> 00:40:00.000]   We weren't in a French-speaking country, and so I couldn't find them.
[00:40:00.000 --> 00:40:03.000]   And I was searching Amazon, but I didn't know what to look for, and I couldn't find it.
[00:40:03.000 --> 00:40:07.000]   And so we basically quit. We quit everything for several months.
[00:40:07.000 --> 00:40:14.000]   But then over the summer, we went to France. And while we were in France, I went to several bookstores.
[00:40:14.000 --> 00:40:22.000]   And when I was in the bookstores, I was able to browse through all the different things for children and start to see different things that I had wanted.
[00:40:22.000 --> 00:40:27.000]   And find some books that would be good resources.
[00:40:27.000 --> 00:40:32.000]   Let me tell you what I have found to look for as far as language materials for children.
[00:40:32.000 --> 00:40:39.000]   Number one, stories. We as human beings are drawn to stories.
[00:40:39.000 --> 00:40:45.000]   And I think that story learning for adults is an extremely powerful way of studying a language.
[00:40:45.000 --> 00:40:51.000]   The problem is that most stories that are written for language learners are not that interesting to children.
[00:40:51.000 --> 00:40:56.000]   But there are lots and lots and lots of stories that are interesting to children.
[00:40:56.000 --> 00:41:01.000]   So I look for stories. More importantly, I look for stories that are written in a series.
[00:41:01.000 --> 00:41:06.000]   Because what I observed by accident, and what I stumbled into with the Spanish project,
[00:41:06.000 --> 00:41:15.000]   was once I could get my child started on a series, then he would just get pulled automatically from one book into the next, into the next, into the next, into the next.
[00:41:15.000 --> 00:41:20.000]   And we could put thousands and thousands of pages of reading behind him without him ever realizing what was happening.
[00:41:20.000 --> 00:41:28.000]   And if you read thousands and thousands of pages in your foreign language that you're working to acquire, it's just going to flow quickly.
[00:41:28.000 --> 00:41:31.000]   And so I look for series. Books that are written in series.
[00:41:31.000 --> 00:41:36.000]   Number three, I look for books that are written as stories, not as kids books.
[00:41:36.000 --> 00:41:41.000]   I don't think that kids books are very good language material for language learners.
[00:41:41.000 --> 00:41:44.000]   Because kids books are written for native speakers.
[00:41:44.000 --> 00:41:50.000]   And they have all this weird vocabulary. They're often imaginative. They're not descriptive.
[00:41:50.000 --> 00:41:56.000]   They don't say, you know, "Tom and Sally walked through the woods and over the bridge."
[00:41:56.000 --> 00:42:00.000]   They just have a picture of a bridge, and they say, you know, the English equivalent would be,
[00:42:00.000 --> 00:42:05.000]   "Tom and Sally's beautiful stroll meandering through the woods was a time of great relief for them."
[00:42:05.000 --> 00:42:09.000]   Well, that's terrible from a language acquisition perspective.
[00:42:09.000 --> 00:42:15.000]   And so I'm looking for stories that are written in prose and in a fairly simple and straightforward way.
[00:42:15.000 --> 00:42:17.000]   And I'm looking for series of those.
[00:42:17.000 --> 00:42:21.000]   So when I was in France, I was able to find a bunch of those.
[00:42:21.000 --> 00:42:29.000]   The first magic one was the Magic Treehouse series by, isn't it Mary Lee Osborne, I think? Or Mary Pope Osborne?
[00:42:29.000 --> 00:42:36.000]   That story series, I am convinced, is probably the best language series ever made.
[00:42:36.000 --> 00:42:40.000]   Because the stories are written in a simple and repetitive way.
[00:42:40.000 --> 00:42:45.000]   They're very formulaic, but the prose is simple, and they have lots of pictures.
[00:42:45.000 --> 00:42:48.000]   Almost every page has a picture that shows you what's going on.
[00:42:48.000 --> 00:42:51.000]   So it's easy for the children to follow, easy for the reader to follow.
[00:42:51.000 --> 00:42:57.000]   So I bought a bunch of La Cabane Magique there in France.
[00:42:57.000 --> 00:43:04.000]   Another series that I grabbed was the Enid Blyton series called Club de Cinq.
[00:43:04.000 --> 00:43:10.000]   And this is a classic series that is quite well loved in France for many years.
[00:43:10.000 --> 00:43:14.000]   It was originally written in English, and Enid Blyton is well loved in English.
[00:43:14.000 --> 00:43:21.000]   More than any author for children, somehow Enid Blyton has the number on what children are into.
[00:43:21.000 --> 00:43:26.000]   Her books are quite formulaic for us as adults, of course.
[00:43:26.000 --> 00:43:30.000]   They always have a bunch of children coming together for adventures.
[00:43:30.000 --> 00:43:36.000]   Of course, the parents are never to be seen, and they have various adventures that are far beyond their actual capacities.
[00:43:36.000 --> 00:43:41.000]   But somehow these books are just for children to get obsessed with them.
[00:43:41.000 --> 00:43:46.000]   And this was the series that broke open my son's Spanish language.
[00:43:46.000 --> 00:43:51.000]   It's available in Spanish, called Club de Cinq.
[00:43:51.000 --> 00:43:57.000]   And so that broke open in Spanish. I knew he loved them in Spanish.
[00:43:57.000 --> 00:44:02.000]   And so I started getting them in French, and I put them there for him to read in French as well.
[00:44:02.000 --> 00:44:11.000]   I found several other series that I grabbed. There's one called Orsay Lapin, Bear and Rabbit.
[00:44:11.000 --> 00:44:16.000]   Then I bought some books by Geronimo Stilton, and I bought a bunch of other books.
[00:44:16.000 --> 00:44:23.000]   And so the point was I got all these different books that I could find for him to read.
[00:44:23.000 --> 00:44:31.000]   And then I just left them there. And what's interesting is, as a reader, I found that my 8-year-old just couldn't stay away.
[00:44:31.000 --> 00:44:37.000]   He just had to go and read them. First day we get back from the bookstore, he's just sitting there reading them.
[00:44:37.000 --> 00:44:41.000]   I'm watching from the other room, asking myself, "What on earth is he understanding?"
[00:44:41.000 --> 00:44:46.000]   I couldn't tell in any way what he was understanding. I just saw him reading the books.
[00:44:46.000 --> 00:44:48.000]   And to this day, I don't know what he was understanding.
[00:44:48.000 --> 00:44:58.000]   I specifically avoid tests. I specifically avoid any kind of assessment, because I see that as a negative thing at this stage.
[00:44:58.000 --> 00:45:01.000]   But I just knew that he was reading and he was enjoying them.
[00:45:01.000 --> 00:45:07.000]   And so again, here the benefit is French is so closely related to English that after all the graded readers,
[00:45:07.000 --> 00:45:16.000]   I think he was able to see some of the parallels and just see the words and figure things out by context.
[00:45:16.000 --> 00:45:20.000]   I've continued the reading and just keep buying more and more books. That's it. Let's put it as simple.
[00:45:20.000 --> 00:45:29.000]   But then I started to work on accent acquisition, because the problem with French is the pronunciation schemes are quite tricky.
[00:45:29.000 --> 00:45:32.000]   Kind of like English pronunciation is tricky.
[00:45:32.000 --> 00:45:42.000]   And so what I needed was to find books where I could get an audio book for him to read and also have the physical book match up,
[00:45:42.000 --> 00:45:48.000]   because I needed him to hear a narrator's voice in his ear and my French isn't good enough to have a great accent.
[00:45:48.000 --> 00:45:51.000]   And I actually don't know all the pronunciation rules. I make it up as I go along.
[00:45:51.000 --> 00:45:58.000]   And so I needed him to hear. And with an eight-year-old, you're not going to sit down and teach the pronunciation rules like you would a college student.
[00:45:58.000 --> 00:46:00.000]   They're not into that. They don't enjoy it.
[00:46:00.000 --> 00:46:02.000]   So I thought I've got to find something.
[00:46:02.000 --> 00:46:08.000]   So I spent hours searching through Amazon Audible, finding books that would be matched up,
[00:46:08.000 --> 00:46:15.000]   where there would be a suitable subject matter and a reader as well.
[00:46:15.000 --> 00:46:20.000]   I was able to find the best series there was a series of books by Roald Dahl.
[00:46:20.000 --> 00:46:31.000]   My wife can't stand him. She refuses to buy any of his books because of the disrespectful attitude that he puts within his children protagonists towards parents and adults.
[00:46:31.000 --> 00:46:34.000]   But I was able to find enough that I thought were okay.
[00:46:34.000 --> 00:46:40.000]   So we got Charlie and the Chocolate Factory, Charlie and the Glass Elevator, James and the Giant Peach, several of others.
[00:46:40.000 --> 00:46:46.000]   And I was able to give him those with an audio book and the written book.
[00:46:46.000 --> 00:46:50.000]   I found some others as well. Let me look up the titles actually.
[00:46:50.000 --> 00:46:54.000]   I'm glad I looked them up because it was the other one was by author Marc Thiel.
[00:46:54.000 --> 00:46:59.000]   There's a modern French author and he's written a bunch of books.
[00:46:59.000 --> 00:47:08.000]   They're relatively short but they're written for children. Some storybooks with similar attraction to Enid Blyton's.
[00:47:08.000 --> 00:47:14.000]   And I was able to find those written in Kindle and also many of them with the audio book as well.
[00:47:14.000 --> 00:47:21.000]   And so I bought all of those. Looks like that's about a dozen here that I have for him to read as well.
[00:47:21.000 --> 00:47:28.000]   And by getting them, I also encouraged him to read on his Kindle.
[00:47:28.000 --> 00:47:35.000]   One of the great benefits of a Kindle, and at this point it seems to be fairly standard among other competing e-readers as well,
[00:47:35.000 --> 00:47:39.000]   but you have a dictionary function built in.
[00:47:39.000 --> 00:47:45.000]   And so by reading on his Kindle, I encouraged him to just simply have a pause button handy with the audio book.
[00:47:45.000 --> 00:47:51.000]   And then if he didn't understand a word, stop and look it up with the French to English dictionary that's built into the Kindle.
[00:47:51.000 --> 00:47:56.000]   And that was a great benefit as well for him to be able to look up some words.
[00:47:56.000 --> 00:48:03.000]   That said, I observed that somehow with learning with reading, he's basically just learned the magic technique of ignoring the word
[00:48:03.000 --> 00:48:06.000]   and recognizing that if he doesn't understand it, no big deal, he just lets it go.
[00:48:06.000 --> 00:48:11.000]   Which is I think something that children who are strong readers do learn.
[00:48:11.000 --> 00:48:17.000]   You just learn to skip the words that you don't understand and then what happens is after you stumble into them in various contexts,
[00:48:17.000 --> 00:48:19.000]   you wind up, "Oh, I magically understand them."
[00:48:19.000 --> 00:48:23.000]   And so I'm much more dependent on having to look up the words because I want to know.
[00:48:23.000 --> 00:48:30.000]   He just lets the words flow by and doesn't worry about it.
[00:48:30.000 --> 00:48:36.000]   So after we wound up being, that was eight or so, eight or ten books for audio books,
[00:48:36.000 --> 00:48:43.000]   that I felt good enough that, "Okay, that's enough for him to have a good sense of proper accent, the way that things should be pronounced."
[00:48:43.000 --> 00:48:45.000]   And then I just continued buying books.
[00:48:45.000 --> 00:48:47.000]   And so I continued working the series out.
[00:48:47.000 --> 00:48:53.000]   So now at this point in time, I have all 53 books of the La Cabane Magique series.
[00:48:53.000 --> 00:49:01.000]   I have all of the books of the Club de Cinq, entire series there.
[00:49:01.000 --> 00:49:07.000]   Which was interesting because there's actually about 10 to 15 bonus novels that were written in French,
[00:49:07.000 --> 00:49:10.000]   not by Enid Blyton, but follow along by another author.
[00:49:10.000 --> 00:49:12.000]   So that's something like 50 books.
[00:49:12.000 --> 00:49:17.000]   Then I also try to buy encyclopedias.
[00:49:17.000 --> 00:49:23.000]   I find that children, or at least I know that when I was a child, I loved encyclopedias.
[00:49:23.000 --> 00:49:28.000]   And today there's so many wonderful encyclopedias that are written for children.
[00:49:28.000 --> 00:49:33.000]   The DK encyclopedias in English, and they also have them in Spanish, are awesome, just wonderful.
[00:49:33.000 --> 00:49:35.000]   All these different subjects.
[00:49:35.000 --> 00:49:41.000]   And so I went on Amazon and I bought as many different high-quality encyclopedias that I could find.
[00:49:41.000 --> 00:49:47.000]   You know, the way things work, lots of pictures, planes, trains, and automobiles, lots of pictures, etc.
[00:49:47.000 --> 00:49:49.000]   And he enjoys reading those.
[00:49:49.000 --> 00:49:52.000]   And so of course that's also significant levels of vocabulary acquisition.
[00:49:52.000 --> 00:49:55.000]   But it's very comprehensible because you're looking at a picture,
[00:49:55.000 --> 00:49:59.000]   there's a lot of cognates to words you already know, it's all in context, etc.
[00:49:59.000 --> 00:50:03.000]   And so I think those are wonderful for vocabulary acquisition as well.
[00:50:03.000 --> 00:50:04.000]   And that's what I've done.
[00:50:04.000 --> 00:50:08.000]   And so at this point in time, he enjoys reading in French.
[00:50:08.000 --> 00:50:12.000]   It's just a matter of my being able to stay ahead and have enough books.
[00:50:12.000 --> 00:50:15.000]   And then he goes back and re-reads and re-reads and re-reads,
[00:50:15.000 --> 00:50:18.000]   which also is a very helpful strategy for language acquisition.
[00:50:18.000 --> 00:50:22.000]   But he's not re-reading for the language, he's reading for the story.
[00:50:22.000 --> 00:50:23.000]   And that's the key.
[00:50:23.000 --> 00:50:25.000]   Is that children are into the stories.
[00:50:25.000 --> 00:50:30.000]   And if you can make it fun and just have good enough stories, then the stories will suck them in.
[00:50:30.000 --> 00:50:35.000]   And that's been my experience now with two languages.
[00:50:35.000 --> 00:50:39.000]   In the coming years, I will continue to enhance the opportunities.
[00:50:39.000 --> 00:50:43.000]   First, as my younger children come up and are able to read,
