
[00:00:00.000 --> 00:00:01.000]   [GASP]
[00:19:11.000 --> 00:19:14.000]   So different things work at different times.
[00:19:14.000 --> 00:19:16.000]   Everything doesn't work at all times.
[00:19:16.000 --> 00:19:19.000]   That's where it gets tricky.
[00:19:19.000 --> 00:19:23.000]   Do you have a sense of where we are as we record this on May 7, 2015?
[00:19:23.000 --> 00:19:27.000]   Do you have a sense of where we are as far as a market cycle
[00:19:27.000 --> 00:19:30.000]   and what types of strategies are appropriate at this point in time?
[00:19:30.000 --> 00:19:36.000]   From the long-term chart, we've entered a new secular bull market.
[00:19:36.000 --> 00:19:38.000]   It's breaking down to all-time highs.
[00:19:38.000 --> 00:19:43.000]   Now we have the growth of China and India and emerging markets all coming in for the first time.
[00:19:43.000 --> 00:19:47.000]   So it looks like we did break into a secular bull market,
[00:19:47.000 --> 00:19:51.000]   but we're really extended right now in this cycle of the bull market.
[00:19:51.000 --> 00:19:55.000]   We're way overdue for a correction of 10% to 20%.
[00:19:55.000 --> 00:19:57.000]   I don't know when that's going to happen,
[00:19:57.000 --> 00:20:00.000]   but I'll be trading those moving averages in the direction that they're moving.
[00:20:00.000 --> 00:20:03.000]   This year has been completely range-bound.
[00:20:03.000 --> 00:20:07.000]   We've only had a little bit over a 1% return on the S&P 500,
[00:20:07.000 --> 00:20:10.000]   so it's been difficult to trade in that tight range.
[00:20:10.000 --> 00:20:14.000]   Many leading stocks are breaking down, like Twitter and LinkedIn.
[00:20:14.000 --> 00:20:18.000]   A lot of the bubble 2.0 stocks have really fallen hard the last few weeks.
[00:20:18.000 --> 00:20:21.000]   So it's not been an easy year this year.
[00:20:21.000 --> 00:20:24.000]   What are the bubble 2.0 stocks?
[00:20:24.000 --> 00:20:30.000]   This time, when the Nasdaq was $5,000 in the year 2000,
[00:20:30.000 --> 00:20:33.000]   it was crazy PE ratios of 100 times earnings.
[00:20:33.000 --> 00:20:35.000]   This time it's more stable.
[00:20:35.000 --> 00:20:39.000]   It's a reasonable 20 times earnings this time around that ballpark.
[00:20:39.000 --> 00:20:43.000]   So it's not as crazy as it was in 2000, but there are still stocks.
[00:20:43.000 --> 00:20:48.000]   Twitter had close to half a billion in revenue, but had very little profits, if any.
[00:20:48.000 --> 00:20:51.000]   LinkedIn is still trying to monetize.
[00:20:51.000 --> 00:20:54.000]   Facebook is already making billions per quarter.
[00:20:54.000 --> 00:20:59.000]   But a lot of the prices of stocks and those kinds of stocks are all based on expectations.
[00:20:59.000 --> 00:21:01.000]   When the expectations aren't met, then they plunge.
[00:21:01.000 --> 00:21:03.000]   That's what happened in the year 2000,
[00:21:03.000 --> 00:21:08.000]   and that's what happened recently to several of the growth stocks.
[00:21:08.000 --> 00:21:14.000]   As opposed to value stocks, where you're getting good earnings with a very low price.
[00:21:14.000 --> 00:21:16.000]   So growth stocks are the opposite.
[00:21:16.000 --> 00:21:20.000]   You're paying for future expectations.
[00:21:20.000 --> 00:21:25.000]   So I recognize there's a reason why you started New Trader University.
[00:21:25.000 --> 00:21:31.000]   And I'm interested in your commenting about what would be the learning process.
[00:21:31.000 --> 00:21:41.000]   Let's say someone like me, familiar with the basic aspects of--
[00:21:41.000 --> 00:21:48.000]   pretty competent when it comes to finance and pretty competent with all of the stuff that's required for CFP exam,
[00:21:48.000 --> 00:21:53.000]   which is modern portfolio theory and all of that, which is actually going to be a follow-up later question in a moment.
[00:21:53.000 --> 00:21:57.000]   But I'm not at all competent when it comes to trading.
[00:21:57.000 --> 00:22:05.000]   So what would be, after 20 years of experience, what would be the learning process that you would encourage someone like me to go through,
[00:22:05.000 --> 00:22:12.000]   as far as building an educational system for myself, starting to work my way through it, and where would I go and what would I do?
[00:22:12.000 --> 00:22:17.000]   Well, I created a New Trader 101 e-course for just such an occasion,
[00:22:17.000 --> 00:22:23.000]   so people could shortcut the 100 books you're reading to try to learn how to trade.
[00:22:23.000 --> 00:22:29.000]   Because trading is just like any other entrepreneurial business, where you have to have the right psychology and mindset to do it.
[00:22:29.000 --> 00:22:33.000]   You've got to control your risk in every decision you make, and you've got to have a methodology.
[00:22:33.000 --> 00:22:35.000]   You've got to have a trading methodology you're using.
[00:22:35.000 --> 00:22:40.000]   You have to create a trading system on how you're going to use your trading methodology.
[00:22:40.000 --> 00:22:45.000]   Then you've got to have a trading plan on how you're going to execute your trading system safely.
[00:22:45.000 --> 00:22:50.000]   It's the big three, psychology, risk management, and methodology.
[00:22:50.000 --> 00:22:56.000]   And then the methodology, breaking it into a system and a plan, and then you execute it while managing risk.
[00:22:56.000 --> 00:23:00.000]   And that's sort of from the big picture going down.
[00:23:00.000 --> 00:23:08.000]   How do you figure out where to start learning and then when you've learned enough and you're ready to kind of wade in and start doing?
[00:23:08.000 --> 00:23:14.000]   I think you have to get competence before you have confidence.
[00:23:14.000 --> 00:23:20.000]   When you have a trading plan, you know where your entries are going to be based on technical signals, where your exits are going to be,
[00:23:20.000 --> 00:23:23.000]   how you're going to exit your winners, how you're going to exit your losers, how you can control your risk,
[00:23:23.000 --> 00:23:31.000]   exactly what your watch list is and what you're going to trade, your patterns and the charts you're looking for.
[00:23:31.000 --> 00:23:35.000]   Then you're ready. When you have everything, everything is quantified that you're about to do.
[00:23:35.000 --> 00:23:36.000]   That's when you're ready.
[00:23:36.000 --> 00:23:42.000]   When you're going in with emotions and opinions and fear and greed and doubt, that's when you're going to have trouble.
[00:23:42.000 --> 00:23:47.000]   So it sounds super overwhelming. Here's the question that I want to ask.
[00:23:47.000 --> 00:23:59.000]   You don't seem to have a high opinion of mainstream brokered mutual funds, but what's the solution for somebody who's not as dedicated as you?
[00:23:59.000 --> 00:24:06.000]   I think it's just a simple trend following system. I think that's as simple as you can get it.
[00:24:06.000 --> 00:24:12.000]   You're simply trying to be called being long in bull markets and you can be out in bear markets.
[00:24:12.000 --> 00:24:19.000]   You're simply capturing trends and you're finding ways to capture those trends with simple technical indicators like moving averages.
[00:24:19.000 --> 00:24:23.000]   Maybe even really simple, which keeps them moving averages.
[00:24:23.000 --> 00:24:31.000]   If you keep them moving averages and you have some strategies how to stay out when it's volatile and to stay out of bear markets, you'll outperform the S&P.
[00:24:31.000 --> 00:24:38.000]   I think it was seven or eight straight years easily and then I didn't participate in the bear markets.
[00:24:38.000 --> 00:24:42.000]   Once it broke down to key support levels and moving averages, I just got out.
[00:24:42.000 --> 00:24:48.000]   So when all the markets in turmoil on CNBC was around the clock, I wasn't even in it.
[00:24:48.000 --> 00:24:54.000]   I had to bank my profits in 2007 and get out in January 2008 and I was just watching.
[00:24:54.000 --> 00:25:00.000]   So where does somebody start to learn about systems like that in addition to new trader universities?
[00:25:00.000 --> 00:25:05.000]   Is that what you start with or do you have a book, some book recommendations or resources?
[00:25:05.000 --> 00:25:11.000]   I've got a book, New Trader, Rich Trader, I wrote long ago that just has all the basic principles to start with.
[00:25:11.000 --> 00:25:14.000]   I'm sort of the entry gate into it.
[00:25:14.000 --> 00:25:18.000]   There's also a trend following system. Michael Covell, he wrote a book called Trend Following.
[00:25:18.000 --> 00:25:21.000]   That's a great book.
[00:25:21.000 --> 00:25:28.000]   Alexander Elder wrote Trading for a Living, which he covers all the dynamics of trading and all the technical systems.
[00:25:28.000 --> 00:25:32.000]   I blog, I have all kinds of examples on my blog of real trades.
[00:25:32.000 --> 00:25:37.000]   I trade live on Twitter. I put entries and exits on Twitter as I execute trades.
[00:25:37.000 --> 00:25:44.000]   What is your point of competition with the computers?
[00:25:44.000 --> 00:25:48.000]   High frequency traders, they will outrun you and outgun you.
[00:25:48.000 --> 00:25:52.000]   And the way I beat high frequency traders is to be a low frequency trader.
[00:25:52.000 --> 00:25:54.000]   I don't participate in their madness.
[00:25:54.000 --> 00:26:02.000]   In intraday, there's crazy things that go on nowadays where I don't know how some of these day traders even compete unless they have state of the art computers.
[00:26:02.000 --> 00:26:08.000]   But I'm not trading on the intraday timeline. I'm trading on the daily timeframe.
[00:26:08.000 --> 00:26:11.000]   I have position sizes that still limit my risk exposure.
[00:26:11.000 --> 00:26:17.000]   And then I make my decisions at the end of the day and the beginning of the day before a Skynet takes over.
[00:26:19.000 --> 00:26:29.000]   But are you not also in competition with people who've taken your approach to trend following and simply created algorithms to influence their own?
[00:26:29.000 --> 00:26:36.000]   Oh, yeah. There's people I know that were – there's another methodology called Can Slim.
[00:26:36.000 --> 00:26:47.000]   William J. O'Neill invented where you're buying the hottest growth stocks and there's these patterns, cup and handle patterns and tight flags and all these different patterns that they trade off of for 20, 30 years.
[00:26:47.000 --> 00:26:52.000]   And they were very effective. And now, like you said, there are computer programs that game those systems.
[00:26:52.000 --> 00:27:00.000]   They game the entries. They enter when they do and then they sell into the – they front run their entries and then they sell into them when they're all buying.
[00:27:00.000 --> 00:27:05.000]   And that has gone on. It has changed and evolved. You're exactly right.
[00:27:05.000 --> 00:27:14.000]   I try to stay outside of all that even though there's a group of legendary traders called the Turtle Traders that were trend followers that made amazing amounts of money.
[00:27:14.000 --> 00:27:22.000]   Oh, gosh. I guess it's been 30 years now. And now there's even a system called Turtle Soup where they have the opposite of their system because everybody adopted their system.
[00:27:22.000 --> 00:27:26.000]   So they game them. So, yeah, that does happen.
[00:27:26.000 --> 00:27:38.000]   So aren't you concerned that by publishing and publicizing your own approaches and your own systems and your own trades that you're creating the competition that's ultimately going to remove your ability to follow your own system?
[00:27:38.000 --> 00:27:45.000]   Yeah, I think I've grown more contrarian over the years. Like a lot of the things I almost do opposite.
[00:27:45.000 --> 00:27:52.000]   Like I'm really trading the other traders more than I'm trading – more than I'm trading the charts anymore.
[00:27:52.000 --> 00:27:57.000]   It's like we know what we're all about to do, so I either front run or fade.
[00:27:57.000 --> 00:28:02.000]   And it's pretty – it's even funny what happens intraday with some of the backtesting I've done.
[00:28:02.000 --> 00:28:12.000]   It's just amazing the things that go on. And even the flash crash day was – took the market down so bad and then everybody got such great bargains that it ran right back up.
[00:28:12.000 --> 00:28:23.000]   So then are you – is your strategy to post your trades on Twitter and then follow up with trades you don't post on Twitter to trade the traders?
[00:28:23.000 --> 00:28:26.000]   No, I'm not that big of a deal to do that.
[00:28:26.000 --> 00:28:35.000]   But it's so funny you say that, Josh, is that I know my best trades when I – it'll be – they think the world's going to end.
[00:28:35.000 --> 00:28:39.000]   There's going to be a sequester of the government or Greece is going to default and everybody's freaking out.
[00:28:39.000 --> 00:28:45.000]   The Dow is down four, five, 600 points, and then I go in and go long off of an oversold oscillator.
[00:28:45.000 --> 00:28:51.000]   Everybody thinks I've lost my mind. When I know everybody thinks I've lost my mind, I know they're all out of that trade.
[00:28:51.000 --> 00:28:57.000]   There's nobody left to get out that wants out. People have even taken short positions against it.
[00:28:57.000 --> 00:29:00.000]   So I know I'm on a good trade because everybody thinks I'm crazy.
[00:29:00.000 --> 00:29:10.000]   So how do you develop a structured and strong psychology as a trader and an investor?
[00:29:10.000 --> 00:29:22.000]   I think for me, I've studied so many charts. I've gone by hand back years ago, just thousands and thousands of charts and all the leading gross stock charts and all the indexes.
[00:29:22.000 --> 00:29:32.000]   I'm really down to trading mainly the stock indexes now with leverage and to look at a chart knowing that I've looked at every tick back in 1987 and during the crash in 2008.
[00:29:32.000 --> 00:29:42.000]   I've traded in lifetime for a really deep study for the last decade, and I just feel the confidence that I know certain things don't happen, certain levels don't happen.
[00:29:42.000 --> 00:29:46.000]   Even if they do, my position is small enough where it's not going to change my lifestyle.
[00:29:46.000 --> 00:29:55.000]   It's just the confidence, like the 10,000-hour rule. I feel like I've crossed my 10,000 hours, and I feel very confident.
[00:29:55.000 --> 00:30:00.000]   It's amazing to me, all the books I read even from 70 years ago, all the traders made the same mistakes.
[00:30:00.000 --> 00:30:04.000]   The vast majority, probably 90% of traders are just gamblers.
[00:30:04.000 --> 00:30:09.000]   They're just trading their emotions, their opinions, their greed, their fear, and it just plays.
[00:30:09.000 --> 00:30:15.000]   It's like a big emotional soup over and over again, and now it's amplified by high-frequency traders.
[00:30:15.000 --> 00:30:18.000]   There's very few approach like a business.
[00:30:18.000 --> 00:30:33.000]   How do you sniff out a well-written and useful investing book specifically regarding trading versus one that is poorly constructed and basically just written to make sales?
[00:30:33.000 --> 00:30:45.000]   Oh, gosh. I can tell the ones written by writers and authors and written by people that have put the six figures on the line and have held the risk themselves or had the drawdowns, have lost the money.
[00:30:45.000 --> 00:30:53.000]   You can really tell quickly. If they're not focused on psychology and risk management, then they're just talking book reading.
[00:30:53.000 --> 00:31:03.000]   I mean anybody who really trades that kind of money has that instant feedback of wins and losses, knows the importance of risk management and psychology because most people can't handle that.
[00:31:03.000 --> 00:31:14.000]   I don't know how buying holders handle it, getting their 401(k) statement in a quarter when they were down 10%, 15%, much less to see thousands of dollars evaporate in front of their eyes when they're wrong.
[00:31:14.000 --> 00:31:19.000]   Why don't you trade for money or trade other people's money for money?
[00:31:19.000 --> 00:31:25.000]   I've done experiments with that, and they don't understand how the equity curve works.
[00:31:25.000 --> 00:31:36.000]   The only person who ever had a steady equity curve was Bernie Madoff. He returned 1% to 2% every month for whatever it was, 30 years. It was just steady, and that's not the way it works.
[00:31:36.000 --> 00:31:41.000]   If somebody was that good, then they could own the world pretty quickly compounding their money.
[00:31:41.000 --> 00:31:50.000]   A phenomenal trader is going to return about 15% to 20% a year on their capital. They're going to have about a 5% drawdown at some point.
[00:31:50.000 --> 00:31:56.000]   That's a phenomenal trader, but most professional money managers blow up accounts, even hedge fund managers.
[00:31:56.000 --> 00:32:08.000]   They blow up, they have 25%, 30% drawdowns. They might have a 50% return year or a 60% return year, and the odds are that they're taking on far too much risk and they're going to give it all back the next year.
[00:32:08.000 --> 00:32:16.000]   They can make money in the right markets, but somebody has to consistently make it and keep it. That's where the problems start at all levels.
[00:32:16.000 --> 00:32:26.000]   So are the portfolio managers on those accounts – do they know better and they're just being forced by the market because their returns are being publicized?
[00:32:26.000 --> 00:32:35.000]   They're being compared to the benchmark. Are they being forced to take on these more aggressive scenarios because it's all a hunt for capital to flow in?
[00:32:35.000 --> 00:32:43.000]   Oh yeah. I'm friends with lots of professional money managers and hedge fund managers, and they all have the pressure of the clients because the clients will withdraw funds.
[00:32:43.000 --> 00:32:48.000]   I mean they want to see returns every single month and quarter, and they get nervous after a quarter.
[00:32:48.000 --> 00:32:56.000]   And the funny thing is a lot of them underperform their funds because when they have a bad quarter and they're down 4% or 5%, then they start pulling out their funds and locking in those losses.
[00:32:56.000 --> 00:33:04.000]   And the client pressure on professional managers is just incredible. That's not my path to happiness, I'm sure.
[00:33:04.000 --> 00:33:14.000]   So this leads to the real problem that guys like me face is how do you – as kind of the in-between – how do you help individual people?
[00:33:14.000 --> 00:33:22.000]   Because I recognize a lot of the problems with portfolio management. I recognize a lot of the problems with mutual fund structure.
[00:33:22.000 --> 00:33:36.000]   Hedge fund structure has its own benefits and its own drawbacks. But the majority – I mean would you agree that the majority of people are not going to follow a trading system like you have created on their own without somebody to help them do it?
[00:33:36.000 --> 00:33:45.000]   Oh yeah. The vast majority. All the market wizards books and a lot of the greatest traders like Paul Tudor Jones and Ed Sakoda, they all manage money.
[00:33:45.000 --> 00:33:56.000]   They all manage hundreds of millions. Well, Paul Tudor Jones did and Ed Sakoda turned it into tens of millions and they all managed money and then they slowly evolved into their own thing.
[00:33:56.000 --> 00:34:04.000]   But it's just – I think people have to be educated. Educated enough to follow a simple long-term trend following system.
[00:34:04.000 --> 00:34:10.000]   Just like you have to make a budget for your household or you have to be wise about what you spend and you have to get your car maintenance done.
[00:34:10.000 --> 00:34:18.000]   You have to plan vacations. You have to have a career. I think you have to have a basic knowledge of investing or trading for your own good.
[00:34:18.000 --> 00:34:30.000]   I just can't imagine someone not taking that seriously enough to have some kind of a process in place even if it's a buy and hold, a stock index mutual fund.
[00:34:30.000 --> 00:34:35.000]   When you started trading, how did you accumulate your initial trading capital?
[00:34:35.000 --> 00:34:47.000]   I was fortunate that I was in a company at the time that had a profit-sharing program and I was getting a 10 to 15% distribution in a tax-deferred account when I was 18 years old.
[00:34:47.000 --> 00:34:55.000]   So I kept building that capital up and I was putting everything I could into tech mutual funds through the '90s with little understanding of what I was even doing.
[00:34:55.000 --> 00:35:00.000]   I was mainly just an investor in tech companies from up until 2000 for the most part.
[00:35:00.000 --> 00:35:06.000]   I did do some trading in and out of the NASDAQ. I tried to do some swing trading but I had no idea what I was doing but I did very well.
[00:35:06.000 --> 00:35:09.000]   So that was a bad start.
[00:35:09.000 --> 00:35:23.000]   But really the compounding, I mean until I started getting trading, started building other trading accounts outside of my tax-deferred account to spend on living expenses, I just let that one account grow for all those years.
[00:35:23.000 --> 00:35:30.000]   So it's amazing how it just grew and grew. You compound at 12% for six years, it doubles.
[00:35:30.000 --> 00:35:33.000]   You compound that again for another six years and that doubles.
[00:35:33.000 --> 00:35:41.000]   And then suddenly your returns are substantial when you get into multiple six figures for normal people.
[00:35:41.000 --> 00:35:48.000]   But I think it's crucial not to eat your seeds when you're young. To start young, let it grow.
[00:35:48.000 --> 00:35:52.000]   And if your company has a 401(k) plan, always maximize your match.
[00:35:52.000 --> 00:35:59.000]   If they will match you at 5% of your income, you need to put in 5%, they'll give you 5%, then you're getting a 100% return on your capital.
[00:35:59.000 --> 00:36:09.000]   And that's amazing. Then if you're investing in any kind of index funds and you're returning 12% a year, you're getting a 12% return after you get your 100% initial return.
[00:36:09.000 --> 00:36:11.000]   So that's something huge a lot of people are missing.
[00:36:11.000 --> 00:36:19.000]   But doesn't that violate your rule of not using just the mutual funds that are commonly available in 401(k) plans?
[00:36:19.000 --> 00:36:25.000]   Well, most of them now have an S&P 500 fund and that's one of my major trading vehicles is the S&P 500.
[00:36:25.000 --> 00:36:30.000]   And I use options, I use leverage ETFs, I use different things. I like the S&P 500.
[00:36:30.000 --> 00:36:38.000]   But as an index fund itself, I mean it outperforms like 80-90% of all mutual funds that are managed and get fees.
[00:36:38.000 --> 00:36:45.000]   And then over long periods of time, it outperforms all managed mutual funds that are in the big cap mutual funds.
[00:36:45.000 --> 00:36:52.000]   So that's a way to beat almost all the mutual fund companies simply going to an S&P 500 fund that simply manages the index.
[00:36:52.000 --> 00:36:58.000]   Because it itself is a survivor-biased fund because the good companies come in, the bad companies go out.
[00:36:58.000 --> 00:37:06.000]   The S&P 500 is an actively managed index. And most fund managers can't beat it.
[00:37:06.000 --> 00:37:13.000]   What's your opinion on the efficiency of the US public equity markets?
[00:37:13.000 --> 00:37:17.000]   The efficiency of raising capital for…
[00:37:17.000 --> 00:37:20.000]   No, the efficient market hypothesis and your personal experience.
[00:37:20.000 --> 00:37:25.000]   When someone says – if I say to you, "Efficient market hypothesis," what's your reaction to that term?
[00:37:25.000 --> 00:37:34.000]   If the markets were efficient, that would mean everyone was logical and rational and did what was in their own best interest from all available information.
[00:37:34.000 --> 00:37:43.000]   And that's the funniest thing I've ever heard in my life. I think 2008 proved that wrong.
[00:37:43.000 --> 00:37:49.000]   So would you hold to – so you've got – in the efficient market hypothesis, you've got the strong form, the semi-strong form, and the weak form.
[00:37:49.000 --> 00:37:58.000]   Would you hold to at least the weak – I mean would you hold to the idea that the markets are mostly efficient with occasional inefficiencies?
[00:37:58.000 --> 00:38:06.000]   Or would you just simply say, "I can almost always find a little corner of the market where something is available for me to exploit"?
[00:38:06.000 --> 00:38:12.000]   Oh, I can say it's like runoff animal spirits. It's just animal spirits of greed and fear.
[00:38:12.000 --> 00:38:18.000]   It's just – I mean it's so funny the contrarian thing where everybody thinks they're efficient when they're out of the market.
[00:38:18.000 --> 00:38:27.000]   When the bottom is in and they can't go any farther down in a short-term timeframe, it's when everybody thinks they're out and it's going to plummet to the abyss.
[00:38:27.000 --> 00:38:33.000]   Because everybody is already out. And they think that – they really think that's when it's over and that's the perfect time to buy.
[00:38:33.000 --> 00:38:37.000]   Because it's the most inefficient thing for everyone to be out when everyone should be in.
[00:38:37.000 --> 00:38:40.000]   Do you have kids, Steve?
[00:38:40.000 --> 00:38:42.000]   Yes, I have three children.
[00:38:42.000 --> 00:38:43.000]   How old are they?
[00:38:43.000 --> 00:38:46.000]   They are 16, 17, and 23.
[00:38:46.000 --> 00:38:51.000]   Have any of them taken an interest in investing and that you've taught them anything?
[00:38:51.000 --> 00:39:00.000]   Well, my older daughter, Jana, she's actually my co-author of my New Trader, Rich Trader books one and two because her big thing was fiction writing.
[00:39:00.000 --> 00:39:04.000]   So she brought some nice storyline to the books.
[00:39:04.000 --> 00:39:06.000]   So she co-authored those books.
[00:39:06.000 --> 00:39:10.000]   And she's already started her 401(k) and her stock option plan and her job.
[00:39:10.000 --> 00:39:18.000]   And my middle daughter, Kelly, won a stock trading – stock market game they played at school and she won out of a class of 20-something.
[00:39:18.000 --> 00:39:20.000]   Did you predict her trades for her or did she do it herself?
[00:39:20.000 --> 00:39:27.000]   No, she had – they played like a time frame and it was like she went all into railroads, I think, and then she got out of it toward the peak.
[00:39:27.000 --> 00:39:30.000]   She did use some principles she learned and actually won.
[00:39:30.000 --> 00:39:35.000]   But it was based on a historical stock market game.
[00:39:35.000 --> 00:39:38.000]   How have you taught your kids about investing?
[00:39:38.000 --> 00:39:41.000]   What methods and strategies have you used to do that?
[00:39:41.000 --> 00:39:48.000]   I try to teach them they should be entrepreneurs and they should always be looking to not only be an employee somewhere when they're starting out
[00:39:48.000 --> 00:39:53.000]   but be an investor in the company and be a trader and an investor as well as an employee.
[00:39:53.000 --> 00:39:59.000]   I like Robert Kiyosaki's four quadrants and to participate in all of them, not just the employee one.
[00:39:59.000 --> 00:40:03.000]   I explain to them you're not going to ever get rich selling your time.
[00:40:03.000 --> 00:40:12.000]   And just explain to them entrepreneurism and how the future and the real things, the real opportunities in the future are going to rely on everybody now.
[00:40:12.000 --> 00:40:21.000]   Everybody now can have their own YouTube channel, their own blog, their own podcast, their own – they can create their own e-books on Amazon.
[00:40:21.000 --> 00:40:28.000]   I mean this is like the golden age for entrepreneurs in the world and I encourage them all to be entrepreneurs in whatever form it takes.
[00:40:28.000 --> 00:40:32.000]   Have they followed your encouragement?
[00:40:32.000 --> 00:40:42.000]   Yeah, they've all got big plans which a lot of them are going to go down the realm of academia and military and different things.
[00:40:42.000 --> 00:40:47.000]   But they do know the importance of starting young, building their nest eggs.
[00:40:47.000 --> 00:40:57.000]   Did you use any tools to actually teach them because that makes sense from a personal finance perspective and a philosophy perspective on entrepreneurship.
[00:40:57.000 --> 00:41:10.000]   Did you use any tools to actually teach them about the mechanics of valuing a company following a trend, the mechanics of choosing companies that they had an interest in and owning the stock and following the news of that company?
[00:41:10.000 --> 00:41:12.000]   Did you use anything specific with them?
[00:41:12.000 --> 00:41:16.000]   Yeah, I have shown them charts and explained to them on charts and I even explain them like life lessons.
[00:41:16.000 --> 00:41:28.000]   In the end of my book, New Trader, Rich Trader, I go into the whole thing about every principle in trading, the risk management, the psychology and the methodology all apply to all areas of life.
[00:41:28.000 --> 00:41:33.000]   Cutting your losers short is a big trading advice.
[00:41:33.000 --> 00:41:36.000]   You never have big losses but that applies in all parts of life.
[00:41:36.000 --> 00:41:42.000]   You shouldn't have negative friends or be in horrible relationships and be in horrible jobs.
[00:41:42.000 --> 00:41:45.000]   You should cut all your losers short in any area of your life.
[00:41:45.000 --> 00:41:50.000]   You should never risk ruin by making bad decisions in any area of your life, not just in trading.
[00:41:50.000 --> 00:41:59.000]   You should approach all things with a known methodology that works, not just random and you should always be goal-oriented and have a plan.
[00:41:59.000 --> 00:42:03.000]   I think a lot of it translates and that's something I try to instill to all of them.
[00:42:03.000 --> 00:42:08.000]   What's the hardest lesson that you've learned in your career as a trader?
[00:42:08.000 --> 00:42:19.000]   Taking the drawdowns and the – I'm going to get some water.
[00:42:19.000 --> 00:42:33.000]   Taking the big losses and not quitting, persevering, putting in the work, and persevering because all entrepreneurs, I'm sure they have that thing where they want to quit and they're down and they have to keep the hope alive and keep their future goals in place.
[00:42:33.000 --> 00:42:41.000]   There's been a couple of times that was bad time, bad market environments, really tricky times, and I had multiple losses in a row.
[00:42:41.000 --> 00:42:46.000]   You have to really take a check and realize it's worth it and you go back in.
[00:42:46.000 --> 00:42:50.000]   What always kept me going is there's nowhere else I know to go to make that kind of money.
[00:42:50.000 --> 00:42:58.000]   There's just – I mean unless you start your own business and I don't want to deal with employees and leases and inventory and all that stuff.
[00:42:58.000 --> 00:43:08.000]   So I think this is my best path to prosperity and continued growth of capital and one day having enough money to do nothing.
[00:43:08.000 --> 00:43:13.000]   I mean I have enough money now to do whatever I want to do, but I don't want to have enough money where I don't have to do anything.
[00:43:13.000 --> 00:43:20.000]   What are you going to do with your money when you reach the point where you don't – where you have enough money where you don't have to do anything?
[00:43:20.000 --> 00:43:26.000]   I think I'm always going to – so funny is I think no matter what, I'm always going to trade my own accounts and I'm always going to be on social media.
[00:43:26.000 --> 00:43:31.000]   I just – I don't know why I've always had a – I've loved Twitter and Facebook from the beginning.
[00:43:31.000 --> 00:43:36.000]   I just enjoy the interactions. I enjoy seeing how many favorites and retweets I can get.
[00:43:36.000 --> 00:43:43.000]   I enjoy meeting people. I've met a bunch of great traders and people that used to be my – were my heroes as trading authors and traders.
[00:43:43.000 --> 00:43:52.000]   I've met them through Facebook, through connections, and it's just been an amazing journey to be able to – in modern time to connect with all these people.
[00:43:52.000 --> 00:43:57.000]   I enjoy it. It's something I'll always be on social media and I'll always be trading.
[00:43:57.000 --> 00:44:01.000]   Do you think of yourself as an introvert, an extrovert?
[00:44:01.000 --> 00:44:08.000]   It's funny. I think I'm an introvert and I've always loved to kind of help people and educate people and teach people.
[00:44:08.000 --> 00:44:20.000]   It just gets frustrating to see people make bad decisions, so I've always been an introvert, and I think social media has really given me an outlet where I can express myself on social media without being face-to-face with people.
[00:44:20.000 --> 00:44:24.000]   I think that's helped me be more open and meet and share things with people.
[00:44:24.000 --> 00:44:28.000]   How long ago did you start New Trader University?
[00:44:28.000 --> 00:44:33.000]   I think it was 2011. My buddy made it for me and I did it for a few months.
[00:44:33.000 --> 00:44:37.000]   I thought, "What's the purpose of this?" and I quit doing it, and then I got bored.
[00:44:37.000 --> 00:44:44.000]   I'm like, "What the heck do I do? I'm not doing – what am I doing with my time? I'm not into sports. I'm not really into video games."
[00:44:44.000 --> 00:44:52.000]   So I ended up going back to blogging and to social media because that's what I do. It's just something I do, entertaining. I don't know what else to do with my time.
[00:44:52.000 --> 00:44:55.000]   There's only so many movies you can watch or TV.
[00:44:55.000 --> 00:45:11.000]   So your experience in four years of being involved in the business, has it been profitable? Has it been fun? Has it been something that's made a significant financial contribution to your life?
[00:45:11.000 --> 00:45:18.000]   Oh, absolutely. I've had my absolute best trading years right after writing a book.
[00:45:18.000 --> 00:45:22.000]   Just really nice, really great trading years. It's just crazy.
[00:45:22.000 --> 00:45:30.000]   I don't do it for the royalties. I make far more off the actual trading itself and get myself in the higher tiers of trading capital amounts.
[00:45:30.000 --> 00:45:38.000]   The people I've met and the fun I've had and the profits and starting the business and helping, I think I've helped a lot of people.
[00:45:38.000 --> 00:45:42.000]   I think I have the most affordable helping system for traders in the industry.
[00:45:42.000 --> 00:45:49.000]   It makes people angry I publish e-books for $2.99 while other people are selling their technical books for $79.99.
[00:45:49.000 --> 00:45:52.000]   I don't think I make any friends in the industry doing that.
[00:45:52.000 --> 00:46:03.000]   What I'm trying to drive at I guess is just I'm interested in your – so I'm an online entrepreneur. My business is in some ways similar to yours.
[00:46:03.000 --> 00:46:11.000]   I'm trying to follow through. You're ahead of me in terms of the value that you've been able to deliver and the e-courses and some of those things.
[00:46:11.000 --> 00:46:15.000]   I've been primarily in the beginning stages kind of building the platform.
[00:46:15.000 --> 00:46:22.000]   My area of focus is not on technical investing or technical trading but rather it's on personal financial management.
[00:46:22.000 --> 00:46:32.000]   So I'm just interested in I guess the lifestyle that's come out of the online business because in many ways it seems like – piggybacking off the comments you made –
