
[00:00:00.000 --> 00:00:08.540]   Welcome, friends, to this episode of the Everyday Educator podcast.
[00:27:42.940 --> 00:27:54.800]   Well, you know, you might not know this, but Latin was in all schools in until the 1950s, um, maybe early sixties.
[00:27:54.800 --> 00:28:02.700]   And since then we have seen a decrease in the quality of education throughout America.
[00:28:02.700 --> 00:28:11.900]   Um, and the Latin was one of our original ways to learn, right?
[00:28:11.900 --> 00:28:21.560]   We learned language, all the founding fathers learned Latin, all the, um, you know, original preachers that we listened to, they all learned Latin.
[00:28:21.560 --> 00:28:34.420]   And all these scholars that we now study, even Mark Twain and probably Shakespeare, you know, they all studied Latin and they were these highly intelligent beings that changed our world for the better.
[00:28:34.760 --> 00:28:48.560]   And we took Latin out of schools and it's possibly because of the religious connection is possibly because people thought it was too hard, but when we did or that it was dead, it was not necessary.
[00:28:48.560 --> 00:29:12.640]   And so I think just incorporating Latin for four or five years in a student's life gives them an edge to all those students who are not doing it.
[00:29:12.640 --> 00:29:15.100]   It, it, it, it increases your brain ability.
[00:29:15.100 --> 00:29:25.600]   Um, there was a study I read once where they put Latin into a Chicago public school and they did absolutely nothing else, but taught these kids Latin.
[00:29:26.080 --> 00:29:32.060]   And that school, it's test scores increased to the next year.
[00:29:32.060 --> 00:29:45.320]   So they, they have seen very, um, decisive increases in the ability of a student thinker when they are taught Latin.
[00:29:45.320 --> 00:29:53.060]   And it's, I, I think it's overall like your whole brain functions better when you can use Latin as a puzzle.
[00:29:53.060 --> 00:29:55.720]   Cause you know, a lot of times we're like, oh, it's a language.
[00:29:55.720 --> 00:30:06.740]   Well, it's this big puzzle that when you know the pieces of the puzzle and you can put it together, your brain can then do that in many different aspects and very, very quickly.
[00:30:06.740 --> 00:30:24.920]   Um, so I don't think it's just in writing that we can see the improvement or in English grammar or how we present ourselves to others, but across the board, the, uh, the ability of a child who has learned Latin is increased like tenfold.
[00:30:24.920 --> 00:30:32.940]   I would say, um, by just studying, um, by just studying and being able to see those patterns that I believe God put out there for us.
[00:30:32.940 --> 00:30:33.260]   Yeah.
[00:30:33.260 --> 00:30:48.380]   I, I, that was going to ask you, do you think it is the, um, the discipline of studying, of memorizing, you know, paradigms and, and memorizing declensions and conjugations, or is it the finding of patterns?
[00:30:48.380 --> 00:31:09.340]   Or is it just that it is a structure and it has a structure, the language has a structure that you discover as you learn it more and more that maybe wires your brain to look for structure and pattern in everything else and find it and then learn it.
[00:31:09.340 --> 00:31:10.120]   Yeah.
[00:31:10.120 --> 00:31:12.400]   So I kind of think it's all of those things.
[00:31:12.400 --> 00:31:28.520]   I think, um, when you're studying Latin, you're learning how to study, um, you're learning how to memorize and you're learning to see patterns and then you will see those patterns in other aspects.
[00:31:28.520 --> 00:31:37.480]   Um, like when I opened the, um, I think the Apologia Biology book in the first chapter, there was a Latin word.
[00:31:37.480 --> 00:31:40.880]   I was like, oh, look, that's the exact Latin word that we've been using.
[00:31:40.880 --> 00:31:46.200]   Um, the quality of over quantity, which is for adjectives.
[00:31:46.200 --> 00:31:57.160]   I've seen that repeated in other aspects where we have quantity, the number of things over quality, the, the, how it should be, um, the explanation of something.
[00:31:57.160 --> 00:32:04.700]   And it's not just in Latin, but I think I've seen it in logic and in science as we've been studying those things.
[00:32:04.700 --> 00:32:19.160]   So overall, I think the combination of how you study Latin will then snowball into every other aspect of how you study and how you see and how you pull apart words.
[00:32:19.160 --> 00:32:34.480]   And, um, yeah, you're given a great advertisement for learning Latin for lots of different reasons, not just to earn a credit, but to, to wire your brain to be a better learning instrument.
[00:32:34.480 --> 00:32:35.920]   That's really cool.
[00:32:35.920 --> 00:32:43.560]   Delise, you said that you were looking forward to learning Latin alongside Leo.
[00:32:43.560 --> 00:32:45.860]   When do you think you guys will start?
[00:32:45.860 --> 00:32:50.640]   Do you think you'll just start, um, memorizing like foundations Latin?
[00:32:51.980 --> 00:33:01.660]   Um, I definitely plan to memorize or to try to memorize, you know, he'll do it and I'll do my best, um, everything that is offered in foundations.
[00:33:01.660 --> 00:33:09.460]   Um, so I'm looking at the next, the next year to year and a half, we're going to spend one year focusing on scribblers.
[00:33:09.460 --> 00:33:10.940]   Cause he's, he's got a full birthday.
[00:33:10.940 --> 00:33:12.880]   So I'm kind of in that in between.
[00:33:12.880 --> 00:33:13.860]   You could start them early.
[00:33:13.860 --> 00:33:14.680]   You could start them late.
[00:33:14.680 --> 00:33:17.020]   So I thought I'll give you the edge up and let you start late.
[00:33:17.020 --> 00:33:19.680]   You'll be the oldest instead of the youngest in the class.
[00:33:19.680 --> 00:33:24.220]   Um, but yeah, I'm definitely planning to embrace it and I'm excited.
[00:33:24.460 --> 00:33:37.380]   I mean, my husband and I, we love Jeopardy and I've even been frustrated that I didn't know more Latin when we're trying to answer the question to Jeopardy cause I can see, I can see the gap, you know, but it's this big.
[00:33:37.380 --> 00:33:45.500]   So I think it'll be fun to see, um, just the way things are demystified as we start to approach it.
[00:33:45.500 --> 00:33:59.820]   So, um, I would love to encourage young moms like you to, uh, number one, I do think memorizing the endings, the John one, one, the prepositions, all the things that are in foundation.
[00:33:59.820 --> 00:34:08.880]   They seem silly and, you know, useless, but really and random, um, but they're not, they're put in order.
[00:34:08.880 --> 00:34:17.500]   They're really the pegs that you need when you get into your challenge, a classroom.
[00:34:17.500 --> 00:34:22.500]   Um, and so I have seen the kids who do go through foundations and essentials.
[00:34:22.500 --> 00:34:29.060]   They are more equipped to start challenge a Latin with the Henley textbook.
[00:34:29.060 --> 00:34:42.620]   Um, there, the Jam with Latin classroom actually has a coloring book for John one, one, and that's on Amazon and we're, um, trying to produce a series of, um, children's stories.
[00:34:42.620 --> 00:34:53.300]   My daughter is actually a very good artist, all the Jam with Latin artwork that's on our cover and the John one, one coloring book was, um, drawn by my daughter, Anastasia Carrico.
[00:34:53.780 --> 00:34:58.300]   And so we're coming out with a book about three little piggies.
[00:34:58.300 --> 00:35:07.880]   We don't have a title yet, but, um, that is going to have like simple words that we learned, you know, like from Dr.
[00:35:07.880 --> 00:35:12.620]   Stoose and stuff, but simple words in English and then in Latin underneath.
[00:35:12.620 --> 00:35:22.340]   So you can see them both and so there'd be some introduction books like that, that we're going to produce that you can have at home as well.
[00:35:22.340 --> 00:35:28.860]   You were mentioning a while back about our summer program, like what to do in the summer because summer's about to start.
[00:35:28.860 --> 00:35:40.340]   So, um, if, so I have different levels and Jam with Latin has a beginner novus one class and this class is 24 weeks.
[00:35:40.340 --> 00:35:45.340]   Um, and I encourage families to do this their last year of essentials.
[00:35:45.340 --> 00:35:59.180]   And the way I set it up was copy work, like we were talking before, um, copying Latin sentences and diagramming them and then learning about 80 vocabulary words that will be in the Robert Henley textbook.
[00:35:59.980 --> 00:36:07.480]   Um, and then in the summer, um, then in the summer, if the kids miss that, I have a 40 week summer program, it's called Jam with Latin summer study.
[00:36:07.480 --> 00:36:11.480]   And there's a workbook for that on Amazon as well.
[00:36:11.480 --> 00:36:17.000]   And that actually helps you to start making your vocabulary flashcards.
[00:36:17.000 --> 00:36:29.760]   And it shows you the structure of the vocabulary words and our noun declensions and starts to introduce you, um, before you open up your Robert Henley textbook.
[00:36:29.760 --> 00:36:37.800]   I'm not sure how many vocabulary words are in that, but probably 60 to 80 as well that you would have the flashcards made.
[00:36:37.800 --> 00:36:54.640]   Um, and that actually helps to reduce the amount of vocabulary words you have to focus on when you start class a, and that is about 40 to 45 days of, of set work.
[00:36:54.640 --> 00:36:56.500]   There are short videos with that.
[00:36:56.600 --> 00:37:03.900]   Those are a little bit less because we're, we're focusing on, um, not as much grammar rules and more on the vocabulary.
[00:37:03.900 --> 00:37:11.300]   But like we all know with, uh, classical learning, we have to start with the vocabulary first and then go from there.
[00:37:11.300 --> 00:37:12.600]   Yes, yes.
[00:37:12.600 --> 00:37:16.580]   That'd be a great, easy thing to do in the summertime.
[00:37:16.580 --> 00:37:18.240]   That'd be a great add in.
[00:37:18.800 --> 00:37:19.000]   Yeah.
[00:37:19.000 --> 00:37:25.320]   And my daughter and I, I, so I made it for my youngest daughter, both of those classes, the summer study and the beginner novus one.
[00:37:25.320 --> 00:37:29.940]   And we didn't spend more than 20 minutes each day on either of those.
[00:37:29.940 --> 00:37:30.500]   That's awesome.
[00:37:30.660 --> 00:37:40.760]   And so again, I'm trying to help families to see that they can do this and give them the tools, um, and, and make it fun for the kids.
[00:37:40.760 --> 00:37:46.800]   I do have, you know, kids that email me all the time and like, thanks, Ms. Alexis for making this fun.
[00:37:46.860 --> 00:37:56.820]   I really love studying Latin and, um, there's lots of opportunities in the Jam with Latin classroom to, um, show me what you learn.
[00:37:56.820 --> 00:38:05.600]   So I each, like a few times a year, I'll put in the workbook, you know, draw me a picture of a Roman or send me a Roman fact.
[00:38:05.600 --> 00:38:11.960]   And the kids will send that to me and then we send out some stickers for them, um, to encourage them some more.
[00:38:11.960 --> 00:38:12.860]   So, yeah.
[00:38:12.860 --> 00:38:19.140]   Is that your favorite part of working with the students, seeing them come alive and learn something and enjoy it?
[00:38:19.140 --> 00:38:20.620]   Oh, definitely.
[00:38:20.620 --> 00:38:21.040]   Yeah.
[00:38:21.040 --> 00:38:27.160]   It's so much fun when, when they start talking to me about Latin and what they like about it.
[00:38:27.160 --> 00:38:42.200]   And, you know, so that's the, um, the reward is that I get to see these kids across the world really love that they're studying Latin, that they appreciate, um, their study of Latin.
[00:38:42.200 --> 00:38:49.700]   And, you know, it takes away that mystique that it's hard or not worth it, or, um, it's going to be boring.
[00:38:49.700 --> 00:38:53.600]   So I try to encourage kids that it's, you know, it's okay.
[00:38:53.600 --> 00:38:57.760]   We can do hard things and we can expand our mind at the same time.
[00:38:57.760 --> 00:38:58.420]   Yeah.
[00:38:58.420 --> 00:39:01.380]   We can do hard things together and enjoy it.
[00:39:01.380 --> 00:39:02.720]   That's a good message.
[00:39:02.720 --> 00:39:13.700]   If you had one, um, one adage to give to parents, one thing, what would you tell parents about learning Latin?
[00:39:13.700 --> 00:39:16.920]   What's the best way that they could help their kids?
[00:39:17.680 --> 00:39:25.860]   I mean, giving them the tools that they, that they need to be successful is always the best thing.
[00:39:25.860 --> 00:39:37.020]   You know, buy the Henley textbooks, buy the CC books that are for Latin, buy the, um, the chart pages if you need them and then study along with them.
[00:39:37.020 --> 00:39:39.720]   You know, again, the videos are only eight minutes.
[00:39:39.720 --> 00:39:44.460]   You can do that in the car because we can access them on our phones.
[00:39:44.460 --> 00:39:52.160]   You can look up Latin videos, um, whatever it takes to learn along with your child is really the best thing.
[00:39:52.160 --> 00:39:59.960]   And that's why I've been so blessed because I took that time with Noah and I was like, listen, we're going to learn this together.
[00:39:59.960 --> 00:40:06.840]   It is hard and, you know, I understand where you're coming from, but we can do this together.
[00:40:06.840 --> 00:40:18.040]   And, and I find the kids that do have the parents that can spend the eight to 10 minutes with them on the subject do, um, are really, really successful in what they do.
[00:40:18.220 --> 00:40:30.560]   So I encourage all the parents to take some time in all the sessions, you know, we are busy, but what I like to say is that God doesn't give us more than we can handle in a day.
[00:40:30.920 --> 00:40:40.820]   So if you have three kids, ask God to give you enough time with each of them on the topic that they need, um, for that day.
[00:40:40.820 --> 00:40:42.860]   And then say the same thing the next day.
[00:40:42.860 --> 00:40:43.840]   That's right.
[00:40:43.840 --> 00:40:44.280]   That's right.
[00:40:44.280 --> 00:40:48.940]   It's a great, encouraging word, Alexis, a generally encouraging word.
[00:40:48.940 --> 00:40:50.040]   I appreciate that.
[00:40:50.040 --> 00:40:52.860]   Delise, what, what would you say?
[00:40:52.860 --> 00:40:58.620]   What's, what's one last question you have for Alexis, or maybe what's the most surprising thing you learned today?
[00:40:58.620 --> 00:41:03.080]   Oh, what a good question.
[00:41:03.080 --> 00:41:04.960]   Hmm.
[00:41:04.960 --> 00:41:20.900]   Have you noticed that your dyslexia has either been an edge up, like something that has helped you with learning Latin,
[00:41:20.900 --> 00:41:27.880]   or it wasn't as much of a barrier to you as you maybe anticipated with learning Latin?
[00:41:27.880 --> 00:41:30.900]   So have you noticed anything as it pertains to that?
[00:41:30.900 --> 00:41:33.800]   Because I know that that's fairly common, honestly.
[00:41:33.800 --> 00:41:43.420]   And a lot of people feel very intimidated and excluded from things like learning Latin because of a learning challenge that they have.
[00:41:43.680 --> 00:42:01.960]   So that goes back to my whole study from college when we were trying to bring everybody to include everybody and pull them up to, um, like teach at a high level and pull everybody to that level as best as they can get.
[00:42:01.960 --> 00:42:08.440]   And so in my own education, I, my parents never told me that I couldn't do something.
[00:42:08.440 --> 00:42:09.760]   I couldn't smell.
[00:42:09.760 --> 00:42:13.320]   I know I can't spell, but I use a dictionary.
[00:42:13.320 --> 00:42:15.120]   I can use AI now.
[00:42:15.120 --> 00:42:18.600]   I can use, um, the talk to speak on the computer.
[00:42:18.760 --> 00:42:24.940]   I have a Mac so that I just press the button and you, dyslexia doesn't go away just because I'm older.
[00:42:24.940 --> 00:42:26.160]   It doesn't mean I don't have it.
[00:42:26.160 --> 00:42:30.940]   I still can't spell, but I have to recognize I can't spell.
[00:42:30.940 --> 00:42:32.300]   I can't read fast.
[00:42:32.300 --> 00:42:41.120]   And what are the tools that I need to, uh, get past that hurdle and move on with everything else?
[00:42:41.120 --> 00:42:46.120]   Just like for Noah, what was the tools to help him get past reading the textbook?
[00:42:46.120 --> 00:42:53.060]   You know, and sometimes it means you have to, um, have your student dictate and you have to type for them.
[00:42:53.060 --> 00:42:58.920]   Um, sometimes it means you have to make the flashcards for them or purchase flashcards online.
[00:42:59.360 --> 00:43:08.100]   Um, and so there are dyslexia is not something that stops the person and you have other forms.
[00:43:08.100 --> 00:43:15.400]   You have dyslexia, dysgraphia, dyscalculia, but what tools do you need to get past that hurdle
[00:43:15.400 --> 00:43:22.120]   in order to learn as much as you can for what God's mission is for you?
[00:43:22.120 --> 00:43:29.020]   Um, so I think I learned that at an early age because my parents didn't put any blockers
[00:43:29.020 --> 00:43:30.520]   on what I could learn.
[00:43:30.520 --> 00:43:36.200]   And I encourage most, you know, all parents don't put blockers, don't tell your student
[00:43:36.200 --> 00:43:41.960]   because you can't write or spell or speak clearly that you can't learn.
[00:43:41.960 --> 00:43:43.840]   They all can learn.
[00:43:43.840 --> 00:43:49.820]   Just work with your child at the level that they're at, find the tools that you need to
[00:43:49.820 --> 00:43:54.780]   help them and then help them grow in the way that's best for them.
[00:43:55.440 --> 00:43:55.940]   That's great.
[00:43:55.940 --> 00:44:00.860]   And it sounds like to me, you're, you have learned to ask better questions.
[00:44:00.860 --> 00:44:01.740]   Okay.
[00:44:01.740 --> 00:44:03.660]   So I can't get to the path this way.
[00:44:03.660 --> 00:44:08.060]   What is another way that I can do it instead of just saying, Oh, the path is blocked.
[00:44:08.060 --> 00:44:12.260]   You know, what's it, what's a better question that I can ask to get the tool that I need so
[00:44:12.260 --> 00:44:14.360]   that I can continue to get to the destination.
[00:44:15.700 --> 00:44:16.880]   That's really great.
[00:44:16.880 --> 00:44:24.060]   I just appreciate you taking the time, Alexis, to tell us about what a great tool you have
[00:44:24.060 --> 00:44:27.720]   created and invited us to use, Jam with Latin.
[00:44:27.720 --> 00:44:34.480]   I want to share a couple of things with Jam with Latin.
[00:44:34.980 --> 00:44:39.780]   Just, you guys have heard Alexis talk about it today.
[00:44:39.780 --> 00:44:47.560]   The truth is that the beauty of Jam with Latin is that all the individual classes have unlimited
[00:44:47.560 --> 00:44:48.840]   family membership.
[00:44:48.840 --> 00:44:52.200]   So everybody in your family can get in on this.
[00:44:52.200 --> 00:44:53.500]   You can dive into Latin.
[00:44:53.500 --> 00:44:56.980]   Every one of your children can dive in when the time is right.
[00:44:57.540 --> 00:45:04.780]   And, and, and I love Alexis that you talked about the live tutorials and the flexibility
[00:45:04.780 --> 00:45:13.220]   that private tutoring could offer to families that want to, to pursue that a little bit more.
[00:45:13.220 --> 00:45:19.940]   I think it's really helpful to parents that they're able to monitor the progress with tests
[00:45:19.940 --> 00:45:28.700]   and quizzes and that you are really helping them, families immerse themselves in the Latin grammar
[00:45:28.700 --> 00:45:31.120]   and in the vocabulary.
[00:45:31.120 --> 00:45:39.220]   And so I want to tell people if they want to join Jam with Latin, if they want to jam with Latin
[00:45:39.220 --> 00:45:47.820]   and join the revolution, they can go to www.jamwithlatin.com.
[00:45:47.820 --> 00:45:54.600]   And that's how you can find all the information that you might need to join Alexis on the journey
[00:45:54.600 --> 00:45:56.400]   of loving Latin.
[00:45:56.400 --> 00:46:00.160]   So thank you so much for sharing with us.
[00:46:00.160 --> 00:46:02.060]   I feel like I learned a lot.
[00:46:02.060 --> 00:46:05.620]   I'm like more motivated to get back into Latin.
[00:46:05.620 --> 00:46:10.440]   I feel like I've let my Latin get rusty since my girls have graduated.
[00:46:10.440 --> 00:46:14.620]   Delise, I bet you're motivated too.
[00:46:14.620 --> 00:46:16.860]   Oh, definitely.
[00:46:16.860 --> 00:46:18.600]   I just looked up the coloring book.
[00:46:18.600 --> 00:46:19.460]   It is adorable.
[00:46:19.460 --> 00:46:21.940]   And I'm getting ready to press buy.
[00:46:21.940 --> 00:46:24.040]   So I'm very excited.
[00:46:24.040 --> 00:46:27.940]   People everywhere are getting ready to give Amazon a bump.
[00:46:27.940 --> 00:46:32.660]   So Alexis, thank you for introducing us to those great tools.
[00:46:32.660 --> 00:46:35.420]   Well, thank you so much for having me.
[00:46:35.420 --> 00:46:38.120]   And I really enjoyed talking to you both.
[00:46:38.120 --> 00:46:43.420]   And I really enjoyed that I get to help your listeners a little bit more to dive into not
[00:46:43.420 --> 00:46:48.460]   only Latin, but all the things, all the studies that we might find hard or difficult.
[00:46:48.460 --> 00:46:50.820]   You can do it with the right tools.
[00:46:50.820 --> 00:46:52.440]   So I'd love that.
[00:46:52.440 --> 00:46:53.460]   Thank you.
[00:46:53.460 --> 00:46:59.660]   Okay, guys, go and find the tool that you need to learn what God is calling you to explore
[00:46:59.660 --> 00:47:03.280]   and be an everyday educator wherever you go.
[00:47:03.280 --> 00:47:04.680]   See you next time.
[00:47:04.680 --> 00:47:05.680]   Bye.
[00:47:05.680 --> 00:47:06.680]   Bye.
[00:47:06.680 --> 00:47:07.180]   you
[00:47:07.180 --> 00:47:07.680]   you
[00:47:07.680 --> 00:47:37.660]   Transcription by CastingWords

