
[00:00:00.340 --> 00:00:02.320]   Welcome to the Huberman Lab podcast,
[00:37:13.800 --> 00:37:22.800]   One of my, so we have our diagnostic criteria for ADHD, but I had over the years, two different real life tests.
[00:37:22.800 --> 00:37:25.800]   The office I had was an old Victorian home.
[00:37:25.800 --> 00:37:26.800]   So it was a home office.
[00:37:26.800 --> 00:37:31.800]   The office itself was at the entrance was at the end of a short, but very steep driveway.
[00:37:31.800 --> 00:37:34.800]   So it was a separate door.
[00:37:34.800 --> 00:37:39.800]   And I would always explain to every new patient the exact same thing.
[00:37:39.800 --> 00:37:42.800]   You know, there's a house at 45 Hartford.
[00:37:42.800 --> 00:37:44.800]   The office is at 45A.
[00:37:44.800 --> 00:37:46.800]   The entrance is at the end of the driveway.
[00:37:46.800 --> 00:37:52.800]   And I actually did the data on it.
[00:37:52.800 --> 00:37:58.800]   The only people who ever showed up at the front door, the home door, were the people with ADHD.
[00:37:58.800 --> 00:38:02.800]   Now everyone, it wasn't, it was specific for ADHD.
[00:38:02.800 --> 00:38:03.800]   It wasn't completely sensitive.
[00:38:03.800 --> 00:38:06.800]   So some of the ADHD people got it right.
[00:38:06.800 --> 00:38:12.800]   But never did anyone who was coming in for OCD or depression or PTSD show up at the front door.
[00:38:12.800 --> 00:38:14.800]   And I gave the instructions at the same time.
[00:38:14.800 --> 00:38:20.800]   And sometimes I didn't know beforehand that the person was coming in for ADHD because they didn't know.
[00:38:20.800 --> 00:38:24.800]   But if they showed up at the front door, that always made me, you know,
[00:38:24.800 --> 00:38:31.800]   "Uh-oh, I better make sure I ask specific detailed questions about the ADHD possible component."
[00:38:31.800 --> 00:38:39.800]   So the other sort of real life diagnostic test I had, if someone during the evaluation would say something like,
[00:38:39.800 --> 00:38:45.800]   "Oh, it was four o'clock yesterday and I just realized I hadn't eaten all day."
[00:38:45.800 --> 00:38:47.800]   Ding, ding, ding, ding, ding.
[00:38:47.800 --> 00:38:49.800]   That's, I mean, I have people who diet.
[00:38:49.800 --> 00:38:55.800]   I have people who have, you know, fasting regimens or others, but they're not forgetting to eat.
[00:38:55.800 --> 00:38:58.800]   And it's not that everyone at the ADHD does that.
[00:38:58.800 --> 00:39:10.800]   But either either not getting the right inter-receptive cues from your body or not paying attention to them is something that's been measurable in people with ADHD.
[00:39:10.800 --> 00:39:12.800]   So having a regular meal schedule.
[00:39:12.800 --> 00:39:14.800]   So having a regular meal schedule.
[00:39:14.800 --> 00:39:16.800]   And again, getting back to the COVID in workplace.
[00:39:16.800 --> 00:39:22.800]   If you're, you know, I had lots of people in tech who really lamented, now I have to work for home.
[00:39:22.800 --> 00:39:26.800]   They were giving me lunch, a healthy, nice lunch each day at work.
[00:39:26.800 --> 00:39:36.800]   They're scrambling to even use the home, you know, meal delivery systems because getting that organized and set up is just too overwhelming for them.
[00:39:36.800 --> 00:39:42.800]   And again, these are bright people who are succeeding in most parts of their life.
[00:39:42.800 --> 00:39:48.800]   Are these people with ADHD sometimes also starting a meal, taking a few bites and then going back to work?
[00:39:48.800 --> 00:39:51.800]   And then like the meal never really ends?
[00:39:51.800 --> 00:39:54.800]   It just sort of fragments into the rest of the day?
[00:39:54.800 --> 00:39:56.800]   Yeah, that can be one variation.
[00:39:56.800 --> 00:40:01.800]   But it's often just completely forgetting or being oblivious to it.
[00:40:01.800 --> 00:40:08.800]   I mean, the other ways ADHD can play a role is I was meaning to have breakfast before I left the house.
[00:40:08.800 --> 00:40:14.800]   But always when it's time to leave the house, you forget that you hadn't done this.
[00:40:14.800 --> 00:40:16.800]   And the kids' shoes need to be tied.
[00:40:16.800 --> 00:40:19.800]   And, oh, do I need a new toothbrush?
[00:40:19.800 --> 00:40:24.800]   I better go check upstairs before I go out because I'm going to the CVS store.
[00:40:24.800 --> 00:40:30.800]   I mean, time management is a problem with ADHD, an executive function problem.
[00:40:30.800 --> 00:40:35.800]   Interestingly, it's not one of the 18 symptoms in our official checklist.
[00:40:35.800 --> 00:40:45.800]   So our official checklist is sort of a crude clinical attempt to map out a lot of the aspects of ADHD, but it misses a lot.
[00:40:45.800 --> 00:40:48.800]   So there's emotional regulation problems.
[00:40:48.800 --> 00:40:59.800]   We know something like 60% of people with ADHD acknowledge that emotions explode or come up bigger or stronger and are harder to regulate.
[00:40:59.800 --> 00:41:04.800]   And that's nowhere acknowledged in our official diagnostic symptomatology.
[00:41:04.800 --> 00:41:08.800]   I'd like to take a quick break and thank our sponsor, AG1.
[00:41:08.800 --> 00:41:13.800]   AG1 is an all-in-one vitamin mineral probiotic drink with adaptogens.
[00:41:13.800 --> 00:41:18.800]   I've been taking AG1 daily since 2012, so I'm delighted that they're sponsoring this podcast.
[00:41:18.800 --> 00:41:26.800]   The reason I started taking AG1 and the reason I still take AG1 is because it is the highest quality and most complete foundational nutritional supplement.
[00:41:26.800 --> 00:41:35.800]   What that means is that AG1 ensures that you're getting all the necessary vitamins, minerals, and other micronutrients to form a strong foundation for your daily health.
[00:41:35.800 --> 00:41:40.800]   AG1 also has probiotics and prebiotics that support a healthy gut microbiome.
[00:41:40.800 --> 00:41:50.800]   Your gut microbiome consists of trillions of microorganisms that line your digestive tract and impact things such as your immune system status, your metabolic health, your hormone health, and much more.
[00:41:50.800 --> 00:41:59.800]   So I've consistently found that when I take AG1 daily, my digestion is improved, my immune system is more robust, and my mood and mental focus are at their best.
[00:41:59.800 --> 00:42:03.800]   In fact, if I could take just one supplement, that supplement would be AG1.
[00:42:03.800 --> 00:42:09.800]   If you'd like to try AG1, you can go to drinkag1.com/huberman to claim a special offer.
[00:42:09.800 --> 00:42:15.800]   They'll give you five free travel packs plus a year's supply of vitamin D3K2 with your order of AG1.
[00:42:15.800 --> 00:42:20.800]   Again, go to drinkag1.com/huberman to claim this special offer.
[00:42:20.800 --> 00:42:26.800]   So, we've got sleep, eating, exercise, or movement, and relaxation.
[00:42:26.800 --> 00:42:42.800]   Maybe before we start talking about some medications and some other factors that modulate ADHD, if we could maybe step through each of those and you could share with us some of your favorite tools that you give your patients and that you teach online.
[00:42:42.800 --> 00:42:54.800]   Realizing, of course, that each one of those is a vast topic that we have done entire podcasts on, but I'm curious about your favorite go-to tools.
[00:42:54.800 --> 00:42:56.800]   We were talking about a few of these before we started.
[00:42:56.800 --> 00:43:00.800]   So, sleep, regular to bed and wake-up times?
[00:43:00.800 --> 00:43:11.800]   Matthew Walker, in his great book on sleep, one of my favorite things about it is he really emphasizes this point that quality sleep isn't just about eight hours.
[00:43:11.800 --> 00:43:12.800]   It isn't just duration.
[00:43:12.800 --> 00:43:14.800]   It's getting quality sleep.
[00:43:14.800 --> 00:43:18.800]   And the timing of your sleep is every bit as important as the duration.
[00:43:18.800 --> 00:43:25.800]   So, if you're used to sleeping midnight to 8:00 a.m. and you're staying up dancing or partying until 4:00 a.m.
[00:43:25.800 --> 00:43:28.800]   And you say, "Oh, it's a weekend. I can sleep until noon."
[00:43:28.800 --> 00:43:35.800]   You may still get those eight hours, but they're not restorative to the same extent as if you had slept at your regular time.
[00:43:35.800 --> 00:43:40.800]   I mean, my PhD research was on circadian rhythms.
[00:43:40.800 --> 00:43:43.800]   We had realms of data back then.
[00:43:43.800 --> 00:43:47.800]   So, this was 40, well, 30-plus years ago.
[00:43:47.800 --> 00:43:52.800]   We had every bit as much data then that the timing of sleep was as important as the duration.
[00:43:52.800 --> 00:43:57.800]   And yet, every public service announcement just says, "Get your eight hours of sleep."
[00:43:57.800 --> 00:44:00.800]   Now, why are we leaving out this other piece?
[00:44:00.800 --> 00:44:06.800]   We've known for decades that people with ADHD have a strong propensity to being night owls,
[00:44:06.800 --> 00:44:11.800]   to have a different chronotype where they're maybe more effective or functional later in the day,
[00:44:11.800 --> 00:44:13.800]   a tendency to stay up.
[00:44:13.800 --> 00:44:19.800]   For many years now, we've actually known that this is strongly genetically controlled.
[00:44:19.800 --> 00:44:27.800]   So, we do have, you know, there are genetic markers affecting sleep timing that are overrepresented strongly in the ADHD community.
[00:44:27.800 --> 00:44:32.800]   So, some of it is you are pushed that way, but some of it is the nature of ADHD.
[00:44:32.800 --> 00:44:35.800]   That if you, you know, procrastinating is part of ADHD.
[00:44:35.800 --> 00:44:39.800]   If you procrastinate, you're going to push things off until the end of the day.
[00:44:39.800 --> 00:44:45.800]   Some people, the end of the day is a better time to work because there's fewer distractions.
[00:44:45.800 --> 00:44:52.800]   You know, if everyone else is asleep finally, no one's going to come in and interrupt your work or ask what your thoughts on this project are.
[00:44:52.800 --> 00:45:01.800]   But again, getting regular sleep and regular and sufficient doesn't mean it has to be what I'd say normal.
[00:45:01.800 --> 00:45:09.800]   You know, if it works for you, if you can build your career and your social life around sleeping from 2 a.m. till 10 a.m. every day,
[00:45:09.800 --> 00:45:12.800]   I'd say go for it if you can be consistent with it.
[00:45:12.800 --> 00:45:17.800]   So, what are the things that help with getting regular sleep?
[00:45:17.800 --> 00:45:22.800]   One thing paradoxically for many people is actually being on stimulant medications.
[00:45:22.800 --> 00:45:29.800]   So stimulants do have, as a side effect, some people have insomnia, some people stay up later.
[00:45:29.800 --> 00:45:39.800]   But more people with ADHD tend to, either because the drug is wearing off at the end of the day and there's some crash in alertness or energy,
[00:45:39.800 --> 00:45:44.800]   or because they're being more productively expending energy and are more tired at the end of the day,
[00:45:44.800 --> 00:45:49.800]   or it's just helping synchronize circadian clocks by getting a consistent start early in the day.
[00:45:49.800 --> 00:45:53.800]   We don't know the mechanism by which it works.
[00:45:53.800 --> 00:45:55.800]   There's lots of plausible and overlapping ones.
[00:45:55.800 --> 00:45:59.800]   But again, daytime alertness medications can help.
[00:45:59.800 --> 00:46:04.800]   Can I run something by you in that context before we jump back?
[00:46:04.800 --> 00:46:10.800]   I don't consistently take stimulants except caffeine, and I limit my caffeine intake to prior to 2 p.m.,
[00:46:10.800 --> 00:46:14.800]   and I stack it pretty heavy in the early part of the day.
[00:46:14.800 --> 00:46:21.800]   But on occasion, I'll take 25 to 50 milligrams of Welbutrin,
[00:46:21.800 --> 00:46:29.800]   which, as you know better than I, is slightly dopaminergic but certainly triggers noradrenergic release.
[00:46:29.800 --> 00:46:31.800]   So epinephrine, norepinephrine.
[00:46:31.800 --> 00:46:33.800]   It's a stimulant.
[00:46:33.800 --> 00:46:40.800]   On the days when I take that, which again is very rare, and I track my sleep every night,
[00:46:40.800 --> 00:46:47.800]   I notice a significant improvement in my sleep and significant increase in my rapid eye movement sleep.
[00:46:47.800 --> 00:46:49.800]   It's extremely consistent.
[00:46:49.800 --> 00:46:55.800]   So from that, I sort of reverse engineered the major effect being norepinephrine.
[00:46:55.800 --> 00:47:00.800]   Epinephrine, I decided, well, I would do something else that I know raises epinephrine,
[00:47:00.800 --> 00:47:05.800]   which is I'll do a cold plunge first thing in the morning of one to three minutes long.
[00:47:05.800 --> 00:47:12.800]   And the effect isn't quite as strong, but on those same days when I do that clearly adrenaline-raising activity,
[00:47:12.800 --> 00:47:20.800]   I also see a, for me, a significant increase in my rapid eye movement sleep and the quality of sleep later that night.
[00:47:20.800 --> 00:47:27.800]   So I think there really is something to this epinephrine, obviously going, you know, hand in hand with stimulants,
[00:47:27.800 --> 00:47:34.800]   epinephrine spike early and throughout the day with better rapid eye movement sleep at night.
[00:47:34.800 --> 00:47:36.800]   Does that logically hold for you?
[00:47:36.800 --> 00:47:37.800]   It's just a story.
[00:47:37.800 --> 00:47:41.800]   Yeah, I was going to say, but those have some science background.
[00:47:41.800 --> 00:47:44.800]   So I'd say, I'm glad it works.
[00:47:44.800 --> 00:47:50.800]   And what's hard to sorting out is why it's working is one is, you know, potential placebo effect.
[00:47:50.800 --> 00:47:53.800]   You're doing it because you're thinking or hoping it works.
[00:47:53.800 --> 00:47:54.800]   Good.
[00:47:54.800 --> 00:48:00.800]   And two, I'd say maybe even more importantly than the placebo effect is the days that you're deciding to do this,
[00:48:00.800 --> 00:48:04.800]   there's something different about those days to begin with because you're not doing it every day.
[00:48:04.800 --> 00:48:17.800]   So those potential issues aside, I'll jump into insomnia and Matthew Walker talks about some of this.
[00:48:17.800 --> 00:48:22.800]   To me, maybe the biggest finding in insomnia sleep medicine of the last 20 years
[00:48:22.800 --> 00:48:28.800]   is that almost everyone who has a problem with insomnia doesn't have a problem with sleep.
[00:48:28.800 --> 00:48:29.800]   Huh?
[00:48:29.800 --> 00:48:30.800]   What?
[00:48:30.800 --> 00:48:32.800]   Do I sound like I'm contradicting myself?
[00:48:32.800 --> 00:48:35.800]   What I mean is the sleep system's intact.
[00:48:35.800 --> 00:48:36.800]   It's there.
[00:48:36.800 --> 00:48:39.800]   It's waiting to arrive and put you to sleep each night.
[00:48:39.800 --> 00:48:47.800]   What the problem, and this is from the sleep researchers, with at least 90% or probably more of people who have insomnia problems,
[00:48:47.800 --> 00:48:51.800]   is the failure of the daytime arousal system to shut off properly.
[00:48:51.800 --> 00:49:01.800]   So normally we have these two mutually inhibitory systems, a wakefulness arousal system and a sleep sedation system.
[00:49:01.800 --> 00:49:04.800]   And usually when one turns on, the other turns off.
[00:49:04.800 --> 00:49:10.800]   And with most people's problem with insomnia, it isn't that sleep is weak or insufficient or not there.
[00:49:10.800 --> 00:49:12.800]   It's sitting, it's waiting there.
[00:49:12.800 --> 00:49:16.800]   It just can't land on the landing pad because you're too aroused or too awake.
[00:49:16.800 --> 00:49:25.800]   I mean, maybe that helps the arousal system to turn off better at the end of the day if it's gotten more fully engaged during the day.
[00:49:25.800 --> 00:49:26.800]   I don't know.
[00:49:26.800 --> 00:49:31.800]   But it feeds back more into some of the non-medication approaches to helping with sleep.
[00:49:31.800 --> 00:49:34.800]   And that is doing everything you can.
[00:49:34.800 --> 00:49:38.800]   Again, not just to force sleep or push it because that doesn't work very well.
[00:49:38.800 --> 00:49:40.800]   It's getting rid of arousal.
[00:49:40.800 --> 00:49:42.800]   It's dampening arousal.
[00:49:42.800 --> 00:49:47.800]   So for people with ADHD, one is, you know, deciding on what's a reasonable bedtime.
[00:49:47.800 --> 00:49:51.800]   You know, having, thinking about this ahead of time.
[00:49:51.800 --> 00:49:59.800]   Two, eliminating any stimulation or, I mean, exercise, I'm a big fan of.
[00:49:59.800 --> 00:50:00.800]   I'm a marathon runner.
[00:50:00.800 --> 00:50:03.800]   I know you're heavily into exercise as well.
[00:50:03.800 --> 00:50:10.800]   Exercising too late in the evening can elevate body temperature, disrupt falling asleep.
[00:50:10.800 --> 00:50:20.800]   So physical arousal, we don't want to be doing a lot of late in the day and emotional, intellectual, cognitive arousal.
[00:50:20.800 --> 00:50:29.800]   So the biggest single tool in modern life is do not have your phone in your bedroom.
[00:50:29.800 --> 00:50:31.800]   And that's hard for lots of people to do.
[00:50:31.800 --> 00:50:34.800]   But if it's there, you're going to be checking it.
[00:50:34.800 --> 00:50:39.800]   I mean, studies have even shown, even if you're not checking it, if it's there, you're thinking about it.
[00:50:39.800 --> 00:50:40.800]   They're looking at it.
[00:50:40.800 --> 00:50:45.800]   Just having it away, out of sight, is better than having it visible and turned off.
[00:50:45.800 --> 00:50:54.800]   Two is using, if you have someone you're sharing a bed with or family members, using them to help reinforce, yes.
[00:50:54.800 --> 00:51:05.800]   And it's really helpful to talk about this ahead of time, because the exact same words can either be sounding like a nag or someone trying to exert their power over you,
[00:51:05.800 --> 00:51:09.800]   rather than what people with ADHD, we know, need reminders.
[00:51:09.800 --> 00:51:12.800]   They know they need some of that external structure.
[00:51:12.800 --> 00:51:18.800]   And if you are on the same page and can have a partner or a kid or someone else present,
[00:51:18.800 --> 00:51:22.800]   "Hey, Dad, shouldn't you be turning off the computer and heading to bed right now?"
[00:51:22.800 --> 00:51:24.800]   That can be helpful.
[00:51:24.800 --> 00:51:29.800]   Again, it can be destructive if it's not done in a framework where both people are on board.
[00:51:29.800 --> 00:51:34.800]   And it's not fair to make the other person responsible for your own behavior.
[00:51:34.800 --> 00:51:41.800]   But lots of people are usually happy to help the person with ADHD be more organized in their life.
[00:51:41.800 --> 00:51:47.800]   So we were also talking a little bit before, one of my favorite tools for falling asleep is actually cyclic sighing.
[00:51:47.800 --> 00:51:51.800]   I mean, there are other box breathing and other techniques that help someone relax.
[00:51:51.800 --> 00:51:58.800]   So we know cyclic sighing engages the parasympathetic nervous system, our rest and digest system.
[00:51:58.800 --> 00:52:03.800]   I mean, one of the things that happens normally in the transition every night when you fall asleep
[00:52:03.800 --> 00:52:08.800]   is you're going from primarily sympathetic tone to primarily parasympathetic tone.
[00:52:08.800 --> 00:52:13.800]   So anything that is strengthening or putting you there already makes it easier.
[00:52:13.800 --> 00:52:18.800]   I know you have videos about cyclic sighing, and I do too.
[00:52:18.800 --> 00:52:23.800]   I mean, my own experience, which I was sharing with you before we started talking, was
[00:52:23.800 --> 00:52:27.800]   not only does cyclic sighing help me fall asleep better, it actually helped me stay asleep.
[00:52:27.800 --> 00:52:29.800]   throughout the night better.
[00:52:29.800 --> 00:52:35.800]   That's a remarkable thing because many people, including myself, have very little trouble falling asleep,
[00:52:35.800 --> 00:52:40.800]   especially given how I stack caffeine in the early part of the day and then stop in the afternoon.
[00:52:40.800 --> 00:52:47.800]   It allows me to fall asleep within seconds somewhere for me, typically around 10:00 PM,
[00:52:47.800 --> 00:52:50.800]   somewhere between 10:00 and 11:00 PM is my typical bedtime.
[00:52:50.800 --> 00:52:56.800]   But then I consistently wake up at, you know, 3:00 in the morning, usually get up,
[00:52:56.800 --> 00:52:58.800]   use the restroom, and then go back to sleep.
[00:52:58.800 --> 00:53:02.800]   Most of the time without too much trouble, provided there isn't a lot of stress in my
[00:53:02.800 --> 00:53:06.800]   external life and provided the phone is not in the bedroom.
[00:53:06.800 --> 00:53:13.800]   But as we were also talking about before we turned on the microphones, this idea that our bladders get
[00:53:13.800 --> 00:53:17.800]   smaller as we age is complete nonsense, right?
[00:53:17.800 --> 00:53:21.800]   So that can't be the explanation why people wake up more in the middle of the night as they get older.
[00:53:21.800 --> 00:53:23.800]   Yeah, I mean, some might.
[00:53:23.800 --> 00:53:27.800]   I mean, some it may be a prostate issue.
[00:53:27.800 --> 00:53:31.800]   You know, clearly that isn't accounting for half the population, but I think it's much more
[00:53:31.800 --> 00:53:34.800]   the neurologic innervation of our bladder.
[00:53:34.800 --> 00:53:38.800]   You know, all our nerves start functioning not quite as well.
[00:53:38.800 --> 00:53:44.800]   And they're just getting the signal that I really need to urinate right now when, pretty clearly,
[00:53:44.800 --> 00:53:46.800]   most of those people don't.
[00:53:46.800 --> 00:53:47.800]   They could wait.
[00:53:47.800 --> 00:53:49.800]   But the signal is arriving that says you have to.
[00:53:49.800 --> 00:53:50.800]   And it's believable.
[00:53:50.800 --> 00:53:56.800]   And you don't want to deal with it if it's, you know, you don't want to not listen to it if it is right, so.
[00:53:56.800 --> 00:53:58.800]   How much cyclic sighing are you doing before sleep?
[00:53:58.800 --> 00:54:01.800]   And how long before sleep is the cyclic sighing done?
[00:54:01.800 --> 00:54:09.800]   So when I read your paper with Spiegel and others January, for years I've said I don't have a meditation practice.
[00:54:09.800 --> 00:54:12.800]   Most people think I'm sort of so chill or relaxed that I do.
[00:54:12.800 --> 00:54:14.800]   You seem like a pretty mellow dude.
[00:54:14.800 --> 00:54:19.800]   I haven't ever taken the time to do it, which I'm embarrassed by.
[00:54:19.800 --> 00:54:21.800]   So I read the paper.
[00:54:21.800 --> 00:54:24.800]   I can do five minutes a day of cyclic sighing.
[00:54:24.800 --> 00:54:26.800]   And I tried.
[00:54:26.800 --> 00:54:29.800]   And it was some days I was getting it in.
[00:54:29.800 --> 00:54:37.800]   And many days I wasn't getting it in until bedtime, which is that I slept really well until I was around 40
[00:54:37.800 --> 00:54:42.800]   and not so well the next 20 years, mostly with the trouble of falling asleep,
[00:54:42.800 --> 00:54:45.800]   even though I knew of relaxation techniques and others.
[00:54:45.800 --> 00:54:50.800]   So I wound up just consistently doing it to do it more for the general health.
[00:54:50.800 --> 00:54:56.800]   And I do have slightly elevated blood pressure and relaxation and to see what effect it would have.
[00:54:56.800 --> 00:54:57.800]   And it was clear.
[00:54:57.800 --> 00:55:02.800]   So I do about five minutes and much more than five minutes.
[00:55:02.800 --> 00:55:09.800]   I tell people, and I might be doing it a little slower than most, count out about 20 or 25 reps of it.
[00:55:09.800 --> 00:55:13.800]   And if you lose track, it doesn't matter.
[00:55:13.800 --> 00:55:15.800]   Just go back to the lowest number.
[00:55:15.800 --> 00:55:18.800]   Because, again, everything we're trying to do is decrease arousal.
[00:55:18.800 --> 00:55:26.800]   If you have a timer on it and you do it for five minutes and then you're woken up, you're reversing or mitigating some of the benefit of doing it.
[00:55:26.800 --> 00:55:38.800]   So my recommendation is do it for five minutes, about, but do it by counting reps and don't focus or, you know, if it's six minutes, if it's four.
[00:55:38.800 --> 00:55:41.800]   I mean, there's so many aspects of this.
[00:55:41.800 --> 00:55:44.800]   And we know the exhalation has to be longer.
[00:55:44.800 --> 00:55:51.800]   I was trying to find, you know, is anyone systematically, you know, is a four-second exhalation better than 10 versus six?
[00:55:51.800 --> 00:55:54.800]   And those studies would be so simplistic and easy to do.
[00:55:54.800 --> 00:55:58.800]   But, you know, there's lots of variables that we can play with to see what's optimal.
[00:55:58.800 --> 00:56:03.800]   I don't think we know at all what's optimal, but we know what's good enough to work.
[00:56:03.800 --> 00:56:06.800]   I'm delighted to hear that it's worked so well for you.
[00:56:06.800 --> 00:56:08.800]   As people know, I'm a huge fan of the physiological sigh.
[00:56:08.800 --> 00:56:09.800]   Yes.
[00:56:09.800 --> 00:56:11.800]   And I take no credit for having discovered it.
[00:56:11.800 --> 00:56:13.800]   It was discovered by physiologists in the 1930s.
[00:56:13.800 --> 00:56:25.800]   So throughout the data point that I shared with you is that prior to trying cyclic sighing at nighttime, I was waking up virtually every single night, once a night, to urinate.
[00:56:25.800 --> 00:56:34.800]   And in the 18 months, 20 months since I've been doing it, I think it's been a total of four times that I've woken up during the night to urinate.
[00:56:34.800 --> 00:56:35.800]   Fantastic.
[00:56:35.800 --> 00:56:36.800]   So we're talking about sleep.
[00:56:36.800 --> 00:56:47.800]   You mentioned earlier encouraging people with ADHD or who think they might have ADHD to keep a somewhat regular eating schedule or at least to make sure that they're eating.
[00:56:47.800 --> 00:56:48.800]   Yeah.
[00:56:48.800 --> 00:56:52.800]   And to not let their meals get fragmented into starting a meal, then finishing it later.
[00:56:52.800 --> 00:56:55.800]   Like have for some people, it's breakfast, lunch, and dinner.
[00:56:55.800 --> 00:57:00.800]   For some people like myself, it's lunch, snack, dinner, whatever it is, keeping a regular schedule.
[00:57:00.800 --> 00:57:01.800]   Exercise.
[00:57:01.800 --> 00:57:19.800]   Aside from encouraging people to not exercise too late in the day, certainly not caffeine and exercise late in the day, are there any data about specific types of exercise being better for ADHD independent of effects on sleep?
[00:57:19.800 --> 00:57:22.800]   I realize they're hard to tease apart.
[00:57:22.800 --> 00:57:23.800]   Yeah.
[00:57:23.800 --> 00:57:28.800]   There's a few studies looking at acute aerobic exercise.
[00:57:28.800 --> 00:57:33.800]   Part of it is that it's hard to study people when they're exercising during many exercises.
[00:57:33.800 --> 00:57:38.800]   I mean, you're not going to wire someone up when they're swimming, for example.
[00:57:38.800 --> 00:57:45.800]   So there's not a lot of studies in any one approach and there's so much diversity that often it just gets lumped together.
[00:57:45.800 --> 00:57:54.800]   So there do seem to be some acute effects of measurably improving some of the executive functions associated with better attention from acute exercise.
[00:57:54.800 --> 00:58:11.800]   And there seem to be some more general or longer term benefits from people who are consistently actively exercising, having, you know, being able to concentrate longer, being able to switch attention more appropriately or effectively.
[00:58:11.800 --> 00:58:26.800]   And there's a huge body of sort of clinical literature of patients reporting, you know, I know I feel much more alert the day I get my workout in the gym or I feel better or the week I took off from that was a big mistake.
[00:58:26.800 --> 00:58:32.800]   I would say identifying at what's the most valuable or what's the best duration.
[00:58:32.800 --> 00:58:38.800]   I ran through the data about a year or two ago and it's I could say that we can't make any conclusions.
[00:58:38.800 --> 00:58:42.800]   And I would say at some level, try it and see what works for you.
[00:58:42.800 --> 00:58:45.800]   And that's what's important.
[00:58:45.800 --> 00:58:47.800]   It isn't what works for everyone.
[00:58:47.800 --> 00:58:54.800]   Is there a relationship between ADHD and addiction because of the impulsivity component?
[00:58:54.800 --> 00:58:59.800]   Yes, and so the answer is, and these are really rough statistics.
[00:58:59.800 --> 00:59:05.800]   I actually, one of my pet peeves is people who quote, oh, the rate of this is 27.43%.
[00:59:05.800 --> 00:59:11.800]   Well, it might have been in that study, but that's looking at one population at one set.
[00:59:11.800 --> 00:59:13.800]   So I use ballpark figures.
[00:59:13.800 --> 00:59:23.800]   The ballpark figure is Americans in the last 20 years, more than that, about 20% of Americans run into some addiction, substance addiction problems.
[00:59:23.800 --> 00:59:26.800]   They're not either alcohol or drugs.
[00:59:26.800 --> 00:59:29.800]   People with ADHD have a rate that's almost double that.
[00:59:29.800 --> 00:59:32.800]   And it's higher in men than in women.
[00:59:32.800 --> 00:59:33.800]   Double?
[00:59:33.800 --> 00:59:34.800]   Almost double.
[00:59:34.800 --> 00:59:35.800]   Almost 40% risk.
[00:59:35.800 --> 00:59:39.800]   And that's for substance abuse and not behavioral addictions.
[00:59:39.800 --> 00:59:40.800]   Yeah, that's substance abuse.
[00:59:40.800 --> 00:59:46.800]   And that's looking at abuse and we can get into the related topic of what's misuse and versus abuse.
[00:59:46.800 --> 00:59:48.800]   And I have pet peeves there.
[00:59:48.800 --> 01:00:06.800]   However, kids who are put on stimulant medications when they're young, and I should say the stimulants themselves do have a small potential for addiction, but putting kids on stimulants pretty much normalizes the rate of addiction problems.
[01:00:06.800 --> 01:00:07.800]   So it protects them.
[01:00:07.800 --> 01:00:08.800]   It protects them.
[01:00:08.800 --> 01:00:09.800]   It protects them.
[01:00:09.800 --> 01:00:31.800]   This is a really important point that I think maybe we just hover on for a second because I think many people, including myself, assume that, well, if you were putting these kids on amphetamines, of which many of the medications for ADHD are, that we're creating kids that are addicted to amphetamines or to a hyperstimulation period.
[01:00:31.800 --> 01:00:38.800]   But you're telling me it's actually protective to put kids with real ADHD on medication for ADHD.
[01:00:38.800 --> 01:00:39.800]   Yeah.
[01:00:39.800 --> 01:00:56.800]   I can say not absolutely every study has found this, but several large meta-analyses have gone back and most of them have found this fairly dramatic benefit to being on stimulants as a kid in terms of specifically reducing substance abuse risk.
[01:00:56.800 --> 01:01:06.800]   And some of them that have looked at this, when I said it was a yes and, it seems to be that it's not just the impulsivity traits, but some of the inattentive ones too.
[01:01:06.800 --> 01:01:17.800]   If your teacher's lecturing about the risks of alcohol or this and this, and you're zoning out the window and looking at the plane flying by, you have less pertinent information on the topics.
[01:01:17.800 --> 01:01:26.800]   You may be less attentive to the negative effects that other kids are seeing among the classmates who are stoners at this age or X, Y, or Z.
[01:01:26.800 --> 01:01:41.800]   So it seems that both inattentive sets of ADHD symptoms and the impulsive, you know, thrill-seeking, not weighing the consequences as heavily are all contributing to this heightened risk.
[01:01:41.800 --> 01:01:48.800]   I have this model in my head that is perhaps completely wrong, maybe partially wrong.
[01:01:48.800 --> 01:02:08.800]   And it goes something like this, that we know that the neural circuits involved in executive control and directing attention and maintaining attention and avoiding distraction, this kind of thing, use dopamine and epinephrine and norepinephrine, at least to some extent.
[01:02:08.800 --> 01:02:13.800]   And we know that people with ADHD are capable of focus.
[01:02:13.800 --> 01:02:17.800]   As you said, it's a failure to direct that focus, maintain, et cetera.
[01:02:17.800 --> 01:02:31.800]   So I've heard from you before this discussion that, you know, people that, you know, tend to drink lots and lots of caffeine or who can drop into an activity but have a lot of distractibility that, you know, they might have ADHD.
[01:02:31.800 --> 01:02:42.800]   So what I'm imagining here is that the threshold to get dopamine, epinephrine and norepinephrine released is either much higher or more complicated for people with ADHD.
[01:02:42.800 --> 01:02:49.800]   And so what they're seeking is these catecholamines, these three chemicals, dopamine, epinephrine, norepinephrine.
