
[00:00:00.000 --> 00:00:01.380]   Hello, everybody.
[00:21:44.640 --> 00:21:52.420]   me the fuel and motivation to make them proud, make myself proud, make you proud, and build
[00:21:52.420 --> 00:21:54.520]   our life together as a family.
[00:21:54.520 --> 00:22:00.400]   Yeah, there's a saying that it's an internal motor that I have, and that's, "Why give up
[00:22:00.400 --> 00:22:02.480]   when you can keep on going?"
[00:22:02.480 --> 00:22:04.360]   Why give up?
[00:22:04.360 --> 00:22:05.360]   No way.
[00:22:05.360 --> 00:22:07.280]   Don't give up when you can keep on going.
[00:22:07.280 --> 00:22:12.120]   And I think since our children came in 2017, it's just added more motivation to keep on
[00:22:12.120 --> 00:22:17.740]   going because not only do we want to provide for our children as any parent would, we also
[00:22:17.740 --> 00:22:19.440]   want to make them proud.
[00:22:19.440 --> 00:22:20.540]   We want to protect them.
[00:22:20.540 --> 00:22:24.020]   We want to nurture them and educate them.
[00:22:24.020 --> 00:22:28.660]   So it's been a great, great journey, folks, and thank you so much for supporting Financial
[00:22:28.660 --> 00:22:35.360]   Samurai and picking up a hard copy or an audio copy or digital copy of Buy This, Not That.
[00:22:35.360 --> 00:22:43.680]   You can buy it at any bookstore you'd like, or you can go to financialsamurai.com/btnt.
[00:22:43.680 --> 00:22:47.080]   I'm really excited about one thing over the next couple of weeks, and you know what that
[00:22:47.080 --> 00:22:48.080]   is?
[00:22:48.080 --> 00:22:49.080]   No.
[00:22:49.080 --> 00:22:50.080]   Yes, you do.
[00:22:50.080 --> 00:22:51.080]   Okay.
[00:22:51.080 --> 00:22:52.080]   Wait.
[00:22:52.080 --> 00:22:53.080]   I don't know.
[00:22:53.080 --> 00:22:54.660]   That one thing, oh my gosh, I am so excited.
[00:22:54.660 --> 00:22:57.000]   This is the most excited I've been in a while.
[00:22:57.000 --> 00:23:04.040]   And that is to pick up our son from school and go to the bookstore.
[00:23:04.040 --> 00:23:09.320]   We're going to do a treasure hunt for the book, and we're just going to have so much
[00:23:09.320 --> 00:23:11.720]   fun and we're going to find it and we're going to talk about it.
[00:23:11.720 --> 00:23:13.560]   We're going to take some pictures.
[00:23:13.560 --> 00:23:18.960]   So if you want to support your local bookstore, which I definitely will be, go to your local
[00:23:18.960 --> 00:23:22.960]   bookstore and ask if they have a copy of Buy This, Not That.
[00:23:22.960 --> 00:23:26.280]   Barnes & Noble should have one, but that's like the big conglomerate.
[00:23:26.280 --> 00:23:27.800]   Those are indie bookstores.
[00:23:27.800 --> 00:23:33.120]   They might not have a copy, but you can always order one as well to support and just tell
[00:23:33.120 --> 00:23:36.480]   them you'd love to get more copies in.
[00:23:36.480 --> 00:23:39.720]   That'd be great for us and it'd be great for everybody.
[00:23:39.720 --> 00:23:44.080]   So again, thank you so much for supporting us and we will talk to you later.
[00:23:44.080 --> 00:23:44.880]   Thanks, everybody.

