
[00:00:00.000 --> 00:00:02.220]   Welcome to Huberman Lab Essentials,
[00:22:34.680 --> 00:22:39.240]   that before that becomes dampened. And I think there's an energetic piece to it. You know, there's
[00:22:39.240 --> 00:22:46.920]   the fueling of the brain. There's the carbohydrate fueling exercise that actually the strategy around
[00:22:46.920 --> 00:22:52.680]   how you fuel for learning and fuel for physical training is actually pretty similar.
[00:22:52.680 --> 00:22:56.600]   Yeah, it's glucose. It's sugar at the end of the day, right?
[00:22:56.600 --> 00:23:03.240]   Do you think that nutrition that doesn't include a lot of glucose, doesn't include a lot of carbohydrates,
[00:23:03.240 --> 00:23:05.480]   is a problem?
[00:23:05.480 --> 00:23:12.920]   Yeah. Again, disclaimer, I'm not a dietitian. But I think it comes down to metabolic efficiency. You know,
[00:23:12.920 --> 00:23:19.720]   we rarely advocate a high performance athlete in a high intensity intermittent sport like MMA,
[00:23:19.720 --> 00:23:23.720]   being totally ketogenic. Because at the end of the day, some of those high intensity
[00:23:23.720 --> 00:23:30.840]   efforts usually require, you know, carbohydrate fueling for the high and the energy,
[00:23:30.840 --> 00:23:33.960]   the energy is produced at those high intensities.
[00:23:33.960 --> 00:23:39.560]   Can I interrupt you real quick? What about ketones for people that are ingesting carbohydrates?
[00:23:39.560 --> 00:23:43.640]   This is an interesting area because people always hear ketones and they think, oh, I have to be ketogenic
[00:23:43.640 --> 00:23:49.640]   to benefit from taking ketones. But there are a number of athletes and recreational athletes now,
[00:23:49.640 --> 00:23:57.400]   as well, taking liquid or powder based ketones, even though they do eat rice and oatmeal and bread and
[00:23:57.400 --> 00:24:04.680]   other things. So are there any known benefits of ketones, even if one is not in a state of ketosis?
[00:24:04.680 --> 00:24:10.440]   The use of ketones that I'm primarily aware of is in our sport is after the event, you know,
[00:24:10.440 --> 00:24:15.080]   in terms of the brain health with athletes that take, you know, potentially taking trauma to the brain,
[00:24:15.080 --> 00:24:20.680]   et cetera, and looking to maintain the fueling and the energy supply to the brain. But yes,
[00:24:20.680 --> 00:24:24.680]   it's probably a little bit out of my remit. So I don't want to talk on that because I'm not,
[00:24:24.680 --> 00:24:28.680]   I'm not fully familiar with that. And to come back to the original question, if it's a,
[00:24:28.680 --> 00:24:33.080]   you know, general population, then yes, I think there's, there's a place to argue that actually
[00:24:33.080 --> 00:24:37.800]   being on a ketogenic diet at times, and maybe that's a cycling exercise, maybe not, you know,
[00:24:37.800 --> 00:24:44.280]   I don't mean cycling a bike, I mean cycling ketosis is beneficial because I think it's going to lead
[00:24:44.280 --> 00:24:50.120]   to better metabolic management and metabolic efficiency. Those lower intensities where we should
[00:24:50.120 --> 00:24:57.400]   be fueling our, our metabolism with lipids and fats. Clearly the, the Western diet and, you know,
[00:24:57.400 --> 00:25:02.840]   the modern day diet is heavily driven by processed foods and carbohydrates that, you know, people
[00:25:02.840 --> 00:25:11.000]   become predisposed to utilization of that fuel source, um, above lipids use, fat use, um, intensities
[00:25:11.000 --> 00:25:16.120]   that are very low. So, you know, some of our data with the fighters shows that as well. Um, but I think
[00:25:16.120 --> 00:25:21.880]   the challenge for us is that we're working with a clientele that require high intensity bouts of effort.
[00:25:21.880 --> 00:25:26.120]   Um, so, you know, fueling appropriately, um, is very important for that.
[00:25:26.120 --> 00:25:31.720]   Now we use, we use tactics here where we essentially have athletes on what you would
[00:25:31.720 --> 00:25:38.520]   say kind of a, is it a largely a ketogenic diet, but then we will fuel carbohydrates around
[00:25:38.520 --> 00:25:44.120]   training sessions. So we'll do very timed exposure to carbohydrates. So it's not post-training,
[00:25:44.120 --> 00:25:49.640]   post-training, immediately pre during, and then immediately post. And then the rest of their diets,
[00:25:49.640 --> 00:25:55.320]   you know, breakfast, lunch, and dinner, uh, what would look like ketogenic type approaches. So we're
[00:25:55.320 --> 00:26:00.920]   trying to be very tactical in the exposure to maximize the intensity for the training, um,
[00:26:00.920 --> 00:26:06.920]   and then return to a metabolically efficient diet, which is heavily reduced in carbohydrate
[00:26:06.920 --> 00:26:09.800]   because we've fueled the, the, the sessions that need it.
[00:26:09.800 --> 00:26:15.240]   The way I understand metabolic efficiency is that you're, you teach the body to use
[00:26:15.240 --> 00:26:22.200]   fats by maybe doing long, long bouts of cardio, maybe lowering carbohydrates a bit. So teaching
[00:26:22.200 --> 00:26:27.560]   the body to tap into its fat stores for certain periods of training. And then you also teach the
[00:26:27.560 --> 00:26:32.840]   body to utilize carbohydrates by supplying carbohydrates immediately after training and before training. You
[00:26:32.840 --> 00:26:37.000]   teach the body to use ketones, and then you use them at the appropriate time, as opposed to just
[00:26:37.000 --> 00:26:41.880]   deciding that one of these fuel sources is good and all the others are bad or dispensable. Do I have
[00:26:41.880 --> 00:26:47.960]   that correct? Yes, you're absolutely right. I mean, at low intensities of exercise or just day-to-day
[00:26:47.960 --> 00:26:54.200]   living, we shouldn't be tapping into our, um, carbohydrate fuel sources extensively. That that's,
[00:26:54.200 --> 00:27:00.200]   that's for higher intensity work or, you know, the fight or flight needs of, of stress, you know? Um,
[00:27:00.840 --> 00:27:07.240]   if, you know, athletes or any individual has a, you know, a high carbohydrate diet, they're going to
[00:27:07.240 --> 00:27:13.160]   start to become predisposed to utilizing that fuel source preferentially. Now, at low intensity,
[00:27:13.160 --> 00:27:19.240]   that can be problematic, certainly for an athlete, because if they preferentially use carbohydrate at
[00:27:19.240 --> 00:27:24.200]   lower intensities, when the, when the exercise demand goes to a higher intensity, they've already
[00:27:24.200 --> 00:27:29.000]   exhausted their fuel stores. You know, they can't draw upon fat because the oxidization of that,
[00:27:29.000 --> 00:27:34.200]   that fat is just too slow. So they're essentially now become fatigued, um, because they've already
[00:27:34.200 --> 00:27:39.400]   utilized the carbohydrate stores. So what we tried to do, yes, through diet manipulation and a little
[00:27:39.400 --> 00:27:44.760]   bit of exercise manipulation is, as you say, teach the body or train the body to preferentially use a
[00:27:44.760 --> 00:27:49.400]   specific fuel source, fat, obviously at lower intensities and carbohydrate at high intensities.
[00:27:49.400 --> 00:27:54.600]   And we look at specifically the crossover point between the two tells a lot in terms of how an
[00:27:54.600 --> 00:27:58.520]   athlete is, is ultimately, um, you know, how their metabolism is working.
[00:27:58.520 --> 00:28:03.800]   I think most people are looking for that one pattern of eating, that one pattern of exercising,
[00:28:03.800 --> 00:28:10.200]   that's going to be best for them or sustain them. And they often look back to the time when they felt
[00:28:10.200 --> 00:28:15.240]   so much better switching from one thing to the next, but the adaptation process itself is also key,
[00:28:15.240 --> 00:28:22.200]   right? Teaching the body. And I, um, so if we were to, um, just riff on this just a little bit further,
[00:28:22.200 --> 00:28:26.920]   if somebody is eating in a particular way and they want to try this kind of periodization
[00:28:26.920 --> 00:28:32.520]   of nutrition, um, could one say, okay, for a few weeks, I'm going to do more high intensity interval
[00:28:32.520 --> 00:28:35.800]   training and weight training, and I'm going to eat a bit more carbohydrate because I'm depleting more
[00:28:35.800 --> 00:28:42.520]   glycogen. Then if I switch to a phase of my training where I'm doing some longer runs, maybe I'm not, maybe I'm
[00:28:42.520 --> 00:28:47.000]   training less, maybe I'm just working at my desk a little bit more, then I might switch to a lower
[00:28:47.000 --> 00:28:51.800]   carbohydrate diet. Do I have that right? And then if I'm going to enter a competition of some sort,
[00:28:51.800 --> 00:28:59.000]   certainly not UFC or MMA of any kind to be clear, uh, not because it isn't a wonderful sport, but because
[00:28:59.000 --> 00:29:04.920]   it's a, that wouldn't be good for my other profession. But, um, if I were going to do that, then I would think about
[00:29:04.920 --> 00:29:10.360]   stacking carbohydrates, ketones and, and fats. Is that, do I have that more or less right?
[00:29:10.360 --> 00:29:14.360]   I mean, I think, yeah, you said it eloquently. At the end of the day, you're consciously
[00:29:14.360 --> 00:29:21.960]   understanding what the, um, the exposure to, to physical exertion is, and you're flexing your diet
[00:29:21.960 --> 00:29:26.920]   accordingly. A couple more questions. I, I can't help myself. I know we talked about temperature earlier.
[00:29:26.920 --> 00:29:33.320]   I have to ask you about heat. One of the reasons to deliberately expose oneself to heat is for things like
[00:29:33.320 --> 00:29:38.680]   growth hormone release, et cetera. We can talk about this, but how does one get better at heat
[00:29:38.680 --> 00:29:42.840]   adaptation? Or at least what are you doing with the fighters to get them better at dealing with heat,
[00:29:42.840 --> 00:29:46.840]   barring like hyperthermia and death? Like, I mean, obviously you heat up the brain too much. People
[00:29:46.840 --> 00:29:53.400]   will have seizures and die, but, um, you lose neurons, but, uh, what's the right way to acclimate heat?
[00:29:53.400 --> 00:29:59.240]   Yeah. So we, we, we normally start with about 15 minutes of exposure. Now, if someone's really lacking
[00:29:59.240 --> 00:30:03.480]   acclimation to heat, you know, you can do that in three, five minute efforts. Do you know what I
[00:30:03.480 --> 00:30:07.240]   mean? And actually take this hot, hot sauna. Yeah. Hot sauna. Take time to step out.
[00:30:07.240 --> 00:30:12.840]   200 degrees or something. Correct. Yeah. Yeah. 200 Fahrenheit. Yes. Um, and we, we, we try to work
[00:30:12.840 --> 00:30:19.640]   up to 30 to 40 minutes to 45 minutes in the sauna continuous. Now we, we have to understand, you know,
[00:30:19.640 --> 00:30:26.600]   what, what's the advantage of heat acclimation for our athletes? Ultimately their ability to sweat and to lose,
[00:30:26.600 --> 00:30:32.680]   you know, body fluids is going to be advantageous to their weight cut process. So their ability to
[00:30:32.680 --> 00:30:37.560]   make weight, it is a technique that these guys, some of these guys adopt. So if you don't have,
[00:30:37.560 --> 00:30:42.440]   you know, high sweat rates, it means you're going to have to sit in the sauna for longer and longer and
[00:30:42.440 --> 00:30:49.160]   longer to get the same delta in sweat release. Um, so the more acclimated you are, the more your body
[00:30:49.160 --> 00:30:54.600]   is thermogenic genetically adapted, the more sweat glands you have. So, you know, we start with 15 minutes
[00:30:54.600 --> 00:30:59.320]   and then we just try to add on and add on across the time. And now, now for us, we kind of found
[00:30:59.320 --> 00:31:05.560]   about 14, um, sauna exposures starts to really then drive the adaptations that we're looking for.
[00:31:05.560 --> 00:31:11.160]   So it's not a quick fix, you know, a heat acclimation strategy has to happen long before
[00:31:11.160 --> 00:31:15.640]   fight week or long before the fights. You know, this is a, this is a process that has to begin,
[00:31:15.640 --> 00:31:20.440]   you know, eight to 10 weeks before the fight so that we can actually get that adaptation and that
[00:31:20.440 --> 00:31:23.560]   tolerance to the stressor, to the exposure of heat.
[00:31:23.560 --> 00:31:27.320]   This is interesting. I, until today, when we were talking about this earlier and again, now,
[00:31:27.320 --> 00:31:34.440]   I didn't realize that, um, but it makes perfect sense now that I hear it, that heat adaptation is
[00:31:34.440 --> 00:31:38.280]   possible, that you're basically can train the body to become better at cooling itself,
[00:31:38.280 --> 00:31:39.160]   which is what, what sweating is.
[00:31:39.160 --> 00:31:45.720]   The body is, uh, you know, as an organism, as an organic system, it's, it's hugely adaptable.
[00:31:45.720 --> 00:31:51.080]   It's hugely plastic. But I think the skill is understanding the whens, the whys and the where
[00:31:51.080 --> 00:31:57.720]   ofs in terms of changing the overload, changing the stimulus to drive specific adaptation. And
[00:31:57.720 --> 00:32:03.640]   philosophically, that's, that's how we go about our work here. We talk about adaptation led programming.
[00:32:03.640 --> 00:32:09.240]   Now adaptation led programming fits into every single category, not just lifting weights or
[00:32:09.240 --> 00:32:14.360]   running track. It fits into nutrition. It fits into sitting in the sauna. It fits into being in
[00:32:14.360 --> 00:32:20.040]   a cold bath or not. It fits into so many different things because we're driven by scientific insights.
[00:32:20.040 --> 00:32:22.760]   And that's how we really want to go about our business.
[00:32:22.760 --> 00:32:28.040]   If someone wanted to experiment with heat adaptation or experiment with cold adaptation or change up their
[00:32:28.040 --> 00:32:34.680]   training regimen or, or diet and look at metabolic efficiency, do you think, um, 12 weeks is a good
[00:32:34.680 --> 00:32:40.360]   period of time to really give something a thorough go and get and gain an understanding of how well or how
[00:32:40.360 --> 00:32:44.040]   poorly something works for oneself? Or would you say eight is enough for three?
[00:32:44.040 --> 00:32:50.920]   For 99% of things that change within the body that physiologically adapt to a training stimulus or an overload
[00:32:50.920 --> 00:32:55.720]   stimulus, you're going to start to see either regression or progression, um, you know,
[00:32:55.720 --> 00:32:59.000]   beneficial or detrimental effects within three months. Absolutely.
[00:32:59.000 --> 00:33:04.040]   I would say, and I think, you know, the individual interpretation is always has to be considered.
[00:33:04.040 --> 00:33:09.160]   And I think that's where it comes back to, to be a thinking man's athlete or be a thinking man's
[00:33:09.160 --> 00:33:15.800]   trainer, like someone that's going through exercise. Don't you have to cognitive consciously
[00:33:15.800 --> 00:33:19.480]   understand where your body's at any moment in time. You know, you've got to be real with yourself.
[00:33:19.480 --> 00:33:23.880]   You create a journal, create a log of your training, create a log of your feelings, your subjective
[00:33:23.880 --> 00:33:28.520]   feedback of, um, you know, how you felt, your mood, your sleep, your athletes do that.
[00:33:28.520 --> 00:33:32.760]   Yeah. Yeah. We, we, we try to promote that because again, that's, that's part of this,
[00:33:32.760 --> 00:33:37.720]   this process, you know, um, maybe 12 weeks for you, but I might get the same responses in eight,
[00:33:37.720 --> 00:33:44.680]   eight weeks. You know, we could put 15 guys on the mat and give them the same workout. And there's
[00:33:44.680 --> 00:33:51.640]   going to be 15 different responses to that same workout because the human organism is so complex
[00:33:51.640 --> 00:33:56.520]   and in nature that it's going to adapt differently. You know, some people will tolerate it. Some people
[00:33:56.520 --> 00:34:00.920]   are going to be challenged by it. Some people have got a metabolic makeup that's going to promote it. Some
[00:34:00.920 --> 00:34:05.240]   people are meta metabolically challenged by it. You know, there's, there's just so many different
[00:34:05.240 --> 00:34:10.600]   things that we have to consider. And that's what we try to do here. It's the cross we bear is that we try to
[00:34:10.600 --> 00:34:14.840]   understand on an individual level, how to optimize athletic performance.
[00:34:14.840 --> 00:34:20.920]   Duncan, when you speak, I learn so much. I I'm going to take the protocols that I've heard
[00:34:20.920 --> 00:34:24.200]   about today. I'm going to think about how I'm training and how I could train differently and
[00:34:24.200 --> 00:34:30.040]   better how I'm eating, how I could eat different differently and better for sake of performance.
[00:34:30.040 --> 00:34:36.040]   And just in, in general, um, thank you so much for your time, your scientific expertise,
[00:34:36.040 --> 00:34:40.920]   the stuff you're doing in the practical realm. It's, it's immense. So, uh, hopefully, uh, we can do
[00:34:40.920 --> 00:34:45.080]   it again. Yes. Thank you. This has been a blast. I appreciate it. And, uh, yeah, keep doing what
[00:34:45.080 --> 00:34:48.760]   you're doing because I know there's a lot of people out there that love the platform. So thanks for the
[00:34:48.760 --> 00:34:56.440]   invite. It's been awesome. Oh, thank you. Thanks so much. All right.

