
[00:00:00.000 --> 00:00:04.320]   Hey, parents join the LA Kings on Saturday, November 25th for an unforgettable
[00:23:53.760 --> 00:23:59.720]   So 10 hours of meetings for two hours of meetings with the person who buys for a total revenue of 500 bucks.
[00:23:59.720 --> 00:24:01.560]   It just doesn't work.
[00:24:01.560 --> 00:24:06.320]   And so that's why working selling financial advice to low income people.
[00:24:06.320 --> 00:24:09.960]   I don't know any way to make a business out of it except as a media business.
[00:24:09.960 --> 00:24:13.640]   And that's where that's what I that's one of the reasons why I have done it.
[00:24:13.640 --> 00:24:14.760]   You can do it as education.
[00:24:14.920 --> 00:24:16.280]   You can do it as a media business.
[00:24:16.280 --> 00:24:19.000]   But the only way to do it is to sell one to many.
[00:24:19.000 --> 00:24:27.960]   And so instead of ever meeting with one of the person one on one, you can only do it if you can speak one to 100, one to 1000, one to 100,000.
[00:24:27.960 --> 00:24:35.400]   So your your path to do that is host a podcast, host a radio show, sell books, sell products, sell seminars.
[00:24:35.400 --> 00:24:36.920]   And that's the way that you can meet.
[00:24:36.920 --> 00:24:37.960]   You can help people.
[00:24:38.160 --> 00:24:46.760]   Now, if you also want to do professional financial planning after you get people on that track and they're actually making money, then you can afford to come back and do it.
[00:24:46.760 --> 00:24:49.680]   Then you can afford to go ahead and bring in those other areas.
[00:24:49.680 --> 00:24:54.320]   But I I share your heart of wanting to help.
[00:24:54.320 --> 00:24:56.840]   But you can't do it.
[00:24:56.840 --> 00:24:58.400]   I don't I don't know of any way to do it.
[00:24:58.400 --> 00:25:00.280]   If you know of anyone who's doing it, you let me know.
[00:25:00.280 --> 00:25:01.960]   If you interview someone and they're doing it, let me know.
[00:25:01.960 --> 00:25:03.320]   I'll bring them on radical personal finance.
[00:25:03.320 --> 00:25:05.720]   But I have never been able to figure out a way to do it.
[00:25:06.880 --> 00:25:09.640]   Sure. That's really helpful, Josh.
[00:25:09.640 --> 00:25:10.680]   Thanks so much for your time.
[00:25:10.680 --> 00:25:18.520]   Here's the great thing. If you will serve the wealthy, serve people who make a lot of money, serve people who have a lot of money, they will really appreciate your advice.
[00:25:18.520 --> 00:25:26.080]   And then if you want to donate your time to teaching a seminar locally or to doing something like that, go ahead and do that.
[00:25:26.080 --> 00:25:30.680]   But there's no way to do it that I know of make a business other than, like I said, go work for Dave Ramsey.
[00:25:31.160 --> 00:25:37.280]   Dave is is has done a tremendous job because he speaks the language and he does a great job.
[00:25:37.280 --> 00:25:44.000]   And that man has helped more people, more poor people become rich people and just avoid problems than anyone else I know.
[00:25:44.000 --> 00:25:46.640]   So go work for him or just go and copy what he's done.
[00:25:46.640 --> 00:25:48.080]   Chris in California. Welcome.
[00:25:48.080 --> 00:25:49.160]   How can I serve you today, sir?
[00:25:49.160 --> 00:25:53.040]   Hi, Joshua, I'm actually in Idaho.
[00:25:53.040 --> 00:25:58.160]   We used to live in California, but we live in our motor home full time, traveling around the country.
[00:25:58.160 --> 00:26:01.080]   So we're just here in Idaho at the moment.
[00:26:01.080 --> 00:26:10.400]   Great. I'd like to hear your opinion on whether or not my wife and I should convert some or all of our traditional IRAs to Roth IRAs.
[00:26:10.400 --> 00:26:13.440]   OK, why do you think you should?
[00:26:13.440 --> 00:26:27.680]   Well, in order to reduce our required minimum distributions in the future, thereby reducing our future income taxes and leaving more non
[00:26:27.680 --> 00:26:29.920]   taxable asset to our beneficiaries.
[00:26:29.920 --> 00:26:31.720]   So we're both retired.
[00:26:31.720 --> 00:26:37.840]   We did we retire early two years ago and we don't need those distributions at all.
[00:26:37.840 --> 00:26:41.320]   What is your current effective tax rate?
[00:26:41.320 --> 00:26:51.400]   Current effective tax rate is right now effective is about 12 percent this for this year.
[00:26:51.400 --> 00:26:53.560]   I know I'm sorry for this year, 22 percent.
[00:26:54.560 --> 00:26:58.480]   And who do you intend to leave these accounts to when you die?
[00:26:58.480 --> 00:27:10.760]   Our brothers and sisters or their offspring, are your brothers and sisters or their offspring wealthy or are they in fairly low?
[00:27:10.760 --> 00:27:13.480]   Are they in high tax brackets or low tax brackets now?
[00:27:13.480 --> 00:27:14.880]   And what do you think they'll be in the future?
[00:27:17.640 --> 00:27:25.040]   The five or four of the four siblings are in high tax brackets and will be in high tax brackets in the future.
[00:27:25.040 --> 00:27:33.480]   Well, so the scenario you're describing is the right scenario to convert.
[00:27:33.480 --> 00:27:37.280]   How old are you? I'm 47.
[00:27:37.280 --> 00:27:38.640]   My wife is 54.
[00:27:38.640 --> 00:27:42.960]   Yeah, I think that I think I would.
[00:27:42.960 --> 00:27:46.400]   So just by way of background, here's the decision tree.
[00:27:46.720 --> 00:27:57.920]   So for most people who have accounts that are in traditional retirement accounts, for most people, they're going to be spending that money in retirement.
[00:27:57.920 --> 00:28:10.520]   And because they're going to be spending that money in retirement, usually it doesn't make any sense to convert it to a Roth, because most people in retirement are going to have lower income than while working.
[00:28:10.520 --> 00:28:15.320]   And it's true because it's very hard to accumulate through a traditional job.
[00:28:15.880 --> 00:28:21.880]   It's very hard to accumulate enough money so that you're going to have more income after retirement than than while you're working.
[00:28:21.880 --> 00:28:30.960]   The people who do that are people who either start very early and save very aggressively and earn good rates of return or those who build big businesses and sell them.
[00:28:30.960 --> 00:28:34.000]   Those types of people can enjoy a higher income after retirement.
[00:28:34.000 --> 00:28:41.800]   Most people who are accumulating in retirement accounts just through a 401k at their work, they're generally just not going to have a higher income in retirement.
[00:28:42.520 --> 00:28:49.160]   They're also not going to have a higher income in retirement because the retirement for most people is a time of lower expenses than higher.
[00:28:49.160 --> 00:28:56.520]   When you're younger, you are having a bigger house because you have children, you're paying for the expenses of children, etc.
[00:28:56.520 --> 00:29:00.800]   Most people at that point in time will have more expenses than they do later.
[00:29:00.800 --> 00:29:06.160]   And so for the average person, really, their income is lower in retirement.
[00:29:06.400 --> 00:29:14.160]   Well, in that situation, it makes sense to take the income as a traditional IRA because you're going to be paying taxes at the lower rate.
[00:29:14.160 --> 00:29:16.760]   So that's most people.
[00:29:16.760 --> 00:29:25.480]   That's not your situation, because if you have an account that you don't need, now you're thinking of it from the perspective of minimum, let's say, a 50 year time period.
[00:29:25.480 --> 00:29:28.160]   Let's say you die when you're 90, 100 years old.
[00:29:28.160 --> 00:29:33.680]   And now you're in a situation where you have a very different time planning horizon.
[00:29:33.880 --> 00:29:40.600]   And so if you're not going to be needing the money, then you want it to accumulate in the most effective and efficient way possible.
[00:29:40.600 --> 00:29:46.560]   And the problem with the traditional account is it starts to spit money out at the age of seven and a half, whether you need it or not.
[00:29:46.560 --> 00:29:48.320]   Most people need it and they spend it.
[00:29:48.320 --> 00:29:49.400]   You're not going to.
[00:29:49.400 --> 00:29:53.080]   So in your situation, a Roth IRA is a good solution.
[00:29:53.080 --> 00:29:55.600]   And here are the major benefits of it.
[00:29:55.600 --> 00:30:01.320]   It gives you the ability to avoid required minimum distributions.
[00:30:01.600 --> 00:30:13.400]   So instead of a measly, let's say, 54 for the older of you to 70, instead of in 16 years starting to take income out that you don't need, as long as you're alive, it can just continue on.
[00:30:13.400 --> 00:30:16.240]   And then it can continue on as a spousal Roth.
[00:30:16.240 --> 00:30:30.960]   And then you can continue on as a stretch IRA for your beneficiary, where if you leave it to a very young beneficiary, that Roth IRA can be stretched out in terms of its distribution schedule over their entire life expectancy, which could lead to a massive growth
[00:30:31.160 --> 00:30:32.040]   free of tax.
[00:30:32.040 --> 00:30:36.280]   And then the last wrinkle is you're in a very low effective tax bracket.
[00:30:36.280 --> 00:30:41.880]   So I would just do it carefully, strategically, ride the brackets in your conversion schedule.
[00:30:41.880 --> 00:30:45.560]   But I don't see any reason not to convert for your situation that you're describing to me.
[00:30:45.560 --> 00:30:55.960]   OK, is there what marginal tax bracket should I stop converting at right now?
[00:30:56.520 --> 00:31:12.040]   If my wife turns 70, will be in the 35 percent marginal tax bracket and I turn 70 will be in the 30s using the current tax rate or will I'll be in the 37 percent tax bracket.
[00:31:12.040 --> 00:31:18.920]   I was thinking of converting up to the maximum within the 24 percent tax bracket.
[00:31:18.920 --> 00:31:22.000]   Which what's your top marginal bracket that you're in now?
[00:31:22.000 --> 00:31:26.120]   Top marginal right now is 22 percent.
[00:31:26.200 --> 00:31:29.800]   How much money do you have in the in the traditional IRAs that you want to convert?
[00:31:29.800 --> 00:31:32.560]   One point eight million.
[00:31:32.560 --> 00:31:37.720]   And how much room do you have in that 22 percent bracket?
[00:31:37.720 --> 00:31:40.800]   How much more income can you pick up each year before you go to the next bracket?
[00:31:40.800 --> 00:31:41.320]   Any idea?
[00:31:41.320 --> 00:31:45.560]   This first year, about 60,000.
[00:31:48.240 --> 00:32:00.240]   So, yeah, it would be about 60,000 every year, I think, in order to get in order to stay into the 22 percent tax bracket.
[00:32:00.240 --> 00:32:04.840]   Are you going to leave all this money to relatives?
[00:32:04.840 --> 00:32:07.680]   Are you going to give some of the money to any qualified charities?
[00:32:07.680 --> 00:32:08.880]   Do you know yet?
[00:32:10.040 --> 00:32:20.480]   We don't right now it's to our relative with the idea of giving some to some charities, but we haven't identified that yet.
[00:32:20.480 --> 00:32:37.600]   I do intend to open up a donor advisor fund through Fidelity or Vanguard in the future and put some of that money in there as we're as we're accumulating it and then using that as a tax write off.
[00:32:38.240 --> 00:32:41.880]   But we don't have any specific charities identified at this point in time.
[00:32:41.880 --> 00:32:45.040]   About how much is your total net worth currently?
[00:32:45.040 --> 00:32:47.680]   About seven million.
[00:32:47.680 --> 00:32:50.560]   Do you have a good financial planner that you work with?
[00:32:50.560 --> 00:33:01.720]   No, I we had a financial planner that we worked with four years ago and then revisited another two years ago before we retired.
[00:33:01.720 --> 00:33:05.040]   And I don't have one at this point in time.
[00:33:06.120 --> 00:33:08.280]   Didn't think I needed one at this point in time.
[00:33:08.280 --> 00:33:12.040]   Well, obviously, you don't need one to get rich because you've already gotten rich.
[00:33:12.040 --> 00:33:13.880]   So you're doing a good a good thing.
[00:33:13.880 --> 00:33:20.720]   Financial planners are not very good at helping people get rich, but they are good at helping rich people save money on taxes.
[00:33:20.720 --> 00:33:24.400]   That's my my piece of advice on it.
[00:33:24.400 --> 00:33:34.280]   You know, it's funny. One of the things that one of the things that that bugs me, one of my personal pet peeves, and this is for Leif earlier, who is talking about how to become a financial advisor.
[00:33:34.640 --> 00:33:42.640]   One of the things that bugs me is people often give the advice and they say I hear people say, don't ask money advice from people who have less money than you.
[00:33:42.640 --> 00:33:48.400]   And it bugs me because there's a sense in which it's true, but there's also a sense in which it's not true.
[00:33:48.400 --> 00:33:57.400]   And the sense in which is true is don't ask a financial advisor how to build a seven million dollar net worth if you've built a business and done it that way.
[00:33:57.400 --> 00:34:01.000]   Go ask a business person who's built a business or whatever, whatever the path that they've gone on.
[00:34:01.400 --> 00:34:06.040]   But that that assumes that all wealth that there's no technical aspect.
[00:34:06.040 --> 00:34:08.680]   And here what you need is not somebody to help you get rich.
[00:34:08.680 --> 00:34:12.080]   You need a financial advisor to help you with some of the technical planning.
[00:34:12.080 --> 00:34:19.400]   So I believe if I were you, I would not make a decision on this at this point in time.
[00:34:19.400 --> 00:34:22.680]   What I would do is sit with a try to find an advisor.
[00:34:22.680 --> 00:34:26.960]   There are many good ones out there and you could do this virtually.
[00:34:26.960 --> 00:34:36.000]   But I would try to find an advisor who would look at your situation and talk to you about charitable planning and consider also some some charitable tools.
[00:34:36.000 --> 00:34:43.120]   Because what I think your situation, yes, you could do a conversion, but I wouldn't be converting.
[00:34:43.120 --> 00:34:54.000]   I would not be converting money in anything over the bracket that you're in now because the people that you're likely to leave it to are likely to be in a lower bracket.
[00:34:54.000 --> 00:34:59.680]   And I'm going on gut here because I would need to sit down and this would take time to try to run some spreadsheets and try to figure out.
[00:34:59.680 --> 00:35:04.480]   But if your brother has his own ten million dollar net worth, he doesn't need your money.
[00:35:04.480 --> 00:35:05.960]   So you're not going to give it to him.
[00:35:05.960 --> 00:35:08.120]   And he's the one who's going to be in a high income tax bracket.
[00:35:08.120 --> 00:35:17.000]   It'll be your brother's, you know, your brother's son, your nephew who you're going to try to help go to college, you know, and he's the one who's going to inherit the money.
[00:35:17.000 --> 00:35:20.520]   Or it's going to be your grandnephew, your grandchildren or things like that.
[00:35:20.520 --> 00:35:23.400]   Those are the types of beneficiaries that you're likely.
[00:35:23.400 --> 00:35:27.280]   If you're anything like most people that you're likely to leave the money to because they're the ones who need the money.
[00:35:27.280 --> 00:35:30.600]   And they're also probably going to be in lower brackets themselves.
[00:35:30.600 --> 00:35:44.920]   So why should you convert at a 35 percent rate and pay the tax now just so that your beneficiary 40 years from now or 50 years from now or 60 years from now doesn't have to pick up the income and pay the tax at 10 percent?
[00:35:44.920 --> 00:35:51.680]   Fundamentally, the question between Roth and our and traditional IRA all comes down to what bracket are you in?
[00:35:51.920 --> 00:36:08.280]   And whatever bracket that you're in, that's going to be the one that that that whatever bracket that you're in when you pay the tax, that's the better option, which is why for most people, the traditional if you have the money in a traditional IRA, it's best to keep it there in the traditional IRA.
[00:36:08.280 --> 00:36:13.320]   Now, your problem, just for the sake of of of other listeners, your problem is the RMDs.
[00:36:13.320 --> 00:36:16.960]   But you could handle the RMDs elsewise.
[00:36:17.160 --> 00:36:25.240]   You can always just give away the RMDs and you can figure out and we can we can allocate some of the IRAs to a charitable organization.
[00:36:25.240 --> 00:36:27.880]   You can go ahead and set up your own donor advised fund.
[00:36:27.880 --> 00:36:36.320]   We can look into some sort of charitable trust, depending on your desire for the income or who you desire to to help with the money.
[00:36:36.680 --> 00:36:53.880]   I think you you need to sit down with a good planner, a competent estate planner and and think through some options, because depending on your how much of your charitable goals that you have, like meaning you have more money than you're going to spend.
[00:36:53.920 --> 00:37:07.280]   So thinking through what your strategy is with regard to charity, who you desire to give the money to, how you desire to invest the money that can impact your that that should that should be the biggest impact here.
[00:37:07.280 --> 00:37:12.800]   If you're just wanting to give money to people, then this conversation about traditional and Roth is good.
[00:37:12.800 --> 00:37:19.560]   If you're wanting to give money to organizations that aren't tax qualified charities, then that'll be a different approach.
[00:37:19.560 --> 00:37:26.480]   If you want to give money to to organizations that are tax qualified charities, then that'll be a different approach.
[00:37:26.480 --> 00:37:34.840]   And so I don't know that we can do that here in this Q&A call, but I do think it's worth your time to to cover.
[00:37:34.840 --> 00:37:41.080]   OK, well, then I will look into speaking with a financial planner about this.
[00:37:41.080 --> 00:37:43.640]   Absolutely. All right.
[00:37:43.640 --> 00:37:45.800]   Next. Isn't that so fun?
[00:37:46.080 --> 00:37:48.080]   Good problems to have doing.
[00:37:48.080 --> 00:37:49.560]   And that's why I love technical planning.
[00:37:49.560 --> 00:37:59.560]   Just real quick, before I go on to the last caller for today's show, I want to just make the point that I was making in case it wasn't in case it wasn't clear about asking people for for wealth.
[00:37:59.560 --> 00:38:01.280]   Here's my issue. Sorry.
[00:38:01.280 --> 00:38:03.960]   Asking people about for advice.
[00:38:03.960 --> 00:38:06.400]   I don't have as much money as Chris has yet.
[00:38:06.400 --> 00:38:09.320]   I'm working towards it. I'm investing diligently.
[00:38:09.320 --> 00:38:11.200]   I'm building my my careers and businesses.
[00:38:11.200 --> 00:38:12.640]   And who knows how he developed his wealth?
[00:38:12.640 --> 00:38:14.080]   But I'm not as rich as Chris is yet.
[00:38:14.560 --> 00:38:23.680]   But that doesn't make me unqualified to give him some useful ideas as long as I'm clear about the scope of those ideas and not overstepping.
[00:38:23.680 --> 00:38:27.560]   And that's the key that I would encourage you to think about when you're taking advice.
[00:38:27.560 --> 00:38:32.080]   Take advice from people, but make sure that you're clear on what they're qualified to give.
[00:38:32.080 --> 00:38:41.760]   I'm not qualified to tell Chris maybe some of the inside secrets that he implemented to develop what he's developed in his portfolio.
[00:38:42.080 --> 00:38:44.320]   But I am qualified in the areas that I'm qualified in.
[00:38:44.320 --> 00:38:45.840]   And you are and you are, too.
[00:38:45.840 --> 00:38:52.680]   The other problem is if you're seeking advice, don't be scared to seek out advice from people who are a little bit ahead of you.
[00:38:52.680 --> 00:38:55.800]   Let me give an but not a lot ahead of you.
[00:38:55.800 --> 00:39:03.600]   Give an example. I try to make sure that radical personal finance is not dominated completely by experts who've written books who are selling them.
[00:39:03.880 --> 00:39:15.520]   I try to talk to normal people because the advice that normal people have or that regular people have is often more tangible and helpful than the advice that the expert has taken the time to write down.
[00:39:15.520 --> 00:39:22.280]   No, a good expert will approach their different will think about where they are in terms of who they're trying to help.
[00:39:22.280 --> 00:39:28.680]   But if if if we were to ask Chris about budgeting, you know, my guess would be that he's not able.
[00:39:28.680 --> 00:39:33.560]   He probably was there at one point when a flat tire was the end of the world.
[00:39:33.720 --> 00:39:39.840]   But his budgeting, I can't imagine he sits down and he budgets every dollar in his on his table.
[00:39:39.840 --> 00:39:52.920]   But if you're deep in debt and you're trying to fight your way out of credit card debt, if you go and talk to somebody who just did that and find out what they did, that's going to be more helpful than talking to somebody whose budget whose budget is running to six figures plus per year.
[00:39:52.920 --> 00:39:54.600]   So take advice.
[00:39:54.600 --> 00:40:00.000]   And that's just a point of clarification, because that that's one of those little things that sounds cute when people say it.
[00:40:00.000 --> 00:40:02.360]   But it's not very accurate.
[00:40:02.360 --> 00:40:07.280]   It's a personal pet peeve of mine because I give advice to a lot of people who are richer than I am.
[00:40:07.280 --> 00:40:09.960]   But I try to tell you what I'm good at and what I'm not.
[00:40:09.960 --> 00:40:12.880]   So maybe that was just to solve absolve my own conscience.
[00:40:12.880 --> 00:40:15.000]   But it's done. We go finally to Alex in Ohio.
[00:40:15.000 --> 00:40:16.600]   Alex, welcome. How can I serve you today?
[00:40:16.600 --> 00:40:21.200]   Hi, Josh, thank you so much for taking my call.
[00:40:21.200 --> 00:40:23.120]   Thank you for everything you do.
[00:40:23.120 --> 00:40:28.560]   It's really you have got a fantastic podcast and I really appreciate it.
[00:40:28.560 --> 00:40:33.560]   You've definitely given me some advice over the last half a year or so that I've been listening to you.
[00:40:33.560 --> 00:40:36.080]   You steered me away from some bad decisions.
[00:40:36.080 --> 00:40:39.120]   Great, thank you very much.
[00:40:39.120 --> 00:40:39.920]   How can I serve you today?
[00:40:39.920 --> 00:40:48.960]   Well, I'm looking for maybe just a little bit of advice or affirmation to what I'm doing.
[00:40:48.960 --> 00:40:52.560]   It's I'm early in my career life.
[00:40:52.560 --> 00:40:57.560]   I've had this is my second job now that I've had for going on two years.
[00:40:58.320 --> 00:41:03.360]   And. I know that the key to increasing my.
[00:41:03.360 --> 00:41:10.440]   You know, being able to increase my income is the most important key while maintaining my monthly spending.
[00:41:10.440 --> 00:41:27.600]   But in the meantime, and as my income grows, I just want some advice on how to save better and where I should be saving and maybe what my focus should be on, because right now I have it spread into a few different places.
[00:41:27.600 --> 00:41:35.280]   And I'm not really happy with how high the savings are for any of those three places that they're in.
[00:41:35.280 --> 00:41:37.400]   OK, but let's start with your income.
[00:41:37.400 --> 00:41:38.560]   What is your current advice?
[00:41:38.560 --> 00:41:40.120]   What is your current income?
[00:41:40.120 --> 00:41:46.600]   It's forty five thousand with bonuses closer to 50.
[00:41:46.600 --> 00:41:50.920]   Great. And how much are your current living expenses that you're spending?
[00:41:54.720 --> 00:42:00.080]   Just monthly rent and utilities or how much money do you spend every month?
[00:42:00.080 --> 00:42:05.800]   That's about.
[00:42:05.800 --> 00:42:10.560]   I would say about eighteen hundred dollars a month.
[00:42:10.560 --> 00:42:14.680]   OK, so how much money do you add to your savings accounts every month?
[00:42:17.120 --> 00:42:25.960]   Each month can vary a little bit, but I'm on track to be maxing out my profit IRA at about four hundred and fifty a month.
[00:42:25.960 --> 00:42:31.280]   Three hundred and fifty to four hundred a month for.
[00:42:31.280 --> 00:42:44.520]   Let's call it liquid savings and about another two hundred or so a month for long term housing for kind of a long term savings, I'm thinking of it as a sort of a house down payment.
[00:42:45.080 --> 00:42:48.640]   OK, so that's about a thousand a month that you mentioned there.
[00:42:48.640 --> 00:42:56.960]   Four fifty in the Roth, four hundred in the savings, three fifty to four hundred in the savings and then two hundred into your house down payment funds.
[00:42:56.960 --> 00:43:08.400]   That comes out to be a thousand or a thousand fifty a month, which brings our total to between eighteen hundred dollars a month of expenses and a thousand dollars a month of savings.
[00:43:08.400 --> 00:43:11.720]   That brings us to twenty eight hundred dollars a month, which.
[00:43:11.720 --> 00:43:12.800]   And that's about right.
[00:43:13.120 --> 00:43:18.320]   Right. So we got twenty eight hundred dollars a month, which annually comes out to thirty three thousand six hundred dollars.
[00:43:18.320 --> 00:43:22.200]   So we're missing here about fourteen thousand dollars.
[00:43:22.200 --> 00:43:23.080]   Any idea where that money is?
[00:43:23.080 --> 00:43:25.000]   Sorry about sixteen thousand four hundred dollars.
[00:43:25.000 --> 00:43:25.960]   Any idea where that money is?
[00:43:25.960 --> 00:43:31.720]   I guess I'm just I didn't have a spending figure on hand.
[00:43:31.720 --> 00:43:33.520]   I guess I'm spending a little bit more per month.
[00:43:33.520 --> 00:43:36.360]   That's something I need to work on cutting down my expenses.
[00:43:36.360 --> 00:43:40.400]   Yeah. So the reason I'm asking the question that I am, I'll tell you my secret.
[00:43:41.400 --> 00:43:45.800]   And it's fine if you don't have it at the top of your head or if it might not be in front of you.
[00:43:45.800 --> 00:43:59.600]   But the reason I ask those questions first is to find out if you know the answer and to find out, can you account for all of the money that is coming in in the form of your paycheck and all the money that's going out?
[00:43:59.600 --> 00:44:01.560]   Now, you may not be able to do it here live.
[00:44:01.560 --> 00:44:04.480]   Who knows if you have your spreadsheets and whatnot in front of you?
[00:44:04.480 --> 00:44:10.360]   But if I gave you a day and said, come back and tell me where your money is going, could you could you do that?
[00:44:11.360 --> 00:44:15.640]   It might take a little more than that.
[00:44:15.640 --> 00:44:20.400]   OK, so here's where you should start, and I'll answer your question on accounts and we'll go to that in a minute.
[00:44:20.400 --> 00:44:28.920]   But before you worry about that, what I want you to do is to build a system for yourself so that you can track where all of your money is going.
[00:44:28.920 --> 00:44:34.080]   And so what you need to begin with is you start with your total amount of income.
[00:44:34.120 --> 00:44:49.080]   You take your paycheck and you whatever paycheck you have now or whatever one you just got and you write down on that paycheck, you write down the gross income number, the top line number, and then you write down all the things that are on your pay stub.
[00:44:49.080 --> 00:44:53.520]   So you've got there your income taxes that are being withheld by your employer.
[00:44:53.520 --> 00:44:57.400]   You've got your employment taxes that are being withheld by your employer.
[00:44:57.400 --> 00:45:00.960]   You've got your medical costs and benefits, et cetera.
[00:45:01.680 --> 00:45:09.440]   Whatever your medical insurance is or if you have any kind of group benefits that are being subtracted there and write down all of those numbers.
[00:45:09.440 --> 00:45:13.360]   And then in your personal spending, write down all of those numbers as well.
[00:45:13.360 --> 00:45:20.800]   And in the coming weeks, try to get a sense of how much all of these figures are over the course of a normal year.
[00:45:20.800 --> 00:45:24.360]   So if you say net 12 months, I earn fifty thousand dollars.
[00:45:25.000 --> 00:45:35.520]   Well, let's start with your employment taxes, if all of that money is coming to you as wages, then you know that three thousand eight hundred and twenty five dollars of it is going to go out to Medicare and Social Security taxes.
[00:45:35.520 --> 00:45:42.120]   So that means that you're spending you're actually spending three hundred and eighteen dollars a month on your employment taxes.
[00:45:42.120 --> 00:45:48.200]   Now, I don't expect you to to say that number to me right off the bat, but I want you to be very aware of it.
[00:45:48.200 --> 00:45:53.680]   I mean, most people, of course, don't think about that in their spending, but you should because that's a lot of money.
[00:45:53.680 --> 00:46:01.400]   Three hundred eighteen dollars a month that you're spending on your employment taxes, your Social Security and your Medicare contributions is more than you're putting into your house fund.
[00:46:01.400 --> 00:46:03.440]   And so you should be aware of that money.
[00:46:03.440 --> 00:46:13.400]   Then you look at your taxes, you look at your your federal income tax return, and you look and you say, how much money did I pay last year in federal income taxes and then possibly in your state income taxes?
[00:46:13.400 --> 00:46:22.320]   And you write all this stuff down on a piece of paper so that when we when we run the numbers, you know that you have personal expenses of one thousand eight hundred dollars a month.
[00:46:22.560 --> 00:46:28.200]   You have savings of a thousand dollars a month and then you have tax expenditures of a thousand dollars a month.
[00:46:28.200 --> 00:46:30.960]   And so you can figure out where that money is.
[00:46:30.960 --> 00:46:36.040]   And so the way that I ask you the question, I'm listening for how quickly you know these answers.
[00:46:36.040 --> 00:46:40.200]   And that's giving me an idea of your of your budgeting system.
[00:46:40.200 --> 00:46:41.800]   I'm listening for your precision.
[00:46:41.800 --> 00:46:45.800]   I'm listening for if you're if you're thinking about it and that's giving me an idea of your budgeting system.
[00:46:45.800 --> 00:46:58.720]   So my guess, my my radio guess from you would be that that's your should be your first area is try to get a sense of of where all the money is coming in from and where all the money is going from into on an on a monthly basis.
[00:46:58.720 --> 00:47:05.560]   And that'll help you, because even if you just let the money accumulate in your checking account, the more money that accumulates there, the better.
[00:47:05.560 --> 00:47:07.080]   Now we can figure out what to do with it.
[00:47:07.080 --> 00:47:09.400]   So before we go on to the account, does that make sense?
[00:47:09.400 --> 00:47:11.080]   What I've the instructions I've given you?
[00:47:11.080 --> 00:47:13.080]   Yes, it does.
[00:47:13.160 --> 00:47:18.040]   OK, now tell me why you aren't happy.
[00:47:18.040 --> 00:47:22.960]   First of all, tell me how much money do you have in these accounts and why you're not happy with your current plan?
[00:47:22.960 --> 00:47:28.440]   Well, I began saving about.
[00:47:28.440 --> 00:47:36.640]   Maybe a couple of years ago now, my retirement account is up to about ten thousand dollars.
[00:47:38.600 --> 00:47:44.760]   House or long term savings is about twenty five hundred and my liquid or car.
[00:47:44.760 --> 00:47:49.960]   I consider it my car savings since I don't make a car payment that gives me extra.
[00:47:49.960 --> 00:48:03.440]   I put that money aside, that would be towards a car payment, towards liquid savings, so that goes to that's up at about a thousand right now, used to be a little bit higher at some expensive car repairs.
[00:48:03.440 --> 00:48:06.800]   So it's about thirteen hundred total.
[00:48:06.800 --> 00:48:08.200]   Congratulations.
[00:48:08.200 --> 00:48:09.480]   So I'm sorry, 13,000.
[00:48:09.480 --> 00:48:20.480]   You are officially in the top third of the US American population with regard to wealth, because you could lay your hands on over a thousand dollars immediately if you needed to.
[00:48:20.480 --> 00:48:26.920]   So you've officially gone from the bottom two thirds to the top third with your savings over the last couple of years.
[00:48:26.920 --> 00:48:28.920]   So congratulations. You should feel really good about that.
[00:48:28.920 --> 00:48:35.760]   Thank you. Now, what are your financial goals at this point in time?
[00:48:36.760 --> 00:48:44.040]   Well, that's sort of what needs a little more focus and direction.
[00:48:44.040 --> 00:49:01.440]   I, I know that I want to be saving as much as possible, but and I'd really like to get my retirement savings from four hundred and fifty a month to closer to a thousand dollars a month, get my savings up to closer to ten thousand a year.
[00:49:03.640 --> 00:49:14.320]   And then for my liquid savings, that's serving as mostly as kind of an emergency fund kind of for repairs or this or that, whatever might come up.
[00:49:14.320 --> 00:49:24.040]   And I would like to be saving for a house as well, but that sort of competes with my retirement savings.
[00:49:24.040 --> 00:49:28.800]   So that's why it's sort of a it's a low it feels low to me.
[00:49:28.800 --> 00:49:30.200]   It's very slow growing.
[00:49:31.200 --> 00:49:36.160]   I struggle with that.
[00:49:36.160 --> 00:49:38.440]   Understood. So let's begin with retirement.
[00:49:38.440 --> 00:49:40.080]   When do you want to retire?
[00:49:40.080 --> 00:49:50.760]   The general age, I mean, who knows, but the general age I have approximate is maybe sixty eight.
[00:49:50.760 --> 00:49:54.200]   OK, why do you want to retire at sixty eight?
[00:49:57.920 --> 00:50:10.240]   I feel like. I really don't have that great of a reason, really, necessarily one way or the other, I just feel like that's.
[00:50:10.240 --> 00:50:15.960]   About the right time where you'll want to start slowing down.
[00:50:16.440 --> 00:50:29.600]   OK, all right. Next, you talked about building up your you said you said one of your goals was to move your retirement contributions from four hundred and fifty dollars a month up to a thousand dollars a month.
[00:50:29.600 --> 00:50:32.560]   The second thing you wanted to build was liquid savings.
[00:50:32.560 --> 00:50:34.480]   How much liquid savings do you want?
[00:50:37.960 --> 00:50:43.160]   I'd like to maintain. At least several thousand.
