
[00:00:00.000 --> 00:00:09.120]   Hello, everybody.
[00:23:18.700 --> 00:23:22.340]   for 3.5 million dollars."
[00:23:22.340 --> 00:23:28.860]   And also, you know what, this public school, she doesn't seem to be really getting enriched
[00:23:28.860 --> 00:23:30.340]   as much as I'd like.
[00:23:30.340 --> 00:23:35.940]   Her friends, she's not making friends that I want her to have or whatever it is.
[00:23:35.940 --> 00:23:40.620]   And I would like to send her to a private K-8 school.
[00:23:40.620 --> 00:23:47.120]   Let's say it's like San Francisco Day School or something and it costs $50,000 a year.
[00:23:47.120 --> 00:23:53.100]   So in other words, your wife wants this and you're thinking to yourself, "Well, okay.
[00:23:53.100 --> 00:23:57.300]   Well, one of the best things we can give our children is the best education possible.
[00:23:57.300 --> 00:24:00.360]   Not money, but the best education possible."
[00:24:00.360 --> 00:24:02.340]   How would you think about that scenario?
[00:24:02.340 --> 00:24:07.820]   Because this is a scenario that many couples in FANG or in finance or in tech who make
[00:24:07.820 --> 00:24:11.500]   six figures a year think about.
[00:24:11.500 --> 00:24:16.540]   They think about their houses and their children and also cars and all that.
[00:24:16.540 --> 00:24:17.540]   How do you think about that?
[00:24:17.540 --> 00:24:18.540]   Yeah.
[00:24:18.540 --> 00:24:24.220]   I think if I ever needed to sacrifice for my daughter's future, like I would never make
[00:24:24.220 --> 00:24:28.060]   that trade off and always want to make sure that she's set up for success.
[00:24:28.060 --> 00:24:34.340]   So for me, what that involves is knowing that I'm going to need to be flexible with my decisions.
[00:24:34.340 --> 00:24:38.600]   So right now, the reason we stayed in San Francisco was because we got into a public
[00:24:38.600 --> 00:24:40.540]   school in an area that we were happy with.
[00:24:40.540 --> 00:24:45.420]   We're in a great Spanish immersion program that just happens to be down the street from
[00:24:45.420 --> 00:24:50.160]   us in a neighborhood that we were wanting to be closer to.
[00:24:50.160 --> 00:24:55.720]   So I feel like I could see myself now through fifth grade within that place.
[00:24:55.720 --> 00:25:01.060]   But the reality of public schools in San Francisco is that there's a lot of unknowns and the
[00:25:01.060 --> 00:25:04.600]   variability in schools is pretty high.
[00:25:04.600 --> 00:25:10.400]   So I think as we're going into things like sixth grade and middle school, if it ends
[00:25:10.400 --> 00:25:16.640]   up being where we don't get into a school or the schools are underperforming or San
[00:25:16.640 --> 00:25:21.600]   Francisco unifies school districts, makes decisions that we don't fully agree with,
[00:25:21.600 --> 00:25:28.880]   then I would wholesale be changing our decisions, whether that's private or leaving for another
[00:25:28.880 --> 00:25:33.840]   city in the peninsula or leaving the Bay Area.
[00:25:33.840 --> 00:25:39.200]   Because again, my goal is all around just making sure that she's set up to be successful
[00:25:39.200 --> 00:25:42.200]   and doing it in a way.
[00:25:42.200 --> 00:25:43.200]   It's interesting.
[00:25:43.200 --> 00:25:44.200]   That's my view there.
[00:25:44.200 --> 00:25:48.840]   Because again, the other position could have been, I think, the direction that you're going
[00:25:48.840 --> 00:25:53.300]   in is I'll go back to work, I'll jump back into tech, I'll earn my big salary again and
[00:25:53.300 --> 00:26:00.640]   just pay the private school costs and pay for that $3.5 million house.
[00:26:00.640 --> 00:26:06.480]   For some reason, I think for me, my default is I would love to be in an area where there's
[00:26:06.480 --> 00:26:13.640]   strong public schools and by nature of fire and not being tied down to the Bay Area, I
[00:26:13.640 --> 00:26:19.840]   would be able to shift gears and relocate and have that flexibility in mind to be able
[00:26:19.840 --> 00:26:23.360]   to do that without needing to increase expenses in the Bay Area.
[00:26:23.360 --> 00:26:28.200]   Because it's already hard enough, as is in the Bay Area, adding in all these other costs,
[00:26:28.200 --> 00:26:32.240]   it's one of those ones where you start asking the decision of like, why are we here?
[00:26:32.240 --> 00:26:33.240]   Why not anywhere else?
[00:26:33.240 --> 00:26:34.240]   I love the Bay Area.
[00:26:34.240 --> 00:26:36.400]   That's the reason I've been here a decade.
[00:26:36.400 --> 00:26:39.360]   Even though I planned on leaving every three years, I said I was leaving.
[00:26:39.360 --> 00:26:42.800]   But then now, 10 years in, I'm not leaving anytime soon.
[00:26:42.800 --> 00:26:43.800]   Well, that's the thing.
[00:26:43.800 --> 00:26:46.720]   I feel that you've been here 10 years, you've been saying you're going to leave every three
[00:26:46.720 --> 00:26:47.720]   years.
[00:26:47.720 --> 00:26:52.600]   I think with an 85% probability, you're going to stay here until your daughter graduates
[00:26:52.600 --> 00:26:53.960]   high school.
[00:26:53.960 --> 00:26:59.600]   And then the funny thing is, I mean, it's not funny, like getting into any UC school
[00:26:59.600 --> 00:27:03.600]   nowadays, I mean, I went to Cal for business school, is like impossible.
[00:27:03.600 --> 00:27:10.160]   And so, but the thing is, you could get into one of maybe like a second tier private school,
[00:27:10.160 --> 00:27:14.040]   because you know, the acceptance rates are lower, and you can pay more money.
[00:27:14.040 --> 00:27:20.100]   So I would also not bake in being able to get into UCLA, Berkeley, San Diego, nothing.
[00:27:20.100 --> 00:27:23.240]   And you'd have to go the expensive private university route.
[00:27:23.240 --> 00:27:27.680]   Have you modeled that into your future cash flow?
[00:27:27.680 --> 00:27:32.680]   I haven't modeled in, I used UC Berkeley as just like one of the more expensive UCs, especially
[00:27:32.680 --> 00:27:37.480]   in terms of most of it's on the room and board side, and the private school, but nobody gets
[00:27:37.480 --> 00:27:38.480]   into Berkeley anymore.
[00:27:38.480 --> 00:27:43.520]   It's like, you can't you can't use that as the baseline, a school with a 5% acceptance
[00:27:43.520 --> 00:27:47.240]   rate as the baseline, but the baseline is just in terms of the expenses like every other
[00:27:47.240 --> 00:27:49.720]   like it's in line with other other UCs.
[00:27:49.720 --> 00:27:56.200]   And I think like I went to a public university, my wife went to a public university.
[00:27:56.200 --> 00:28:00.760]   And I think that clearly biases us like we both went to like, public schools in Texas
[00:28:00.760 --> 00:28:04.520]   growing up and then public universities in Texas.
[00:28:04.520 --> 00:28:12.960]   And just seeing how like, yes, going to the the top tier universities has a clear advantage
[00:28:12.960 --> 00:28:17.920]   over everything else, but that doesn't entirely determine your outcome in life.
[00:28:17.920 --> 00:28:23.560]   So I think for us, there has that has that like, inherent edge in terms of like, you
[00:28:23.560 --> 00:28:27.240]   know, like, you can like 95% of it is what you put into it.
[00:28:27.240 --> 00:28:34.000]   And the other 5% is the opportunities that you're put into place to kind of take advantage
[00:28:34.000 --> 00:28:35.000]   of.
[00:28:35.000 --> 00:28:36.000]   Right.
[00:28:36.000 --> 00:28:41.760]   Well, I'm really glad you said that you did have a job opportunity that paid you 500 grand
[00:28:41.760 --> 00:28:46.280]   and you basically said no, to do your own thing.
[00:28:46.280 --> 00:28:51.960]   So that that's actually, you know, the proof, the test, really, when you're presented with
[00:28:51.960 --> 00:28:56.720]   the opportunity, and you actually turn it down, that can show that you are comfortable
[00:28:56.720 --> 00:28:58.000]   with your finances.
[00:28:58.000 --> 00:29:03.800]   The other test of fire is when you don't have a working wife making big bucks.
[00:29:03.800 --> 00:29:05.120]   I think many people would agree with that.
[00:29:05.120 --> 00:29:07.440]   And that's the funny phenomenon in the fire community.
[00:29:07.440 --> 00:29:13.620]   There are actually many male bloggers or podcasters who say they're financially independent and
[00:29:13.620 --> 00:29:17.880]   retired early, but then they have working wives making big bucks.
[00:29:17.880 --> 00:29:18.880]   They don't acknowledge them.
[00:29:18.880 --> 00:29:22.280]   I listened to a podcast the entire episode and the guy was talking about how he was having
[00:29:22.280 --> 00:29:28.140]   a great life and he's being a dad, but no acknowledgment whatsoever of his partner.
[00:29:28.140 --> 00:29:29.140]   Why do you think that is?
[00:29:29.140 --> 00:29:30.140]   Yeah, that's a really good question.
[00:29:30.140 --> 00:29:32.840]   I think there's a lot of like male ego that goes into place.
[00:29:32.840 --> 00:29:38.440]   That's one thing I've thought about a lot where when I decided I didn't want to go back
[00:29:38.440 --> 00:29:42.300]   to work anymore, did I feel comfortable saying I was fired?
[00:29:42.300 --> 00:29:47.880]   And I thought there was a lot of like hubris in that, like I could never imagine a woman
[00:29:47.880 --> 00:29:54.160]   deciding to stop working and being the primary caregiver ever saying she was retired.
[00:29:54.160 --> 00:29:59.640]   There's that built-in bias just around like, "Oh, she's stopping working to be a stay-at-home
[00:29:59.640 --> 00:30:01.120]   mom."
[00:30:01.120 --> 00:30:07.960]   And for a male in the fire community, I think it's just easier to say, "Oh, I'm retiring
[00:30:07.960 --> 00:30:13.640]   early even though my wife is working and she's the one that's paying all the bills."
[00:30:13.640 --> 00:30:19.280]   So I consider myself like semi-retired and there's like a heavy emphasis on semi and
[00:30:19.280 --> 00:30:25.240]   really just a primary caregiver who has a lot of flexibility with his time, particularly
[00:30:25.240 --> 00:30:29.120]   because my daughter is in school most of the day.
[00:30:29.120 --> 00:30:32.080]   So I'm able to make decisions where the financial piece isn't there.
[00:30:32.080 --> 00:30:39.680]   But I can only say that because I have a working wife and I've had a working partner throughout
[00:30:39.680 --> 00:30:45.760]   our entire adult lives and I wouldn't be where I was or where I am right now or in the position
[00:30:45.760 --> 00:30:47.920]   I am if that wasn't true.
[00:30:47.920 --> 00:30:56.160]   So I owe a significant amount to that partnership because again, it's much harder doing it solo
[00:30:56.160 --> 00:31:00.400]   and if you have a partner, especially within tech where you're both earning high salaries,
[00:31:00.400 --> 00:31:04.600]   like it's just much easier, particularly when much of that time was dual income without
[00:31:04.600 --> 00:31:10.680]   any kids living in a one bedroom within San Francisco, the savings racks up pretty quickly.
[00:31:10.680 --> 00:31:14.520]   So then when you do have kids, then all of a sudden you can kind of like balance things
[00:31:14.520 --> 00:31:15.520]   a little bit more.
[00:31:15.520 --> 00:31:22.400]   But it's one where there's just so much like ego on the male side where it's just easy
[00:31:22.400 --> 00:31:28.280]   to say like, "Hey, I'm retired now even though my wife is still the one paying the bills."
[00:31:28.280 --> 00:31:33.040]   What about from your wife's point of view, do you think there could be any such thing
[00:31:33.040 --> 00:31:37.760]   as resentment from your wife that you have so much free time while she's working?
[00:31:37.760 --> 00:31:44.520]   Because obviously work is not all raindrop and gummies all the day, there's like meetings
[00:31:44.520 --> 00:31:48.280]   and banging your head and trying to do this and it's the stress.
[00:31:48.280 --> 00:31:49.280]   How does she feel about it?
[00:31:49.280 --> 00:31:50.560]   Yeah, I think she's been very supportive.
[00:31:50.560 --> 00:31:54.840]   I think that we did have a lot of conversations around what it looks like and our approach
[00:31:54.840 --> 00:32:01.880]   has kind of evolved over the past year that I've now kind of officially gone semi-retired.
[00:32:01.880 --> 00:32:07.840]   Initially, I think I treated it and treated my responsibilities at house and in the household
[00:32:07.840 --> 00:32:09.680]   the same as if I was working.
[00:32:09.680 --> 00:32:14.560]   I thought I was a 50/50 parent taking on half of the responsibilities.
[00:32:14.560 --> 00:32:17.080]   I would always do pick up and drop off already.
[00:32:17.080 --> 00:32:18.720]   I would always make dinners.
[00:32:18.720 --> 00:32:20.040]   And I thought that was 50%.
[00:32:20.040 --> 00:32:24.440]   I think the reality was that it wasn't even close to 50%.
[00:32:24.440 --> 00:32:27.880]   I think in my mind, I thought I was an equal partner.
[00:32:27.880 --> 00:32:36.620]   But having even more for childcare, for all household responsibilities and all those pieces,
[00:32:36.620 --> 00:32:41.960]   but by now being in this position where like, "Oh, I'm the primary caregiver now," she made
[00:32:41.960 --> 00:32:46.720]   it clear to like, "Okay, if that's the case, then you also need to step up on the household
[00:32:46.720 --> 00:32:48.340]   pieces."
[00:32:48.340 --> 00:32:52.200]   And I think it took us a while to find the right balance and rhythm and it's one that
[00:32:52.200 --> 00:32:54.220]   we're continuously working on because it's new for us.
[00:32:54.220 --> 00:32:57.740]   We've been together for 15 years, married for 12.
[00:32:57.740 --> 00:33:04.320]   And we've always been in this shared responsibility dynamic where we're both working and we both
[00:33:04.320 --> 00:33:06.800]   have limited time to take care of everything else.
[00:33:06.800 --> 00:33:10.340]   So it was kind of like in survival mode, if you will, on the other things.
[00:33:10.340 --> 00:33:12.040]   But then now, the dynamic shifted.
[00:33:12.040 --> 00:33:17.880]   I have time and there's not an excuse for the laundry to be piled up.
[00:33:17.880 --> 00:33:25.440]   There's an excuse for the birthday parties not to be planned and the summer vacations
[00:33:25.440 --> 00:33:26.820]   and the camps.
[00:33:26.820 --> 00:33:31.500]   And I just had no idea of how much time all these small little things take.
[00:33:31.500 --> 00:33:36.280]   I had to infiltrate the mom groups on Facebook to figure out when summer camps are.
[00:33:36.280 --> 00:33:42.140]   There's like a cabal of Bay Area mom groups where they have secret spreadsheets and war
[00:33:42.140 --> 00:33:46.520]   rooms around every single week of the summer when all the best summer camps are.
[00:33:46.520 --> 00:33:51.560]   And it's impossible to find unless you're in these mom groups and they're open and willing
[00:33:51.560 --> 00:33:57.500]   to allow males in, but you have to physically search for the mom group pieces.
[00:33:57.500 --> 00:34:04.500]   So I think it's one where the dynamic has changed and I've had to take on more responsibilities
[00:34:04.500 --> 00:34:06.900]   that I thought I was already doing, frankly.
[00:34:06.900 --> 00:34:11.820]   I thought I was already doing a lot, but it was very clear that I wasn't.
[00:34:11.820 --> 00:34:14.540]   And we, over time, got to a better place.
[00:34:14.540 --> 00:34:15.540]   Not there yet.
[00:34:15.540 --> 00:34:16.540]   My wife heard this.
[00:34:16.540 --> 00:34:20.260]   She'd be like, "Hey, you still haven't done X, Y, and Z yet."
[00:34:20.260 --> 00:34:24.900]   But it's one where the working on, and I think the biggest thing is acknowledging it.
[00:34:24.900 --> 00:34:27.740]   And there's a really good card game we played.
[00:34:27.740 --> 00:34:29.020]   It's called Fair Play.
[00:34:29.020 --> 00:34:32.880]   And it physically has cards of every single responsibility that you typically have in
[00:34:32.880 --> 00:34:33.880]   a house.
[00:34:33.880 --> 00:34:37.940]   And you deal the cards around who's going to take ownership over each of those things.
[00:34:37.940 --> 00:34:39.200]   And we had done it while we were working.
[00:34:39.200 --> 00:34:41.820]   And then once I stopped working, we had to redo it.
[00:34:41.820 --> 00:34:45.220]   And now because I had so much more time, more of the cards fell in my lap.
[00:34:45.220 --> 00:34:54.420]   I think that was the clear outcome from just having more time doing available to me.
[00:34:54.420 --> 00:34:55.420]   Yeah.
[00:34:55.420 --> 00:34:56.700]   Marriage is a work in progress.
[00:34:56.700 --> 00:34:57.940]   And there's no such thing as 50/50.
[00:34:57.940 --> 00:35:02.420]   So, if you're seeking for 50/50, I think you're going to be severely disappointed.
[00:35:02.420 --> 00:35:09.860]   If you're the stronger person, it's actually up to you to lift the baggage into the upper
[00:35:09.860 --> 00:35:11.460]   container of the airplane.
[00:35:11.460 --> 00:35:12.460]   It's not 50/50.
[00:35:12.460 --> 00:35:15.140]   So, stop thinking 50/50, I think.
[00:35:15.140 --> 00:35:19.300]   For those of you in partnerships and marriages.
[00:35:19.300 --> 00:35:24.660]   As we conclude this episode, I'm curious to know what's next.
[00:35:24.660 --> 00:35:30.020]   Because to me, there's a lot of FOMO in the San Francisco Bay Area and big cities like
[00:35:30.020 --> 00:35:32.140]   New York, Los Angeles, Seattle.
[00:35:32.140 --> 00:35:34.340]   Here there's tech and AI FOMO.
[00:35:34.340 --> 00:35:35.660]   And you came out of tech, right?
[00:35:35.660 --> 00:35:38.700]   So, at least you're still hedged with your wife in tech.
[00:35:38.700 --> 00:35:41.180]   She's going to benefit with Uber stock doing well.
[00:35:41.180 --> 00:35:43.860]   But now there's AI mania.
[00:35:43.860 --> 00:35:45.260]   Do you feel that FOMO?
[00:35:45.260 --> 00:35:49.620]   Like the itch to get back at all into the field?
[00:35:49.620 --> 00:35:54.580]   I think there's definitely some FOMO, particularly as I left, then Facebook stocks literally
[00:35:54.580 --> 00:35:58.460]   skyrocketed to all-time highs immediately afterwards.
[00:35:58.460 --> 00:36:03.500]   But there's the FOMO of looking at those spreadsheets that I had around what my total compensation
[00:36:03.500 --> 00:36:07.680]   would be this year if I still had all the equity that I had.
[00:36:07.680 --> 00:36:12.540]   But then I have to fight it and be like, "Hey, my life wouldn't be any different."
[00:36:12.540 --> 00:36:17.180]   I hit my goals and continuously ground myself and like, "Hey, what are my actual goals in
[00:36:17.180 --> 00:36:22.500]   life and what do I want to achieve and do I need to be working to do that?"
[00:36:22.500 --> 00:36:23.500]   But I think the FOMO is there.
[00:36:23.500 --> 00:36:28.140]   I think that's the reality of it, particularly now within the, "Are we heading into a new
[00:36:28.140 --> 00:36:30.060]   world with AI?
[00:36:30.060 --> 00:36:36.340]   Is the stock market going to continue to grow in the same rate that it has in the past?
[00:36:36.340 --> 00:36:41.600]   Should I be taking advantage of this golden opportunity and try getting into AI and leaning
[00:36:41.600 --> 00:36:42.820]   in and doing that?"
[00:36:42.820 --> 00:36:50.620]   I'm in San Francisco, I'm in the mecca of AI, am I making a mistake by sitting it out?
[00:36:50.620 --> 00:36:54.620]   And that's what I think about and I'm trying to stay close to all of those things.
[00:36:54.620 --> 00:37:00.020]   I think that's one of the things where through my newsletter, it's all around helping big
[00:37:00.020 --> 00:37:03.380]   tech workers be successful financially.
[00:37:03.380 --> 00:37:05.820]   So that forces me to kind of stay plugged in.
[00:37:05.820 --> 00:37:11.940]   So I think as things kind of shift, I'm still plugged in on developments and still plugged
[00:37:11.940 --> 00:37:17.500]   in on the dynamics at each of the big tech companies.
[00:37:17.500 --> 00:37:21.180]   And I think if, again, I can always go back to work.
[00:37:21.180 --> 00:37:23.580]   I think particularly now, again, I'm one year out, so it's still fresh.
[00:37:23.580 --> 00:37:27.740]   I think as it gets closer to being five years out, I think then when it starts getting harder.
[00:37:27.740 --> 00:37:29.780]   I think two, three years out, actually.
[00:37:29.780 --> 00:37:30.780]   Yeah.
[00:37:30.780 --> 00:37:34.320]   I'm in that Goldilocks zone where the option of going back would be relatively easy.
[00:37:34.320 --> 00:37:38.260]   I think it gets exponentially harder from there.
[00:37:38.260 --> 00:37:45.500]   But as of right now, as of hitting that one year milestone, I'm still very content, again,
[00:37:45.500 --> 00:37:50.580]   with the hedge that my wife is still in tech and still benefiting from that.
[00:37:50.580 --> 00:37:56.420]   One of the things I think about is, because I can't get a job in tech, I don't have any
[00:37:56.420 --> 00:37:58.740]   tech skills or nothing.
[00:37:58.740 --> 00:38:03.480]   The way I've thought about it since coming to San Francisco in 2001 is to go long real
[00:38:03.480 --> 00:38:08.080]   estate because every single tech worker, AI, whatever, needs a place.
[00:38:08.080 --> 00:38:14.040]   And by far, the number one thing that people with large financial windfalls do is they
[00:38:14.040 --> 00:38:17.960]   buy a home regardless if the math makes sense or not.
[00:38:17.960 --> 00:38:21.960]   And so what you've seen in the Bay Area and other international cities like New York City,
[00:38:21.960 --> 00:38:28.240]   Hong Kong, Singapore, London, is that the math seldom makes sense from a cash flow perspective,
[00:38:28.240 --> 00:38:31.880]   but it tends to make sense if you see capital appreciation.
[00:38:31.880 --> 00:38:37.760]   So I know you're renting and you are very pro-renting and I think you have a frugal
[00:38:37.760 --> 00:38:44.520]   mindset to you, but if you plan to be here for 5, 10 years, which I think with 85% probability
[00:38:44.520 --> 00:38:51.020]   you will be here for actually 10 years, I would say rerun the numbers and get long real
[00:38:51.020 --> 00:38:58.860]   estate because that capital appreciation potential will way outweigh the savings you have from
[00:38:58.860 --> 00:38:59.860]   renting.
[00:38:59.860 --> 00:39:00.860]   So what are your thoughts on that?
[00:39:00.860 --> 00:39:01.860]   No, I've read a lot of the calculations.
[00:39:01.860 --> 00:39:06.940]   I mean like have no problem renting and always run the numbers, but I think you bring up
[00:39:06.940 --> 00:39:08.100]   a good point.
[00:39:08.100 --> 00:39:10.520]   Those numbers are only as good as the assumptions that you put into it.
[00:39:10.520 --> 00:39:16.540]   And a lot of times you bake in fairly conservative appreciation numbers on the value of the houses.
[00:39:16.540 --> 00:39:22.020]   And if the value of the house increases higher than like, say 3%, then all of a sudden buying
[00:39:22.020 --> 00:39:23.180]   becomes much more lucrative.
[00:39:23.180 --> 00:39:27.660]   And it's always been one where like, hey, in that like 7 to 10 year timeframe, most
[00:39:27.660 --> 00:39:29.580]   of the time there's that break even point.
[00:39:29.580 --> 00:39:35.100]   Right now it's pushing higher than that into like the 10 year plus, but again, all of that
[00:39:35.100 --> 00:39:38.560]   assumes that the capital appreciation is in that 3% range.
[00:39:38.560 --> 00:39:42.180]   If it starts pushing into the 5% plus, which I think historically for a single family home
[00:39:42.180 --> 00:39:48.780]   in San Francisco, isn't unrealistic, then buying can start making a lot more sense.
[00:39:48.780 --> 00:39:57.520]   For me, my biggest concern is making a large outsized mistake.
[00:39:57.520 --> 00:40:00.720]   And it's a lot of like risk minimization.
[00:40:00.720 --> 00:40:06.900]   And for me, only now I can be certain, like ish, that I'll be in San Francisco for five
[00:40:06.900 --> 00:40:07.900]   years.
[00:40:07.900 --> 00:40:13.980]   And I think other people are more certain than I am in my propensity of actually staying.
[00:40:13.980 --> 00:40:19.620]   But before we got into the kindergarten, it was always like, maybe we leave before kindergarten.
[00:40:19.620 --> 00:40:23.100]   Maybe we leave now before middle school.
[00:40:23.100 --> 00:40:24.540]   Who knows whether we actually...
[00:40:24.540 --> 00:40:29.940]   If we don't leave, and we stay in a place long term, then I think buying can make sense.
[00:40:29.940 --> 00:40:31.620]   I'm not inherently against buying.
[00:40:31.620 --> 00:40:37.140]   And this year, one of the things I'm doing is spending significantly more on my rent.
[00:40:37.140 --> 00:40:41.920]   And I think we're just about to lock down a two-year lease that's like much more expensive.
[00:40:41.920 --> 00:40:46.540]   And it's for a single family home, again, walking distance to my daughter's school.
[00:40:46.540 --> 00:40:51.220]   And I think that will be kind of like a litmus test in terms of like, "Hey, let's see how
[00:40:51.220 --> 00:40:54.660]   we like the single family home life in San Francisco."
[00:40:54.660 --> 00:40:55.660]   Yes, we're renting.
[00:40:55.660 --> 00:40:57.380]   Yes, it's not the exact same thing as ownership.
[00:40:57.380 --> 00:41:01.020]   Yes, we're not gonna take advantage of a lot of the flexibility and benefits that come
[00:41:01.020 --> 00:41:02.980]   from actually owning.
[00:41:02.980 --> 00:41:07.580]   But I think it will be kind of like testing the waters in terms of, is that the life that
[00:41:07.580 --> 00:41:09.020]   we actually want?
[00:41:09.020 --> 00:41:11.380]   And do we want to have that longer term?
[00:41:11.380 --> 00:41:13.260]   And then it's around figuring out how to make it work.
[00:41:13.260 --> 00:41:15.220]   So I have no problem renting.
[00:41:15.220 --> 00:41:20.140]   But as soon as I'm convinced that I'll be somewhere for 10 years, or like, again, I
[00:41:20.140 --> 00:41:21.140]   will buy again.
[00:41:21.140 --> 00:41:24.540]   Like I owned a house when I used to live in Austin before moving to San Francisco.
[00:41:24.540 --> 00:41:26.260]   I have nothing against homeownership.
[00:41:26.260 --> 00:41:32.100]   It's just the numbers have always been so challenging in San Francisco to make it a
[00:41:32.100 --> 00:41:33.100]   easy decision.
[00:41:33.100 --> 00:41:34.900]   It's never been an easy decision in the Bay Area.
[00:41:34.900 --> 00:41:39.060]   It's always one where the numbers get kind of fuzzy.
[00:41:39.060 --> 00:41:44.420]   And the amount a mortgage costs versus rent costs in the short term.
[00:41:44.420 --> 00:41:47.980]   If you don't assume appreciation, it's just hard to pencil it out.
[00:41:47.980 --> 00:41:49.260]   With appreciation again, it changes.
[00:41:49.260 --> 00:41:56.300]   But again, that's where I have always leaned on like, let me just rent and I'm disciplined
[00:41:56.300 --> 00:41:58.460]   enough to invest the difference.
[00:41:58.460 --> 00:41:59.460]   I think that's the big thing.
[00:41:59.460 --> 00:42:00.460]   Right.
[00:42:00.460 --> 00:42:01.460]   Which is very important.
[00:42:01.460 --> 00:42:03.180]   Which is the most important thing for all these calculators.
[00:42:03.180 --> 00:42:05.300]   It assumes you're investing the difference.
[00:42:05.300 --> 00:42:09.860]   And if that's not the case, then the forced savings of a mortgage might be more beneficial
[00:42:09.860 --> 00:42:11.180]   than most people realize.
[00:42:11.180 --> 00:42:12.180]   Yeah.
[00:42:12.180 --> 00:42:13.180]   All right.
[00:42:13.180 --> 00:42:17.100]   Well, it sounds like you got a lot of things to think about.
[00:42:17.100 --> 00:42:21.340]   Congrats on the new rental house.
[00:42:21.340 --> 00:42:23.580]   And I'm looking forward to seeing what's next.
[00:42:23.580 --> 00:42:28.100]   If listeners want to subscribe to your Fang Fire newsletter, how do they find you?
[00:42:28.100 --> 00:42:29.100]   It'll be in the show.
[00:42:29.100 --> 00:42:30.860]   You can find me at FangFire.com.
[00:42:30.860 --> 00:42:34.340]   That's F-A-N-G Fire dot com.
[00:42:34.340 --> 00:42:38.060]   And that will redirect you over to my newsletter on Substack.
[00:42:38.060 --> 00:42:43.940]   And that's where you'll find me writing probably like twice a month on all things tech and
[00:42:43.940 --> 00:42:44.940]   fire.
[00:42:44.940 --> 00:42:45.940]   All right.
[00:42:45.940 --> 00:42:46.940]   Twice a month.
[00:42:46.940 --> 00:42:47.940]   That's pretty good.
[00:42:47.940 --> 00:42:48.940]   It's a pretty lax.
[00:42:48.940 --> 00:42:49.940]   What about once a week?
[00:42:49.940 --> 00:42:50.940]   So that was one of the things.
[00:42:50.940 --> 00:42:53.740]   I thought I was going to be writing a significant amount more.
[00:42:53.740 --> 00:42:55.620]   But I really found that cadence there.
[00:42:55.620 --> 00:42:59.300]   It's like, I feel good around twice a month and continuing that up.
[00:42:59.300 --> 00:43:05.780]   I think once a week, it turned into the same kind of grind and dread that I had from working
[00:43:05.780 --> 00:43:08.820]   and it kind of changed the dynamic a little bit.
[00:43:08.820 --> 00:43:10.220]   No, I hear you.
[00:43:10.220 --> 00:43:11.340]   I got to think about that too.
[00:43:11.340 --> 00:43:16.060]   I might go on a summer schedule and maybe publish twice a week with actually a newsletter
[00:43:16.060 --> 00:43:18.720]   instead of three times a week and a newsletter.
[00:43:18.720 --> 00:43:20.580]   I don't want to feel that grind.
[00:43:20.580 --> 00:43:21.580]   Too old.
[00:43:21.580 --> 00:43:22.580]   Yeah.
[00:43:22.580 --> 00:43:24.180]   It's just finding the right balance.
[00:43:24.180 --> 00:43:25.180]   I think that's the big thing.
[00:43:25.180 --> 00:43:33.020]   I would say for me that more than twice a month ended up just being work.
[00:43:33.020 --> 00:43:36.180]   I probably should be doing more and be more consistent.
[00:43:36.180 --> 00:43:43.140]   I think that's the one thing that if I really wanted to make this a business and a career,
[00:43:43.140 --> 00:43:44.220]   but I don't have that pressure to.
[00:43:44.220 --> 00:43:47.620]   So I think that's one of the things that let me be a little bit more lax in terms of how
[00:43:47.620 --> 00:43:51.100]   often I write, how often I publish and how much time I put into it.
[00:43:51.100 --> 00:43:52.100]   Yeah.
[00:43:52.100 --> 00:43:53.100]   All right, Andre.
[00:43:53.100 --> 00:43:54.100]   We'll chat again.
[00:43:54.100 --> 00:43:55.100]   Great having you on.
[00:43:55.100 --> 00:43:56.100]   It was a pleasure, Stan.
[00:43:56.100 --> 00:43:57.100]   Thanks again.
[00:43:57.100 --> 00:43:58.100]   Thanks.
[00:43:58.100 --> 00:43:59.100]   Take care.
[00:43:59.100 --> 00:44:00.100]   All right, everyone.
[00:44:00.100 --> 00:44:02.260]   If you enjoyed this podcast, I'd love a share, subscribe and a positive review.
[00:44:02.260 --> 00:44:04.340]   It helps keep me going.
[00:44:04.340 --> 00:44:07.220]   Every single episode takes hours and hours to produce.
[00:44:07.220 --> 00:44:11.900]   And if you want to keep in touch, check out the Financial Samurai newsletter at financialsamurai.com/news.
[00:44:11.900 --> 00:44:14.900]   Talk to you all later.
[00:44:14.900 --> 00:44:19.900]   Bye.
[00:44:19.900 --> 00:44:22.240]   (explosion)
[00:44:22.240 --> 00:44:32.240]   [BLANK_AUDIO]

