
[00:00:00.040 --> 00:00:10.640]   care
[00:18:59.500 --> 00:18:59.500]   I agree with you so far in my method of analysis here Tim?
[00:18:59.520 --> 00:19:29.520]   I agree with you so far in my method of analysis here Tim?
[00:19:29.520 --> 00:19:29.520]   I agree with you so far in my method of analysis here Tim?
[00:19:29.520 --> 00:19:29.520]   I agree with you so far in my method of analysis here Tim?
[00:19:29.520 --> 00:19:29.520]   I agree with you so far in my method of analysis here Tim?
[00:19:29.520 --> 00:19:29.520]   I agree with you so far in my method of analysis here Tim?
[00:19:29.520 --> 00:19:29.520]   I agree with you so far in my method of analysis here Tim?
[00:19:29.520 --> 00:19:29.520]   I agree with you so far in my method of analysis here Tim?
[00:19:29.520 --> 00:19:29.520]   I agree with you so far in my method of analysis here Tim?
[00:19:29.520 --> 00:19:29.520]   I agree with you so far in my method of analysis here Tim?
[00:19:29.520 --> 00:19:29.520]   I agree with you so far in my method of analysis here Tim?
[00:19:29.520 --> 00:19:29.520]   I agree with you so far in my method of analysis here Tim?
[00:19:29.520 --> 00:19:29.520]   I agree with you so far in my method of analysis here Tim?
[00:19:29.520 --> 00:19:29.520]   I agree with you so far in my method of analysis here Tim?
[00:19:29.520 --> 00:19:59.540]   I agree with you so far in my method of analysis here Tim?
[00:19:59.540 --> 00:19:59.540]   I agree with you so far in my method of analysis here Tim?
[00:19:59.540 --> 00:19:59.540]   I agree with you so far in my method of analysis here Tim?
[00:19:59.540 --> 00:19:59.540]   I agree with you so far in my method of analysis here Tim?
[00:19:59.540 --> 00:19:59.540]   I agree with you so far in my method of analysis here Tim?
[00:19:59.540 --> 00:19:59.540]   I agree with you so far in my method of analysis here Tim?
[00:19:59.540 --> 00:19:59.540]   I agree with you so far in my method of analysis here Tim?
[00:19:59.540 --> 00:19:59.540]   I agree with you so far in my method of analysis here Tim?
[00:19:59.540 --> 00:19:59.540]   I agree with you so far in my method of analysis here Tim?
[00:19:59.560 --> 00:20:29.560]   I agree with you so far in my method of analysis here Tim?
[00:20:29.560 --> 00:20:29.560]   I agree with you so far in my method of analysis here Tim?
[00:20:29.560 --> 00:20:29.560]   I agree with you so far in my method of analysis here Tim?
[00:20:29.560 --> 00:20:29.560]   I agree with you so far in my method of analysis here Tim?
[00:20:29.560 --> 00:20:29.560]   I agree with you so far in my method of analysis here Tim?
[00:20:29.560 --> 00:20:29.560]   I agree with you so far in my method of analysis here Tim?
[00:20:29.560 --> 00:20:29.560]   I agree with you so far in my method of analysis here Tim?
[00:20:29.560 --> 00:20:29.560]   I agree with you so far in my method of analysis here Tim?
[00:20:29.560 --> 00:20:29.560]   I agree with you so far in my method of analysis here Tim?
[00:20:29.560 --> 00:20:29.560]   I agree with you so far in my method of analysis here Tim?
[00:20:29.560 --> 00:20:29.560]   I agree with you so far in my method of analysis here Tim?
[00:20:29.560 --> 00:20:29.560]   I agree with you so far in my method of analysis here Tim?
[00:20:29.560 --> 00:20:29.560]   I agree with you so far in my method of analysis here Tim?
[00:20:29.560 --> 00:20:59.580]   I agree with you so far in my method of analysis here Tim?
[00:20:59.580 --> 00:20:59.580]   I agree with you so far in my method of analysis here Tim?
[00:20:59.580 --> 00:20:59.580]   I agree with you so far in my method of analysis here Tim?
[00:20:59.580 --> 00:20:59.580]   I agree with you so far in my method of analysis here Tim?
[00:20:59.580 --> 00:20:59.580]   I agree with you so far in my method of analysis here Tim?
[00:20:59.580 --> 00:20:59.580]   I agree with you so far in my method of analysis here Tim?
[00:20:59.580 --> 00:20:59.580]   I agree with you so far in my method of analysis here Tim?
[00:20:59.580 --> 00:20:59.580]   I agree with you so far in my method of analysis here Tim?
[00:20:59.580 --> 00:20:59.580]   I agree with you so far in my method of analysis here Tim?
[00:20:59.600 --> 00:21:29.600]   I agree with you so far in my method of analysis here Tim?
[00:21:29.600 --> 00:21:29.600]   I agree with you so far in my method of analysis here Tim?
[00:21:29.600 --> 00:21:29.600]   I agree with you so far in my method of analysis here Tim?
[00:21:29.600 --> 00:21:29.600]   I agree with you so far in my method of analysis here Tim?
[00:21:29.600 --> 00:21:29.600]   I agree with you so far in my method of analysis here Tim?
[00:21:29.600 --> 00:21:29.600]   I agree with you so far in my method of analysis here Tim?
[00:21:29.600 --> 00:21:29.600]   I agree with you so far in my method of analysis here Tim?
[00:21:29.600 --> 00:21:29.600]   I agree with you so far in my method of analysis here Tim?
[00:21:29.600 --> 00:21:29.600]   I agree with you so far in my method of analysis here Tim?
[00:21:29.600 --> 00:21:29.600]   I agree with you so far in my method of analysis here Tim?
[00:21:29.600 --> 00:21:29.600]   I agree with you so far in my method of analysis here Tim?
[00:21:29.600 --> 00:21:29.600]   I agree with you so far in my method of analysis here Tim?
[00:21:29.600 --> 00:21:29.600]   I agree with you so far in my method of analysis here Tim?
[00:21:29.640 --> 00:21:59.620]   I agree with you so far in my method of analysis here Tim?
[00:21:59.620 --> 00:21:59.620]   I agree with you so far in my method of analysis here Tim?
[00:21:59.620 --> 00:21:59.620]   I agree with you so far in my method of analysis here Tim?
[00:21:59.620 --> 00:21:59.620]   I agree with you so far in my method of analysis here Tim?
[00:21:59.620 --> 00:21:59.620]   I agree with you so far in my method of analysis here Tim?
[00:21:59.620 --> 00:21:59.620]   I agree with you so far in my method of analysis here Tim?
[00:21:59.620 --> 00:21:59.620]   I agree with you so far in my method of analysis here Tim?
[00:21:59.620 --> 00:21:59.620]   I agree with you so far in my method of analysis here Tim?
[00:21:59.620 --> 00:21:59.620]   I agree with you so far in my method of analysis here Tim?
[00:21:59.620 --> 00:21:59.620]   I agree with you so far in my method of analysis here Tim?
[00:21:59.640 --> 00:22:29.640]   I agree with you so far in my method of analysis here Tim?
[00:22:29.640 --> 00:22:29.640]   I agree with you so far in my method of analysis here Tim?
[00:22:29.640 --> 00:22:29.640]   I agree with you so far in my method of analysis here Tim?
[00:22:29.640 --> 00:22:29.640]   I agree with you so far in my method of analysis here Tim?
[00:22:29.640 --> 00:22:29.640]   I agree with you so far in my method of analysis here Tim?
[00:22:29.640 --> 00:22:29.640]   I agree with you so far in my method of analysis here Tim?
[00:22:29.640 --> 00:22:29.640]   I agree with you so far in my method of analysis here Tim?
[00:22:29.640 --> 00:22:29.640]   I agree with you so far in my method of analysis here Tim?
[00:22:29.640 --> 00:22:29.640]   I agree with you so far in my method of analysis here Tim?
[00:22:29.640 --> 00:22:29.640]   I agree with you so far in my method of analysis here Tim?
[00:22:29.640 --> 00:22:29.640]   I agree with you so far in my method of analysis here Tim?
[00:22:29.640 --> 00:22:29.640]   I agree with you so far in my method of analysis here Tim?
[00:22:29.640 --> 00:22:29.640]   I agree with you so far in my method of analysis here Tim?
[00:22:29.640 --> 00:22:59.660]  ,
[00:22:59.660 --> 00:22:59.660]   I agree with you so far in my method of analysis here Tim?
[00:22:59.660 --> 00:22:59.660]   I agree with you so far in my method of analysis here Tim?
[00:22:59.660 --> 00:22:59.660]   I agree with you so far in my method of analysis here Tim?
[00:22:59.660 --> 00:22:59.660]   I agree with you so far in my method of analysis here Tim?
[00:22:59.660 --> 00:22:59.660]   I agree with you so far in my method of analysis here Tim?
[00:22:59.660 --> 00:22:59.660]   I agree with you so far in my method of analysis here Tim?
[00:22:59.660 --> 00:22:59.660]   I agree with you so far in my method of analysis here Tim?
[00:22:59.660 --> 00:22:59.660]   I agree with you so far in my method of analysis here Tim?
[00:22:59.660 --> 00:22:59.660]   I agree with you so far in my method of analysis here Tim?
[00:22:59.680 --> 00:23:29.680]   I agree with you so far in my method of analysis here Tim?
[00:23:29.680 --> 00:23:29.680]   I agree with you so far in my method of analysis here Tim?
[00:23:29.680 --> 00:23:29.680]   I agree with you so far in my method of analysis here Tim?
[00:23:29.680 --> 00:23:29.680]   I agree with you so far in my method of analysis here Tim?
[00:23:29.680 --> 00:23:29.680]   I agree with you so far in my method of analysis here Tim?
[00:23:29.680 --> 00:23:29.680]   I agree with you so far in my method of analysis here Tim?
[00:23:29.680 --> 00:23:29.680]   I agree with you so far in my method of analysis here Tim?
[00:23:29.680 --> 00:23:29.680]   I agree with you so far in my method of analysis here Tim?
[00:23:29.680 --> 00:23:29.680]   I agree with you so far in my method of analysis here Tim?
[00:23:29.680 --> 00:23:29.680]   I agree with you so far in my method of analysis here Tim?
[00:23:29.680 --> 00:23:29.680]   I agree with you so far in my method of analysis here Tim?
[00:23:29.680 --> 00:23:29.680]   I agree with you so far in my method of analysis here Tim?
[00:23:29.680 --> 00:23:29.680]   I agree with you so far in my method of analysis here Tim?
[00:23:29.680 --> 00:23:59.700]  ,
[00:23:59.700 --> 00:23:59.700]   I agree with you so far in my method of analysis here Tim?
[00:23:59.700 --> 00:23:59.700]   I agree with you so far in my method of analysis here Tim?
[00:23:59.700 --> 00:23:59.700]   I agree with you so far in my method of analysis here Tim?
[00:23:59.700 --> 00:23:59.700]   I agree with you so far in my method of analysis here Tim?
[00:23:59.700 --> 00:23:59.700]   I agree with you so far in my method of analysis here Tim?
[00:23:59.700 --> 00:23:59.700]   I agree with you so far in my method of analysis here Tim?
[00:23:59.700 --> 00:23:59.700]   I agree with you so far in my method of analysis here Tim?
[00:23:59.700 --> 00:23:59.700]   I agree with you so far in my method of analysis here Tim?
[00:23:59.720 --> 00:24:29.720]   I agree with you so far in my method of analysis here Tim?
[00:24:29.720 --> 00:24:29.720]   I agree with you so far in my method of analysis here Tim?
[00:24:29.720 --> 00:24:29.720]   I agree with you so far in my method of analysis here Tim?
[00:24:29.720 --> 00:24:29.720]   I agree with you so far in my method of analysis here Tim?
[00:24:29.720 --> 00:24:29.720]   I agree with you so far in my method of analysis here Tim?
[00:24:29.720 --> 00:24:29.720]   I agree with you so far in my method of analysis here Tim?
[00:24:29.720 --> 00:24:29.720]   I agree with you so far in my method of analysis here Tim?
[00:24:29.720 --> 00:24:29.720]   I agree with you so far in my method of analysis here Tim?
[00:24:29.720 --> 00:24:29.720]   I agree with you so far in my method of analysis here Tim?
[00:24:29.720 --> 00:24:29.720]   I agree with you so far in my method of analysis here Tim?
[00:24:29.720 --> 00:24:29.720]   I agree with you so far in my method of analysis here Tim?
[00:24:29.720 --> 00:24:29.720]   I agree with you so far in my method of analysis here Tim?
[00:24:29.720 --> 00:24:29.720]   I agree with you so far in my method of analysis here Tim?
[00:24:29.760 --> 00:24:59.740]   I agree with you so far in my method of analysis here Tim?
[00:24:59.740 --> 00:24:59.740]   I agree with you so far in my method of analysis here Tim?
[00:24:59.740 --> 00:24:59.740]   I agree with you so far in my method of analysis here Tim?
[00:24:59.740 --> 00:24:59.740]   I agree with you so far in my method of analysis here Tim?
[00:24:59.740 --> 00:24:59.740]   I agree with you so far in my method of analysis here Tim?
[00:24:59.740 --> 00:24:59.740]   I agree with you so far in my method of analysis here Tim?
[00:24:59.740 --> 00:24:59.740]   I agree with you so far in my method of analysis here Tim?
[00:24:59.740 --> 00:24:59.740]   I agree with you so far in my method of analysis here Tim?
[00:24:59.740 --> 00:24:59.740]   I agree with you so far in my method of analysis here Tim?
[00:24:59.740 --> 00:24:59.740]   I agree with you so far in my method of analysis here Tim?
[00:24:59.760 --> 00:25:29.760]   I agree with you so far in my method of analysis here Tim?
[00:25:29.760 --> 00:25:29.760]   I agree with you so far in my method of analysis here Tim?
[00:25:29.760 --> 00:25:29.760]   I agree with you so far in my method of analysis here Tim?
[00:25:29.760 --> 00:25:29.760]   I agree with you so far in my method of analysis here Tim?
[00:25:29.760 --> 00:25:29.760]   I agree with you so far in my method of analysis here Tim?
[00:25:29.760 --> 00:25:29.760]   I agree with you so far in my method of analysis here Tim?
[00:25:29.760 --> 00:25:29.760]   I agree with you so far in my method of analysis here Tim?
[00:25:29.760 --> 00:25:29.760]   I agree with you so far in my method of analysis here Tim?
[00:25:29.760 --> 00:25:29.760]   I agree with you so far in my method of analysis here Tim?
[00:25:29.760 --> 00:25:29.760]   I agree with you so far in my method of analysis here Tim?
[00:25:29.760 --> 00:25:29.760]   I agree with you so far in my method of analysis here Tim?
[00:25:29.760 --> 00:25:29.760]   I agree with you so far in my method of analysis here Tim?
[00:25:29.760 --> 00:25:29.760]   I agree with you so far in my method of analysis here Tim?
[00:25:29.780 --> 00:25:59.780]   I agree with you so far in my method of analysis here Tim?
[00:25:59.780 --> 00:25:59.780]   I agree with you so far in my method of analysis here Tim?
[00:25:59.780 --> 00:25:59.780]   I agree with you so far in my method of analysis here Tim?
[00:25:59.780 --> 00:25:59.780]   I agree with you so far in my method of analysis here Tim?
[00:25:59.780 --> 00:25:59.780]   I agree with you so far in my method of analysis here Tim?
[00:25:59.780 --> 00:25:59.780]   I agree with you so far in my method of analysis here Tim?
[00:25:59.780 --> 00:25:59.780]   I agree with you so far in my method of analysis here Tim?
[00:25:59.780 --> 00:25:59.780]   I agree with you so far in my method of analysis here Tim?
[00:25:59.780 --> 00:25:59.780]   I agree with you so far in my method of analysis here Tim?
[00:25:59.780 --> 00:25:59.780]   I agree with you so far in my method of analysis here Tim?
[00:25:59.780 --> 00:25:59.780]   I agree with you so far in my method of analysis here Tim?
[00:25:59.780 --> 00:26:29.800]  ,
[00:26:29.800 --> 00:26:29.800]   That's what makes a ditch digger and a slave master both of equal worth.
[00:26:29.800 --> 00:26:29.800]   That's what makes a ditch digger and a slave master both of equal worth.
[00:26:29.800 --> 00:26:29.800]   That's what makes a ditch digger and a slave master both of equal worth.
[00:26:29.800 --> 00:26:29.800]   That's what makes an employer and employee both of equal worth.
[00:26:29.800 --> 00:26:29.800]   That's what makes a ditch digger and a slave master both of equal worth.
[00:26:29.800 --> 00:26:29.800]   That's what makes an employer and employee both of equal worth.
[00:26:29.800 --> 00:26:29.800]   That's what makes a ditch digger and a slave master both of equal worth.
[00:26:29.800 --> 00:26:29.800]   That's what makes an employer and employee both of equal worth.
[00:26:29.800 --> 00:26:29.800]   That's what makes an employer and employee both of equal worth.
[00:26:29.800 --> 00:26:29.800]   That's what makes an employer and employee both of equal worth. That's what makes a ditch digger and an employee both of equal worth.
[00:26:29.820 --> 00:26:59.820]   That's what makes an employer and employee both of equal worth.
[00:26:59.820 --> 00:26:59.820]   It's the fact that they are human and as a human they are fundamentally valuable because of their humanness.
[00:26:59.860 --> 00:27:29.840]   and their humanness.
[00:27:29.840 --> 00:27:29.840]   It's the fact that they are human and their humanness.
[00:27:29.840 --> 00:27:29.840]   It's the fact that they are human and their humanness.
[00:27:29.840 --> 00:27:29.840]   It's the fact that they are human and their humanness.
[00:27:29.840 --> 00:27:29.840]   It's the fact that they are human and their humanness.
[00:27:29.840 --> 00:27:29.840]   It's the fact that they are human and their humanness.
[00:27:29.840 --> 00:27:29.840]   It's the fact that they are human and their humanness.
[00:27:29.840 --> 00:27:29.840]   It's the fact that they are human and their humanness.
[00:27:29.840 --> 00:27:29.840]   It's the fact that they are human and their humanness.
[00:27:29.840 --> 00:27:29.840]   It's the fact that they are human and their humanness.
[00:27:29.840 --> 00:27:29.840]   It's the fact that they are human and their humanness.
[00:27:29.840 --> 00:27:29.840]   It's the fact that they are human and their humanness.
[00:27:29.840 --> 00:27:29.840]   It's the fact that they are human and their humanness.
[00:27:29.840 --> 00:27:29.840]   It's the fact that they are human and their humanness.
[00:27:29.860 --> 00:27:59.860]   It's the fact that they are human and their humanness.
[00:27:59.860 --> 00:27:59.860]   It's the fact that they are human and their humanness.
[00:27:59.860 --> 00:27:59.860]   It's the fact that they are human and their humanness.
[00:27:59.860 --> 00:27:59.860]   It's the fact that they are human and their humanness.
[00:27:59.860 --> 00:27:59.860]   It's the fact that they are human and their humanness.
[00:27:59.860 --> 00:27:59.860]   It's the fact that they are human and their humanness.
[00:27:59.860 --> 00:27:59.860]   It's the fact that they are human and their humanness.
[00:27:59.860 --> 00:27:59.860]   It's the fact that they are human and their humanness.
[00:27:59.860 --> 00:27:59.860]   It's the fact that they are human and their humanness.
[00:27:59.860 --> 00:27:59.860]   It's the fact that they are human and their humanness.
[00:27:59.860 --> 00:27:59.860]   It's the fact that they are human and their humanness.
[00:27:59.860 --> 00:27:59.860]   It's the fact that they are human and their humanness.
[00:27:59.860 --> 00:27:59.860]   It's the fact that they are human and their humanness.
[00:27:59.900 --> 00:28:29.880]  ,
[00:28:29.880 --> 00:28:29.880]   It's the fact that they are human and their humanness.
[00:28:29.880 --> 00:28:29.880]   It's the fact that they are human and their humanness.
[00:28:29.880 --> 00:28:29.880]   It's the fact that they are human and their humanness.
[00:28:29.880 --> 00:28:29.880]   It's the fact that they are human and their humanness.
[00:28:29.880 --> 00:28:29.880]   It's the fact that they are human and their humanness.
[00:28:29.880 --> 00:28:29.880]   It's the fact that they are human and their humanness.
[00:28:29.880 --> 00:28:29.880]   It's the fact that they are human and their humanness.
[00:28:29.880 --> 00:28:29.880]   It's the fact that they are human and their humanness.
[00:28:29.880 --> 00:28:29.880]   It's the fact that they are human and their humanness.
[00:28:29.880 --> 00:28:29.880]   It's the fact that they are human and their humanness.
[00:28:29.900 --> 00:28:59.900]   It's the fact that they are human and their humanness.
[00:28:59.900 --> 00:28:59.900]   It's the fact that they are human and their humanness.
[00:28:59.900 --> 00:28:59.900]   It's the fact that they are human and their humanness.
[00:28:59.900 --> 00:28:59.900]   It's the fact that they are human and their humanness.
[00:28:59.900 --> 00:28:59.900]   It's the fact that they are human and their humanness.
[00:28:59.900 --> 00:28:59.900]   It's the fact that they are human and their humanness.
[00:28:59.900 --> 00:28:59.900]   It's the fact that they are human and their humanness.
[00:28:59.900 --> 00:28:59.900]   It's the fact that they are human and their humanness.
[00:28:59.900 --> 00:28:59.900]   It's the fact that they are human and their humanness.
[00:28:59.900 --> 00:28:59.900]   It's the fact that they are human and their humanness.
[00:28:59.900 --> 00:28:59.900]   It's the fact that they are human and their humanness.
[00:28:59.900 --> 00:28:59.900]   It's the fact that they are human and their humanness.
[00:28:59.900 --> 00:28:59.900]   It's the fact that they are human and their humanness.
[00:28:59.900 --> 00:29:29.920]  .
[00:29:29.920 --> 00:29:29.920]   It's the fact that they are human and their humanness.
[00:29:29.920 --> 00:29:29.920]   It's the fact that they are human and their humanness.
[00:29:29.920 --> 00:29:29.920]   It's the fact that they are human and their humanness.
[00:29:29.920 --> 00:29:29.920]   It's the fact that they are human and their humanness.
[00:29:29.920 --> 00:29:29.920]   It's the fact that they are human and their humanness.
[00:29:29.920 --> 00:29:29.920]   It's the fact that they are human and their humanness.
[00:29:29.920 --> 00:29:29.920]   It's the fact that they are human and their humanness.
[00:29:29.920 --> 00:29:29.920]   It's the fact that they are human and their humanness.
[00:29:29.920 --> 00:29:29.920]   It's the fact that they are human and their humanness.
[00:29:29.920 --> 00:29:29.920]   It's the fact that they are human and their humanness.
[00:29:29.940 --> 00:29:59.940]   It's the fact that they are human and their humanness.
[00:29:59.940 --> 00:29:59.940]   It's the fact that they are human and their humanness.
[00:29:59.940 --> 00:29:59.940]   It's the fact that they are human and their humanness.
[00:29:59.940 --> 00:29:59.940]   It's the fact that they are human and their humanness.
[00:29:59.940 --> 00:29:59.940]   It's the fact that they are human and their humanness.
[00:29:59.940 --> 00:29:59.940]   It's the fact that they are human and their humanness.
[00:29:59.940 --> 00:29:59.940]   It's the fact that they are human and their humanness.
[00:29:59.940 --> 00:29:59.940]   It's the fact that they are human and their humanness.
[00:29:59.940 --> 00:29:59.940]   It's the fact that they are human and their humanness.
[00:29:59.940 --> 00:29:59.940]   It's the fact that they are human and their humanness.
[00:29:59.940 --> 00:29:59.940]   It's the fact that they are human and their humanness.
[00:29:59.940 --> 00:29:59.940]   It's the fact that they are human and their humanness.
[00:29:59.940 --> 00:29:59.940]   It's the fact that they are human and their humanness.
[00:29:59.960 --> 00:30:29.960]   It's the fact that they are human and their humanness.
[00:30:29.960 --> 00:30:29.960]   It's the fact that they are human and their humanness.
[00:30:29.960 --> 00:30:29.960]   It's the fact that they are human and their humanness.
[00:30:29.960 --> 00:30:29.960]   It's the fact that they are human and their humanness.
[00:30:29.960 --> 00:30:29.960]   It's the fact that they are human and their humanness.
[00:30:29.960 --> 00:30:29.960]   It's the fact that they are human and their humanness.
[00:30:29.960 --> 00:30:29.960]   It's the fact that they are human and their humanness.
[00:30:29.960 --> 00:30:29.960]   It's the fact that they are human and their humanness.
[00:30:29.960 --> 00:30:29.960]   It's the fact that they are human and their humanness.
[00:30:29.960 --> 00:30:29.960]   It's the fact that they are human and their humanness.
[00:30:29.960 --> 00:30:29.960]   It's the fact that they are human and their humanness.
[00:30:29.960 --> 00:30:29.960]   It's the fact that they are human and their humanness.
[00:30:30.000 --> 00:30:59.980]  ,
[00:30:59.980 --> 00:30:59.980]   It's the fact that they are human and their humanness.
[00:30:59.980 --> 00:30:59.980]   It's the fact that they are human and their humanness.
[00:30:59.980 --> 00:30:59.980]   It's the fact that they are human and their humanness.
[00:30:59.980 --> 00:30:59.980]   It's the fact that they are human and their humanness.
[00:30:59.980 --> 00:30:59.980]   It's the fact that they are human and their humanness.
[00:30:59.980 --> 00:30:59.980]   It's the fact that they are human and their humanness.
[00:30:59.980 --> 00:30:59.980]   It's the fact that they are human and their humanness.
[00:30:59.980 --> 00:30:59.980]   It's the fact that they are human and their humanness.
[00:30:59.980 --> 00:30:59.980]   It's the fact that they are human and their humanness.
[00:30:59.980 --> 00:30:59.980]   and their humanness. It's the fact that they are human and their humanness.
[00:31:00.020 --> 00:31:07.640]   acquire
[00:31:07.640 --> 00:31:10.300]   great,
[00:31:10.300 --> 00:31:24.100]   talk aboutiiii
[00:31:24.100 --> 00:31:28.040]   I I I I'm 1, and, and, and, and, and, and, and, I, EST WE B End B Bar M P K глаза Secret P defectface done, Eagles event. The.oman. W. ay. ont.網. care. that, ., ay, .,erst., me, laying,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, study the r., like, end,ing, rated.視 go Пот doesn
[00:31:28.040 --> 00:31:28.260]   priestsed but anywhere 열� the liegen views worked even care. comedian creates a peer ją throw heart caveaged the
[00:31:28.360 --> 00:31:36.300]   in
[00:31:36.300 --> 00:31:39.240]   con in the
[00:31:39.240 --> 00:31:39.260]  這一
[00:32:25.200 --> 00:32:25.200]   and
[00:33:22.120 --> 00:33:50.520]   posed by me.
[00:33:50.560 --> 00:34:18.960]  ств.com/src.html
[00:34:18.960 --> 00:34:18.960]   instead of, you know, rich respect, we could have toleration. Instead of, you know, very well behaved children, we could have children that are sort of behaved, not entirely insubordinate. Instead of being able
[00:34:18.960 --> 00:34:18.960]   instead of being able
[00:34:18.960 --> 00:34:18.960]   instead of being able
[00:34:47.400 --> 00:34:47.400]   to train our children in the, to nurture our children and train them in the way they should go in everything, we'll have an input level of 20%. Well, fast forward. You're 50 years old, your children are adults, you're 70 years old. And so you achieved results of a six or a seven instead of a ten. Is that worth 1.5 million dollars? And you don't have to answer because of course that's a very personal question.
[00:34:47.400 --> 00:34:47.400]   And so you achieved results of a six or a seven instead of a ten. Is that worth 1.5 million dollars? And you don't have to answer because of course that's a very personal question.
[00:34:47.400 --> 00:34:47.400]   And so you achieved results of a six or a seven instead of a ten. Is that worth 1.5 million dollars? And you don't have to answer because of course that's a very personal question.
[00:34:47.440 --> 00:35:15.840]  's how I look at it. Is that if I know something is ideal, then let me find a way to get something that's ideal. And for me the reason why children and doing the best that I can as a parent is important is because there's probably not going to be that many people in my life who are going to truly love and support me and care for me throughout my entire lifetime.
[00:35:15.840 --> 00:35:15.840]   is important is because there's probably not going to be that many people in my life who are going to truly love and support me and care for me throughout my entire lifetime.
[00:35:15.840 --> 00:35:16.840]   We're all fortunate if at the end of our lives we're all fortunate if at the end of our lives are not going to achieve that many people who are not going to achieve and care for us.
[00:35:16.880 --> 00:35:28.300]  ép money all in allow
[00:35:28.300 --> 00:35:44.680]   my with, and,,,,,, us invest the itself. I'm a good of the end of the wiz continue to lot. I have a good, look, "G" 혹, ".,", ", ", ",", ", ", these are aヤ " cover the good Jeg though
[00:35:46.880 --> 00:35:57.960]  е
[00:35:57.960 --> 00:36:14.440]   provide the is in likeר accountable 놀� think child in Pri I In - Be - This - - - -, -, -, like, of, and,ried,, like, work, is a, start, start, controversy, spices,給,인지, introduced, character, �, drawn, damned,對, saud...社... shaving... pee... Appro我覺得... نہ...
[00:36:14.440 --> 00:36:15.940]   squeezed... count... shutdown... I was... è... ah... expect... pun... tea... though... make... it's... determine... dead... É社... curriculum... I就... plan...on... Jo... gun... locker... count... live... find... depends...μα... llev... determine... burned... even...ает... Zμ... GC,
[00:36:16.460 --> 00:36:45.540]   sacrifice anything in my life to care for them as they got older, as they get older. And they have that relationship, more or less, with most of my siblings. Not all to the same degree, but they have that relationship with more or less. So, you know, one of my sisters is dead, but if you have six children that all care for you, that are your best friends... My parents have, I don't know, 16, 17 grandchildren? I can't remember. Anyway, they have a lot of grandchildren at this point in time.
[00:36:46.040 --> 00:37:15.140]   and you can build that same relationship with your grandchildren. And so when you talk about happiness scale and a happiness scale of life, I'm not gonna... if I had to choose between the $1.5 million just so I can, I don't know, live in a fancier house, versus having the kind of relationship with my children that I want to have when they're young and when I have when they're older, and then seeing my children and being proud of who they are and being proud of their character and being proud of how I've trained them and helped them and served them,
[00:37:15.680 --> 00:37:18.760]   good
[00:37:18.760 --> 00:37:21.340]   .
[00:37:21.340 --> 00:37:27.100]   heart,
[00:37:27.100 --> 00:37:29.400]  . Or, or,,,,. well and'm in Er It I And tighter
[00:37:44.740 --> 00:37:54.820]  ан
[00:37:54.820 --> 00:38:12.600]  , � I will go,,,,,,
[00:39:10.840 --> 00:39:20.600]   guarantee
[00:39:20.600 --> 00:39:21.320]  ,
[00:39:21.320 --> 00:39:36.720]  ot, show,,,,, . dess think 100
[00:40:06.560 --> 00:40:34.380]  ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, .
[00:42:26.920 --> 00:42:37.700]   a
[00:42:37.700 --> 00:42:55.220]  't,았어요, vis,,,,, only the end of a quite a 12e. And, Life,掉,ء, indicates,
[00:42:55.220 --> 00:42:56.600]  ,
[00:43:25.620 --> 00:43:26.920]   and,
[00:43:26.920 --> 00:43:26.920]   and,
[00:43:26.920 --> 00:43:26.920]   and,
[00:43:26.920 --> 00:43:26.920]   And, the time horizon that you have with children is so significant that you can't just go to a big business and also get a 10, which you may be able to. I'm not saying you can't. But if you can't also get a 10 and feel really confident that you're doing what you believe is in the best interest of your family, just simply remember that careers can always be done. There's not anything that's going to fundamentally change about the need for doctors five years from now or 10 years from now. And, the time horizon that you have with children is so significant that you can't just go to a big business and also get a 10.
[00:43:26.920 --> 00:43:26.920]   The time horizon that you have with children is so significant that you can't just go to a big business and also get a 10.
[00:43:26.920 --> 00:43:26.920]   The time horizon that you have with children is so significant that you can't just go to a big business and also get a 10.
[00:43:56.920 --> 00:43:56.940]  obedience.
[00:43:56.940 --> 00:43:56.940]   The time horizon that you have with children is so significant that you can't just go to a big business and also get a 10.
[00:43:56.940 --> 00:43:56.940]   The time horizon that you have with children is so significant that you can't just go to a big business and also get a 10.
[00:43:56.940 --> 00:43:56.940]   The time horizon that you have with children is so significant that you can't just go to a big business and also get a 10.
[00:43:56.940 --> 00:43:56.940]   The time horizon that you have with children is so significant that you can't just go to a big business and also get a 10.
[00:43:56.940 --> 00:43:56.940]   The time horizon that you have with children is so significant that you can't just go to a big business and also get a 10.
[00:43:56.940 --> 00:44:26.960]  ,
[00:44:26.960 --> 00:44:26.960]   The time horizon that you have with children is so significant that you can't just go to a big business and also get a 10.
[00:44:26.960 --> 00:44:26.960]   The time horizon that you have with children is so significant that you can't just go to a big business and also get a 10.
[00:44:26.960 --> 00:44:26.960]   The time horizon that you have with children is so significant that you can't just go to a big business and also get a 10.
[00:44:26.960 --> 00:44:26.960]   The time horizon that you have with children is so significant that you can't just go to a big business and also get a 10.
