
[00:00:00.000 --> 00:00:09.680]   Hi, everyone. Welcome back to another episode of the Everyday Educator podcast. Today, I
[00:29:34.040 --> 00:29:39.640]   unique to think about. But one of the things that, that strikes me about that, um, book of scripture
[00:29:39.640 --> 00:29:46.600]   is that they carefully studied each other. They carefully understood their love and their passions,
[00:29:47.320 --> 00:29:51.640]   and they pursued each other along those lines. And I think sometimes with our, our spouse,
[00:29:51.640 --> 00:30:01.080]   of course, that works to study and, uh, to think on, to pray about, to, um, to give, um, give time to
[00:30:01.080 --> 00:30:06.040]   and attention. But also that's true of our children to really think about like, okay,
[00:30:06.040 --> 00:30:13.560]   this particular child is very shy, you know, so am I putting pressure on them to be someone that they're
[00:30:13.560 --> 00:30:21.640]   not because it makes me look good? Or am I asking this person who is really maybe very gregarious,
[00:30:21.640 --> 00:30:26.840]   you know, to calm down or something, you know, so just being mindful of the difference between
[00:30:26.840 --> 00:30:33.880]   how God has created our child and then shaping their character in their heart, but not over,
[00:30:33.880 --> 00:30:41.160]   um, being overbearing or shaping. And then the third thing is, I think of, I was, uh, as I was considering
[00:30:41.160 --> 00:30:48.360]   this time together is that Tozer, um, I, I love reading Tozer, although he is a very convicting
[00:30:48.360 --> 00:30:56.040]   person at times to read. But one of the things that he said is that self sins like self-righteousness,
[00:30:56.040 --> 00:31:05.320]   self-pity, um, those self-sufficiency, um, all of those sins that I feel like I have to be very mindful
[00:31:05.320 --> 00:31:12.600]   of that scripture in Philippians said, um, like rid yourself of selfish ambition and empty conceit.
[00:31:12.600 --> 00:31:20.760]   And so that idea of not serving myself and asking the Lord to really bring to mind when that subtle sin
[00:31:20.760 --> 00:31:27.400]   is rearing its head, you know, promoting myself perhaps above someone else, uh, stealing someone's
[00:31:27.400 --> 00:31:34.440]   reputation with my words, uh, through gossip or slander, um, maybe even disrespecting my husband
[00:31:34.440 --> 00:31:42.360]   or, or, you know, um, I think sometimes if I gathered with other moms, it was really easy to slip into
[00:31:42.360 --> 00:31:50.680]   feeling very, uh, self-righteous or the martyr or complaining. And so really watching what comes out of
[00:31:50.680 --> 00:31:57.080]   my mouth or listening and knowing that's what's in my heart and making sure that that, that is, um,
[00:31:57.080 --> 00:32:05.080]   really honoring to God. So I would say that, um, there are many, many mistakes that I made of thinking
[00:32:05.080 --> 00:32:11.480]   and part of that self-sufficiency of just feeling like I'm the one that's holding all of this up and,
[00:32:11.480 --> 00:32:15.960]   you know, and that's just, that's ridiculous. And such an offense to God that he,
[00:32:15.960 --> 00:32:21.640]   he was the person that was holding it all up instead of me making the perfect schedule.
[00:32:21.640 --> 00:32:30.440]   And like Shelly said, just being still and quiet and open to the Lord, um, will help, uh, you, uh,
[00:32:30.440 --> 00:32:37.160]   just, uh, help you avoid some of those, those mistakes. And, and I think, uh, you have to do,
[00:32:37.160 --> 00:32:43.320]   have to go back and confess those to, um, your husband and to your children at times when you feel
[00:32:43.320 --> 00:32:49.240]   like you've, you've done wrong. And, and to remember that God has put you as a parent,
[00:32:49.240 --> 00:32:58.280]   you, you have a lot of influence and, uh, just being mindful of what we say and, and, um, and how
[00:32:58.280 --> 00:33:04.760]   we speak as is really important. Um, so just trusting the Lord with that. So, yeah.
[00:33:04.760 --> 00:33:10.520]   Hey guys, I want to interrupt this show to tell you more about this semester sponsor,
[00:33:10.520 --> 00:33:16.120]   Judson college. Judson college is such a perfect fit for CC students because they align with our
[00:33:16.120 --> 00:33:21.320]   Christian classical and community values. So as far as being Christian is concerned,
[00:33:21.320 --> 00:33:26.440]   Judson college equips students to give their lives for Christ's cause, wherever he may call them,
[00:33:26.440 --> 00:33:32.760]   whether it's the marketplace or into official vocational ministry as a confessional institution
[00:33:32.760 --> 00:33:38.520]   rooted in scripture, the college is committed to providing theologically and biblically sound
[00:33:38.520 --> 00:33:44.120]   education, which is very important to you. We know, well, they also have a vibrant community
[00:33:44.120 --> 00:33:49.480]   and that plays a vital role in the students education at Judson college. They have small
[00:33:49.480 --> 00:33:55.000]   class sizes, which allow professors to intentionally invest in students, but they also have a house system
[00:33:55.000 --> 00:34:02.040]   where the students are allowed to have competitions, vibrant community and deep fellowship from freshman
[00:34:02.040 --> 00:34:10.520]   year to graduation. Lastly, Judson college does value classical thinking. They help develop critical
[00:34:10.520 --> 00:34:15.960]   thinkers and equip them to engage in the conversations around them. There's a great books course, which I
[00:34:15.960 --> 00:34:20.360]   think is really great. And it's integrated into every single one of their undergraduate degrees.
[00:34:20.360 --> 00:34:26.840]   So this provides a solid foundation in human ideas through primary texts, and they're all taught
[00:34:26.840 --> 00:34:32.040]   through a biblical worldview so that students don't just grow as scholars. They also grow as committed
[00:34:32.040 --> 00:34:38.360]   Christ followers. Find out what makes the Judson college experience different at judsoncollege.com
[00:34:38.360 --> 00:34:42.600]   forward slash distinctions, forward slash. Let's get back to the show.
[00:34:42.600 --> 00:34:52.200]   That's so good. Do less, be mindful. Those are the big themes that I'm taking away. Do less and be
[00:34:52.200 --> 00:35:00.280]   mindful, you know, do more with less. Maybe we need a new t-shirt. I'd wear that one. I'd wear a hat. Do less,
[00:35:00.280 --> 00:35:06.920]   be mindful. I'd be mindful. I probably need to look in the mirror more. But I love what you all were
[00:35:06.920 --> 00:35:11.640]   mentioning. Or I think, Amy, you just mentioned it about the husbands too, because when I look at this
[00:35:11.640 --> 00:35:20.040]   passage, you know, that we just read at the top of the show, I notice an order in which Paul introduces
[00:35:20.680 --> 00:35:29.480]   the teaching of the love of family. And it starts with the husbands. So let's dive into that a little
[00:35:29.480 --> 00:35:35.880]   bit more. Um, Shelley, what are, what are your thoughts and what has been your conviction over
[00:35:35.880 --> 00:35:40.840]   the years about why the Lord would have a start by loving our husbands?
[00:35:40.840 --> 00:35:46.680]   Yeah. So it reminds me of that triangle, you know, you see the husband, the wife, and God at the top.
[00:35:47.320 --> 00:35:54.200]   And if that triangle is not foundational, if it's not strong, then everything under it, right?
[00:35:54.200 --> 00:36:00.200]   C.S. Lewis said, when you put first things first, all else falls into order. When you put second
[00:36:00.200 --> 00:36:08.120]   things first or fourth things first, chaos can ensue. So just, um, yeah, one of the ways I think,
[00:36:08.120 --> 00:36:13.000]   simple ways to honor your husband, I read an article years ago, it says 10 ways to love your husband
[00:36:13.000 --> 00:36:17.400]   or to communicate love to your husband. And I've kept that. And so I go back to it. But
[00:36:17.400 --> 00:36:26.760]   one thing it said was to, um, uh, just to include him in the meal prep, right? What do you want to eat
[00:36:26.760 --> 00:36:32.120]   this week? You know, and when you're doing your menu planning and you're, you're shopping. So including
[00:36:32.120 --> 00:36:40.040]   him in that, um, I think one of the things I wish I'd done more and my husband, um, was a commuter.
[00:36:40.040 --> 00:36:45.800]   So he would leave for DC, like at five in the morning, four in the morning, sometimes, and not
[00:36:45.800 --> 00:36:52.440]   get home like till six, eight o'clock at night. So I tried to, to lessen his load appropriately,
[00:36:52.440 --> 00:36:59.160]   probably of childcare at that time. And like, I did all the bath time and everything, but I see my
[00:36:59.160 --> 00:37:05.000]   daughters, um, doing that so well, like they're in daddy does bath time, you know, daddy does
[00:37:05.000 --> 00:37:13.560]   why she cleans up the kitchen or, or daddy, um, does the, the, the feeding time, you know, at,
[00:37:13.560 --> 00:37:19.560]   in the evening within the high chair and why she's, I just, uh, that sharing of responsibility. He really
[00:37:19.560 --> 00:37:26.440]   wants to do what I think he just maybe needs to be shown how, you know, if he didn't grow up
[00:37:26.440 --> 00:37:31.880]   with a family, with younger siblings, he may not know really what, what needs done. And so
[00:37:31.880 --> 00:37:38.120]   including him in that, and then I, you, you, Amy alluded to this, but just being a really good listener,
[00:37:38.120 --> 00:37:47.880]   could I, when my husband talks to me, could I turn to him and look at him and not continue the thing
[00:37:47.880 --> 00:37:55.240]   that I'm in the middle of? And could I listen and restate and treat him like he's the most
[00:37:55.240 --> 00:38:01.160]   important person in my life? Because he is. One of the things we did well is when daddy got home,
[00:38:01.160 --> 00:38:07.640]   we all were at the door greeting and celebrating and, you know, and one of, one of the moms,
[00:38:07.640 --> 00:38:12.840]   one of my friends, moms, one of my friends whose husband worked from home said, we miss,
[00:38:12.840 --> 00:38:17.960]   you guys do that so well. We don't, we don't have an opportunity to do that because he just
[00:38:17.960 --> 00:38:27.400]   comes upstairs, right? But, um, celebrating dad and loving on him physically as well. So
[00:38:27.400 --> 00:38:28.440]   those are a few thoughts.
[00:38:28.440 --> 00:38:38.120]   Yeah, those are great. Yeah, exactly. Just, uh, not assuming that he wants to be involved in certain,
[00:38:38.120 --> 00:38:45.560]   only certain ways. And what, and I, um, yeah, we, lots of conversations, just asking questions and
[00:38:45.560 --> 00:38:55.080]   listening. And I think, um, I think sometimes there, uh, our, our spouse as is a gift from
[00:38:55.080 --> 00:39:02.600]   the Lord and, um, and just practicing gratitude, uh, both in our prayer for our, uh, we should be,
[00:39:02.600 --> 00:39:10.520]   I think, uh, it's helpful to be praying for your husband and praying along. It's, um, sometimes it's
[00:39:10.520 --> 00:39:17.960]   easier to pray for your, uh, kids because you're like, help me not kill them. Give me patience. But,
[00:39:17.960 --> 00:39:24.600]   um, to, instead to really be thinking about that's in terms of my children, but to be thinking about how
[00:39:24.600 --> 00:39:32.920]   how can I pray for my, my husband and, um, and I think starting with gratitude, what are the ways
[00:39:32.920 --> 00:39:43.160]   that, um, you know, he, how he works are, um, hard to provide for us or, um, how he's willing to jump
[00:39:43.160 --> 00:39:50.680]   in and, and do things that maybe are more difficult things that I, uh, would prefer not to do how he cares,
[00:39:50.680 --> 00:39:57.080]   um, for me and for my children or our children. So I think that idea of gratitude and just having
[00:39:57.080 --> 00:40:03.640]   conversations, being available. One of the things I realized when I was raising, we have three sons
[00:40:03.640 --> 00:40:10.920]   and I realized pretty early that my sons were not going to vie for competition. Like if I felt
[00:40:10.920 --> 00:40:17.480]   distracted or I was, you know, speaking with someone else, they weren't going to just, you know, come in
[00:40:17.480 --> 00:40:25.480]   and demand a conversation that they, they would just be quiet. And I think that, um, that sometimes
[00:40:25.480 --> 00:40:30.440]   I didn't recognize those opportunities like, oh, I should have put something down. The laundry should
[00:40:30.440 --> 00:40:35.960]   have been put down. The phone should have been put away. The computer should have been closed.
[00:40:35.960 --> 00:40:42.920]   And I give my full attention to, uh, what my husband is saying and remembering how was, you said
[00:40:42.920 --> 00:40:50.920]   this was going to be a difficult day. How did that turn out? And, um, and also, um, for, for me, I,
[00:40:50.920 --> 00:40:59.720]   I kind of was the, um, calendar keeper of our home. And so making sure that I didn't fill up every minute
[00:40:59.720 --> 00:41:06.280]   of the day with things for the children and had nothing left over. By the time he got home, I was,
[00:41:06.280 --> 00:41:12.040]   um, you know, it was completely depleted or I didn't, I didn't plan for time away. Sometimes just
[00:41:12.040 --> 00:41:18.280]   scheduling like, Hey, I I've got us some, you know, we're going to go out to Wendy's and have a frosty.
[00:41:18.280 --> 00:41:23.160]   Um, I've got a babysitter. It doesn't have to be expensive, but just knowing that I've put that as a
[00:41:23.160 --> 00:41:30.520]   priority is I wish I'd done that more, but I, I, the fruit of it is definitely, um, it just builds
[00:41:30.520 --> 00:41:37.240]   your marriage and, and you want to build, I tell people you're not building a, a, a house, you're
[00:41:37.240 --> 00:41:43.640]   building a cathedral, you're building a heritage. And so you want that kind of trust to be built.
[00:41:43.640 --> 00:41:50.200]   And so you have to be intentional about it. Um, uh, for sure. So, yeah, that's such great vision.
[00:41:51.160 --> 00:41:57.000]   And I mean, I'm hearing echoes of the fact too, that as homeschooling parents,
[00:41:57.000 --> 00:42:05.000]   you can bring him into that too. Um, you know, he probably does. I've been, I've been amazed
[00:42:05.000 --> 00:42:13.320]   at the difference between the way that my little boy receives certain thoughts from his father versus
[00:42:13.320 --> 00:42:19.320]   his mother. And I know that you all know, this is just a tried and true thing, but sometimes that
[00:42:19.320 --> 00:42:23.720]   other voice, you know, and, and you did, you did your job is not to say that I shouldn't have done
[00:42:23.720 --> 00:42:28.360]   the ABCs and whatever way I was doing it in the morning. But then when daddy comes in at the end
[00:42:28.360 --> 00:42:37.240]   of the day and he spends 30 seconds on the sound, suddenly it clicks, you know, and he needed me to
[00:42:37.240 --> 00:42:43.720]   lay that foundation. It's not that I wasted my time, but I'm just saying the, the role of a father and the
[00:42:43.720 --> 00:42:51.960]   role of your husband in the life of your family and in your life, it cannot be, it cannot be overvalued.
[00:42:51.960 --> 00:42:56.920]   It cannot, it really can't. And there's a lot of research on that guys as well. So if you
[00:42:56.920 --> 00:43:03.320]   are ever needing to take your thoughts captive and send them in an extremely productive direction,
[00:43:03.320 --> 00:43:10.920]   I would encourage you to do some research on the effect, um, and the lasting effect in this cathedral
[00:43:10.920 --> 00:43:16.520]   of the presence of a father in a child's life, it is incredible. And when I think about that in the
[00:43:16.520 --> 00:43:24.880]   light of our heavenly father, it's just beautiful to me. Um, go ahead on that, on that note, you know,
[00:43:24.880 --> 00:43:30.040]   for our listeners who may not have a husband or a father in the home, we have a heavenly father. You just
[00:43:30.040 --> 00:43:36.600]   said it to lease, you know, and find that Christian male mentor that can come and support you and be a
[00:43:36.600 --> 00:43:44.280]   part. My, my sister's husband died, um, very young. And so that's what she did. And she would, um,
[00:43:44.280 --> 00:43:53.480]   she found godly male mentors and to help her son to grow into a godly man. And it's, it can be done.
[00:43:53.480 --> 00:44:00.360]   And the Lord fills in the gaps. Yes. Right. So, um, it's a beautiful, beautiful thing to
[00:44:00.360 --> 00:44:07.480]   encourage that male presence in our children. Yes. Yes. Thank you for bringing that in. Absolutely.
[00:44:07.480 --> 00:44:14.200]   Well, I would love to hear. So Paul starts with the husbands and then he says, teach them to love
[00:44:14.200 --> 00:44:19.960]   their kids. So I would love to hear your thoughts. Maybe it's just some rapid fire ways. How, how did you
[00:44:19.960 --> 00:44:24.840]   practically speak your children's love languages? Cause we've got, I believe it's eight children
[00:44:24.840 --> 00:44:29.000]   represented in the room, you know, well, nine, if you count 10, if you count the one in my bio.
[00:44:29.000 --> 00:44:35.480]   So, um, what were some ways that the Lord really helped you to just practically
[00:44:35.480 --> 00:44:37.640]   help your children feel loved?
[00:44:39.000 --> 00:44:45.880]   Well, I guess we should start by saying, you know, honor your children, respect your children.
[00:44:45.880 --> 00:44:52.600]   We've all been in the grocery store and that tired mom is, you know, has, is dealing with her children
[00:44:52.600 --> 00:44:59.480]   like they are. And this is what the world thinks they are a hassle that they are ruining her life.
[00:44:59.480 --> 00:45:04.360]   Right. And we know that that's not true. We all feel that way sometimes. And there's grace for that.
[00:45:04.920 --> 00:45:11.320]   But, um, first of all, you said it before, they're sisters in Christ. These are brothers in Christ
[00:45:11.320 --> 00:45:19.080]   that you're able to, to mentor and have a part of your life for, you know, at least 18, 20 years,
[00:45:19.080 --> 00:45:27.000]   and then beyond. So start there and be a student of your child. What, what makes them happy? What makes
[00:45:27.000 --> 00:45:32.680]   some, sometimes I wish I'd, we're doing so many surveys, you know, now, and you know, what do you,
[00:45:32.680 --> 00:45:39.240]   what's going well? And, uh, what would, uh, you know, these promoter scores, you know, would you
[00:45:39.240 --> 00:45:46.360]   recommend me as a mom to anybody? Sometimes I wish I'd done some surveys about, um, what do you see
[00:45:47.000 --> 00:45:54.120]   six year old or 10 year old or 14 year old? What would you like to do more of? And what is
[00:45:54.120 --> 00:46:01.000]   hardship for you? Obviously you can't feed into everything, but I did buy this book once to read
[00:46:01.000 --> 00:46:08.040]   for myself. It's called a hundred ways to show, to show love to your child. And our, one of our oldest
[00:46:08.040 --> 00:46:14.440]   was a very early reader. So here she is a four years old reading this book and she's circling
[00:46:14.440 --> 00:46:20.760]   the things that she wants mommy to do. Isn't that awesome? So being a student of your child,
[00:46:20.760 --> 00:46:27.480]   and you know, we said it before seeing which ones like to go, go, go and helping them temper that.
[00:46:27.480 --> 00:46:32.920]   And then the one that likes to stay in the stress by go, go, going. And so not maybe bringing
[00:46:33.640 --> 00:46:41.000]   her along every time. So, um, you know, loving your children. I know some of my children really
[00:46:41.000 --> 00:46:47.240]   like just to spend time with me, invite them into the kitchen when I'm meal prep. Others really liked
[00:46:47.240 --> 00:46:53.800]   words of affirmation. And so I would look for things at one point. I even kept a calendar. Am I encouraging
[00:46:53.800 --> 00:47:02.920]   with my words other, you know, enough, um, others liked gifts, you know, so just surprising them with
[00:47:02.920 --> 00:47:11.480]   certain things. So I guess becoming a student of your children and learning what really blesses them.
[00:47:11.480 --> 00:47:19.960]   Yeah. I think that's that. Yes. Um, I think those are exactly right. That's what I would say. And
[00:47:19.960 --> 00:47:28.360]   when I think of what my husband does really beautifully is just words of affirmation. He just is so good at
[00:47:28.360 --> 00:47:36.120]   saying, you know, like I, and these particular ways I see how God is working and, um, and that
[00:47:36.120 --> 00:47:44.520]   idea of blessing your children, just being very, um, sometimes it embarrasses them. He is, he usually
[00:47:44.520 --> 00:47:50.280]   does a, well, he always does a poem for each of their birthdays. And, and it just, it's, it's just
[00:47:50.280 --> 00:47:54.520]   beautiful. Like the, what their year has been like and how he's seen God work. And,
[00:47:54.520 --> 00:48:00.760]   you know, they can be like, well, you know, but it really means something to, to have a parent speak
[00:48:00.760 --> 00:48:08.360]   over you a blessing and to see to, I think of it calling out the qualities that you see God has put
[00:48:08.360 --> 00:48:15.320]   in them. They may not be mature yet. You know, um, they, of course not, neither are mine, but to see
[00:48:15.320 --> 00:48:21.880]   that these seeds that God has planted in their heart and mind and affirming that. And then, and I found
[00:48:21.880 --> 00:48:31.640]   that, um, speaking in two ways, asking forgiveness, when, uh, I've made a mistake, I've misspoken, I've
[00:48:31.640 --> 00:48:40.680]   misrepresented them. I've, um, I've said something harsh and unkind, um, to be quick to seek forgiveness
[00:48:40.680 --> 00:48:48.360]   and, um, and reconciliation with them. And I think that's, that's really important, um, as a, as a
[00:48:48.360 --> 00:48:57.800]   parent, you know, and, um, and I think also just helping your child, uh, recognize that, um, that you have a
[00:48:57.800 --> 00:49:06.600]   lot of confidence in them. I remember one of my, um, my son-in-law, he was, um, dating my daughter
[00:49:06.600 --> 00:49:12.680]   and, and I spoke to his mother for the first time and I was trying to read it because he was living on
[00:49:12.680 --> 00:49:16.280]   this side of the country. They were on the other side of the country and that didn't know Mary Claire
[00:49:16.280 --> 00:49:23.320]   very well. But I remember just saying to her, like, I, we're so excited for them and affirming.
[00:49:23.320 --> 00:49:29.240]   And she was so, so dear. I've never heard. She said, well, I have very much confidence
[00:49:29.240 --> 00:49:37.160]   in him as a, as a believer. I've seen his wisdom and I, I'm confident that he's, he's on this journey.
[00:49:37.160 --> 00:49:45.640]   It wasn't prideful, but it was so great to hear, um, to say, I have confidence in this person. And I
[00:49:45.640 --> 00:49:52.520]   think sometimes for us to, to, it's so easy to correct and modify and shed, you know, we're always
[00:49:52.520 --> 00:49:57.160]   seeing that little tweak, but sometimes just flat out saying, you know, I'm really confident that
[00:49:57.160 --> 00:50:02.680]   you're going to be in good shape here. You're going to make a good decision. So I can, I rest in that.
[00:50:02.680 --> 00:50:08.920]   I thought that was brilliant. And, and I've really, uh, thought to, of how to apply that in my own
[00:50:08.920 --> 00:50:15.240]   speaking, especially as your children get older and they're, um, they're trying things out to, to just
[00:50:15.240 --> 00:50:22.200]   give them that reassurance that you trust their judgment. So that's beautiful. There's so there is
[00:50:22.200 --> 00:50:30.280]   power in the tongue, the power of life in the tongue, speaking life is so important. And as we bring this
[00:50:30.280 --> 00:50:38.280]   conversation to a close, I wonder if you all would take some time to speak life into our listeners who
[00:50:38.280 --> 00:50:46.520]   are finding themselves in that new season of, of being the mentor, um, what are some ways they can
[00:50:46.520 --> 00:50:54.440]   serve? What are some things that you know that they need to hear right now? Yeah. So for, for a mom who's
[00:50:54.440 --> 00:50:59.640]   maybe done homeschooling and her, she has adult children, maybe they're still living at home. Maybe
[00:50:59.640 --> 00:51:05.640]   they're moving away. There can be a loneliness and unexpected loneliness. You've been running hard
[00:51:05.640 --> 00:51:14.120]   for a few years, for many years, maybe. And now you're like, who am I? Because I'm not a mom that's
[00:51:14.120 --> 00:51:21.080]   asked a million questions every day anymore. And so resting, taking some time to rest. We were talking
[00:51:21.080 --> 00:51:28.280]   it before the podcast about a loaf of bread and how you need that dough. And then you let it rest.
[00:51:28.280 --> 00:51:35.880]   Right. And you let God do what he's going to do with those chemicals, you know, and it, it rises up
[00:51:35.880 --> 00:51:44.680]   before it's ready to go and serve again, to be served. And so allowing yourself some time to rest and
[00:51:44.680 --> 00:51:51.640]   just seek, you know what, it's okay to not be needed every single day. Yes. And that's a hard thing to learn
[00:51:51.640 --> 00:51:58.040]   as a mom because you've been so needed and, and, um, so letting resting in the Lord and asking him
[00:51:58.040 --> 00:52:03.480]   for direction. But when you're ready to serve, there's many ways to serve. One of my friends just
[00:52:03.480 --> 00:52:12.040]   volunteers on the phones at her local pregnancy center. Right. Um, one just helps at church, you know,
[00:52:12.040 --> 00:52:19.240]   half a day a week or something. Um, you know, one of my, um, friends, she helps with the mothers of
[00:52:19.240 --> 00:52:25.560]   preschoolers. So she watches the children, right? Or there's nursery at church. So those tired moms can
[00:52:25.560 --> 00:52:35.320]   have a time in the word. Um, just look for ways God will show you ways to quietly serve and, and it will
[00:52:35.320 --> 00:52:43.400]   be a blessing to you, but it will really be a blessing to others as well. Yes. Yeah. It, it, there is,
[00:52:43.400 --> 00:52:49.880]   I'm glad you spoke to that, Shelley, because, um, um, um, at this stage of our life, when that last one does
[00:52:49.880 --> 00:53:02.600]   go, it's the, um, the house gets a lot quieter and you start feeling, um, very, um, uh, not needed or, um, a bit
[00:53:02.600 --> 00:53:11.400]   off kilter, like, Oh no, all the, all the, um, things that were keeping me preoccupied now aren't. And I think that
[00:53:11.400 --> 00:53:18.280]   rest is, um, that rest is, is God designed. So to receive that as a gift from the Lord and not try to
[00:53:18.280 --> 00:53:26.120]   fill it up with things that make you feel, um, busy and affirming, uh, and relevant, you are relevant
[00:53:26.120 --> 00:53:32.680]   because that's who you are. You are in Christ. He's made you relevant. So I think revisiting the truths
[00:53:32.680 --> 00:53:39.400]   that God of who you are in Christ, it's just a wonderful time to, um, reflect, read, um, um,
[00:53:39.400 --> 00:53:49.720]   do some serious scripture study. Um, it's, it's a time that you can start seeing, um, some of the
[00:53:49.720 --> 00:53:56.040]   aspects of scripture that you, you may have missed, you know, sometimes we read scripture in light of
[00:53:56.040 --> 00:54:00.600]   some other person, you know, in light of this person or in light of this circumstance.
[00:54:00.600 --> 00:54:07.400]   And instead of reading it to be filled for yourself, um, one of the big things I think, um,
[00:54:07.400 --> 00:54:18.200]   is prayer. I really think that, um, um, we can overlook that as an, as a work, but I, I have just,
[00:54:18.200 --> 00:54:28.600]   um, more recently seen just how vital that is to be praying actively for our children, our grandchildren,
[00:54:28.600 --> 00:54:34.920]   our neighborhood, other home, other homeschool and moms, other children in your area, whether they're
[00:54:34.920 --> 00:54:43.400]   homeschooled or not. Um, really being deliberate and, and bringing them before the throne, uh, looking
[00:54:43.400 --> 00:54:50.840]   for opportunities with people that don't know the Lord, um, to, you know, be hospitable, invite people
[00:54:50.840 --> 00:54:58.120]   into your home. This is a great, we don't do that much anymore. Um, uh, in, as a culture, you know,
[00:54:58.120 --> 00:55:04.760]   we, we go out or we do this, but I would say that, um, my husband teaches at a small Christian school.
[00:55:04.760 --> 00:55:10.040]   And so we've had students in and there's no better person to, to cook for than a college student. They
[00:55:10.040 --> 00:55:15.080]   love anything you fix. So don't worry if you're not a good cook because they'll eat anything just
[00:55:15.080 --> 00:55:19.960]   because it's homemade, but we've had some really life-changing conversations around the table,
[00:55:19.960 --> 00:55:28.360]   just relaxed conversations, um, where people just start opening up, sharing about their life.
[00:55:28.360 --> 00:55:34.120]   So hospitality, um, you may think, oh no, you know, I don't cook well, or I don't do this,
[00:55:34.120 --> 00:55:41.240]   or it doesn't really matter, but just being willing to open your home is, is a great opportunity.
[00:55:41.240 --> 00:55:46.280]   And then there's, of course, if you do, there's a CC community. I asked the director like, Hey,
[00:55:46.280 --> 00:55:51.960]   um, is there something you need? Are there errands to run? Can I pray? How can I pray for you?
[00:55:51.960 --> 00:55:56.840]   Can I show up in the nursery? I would caution against like jumping in and taking leadership.
[00:55:56.840 --> 00:56:02.200]   I think that it's lovely when a community has their own beautiful leadership and that you
[00:56:02.200 --> 00:56:08.440]   undergird it with, uh, doing those jobs. Sometimes that other people, uh, they don't have enough hands
[00:56:08.440 --> 00:56:14.520]   for the nursery. Uh, so those would be some opportunities for that. Yeah. There are lots of
[00:56:14.520 --> 00:56:23.080]   them. You just have to be open and, and waiting, wait, wait, wait on the Lord. Yeah. Yeah, absolutely.
[00:56:24.200 --> 00:56:29.320]   So many good ideas. There are so many good ideas and the Lord has a purpose for you. And I think,
[00:56:29.320 --> 00:56:35.720]   I think that's really the takeaway that I want to capture for everyone. The Lord has a purpose for
[00:56:35.720 --> 00:56:43.320]   you. If you were here, you were here on purpose. Um, and so just be willing and open and listening
[00:56:43.320 --> 00:56:49.640]   because he's going to show you what that is. And, and it could be that he shows you in retrospect and
[00:56:49.640 --> 00:56:53.560]   you're just doing your thing. And then he has you look over your shoulder and he says,
[00:56:53.560 --> 00:56:59.720]   did you see how I used to do X? And that is enough to, um, because all the glory is his. So
[00:56:59.720 --> 00:57:07.560]   listeners, thank you for coming on this journey, ladies. Thank you for sharing. Um, and we hope that
[00:57:07.560 --> 00:57:14.040]   this show encouraged you, we hope that you would take the time right now to think of maybe two moms
[00:57:14.040 --> 00:57:21.880]   who either need a mentor or can be a mentor because there's space for us all to do both. Um, and send
[00:57:21.880 --> 00:57:27.640]   the show to them. We'd love to hear from you over on social media. Everyday Educator is on social media.
[00:57:27.640 --> 00:57:33.960]   And a large reason why we're there is so that you can tell us what you need and how we can serve. And
[00:57:33.960 --> 00:57:38.520]   we can help you to capture some of these ideas and to share them with your friends, to encourage you to
[00:57:38.520 --> 00:57:44.600]   continue to be an everyday educator. And, and that, that goes from the moment that you wake up to the
[00:57:44.600 --> 00:57:49.720]   moment you go to sleep. If you're a mom, if you're a dad, everything that you're doing is, is telling
[00:57:49.720 --> 00:57:55.240]   a story and teaching your children something. So thank you all for listening. And we hope to see you very soon.
[00:57:55.240 --> 00:58:01.240]   Thank you.

