
[00:00:00.000 --> 00:00:05.480]   The holidays start here at Ralph's with a variety of options to celebrate traditions old and new.
[00:29:14.500 --> 00:29:25.500]   Now, as I read CEO biographies and read stories of people that are very financially successful and running companies, I find often they have that same attention to detail.
[00:29:25.500 --> 00:29:29.500]   Where they walk into some place and they say, "Wait, this needs to be fixed."
[00:29:29.500 --> 00:29:33.500]   But I don't find that same attention to detail among many of my peers.
[00:29:33.500 --> 00:29:43.500]   Time will tell, but I'm convinced we can train our children, help them to have that character quality by helping them learn to pick up the blocks.
[00:29:43.500 --> 00:29:46.500]   Not just yelling at them when they don't pick up the blocks, but training them.
[00:29:46.500 --> 00:29:49.500]   But it takes time, and what do we not have in modern society?
[00:29:49.500 --> 00:29:51.500]   Time.
[00:29:51.500 --> 00:29:54.500]   What else do we not have in modern society?
[00:29:54.500 --> 00:29:55.500]   Patience.
[00:29:55.500 --> 00:29:58.500]   What gets in the way of doing this?
[00:29:58.500 --> 00:30:00.500]   Our lack of patience.
[00:30:00.500 --> 00:30:02.500]   It takes time to teach something.
[00:30:02.500 --> 00:30:03.500]   Teaching slows us down.
[00:30:03.500 --> 00:30:10.500]   It's always much more time-consuming to do a task and teach as we do it, teach someone else to do it, than just to do it.
[00:30:10.500 --> 00:30:16.500]   And so, as a father, I find myself just often wanting to be impatient.
[00:30:16.500 --> 00:30:21.500]   "No, I'm not going to teach you how to put your shoes on because I just want to do it because you're too slow.
[00:30:21.500 --> 00:30:25.500]   But I need to slow down and be patient and teach."
[00:30:25.500 --> 00:30:33.500]   We also – I don't know about if – I'm sure moms do too, but at least for dads, we tend to get impatient at all the questions.
[00:30:33.500 --> 00:30:38.500]   My son isn't at the question stage yet, but a couple of my nephews and nieces are.
[00:30:38.500 --> 00:30:40.500]   And you guys know what I'm talking about.
[00:30:40.500 --> 00:30:42.500]   I mean the kids ask questions about everything.
[00:30:42.500 --> 00:30:52.500]   Well, I'm determined to be patient because what is that character quality and that character trait that they are learning?
[00:30:52.500 --> 00:30:54.500]   Curiosity.
[00:30:54.500 --> 00:30:56.500]   That's an important thing down the road.
[00:30:56.500 --> 00:30:59.500]   I don't want to squelch that.
[00:30:59.500 --> 00:31:06.500]   So, I find my own character being strengthened and stretched in being a father.
[00:31:06.500 --> 00:31:10.500]   So, if we apply this, I think we can apply this to finance.
[00:31:10.500 --> 00:31:16.500]   And integrate children and train them in the activities of finance.
[00:31:16.500 --> 00:31:21.500]   Much of the environments that many kids spend their time in are very artificial.
[00:31:21.500 --> 00:31:27.500]   Many of the childhood activities that we as a culture promote are artificial.
[00:31:27.500 --> 00:31:28.500]   They're childhood opportunities.
[00:31:28.500 --> 00:31:31.500]   But real life is full of teaching opportunities.
[00:31:31.500 --> 00:31:40.500]   So, by integrating children in our lives and not completely separating our lives, then we can have lots of opportunities to teach them.
[00:31:40.500 --> 00:31:42.500]   Here's what I'm doing.
[00:31:42.500 --> 00:31:43.500]   Here's why I'm doing it.
[00:31:43.500 --> 00:31:45.500]   Here's what I'm considering as I do the task.
[00:31:45.500 --> 00:31:47.500]   Asking for their input.
[00:31:47.500 --> 00:31:48.500]   Do you see a way to do it better?
[00:31:48.500 --> 00:31:52.500]   Do you see a way that we can do this more efficiently, more quickly?
[00:31:52.500 --> 00:32:03.500]   So, whether it's raking the leaves or weeding the garden or something like that, every time that they want to flake out and say, "Oh, I've got to go," pull them back, finish the task.
[00:32:03.500 --> 00:32:08.500]   When we see the value of teaching, it should adjust our priorities.
[00:32:08.500 --> 00:32:18.500]   And I think we should, as much as possible, be looking for real world application of education.
[00:32:18.500 --> 00:32:22.500]   Academic education, I believe, is very important.
[00:32:22.500 --> 00:32:25.500]   But it's less important than real world education.
[00:32:25.500 --> 00:32:37.500]   A real world education and seeing the application of it will, in my opinion, make the educational process much more exciting.
[00:32:37.500 --> 00:32:40.500]   What does it matter to get an A on a science test?
[00:32:40.500 --> 00:32:41.500]   Not a lot.
[00:32:41.500 --> 00:32:52.500]   But if you can teach a child to cook and they can start to study and understand the science of cooking, what's actually happening at a chemical level, then you can see the application.
[00:32:52.500 --> 00:33:10.500]   And then when they can transfer over, not just learning to cook in an artificial academic environment, but learning to cook a meal for the family that the family is going to enjoy and they can see the satisfied faces and the time and the fellowship and the enjoyment that can come out of that meal, then the work actually means something.
[00:33:10.500 --> 00:33:16.500]   Then you bring finance into it and you say, "Okay, here's what we're going to cook and here's what we need to do.
[00:33:16.500 --> 00:33:18.500]   How are we going to get these ingredients?
[00:33:18.500 --> 00:33:20.500]   How are we going to manage our time?"
[00:33:20.500 --> 00:33:24.500]   Then we start to transfer that responsibility over to them.
[00:33:24.500 --> 00:33:34.500]   "Okay, now that you're capable of doing this, now son, now daughter, you're going to be responsible for one meal per week on this day or you're going to be responsible for one meal every day.
[00:33:34.500 --> 00:33:49.500]   So let's transfer these skills over and over time with training, then the adult, I believe, will be an autonomous independent adult without the need for enabling contributions.
[00:33:49.500 --> 00:33:53.500]   Why not teach children to plan the next family vacation or trip?
[00:33:53.500 --> 00:33:58.500]   Why shouldn't the children be involved in researching the next washing machine that we need to buy?
[00:33:58.500 --> 00:34:03.500]   These are all training opportunities if we slow down and engage them."
[00:34:03.500 --> 00:34:17.500]   Finally, in my mind, the key distinction that will make the difference between helping and enabling is the sense of responsibility that the child has.
[00:34:17.500 --> 00:34:21.500]   The sense of responsibility has to be trained.
[00:34:21.500 --> 00:34:27.500]   It's trained by the steady, progressive transference of responsibility onto them.
[00:34:27.500 --> 00:34:33.500]   In my mind, my own parenting philosophy, we need to be very focused on this.
[00:34:33.500 --> 00:34:41.500]   We have the cultural perspective that childhood is supposed to be all about fun and lack of responsibility and enjoyment.
[00:34:41.500 --> 00:34:51.500]   This is partly due to the fact that many of us as adults have the idea that life is supposed to be all about fun and personal happiness and personal enjoyment.
[00:34:51.500 --> 00:34:54.500]   I don't buy that.
[00:34:54.500 --> 00:35:09.500]   What happens is we train that in our children and then we look at all the stories around decrying the boomerang generation or decrying the lack of work ethic that people have and we wonder and we think it's an accident.
[00:35:09.500 --> 00:35:10.500]   It's not an accident.
[00:35:10.500 --> 00:35:13.500]   It's a natural result of the way that we train children.
[00:35:13.500 --> 00:35:20.500]   Now, I agree that childhood is an incredibly important time and it should not and does not need to be all about work.
[00:35:20.500 --> 00:35:26.500]   If you look at the history of humanity, there have been some times when children were just flat out abused.
[00:35:26.500 --> 00:35:30.500]   Overall, child labor laws have been overall a good thing.
[00:35:30.500 --> 00:35:38.500]   The catalyst for their creation, if you look at the conditions that some of the young children faced, it was hell on earth.
[00:35:38.500 --> 00:35:49.500]   I think it's important that we as parents provide lots of hours of unstructured free time to play and to explore interests and to develop as a person.
[00:35:49.500 --> 00:35:52.500]   I personally look back very fondly at those hours of mine.
[00:35:52.500 --> 00:35:59.500]   But if we take that too far and childhood is all about play, then children are not prepared for adulthood.
[00:35:59.500 --> 00:36:05.500]   And then they're not capable of surviving in an adult world.
[00:36:05.500 --> 00:36:15.500]   I have a lot of friends in my peer group who are children trapped in an adult's body, trying to get along in an adult's world when they've never been equipped for it.
[00:36:15.500 --> 00:36:25.500]   We've got to avoid that in our own families by steadily adding more and more responsibility in an age and ability appropriate manner.
[00:36:25.500 --> 00:36:31.500]   My own personal life has grown steadily more and more challenging.
[00:36:31.500 --> 00:36:36.500]   And I've needed to become more and more responsible for more and more things.
[00:36:36.500 --> 00:36:39.500]   That's good.
[00:36:39.500 --> 00:36:42.500]   I expect that to continue for the rest of my life.
[00:36:42.500 --> 00:36:48.500]   You'll see this played out in many parts of the world, but just look at the business world or look at the military.
[00:36:48.500 --> 00:36:51.500]   What does career advancement mean?
[00:36:51.500 --> 00:36:55.500]   The application and the bearing of more responsibility.
[00:36:55.500 --> 00:37:00.500]   The president of the United States bears a tremendous amount of responsibility.
[00:37:00.500 --> 00:37:06.500]   The leader of an organization or the CEO of an organization bears a tremendous amount of responsibility.
[00:37:06.500 --> 00:37:10.500]   A general or an admiral bears a tremendous amount of responsibility.
[00:37:10.500 --> 00:37:14.500]   A father or a mother bears a tremendous amount of responsibility.
[00:37:14.500 --> 00:37:21.500]   And life gets steadily, progressively more and more difficult and you have to bear more and more responsibility.
[00:37:21.500 --> 00:37:22.500]   That's normal.
[00:37:22.500 --> 00:37:28.500]   The only way out of that is if we withdraw and completely serve our own self-pleasure and run away from responsibility.
[00:37:28.500 --> 00:37:34.500]   And that has disastrous consequences because that growth and that progression and that development is good.
[00:37:34.500 --> 00:37:38.500]   So we need to help our children by getting them accustomed to that.
[00:37:38.500 --> 00:37:43.500]   And steadily transferring more and more responsibility onto them.
[00:37:43.500 --> 00:37:47.500]   Training them very carefully to make sure that they're able to handle it.
[00:37:47.500 --> 00:37:51.500]   We don't want to put too much responsibility on them that they can't handle.
[00:37:51.500 --> 00:37:57.500]   But as soon as we see that they can handle something, we need to transfer more responsibility, more responsibility, more responsibility.
[00:37:57.500 --> 00:38:15.500]   And assuming a normal child with normal mental ability, with normal physical ability, in my mind there should be no reason why that child wouldn't naturally completely want to do things on their own.
[00:38:15.500 --> 00:38:18.500]   They shouldn't want the help.
[00:38:18.500 --> 00:38:26.500]   It's only the little boy or the little girl who stays trapped in a little boy or a little girl body when they're an adult that looks for every bit of help they can get.
[00:38:26.500 --> 00:38:32.500]   Mature men and women should feel a responsibility for their lives.
[00:38:32.500 --> 00:38:41.500]   And then you can help freely and they can appreciate and benefit from the help without your enabling them.
[00:38:41.500 --> 00:38:45.500]   To this day, my dad and mom still help me tremendously.
[00:38:45.500 --> 00:38:47.500]   And I'm so thankful for that.
[00:38:47.500 --> 00:38:49.500]   And I want to help them.
[00:38:49.500 --> 00:38:56.500]   And if you've got the character and the capacity and you've trained that character and capacity, then the help can be a real blessing.
[00:38:56.500 --> 00:38:58.500]   So I hope that helps you.
[00:38:58.500 --> 00:39:02.500]   That was a more in-depth answer than I intended, but I hope it was at least thought-provoking.
[00:39:02.500 --> 00:39:11.500]   And again, as I close this question and move on to the next one, just recognize that these are my ideas and my philosophy.
[00:39:11.500 --> 00:39:16.500]   And I believe that they will be able to be worked out.
[00:39:16.500 --> 00:39:21.500]   I guarantee you, 10 years from now, I'll see the flaws in these ideas and philosophies.
[00:39:21.500 --> 00:39:27.500]   Some of you more advanced parents are probably sitting there and already know all the areas where I've got it wrong.
[00:39:27.500 --> 00:39:33.500]   So, Brandon, young father to young father, take my words and advice with a grain of salt.
[00:39:33.500 --> 00:39:35.500]   But that's my vision for this stage of my life.
[00:39:35.500 --> 00:39:37.500]   Next question.
[00:39:37.500 --> 00:39:40.500]   Here we go.
[00:39:40.500 --> 00:39:43.500]   Hi, Joshua. My name is Guy.
[00:39:43.500 --> 00:39:48.500]   And just the other day, you actually helped me run 19 laps on an outdoor track.
[00:39:48.500 --> 00:39:53.500]   It was exhausting, but you helped me keep my focus off the pain.
[00:39:53.500 --> 00:39:59.500]   Well, my question is about consolidating my investment portfolio.
[00:39:59.500 --> 00:40:03.500]   My wife and I -- my wife is 25. I'm 30.
[00:40:03.500 --> 00:40:05.500]   And we are debt-free.
[00:40:05.500 --> 00:40:08.500]   And we're investing and saving as rapidly as we can.
[00:40:08.500 --> 00:40:15.500]   Although we are about to take an income cut by moving into the full-time pastoral ministry.
[00:40:15.500 --> 00:40:17.500]   But here's my situation.
[00:40:17.500 --> 00:40:23.500]   At the moment, my wife and I have a Fidelity Advisor account made up of five mutual funds.
[00:40:23.500 --> 00:40:28.500]   One fund is a C-share used strictly for house savings with a four-year plan.
[00:40:28.500 --> 00:40:36.500]   The other four are an automatic investment designed for future car purchases at $400 a month so that we never have a car payment.
[00:40:36.500 --> 00:40:40.500]   And my Roth is also through the same Fidelity Advisor.
[00:40:40.500 --> 00:40:45.500]   I also have an SEP from a previous employer, which happens to be my father.
[00:40:45.500 --> 00:40:49.500]   And it will get one more distribution in 2016.
[00:40:49.500 --> 00:40:58.500]   My wife has a Roth IRA through American Funds, a mutual fund from another company that her grandfather started for her as a baby.
[00:40:58.500 --> 00:41:06.500]   And she has a super small retirement account through a previous employer, which also happens to be her father.
[00:41:06.500 --> 00:41:16.500]   And what I'm considering doing is moving everything except for probably the SEP to a company like Edwards Jones with a long-term conservative strategy.
[00:41:16.500 --> 00:41:24.500]   So I can kind of have everything housed through one company just to simplify everything, even though certain things I know will have to wait.
[00:41:24.500 --> 00:41:28.500]   So what I'm really looking for is just some advice as we make this move.
[00:41:28.500 --> 00:41:35.500]   I'd really like to take that and kind of consolidate it because right now we have a lot of car parts, but a lot of them kind of look the same and they're spread out.
[00:41:35.500 --> 00:41:39.500]   And I'd like to get them all into one place so I can manage it a little bit better.
[00:41:39.500 --> 00:41:44.500]   And I wanted to hear your opinion on that and see what kind of suggestions that you had.
[00:41:44.500 --> 00:41:49.500]   But thank you in advance for your answer, and thank you for the podcast. I appreciate it.
[00:41:49.500 --> 00:41:51.500]   Have a great day, Joshua.
[00:41:51.500 --> 00:41:58.500]   I'll start branding the podcast as Joshua's Fitness Show.
[00:41:58.500 --> 00:42:04.500]   I had a couple of listeners that have emailed me and said they get a lot more exercise with my behemoth podcasts.
[00:42:04.500 --> 00:42:09.500]   Guy, it's a great question, and I think you're thinking in the right direction as far as consolidating.
[00:42:09.500 --> 00:42:11.500]   And that'll be primarily where my comments are.
[00:42:11.500 --> 00:42:19.500]   I'm not going to comment on any specific funds or specific companies, but rather just simply focus on the value of consolidating everything together.
[00:42:19.500 --> 00:42:23.500]   It's hard to maintain a far-flung empire.
[00:42:23.500 --> 00:42:30.500]   If you've got little bits here and little bits there, it's really hard to do those things efficiently.
[00:42:30.500 --> 00:42:35.500]   It's hard to have 13 bank accounts and 14 investment accounts.
[00:42:35.500 --> 00:42:40.500]   And although it's possible, you're probably not going to be using them as efficiently.
[00:42:40.500 --> 00:42:49.500]   So I think that whenever possible, you should be functioning with a minimum number of accounts in a minimum number of places.
[00:42:49.500 --> 00:42:53.500]   And there are some specific reasons for that, especially in the investment space.
[00:42:53.500 --> 00:43:06.500]   There are legitimate reasons for a diversity of accounts, but it should be done when it's being done as part of your strategy of diversification.
[00:43:06.500 --> 00:43:20.500]   So if you are running bank accounts and you're trying to make sure that all of your money falls under FDIC guarantees of $250,000, then yes, you need to put multiple accounts with multiple names so that they are properly covered.
[00:43:20.500 --> 00:43:30.500]   If you are pursuing an investment strategy that has a certain type of diversification needed and you want to make sure that that's spread around a little bit in case somebody steals your money, that's a good plan.
[00:43:30.500 --> 00:43:32.500]   But in general, simpler is better.
[00:43:32.500 --> 00:43:36.500]   We want to keep our lives simpler and that way you're going to get better results.
[00:43:36.500 --> 00:43:38.500]   In the financial business, this helps for a couple of reasons.
[00:43:38.500 --> 00:43:43.500]   It helps to reduce costs and it helps you to know who to hold accountable for performance.
[00:43:43.500 --> 00:43:50.500]   In investment management, you want to make sure that if possible, you're the biggest fish possible.
[00:43:50.500 --> 00:43:59.500]   And if you've got say $20,000 at four different places, you're not a very big fish in four different places.
[00:43:59.500 --> 00:44:05.500]   But if you can start to bring your money together, you can be a big fish in one place and you'll get much better service.
[00:44:05.500 --> 00:44:12.500]   The investment industry as it stands today is all about the big fish and you want to be the big fish if possible.
[00:44:12.500 --> 00:44:14.500]   You'll get better service.
[00:44:14.500 --> 00:44:15.500]   You'll get better support.
[00:44:15.500 --> 00:44:20.500]   And more importantly, the second aspect, not only to be the big fish, but you'll get lower costs.
[00:44:20.500 --> 00:44:26.500]   Depending on how the accounts are structured, if you are, for example, purchasing commission-based products,
[00:44:26.500 --> 00:44:32.500]   which it may be with the mutual funds that you've purchased and are purchasing, you want to take advantage of breakpoints.
[00:44:32.500 --> 00:44:37.500]   And breakpoints are a reduction in sales charges based upon a larger amount of money.
[00:44:37.500 --> 00:44:44.500]   So with mutual fund companies, if you're buying mutual funds that are being sold with a sales commission by the advisor,
[00:44:44.500 --> 00:44:50.500]   the more money you put in one place, the lower those sales commissions are as a percentage of the purchase.
[00:44:50.500 --> 00:44:54.500]   You get over a certain amount of money and those sales commissions are gone entirely.
[00:44:54.500 --> 00:44:56.500]   So you want to take advantage of breakpoints.
[00:44:56.500 --> 00:45:05.500]   Or if you're paying compensation based upon fees, whether those are advisor fees or whether they are mutual fund fees,
[00:45:05.500 --> 00:45:12.500]   you're also going to be able to take advantage of a reduction of fees by having more money in the account.
[00:45:12.500 --> 00:45:19.500]   The more money you have with an advisor, the lower his or her fees will be as an expression of percentage of assets.
[00:45:19.500 --> 00:45:26.500]   And this is good business sense because as an advisor, if I were managing your accounts, the more money you have with me,
[00:45:26.500 --> 00:45:34.500]   I have more of an incentive to do more work for you, but I don't have an exponentially higher amount of work managing $2 million versus managing a $500,000 account.
[00:45:34.500 --> 00:45:38.500]   Yeah, maybe there's a little bit more work, but it's not four times as much work.
[00:45:38.500 --> 00:45:43.500]   So I have an incentive to reduce my fees as a percentage of the account value, which is what most advisors will do.
[00:45:43.500 --> 00:45:53.500]   Or if you're just working with a mutual fund company directly, many mutual fund companies will have different share programs that are cheaper the more money you have.
[00:45:53.500 --> 00:46:00.500]   So let's see. A simple example, like Vanguard, their Admiral shares I think have lower expenses if you have enough money to get into the program.
[00:46:00.500 --> 00:46:03.500]   Different mutual fund companies have different programs like this.
[00:46:03.500 --> 00:46:06.500]   So in general, you want to have your accounts consolidated.
[00:46:06.500 --> 00:46:14.500]   It's also important because the level of homework and due diligence that's needed on investment accounts is quite a bit.
[00:46:14.500 --> 00:46:20.500]   So if you're going to sit down and you're going to investigate all your accounts and you're going to figure out what are the fees that I'm paying, what are the costs that I'm paying,
[00:46:20.500 --> 00:46:26.500]   a lot of times you're going to be reading the fine print and you're going to be talking with people and you're going to be writing things down and figuring that out.
[00:46:26.500 --> 00:46:32.500]   If you've got money at four different places and in four different companies, then you've got to do that four times over.
[00:46:32.500 --> 00:46:38.500]   If you're doing it in one place with one company, then you can do it more effectively.
[00:46:38.500 --> 00:46:47.500]   Finally, the reason I think this is important to do is so that your advisor, if you're working with an advisor, can see things holistically.
[00:46:47.500 --> 00:46:52.500]   If you're serving as your own advisor, then you need to be able to see things holistically.
[00:46:52.500 --> 00:46:57.500]   So you need to create a digital dashboard of some sort to be able to see everything in one place.
[00:46:57.500 --> 00:47:00.500]   But your advisor needs to be able to see things holistically.
[00:47:00.500 --> 00:47:09.500]   There are many things that you might be planning for with investment approaches that if your advisor isn't aware of all of the assets, they can't properly prepare for them.
[00:47:09.500 --> 00:47:21.500]   So you might have a certain amount of money in cash, but if all of your advisors are keeping a certain amount of money in cash to fund their trades or to keep on the back burner in case of a liquidity need, then you're going to have too much money in cash.
[00:47:21.500 --> 00:47:29.500]   But if one advisor has the stewardship of all the assets, they'll be able to more effectively serve you.
[00:47:29.500 --> 00:47:34.500]   So those would be my comments and advice on the situation that you outlined.
[00:47:34.500 --> 00:47:36.500]   You're moving in the right direction.
[00:47:36.500 --> 00:47:45.500]   The last thing is make sure that you are working towards specific goals and that all of your energy is focused on those goals.
[00:47:45.500 --> 00:47:49.500]   This is something I never fully appreciated in my own life in the past.
[00:47:49.500 --> 00:47:55.500]   I did a little bit here and a little bit there, put a little bit of focus here and a little bit of focus there.
[00:47:55.500 --> 00:48:01.500]   And now I see more and more the value of an intense level of focus on the next goal.
[00:48:01.500 --> 00:48:06.500]   So if you're going to college and you're getting a college degree, then you should be 100% focused on that.
[00:48:06.500 --> 00:48:15.500]   Or if you're building an investment plan, make sure that you're pursuing that investment plan because that focus at an early age can make a big difference.
[00:48:15.500 --> 00:48:24.500]   And yes, focus is going to lead to the possibility of you getting wiped out with poor diversification, but it's also going to lead to the possibility of much higher rates of return.
[00:48:24.500 --> 00:48:35.500]   If you're going to start buying rental houses, it doesn't make a lot of sense for you to put a little bit of money in an IRA and put a little bit of money in a Roth IRA and put a little bit of money in a rental house and put a little bit of money in gold coins.
[00:48:35.500 --> 00:48:39.500]   You need the leverage behind you to buy rental houses.
[00:48:39.500 --> 00:48:45.500]   Now, if you're using paper assets, it's a little bit simpler and you say, "Okay, I'm going to put all my money into IRAs and Roth IRAs."
[00:48:45.500 --> 00:48:52.500]   Well, in that case, focus on funding the accounts with the best investments for your goals.
[00:48:52.500 --> 00:49:00.500]   And you can't choose the best investments if you're choosing from four different fund companies and three different advisors and reading all these prospectuses.
[00:49:00.500 --> 00:49:06.500]   So all of those reasons put together are the reasons why I would encourage you just to do exactly like you said.
[00:49:06.500 --> 00:49:18.500]   Find an advisor or find a company that will appropriately serve your needs and focus everything with that specific person.
[00:49:18.500 --> 00:49:20.500]   Then you'll be able to hold them accountable.
[00:49:20.500 --> 00:49:22.500]   You can hold the advisor accountable.
[00:49:22.500 --> 00:49:26.500]   You can hold the company accountable for their performance and their stewardship of your funds.
[00:49:26.500 --> 00:49:27.500]   Thanks for the question.
[00:49:27.500 --> 00:49:28.500]   Good luck.
[00:49:28.500 --> 00:49:29.500]   Hello, Josh.
[00:49:29.500 --> 00:49:30.500]   Thanks so much for your show.
[00:49:30.500 --> 00:49:41.500]   My question pertains to maxing out tax-deferred retirement accounts when one spouse works and the other one stays at home.
[00:49:41.500 --> 00:49:56.500]   Is it possible for the stay-at-home spouse to max out the tax-deferred retirement accounts up to the $52,000-ish limit that the IRS dictates?
[00:49:56.500 --> 00:50:05.500]   Or can that spouse only put in the IRA max of $5,500 a year?
[00:50:05.500 --> 00:50:08.500]   Thanks so much for any answer.
[00:50:08.500 --> 00:50:13.500]   Tom, it's a good question, and you're mixing up two different things, which I'll isolate here.
[00:50:13.500 --> 00:50:19.500]   The first thing is the $52,000 number, and the second thing is an IRA.
[00:50:19.500 --> 00:50:27.500]   The $52,000 number is the total amount that you can contribute to certain types of employer-based plans.
[00:50:27.500 --> 00:50:41.500]   So if your spouse has a company or has a business or is self-employed in some way, then they would be able to contribute to some of these plans that would have that higher amount.
[00:50:41.500 --> 00:50:49.500]   A very simple idea would be something like the SEP IRA, and if they made a couple hundred thousand dollars, they could contribute up to $52,000 into the SEP IRA.
[00:50:49.500 --> 00:50:56.500]   Or if they had a solo 401(k) and they structured the paperwork appropriately, they could contribute a high amount of money into that plan.
[00:50:56.500 --> 00:51:07.500]   So the key question would be there, does your spouse have a business or have earned income or business income of some type to be able to contribute to that type of plan?
[00:51:07.500 --> 00:51:19.500]   Assuming that stay-at-home spouse by definition means not self-employed and not having any kind of earned income, then in that scenario, they would be limited to an IRA contribution.
[00:51:19.500 --> 00:51:24.500]   Anybody of any income can contribute to an IRA, to a traditional IRA.
[00:51:24.500 --> 00:51:29.500]   The 2015 limit to that is $5,500.
[00:51:29.500 --> 00:51:38.500]   But only certain people of certain income under certain situations can fully deduct the amount of their contribution or partially deduct the amount of their contribution.
[00:51:38.500 --> 00:51:51.500]   In this case, if you are working and your spouse is at home, then the question is whether or not you are covered by an employer plan at work and then what your income is.
[00:51:51.500 --> 00:52:05.500]   If you are not covered by a plan at work, then regardless of your income, both of you can make a contribution to the account and can take a deduction of any amount.
[00:52:05.500 --> 00:52:10.500]   Excuse me, not of any amount, but you could take the appropriate deduction for the full amount of your contribution.
[00:52:10.500 --> 00:52:17.500]   So you put in $5,500 plus the catch-up contribution and you can fully deduct that amount for both of you.
[00:52:17.500 --> 00:52:29.500]   If you are covered by a plan at work, some type of 401(k) plan, other type of plan that's been established for you, then the question comes down to what your modified adjusted gross income is.
[00:52:29.500 --> 00:52:46.500]   If your modified adjusted gross income is $183,000 or less, then your stay-at-home spouse can make a contribution to a traditional IRA and can take a full deduction up to the amount of the contribution limit.
[00:52:46.500 --> 00:52:57.500]   If your income is between $183,000 and $193,000, they can make a full contribution, but they can only take a partial deduction.
[00:52:57.500 --> 00:53:04.500]   And if your income is more than $193,000, then they can make a contribution, but they can't take any type of deduction.
[00:53:04.500 --> 00:53:13.500]   So the key question here is are you covered by an employer plan at work? And if so, what is the level of your income?
[00:53:13.500 --> 00:53:15.500]   Hope that makes sense. Thanks for the question.
[00:53:15.500 --> 00:53:16.500]   Next.
[00:53:17.500 --> 00:53:22.500]   I have a question regarding withdrawal of funds from your retirement account.
[00:53:22.500 --> 00:53:24.500]   I remember when I got my draft card.
[00:53:24.500 --> 00:53:30.500]   Well, now I have a Medicare card and I'll soon be depleting my retirement nest egg.
[00:53:30.500 --> 00:53:34.500]   I found at least three contradictory plans for withdrawing funds.
[00:53:34.500 --> 00:53:38.500]   The first put forward by Rick Edelman is the systematic withdrawal plan.
[00:53:38.500 --> 00:53:44.500]   The criticism of this plan is reverse dollar cost averaging and sequence of returns risk.
[00:53:44.500 --> 00:53:48.500]   The second plan is put forward by Ray Lucia is a time weighted buckets plan.
[00:53:48.500 --> 00:53:52.500]   Put 15 years of safe money in a bucket and live on that.
[00:53:52.500 --> 00:53:58.500]   Put the other money in volatile buckets and use those to refill the safe bucket in 15 years.
[00:53:58.500 --> 00:54:05.500]   The major criticism is that your portfolio will not grow as fast with so much of your money in low earning safe money.
[00:54:05.500 --> 00:54:08.500]   The third I heard from Arthur Stein in D.C.
[00:54:08.500 --> 00:54:12.500]   He says take funds from all your portfolio investments.
[00:54:12.500 --> 00:54:18.500]   But if securities are down, then take more funds from the less volatile until the market returns.
[00:54:18.500 --> 00:54:22.500]   It sounds big to me and seems to require market timing.
[00:54:22.500 --> 00:54:29.500]   Can you provide some critical thinking analysis of these plans as well as any other that you might prefer?
[00:54:29.500 --> 00:54:31.500]   So I'll call this listener Max.
[00:54:31.500 --> 00:54:41.500]   And, Max, I've sat on this question for a little while because I haven't – I've wanted to answer it, but it's not a simple answer.
[00:54:41.500 --> 00:54:49.500]   And so I'm just going to give you a quick overview here by reading a portion of an article from the Journal of Financial Planning to you.
[00:54:49.500 --> 00:54:57.500]   But as preamble to that, I do plan to cover this and go through in detail the pros and cons of different approaches.
[00:54:57.500 --> 00:55:01.500]   But this is something that all the financial planners argue about among themselves.
[00:55:01.500 --> 00:55:13.500]   And so I couldn't for an instant sit here and say here's what the best thing is because regardless of which of those ideas and approaches I were to go with, there are various disadvantages and advantages of each of them.
[00:55:13.500 --> 00:55:21.500]   And I would be arguing with a portion of the financial planning industry of excellent academic professionals who look at this and study these things.
[00:55:21.500 --> 00:55:33.500]   What usually happens is there is – in my observation, what usually happens is there's going to be a best fit with either one of these plans for you yourself.
[00:55:33.500 --> 00:55:35.500]   You sound like a do-it-yourselfer.
[00:55:35.500 --> 00:55:40.500]   You're going to find one of these approaches to be the most appealing as compared to a different approach.
[00:55:40.500 --> 00:55:44.500]   And if so, you'll go ahead and go with the one that you find to be the most appealing.
[00:55:44.500 --> 00:55:55.500]   Or you're going to find a planner and a firm that uses one of these approaches primarily and has developed the capability of actually tracking them.
[00:55:55.500 --> 00:55:57.500]   That's the big challenge here.
[00:55:57.500 --> 00:56:00.500]   All of these approaches need to be actively managed and tracked.
[00:56:00.500 --> 00:56:05.500]   And by actively managed, I'm not saying they need to be funded with actively invested mutual funds.
[00:56:05.500 --> 00:56:18.500]   I'm saying that you have to actually proactively figure out these numbers, focus on your distribution strategy, adjust to the market conditions at the time, and replenish the accounts and replenish the income plan.
[00:56:18.500 --> 00:56:22.500]   And that requires a proactive approach.
[00:56:22.500 --> 00:56:30.500]   And so the firm has to be committed to that, has to have the capabilities and resources to actually service you as a client.
[00:56:30.500 --> 00:56:38.500]   And they're going to have a bias or a bent in one direction or another based upon what they feel they can effectively do.
[00:56:38.500 --> 00:56:46.500]   What I am going to do here is read to you a portion of an article from the October 2011 Journal of Financial Planning.
[00:56:46.500 --> 00:56:54.500]   And this is an article that is entitled Mirror, Mirror on the Wall by a financial planner named Jonathan Guyton.
[00:56:54.500 --> 00:57:00.500]   And in the latter part of this article, every year the Financial Planning Association does this study.
[00:57:00.500 --> 00:57:01.500]   I think it's every year.
[00:57:01.500 --> 00:57:09.500]   And they have a survey where they're trying to figure out how different financial planners handle this retirement income question.
