
[00:00:00.000 --> 00:00:03.620]   You might think, "Oh, this is about optimizing," like, you know, a word you use a lot.
[00:24:54.840 --> 00:25:08.840]   Are there other apps that you found that maybe not everyone knows about that are like, look, you might not need this, but you know, ReadWise, Otter, worth sharing because it kind of is an unlock that most people haven't tried before.
[00:25:08.840 --> 00:25:09.840]   Yeah, there is.
[00:25:09.840 --> 00:25:18.840]   We have a, also on our website, a free, I think it's called the second brain resource guide that has this little embedded air table database with like all the apps that we like.
[00:25:18.840 --> 00:25:22.840]   So that could be something that, and it's like by category.
[00:25:22.840 --> 00:25:29.840]   So you can filter like show me only read later apps, show me only like database apps, like air table, show me, you know, you can kind of filter it.
[00:25:29.840 --> 00:25:31.840]   But let's see a few that I use.
[00:25:31.840 --> 00:25:32.840]   Otter is a great one.
[00:25:32.840 --> 00:25:38.840]   Air, A-I-R-R for capturing snippets of podcasts is another excellent one.
[00:25:38.840 --> 00:25:42.840]   I really like Miro, which is a mind map.
[00:25:42.840 --> 00:25:45.840]   It's a mind map app that also has collaboration features.
[00:25:45.840 --> 00:25:50.840]   So like once you've created your mind map and you want to just share it, it's like two clicks.
[00:25:50.840 --> 00:25:51.840]   Let's see what else.
[00:25:51.840 --> 00:25:56.840]   Procreate, I really like to draw, but I like to draw digitally so that I can save it.
[00:25:56.840 --> 00:26:01.840]   Procreate is like the most powerful, you know, full feature drawing app for the iPad.
[00:26:01.840 --> 00:26:04.840]   I think it works primarily with the Apple pencil.
[00:26:04.840 --> 00:26:13.840]   Yeah, I mean, I think if I made the full list, there's probably like 25 apps that are in the knowledge management category that I use, which is kind of wild.
[00:26:13.840 --> 00:26:21.840]   And like that may sound like a lot, but go through those multiple screens of your iPhone, look in the applications folder of your computer.
[00:26:21.840 --> 00:26:25.840]   And most people listening to this are probably not far off from that.
[00:26:25.840 --> 00:26:28.840]   I'll definitely link to that page in the show notes for sure.
[00:26:28.840 --> 00:26:33.840]   Are there any tools you found that make it easy to search across these?
[00:26:33.840 --> 00:26:35.840]   You know, I've got Evernote.
[00:26:35.840 --> 00:26:36.840]   I've got Google Drive.
[00:26:36.840 --> 00:26:41.840]   A friend of mine started this company and then very quickly ended up getting acquired somewhere and it didn't go anywhere.
[00:26:41.840 --> 00:26:43.840]   But it's like, gosh, I got these Dropbox files.
[00:26:43.840 --> 00:26:44.840]   I've got Apple notes.
[00:26:44.840 --> 00:26:47.840]   Is there any way to find things amongst all of them?
[00:26:47.840 --> 00:26:53.840]   So this is one of the longest standing kind of needs.
[00:26:53.840 --> 00:26:57.840]   And what's so interesting about it is there's been a number of very strong contenders.
[00:26:57.840 --> 00:27:03.840]   There was one called Found that I really liked is basically you hit a shortcut on your keyboard.
[00:27:03.840 --> 00:27:09.840]   This panel slid in from the left side of your screen and then you could connect.
[00:27:09.840 --> 00:27:15.840]   It was like Evernote, Google Drive, Gmail, Dropbox, you know, at the time, all the things I was using.
[00:27:15.840 --> 00:27:19.840]   And then with one search, it was kind of like Spotlight but for your entire digital life.
[00:27:19.840 --> 00:27:21.840]   But they got shut down.
[00:27:21.840 --> 00:27:25.840]   Then there was another one called CloudHQ that got acquired.
[00:27:25.840 --> 00:27:28.840]   It's like there's been this series of things.
[00:27:28.840 --> 00:27:32.840]   I think the issue with it is it's so dependent on other apps, right?
[00:27:32.840 --> 00:27:41.840]   It's just basically it's the webbing, it's the missing kind of links between them that is what this tool is adding.
[00:27:41.840 --> 00:27:43.840]   I think for that reason, they have trouble raising funding.
[00:27:43.840 --> 00:27:46.840]   They have trouble building a real business behind it.
[00:27:46.840 --> 00:27:56.840]   It kind of stays as this like background utility that is super useful for a small number of people that actually care about things like, you know, knowledge management.
[00:27:56.840 --> 00:27:59.840]   But it never quite seems to take off.
[00:27:59.840 --> 00:28:02.840]   I will say one that's worked not across everything.
[00:28:02.840 --> 00:28:10.840]   But I found that the Apple Files app on the iPhone, you can actually, I think, sync to Google Drive and Dropbox.
[00:28:10.840 --> 00:28:17.840]   And yeah, so in the Files app, you can like authorize the Files app to load into Google Drive and Dropbox.
[00:28:17.840 --> 00:28:20.840]   I can't remember how well the search works.
[00:28:20.840 --> 00:28:31.840]   But I have been able to because if you want to attach a file on your iPhone, it's like you go through the Files interface and the Files interface can interface with other services and search amongst them.
[00:28:31.840 --> 00:28:37.840]   But it doesn't search within Notes and within Evernote and within all these things.
[00:28:37.840 --> 00:28:39.840]   So there's not a perfect solution.
[00:28:39.840 --> 00:28:42.840]   If anyone listening wants to start that company, let me know.
[00:28:42.840 --> 00:28:43.840]   I would love to be involved.
[00:28:43.840 --> 00:28:46.840]   It sounds like Tiago would love this to exist as well.
[00:28:46.840 --> 00:28:51.840]   Except I have a rule I don't invest in PCAM apps.
[00:28:51.840 --> 00:28:54.840]   Oh, productivity. What's PCAM?
[00:28:54.840 --> 00:28:55.840]   Personal Knowledge Management.
[00:28:55.840 --> 00:28:58.840]   That's like the field that I call it.
[00:28:58.840 --> 00:29:00.840]   Because I want to be impartial.
[00:29:00.840 --> 00:29:02.840]   I want to be totally impartial to them.
[00:29:02.840 --> 00:29:05.840]   Yeah, yeah.
[00:29:05.840 --> 00:29:07.840]   But you'd beta test it for sure.
[00:29:07.840 --> 00:29:08.840]   Totally.
[00:29:08.840 --> 00:29:15.840]   How do you feel about in this kind of new world where you said in the future we'll have people that, you know, you're not going to call yourself an entrepreneur.
[00:29:15.840 --> 00:29:19.840]   Because everyone will have that component of their life or a creator.
[00:29:19.840 --> 00:29:23.840]   Merging business and personal knowledge.
[00:29:23.840 --> 00:29:27.840]   Do you keep separate personal and work emails?
[00:29:27.840 --> 00:29:28.840]   Separate personal and work notes?
[00:29:28.840 --> 00:29:32.840]   Or have they kind of all merged together and become kind of one second brain or two?
[00:29:32.840 --> 00:29:35.840]   Yeah, they're mostly merged together.
[00:29:35.840 --> 00:29:38.840]   But there is what I would call sort of a porous border.
[00:29:38.840 --> 00:29:40.840]   There is a little bit of separation.
[00:29:40.840 --> 00:29:44.840]   It's not because there's anything so sensitive or anything.
[00:29:44.840 --> 00:29:46.840]   It's just so that I can be in a different state of mind.
[00:29:46.840 --> 00:29:50.840]   I'm just simply in a different state of mind.
[00:29:50.840 --> 00:29:56.840]   What I really think of is the areas of responsibility, which is one of the organizational categories I have.
[00:29:56.840 --> 00:30:13.840]   I'm in such a different state of mind when I'm looking at the areas of the business, finance, legal, marketing, operations versus the areas of my life, which are like the dog, the kid, the wife, health, you know, personal finances.
[00:30:13.840 --> 00:30:18.840]   They're similar in that they're like the departments of the business versus the departments of life.
[00:30:18.840 --> 00:30:20.840]   But I just want to be in very different places.
[00:30:20.840 --> 00:30:28.840]   So the only thing I do is I just add a little FL, which is Forte Labs, the name of my company, as a little prefix before the business areas.
[00:30:28.840 --> 00:30:33.840]   And that just serves as a signal to me that if I'm in personal life mode, I just ignore those.
[00:30:33.840 --> 00:30:38.840]   And if I'm in business mindset, I just ignore everything else.
[00:30:38.840 --> 00:30:39.840]   All right.
[00:30:39.840 --> 00:30:42.840]   So that brings me to another question, which is about the way you organize this.
[00:30:42.840 --> 00:30:50.840]   I think one of the things that makes my notes and I saw I think it was you and Ali Abdaal were talking about your systems.
[00:30:50.840 --> 00:30:56.840]   And then I think you were going through his second brain, which included a bunch of folders on Apple Notes.
[00:30:56.840 --> 00:31:00.840]   And I was like, oh, my gosh, it never even crossed my mind to create folders.
[00:31:00.840 --> 00:31:01.840]   And that led me down this.
[00:31:01.840 --> 00:31:04.840]   OK, my new thing is I need to start organizing better.
[00:31:04.840 --> 00:31:13.840]   And you mentioned how, you know, a library is often organizing their books by subject and that that's probably not the most optimal way to organize the information you're collecting.
[00:31:13.840 --> 00:31:21.840]   So, you know, talk, talk me through the optimal way or at least a optimal way to organize information you are collecting.
[00:31:21.840 --> 00:31:24.840]   And I guess that's the O for you.
[00:31:24.840 --> 00:31:26.840]   We spent all this time on capture now.
[00:31:26.840 --> 00:31:29.840]   I didn't even realize. OK, now we're moving on to organizing.
[00:31:29.840 --> 00:31:30.840]   It's true. Yeah.
[00:31:30.840 --> 00:31:35.840]   Good segue. Yeah, this is the O. The O is actually the.
[00:31:35.840 --> 00:31:41.840]   So my solution, my recommendation for how to do the O organized is called Para.
[00:31:41.840 --> 00:31:55.840]   It's P-A-R-A. I'm a big fan of four letter frameworks, as you can see, which is really kind of this the heart and soul of the building of second brain methodology, like how this all started.
[00:31:55.840 --> 00:32:05.840]   The first thing that I created, the first technique that really did well was Para, which is a solution to how to organize at the time, how to organize Evernote.
[00:32:05.840 --> 00:32:12.840]   And since then has expanded to how to organize really any digital place, any digital location.
[00:32:12.840 --> 00:32:14.840]   And we can get into those letters if you want.
[00:32:14.840 --> 00:32:28.840]   But the main principle is what is what you said. For some reason, I think it's because of our exposure to libraries or to or to school where you organize things in notebooks like, you know, history, English, French, like by subject.
[00:32:28.840 --> 00:32:34.840]   When we enter the professional world and we go to organize information, that's what we do.
[00:32:34.840 --> 00:32:37.840]   A big insight that I had was that that is pointless.
[00:32:37.840 --> 00:32:39.840]   There's really no point to that.
[00:32:39.840 --> 00:32:45.840]   Like, what is the point to categorizing, you know, hundreds of things you've read about psychology?
[00:32:45.840 --> 00:32:48.840]   Psychology is far too vast.
[00:32:48.840 --> 00:32:52.840]   It makes sense in a library, like there's a, you know, a few rows on the shelf that are psychology.
[00:32:52.840 --> 00:32:56.840]   But in your personal life, that is far too broad of a category to be useful.
[00:32:56.840 --> 00:32:58.840]   You have to be more narrow.
[00:32:58.840 --> 00:33:01.840]   You have to be more use specific.
[00:33:01.840 --> 00:33:07.840]   And it turns out the context of use that is most relevant to most people is projects, project based work.
[00:33:07.840 --> 00:33:13.840]   That's the future that we're all heading towards as a society, as an economy, as project based work.
[00:33:13.840 --> 00:33:19.840]   So I say organize your notes and files digitally according to your active projects.
[00:33:19.840 --> 00:33:20.840]   The A is areas.
[00:33:20.840 --> 00:33:24.840]   Would an area be kind of like a place where you're not yet sure if there's a project?
[00:33:24.840 --> 00:33:26.840]   Like, you know, my kids.
[00:33:26.840 --> 00:33:27.840]   It's like, I don't necessarily have a project.
[00:33:27.840 --> 00:33:31.840]   I know one of the things that I enjoyed reading was you kind of gave an example of your second brain.
[00:33:31.840 --> 00:33:35.840]   I'll even link to this in the show notes as it related to sleep training.
[00:33:35.840 --> 00:33:37.840]   And it's funny because I was in preparation.
[00:33:37.840 --> 00:33:38.840]   I was researching this.
[00:33:38.840 --> 00:33:43.840]   And while I'm reading it, my wife's texting me and she's like, we need to start sleep training our second daughter.
[00:33:43.840 --> 00:33:49.840]   And I'm like, well, I'm actually, you know, I tried to play it off like I was I was like, oh, I'm actually reading about sleep training right now.
[00:33:49.840 --> 00:33:53.840]   It turns out I'm actually preparing for an interview, but I'm doing two things at the same time.
[00:33:53.840 --> 00:34:02.840]   You know, would parenting be an area or would you try to create a project like sleep training or can you start with one and then branch off within it?
[00:34:02.840 --> 00:34:04.840]   That's that's exactly right.
[00:34:04.840 --> 00:34:07.840]   Right. Projects don't really emerge from nothing.
[00:34:07.840 --> 00:34:09.840]   They don't just like appear out of the blue.
[00:34:09.840 --> 00:34:14.840]   They tend to emerge from like areas of like interest or activity in your life.
[00:34:14.840 --> 00:34:17.840]   Right. You have just things going on.
[00:34:17.840 --> 00:34:21.840]   You're kind of paying attention to some aspect of your life or your job or your business.
[00:34:21.840 --> 00:34:23.840]   And then a project emerges.
[00:34:23.840 --> 00:34:25.840]   Right. You realize, oh, we need to do X.
[00:34:25.840 --> 00:34:27.840]   We need to accomplish X.
[00:34:27.840 --> 00:34:30.840]   And that's the moment that you need a little bit more structure.
[00:34:30.840 --> 00:34:35.840]   Right. You need a little bit of scaffolding to actually produce an outcome.
[00:34:35.840 --> 00:34:41.840]   And that is when a project emerges, like you said, from from ongoing areas of your life.
[00:34:41.840 --> 00:34:45.840]   I don't want to spend too much time on everything because there's an entire book and it's really good.
[00:34:45.840 --> 00:34:49.840]   So just hit quickly, maybe on resources and archives.
[00:34:49.840 --> 00:34:55.840]   I actually have a question about archives, but I feel like if we're going to mention all three, we should just at least explain the other one.
[00:34:55.840 --> 00:35:00.840]   So projects and areas, the P and the first A of Para are all about your life.
[00:35:00.840 --> 00:35:05.840]   Like those are completely mapping to what matters to you right now.
[00:35:05.840 --> 00:35:07.840]   The resources is kind of everything else.
[00:35:07.840 --> 00:35:09.840]   It's like almost like miscellaneous.
[00:35:09.840 --> 00:35:15.840]   Everything you are just reading about, learning about topics, you're exploring things, you're keeping an eye on trends.
[00:35:15.840 --> 00:35:18.840]   It's like I'm proactively saying all of that matters.
[00:35:18.840 --> 00:35:19.840]   Keep it.
[00:35:19.840 --> 00:35:21.840]   But it is third place.
[00:35:21.840 --> 00:35:25.840]   It is third priority after both your projects in your areas.
[00:35:25.840 --> 00:35:33.840]   So it could be topics, you know, coffee, gardening, you know, artificial intelligence, productivity, just anything.
[00:35:33.840 --> 00:35:36.840]   And then the archives is like the cold storage is like the basement.
[00:35:36.840 --> 00:35:40.840]   Anything from the previous three categories that is no longer active, that is no longer relevant.
[00:35:40.840 --> 00:35:42.840]   Don't delete it.
[00:35:42.840 --> 00:35:44.840]   You have an effectively infinite storage space these days.
[00:35:44.840 --> 00:35:50.840]   You never need to delete anything, but you don't want to kind of cluttering and kind of confusing your active priorities.
[00:35:50.840 --> 00:35:56.840]   So just demote it all the way down to archives, which you never look at unless you specifically want to see something.
[00:35:56.840 --> 00:36:00.840]   Yeah, I was going through Evernote and I was like, gosh, what are all these notes that over a thousand notes?
[00:36:00.840 --> 00:36:12.840]   What are they? And I came across, I think it was like maybe 2014, which is a window of time in my life where someone asked me to join a fantasy football team, which was a huge mistake for someone who loves spreadsheets and optimization.
[00:36:12.840 --> 00:36:20.840]   And and for two years, every time football season rolled around, I was like, I could not consume enough content about.
[00:36:20.840 --> 00:36:24.840]   I didn't actually care about any of the teams, whether they won, whether they lost.
[00:36:24.840 --> 00:36:29.840]   It didn't matter, but I was interested in every every aspect of fantasy football.
[00:36:29.840 --> 00:36:34.840]   But, you know, I'd be sitting down with my father in law who loves football, not for fantasy sake.
[00:36:34.840 --> 00:36:36.840]   And I'd be like, oh, this is so awesome.
[00:36:36.840 --> 00:36:38.840]   And then he'd be like, yeah, that's great.
[00:36:38.840 --> 00:36:40.840]   And then like the next minute, the other team would do something.
[00:36:40.840 --> 00:36:41.840]   I'm like, this is awesome, too.
[00:36:41.840 --> 00:36:43.840]   He's like, I don't understand what's going on.
[00:36:43.840 --> 00:36:44.840]   You're rooting for both teams.
[00:36:44.840 --> 00:36:47.840]   I'm like, I just care that this guy catches this ball.
[00:36:47.840 --> 00:36:49.840]   Everything else in the game is useless.
[00:36:49.840 --> 00:36:53.840]   That needs to be in the archives, which is all I could think of.
[00:36:53.840 --> 00:36:56.840]   Scrolling through Evernote was that I didn't have it organized in any place.
[00:36:56.840 --> 00:36:58.840]   And at the time, it was a project.
[00:36:58.840 --> 00:37:02.840]   And now it needs to be, you know, set off in cold storage.
[00:37:02.840 --> 00:37:13.840]   So is is there a process by which you go through all of this, maybe weekly, monthly, annually to try to decide, OK, this needs to move around?
[00:37:13.840 --> 00:37:19.840]   Is there a way you maintain things before going on to kind of any other projects?
[00:37:19.840 --> 00:37:20.840]   There is, yeah.
[00:37:20.840 --> 00:37:27.840]   There's almost like second brain maintenance, the same way you do scheduled maintenance for your car to keep it operating.
[00:37:27.840 --> 00:37:32.840]   There is similar things you should do for your second brain.
[00:37:32.840 --> 00:37:34.840]   And there's different ways we could approach it.
[00:37:34.840 --> 00:37:45.840]   Some of those are like on the calendar, like scheduled, you know, weekly review, I think is a fundamental practice that everyone needs to just maintain perspective on their week.
[00:37:45.840 --> 00:37:54.840]   Something like a monthly review or an annual review where you're like zooming out to the big picture, long term goals, values, your why, your mission, things like that.
[00:37:54.840 --> 00:37:56.840]   So that's part of it.
[00:37:56.840 --> 00:37:59.840]   But that also kind of predates second brain stuff, right?
[00:37:59.840 --> 00:38:02.840]   That goes back 20, 30 years, the idea of a weekly review.
[00:38:02.840 --> 00:38:04.840]   So there's other things.
[00:38:04.840 --> 00:38:09.840]   Most of the actual maintenance of, let's say, para in your second brain comes down to just how you manage projects.
[00:38:09.840 --> 00:38:12.840]   To me, projects really are the first class citizen.
[00:38:12.840 --> 00:38:17.840]   So when do you create that project folder that is going to contain all the project related material?
[00:38:17.840 --> 00:38:19.840]   When the project starts, right?
[00:38:19.840 --> 00:38:20.840]   Then you execute it.
[00:38:20.840 --> 00:38:21.840]   When does that get archived?
[00:38:21.840 --> 00:38:22.840]   When the project ends.
[00:38:22.840 --> 00:38:24.840]   I have these kind of two moments in time.
[00:38:24.840 --> 00:38:28.840]   What's so nice about projects is that they beginning and end, right?
[00:38:28.840 --> 00:38:33.840]   Areas, resources and archives are kind of, it's fuzzy, their relationship to time.
[00:38:33.840 --> 00:38:34.840]   Projects are discrete.
[00:38:34.840 --> 00:38:35.840]   They're like sprints.
[00:38:35.840 --> 00:38:38.840]   You start, you do, you end.
[00:38:38.840 --> 00:38:45.840]   And therefore, I like to link and sort of schedule most of my maintenance activities to when projects begin and when they end.
[00:38:45.840 --> 00:38:50.840]   Which, by the way, also is how I justify the effort, right?
[00:38:50.840 --> 00:39:00.840]   It's like the return on investment, your ability to justify going in and just reorganizing stuff, that's not a very good use of your time, right?
[00:39:00.840 --> 00:39:09.840]   But if I'm going in specifically to manage a project, suddenly that time is very easily justifiable and is actually part of the project itself.
[00:39:09.840 --> 00:39:19.840]   If someone's hearing this and thinking, "I have a horrible organization system," maybe it would make sense in an upfront way to kind of organize everything.
[00:39:19.840 --> 00:39:24.840]   But on an ongoing basis, it's like maybe don't get too crazy about organizing it.
[00:39:24.840 --> 00:39:27.840]   But right now, I'm like, "I got to get these fantasy football notes.
[00:39:27.840 --> 00:39:30.840]   I got to get them to the archives," which doesn't exist yet.
[00:39:30.840 --> 00:39:46.840]   A great way to get started with this is anyone listening to this, you included, I really do not recommend going in and sort of implementing para by trying to move hundreds or even thousands of files individually.
[00:39:46.840 --> 00:39:49.840]   Just treat the past as the past.
[00:39:49.840 --> 00:39:58.840]   Get every single thing, every single note in Evernote or wherever you've kept things, put it in one single folder called Archive and Today's Date.
[00:39:58.840 --> 00:40:00.840]   That is the past.
[00:40:00.840 --> 00:40:02.840]   That is everything that happened before now.
[00:40:02.840 --> 00:40:03.840]   And then start over.
[00:40:03.840 --> 00:40:07.840]   Start with a clean slate with just the P.
[00:40:07.840 --> 00:40:15.840]   Just create a folder for each of your active projects and be honest about what is active, not things you wish that were active or that you're pretending are active.
[00:40:15.840 --> 00:40:19.840]   Most people really don't have more than about five to ten active projects.
[00:40:19.840 --> 00:40:21.840]   So create a folder for each one of those.
[00:40:21.840 --> 00:40:27.840]   Then from this point only going forward, start putting the notes that you create into those folders.
[00:40:27.840 --> 00:40:30.840]   Where does email fit into this?
[00:40:30.840 --> 00:40:32.840]   I have an email folder that's saved.
[00:40:32.840 --> 00:40:34.840]   It's like, "Oh, someone sent me this thing.
[00:40:34.840 --> 00:40:35.840]   It's super valuable."
[00:40:35.840 --> 00:40:43.840]   But I feel like email, is your inbox part of your second brain or do you take emails out of your inbox and put them somewhere else?
[00:40:43.840 --> 00:40:47.840]   The way I think about this is you have in your life several inboxes.
[00:40:47.840 --> 00:40:51.840]   Email is the most obvious one, but you have a notes inbox probably.
[00:40:51.840 --> 00:40:55.840]   You have a task manager or to-do list where things get recorded.
[00:40:55.840 --> 00:40:57.840]   You have even a mailbox, which is just another.
[00:40:57.840 --> 00:41:02.840]   There's probably five to eight separate inboxes.
[00:41:02.840 --> 00:41:08.840]   When you think about a weekly review, often people think, "Oh, weekly review, I have to review and evaluate my entire life.
[00:41:08.840 --> 00:41:09.840]   What are my goals?
[00:41:09.840 --> 00:41:11.840]   What is my purpose in life?"
[00:41:11.840 --> 00:41:12.840]   These huge questions.
[00:41:12.840 --> 00:41:13.840]   That's not what it's for.
[00:41:13.840 --> 00:41:16.840]   I only do that once a year, if that.
[00:41:16.840 --> 00:41:20.840]   That is really a lot of time and effort.
[00:41:20.840 --> 00:41:32.840]   All a weekly review is for me is just going through my inboxes one at a time, deciding what can be deleted, what can be archived or just put somewhere, and what needs to be taken action on.
[00:41:32.840 --> 00:41:38.840]   That is all a weekly review is and how a weekly review takes no more than about 15 or 20 minutes every time.
[00:41:38.840 --> 00:41:40.840]   Let me ask you a very, very practical example.
[00:41:40.840 --> 00:41:47.840]   I have a gift card that someone sent me for an online retailer that I'm not ready to buy anything from now.
[00:41:47.840 --> 00:41:54.840]   Is that something that if you got that in your email, you would leave it as an email in some place or would save it somewhere else?
[00:41:54.840 --> 00:42:06.840]   What would you do with your own system, which may not be the best for me, but it's an example of something that I'm like, "I feel like it's the kind of thing that always sits in someone's inbox and no one ever knows what to do with it."
[00:42:06.840 --> 00:42:07.840]   Great example.
[00:42:07.840 --> 00:42:11.840]   The first question I always ask, "Is this actionable or not actionable?"
[00:42:11.840 --> 00:42:13.840]   That is actually actionable.
[00:42:13.840 --> 00:42:18.840]   When you think to the future time that you are actually acting on this, it is something you're doing.
[00:42:18.840 --> 00:42:21.840]   You're going and spending the gift card on something.
[00:42:21.840 --> 00:42:28.840]   What that tells me is there's always one of two places it can go, either Evernote or Things, which is my task manager.
[00:42:28.840 --> 00:42:31.840]   I know that's an action, so it's going to go with Things.
[00:42:31.840 --> 00:42:40.840]   Then the key feature of Things that is honestly, it's like the greatest best-kept secret in the productivity world.
[00:42:40.840 --> 00:42:46.840]   By far, the most important feature of any task manager is a keyboard shortcut.
[00:42:46.840 --> 00:42:49.840]   On Things, it's Ctrl + Option + Spacebar.
[00:42:49.840 --> 00:42:59.840]   It pops up a little window, like a tiny little window where I can write a task with a link to that specific email in the little comment section.
[00:42:59.840 --> 00:43:10.840]   That little tiny thing is life-changing because what I write in the task is, "Spend $15 at Target."
[00:43:10.840 --> 00:43:11.840]   Hit Enter.
[00:43:11.840 --> 00:43:13.840]   That goes into my task manager.
[00:43:13.840 --> 00:43:15.840]   Then I hit E on the keyboard.
[00:43:15.840 --> 00:43:17.840]   The email is archived forever.
[00:43:17.840 --> 00:43:20.840]   I never need to organize it, sort it, do anything.
[00:43:20.840 --> 00:43:24.840]   That is now something that I'm going to find again through my task manager, not through email.
[00:43:24.840 --> 00:43:32.840]   I'm not sure whether I like that system more or I'm more impressed that the email in my inbox is, "You've got a Target eGift card for $15."
[00:43:32.840 --> 00:43:35.840]   I feel like we're on a magic show where you're like, "Ah, I figured it out."
[00:43:35.840 --> 00:43:38.840]   That's actually the gift card that I have sitting in my inbox.
[00:43:38.840 --> 00:43:39.840]   Really?
[00:43:39.840 --> 00:43:41.840]   Yeah, it's literally a $15 Target gift card.
[00:43:41.840 --> 00:43:42.840]   No way.
[00:43:42.840 --> 00:43:49.840]   There was a promotion last night where we forgot to buy diapers.
[00:43:49.840 --> 00:43:54.840]   My wife was like, "Hey, we only have 4 diapers right now, which is a problem."
[00:43:54.840 --> 00:43:57.840]   Fun hack for anyone listening.
[00:43:57.840 --> 00:44:00.840]   There's a product called Shipt, S-H-I-P-T.
[00:44:00.840 --> 00:44:03.840]   You get a free membership as a Chase cardholder.
[00:44:03.840 --> 00:44:04.840]   I put in my Chase information.
[00:44:04.840 --> 00:44:07.840]   I got a membership through December 2024.
[00:44:07.840 --> 00:44:12.840]   With Shipt, you get free home delivery from Target.
[00:44:12.840 --> 00:44:16.840]   We ordered at 5pm and we had diapers by 7pm.
[00:44:16.840 --> 00:44:18.840]   The delivery was free.
[00:44:18.840 --> 00:44:20.840]   It was by 2 types of diapers.
[00:44:20.840 --> 00:44:22.840]   I just bought 2 orders of diapers.
[00:44:22.840 --> 00:44:26.840]   You get a free $15 gift card, which is why I have the $15 Target gift card.
[00:44:26.840 --> 00:44:28.840]   Hack for free delivery.
[00:44:28.840 --> 00:44:32.840]   I think I have a $15 Target gift card around here somewhere.
[00:44:32.840 --> 00:44:34.840]   That's why that came to mind.
[00:44:34.840 --> 00:44:38.840]   I don't know if you're buying diapers, but that was mine.
[00:44:38.840 --> 00:44:40.840]   Oh, I am.
[00:44:40.840 --> 00:44:43.840]   Little derailed there, but that is helpful.
[00:44:43.840 --> 00:44:47.840]   I feel like my to-do process is probably the next upgrade.
[00:44:47.840 --> 00:44:51.840]   Right now, I'm like a keep-one-note-with-a-list-of-bullets-for-to-dos.
[00:44:51.840 --> 00:44:53.840]   I haven't really gotten serious about that.
[00:44:53.840 --> 00:44:58.840]   I know Things is an Apple-only app, but I've heard great things.
[00:44:58.840 --> 00:45:00.840]   That's there.
[00:45:00.840 --> 00:45:03.840]   I want to come back to one random macro question.
[00:45:03.840 --> 00:45:06.840]   There's this book called Wayfinding.
[00:45:06.840 --> 00:45:10.840]   The author, Maura O'Connor, says that over-reliance on GPS, for example,
[00:45:10.840 --> 00:45:14.840]   has made us less able to navigate the world.
[00:45:14.840 --> 00:45:18.840]   Do you have any concerns about over-reliance on a second brain
[00:45:18.840 --> 00:45:22.840]   and what that might do to our primary brain?
[00:45:22.840 --> 00:45:26.840]   Are there times where it's like, "This is something for not offloading"?
[00:45:26.840 --> 00:45:28.840]   I don't have concerns.
[00:45:28.840 --> 00:45:29.840]   I don't have concerns.
[00:45:29.840 --> 00:45:32.840]   When I go back and read in ancient Greek times,
[00:45:32.840 --> 00:45:37.840]   people, pundits, basically saying, "Oh, writing has corrupted the youth.
[00:45:37.840 --> 00:45:43.840]   Their memory is now atrophied because this darned new invention of writing
[00:45:43.840 --> 00:45:45.840]   is going to lead to the downfall of society."
[00:45:45.840 --> 00:45:49.840]   I'm just like, "This has been going on forever and will always go on."
[00:45:49.840 --> 00:45:51.840]   The story of civilization is us offloading
[00:45:51.840 --> 00:45:55.840]   what used to require our bodies and minds to technology.
[00:45:55.840 --> 00:45:57.840]   I don't have concerns on that front.
[00:45:57.840 --> 00:45:59.840]   But for the second part--
[00:45:59.840 --> 00:46:01.840]   Part of what you're doing with the second brain
[00:46:01.840 --> 00:46:06.840]   is simply vacating your first brain of trivia,
[00:46:06.840 --> 00:46:12.840]   just mundane, mindless details that you are keeping track of.
[00:46:12.840 --> 00:46:14.840]   Think about things like--
[00:46:14.840 --> 00:46:17.840]   I don't know, things you're supposed to buy at the grocery store today,
[00:46:17.840 --> 00:46:21.840]   things on your to-do list, details of a project you're working on.
[00:46:21.840 --> 00:46:24.840]   I think most of the time, most people's minds are just filled
[00:46:24.840 --> 00:46:26.840]   with stuff that can be offloaded,
[00:46:26.840 --> 00:46:30.840]   that can be remembered far more precisely for far longer
[00:46:30.840 --> 00:46:32.840]   by machines than the human mind.
[00:46:32.840 --> 00:46:37.840]   I'm always thinking if a job can be done by machines, it should be.
[00:46:37.840 --> 00:46:40.840]   That intellect is free.
[00:46:40.840 --> 00:46:44.840]   I have this vast intellect called software at my disposal.
[00:46:44.840 --> 00:46:48.840]   Why not use it? Why not just give away that job?
[00:46:48.840 --> 00:46:51.840]   I find over time that leaves space in my first brain
[00:46:51.840 --> 00:46:54.840]   for things that only the human mind can do.
[00:46:54.840 --> 00:46:56.840]   That includes creativity, includes intuition,
[00:46:56.840 --> 00:47:01.840]   includes relationships, includes having novel experiences.
[00:47:01.840 --> 00:47:04.840]   The average person is underwater. The average person has no bandwidth.
[00:47:04.840 --> 00:47:07.840]   If you want to make any change in your life whatsoever,
[00:47:07.840 --> 00:47:10.840]   where you have to start is by offloading something.
[00:47:10.840 --> 00:47:14.840]   Because there's no space to even consider a new option
[00:47:14.840 --> 00:47:17.840]   until you offload that stuff.
[00:47:17.840 --> 00:47:22.840]   Yeah, it reminds me of in grade school, you memorize things.
[00:47:22.840 --> 00:47:25.840]   Let's memorize this poem.
[00:47:25.840 --> 00:47:30.840]   I still have a French poem that I could recite in record speed
