
[00:00:00.360 --> 00:00:02.320]   - Welcome to the Huberman Lab Podcast,
[00:33:34.860 --> 00:33:41.340]   currently there aren't perfect cures or even cures in many cases, uh, gene therapy does hold some
[00:33:41.340 --> 00:33:47.420]   promise, um, in simple terms, uh, that I, and everyone else, uh, can understand.
[00:33:47.420 --> 00:33:53.980]   Could you just explain what CRISPR allows physicians potentially to do?
[00:33:53.980 --> 00:33:57.340]   In other words, can genes be fixed in adulthood?
[00:33:57.340 --> 00:33:59.020]   Do they have to be fixed in the embryo?
[00:33:59.020 --> 00:34:03.980]   Um, just give your thoughts generally about, about CRISPR and gene therapy, because I think most people
[00:34:03.980 --> 00:34:08.860]   have heard of it, but I think most people don't have an intuitive sense for, for how, how it works.
[00:34:08.860 --> 00:34:15.500]   So gene therapy is a rather actually broad term, and it covers many ways in which you can correct
[00:34:15.500 --> 00:34:23.180]   generally a gene or a genetic defect that we think it's causal. So on one extreme, for instance, you can
[00:34:23.180 --> 00:34:32.620]   envision a gene is broken, has a mutation. So what you want to do is you want to put it back. So those were some of the early efforts where you would put it in a virus,
[00:34:32.620 --> 00:34:36.540]   you would put it in a virus and deliver it to the patient.
[00:34:36.540 --> 00:34:37.100]   An adult?
[00:34:37.100 --> 00:34:42.220]   In an adult or in a child, depending on like the condition, with the idea is that the gene is not
[00:34:42.220 --> 00:34:47.420]   there or like there's not enough of it. So I'm just going to deliver more. That's one extreme.
[00:34:47.420 --> 00:34:51.820]   Is it injected into the blood or do you have to go into the specific cell type that's lacking the gene?
[00:34:51.820 --> 00:34:57.820]   Many of the studies were done for blood disorders, of course, because it was easier. So you would inject them.
[00:34:57.820 --> 00:35:03.900]   Of course, the other possibility, sometimes you don't want to put the gene, you want to put the protein already made.
[00:35:03.900 --> 00:35:11.260]   And that is the case for many conditions where an enzyme, so protein that, you know, does some interesting
[00:35:11.260 --> 00:35:16.300]   chemical reactions that are essential to a cell is missing. So sometimes you just make that enzyme and then
[00:35:16.300 --> 00:35:21.660]   you deliver that. It's not always working, but in some cases actually works really well.
[00:35:21.660 --> 00:35:27.180]   Now, the other thing that you can do is you can try to correct that defect directly.
[00:35:27.180 --> 00:35:33.260]   That means you need to operate at the DNA level. So somehow you need to get into every single cell
[00:35:33.260 --> 00:35:41.660]   that is affected and correct that. And that's where CRISPR comes into play, where presumably you could,
[00:35:41.660 --> 00:35:50.140]   at one point, deliver, you know, the guides. So the tiny pieces of nucleic acid that tell you where to go
[00:35:50.140 --> 00:35:55.100]   on the DNA and then an enzyme that will do the cutting and then the putting back or various other
[00:35:55.100 --> 00:35:58.620]   versions of this that you would correct. Of course, there are challenges with that.
[00:35:58.620 --> 00:36:02.620]   Yeah. Where do you put it? I mean, so like for sickle cell anemia, I know they've essentially
[00:36:02.620 --> 00:36:07.180]   reversed sickle cell anemia using CRISPR technology. That's in the blood, right?
[00:36:07.180 --> 00:36:07.740]   It's in the blood.
[00:36:07.740 --> 00:36:08.540]   It's of the blood.
[00:36:08.540 --> 00:36:08.860]   Right.
[00:36:08.860 --> 00:36:14.540]   But if, for instance, we know about a genetic defect of, let's say, we'll talk more about this soon,
[00:36:14.540 --> 00:36:17.900]   but a mutated calcium channel that disrupts heart function and brain function,
[00:36:17.900 --> 00:36:23.660]   and you come in with CRISPR, you know what gene is mutated, you have the healthy gene that
[00:36:23.660 --> 00:36:25.260]   potentially you can put back, where do you put it?
[00:36:25.260 --> 00:36:25.580]   Right.
[00:36:25.580 --> 00:36:31.260]   Do you inject it? I mean, injecting into the heart is possible, into the blood supply,
[00:36:31.260 --> 00:36:37.100]   obviously easier, getting it directed to the bone marrow, but to the brain is hard.
[00:36:37.100 --> 00:36:41.260]   Yeah. Well, presumably you could inject into the brain as well, right? There are ways in which you
[00:36:41.260 --> 00:36:45.900]   can inject through either surgery or through an injection in the spinal canal, like intrathically.
[00:36:45.900 --> 00:36:49.980]   So that's certainly one way in which you can do it. It is very challenging though,
[00:36:50.620 --> 00:36:55.100]   because of course the brain has a lot of cell types and, you know, you very often,
[00:36:55.100 --> 00:36:59.340]   the way you deliver this, like through a virus or through other modalities, you know, there's only
[00:36:59.340 --> 00:37:05.820]   so much of that virus that you can actually put inside the nervous system. And the efficiency is not
[00:37:05.820 --> 00:37:13.340]   yet like very high. So another way is to go like one level down. So that gene will produce an RNA that
[00:37:13.340 --> 00:37:18.380]   will produce a protein. So perhaps we don't have to correct the DNA everywhere, but perhaps we can
[00:37:18.380 --> 00:37:22.220]   correct something that happens downstream. And that's sort of like being the strategy that we've
[00:37:22.220 --> 00:37:27.100]   been using primarily, just mostly because at this point, and probably in the future it will be possible,
[00:37:27.100 --> 00:37:33.340]   who knows, like in 10 years or maybe even earlier, we'll be able to deliver very effectively some of the
[00:37:33.340 --> 00:37:40.860]   genetic therapies using CRISPR. Because certainly in, um, non-human primate models, things like, um,
[00:37:40.860 --> 00:37:47.500]   color blindness have been rescued by introducing a gene through a, when we talk about viruses,
[00:37:47.500 --> 00:37:51.100]   people often will think, oh goodness, why would I want to get injected with a virus? But we should
[00:37:51.100 --> 00:37:56.540]   just mention there are things like adenoviruses, which cold viruses are adenoviruses that can be
[00:37:56.540 --> 00:38:02.700]   engineered so that they don't make you sick, but they can carry a cargo, like a gene you want to put into a
[00:38:02.700 --> 00:38:07.900]   nervous system or, or body that lacks that gene. So when we say using viruses to deliver genes,
[00:38:07.900 --> 00:38:13.020]   it's, uh, it's of the benevolent type or at least benevolent motivation. We think that, that those
[00:38:13.020 --> 00:38:17.820]   adenoviruses can live in our body for a long time without causing additional trouble. And they're very
[00:38:17.820 --> 00:38:22.620]   often modified to make sure that they don't cause disease. Of course, another limitation of that is
[00:38:22.620 --> 00:38:28.780]   that if the gene is really large, it simply won't fit in a virus. So for instance, that would be the case
[00:38:28.780 --> 00:38:31.900]   if you think about a calcium channel. Calcium channel is a gigantic gene.
[00:38:31.900 --> 00:38:36.620]   It would be very difficult to fit, uh, inside a virus. And then of course, the other thing is like with
[00:38:36.620 --> 00:38:42.300]   this virus is very often, especially with adenoviruses or AAVs, is that you will have one shot.
[00:38:42.300 --> 00:38:49.100]   Meaning that you have to inject once, uh, and hopefully would work because next time, you know,
[00:38:49.100 --> 00:38:54.060]   uh, you may have an immune reaction, right? You'll have, you'll produce antibodies and so you won't be able to
[00:38:54.060 --> 00:38:59.100]   deliver again. So there, again, there are all kinds of challenges that, uh, you know, people are working really hard to solve.
[00:38:59.100 --> 00:39:04.380]   And I have no doubt that in the next decade, we'll see, you know, therapies or, you know,
[00:39:04.380 --> 00:39:08.860]   perhaps even cures for some of these conditions. Of course. And I think you were bringing this up.
[00:39:08.860 --> 00:39:14.620]   One of the challenges is like when we do this, because especially for disorders of the brain,
[00:39:14.620 --> 00:39:17.820]   neurodevelopmental disorders, so autism and other neurodevelopmental disorders,
[00:39:17.820 --> 00:39:25.580]   disorders, the question is always how early it is too late. You know, how much damage has it done,
[00:39:25.580 --> 00:39:29.420]   has it been done and how much can I actually correct? And that's one of the things that,
[00:39:29.420 --> 00:39:33.740]   you know, we're only now starting to really explore as we're thinking about some of the first clinical
[00:39:33.740 --> 00:39:35.100]   trials in this space.
[00:39:35.100 --> 00:39:40.380]   - This might shock you a bit, but, um, folks in the quote unquote biohacking community,
[00:39:40.380 --> 00:39:48.620]   not me, um, are getting, I know some, they've gotten full of statin gene therapy as a body enhancement
[00:39:48.620 --> 00:39:52.380]   thing. Cause they're leaving the country cause you can't do it in the United States and literally
[00:39:52.380 --> 00:40:00.940]   getting injection of a, of a full of statin gene, uh, therapy, um, to, I guess, to have more muscle to,
[00:40:00.940 --> 00:40:06.860]   you know, improve that. Uh, I wouldn't do it personally. Um, I also, I like working out,
[00:40:06.860 --> 00:40:11.980]   so I don't need a full of statin gene therapy, but it's interesting to note that people are doing this
[00:40:11.980 --> 00:40:16.940]   and I'm raising this as a segue into a discussion about stem cells, um, because people around the
[00:40:16.940 --> 00:40:22.140]   world are getting injected with stem cells in the United States. It's still not allowed by
[00:40:22.140 --> 00:40:30.860]   FDA for most things. Um, but I think gene therapy has started. It's certainly begun. It's, but it's not
[00:40:30.860 --> 00:40:37.820]   the sort of thing that your physician offers up, uh, early. It's still very experimental for most things.
[00:40:37.820 --> 00:40:42.940]   - And then for gene therapies, again, in the context of what you're mentioning is some of this, again,
[00:40:42.940 --> 00:40:48.460]   they're irreversible. So once you put the gene in, you know, and it goes into a cell, let's say through
[00:40:48.460 --> 00:40:53.180]   a lentivirus that will integrate, you can't take it out anymore, right? That would be very difficult.
[00:40:53.180 --> 00:40:57.820]   It will get inactivated over time. But so that's what we have to be extra careful with some of these
[00:40:57.820 --> 00:41:02.460]   therapies and, you know, make sure that we don't do more harm, right? Which I guess it's always what we
[00:41:02.460 --> 00:41:10.300]   try. Absolutely. I'd like to take a quick break and acknowledge our sponsor, AG1. AG1 is a vitamin
[00:41:10.300 --> 00:41:15.660]   mineral probiotic drink that also includes prebiotics and adaptogens. As many of you know,
[00:41:15.660 --> 00:41:21.340]   I've been taking AG1 for more than 13 years now. I discovered it way back in 2012, long before I
[00:41:21.340 --> 00:41:26.780]   ever had a podcast, and I've been drinking it every day since. For the past 13 years, AG1 has been the
[00:41:26.780 --> 00:41:32.060]   same original flavor. They've updated the formulation, but the flavor has always remained the same. And now,
[00:41:32.060 --> 00:41:38.060]   for the first time, AG1 is available in three new flavors, berry, citrus, and tropical. All the flavors
[00:41:38.060 --> 00:41:42.860]   include the highest quality ingredients in exactly the right doses to together provide support for your gut
[00:41:42.860 --> 00:41:47.660]   microbiome, support for your immune health, and support for better energy, and more. So now you
[00:41:47.660 --> 00:41:52.380]   can find the flavor of AG1 that you like the most. While I've always loved the AG1 original flavor,
[00:41:52.380 --> 00:41:56.060]   especially when I mix it with water and a little bit of lemon or lime juice, that's how I've been doing it
[00:41:56.060 --> 00:42:01.820]   for basically 13 years, now I really enjoy the new berry flavor in particular. It tastes great, and I don't
[00:42:01.820 --> 00:42:07.180]   have to add any lemon or lime juice. I just mix it up with water. If you'd like to try AG1 and these new flavors,
[00:42:07.180 --> 00:42:12.780]   you can go to drinkag1.com/huberman to claim a special offer. Right now, AG1 is giving
[00:42:12.780 --> 00:42:18.780]   away an AG1 welcome kit that includes five free travel packs and a free bottle of vitamin D3 K2.
[00:42:18.780 --> 00:42:24.380]   Again, go to drinkag1.com/huberman to claim the special welcome kit of five free travel
[00:42:24.380 --> 00:42:30.540]   packs and a free bottle of vitamin D3 K2. Today's episode is also brought to us by BetterHelp.
[00:42:30.540 --> 00:42:35.660]   BetterHelp offers professional therapy with a licensed therapist carried out entirely online.
[00:42:35.660 --> 00:42:40.540]   I personally have been doing therapy for well over 35 years. I find it to be an extremely important
[00:42:40.540 --> 00:42:45.740]   component to overall health. In fact, I consider doing regular therapy just as important as getting
[00:42:45.740 --> 00:42:51.180]   regular exercise, including cardiovascular exercise and resistance training, which of course I also do
[00:42:51.180 --> 00:42:56.300]   every week. There are essentially three things that make up great therapy. First of all, it provides the
[00:42:56.300 --> 00:43:00.220]   opportunity to have a really good rapport with somebody that you can really trust and talk to
[00:43:00.220 --> 00:43:05.180]   about essentially any issue that you want. Second of all, it can provide support in the form of emotional
[00:43:05.180 --> 00:43:10.700]   support or directed guidance, or of course, both. And third, expert therapy should provide you useful
[00:43:10.700 --> 00:43:15.500]   insights, insights that can help you improve in your work life, your relationships, and in your relationship
[00:43:15.500 --> 00:43:19.900]   with yourself. With BetterHelp, they make it very easy for you to find an expert therapist who you resonate
[00:43:19.900 --> 00:43:24.300]   with and that can provide those three benefits that come from expert therapy. Interestingly,
[00:43:24.300 --> 00:43:30.300]   in a recent survey, 72% of BetterHelp members reported a reduction in negative symptoms as a result of
[00:43:30.300 --> 00:43:36.140]   their BetterHelp therapy sessions. If you'd like to try BetterHelp, you can go to betterhelp.com/huberman
[00:43:36.140 --> 00:43:41.100]   to get 10% off your first month. Again, that's betterhelp.com/huberman.
[00:43:41.100 --> 00:43:46.780]   Let's talk about stem cells, organoids and assembloids, and you'll explain what those are.
[00:43:46.780 --> 00:43:55.900]   But let's wade into this through the way it happened chronologically. Most people have heard of stem
[00:43:55.900 --> 00:44:05.100]   cells, cells that could become other things. When I was a postdoc, any laboratory that worked on human
[00:44:05.100 --> 00:44:10.300]   stem cells worked on human embryonic stem cells, literally cells that were collected from aborted
[00:44:10.300 --> 00:44:17.660]   fetuses and given for medical study. There was an incredible discovery, which you'll tell us about,
[00:44:17.660 --> 00:44:25.100]   which basically made that technology obsolete and also allowed scientists to bypass a lot of the
[00:44:25.100 --> 00:44:30.300]   ethical considerations, serious ethical considerations, regardless of where you sit on that debate. I mean,
[00:44:30.300 --> 00:44:37.340]   you're using the tissue from a human embryo to study things. You could say some people will support
[00:44:37.340 --> 00:44:42.620]   that, some people won't, but then a new technology comes along and basically makes that technology
[00:44:42.620 --> 00:44:47.820]   obsolete, allowing you and others to do the work on stem cells and assembloids and so forth without
[00:44:47.820 --> 00:44:52.860]   having to take cells from human embryos, which is spectacular. So could you please tell us about
[00:44:52.860 --> 00:45:00.460]   that discovery of the stem cell technology that really changed the entire game and did away with this
[00:45:00.460 --> 00:45:06.540]   ethical, serious ethical battle? Let's call it what it was. Sure. Let's start first with stem cells and what
[00:45:06.540 --> 00:45:13.580]   they are, because I think it's also important to define them. So stem cells are cells that have two properties.
[00:45:14.540 --> 00:45:22.140]   first of all, they in principle can become other cells. And if they are of the most potent type,
[00:45:22.140 --> 00:45:26.940]   they will be totally potent. So they can make everything. If they're pluripotent, they can make
[00:45:26.940 --> 00:45:33.020]   almost everything. And then of course there are, you know, lower levels of potency for the cells. So we all
[00:45:33.020 --> 00:45:38.540]   carry stem cells in us, right? Not in the brain or fewer in the brain for sure, but you know, in the liver and
[00:45:38.540 --> 00:45:44.300]   in other organs like in the gut, as we renew the gut, you know, every few weeks that is done primarily
[00:45:44.300 --> 00:45:49.740]   through the stem cells, but those are restricted. They can make everything. They can make mostly that
[00:45:49.740 --> 00:45:55.420]   specialized cell type for which they have been so like primed. Now the earliest, earliest of stem cells,
[00:45:55.420 --> 00:46:00.140]   like those pluripotent that are very important, those are present at early stages of development of
[00:46:00.140 --> 00:46:08.140]   the embryo. And of course that happens post-conception. So the challenge has been that you have to remove them
[00:46:08.780 --> 00:46:14.620]   from a fertilized egg. And if conception, if life starts at conception, then of course you're
[00:46:14.620 --> 00:46:19.420]   interfering. So I think a lot of the ethical debates have started because of that. But you know, in early
[00:46:19.420 --> 00:46:24.860]   days, even if you were to do that, you wouldn't be able to keep those cells. It turns out that the cells
[00:46:24.860 --> 00:46:29.820]   are very difficult to maintain. And this brings us actually to the second property of the cells,
[00:46:29.820 --> 00:46:35.580]   which is that in principle, they can be maintained forever. If you provide the right conditions,
[00:46:35.580 --> 00:46:42.140]   they will divide and stay the same forever. Those are the two properties. So, you know, you can keep
[00:46:42.140 --> 00:46:47.340]   them forever. You can freeze them down, put them in a, you know, liquid nitrogen, bring them out anytime,
[00:46:47.340 --> 00:46:53.180]   and they'll start exactly where they left. And then with the right guidance, they can become other cell
[00:46:53.180 --> 00:47:05.820]   cell types. So only around, you know, 1998, that was that when we could actually maintain some of the cells in a dish. So somebody figured out a soup of chemicals
[00:47:05.820 --> 00:47:12.380]   that you can add and this cells will survive because after that point, it was not possible. So that triggered,
[00:47:12.380 --> 00:47:18.860]   of course, the promise of this field that now would be able to take those cells and derive various organs,
[00:47:18.860 --> 00:47:24.140]   right? Perhaps transplant them, replace organs. Of course, that ended up being much more complicated.
[00:47:24.140 --> 00:47:29.820]   And of course, there were all these ethical debates related to the source of those cells and what does
[00:47:29.820 --> 00:47:35.580]   it actually mean to use this embryonic stem cells. And yet we've learned a lot about those cells in early days.
[00:47:35.580 --> 00:47:43.580]   What are the properties of those cells? And then almost 20 years ago, Shinya Yamanaka was a scientist
[00:47:43.580 --> 00:47:50.380]   in Japan at the UCSF, came up with an absolutely brilliant idea. You know, we were always thought
[00:47:50.380 --> 00:47:57.820]   that the development, the development of the human or of any, it's a one-way street. Once you go down
[00:47:57.820 --> 00:48:04.140]   development, you never come back. So once you start making, you know, a stem cell that is more restricted,
[00:48:04.140 --> 00:48:09.740]   and then at the end you make, let's say, a liver cell, you can never go back and become that pluripotent
[00:48:09.740 --> 00:48:15.740]   stem cell again. And that generally is thought to be useful to protect us from like cancer or like
[00:48:15.740 --> 00:48:20.380]   any others where we don't have, you know, parts of our hands like differentiating into something else.
[00:48:20.380 --> 00:48:27.980]   And he thought that maybe you could do that, not in a natural way, in an artificial way. And that,
[00:48:27.980 --> 00:48:33.260]   of course, would be very useful. So what he did is he went and he looked at the genes that are
[00:48:33.260 --> 00:48:39.100]   expressed in pluripotent stem cells at very, very high levels. So very, very high levels. And almost as
[00:48:39.100 --> 00:48:44.060]   gene therapy, because we were talking about gene therapy, he took like the top couple of dozens
[00:48:44.060 --> 00:48:50.460]   of these genes and then started adding them inside skin cells. So he took skin cells, initially from
[00:48:50.460 --> 00:48:55.420]   mice and then from human, and then started adding them one by one, two by two, three by three, four by
[00:48:55.420 --> 00:49:02.060]   four, five by five, six by six, to see whether any of those cells, once they have this combination of genes
[00:49:02.060 --> 00:49:07.020]   that are expressed in pluripotent stem cells, would somehow get confused and think that they're actually a
[00:49:07.020 --> 00:49:11.980]   pluripotent stem cell and then go back in time and actually become a pluripotent stem cells.
[00:49:11.980 --> 00:49:17.500]   And he showed indeed that a combination of four is enough. Of course, you can have six. And that ended
[00:49:17.500 --> 00:49:24.620]   up being what we today call the Yamanaka factor. In a way it was like, it was almost like alchemy,
[00:49:24.620 --> 00:49:29.900]   right? Where you sort of like, you know, transform something into something else, right? You make out of
[00:49:29.900 --> 00:49:33.980]   this metal, you make gold. It was pretty much like that. It was kind of like the essence of alchemy.
[00:49:33.980 --> 00:49:40.620]   Alchemy. And it turns out that that discovery was so profound because suddenly you could take a skin
[00:49:40.620 --> 00:49:48.140]   cell from anybody and put those genetic factors in, turn those cells into pluripotent stem cells
[00:49:48.140 --> 00:49:53.820]   that we'd later on learn. They're almost identical to those embryonic stem cells. And now have those
[00:49:53.820 --> 00:49:59.020]   cells from any of us and use them for various purposes, perhaps for, let's say, making blood cells
[00:49:59.020 --> 00:50:05.100]   in the future, or perhaps to, you know, model something else out of the body. And I was finishing
[00:50:05.100 --> 00:50:11.260]   my clinical training around that time. And I remember even seeing that paper. And of course,
[00:50:11.260 --> 00:50:18.540]   in my naivete at that time, I thought, wow, this is it. This is going to be, you know, the entry point for
[00:50:18.540 --> 00:50:24.300]   studying human neuroscience. I was doing experiments at that time, studying actually the cortex and recording
[00:50:24.300 --> 00:50:30.460]   from animals, electrical activity of those neurons. And always like thought, it's like this disconnect
[00:50:30.460 --> 00:50:34.300]   between what I was seeing in the clinic, which were these patients with severe, profound autism,
[00:50:34.300 --> 00:50:39.420]   and then recordings from the brain and thinking, we're never going to be able to do that. How are we
[00:50:39.420 --> 00:50:44.780]   going to understand this complex disorder of the brain if we cannot even listen to the activity of
[00:50:44.780 --> 00:50:51.900]   those cells alive? And then suddenly, like seeing that discovery, you know, again, naive at that time,
[00:50:51.900 --> 00:50:59.660]   thought, well, that could be perhaps the way in which we could make neurons from any patient. And so very
[00:50:59.660 --> 00:51:06.300]   soon after I came to Stanford, which I guess where we met with sort of like this idea in mind that we
[00:51:06.300 --> 00:51:13.340]   will be able to make neurons from this patients and rebuild maybe some of the cells or some of the circuits
[00:51:13.340 --> 00:51:17.900]   of the brain outside of the body without doing any harm because we're not doing a biopsy of the brain
[00:51:17.900 --> 00:51:22.940]   or anything invasive, just essentially creating a replica of some of those cells outside of the
[00:51:22.940 --> 00:51:27.660]   body, and then finally study them at will in a dish and do all kinds of experiments, whether you remove
[00:51:27.660 --> 00:51:34.140]   things and add things and perhaps that one day even develop therapeutics. And here we are 16 years later,
[00:51:34.140 --> 00:51:40.460]   since that process really started, took a long time. But now for the first time, we've gotten such a good
[00:51:40.460 --> 00:51:46.540]   understanding of some of these conditions and one of them in particular that actually a therapeutic is
[00:51:46.540 --> 00:51:52.140]   inside and we're preparing for the first clinical trial that is really arising exclusively through
[00:51:52.140 --> 00:51:57.980]   studies done with this human stem cell models without actually using any animal models, just essentially
[00:51:57.980 --> 00:52:02.620]   creating, recreating cells and circuits outside of the brain of those patients.
[00:52:02.620 --> 00:52:11.740]   It's amazing because it allows you to study human cells, which has immense benefit. They're essentially
[00:52:11.740 --> 00:52:18.780]   limitless in number because all you need is one fibroblast, one skin cell or some cell that you can
[00:52:18.780 --> 00:52:28.380]   provide these Yamanaka factors to and essentially grow other cells. And we'll talk about what those cells that you
[00:52:28.380 --> 00:52:34.460]   create are capable of becoming not just cells, but circuits in a few moments.
[00:52:34.460 --> 00:52:38.860]   But I know it's going to be in the back of people's minds and certainly in the back of my mind.
[00:52:38.860 --> 00:52:46.140]   This idea that when one has a baby that you should keep the umbilical cord because the umbilical cord
[00:52:46.140 --> 00:52:52.620]   contains stem cells. Usually I think the umbilical cord is discarded. Maybe some people keep it. I don't know.
[00:52:54.140 --> 00:52:59.740]   What is the current thinking on stem cells that reside in the umbilical cord? People pay a lot of money to
[00:52:59.740 --> 00:53:06.380]   freeze those and most people don't have a minus 80 freezer around. So they pay to do that. What is
[00:53:06.380 --> 00:53:13.900]   the potential for umbilical stem cells in the future? Is it something that parents, I don't want to say
[00:53:13.900 --> 00:53:18.700]   should invest in, but if they have the disposable income that they would be wise to do that?
[00:53:18.700 --> 00:53:24.460]   So those cells that are collected from the umbilical cord are stem cells, but they're
[00:53:24.460 --> 00:53:31.820]   already quite restricted in what they can make. So their applications are also restricted mostly to
[00:53:31.820 --> 00:53:37.420]   blood disorders. So I think it's, it's important to keep in mind that they're not so like a universal
[00:53:37.420 --> 00:53:44.460]   uh, you know, solution to anything that would ever involve pluripotent stem cells in the future or stem
[00:53:44.460 --> 00:53:49.100]   cell therapies in the future. So again, I think it's important to know that while they have certain
[00:53:49.100 --> 00:53:54.940]   applications and there have been quite clear cases where the availability of those cells were useful in a
[00:53:54.940 --> 00:54:02.460]   blood disorder in that child later on. Um, they're certainly not, you know, they have this universal uses as
[00:54:02.460 --> 00:54:04.460]   maybe sometimes they're being advertised.
[00:54:04.460 --> 00:54:11.180]   when we hear about people typically leaving the U.S. uh, to get quote unquote stem cell injections,
[00:54:11.180 --> 00:54:14.940]   where are those stem cells coming from? Are they coming from those patients? And I should mention
[00:54:14.940 --> 00:54:21.340]   that there was a clinic down in Florida, um, that was offering stem cell injections into the eye for
[00:54:21.340 --> 00:54:28.300]   people with macular degeneration. And that clinic was shut down and all stem cell injections in the United
[00:54:28.300 --> 00:54:35.180]   States to my knowledge all were shut down because those patients, uh, not only did it fail to rescue
[00:54:35.180 --> 00:54:40.620]   their vision, it actually made them go blind very quickly. Uh, so the FDA shut down, uh, commercial
[00:54:40.620 --> 00:54:47.580]   stem cell injections. I think there's still places where they do a kind of a workaround. Yeah. Um, and
[00:54:47.580 --> 00:54:54.300]   it's worth mentioning that PRP, platelet rich plasma is FDA approved. It does not contain many, if any, stem
[00:54:54.300 --> 00:54:59.340]   cells, despite what you might read. Um, but what, what are your thoughts on like when people go down
[00:54:59.340 --> 00:55:04.700]   to Columbia, it seems like they go down to Columbia, uh, or elsewhere to get, or Mexico to get stem cell
[00:55:04.700 --> 00:55:10.940]   injections, assuming the conditions are, are clean. Um, and I, I say that because I know of at least one
[00:55:10.940 --> 00:55:18.540]   patient who was paralyzed from an injection of stem cells into their, uh, spinal disc, paralyzed, almost died.
[00:55:18.540 --> 00:55:23.340]   Yeah. Fortunately is doing better now. And it was because it went septic the way they got infected.
[00:55:23.340 --> 00:55:27.260]   Well, that's one of the problems. Very often we don't even know what is being injected.
[00:55:27.260 --> 00:55:32.540]   I think that is like a very important aspect. We don't know what is, sometimes are the cells from
[00:55:32.540 --> 00:55:37.100]   the patient that are being collected. Sometimes some of this umbilical cells, sometimes we don't
[00:55:37.100 --> 00:55:40.460]   even know what cells are being injected. Like it could be cells from somebody else.
[00:55:40.460 --> 00:55:44.940]   Yeah. They're incredibly risky procedures. Of course, they've never really been observed. There've been
[00:55:44.940 --> 00:55:50.940]   very few of any clinical trials trying to really address it in a very systematic way. And very often,
[00:55:50.940 --> 00:55:54.700]   that's also the case, you know, that's also because they're not really justified.
[00:55:54.700 --> 00:56:00.940]   So in the context of autism, this is very often like done, uh, you know, and it's not just in South
[00:56:00.940 --> 00:56:05.580]   America. Sometimes there are places in Europe where you can get an injection of some stem cells for
[00:56:05.580 --> 00:56:10.060]   autism. Wait, parents are taking their kids to these clinics and getting them injected with stem cells that
[00:56:10.060 --> 00:56:14.380]   come from some other patient. Some, some, some cells that are collected from the patient, you know,
[00:56:14.380 --> 00:56:19.740]   it depends a little bit on where it's done and how it's actually done. But again, even from a biological
[00:56:19.740 --> 00:56:26.060]   point of view, you know, what are those stem cells presumably doing? Let's say in autism, you know,
[00:56:26.060 --> 00:56:29.900]   we don't think that there is a cell type that is missing in the brain. So it's not like those cells can
[00:56:29.900 --> 00:56:34.940]   go. And I think, as I was mentioning before, most of the cells already restricted in their potential.
[00:56:34.940 --> 00:56:40.540]   They can no longer make any cell types. So, you know, the idea that you take this pluripotent stem cells, uh,
[00:56:40.540 --> 00:56:46.620]   and you just inject them, let's say in the knee and it will like miraculously grow, you know, cartilage.
[00:56:46.620 --> 00:56:51.260]   It's, uh, very often not really the case because those cells are not even capable of making cartilage.
[00:56:51.900 --> 00:56:58.140]   So I think there's, you know, very often, um, you know, a lack of understanding of what these therapies
[00:56:58.140 --> 00:57:03.740]   really are. And then of course, there is sadly a lack of understanding what, of what is actually being
[00:57:03.740 --> 00:57:09.980]   injected. So, uh, you know, for autism, this is unfortunately happening much more often than you
[00:57:09.980 --> 00:57:16.780]   would think. So I very often get like parents, uh, or families that are asking me desperately, you know,
[00:57:16.780 --> 00:57:21.500]   with like exhausted old resource. We don't know what else to do. We've tried behavioral therapy. We've tried
[00:57:21.500 --> 00:57:27.660]   this therapies, nothing works. And everybody's recommended that we should just go now to South
[00:57:27.660 --> 00:57:32.060]   America and do this injection. Should we do it or not? Right. And of course, my answer is always like,
[00:57:32.060 --> 00:57:37.740]   no, because again, there's no reason that that would work. Some parents come back and of course,
[00:57:37.740 --> 00:57:45.180]   they report an improvement and, uh, which is generally, uh, temporary, uh, to the extent that we know,
[00:57:45.180 --> 00:57:49.580]   of course, it's never really been studied in a very systematic way. Partly, it's, of course,
[00:57:49.580 --> 00:57:55.420]   there's a very strong placebo effect, uh, which you can, you know, especially in parents, like by proxy,
[00:57:55.420 --> 00:58:00.700]   when you have a child who's like very sick, those placebo effects are very, very strong.
[00:58:00.700 --> 00:58:06.220]   These parents really want those kids to improve. And so they will see things that are improving. Plus,
[00:58:06.220 --> 00:58:13.100]   those are still developing kids. So week by week, they may acquire new milestones. And then the other
[00:58:13.100 --> 00:58:17.980]   thing, uh, which of course could be part of this is that there is an inflammatory effect very often.
[00:58:17.980 --> 00:58:22.780]   And so that's almost like the fever in a way, right? Like would increase perhaps some of the
[00:58:22.780 --> 00:58:28.060]   cytokines will create a fever. Perhaps that is associated. We don't really know, but certainly
[00:58:28.060 --> 00:58:33.100]   there are dangers, uh, associated with, uh, you know, with like procedures like this that are,
[00:58:33.100 --> 00:58:38.700]   you know, lack the rationale, first of all. And then of course, then they lack any regulatory,
[00:58:38.700 --> 00:58:45.980]   uh, um, you know, uh, framework. Yeah. I mean, I think the, the concern is very real for stem cell
[00:58:45.980 --> 00:58:51.500]   injections into all tissues, but when it comes to eyes or brain, and of course, eyes are brain.
[00:58:51.500 --> 00:58:58.220]   Yes. Uh, that's where I just, you know, deep breath and hold it and like wide eye like, oh my goodness,
