
[00:00:00.040 --> 00:00:09.480]   ち
[00:33:07.000 --> 00:33:07.000]   I'm not saying that you should buy one of the more expensive scanners that is purpose-designed for scanning books.
[00:33:07.000 --> 00:33:07.000]   I'm not saying that you should buy one of the more expensive scanners that is purpose-designed for scanning books.
[00:33:07.000 --> 00:33:07.000]   I'm not saying that you should buy one of the more expensive scanners that is purpose-designed for scanning books.
[00:33:07.000 --> 00:33:07.000]   I'm not saying that you should buy one of the more expensive scanners that is purpose-designed for scanning books.
[00:33:07.000 --> 00:33:07.000]   I'm not saying that you should buy one of the more expensive scanners that is purpose-designed for scanning books.
[00:33:37.020 --> 00:33:37.020]   I'm not saying that you should buy one of the more expensive scanners that is purpose-designed for scanning books.
[00:33:37.020 --> 00:33:37.020]   I'm not saying that you should buy one of the more expensive scanners that is purpose-designed for scanning books.
[00:33:37.020 --> 00:33:37.020]   I'm not saying that you should buy one of the more expensive scanners that is purpose-designed for scanning books.
[00:33:37.020 --> 00:33:37.020]   I'm not saying that you should buy one of the more expensive scanners that is purpose-designed for scanning books.
[00:33:37.020 --> 00:33:37.020]   I'm not saying that you should buy one of the more expensive scanners that is purpose-designed for scanning books.
[00:33:37.020 --> 00:33:37.020]   I'm not saying that you should buy one of the more expensive scanners that is purpose-designed for scanning books.
[00:33:37.020 --> 00:33:37.020]   I'm not saying that you should buy one of the more expensive scanners that is purpose-designed for scanning books.
[00:33:37.020 --> 00:33:37.020]   I'm not saying that you should buy one of the more expensive scanners that is purpose-designed for scanning books.
[00:33:37.060 --> 00:34:07.040]  ,
[00:34:07.040 --> 00:34:07.040]   I'm not saying that you should buy one of the more expensive scanners that is purpose-designed for scanning books.
[00:34:07.040 --> 00:34:07.040]   I'm not saying that you should buy one of the more expensive scanners that is purpose-designed for scanning books.
[00:34:07.040 --> 00:34:07.040]   I'm not saying that you should buy one of the more expensive scanners that is purpose-designed for scanning books.
[00:34:07.040 --> 00:34:07.040]   I'm not saying that you should buy one of the more expensive scanners that is purpose-designed for scanning books.
[00:34:07.040 --> 00:34:07.040]   I'm not saying that you should buy one of the more expensive scanners that is purpose-designed for scanning books.
[00:34:07.040 --> 00:34:07.040]   I'm not saying that you should buy one of the more expensive scanners that is purpose-designed for scanning books.
[00:34:07.060 --> 00:34:37.060]   You should buy one of the more expensive scanners that is purpose-designed for scanning books.
[00:34:37.060 --> 00:34:37.060]   You should buy one of the more expensive scanners that is purpose-designed for scanning books.
[00:34:37.060 --> 00:34:37.060]   You should buy one of the more expensive scanners that is purpose-designed for scanning books.
[00:34:37.060 --> 00:34:37.060]   You should buy one of the more expensive scanners that is purpose-designed for scanning books.
[00:34:37.060 --> 00:34:37.060]   You should buy one of the more expensive scanners that is purpose-designed for scanning books.
[00:34:37.060 --> 00:34:37.060]   You should buy one of the more expensive scanners that is purpose-designed for scanning books.
[00:34:37.060 --> 00:34:37.060]   You should buy one of the more expensive scanners that is purpose-designed for scanning books.
[00:34:37.060 --> 00:34:37.060]   You should buy one of the more expensive scanners that is purpose-designed for scanning books.
[00:34:37.060 --> 00:34:37.060]   You should buy one of the more expensive scanners that is purpose-designed for scanning books.
[00:34:37.060 --> 00:35:07.080]   I'm not sure if you're going to be able to get a copy of this one.
[00:35:07.080 --> 00:35:07.080]   I'm not sure if you're going to be able to get a copy of this one.
[00:35:07.080 --> 00:35:07.080]   I'm not sure if you're going to get a copy of this one.
[00:35:07.080 --> 00:35:07.080]   I'm not sure if you're going to get a copy of this one.
[00:35:07.080 --> 00:35:07.080]   I'm not sure if you're going to get a copy of this one.
[00:35:07.100 --> 00:35:37.100]   You should buy one of the more expensive scanners that is purpose-designed for scanning books.

