
[00:00:00.000 --> 00:00:04.500]   Get the perfect gift for the wine lover in your life at WineEnthusiast.com
[00:31:13.400 --> 00:31:25.400]   Now, of course, life is a little bit simpler when those two things are lined up, when what is morally right and what is legally right are in line. But unfortunately, sometimes those don't line up.
[00:31:25.400 --> 00:31:39.400]   And now you will be left with the excruciating decision of wrestling with what to do. And you don't give an account to me. You only give an account to God for your actions.
[00:31:39.400 --> 00:31:52.400]   Perhaps the best example of it, I always remember Dietrich Bonhoeffer, just his deep wrestling with, in the wake of World War II, his deep wrestling about whether or not he should be involved in the assassination of Hitler.
[00:31:52.400 --> 00:32:04.400]   That's the type of moral wrestling that you will have to engage in if you take any kind of moral stand in your life. Because the law will not always line up with what is right.
[00:32:04.400 --> 00:32:19.400]   Let me just give you some examples that I've noticed in the past few years. In the past years, there have been a number of lawsuits filed by cities against organizations that feed homeless people.
[00:32:19.400 --> 00:32:26.400]   And they come against them and they try to feed them for all kinds of lawsuits. Now, some of these have been settled. Some of these have worked out.
[00:32:26.400 --> 00:32:37.400]   But you're going to come to me and you're going to tell me that I'm not allowed to feed somebody who's hungry and you're going to try to use the penalty of law to keep me from feeding somebody who is hungry? Nonsense.
[00:32:37.400 --> 00:32:49.400]   Throw me in jail, take all my money away, but I'm not about to stop. One of the one that bothers me right now in 2018, the idea of hiring an illegal alien.
[00:32:49.400 --> 00:33:05.400]   You're going to tell me that I can't make a contract with a person who needs work and is willing to work and pay them for their work? Because if you forbid them from working because they're an illegal alien, now you force them into crime.
[00:33:05.400 --> 00:33:18.400]   What else are they going to do? It's absolutely immoral. I don't care what the law says. Any free man has a right to contract with any other person for moral, upright work and to be paid for their wages.
[00:33:18.400 --> 00:33:34.400]   So the law needs to come in line with what is morally right. Or the example from Hurricane Florence went through North Carolina. North Carolina woman was arrested and charged for taking in, I think it was 27 pets, and she was charged with practicing veterinary medicine without a license.
[00:33:34.400 --> 00:33:53.400]   Now, for background, she was in the process of setting up a pet shelter and she told people, hey, if you can't take your pets, I'll take them in. So she took in 27 pets, some of which were sick, and she's charged with practicing veterinary medicine without a license because she gave amoxicillin and a topical antibiotic to some of the animals.
[00:33:53.400 --> 00:34:19.400]   Are you kidding me? Doesn't matter what the law says. Do what's right. The animals are in need. You care for them. And there are so many more examples that could be given. For this last week, the Amazon headquarter movement. This is the most outrageous, outrageous example of crony capitalism that's come across in months.
[00:34:19.400 --> 00:34:39.400]   It's absolutely outrageous. If you're a resident of Northern Virginia or New York City and your governments give a private company billions of dollars of bribes to move and you're the one paying for that.
[00:34:39.400 --> 00:35:08.400]   It's one of the most egregious examples of the horrors of crony capitalism. And yet it's all front page news. So now, how do these things apply you personally? I don't live in Virginia. I'm not taking in 27 animals. I don't have a business where I'm hiring illegal aliens where the FTC can come against me and charge me for all of that stuff. You'll have to deal with those things if they're yours.
[00:35:08.400 --> 00:35:31.400]   But there are a whole lot of things that I'm personally concerned about. Probably my biggest concern is watching the law be weaponized over moral issues. People say, Joshua, bake the cake, you bigot. And the idea is we'll destroy you if you don't line up and affirm what we would say to affirm.
[00:35:31.400 --> 00:35:48.400]   I'm sorry, but been there, done that. I can't engage in the harming of people. I can't encourage genital mutilation to satisfy what you would like me to do. So take me to jail, take all my money fine. But I can't do it.
[00:35:48.400 --> 00:36:06.400]   Or perhaps a better example, probably one of the best examples of people wrestling and asset protection is the example of Randy Alcorn. Randy Alcorn is a Christian preacher. He wrote a book called The Treasure Principle. It's a good book if you're interested in Christian theology as it relates to money. It's very good. I need to have him on the show at some point when I can do interviews again.
[00:36:06.400 --> 00:36:23.400]   But Randy Alcorn back in the 1980s was involved with Operation Rescue, which was an anti-abortion movement which had many prominent Christians. And basically they sat down and physically blocked people from going into abortion clinics.
[00:36:23.400 --> 00:36:42.400]   Well, some people got sued. Operation Rescue resulted, it was I think a pretty successful movement if my historical analysis is somewhat accurate. But of course, Operation Rescue got shut down and passed a bunch of new laws. And Planned Parenthood sued a number of people, including Randy Alcorn. He lost the lawsuit against them.
[00:36:42.400 --> 00:37:06.400]   And they got something like a six or eight million dollar judgment against him. Now, the question is this, how can any morally thinking person ever pay a judgment like that? How could you ever pay six or eight million dollars that goes directly into the coffers of an organization that is responsible for the murder of millions of people?
[00:37:06.400 --> 00:37:27.400]   Just this past week, I was stunned to watch the appearance of Dr. Leanna Winn, the new president of Planned Parenthood. She showed on CBS this morning, didn't once say the word abortion. Didn't once. Most profoundly perfect example of propaganda and not even engaging in an argument.
[00:37:27.400 --> 00:37:48.400]   Talking, she made a statement of basically, "I can't believe that in 2018 we're arguing over," what was her comment? "We're arguing over health care as though we're arguing over the penicillin or birth control." Something like that. It's the most stunning moral evasion of all time.
[00:37:48.400 --> 00:38:06.400]   Meanwhile, annual report, what, 320 something thousand babies murdered last year as though we're just arguing about insulin or penicillin, whatever the medicine that she referenced.
[00:38:06.400 --> 00:38:28.400]   The point is, how can you ever put yourself in a situation, if you're facing one of those lawsuits, how could you put yourself in a situation where the assets that you're given stewardship over go to support such horrendous and evil activities?
[00:38:28.400 --> 00:38:53.400]   I consider this probably the biggest risk that you and I face today. I've lost a lot of confidence in the court system. I'm not an extremist one way or the other. I've read enough legal cases to not jump onto the headline that says, "This is the worst thing in the world and there's no case totally frivolous." But I've also not gone to the other side. And I've just lost a lot of confidence these days.
[00:38:53.400 --> 00:39:21.400]   So here's my point. Let me wrap it up with this. Here's the point. Your money and your stewardship of your money is your responsibility. If you owe somebody money, you should pay. But if somebody is extorting money from you, you should not pay.
[00:39:21.400 --> 00:39:37.400]   If you are wrong, you should right the wrong. If you've caused injury to another person, you should seek to the best degree that you're capable of to compensate them for that injury.
[00:39:37.400 --> 00:39:53.400]   If you've caused harm to another person, you should seek to whatever extent you possibly can to rectify that harm. That includes both personal actions and it also includes finances.
[00:39:53.400 --> 00:40:15.400]   And if you've caused harm to somebody and it costs you your entire fortune, that's a price well paid for you to right that wrong. That is a price well paid. But that should be your choice. That should be your choice.
[00:40:15.400 --> 00:40:33.400]   If you came to me and you asked for financial counseling and you said, "Joshua, I've got a million dollars over here. This million dollars is entirely protected. Legally, nobody can touch it.
[00:40:33.400 --> 00:40:49.400]   But the problem is I've harmed somebody. I stole a million dollars. I extorted a million dollars from this person. Or perhaps more, I stole two million dollars from this person. I extorted two million dollars from this person."
[00:40:49.400 --> 00:41:03.400]   My advice to you is going to be very simple. You stole two million dollars. You need to pay it back. So you need to take the million dollars that you have, even though they can't legally touch it, and give it to the person that you wronged.
[00:41:03.400 --> 00:41:15.400]   And then you need to work out a plan where you work extra and you pay extra and you do everything you can to pay back that other million dollars. And you plead with them perhaps to forgive you that debt. And if they will, that's fine.
[00:41:15.400 --> 00:41:31.400]   That's between you and them. But even if you spend the rest of your life working to repay that debt, that's the right thing to do. So the legality of the situation doesn't matter. The morality of the situation is what matters, at least to me.
[00:41:31.400 --> 00:41:57.400]   But let's flip it around. Let's say that you're in Randy Alcorn's position and you've got an eight million dollar court case that you've just lost because you've been sued and arrested for sitting down on a sidewalk to try to block a mother from murdering her baby. And now you've lost an eight million dollar judgment because of that.
[00:41:57.400 --> 00:42:25.400]   Well, my advice to you, I don't care how much money you have. Alcorn didn't have anything. But if you've got the money, you better not for an instant allow one dime to go towards that evil. Better for you to be tossed in prison for contempt of court than to allow the money that you're a steward of to be used in that way.
[00:42:25.400 --> 00:42:47.400]   Now, the good news is you can use the legal strategies that we're going to talk about to put those things on your side. And that should be a significant moral weight on your shoulders, because now you're going to have to choose of your own free will to do the right thing.
[00:42:47.400 --> 00:43:16.400]   Can you handle it? I don't know. I don't know if I can handle it. Wealth is a burden. It is a responsibility and it's not to be taken lightly. I just don't think you should run from that burden. So the answer to today's question is asset protection planning legal and moral? Legal, the answer is absolutely yes.
[00:43:16.400 --> 00:43:43.400]   Asset protection planning properly practiced is 100% legal. And I encourage you, don't commit any illegal acts. Don't commit perjury. Don't violate bankruptcy laws. Don't fraudulently conceal your assets from your creditors. And make sure that you plan ahead so that you don't wind up in a morally vulnerable situation.
[00:43:43.400 --> 00:44:12.400]   You know, I'm guilty of something and I don't quite know what to do it. But because I understand the rules, I try to be a little bit edgy with some of the things that I say, because that's attractive from a marketing perspective. So even yesterday, as I was finishing up the show, I was trying to promote my credit card course. And I was talking about how you can buy things on credit cards that aren't going to be claimed by creditors. Now, is that true? Absolutely. But I don't. It is legally true. And is there a place morally to do it? Maybe. I don't know.
[00:44:12.400 --> 00:44:41.400]   But I don't want to. I need to figure out how to pull back from the line because I want to engage in decent marketing and be slightly edgy. But I don't want you to do anything that would result in defrauding somebody. Don't steal money from people. And if you borrow money and don't have a plan to pay it back, that's what you do. If you borrow money and don't pay it back, you have stolen. So I don't want you to be near that. I want you to plan. That's why we constantly talk about things, having savings, being well, like all the things that you possibly can to stay away from that line.
[00:44:41.400 --> 00:44:58.400]   So I should make that clear because I probably myself, I probably tiptoe close to the edge sometimes. And I don't mean to, but I need to be more careful. So legally, yes, it's absolutely legal. Morally, you should be in charge.
[00:44:58.400 --> 00:45:22.400]   Just think of asset protection as a form of financial self-defense, as protecting the things that you have. Protect your assets. If you are rightfully sued because you have committed wrong, then negotiate the settlement and pay the claim. You can always choose to do that.
[00:45:22.400 --> 00:45:50.400]   But on the flip side, if you're sued and you're not wrong, but the court finds you wrong, now you have no option if you haven't engaged in asset protection planning. If your assets are exposed, you don't have any luxury of choice. Now, is it the end of the line if that happens? No. And my kind of final point, here's what I would encourage you to do. Hold all your assets lightly. Hold your money lightly. Recognize it's just money.
[00:45:50.400 --> 00:46:06.400]   And if you devote yourself to money, if you devote yourself to being rich, if that's your number one goal and you couldn't easily adapt to being poor again, you got problems. Then the money controls you. It's not a blessing to you. In that case, it's a curse.
[00:46:06.400 --> 00:46:32.400]   Money is deceitful, has problems, brings with it tremendous responsibility. So hold those things lightly. But do think about asset protection planning. And remember, you'll always have the choice. So we talk about things. If you have money in your 401(k), you always have the choice to choose to take it out and pay off a creditor if that's what's right.
[00:46:32.400 --> 00:47:00.400]   But I want you to have that choice because the courts can be weaponized against you in some really egregious ways. It's always best to be strong and from a position of strength, choose to give something away. From a position of strength, choose to lay down your life. That's what's strong. Not because it's taken from you, but because you choose.
[00:47:00.400 --> 00:47:28.400]   Perhaps I've preached too much, but I want to close with one final encouragement to you. One of the reasons why these topics are so important to me and why I seek to equip you is because I want you to be active in your life, your family, and your community and to use your money rightly. Not to be swept up with a whole bunch of other people over which you have no control.
[00:47:28.400 --> 00:47:44.400]   One of the things that most concerns me in 2018 is the increasing collectivization of behavior. The idea that, well, we can just do all these things if we all get together. Well, it doesn't work.
[00:47:44.400 --> 00:48:05.400]   Just like it's entirely wrong, morally wrong, for me to get together with a band of my friends and then to come and say, "Well, we're going to steal your money because we're going to give it to these other people over here." It's not going to do those other people over there any good because you're not involved in it. And whenever somebody builds a bureaucracy and builds an organization over which you have no control, you can't control it.
[00:48:05.400 --> 00:48:31.400]   And that's why you having agency, you having control over these things is the most important thing. If somebody steals from you, you will face a choice. Do you prosecute them? Do you forgive them? Sometimes it's right to prosecute them and sometimes it's right to forgive them. And I have no way of knowing that about your situation, but you do.
[00:48:31.400 --> 00:49:00.400]   If somebody sues you, you have a choice. Do you give them money? Go along, make it easy? Or do you fight? I don't know what's right, but you do. And so from a position of strength, you can now use these things and seek and pursue justice and righteousness, whatever that is in your specific situation.
[00:49:00.400 --> 00:49:23.400]   I'm 30 minutes over what I intended today's show to be, but it's obviously not a light subject. I want to close just with what I've always considered to be one of the most inspiring scenes in How to Handle Money. And it touches on these questions, that interplay between morality and justice and doing what's right and how do you know it.
[00:49:23.400 --> 00:49:43.400]   The scene, of course, the scene comes from Victor Hugo's book later adapted into a musical called Les Miserables, Les Miz. And it happens to be my favorite musical. And there is a scene in it where the protagonist of the story, Jean Valjean, he steals from a man, a priest who has put him up for the night.
[00:49:43.400 --> 00:50:01.400]   And he's caught by the police and that priest has the opportunity to either have him thrown in prison or that priest has the opportunity to forgive him the debt. By way of backstory, the musical version, let's just stick with the musical and ignore the book for a moment.
[00:50:01.400 --> 00:50:17.400]   The musical opens with, again, our protagonist, Jean Valjean, who has been in prison for many years. He was in prison five years for stealing a loaf of bread and then he tried to escape from prison. He was in prison for, I think, another 15 years, a total of 20 years in prison.
[00:50:17.400 --> 00:50:35.400]   And he gets out of prison and he says, OK, I've finally paid my debt to society. I'm going to go ahead and I'm going to go ahead and get a job. But the problem is, because he's an ex-convict, he can't get a job. He's paid a fraction of what he's worth. He's taken advantage of.
[00:50:35.400 --> 00:50:59.400]   Just like in 2018 in the United States of America, if you will open your eyes and look around, you will see all kinds of people around you who can't get jobs and who might be being taken advantage of because they're ex-cons or because they're illegal immigrants or whatever those circumstances are.
[00:50:59.400 --> 00:51:17.400]   Now, the question is, what do you do? Do you vote? Do you get involved? I'd recommend that you get involved. Now, vote if you want, but get involved and try to help the people who are involved work things through.
[00:51:17.400 --> 00:51:37.400]   So when you come in contact with an illegal immigrant, try to help them work through the situation, try to figure out what's morally right. How can they follow the law, be a good citizen of the empire, and also do what's right? It's not easy. It's tough. But get involved.
[00:51:37.400 --> 00:52:01.400]   Now, the cool thing is when you get involved and you're dealing with your money, not someone else's, now you have the choice to forgive a debt. You have the choice to show mercy. Not with someone else's money. It's not your choice to show mercy with my money. It's not my choice to try to show compassion with your money. But you do have a choice with your own money.
[00:52:01.400 --> 00:52:21.400]   And so in this story of Les Mis, as the show opens, Jean Valjean, he is out working and can't do it. He's sleeping in the courtyard. A priest comes across him sleeping and says, "Come, stay at my house." Takes him in for the night. Feeds him.
[00:52:21.400 --> 00:52:45.400]   And then Jean Valjean, in the middle of the night, wakes up, steals the silver from the man's table. The police find him, bring him back to the priest and say to him, "You know, we caught the thief." And Jean Valjean's defense is, "The priest gave him to me." And the priest, lying, says, "I gave him to him."
[00:52:45.400 --> 00:53:11.400]   The police let him go and he tells Jean Valjean, "You need to take the silver and start over." I encourage you to never forget this principle. What's yours is yours. You can forgive any debt. You can forgive any injustice. You can forgive any wrong. And don't ever lose sight of that.
[00:53:11.400 --> 00:53:32.400]   You can do that from a weak and vulnerable place. You may be abused by the court system and you're the victim. You still have to forgive. But the most powerful testimony comes from a place of strength when you choose to forgive. But only you are going to know whether that's the right thing to do in the actual circumstance of your life.
[00:53:32.400 --> 00:54:00.400]   So my hope is the content of this series will help you to be that strong person and that you'll then use the strength that you have, the blessings that you have, the privilege that you have to go and help others. I'll close with just this particular series of scenes from the musical. If you're not familiar with it, I would encourage you to enjoy the musical. If you are, just enjoy this, one of my favorite scenes from Les Mis.
[00:54:00.400 --> 00:54:15.400]   [Music]
[00:54:15.400 --> 00:54:42.400]   Freedom is mine. The earth is still. I feel the wind. I breathe again. And the sky clears. The world is waking. Drink from the pool of clean taste.
[00:54:42.400 --> 00:55:09.400]   Never forget the years, the waste. No, forgive them for what they've done. They are the guilty, everyone. The day begins and now let's see what this new world will do for me.
[00:55:09.400 --> 00:55:22.400]   [Music]
[00:55:22.400 --> 00:55:28.400]   You'll have to go. I'll pay you off for the day. Collect your bits and pieces there and be on your way.
[00:55:28.400 --> 00:55:32.400]   You've given me half of the other men get. This handful of tin wouldn't buy my sweat.
[00:55:32.400 --> 00:55:42.400]   You broke the law. It's there for people to see. Why should you get the same as honest men like me?
[00:55:42.400 --> 00:56:06.400]   Now I know how freedom feels. The jailer always at your heels. It is the law. This piece of paper in my hand that makes me cast throughout the land. It is the law. Like a car, I walk the street. The dirt beneath their feet.
[00:56:06.400 --> 00:56:28.400]   Come in, sir, for you are weary. And the light is cool out there. Though our lives are very humble, what we have, we have to share.
[00:56:28.400 --> 00:56:52.400]   There is wine here to revive you. There is bread to make you strong. There's a bed to rest till morning. Rest from pain and rest from wrong.
[00:56:52.400 --> 00:57:09.400]   Let me eat my fill. I had the lion's share. The silver in my hand cost twice what I had had. In all those nineteen years, that lifetime of despair. And yet he trusted me.
[00:57:09.400 --> 00:57:34.400]   The old fool trusted me. He'd done his bit of good. I played the grateful serf and thanked him like I should. And when the house was still, I got up in the night. Took the silver. Took my flight.
[00:57:34.400 --> 00:57:55.400]   Tell his reverend, surest, or me. Let us see if he's impressed. You were locked in here last night. You were the honest bishop's guest. And then out of Christian goodness, when he learned about your plight, you became he made a present of this silver.
[00:57:55.400 --> 00:58:13.400]   That is right. But my friend, you left so early. Surely something slipped your mind. You forgot I gave these also. Would you leave the best behind?
[00:58:13.400 --> 00:58:32.400]   So, monsieur, you may release him. For this man has spoken true. I commend you for your duty. And God's blessing go with you.
[00:58:32.400 --> 00:58:55.400]   But remember this, my brother. See in this some higher plan. You must use this precious silver to become an honest man.
[00:58:55.400 --> 00:59:20.400]   Why the weakness of the martyrs? Why the passion and the blood? God has raised you out of darkness. I have bought your soul for God.
[00:59:20.400 --> 00:59:47.400]   What have I done? Sweet Jesus, what have I done? Become a thief in the night? Become a thief in the night?
[00:59:47.400 --> 01:00:04.400]   What have I done? Sweet Jesus, what have I done? Become a thief in the night? Become a dog on the run? Have I fallen so far? It is the hour so late. But nothing remains but the cry of my fate. The cries in the dark that nobody hears. Here where I stand at the turning of the years.
[01:00:04.400 --> 01:00:32.400]   There's another way to go. I missed her twenty long years ago. My life was a war that could never be won. They gave me a number, murdered Valjean when they came here and left me for dead. Just for stealing a mouthful of bread.
[01:00:32.400 --> 01:00:55.400]   Why did I allow that man to touch my soul and teach me love? He treated me like any other. He gave me his trust. He called me brother. My life he claims for God above.
[01:00:55.400 --> 01:01:08.400]   How can such things be? For I have come to hate the world. This world has always hated me.
[01:01:08.400 --> 01:01:31.400]   Take a knife for a knife. Turn your heart into stone. This is all I have lived for. This is all I have learned.
[01:01:31.400 --> 01:01:47.400]   I'm glad for him and I'd be back. Beneath the lash upon the rack. Instead he offers me my freedom. I feel my shame inside me like a knife.
[01:01:47.400 --> 01:02:08.400]   Tell me that I had a son. How does he know? What spirit comes to move my life? Is there another way to go?
[01:02:08.400 --> 01:02:31.400]   I am reaching but I fall and the night is closing in. As I stare into the void, to the well-born of my sin. I'll escape now from the world, from the world of Jean Valjean.
[01:02:31.400 --> 01:02:46.400]   Jean Valjean is nothing now. Another story must begin.
[01:02:47.400 --> 01:02:51.400]   [applause]
[01:02:51.400 --> 01:02:55.400]   Just playing you just a little bit makes me wish that I could share the whole thing with you. Go and enjoy it.
[01:02:55.400 --> 01:03:06.400]   My favorite version of it is which I've just played you, just an excerpt from. There is a 10th anniversary concert that was delivered at Royal Albert Hall with basically the Dreamcast almost 20 years ago.
[01:03:06.400 --> 01:03:18.400]   And that was some of the vocalists that I just played for you. If you haven't seen it, the 2012 version of the movie was not bad. It certainly didn't have the vocal power of some of the Broadway performers or the version that I've just played for you.
[01:03:18.400 --> 01:03:26.400]   But you can certainly get a lot out of the story. Just remember this. There are real people involved in all of these affairs.
[01:03:26.400 --> 01:03:46.400]   And I hope that you will know wisdom and discernment as you seek to whatever your affairs, if you're facing lawsuits or putting these things in place, I hope that you will know wisdom and discernment to do the right thing so that in your corner of the world, you can bring light and justice rather than death. God bless.
[01:03:46.400 --> 01:03:56.400]   If you are looking for an exciting role in customer service, food service or retail, connect with a job at the airport.
[01:03:56.400 --> 01:04:07.400]   Get started in a role that offers competitive wages, consistent schedules and fast-tracked management while you work in a vibrant, exciting environment where security is a priority.
[01:04:07.400 --> 01:04:14.400]   The airport has it all. You can have it all too. Visit cmhserviceindustry.com to learn more.

