
[00:00:00.000 --> 00:00:00.720]   Hello, everybody.
[00:16:19.360 --> 00:16:20.320]   then it's probably best to generate
[00:16:20.320 --> 00:16:23.520]   about $120,000 a year in investment income.
[00:16:23.520 --> 00:16:26.400]   And to generate $120,000 a year in gross investment income
[00:16:26.400 --> 00:16:28.920]   requires $3 million of investments
[00:16:28.920 --> 00:16:31.480]   generating a 4% rate of return.
[00:16:31.480 --> 00:16:33.440]   So I know many, many folks who think,
[00:16:33.440 --> 00:16:35.400]   "Oh, I've retired, I'm good."
[00:16:35.400 --> 00:16:37.200]   But then they spend like 10 hours a day
[00:16:37.200 --> 00:16:38.800]   trying to figure out how to make more money
[00:16:38.800 --> 00:16:41.400]   to cover their desired lifestyle
[00:16:41.400 --> 00:16:43.760]   because they didn't plan properly.
[00:16:43.760 --> 00:16:46.800]   Don't be in such a rush to retire early
[00:16:46.800 --> 00:16:49.600]   because you hear other people retiring early.
[00:16:49.600 --> 00:16:51.960]   You need to really plan thoroughly.
[00:16:51.960 --> 00:16:54.880]   And please, please don't quit your job, folks.
[00:16:54.880 --> 00:16:57.280]   I'm trying to get this message out as best as I can.
[00:16:57.280 --> 00:17:00.120]   If you're gonna try to retire early and leave
[00:17:00.120 --> 00:17:00.960]   and not come back,
[00:17:00.960 --> 00:17:03.280]   you might as well try to negotiate a severance
[00:17:03.280 --> 00:17:06.800]   because there is no downside to trying to negotiate.
[00:17:06.800 --> 00:17:07.920]   The last thing you wanna do
[00:17:07.920 --> 00:17:10.520]   is sacrifice your working life to retire early
[00:17:10.520 --> 00:17:12.720]   and then sacrifice your retirement life
[00:17:12.720 --> 00:17:15.120]   by living in or near abject poverty.
[00:17:15.120 --> 00:17:16.840]   It makes no sense.
[00:17:16.840 --> 00:17:19.120]   Instead, it's a much better route
[00:17:19.120 --> 00:17:22.560]   to find a more enjoyable job and delay retirement.
[00:17:22.560 --> 00:17:25.520]   Live a little, you know, a little balance here and there.
[00:17:25.520 --> 00:17:28.320]   For me, it was not that balance, okay?
[00:17:28.320 --> 00:17:31.240]   I was like, "Go, go, go in my 20s and early 30s.
[00:17:31.240 --> 00:17:34.960]   "Get out and then like see what's up in the world.
[00:17:34.960 --> 00:17:36.040]   "Relax a little bit."
[00:17:36.040 --> 00:17:37.320]   Right on Financial Sam right now, it's like,
[00:17:37.320 --> 00:17:41.160]   "Okay, maybe things need some changing."
[00:17:41.160 --> 00:17:44.160]   So I hope these five unanticipated surprises
[00:17:44.160 --> 00:17:45.360]   about early retirement
[00:17:45.360 --> 00:17:48.560]   help you make a more informed decision.
[00:17:48.560 --> 00:17:51.200]   It's a great, great adventure.
[00:17:51.200 --> 00:17:53.120]   Treat life as an adventure.
[00:17:53.120 --> 00:17:55.440]   You're never gonna get everything right.
[00:17:55.440 --> 00:17:56.680]   Just do your best.
[00:17:56.680 --> 00:17:58.440]   Try to plan for the future.
[00:17:58.440 --> 00:18:01.160]   Expect some curveballs, twists and turns.
[00:18:01.160 --> 00:18:03.000]   But I think everything is gonna be all right.
[00:18:03.000 --> 00:18:05.480]   So I hope you guys have a great rest of the holiday.
[00:18:05.480 --> 00:18:07.720]   And I will definitely be in touch
[00:18:07.720 --> 00:18:09.400]   because I've got so much to talk about
[00:18:09.400 --> 00:18:11.240]   and write about in 2020.
[00:18:11.240 --> 00:18:12.320]   Thanks so much, folks.

