
[00:00:00.000 --> 00:00:03.160]   (audience applauding)
[00:15:13.460 --> 00:15:14.700]   "Well, that's kind of interesting.
[00:15:14.700 --> 00:15:16.660]   "I don't know what the significance of that is."
[00:15:16.660 --> 00:15:18.460]   They're very non-human kinds of things.
[00:15:18.460 --> 00:15:19.300]   - Yeah.
[00:15:19.300 --> 00:15:20.620]   - So, what have we done in AI?
[00:15:20.620 --> 00:15:22.460]   What we've done is we've given, for example,
[00:15:22.460 --> 00:15:24.780]   a large language model, we've given it, you know,
[00:15:24.780 --> 00:15:26.940]   four billion web pages, for example.
[00:15:26.940 --> 00:15:30.100]   We've given it kind of the specific parts
[00:15:30.100 --> 00:15:31.980]   of essentially the computational universe
[00:15:31.980 --> 00:15:34.540]   that we humans have selected that we care about.
[00:15:34.540 --> 00:15:35.380]   - Yes.
[00:15:35.380 --> 00:15:37.260]   - We've shown what we care about.
[00:15:37.260 --> 00:15:39.220]   And then what it's doing is to say,
[00:15:39.220 --> 00:15:41.620]   "Okay, I know what you humans care about,
[00:15:41.620 --> 00:15:42.880]   "so I'm going to make things
[00:15:42.880 --> 00:15:44.740]   "that are like what you said you care about."
[00:15:44.740 --> 00:15:45.580]   - Yes.
[00:15:45.580 --> 00:15:47.980]   - And that's a tiny part of the computational universe.
[00:15:47.980 --> 00:15:48.820]   - Right.
[00:15:48.820 --> 00:15:51.540]   Just like we saw in Caleb's video,
[00:15:51.540 --> 00:15:55.220]   his AI said, "This video is me telling you
[00:15:55.220 --> 00:15:57.600]   "that all the stuff you've talked about AI
[00:15:57.600 --> 00:15:59.660]   "is Terminators and shit-blowing stuff up,
[00:15:59.660 --> 00:16:02.780]   "and that's the limit of what we've done."
[00:16:02.780 --> 00:16:03.620]   - Right.
[00:16:03.620 --> 00:16:04.760]   - And it can only construct stuff
[00:16:04.760 --> 00:16:06.140]   from the limit of what we've done,
[00:16:06.140 --> 00:16:08.140]   recorded, seen, our data sets.
[00:16:08.140 --> 00:16:09.300]   - So, I mean, the thing is--
[00:16:09.300 --> 00:16:11.220]   - So, in terms of, so give us an example
[00:16:11.220 --> 00:16:13.740]   of something that needs to be computed.
[00:16:13.740 --> 00:16:17.220]   A computational exercise, something we gotta figure out,
[00:16:17.220 --> 00:16:18.900]   something we wanna solve,
[00:16:18.900 --> 00:16:22.940]   outside of what AI is possibly able to solve for today.
[00:16:22.940 --> 00:16:24.300]   - Well, I mean, any of these
[00:16:24.300 --> 00:16:25.920]   computationally irreducible problems,
[00:16:25.920 --> 00:16:26.760]   anything where we're asking--
[00:16:26.760 --> 00:16:27.580]   - Example, yeah.
[00:16:27.580 --> 00:16:28.820]   So just to connect it for people.
[00:16:28.820 --> 00:16:29.660]   - Yeah, yeah, yeah, right.
[00:16:29.660 --> 00:16:31.900]   I mean, oh gosh, to pick an area, I mean--
[00:16:31.900 --> 00:16:35.380]   - Without esoteric topology in algebra or something.
[00:16:35.380 --> 00:16:36.220]   - Yeah, yeah, right.
[00:16:36.220 --> 00:16:38.060]   I mean, you know, okay, here's an example.
[00:16:38.060 --> 00:16:40.020]   So, you've got a biological system,
[00:16:40.020 --> 00:16:41.140]   you've got a good model--
[00:16:41.140 --> 00:16:42.540]   - Great example, yeah, biology.
[00:16:42.540 --> 00:16:45.140]   - Okay, so we've got something we're trying to figure out.
[00:16:45.140 --> 00:16:47.860]   This collection of cells, it behaves in this way.
[00:16:47.860 --> 00:16:49.860]   Is it gonna grow forever and be really bad
[00:16:49.860 --> 00:16:52.500]   and make a tumor, or is it going to eventually halt
[00:16:52.500 --> 00:16:53.680]   and stop growing?
[00:16:53.680 --> 00:16:55.600]   Okay, that's a classic kind of
[00:16:55.600 --> 00:16:58.000]   computational irreducible type of problem,
[00:16:58.000 --> 00:17:00.780]   where, you know, we could, if we knew enough detail,
[00:17:00.780 --> 00:17:02.740]   we could simulate what every cell's gonna do.
[00:17:02.740 --> 00:17:05.260]   - Every molecule, every atom, every cell, every interaction.
[00:17:05.260 --> 00:17:07.780]   If we knew enough, we could simulate each of those steps.
[00:17:07.780 --> 00:17:08.620]   - Right, and we could--
[00:17:08.620 --> 00:17:10.260]   - And there's no easy way to solve that,
[00:17:10.260 --> 00:17:11.720]   answer that question. - Right, you can't jump ahead
[00:17:11.720 --> 00:17:13.980]   and say, so I know this thing is never gonna turn
[00:17:13.980 --> 00:17:15.220]   into a tumor, for example.
[00:17:15.220 --> 00:17:20.220]   - Right, and so, simulating the physical universe,
[00:17:20.220 --> 00:17:23.940]   whether you're simulating atoms in a cell,
[00:17:23.940 --> 00:17:28.100]   or space-time and discrete space-time
[00:17:28.100 --> 00:17:30.420]   or non-discrete space-time itself,
[00:17:30.420 --> 00:17:34.220]   becomes this thing where we don't have a simple heuristic,
[00:17:34.220 --> 00:17:36.900]   a simple equation that says, based on this condition,
[00:17:36.900 --> 00:17:38.380]   this is how things are gonna end up,
[00:17:38.380 --> 00:17:39.320]   but you have to actually go through
[00:17:39.320 --> 00:17:41.300]   a lot of calculated steps.
[00:17:41.300 --> 00:17:42.300]   - We haven't known that.
[00:17:42.300 --> 00:17:44.760]   I mean, people have hoped that you can just write down
[00:17:44.760 --> 00:17:46.880]   a formula for how physics works,
[00:17:46.880 --> 00:17:48.900]   and then work out the answer directly from that.
[00:17:48.900 --> 00:17:50.380]   That was the big advance.
[00:17:50.380 --> 00:17:52.660]   I mean, if you go back to antiquity,
[00:17:52.660 --> 00:17:54.260]   people were just trying to sort of reason
[00:17:54.260 --> 00:17:57.060]   about how the universe works, sort of philosophically,
[00:17:57.060 --> 00:18:00.460]   and then late 1600s, sort of big advance.
[00:18:00.460 --> 00:18:02.260]   We can write down a mathematical formula,
[00:18:02.260 --> 00:18:05.780]   we can use calculus, we can kind of just,
[00:18:05.780 --> 00:18:07.460]   essentially, jump ahead and say
[00:18:07.460 --> 00:18:08.460]   what's gonna happen in the universe.
[00:18:08.460 --> 00:18:10.540]   We can make a prediction, we can say,
[00:18:10.540 --> 00:18:13.020]   the comet is gonna be in this place at this time, and so on.
[00:18:13.020 --> 00:18:15.060]   - So there's all these hard problems
[00:18:15.060 --> 00:18:20.060]   that we can't solve with AI we have today, or can we?
[00:18:20.060 --> 00:18:23.000]   And can you just help me and help everyone understand,
[00:18:23.000 --> 00:18:25.460]   what are you excited about with respect to AI?
[00:18:25.460 --> 00:18:28.740]   What is it that has happened in the last couple of months
[00:18:28.740 --> 00:18:30.380]   and years that you were excited about,
[00:18:30.380 --> 00:18:33.180]   and what does that allow us to do that we couldn't do
[00:18:33.180 --> 00:18:36.700]   before using just raw approaches to computation?
[00:18:36.700 --> 00:18:39.100]   - Okay, so I mean, several different things here.
[00:18:39.100 --> 00:18:41.540]   I mean, the first thing to say is,
[00:18:41.540 --> 00:18:44.940]   we humans have been interested in a small part
[00:18:44.940 --> 00:18:46.660]   of what's computationally possible.
[00:18:46.660 --> 00:18:50.260]   AI is reflecting the part that we have been interested in.
[00:18:50.260 --> 00:18:53.140]   That sort of AI is doing those kinds of things.
[00:18:53.140 --> 00:18:54.500]   In terms of what's happened with AI,
[00:18:54.500 --> 00:18:56.980]   I mean, the big thing that happened a year ago
[00:18:56.980 --> 00:19:00.380]   was the arrival of successful large language models.
[00:19:00.380 --> 00:19:02.420]   And what does that tell us?
[00:19:02.420 --> 00:19:05.180]   I think that it was a surprise to everybody,
[00:19:05.180 --> 00:19:06.460]   including the people who were working
[00:19:06.460 --> 00:19:07.780]   on large language models,
[00:19:07.780 --> 00:19:10.820]   that we kind of got past, got to this point
[00:19:10.820 --> 00:19:13.500]   where they seemed reasonable to us humans,
[00:19:13.500 --> 00:19:14.700]   where they were producing text
[00:19:14.700 --> 00:19:16.340]   that was reasonable to us humans,
[00:19:16.340 --> 00:19:20.540]   and not just completely boring and irrelevant and so on.
[00:19:20.540 --> 00:19:25.300]   And I think there's this jump that happened now in 2012.
[00:19:25.300 --> 00:19:27.500]   There was a sort of previous jump in machine learning
[00:19:27.500 --> 00:19:29.860]   that happened with images and things like that,
[00:19:29.860 --> 00:19:31.820]   image recognition and so on.
[00:19:31.820 --> 00:19:34.180]   So what's the significance of large language models?
[00:19:34.180 --> 00:19:36.340]   Well, one question is, why do they work?
[00:19:36.340 --> 00:19:39.380]   Why is it possible to make this neural net
[00:19:39.380 --> 00:19:43.900]   that can successfully kind of complete an essay or something?
[00:19:43.900 --> 00:19:45.420]   And I think the answer is
[00:19:45.420 --> 00:19:47.820]   that it's kind of telling us a piece of science
[00:19:47.820 --> 00:19:49.300]   that in a sense we should be embarrassed
[00:19:49.300 --> 00:19:50.900]   we hadn't figured out before.
[00:19:50.900 --> 00:19:54.140]   It's a question of sort of how do you construct language?
[00:19:54.140 --> 00:19:56.220]   And we've known forever
[00:19:56.220 --> 00:19:58.300]   that there's kind of a syntactic grammar of language,
[00:19:58.300 --> 00:20:02.820]   you know, noun, verb, noun, et cetera, et cetera, et cetera.
[00:20:02.820 --> 00:20:05.660]   But what the LLMs are showing us
[00:20:05.660 --> 00:20:08.060]   is that there is a kind of semantic grammar of language.
[00:20:08.060 --> 00:20:10.300]   There's a way of putting together sentences
[00:20:10.300 --> 00:20:12.020]   that could make sense.
[00:20:12.020 --> 00:20:14.100]   And, you know, for example, people are always impressed
[00:20:14.100 --> 00:20:17.700]   that the LLMs have figured out how to, quote, "reason."
[00:20:17.700 --> 00:20:20.020]   And I think what's happening is, you know,
[00:20:20.020 --> 00:20:23.500]   logic is this thing that's kind of this formalization
[00:20:23.500 --> 00:20:25.340]   of everyday language,
[00:20:25.340 --> 00:20:26.980]   and it's a formalization that was discovered,
[00:20:26.980 --> 00:20:29.380]   you know, by Aristotle and people in antiquity.
[00:20:29.380 --> 00:20:31.580]   And in a sense, probably one can think about
[00:20:31.580 --> 00:20:32.540]   the way they discovered it
[00:20:32.540 --> 00:20:34.580]   is they looked at lots of speeches people had given,
[00:20:34.580 --> 00:20:36.700]   and they said, "Which ones make sense?"
[00:20:36.700 --> 00:20:38.420]   Okay, there's a certain pattern
[00:20:38.420 --> 00:20:40.860]   of how things are said that makes sense.
[00:20:40.860 --> 00:20:43.140]   Let's formalize that. That's logic.
[00:20:43.140 --> 00:20:45.140]   That's exactly what the LLM has done as well.
[00:20:45.140 --> 00:20:47.660]   It's noticed that there are these patterns of language
[00:20:47.660 --> 00:20:49.980]   that you can kind of use again,
[00:20:49.980 --> 00:20:53.780]   and that we call logic or reasoning or something like that.
[00:20:53.780 --> 00:20:55.900]   So, you know, I think as a practical matter,
[00:20:55.900 --> 00:20:59.300]   the LLMs provide this kind of linguistic user interface.
[00:20:59.300 --> 00:21:02.020]   We've had kind of graphical user interfaces and so on.
[00:21:02.020 --> 00:21:04.180]   Now we have this linguistic user interface.
[00:21:04.180 --> 00:21:07.820]   You say, you know, you've got some very small set of points
[00:21:07.820 --> 00:21:08.900]   you want to make.
[00:21:08.900 --> 00:21:10.940]   You say, "I'm going to feed it to an LLM.
[00:21:10.940 --> 00:21:13.020]   It's going to puff it up into a big report.
[00:21:13.020 --> 00:21:14.700]   I'm going to send that report to somebody else.
[00:21:14.700 --> 00:21:16.620]   They're probably going to feed it to their own LLM.
[00:21:16.620 --> 00:21:21.100]   It's going to grind it down to some small set of results."
[00:21:21.100 --> 00:21:23.740]   It's kind of, you know, it's allowing one to use language
[00:21:23.740 --> 00:21:25.140]   as a transport layer.
[00:21:25.140 --> 00:21:26.540]   I think that's a, you know,
[00:21:26.540 --> 00:21:29.820]   there are a lot of these practical use cases for this.
[00:21:29.820 --> 00:21:32.620]   -It's always seemed to me like the rate-limiting step
[00:21:32.620 --> 00:21:34.140]   in humans is communication.
[00:21:34.140 --> 00:21:37.100]   Like, the rate at which you and I are speaking to one another
[00:21:37.100 --> 00:21:39.100]   is pretty low bandwidth.
[00:21:39.100 --> 00:21:41.020]   Like, just a couple words a minute or something.
[00:21:41.020 --> 00:21:43.380]   -The question is, what really is communication?
[00:21:43.380 --> 00:21:45.060]   You know, in our brains,
[00:21:45.060 --> 00:21:46.580]   there are all these neurons that are firing.
[00:21:46.580 --> 00:21:47.980]   -Right. -There's 100 billion of them
[00:21:47.980 --> 00:21:48.900]   in each of our brains.
[00:21:48.900 --> 00:21:50.260]   -And there's a lot of sensory input
[00:21:50.260 --> 00:21:51.660]   besides the words that you're saying
[00:21:51.660 --> 00:21:54.660]   that are traveling through vibrations in the air to my ear.
[00:21:54.660 --> 00:21:56.100]   And that's some information from you.
[00:21:56.100 --> 00:21:57.580]   But there's so much more information
[00:21:57.580 --> 00:21:59.420]   that the human brain can gather
[00:21:59.420 --> 00:22:01.020]   and is building models around all the time,
[00:22:01.020 --> 00:22:01.860]   making predictions around
[00:22:01.860 --> 00:22:03.180]   whether this light's gonna be on or off
[00:22:03.180 --> 00:22:04.900]   or that person's gonna go to the bathroom
[00:22:04.900 --> 00:22:07.060]   or sit back down or what have you.
[00:22:07.060 --> 00:22:08.580]   [ Laughter ]
[00:22:08.580 --> 00:22:09.980]   But it's -- -But, you know, I think
[00:22:09.980 --> 00:22:11.900]   one of the things that's sort of interesting is this,
[00:22:11.900 --> 00:22:14.020]   you know, we've got stuff in our brains.
[00:22:14.020 --> 00:22:16.900]   We are trying to package up those thoughts.
[00:22:16.900 --> 00:22:19.580]   You know, the structure of each of our brains is different.
[00:22:19.580 --> 00:22:22.140]   So the particular nerve firings are different.
[00:22:22.140 --> 00:22:24.380]   But we're trying to package up those thoughts
[00:22:24.380 --> 00:22:26.140]   in a kind of transportable way.
[00:22:26.140 --> 00:22:28.060]   That's what language tends to do.
[00:22:28.060 --> 00:22:29.380]   It kind of packages concepts into something transportable.
[00:22:29.380 --> 00:22:31.580]   -And that's what these LLMs have done.
[00:22:31.580 --> 00:22:32.740]   -Yes. I mean, they're --
[00:22:32.740 --> 00:22:34.940]   -Because they're outputting a packet of Communicate to me.
[00:22:34.940 --> 00:22:36.220]   -Yes. Yes. I mean, so --
[00:22:36.220 --> 00:22:37.860]   -But is there anything else that's exciting to you
[00:22:37.860 --> 00:22:41.700]   from a computational perspective?
[00:22:41.700 --> 00:22:44.420]   What else can the AIs do?
[00:22:44.420 --> 00:22:45.620]   And what else -- -Oh, okay.
[00:22:45.620 --> 00:22:47.420]   We learn a lot from the AIs. -Yes.
[00:22:47.420 --> 00:22:50.900]   -You know, they're telling us there is a science of LLMs,
[00:22:50.900 --> 00:22:53.300]   which is completely not worked out yet.
[00:22:53.300 --> 00:22:56.460]   There's kind of a bulk science of knowledge and things
[00:22:56.460 --> 00:22:59.300]   that the LLMs are kind of showing us is there.
[00:22:59.300 --> 00:23:01.860]   There's a kind of a science of the semantics of language,
[00:23:01.860 --> 00:23:03.500]   which LLMs are showing us is there.
[00:23:03.500 --> 00:23:04.940]   -Yes. -But we haven't found it yet.
[00:23:04.940 --> 00:23:06.700]   -Yes. -It's kind of like we just saw
[00:23:06.700 --> 00:23:08.540]   some new piece of nature,
[00:23:08.540 --> 00:23:11.900]   and we now get to make science about that kind of nature.
[00:23:11.900 --> 00:23:14.300]   Now, it's not obvious that we can make sort of science
[00:23:14.300 --> 00:23:16.940]   where we can tell a narrative story about what's going on.
[00:23:16.940 --> 00:23:18.500]   -Right. -It could be that we're just --
[00:23:18.500 --> 00:23:20.900]   we're just sort of dumped into computational irreducibility,
[00:23:20.900 --> 00:23:22.500]   and we just say it does this because --
[00:23:22.500 --> 00:23:27.980]   -So there's this black box that the training model created.
[00:23:27.980 --> 00:23:29.500]   That black box, we don't know what it does.
[00:23:29.500 --> 00:23:31.180]   I put a bunch of words in, a bunch of words come out.
[00:23:31.180 --> 00:23:32.180]   It's amazing.
[00:23:32.180 --> 00:23:36.060]   Now you're saying we're going to try and understand the nature,
[00:23:36.060 --> 00:23:38.180]   the graphs, the nature of that box,
[00:23:38.180 --> 00:23:40.860]   and that'll tell us a little bit something about --
[00:23:40.860 --> 00:23:42.420]   -I think we'll discover that, for example,
[00:23:42.420 --> 00:23:48.820]   we'll discover that human language is much less --
[00:23:48.820 --> 00:23:50.900]   it's much simpler to describe human language
[00:23:50.900 --> 00:23:52.220]   than we had thought. -Yeah.
[00:23:52.220 --> 00:23:54.580]   -In other words, it's showing us rules of human language
[00:23:54.580 --> 00:23:55.900]   that we didn't know. -Yes.
[00:23:55.900 --> 00:23:57.540]   -And that's an interesting thing.
[00:23:57.540 --> 00:24:00.140]   Now, if you ask, "What else do we learn from the AI?"
[00:24:00.140 --> 00:24:01.540]   So I'll give you another example of something
[00:24:01.540 --> 00:24:03.620]   I was playing with recently.
[00:24:03.620 --> 00:24:06.620]   So, you know, you use image generation,
[00:24:06.620 --> 00:24:08.980]   generative AI for making images,
[00:24:08.980 --> 00:24:11.580]   as we can now see also making videos and so on.
[00:24:11.580 --> 00:24:14.700]   There's this question of you go inside the AI,
[00:24:14.700 --> 00:24:17.100]   and you say, you know, inside the AI,
[00:24:17.100 --> 00:24:18.860]   you know, the concept of a cat
[00:24:18.860 --> 00:24:21.660]   is represented by some vector of 1,000 numbers, let's say,
[00:24:21.660 --> 00:24:24.140]   the concept of a dog and other 1,000 numbers.
[00:24:24.140 --> 00:24:26.620]   You just say, "Let's take these vectors of numbers,
[00:24:26.620 --> 00:24:29.180]   and let's just take arbitrary numbers.
[00:24:29.180 --> 00:24:31.180]   What does the AI think --
[00:24:31.180 --> 00:24:32.860]   What is the thing that corresponds
[00:24:32.860 --> 00:24:34.700]   to the sort of arbitrary vector of numbers?"
[00:24:34.700 --> 00:24:37.100]   Okay? So you can have these definite concepts,
[00:24:37.100 --> 00:24:39.060]   like cat and dog, their particular numbers
[00:24:39.060 --> 00:24:41.780]   in this sort of space of all possible concepts.
[00:24:41.780 --> 00:24:43.060]   And there's this idea --
[00:24:43.060 --> 00:24:45.540]   I've been calling it inter-concept space.
[00:24:45.540 --> 00:24:48.060]   What's between kind of the concept of a cat
[00:24:48.060 --> 00:24:49.580]   and the concept of a dog?
[00:24:49.580 --> 00:24:52.540]   And the answer is there's a huge amount of stuff,
[00:24:52.540 --> 00:24:55.940]   even from a generative AI that's learned from us.
[00:24:55.940 --> 00:24:57.620]   -Yeah. -It is finding
[00:24:57.620 --> 00:25:00.100]   these kind of inter-concept things...
[00:25:00.100 --> 00:25:01.780]   -Right. -...that are in between
[00:25:01.780 --> 00:25:03.140]   the things for which we have words.
[00:25:03.140 --> 00:25:04.860]   -Right. -Sort of embarrassing to us
[00:25:04.860 --> 00:25:07.980]   that, you know, simple estimate, simple case.
[00:25:07.980 --> 00:25:10.260]   If you say what fraction of the space
[00:25:10.260 --> 00:25:12.500]   of all possible concepts, so to speak,
[00:25:12.500 --> 00:25:15.260]   is now filled with actual words that we have?
[00:25:15.260 --> 00:25:16.860]   -Yes. -Of the 50,000 words
[00:25:16.860 --> 00:25:18.460]   that are common in English, for example.
[00:25:18.460 --> 00:25:21.380]   -50,000. Okay. -What, um...
[00:25:21.380 --> 00:25:22.900]   You know, what -- Yeah, that's a wrong number.
[00:25:22.900 --> 00:25:24.260]   I didn't know that number. That's interesting. Yeah.
[00:25:24.260 --> 00:25:25.780]   Yeah, right. If you're an LLM person,
[00:25:25.780 --> 00:25:28.180]   that's the -- You know, when it produces the --
[00:25:28.180 --> 00:25:30.300]   When it says, "What's the next word going to be?"
[00:25:30.300 --> 00:25:31.620]   'Cause that's what LLMs are always doing.
[00:25:31.620 --> 00:25:33.340]   They're just trying to predict the next word.
[00:25:33.340 --> 00:25:34.700]   What it's doing is it says,
[00:25:34.700 --> 00:25:36.340]   "Here's this list of 50,000 numbers,
[00:25:36.340 --> 00:25:38.580]   which are the probabilities for each of the possible
[00:25:38.580 --> 00:25:40.420]   50,000 words in English."
[00:25:40.420 --> 00:25:42.100]   And then it'll pick the most likely one
[00:25:42.100 --> 00:25:45.060]   or the next most likely one or whatever else.
[00:25:45.060 --> 00:25:47.340]   But in any case, the -- You know, this --
[00:25:47.340 --> 00:25:48.860]   When you ask the question,
[00:25:48.860 --> 00:25:51.420]   in the space of sort of all possible concepts,
[00:25:51.420 --> 00:25:53.100]   how many do we have words for?
[00:25:53.100 --> 00:25:55.900]   The answer is it's one in 10 to the 600.
[00:25:55.900 --> 00:25:57.420]   Wow. -It's like we have --
[00:25:57.420 --> 00:26:00.300]   We have explored a tiny, tiny fraction
[00:26:00.300 --> 00:26:02.780]   of even the kind of concepts that are revealed
[00:26:02.780 --> 00:26:05.380]   by the things that sort of we put out there on the Web
[00:26:05.380 --> 00:26:06.660]   and so on. -That's more than
[00:26:06.660 --> 00:26:08.500]   there are atoms in the universe.
[00:26:08.500 --> 00:26:10.700]   Yeah, there are 10 to the 80th atoms in the universe.
[00:26:10.700 --> 00:26:12.220]   Right. 10 to the 80th is very small
[00:26:12.220 --> 00:26:14.660]   compared to a lot of the numbers one deals with.
[00:26:14.660 --> 00:26:17.020]   But, you know, I think the --
[00:26:17.020 --> 00:26:19.420]   [ Laughter ]
[00:26:19.420 --> 00:26:21.660]   Yeah, it's a -- We should talk about the universe.
[00:26:21.660 --> 00:26:23.020]   I want to talk about the universe.
[00:26:23.020 --> 00:26:24.380]   Yeah, right. -It's pretty cool.
[00:26:24.380 --> 00:26:25.660]   So, um...
[00:26:25.660 --> 00:26:28.140]   [ Laughter ]
[00:26:28.140 --> 00:26:29.220]   People want to talk about AI.
[00:26:29.220 --> 00:26:30.300]   That's why I wanted to just make sure.
[00:26:30.300 --> 00:26:31.500]   Yeah, yeah. Please. -We got your point of view.
[00:26:31.500 --> 00:26:34.700]   So it's appreciated.
[00:26:34.700 --> 00:26:37.340]   What is the nature of the universe?
[00:26:37.340 --> 00:26:39.820]   And what do we have wrong?
[00:26:39.820 --> 00:26:41.660]   What's that? -And what do we have wrong?
[00:26:41.660 --> 00:26:44.180]   Yeah, so I mean -- -What does consensus have wrong?
[00:26:44.180 --> 00:26:47.580]   Yeah, right. Well, so, I mean, the physics --
[00:26:47.580 --> 00:26:49.660]   This is like where you, like, let the rains go,
[00:26:49.660 --> 00:26:51.220]   and then you go.
[00:26:51.220 --> 00:26:52.780]   Yeah, so, like, we had a great chat at dinner
[00:26:52.780 --> 00:26:53.860]   the other night, so I'm excited.
[00:26:53.860 --> 00:26:57.100]   Yeah, go ahead. -It's, you know,
[00:26:57.100 --> 00:27:00.500]   physics as we know it right now was kind of --
[00:27:00.500 --> 00:27:03.180]   100 years ago, big advances made in physics,
[00:27:03.180 --> 00:27:05.540]   three big theories in physics --
[00:27:05.540 --> 00:27:07.460]   general relativity, the theory of gravity;
[00:27:07.460 --> 00:27:10.300]   quantum mechanics, the theory of small kinds of things;
[00:27:10.300 --> 00:27:13.060]   and statistical mechanics, the theory of heat;
[00:27:13.060 --> 00:27:15.820]   and sort of how in the second law of thermodynamics,
[00:27:15.820 --> 00:27:17.820]   law of entropy, increased things like this.
[00:27:17.820 --> 00:27:19.220]   Okay, so those three big theories
[00:27:19.220 --> 00:27:21.140]   that were invented about 100 years ago.
[00:27:21.140 --> 00:27:23.020]   Physics has been sort of on a gradual,
[00:27:23.020 --> 00:27:26.060]   incremental trajectory since then.
[00:27:26.060 --> 00:27:27.580]   I've been interested in trying to understand
[00:27:27.580 --> 00:27:30.180]   kind of what could be underneath everything
[00:27:30.180 --> 00:27:32.140]   that we see in the world,
[00:27:32.140 --> 00:27:35.260]   and I think we figured it out, which is kind of exciting.
[00:27:35.260 --> 00:27:38.140]   Not something I expected to see in my lifetime,
[00:27:38.140 --> 00:27:40.740]   not something I kind of expected to see for 50 or 100,
[00:27:40.740 --> 00:27:42.300]   more than that, years.
[00:27:42.300 --> 00:27:45.580]   And kind of the number-one thing that you say,
[00:27:45.580 --> 00:27:47.060]   "What do people get wrong?"
[00:27:47.060 --> 00:27:49.340]   One question is, "What is space?"
[00:27:49.340 --> 00:27:50.900]   Well, you know, people just sort of say,
[00:27:50.900 --> 00:27:52.380]   "Space is a continuous thing.
[00:27:52.380 --> 00:27:54.620]   You put things in any different place in space."
[00:27:54.620 --> 00:27:57.340]   People have been arguing about whether space is continuous
[00:27:57.340 --> 00:27:59.020]   or discrete since antiquity.
[00:27:59.020 --> 00:28:01.700]   -Discrete means that it's broken up into little pieces.
[00:28:01.700 --> 00:28:02.940]   -Yes, yes.
[00:28:02.940 --> 00:28:06.100]   So, you know, this argument also happened for matter.
[00:28:06.100 --> 00:28:07.900]   Is matter continuous or discrete?
[00:28:07.900 --> 00:28:09.100]   You know, you have water.
[00:28:09.100 --> 00:28:10.820]   Is it just this continuous fluid,
[00:28:10.820 --> 00:28:13.380]   or is it made of discrete kinds of things?
[00:28:13.380 --> 00:28:15.900]   That got answered about 120 years ago.
[00:28:15.900 --> 00:28:18.500]   The answer is water is made of discrete molecules.
[00:28:18.500 --> 00:28:19.860]   Same thing happened for light.
[00:28:19.860 --> 00:28:21.820]   Light is made of discrete photons.
[00:28:21.820 --> 00:28:24.100]   Space got kind of left out.
[00:28:24.100 --> 00:28:27.220]   Space, people still think it's a continuous kind of thing.
[00:28:27.220 --> 00:28:30.900]   So the kind of starting point of things I've tried to figure out
[00:28:30.900 --> 00:28:33.100]   is actually, no, that's not true.
[00:28:33.100 --> 00:28:34.540]   Space is discrete.
[00:28:34.540 --> 00:28:36.380]   There are atoms of space, so to speak,
[00:28:36.380 --> 00:28:39.340]   not like physical atoms like hydrogen and helium and things.
[00:28:39.340 --> 00:28:42.300]   They're just these sort of points.
[00:28:42.300 --> 00:28:44.460]   -They're slots where things can fit.
[00:28:44.460 --> 00:28:45.820]   Is that a way to think about it?
[00:28:45.820 --> 00:28:48.580]   -They're really just things.
[00:28:48.580 --> 00:28:49.700]   Nothing fits in them.
[00:28:49.700 --> 00:28:52.380]   I mean, they're just all that one knows about them.
[00:28:52.380 --> 00:28:53.740]   They're abstract things.
[00:28:53.740 --> 00:28:56.940]   All one knows is that one is different from another.
[00:28:56.940 --> 00:29:00.460]   -So there are these two discrete things next to each other.
[00:29:00.460 --> 00:29:01.060]   -There's no next.
[00:29:01.060 --> 00:29:03.340]   -There's no next, right, because there is no space.
[00:29:03.340 --> 00:29:04.420]   -We're about to build space.
[00:29:04.420 --> 00:29:05.820]   -So there is a graph.
[00:29:05.820 --> 00:29:06.820]   Is that a way to think about it?
[00:29:06.820 --> 00:29:07.340]   -Yeah.
[00:29:07.340 --> 00:29:09.100]   -A relationship between two things.
[00:29:09.100 --> 00:29:09.460]   -Right.
[00:29:09.460 --> 00:29:11.100]   Well, a relationship between several things.
[00:29:11.100 --> 00:29:13.460]   I mean, it's kind of like a giant friend network
[00:29:13.460 --> 00:29:14.380]   of the atoms of space.
[00:29:14.380 --> 00:29:15.100]   -Right.
[00:29:15.100 --> 00:29:16.420]   -And that's all there is.
[00:29:16.420 --> 00:29:18.500]   That's what our universe is made of.
[00:29:18.500 --> 00:29:21.580]   And all the things that we observe-- electrons,
[00:29:21.580 --> 00:29:24.180]   black holes, all these kinds of things-- they're all just
[00:29:24.180 --> 00:29:25.740]   features of this network.
[00:29:25.740 --> 00:29:27.780]   And it's kind of like you might say,
[00:29:27.780 --> 00:29:30.300]   how could that possibly be the way things are?
[00:29:30.300 --> 00:29:32.220]   If you think about something like water,
[00:29:32.220 --> 00:29:34.140]   you think about a little eddy in the water.
[00:29:34.140 --> 00:29:35.680]   That eddy is a thing where you can
[00:29:35.680 --> 00:29:38.380]   say there's a definite eddy that's moving through the water,
[00:29:38.380 --> 00:29:42.460]   yet it's made of lots of discrete molecules of water,
[00:29:42.460 --> 00:29:45.260]   yet we can identify it as a definite thing.
[00:29:45.260 --> 00:29:48.460]   And so it is with electrons, et cetera, et cetera.
[00:29:48.460 --> 00:29:50.220]   In the universe, it's all features
[00:29:50.220 --> 00:29:51.860]   of this giant network.
[00:29:51.860 --> 00:29:54.740]   And that's the way it seems to be.
