
[00:00:00.000 --> 00:00:05.800]   The holidays start here at Ralph's with a variety of options to celebrate traditions old and new.
[00:24:00.900 --> 00:24:06.700]   Yeah, thank you. And you're exactly right about that experience and I share that with you.
[00:24:06.700 --> 00:24:09.700]   And finding that right fit, I think, is important.
[00:24:09.700 --> 00:24:20.300]   The thing that I, the biggest negative right now for me in my business life is I feel very isolated and alone in the work that I do.
[00:24:20.300 --> 00:24:27.000]   Because my company is me and a couple people that work with me on a casual basis, on a contract basis, etc.
[00:24:27.000 --> 00:24:31.400]   And so I miss that sense of camaraderie, miss that sense of being on a team, etc.
[00:24:31.400 --> 00:24:36.300]   I've told people, and I have no problem saying it publicly, if someone came along with the right job offer,
[00:24:36.300 --> 00:24:46.200]   with the right terms, the right industry, etc., I would seriously consider taking a job or getting involved in some other business
[00:24:46.200 --> 00:24:51.400]   different than what I'm doing simply because of that sense of camaraderie and teamwork.
[00:24:51.400 --> 00:24:54.000]   I don't like to be alone all the time.
[00:24:54.000 --> 00:24:59.000]   But on the flip side, what I would not give up is I would not give up my freedom.
[00:24:59.000 --> 00:25:05.100]   And so there's this delicate balance that I would have zero interest in working for a company
[00:25:05.100 --> 00:25:09.400]   where I'm required to be in the office between eight and five in this particular office every year.
[00:25:09.400 --> 00:25:13.700]   And so I don't go and look for jobs because I want to maintain my flexibility.
[00:25:13.700 --> 00:25:18.400]   But the cool thing is when you realize that, you can build more of it into your life.
[00:25:18.400 --> 00:25:24.100]   And so there are many jobs where you're on a team or many businesses and things that you can have where you're on a team,
[00:25:24.100 --> 00:25:31.900]   you're with a team, you have that sense of camaraderie, but you're not glued to an office chair during business hours.
[00:25:31.900 --> 00:25:34.600]   And you still have the freedom and flexibility.
[00:25:34.600 --> 00:25:44.300]   And if you recognize that as what you're looking for, then you can plan for it.
[00:25:44.300 --> 00:25:51.600]   And if you're not yet qualified for a job that has that sufficient level of freedom, then you can qualify yourself for it.
[00:25:51.600 --> 00:26:00.300]   And the reason I am affirming what you're saying is I think for most people, this is the mixture that they're looking for.
[00:26:00.300 --> 00:26:10.100]   And I find that a big reason people retire unnecessarily is simply due to lack of control over their schedule.
[00:26:10.100 --> 00:26:19.500]   And that if they were in a position where they simultaneously have a sense of camaraderie working with other people,
[00:26:19.500 --> 00:26:23.800]   even if they're an independent business, even if their own results are independent, right?
[00:26:23.800 --> 00:26:25.900]   They're an insurance agent, they're in an office, etc.
[00:26:25.900 --> 00:26:30.800]   Just having that sense of camaraderie with other people brings a big value to life.
[00:26:30.800 --> 00:26:39.300]   But simultaneously not having all of their movements and positions and hours controlled.
[00:26:39.300 --> 00:26:47.000]   Adults should have sufficient freedom and autonomy that they can bring into their life and lifestyle the necessary level of flexibility.
[00:26:47.000 --> 00:26:53.800]   And so if you can find, I think those are fundamental characteristics that lead to long-term happiness.
[00:26:53.800 --> 00:27:02.200]   In the corporate world, you can get there either with a corporation that has some flexibility worked into it,
[00:27:02.200 --> 00:27:13.100]   or by being at a senior level in that corporation where you are in a role in which you are held accountable exclusively for your results.
[00:27:13.100 --> 00:27:21.900]   And that's the key. And so in order to get there, you have to be willing to bear the responsibility to be judged based upon your results, not based upon your time.
[00:27:21.900 --> 00:27:25.700]   So great stuff, Eric. I look forward to getting that course re-released.
[00:27:25.700 --> 00:27:32.600]   I've got several others in the pipeline before that, but I look forward to getting that out to you when I can.
[00:27:32.600 --> 00:27:42.200]   Now for a limited time at Delamo Motorsports. Get financing as low as 1.99% for 36 months on Select 2023 Can-Am Maverick X3.
[00:27:42.200 --> 00:27:48.300]   Considering the Mavericks taking home trophies everywhere from King of the Hammers to Uncle Ned's Backcountry Rally,
[00:27:48.300 --> 00:27:53.100]   you're not going to find a better deal on front row seats to a championship winner.
[00:27:53.100 --> 00:27:59.800]   Don't lose out on your chance to get a Maverick X3. Visit Delamo Motorsports in Redondo Beach and get yours.
[00:27:59.800 --> 00:28:03.200]   Offer in soon. See dealer for details.
[00:28:03.200 --> 00:28:08.500]   We move on to the great state of Montana. Welcome to the show. How can I serve you today?
[00:28:08.500 --> 00:28:32.500]   Hey Joshua. I had a question to get your thoughts on when you think it would be appropriate to either travel further or pay more to hire a friend or someone from church or something like that in their business rather than going through, you know, like a big box store or a large contractor or something like that.
[00:28:32.500 --> 00:28:38.500]   Are you talking about as an employee or somebody else has a job or has something that you want to buy?
[00:28:38.500 --> 00:28:40.600]   I guess or a service. Yeah, the latter.
[00:28:40.600 --> 00:28:48.900]   Where, you know, would you go drive an hour to go to a dentist if someone is a friend when you had a dentist 15 minutes away?
[00:28:48.900 --> 00:29:01.700]   Or, you know, is it a dollar amount or percentage of time and like valuing how you would support a community member rather than going through, you know, the easiest or most convenient or cheapest option?
[00:29:01.700 --> 00:29:06.600]   It's a fascinating question.
[00:29:06.600 --> 00:29:09.300]   I don't know that.
[00:29:09.300 --> 00:29:10.800]   Let me think for a moment.
[00:29:10.800 --> 00:29:21.700]   I don't have a pre-prepared model or framework that could put a specific a specific number on it.
[00:29:21.700 --> 00:29:26.500]   A specific number such as, you know, the amount of time it takes or the dollar amount, etc.
[00:29:26.500 --> 00:29:29.900]   I don't have that particular framework.
[00:29:29.900 --> 00:29:48.900]   Created but at its core, I think the level of motivation that you have for making that decision is going to go down to number one, the amount, the deep level of your personal motivation to see some kind of change happen in the world.
[00:29:48.900 --> 00:29:53.100]   And then number two, the dollar amount or the impact of it.
[00:29:53.100 --> 00:30:02.600]   So if we recognize that when we spend money, that money is going to fuel certain things in the world.
[00:30:02.600 --> 00:30:11.500]   And when we make every buying decision, we're fueling either the world that we want to see or the world that we don't want to see.
[00:30:11.500 --> 00:30:16.600]   And so your level of motivation to see the world changed is going to be your core thing.
[00:30:16.600 --> 00:30:20.500]   And I think that could be different for any one of us.
[00:30:20.500 --> 00:30:23.000]   Number two, it's going to come down to the dollar amount.
[00:30:23.000 --> 00:30:37.200]   That if you're, you know, to make an example, if you can contribute five dollars to a superior economy with a great inconvenience, then you're not going to do that.
[00:30:37.200 --> 00:30:50.000]   On the other hand, when you're making significant decisions and you can contribute five hundred dollars or five thousand dollars to a superior economy, then you are going to be willing to deal with the hassle, etc.
[00:30:50.000 --> 00:30:54.500]   And beyond that, I don't know that I have a model for it.
[00:30:54.500 --> 00:31:03.200]   Tell me more about your actions and the things that you're like, what specifics of what you're thinking about.
[00:31:03.200 --> 00:31:07.100]   Yeah, I mean, just the one, I guess two things I thought about.
[00:31:07.100 --> 00:31:16.700]   One was the dentist. Like I have a friend from church who, like I said, was a much further drive and I have an established care that's much closer.
[00:31:16.700 --> 00:31:34.200]   And in my mind, it's something where if it's someone that I'm friends with and someone part of a community that I belong to and that I care about, that it's a simple thing for twice a year to drive, you know, maybe an hour to go do it.
[00:31:34.200 --> 00:31:41.800]   Or another thing that I thought about is I have another person that I'm somewhat friendly with.
[00:31:41.800 --> 00:31:46.300]   I mean, it's somebody that came over to help me finish the nursery at my house before my kid was born.
[00:31:46.300 --> 00:31:53.800]   So, you know, someone that's fairly close and they just started selling for Prime America and I need to get licensed.
[00:31:53.800 --> 00:32:04.300]   So it's like, do I go through them and get a quote or do I go through one of the online services where I'm and again, I don't actually have a quote hand, but I'm sure I could get it.
[00:32:04.300 --> 00:32:09.400]   But, you know, the person behind it is someone that I care about.
[00:32:09.400 --> 00:32:20.500]   So just trying to, you know, the perfectly financial or perfectly time efficient and optimal solution is probably not to go through those people.
[00:32:20.500 --> 00:32:29.600]   But if it's someone that you're invested in being successful, like I get emotionally invested, it seems like it's appropriate.
[00:32:29.600 --> 00:32:32.300]   But I just don't know where where do you draw the line?
[00:32:32.300 --> 00:32:34.300]   It's kind of why I all that.
[00:32:34.300 --> 00:32:34.900]   Right.
[00:32:35.500 --> 00:32:50.400]   Well, to both of those seem like to me obvious things that you should do, meaning you should work with both of those people because we need a sense of community around us just to back up from what is an economic system and what makes such a big difference.
[00:32:50.400 --> 00:32:57.100]   One of the great powers of modern economic systems, especially in the United States, or I assume that you are.
[00:32:57.700 --> 00:33:12.000]   One of the things that is so remarkable is we have figured out how to create a vibrant economy that allows untrusted persons to interact with one another freely and competently.
[00:33:12.000 --> 00:33:13.500]   And it was not always that way.
[00:33:13.500 --> 00:33:26.100]   In ancient economies and in many cultures around the world today, the person that you're doing business with is much more important than and you needed to have some kind of connection.
[00:33:26.400 --> 00:33:32.000]   They needed to be a part of your ethnic group or your religion or your community, etc.
[00:33:32.000 --> 00:33:41.600]   In order for you to do business with it, because there was no large there was no larger sense of community to fall back upon.
[00:33:41.600 --> 00:33:43.200]   You had this was your community.
[00:33:43.200 --> 00:33:46.000]   You didn't have a national government that you could depend upon.
[00:33:46.000 --> 00:33:54.300]   You had a king that stole tax money from you and use that to send your brother off to war somewhere on the other side of the continent.
[00:33:54.600 --> 00:33:56.600]   And so you couldn't rely on the government.
[00:33:56.600 --> 00:33:58.100]   You could only rely on these people.
[00:33:58.100 --> 00:34:05.400]   And so there was a strong tribal preference for whatever tribe that you're interacting with in the United States.
[00:34:05.400 --> 00:34:11.300]   At least when I was growing up in the 80s and 90s, that was not that was not something we thought about.
[00:34:11.300 --> 00:34:15.000]   We all identified ourselves as Americans and that was it.
[00:34:15.000 --> 00:34:19.400]   And there was certainly an in-group preference for Americans versus those people.
[00:34:19.400 --> 00:34:23.200]   But you know, you didn't think much about it.
[00:34:23.200 --> 00:34:35.900]   Everyone was pretty much in the same way and we all worked very hard to respect one another not to be very blanking on the word that means,
[00:34:35.900 --> 00:34:39.900]   you know, very accepting and not to compromise, etc.
[00:34:39.900 --> 00:34:43.000]   Just to kind of find the neutral middle ground of everything.
[00:34:43.000 --> 00:34:50.500]   And so there was a distance feel necessary to build alternative economies.
[00:34:50.500 --> 00:34:53.500]   It didn't feel necessary to work with people that were within your group.
[00:34:53.500 --> 00:34:56.900]   It just felt like it was an opportunity to interact with others.
[00:34:56.900 --> 00:35:00.800]   And so the argument you would have made back in those days would have been,
[00:35:00.800 --> 00:35:05.300]   "Well, I go to my this dentist and this my dentist isn't a Christian.
[00:35:05.300 --> 00:35:12.500]   So it gives me a chance to preach the gospel to him instead of patronizing your Christian brother from your church."
[00:35:12.500 --> 00:35:15.900]   Now, it sure seems to me that that world is gone.
[00:35:16.000 --> 00:35:21.500]   And so I don't think much about, I don't generally have much of a sense of American solidarity.
[00:35:21.500 --> 00:35:31.200]   Now we're fracturing in terms of our groups and as our national and state-level governments become increasingly impotent,
[00:35:31.200 --> 00:35:36.200]   then the ability now to rely upon our tribe becomes much more significant.
[00:35:36.200 --> 00:35:40.100]   And so it's probably a healthy trend on the whole.
[00:35:40.100 --> 00:35:47.500]   It makes me sad because I really enjoyed that sense of American identity when it existed.
[00:35:47.500 --> 00:35:55.500]   But it's probably a healthy trend to focus more on your smaller local group and your smaller local tribe than back then.
[00:35:55.500 --> 00:36:03.200]   And so I think the key is that by investing into relationships with your money,
[00:36:03.200 --> 00:36:08.100]   you are investing into people and you can see the direct outcome of it.
[00:36:08.500 --> 00:36:11.500]   And while you're not doing it to get something out of it,
[00:36:11.500 --> 00:36:24.600]   you are going to, when your time comes and your baby is in the hospital with a birth defect or you need a bunch of trash hauled out of your backyard or whatever it is,
[00:36:24.600 --> 00:36:29.000]   it's the people in your life that are going to be the key for you.
[00:36:29.000 --> 00:36:36.000]   And so you could go to the dental clinic where nobody knows you, but you're not going to make an impact on that guy.
[00:36:36.000 --> 00:36:40.400]   Whereas if you go to the one where you know the guy, you're going to have a chance to deepen your relationship.
[00:36:40.400 --> 00:36:45.600]   And you're going to prove that you spend your money with those you care about.
[00:36:45.600 --> 00:36:50.300]   And then similarly with your friend who is selling Prime America,
[00:36:50.300 --> 00:36:54.000]   I mean you could buy a life insurance, it's just a term life insurance policy.
[00:36:54.000 --> 00:36:58.700]   But why wouldn't you want the commission to go to somebody that you care about?
[00:36:58.700 --> 00:37:02.300]   Because that'll build the relationships on a deeper level.
[00:37:02.300 --> 00:37:05.300]   So to me those things are very much worth doing.
[00:37:05.700 --> 00:37:11.500]   And then also just in terms of causes, things that you want to do.
[00:37:11.500 --> 00:37:19.200]   So when, I just didn't think of how much to share, but like things that are important to me is number one,
[00:37:19.200 --> 00:37:25.700]   if I can patronize somebody that I know, then in the first place, then I want to do that.
[00:37:25.700 --> 00:37:29.100]   Assuming that they have a reasonable level of quality and whatnot.
[00:37:29.100 --> 00:37:34.900]   But more important, and that pays off in the long run because it can be really helpful.
[00:37:34.900 --> 00:37:36.800]   And you have the chance to impact people.
[00:37:36.800 --> 00:37:37.900]   I'll give an example, right?
[00:37:37.900 --> 00:37:38.700]   I have a chiropractor.
[00:37:38.700 --> 00:37:43.900]   A chiropractor is a Christian from the church that I go to and good chiropractor.
[00:37:43.900 --> 00:37:46.200]   I take my family there and etc.
[00:37:46.200 --> 00:37:49.100]   Well, COVID came and the chiropractor's business collapsed.
[00:37:49.100 --> 00:37:56.900]   And so it gave me the chance to, I prepaid a significant number of chiropractic appointments
[00:37:56.900 --> 00:38:00.300]   because I had money and his business was collapsing.
[00:38:00.300 --> 00:38:04.000]   And that made a big difference in terms of the relationship.
[00:38:04.000 --> 00:38:10.300]   And on the flip side, the benefits that I get just from the personal relationship are far worth,
[00:38:10.300 --> 00:38:14.200]   worth far more than going to somebody who's across the way.
[00:38:14.200 --> 00:38:18.300]   I have this thing where I don't always want to actually pay the money,
[00:38:18.300 --> 00:38:24.500]   but I really do believe that we should be happy to pay more to our friends and our family for their businesses
[00:38:24.500 --> 00:38:25.800]   rather than expect discounts.
[00:38:25.800 --> 00:38:26.300]   Think about it.
[00:38:26.300 --> 00:38:29.500]   You have a friend that owns a restaurant and you say, "Oh, it's my friend's restaurant.
[00:38:29.500 --> 00:38:33.900]   We'll go there and he'll give us a discount on the food."
[00:38:34.000 --> 00:38:37.300]   Well, certainly that's his right and it's appreciated when he does that.
[00:38:37.300 --> 00:38:41.900]   But my heart should be that I'm going to my friend's restaurant and I'm happy to pay extra
[00:38:41.900 --> 00:38:46.000]   because and to make a big order because I want to see my friend's business succeed.
[00:38:46.000 --> 00:38:50.200]   And so to me, that's the proper mindset that we should have towards our friend and our family
[00:38:50.200 --> 00:38:52.000]   who are in business and we should express that.
[00:38:52.000 --> 00:38:55.600]   The other thing I would just say is that if you want change to happen,
[00:38:55.600 --> 00:38:57.300]   you have to actually spend money.
[00:38:57.300 --> 00:38:59.500]   So things that I do, right?
[00:38:59.500 --> 00:39:06.600]   I go a significant way out of my way to go and purchase as much of my food as I can
[00:39:06.600 --> 00:39:11.200]   from an organic farmers market rather than going to the grocery store.
[00:39:11.200 --> 00:39:16.200]   And the reason is that I want to see more regenerative agriculture happen
[00:39:16.200 --> 00:39:22.900]   and I want to see organic farmers where I know the source of my food and my family's food,
[00:39:22.900 --> 00:39:26.400]   where I know where it comes from rather than just wanting the cheapest deal.
[00:39:26.400 --> 00:39:28.200]   I want higher quality.
[00:39:28.500 --> 00:39:31.200]   And so that's something that I do that is pretty inconvenient
[00:39:31.200 --> 00:39:33.600]   and yet to me it's something that I want to do
[00:39:33.600 --> 00:39:36.000]   because these are people that I want to support
[00:39:36.000 --> 00:39:40.900]   and I want to see more and more people join them in their agricultural practices, etc.
[00:39:40.900 --> 00:39:44.800]   The flip side is that it felt really good when I was worried about food security
[00:39:44.800 --> 00:39:47.700]   and famine and whatnot.
[00:39:47.700 --> 00:39:51.000]   And of course, I'm still concerned about it because there's various things that you can look at
[00:39:51.000 --> 00:39:53.500]   but not as what doesn't seem as dire as it once did.
[00:39:53.500 --> 00:39:54.600]   We'll see what happens this year.
[00:39:54.600 --> 00:39:58.300]   But when I'm thinking about famine and worried about that for my family,
[00:39:58.500 --> 00:40:03.700]   I feel really good about the extra work that I go through to buy directly from my farmers
[00:40:03.700 --> 00:40:05.900]   who I'm their best customer.
[00:40:05.900 --> 00:40:06.800]   I buy a lot.
[00:40:06.800 --> 00:40:09.600]   I always pay a little extra more than what they ask.
[00:40:09.600 --> 00:40:13.900]   So I know that I'm at the front of the line if food is short.
[00:40:13.900 --> 00:40:18.300]   I know that I'm at the front of the line with the food that they are able to produce, etc.
[00:40:18.300 --> 00:40:20.500]   And so it may come back to help me in the long run.
[00:40:20.500 --> 00:40:24.900]   So I don't have anything more insightful to say
[00:40:24.900 --> 00:40:26.700]   other than that I think that we should do it.
[00:40:27.000 --> 00:40:30.400]   And why should we spend our money with people that hate us
[00:40:30.400 --> 00:40:34.400]   or hate what we believe or hate what we stand for or hate how we live?
[00:40:34.400 --> 00:40:38.200]   And why should we invest our money into companies that hate us?
[00:40:38.200 --> 00:40:44.900]   And I don't publicly get involved in boycotts and whatnot,
[00:40:44.900 --> 00:40:52.100]   but I have a long list of companies that I avoid as much as I possibly can.
[00:40:52.100 --> 00:40:56.900]   And I avoid giving money to them because they despise me as a man.
[00:40:57.300 --> 00:40:59.900]   But I'm also not a purist.
[00:40:59.900 --> 00:41:03.100]   I guess that would be the final thing I would say is that I myself am not a purist about it
[00:41:03.100 --> 00:41:09.000]   because I think that being a purist about it can limit your overall effectiveness in life.
[00:41:09.000 --> 00:41:14.300]   And so there are compromises that I make and that we all make.
[00:41:14.300 --> 00:41:20.400]   And to me, that sense of moral purity that we would all love to have
[00:41:20.400 --> 00:41:24.200]   is a juvenile, non-realistic perspective
[00:41:24.400 --> 00:41:27.200]   that we're going to do the best we can 80% of the time.
[00:41:27.200 --> 00:41:32.000]   But 20% of the time, you're going to go, you know, if you need your teeth cleaned
[00:41:32.000 --> 00:41:34.300]   and you can't get it over the cross town,
[00:41:34.300 --> 00:41:37.700]   then this time you're just going to go to the local dentist and get your teeth cleaned.
[00:41:37.700 --> 00:41:42.900]   Cool. I appreciate your thoughts there.
[00:41:42.900 --> 00:41:46.900]   It sounds like we're very similar in what we were thinking.
[00:41:46.900 --> 00:41:51.000]   So I appreciate just hearing that and how you do it.
[00:41:51.000 --> 00:41:54.300]   My pleasure. I'll think more about it.
[00:41:54.300 --> 00:42:00.200]   But if you can do it, patronize the people that you know and respect and build community
[00:42:00.200 --> 00:42:02.400]   because at the end of the day, that's what we all need.
[00:42:02.400 --> 00:42:03.000]   Anything else?
[00:42:03.000 --> 00:42:05.600]   Nope. That's it. Thank you.
[00:42:05.600 --> 00:42:06.000]   Great.
[00:42:06.000 --> 00:42:07.800]   And with that, we wrap up our call.
[00:42:07.800 --> 00:42:08.800]   Just a short call today.
[00:42:08.800 --> 00:42:09.400]   Two callers.
[00:42:09.400 --> 00:42:11.700]   If you'd like to join me on next week's call, this happens sometimes.
[00:42:11.700 --> 00:42:16.100]   Last week, we had a long line of callers and was hustling to get through them.
[00:42:16.100 --> 00:42:18.400]   This week, we had a short list of callers.
[00:42:18.400 --> 00:42:23.600]   So if you would like to join me next week, go to patreon.com/radicalpersonalfinance.
[00:42:23.900 --> 00:42:26.000]   Patreon.com/radicalpersonalfinance.
[00:42:26.000 --> 00:42:30.700]   Sign up to support the show on Patreon and you will gain access to the Friday Q&A shows.
[00:42:30.700 --> 00:42:36.000]   In addition, I would remind you that I'm running an August sale on personal consulting.
[00:42:36.000 --> 00:42:41.900]   If you would like to work with me on a personal consulting basis, go to radicalpersonalfinance.com/consult.
[00:42:41.900 --> 00:42:45.200]   And then got a good number of signups coming in for the Panama event.
[00:42:45.200 --> 00:42:47.600]   I need to check and see what the number is that we're at.
[00:42:47.600 --> 00:42:49.100]   But I know we still have spots.
[00:42:49.100 --> 00:42:56.200]   And so if you are available in January of 2023, come to Panama on a Panama investment tour with me,
[00:42:56.200 --> 00:42:59.800]   with my friend Gabriel Custodiat, and with my friend Mikael Thorup.
[00:42:59.800 --> 00:43:03.100]   It is going to be an amazing week together.
[00:43:03.100 --> 00:43:05.500]   We have an itinerary of classes planned.
[00:43:05.500 --> 00:43:08.700]   We have a bunch of events that are going to be great.
[00:43:08.700 --> 00:43:15.900]   We're going to be specifically profiling Panama, Panama's residency options, citizenship options, banking options, investment options.
[00:43:15.900 --> 00:43:18.400]   We're going to tour a gold storage facility.
[00:43:18.600 --> 00:43:23.000]   If you're looking for a place to put some of your bullion, etc., it's going to be a great trip.
[00:43:23.000 --> 00:43:25.900]   And then beyond that, though, we're just going to be hanging out.
[00:43:25.900 --> 00:43:31.800]   And so the ticket that you are buying is for the trip.
[00:43:31.800 --> 00:43:36.400]   But it's fine with me if you just view it as a vacation and a networking event to come and spend time with us.
[00:43:36.400 --> 00:43:38.000]   We'll talk about other countries.
[00:43:38.000 --> 00:43:39.900]   We'll talk about global options, etc.
[00:43:39.900 --> 00:43:40.800]   It's going to be a great trip.
[00:43:40.800 --> 00:43:47.100]   So go to expatmoney.com/radical, expatmoney.com/radical to sign up for that event.
[00:43:47.100 --> 00:43:49.300]   And I look forward to seeing you there.
[00:43:50.300 --> 00:43:52.600]   Hey, cricket customers.
[00:43:52.600 --> 00:43:57.300]   Max with ads is included with your cricket $60 unlimited plan at no additional cost.
[00:43:57.300 --> 00:43:57.900]   Nice.
[00:43:57.900 --> 00:44:04.600]   Max is the streaming platform where you can watch Scoob, Meg to the Trench, the Nightmare on Elm Street collection and so much more.
[00:44:04.600 --> 00:44:05.500]   Remember me.
[00:44:05.500 --> 00:44:10.300]   Just log in with your cricket username and password to experience Max on all your favorite devices.
[00:44:10.300 --> 00:44:11.500]   We never seen this before.
[00:44:11.500 --> 00:44:14.800]   Max, the one to watch for a good scream with cricket.
[00:44:16.000 --> 00:44:18.600]   Phone plan streams and standard definition programming subject to change.
[00:44:18.600 --> 00:44:19.900]   These terms and restrictions apply.
[00:44:19.900 --> 00:44:21.400]   See cricketwireless.com for details.
[00:44:21.400 --> 00:44:27.100]   The holidays start here at Ralph's with a variety of options to celebrate traditions old and new.
[00:44:27.100 --> 00:44:31.800]   You could do a classic herb roasted turkey or spice it up and make turkey tacos.
[00:44:31.800 --> 00:44:38.500]   Serve up a go-to shrimp cocktail or use simple truth wild-caught shrimp for your first Cajun risotto.
[00:44:38.500 --> 00:44:43.800]   Make creamy mac and cheese or a spinach artichoke fondue from our selection of Murray's cheese.
[00:44:43.900 --> 00:44:49.200]   No matter how you shop Ralph's has all the freshest ingredients to embrace all your holiday traditions.
[00:44:49.200 --> 00:44:51.300]   Ralph's fresh for everyone.

