
[00:00:00.000 --> 00:00:06.000]   The holidays start here at Ralph's with a variety of options to celebrate traditions old and new.
[00:27:19.000 --> 00:27:34.000]   But I think the answer is you want to look for--when you think about--so when you think about marketing your firm, you have to ask yourself, "What kinds of clients do I want to serve and what is the best way to reach those clients?"
[00:27:34.000 --> 00:27:47.000]   And if you're consuming any business advice from the financial register investment advisory space, you're going to find, of course, that you need to have a clearly defined niche that you're going to target.
[00:27:47.000 --> 00:27:55.000]   And then you ask yourself, "Well, what would be the best way for me to target this particular niche, these particular types of clients that I want to work with?"
[00:27:55.000 --> 00:28:16.000]   So my point in answering your question is that as the owner of your own firm, you have a broad and a much broader ability to use effective marketing tools and techniques that are far beyond just picking up the phone and cold calling people or doing warm lead prospecting, etc.
[00:28:16.000 --> 00:28:24.000]   And so if that makes sense for your target customer base, then you can employ media effectively.
[00:28:24.000 --> 00:28:28.000]   And I think that ultimately is probably the best solution.
[00:28:28.000 --> 00:28:40.000]   If you look at some of the largest REA firms, you can build a good firm with the traditional methods that don't involve any kind of media.
[00:28:40.000 --> 00:28:43.000]   Word of mouth is still the most powerful marketing.
[00:28:43.000 --> 00:28:51.000]   And if you're tightly focused on a profitable niche of clients that you think you can give good advice to, then that will work well for you.
[00:28:51.000 --> 00:28:54.000]   But you can certainly enhance that with good media.
[00:28:54.000 --> 00:28:59.000]   And I think many of the largest firms, media is undoubtedly powerful, right?
[00:28:59.000 --> 00:29:03.000]   Rick Edelman became the behemoth that he is because of his media usage.
[00:29:03.000 --> 00:29:07.000]   So I've always been drawn in the direction of media, and that was what I saw the power of.
[00:29:07.000 --> 00:29:14.000]   Today, if I went back and did it all over again or started an REA, I would have been able to attract a lot of clients.
[00:29:14.000 --> 00:29:20.000]   But it's not an easy or predictable road because there's so much competition.
[00:29:20.000 --> 00:29:23.000]   So you mentioned a lot. So first of all, thank you.
[00:29:23.000 --> 00:29:31.000]   You mentioned a lot of ideas that are kind of like one to many, where you're giving away some free content and then trying to convert them.
[00:29:31.000 --> 00:29:37.000]   What about other types of marketing like physical advertising, postcards, things like that?
[00:29:37.000 --> 00:29:39.000]   Do you see any ROI with those?
[00:29:39.000 --> 00:29:46.000]   Who would you target as being an ideal, describe an ideal prospective client for your new firm or as best you see?
[00:29:46.000 --> 00:29:59.000]   Yeah. So I think my niche is going to be engineers and tech professionals who are too busy with their own jobs, are looking to retire early or have retired early.
[00:29:59.000 --> 00:30:05.000]   So I think that any niche can work.
[00:30:05.000 --> 00:30:11.000]   I'm not a big fan of that as a very productive niche for two reasons.
[00:30:11.000 --> 00:30:18.000]   Number one, I think engineers are very well suited to being DIY investors and planners.
[00:30:18.000 --> 00:30:30.000]   Engineers are very capable of doing the same basic functions that a financial planner can provide.
[00:30:30.000 --> 00:30:33.000]   And engineers often enjoy digging into that.
[00:30:33.000 --> 00:30:42.000]   This is why if you go to an early retirement forum somewhere, you'll find that it is full of engineers of various stripes because they dig into the numbers, they enjoy it.
[00:30:42.000 --> 00:30:44.000]   It's kind of a part of who they are.
[00:30:44.000 --> 00:30:51.000]   I think also that segment is likely to be much more cost sensitive than some other segments.
[00:30:51.000 --> 00:30:59.000]   And I think that segment is likely to be very difficult to work with over the long term because they're going to be continually cost sensitive.
[00:30:59.000 --> 00:31:04.000]   Engineers, as a stereotype, are going to be paying attention to the dollars and cents.
[00:31:04.000 --> 00:31:06.000]   They're going to be focusing on it very quickly.
[00:31:06.000 --> 00:31:12.000]   And when you're in a business where you're charging 1%, that's a drag on performance.
[00:31:12.000 --> 00:31:17.000]   An engineer is much more likely, I think, to say, "Hey, I can do this myself. Why do I need you at all?"
[00:31:17.000 --> 00:31:20.000]   And you're going to have to be continually justifying your fees.
[00:31:20.000 --> 00:31:23.000]   So I would never choose that as a segment for me.
[00:31:23.000 --> 00:31:29.000]   You may have something to go after because I don't think there are great clients to work with in that manner.
[00:31:29.000 --> 00:31:31.000]   Maybe wonderful clients.
[00:31:31.000 --> 00:31:34.000]   I frequently worked with engineers myself on the hourly basis.
[00:31:34.000 --> 00:31:39.000]   They want to talk to an expert about a specific problem and they're happy to pay for an hour.
[00:31:39.000 --> 00:31:43.000]   If you're going to pay a management fee, I think you're going to find this more difficult.
[00:31:43.000 --> 00:31:46.000]   And so I'd be cautious of that segment.
[00:31:46.000 --> 00:31:49.000]   Now to the marketing question.
[00:31:49.000 --> 00:31:56.000]   Can you imagine an engineer getting a postcard in the mail and saying, "Oh, you know what?
[00:31:56.000 --> 00:32:01.000]   Here's a postcard in the mail from my local financial planner. I should give him a call."
[00:32:01.000 --> 00:32:04.000]   Or a billboard or something. Can you imagine that?
[00:32:04.000 --> 00:32:06.000]   Yeah, it's a pretty obvious answer.
[00:32:06.000 --> 00:32:08.000]   I can't imagine that.
[00:32:08.000 --> 00:32:19.000]   So what I could imagine is I think that if you chose to pursue a segmented target of engineers in that way,
[00:32:19.000 --> 00:32:25.000]   then I could see that a really great way to do that would be a content strategy.
[00:32:25.000 --> 00:32:31.000]   I think an engineer is much more likely to be trolling around an early retirement forum.
[00:32:31.000 --> 00:32:36.000]   An engineer is much more likely if you have a very detailed, wonderful website giving all the tricks
[00:32:36.000 --> 00:32:41.000]   and techniques and whatnot of financial planning and you're very conversant in that,
[00:32:41.000 --> 00:32:48.000]   then I think you could bring real value in that space.
[00:32:48.000 --> 00:32:55.000]   But I think a content strategy would be much more effective for reaching an engineer than the other.
[00:32:55.000 --> 00:33:03.000]   So I think every niche that you go after is going to have its own natural marketing strategy.
[00:33:03.000 --> 00:33:11.000]   If you're going after NBA stars or people that are going into professional sports,
[00:33:11.000 --> 00:33:16.000]   that marketing strategy is unlikely to be public information.
[00:33:16.000 --> 00:33:21.000]   It's not going to be postcards. That's going to be a networking strategy and a word-of-mouth strategy.
[00:33:21.000 --> 00:33:31.000]   So I can't go through all the professions, but I think that when you look at things like postcard strategies,
[00:33:31.000 --> 00:33:41.000]   billboard strategies, free meal strategies, those generally are targeting ordinary middle-class people
[00:33:41.000 --> 00:33:47.000]   who have a $300,000 401(k) and you're hoping they can come in and roll it over to your firm.
[00:33:47.000 --> 00:33:57.000]   I think that those postcard strategies, by the way, work very well for companies who have a property and casualty insurance line.
[00:33:57.000 --> 00:34:01.000]   So your local state farm agent, your local all-state agent, et cetera, that works well,
[00:34:01.000 --> 00:34:05.000]   because people know they have to have car insurance and they want to reach out to somebody.
[00:34:05.000 --> 00:34:09.000]   Somebody's in my neighborhood. I've got an office I can go by. I can just get it all done in person.
[00:34:09.000 --> 00:34:12.000]   I don't want to deal with something online. That's where those things shine.
[00:34:12.000 --> 00:34:20.000]   But it's hard for me to imagine an RIA building anything on that kind of basis.
[00:34:20.000 --> 00:34:25.000]   Great. Thank you. I have a second unrelated question. Now, I'll wait till the end.
[00:34:25.000 --> 00:34:27.000]   Go ahead.
[00:34:27.000 --> 00:34:34.000]   So obviously, if I start my own firm, I'll have the option to adjust my income for the first year or two
[00:34:34.000 --> 00:34:41.000]   to basically be below the expanded Medicaid income limit or above it to get the ACA subsidies.
[00:34:41.000 --> 00:34:51.000]   And I know a lot of people intentionally generate income to get above that income limit for that and for the CHIP program.
[00:34:51.000 --> 00:34:57.000]   Do you have any experience or thoughts with having Medicaid or intentionally trying to get out of it?
[00:34:57.000 --> 00:35:07.000]   You mean, so you're wondering whether you should keep your income low enough that you can qualify for Medicaid
[00:35:07.000 --> 00:35:11.000]   or whether to raise it slightly? Is that the question?
[00:35:11.000 --> 00:35:15.000]   Whether to raise it slightly to get out of Medicaid, yeah.
[00:35:15.000 --> 00:35:20.000]   What do you mean get out of Medicaid? What's the benefit to being out of Medicaid?
[00:35:20.000 --> 00:35:27.000]   Well, so like, for example, in the state of Colorado, if your income is below a certain limit,
[00:35:27.000 --> 00:35:31.000]   you are not eligible for any of the ACA subsidies.
[00:35:31.000 --> 00:35:36.000]   So you want to keep your plan and get an ACA subsidy.
[00:35:36.000 --> 00:35:41.000]   You don't want to be stuck onto a Medicaid-only health insurance option.
[00:35:41.000 --> 00:35:48.000]   Well, so the question is, is that a good idea? Is Medicaid so bad, right?
[00:35:48.000 --> 00:35:54.000]   Having never had it before or worked with a lot of people who have, I just didn't know if you had any experience with that.
[00:35:54.000 --> 00:35:56.000]   I think I know how to adjust my income.
[00:35:56.000 --> 00:36:00.000]   Yeah, I guess the question would just be like, do you expect to need medical services?
[00:36:00.000 --> 00:36:10.000]   So I generally, being a healthy person and doing my best to maintain good health for me, my wife, my children,
[00:36:10.000 --> 00:36:19.000]   doing our best to be prudent and avoid whenever possible unnecessary risk, you know, bodily injury and harm, etc.,
[00:36:19.000 --> 00:36:24.000]   then I don't expect to have any significant medical expenses.
[00:36:24.000 --> 00:36:30.000]   So I don't, excuse me, let me rephrase that. I don't expect to have any significant medical care.
[00:36:30.000 --> 00:36:41.000]   I just, if I'm healthy and if my family is healthy and if we seek to avoid risk, I don't expect to need any medical care in terms of any acute care.
[00:36:41.000 --> 00:36:47.000]   I think it's a good idea to seek out good medical professionals for coaching, for advice, etc., but that's kind of a separate thing.
[00:36:47.000 --> 00:36:50.000]   And generally that stuff is almost never covered by insurance.
[00:36:50.000 --> 00:36:53.000]   So I don't expect to need medical care.
[00:36:53.000 --> 00:37:01.000]   If I need medical care, most of the things for which I would need medical care, I will usually just simply pay out of pocket.
[00:37:01.000 --> 00:37:05.000]   If my child falls out of a tree, breaks his arm, then I'll go to an urgent care place.
[00:37:05.000 --> 00:37:09.000]   I'll generally just simply pay for that.
[00:37:09.000 --> 00:37:15.000]   Most ordinary medical short-term things are just a matter of my paying for it.
[00:37:15.000 --> 00:37:19.000]   The place where things could change would be what if I had a major change, right?
[00:37:19.000 --> 00:37:24.000]   What if I experienced a sudden stroke or a heart attack or a cancer diagnosis, right?
[00:37:24.000 --> 00:37:26.000]   The big three or four things.
[00:37:26.000 --> 00:37:29.000]   Or what if I had a life-altering car accident?
[00:37:29.000 --> 00:37:37.000]   Well, then all of a sudden I'm smack dab in the middle of the medical system and it's going to be what does my insurance cover, etc.
[00:37:37.000 --> 00:37:45.000]   So I wouldn't, if this is a short-term thing, I wouldn't worry too much about it because unless you have, I think people,
[00:37:45.000 --> 00:37:49.000]   there's an element of responsibility where you want to be responsibility.
[00:37:49.000 --> 00:37:58.000]   But I believe that in the year 2022, some of us take on godlike responsibility when we're not God and we're not equipped for it.
[00:37:58.000 --> 00:38:03.000]   I don't think that I should go through, this is like when people talk about having health insurance.
[00:38:03.000 --> 00:38:05.000]   To me, I understand prudence.
[00:38:05.000 --> 00:38:07.000]   I encourage people to have health insurance.
[00:38:07.000 --> 00:38:09.000]   I think it's wise to have health insurance.
[00:38:09.000 --> 00:38:19.000]   But I don't think that if you're a young, healthy 25-year-old that having and keeping health insurance should be your number one thing in life.
[00:38:19.000 --> 00:38:22.000]   We can't predict what's going to happen in the future.
[00:38:22.000 --> 00:38:31.000]   And if you don't have any indications that you've got a bad problem, then why sit around and make keeping health insurance your number one thing, right?
[00:38:31.000 --> 00:38:32.000]   Roll the dice, go for something.
[00:38:32.000 --> 00:38:35.000]   If you drop health insurance and you're uninsured, big deal.
[00:38:35.000 --> 00:38:40.000]   But have a plan so that if the worst case happens, then you're okay.
[00:38:40.000 --> 00:38:51.000]   So in Medicaid, what I would say is that my plan would be if I were on Medicaid and I had a life-altering thing, I'm going to get the best care I need, the best care I can.
[00:38:51.000 --> 00:38:56.000]   And I doubt that Medicaid is any worse or better than any other insurance for acute care.
[00:38:56.000 --> 00:39:06.000]   If I'm in a car accident, they're going to take me to the ER, and I don't think the ER surgeon is going to be asking what the billing department is going to deal with in terms of insurance.
[00:39:06.000 --> 00:39:15.000]   And then if you've got a path off of Medicaid, which you always do, right, if your income goes up and you can go on to an Affordable Care Act plan, then now you have a plan off of it.
[00:39:15.000 --> 00:39:23.000]   And I think one of the most interesting things that happened from a conniving planning perspective was they eliminated preexisting conditions.
[00:39:23.000 --> 00:39:28.000]   I was selling health insurance actively at the time when the Affordable Care Act was passed.
[00:39:28.000 --> 00:39:32.000]   I could not believe they were eliminating the preexisting conditions clause.
[00:39:32.000 --> 00:39:35.000]   And I thought, like, how can they do this?
[00:39:35.000 --> 00:39:38.000]   Because this fundamentally breaks the entire insurance marketplace.
[00:39:38.000 --> 00:39:50.000]   What it means is since they can't exempt preexisting conditions, then that means that you always have an on-ramp onto health insurance regardless of what has happened before.
[00:39:50.000 --> 00:40:00.000]   And this means that there's no longer any incentive for you to keep continuous coverage in order to protect yourself from a worst-case scenario.
[00:40:00.000 --> 00:40:04.000]   And so I need to do the product.
[00:40:04.000 --> 00:40:15.000]   I've been planning to create a product about how all of the--I have about six--sometimes I get consulting clients that call me up and they ask me how to handle health insurance if they're going off of an employer plan.
[00:40:15.000 --> 00:40:23.000]   And I have about a half a dozen really good strategies that I go over with people and I say, you know, do this, do this, here's what it is.
[00:40:23.000 --> 00:40:37.000]   But as a simple--like one of the simple examples is that if I--any person who is uninsured who wants to go on to an Affordable Care Act plan on the marketplace can go on to it during open enrollment.
[00:40:37.000 --> 00:40:41.000]   But then there are a number of triggering events that allow you access without open enrollment.
[00:40:41.000 --> 00:40:45.000]   And so one that I'm aware of, for example, I don't live in the United States.
[00:40:45.000 --> 00:40:47.000]   I don't maintain any U.S.-based health insurance.
[00:40:47.000 --> 00:40:51.000]   I have an international policy which has nothing to do with the United States, doesn't even cover me in the United States.
[00:40:51.000 --> 00:41:05.000]   But if I ever needed kind of top-class care, if I had one of those--if I had a stroke or cancer or something like that, my on-ramp is I move back to the United States and moving back to the United States is a qualifying event.
[00:41:05.000 --> 00:41:13.000]   I can immediately go on to an Affordable Care Act plan with whatever I choose with all of those plan benefits with no pre-existing conditions.
[00:41:13.000 --> 00:41:19.000]   And so I always have an on-ramp back into the American health insurance marketplace because I don't live in the United States.
[00:41:19.000 --> 00:41:34.000]   And so I would see the same thing for you is that if you had Medicaid and if you had one of those big events, right, you have a stroke or et cetera, then you can always on-ramp off of Medicaid onto the Affordable Care Act plan.
[00:41:34.000 --> 00:41:41.000]   So what's the point of trying to maintain an Affordable Care Act plan unless you have a particular need?
[00:41:41.000 --> 00:41:56.000]   Now, just for clarity, if you have a child who has an ongoing care need or you have some unique medical condition where you are continually reliant on medical services, then none of what I've just said applies.
[00:41:56.000 --> 00:42:04.000]   And you have to sit down and you say, "Well, based upon my unique need for ongoing medical services, then what's best for me?"
[00:42:04.000 --> 00:42:17.000]   So my comments only apply to the ordinary healthy person who isn't expecting to have significant costs, the kind of person who pays for most of his expenses, just pays for them.
[00:42:17.000 --> 00:42:21.000]   That's where my advice applies to.
[00:42:21.000 --> 00:42:26.000]   Okay, great. I will take a look at those qualifying events and thank you very much, Joshua, for your time.
[00:42:26.000 --> 00:42:32.000]   My pleasure. All right, we move on to Ryan in Florida. Ryan, welcome to the show. How can I serve you today?
[00:42:32.000 --> 00:42:34.000]   Yeah, hi, Joshua. Can you hear me okay?
[00:42:34.000 --> 00:42:35.000]   Sounds great.
[00:42:35.000 --> 00:42:44.000]   All right, great. So my question is surrounding trusts and wills and advance directives and things like that.
[00:42:44.000 --> 00:42:51.000]   I had initially reached out to a lawyer because I wanted to get started with a will.
[00:42:51.000 --> 00:42:57.000]   I have three kids. We're a young family. They're eight, six, and three.
[00:42:57.000 --> 00:43:00.000]   And we have assets that we want to protect.
[00:43:00.000 --> 00:43:07.000]   But also we want to have a plan in the event one or both of us were to die.
[00:43:07.000 --> 00:43:12.000]   And as I was explaining everything to her, she kind of directed us.
[00:43:12.000 --> 00:43:16.000]   She pointed us in the direction of a trust.
[00:43:16.000 --> 00:43:24.000]   And one of the questions that came up was a revocable living trust, marital versus survivorship.
[00:43:24.000 --> 00:43:46.000]   And I think I've heard you talk about these in the past, and I wondered if you had any insight or if you had any overarching thoughts on, I don't know, just ensuring that your survivors get your money when you die or that you're protected in the event of being sued or whatever.
[00:43:46.000 --> 00:43:50.000]   But particularly this marital versus survivorship question.
[00:43:50.000 --> 00:43:54.000]   What is your current net worth?
[00:43:54.000 --> 00:43:57.000]   It's probably a little over a million.
[00:43:57.000 --> 00:44:10.000]   Okay. So at a million, and over the million dollars, how much of that is in home equity and how much of that is in retirement accounts?
[00:44:10.000 --> 00:44:13.000]   I don't consider any of it home equity.
[00:44:13.000 --> 00:44:15.000]   So it's probably more than a million, I guess.
[00:44:15.000 --> 00:44:20.000]   And how much in retirement accounts?
[00:44:20.000 --> 00:44:23.000]   Probably about 400,000.
[00:44:23.000 --> 00:44:25.000]   Okay.
[00:44:25.000 --> 00:44:27.000]   Maybe five.
[00:44:27.000 --> 00:44:29.000]   All right. So let's define a couple of terms.
[00:44:29.000 --> 00:44:40.000]   First of all, generally speaking, and I'm going to give a little bit of advice here that will apply to other people, not just you, because I want listeners to be well informed.
[00:44:40.000 --> 00:44:45.000]   I don't think it's necessary for most people to have a will.
[00:44:45.000 --> 00:44:54.000]   In fact, you know, we could say it a little differently as a joke, simply that you already have a will, and that will is what's called the intestacy provisions of your state.
[00:44:54.000 --> 00:44:59.000]   So if you're living in the state of Florida, you can look up Florida intestacy provisions for those who die without a will.
[00:44:59.000 --> 00:45:01.000]   What are those provisions?
[00:45:01.000 --> 00:45:06.000]   And if you're happy with those provisions, you feel like, you know what, these are good enough, that's good.
[00:45:06.000 --> 00:45:19.000]   The other reason I don't think it's necessary that a lot of people have a will is simply that many of people's most valuable assets are not governed by the working of a will.
[00:45:19.000 --> 00:45:21.000]   The most important one being retirement accounts.
[00:45:21.000 --> 00:45:31.000]   Retirement accounts and insurance policies also are beneficiary -- they're assets that flow by beneficiary designation, not based upon the will.
[00:45:31.000 --> 00:45:44.000]   And so as an example, let's say that I'm married to my wife, let's say I have no children, and I would want my property if I died to go to my wife, and then to my parents.
[00:45:44.000 --> 00:45:54.000]   And let's assume that I have $300,000 in a 401(k), and we own a home together, my wife and I as joint ownership.
[00:45:54.000 --> 00:46:08.000]   Well, if I die, then if my wife is the beneficiary of my 401(k), then she'll get the money from that as a beneficiary, and if she's a joint owner of our home, then she'll automatically become full owner of the home.
[00:46:08.000 --> 00:46:10.000]   And so I don't need a will for that.
[00:46:10.000 --> 00:46:19.000]   The most important function for parents of a will is to identify your desired guardian for your children.
[00:46:19.000 --> 00:46:25.000]   And so that's the big one for parents, is you want to identify and establish a guardian.
[00:46:25.000 --> 00:46:29.000]   And so you'll want to do -- and you have to do that in a will.
[00:46:29.000 --> 00:46:38.000]   Now you can't guarantee, as I understand it, not being an attorney, it's my understanding that you can't guarantee that that will actually be the guardian of your family.
[00:46:38.000 --> 00:46:42.000]   A court could intervene if there were something that needed to.
[00:46:42.000 --> 00:46:54.000]   But there's a good chance in most healthy situations, most normal situations, that if you and your wife are out on date night and you get killed by a truck, then now your desired person will become the guardian of your child.
[00:46:54.000 --> 00:47:00.000]   So that to me is your most important thing that you're trying to accomplish.
[00:47:00.000 --> 00:47:08.000]   So if you're frustrated about trust, et cetera, just recognize I don't have to have a will except to have a guardian.
[00:47:08.000 --> 00:47:15.000]   And so I could just do a simple will, and as long as it were properly put into place, that could protect my children.
[00:47:15.000 --> 00:47:21.000]   Now, next, is there a place for a revocable living trust?
[00:47:21.000 --> 00:47:22.000]   Absolutely.
[00:47:22.000 --> 00:47:28.000]   A revocable living trust can be an extremely useful thing in financial planning.
[00:47:28.000 --> 00:47:34.000]   It will not provide any form of asset protection.
[00:47:34.000 --> 00:47:44.000]   I repeat, an ordinary standard revocable living trust will not provide any form of asset protection.
[00:47:44.000 --> 00:47:57.000]   You can build trusts that have asset protection benefits, but your standard ordinary everyday revocable living trust will not provide any form of asset protection.
[00:47:57.000 --> 00:48:04.000]   What a revocable living trust can provide is a measure of privacy over your affairs.
[00:48:04.000 --> 00:48:21.000]   So if you have a million dollars of assets and you die, then the executor of your estate will have to submit your will to the probate court, and all of your assets will become public.
[00:48:21.000 --> 00:48:37.000]   Whereas, if you have a million dollars of assets that you have transferred into a revocable living trust, and then if you die, all that happens is a new trustee is appointed, and the assets never go through probate, and so they can continue.
[00:48:37.000 --> 00:48:43.000]   So the big benefit of a revocable living trust is primarily privacy.
[00:48:43.000 --> 00:48:46.000]   Now, you can work with privacy in a couple different ways as well.
[00:48:46.000 --> 00:48:49.000]   There are benefits to it beyond that.
[00:48:49.000 --> 00:48:55.000]   You can have the—and here I have to be careful because there's so many variations of trust.
[00:48:55.000 --> 00:49:03.000]   But the point is that if you have all of your assets titled into a revocable living trust, then you can gain privacy from the probate court, and that's the big benefit.
[00:49:03.000 --> 00:49:11.000]   That and continuity, simplicity of continuity, not having to go to probate is the big benefit of a revocable living trust.
[00:49:11.000 --> 00:49:34.000]   Now, in most ordinary situations, meaning in what I hear, I mean middle class kind of common people, not derogatory, just ordinary job earners—sorry, job workers, wage earners, et cetera, the most important assets you have are usually your retirement accounts, and those don't ever get titled into a revocable living trust.
[00:49:34.000 --> 00:49:45.000]   So if you've got only, say, $200,000 or $300,000 of assets, money in a bank account, maybe a little business ownership, et cetera, that you own somewhere, then why go out and spend thousands of dollars on a trust that you don't need?
[00:49:45.000 --> 00:50:12.000]   On the other hand, if you've got $10 million of assets, you've got several companies, you've got bank accounts, you've got investments, real estate investments other than your own home, et cetera, et cetera, then now going ahead and having a revocable living trust as the umbrella corporation that holds everything is now really smart, and it's worth it for you to spend the money to setting that up.
[00:50:12.000 --> 00:50:19.000]   So that's where revocable living trusts really shine.
[00:50:19.000 --> 00:50:34.000]   For most people, my answer as to how to take care of things for your children and your assets for your children is that it's simpler for you to establish a testamentary trust.
[00:50:34.000 --> 00:50:46.000]   And what a testamentary trust is, it's a trust that is written out in your last will and testament, and when you die, that trust comes into being.
[00:50:46.000 --> 00:50:49.000]   But it doesn't exist before that.
[00:50:49.000 --> 00:51:05.000]   And so my preferred simple approach for most young people who are unlikely to die statistically and who are not doing kind of complex financial planning, young families, et cetera, is set up a will.
[00:51:05.000 --> 00:51:14.000]   And in that will, go ahead and write out a testamentary trust that would receive all of your assets for the benefit of your children.
[00:51:14.000 --> 00:51:33.000]   And in that trust, you can set up a -- you can set up a -- you can set up -- you, of course, identify guardians in your will, but you can set up a trustee and a successor trustee and co-trustees, et cetera, who would manage all the money for the benefit of your children.
[00:51:33.000 --> 00:51:47.000]   And then you have a trust, so the money's just not all wandering around without designation, but you don't have to deal with the hassle and the complexity of operating everything through a revocable living trust today.
[00:51:47.000 --> 00:51:51.000]   Now, I don't know where that crossover point is.
[00:51:51.000 --> 00:52:02.000]   I think that, you know, if you're -- with your $600,000 of assets, it feels a little bit light to me, but I can't defend that feeling.
[00:52:02.000 --> 00:52:20.000]   Like, it feels like, you know, just set up -- my instinct from what you've said, without probing further, my instinct is to say, set up a will, put a testamentary trust in your will, designate all of your accounts to that testamentary trust as the beneficiary, to your wife first and set up a -- you know, for her to you.
[00:52:20.000 --> 00:52:28.000]   And then set the testamentary trust in your will as the contingent beneficiary.
[00:52:28.000 --> 00:52:33.000]   Then give it, you know, five more years, three more years, five more years.
[00:52:33.000 --> 00:52:45.000]   And you come back with two, $3 million net worth, something like that in five years, and now maybe it's worth going ahead, setting up the revocable living trust, dealing with the hassle of doing everything in the trust's name, et cetera.
[00:52:45.000 --> 00:53:02.000]   It's probably not a huge hassle, maybe I'm overthinking it, but my observation is that the value of a revocable living trust is offset by the hassle of doing everything in the trust.
[00:53:02.000 --> 00:53:06.000]   And if everything's not in the trust, then why did you set it up in the first place?
[00:53:06.000 --> 00:53:25.000]   So I could go either way in terms of you doing one or the other, but in general, my recommendation to people is that because of the hassle of running everything through a revocable living trust, if you don't expect to die, because then it's better just to avoid some of that and set up a testamentary trust.
[00:53:25.000 --> 00:53:36.000]   Now, when you get to 50, 60, 70, and you're getting closer to expecting to die, then yeah, go ahead and your affairs hopefully are more established, go ahead and put that in.
[00:53:36.000 --> 00:53:49.000]   Or if your assets get large enough to the point where it's really worth it to have a continuity of management or you really value the privacy benefits for some reason, then definitely go in the direction of the revocable living trust.
[00:53:49.000 --> 00:54:03.000]   Okay. Can you expand a little bit on what the, you mentioned the hassles of it. I have no experience obviously with the trust, so I don't even know what the hassles might be and if there's something I'm willing to deal with or not.
[00:54:03.000 --> 00:54:07.000]   Can you just give me a couple examples of what the hassles would be?
[00:54:07.000 --> 00:54:22.000]   So basically, it just means constantly doing paperwork and all the paperwork as a trustee of a trust. So you go to your bank and you title it instead of it being John Smith Bank Account, now it's the John Smith Revocable Trust.
[00:54:22.000 --> 00:54:26.000]   And so when you go into your bank, you have to bring in the trust documents and show that you have this.
[00:54:26.000 --> 00:54:36.000]   If you go to a real estate closing and it's going to be owned by the trust, then you have to bring the trustee documents and demonstrate that you have competence from the trust to do.
[00:54:36.000 --> 00:54:46.000]   I don't know, maybe I'm overstating the hassle factor. What I have found is I have found it deeply annoying to constantly even do business in company names.
[00:54:46.000 --> 00:54:55.000]   It's kind of the same thing with companies is that you have to constantly prove your identity in ways that when you do business as an individual, it's not necessary.
[00:54:55.000 --> 00:55:09.000]   So depending on – if your assets are not requiring constant movement, then it's just a one-time hassle factor to go through and retitle all of your accounts, retitle all of your assets.
[00:55:09.000 --> 00:55:22.000]   If your business or affairs involve you constantly buying and selling or things like that, then now it can be more difficult to constantly be doing business as a trust representative.
[00:55:22.000 --> 00:55:31.000]   I hope I didn't overstate the case of the hassle factor. You could say it's not a hassle to always carry around the paperwork.
[00:55:31.000 --> 00:55:35.000]   Well, that may be the case, but that's the basic hassle factor.
[00:55:35.000 --> 00:55:40.000]   Okay. Did you have any thoughts on the marital versus survivorship question?
[00:55:40.000 --> 00:55:48.000]   Go ahead and clarify the question. What was the attorney saying in terms of a marital trust for what benefit or a survivorship trust?
[00:55:48.000 --> 00:55:51.000]   What were the benefits either way?
[00:55:51.000 --> 00:56:04.000]   Well, I think she was saying that survivorship, all of the money would just simply go to the surviving spouse upon the death of the first spouse.
[00:56:04.000 --> 00:56:11.000]   And then the marital – I don't understand this clearly. That's why I wanted to get a second opinion on this.
[00:56:11.000 --> 00:56:16.000]   She was directing us toward marital, but I don't fully understand it. So that was why I called.
[00:56:16.000 --> 00:56:22.000]   If you don't understand it, then don't do it. Go back and ask more questions and make it clear.
[00:56:22.000 --> 00:56:33.000]   And kind of just a buddy encouragement, it is a financial professional's or a legal professional's job to make it clear to you.
[00:56:33.000 --> 00:56:44.000]   If a professional cannot make something clear to you, in my opinion, that's a huge red flag saying the professional is basically screwing you.
[00:56:44.000 --> 00:56:48.000]   Because it is a professional's job to make it clear.
[00:56:48.000 --> 00:56:52.000]   That doesn't mean that there's not going to be complicated language in a trust document.
[00:56:52.000 --> 00:56:59.000]   But it is a professional's job to be able to write on a single legal pad and explain what we're going to do.
[00:56:59.000 --> 00:57:03.000]   What we're going to do is draw a big circle. We're going to establish this trust.
[00:57:03.000 --> 00:57:09.000]   Into this trust, we're going to title your house, we're going to title your bank accounts, we're going to title your three investment houses, etc.
[00:57:09.000 --> 00:57:11.000]   And just boom, boom, boom.
[00:57:11.000 --> 00:57:15.000]   And so these terms of a marital trust versus – what was the other word you said?
[00:57:15.000 --> 00:57:17.000]   Survivorship.
[00:57:17.000 --> 00:57:24.000]   Okay, a survivorship trust. I don't know what they mean because they could mean various things.
[00:57:24.000 --> 00:57:31.000]   What I don't think she's talking about is the normal, ordinary use of these terms from an estate planning perspective.
[00:57:31.000 --> 00:57:43.000]   So often, for example, when we do estate planning, meaning that we're trying to minimize estate taxes,
[00:57:43.000 --> 00:57:53.000]   we'll set up a marital trust, which is a trust that has a goal of passing property to your married spouse that doesn't qualify for your own exemption.
[00:57:53.000 --> 00:57:55.000]   So you'll split your assets.
[00:57:55.000 --> 00:58:03.000]   If you've got $10 million of assets and you have a $5 million estate tax exemption, what you may do is, in some cases,
