
[00:00:00.000 --> 00:00:02.820]   (soft music)
[00:20:48.520 --> 00:20:53.400]   that has come before this that are preparing these students
[00:20:53.400 --> 00:20:58.400]   by showing them and sharpening their skills
[00:20:58.400 --> 00:21:01.000]   before they ever get to Mock Trial.
[00:21:01.000 --> 00:21:02.720]   Can you speak to that?
[00:21:02.720 --> 00:21:07.720]   In what ways do students, other studies
[00:21:07.720 --> 00:21:11.500]   help them prepare for Mock Trial thinking?
[00:21:12.720 --> 00:21:15.220]   - This is a question that I usually address
[00:21:15.220 --> 00:21:17.280]   in my Challenge B orientations
[00:21:17.280 --> 00:21:21.920]   because I really think that all of the strands go together
[00:21:21.920 --> 00:21:24.660]   and kind of get synthesized in Mock Trial.
[00:21:24.660 --> 00:21:28.680]   So I'll just do broad strokes of what I see
[00:21:28.680 --> 00:21:30.120]   and all of the seminars helping,
[00:21:30.120 --> 00:21:32.240]   but then three in particular.
[00:21:32.240 --> 00:21:36.280]   So from Latin studies, students have been sharpening
[00:21:36.280 --> 00:21:40.100]   their attention to details and pattern recognition
[00:21:40.100 --> 00:21:42.480]   and even some vocabulary, the legal system
[00:21:42.480 --> 00:21:45.360]   and the medical system use a lot of Latin-based words.
[00:21:45.360 --> 00:21:47.160]   So that's helpful from Latin.
[00:21:47.160 --> 00:21:51.880]   With formal logic, students can draw a lot from,
[00:21:51.880 --> 00:21:54.240]   well, fallacies for sure,
[00:21:54.240 --> 00:21:57.160]   but also just general reasoning skills,
[00:21:57.160 --> 00:22:02.200]   noticing that you have to build a case slowly
[00:22:02.200 --> 00:22:04.040]   with all the necessary pieces
[00:22:04.040 --> 00:22:06.320]   and guard against that correlation
[00:22:06.320 --> 00:22:08.260]   leading to causality kind of thing.
[00:22:08.260 --> 00:22:09.440]   Just because something happened
[00:22:09.440 --> 00:22:11.080]   doesn't mean it caused something else
[00:22:11.080 --> 00:22:13.280]   and formal logic teaches them to notice that.
[00:22:13.280 --> 00:22:16.360]   With literature, students have practiced
[00:22:16.360 --> 00:22:19.920]   persuasion techniques and evidence gathering
[00:22:19.920 --> 00:22:23.260]   and learning how to appeal to particular audiences.
[00:22:23.260 --> 00:22:25.540]   With history of astronomy,
[00:22:25.540 --> 00:22:27.860]   students have worked on a timeline construction
[00:22:27.860 --> 00:22:31.200]   and seeing relationships and studying the scientific method,
[00:22:31.200 --> 00:22:33.740]   which has some overlap in Mock Trial as well.
[00:22:33.740 --> 00:22:37.240]   In their defeating Darwinism studies,
[00:22:37.240 --> 00:22:39.680]   they learn a lot about expert testimony
[00:22:39.680 --> 00:22:43.760]   and again with some fallacies and how to use evidence.
[00:22:43.760 --> 00:22:46.720]   And then with American Experience Storybook,
[00:22:46.720 --> 00:22:48.320]   they have studied storytelling,
[00:22:48.320 --> 00:22:50.640]   seeing both sides of an issue,
[00:22:50.640 --> 00:22:52.680]   thinking about cause and effect,
[00:22:52.680 --> 00:22:56.000]   and then even math is more logical thinking,
[00:22:56.000 --> 00:22:57.620]   following the orders of operation,
[00:22:57.620 --> 00:22:59.960]   which can be similar to court procedure
[00:22:59.960 --> 00:23:02.080]   and that idea of connecting the dots,
[00:23:02.080 --> 00:23:06.260]   seeing how everything leads to something else necessarily
[00:23:06.260 --> 00:23:10.220]   by the way that a problem is constructed.
[00:23:10.220 --> 00:23:11.560]   But in particular,
[00:23:11.560 --> 00:23:14.260]   I know I just went through all of the strands,
[00:23:14.260 --> 00:23:16.680]   but I really noticed exposition,
[00:23:16.680 --> 00:23:18.740]   the formal logic and the defeating Darwinism,
[00:23:18.740 --> 00:23:20.980]   which is the research strand.
[00:23:20.980 --> 00:23:24.300]   So the formal logic sort of goes without saying
[00:23:24.300 --> 00:23:27.140]   what we've mentioned, the fallacies and the argumentation
[00:23:27.140 --> 00:23:28.540]   and defeating Darwinism,
[00:23:28.540 --> 00:23:32.120]   learning about expert testimony and evidence.
[00:23:32.120 --> 00:23:34.540]   But short story is one that I actually bring up
[00:23:34.540 --> 00:23:39.540]   pretty frequently, both first semester and second semester.
[00:23:39.540 --> 00:23:44.540]   So in first semester, students are writing persuasive essays,
[00:23:44.540 --> 00:23:48.600]   and you need to learn how to gather proofs or evidence
[00:23:48.600 --> 00:23:53.160]   and then support each proof with some supporting facts.
[00:23:53.160 --> 00:23:56.240]   And you even want to have an exhortium,
[00:23:56.240 --> 00:23:58.600]   an opening to your presentation
[00:23:58.600 --> 00:24:00.340]   that catches people's attention.
[00:24:00.340 --> 00:24:02.160]   You need to have a thesis statement.
[00:24:02.160 --> 00:24:04.660]   You know, what is the overall argument
[00:24:04.660 --> 00:24:06.400]   that you're trying to convince?
[00:24:06.400 --> 00:24:09.240]   You need to think about refutation.
[00:24:09.240 --> 00:24:11.400]   So what is the other side likely going to say
[00:24:11.400 --> 00:24:13.720]   and how will you refute that?
[00:24:13.720 --> 00:24:16.340]   So really all of the things from "Lost Tools"
[00:24:16.340 --> 00:24:18.140]   comes into play with mock trial.
[00:24:18.140 --> 00:24:20.220]   But then also at the end of the day,
[00:24:20.220 --> 00:24:23.340]   what you're doing with mock trial is telling a story.
[00:24:23.340 --> 00:24:25.600]   And so we bring in some elements from short story
[00:24:25.600 --> 00:24:27.880]   with Frytox Pyramid.
[00:24:27.880 --> 00:24:29.520]   What is the setting of your trial?
[00:24:29.520 --> 00:24:30.800]   Who are your characters?
[00:24:30.800 --> 00:24:32.900]   What is the conflict?
[00:24:32.900 --> 00:24:34.560]   Even what is the theme?
[00:24:34.560 --> 00:24:36.360]   We talked about theme and mock trial
[00:24:36.360 --> 00:24:39.320]   and trying to guide students to come up with something
[00:24:39.320 --> 00:24:43.200]   that is memorable and powerful as the theme for their trial
[00:24:43.200 --> 00:24:45.600]   that the jury can hear over and over
[00:24:45.600 --> 00:24:48.900]   and associate with your side of the story.
[00:24:48.900 --> 00:24:52.420]   Yeah, I mean, really just you are telling a story
[00:24:52.420 --> 00:24:53.260]   the whole time.
[00:24:53.260 --> 00:24:56.200]   So what perspective are you going to present to the jury?
[00:24:56.200 --> 00:24:58.520]   How are you going to make that compelling
[00:24:58.520 --> 00:25:01.000]   and provide enough context and support
[00:25:01.000 --> 00:25:02.200]   that the jury thinks?
[00:25:02.200 --> 00:25:03.280]   I think you're right.
[00:25:03.280 --> 00:25:07.080]   Gosh, that is so good.
[00:25:07.080 --> 00:25:09.640]   Parents, you need to play that on repeat
[00:25:09.640 --> 00:25:12.160]   for your students, for your challenge B students,
[00:25:12.160 --> 00:25:15.700]   because all of those things that they learn
[00:25:15.700 --> 00:25:18.480]   and they work on during challenge B
[00:25:18.480 --> 00:25:21.400]   are skills that are useful across the board.
[00:25:21.400 --> 00:25:25.640]   That is the coolest thing about a classical education,
[00:25:25.640 --> 00:25:30.640]   the connections that exist between all of the things
[00:25:30.640 --> 00:25:33.240]   that we learn, all of the things that we study,
[00:25:33.240 --> 00:25:35.340]   all of the things that we talk about.
[00:25:35.340 --> 00:25:38.780]   And you're absolutely right, Stephanie,
[00:25:38.780 --> 00:25:43.780]   the students who pick up on the truth
[00:25:43.780 --> 00:25:51.200]   that mock trial is about who tells the best version
[00:25:54.880 --> 00:25:59.880]   of the story will convince the judge or jury,
[00:25:59.880 --> 00:26:04.940]   if you had a jury, because the truth is you could tell
[00:26:04.940 --> 00:26:07.880]   the story a number of different ways.
[00:26:07.880 --> 00:26:11.200]   There are lots of stories to be told within the framework
[00:26:11.200 --> 00:26:14.520]   of the case materials for every trial.
[00:26:14.520 --> 00:26:19.520]   And it's the person who recognizes that there is likely
[00:26:19.520 --> 00:26:24.000]   a theme and if you can pull it out and keep putting it
[00:26:24.000 --> 00:26:27.560]   before the hearers, that will carry the day.
[00:26:27.560 --> 00:26:32.560]   And recognizing that how you draw the characters
[00:26:32.560 --> 00:26:37.000]   will affect how sympathetic the hearer is
[00:26:37.000 --> 00:26:38.500]   to your character's cause.
[00:26:38.500 --> 00:26:40.960]   I just think what you said is really, really good.
[00:26:40.960 --> 00:26:47.080]   And parents, that will help you to ask good questions
[00:26:47.080 --> 00:26:50.840]   as your students begin to work on mock trial.
[00:26:50.840 --> 00:26:53.560]   You can ask, even if you don't know anything
[00:26:53.560 --> 00:26:58.120]   about court proceedings or this mock trial case,
[00:26:58.120 --> 00:27:02.920]   you can ask questions like, what is your character like?
[00:27:02.920 --> 00:27:05.040]   What are his positive qualities?
[00:27:05.040 --> 00:27:06.600]   What are the negative qualities?
[00:27:06.600 --> 00:27:09.360]   What qualities do you want to highlight?
[00:27:09.360 --> 00:27:11.600]   How could you highlight those qualities?
[00:27:11.600 --> 00:27:14.520]   What qualities do you want to downplay?
[00:27:14.520 --> 00:27:17.080]   And all the things that Stephanie mentioned
[00:27:17.080 --> 00:27:19.900]   will really help your student.
[00:27:19.900 --> 00:27:23.160]   And you can ask those questions about short story
[00:27:23.160 --> 00:27:24.880]   and about mock trial.
[00:27:24.880 --> 00:27:26.960]   So that's really good.
[00:27:26.960 --> 00:27:30.880]   That was one of the questions I was gonna ask you, Stephanie,
[00:27:30.880 --> 00:27:35.780]   is how much help does the curriculum offer parents
[00:27:35.780 --> 00:27:39.240]   who know nothing about trials and court proceedings?
[00:27:39.240 --> 00:27:43.480]   So we have said that making sure you understand
[00:27:43.480 --> 00:27:46.240]   how the skills practiced in all of the other strands
[00:27:46.240 --> 00:27:50.520]   will help your student prepare for mock trial, that's good.
[00:27:50.520 --> 00:27:54.900]   But how does the curriculum help me as a parent who knows,
[00:27:54.900 --> 00:27:57.280]   I know none of this vocabulary.
[00:27:57.280 --> 00:27:59.240]   I don't know how to build the case.
[00:27:59.240 --> 00:28:03.560]   I don't know anything about these procedures.
[00:28:03.560 --> 00:28:06.780]   How much is the curriculum gonna help me as a parent?
[00:28:06.780 --> 00:28:10.480]   - Well, the curriculum offers enough.
[00:28:10.480 --> 00:28:13.840]   You know, it's not going to prepare a student for the bar.
[00:28:13.840 --> 00:28:15.480]   - Right, right.
[00:28:15.480 --> 00:28:17.800]   - But students are given real direction
[00:28:17.800 --> 00:28:19.480]   as far as they need to be.
[00:28:19.480 --> 00:28:22.600]   So the mock trial notebook and the challenge guide
[00:28:22.600 --> 00:28:25.440]   walk students through the vocabulary
[00:28:25.440 --> 00:28:28.920]   and some of the sentences that they need to know,
[00:28:28.920 --> 00:28:31.160]   just how to enter evidence,
[00:28:31.160 --> 00:28:33.480]   what the bailiff says at different times.
[00:28:33.480 --> 00:28:38.520]   So the curriculum will give students all that they need.
[00:28:38.520 --> 00:28:41.520]   And also it's all that students are allowed to use.
[00:28:41.520 --> 00:28:44.500]   So across the board, all the challenge B communities
[00:28:44.500 --> 00:28:46.120]   are only allowed to use the challenge guide
[00:28:46.120 --> 00:28:47.560]   and the mock trial notebook.
[00:28:47.560 --> 00:28:51.240]   So there's not a student who's being wildly coached
[00:28:51.240 --> 00:28:53.160]   or brought in with all of this evidence
[00:28:53.160 --> 00:28:55.160]   from online or something.
[00:28:55.160 --> 00:28:57.040]   That's not even allowed.
[00:28:57.040 --> 00:28:59.360]   There is an opportunity in the challenge guide
[00:28:59.360 --> 00:29:03.120]   for a lawyer to come and speak to your community,
[00:29:03.120 --> 00:29:05.280]   just to answer questions about court procedure
[00:29:05.280 --> 00:29:07.480]   or very general strategy.
[00:29:07.480 --> 00:29:08.320]   You know, what may--
[00:29:08.320 --> 00:29:10.960]   - But not specifically about the case, right?
[00:29:10.960 --> 00:29:11.800]   - Right, right.
[00:29:11.800 --> 00:29:15.640]   - So just general court protocol guidance.
[00:29:15.640 --> 00:29:17.720]   - Sure, and like what makes a good cross examination
[00:29:17.720 --> 00:29:18.640]   question generally,
[00:29:18.640 --> 00:29:21.080]   and what makes a good direct examination question.
[00:29:21.080 --> 00:29:24.000]   So the lawyers are never coaching students on this case.
[00:29:24.000 --> 00:29:25.440]   They really probably don't need to know
[00:29:25.440 --> 00:29:27.640]   what the case is about at all.
[00:29:27.640 --> 00:29:31.520]   But if students want to know just very general strokes
[00:29:31.520 --> 00:29:33.800]   about how to write a good question,
[00:29:33.800 --> 00:29:34.820]   that's something that they can get
[00:29:34.820 --> 00:29:37.000]   from the guest speaker lawyer.
[00:29:37.000 --> 00:29:39.520]   - That's really good.
[00:29:39.520 --> 00:29:44.520]   Okay, so the curriculum, the mock trial notebook,
[00:29:45.240 --> 00:29:48.840]   and my child's director are enough
[00:29:48.840 --> 00:29:53.840]   to help me help my child do this well.
[00:29:53.840 --> 00:29:55.180]   - Yeah, that's all you need.
[00:29:55.180 --> 00:29:56.840]   Yeah, and a lot of times-- - That is so good.
[00:29:56.840 --> 00:29:58.780]   - There's just collaboration and community
[00:29:58.780 --> 00:29:59.620]   between the students,
[00:29:59.620 --> 00:30:01.760]   which I think is where they probably learn the most.
[00:30:01.760 --> 00:30:03.760]   - Yes, I was gonna ask you,
[00:30:03.760 --> 00:30:08.240]   what do the students get from community day activities?
[00:30:08.240 --> 00:30:10.360]   And so you said they get confidence.
[00:30:10.360 --> 00:30:12.460]   What else do they get, practice?
[00:30:13.540 --> 00:30:15.280]   - Yes, community day is where a lot
[00:30:15.280 --> 00:30:17.560]   of the collaboration happens.
[00:30:17.560 --> 00:30:20.860]   So students may meet together outside of community,
[00:30:20.860 --> 00:30:23.000]   especially once the roles are assigned
[00:30:23.000 --> 00:30:24.300]   about halfway through the semester,
[00:30:24.300 --> 00:30:27.020]   but they should not have to meet outside of community
[00:30:27.020 --> 00:30:28.800]   very often, if at all.
[00:30:28.800 --> 00:30:32.020]   So in challenge B, in person, in community,
[00:30:32.020 --> 00:30:34.300]   is where you break into your groups
[00:30:34.300 --> 00:30:36.620]   and talk about the witness statements,
[00:30:36.620 --> 00:30:38.340]   where you saw discrepancies,
[00:30:38.340 --> 00:30:41.460]   what you think might have happened,
[00:30:41.460 --> 00:30:44.220]   what kinds of questions you want to ask.
[00:30:44.220 --> 00:30:47.300]   So community day is when a lot of that collaboration happens
[00:30:47.300 --> 00:30:50.140]   and what you're collaborating on specifically
[00:30:50.140 --> 00:30:52.200]   is broken down by the challenge guide as well.
[00:30:52.200 --> 00:30:55.200]   So it will tell you the weeks that you are studying
[00:30:55.200 --> 00:30:57.180]   and rewriting witness statements
[00:30:57.180 --> 00:30:59.620]   or learning to write direct examination questions
[00:30:59.620 --> 00:31:01.200]   or cross-examination questions
[00:31:01.200 --> 00:31:03.800]   or learning about opening statements and closing arguments.
[00:31:03.800 --> 00:31:05.700]   So the challenge B guide and the mock trial notebook
[00:31:05.700 --> 00:31:07.460]   tell you what to focus on.
[00:31:07.460 --> 00:31:09.160]   And then in community, students do.
[00:31:09.160 --> 00:31:12.080]   The director will usually give the students
[00:31:12.080 --> 00:31:15.560]   some guiding questions or a particular activity to do
[00:31:15.560 --> 00:31:19.000]   and then students work on that in community together.
[00:31:19.000 --> 00:31:21.680]   - Gosh, that is so good.
[00:31:21.680 --> 00:31:24.720]   It's making me feel excited about mock trial again
[00:31:24.720 --> 00:31:26.540]   and I don't really have the opportunity
[00:31:26.540 --> 00:31:29.060]   to work on a mock trial with students right now,
[00:31:29.060 --> 00:31:30.720]   but it's getting me excited again.
[00:31:30.720 --> 00:31:35.720]   And I suspect that there are lots of sighs of relief
[00:31:35.720 --> 00:31:38.880]   going through our listening audience right now.
[00:31:38.880 --> 00:31:42.840]   Thinking, well, this does not sound so over the top.
[00:31:42.840 --> 00:31:46.120]   This does not sound like something we can't do
[00:31:46.120 --> 00:31:49.080]   and enjoy as a family.
[00:31:49.080 --> 00:31:54.080]   And I really think that that was my aim for this podcast.
[00:31:54.080 --> 00:31:55.480]   So I appreciate Stephanie,
[00:31:55.480 --> 00:32:00.480]   you talking us through that so very well.
[00:32:00.480 --> 00:32:03.180]   Parents, I want to encourage you.
[00:32:03.180 --> 00:32:08.000]   We have spent the last several summers learning together
[00:32:08.000 --> 00:32:13.000]   during practicums ever more about our tools of learning,
[00:32:13.000 --> 00:32:17.020]   our classical tools, the five core habits
[00:32:17.020 --> 00:32:20.180]   and the five common topics and the five canons.
[00:32:20.180 --> 00:32:25.180]   And so I want to remind you as parent lead learners
[00:32:25.180 --> 00:32:30.720]   who have worked to put these tools into practice
[00:32:30.720 --> 00:32:34.800]   in your homeschool, that these are still the tools
[00:32:34.800 --> 00:32:38.700]   that will help you and your student explore
[00:32:38.700 --> 00:32:42.160]   this new subject, this mock trial subject.
[00:32:42.160 --> 00:32:47.160]   So naming, naming all the participants in the trial
[00:32:47.160 --> 00:32:51.680]   and all the parts of the trial, the opening statement
[00:32:51.680 --> 00:32:54.680]   and the cross exam and the direct exam
[00:32:54.680 --> 00:32:59.200]   and what does the bailiff do and all of that.
[00:32:59.200 --> 00:33:02.720]   The attending to the details of the trial,
[00:33:02.720 --> 00:33:06.480]   whether that means just reading it over and over
[00:33:06.480 --> 00:33:10.240]   until you notice a new detail every time,
[00:33:10.240 --> 00:33:11.780]   that's really important.
[00:33:11.780 --> 00:33:16.160]   Memorizing, what is it that your student needs to memorize?
[00:33:16.160 --> 00:33:19.760]   Are there pieces of the witness statement
[00:33:19.760 --> 00:33:22.320]   that need to be committed to memory?
[00:33:22.320 --> 00:33:26.240]   Are there procedures that you need to have memorized
[00:33:26.240 --> 00:33:29.800]   so that in the moment of nervousness during the trial,
[00:33:29.800 --> 00:33:32.800]   you don't forget what to do?
[00:33:32.800 --> 00:33:35.520]   Are there ways that you can express yourself?
[00:33:35.520 --> 00:33:38.880]   Student, one of the most fun parts of mock trial
[00:33:38.880 --> 00:33:43.120]   for students is that they get to act out other characters.
[00:33:43.120 --> 00:33:44.640]   Stephanie, have you had students
[00:33:44.640 --> 00:33:47.880]   that really love the acting out part?
[00:33:47.880 --> 00:33:49.040]   - Yes, yes.
[00:33:49.040 --> 00:33:51.640]   I have had students that I now associate,
[00:33:51.640 --> 00:33:53.300]   well, I associate different roles
[00:33:53.300 --> 00:33:54.580]   with the particular students
[00:33:54.580 --> 00:33:56.680]   who just knocked it out of the park.
[00:33:56.680 --> 00:33:57.520]   I love that.
[00:33:57.520 --> 00:33:58.480]   - Yes, I love it.
[00:33:58.480 --> 00:34:00.140]   And there are kids who just love
[00:34:00.140 --> 00:34:05.140]   to become their character and they find different ways
[00:34:05.140 --> 00:34:08.940]   of expressing traits or truths
[00:34:08.940 --> 00:34:11.280]   about their characters or situations.
[00:34:11.280 --> 00:34:15.600]   All of those tools of learning, those classical tools,
[00:34:15.600 --> 00:34:20.600]   parents, you can use those to help your student
[00:34:20.600 --> 00:34:24.640]   mind the depths of this mock trial project.
[00:34:24.640 --> 00:34:29.640]   I just think that it is such an opportunity
[00:34:29.640 --> 00:34:33.900]   for it all to come together.
[00:34:33.900 --> 00:34:37.600]   For me, mock trial is the synthesis of all the skills
[00:34:37.600 --> 00:34:40.080]   the students have practiced so far.
[00:34:40.080 --> 00:34:42.600]   How do you see that, Stephanie?
[00:34:42.600 --> 00:34:45.760]   - The synthesis of all of the strands?
[00:34:45.760 --> 00:34:48.460]   - Of all the skills, like all the skills.
[00:34:48.460 --> 00:34:53.340]   Have you seen that come?
[00:34:53.340 --> 00:34:57.420]   Have you seen them synthesize all the skills
[00:34:57.420 --> 00:35:00.920]   that you as a tutor have worked on with them
[00:35:00.920 --> 00:35:05.760]   through the Challenge B year and channel them all
[00:35:05.760 --> 00:35:08.880]   as they work on this presentation?
[00:35:08.880 --> 00:35:10.420]   - Yes, absolutely, absolutely.
[00:35:10.420 --> 00:35:12.840]   All of the skills that we learned in the strands
[00:35:12.840 --> 00:35:15.920]   that I kind of had listed them earlier,
[00:35:15.920 --> 00:35:18.720]   all of that comes into play big time.
[00:35:18.720 --> 00:35:20.320]   And I think it's fun to watch.
[00:35:20.320 --> 00:35:22.480]   Students realize that as well.
[00:35:22.480 --> 00:35:24.400]   I'll tell them that they're going to see
[00:35:24.400 --> 00:35:26.200]   this big synthesis at orientation
[00:35:26.200 --> 00:35:29.100]   and they're not really thinking about that yet.
[00:35:29.100 --> 00:35:30.260]   But at the end of the year,
[00:35:30.260 --> 00:35:31.520]   when they actually get to feel it,
[00:35:31.520 --> 00:35:33.460]   I think it's very, very cool.
[00:35:33.460 --> 00:35:36.060]   And I love to unpack with them
[00:35:36.060 --> 00:35:37.840]   after the trial has taken place.
[00:35:37.840 --> 00:35:38.680]   What did you learn?
[00:35:38.680 --> 00:35:41.380]   What skills do you see being important?
[00:35:41.380 --> 00:35:43.920]   And I have a little document on my computer
[00:35:43.920 --> 00:35:45.820]   called Collective Mock Trial Wisdom.
[00:35:45.820 --> 00:35:47.940]   And it's just kind of the students' takeaways
[00:35:47.940 --> 00:35:50.420]   from years and years about what they learned,
[00:35:50.420 --> 00:35:51.980]   what they wish they had known,
[00:35:51.980 --> 00:35:55.240]   and how they saw all of their skills working together.
[00:35:55.240 --> 00:35:57.520]   - Oh, I love that.
[00:35:57.520 --> 00:35:59.000]   Collective wisdom.
[00:35:59.000 --> 00:36:02.480]   And I salute you for having that
[00:36:02.480 --> 00:36:05.860]   after mock trial talk with your students
[00:36:05.860 --> 00:36:10.860]   so they can look back and recognize the strides they made
[00:36:10.860 --> 00:36:14.120]   and the connections that they made.
[00:36:14.120 --> 00:36:16.480]   I think that's really, really good.
[00:36:16.480 --> 00:36:20.520]   What, out of all your years of Tutoring Bee
[00:36:20.520 --> 00:36:24.160]   and shepherding these mock trial teams,
[00:36:24.160 --> 00:36:29.160]   what have you seen students gain from their participation?
[00:36:29.160 --> 00:36:35.420]   - I know I keep saying it, but really confidence.
[00:36:35.420 --> 00:36:38.920]   The students are so, and just a healthy amount of pride
[00:36:38.920 --> 00:36:40.420]   in the work that they've done.
[00:36:40.420 --> 00:36:44.140]   They get to the end of the semester
[00:36:44.140 --> 00:36:47.200]   and they know that it was a job well done.
[00:36:47.200 --> 00:36:51.040]   And I also see that their friendships are deeper as well,
[00:36:51.040 --> 00:36:53.160]   because going through an experience like this,
[00:36:53.160 --> 00:36:57.620]   sort of doing a big task that seemed scary at the beginning,
[00:36:57.620 --> 00:37:01.040]   builds relationships in a very deep way.
[00:37:01.040 --> 00:37:04.560]   So students have seen each other struggle really hard
[00:37:04.560 --> 00:37:06.760]   and they've seen each other succeed
[00:37:06.760 --> 00:37:08.500]   and it knits their hearts together
[00:37:08.500 --> 00:37:09.920]   in a way that's really cool.
[00:37:09.920 --> 00:37:13.760]   So confidence, but also deeper friendships, I think.
[00:37:13.760 --> 00:37:15.720]   - That is lovely.
[00:37:15.720 --> 00:37:17.200]   What a blessing.
[00:37:17.200 --> 00:37:21.600]   And parents, what parent would not choose
[00:37:21.600 --> 00:37:25.280]   to have your child participate in an activity for 15 weeks
[00:37:25.280 --> 00:37:30.280]   that was gonna teach them how to be a better friend,
[00:37:30.280 --> 00:37:34.400]   who was going to imbue them with greater confidence?
[00:37:34.400 --> 00:37:36.960]   Because I will tell you, I agree 100%
[00:37:36.960 --> 00:37:39.980]   with what you said about confidence, Stephanie.
[00:37:39.980 --> 00:37:44.980]   I have seen it absolutely change students
[00:37:45.600 --> 00:37:48.640]   to come out on the other side and recognize
[00:37:48.640 --> 00:37:53.200]   that they did this hard thing that in lots of ways
[00:37:53.200 --> 00:37:56.460]   was harder than they ever thought it would be.
[00:37:56.460 --> 00:37:58.800]   And for some of them, they did a hard thing
[00:37:58.800 --> 00:38:01.440]   that they were scared to do,
[00:38:01.440 --> 00:38:06.440]   or they were unsure of how it would turn out.
[00:38:06.440 --> 00:38:12.360]   To come through that and to know that they did it
[00:38:12.360 --> 00:38:15.960]   and that they pushed through with their friends
[00:38:15.960 --> 00:38:19.480]   that together they did this great thing
[00:38:19.480 --> 00:38:22.480]   builds confidence like absolutely nothing else
[00:38:22.480 --> 00:38:23.720]   that I have ever seen.
[00:38:23.720 --> 00:38:27.880]   And it carries over, that confidence carries over
[00:38:27.880 --> 00:38:31.180]   to the next time they're faced with something
[00:38:31.180 --> 00:38:36.180]   they've never done before that other people think is hard.
[00:38:36.180 --> 00:38:40.880]   They seem to have a resilience and a,
[00:38:40.880 --> 00:38:43.320]   well, I did it once, I can do it again,
[00:38:43.320 --> 00:38:46.100]   attitude that is beautiful to behold.
[00:38:46.100 --> 00:38:51.420]   All right, Stephanie, I want you to finish this sentence.
[00:38:51.420 --> 00:38:55.840]   Mock, because the title of our podcast today
[00:38:55.840 --> 00:38:58.360]   was Mock Trial, What's the Big Deal?
[00:38:58.360 --> 00:39:00.480]   So I ask you to finish this sentence.
[00:39:00.480 --> 00:39:05.000]   Mock trial is a big deal because?
[00:39:05.000 --> 00:39:09.980]   - It's transformative, is what I would say.
[00:39:09.980 --> 00:39:11.640]   - Ah, I love it.
[00:39:11.640 --> 00:39:16.640]   Mock trial is a big deal because it's transformative.
[00:39:16.640 --> 00:39:19.140]   I would give you two thumbs up for that.
[00:39:19.140 --> 00:39:22.180]   All right, parents, you have signed up
[00:39:22.180 --> 00:39:26.680]   for a transformative experience with your child.
[00:39:26.680 --> 00:39:31.180]   So I suggest to you that not only will your child
[00:39:31.180 --> 00:39:35.160]   be transformed, but you can be transformed by mock trial
[00:39:35.160 --> 00:39:37.920]   and your experience with it as well.
[00:39:37.920 --> 00:39:40.800]   Stephanie, thank you so much for sharing your wisdom
[00:39:40.800 --> 00:39:43.840]   and your collective wisdom of the years
[00:39:43.840 --> 00:39:46.780]   about mock trial with us, I really appreciate it.
[00:39:46.780 --> 00:39:47.760]   - You're welcome.
[00:39:47.760 --> 00:39:52.580]   - Parents, if you have listened to this episode
[00:39:52.580 --> 00:39:56.620]   of the Everyday Educator and it has helped you in any way,
[00:39:56.620 --> 00:39:59.080]   pass it on, pass it on to a friend,
[00:39:59.080 --> 00:40:01.760]   to a fellow challenge be-er or a family
[00:40:01.760 --> 00:40:06.080]   who's considering challenge B for next year.
[00:40:06.080 --> 00:40:08.280]   And let me say, if you're enjoying listening
[00:40:08.280 --> 00:40:11.240]   to the Everyday Educator, you might enjoy
[00:40:11.240 --> 00:40:15.280]   our other classical conversations podcasts as well.
[00:40:15.280 --> 00:40:18.280]   If you're a mom looking for parenting tips
[00:40:18.280 --> 00:40:23.160]   or stories of encouragement, just fun, honest conversations
[00:40:23.160 --> 00:40:25.840]   about the ups and downs of motherhood,
[00:40:25.840 --> 00:40:29.280]   join Delice and Jenny on the podcast
[00:40:29.280 --> 00:40:32.400]   Blessings and Motherhood.
[00:40:32.400 --> 00:40:36.520]   And if you're interested in current events or politics
[00:40:36.520 --> 00:40:41.520]   or culture or classical education and how Christianity
[00:40:41.520 --> 00:40:45.160]   relates to all these topics, you're gonna wanna check out
[00:40:45.160 --> 00:40:49.200]   Refining Rhetoric with Robert Bortons.
[00:40:49.200 --> 00:40:53.760]   Robert will guide listeners in using those 15 classical tools
[00:40:53.760 --> 00:40:57.400]   that we were just talking about to navigate current events
[00:40:57.400 --> 00:40:59.120]   and critical issues.
[00:40:59.120 --> 00:41:02.480]   So if either of those sounds up your alley,
[00:41:02.480 --> 00:41:05.160]   you can listen to both of those shows
[00:41:05.160 --> 00:41:10.160]   on your favorite streaming app or on their website
[00:41:10.160 --> 00:41:16.360]   at blessingsandmotherhood.com and refiningrhetoric.com.
[00:41:16.360 --> 00:41:23.120]   As always, it has been a pleasure being with you guys today.
[00:41:23.120 --> 00:41:25.320]   Stephanie, thanks for joining us.
[00:41:25.320 --> 00:41:28.480]   And listeners, I'll see you next time.
[00:41:28.840 --> 00:41:31.440]   (gentle music)
[00:41:31.440 --> 00:41:33.500]   you
[00:41:33.500 --> 00:41:43.500]   [BLANK_AUDIO]

