
[00:00:00.000 --> 00:00:01.480]   Hello, everybody.
[00:23:17.400 --> 00:23:20.760]   That could make you far wealthier than the average person over time.
[00:23:20.760 --> 00:23:23.320]   But you gotta read it and you gotta take action.
[00:23:23.320 --> 00:23:28.700]   So do not discount the value of your education, your college degree, and do not discount the
[00:23:28.700 --> 00:23:31.560]   value of continuing education.
[00:23:31.560 --> 00:23:33.260]   I hope you appreciate this episode.
[00:23:33.260 --> 00:23:38.180]   I hope you appreciate all the posts and all the newsletters I've written over the years.
[00:23:38.180 --> 00:23:42.820]   And I'm going to continue writing because I think we should all be learning.
[00:23:42.820 --> 00:23:44.580]   Thanks so much everyone for listening.
[00:23:44.580 --> 00:23:48.020]   Please share, subscribe, and rate the podcast.
[00:23:48.020 --> 00:23:50.980]   I'm trying to get to over 500 reviews by the end of the year.
[00:23:50.980 --> 00:23:52.660]   Let's see if we can make this happen.
[00:23:52.660 --> 00:23:56.140]   It's really a great motivator for me to keep on recording.
[00:23:56.140 --> 00:24:00.020]   It's been a lot of fun, folks, and I appreciate your listening.
[00:24:00.020 --> 00:24:05.820]   Don't forget to subscribe to my free weekly newsletter at financialsamurai.com/news.
[00:24:05.820 --> 00:24:10.100]   Everything is written based off first-hand experience so you don't miss a thing.
[00:24:10.100 --> 00:24:13.580]   And also, don't forget to check out the show notes for the related links.
[00:24:13.580 --> 00:24:14.180]   Thanks so much everyone.

