
[00:00:00.000 --> 00:00:01.880]   Hello, everybody.
[00:22:49.660 --> 00:22:54.860]   It's one of the biggest takeaways of fake retirement, early retirement.
[00:22:54.860 --> 00:22:58.180]   The fear in your head is often worse than reality.
[00:22:58.180 --> 00:23:00.580]   I see this time and time again.
[00:23:00.580 --> 00:23:05.300]   In fact, fear is one of the key ingredients for achieving financial freedom.
[00:23:05.300 --> 00:23:11.540]   Because without fear, you won't be motivated enough to save aggressively, to invest wisely,
[00:23:11.540 --> 00:23:14.740]   to plan for the various unknowns.
[00:23:14.740 --> 00:23:21.180]   Fear of failure also makes you try harder to reduce your chances of failure.
[00:23:21.180 --> 00:23:24.540]   It's a very positive feeling, fear.
[00:23:24.540 --> 00:23:28.420]   And as your fear dissipates, your courage grows.
[00:23:28.420 --> 00:23:32.420]   With regards to early retirement, courage first starts with giving up a paycheck and
[00:23:32.420 --> 00:23:35.740]   realizing being jobless isn't so bad.
[00:23:35.740 --> 00:23:40.380]   You will most likely figure out a way to make things work by trying new things.
[00:23:40.380 --> 00:23:43.340]   And worst case, you can always go back to work.
[00:23:43.340 --> 00:23:49.460]   Remember, your financial independence number is not real if you don't change a suboptimal
[00:23:49.460 --> 00:23:50.460]   situation.
[00:23:50.460 --> 00:23:54.420]   So if you think, you know, whatever it is you have, 500 grand, a million, 2 million,
[00:23:54.420 --> 00:24:01.860]   5 million, whatnot, is financially independent, but you're still in a terrible marriage, you
[00:24:01.860 --> 00:24:09.740]   still work for a boss you don't like, you still live in a town that disrespects you.
[00:24:09.740 --> 00:24:13.020]   Whatever the case may be, you've got to change.
[00:24:13.020 --> 00:24:14.020]   You got to change.
[00:24:14.020 --> 00:24:18.900]   If you're truly financially independent, you better use your money to change and make your
[00:24:18.900 --> 00:24:19.900]   life better.
[00:24:19.900 --> 00:24:22.760]   Otherwise, you got to keep on going.
[00:24:22.760 --> 00:24:28.060]   One of the interesting things I've experienced is I've had a greater courage to be disliked
[00:24:28.060 --> 00:24:31.260]   by speaking my mind more often.
[00:24:31.260 --> 00:24:37.700]   I'd much rather be authentic and lose readers than act like a power-hungry politician to
[00:24:37.700 --> 00:24:38.700]   grow support.
[00:24:38.700 --> 00:24:40.300]   It just doesn't feel right.
[00:24:40.300 --> 00:24:45.820]   In fact, it feels amazing not to have to pretend to be someone you are not.
[00:24:45.820 --> 00:24:51.140]   In competitive sports, I just realized I've played 23 United States Tennis Association
[00:24:51.140 --> 00:24:57.460]   matches in the first half of 2022 after taking a two-year hiatus thanks to the virus.
[00:24:57.460 --> 00:25:04.620]   The thing is, it's really tough to compete because your record is online forever and
[00:25:04.620 --> 00:25:08.380]   people don't want to compete and lose because it's embarrassing.
[00:25:08.380 --> 00:25:11.300]   But I don't care.
[00:25:11.300 --> 00:25:12.300]   I just want to compete.
[00:25:12.300 --> 00:25:13.300]   I think it's fun.
[00:25:13.300 --> 00:25:18.540]   Yes, fear of losing and the frustration of losing is still there, but I still want to
[00:25:18.540 --> 00:25:21.420]   compete so bring it on.
[00:25:21.420 --> 00:25:26.820]   Gaining more courage to be yourself might be the most valuable personal development
[00:25:26.820 --> 00:25:30.980]   gift of this entire early retirement process.
[00:25:30.980 --> 00:25:31.980]   All right, everybody.
[00:25:31.980 --> 00:25:38.340]   I hope you enjoyed the key takeaways after 10 years of fake retirement.
[00:25:38.340 --> 00:25:45.940]   Ten years have gone by so quickly and let us not waste a single moment of our lives.
[00:25:45.940 --> 00:25:51.300]   Being able to do what I want thanks to the money that I have is one of the main reasons
[00:25:51.300 --> 00:25:57.120]   why I wrote Buy This, Not That, How to Spend Your Way to Wealth and Freedom.
[00:25:57.120 --> 00:26:03.260]   The book will provide you the frameworks necessary to build more wealth quicker in a risk-appropriate
[00:26:03.260 --> 00:26:10.080]   manner and it will tackle some of life's biggest dilemmas many of us will face.
[00:26:10.080 --> 00:26:13.020]   So I appreciate your support in picking up a hard copy.
[00:26:13.020 --> 00:26:14.020]   You'll see the charts.
[00:26:14.020 --> 00:26:17.420]   You'll see the beautiful art by Colleen Kong Savage.
[00:26:17.420 --> 00:26:23.500]   Check it out at FinancialSamurai.com/btnt.
[00:26:23.500 --> 00:26:29.620]   Also subscribe to my newsletter FinancialSamurai.com/newsletter.
[00:26:29.620 --> 00:26:35.500]   And good news, Buy This, Not That is tracking to be a Wall Street Journal bestseller upon
[00:26:35.500 --> 00:26:36.540]   debut.
[00:26:36.540 --> 00:26:41.660]   It's already a number one bestseller on Amazon in the retirement planning division and it's
[00:26:41.660 --> 00:26:42.820]   all thanks to you.
[00:26:42.820 --> 00:26:44.820]   So I really appreciate your support.
[00:26:44.820 --> 00:26:45.820]   Thanks for reading.
[00:26:45.820 --> 00:26:46.820]   Thanks for listening.
[00:26:46.820 --> 00:26:49.180]   Thanks for subscribing and thanks for sharing.
[00:26:49.180 --> 00:26:50.660]   I'll talk to you all later.

