
[00:00:00.000 --> 00:00:01.880]   Hello, everybody.
[00:20:32.040 --> 00:20:36.400]   You know, or, you know, he wants to have a cookie, like, okay, you got to pick your battles,
[00:20:36.400 --> 00:20:37.400]   right?
[00:20:37.400 --> 00:20:38.400]   Dave Asprey Right.
[00:20:38.400 --> 00:20:44.680]   So over the coming 12 months or 24 months, in terms of health, is there is there some
[00:20:44.680 --> 00:20:49.800]   specific issue of health that you're trying to pursue and elucidate to the readership
[00:20:49.800 --> 00:20:51.360]   at the Washington Post?
[00:20:51.360 --> 00:20:53.240]   What is something that's driving you the most?
[00:20:53.240 --> 00:20:54.600]   Dr. Justin Marchegiani Yes.
[00:20:54.600 --> 00:20:59.980]   So I will say that during the pandemic, you know, I was working for the New York Times
[00:20:59.980 --> 00:21:04.920]   and then the Washington Post decided to launch what's called the Wellbeing Desk because it
[00:21:04.920 --> 00:21:08.240]   saw a lot of people were interested in wellness.
[00:21:08.240 --> 00:21:11.280]   And that wellness was, you know, obviously playing such a big role in the pandemic.
[00:21:11.280 --> 00:21:15.400]   Because as you said, people with comorbidities were at a higher risk of having severe or
[00:21:15.400 --> 00:21:16.400]   fatal COVID.
[00:21:16.400 --> 00:21:21.960]   So the Washington Post launched this new Wellbeing Desk and brought me on as a columnist to write
[00:21:21.960 --> 00:21:23.600]   about nutrition.
[00:21:23.600 --> 00:21:27.960]   And I've been very focused, you know, I joined last year, and I've been very focused on writing
[00:21:27.960 --> 00:21:32.680]   about the quality of our food and the role it plays in health outcomes.
[00:21:32.680 --> 00:21:37.880]   And one thing I'm one thing I've focused on a lot is ultra processed foods, which are,
[00:21:37.880 --> 00:21:42.240]   you know, these foods that are, you know, highly processed, they're typically very low
[00:21:42.240 --> 00:21:51.240]   in fiber, they have a lot of additives, things like sugar, salt, artificial colors, flavorings,
[00:21:51.240 --> 00:21:52.880]   preservatives.
[00:21:52.880 --> 00:21:57.480]   There's been a lot of research lately around the world, showing that the more ultra processed
[00:21:57.480 --> 00:22:02.160]   foods you consume on a daily basis, the higher your risk of these comorbidities we talked
[00:22:02.160 --> 00:22:07.760]   about from heart disease, diabetes, hypertension, to, you know, cancer, and even cognitive decline
[00:22:07.760 --> 00:22:08.960]   and dementia.
[00:22:08.960 --> 00:22:13.760]   So I've been writing about ultra processed foods, and I'm doing a project now, sort of
[00:22:13.760 --> 00:22:19.440]   digging into what it is about these foods that seem to cause do a lot of damage to our
[00:22:19.440 --> 00:22:21.240]   to our health.
[00:22:21.240 --> 00:22:25.560]   And I will say that, you know, this is another issue where there's a class divide, because
[00:22:25.560 --> 00:22:31.280]   people of lower socioeconomic status tend to eat higher amounts of these foods.
[00:22:31.280 --> 00:22:36.760]   Because for a lot of reasons, they tend to be very cheap.
[00:22:36.760 --> 00:22:40.560]   So they're very, you know, economical.
[00:22:40.560 --> 00:22:44.800]   They're long lasting, because they're highly processed, the fiber is removed, you know,
[00:22:44.800 --> 00:22:48.600]   they're shelf stable things like breakfast cereals that have a lot of sugar added to
[00:22:48.600 --> 00:22:49.600]   them.
[00:22:49.600 --> 00:22:54.760]   You know, things like frozen pizzas, frozen entrees, you know, chicken nuggets.
[00:22:54.760 --> 00:23:00.600]   You know, these are things, you know, canned foods that have a lot of salt and preservatives
[00:23:00.600 --> 00:23:01.600]   added to them.
[00:23:01.600 --> 00:23:04.720]   These are things that won't go off in a couple days.
[00:23:04.720 --> 00:23:07.640]   Things like fresh fruits and vegetables are very good for your health, but they go off
[00:23:07.640 --> 00:23:12.640]   or fresh meat, fresh seafood, you know, these things tend to go off pretty quickly.
[00:23:12.640 --> 00:23:17.800]   So people who are, you know, maybe lower income working class, they need foods that are going
[00:23:17.800 --> 00:23:23.400]   to be shelf stable, that are inexpensive, that are easy, that are tasty, that their
[00:23:23.400 --> 00:23:24.680]   kids will eat.
[00:23:24.680 --> 00:23:28.760]   And so they tend to eat, you know, the highest levels of these foods, but also have the worst
[00:23:28.760 --> 00:23:30.440]   health outcomes.
[00:23:30.440 --> 00:23:32.160]   So that's something I'm reporting on now.
[00:23:32.160 --> 00:23:35.960]   Dr. Justin Marchegiani: Well, that'd be great if you can help report on that and also find
[00:23:35.960 --> 00:23:39.640]   some solutions because in my mind, it's very simple.
[00:23:39.640 --> 00:23:45.360]   And it's probably not easy is to cut out the refined sugars and processed foods.
[00:23:45.360 --> 00:23:49.600]   But then like you say, the shelf life, the expense of that, and I just think about it
[00:23:49.600 --> 00:23:52.000]   for my kids now, like, how much is too much.
[00:23:52.000 --> 00:23:57.120]   So this is definitely an issue that I hope we can be more aware of because there's this
[00:23:57.120 --> 00:24:01.800]   whole school of thought about, well, healthcare costs are so expensive per capita.
[00:24:01.800 --> 00:24:07.640]   Why don't we focus more on preventative healthcare because we all want to live healthier and
[00:24:07.640 --> 00:24:08.640]   longer.
[00:24:08.640 --> 00:24:13.560]   So I think you reporting on that is gonna be great, because hopefully, it'll make people
[00:24:13.560 --> 00:24:16.040]   more aware about the food that they consume.
[00:24:16.040 --> 00:24:18.360]   Dr. Scott Zuckerman Yeah, you're absolutely right.
[00:24:18.360 --> 00:24:19.920]   There's so many issues tied up in it.
[00:24:19.920 --> 00:24:23.840]   It's you know, how it's impacting our health, but then you know, that is very costly to
[00:24:23.840 --> 00:24:28.380]   the economy because it costs the federal government and insurance companies billions and billions
[00:24:28.380 --> 00:24:34.260]   of dollars a year to you know, pay for these medical conditions that are also the leading
[00:24:34.260 --> 00:24:40.200]   killers of Americans, you know, the leading causes of death are preventable diseases that
[00:24:40.200 --> 00:24:46.920]   are in many cases, diet related diseases, heart disease, cancer, diabetes, obesity,
[00:24:46.920 --> 00:24:47.920]   hypertension.
[00:24:47.920 --> 00:24:55.080]   So it's what it's shortening our lifespans, and also increasing the costs to the government
[00:24:55.080 --> 00:24:57.400]   and the health insurance system hurting our pockets.
[00:24:57.400 --> 00:24:59.720]   Yeah, it's right, really wide ranging effects.
[00:24:59.720 --> 00:25:00.720]   Dr. Justin Marchegiani Right.
[00:25:00.720 --> 00:25:02.360]   I know you've got to go soon.
[00:25:02.360 --> 00:25:04.480]   So I just have a last question.
[00:25:04.480 --> 00:25:10.120]   And I'm just curious to know about your views on the relationship between journalists and
[00:25:10.120 --> 00:25:11.120]   bloggers.
[00:25:11.120 --> 00:25:15.680]   Because for me as a blogger, I can write about whatever I want, there's kind of no real consequences.
[00:25:15.680 --> 00:25:20.000]   I got to I can come up the wackiest title and say the most inane things.
[00:25:20.000 --> 00:25:22.640]   And if it's to try to get clicks, well, I guess I can do that.
[00:25:22.640 --> 00:25:25.120]   But I'm just trying to be thoughtful about stuff I write.
[00:25:25.120 --> 00:25:29.480]   And then for you as a journalist, you know, you have strict rules of engagement, you've
[00:25:29.480 --> 00:25:33.440]   got an editor, how do you see that relationship?
[00:25:33.440 --> 00:25:37.720]   And do you ever say, Oh, I would like to actually just do my own thing on my site.
[00:25:37.720 --> 00:25:40.160]   I'm just curious to know your thoughts and perspectives.
[00:25:40.160 --> 00:25:43.640]   Dr. Justin Marchegiani Yeah, I think it's, it's tricky for journalists
[00:25:43.640 --> 00:25:49.040]   because for someone who works for a large news organization like the Washington Post,
[00:25:49.040 --> 00:25:53.680]   because as you said, you know, we have, I have freedom to pursue, generally speaking,
[00:25:53.680 --> 00:25:54.920]   the stories I want to do.
[00:25:54.920 --> 00:25:58.160]   But you know, I have an editor who I go to and I say, Hey, this is what I'm thinking
[00:25:58.160 --> 00:25:59.160]   of doing.
[00:25:59.160 --> 00:26:01.520]   And we kind of work together on that.
[00:26:01.520 --> 00:26:05.840]   And you know, so there's some limitations, you know, I have someone who, you know, can
[00:26:05.840 --> 00:26:09.000]   push back against me, whereas you have complete autonomy.
[00:26:09.000 --> 00:26:13.760]   I love the autonomy.
[00:26:13.760 --> 00:26:14.760]   It's much more difficult.
[00:26:14.760 --> 00:26:18.680]   But then, you know, you know, so I love financial samurai.
[00:26:18.680 --> 00:26:19.680]   It's a thankful blog.
[00:26:19.680 --> 00:26:21.480]   I've been reading it for many years.
[00:26:21.480 --> 00:26:24.160]   You do great work.
[00:26:24.160 --> 00:26:28.520]   You know, and I think there are so many blogs out there that do such a great job, especially
[00:26:28.520 --> 00:26:32.160]   covering like really niche areas.
[00:26:32.160 --> 00:26:36.640]   But you know, it's it's I think it's harder as as a blogger, because you don't necessarily
[00:26:36.640 --> 00:26:41.160]   have not you specifically, but you know, some bloggers, you don't necessarily have that
[00:26:41.160 --> 00:26:42.160]   security, right?
[00:26:42.160 --> 00:26:43.160]   Like, no, there's no security.
[00:26:43.160 --> 00:26:48.280]   Yeah, there's a nine to five I have insurance, you know, I have, you went straight to the
[00:26:48.280 --> 00:26:49.280]   top.
[00:26:49.280 --> 00:26:50.280]   Yeah.
[00:26:50.280 --> 00:26:54.560]   So I mean, yeah, you have the you work that the most one of the most prestigious platforms
[00:26:54.560 --> 00:26:56.120]   and a huge platform.
[00:26:56.120 --> 00:26:59.960]   Whereas for bloggers, we got to like, scrape and crawl and go through the mud to try to
[00:26:59.960 --> 00:27:01.360]   build something of our own.
[00:27:01.360 --> 00:27:03.080]   And it takes can take years.
[00:27:03.080 --> 00:27:06.440]   I mean, it's been over 14 years now with financial samurai.
[00:27:06.440 --> 00:27:07.440]   Yeah.
[00:27:07.440 --> 00:27:10.440]   And then you have to go out and find, you know, advertisers.
[00:27:10.440 --> 00:27:15.320]   And you know, if you take a day off, like, you know, you it's it's your operation, you're
[00:27:15.320 --> 00:27:17.680]   essentially self employed business owner.
[00:27:17.680 --> 00:27:22.600]   Whereas for me, if I take a week off, you know, there's 500 other reporters who are
[00:27:22.600 --> 00:27:26.520]   going to be stories in the Washington Post, right?
[00:27:26.520 --> 00:27:28.360]   There's trade offs.
[00:27:28.360 --> 00:27:29.360]   Sure.
[00:27:29.360 --> 00:27:30.360]   Say, yeah.
[00:27:30.360 --> 00:27:34.840]   I mean, I'm not a blogger, but but yeah, there are, I guess, you know, there's pluses and
[00:27:34.840 --> 00:27:35.840]   minuses.
[00:27:35.840 --> 00:27:36.840]   Yeah.
[00:27:36.840 --> 00:27:38.000]   Well, here's an interesting perspective.
[00:27:38.000 --> 00:27:41.480]   So I don't think I'd ever be able to get a job at the New York Times or the Washington
[00:27:41.480 --> 00:27:42.480]   Post.
[00:27:42.480 --> 00:27:46.720]   I'm just not qualified, even though I've written 2500 articles, and I've built my own brand.
[00:27:46.720 --> 00:27:52.080]   But you have the ability to start your own blog or website and talk about whatever you
[00:27:52.080 --> 00:27:53.080]   want.
[00:27:53.080 --> 00:27:58.040]   So it's something for listeners to think about, as you go on your path and do something, you
[00:27:58.040 --> 00:27:59.360]   know, there's there's the route.
[00:27:59.360 --> 00:28:01.080]   I joined Goldman Sachs out of college.
[00:28:01.080 --> 00:28:09.160]   So that helped boom, in inject me into this institution that had some good prestige and
[00:28:09.160 --> 00:28:11.280]   reputation at the time, at least.
[00:28:11.280 --> 00:28:12.280]   And then I could do something else.
[00:28:12.280 --> 00:28:15.720]   So there's two ways to go about things, folks, you can build it on your own the hard way.
[00:28:15.720 --> 00:28:20.120]   But I think I think it's strategically better to join an organization, learn as much as
[00:28:20.120 --> 00:28:21.680]   possible build those skills.
[00:28:21.680 --> 00:28:26.560]   And once you have that financial buffer and confidence to go out on your own if you want
[00:28:26.560 --> 00:28:27.560]   to.
[00:28:27.560 --> 00:28:28.560]   Yeah.
[00:28:28.560 --> 00:28:32.480]   I would say, though, that I wouldn't rule it out completely for you, because you have
[00:28:32.480 --> 00:28:37.400]   such an extensive background in writing about personal finance.
[00:28:37.400 --> 00:28:43.000]   I could see a news organization hiring you as a personal finance columnist, you know,
[00:28:43.000 --> 00:28:46.840]   someone who's giving his own opinions on personal finance.
[00:28:46.840 --> 00:28:54.440]   It would be more it'd be more difficult to, you know, to write to be a straight news reporter
[00:28:54.440 --> 00:28:58.200]   writing about the economy or finance or covering Goldman Sachs.
[00:28:58.200 --> 00:29:00.080]   But there are a lot of personal finance columnists.
[00:29:00.080 --> 00:29:02.480]   I guess I guess you're right.
[00:29:02.480 --> 00:29:09.280]   And I can think of one person when I was at the Times, Brian Stelter, who was at he actually
[00:29:09.280 --> 00:29:12.000]   started out as a blogger covering the TV news industry.
[00:29:12.000 --> 00:29:17.880]   I think his blog was called TV Newser, I want to say, breaking so many stories on his blog.
[00:29:17.880 --> 00:29:19.800]   He was eventually hired by the New York Times.
[00:29:19.800 --> 00:29:22.480]   Oh, he went on to CNN.
[00:29:22.480 --> 00:29:24.600]   Oh, yeah, yeah, yeah.
[00:29:24.600 --> 00:29:28.360]   And the show Reliable Sources.
[00:29:28.360 --> 00:29:31.200]   He eventually left CNN last year.
[00:29:31.200 --> 00:29:32.960]   But now he's back out there.
[00:29:32.960 --> 00:29:38.400]   I see writing articles for different news organizations, but he started as a as a blogger.
[00:29:38.400 --> 00:29:39.400]   Interesting.
[00:29:39.400 --> 00:29:41.480]   Well, I like to count myself out.
[00:29:41.480 --> 00:29:44.540]   And part of the reason I like to count myself out is so that I don't have these options
[00:29:44.540 --> 00:29:48.720]   to go do something else because I want to stay independent and just do my own thing.
[00:29:48.720 --> 00:29:52.880]   It'd be harder for you to go from having all that autonomy and freedom.
[00:29:52.880 --> 00:29:56.680]   It's being inside a news organization where you have an editor saying, "No, I don't like
[00:29:56.680 --> 00:29:57.680]   that idea."
[00:29:57.680 --> 00:29:58.680]   Yeah, that would piss me off.
[00:29:58.680 --> 00:30:00.240]   I would really push back.
[00:30:00.240 --> 00:30:02.560]   I'm like, "No, no, no, I'm the boss.
[00:30:02.560 --> 00:30:03.560]   I'm the captain now."
[00:30:03.560 --> 00:30:08.960]   Yeah, and you turn in a blog that's 25 or a piece that's 2,500, 3,000 words and your
[00:30:08.960 --> 00:30:11.600]   editor is like, "Okay, we got to cut this down to 800 words."
[00:30:11.600 --> 00:30:12.600]   Yeah, you're like, "What?
[00:30:12.600 --> 00:30:15.040]   No, no, I totally hear you."
[00:30:15.040 --> 00:30:16.040]   Yeah, yeah.
[00:30:16.040 --> 00:30:17.040]   All right.
[00:30:17.040 --> 00:30:18.040]   Well, it's been great talking to you.
[00:30:18.040 --> 00:30:22.880]   Anahad, if listeners want to read more about your work and also your guest hosting the
[00:30:22.880 --> 00:30:26.200]   podcast, please share where they can find you.
[00:30:26.200 --> 00:30:34.960]   Yeah, so you can go to WashingtonPost.com/WellBeing, which is the homepage for the WellBeing Desk
[00:30:34.960 --> 00:30:41.040]   at the Washington Post where you can find my columns on nutrition and news articles
[00:30:41.040 --> 00:30:45.440]   and columns by my other great colleagues on the Washington Post WellBeing Desk.
[00:30:45.440 --> 00:30:48.640]   You can find me on Twitter @AnahadO'Connor.
[00:30:48.640 --> 00:30:52.200]   That's A-N-A-H-A-D-O-C-O-N-N-O-R.
[00:30:52.200 --> 00:30:56.000]   Yeah, those are usually the two best places to find me.
[00:30:56.000 --> 00:30:59.680]   Awesome, and I'll put it in the show notes so it's easy for people to find.
[00:30:59.680 --> 00:31:00.680]   All right.
[00:31:00.680 --> 00:31:01.960]   Well, thanks for connecting.
[00:31:01.960 --> 00:31:04.120]   Maybe we'll connect again when you get some more time.
[00:31:04.120 --> 00:31:05.120]   Let's do it.
[00:31:05.120 --> 00:31:06.120]   I would love to.
[00:31:06.120 --> 00:31:07.120]   Thanks for having me on.
[00:31:07.120 --> 00:31:08.120]   Great to talk to you.
[00:31:08.120 --> 00:31:08.320]   You too.
[00:31:08.320 --> 00:31:10.000]   (gulps)

