
[00:00:00.040 --> 00:00:10.620]   care
[00:37:42.020 --> 00:37:42.020]   The reality is today, YouTube has offered individual people the chance to create content and ideas, education, entertainment, entertainment, on what they want.
[00:37:42.020 --> 00:37:42.020]   The reality is today, YouTube has offered individual people the chance to create content and ideas, education, entertainment, entertainment, entertainment, on what they want.
[00:38:11.060 --> 00:38:11.060]   The reality is today, YouTube has offered individual people the chance to create content and ideas, education, entertainment, on what they want.
[00:38:11.060 --> 00:38:11.060]   The reality is today, YouTube has offered individual people the chance to create content and ideas, education, entertainment, on what they want.
[00:38:11.060 --> 00:38:11.060]   The reality is today, YouTube has offered individual people the chance to create content and ideas, education, entertainment, on what they want.
[00:38:11.060 --> 00:38:11.060]   The reality is today, YouTube has offered individual people the chance to create content and ideas, education, entertainment, entertainment, on what they want.
[00:38:11.060 --> 00:38:11.060]   The reality is today, YouTube has offered individual people the chance to create content and ideas, education, entertainment, entertainment, on what they want.
[00:38:11.060 --> 00:38:11.060]   The reality is today, YouTube has offered individual people the chance to create content and ideas, education, entertainment, entertainment, and on what they want.
[00:38:11.060 --> 00:38:11.060]   The reality is today, YouTube has offered individual people the chance to create content and ideas, education, entertainment, and on what they want.
[00:38:40.100 --> 00:38:40.100]   The reality is today, YouTube has offered individual people the chance to create content and ideas, education, entertainment, and on what they want.
[00:38:40.100 --> 00:38:40.100]   The reality is today, YouTube has offered individual people the chance to create content and ideas, education, entertainment, and on what they want.
[00:38:40.100 --> 00:38:40.100]   The reality is today, YouTube has offered individual people the chance to create content and ideas, education, entertainment, and on what they want.
[00:38:40.100 --> 00:38:40.100]   The reality is today, YouTube has offered individual people the chance to create content and ideas, education, entertainment, and on what they want.
[00:38:40.100 --> 00:38:40.100]   The reality is today, YouTube has offered individual people the chance to create content and ideas, education, entertainment, and on what they want.
[00:38:40.100 --> 00:38:40.100]   The reality is today, YouTube has offered individual people the chance to create content and ideas, and on what they want.
[00:38:40.100 --> 00:38:40.100]   The reality is today, YouTube has offered individual people the chance to create content and ideas, and on what they want.
[00:38:40.240 --> 00:39:09.140]  , The reality is today, YouTube has offered individual people the chance to create content and ideas, education, entertainment, and on what they want.
[00:39:09.140 --> 00:39:09.140]   The reality is today, YouTube has offered individual people the chance to create content and ideas, education, entertainment, and on what they want.
[00:39:09.140 --> 00:39:09.140]   The reality is today, YouTube has offered individual people the chance to create content and ideas, education, entertainment, and on what they want.
[00:39:09.140 --> 00:39:09.140]   The reality is today, YouTube has offered individual people the chance to create content and ideas, education, entertainment, and on what they want.
[00:39:09.140 --> 00:39:09.140]   The reality is today, YouTube has offered individual people the chance to create content and ideas, and ideas, and on what they want.
[00:39:09.180 --> 00:39:20.620]   blessed
[00:39:20.620 --> 00:39:36.120]   good. I becomes hybrid,,,,, IL B " connectsks and other and the bad stuff the life the men the way the ensure the pare the aside the Till The L이죠 PERG M關G M cientavat a Celine 둘 reconstruct but defined aousse a
[00:39:36.120 --> 00:39:37.040]   eat the light and I'm a
[00:39:37.520 --> 00:39:41.160]   music
[00:39:41.160 --> 00:40:01.020]   tell, our care carewheel
[00:40:06.700 --> 00:40:17.120]  't
[00:40:17.120 --> 00:40:17.960]   Daniel as señ
[00:40:17.960 --> 00:40:33.640]   Hub But E I not the lyric. And, the, the, the, the, the, the, the, another. In, iPhone.зы.--ated--ing-- Air--接下來 Ra- Sport--
[00:40:33.640 --> 00:40:34.800]   down-
[00:40:34.940 --> 00:40:37.720]   you will create
[00:40:37.720 --> 00:40:41.840]   the reality that you will live in
[00:40:41.840 --> 00:40:43.920]   based upon your thoughts
[00:40:43.920 --> 00:40:45.880]   and your actions
[00:40:45.880 --> 00:40:47.960]   in the coming days.
[00:40:47.960 --> 00:40:51.080]   There's the old quote.
[00:40:51.080 --> 00:40:52.340]   Uh, who was it?
[00:40:52.340 --> 00:40:55.920]   Um, I forget, I forget, um, who to ascribe it to.
[00:40:55.920 --> 00:40:58.680]   But, that you're the average of the five people that you,
[00:40:58.680 --> 00:41:03.160]   the books, five years from today, you'll be the average of the books that you read
[00:41:03.160 --> 00:41:03.180]   and of the five people that you spend the most time with.
[00:41:03.180 --> 00:41:03.180]   and of the five people that you spend the most time with.
[00:41:03.180 --> 00:41:03.180]   and of the five people that you spend the most time with.
[00:41:03.180 --> 00:41:03.180]   and of the five people that you spend the most time with.
[00:41:03.180 --> 00:41:03.180]   and of the five people that you spend the most time with.
[00:41:03.180 --> 00:41:03.180]   and of the five people that you spend the most time with.
[00:41:03.180 --> 00:41:03.180]   and of the five people that you spend the most time with.
[00:41:03.220 --> 00:41:31.480]   I butchered that one.
[00:41:31.480 --> 00:41:31.540]   I butchered that one. It's a true quote.
[00:41:31.540 --> 00:41:31.580]   It's a true quote. Here's what's cool though.
[00:41:31.580 --> 00:41:31.620]   Here's what's cool though. You've always been able to choose the books that you read.
[00:41:31.620 --> 00:41:31.640]   You've always been able to choose the books that you read.
[00:41:31.640 --> 00:41:31.640]   I know reading's out of vogue, I know, but man, if you're not reading books that are teaching you things, you're just behaving dumbly.
[00:41:31.640 --> 00:41:31.680]   You've always been able to choose the books that you read.
[00:41:31.680 --> 00:41:31.680]   You've always been able to choose the books that you read.
[00:41:31.680 --> 00:41:31.740]   You've always been able to choose the books that you read.
[00:41:31.740 --> 00:41:31.820]   You've always been able to choose the books that you read.
[00:41:31.820 --> 00:41:31.840]   You've always been able to choose the books that you read the books that you read.
[00:41:31.860 --> 00:41:37.000]   If you're not good at reading, learn to do it. Take a class. Learn to read.
[00:41:37.000 --> 00:41:44.980]   But there is no better return on investment than you get with reading.
[00:41:44.980 --> 00:41:53.420]   Do you understand that when somebody writes a book, they invest at the very minimum hundreds of hours into that labor?
[00:41:53.420 --> 00:42:01.520]   Usually, those hundreds of hours come after years and years of experience,
[00:42:01.680 --> 00:42:31.640]  , and that's not the case with a book.
[00:42:31.640 --> 00:42:31.700]   Most people, when they start reading a book, they invest at the very minimum hundreds of hours into that labor.
[00:42:31.700 --> 00:42:31.700]   Most people, when they start reading a book, they invest at the very minimum hundreds of hours into that labor.
[00:42:31.700 --> 00:42:31.700]   Most people, when they start reading a book, they invest at the very minimum hundreds of hours into that labor.
[00:42:31.700 --> 00:42:31.700]   Most people, when they start reading a book, they invest at the very minimum hundreds of hours into that labor.
[00:42:31.700 --> 00:42:31.700]   Most people, when they start reading a book, they invest at the very minimum hundreds of hours into that labor.
[00:42:31.700 --> 00:42:31.700]   Most people, when they start reading a book, they invest at the very minimum hundreds of hours into that labor.
[00:42:31.700 --> 00:42:31.700]   Most people, when they start reading a book, they invest at the very minimum hundreds of hours into that labor.
[00:42:31.700 --> 00:42:31.700]   most people, when they start reading a book, they invest at the very minimum hundreds of hours into that labor.
[00:42:31.720 --> 00:43:01.720]   You are taking in the absolute height, thus far, of human knowledge, of human achievement.
[00:43:01.720 --> 00:43:01.720]   You are standing on the shoulders not only of giants, you're standing on the shoulders of giants who are standing on the shoulders of giants who are standing on the shoulders of giants who are standing on the shoulders of giants who are standing on the shoulders of giants.
[00:43:01.720 --> 00:43:01.720]   In almost any field, if you read a nonfiction book that's well written, what you are receiving from that book is you are receiving
[00:43:01.720 --> 00:43:31.740]   a lot of information.
[00:43:31.740 --> 00:44:01.760]   and you're receiving a lot of information.
[00:44:01.760 --> 00:44:01.760]   That's what reading is.
[00:44:01.760 --> 00:44:01.760]   Here's what's incredible.
[00:44:01.760 --> 00:44:01.760]   You don't have to read just one book.
[00:44:01.760 --> 00:44:01.760]   Read ten.
[00:44:01.760 --> 00:44:01.760]   Any person in the world who has the basic intelligence to read at normal levels can easily read a book of weeks.
[00:44:01.760 --> 00:44:01.760]   So ten weeks from now you can have read ten books on whatever subject you're interested in. You can be a world-class expert in ten weeks.
[00:44:01.760 --> 00:44:01.760]   That's the first thing.
[00:44:01.760 --> 00:44:01.760]   That's the first thing.
[00:44:01.760 --> 00:44:01.760]   the first thing.
[00:44:01.760 --> 00:44:01.760]   The first thing that I want to do is to do is to be a book.
[00:44:01.780 --> 00:44:31.780]   The first thing that I want to do is to be a book.
[00:44:31.780 --> 00:44:31.780]   The first thing that I want to do is to be a book.
[00:44:31.780 --> 00:44:31.780]   The first thing that I want to do is to be a book.
[00:44:31.780 --> 00:44:31.780]   The first thing that I want to do is to be a book.
[00:44:31.780 --> 00:44:31.780]   The first thing that I want to do is to be a book.
[00:44:31.780 --> 00:44:31.780]   The first thing that I want to do is to be a book.
[00:44:31.780 --> 00:44:31.780]   The first thing that I want to do is to be a book.
[00:44:31.780 --> 00:44:31.780]   The first thing that I want to do is to be a book.
[00:44:31.780 --> 00:44:31.780]   The first thing that I want to do is to be a book.
[00:44:31.780 --> 00:44:31.780]   The first thing that I want to do is to be a book.
[00:44:31.780 --> 00:44:31.780]   The first thing that I want to do is to be a book.
[00:44:31.780 --> 00:44:31.780]   The first thing that I want to do is to be a book.
[00:44:31.780 --> 00:44:31.780]   The first thing that I want to do is to be a book.
[00:44:31.780 --> 00:45:01.800]   the first thing that I want to do is to be a book.
[00:45:01.800 --> 00:45:01.800]   The first thing that I want to do is to be a book.
[00:45:01.800 --> 00:45:01.800]   The first thing that I want to do is to be a book.
[00:45:01.800 --> 00:45:01.800]   The first thing that I want to do is to be a book.
[00:45:01.800 --> 00:45:01.800]   The first thing that I want to do is to be a book.
[00:45:01.800 --> 00:45:01.800]   The first thing that I want to do is to be a book.
[00:45:01.800 --> 00:45:01.800]   The first thing that I want to do is to be a book.
[00:45:01.800 --> 00:45:01.800]   The first thing that I want to do is to be a book.
[00:45:01.800 --> 00:45:01.800]   The first thing that I want to do is to be a book.
[00:45:01.800 --> 00:45:01.800]   The first thing that I want to do is to be a book.
[00:45:01.800 --> 00:45:01.800]   The first thing that I want to do is to be a book.
[00:45:01.820 --> 00:45:31.820]   The first thing that I want to do is to be a book.
[00:45:31.820 --> 00:45:31.820]   The first thing that I want to do is to be a book.
[00:45:31.820 --> 00:45:31.820]   The first thing that I want to do is to be a book.
[00:45:31.820 --> 00:45:31.820]   The first thing that I want to do is to be a book.
[00:45:31.820 --> 00:45:31.820]   The first thing that I want to do is to be a book.
[00:45:31.820 --> 00:45:31.820]   The first thing that I want to do is to be a book.
[00:45:31.820 --> 00:45:31.820]   The first thing that I want to do is to be a book.
[00:45:31.820 --> 00:45:31.820]   The first thing that I want to do is to be a book.
[00:45:31.820 --> 00:45:31.820]   The first thing that I want to do is to be a book.
[00:45:31.820 --> 00:45:31.820]   The first thing that I want to do is to be a book.
[00:45:31.820 --> 00:45:31.820]   The first thing that I want to do is to be a book.
[00:45:31.820 --> 00:45:31.820]   The first thing that I want to do is to be a book.
[00:45:31.820 --> 00:45:31.820]   The first thing that I want to do is to be a book.
[00:45:31.820 --> 00:46:01.840]  ,
[00:46:01.840 --> 00:46:01.840]   You can spend time with anybody in the world practically.
[00:46:01.840 --> 00:46:01.840]   You can spend time with anybody in the world practically.
[00:46:01.840 --> 00:46:01.840]   You can spend time with anybody in the world practically.
[00:46:01.840 --> 00:46:01.840]   You can spend time with anybody in the world practically.
[00:46:01.840 --> 00:46:01.840]   You can spend time with anybody in the world practically.
[00:46:01.840 --> 00:46:01.840]   You can spend time with anybody in the world practically.
[00:46:01.840 --> 00:46:01.840]   You can spend time with anybody in the world practically.
[00:46:01.840 --> 00:46:01.840]   You can spend time with anybody in the world practically.
[00:46:01.840 --> 00:46:01.840]   You can spend time with anybody in the world practically.
[00:46:01.840 --> 00:46:01.840]   You can spend time with anybody in the world practically.
[00:46:01.860 --> 00:46:31.860]  ,
[00:46:31.860 --> 00:46:31.860]   You can spend time with anybody in the world practically.
[00:46:31.860 --> 00:46:31.860]   You can spend time with anybody in the world practically.
[00:46:31.860 --> 00:46:31.860]   You can spend time with anybody in the world practically.
[00:46:31.860 --> 00:46:31.860]   You can spend time with anybody in the world practically.
[00:46:31.860 --> 00:46:31.860]   You can spend time with anybody in the world practically.
[00:46:31.860 --> 00:46:31.860]   You can spend time with anybody in the world practically.
[00:46:31.860 --> 00:46:31.860]   You can spend time with anybody in the world practically.
[00:46:31.860 --> 00:46:31.860]   You can spend time with anybody in the world practically.
[00:46:31.860 --> 00:46:31.860]   You can spend time with anybody in the world practically.
[00:46:31.860 --> 00:46:31.860]   You can spend time with anybody in the world practically.
[00:46:31.860 --> 00:46:31.860]   You can spend time with anybody in the world practically.
[00:46:31.860 --> 00:46:31.860]   You can spend time with anybody in the world practically.
[00:46:31.860 --> 00:46:31.860]   You can spend time with anybody in the world practically.
[00:46:31.860 --> 00:46:31.860]   You can spend time with anybody in the world practically.
[00:46:31.860 --> 00:46:31.860]   You can have a conversation with anybody in the world.
[00:46:31.860 --> 00:46:31.860]   You can have a conversation with anybody in the world.
[00:46:31.860 --> 00:47:01.880]   You can have a conversation with anybody in the world.
[00:47:01.880 --> 00:47:01.880]   You can have a conversation with anybody in the world.
[00:47:01.880 --> 00:47:01.880]   You can have a conversation with anybody in the world.
[00:47:01.880 --> 00:47:01.880]   You can have a conversation with anybody in the world.
[00:47:01.880 --> 00:47:01.880]   You can have a conversation with anybody in the world.
[00:47:01.880 --> 00:47:01.880]   You can have a conversation with anybody in the world.
[00:47:01.880 --> 00:47:01.880]   You can have a conversation with anybody in the world.
[00:47:01.880 --> 00:47:01.880]   You can have a conversation with anybody in the world.
[00:47:01.880 --> 00:47:01.880]   You can have a conversation with anybody in the world.
[00:47:01.900 --> 00:47:31.900]   You can have a conversation with anybody in the world.
[00:47:31.900 --> 00:47:31.900]   You can have a conversation with anybody in the world.
[00:47:31.900 --> 00:47:31.900]   You can have a conversation with anybody in the world.
[00:47:31.900 --> 00:47:31.900]   You can have a conversation with anybody in the world.
[00:47:31.900 --> 00:47:31.900]   You can have a conversation with anybody in the world.
[00:47:31.900 --> 00:47:31.900]   You can have a conversation with anybody in the world.
[00:47:31.900 --> 00:47:31.900]   You can have a conversation with anybody in the world.
[00:47:31.900 --> 00:47:31.900]   You can have a conversation with anybody in the world.
[00:47:31.900 --> 00:47:31.900]   You can have a conversation with anybody in the world.
[00:47:31.900 --> 00:47:31.900]   You can have a conversation with anybody in the world.
[00:47:31.900 --> 00:47:31.900]   You can have a conversation with anybody in the world.
[00:47:31.900 --> 00:47:31.900]   You can have a conversation with anybody in the world.
[00:47:31.900 --> 00:47:31.900]   You can have a conversation with anybody in the world.
[00:47:31.900 --> 00:47:31.900]   You can have a conversation with anybody in the world.
[00:47:31.900 --> 00:47:31.900]   You can have a conversation with anybody in the world.
[00:47:31.900 --> 00:47:31.900]   You can have a conversation with anybody in the world.
[00:47:31.900 --> 00:48:01.920]   обще-like conversation with anybody in the world.
[00:48:01.920 --> 00:48:01.920]   You can have a conversation with anybody in the world.
[00:48:01.920 --> 00:48:01.920]   You can have a conversation with anybody in the world.
[00:48:01.920 --> 00:48:01.920]   You can have a conversation with anybody in the world.
[00:48:01.920 --> 00:48:01.920]   You can have a conversation with anybody in the world.
[00:48:01.920 --> 00:48:01.920]   You can have a conversation with anybody in the world.
[00:48:01.920 --> 00:48:01.920]   You can have a conversation with anybody in the world.
[00:48:01.920 --> 00:48:01.920]   You can have a conversation with anybody in the world.
[00:48:01.920 --> 00:48:01.920]   You can have a conversation with anybody in the world.
[00:48:01.920 --> 00:48:01.920]   You can have a conversation with anybody in the world.
[00:48:01.920 --> 00:48:31.940]  ,
[00:48:31.940 --> 00:48:31.940]   You can have a conversation with anybody in the world.
[00:48:31.940 --> 00:48:31.940]   You can have a conversation with anybody in the world.
[00:48:31.940 --> 00:48:31.940]   You can have a conversation with anybody in the world.
[00:48:31.940 --> 00:48:31.940]   You can have a conversation with anybody in the world.
[00:48:31.940 --> 00:48:31.940]   You can have a conversation with anybody in the world.
[00:48:31.940 --> 00:48:31.940]   You can have a conversation with anybody in the world.
[00:48:31.940 --> 00:48:31.940]   You can have a conversation with anybody in the world.
[00:48:31.940 --> 00:48:31.940]   You can have a conversation with anybody in the world.
[00:48:31.940 --> 00:48:31.940]   You can have a conversation with anybody in the world.
[00:48:31.940 --> 00:48:31.940]   You can have a conversation with anybody in the world.
[00:48:31.940 --> 00:48:31.940]   You can have a conversation with anybody in the world.
[00:48:31.940 --> 00:48:31.940]   You can have a conversation with anybody in the world.
[00:48:31.940 --> 00:48:31.940]   You can have a conversation with anybody in the world.
[00:48:31.940 --> 00:48:31.940]   You can have a conversation with anybody in the world.
[00:48:31.940 --> 00:48:31.940]   You can have a conversation with anybody in the world.
[00:48:31.940 --> 00:48:31.940]   you can have a conversation with anybody in the world.
[00:48:31.940 --> 00:48:31.940]   I did it.
[00:48:31.960 --> 00:49:01.960]   You can have a conversation with anybody in the world.
[00:49:01.960 --> 00:49:01.960]   You can have a conversation with anybody in the world.
[00:49:01.960 --> 00:49:01.960]   You can have a conversation with anybody in the world.
[00:49:01.960 --> 00:49:01.960]   You can have a conversation with anybody in the world.
[00:49:01.960 --> 00:49:01.960]   You can have a conversation with anybody in the world.
[00:49:01.960 --> 00:49:01.960]   You can have a conversation with anybody in the world.
[00:49:01.960 --> 00:49:01.960]   You can have a conversation with anybody in the world.
[00:49:01.960 --> 00:49:01.960]   You can have a conversation with anybody in the world.
[00:49:01.960 --> 00:49:01.960]   You can have a conversation with anybody in the world.
[00:49:01.960 --> 00:49:01.960]   You can have a conversation with anybody in the world.
[00:49:01.960 --> 00:49:01.960]   You can have a conversation with anybody in the world.
[00:49:01.960 --> 00:49:01.960]   You can have a conversation with anybody in the world.
[00:49:01.960 --> 00:49:01.960]   You can have a conversation with anybody in the world.
[00:49:01.960 --> 00:49:01.960]   You can have a conversation with anybody in the world.
[00:49:01.960 --> 00:49:01.960]   You can have a conversation with anybody in the world.
[00:49:01.960 --> 00:49:01.960]   You can have a conversation with anybody in the world.
[00:49:02.720 --> 00:49:31.980]   You can have a conversation with anybody in the world.
[00:49:31.980 --> 00:49:31.980]   You can have a conversation with anybody in the world.
[00:49:31.980 --> 00:49:31.980]   You can have a conversation with anybody in the world.
[00:49:31.980 --> 00:49:31.980]   You can have a conversation with anybody in the world.
[00:49:31.980 --> 00:49:31.980]   You can have a conversation with anybody in the world.
[00:49:31.980 --> 00:49:31.980]   You can have a conversation with anybody in the world.
[00:49:31.980 --> 00:49:31.980]   You can have a conversation with anybody in the world.
[00:49:32.000 --> 00:50:02.000]   You can have a conversation with anybody in the world.
[00:50:02.000 --> 00:50:02.000]   You can have a conversation with anybody in the world.
[00:50:02.000 --> 00:50:02.000]   You can have a conversation with anybody in the world.
[00:50:02.000 --> 00:50:02.000]   You can have a conversation with anybody in the world.
[00:50:02.000 --> 00:50:02.000]   You can have a conversation with anybody in the world.
[00:50:02.000 --> 00:50:02.000]   You can have a conversation with anybody in the world.
[00:50:02.000 --> 00:50:02.000]   You can have a conversation with anybody in the world.
[00:50:02.000 --> 00:50:02.000]   You can have a conversation with anybody in the world.
[00:50:02.000 --> 00:50:02.000]   You can have a conversation with anybody in the world.
[00:50:02.000 --> 00:50:02.000]   You can have a conversation with anybody in the world.
[00:50:02.000 --> 00:50:02.000]   You can have a conversation with anybody in the world.
[00:50:02.000 --> 00:50:02.000]   You can have a conversation with anybody in the world.
[00:50:02.000 --> 00:50:02.000]   You can have a conversation with anybody in the world.
[00:50:02.000 --> 00:50:02.000]   You can have a conversation with anybody in the world.
[00:50:02.000 --> 00:50:02.000]   You can have a conversation with anybody in the world.
[00:50:02.000 --> 00:50:02.000]   You can have a conversation with anybody in the world.
[00:50:02.040 --> 00:50:12.860]   but
[00:50:12.860 --> 00:50:29.920]   faceverted измен they is a stand, but, you, ., ., don, dem, bring the bad and the can the care. The. The. The. The. The. the
[00:50:31.560 --> 00:50:42.700]   cute
[00:50:42.700 --> 00:50:42.980]   I,
[00:50:42.980 --> 00:51:00.500]   put about rhe indicator dol isф_G, M, Ch, Mar, Post,äm,emet, Producer,af,�,
[00:51:00.840 --> 00:51:10.940]   школ
[00:51:10.940 --> 00:51:24.740]   dad,
[00:51:28.680 --> 00:51:40.580]   rend,
[00:51:40.580 --> 00:51:56.480]   and
[00:51:56.480 --> 00:51:56.480]   in
[00:51:56.480 --> 00:51:56.560]   time.
[00:51:56.560 --> 00:51:56.580]   And
[00:51:56.580 --> 00:51:56.640]   in time.
[00:51:56.640 --> 00:51:56.680]   And
[00:51:56.680 --> 00:51:56.780]   in time.
[00:51:56.780 --> 00:51:56.920]   And
[00:51:56.920 --> 00:51:57.040]   in time.
[00:51:57.040 --> 00:51:57.140]   And
[00:51:57.140 --> 00:51:57.220]   in time.
[00:51:57.220 --> 00:51:57.280]   And
[00:51:57.280 --> 00:51:57.380]   time.
[00:51:57.380 --> 00:51:57.440]   And
[00:51:57.440 --> 00:51:57.500]   time.
[00:51:57.500 --> 00:51:57.620]   And
[00:51:57.620 --> 00:51:57.740]   time.
[00:51:57.740 --> 00:51:57.780]   And
[00:51:57.780 --> 00:51:57.800]   time.
[00:51:57.800 --> 00:51:57.880]   And
[00:51:57.880 --> 00:51:57.980]   time.
[00:51:57.980 --> 00:51:58.360]   And
[00:51:58.360 --> 00:51:58.440]   time.
[00:51:58.440 --> 00:51:58.580]   And time.
[00:51:58.580 --> 00:51:58.600]   And time.
[00:51:58.600 --> 00:52:28.580]   and time.
[00:52:28.580 --> 00:52:28.620]   and time.
[00:52:28.620 --> 00:52:28.620]   And time.
[00:52:28.620 --> 00:52:28.620]   and time.
[00:52:28.620 --> 00:52:28.640]   and time.
[00:52:28.680 --> 00:52:35.660]  erm
[00:52:35.660 --> 00:52:38.800]   in the don
[00:52:38.800 --> 00:52:53.160]   conf den. M, ..,,,,,, per
[00:52:57.320 --> 00:53:08.500]  `
[00:53:08.500 --> 00:53:26.260]  這,--, wasn overs
[00:54:25.660 --> 00:54:25.660]   I
[00:54:25.660 --> 00:54:25.660]   I
[00:54:25.660 --> 00:54:25.660]   I
[00:54:25.660 --> 00:54:25.660]   I
[00:54:25.660 --> 00:54:25.700]   I
[00:54:25.700 --> 00:54:25.820]   I
[00:54:25.900 --> 00:54:34.820]   對不對 Bar I in
[00:54:34.820 --> 00:54:36.200]   show
[00:54:36.200 --> 00:54:49.600]   count Sch Eu
[00:54:55.040 --> 00:55:02.320]   except
[00:55:02.320 --> 00:55:19.340]   add, when,
[00:55:24.180 --> 00:55:34.280]  ,
[00:55:34.280 --> 00:55:35.780]   contains young,ご,
[00:55:35.780 --> 00:55:52.060]   ... Gary I not as. And, gained,rast,,,,,,,, oh I am a blo our word and their r conquer and no he is all go and jo I'mign The B� IINCG vigilBGGassenGNoGGGG 26G DG SG LG day that's количество die game of lesson
[00:55:52.500 --> 00:56:20.820]   and it will keep on sucking until you look around and you see the lifelines. The people have been extending to you constantly, but you were so focused on how discriminated and underprivileged you were and how much was wrong with the world. Of course it's wrong with the world. It's called sin. You have people who are evil, sinful people, and they have created situations that are not right. And there's death and there's carnage and there's sin all around.
[00:56:20.860 --> 00:56:31.620]   worse
[00:56:31.620 --> 00:56:35.200]   in. I,
[00:57:18.580 --> 00:57:47.400]   in. I,
[00:57:47.440 --> 00:57:57.700]   7
[00:57:57.700 --> 00:58:06.220]   czy in, like,間,
[00:58:06.220 --> 00:58:06.540]   --ennial. I may not be you is a gen. I'm aox. I'm aapt. I'm a complicotti. I'm a informações, and, between the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, the, a, its down
[00:58:06.540 --> 00:58:17.320]   work . Heavenwehr guess Highway guessient Fil漂 seront
[00:58:17.480 --> 00:58:27.200]   specify
[00:58:27.200 --> 00:58:31.540]   be,,,視
[00:58:31.540 --> 00:58:37.460]  ס 있을 precise buy see. You're a sunscreen. You're a black, and, like, し,�,�,�,�,�, dud 되고
[00:58:45.720 --> 00:58:55.980]   os
[00:58:55.980 --> 00:58:56.940]   12,
[00:58:56.940 --> 00:59:15.680]   my way play� Marcel Es L P weightito our la or cut the camera, the, the, the, the, the, the, the, the, the, the, the, bulbs,,,,,,,.,.,.,.,無B.Cont Fund My visibleomina
[00:59:15.720 --> 00:59:26.700]   And she had, she hired a trainer and man, having been fat for most of my life, I have such compassion for the mental anguish of fatness.
[00:59:26.700 --> 00:59:32.360]   And you look at her early workouts.
[00:59:32.360 --> 00:59:35.100]   It's laughable.
[00:59:35.100 --> 00:59:40.880]   It's laughable to think that walking is a workout for somebody.
[00:59:40.880 --> 00:59:44.940]   It's laughable to think that leaning against the wall is a workout for somebody.
[00:59:44.940 --> 00:59:45.720]   It's laughable to think that walking is a workout for somebody.
[00:59:45.720 --> 00:59:45.720]   It's laughable to think that leaning against the wall is a workout for somebody.
[00:59:45.720 --> 00:59:45.720]   It's laughable to think that leaning against the wall is a workout for somebody.
[00:59:45.720 --> 00:59:45.720]   It's laughable to think that leaning against the wall is a workout for somebody.
[00:59:45.720 --> 00:59:45.720]   It's laughable to think that leaning against the wall is a workout for somebody.
[00:59:45.720 --> 00:59:45.720]   It's laughable to think that leaning against the wall is a workout for somebody.
[00:59:45.720 --> 00:59:45.720]   It's laughable to think that leaning against the wall is a workout for somebody.
[00:59:46.500 --> 01:00:15.740]   It's laughable to think that leaning against the wall is a workout for somebody.
[01:00:15.740 --> 01:00:15.740]   It's laughable to think that leaning against the wall is a workout for somebody.
[01:00:15.740 --> 01:00:15.740]   It's laughable to think that leaning against the wall is a workout for somebody.
[01:00:15.740 --> 01:00:15.740]   It's laughable to think that leaning against the wall is a workout for somebody.
[01:00:15.740 --> 01:00:15.740]   It's laughable to think that leaning against the wall is a workout for somebody.
[01:00:15.760 --> 01:00:45.760]   It's laughable to think that leaning against the wall is a workout for somebody.
[01:00:45.760 --> 01:00:45.760]   It's laughable to think that leaning against the wall is a workout for somebody.
[01:00:45.760 --> 01:00:45.760]   It's laughable to think that leaning against the wall is a workout for somebody.
[01:00:45.760 --> 01:00:45.760]   It's laughable to think that leaning against the wall is a workout for somebody.
[01:00:45.760 --> 01:00:45.760]   It's laughable to think that leaning against the wall is a workout for somebody.
[01:00:45.760 --> 01:00:45.760]   It's laughable to think that leaning against the wall is a workout for somebody.
[01:00:45.760 --> 01:00:45.760]   It's laughable to think that leaning against the wall is a workout for somebody.
[01:00:45.760 --> 01:00:45.760]   It's laughable to think that leaning against the wall is a workout for somebody.
[01:00:45.760 --> 01:00:45.760]   It's laughable to think that leaning against the wall is a workout for somebody.
[01:00:45.760 --> 01:00:45.760]   It's laughable to think that leaning against the wall is a workout for somebody.
[01:00:45.760 --> 01:00:45.760]   It's laughable to think that leaning against the wall is a workout for somebody.
[01:00:45.760 --> 01:01:15.780]   I'm not saying that leaning against the wall is a workout for somebody.
[01:01:15.780 --> 01:01:15.780]   It's laughable to think that leaning against the wall is a workout for somebody.
[01:01:15.780 --> 01:01:15.780]   It's laughable to think that leaning against the wall is a workout for somebody.
[01:01:15.780 --> 01:01:15.780]   It's laughable to think that leaning against the wall is a workout for somebody.
[01:01:15.780 --> 01:01:15.780]   It's laughable to think that leaning against the wall is a workout for somebody.
[01:01:15.780 --> 01:01:15.780]   It's laughable to think that leaning against the wall is a workout for somebody.
[01:01:15.780 --> 01:01:15.780]   It's laughable to think that leaning against the wall is a workout for somebody.
[01:01:15.780 --> 01:01:15.780]   It's laughable to think that leaning against the wall is a workout for somebody.
[01:01:15.780 --> 01:01:15.780]   It's laughable to think that leaning against the wall is a workout for somebody. It's laughable to think that leaning against the wall is a workout for somebody.
[01:01:15.800 --> 01:01:45.800]   It's laughable to think that leaning against the wall is a workout for somebody.
[01:01:45.800 --> 01:01:45.800]   I'm not saying that leaning against the wall is a workout for somebody.
[01:01:45.800 --> 01:01:45.800]   I'm not saying that leaning against the wall is a workout for somebody.
[01:01:45.800 --> 01:01:45.800]   I'm not saying that leaning against the wall is a workout for somebody.
[01:01:45.800 --> 01:01:45.800]   I'm not saying that leaning against the wall is a workout for somebody.
