
[00:00:00.000 --> 00:00:02.560]   [silence]
[00:15:30.080 --> 00:15:31.280]   of omega-3 fatty acids.
[00:15:31.280 --> 00:15:34.840]   They're actually quite hard to obtain and quite expensive.
[00:15:34.840 --> 00:15:37.320]   But because I think oftentimes when we're talking
[00:15:37.320 --> 00:15:39.400]   about something like omega-3 fatty acids,
[00:15:39.400 --> 00:15:42.400]   the fact that they are available over the counter
[00:15:42.400 --> 00:15:45.120]   in a supplement or by liquid or available in food
[00:15:45.120 --> 00:15:47.680]   for that matter, leads many people to conclude that,
[00:15:47.680 --> 00:15:49.420]   oh, this is supplementation.
[00:15:49.420 --> 00:15:53.160]   This is something that it's going to have relatively weak
[00:15:53.160 --> 00:15:55.080]   or minor impact on things like headache
[00:15:55.080 --> 00:15:56.440]   or other health metrics.
[00:15:56.440 --> 00:16:00.120]   But let's just say that the fact that it exists
[00:16:00.120 --> 00:16:03.360]   as a prescription drug in its highest potency form,
[00:16:03.360 --> 00:16:06.760]   at least in my opinion, points to the potency
[00:16:06.760 --> 00:16:11.400]   of omega-3 fatty acids in dealing with analgesic effects,
[00:16:11.400 --> 00:16:13.840]   that is reducing pain and anti-inflammation,
[00:16:13.840 --> 00:16:16.440]   as well as some of the known cardiovascular improvements
[00:16:16.440 --> 00:16:18.000]   that are associated with increasing
[00:16:18.000 --> 00:16:19.880]   omega-3 fatty acid intake.
[00:16:19.880 --> 00:16:22.440]   Put simply, omega-3s are not just something
[00:16:22.440 --> 00:16:23.600]   that comes from food or supplements.
[00:16:23.600 --> 00:16:25.920]   They are also being marketed as prescription drugs.
[00:16:25.920 --> 00:16:28.580]   So I do think they need to be considered as quite potent.
[00:16:28.580 --> 00:16:31.240]   And at least as far as these papers that again,
[00:16:31.240 --> 00:16:34.880]   include meta-analyses of many other papers and data sets,
[00:16:34.880 --> 00:16:38.600]   indicate that supplementing with omega-3 fatty acids
[00:16:38.600 --> 00:16:41.880]   to a point where you're getting above one gram per day
[00:16:41.880 --> 00:16:45.140]   of EPA is not just going to be beneficial for treating
[00:16:45.140 --> 00:16:47.320]   and reducing the frequency and intensity
[00:16:47.320 --> 00:16:49.220]   of one particular type of headache,
[00:16:49.220 --> 00:16:51.060]   but many types of headaches.
[00:16:51.060 --> 00:16:52.700]   And when you combine hormonal headaches,
[00:16:52.700 --> 00:16:54.420]   tension headaches, and migraine headaches,
[00:16:54.420 --> 00:16:56.940]   you account for more than 70% of the total types
[00:16:56.940 --> 00:16:58.620]   of headaches that are out there.
[00:16:58.620 --> 00:17:00.700]   The effects of omega-3s on cluster headaches
[00:17:00.700 --> 00:17:01.980]   and some of the other types of headaches,
[00:17:01.980 --> 00:17:04.820]   at least to my knowledge, have not been evaluated.
[00:17:04.820 --> 00:17:06.700]   There's no reason to think that omega-3s
[00:17:06.700 --> 00:17:09.500]   would not be beneficial for those types of headaches.
[00:17:09.500 --> 00:17:12.980]   But at least as far as the data sets we talked about here
[00:17:12.980 --> 00:17:14.640]   are concerned, it is clear.
[00:17:14.640 --> 00:17:18.520]   Omega-3 fatty acids are going to be a very potent way
[00:17:18.520 --> 00:17:21.960]   to reduce pain and to reduce inflammation in ways
[00:17:21.960 --> 00:17:25.340]   that can reduce the frequency and the intensity
[00:17:25.340 --> 00:17:26.900]   of different kinds of headache.
[00:17:27.420 --> 00:17:30.000]   (upbeat music)
[00:17:30.000 --> 00:17:32.580]   (upbeat music)
[00:17:32.580 --> 00:17:34.340]   (upbeat music)

