
[00:00:00.000 --> 00:00:01.400]   Hello, everybody.
[00:23:22.920 --> 00:23:23.920]   I was like 808 or 810.
[00:23:23.920 --> 00:23:27.160]   I mean, I don't know how to control my credit score.
[00:23:27.160 --> 00:23:29.360]   I don't purposely try to make it better.
[00:23:29.360 --> 00:23:31.680]   I just live my life and pay my bills.
[00:23:31.680 --> 00:23:33.900]   But it was not easy.
[00:23:33.900 --> 00:23:39.160]   And so if you look at this chart on my website, you'll notice that basically something like
[00:23:39.160 --> 00:23:47.440]   80% plus of mortgage originations are for people with credit scores above 720.
[00:23:47.440 --> 00:23:52.320]   So if you have a credit score above 720, it should mean that you have reasonably good
[00:23:52.320 --> 00:23:53.320]   finances.
[00:23:53.320 --> 00:23:58.720]   You haven't foreclosed before or gone bankrupt and stuff like that.
[00:23:58.720 --> 00:24:05.680]   And if you add to the fact that incomes have been rising and home equity has been rising,
[00:24:05.680 --> 00:24:10.920]   it's just hard to see people with good credit and good jobs and good financials let go of
[00:24:10.920 --> 00:24:13.600]   their properties for fire sale prices.
[00:24:13.600 --> 00:24:19.040]   All right, reason number 13, rents are rebounding in big cities.
[00:24:19.040 --> 00:24:23.640]   Rents have been doing well in 18 hour cities, but in 24 hour cities like Manhattan, New
[00:24:23.640 --> 00:24:26.680]   York, rents are coming back, baby.
[00:24:26.680 --> 00:24:32.960]   I did write a post back in October 2020, highlighting how the demand for a single family home I
[00:24:32.960 --> 00:24:35.560]   was renting out was very, very strong.
[00:24:35.560 --> 00:24:37.560]   In the past, I would only get roommates.
[00:24:37.560 --> 00:24:38.840]   You know, it was four bedrooms.
[00:24:38.840 --> 00:24:40.240]   I would only get like four dudes.
[00:24:40.240 --> 00:24:42.360]   It's always four dudes in San Francisco.
[00:24:42.360 --> 00:24:47.680]   But this time it was families looking again, because it's that migration west in my city,
[00:24:47.680 --> 00:24:52.360]   where it's less expensive, less dense, less crowded and more affordable.
[00:24:52.360 --> 00:24:57.000]   So bubble concerns, you know, that is legitimate.
[00:24:57.000 --> 00:25:02.600]   If prices keep on going up and rents go down, that means valuations are going up, right.
[00:25:02.600 --> 00:25:08.120]   But now you are clearly seeing rents rebound in San Francisco, Boston, Chicago, Seattle,
[00:25:08.120 --> 00:25:13.600]   New York, Washington, DC, they're rebounding and they're going to get tighter and tighter.
[00:25:13.600 --> 00:25:15.180]   Everybody is rushing back.
[00:25:15.180 --> 00:25:18.680]   The herd is coming back, just like the herd left.
[00:25:18.680 --> 00:25:23.680]   I know a lot of people who decided to go and live with their parents to save on rent and
[00:25:23.680 --> 00:25:25.880]   also to spend more time with their parents.
[00:25:25.880 --> 00:25:27.160]   That's a win win.
[00:25:27.160 --> 00:25:31.440]   And they're like, you know what, I'm going to come back and do independent living again.
[00:25:31.440 --> 00:25:34.660]   And it's really tightening the rental market.
[00:25:34.660 --> 00:25:37.160]   So that's good for rental property owners.
[00:25:37.160 --> 00:25:39.600]   All right, let's talk about reason number 14.
[00:25:39.600 --> 00:25:42.860]   The cost to build housing is rising.
[00:25:42.860 --> 00:25:48.240]   You may have heard that lumber prices are up 3x in one year as demand outstrips supply.
[00:25:48.240 --> 00:25:52.960]   Therefore, framing costs to build a house are up at least 2x as lumber accounts for
[00:25:52.960 --> 00:25:54.800]   70% of framing costs.
[00:25:54.800 --> 00:25:56.820]   And then there's labor costs.
[00:25:56.820 --> 00:26:02.280]   My guy who, you know, has been working with me for five years is charging me 50% more
[00:26:02.280 --> 00:26:03.420]   now.
[00:26:03.420 --> 00:26:06.060]   And it's because demand is so high.
[00:26:06.060 --> 00:26:11.320]   So if it costs more to build a home, it's really hard to imagine scenario where prices
[00:26:11.320 --> 00:26:15.560]   start declining because people have to cover their costs.
[00:26:15.560 --> 00:26:18.720]   Otherwise, they won't build and they won't sell their home.
[00:26:18.720 --> 00:26:22.560]   And also, it's harder than ever to get a building permit now.
[00:26:22.560 --> 00:26:23.560]   It's kind of nuts.
[00:26:23.560 --> 00:26:30.000]   I've been waiting for three months, more than three months to get my building permit because
[00:26:30.000 --> 00:26:35.320]   San Francisco building and planning department is all backed up thanks to COVID.
[00:26:35.320 --> 00:26:40.480]   And thanks to, I would say, inefficiencies by that department.
[00:26:40.480 --> 00:26:41.960]   And it's just really maddening.
[00:26:41.960 --> 00:26:45.360]   So if that's backed up, it's hard to get a permit.
[00:26:45.360 --> 00:26:48.600]   You know, it's harder to get supply on the market.
[00:26:48.600 --> 00:26:53.080]   And so that's another reason why I think price is going to continue to do well.
[00:26:53.080 --> 00:26:57.280]   And then finally, reason number 15, why housing market won't crash.
[00:26:57.280 --> 00:26:59.680]   Selling costs are still too high, right?
[00:26:59.680 --> 00:27:04.400]   It still costs 5% on average now to sell a home.
[00:27:04.400 --> 00:27:08.920]   Whereas it now costs $0 to sell a stock.
[00:27:08.920 --> 00:27:13.940]   Whether the stock is worth $100 or $3,000 plus like Amazon.
[00:27:13.940 --> 00:27:18.640]   You know, if the cost to sell a home dropped to zero, or let's say not zero, right?
[00:27:18.640 --> 00:27:19.640]   Because that's not realistic.
[00:27:19.640 --> 00:27:27.040]   Let's say it becomes a flat cost or the commission goes down to, let's say, 3% or 2%.
[00:27:27.040 --> 00:27:32.240]   The amount of supply that will come on the market would be much greater.
[00:27:32.240 --> 00:27:34.520]   I think there'd be tons more supply.
[00:27:34.520 --> 00:27:40.380]   Therefore, the real estate industry is actually self-throttling, which is beneficial for homeowners
[00:27:40.380 --> 00:27:42.040]   who never sell.
[00:27:42.040 --> 00:27:45.560]   In addition to high real estate selling commissions, there's also the cost to prepare the home
[00:27:45.560 --> 00:27:47.260]   for sale.
[00:27:47.260 --> 00:27:51.600]   These costs include painting, refinishing the floors, staging, so forth.
[00:27:51.600 --> 00:27:54.840]   There's also transfer taxes, recording taxes.
[00:27:54.840 --> 00:27:57.160]   It is a pain in the butt to sell a home.
[00:27:57.160 --> 00:28:01.840]   You've got to be pretty motivated to sell a home during the pandemic, one.
[00:28:01.840 --> 00:28:05.920]   And two, you've got to be, I don't know, there has to be some kind of life event.
[00:28:05.920 --> 00:28:09.600]   Divorce, you're changing your life, you're moving across country, you're going to go
[00:28:09.600 --> 00:28:12.160]   to Hawaii, you're going to go to Thailand.
[00:28:12.160 --> 00:28:15.900]   Something that really has to motivate you to sell a home.
[00:28:15.900 --> 00:28:21.480]   So thank goodness the real estate industry has kept commissions so high.
[00:28:21.480 --> 00:28:24.760]   Otherwise, volume would probably explode.
[00:28:24.760 --> 00:28:30.080]   All right, now that you have my 15 reasons why I don't think the housing market is going
[00:28:30.080 --> 00:28:36.680]   to crash anytime soon, the question is, should you buy now or when should you buy now?
[00:28:36.680 --> 00:28:41.600]   I believe ideally the best time to buy property is when you can afford it and when you can
[00:28:41.600 --> 00:28:44.340]   stay somewhere for 10 years.
[00:28:44.340 --> 00:28:45.340]   That's ideal.
[00:28:45.340 --> 00:28:50.200]   Whether you can afford it is based off, I think, my 30/33 rule for home buying.
[00:28:50.200 --> 00:28:51.200]   Check it out.
[00:28:51.200 --> 00:28:55.520]   The easy rule is to spend no more than three times your household income on a house.
[00:28:55.520 --> 00:29:01.600]   You can probably stretch it to 5x, 5x your household income given rates are so low, but
[00:29:01.600 --> 00:29:03.720]   don't go beyond that.
[00:29:03.720 --> 00:29:09.400]   Another good time to buy is during the winter months because anybody listing during December,
[00:29:09.400 --> 00:29:13.400]   the bad weather, holidays, is generally more motivated than someone who can just wait for
[00:29:13.400 --> 00:29:18.760]   the great weather in the spring and when people are more motivated to buy.
[00:29:18.760 --> 00:29:22.920]   And then the other time could be when the moratoriums end.
[00:29:22.920 --> 00:29:27.240]   That could be in September or sometime in the second half of 2021.
[00:29:27.240 --> 00:29:29.360]   It could be kicking the can down the road.
[00:29:29.360 --> 00:29:35.680]   And the idea is if the moratoriums end, more people lose their homes.
[00:29:35.680 --> 00:29:41.280]   It's that simple because they cannot afford to pay the mortgage or the renters can't afford
[00:29:41.280 --> 00:29:42.640]   to pay their rent.
[00:29:42.640 --> 00:29:47.680]   And then the landlord has to basically eat all the costs of them foreclose.
[00:29:47.680 --> 00:29:53.200]   And banks are probably licking their chops to see a lot of foreclosures.
[00:29:53.200 --> 00:29:54.200]   Why?
[00:29:54.200 --> 00:29:55.640]   Because the housing market is on fire.
[00:29:55.640 --> 00:30:01.280]   The housing market has done well over the past many years now, but especially during
[00:30:01.280 --> 00:30:02.280]   the pandemic.
[00:30:02.280 --> 00:30:08.880]   So if you're a bank, you're thinking to yourself, "Hmm, if you foreclose or you can't pay your
[00:30:08.880 --> 00:30:14.320]   mortgage, I'm going to be able to take over the home for cheap and then resell it at a
[00:30:14.320 --> 00:30:15.960]   higher premium."
[00:30:15.960 --> 00:30:22.400]   As a capitalist, you know the senior bankers at these lending companies are thinking about
[00:30:22.400 --> 00:30:23.400]   this.
[00:30:23.400 --> 00:30:26.720]   They don't want to get into the home ownership, buying and selling business.
[00:30:26.720 --> 00:30:33.120]   But there's a huge arbitrage here where they could just assume a lot of homes and then
[00:30:33.120 --> 00:30:36.920]   just resell it because there's a huge amount of institutional demand.
[00:30:36.920 --> 00:30:43.600]   So as a retail buyer, what you can do is try to stack cash, save your money for that down
[00:30:43.600 --> 00:30:51.840]   payment so that potentially there might be an uptick in supply in fourth quarter of 2021
[00:30:51.840 --> 00:30:55.800]   or first quarter of 2022, where you can take advantage.
[00:30:55.800 --> 00:30:59.080]   You're probably going to be competing against the institutional investors and everybody
[00:30:59.080 --> 00:31:05.240]   else who has a similar idea, but it's as good of a time as any if you're not going to be
[00:31:05.240 --> 00:31:06.840]   buying now.
[00:31:06.840 --> 00:31:09.200]   And the final time to buy might be the summer.
[00:31:09.200 --> 00:31:13.280]   Summer is usually the slow period because vacation, right?
[00:31:13.280 --> 00:31:16.480]   Summer vacation and kids are not in school.
[00:31:16.480 --> 00:31:22.320]   So if people are all on the beach somewhere, maybe there's just less demand.
[00:31:22.320 --> 00:31:27.240]   Every single market, doesn't matter if it's a bull or bear market, there's always an opportunity.
[00:31:27.240 --> 00:31:32.720]   You just have to go find it, whether it's a stale fish listing, it's a mispriced listing,
[00:31:32.720 --> 00:31:38.760]   it's a bad time listing where it's out of town real estate agent who has no Rolodex,
[00:31:38.760 --> 00:31:40.000]   no connections.
[00:31:40.000 --> 00:31:42.400]   There's always an opportunity.
[00:31:42.400 --> 00:31:48.320]   And again, try not to be the winning bidder out of a mega bidding frenzy.
[00:31:48.320 --> 00:31:50.360]   It's generally not the right way to go.
[00:31:50.360 --> 00:31:56.560]   All right, everybody, I hope you enjoyed this episode about my favorite asset class to build
[00:31:56.560 --> 00:31:57.560]   wealth.
[00:31:57.560 --> 00:32:00.680]   I'm going to be monitoring the housing market like a hawk.
[00:32:00.680 --> 00:32:05.520]   Again, given 40% of my net worth is geared towards housing.
[00:32:05.520 --> 00:32:08.040]   And I think it's going to do well, it's going to have its ups and downs.
[00:32:08.040 --> 00:32:11.880]   But you know what, you don't really care as much as a real estate investor because you
[00:32:11.880 --> 00:32:15.160]   don't see the daily price movements.
[00:32:15.160 --> 00:32:20.560]   Thank goodness you can just wake up years from now and be like, okay, it's done good.
[00:32:20.560 --> 00:32:21.560]   Good.
[00:32:21.560 --> 00:32:24.760]   All right, I'm going to try to do more episodes going forward.
[00:32:24.760 --> 00:32:31.400]   But at the same time, I'm also trying to get myself out of doing more online.
[00:32:31.400 --> 00:32:33.520]   I just want to really do less.
[00:32:33.520 --> 00:32:38.720]   And I'm really focused on just taking it down as things get better in the economy.
[00:32:38.720 --> 00:32:39.960]   And I hope you guys do too.
[00:32:39.960 --> 00:32:44.720]   You know, don't try to grind so hard anymore.
[00:32:44.720 --> 00:32:46.860]   Really try to find more balance.
[00:32:46.860 --> 00:32:50.160]   If the pandemic has taught us anything, it's that life is precious and that we need to
[00:32:50.160 --> 00:32:55.680]   focus on more important things like our relationships and our friendships and our health.
[00:32:55.680 --> 00:32:58.440]   So I really wish you guys the best of luck in your real estate search.
[00:32:58.440 --> 00:33:03.440]   And if you enjoyed this podcast, gosh, it took a while to record.
[00:33:03.440 --> 00:33:06.540]   But I'd appreciate a positive comment and a review.
[00:33:06.540 --> 00:33:07.540]   And I'll see you guys around.
[00:33:07.540 --> 00:33:07.560]   Thanks so much.
[00:33:07.560 --> 00:33:08.700]   Thanks so much.

