
[00:00:00.000 --> 00:00:03.160]   (audience applauding)
[00:17:32.120 --> 00:17:35.040]   and these are the talks I gave.
[00:17:35.040 --> 00:17:39.440]   And so I got that worried and anxious and angry response
[00:17:39.440 --> 00:17:43.340]   about people not knowing how to find their purpose.
[00:17:43.340 --> 00:17:47.460]   And so I went and I did a deep dive on purpose.
[00:17:47.460 --> 00:17:51.660]   If this is causing people so much anxiety,
[00:17:51.660 --> 00:17:54.800]   what does the scientific literature tell us about purpose?
[00:17:54.800 --> 00:17:57.040]   How do we resolve this problem
[00:17:57.040 --> 00:17:58.760]   that telling people to find a purpose
[00:17:58.760 --> 00:18:01.460]   makes them feel bad instead of good?
[00:18:01.460 --> 00:18:03.280]   Well, I found out two things.
[00:18:03.280 --> 00:18:05.280]   Two things that contradict each other.
[00:18:05.280 --> 00:18:06.380]   First and foremost,
[00:18:06.380 --> 00:18:08.700]   studies show that having a sense of purpose in life
[00:18:08.700 --> 00:18:12.660]   is associated with health, happiness, and longevity.
[00:18:12.660 --> 00:18:17.660]   Clearly, tons of studies, very well proven.
[00:18:17.660 --> 00:18:20.960]   On the other hand, then I found other studies
[00:18:20.960 --> 00:18:23.260]   that show that up to 91% of people
[00:18:23.260 --> 00:18:26.660]   at some point in their life have purpose anxiety.
[00:18:26.660 --> 00:18:28.300]   This idea of purpose gives them anxiety.
[00:18:28.300 --> 00:18:32.220]   They get depressed and they actually feel worse.
[00:18:32.220 --> 00:18:34.900]   So this is a paradox.
[00:18:34.900 --> 00:18:38.920]   How can purpose be both the most important thing to us
[00:18:38.920 --> 00:18:42.460]   and yet also be amazingly anxiety provoking?
[00:18:42.460 --> 00:18:45.980]   What I recognize from my years in hospice,
[00:18:45.980 --> 00:18:49.940]   from being a podcaster, from writing books,
[00:18:49.940 --> 00:18:54.740]   is I recognize that probably purpose is not just one thing.
[00:18:54.740 --> 00:18:57.220]   It's probably at least two phenomena.
[00:18:57.220 --> 00:19:00.860]   And one of those causes anxiety and makes us feel bad.
[00:19:00.860 --> 00:19:03.180]   And the other probably more relates
[00:19:03.180 --> 00:19:06.020]   to health, happiness, and anxiety.
[00:19:06.020 --> 00:19:10.740]   So let's talk about those two different types of purpose.
[00:19:10.740 --> 00:19:13.700]   The first one, the one that makes us anxious
[00:19:13.700 --> 00:19:17.580]   is what I call big P purpose.
[00:19:17.580 --> 00:19:20.520]   Big P purpose is goal oriented.
[00:19:20.520 --> 00:19:24.020]   It's very much all or nothing.
[00:19:24.020 --> 00:19:25.740]   And it usually is audacious.
[00:19:25.740 --> 00:19:27.560]   I wanna be a billionaire.
[00:19:27.560 --> 00:19:29.300]   I wanna become president.
[00:19:29.300 --> 00:19:31.580]   I wanna travel to the moon.
[00:19:31.580 --> 00:19:34.900]   These are things that most of us cannot accomplish.
[00:19:34.900 --> 00:19:35.740]   Why?
[00:19:35.740 --> 00:19:37.180]   Because you have to be the right person
[00:19:37.180 --> 00:19:39.540]   at the right time, saying the right things
[00:19:39.540 --> 00:19:41.960]   with lots of luck and good genetics.
[00:19:41.960 --> 00:19:44.980]   Like if I wanna be an all-star basketball player
[00:19:44.980 --> 00:19:48.180]   and I was born and I only grew to four foot 10,
[00:19:48.180 --> 00:19:50.320]   the likelihood I'm gonna be an all-star basketball player
[00:19:50.320 --> 00:19:53.760]   is just very low.
[00:19:53.760 --> 00:19:56.060]   So we don't have a huge amount of agency
[00:19:56.060 --> 00:20:01.060]   over big P purpose and therefore it's really easy to fail.
[00:20:02.060 --> 00:20:05.140]   And it's usually winner take all, right?
[00:20:05.140 --> 00:20:06.940]   If my goal is to be president,
[00:20:06.940 --> 00:20:08.880]   only one person at a time can be president,
[00:20:08.880 --> 00:20:11.500]   which means everyone else fails.
[00:20:11.500 --> 00:20:13.220]   So the problem with big P purpose
[00:20:13.220 --> 00:20:16.200]   is it makes us feel bad and anxious
[00:20:16.200 --> 00:20:18.560]   because often we don't have agency
[00:20:18.560 --> 00:20:21.380]   to accomplish what we're trying to do.
[00:20:21.380 --> 00:20:24.160]   Contrast that to the other type of purpose,
[00:20:24.160 --> 00:20:25.800]   little P purpose.
[00:20:25.800 --> 00:20:28.180]   Instead of worrying about goals,
[00:20:28.180 --> 00:20:31.820]   little P purpose focuses on process.
[00:20:31.820 --> 00:20:33.580]   What are the things we love to do
[00:20:33.580 --> 00:20:36.080]   regardless of the outcome?
[00:20:36.080 --> 00:20:38.900]   What do you do that lights you up?
[00:20:38.900 --> 00:20:40.460]   The great thing about little P purpose
[00:20:40.460 --> 00:20:42.540]   is it's impossible to fail.
[00:20:42.540 --> 00:20:44.740]   And more importantly, when we think about big P purpose,
[00:20:44.740 --> 00:20:47.020]   it's a very scarcity mindset oriented, right?
[00:20:47.020 --> 00:20:48.480]   It's very difficult.
[00:20:48.480 --> 00:20:51.520]   But little P purpose is very abundance oriented.
[00:20:51.520 --> 00:20:52.920]   It's all or all.
[00:20:52.920 --> 00:20:57.920]   All you have to do is show up and you've won the game.
[00:20:58.900 --> 00:21:01.120]   But here's the thing.
[00:21:01.120 --> 00:21:02.920]   Even if you believe me and you're listening
[00:21:02.920 --> 00:21:05.200]   and you're saying, aha, big P purpose bad,
[00:21:05.200 --> 00:21:06.840]   little P purpose good,
[00:21:06.840 --> 00:21:10.400]   we still have the same problem.
[00:21:10.400 --> 00:21:12.120]   Those people who came up to me at the conferences
[00:21:12.120 --> 00:21:14.300]   can say, okay, I hear your versions of purpose,
[00:21:14.300 --> 00:21:17.780]   but I still don't know how to find my purpose.
[00:21:17.780 --> 00:21:19.680]   Well, here's the thing.
[00:21:19.680 --> 00:21:22.360]   I don't think you find your purpose.
[00:21:22.360 --> 00:21:25.480]   I think you build and create it.
[00:21:25.480 --> 00:21:29.040]   But it is also true that you need to have
[00:21:29.040 --> 00:21:33.760]   some beckonings or inklings towards what to focus on
[00:21:33.760 --> 00:21:35.200]   to build that purpose.
[00:21:35.200 --> 00:21:38.040]   And so what I call that are purpose anchors.
[00:21:38.040 --> 00:21:41.600]   So the better question is how do we find our purpose anchors
[00:21:41.600 --> 00:21:44.760]   so that we can build or create this life of purpose?
[00:21:44.760 --> 00:21:47.280]   And so in my book, "The Purpose Code" that's coming out,
[00:21:47.280 --> 00:21:50.160]   I talk about four or five different ones of these.
[00:21:50.160 --> 00:21:52.720]   So let's talk about how you find your purpose anchors
[00:21:52.720 --> 00:21:56.200]   so you can build this life of purpose around them.
[00:21:56.200 --> 00:21:58.680]   The first way is what I call the life review.
[00:21:58.680 --> 00:22:00.760]   I talked about this in my first book, "Taking Stock."
[00:22:00.760 --> 00:22:02.980]   We've touched on it briefly here.
[00:22:02.980 --> 00:22:05.600]   In the hospice, when we sit with a dying patient
[00:22:05.600 --> 00:22:07.560]   and we get their pain controlled
[00:22:07.560 --> 00:22:09.520]   and we get them comfortable in their house
[00:22:09.520 --> 00:22:11.180]   or the hospital, wherever they are,
[00:22:11.180 --> 00:22:12.640]   we do something called the life review.
[00:22:12.640 --> 00:22:15.220]   It's a series of structured questions to ask them
[00:22:15.220 --> 00:22:16.920]   what were the most important moments?
[00:22:16.920 --> 00:22:18.320]   What were their biggest successes?
[00:22:18.320 --> 00:22:19.560]   What were their biggest failures?
[00:22:19.560 --> 00:22:21.680]   What were their regrets?
[00:22:21.680 --> 00:22:24.960]   This is really an attempt for them to review their life.
[00:22:24.960 --> 00:22:27.080]   And as I was talking about before,
[00:22:27.080 --> 00:22:29.720]   if we can start doing these life reviews in younger people,
[00:22:29.720 --> 00:22:32.080]   you can go to Google and search hospice life review
[00:22:32.080 --> 00:22:34.580]   and you'll get a whole series of questions.
[00:22:34.580 --> 00:22:36.680]   You can start thinking about regrets now
[00:22:36.680 --> 00:22:38.360]   and regret minimization
[00:22:38.360 --> 00:22:42.080]   and also start to turn that regret into purpose.
[00:22:42.080 --> 00:22:44.400]   So life review is a really good way
[00:22:44.400 --> 00:22:47.880]   to start thinking about finding those purpose anchors.
[00:22:47.880 --> 00:22:49.400]   What's another way?
[00:22:49.400 --> 00:22:51.100]   I often tell people to use what I call
[00:22:51.100 --> 00:22:52.280]   the art of subtraction.
[00:22:52.280 --> 00:22:55.720]   And this is exactly what I did in my job as a doctor.
[00:22:55.720 --> 00:22:57.720]   When I realized I was financially independent,
[00:22:57.720 --> 00:23:01.300]   there was so much I didn't like about the job.
[00:23:01.300 --> 00:23:03.180]   So I started subtracting things out.
[00:23:03.180 --> 00:23:05.240]   I got rid of nights and weekends and on-call
[00:23:05.240 --> 00:23:07.360]   and got rid of all the things I didn't like.
[00:23:07.360 --> 00:23:10.440]   And what I was left with, which was hospice work,
[00:23:10.440 --> 00:23:11.960]   and I love the hospice work,
[00:23:11.960 --> 00:23:14.760]   so I knew that this was a purpose anchor.
[00:23:14.760 --> 00:23:16.520]   Many of you could do the same with your jobs.
[00:23:16.520 --> 00:23:17.760]   Even if you hate your jobs,
[00:23:17.760 --> 00:23:20.400]   there's probably a piece or a part of your job,
[00:23:20.400 --> 00:23:23.360]   a certain task that you love.
[00:23:23.360 --> 00:23:24.680]   Using the art of subtraction,
[00:23:24.680 --> 00:23:27.360]   you can start identifying what you do like about your job,
[00:23:27.360 --> 00:23:28.800]   even if it's something you only spend
[00:23:28.800 --> 00:23:30.520]   a little bit of your time doing
[00:23:30.520 --> 00:23:32.780]   and use that as a purpose anchor.
[00:23:32.780 --> 00:23:35.980]   So what are some of the other ways to find purpose anchors?
[00:23:35.980 --> 00:23:38.940]   I tell people to go back to the joys of childhood.
[00:23:38.940 --> 00:23:41.960]   Many of us had things we loved when we were kids
[00:23:41.960 --> 00:23:43.660]   and we grew out of them.
[00:23:43.660 --> 00:23:46.160]   So if you went back to your childhood bedroom
[00:23:46.160 --> 00:23:49.440]   and looked at the posters and the awards and trophies
[00:23:49.440 --> 00:23:53.020]   and the drawings, what would they show?
[00:23:53.020 --> 00:23:57.040]   It's funny because when we're really little,
[00:23:57.040 --> 00:23:58.880]   the adults around us support this.
[00:23:58.880 --> 00:24:01.520]   So if you are three years old and you go to your parents,
[00:24:01.520 --> 00:24:02.880]   you go to your mom and say, "Hey, mom,
[00:24:02.880 --> 00:24:05.760]   "I wanna build a swimming pool in the backyard."
[00:24:05.760 --> 00:24:07.060]   What will they do?
[00:24:07.060 --> 00:24:10.040]   They will take you outside and you will play all day
[00:24:10.040 --> 00:24:12.380]   and giggle the day away and have a blast.
[00:24:12.380 --> 00:24:15.720]   If you do the same thing at the age of 12,
[00:24:15.720 --> 00:24:17.560]   your parents will tell you about all the reasons
[00:24:17.560 --> 00:24:21.240]   you can't do it, why it wouldn't be up to code,
[00:24:21.240 --> 00:24:23.960]   why the soil in the backyard wouldn't support it,
[00:24:23.960 --> 00:24:25.360]   how you wouldn't have the time
[00:24:25.360 --> 00:24:27.240]   to have someone be a lifeguard.
[00:24:27.240 --> 00:24:29.200]   They'll come up with every reason it doesn't work
[00:24:29.200 --> 00:24:30.540]   and society does that to us.
[00:24:30.540 --> 00:24:32.520]   At some point, we switch from doing things we love
[00:24:32.520 --> 00:24:35.000]   because kids understand purpose
[00:24:35.000 --> 00:24:36.960]   and we start doing what we're supposed to.
[00:24:36.960 --> 00:24:38.240]   We're supposed to get a job,
[00:24:38.240 --> 00:24:39.480]   we're supposed to be professionals,
[00:24:39.480 --> 00:24:41.800]   we're supposed to make lots of money.
[00:24:41.800 --> 00:24:44.120]   So a good way to start thinking about your purpose anchors
[00:24:44.120 --> 00:24:46.720]   is to go back to your joys of childhood
[00:24:46.720 --> 00:24:49.120]   and start thinking about what lit you up then.
[00:24:49.120 --> 00:24:52.560]   And last but not least, another technique
[00:24:52.560 --> 00:24:54.040]   and one of the last I wanna talk about
[00:24:54.040 --> 00:24:55.360]   is the spaghetti method.
[00:24:55.360 --> 00:24:56.600]   So let's say you're doing all this,
[00:24:56.600 --> 00:24:58.180]   you're using the art of subtraction,
[00:24:58.180 --> 00:24:59.440]   you're doing your life review,
[00:24:59.440 --> 00:25:01.100]   you're thinking about the joys of childhood
[00:25:01.100 --> 00:25:03.960]   and you still can't come up with something
[00:25:03.960 --> 00:25:06.260]   that feels purposeful for you,
[00:25:06.260 --> 00:25:07.480]   then use the spaghetti method.
[00:25:07.480 --> 00:25:08.960]   Throw a bunch of stuff up against the wall
[00:25:08.960 --> 00:25:10.580]   and see what sticks.
[00:25:10.580 --> 00:25:12.440]   This means say yes to activities
[00:25:12.440 --> 00:25:14.000]   you don't normally say yes to.
[00:25:14.000 --> 00:25:17.640]   Hang out with people you don't normally hang out with.
[00:25:17.640 --> 00:25:20.660]   Do things you don't normally do.
[00:25:20.660 --> 00:25:22.960]   And by doing that,
[00:25:22.960 --> 00:25:26.360]   you're opening yourself up to experiencing new things
[00:25:26.360 --> 00:25:29.520]   and some of them may be joyful and if they are,
[00:25:29.520 --> 00:25:32.920]   that's a beautiful place to start building a life of purpose
[00:25:32.920 --> 00:25:35.220]   around some of those things.
[00:25:35.220 --> 00:25:39.820]   So that's how you start finding purpose anchors
[00:25:39.820 --> 00:25:42.540]   and build a life of purpose around you.
[00:25:42.540 --> 00:25:45.280]   Now I imagine many of you here listening
[00:25:45.280 --> 00:25:47.780]   and you're saying, okay, all of this sounds great
[00:25:47.780 --> 00:25:50.400]   but what about legacy?
[00:25:50.400 --> 00:25:52.840]   What about impact?
[00:25:52.840 --> 00:25:56.200]   What about changing the world?
[00:25:56.200 --> 00:26:01.160]   So let me tell you about my maternal grandfather.
[00:26:01.160 --> 00:26:07.320]   My maternal grandfather died years before I was born
[00:26:07.320 --> 00:26:10.720]   and he loved math.
[00:26:11.920 --> 00:26:13.680]   His little P purpose was math
[00:26:13.680 --> 00:26:16.980]   and because he loved math so much, he became a CPA.
[00:26:16.980 --> 00:26:21.160]   And back in the 1950s when my mom was a little girl,
[00:26:21.160 --> 00:26:22.680]   she would sit on his lap
[00:26:22.680 --> 00:26:24.280]   and he would have his spreadsheets out
[00:26:24.280 --> 00:26:25.900]   because right back then there was no computers.
[00:26:25.900 --> 00:26:27.720]   They were literally spreadsheets and you had a pencil
[00:26:27.720 --> 00:26:30.160]   and you had to write everything in the boxes
[00:26:30.160 --> 00:26:35.160]   and he would explain to her what went into all the boxes.
[00:26:35.160 --> 00:26:40.840]   Now my mom saw her father lit up and excited
[00:26:40.840 --> 00:26:42.880]   and so she did what little kids do.
[00:26:42.880 --> 00:26:45.640]   She said, hmm, that's an interesting identity.
[00:26:45.640 --> 00:26:48.000]   Maybe I'll try on that identity for myself
[00:26:48.000 --> 00:26:50.000]   and see if it fits.
[00:26:50.000 --> 00:26:52.900]   And she did and she found that she loved math too.
[00:26:52.900 --> 00:26:54.120]   So guess what?
[00:26:54.120 --> 00:26:55.940]   My mom became a CPA.
[00:26:55.940 --> 00:27:00.240]   And when I was a kid, I tried on that identity
[00:27:00.240 --> 00:27:03.520]   and decided I liked math too and this was critical
[00:27:03.520 --> 00:27:06.140]   because right around the time my father died,
[00:27:06.140 --> 00:27:07.980]   I was diagnosed with a learning disability
[00:27:07.980 --> 00:27:10.100]   and I couldn't read.
[00:27:10.100 --> 00:27:12.680]   All my peers were starting on their beginning readers.
[00:27:12.680 --> 00:27:14.440]   There were all these reading groups
[00:27:14.440 --> 00:27:18.040]   and I was literally coloring in a coloring book
[00:27:18.040 --> 00:27:21.040]   and I would have thought I was dumb
[00:27:21.040 --> 00:27:23.920]   but there was one thing, one saving grace.
[00:27:23.920 --> 00:27:26.180]   See, I was good at math
[00:27:26.180 --> 00:27:28.520]   and so I might have been in the lowest reading group
[00:27:28.520 --> 00:27:30.480]   but I was in the top math group.
[00:27:30.480 --> 00:27:34.360]   And so this gave me the confidence and courage
[00:27:34.360 --> 00:27:36.600]   to realize if I could figure out math,
[00:27:36.600 --> 00:27:37.700]   I could figure out reading.
[00:27:37.700 --> 00:27:40.540]   So I got a bunch of tutors, eventually did.
[00:27:40.540 --> 00:27:43.380]   And if you think about it, I didn't become a CPA like my mom
[00:27:43.380 --> 00:27:45.740]   but I went into a highly mathematical field
[00:27:45.740 --> 00:27:49.460]   which is medicine and eventually I left medicine
[00:27:49.460 --> 00:27:51.880]   to do the financial independence movement
[00:27:51.880 --> 00:27:54.800]   to become a personal finance person
[00:27:54.800 --> 00:27:58.120]   but understanding that math was critical
[00:27:58.120 --> 00:28:00.100]   to figuring out my finances.
[00:28:00.100 --> 00:28:03.700]   But it really hit home one day
[00:28:03.700 --> 00:28:07.100]   when I was in the hospital and I was seeing a patient
[00:28:07.100 --> 00:28:09.840]   and this guy kept on getting readmitted over and over again.
[00:28:09.840 --> 00:28:13.580]   He was getting readmitted and he was totally dehydrated.
[00:28:13.580 --> 00:28:16.120]   He was on death's doorstep and it kept happening.
[00:28:16.120 --> 00:28:20.340]   And when I met him for the first time in the hospital,
[00:28:20.340 --> 00:28:21.560]   I took a look at his labs
[00:28:21.560 --> 00:28:24.660]   and I noticed a mathematical relationship
[00:28:24.660 --> 00:28:27.120]   between two of his lab results.
[00:28:27.120 --> 00:28:29.760]   And it clicked in my brain because I loved math.
[00:28:29.760 --> 00:28:33.100]   And I realized that he had a rare disease,
[00:28:33.100 --> 00:28:35.340]   a disease that was actually fairly treatable
[00:28:36.340 --> 00:28:38.100]   and we put him on a medicine
[00:28:38.100 --> 00:28:40.980]   and he never got readmitted to the hospital again.
[00:28:40.980 --> 00:28:43.400]   And you know what his name was?
[00:28:43.400 --> 00:28:45.580]   It was Rabbi Simon.
[00:28:45.580 --> 00:28:49.900]   And Rabbi Simon eventually helped Chris.
[00:28:49.900 --> 00:28:53.380]   And so if you think about it,
[00:28:53.380 --> 00:28:57.860]   like a rock dropped into the ocean,
[00:28:57.860 --> 00:29:00.020]   a little bit of water was displaced
[00:29:00.020 --> 00:29:02.140]   by my maternal grandfather.
[00:29:02.140 --> 00:29:05.820]   And over the years, that displacement grew,
[00:29:05.820 --> 00:29:09.500]   added on to other waves and became really big at times.
[00:29:09.500 --> 00:29:10.940]   And then at other times it split
[00:29:10.940 --> 00:29:13.100]   into a bunch of smaller waves.
[00:29:13.100 --> 00:29:15.700]   And decades and decades later,
[00:29:15.700 --> 00:29:18.060]   hundreds of miles away,
[00:29:18.060 --> 00:29:23.060]   those waves are still reaching the beach
[00:29:23.060 --> 00:29:27.900]   and changing people's lives.
[00:29:27.900 --> 00:29:32.220]   And so my goal for all of you
[00:29:32.220 --> 00:29:34.900]   is to develop a sense of little p purpose.
[00:29:34.900 --> 00:29:37.980]   My goal is for that little p purpose
[00:29:37.980 --> 00:29:41.180]   to cause you to change the people around you.
[00:29:41.180 --> 00:29:46.580]   My goal is that you all will create an impact
[00:29:46.580 --> 00:29:51.580]   and a legacy that endures far past your lifespans.
[00:29:51.580 --> 00:29:59.560]   In closing, my maternal grandfather's name is Morris Adler.
[00:29:59.560 --> 00:30:02.660]   It's probably the first time
[00:30:02.660 --> 00:30:04.940]   anyone has said his name this year.
[00:30:04.940 --> 00:30:08.140]   He died in the 1960s.
[00:30:08.140 --> 00:30:11.500]   I was born in 1973.
[00:30:11.500 --> 00:30:14.620]   And one of you hearing these stories right now
[00:30:14.620 --> 00:30:18.620]   will go out and change your lives.
[00:30:18.620 --> 00:30:22.060]   And Morris Adler's legacy will live.
[00:30:22.060 --> 00:30:26.420]   And so can yours.
[00:30:26.420 --> 00:30:29.480]   Thank you.
[00:30:29.480 --> 00:30:32.640]   (audience applauding)
[00:30:32.640 --> 00:30:33.640]   - Thank you.
[00:30:33.640 --> 00:30:42.400]   Thank you, Jordan, for sharing your insights.
[00:30:42.400 --> 00:30:44.320]   Again, Christine and I are walking around
[00:30:44.320 --> 00:30:46.240]   collecting questions that you've written.
[00:30:46.240 --> 00:30:48.640]   Feel free to raise your hand, we'll walk over.
[00:30:48.640 --> 00:30:50.360]   So some of the questions, Jordan.
[00:30:50.360 --> 00:30:53.720]   What one question from the Hospice Life Review
[00:30:53.720 --> 00:30:58.080]   do you think is most helpful for finding a purpose anchor?
[00:30:59.920 --> 00:31:02.600]   - So Hospice Life Reviews,
[00:31:02.600 --> 00:31:04.120]   there are literally 20, 30 questions.
[00:31:04.120 --> 00:31:06.400]   It goes through childhood and young adulthood
[00:31:06.400 --> 00:31:07.880]   and et cetera, et cetera.
[00:31:07.880 --> 00:31:12.880]   But the one sentencer is if I were to find out tomorrow
[00:31:12.880 --> 00:31:16.260]   that I was gonna die within weeks,
[00:31:16.260 --> 00:31:17.680]   what would I always regret
[00:31:17.680 --> 00:31:20.540]   never having the energy, courage, or time to do?
[00:31:20.540 --> 00:31:22.840]   So it's really the regret question.
[00:31:22.840 --> 00:31:25.480]   And again, I wanna encourage all of you
[00:31:25.480 --> 00:31:29.880]   to turn the concept of regret around into purpose.
[00:31:29.880 --> 00:31:33.120]   Regret and people who have agency and time
[00:31:33.120 --> 00:31:36.100]   is deeply purposeful.
[00:31:36.100 --> 00:31:39.400]   - Well, and thank you.
[00:31:39.400 --> 00:31:42.800]   So a followup, can you share some of the most surprising
[00:31:42.800 --> 00:31:45.560]   regrets you've heard, both good and bad?
[00:31:45.560 --> 00:31:48.960]   - You know, it's funny because regret
[00:31:48.960 --> 00:31:52.040]   is so variable on the person.
[00:31:52.040 --> 00:31:53.320]   So I give you that question.
[00:31:53.320 --> 00:31:55.280]   What would you regret never having the energy,
[00:31:55.280 --> 00:31:56.240]   courage, or time to do?
[00:31:56.240 --> 00:31:59.440]   But the way everyone answers that is so individualized.
[00:31:59.440 --> 00:32:04.000]   So for me, I had to face that question myself.
[00:32:04.000 --> 00:32:06.280]   And I knew, and I always knew this,
[00:32:06.280 --> 00:32:09.400]   but never would admit to it until I did,
[00:32:09.400 --> 00:32:12.440]   is I would have regret not having written a book
[00:32:12.440 --> 00:32:14.080]   and published it professionally
[00:32:14.080 --> 00:32:15.480]   'cause I didn't wanna just self-publish it.
[00:32:15.480 --> 00:32:17.720]   I wanted to traditionally publish it.
[00:32:17.720 --> 00:32:18.920]   So that was for me.
[00:32:18.920 --> 00:32:20.680]   For other people, it really spans.
[00:32:20.680 --> 00:32:22.240]   For some people, it's a hobby.
[00:32:22.240 --> 00:32:25.800]   It's like, I'm pissed off I never got that 1950 Chevy
[00:32:25.800 --> 00:32:28.200]   and fixed it up and spent the summer
[00:32:28.200 --> 00:32:31.000]   enjoying myself driving it around.
[00:32:31.000 --> 00:32:32.320]   For other people, it's relationships.
[00:32:32.320 --> 00:32:35.080]   I regret that I never fixed that relationship
[00:32:35.080 --> 00:32:36.320]   that went awry.
[00:32:36.320 --> 00:32:39.400]   Sometimes it's big.
[00:32:39.400 --> 00:32:42.000]   I wish I wasn't so afraid that I didn't go
[00:32:42.000 --> 00:32:44.080]   and try to climb Mount Everest.
[00:32:44.080 --> 00:32:48.340]   The answers are incredibly varied.
[00:32:48.340 --> 00:32:50.640]   And the thing is, they're incredibly personal.
[00:32:51.480 --> 00:32:54.240]   We have a problem here in the United States.
[00:32:54.240 --> 00:32:56.800]   We are sold a vision of purpose,
[00:32:56.800 --> 00:32:58.660]   and usually it's sold to us by two different groups.
[00:32:58.660 --> 00:33:01.600]   One is influencers, and the other is marketers.
[00:33:01.600 --> 00:33:03.840]   And the problem with both influencers and marketers
[00:33:03.840 --> 00:33:05.640]   is they're trying to sell us something.
[00:33:05.640 --> 00:33:07.720]   They're trying to tell you you need six-pack abs,
[00:33:07.720 --> 00:33:09.040]   or you need to travel the world,
[00:33:09.040 --> 00:33:10.800]   or you have to wear designer clothes,
[00:33:10.800 --> 00:33:14.380]   or whatever it is, because they wanna make money on you.
[00:33:14.380 --> 00:33:18.660]   The problem, however, is that a lot of times
[00:33:18.660 --> 00:33:20.700]   it's easier for us to eclipse
[00:33:20.700 --> 00:33:23.640]   and to take on other people's sense of purpose
[00:33:23.640 --> 00:33:26.240]   than to actually build our own.
[00:33:26.240 --> 00:33:29.580]   But I would guess every single person here,
[00:33:29.580 --> 00:33:30.900]   in their heart of hearts,
[00:33:30.900 --> 00:33:34.240]   if they were to close their eyes and really think about it,
[00:33:34.240 --> 00:33:36.460]   understands what burning wish and desire
[00:33:36.460 --> 00:33:38.420]   they really have on the inside,
[00:33:38.420 --> 00:33:40.020]   what they really wanna do with themselves,
[00:33:40.020 --> 00:33:42.020]   who they really wanna be.
[00:33:42.020 --> 00:33:45.040]   And a lot of us are just incredibly afraid to face that.
[00:33:46.680 --> 00:33:49.640]   My message to you is you will regret that
[00:33:49.640 --> 00:33:53.580]   if you don't, at some point,
[00:33:53.580 --> 00:33:56.480]   try to think about who you really wanna be in this world.
[00:33:56.480 --> 00:34:00.140]   But the amazing thing is the way you become that person
[00:34:00.140 --> 00:34:01.280]   is by doing the thing.
[00:34:01.280 --> 00:34:05.200]   It's not by buying the thing, it's by doing the thing.
[00:34:05.200 --> 00:34:07.180]   The way you become a writer is you write,
[00:34:07.180 --> 00:34:10.680]   whether you're successful or you quote-unquote fail.
[00:34:10.680 --> 00:34:12.720]   It's not about the goal, it's about the process.
[00:34:12.720 --> 00:34:14.840]   The way you become the best you
[00:34:14.840 --> 00:34:16.720]   is to do the thing you wanna do
[00:34:16.720 --> 00:34:18.960]   and be deeply engaged in the process.
[00:34:18.960 --> 00:34:21.040]   And it almost always comes out right.
[00:34:21.040 --> 00:34:24.460]   - So Lynn, thank you.
[00:34:24.460 --> 00:34:25.300]   Changing topics,
[00:34:25.300 --> 00:34:29.280]   and this doesn't seem to get enough coverage.
[00:34:29.280 --> 00:34:33.000]   How should folks consider preparing for cognitive decline?
[00:34:33.000 --> 00:34:36.000]   - Here's the thing.
[00:34:36.000 --> 00:34:37.980]   Cognitive decline happens.
[00:34:37.980 --> 00:34:39.840]   I mean, I'm 51 and I can already tell
[00:34:39.840 --> 00:34:41.280]   I can't do things the way I could do them.
[00:34:41.280 --> 00:34:43.520]   I love math, but my ability to do math in my head
[00:34:43.520 --> 00:34:45.600]   is much worse than it was before.
[00:34:45.600 --> 00:34:48.560]   So cognitive decline is continuous.
[00:34:48.560 --> 00:34:52.080]   I don't think besides staying healthy, right?
[00:34:52.080 --> 00:34:54.060]   Eating well, exercising, not smoking,
[00:34:54.060 --> 00:34:56.480]   taking care of yourself, all the basics, right?
[00:34:56.480 --> 00:34:59.340]   It's about all we can do to help with cognitive decline.
[00:34:59.340 --> 00:35:03.600]   Keeping our brains engaged, being happy,
[00:35:03.600 --> 00:35:06.040]   experiencing love, like all the good, easy stuff.
[00:35:06.040 --> 00:35:09.360]   I think the caveat is that
[00:35:09.360 --> 00:35:11.520]   since we can't fix cognitive decline,
[00:35:11.520 --> 00:35:14.080]   we can surround ourselves with people
[00:35:14.080 --> 00:35:17.160]   who know who we are and what we value
[00:35:17.160 --> 00:35:19.140]   and will make good decisions for us
[00:35:19.140 --> 00:35:21.240]   if we're not able to make those decisions.
[00:35:21.240 --> 00:35:24.180]   Because ultimately,
[00:35:24.180 --> 00:35:28.040]   if we ever get to the point
[00:35:28.040 --> 00:35:29.920]   where we can't make those good decisions,
[00:35:29.920 --> 00:35:31.780]   we want other people to make decisions
[00:35:31.780 --> 00:35:34.140]   that reflect the dignity of who we are.
[00:35:34.140 --> 00:35:37.320]   And so I think the best thing we can do
[00:35:37.320 --> 00:35:40.240]   is have those conversations with our loved ones,
[00:35:40.240 --> 00:35:42.080]   show them our sense of purpose
[00:35:42.080 --> 00:35:44.480]   and who we are and what our intentions are,
[00:35:44.480 --> 00:35:45.760]   and make sure they know
[00:35:45.760 --> 00:35:48.720]   that if they ever have to make decisions for us,
[00:35:48.720 --> 00:35:50.760]   they can use those intentions
[00:35:50.760 --> 00:35:53.720]   so we can experience dignity
[00:35:53.720 --> 00:35:55.560]   even when, unfortunately, cognitively,
[00:35:55.560 --> 00:35:58.280]   we don't necessarily have that option.
[00:35:58.280 --> 00:35:59.600]   - Thank you.
