
[00:00:00.000 --> 00:00:10.240]   Hi, friends. Welcome back to another episode of The Everyday Educator. We are so excited
[00:28:04.780 --> 00:28:11.200]   thrive in life. But I never would have known that about myself had I not been given the autonomy and
[00:28:11.200 --> 00:28:16.240]   trained how to create a schedule. So I just wanted to put that out there in case people were like,
[00:28:16.240 --> 00:28:22.260]   oh, is this too hard for kids? It is difficult. However, it might help you with challenging parenting
[00:28:22.260 --> 00:28:28.920]   things if they know what it takes for them to live a life that they love. And I loved it. And
[00:28:28.920 --> 00:28:33.540]   therefore, I want to give my children what I was given. But I don't think I would have
[00:28:33.540 --> 00:28:40.400]   been able to draw that conclusion had I not worked through the scheduling part as well as the scholastic
[00:28:40.400 --> 00:28:45.680]   part. So I just want to put that out there. That's really smart. Yeah. That's really good. That's
[00:28:45.680 --> 00:28:54.400]   really good. And when you asked me the question, you said, how did your rhythm change? And it is
[00:28:54.400 --> 00:29:01.680]   different. I mean, with younger children, like pre-challenged kids, you probably are setting the
[00:29:01.680 --> 00:29:08.180]   schedule for them because you do a lot of them. And here's the deal. People might think that everything
[00:29:08.180 --> 00:29:15.980]   in life revolves around children, but it shouldn't. And so there are other responsibilities that mamas have,
[00:29:15.980 --> 00:29:21.620]   that mamas and daddies have. And so they need their, when they're young, their schooling needs to follow
[00:29:21.620 --> 00:29:29.100]   your, not that you don't take their personal rhythms into account. And if they really can't wake up at
[00:29:29.100 --> 00:29:35.820]   eight o'clock, then maybe you guys start school at nine 30 and that's fine. But, but it does change,
[00:29:35.860 --> 00:29:43.700]   you know, the schedules that we make for little kids may become the rhythms that our older children
[00:29:43.700 --> 00:29:48.700]   follow. Um, so it is different for littles, middles and olders.
[00:29:48.700 --> 00:29:54.920]   Mm-hmm. And I wanted to add to the discussion about the olders that, you know, as they're making,
[00:29:54.920 --> 00:29:59.040]   learning to make their own schedule, it's a good opportunity to let some natural consequences happen.
[00:29:59.340 --> 00:30:04.760]   Yes. You know, to let them feel it. Yeah. Sometimes it does. Like sometimes they might need to miss
[00:30:04.760 --> 00:30:10.040]   their sports for that evening or their whatever, if they made a poor choice, you know, you don't have
[00:30:10.040 --> 00:30:16.900]   to beat them over the head with it. You just let it happen. And maybe when it's dust is settled,
[00:30:16.900 --> 00:30:21.640]   you can say, well, how can we prevent this from happening? Right. Yeah. That was sad. And I know you
[00:30:21.640 --> 00:30:28.060]   hated to miss it. I appreciate that, you know, you took responsibility for the work of being a good
[00:30:28.060 --> 00:30:32.760]   community member and you got your stuff done, but let's not let it happen again. What could we do?
[00:30:32.760 --> 00:30:38.620]   Yeah. That's really smart, Emily. I love it. Very good. Well, I know this show is called Everyday
[00:30:38.620 --> 00:30:43.140]   Educator and we really do believe that learning is a lifestyle. It's not just something that we say.
[00:30:44.140 --> 00:30:51.920]   So sometimes I find that people challenge, they find it challenging to wrap their minds around
[00:30:51.920 --> 00:30:59.140]   what is school, what is a part of our routine and what is not. So I thought maybe we could expand this
[00:30:59.140 --> 00:31:06.700]   conversation even beyond getting the academics done into things like chores or, you know, Bible study,
[00:31:06.700 --> 00:31:11.940]   just all of the things that happen in your day, because of course it's all centered around God.
[00:31:12.560 --> 00:31:17.360]   Um, so what did you guys do for chores or what are you doing right now for chores? Do you consider
[00:31:17.360 --> 00:31:23.520]   that to be a part of your official homeschooling, Emily? I mean, it's, it's a part of our life is
[00:31:23.520 --> 00:31:29.120]   chores. And the thing about scheduling and routines is they do change so, so much. I know we've already
[00:31:29.120 --> 00:31:34.660]   established that. That's why we're all in different stages here on the same podcast to kind of
[00:31:34.660 --> 00:31:39.660]   demonstrate that, but it really does change so much. And so chores is one of those things that I'm
[00:31:40.300 --> 00:31:44.940]   constantly kind of reevaluating, like, how can I make this work? It's, it worked for a while and it
[00:31:44.940 --> 00:31:51.660]   doesn't work anymore. But, um, one thing that has worked for years for us is we have Saturday chores
[00:31:51.660 --> 00:31:58.380]   and that's when they, all the kids and it's age appropriate. And we've shuffled the different chores
[00:31:58.380 --> 00:32:03.060]   around some over the years, but they do the big chores, like the vacuuming of the house, the cleaning
[00:32:03.060 --> 00:32:08.880]   of the bathrooms, the, um, indexing of the windows, the washing the floors, that those things, they all
[00:32:08.880 --> 00:32:14.740]   have their things and they have to accomplish all of that before they have their weekend screen time.
[00:32:14.740 --> 00:32:21.560]   So we, we limit screen time to the weekends. And so they're, my kids are highly motivated by
[00:32:21.560 --> 00:32:27.220]   screen time. So they, they do their chores, but they also, this is, this is something that surprises
[00:32:27.220 --> 00:32:33.360]   some people. My kids have done their own laundry since they were five. My daughter has been doing it
[00:32:33.360 --> 00:32:39.960]   since she was about three. So we do have front loading machines, but I, I tell you, I think even if our
[00:32:39.960 --> 00:32:43.820]   front loader craps out and we get a top loader, I would just get a step stool and a grabber.
[00:32:43.820 --> 00:32:50.360]   Yeah. Yeah. Yeah. It does work beautifully, but they take care of their own laundry. So they each
[00:32:50.360 --> 00:32:56.020]   have a day that they do their laundry and that's a chore every week that they do. And also I, I don't
[00:32:56.020 --> 00:33:00.980]   care how they fold. I just, they need to get into the drawers. It needs to get somewhere. They can
[00:33:00.980 --> 00:33:05.660]   stuff them in. I do not care. We don't separate colors. I know some people that are like their minds
[00:33:05.660 --> 00:33:12.120]   are blowing right now, but not just everything in one load. We don't buy clothes that are,
[00:33:12.120 --> 00:33:16.740]   that are so fussy that we need to pull them out because of this, I want my kids to be able to do
[00:33:16.740 --> 00:33:21.400]   their own laundry. Right. And they wash them and then they stuff them back in their drawers. They
[00:33:21.400 --> 00:33:29.400]   get 24 hours to complete that cycle. And it is wonderful. Will you bring that down? For those
[00:33:29.400 --> 00:33:34.100]   younger girls in the room, I haven't, I have an idea of what you could have done. This is one of my
[00:33:34.100 --> 00:33:40.500]   goals for Leo next year. Okay. Okay. There'll be four in the fall. Yeah. How did you train it?
[00:33:40.500 --> 00:33:44.960]   That's what I want to know. How did you? Yeah. Cause that's earlier than I did it. So yeah,
[00:33:44.960 --> 00:33:49.420]   let me, let me hear it. So everybody has their own laundry basket in their own rooms. That's one thing
[00:33:49.420 --> 00:33:54.680]   they're collecting their own laundry all week and having it also be like the same day of the week means
[00:33:54.680 --> 00:34:00.820]   that I know you only need eight pairs of undies, you know, like one extra because you're going to do it
[00:34:00.820 --> 00:34:05.900]   every week. And that, so it really helps me know how many, how many pairs of clothes they need also.
[00:34:05.900 --> 00:34:10.780]   But so on that day of the week, sometime in the morning, I used to have to remind them that they
[00:34:10.780 --> 00:34:16.020]   pretty much all remember at this point. They, so how do you train them? I, you said, I would walk in
[00:34:16.020 --> 00:34:22.180]   there with them with their laundry basket, you know, help them shove it in, show them how. So for a lot
[00:34:22.180 --> 00:34:28.320]   of years I would have to do the soap. They'd be like, mom, so because they couldn't manage the giant
[00:34:28.320 --> 00:34:36.500]   jug. Um, they can all do that now. So they put the soap in, they start. So, Oh, I had, um, I had cut
[00:34:36.500 --> 00:34:42.760]   out little arrows and taped them to the thing. So these are the buttons that you push. And if there would
[00:34:42.760 --> 00:34:46.800]   have been a specific order, I would have numbered them. There wasn't, there's not a specific order on
[00:34:46.800 --> 00:34:51.860]   mine. So I had, you know, the stickers, they know all that now, but I had forgotten because
[00:34:51.860 --> 00:34:58.920]   they're gone. All those, they're gone. But yeah, stickers to know how to do it. And then, um, they
[00:34:58.920 --> 00:35:03.760]   would move it moving. It's the easiest thing and starting the dryer is super easy. The harder, the
[00:35:03.760 --> 00:35:11.060]   harder part was folding. Yes. Because some, my daughter used to want to fold, but it would exhaust
[00:35:11.060 --> 00:35:16.720]   her. It was so much work for a three-year-old, you know, like I have some adorable pictures of
[00:35:16.720 --> 00:35:21.280]   folding her clothes and she's got these beautiful little piles, but she peters out after 30 minutes.
[00:35:21.280 --> 00:35:27.040]   Who wouldn't? Peter out folding clothes for 30 minutes. Um, so then I just started teaching her
[00:35:27.040 --> 00:35:34.240]   kind of quicker folding methods or just stuffing. Um, and my, it's so funny. My third born is excellent
[00:35:34.240 --> 00:35:40.380]   at folding clothes, but he just doesn't want to take the time. He's actually like meticulous. If he's
[00:35:40.380 --> 00:35:46.040]   slow, but he is my shover, man, he barely gets the stuff in the right drawer. I don't care.
[00:35:46.040 --> 00:35:52.740]   You let him decide what's important to him. If it's important enough to them, they'll figure it out
[00:35:52.740 --> 00:36:01.080]   and they'll spend the time. Otherwise you can't make them care. So just let that go. Yeah.
[00:36:01.080 --> 00:36:03.000]   That's so good. I love it.
[00:36:03.000 --> 00:36:05.960]   Were chores part of your homeschool day? Like, is this?
[00:36:05.960 --> 00:36:12.340]   Um, yes. Everybody had certain things that they had to do every morning. We had a dog. And so
[00:36:12.340 --> 00:36:18.300]   somebody is always feeding the dog. Somebody is always, um, um, clearing the breakfast dishes and
[00:36:18.300 --> 00:36:23.900]   loading the dishwasher. They had, I, we are make your bed every day people. And so they were expected
[00:36:23.900 --> 00:36:31.480]   to make their bed and the floor has to be, well, the things have to be put away every night. So we
[00:36:31.480 --> 00:36:37.140]   all did that. But in the morning, um, don't leave your clothes. Do not leave your clothes. If it took
[00:36:37.140 --> 00:36:42.960]   you four tries to find the outfit you wanted, the other three better be put away. Um, and so then they
[00:36:42.960 --> 00:36:48.600]   would come down, um, um, and they did their own laundry from about double digits. When they hit
[00:36:48.600 --> 00:36:54.520]   double digits, they had to do their own. And it, for me, it was because they started getting picky
[00:36:54.520 --> 00:36:58.800]   about, well, I don't want this to be washed with this. And I said, well, then you need to be in charge
[00:36:58.800 --> 00:37:04.620]   as I'm out. Cause I'm not, I'm not going to be that picky. I'm going to do mine and daddy's
[00:37:04.620 --> 00:37:13.040]   and you do yours. Um, and so I, they did have chores that they had to do every day. And we did
[00:37:13.040 --> 00:37:19.760]   the Saturday chore thing too. So your big chores, the big clean the bathroom, um, vacuum and mop
[00:37:19.760 --> 00:37:25.000]   help daddy in the yard. Uh, cause he didn't have a boy. So we all helped with the yard work. Um,
[00:37:25.000 --> 00:37:29.100]   but I will tell you this. Um,
[00:37:29.760 --> 00:37:38.020]   when I can remember when my oldest graduated from high school, Lee was doing a podcast and she said,
[00:37:38.020 --> 00:37:42.780]   I want you to come on and tell me all the things that you were happy that you did and all the things
[00:37:42.780 --> 00:37:50.960]   that you regretted. And what I told her then I said, I regret that I did not make a bigger deal
[00:37:50.960 --> 00:37:59.640]   out of learning how to do some of the big chores. Like, I don't think my oldest really learned how to
[00:37:59.640 --> 00:38:04.460]   iron. Now, lots of people now are thinking, Oh yeah, I don't iron. I don't iron. But there's
[00:38:04.460 --> 00:38:09.880]   some situations where you need to be able to iron something. So, and, and there were, there were big
[00:38:09.880 --> 00:38:17.400]   cooking. There are certain, um, big things that she didn't know how to cook. And, and so I look back
[00:38:17.400 --> 00:38:29.520]   and think, I wish I had spent more intentional time on home maintenance and on big chores. Now I did at
[00:38:29.520 --> 00:38:39.120]   one point when my younger daughter, um, was about 11, I was traveling some for CC and my husband,
[00:38:39.120 --> 00:38:45.980]   he loves to eat, but he, he could also take it or leave it. He loves everything that I cook and he's
[00:38:45.980 --> 00:38:51.700]   always very appreciative. But I mean, his mom was not a big cook. And so he was just like, I mean,
[00:38:51.760 --> 00:38:58.000]   a sandwich or soup, that's fine. My older daughter would rather do almost anything than eat. It's not
[00:38:58.000 --> 00:39:03.260]   that she doesn't like food. It's that she likes a lot of other things more. So when I was gone,
[00:39:03.260 --> 00:39:09.240]   I would call home and my younger daughter would say, they don't feed me. And I'm like, honey,
[00:39:09.240 --> 00:39:15.320]   I mean, this can't be the truth. And so she would say, I go and say to daddy, what are we having?
[00:39:15.320 --> 00:39:19.860]   And he says, I don't know. What do you want? And so I would ask Stephanie, what do you want? And she
[00:39:19.860 --> 00:39:27.300]   never knows. And so, and so I'm like, okay, so a, I know daddy's not starving you, but I do believe
[00:39:27.300 --> 00:39:32.320]   that daddy doesn't care and that sister doesn't care. And so I said, I'm going to teach you. I was
[00:39:32.320 --> 00:39:37.640]   never gone from home more than three days in a row. So I taught her to cook three things. And I said,
[00:39:37.700 --> 00:39:44.360]   look, when you're getting hungry, you go and fix it. And when it's ready, you tell them and they will
[00:39:44.360 --> 00:39:49.020]   come. They won't like it. They will. They don't have to fix it. They don't have to decide. They just
[00:39:49.020 --> 00:39:56.360]   come. And so she, right. And so something good, plenty of it, hot and on time. That's what I used to hear
[00:39:56.360 --> 00:40:06.640]   lots. Um, and so I did, I did teach my younger daughter to cook earlier. Um, and it was self
[00:40:06.640 --> 00:40:14.340]   preservation for her. And, and, and so that, that is one of the ways that we did chores. Um, I think
[00:40:14.340 --> 00:40:19.380]   chores are important. I think it's important for kids to know that I think it's important for them to
[00:40:19.380 --> 00:40:24.180]   know how to take care of themselves, but I also think it's important for them to know that they have a
[00:40:24.180 --> 00:40:31.940]   responsibility, um, to the family. And that's part of, of loving your family. Well, is serving them by
[00:40:31.940 --> 00:40:35.520]   doing something on behalf of the family. Yeah.
[00:40:35.520 --> 00:40:46.420]   Hey, parents, are you interested in your challenge student earning college credit while they are doing
[00:40:46.420 --> 00:40:54.160]   the work of the classical conversations challenge program? The concurrent enrollment program might
[00:40:54.160 --> 00:41:01.620]   be just what your family is looking for. You do challenge coursework and earn college credit.
[00:41:01.620 --> 00:41:09.260]   It's a flexible opportunity from an accredited Christian university that honors our homeschool
[00:41:09.260 --> 00:41:16.640]   families and the program parameters of the challenge guide. Your student can remain in community
[00:41:16.640 --> 00:41:23.920]   while earning college credit for the work they're already doing, which means community and mentoring
[00:41:24.140 --> 00:41:31.900]   stay in place while they continue to practice the skills of learning through college. The students
[00:41:31.900 --> 00:41:39.960]   are assessed by assessors with Rubik's classically minded standards for study and assessment. There's some
[00:41:39.960 --> 00:41:47.100]   flexibility in number of credits or courses, and there's the potential for earning an associate's degree
[00:41:47.100 --> 00:41:56.460]   during your students' challenge years. Meet with a dedicated CC plus advisor and personalize this program for your
[00:41:56.460 --> 00:42:17.080]   student. Want to know more? Go to classicalconversationsplus.com forward slash concurrent dash enrollment dash program. Let me say that one more time so you'll be sure to end up in the right place to get your information.
[00:42:17.080 --> 00:42:28.440]   classicalconversationsplus.com forward slash concurrent. Classicalconversationsplus.com forward slash concurrent dash enrollment dash program.
[00:42:30.620 --> 00:42:56.460]   And it's such an integral part of honestly, not to make this sound too dramatic, but just to be honest with you guys, it's such an integral part of what it is like to be human and human in the way that God intended. Like when you go all the way back to Genesis, he gives you dominion over things. That's like the first meeting that he has with them is, hey, I want you to name this stuff. I want you to care for this stuff.
[00:42:56.460 --> 00:43:12.460]   And it's been fascinating with, just for me to watch my son and the way that he responds when he knows how to do something, even if it is, especially actually, especially if it's a very difficult thing that most people would consider a chore.
[00:43:12.460 --> 00:43:32.660]   It gives him this sense of ownership and he's so proud. And the other day I wanted him to clean up his toys and I realized, okay, you really got to frame this well. I mean, sometimes it's just do what I say. But I told him to clean up. And that's one of his choices that he clears the floor because we're not having tripping hazards.
[00:43:32.660 --> 00:43:49.820]   And I'm pregnant right now. A lot of it is like, hey, remember, we're practicing brothers here. Can't be anything on this floor. And he was just giving me a little bit of resistance over it. And finally, I forgot. I remembered our mantra, which is don't give up.
[00:43:50.660 --> 00:43:56.660]   And so he started saying from the other room, because I got my own chores to do. I started saying, don't give up. I believe in you.
[00:43:56.660 --> 00:44:18.580]   And it flipped a switch in his mind. And suddenly it was this thing to achieve rather than this thing that my mom wants me to do. And he was so proud. But I guess I want to highlight that to say that the mindset behind why we have our children doing things or why we do things is so powerful.
[00:44:18.660 --> 00:44:35.060]   If it's just, oh, we have to X, Y, Z. You're not going to nurture a person within yourself or outside of yourself and your children who really takes that ownership and wants to continue that trait or whatever that thing is on.
[00:44:35.060 --> 00:44:45.340]   But if they have a good reason behind it, even if it is as simple as, hey, I want the satisfaction of a job well done, that is so much more motivating.
[00:44:46.040 --> 00:44:52.600]   And it just spoke volumes to me. I said, okay, I'm going to watch the way I talk. It was so easy. It took no energy for me.
[00:44:52.600 --> 00:44:59.740]   You know, but it got the job done. In five seconds, we were done and we were moving on. And I had been working on that for 10 minutes, you know.
[00:44:59.740 --> 00:45:00.940]   Wow. Nice.
[00:45:00.940 --> 00:45:01.580]   You know what I'm saying?
[00:45:01.580 --> 00:45:03.120]   That's really smart.
[00:45:03.120 --> 00:45:12.200]   You learn. You learn to frame things. You learn your children and their mindsets and how to frame things
[00:45:12.200 --> 00:45:16.420]   in such a way that you are setting them up for success.
[00:45:16.420 --> 00:45:24.680]   You know, my grandson is three and he actually likes to know a plan.
[00:45:24.680 --> 00:45:28.760]   Like most little kids melt down at transition.
[00:45:28.760 --> 00:45:33.820]   So for homeschoolers, it's always the transition times where things go off the rails.
[00:45:34.040 --> 00:45:39.280]   You know, you're having a great day, but now we need to move from math into reading and things hit the skids.
[00:45:39.280 --> 00:45:43.480]   And so he, if you say, okay, Gideon, this is the plan.
[00:45:43.480 --> 00:45:50.560]   We are going to play with these blocks and then we're going to have a juice break and then we're going to clean up the blocks.
[00:45:50.560 --> 00:45:54.300]   And then Lolly's going to read you a story and then you're going to have to go home.
[00:45:54.300 --> 00:46:00.140]   Then that gives him all these things and he doesn't whine about it's time to go home.
[00:46:00.140 --> 00:46:01.220]   I don't want to go home.
[00:46:01.220 --> 00:46:02.700]   What was the plan?
[00:46:02.700 --> 00:46:03.360]   Okay.
[00:46:03.360 --> 00:46:06.900]   So if you will say, or I want my juice now, but what is the plan?
[00:46:06.900 --> 00:46:08.280]   And so he'll go back to that.
[00:46:08.280 --> 00:46:12.480]   And that's what I was saying earlier about the comfort and having some control.
[00:46:12.820 --> 00:46:13.200]   Yes.
[00:46:13.200 --> 00:46:14.900]   Yes.
[00:46:14.900 --> 00:46:26.120]   And when it comes to school time, having like a written visible schedule of some sort or plan or checklist or whatever works for your kid that they can see visually.
[00:46:26.120 --> 00:46:27.440]   Here's where we are.
[00:46:27.440 --> 00:46:28.640]   Here's what still needs to happen.
[00:46:28.640 --> 00:46:35.000]   And that's another place to give kids lots of independence and move them towards that.
[00:46:35.920 --> 00:46:43.020]   And also, Delise, what you were talking about was just reminding me of wanting to give our kids every opportunity to learn independence.
[00:46:43.020 --> 00:46:45.200]   And Lisa, you were talking about wanting them to learn how to cook.
[00:46:45.200 --> 00:46:58.580]   One thing I think that those of us who are really scheduled and regimented have more trouble with is inviting people to see what we're doing so I can show you how.
[00:46:58.580 --> 00:47:00.340]   Because we're so like, I need to get it done.
[00:47:00.340 --> 00:47:01.340]   I need to get it done.
[00:47:01.340 --> 00:47:02.300]   I need to get it done.
[00:47:02.300 --> 00:47:03.780]   You know, you're going to slow me down.
[00:47:04.180 --> 00:47:07.900]   So as much as we, you know, and other people have are super great at that.
[00:47:07.900 --> 00:47:10.560]   My dad is incredible at being like, hey, I'm doing this.
[00:47:10.560 --> 00:47:11.340]   Come watch.
[00:47:11.340 --> 00:47:13.220]   Let me show you how I'm doing this.
[00:47:13.220 --> 00:47:15.400]   He is so amazing at that.
[00:47:15.400 --> 00:47:16.200]   I love that.
[00:47:16.200 --> 00:47:20.260]   So we all have different strengths and weaknesses.
[00:47:20.260 --> 00:47:30.460]   But those of us who don't have that as a strength, we need to work harder at slowing down and looking for places where we can invite them in to just see what we're doing.
[00:47:30.860 --> 00:47:38.920]   You know, and how amazing if our kid asks or gives an opening, like your daughter, like, you were like, I need to teach you how to cook three meals.
[00:47:38.920 --> 00:47:42.840]   And my daughter came to me one day and said, I want to learn how to make cookies by myself.
[00:47:42.840 --> 00:47:44.840]   And I was like, that sounds fabulous.
[00:47:44.840 --> 00:47:46.780]   Because then I don't have to do it.
[00:47:47.640 --> 00:47:56.320]   So we worked, I like wrote up a recipe for her that had extra notes in there so that she could follow it verbatim because it was like her first recipe to ever follow.
[00:47:56.320 --> 00:47:57.700]   And it's fabulous.
[00:47:57.700 --> 00:47:59.780]   She makes the cookies for the family now.
[00:47:59.780 --> 00:48:00.420]   It's fantastic.
[00:48:00.420 --> 00:48:01.200]   That's so awesome.
[00:48:01.200 --> 00:48:01.760]   I know.
[00:48:01.760 --> 00:48:02.840]   That's really awesome.
[00:48:02.840 --> 00:48:03.500]   Yeah.
[00:48:03.500 --> 00:48:07.500]   So just looking for ways where they can be independent, giving them more independence.
[00:48:07.500 --> 00:48:10.060]   And throwing yourself down and up.
[00:48:10.060 --> 00:48:10.840]   Yes.
[00:48:10.840 --> 00:48:16.060]   I will say, this is really funny because this is just the stage of life I'm in.
[00:48:16.060 --> 00:48:17.420]   I just, I'm going to own it.
[00:48:18.060 --> 00:48:26.960]   I was not real good at that as a young mama because what you said, Emily, I'm, I just need to get her done.
[00:48:26.960 --> 00:48:32.440]   We have like 15 things in a day that probably could really only have handled 12.
[00:48:32.440 --> 00:48:37.560]   And so I'm just moving and I don't want to step on you.
[00:48:37.560 --> 00:48:38.220]   Okay.
[00:48:38.220 --> 00:48:41.020]   As a grandmother.
[00:48:41.020 --> 00:48:42.940]   So I'm speaking.
[00:48:42.940 --> 00:48:44.280]   That's exciting.
[00:48:44.280 --> 00:48:45.820]   I want to speak true.
[00:48:45.820 --> 00:48:47.120]   I want to speak life to you.
[00:48:47.780 --> 00:49:01.500]   As a grandmother, I have not, I know now that probably nine of those 15 things, none of us remember now.
[00:49:01.500 --> 00:49:14.700]   And, and it was the six, it's a couple of those six that if I had slowed down would have made the memory that my children hold on to.
[00:49:15.180 --> 00:49:20.480]   And, and, and with my grandchildren, I'm now slowing down.
[00:49:20.480 --> 00:49:26.900]   And so I'm like, I was making, the last time they were here, I was making cookies and Gideon said, I want to help.
[00:49:26.900 --> 00:49:32.820]   And I'm like, okay, this is not going to go well because he's going to want to touch all the ingredients and it's going to be everywhere.
[00:49:32.820 --> 00:49:34.100]   And, but you know what?
[00:49:34.100 --> 00:49:39.920]   I thought, but then I would get to spend more time with you because you would be standing up on the stool.
[00:49:39.920 --> 00:49:50.400]   And so we talked about what, what's, what's called this, you know, that's a tablespoon, that's a teaspoon, that's a spatula.
[00:49:50.640 --> 00:50:11.420]   But I just, I know I'm going to look back one day and I won't care that on, you know, June the 10th, I had a really clean kitchen floor.
[00:50:13.420 --> 00:50:19.840]   But I will remember that when Gideon was three, he helped me make cookies and he was proud.
[00:50:20.680 --> 00:50:24.640]   So let me just, let me just encourage you, slow down.
[00:50:24.640 --> 00:50:25.840]   It'll be okay.
[00:50:25.840 --> 00:50:37.860]   And what a great thought as we are wrapping up this show to really bring to the forefront of our minds, because we both want to be people of, of rhythm and structure responsible.
[00:50:37.860 --> 00:50:39.980]   I think that's really where this is coming from in our hearts.
[00:50:39.980 --> 00:50:41.960]   We want to be good stewards of our time.
[00:50:42.680 --> 00:50:50.320]   And being a good steward of your time also looks like choosing to slow down.
[00:50:50.320 --> 00:50:50.960]   The better thing.
[00:50:50.960 --> 00:50:54.900]   Reemptively deciding to have margin in your day.
[00:50:54.900 --> 00:50:55.140]   Yes.
[00:50:55.140 --> 00:50:59.440]   You haven't even touched on that yet, but that's an undercurrent in a lot of the things you heard us say.
[00:50:59.440 --> 00:51:06.080]   Just like, don't pack it so tight that if you drop one thing, the whole thing goes kapow.
[00:51:06.520 --> 00:51:09.100]   You gotta know how to do that.
[00:51:09.100 --> 00:51:11.740]   And, and, and that is a holy thing.
[00:51:11.740 --> 00:51:14.920]   That is something that the Lord has modeled for us.
[00:51:14.920 --> 00:51:16.520]   He always had margin.
[00:51:16.520 --> 00:51:21.280]   Like I love, I just finished reading Mark and I love looking at the way Jesus managed his time.
[00:51:21.280 --> 00:51:27.220]   Cause it's like, he both gets up early, but then he has space to turn around and say, hang on, who touched me?
[00:51:27.220 --> 00:51:30.740]   You know, and he's headed somewhere that says he has a plan.
[00:51:30.740 --> 00:51:31.620]   He has to go here.
[00:51:31.620 --> 00:51:32.600]   He's got to do that.
[00:51:32.880 --> 00:51:37.180]   Their structure, the prayer times at the tabernacle, we're at a specific time.
[00:51:37.180 --> 00:51:37.820]   They're on time.
[00:51:37.820 --> 00:51:38.780]   They're making it, you know?
[00:51:38.780 --> 00:51:42.500]   So it's not as though everything's just so loosey goosey.
[00:51:42.500 --> 00:51:46.220]   However, I know he's the God of the universe.
[00:51:46.220 --> 00:51:50.720]   We also call ourselves Christians and we're modeling our lives after him.
[00:51:50.720 --> 00:51:53.720]   And, and I think he can teach us to do that.
[00:51:53.720 --> 00:51:55.440]   I believe he can teach us to do that.
[00:51:55.440 --> 00:51:59.740]   So I love that there's room for both a plan and the flexibility.
[00:52:00.320 --> 00:52:05.580]   Ladies, as we close this conversation down, I have a feeling that there could be a mom listening
[00:52:05.580 --> 00:52:12.580]   who is feeling very overwhelmed and she knows she's drowning and she knows she needs to, you
[00:52:12.580 --> 00:52:16.980]   know, take the whole thing down to the studs and she's hoping to do that, but she doesn't
[00:52:16.980 --> 00:52:17.840]   know where to start.
[00:52:17.840 --> 00:52:23.380]   What would you say to a mom who needs just a little pep talk because she's got to do tomorrow
[00:52:23.380 --> 00:52:24.380]   and she's going to do tomorrow.
[00:52:24.680 --> 00:52:26.840]   But what would you say to that mom, Emily?
[00:52:26.840 --> 00:52:30.120]   I would tell her that, that it's going to be okay.
[00:52:30.120 --> 00:52:31.440]   Every season is different.
[00:52:31.440 --> 00:52:38.160]   And some seasons feel really crazy, even to those of us who appear to be scheduled and
[00:52:38.160 --> 00:52:38.800]   regimented.
[00:52:38.800 --> 00:52:44.980]   And I think I just, I like to encourage people who say that maybe being scheduled or routine
[00:52:44.980 --> 00:52:46.540]   oriented is not natural for them.
[00:52:46.920 --> 00:52:52.120]   I encourage them to kind of look, look at their days and see, figure out what, what are
[00:52:52.120 --> 00:52:57.320]   your priorities and how do you need to adjust things to make sure that those things happen?
[00:52:57.320 --> 00:53:01.500]   And then you can let the other things kind of fill in the spaces.
[00:53:01.980 --> 00:53:06.660]   So that being a starting point, and you're not, you're not going to go from feeling like
[00:53:06.660 --> 00:53:12.940]   a hot mess to super routine, you know, there's got to be some slow baby steps.
[00:53:12.940 --> 00:53:19.480]   So maybe it's even getting yourself out of bed first before the kids wake up.
[00:53:19.480 --> 00:53:23.940]   I don't know how many moms I've heard say, I hate it when the kids wake me up because then
[00:53:23.940 --> 00:53:25.700]   I already feel 10 steps behind.
[00:53:25.700 --> 00:53:26.500]   Right.
[00:53:26.880 --> 00:53:31.900]   So, you know, it may be as small as getting up 30 minutes before your kids get up so that
[00:53:31.900 --> 00:53:33.680]   you feel like you have a head start on the day.
[00:53:33.680 --> 00:53:42.060]   So doing one little step at a time, I think, to move towards some sort of routine for your
[00:53:42.060 --> 00:53:43.280]   normal days.
[00:53:43.280 --> 00:53:46.100]   We all have weird days, but for your normal days.
[00:53:46.100 --> 00:53:48.380]   That's great.
[00:53:48.380 --> 00:53:50.080]   What would you add to that, Lisa?
[00:53:50.080 --> 00:54:02.980]   I would just remind all of us that we actually do have time in every day to do everything
[00:54:02.980 --> 00:54:05.800]   that the Lord calls us to do.
[00:54:05.800 --> 00:54:13.420]   So on the days when I am just foaming at the mouth because I don't have time to do all of
[00:54:13.420 --> 00:54:19.640]   these things, I frequently have to remind myself, so what is it that I'm doing that was not the
[00:54:19.640 --> 00:54:21.040]   Lord's plan for me?
[00:54:21.040 --> 00:54:28.480]   Because if 10 things are too many, he must not have wanted me to do all 10 of those things.
[00:54:28.480 --> 00:54:39.700]   And I would also remind young mamas, be gentle with yourselves and realize the same thing is
[00:54:39.700 --> 00:54:43.720]   true for you that you preach is true for your children.
[00:54:44.500 --> 00:54:50.300]   Anything that's worth doing well, you're going to do badly first.
[00:54:50.300 --> 00:54:57.880]   You're not going to be great at managing the rhythm every day right out of the gate.
[00:54:57.880 --> 00:55:06.300]   Like Emily was saying, give yourself time and permission to grow into that and to let your
[00:55:06.300 --> 00:55:14.220]   children grow into that and to realize that the most important thing that they want is your
[00:55:14.220 --> 00:55:15.320]   time and your attention.
