
[00:00:00.000 --> 00:00:02.420]   (soft music)
[00:18:45.440 --> 00:18:48.080]   about "Miracle in East Texas."
[00:18:48.080 --> 00:18:53.080]   I really want, so I wanna ask you about this movie,
[00:18:54.880 --> 00:18:59.880]   "Miracle in East Texas," because I think,
[00:18:59.880 --> 00:19:04.800]   especially now that all your new friends
[00:19:04.800 --> 00:19:07.760]   here on the Everyday Educator podcast audience
[00:19:07.760 --> 00:19:10.020]   will want to know what you've been up to,
[00:19:10.020 --> 00:19:13.680]   I want you to tell us about this story.
[00:19:13.680 --> 00:19:15.380]   How did you even find out?
[00:19:15.380 --> 00:19:20.380]   'Cause all the trailers say it is a tall tale,
[00:19:23.160 --> 00:19:24.960]   but an absolutely true story.
[00:19:24.960 --> 00:19:28.820]   So how did you find out about this story?
[00:19:28.820 --> 00:19:33.280]   - So the story came to us as a script already.
[00:19:33.280 --> 00:19:34.120]   - Okay.
[00:19:34.120 --> 00:19:37.000]   - And that's kind of the beauty of it.
[00:19:37.000 --> 00:19:38.760]   We heard about the script.
[00:19:38.760 --> 00:19:40.160]   We know the writer.
[00:19:40.160 --> 00:19:41.960]   He's a brilliant writer.
[00:19:41.960 --> 00:19:46.040]   He wrote the movie for Paul Newman and Robert Redford.
[00:19:46.040 --> 00:19:48.040]   - Oh, wow, wow.
[00:19:48.040 --> 00:19:50.580]   I can see them in those roles.
[00:19:50.580 --> 00:19:52.140]   - Yeah, yeah, really.
[00:19:52.140 --> 00:19:54.680]   They could never get the time right
[00:19:54.680 --> 00:19:56.020]   to do the movie together.
[00:19:56.020 --> 00:19:59.940]   So it then went on a shelf and we know him,
[00:19:59.940 --> 00:20:00.780]   and so he brought it out.
[00:20:00.780 --> 00:20:02.320]   He said, "What about this?"
[00:20:02.320 --> 00:20:04.900]   And Kevin and I just fell in love with it,
[00:20:04.900 --> 00:20:09.900]   not realizing the magnitude of the story.
[00:20:09.900 --> 00:20:14.260]   And that's what's so beautiful about it
[00:20:14.260 --> 00:20:16.300]   is once we had done the movie,
[00:20:16.300 --> 00:20:19.820]   I started learning all the other parts of the story
[00:20:19.820 --> 00:20:21.280]   that weren't contained in the movie.
[00:20:21.280 --> 00:20:25.580]   The movie itself is the nut of the story,
[00:20:25.580 --> 00:20:27.360]   but there was a lot that obviously
[00:20:27.360 --> 00:20:28.440]   couldn't be part of the movie
[00:20:28.440 --> 00:20:29.840]   'cause you can only tell--
[00:20:29.840 --> 00:20:31.140]   - So much.
[00:20:31.140 --> 00:20:32.180]   - An hour and a half, right?
[00:20:32.180 --> 00:20:33.020]   - Yeah.
[00:20:33.020 --> 00:20:36.860]   - So the story is of the East Texas oil strike,
[00:20:36.860 --> 00:20:40.820]   which was the largest oil strike in the history of the world.
[00:20:40.820 --> 00:20:43.460]   This is big, big news, right?
[00:20:43.460 --> 00:20:46.160]   But it was discovered by these two scoundrels
[00:20:46.160 --> 00:20:48.720]   who weren't real oil men.
[00:20:48.720 --> 00:20:52.340]   - And so they kind of discovered it by accident.
[00:20:52.340 --> 00:20:54.000]   - They discovered it by accident.
[00:20:54.000 --> 00:20:55.620]   And by the time they discovered it,
[00:20:55.620 --> 00:20:58.620]   they had oversold the well because that was what they did
[00:20:58.620 --> 00:21:03.020]   was they got people to invest in their oil drilling
[00:21:03.020 --> 00:21:05.360]   and then they would oversell it
[00:21:05.360 --> 00:21:06.860]   because they would never strike oil.
[00:21:06.860 --> 00:21:08.940]   It wasn't that easy to do.
[00:21:08.940 --> 00:21:11.620]   And so they never believed that they were gonna strike oil.
[00:21:11.620 --> 00:21:14.200]   - One of the funniest lines I saw
[00:21:14.200 --> 00:21:18.120]   was where one of the characters is saying,
[00:21:18.120 --> 00:21:20.720]   "We sold 500% of this.
[00:21:20.720 --> 00:21:22.820]   "You can only sell 100.
[00:21:22.820 --> 00:21:26.100]   "You can only ever have 100% of a thing."
[00:21:26.100 --> 00:21:27.660]   That was hilarious to me.
[00:21:27.660 --> 00:21:29.900]   - Right, and they had done it before.
[00:21:29.900 --> 00:21:31.780]   They oversold the well.
[00:21:31.780 --> 00:21:34.360]   Then they would just say, "Well, it's dry.
[00:21:34.360 --> 00:21:37.460]   "Thanks for your investment, but there's no return.
[00:21:37.460 --> 00:21:38.420]   "Bye bye now."
[00:21:38.420 --> 00:21:39.620]   And then they'd move on.
[00:21:39.620 --> 00:21:44.760]   But they ended up here in Texas and they struck oil.
[00:21:44.760 --> 00:21:46.220]   So then they had to figure out
[00:21:46.220 --> 00:21:50.220]   because if they declared, if they brought the oil in,
[00:21:50.220 --> 00:21:52.980]   all of the investors were gonna come for the percentage
[00:21:52.980 --> 00:21:56.920]   that they owned, which would equal 500% of the well
[00:21:56.920 --> 00:21:59.360]   or five times the well, which, you know.
[00:21:59.360 --> 00:22:03.480]   And so the true story is there's a guy named,
[00:22:03.480 --> 00:22:06.320]   there was a guy named Hunt at the time
[00:22:06.320 --> 00:22:10.920]   who became, he came in and he bought up all the shares.
[00:22:10.920 --> 00:22:13.440]   Now, that was a very risky play.
[00:22:13.440 --> 00:22:15.840]   He was a gambler of sorts.
[00:22:15.840 --> 00:22:17.280]   He had been involved in oil.
[00:22:17.280 --> 00:22:21.200]   He was no longer in oil, but he knew the business
[00:22:21.200 --> 00:22:23.560]   and he took a gamble and he went and he made a deal
[00:22:23.560 --> 00:22:26.520]   with every one of the investors.
[00:22:26.520 --> 00:22:27.660]   - Wow.
[00:22:27.660 --> 00:22:31.140]   - And gave them basically, not pennies on the dollar
[00:22:31.140 --> 00:22:33.600]   because they all became very wealthy in the end,
[00:22:33.600 --> 00:22:37.700]   but he gave them 1/5 of what they thought
[00:22:37.700 --> 00:22:38.880]   that they had invested.
[00:22:38.880 --> 00:22:43.880]   He gave them, sorry, he bought up the shares that he could
[00:22:44.000 --> 00:22:46.680]   because some people just wanted to see their money back
[00:22:46.680 --> 00:22:49.140]   and for the rest, he made them investors,
[00:22:49.140 --> 00:22:52.320]   but at only 1/5 of what they thought that they had bought.
[00:22:52.320 --> 00:22:53.760]   - Right, right.
[00:22:53.760 --> 00:22:55.080]   - Or something, he worked the deal.
[00:22:55.080 --> 00:22:57.640]   In any case, he just worked a deal with everybody
[00:22:57.640 --> 00:23:00.200]   and brought the oil in.
[00:23:00.200 --> 00:23:04.040]   And if you fast forward 10 years,
[00:23:04.040 --> 00:23:07.640]   that is the oil that helped us win World War II.
[00:23:07.640 --> 00:23:09.580]   - That is so amazing.
[00:23:09.580 --> 00:23:12.520]   - That is why the German tanks ran out of gas
[00:23:12.520 --> 00:23:16.680]   before the Allied troops tanks ran out of gas.
[00:23:16.680 --> 00:23:20.840]   - Man, that is an inspiring story.
[00:23:20.840 --> 00:23:22.440]   No, I never heard that.
[00:23:22.440 --> 00:23:27.440]   - Because the oil was shipped through the Gulf of Mexico.
[00:23:27.440 --> 00:23:35.720]   There were German U-boats in the Gulf of Mexico
[00:23:35.720 --> 00:23:40.080]   and they torpedoed 72 out of 73 tankers.
[00:23:40.080 --> 00:23:42.280]   Think about that, that's a lot of tankers
[00:23:42.280 --> 00:23:44.800]   that got torpedoed by the Germans
[00:23:44.800 --> 00:23:48.040]   because the Germans knew the value of that oil.
[00:23:48.040 --> 00:23:50.060]   So then we built a pipeline.
[00:23:50.060 --> 00:23:53.080]   In less than 14 months,
[00:23:53.080 --> 00:23:55.920]   we built a pipeline from Texas to the East Coast
[00:23:55.920 --> 00:23:58.200]   and that's how we ended up getting our oil over there
[00:23:58.200 --> 00:24:01.320]   and that's why Winston Churchill even agreed
[00:24:01.320 --> 00:24:04.200]   that the Allies "floated to victory
[00:24:04.200 --> 00:24:06.560]   "on a sea of East Texas oil."
[00:24:06.560 --> 00:24:09.120]   So that's the importance of that oil field
[00:24:09.120 --> 00:24:12.680]   and the significance of that story,
[00:24:12.680 --> 00:24:13.740]   the fact that God...
[00:24:13.740 --> 00:24:18.740]   Oh, and the miracle was not the discovery of the oil.
[00:24:18.740 --> 00:24:22.680]   The miracle was the redemptive story
[00:24:22.680 --> 00:24:24.620]   that we tell in the movie.
[00:24:24.620 --> 00:24:26.160]   I don't want to spoil the entire movie.
[00:24:26.160 --> 00:24:27.320]   - No, don't spoil it, yeah.
[00:24:27.320 --> 00:24:28.720]   - Because people should see it.
[00:24:28.720 --> 00:24:31.600]   But the joy of all of that is that
[00:24:31.600 --> 00:24:33.940]   when I discovered all that, I'm like,
[00:24:33.940 --> 00:24:36.200]   well, this should be a homeschool curriculum.
[00:24:38.380 --> 00:24:41.880]   So I made a homeschool curriculum based on the movie.
[00:24:41.880 --> 00:24:44.640]   So you can watch the movie with your kids
[00:24:44.640 --> 00:24:47.680]   and then have an economics lesson,
[00:24:47.680 --> 00:24:50.120]   a history lesson, a little bit of math.
[00:24:50.120 --> 00:24:51.700]   It's a whole curriculum.
[00:24:51.700 --> 00:24:52.720]   It's very short.
[00:24:52.720 --> 00:24:56.380]   It's not a big deal, but it's a lot of fun to do.
[00:24:56.380 --> 00:25:00.000]   And you start to realize this was supposed to be...
[00:25:00.000 --> 00:25:03.240]   I'm using it as basically part of a homeschool starter kit
[00:25:03.240 --> 00:25:05.080]   that I'm offering for families
[00:25:05.080 --> 00:25:08.620]   because I want them to understand that as parents,
[00:25:08.620 --> 00:25:10.640]   they have a great deal of value.
[00:25:10.640 --> 00:25:12.900]   Their life experience and their knowledge
[00:25:12.900 --> 00:25:14.200]   is not to be diminished
[00:25:14.200 --> 00:25:16.900]   just because they don't have a college degree
[00:25:16.900 --> 00:25:20.640]   or because they never got the gold star in math class.
[00:25:20.640 --> 00:25:23.660]   They have a lot of value to bring to their children.
[00:25:23.660 --> 00:25:27.720]   And one of the ways that they can be shown their value
[00:25:27.720 --> 00:25:29.620]   is by watching the movie with their kids
[00:25:29.620 --> 00:25:33.100]   and then just doing the curriculum with their kids.
[00:25:33.100 --> 00:25:36.720]   And in that way, they can see how much they really do have
[00:25:36.720 --> 00:25:40.000]   that they can share with their kids as a home educator.
[00:25:40.000 --> 00:25:45.000]   And so that was my idea was to help parents recognize
[00:25:45.000 --> 00:25:49.960]   how easy homeschooling is and how rewarding it can be.
[00:25:49.960 --> 00:25:50.880]   - That is awesome.
[00:25:50.880 --> 00:25:55.880]   I love it that you found a story that was worth telling.
[00:25:55.880 --> 00:26:00.000]   This is definitely a story worth telling,
[00:26:00.000 --> 00:26:03.520]   but then you're using it as a vehicle
[00:26:03.520 --> 00:26:07.380]   to start amazing conversations with your students
[00:26:07.380 --> 00:26:09.640]   about things that you've experienced together.
[00:26:09.640 --> 00:26:11.940]   You've experienced this movie together.
[00:26:11.940 --> 00:26:14.000]   Now let's mine it for all it's worth.
[00:26:14.000 --> 00:26:16.760]   Let's talk about all these different lessons.
[00:26:16.760 --> 00:26:19.280]   And you're right, when we do that with our children,
[00:26:19.280 --> 00:26:24.280]   we see that we do have the quote unquote credentials
[00:26:24.280 --> 00:26:29.580]   to be teachers of our children because we have thoughts
[00:26:29.580 --> 00:26:32.960]   and we can communicate and we can wrestle down
[00:26:32.960 --> 00:26:35.800]   the ideas together.
[00:26:35.800 --> 00:26:37.980]   That's very empowering.
[00:26:37.980 --> 00:26:42.980]   There's something so special about a good story too.
[00:26:42.980 --> 00:26:46.920]   Why do you think stories are so powerful?
[00:26:46.920 --> 00:26:49.480]   - Oh, I don't even ask why.
[00:26:49.480 --> 00:26:50.960]   I just know that they are.
[00:26:50.960 --> 00:26:53.260]   Jesus was a storyteller.
[00:26:53.260 --> 00:26:56.980]   The why is because we were created really
[00:26:56.980 --> 00:26:59.680]   to seek out the story.
[00:26:59.680 --> 00:27:04.680]   What's funny is people are under the misapprehension,
[00:27:04.680 --> 00:27:06.920]   let's say, because they went to school,
[00:27:06.920 --> 00:27:10.080]   that science is anti-religion.
[00:27:10.080 --> 00:27:12.640]   Science is religion affirming.
[00:27:12.640 --> 00:27:14.660]   And why do I say that?
[00:27:14.660 --> 00:27:17.560]   Because the only reason that science exists
[00:27:17.560 --> 00:27:19.960]   is because of man's innate desire
[00:27:19.960 --> 00:27:22.500]   to understand the world around him.
[00:27:22.500 --> 00:27:26.700]   That's the creation of the scientific mind,
[00:27:26.700 --> 00:27:29.480]   is this desire to understand the world around him.
[00:27:29.480 --> 00:27:30.720]   Well, who put that desire there?
[00:27:30.720 --> 00:27:31.560]   God.
[00:27:31.560 --> 00:27:33.480]   And what is man trying to understand?
[00:27:33.480 --> 00:27:37.000]   God, because God created everything.
[00:27:37.000 --> 00:27:42.000]   And so science is actually the act of seeking God.
[00:27:42.000 --> 00:27:44.520]   - Yes, you're right.
[00:27:44.520 --> 00:27:46.280]   You are absolutely right.
[00:27:46.280 --> 00:27:49.360]   That is why we ask the questions
[00:27:49.360 --> 00:27:51.460]   and that is why science exists,
[00:27:51.460 --> 00:27:55.520]   because we have questions and we have curiosity
[00:27:55.520 --> 00:27:58.900]   and we are seeking the answers that, you know what,
[00:27:58.900 --> 00:28:03.540]   the cool thing is God really wants to reveal himself to us
[00:28:03.540 --> 00:28:04.380]   through his world.
[00:28:04.380 --> 00:28:06.980]   So it's not like he's hiding the answers.
[00:28:06.980 --> 00:28:08.700]   He wants us to know.
[00:28:08.700 --> 00:28:12.320]   I do think there are mysteries that God reserves for himself,
[00:28:12.320 --> 00:28:15.440]   but by and large, I think he loves to talk to us
[00:28:15.440 --> 00:28:17.660]   about the mysteries of the world.
[00:28:17.660 --> 00:28:22.800]   - Yes, and that's why so many scientists,
[00:28:22.800 --> 00:28:25.480]   the deeper that they go into their field of study,
[00:28:25.480 --> 00:28:28.540]   the more devoutly religious they become.
[00:28:28.540 --> 00:28:31.760]   - Yes, yes, that is so true.
[00:28:31.760 --> 00:28:32.600]   That is really true.
[00:28:32.600 --> 00:28:34.720]   - Because the world tells you something else, right?
[00:28:34.720 --> 00:28:36.860]   - Absolutely, and we just believe it
[00:28:36.860 --> 00:28:38.200]   because that's what we've always heard
[00:28:38.200 --> 00:28:40.560]   and that's what we've always thought.
[00:28:40.560 --> 00:28:42.920]   So what is it?
[00:28:42.920 --> 00:28:46.020]   I love the fact that you have this guide,
[00:28:46.020 --> 00:28:48.260]   this free discussion guide.
[00:28:48.260 --> 00:28:51.160]   People can download this discussion guide
[00:28:51.160 --> 00:28:53.660]   and we're gonna put a link to that guide
[00:28:53.660 --> 00:28:57.880]   in our podcast show notes so people will have access to that.
[00:28:57.880 --> 00:29:02.520]   What do you hope that families will learn
[00:29:02.520 --> 00:29:04.080]   from using this guide?
[00:29:04.080 --> 00:29:08.100]   I think that you pointed to a couple of things already,
[00:29:08.100 --> 00:29:10.160]   but I wanna give you the chance to say
[00:29:10.160 --> 00:29:13.820]   what is it that you hope families will learn
[00:29:13.820 --> 00:29:17.540]   by using this guide and watching this movie together?
[00:29:17.540 --> 00:29:21.120]   - So for the curriculum for the movie,
[00:29:21.120 --> 00:29:25.000]   my main point was that they learn that they can
[00:29:25.000 --> 00:29:26.800]   educate their children.
[00:29:26.800 --> 00:29:28.280]   It's really that simple.
[00:29:28.280 --> 00:29:33.280]   That's my entire mission is to emancipate parents
[00:29:33.280 --> 00:29:38.440]   from the enslavement that our schools have forced on them.
[00:29:38.440 --> 00:29:41.560]   They are slaves to the system.
[00:29:41.560 --> 00:29:44.660]   Any parent who says to you, "I couldn't homeschool my kids,"
[00:29:44.660 --> 00:29:50.140]   on a level is beholden to the school.
[00:29:50.140 --> 00:29:51.380]   - Yes, yes.
[00:29:51.380 --> 00:29:53.680]   - And whether it's economic slavery
[00:29:53.680 --> 00:29:57.960]   or just enslavement in the mind, it doesn't really matter.
[00:29:57.960 --> 00:30:00.640]   Like it matters and the solution obviously needs
[00:30:00.640 --> 00:30:04.220]   to address the cause, but yeah.
[00:30:04.220 --> 00:30:09.220]   So my plan is to get as many children out of school
[00:30:09.220 --> 00:30:15.520]   because when you set them free, then they love freedom
[00:30:15.520 --> 00:30:17.680]   and they will try to preserve it.
[00:30:17.680 --> 00:30:19.320]   And that's what we need these days
[00:30:19.320 --> 00:30:23.500]   because we are slowly being enslaved by the entire system.
[00:30:23.500 --> 00:30:27.920]   I don't know how to put it any less bluntly
[00:30:27.920 --> 00:30:29.180]   than that, frankly.
[00:30:29.180 --> 00:30:32.900]   And the only way we're gonna get out of this with freedom
[00:30:32.900 --> 00:30:35.160]   is for freedom-loving young people
[00:30:35.160 --> 00:30:37.840]   to be willing to fight for it.
[00:30:37.840 --> 00:30:41.180]   - Yeah, yeah, I agree with you.
[00:30:41.180 --> 00:30:45.540]   And that's kind of a grave note as we draw to the end
[00:30:45.540 --> 00:30:49.120]   of our podcast, that's kind of a grave note to end on.
[00:30:49.120 --> 00:30:54.120]   But I think that it is true and I can tell
[00:30:54.120 --> 00:30:57.280]   that it is a cause that really resonates with you.
[00:30:57.280 --> 00:31:00.160]   It is something that's very personal to you
[00:31:00.160 --> 00:31:02.720]   that you feel very deeply about.
[00:31:02.720 --> 00:31:06.320]   That's very cool.
[00:31:06.320 --> 00:31:09.440]   - Yeah, well, it's been the greatest blessing in my life.
[00:31:09.440 --> 00:31:12.420]   The Bible tells us that children are a gift of God
[00:31:12.420 --> 00:31:17.920]   and the gift is given to you to open.
[00:31:18.840 --> 00:31:21.600]   Don't think that you can give somebody else your gift
[00:31:21.600 --> 00:31:25.480]   and then that the gift will bless you, right?
[00:31:25.480 --> 00:31:26.320]   - Yeah.
[00:31:26.320 --> 00:31:34.040]   - So that's my mission and well, not all of my books.
[00:31:34.040 --> 00:31:35.700]   I mean, I wrote "Words for Warriors"
[00:31:35.700 --> 00:31:40.700]   because I'm tired of people taking our language
[00:31:40.700 --> 00:31:43.160]   and perverting it.
[00:31:43.160 --> 00:31:45.760]   I think words have power.
[00:31:45.760 --> 00:31:49.960]   God spoke existence into being.
[00:31:49.960 --> 00:31:51.100]   So words have power.
[00:31:51.100 --> 00:31:53.380]   There's a reason that the Bible said that God spoke.
[00:31:53.380 --> 00:31:56.000]   He didn't draw it on a piece of paper
[00:31:56.000 --> 00:31:59.080]   and then it came into being, he spoke it into being.
[00:31:59.080 --> 00:32:00.360]   Our words have great power
[00:32:00.360 --> 00:32:03.680]   and that is why there's a war on words.
[00:32:03.680 --> 00:32:05.440]   And so I wrote "Words for Warriors"
[00:32:05.440 --> 00:32:08.640]   for people to understand our language
[00:32:08.640 --> 00:32:11.680]   and understand the words that have been obfuscated
[00:32:11.680 --> 00:32:14.880]   and perverted.
[00:32:14.880 --> 00:32:16.880]   - Frankly, the idea that we've now got
[00:32:16.880 --> 00:32:21.140]   a Supreme Court Justice who cannot identify what a woman is.
[00:32:21.140 --> 00:32:24.400]   - Yes, insane, insane.
[00:32:24.400 --> 00:32:27.100]   - So and "Words for Warriors" I had a lot of fun with.
[00:32:27.100 --> 00:32:28.680]   I'm pretty sarcastic in the book
[00:32:28.680 --> 00:32:33.680]   and in fact, even one of the definitions I wrote,
[00:32:33.680 --> 00:32:35.200]   duh, at the end of it.
[00:32:35.200 --> 00:32:37.480]   - You know what?
[00:32:37.480 --> 00:32:40.700]   I think that I would love to be face-to-face with you.
[00:32:40.700 --> 00:32:44.420]   If I was gonna write a long book,
[00:32:44.420 --> 00:32:47.160]   I would write, I write in the margins of all my books,
[00:32:47.160 --> 00:32:49.760]   comments like that, oh, really, please,
[00:32:49.760 --> 00:32:53.440]   and duh, I actually do, so that's very fun.
[00:32:53.440 --> 00:32:56.640]   - In fact, I recorded it so it's audio as well.
[00:32:56.640 --> 00:32:59.120]   People have told me how much they love listening to it
[00:32:59.120 --> 00:33:00.240]   in their car.
[00:33:00.240 --> 00:33:02.040]   It's a good bathroom book 'cause it's like,
[00:33:02.040 --> 00:33:05.040]   it's just one word with the definition after the other
[00:33:05.040 --> 00:33:06.560]   but the definitions get pretty,
[00:33:06.560 --> 00:33:08.480]   some of the definitions get pretty gnarly
[00:33:08.480 --> 00:33:10.760]   and pretty hilarious, frankly.
[00:33:10.760 --> 00:33:11.600]   - A little snarky there. - A lot of great notes
[00:33:11.600 --> 00:33:15.820]   in there so that was a little bit of a sidestep
[00:33:15.820 --> 00:33:20.160]   from my mission which is the education of children
[00:33:20.160 --> 00:33:24.420]   but in fact, it starts with the education of the parent.
[00:33:24.420 --> 00:33:25.660]   - That's absolutely true.
[00:33:25.660 --> 00:33:27.580]   - I don't have any effect on the child
[00:33:27.580 --> 00:33:31.600]   unless I can affect the parent and so that's my goal.
[00:33:31.600 --> 00:33:35.160]   I have Teach From Love which is a school year devotional
[00:33:35.160 --> 00:33:38.420]   which trains your children in virtues
[00:33:38.420 --> 00:33:40.380]   and that's really what we want.
[00:33:40.380 --> 00:33:43.020]   We wanna be able to have virtuous children
[00:33:43.020 --> 00:33:45.420]   but there's only, there are two ways of getting there, right?
[00:33:45.420 --> 00:33:49.860]   So the phrase is that things are caught, not taught
[00:33:49.860 --> 00:33:53.740]   but in fact, it's both and yes, they are caught, right?
[00:33:53.740 --> 00:33:55.740]   Your children will model your behavior,
[00:33:55.740 --> 00:33:57.880]   they will do what they see you doing.
[00:33:57.880 --> 00:33:59.900]   - They're imitators. - But we also owe it
[00:33:59.900 --> 00:34:03.140]   to them to teach them and so that's what this book offers
[00:34:03.140 --> 00:34:07.700]   and at the same time, I wrote the book, it's a devotional
[00:34:07.700 --> 00:34:10.240]   so you've got a little story, you've got a Bible verse,
[00:34:10.240 --> 00:34:12.320]   you've got a little summary
[00:34:12.320 --> 00:34:16.180]   and then it's always followed by two open-ended questions
[00:34:16.180 --> 00:34:19.180]   because the learning happens in the discussion.
[00:34:19.180 --> 00:34:21.920]   That's why Classical Conversations
[00:34:21.920 --> 00:34:24.680]   has the conversations in its name
[00:34:24.680 --> 00:34:27.800]   because it's in the discussion that it gets cemented
[00:34:27.800 --> 00:34:32.800]   and learned not just by the storytelling, right?
[00:34:32.800 --> 00:34:37.080]   And so there's that one and then there's the playbook
[00:34:37.080 --> 00:34:41.640]   for home learning which is just trying to get parents
[00:34:41.640 --> 00:34:45.340]   to think about what they really mean when they say education
[00:34:45.340 --> 00:34:48.260]   'cause they don't necessarily know
[00:34:48.260 --> 00:34:49.940]   because they went to school.
[00:34:49.940 --> 00:34:50.980]   - Right, right. - And so they know
[00:34:50.980 --> 00:34:53.660]   what they mean by school but do they know what they mean
[00:34:53.660 --> 00:34:56.660]   by the word education because the two are not synonymous,
[00:34:56.660 --> 00:34:59.260]   not anymore, not ever really.
[00:34:59.260 --> 00:35:01.580]   - And sometimes people know that they don't want
[00:35:01.580 --> 00:35:05.480]   to replicate what they had but they don't really know
[00:35:05.480 --> 00:35:08.460]   how to start thinking of it in a different way.
[00:35:08.460 --> 00:35:10.100]   And so you're right.
[00:35:10.100 --> 00:35:15.020]   If we really want to affect the children,
[00:35:15.020 --> 00:35:18.500]   we engage the parents and we give them the help
[00:35:18.500 --> 00:35:21.060]   and the support and some illumination
[00:35:21.060 --> 00:35:26.060]   of what education at home could mean to their family
[00:35:26.060 --> 00:35:29.220]   and to their children.
[00:35:29.220 --> 00:35:33.700]   - Yes, and so that became a 15 video series.
[00:35:33.700 --> 00:35:35.440]   - Wow, that's cool.
[00:35:35.440 --> 00:35:37.900]   - Yeah, so it's like a whole course.
[00:35:37.900 --> 00:35:41.000]   But it's fast, it's seven hours or whatever.
[00:35:41.000 --> 00:35:45.240]   And then the book is basically just a notebook
[00:35:45.240 --> 00:35:46.280]   that goes with it.
[00:35:46.280 --> 00:35:49.100]   And people seem to really love it
[00:35:49.100 --> 00:35:50.660]   so I'm very happy about that.
[00:35:50.660 --> 00:35:51.980]   - That's so good.
[00:35:51.980 --> 00:35:56.660]   - Because I can't tell you how it warms my heart
[00:35:56.660 --> 00:35:58.060]   to have people walk up to me and say,
[00:35:58.060 --> 00:35:59.640]   "I heard you speak three years ago
[00:35:59.640 --> 00:36:03.420]   "and we pulled our daughter out of school because of you
[00:36:03.420 --> 00:36:05.780]   "and we can't thank you enough."
[00:36:05.780 --> 00:36:08.140]   Like it's been the greatest thing for our family,
[00:36:08.140 --> 00:36:09.380]   that kind of stuff.
[00:36:09.380 --> 00:36:12.260]   - Man, did you ever think that you would have
[00:36:12.260 --> 00:36:13.420]   this kind of influence?
[00:36:13.420 --> 00:36:17.300]   When you were a young woman starting your own career,
[00:36:17.300 --> 00:36:21.740]   did you ever have an idea that you would affect
[00:36:21.740 --> 00:36:24.280]   so many families?
[00:36:24.280 --> 00:36:25.640]   - No.
[00:36:25.640 --> 00:36:27.040]   - Isn't that amazing?
[00:36:27.040 --> 00:36:28.940]   Because God had that idea.
[00:36:28.940 --> 00:36:31.920]   He knew always, Sam, that you were gonna do this.
[00:36:31.920 --> 00:36:33.220]   - That was God's plan.
[00:36:33.220 --> 00:36:35.940]   It wasn't my plan, but I'm very happy.
[00:36:35.940 --> 00:36:40.160]   I started stepping out in faith about 15 years ago.
[00:36:40.160 --> 00:36:43.260]   Oh no, I suppose it's longer than that.
[00:36:43.260 --> 00:36:46.860]   Yeah, I suppose it's longer than that.
[00:36:46.860 --> 00:36:50.380]   But I guess I really sort of thought about it and said,
[00:36:50.380 --> 00:36:54.980]   "Okay, you know what, if I hear it from three people,
[00:36:54.980 --> 00:36:58.100]   "then I'm gonna trust it," that kind of thing.
[00:36:58.100 --> 00:36:59.740]   And I started hearing things.
[00:36:59.740 --> 00:37:01.540]   And I think if you just open yourself up,
[00:37:01.540 --> 00:37:04.940]   I think if you pray and you seek God's face,
[00:37:04.940 --> 00:37:07.140]   He will shine His face upon you.
[00:37:07.140 --> 00:37:09.900]   - That is lovely.
[00:37:09.900 --> 00:37:11.980]   And that's the perfect place for us
[00:37:11.980 --> 00:37:15.300]   to draw this conversation to a close.
[00:37:15.300 --> 00:37:17.220]   I have loved our time together.
[00:37:17.220 --> 00:37:21.320]   I feel like our listeners have loved getting to know you
[00:37:21.320 --> 00:37:22.900]   and your story.
[00:37:22.900 --> 00:37:25.100]   Sam, I really appreciate you sharing your heart
[00:37:25.100 --> 00:37:26.860]   with us today.
[00:37:26.860 --> 00:37:29.020]   - I so appreciate being here.
[00:37:29.020 --> 00:37:29.940]   Thank you so much.
[00:37:29.940 --> 00:37:31.980]   This will save me on my therapy bills.
[00:37:31.980 --> 00:37:34.020]   - Yes, absolutely.
[00:37:34.020 --> 00:37:37.020]   We've saved everyone a therapy week.
[00:37:37.020 --> 00:37:38.060]   That's awesome.
[00:37:38.060 --> 00:37:41.720]   I do wanna let our listeners know
[00:37:41.720 --> 00:37:45.260]   that "Miracle in East Texas" is now streaming
[00:37:45.260 --> 00:37:50.220]   and you can engage this with your family.
[00:37:50.220 --> 00:37:54.120]   You can use the discussion guide that Sam mentioned.
[00:37:54.120 --> 00:37:57.080]   You can dive deeper into the themes
[00:37:57.080 --> 00:38:01.020]   and the colorful characters of "Miracle in East Texas."
[00:38:01.020 --> 00:38:03.920]   You can have some really thought-provoking conversations
[00:38:03.920 --> 00:38:05.660]   with your kids.
[00:38:05.660 --> 00:38:09.360]   You can download the free discussion guide.
[00:38:09.360 --> 00:38:12.280]   And it's a really long link name.
[00:38:12.280 --> 00:38:17.280]   So, listeners, the link is posted in the show notes.
[00:38:17.280 --> 00:38:20.360]   So this is a perfect Friday night thing
[00:38:20.360 --> 00:38:21.880]   to do with your family this week.
[00:38:21.880 --> 00:38:23.980]   Stream "Miracle in East Texas."
[00:38:23.980 --> 00:38:26.700]   Download the discussion guide and have at it.
[00:38:26.700 --> 00:38:31.660]   Go and build some great conversations with your family.
[00:38:31.660 --> 00:38:32.900]   Sam, thank you again.
[00:38:32.900 --> 00:38:34.060]   This has been great.
[00:38:34.060 --> 00:38:37.140]   - Just before we jump off, because it is audio,
[00:38:37.140 --> 00:38:40.940]   I will tell people they can go to sorbostudios.com.
[00:38:40.940 --> 00:38:43.900]   That's sorbostudios.com.
