
[00:00:00.000 --> 00:00:02.420]   (soft music)
[00:21:54.380 --> 00:22:00.060]   They've got friends outside of CC and perhaps NCC
[00:22:00.060 --> 00:22:02.560]   and in their churches and on their sports teams
[00:22:02.560 --> 00:22:04.700]   and who they work with who are wrestling
[00:22:04.700 --> 00:22:08.620]   with some big questions that we see our culture
[00:22:08.620 --> 00:22:10.620]   struggling with, that can be a challenge.
[00:22:10.620 --> 00:22:13.540]   Perhaps they're in new relationships
[00:22:13.540 --> 00:22:18.260]   or they're just wrestling,
[00:22:18.260 --> 00:22:19.920]   learning to love each other better
[00:22:19.920 --> 00:22:22.580]   because we come together in community to practice that
[00:22:22.580 --> 00:22:24.360]   and we fail and have to say we're sorry
[00:22:24.360 --> 00:22:26.060]   and ask for forgiveness.
[00:22:26.060 --> 00:22:28.580]   So I think learning just to be peacemaker,
[00:22:28.580 --> 00:22:33.540]   also just doing these hard things together
[00:22:33.540 --> 00:22:35.380]   for just lifelong friendships.
[00:22:35.380 --> 00:22:37.940]   I mean, I've seen the beauty of that.
[00:22:37.940 --> 00:22:42.740]   And emotionally, I think there's a lot of pressure
[00:22:42.740 --> 00:22:46.180]   on our students for perfection.
[00:22:46.180 --> 00:22:49.220]   Society tells us, students have testified to this.
[00:22:49.220 --> 00:22:51.340]   I always ask them to begin the year.
[00:22:51.340 --> 00:22:54.020]   What do you think the world is asking you to be?
[00:22:54.020 --> 00:22:56.100]   What would it look like if you were successful?
[00:22:56.100 --> 00:22:57.300]   What does that mean?
[00:22:57.300 --> 00:23:01.500]   And they're often like, well, if I look a certain way,
[00:23:01.500 --> 00:23:06.100]   if I'm physically strong, if I'm gifted in sports,
[00:23:06.100 --> 00:23:10.660]   if I'm gifted in academics, if I'm great at a vocation,
[00:23:10.660 --> 00:23:14.100]   there's all these things plus on top of that as Christians,
[00:23:14.100 --> 00:23:15.780]   we want to grow in Christ-likeness.
[00:23:15.780 --> 00:23:19.160]   I mean, it can feel if you forget the grace
[00:23:19.160 --> 00:23:23.660]   that God gives us and the perfect work of completion
[00:23:23.660 --> 00:23:24.980]   that His Son has done for us.
[00:23:24.980 --> 00:23:28.980]   It can feel like a lot to bear.
[00:23:28.980 --> 00:23:31.940]   - And also while you're wrestling with what should I do
[00:23:31.940 --> 00:23:32.780]   with my life?
[00:23:32.780 --> 00:23:34.540]   What are my callings?
[00:23:34.540 --> 00:23:35.720]   - Right.
[00:23:35.720 --> 00:23:36.900]   - And the senior thesis actually,
[00:23:36.900 --> 00:23:39.080]   I think is a great opportunity for students
[00:23:39.080 --> 00:23:42.380]   to really figure out, dig in, take a personal inventory
[00:23:42.380 --> 00:23:45.340]   and figure out what am I interested in?
[00:23:45.340 --> 00:23:46.940]   What do I want to learn about?
[00:23:46.940 --> 00:23:50.540]   What would I like to study?
[00:23:50.540 --> 00:23:51.380]   - Yeah.
[00:23:51.380 --> 00:23:52.620]   - What are my next steps in life?
[00:23:52.620 --> 00:23:54.340]   What should I do with my life?
[00:23:54.340 --> 00:23:56.400]   - Yeah, that's really good.
[00:23:56.400 --> 00:24:00.900]   And that is actually a lovely segue into one thing
[00:24:00.900 --> 00:24:04.560]   'cause I really did want to ask you in detail
[00:24:04.560 --> 00:24:07.600]   about the senior thesis because I know
[00:24:07.600 --> 00:24:12.600]   even some long time CC families,
[00:24:12.600 --> 00:24:16.800]   maybe there was no such thing as the senior thesis
[00:24:16.800 --> 00:24:19.320]   when your student, when you and your student
[00:24:19.320 --> 00:24:22.360]   joined the classical conversations community
[00:24:22.360 --> 00:24:25.500]   and you started thinking down through the years,
[00:24:25.500 --> 00:24:28.120]   although I know when you start foundations,
[00:24:28.120 --> 00:24:30.560]   it's really hard to envision senior year
[00:24:30.560 --> 00:24:32.340]   as ever gonna come.
[00:24:32.340 --> 00:24:35.180]   But even for families who started a long time ago,
[00:24:35.180 --> 00:24:40.180]   they may not have been considering the senior thesis.
[00:24:40.180 --> 00:24:41.760]   It wasn't a thing.
[00:24:41.760 --> 00:24:44.520]   And so I know that lots of our listeners
[00:24:44.520 --> 00:24:48.560]   probably have some questions specifically
[00:24:48.560 --> 00:24:52.020]   about the senior thesis and maybe some fears
[00:24:52.020 --> 00:24:54.360]   or some anxiety about the senior thesis.
[00:24:54.360 --> 00:24:56.000]   So I really wanted to talk to you.
[00:24:56.000 --> 00:24:57.960]   So okay, okay, what is it?
[00:24:57.960 --> 00:25:00.160]   What is the senior thesis?
[00:25:00.160 --> 00:25:04.520]   - So the senior thesis is an opportunity
[00:25:04.520 --> 00:25:08.280]   which I think is really rare for most students
[00:25:08.280 --> 00:25:10.280]   who aren't gonna go on to doctrinal work
[00:25:10.280 --> 00:25:14.840]   or have to write a senior thesis in college.
[00:25:14.840 --> 00:25:17.160]   In fact, I've had lots of college professors
[00:25:17.160 --> 00:25:19.960]   that have been our judges say, wow,
[00:25:19.960 --> 00:25:21.040]   my students aren't doing this.
[00:25:21.040 --> 00:25:22.600]   My students have never done this.
[00:25:22.600 --> 00:25:24.720]   This is quality work.
[00:25:24.720 --> 00:25:26.680]   And so it's an opportunity
[00:25:26.680 --> 00:25:29.040]   to bring all of the classical skills
[00:25:29.040 --> 00:25:34.040]   that we've been honing together and practice writing
[00:25:34.040 --> 00:25:40.120]   or first researching a topic of the student's choice,
[00:25:40.120 --> 00:25:43.040]   anything they want to do that can be turned
[00:25:43.040 --> 00:25:48.040]   into a debatable thesis.
[00:25:48.040 --> 00:25:51.180]   So it needs to be something that has both sides,
[00:25:51.180 --> 00:25:53.240]   but most things are.
[00:25:53.240 --> 00:25:57.780]   I've seen a wide variety of thesis choices,
[00:25:57.780 --> 00:26:01.120]   but it's an opportunity for really most of a year
[00:26:01.120 --> 00:26:04.580]   to dig in and to research something
[00:26:04.580 --> 00:26:05.780]   of the student's choosing.
[00:26:05.780 --> 00:26:08.280]   And that's really important that it's their choice
[00:26:08.280 --> 00:26:11.640]   that they choose to decide
[00:26:11.640 --> 00:26:13.900]   to research this particular thing.
[00:26:13.900 --> 00:26:16.440]   And then they practice the canons of rhetoric on it.
[00:26:16.440 --> 00:26:20.160]   They invent, they research all that's been said
[00:26:20.160 --> 00:26:21.680]   about that thing on both sides
[00:26:21.680 --> 00:26:23.740]   and try to suspend their judgment
[00:26:23.740 --> 00:26:25.580]   of what their thesis is going to state
[00:26:25.580 --> 00:26:29.200]   in that debatable thesis.
[00:26:29.200 --> 00:26:34.580]   And then they arrange those thoughts
[00:26:34.580 --> 00:26:38.920]   and that good scholarly research into a good solid outline.
[00:26:38.920 --> 00:26:41.040]   And then they write a paper
[00:26:41.040 --> 00:26:42.940]   and it's not as long as you think.
[00:26:42.940 --> 00:26:48.180]   It's like 12 to 20 pages, I think.
[00:26:48.180 --> 00:26:50.100]   I haven't looked at it in a year,
[00:26:50.100 --> 00:26:51.680]   so I should go back and look at that,
[00:26:51.680 --> 00:26:52.600]   but it's not very long.
[00:26:52.600 --> 00:26:54.540]   It's 12 to 20 pages, I believe.
[00:26:54.540 --> 00:26:57.960]   Double spaced, one inch margins,
[00:26:57.960 --> 00:27:01.400]   like Times New Romans, like not super tiny.
[00:27:01.400 --> 00:27:02.500]   - Yes.
[00:27:02.500 --> 00:27:04.300]   - And then they've got a really good
[00:27:04.300 --> 00:27:07.160]   annotated bibliography of sources
[00:27:07.160 --> 00:27:11.800]   that they've collected and they practice.
[00:27:11.800 --> 00:27:13.320]   After they've written this thesis,
[00:27:13.320 --> 00:27:17.840]   they hand it over to some judges to read in advance.
[00:27:17.840 --> 00:27:19.360]   We give them a few weeks to do that.
[00:27:19.360 --> 00:27:21.820]   And then they show up to stand upon the thing
[00:27:21.820 --> 00:27:23.960]   that they have written and defend it.
[00:27:23.960 --> 00:27:28.180]   And the judges are often excited to do this.
[00:27:28.180 --> 00:27:30.600]   They're not there to grill the students.
[00:27:30.600 --> 00:27:32.920]   They are there to ask them good questions.
[00:27:32.920 --> 00:27:34.740]   And they often have all kinds of questions
[00:27:34.740 --> 00:27:36.540]   to ask the student, perhaps questions
[00:27:36.540 --> 00:27:40.100]   the student hasn't considered before.
[00:27:40.100 --> 00:27:42.820]   Yeah, and so it's a great opportunity
[00:27:42.820 --> 00:27:44.560]   for students to realize, wow,
[00:27:44.560 --> 00:27:47.740]   I know how to find out good things to say
[00:27:47.740 --> 00:27:50.700]   and to really evaluate and build an argument.
[00:27:50.700 --> 00:27:53.200]   I know how to persuade others to that argument.
[00:27:53.200 --> 00:27:55.120]   And I know how to defend that argument.
[00:27:55.120 --> 00:27:59.120]   So it's one more chance to bring all those skills together
[00:27:59.120 --> 00:28:02.220]   and to have just this victorious moment
[00:28:02.220 --> 00:28:06.080]   at the end of their journey all the way to the summit
[00:28:06.080 --> 00:28:07.900]   of the Challenge Leadership Program.
[00:28:07.900 --> 00:28:12.280]   And they realize, because the judges often say this,
[00:28:12.280 --> 00:28:14.880]   and I've seen judges move to tears
[00:28:14.880 --> 00:28:17.920]   and start asking the students for life advice.
[00:28:17.920 --> 00:28:19.700]   And the students are blown away by that.
[00:28:19.700 --> 00:28:21.500]   They're like, well, I'm not a father yet,
[00:28:21.500 --> 00:28:25.020]   or I'm not a expert on this,
[00:28:25.020 --> 00:28:28.380]   but if I were you, I would consider this question.
[00:28:28.380 --> 00:28:31.360]   You know, they learn that they have a voice that matters
[00:28:31.360 --> 00:28:34.300]   that adults in their community want to hear.
[00:28:34.300 --> 00:28:38.860]   And I think that's a great gift to give our students
[00:28:38.860 --> 00:28:41.180]   right before they launch.
[00:28:41.180 --> 00:28:43.020]   And that's not to say that every student
[00:28:43.020 --> 00:28:45.920]   is gonna write the perfect senior thesis
[00:28:45.920 --> 00:28:48.200]   or that it won't be super hard.
[00:28:48.200 --> 00:28:51.080]   I mean, to be honest, and my son would tell you this
[00:28:51.080 --> 00:28:52.800]   if he was on this call with me,
[00:28:52.800 --> 00:28:56.260]   I mean, I was with him 'cause he needed company
[00:28:56.260 --> 00:28:58.540]   and someone to say, you can do this, come on.
[00:28:58.540 --> 00:29:01.120]   - Right, a cheerleader. - Here's the next step.
[00:29:01.120 --> 00:29:02.960]   And we were there working 'til the very end.
[00:29:02.960 --> 00:29:05.600]   And we have a really funny story of the last,
[00:29:05.600 --> 00:29:08.720]   when we were printing it out and trying to deliver it.
[00:29:08.720 --> 00:29:10.620]   And we still laugh about that today.
[00:29:10.620 --> 00:29:13.620]   And I tell him, man, as much as we rustled together,
[00:29:13.620 --> 00:29:17.520]   I don't trade one of those hours where I really doubted
[00:29:17.520 --> 00:29:20.360]   he was gonna finish and I was the tutor.
[00:29:20.360 --> 00:29:23.120]   So he, but he did, he did.
[00:29:23.120 --> 00:29:26.360]   And he learned that, I mean, he was the one
[00:29:26.360 --> 00:29:28.760]   that dad started asking for his advice
[00:29:28.760 --> 00:29:30.840]   about how he should spend time with his son.
[00:29:30.840 --> 00:29:33.600]   Jackson was so humbled by that and said,
[00:29:33.600 --> 00:29:34.980]   well, I'm not even a dad yet,
[00:29:34.980 --> 00:29:37.000]   but here's what I think is best.
[00:29:37.000 --> 00:29:39.580]   This is what my dad's done for me.
[00:29:39.580 --> 00:29:42.840]   And I don't know, I've just seen that.
[00:29:42.840 --> 00:29:48.140]   I've seen students really grow from this opportunity.
[00:29:48.140 --> 00:29:50.120]   But it's laid out in the guide really well.
[00:29:50.120 --> 00:29:52.380]   It's planned out for weeks.
[00:29:52.380 --> 00:29:55.940]   They start early first semester thinking about those things.
[00:29:55.940 --> 00:29:57.740]   And they do it together.
[00:29:57.740 --> 00:30:00.400]   They get peer feedback, the tutor's feedback,
[00:30:00.400 --> 00:30:03.700]   parent feedback, they're encouraged to choose a mentor
[00:30:03.700 --> 00:30:06.020]   to coach them who can also be their judge.
[00:30:07.080 --> 00:30:10.240]   So there's an opportunity really for students
[00:30:10.240 --> 00:30:13.800]   to explore a love they have, or a big question they have,
[00:30:13.800 --> 00:30:16.320]   or perhaps a future calling,
[00:30:16.320 --> 00:30:19.140]   and to really grow from that experience.
[00:30:19.140 --> 00:30:25.880]   - That's, I'm just, I'm so energized by that.
[00:30:25.880 --> 00:30:31.260]   I have to say, my girls went through,
[00:30:33.680 --> 00:30:38.680]   they graduated from challenge four before the senior thesis
[00:30:38.680 --> 00:30:43.920]   was a part, before it was a part of what we did.
[00:30:43.920 --> 00:30:51.100]   And I look at it and think, wow, that, yes,
[00:30:51.100 --> 00:30:56.280]   it looks daunting and it sounds like such a drag, man.
[00:30:56.280 --> 00:30:59.780]   It sounds like a hard thing to do.
[00:30:59.780 --> 00:31:04.780]   But as a parent and as a tutor, I look at it and think,
[00:31:04.780 --> 00:31:10.920]   just what you said, what an absolute blessing
[00:31:10.920 --> 00:31:15.920]   of an opportunity to both prove to yourself
[00:31:15.920 --> 00:31:22.840]   and to a wider community that the classical tools
[00:31:22.840 --> 00:31:27.840]   of learning work, that your students believe in.
[00:31:28.840 --> 00:31:33.840]   Do know how to research and invent and weigh things
[00:31:33.840 --> 00:31:39.480]   and then slice and dice and put them in ways
[00:31:39.480 --> 00:31:44.480]   that are clear and naturally follow and are persuasive.
[00:31:44.480 --> 00:31:50.760]   They've learned all about the modes of persuasion.
[00:31:50.760 --> 00:31:54.020]   So I think that that is a beautiful thing.
[00:31:54.020 --> 00:31:58.740]   But I love what you said about the students growing
[00:31:58.740 --> 00:32:03.740]   into the confidence that they are prepared.
[00:32:03.740 --> 00:32:07.340]   I think it's gotta be beautiful for students
[00:32:07.340 --> 00:32:09.700]   who kind of took their parent's word for it,
[00:32:09.700 --> 00:32:13.600]   that this was a good education and that this is all gonna,
[00:32:13.600 --> 00:32:16.840]   we're all trusting that this is gonna come out in the end
[00:32:16.840 --> 00:32:18.440]   and you will have a good education.
[00:32:18.440 --> 00:32:22.360]   But for those students to come through and at the end,
[00:32:22.360 --> 00:32:26.660]   see that, wow, I do know how to do this.
[00:32:26.660 --> 00:32:30.900]   I can tell if something is a biased source
[00:32:30.900 --> 00:32:32.500]   or an unbiased source.
[00:32:32.500 --> 00:32:36.900]   I do know how to weigh the voices
[00:32:36.900 --> 00:32:39.660]   in the research that I'm doing.
[00:32:39.660 --> 00:32:42.740]   I do know how to assemble an argument.
[00:32:42.740 --> 00:32:45.940]   I do know how to consider all the sides.
[00:32:45.940 --> 00:32:50.460]   That has to be so empowering for students.
[00:32:50.460 --> 00:32:53.360]   - Yeah, I think it's such a gift to our students.
[00:32:53.360 --> 00:32:56.160]   And I've had a few returning students say,
[00:32:56.160 --> 00:33:01.520]   wow, I was asked to do a senior thesis now
[00:33:01.520 --> 00:33:03.140]   in this Honors College program.
[00:33:03.140 --> 00:33:05.960]   And I'm so thankful that I had that experience
[00:33:05.960 --> 00:33:09.460]   and I get to try it again, but I know what to expect.
[00:33:09.460 --> 00:33:11.720]   And I'm ready because I have these tools.
[00:33:11.720 --> 00:33:14.420]   And they're reminded one last time
[00:33:14.420 --> 00:33:16.720]   because there's not a ton of other writing
[00:33:16.720 --> 00:33:18.120]   involved in Challenge Four.
[00:33:18.120 --> 00:33:18.960]   - Right.
[00:33:18.960 --> 00:33:21.280]   - I mean, students write speeches
[00:33:21.280 --> 00:33:23.700]   but they memorize and deliver those speeches.
[00:33:23.700 --> 00:33:26.880]   So there's a lot of emphasis on memory and delivery.
[00:33:26.880 --> 00:33:28.480]   And so this last point, I mean,
[00:33:28.480 --> 00:33:31.160]   they get to take it all the way to the end.
[00:33:31.160 --> 00:33:32.760]   They may have had all that experience
[00:33:32.760 --> 00:33:35.260]   writing IEW papers and essentials
[00:33:35.260 --> 00:33:36.640]   and they might've had all that experience
[00:33:36.640 --> 00:33:39.100]   with lost tools of writing and all the other writing
[00:33:39.100 --> 00:33:41.780]   we do in the Challenge program of various kinds.
[00:33:41.780 --> 00:33:44.680]   And they get one more time to practice those tools
[00:33:44.680 --> 00:33:47.280]   and it's a really memorable practice.
[00:33:47.280 --> 00:33:50.040]   So I think it's a gift to our students
[00:33:50.040 --> 00:33:51.860]   to be able to do that.
[00:33:51.860 --> 00:33:55.520]   - Yes, and I love just what you just said now
[00:33:55.520 --> 00:33:58.640]   that they have, you know, they worked
[00:33:58.640 --> 00:34:03.600]   and have been working on all of these skills for years.
[00:34:03.600 --> 00:34:07.800]   They've been working to become better writers,
[00:34:07.800 --> 00:34:10.580]   more organized writers, clearer writers,
[00:34:10.580 --> 00:34:13.560]   writers who know which word to use when
[00:34:13.560 --> 00:34:16.800]   and what kind of persuasion they are employing
[00:34:16.800 --> 00:34:21.160]   to speak to the specific audience that they are addressing.
[00:34:21.160 --> 00:34:23.140]   We've practiced so much of that.
[00:34:23.140 --> 00:34:28.140]   I really, I like that we are offering our students
[00:34:28.140 --> 00:34:34.840]   the dessert at the end of the banquet, you know?
[00:34:34.840 --> 00:34:39.640]   And they actually get to eat it and to celebrate it.
[00:34:39.640 --> 00:34:41.920]   We've taught them how to cook the banquet
[00:34:41.920 --> 00:34:44.680]   and how to prepare, but let's have the banquet
[00:34:44.680 --> 00:34:46.800]   and let's eat the dessert.
[00:34:46.800 --> 00:34:48.980]   I wanna ask you a little bit,
[00:34:48.980 --> 00:34:53.240]   'cause you have mentored your own children
[00:34:53.240 --> 00:34:56.880]   and you have taught a lot of different levels of Challenge.
[00:34:56.880 --> 00:35:01.880]   How do the early years begin to prepare the students
[00:35:01.880 --> 00:35:08.440]   for this last capstone event?
[00:35:08.440 --> 00:35:10.880]   Because I'll tell you the truth, Brittany,
[00:35:10.880 --> 00:35:15.480]   I think that parents who are contemplating jumping ship
[00:35:15.480 --> 00:35:17.520]   after Challenge two or three,
[00:35:17.520 --> 00:35:23.400]   I personally think that they need to take a good hard look
[00:35:23.400 --> 00:35:27.420]   at what they might be shortchanging their student over.
[00:35:27.420 --> 00:35:30.960]   So I want you to speak a little bit about
[00:35:30.960 --> 00:35:35.240]   how all the years of the classical education
[00:35:35.240 --> 00:35:38.280]   have been about preparing our students.
[00:35:38.280 --> 00:35:41.560]   It has, I mean, it's so,
[00:35:41.560 --> 00:35:46.000]   I always just marvel at the way Challenge began,
[00:35:46.000 --> 00:35:48.860]   how it was begun first and then foundations
[00:35:48.860 --> 00:35:53.240]   and essentials was created out of a need that we saw.
[00:35:53.240 --> 00:35:56.680]   And my students in Challenge four
[00:35:56.680 --> 00:35:58.840]   have often relied upon memory work
[00:35:58.840 --> 00:36:01.400]   and you don't have to have been in Challenge four.
[00:36:01.400 --> 00:36:04.400]   I have had students join us in Challenge four even mid year
[00:36:04.400 --> 00:36:05.840]   and just excel.
[00:36:06.840 --> 00:36:09.640]   But it does help if you've got some of those memory pags
[00:36:09.640 --> 00:36:13.540]   and that opportunity that you've had all those years
[00:36:13.540 --> 00:36:18.540]   to present your ideas in presentations and foundations
[00:36:18.540 --> 00:36:21.160]   and write and wrestle with ideas
[00:36:21.160 --> 00:36:23.040]   as you're writing all those essentials papers
[00:36:23.040 --> 00:36:25.440]   and growing in your knowledge of language.
[00:36:25.440 --> 00:36:30.440]   And every single piece of it is this,
[00:36:30.440 --> 00:36:34.800]   it's a part of this beautiful tapestry
[00:36:34.800 --> 00:36:38.920]   and the finishing parts where you finally see the picture
[00:36:38.920 --> 00:36:42.320]   come together are in Challenge four
[00:36:42.320 --> 00:36:45.380]   after you've wrestled through the early parts
[00:36:45.380 --> 00:36:49.040]   of the Challenge program and done things like
[00:36:49.040 --> 00:36:51.000]   probably that you wouldn't have thought
[00:36:51.000 --> 00:36:53.740]   all your kids would do, I didn't.
[00:36:53.740 --> 00:36:57.560]   Science fair, mock trial, all the debate we do,
[00:36:57.560 --> 00:37:00.000]   all the writing and experiments
[00:37:00.000 --> 00:37:01.840]   and everything that makes it so rich,
[00:37:01.840 --> 00:37:04.000]   all those presentations and writing.
[00:37:04.000 --> 00:37:07.060]   And then finally, to be really focused
[00:37:07.060 --> 00:37:10.280]   on the art of rhetoric and thinking about
[00:37:10.280 --> 00:37:12.380]   how I can lead my neighbor to the truth
[00:37:12.380 --> 00:37:17.240]   in a winsome, compelling way where I'm checking myself first
[00:37:17.240 --> 00:37:19.120]   for my argument, the holes in my argument,
[00:37:19.120 --> 00:37:21.880]   and I'm applying the logic that I've learned
[00:37:21.880 --> 00:37:25.280]   that has given me a sharp mind and I'm thinking about
[00:37:25.280 --> 00:37:27.680]   how I can choose my words carefully
[00:37:27.680 --> 00:37:29.360]   and learn to listen really well
[00:37:29.360 --> 00:37:32.840]   and respond in the way that my audience needs
[00:37:32.840 --> 00:37:36.480]   and craft something like that for my particular audience.
[00:37:36.480 --> 00:37:38.160]   It's such a gift.
[00:37:38.160 --> 00:37:42.520]   I look at our world and we're coming up in an election year
[00:37:42.520 --> 00:37:47.160]   and I hear the way that we throw words around like weapons
[00:37:47.160 --> 00:37:50.160]   and here we've been given an opportunity
[00:37:50.160 --> 00:37:53.240]   to train up our kids to use their words
[00:37:53.240 --> 00:37:58.240]   in a way that helps persuade their neighbor to truth
[00:37:58.240 --> 00:38:02.720]   and perhaps woo them to the kingdom, by the way,
[00:38:02.720 --> 00:38:06.980]   that we, and of course, the work of the Holy Spirit
[00:38:06.980 --> 00:38:10.400]   to do that, but it's a leadership program
[00:38:10.400 --> 00:38:14.960]   and so this is the final year of learning to lead well
[00:38:14.960 --> 00:38:19.960]   and looking back on the challenge for graduates that I know,
[00:38:19.960 --> 00:38:27.920]   I'm encouraged by our future,
[00:38:27.920 --> 00:38:31.280]   my grandchildren and great-grandchildren's future.
[00:38:31.280 --> 00:38:33.960]   And my kids look fondly back on this
[00:38:33.960 --> 00:38:36.280]   and that's why my daughter, Lucy, is looking forward
[00:38:36.280 --> 00:38:38.160]   and she's like, I've been waiting
[00:38:38.160 --> 00:38:40.920]   since I was eight years old to do this.
[00:38:40.920 --> 00:38:42.660]   I can't wait to do this next year.
[00:38:42.660 --> 00:38:44.280]   I think it's exactly what I need.
[00:38:44.280 --> 00:38:46.700]   I need to wrestle with these things too
[00:38:46.700 --> 00:38:49.040]   and also share that with my brother and sister,
[00:38:49.040 --> 00:38:51.160]   that legacy and inheritance
[00:38:51.160 --> 00:38:53.840]   that we're trying to pass on with them.
[00:38:53.840 --> 00:38:58.840]   But I mean, even when we study the Greek and Roman gods,
[00:39:00.240 --> 00:39:02.800]   the students are singing that song for foundations.
[00:39:02.800 --> 00:39:04.600]   - Yes, yes, yes.
[00:39:04.600 --> 00:39:09.600]   - Everything really does build to prepare them for that.
[00:39:09.600 --> 00:39:15.220]   - Yes, and I can remember watching my own girls
[00:39:15.220 --> 00:39:18.440]   go through their challenge for a year
[00:39:18.440 --> 00:39:23.440]   and get so much out of their community discussions,
[00:39:23.440 --> 00:39:29.640]   to go to class and to talk to classmates
[00:39:29.640 --> 00:39:33.580]   about what they read and sometimes to discover
[00:39:33.580 --> 00:39:37.160]   that their classmates had much different ideas
[00:39:37.160 --> 00:39:41.000]   or positions from the same reading.
[00:39:41.000 --> 00:39:46.000]   But by challenge four, it was beautiful in the way
[00:39:46.000 --> 00:39:52.560]   that they offered grace to one another.
[00:39:52.560 --> 00:39:56.700]   Oh, it wasn't, well, something must be wrong with you
[00:39:56.700 --> 00:39:58.680]   because you didn't arrive at the same conclusion
[00:39:58.680 --> 00:40:02.440]   that I did, it was more like, that is so interesting,
[00:40:02.440 --> 00:40:04.900]   will you help me to understand it?
[00:40:04.900 --> 00:40:05.940]   Will you help me see it?
[00:40:05.940 --> 00:40:09.820]   Oh, I never considered that or even, huh,
[00:40:09.820 --> 00:40:11.500]   well, what if you thought about it this way,
[00:40:11.500 --> 00:40:15.760]   would you still think the way that you originally reacted?
[00:40:15.760 --> 00:40:19.520]   It just the thoughtful give and take of questions
[00:40:19.520 --> 00:40:24.520]   and the whole idea that we could have discourse
[00:40:26.260 --> 00:40:31.260]   without dishonoring one another
[00:40:31.260 --> 00:40:36.560]   and that we can have discourse that included disagreement
[00:40:36.560 --> 00:40:41.160]   that did not sever relationships
[00:40:41.160 --> 00:40:46.160]   and did not halt a conversation or halt the learning
[00:40:46.160 --> 00:40:51.160]   is just, you alluded to it, it's not synonymous
[00:40:51.160 --> 00:40:54.560]   with what we see in the wider world today.
[00:40:54.560 --> 00:40:57.000]   - What our students do in class does not look like
[00:40:57.000 --> 00:40:58.920]   what people are mostly doing.
[00:40:58.920 --> 00:41:01.780]   - No.
[00:41:01.780 --> 00:41:06.740]   - As they discuss politics or religion
[00:41:06.740 --> 00:41:10.860]   or any other fraught with peril concern.
[00:41:10.860 --> 00:41:15.420]   - That's true, I think it's such an opportunity too.
[00:41:15.420 --> 00:41:19.640]   I mean, as in the history of classical Christian education,
[00:41:19.640 --> 00:41:23.160]   just as they're finishing right now,
[00:41:23.160 --> 00:41:25.020]   my students are studying philosophy
[00:41:25.020 --> 00:41:27.520]   and thinking about the big ideas
[00:41:27.520 --> 00:41:29.200]   and what thinkers have thought before us
[00:41:29.200 --> 00:41:31.060]   and asking big questions,
[00:41:31.060 --> 00:41:34.160]   which prepare them to apply these things
[00:41:34.160 --> 00:41:36.280]   to their study of the book of all books,
[00:41:36.280 --> 00:41:39.480]   the book of wonders, the Bible, God's very word
[00:41:39.480 --> 00:41:43.400]   and that is to prepare them to study that together
[00:41:43.400 --> 00:41:48.400]   and so to have a year of, it's just a dessert year
[00:41:48.400 --> 00:41:50.960]   where you're really studying a lot of poetic language,
[00:41:50.960 --> 00:41:52.920]   which helps you read your Bible better
[00:41:52.920 --> 00:41:55.600]   and you're really digging into scripture
[00:41:55.600 --> 00:41:57.200]   as part of the reasoning strand
[00:41:57.200 --> 00:42:00.040]   and having those conversations
[00:42:00.040 --> 00:42:02.240]   and learning to listen to each other,
[00:42:02.240 --> 00:42:04.080]   wouldn't that be a wonderful thing
[00:42:04.080 --> 00:42:06.240]   for the church at large to learn to do?
[00:42:06.240 --> 00:42:10.240]   And for families and relatives to learn to do that,
[00:42:10.240 --> 00:42:13.500]   neighbors to learn to do that, it's a gift.
[00:42:13.500 --> 00:42:16.800]   - Think how much we would learn from each other
[00:42:16.800 --> 00:42:21.040]   and I think how much happier we would be
[00:42:21.920 --> 00:42:24.080]   if we weren't afraid
[00:42:24.080 --> 00:42:32.200]   that our opinions or convictions
[00:42:32.200 --> 00:42:38.600]   were too flimsy to stand up to scrutiny.
[00:42:38.600 --> 00:42:42.560]   I think a lot of times we hold our positions
[00:42:42.560 --> 00:42:48.520]   in barbed fists because we are afraid
[00:42:48.720 --> 00:42:52.720]   that they are not well considered enough to stand up
[00:42:52.720 --> 00:42:55.320]   under quote unquote attack
[00:42:55.320 --> 00:42:59.520]   and so we just don't dialogue,
[00:42:59.520 --> 00:43:03.220]   we just monologue to people.
[00:43:03.220 --> 00:43:05.340]   People stand next to each other
[00:43:05.340 --> 00:43:08.280]   and just because they're both talking back and forth
[00:43:08.280 --> 00:43:10.220]   does not mean there's a dialogue.
[00:43:10.220 --> 00:43:12.440]   Sometimes there's completely closed mind
[00:43:12.440 --> 00:43:14.800]   on each side of that conversation
[00:43:14.800 --> 00:43:18.360]   and what I love about challenge four is
[00:43:18.360 --> 00:43:20.680]   that's not encouraged.
[00:43:20.680 --> 00:43:25.240]   We are gonna have dialogues and not parallel monologues
[00:43:25.240 --> 00:43:30.240]   and it's beautiful and sometimes hard
[00:43:30.240 --> 00:43:35.240]   and sometimes messy and oftentimes uncomfortable
[00:43:35.240 --> 00:43:39.080]   but infinitely worth it.
[00:43:39.080 --> 00:43:39.920]   - I agree.
[00:43:39.920 --> 00:43:42.680]   I also think it's an opportunity to grow in humility.
[00:43:42.680 --> 00:43:47.700]   To be able to say I don't know
[00:43:47.700 --> 00:43:52.000]   or I was wrong or I think I believe this
[00:43:52.000 --> 00:43:55.960]   but what do you think, what does the Bible say?
[00:43:55.960 --> 00:43:56.920]   Let's look together.
