
[00:00:00.000 --> 00:00:03.160]   (audience applauding)
[00:17:53.400 --> 00:17:57.160]   And I think that's also another important perspective
[00:17:57.160 --> 00:17:58.640]   on diversification, right?
[00:17:58.640 --> 00:18:02.560]   Which is that there's the expression that certainly
[00:18:02.560 --> 00:18:04.880]   from the financial advisor's perspective
[00:18:04.880 --> 00:18:07.000]   that having a diversified portfolio
[00:18:07.000 --> 00:18:09.840]   means that you're always apologizing for something.
[00:18:09.840 --> 00:18:11.080]   Every year it's something different
[00:18:11.080 --> 00:18:12.120]   that you have to apologize for,
[00:18:12.120 --> 00:18:14.120]   but I think whether you're working with an advisor
[00:18:14.120 --> 00:18:16.400]   or managing your own portfolio
[00:18:16.400 --> 00:18:20.920]   and just maybe apologizing to your own spouse or to yourself
[00:18:20.920 --> 00:18:24.420]   the idea is just keep going with the diversification
[00:18:24.420 --> 00:18:28.400]   because if you become too convinced in any one direction,
[00:18:28.400 --> 00:18:30.460]   that's often when things turn around.
[00:18:30.460 --> 00:18:34.620]   We'll look at a few more cases.
[00:18:34.620 --> 00:18:39.080]   So how could you apply the center lane approach
[00:18:39.080 --> 00:18:42.160]   to the sort of magnificent seven situation?
[00:18:42.160 --> 00:18:47.160]   So actually Christine asked about direct indexing.
[00:18:47.160 --> 00:18:50.640]   And so this is something that has grown in popularity.
[00:18:50.640 --> 00:18:52.720]   Vanguard, I believe it was Vanguard's first
[00:18:52.720 --> 00:18:56.160]   and only acquisition so far in 50 years
[00:18:56.160 --> 00:18:58.480]   was to acquire a direct indexing company.
[00:18:58.480 --> 00:19:03.480]   And so I think there are definitely costs and complexity
[00:19:03.480 --> 00:19:06.480]   which were discussed, but there are also some benefits.
[00:19:06.480 --> 00:19:08.440]   There can be a tax benefit.
[00:19:08.440 --> 00:19:10.920]   It can allow you to tilt your portfolio
[00:19:10.920 --> 00:19:13.140]   or to have screens in different ways.
[00:19:13.140 --> 00:19:16.440]   If you wanted to include the S&P 500
[00:19:16.440 --> 00:19:18.440]   minus the tobacco companies,
[00:19:18.440 --> 00:19:22.320]   you could have the S&P 497 or 98
[00:19:22.320 --> 00:19:24.800]   and that might suit your values better.
[00:19:24.800 --> 00:19:29.200]   So there are reasons why direct indexing can matter
[00:19:29.200 --> 00:19:32.960]   or it can be valuable, but we shouldn't view it
[00:19:32.960 --> 00:19:37.960]   as something that we feel that we shouldn't do
[00:19:38.640 --> 00:19:41.840]   right, I mean, we're all indexing diehards,
[00:19:41.840 --> 00:19:44.880]   but at the end of the day, it's not a religion.
[00:19:44.880 --> 00:19:46.020]   It's not our spouse.
[00:19:46.020 --> 00:19:48.240]   We're not cheating if we say, okay,
[00:19:48.240 --> 00:19:50.920]   well, we'll do something that's a little bit different
[00:19:50.920 --> 00:19:53.440]   in addition to a kind of core portfolio
[00:19:53.440 --> 00:19:55.320]   that's built on indexing.
[00:19:55.320 --> 00:19:57.760]   And so I think that's another way in which you can say,
[00:19:57.760 --> 00:20:00.220]   well, I can make a balanced decision here.
[00:20:00.220 --> 00:20:03.560]   We'll look at just a few more cases.
[00:20:03.560 --> 00:20:07.160]   This one of my favorite cartoons is a little hard to read,
[00:20:07.160 --> 00:20:08.640]   but it's basically showing,
[00:20:08.640 --> 00:20:10.620]   it's the perspective of a New Yorker
[00:20:10.620 --> 00:20:13.100]   and their perspective on the rest of the world.
[00:20:13.100 --> 00:20:16.840]   And so you can see beyond the Hudson River to them,
[00:20:16.840 --> 00:20:19.320]   it's sort of like, then the next thing is the Pacific Ocean
[00:20:19.320 --> 00:20:21.180]   and then China and Japan.
[00:20:21.180 --> 00:20:25.000]   And I think what this illustrates is that,
[00:20:25.000 --> 00:20:28.160]   and Jonathan said this in the previous session also,
[00:20:28.160 --> 00:20:31.560]   that the question of international diversification
[00:20:31.560 --> 00:20:34.360]   is often an active decision.
[00:20:34.360 --> 00:20:37.200]   And so many of us feel like,
[00:20:37.200 --> 00:20:39.000]   okay, well, let's just have the market wait.
[00:20:39.000 --> 00:20:41.760]   And that actually is the Vanguard view.
[00:20:41.760 --> 00:20:44.120]   Jack Bogle himself though, personally,
[00:20:44.120 --> 00:20:47.680]   always said that his own portfolio was 100% domestic.
[00:20:47.680 --> 00:20:49.920]   He said, what do I need the rest of the world for?
[00:20:49.920 --> 00:20:51.920]   The S&P 500 is perfectly fine,
[00:20:51.920 --> 00:20:54.580]   or the total market is totally sufficient.
[00:20:54.580 --> 00:20:57.400]   And I think this is another area
[00:20:57.400 --> 00:20:59.960]   in which it's important to take a balanced view
[00:20:59.960 --> 00:21:02.560]   and to say, well, there are reasons
[00:21:02.560 --> 00:21:06.320]   to not be home biased, but there are also reasons
[00:21:06.320 --> 00:21:09.820]   why maybe because my bills are in dollars,
[00:21:09.820 --> 00:21:11.720]   I do wanna have a portfolio
[00:21:11.720 --> 00:21:14.680]   which is biased toward domestic stocks.
[00:21:14.680 --> 00:21:18.120]   And so again, there's no one right answer here.
[00:21:18.120 --> 00:21:20.980]   And I don't think home bias is a crime.
[00:21:20.980 --> 00:21:22.600]   Global market rate waiting
[00:21:22.600 --> 00:21:25.520]   is also not necessarily right or wrong.
[00:21:25.520 --> 00:21:30.160]   We'll look at just a few more examples.
[00:21:30.160 --> 00:21:34.220]   This here is a poll that I did a little while back.
[00:21:34.220 --> 00:21:37.240]   And I asked, is the total market bond fund,
[00:21:37.240 --> 00:21:40.400]   I said BND specifically, is that sufficient?
[00:21:40.400 --> 00:21:43.560]   Is that sort of the perfect bond portfolio?
[00:21:43.560 --> 00:21:47.640]   And here again, this is another area
[00:21:47.640 --> 00:21:50.440]   in which I don't disagree with anything anyone else said.
[00:21:50.440 --> 00:21:54.320]   What Jonathan described and Christine also added to
[00:21:54.320 --> 00:21:57.640]   is to say, well, don't just hold a total bond fund.
[00:21:57.640 --> 00:22:00.200]   And you can see that three quarters of people said,
[00:22:00.200 --> 00:22:02.440]   don't do that, and I would agree.
[00:22:02.440 --> 00:22:04.740]   You wanna break it up a little bit, right?
[00:22:04.740 --> 00:22:08.400]   Because there are different types of bonds,
[00:22:08.400 --> 00:22:11.700]   government versus corporate, there's different durations,
[00:22:11.700 --> 00:22:15.480]   and they behave differently in 2022, we saw that.
[00:22:15.480 --> 00:22:19.160]   You can also buy individual bonds versus bond funds.
[00:22:19.160 --> 00:22:21.680]   And so, again, this is an area
[00:22:21.680 --> 00:22:22.760]   where people beat each other up,
[00:22:22.760 --> 00:22:25.880]   but is anyone the right or wrong answer?
[00:22:25.880 --> 00:22:30.160]   No, I think that each plays a role in a portfolio.
[00:22:30.160 --> 00:22:34.760]   And so, we're running short on time,
[00:22:34.760 --> 00:22:37.880]   so I will move quickly here.
[00:22:37.880 --> 00:22:40.220]   In terms of the Magnificent Seven,
[00:22:40.220 --> 00:22:43.560]   this is another area where you don't have to have
[00:22:43.560 --> 00:22:46.080]   a sort of left lane, right lane,
[00:22:46.080 --> 00:22:48.680]   binary approach to things.
[00:22:48.680 --> 00:22:50.920]   If you have an individual stock,
[00:22:50.920 --> 00:22:53.120]   which a lot of people do,
[00:22:53.120 --> 00:22:55.560]   even though there's the tendency
[00:22:55.560 --> 00:22:57.280]   to talk about winners and not losers,
[00:22:57.280 --> 00:22:59.240]   but there are a lot of people walking around
[00:22:59.240 --> 00:23:01.960]   who ended up with some Apple shares, some Amazon shares,
[00:23:01.960 --> 00:23:04.480]   and say, I have a huge tax problem.
[00:23:04.480 --> 00:23:06.080]   It doesn't need to be just,
[00:23:06.080 --> 00:23:08.840]   I'll either sell it or I'll hold it,
[00:23:08.840 --> 00:23:11.460]   there are lots of other ways to split the difference.
[00:23:11.460 --> 00:23:13.260]   You could donate some to a donor buys fund,
[00:23:13.260 --> 00:23:15.800]   you could donate some to family members
[00:23:15.800 --> 00:23:17.060]   with lower tax brackets,
[00:23:17.060 --> 00:23:18.280]   you could sell some incrementally,
[00:23:18.280 --> 00:23:19.720]   there are lots of ways to do it.
[00:23:19.720 --> 00:23:20.960]   And so, that's the message really,
[00:23:20.960 --> 00:23:23.480]   is just always try and look for ways
[00:23:23.480 --> 00:23:26.740]   to not go too far out on a limb.
[00:23:26.740 --> 00:23:31.880]   And here, just a quick thought on portfolio construction.
[00:23:31.880 --> 00:23:33.920]   So, the guys on the right,
[00:23:33.920 --> 00:23:36.160]   sort of like a diversified portfolio, right?
[00:23:36.160 --> 00:23:37.760]   The guys on the upper left,
[00:23:37.760 --> 00:23:40.680]   not a lot of diversity there, right?
[00:23:40.680 --> 00:23:42.320]   And not very interesting.
[00:23:42.320 --> 00:23:44.440]   And I think this is another key way
[00:23:44.440 --> 00:23:46.240]   to think about diversification,
[00:23:46.240 --> 00:23:50.760]   is just to say, well, let's not go too far out
[00:23:50.760 --> 00:23:54.120]   in any one direction and let's not be too sure.
[00:23:54.120 --> 00:23:56.680]   I think people lost some faith in bonds,
[00:23:56.680 --> 00:23:58.640]   but there's a value in having bonds.
[00:23:58.640 --> 00:24:02.280]   And so, I'll move to,
[00:24:02.280 --> 00:24:05.640]   I'll skip over this and come to a conclusion.
[00:24:05.640 --> 00:24:06.480]   So,
[00:24:06.480 --> 00:24:09.960]   (audience laughing)
[00:24:09.960 --> 00:24:12.600]   sometimes one of the hardest decisions
[00:24:12.600 --> 00:24:15.380]   is something where you say,
[00:24:15.380 --> 00:24:16.680]   it looks crazy,
[00:24:16.680 --> 00:24:17.920]   and maybe it's like my friend, Danny,
[00:24:17.920 --> 00:24:19.400]   you say, it looks crazy,
[00:24:19.400 --> 00:24:23.200]   or maybe even, it just looks like the most terrible thing.
[00:24:23.200 --> 00:24:27.360]   And I've gone on record criticizing Bitcoin,
[00:24:27.360 --> 00:24:30.020]   I think as early as 2017,
[00:24:30.020 --> 00:24:33.800]   but probably what I should have done was to buy some, right?
[00:24:33.800 --> 00:24:36.680]   But I say that only half jokingly,
[00:24:36.680 --> 00:24:39.960]   which is that, what I've developed over the years
[00:24:39.960 --> 00:24:42.480]   is what I sometimes call the $1,000 rule.
[00:24:42.480 --> 00:24:45.160]   And the number can vary, but the idea is,
[00:24:45.160 --> 00:24:47.680]   well, if you think something is crazy,
[00:24:47.680 --> 00:24:50.480]   but you also feel like you might kick yourself later,
[00:24:50.480 --> 00:24:51.840]   and maybe I'm wrong,
[00:24:51.840 --> 00:24:53.880]   and maybe it actually does turn into something
[00:24:53.880 --> 00:24:55.080]   which is legitimate,
[00:24:55.080 --> 00:24:57.200]   then put something small into it.
[00:24:57.200 --> 00:24:59.560]   Again, going back to the Cass Sunstein theory, right?
[00:24:59.560 --> 00:25:03.040]   Is there a way that I can place a small bet here?
[00:25:03.040 --> 00:25:05.760]   And maybe if it turns out to be right,
[00:25:05.760 --> 00:25:08.960]   then it will really benefit you.
[00:25:08.960 --> 00:25:11.520]   And so, I'm glad my wife isn't in the audience,
[00:25:11.520 --> 00:25:14.440]   so I can admit that the first time I looked at Bitcoin,
[00:25:14.440 --> 00:25:16.320]   it was at $65.
[00:25:16.320 --> 00:25:20.320]   And so now it's, I don't know if it's 50, 60,000 today.
[00:25:20.320 --> 00:25:24.640]   So I wish I had followed the $1,000 rule myself at the time.
[00:25:24.640 --> 00:25:26.040]   I did not.
[00:25:26.040 --> 00:25:28.320]   But I think that's another way
[00:25:28.320 --> 00:25:32.120]   in which you can apply the concept of the center lane.
[00:25:32.120 --> 00:25:34.800]   And so I'll wrap up there.
[00:25:34.800 --> 00:25:38.360]   I appreciate your questions,
[00:25:38.360 --> 00:25:40.100]   and I'm not sure if we'll have time for questions,
[00:25:40.100 --> 00:25:43.000]   but I will be around and happy to speak with folks.
[00:25:44.000 --> 00:25:46.400]   - Okay, let's give Adam a round of applause.
[00:25:46.400 --> 00:25:49.400]   (audience applauds)
[00:25:49.400 --> 00:25:53.760]   The good news is, well, the bad news
[00:25:53.760 --> 00:25:54.800]   is we don't have time for questions.
[00:25:54.800 --> 00:25:56.440]   The good news is like the first three
[00:25:56.440 --> 00:25:57.560]   you answered right at the end.
[00:25:57.560 --> 00:25:58.860]   So it was beautiful.
[00:25:58.860 --> 00:26:01.520]   Good, nice work talking about Bitcoin there at the end.
[00:26:01.520 --> 00:26:04.600]   That was the first question on my docket there.
[00:26:04.600 --> 00:26:08.240]   But thank you so much for your preparation and for your time.
[00:26:08.240 --> 00:26:09.080]   - Thank you.
[00:26:09.080 --> 00:26:12.080]   (audience applauds)
[00:26:12.080 --> 00:26:14.140]   you

