
[00:00:00.000 --> 00:00:02.420]   (soft music)
[00:20:48.800 --> 00:20:53.800]   And so I did foundations for seven years, I think.
[00:20:53.800 --> 00:20:57.100]   - Wow, yes.
[00:20:57.100 --> 00:21:00.460]   - And yeah, and then I added essentials.
[00:21:00.460 --> 00:21:04.040]   So then I did both foundations and essentials for two years.
[00:21:04.040 --> 00:21:08.140]   And once I started tutoring essentials,
[00:21:08.140 --> 00:21:10.900]   I noticed myself being much more on top
[00:21:10.900 --> 00:21:14.620]   of the material with my own kids,
[00:21:14.620 --> 00:21:17.460]   not only being able to teach it better to them at home,
[00:21:17.460 --> 00:21:20.440]   but being on top of what the assignments were
[00:21:20.440 --> 00:21:23.360]   or what I wanted them to accomplish at home,
[00:21:23.360 --> 00:21:26.940]   what was really important and what was extra.
[00:21:26.940 --> 00:21:29.220]   - Oh, that's really good.
[00:21:29.220 --> 00:21:30.240]   That is really good.
[00:21:30.240 --> 00:21:34.540]   I think it does give you a nice perspective
[00:21:34.540 --> 00:21:39.540]   on what's important and what you could scale,
[00:21:39.540 --> 00:21:43.340]   what's essential and what you could scale.
[00:21:43.340 --> 00:21:48.200]   And it also, I think tutoring helps you see it
[00:21:48.200 --> 00:21:50.020]   from both sides of the fence.
[00:21:50.020 --> 00:21:55.020]   Like you know what it is to present the material,
[00:21:55.020 --> 00:21:58.180]   but also you're doing it at home with your own kids.
[00:21:58.180 --> 00:21:59.680]   So you know what it looks like
[00:21:59.680 --> 00:22:03.940]   from mama's side of the desk too.
[00:22:03.940 --> 00:22:06.040]   So that's kind of cool.
[00:22:06.040 --> 00:22:09.460]   So let me ask you this.
[00:22:09.460 --> 00:22:12.340]   And I know you just alluded to the fact
[00:22:12.340 --> 00:22:15.560]   that you have tutored foundations and essentials,
[00:22:15.560 --> 00:22:18.920]   but you're a challenge tutor now, correct?
[00:22:18.920 --> 00:22:19.760]   - Yes.
[00:22:19.760 --> 00:22:23.540]   - And so how is that different?
[00:22:23.540 --> 00:22:27.040]   How is that different preparation wise?
[00:22:27.040 --> 00:22:30.500]   And when you made the switch to tutoring challenge,
[00:22:30.500 --> 00:22:35.300]   did you worry again that your increased preparation time
[00:22:35.300 --> 00:22:37.500]   would rob your own family?
[00:22:37.500 --> 00:22:41.960]   - Yes, and probably more when I made the jump up
[00:22:41.960 --> 00:22:44.620]   because I'd been doing foundations for so long.
[00:22:44.620 --> 00:22:49.620]   It was, I had it down to just a very quick prep
[00:22:49.620 --> 00:22:53.540]   because I was so familiar with how it all worked
[00:22:53.540 --> 00:22:55.960]   and then I could spend more time with essentials,
[00:22:55.960 --> 00:22:57.860]   which was my newer thing.
[00:22:57.860 --> 00:23:00.260]   But yeah, that was definitely a big concern.
[00:23:00.260 --> 00:23:03.840]   But once again, I knew that it would help me
[00:23:03.840 --> 00:23:06.420]   be more on top of things.
[00:23:06.420 --> 00:23:11.220]   So my oldest had already done challenge A and challenge B.
[00:23:11.220 --> 00:23:14.940]   And then when she moved up to one,
[00:23:14.940 --> 00:23:18.580]   I graduated from foundations and essentials
[00:23:18.580 --> 00:23:20.840]   in our community and moved up to challenge one
[00:23:20.840 --> 00:23:22.340]   to be with her.
[00:23:22.340 --> 00:23:27.340]   And honestly, I think I probably could have been
[00:23:28.140 --> 00:23:31.660]   a much better teacher to her at home in challenge A
[00:23:31.660 --> 00:23:33.740]   and challenge B than I was.
[00:23:33.740 --> 00:23:36.580]   Of course, I think that happens with a lot of our oldest.
[00:23:36.580 --> 00:23:38.280]   - It does, they're just guinea pig.
[00:23:38.280 --> 00:23:42.540]   She just, have you not made the apology yet to Adele?
[00:23:42.540 --> 00:23:44.960]   - Oh, I'm so all the time.
[00:23:44.960 --> 00:23:47.100]   She actually told me to stop it.
[00:23:47.100 --> 00:23:50.140]   - You were my guinea pig and you just got whatever you got
[00:23:50.140 --> 00:23:50.980]   and I'm sorry.
[00:23:50.980 --> 00:23:53.940]   - And she's like, stop saying that, you're fine.
[00:23:53.940 --> 00:23:54.820]   You're doing fine.
[00:23:54.820 --> 00:23:58.060]   - Oh, that's so good though.
[00:23:58.060 --> 00:24:03.060]   But yeah, I mean, being in the challenge one class with her,
[00:24:03.060 --> 00:24:08.220]   I was much more involved and maybe not sitting down
[00:24:08.220 --> 00:24:12.300]   and doing all the work next to her,
[00:24:12.300 --> 00:24:15.660]   but I was much more aware and much more involved
[00:24:15.660 --> 00:24:19.220]   in knowing what was going on and what the expectations were.
[00:24:19.220 --> 00:24:22.140]   And yeah, it was good, it was really good.
[00:24:22.140 --> 00:24:25.340]   - Well, and you knew what it took you to learn
[00:24:25.340 --> 00:24:26.880]   and master that material.
[00:24:26.880 --> 00:24:30.240]   So you actually did know better what you were asking of her
[00:24:30.240 --> 00:24:33.920]   as a student, since you were preparing yourself.
[00:24:33.920 --> 00:24:34.760]   - Yes.
[00:24:34.760 --> 00:24:39.760]   - What kind of lessons have you learned from tutoring?
[00:24:39.760 --> 00:24:40.920]   - Oh, lots.
[00:24:40.920 --> 00:24:49.360]   Well, I've learned how to be a better teacher to my kids,
[00:24:49.360 --> 00:24:54.320]   knowing what's coming up.
[00:24:54.320 --> 00:24:57.740]   So when my oldest moved into challenge A and B,
[00:24:57.740 --> 00:25:00.220]   and I was already getting a taste
[00:25:00.220 --> 00:25:04.080]   of what those challenge years had to offer,
[00:25:04.080 --> 00:25:06.260]   and that helped me,
[00:25:06.260 --> 00:25:09.940]   that actually changed the way I approached some things
[00:25:09.940 --> 00:25:13.460]   with my essentials and my foundations students.
[00:25:13.460 --> 00:25:18.160]   And then once again, once I was tutoring and directing
[00:25:18.160 --> 00:25:22.380]   and getting all the extra benefits of those
[00:25:22.380 --> 00:25:27.380]   through training and conversations with my SR
[00:25:27.380 --> 00:25:32.620]   and being mentored by people like Heather Lee Sylvia
[00:25:32.620 --> 00:25:35.900]   and Jennifer Devorex and Stephanie Wilburn,
[00:25:35.900 --> 00:25:39.720]   all these people who had such more years of wisdom.
[00:25:39.720 --> 00:25:42.220]   And I had access to all these things
[00:25:42.220 --> 00:25:44.420]   as a challenge director.
[00:25:44.420 --> 00:25:48.780]   It helped me even better go back to my foundations
[00:25:48.780 --> 00:25:51.620]   and essential students to teach them
[00:25:51.620 --> 00:25:53.780]   in a much more directed way.
[00:25:53.780 --> 00:25:57.460]   - Yeah, that's really key.
[00:25:57.460 --> 00:25:59.880]   That's really insightful too.
[00:25:59.880 --> 00:26:05.540]   You know how to help your students prepare
[00:26:05.540 --> 00:26:08.900]   when you know what they're preparing for.
[00:26:08.900 --> 00:26:13.040]   And you know where all of these building blocks,
[00:26:13.040 --> 00:26:16.560]   you know how the building blocks are being assembled
[00:26:16.560 --> 00:26:19.260]   and what they're gonna end up looking like.
[00:26:19.260 --> 00:26:24.260]   And so, yeah, it does make you a more comprehensive mom
[00:26:24.260 --> 00:26:28.140]   and comprehensive teacher
[00:26:28.140 --> 00:26:30.900]   because you know what's happening.
[00:26:30.900 --> 00:26:34.900]   What has been your favorite aspect of tutoring?
[00:26:34.900 --> 00:26:37.360]   What's been the best aspect of tutoring?
[00:26:37.360 --> 00:26:40.580]   I mean, any kind of tutoring, foundations, essentials,
[00:26:40.580 --> 00:26:43.020]   challenge, you're superwoman and have done it all.
[00:26:43.020 --> 00:26:48.020]   So what's the best aspect of tutoring for you?
[00:26:49.100 --> 00:26:50.900]   - Definitely not superwoman.
[00:26:50.900 --> 00:26:56.540]   But that's hard to pick a best one.
[00:26:56.540 --> 00:26:57.620]   - Yeah.
[00:26:57.620 --> 00:27:01.540]   - I might have to go with two that are coming to mind first.
[00:27:01.540 --> 00:27:06.540]   One is really, I mean, as I said at the beginning,
[00:27:06.540 --> 00:27:09.140]   I really did enjoy learning as a kid.
[00:27:09.140 --> 00:27:11.180]   I still enjoy it now.
[00:27:11.180 --> 00:27:13.540]   And so getting to learn all this stuff,
[00:27:13.540 --> 00:27:18.120]   either relearn it and be reminded of it
[00:27:18.120 --> 00:27:20.480]   or learn it for the first time
[00:27:20.480 --> 00:27:24.560]   or learn it a whole lot better than I did is really cool.
[00:27:24.560 --> 00:27:28.060]   And with all the challenge reading that I'm trying to do
[00:27:28.060 --> 00:27:30.960]   to be on top of it as a director,
[00:27:30.960 --> 00:27:34.140]   I'm loving going back and being quote forced
[00:27:34.140 --> 00:27:38.540]   to read these books, but they're so good.
[00:27:38.540 --> 00:27:39.620]   - Yes.
[00:27:39.620 --> 00:27:42.520]   - Or dig into things that I never got
[00:27:42.520 --> 00:27:44.100]   in my education growing up.
[00:27:44.100 --> 00:27:48.100]   So I love the whole redeeming my own education.
[00:27:48.100 --> 00:27:52.020]   But then my other thing that came to mind immediately
[00:27:52.020 --> 00:27:55.820]   when you said that was those little Abecedarians
[00:27:55.820 --> 00:27:59.120]   in presentation time, you just cannot beat that.
[00:27:59.120 --> 00:28:00.960]   They are just so delightful.
[00:28:00.960 --> 00:28:05.820]   And I think I was just the most amused and entertained
[00:28:05.820 --> 00:28:10.820]   and just loving those little kids during presentation time.
[00:28:12.180 --> 00:28:14.260]   Just hearing the things that they would bring in
[00:28:14.260 --> 00:28:16.980]   and they're all smiles and all excitement.
[00:28:16.980 --> 00:28:20.620]   And I nearly had a big frog jump on me once
[00:28:20.620 --> 00:28:23.400]   and it was just very entertaining.
[00:28:23.400 --> 00:28:25.840]   And the costumes that they come up with,
[00:28:25.840 --> 00:28:28.420]   I just love those little littles.
[00:28:28.420 --> 00:28:29.700]   They're really neat.
[00:28:29.700 --> 00:28:30.860]   - They are really fun.
[00:28:30.860 --> 00:28:35.860]   And just like, one of the reasons we decided to homeschool
[00:28:35.860 --> 00:28:40.140]   is because I really loved seeing
[00:28:40.140 --> 00:28:41.940]   all those light bulb moments.
[00:28:41.940 --> 00:28:46.020]   I liked being the one that watched my little girl's eyes
[00:28:46.020 --> 00:28:49.200]   light up when they made a connection for the first time
[00:28:49.200 --> 00:28:50.580]   or figured something out.
[00:28:50.580 --> 00:28:55.580]   And it was so much fun to watch students really
[00:28:55.580 --> 00:28:59.300]   of any level, because I tutored Challenge B
[00:28:59.300 --> 00:29:01.000]   for almost 10 years.
[00:29:01.000 --> 00:29:06.000]   And watching B students do a proof and logic
[00:29:08.360 --> 00:29:12.340]   for the first time and realize that they had connected
[00:29:12.340 --> 00:29:17.340]   all the dots and gotten it right was the biggest buzz for me
[00:29:17.340 --> 00:29:23.760]   and to watch them succeed, to watch them do a mock trial
[00:29:23.760 --> 00:29:28.940]   and feel really confident and come through that
[00:29:28.940 --> 00:29:32.320]   with such flying colors and watch their confidence grow
[00:29:32.320 --> 00:29:37.320]   was such a high for me as a tutor.
[00:29:37.520 --> 00:29:40.560]   I think that it is a blessing for all of us
[00:29:40.560 --> 00:29:41.940]   who get to tutor.
[00:29:41.940 --> 00:29:45.240]   - Yeah, there's so many, so many neat things about it.
[00:29:45.240 --> 00:29:48.700]   And now that you're saying that just so many more things
[00:29:48.700 --> 00:29:51.900]   are coming to mind, but I can't say all of them.
[00:29:51.900 --> 00:29:54.980]   - But say another, say another if you've thought of it.
[00:29:54.980 --> 00:29:56.520]   I would love to hear it.
[00:29:56.520 --> 00:30:00.500]   - So being in Challenge II this year with my oldest,
[00:30:00.500 --> 00:30:03.060]   there's these magical things that happen in Challenge II
[00:30:03.060 --> 00:30:06.140]   as they start to get their feet under them
[00:30:06.140 --> 00:30:11.140]   as young adults and thinking more deep thoughts.
[00:30:11.140 --> 00:30:15.240]   And so in the past few weeks, I've been able to sit back
[00:30:15.240 --> 00:30:19.680]   and enjoy some of the conversations that they're taking over
[00:30:19.680 --> 00:30:22.800]   and talking about things like does every story
[00:30:22.800 --> 00:30:24.160]   have to have a moral?
[00:30:24.160 --> 00:30:27.040]   Well, what is a moral?
[00:30:27.040 --> 00:30:29.240]   How do we know what the moral is?
[00:30:29.240 --> 00:30:30.720]   - Uh-huh.
[00:30:30.720 --> 00:30:32.840]   - Yes, I told them in Aesop's Fable and I said,
[00:30:32.840 --> 00:30:34.160]   "Well, tell me what the moral is."
[00:30:34.160 --> 00:30:36.800]   And they came up with several answers.
[00:30:36.800 --> 00:30:39.600]   So I gave them this snarky response that,
[00:30:39.600 --> 00:30:42.520]   "Well, really what we learned from this is that
[00:30:42.520 --> 00:30:44.680]   "you should look for the suckers in the world
[00:30:44.680 --> 00:30:47.260]   "and take advantage of them by flattering them."
[00:30:47.260 --> 00:30:49.900]   And they all immediately said, "No, that's not right."
[00:30:49.900 --> 00:30:51.700]   (laughing)
[00:30:51.700 --> 00:30:53.020]   Which that helped us.
[00:30:53.020 --> 00:30:54.260]   - Yeah.
[00:30:54.260 --> 00:30:57.560]   - It helped us to better define what a moral is
[00:30:57.560 --> 00:31:00.520]   and that it has to be leading us towards virtue.
[00:31:00.520 --> 00:31:04.060]   So it was really neat to see them grapple with that.
[00:31:04.060 --> 00:31:06.140]   And a week or two before that,
[00:31:06.140 --> 00:31:10.100]   they were talking about salvation
[00:31:10.100 --> 00:31:12.700]   and God's sovereignty in that.
[00:31:12.700 --> 00:31:16.400]   And it was just really neat to see these big things
[00:31:16.400 --> 00:31:19.820]   coming from them.
[00:31:19.820 --> 00:31:22.800]   - That is so encouraging.
[00:31:22.800 --> 00:31:26.480]   I would say, listeners to all of you out there
[00:31:26.480 --> 00:31:29.520]   who are thinking, "Well, gosh, this sounds good.
[00:31:29.520 --> 00:31:32.400]   "Maybe I should tutor."
[00:31:32.400 --> 00:31:37.400]   I would tell you that you will learn so much.
[00:31:37.400 --> 00:31:41.960]   Well, in two ways.
[00:31:41.960 --> 00:31:46.960]   You will learn so much from the preparation that you do
[00:31:46.960 --> 00:31:51.960]   so that you are prepared to lead great conversations
[00:31:51.960 --> 00:31:54.600]   on community day.
[00:31:54.600 --> 00:31:59.600]   But you will learn so much from your students
[00:31:59.600 --> 00:32:02.820]   who will, no matter how well you prepare,
[00:32:02.820 --> 00:32:07.820]   who will come up with something you never thought of before
[00:32:07.820 --> 00:32:12.080]   or ask a question that you didn't plan the answer to,
[00:32:12.080 --> 00:32:16.260]   and they will get to watch you grapple on the spot.
[00:32:16.260 --> 00:32:20.140]   Okay, so maybe that doesn't sound like a good reason
[00:32:20.140 --> 00:32:24.920]   to tutor, but I'll tell you that it feels good
[00:32:24.920 --> 00:32:29.920]   to wrestle with a big question alongside your students
[00:32:29.920 --> 00:32:34.180]   that you have built a relationship with.
[00:32:34.180 --> 00:32:38.600]   And the best thing that you will ever teach them
[00:32:38.600 --> 00:32:42.840]   is that you are continuing to do the hard work
[00:32:42.840 --> 00:32:46.320]   of learning new things too.
[00:32:46.320 --> 00:32:48.920]   - Yes, definitely, definitely.
[00:32:48.920 --> 00:32:53.920]   See, modeling for them, the struggle it is,
[00:32:53.920 --> 00:32:56.960]   the struggle it is to learn something new
[00:32:56.960 --> 00:33:00.880]   or to figure out what you think about something
[00:33:00.880 --> 00:33:04.240]   that you haven't had time to think about before seminar
[00:33:04.240 --> 00:33:07.240]   is so good for them because they need to know
[00:33:07.240 --> 00:33:11.160]   that we don't have all the answers and we're still working.
[00:33:11.160 --> 00:33:14.400]   We're still trying. - Yes, and that it's okay
[00:33:14.400 --> 00:33:17.820]   that we don't, I never, and it was difficult for me
[00:33:17.820 --> 00:33:20.820]   because I'm one of these type A people that like everything,
[00:33:20.820 --> 00:33:23.360]   like I don't like to do something I don't already know
[00:33:23.360 --> 00:33:26.760]   will be successful 'cause it just bothers me.
[00:33:26.760 --> 00:33:29.240]   And so I had to get over myself
[00:33:29.240 --> 00:33:31.880]   when I became a challenge tutor
[00:33:31.880 --> 00:33:34.640]   because they are gonna ask me a question
[00:33:34.640 --> 00:33:36.760]   that I don't know the answer to
[00:33:36.760 --> 00:33:40.400]   or that I don't know the answer to yet.
[00:33:40.400 --> 00:33:44.560]   And so I love the whole idea that we are teaching them
[00:33:44.560 --> 00:33:49.560]   that your whole life is about continuing to learn.
[00:33:49.920 --> 00:33:54.920]   And the best learner is somebody who is comfortable
[00:33:54.920 --> 00:33:59.100]   with not knowing yet.
[00:33:59.100 --> 00:34:05.340]   And so I think that what teaching children taught me
[00:34:05.340 --> 00:34:09.820]   is that there's always more to learn
[00:34:09.820 --> 00:34:14.820]   and that we can learn a lot from one another
[00:34:14.820 --> 00:34:17.860]   if we'll just have a conversation.
[00:34:17.860 --> 00:34:21.020]   - I love it.
[00:34:21.020 --> 00:34:22.940]   Let me ask you, I have one more question for you.
[00:34:22.940 --> 00:34:26.100]   If you can stand one more question for me, Cynthia.
[00:34:26.100 --> 00:34:32.020]   What has a classical education given your family?
[00:34:32.020 --> 00:34:37.680]   - There can be a lot there in that answer.
[00:34:37.680 --> 00:34:42.220]   I think I'll have to pick and choose here.
[00:34:42.220 --> 00:34:46.880]   I would say it's given us a direction
[00:34:46.880 --> 00:34:48.240]   in our family culture.
[00:34:48.240 --> 00:34:55.800]   We've always valued certain things in our family
[00:34:55.800 --> 00:35:00.800]   and both Tim and I grew up with parents who loved us
[00:35:00.800 --> 00:35:04.200]   and cared about us and cared about our education.
[00:35:04.200 --> 00:35:07.680]   And so we've been fortunate to bring some of those things
[00:35:07.680 --> 00:35:09.020]   into our family.
[00:35:09.020 --> 00:35:12.880]   So we've always had way too many books for our bookshelves.
[00:35:12.880 --> 00:35:15.720]   - Yes, us too, yep.
[00:35:15.720 --> 00:35:19.040]   - Conversations around the dinner table
[00:35:19.040 --> 00:35:19.880]   and things like that.
[00:35:19.880 --> 00:35:24.120]   But I think the classical education kind of helps tie
[00:35:24.120 --> 00:35:29.120]   some of that together and it helps flavor the culture
[00:35:29.120 --> 00:35:33.900]   that we have in our home, in the Knotts household.
[00:35:33.900 --> 00:35:39.640]   I'm also so thankful that I'm married to somebody
[00:35:39.640 --> 00:35:44.640]   who is totally in and I mean, even more than supportive,
[00:35:44.920 --> 00:35:48.020]   he takes on the reins, he does so much.
[00:35:48.020 --> 00:35:53.020]   I mean, he's very involved and I know not everybody
[00:35:53.020 --> 00:35:57.280]   has quite that level of support in their homes
[00:35:57.280 --> 00:35:58.680]   and I'm really thankful for it
[00:35:58.680 --> 00:36:03.320]   because when we gather together as a family,
[00:36:03.320 --> 00:36:06.320]   we can talk all these nerdy things.
[00:36:06.320 --> 00:36:09.320]   - Yeah, and everybody be happy.
[00:36:09.320 --> 00:36:14.320]   - Yes, to steal my friend Heatherly's hashtag
[00:36:14.320 --> 00:36:17.480]   that she likes to use, we're nerds raising nerds.
[00:36:17.480 --> 00:36:18.920]   - That's right, that's right.
[00:36:18.920 --> 00:36:21.360]   - We're creating our nerd culture.
[00:36:21.360 --> 00:36:25.360]   - Yes, yes, I have frequently been sad
[00:36:25.360 --> 00:36:28.520]   that our family does not live close to your family
[00:36:28.520 --> 00:36:30.480]   'cause then we could be nerds together.
[00:36:30.480 --> 00:36:32.920]   - Well, come on up for a visit.
[00:36:32.920 --> 00:36:35.720]   - That's right, you come on down, I'll come on up.
[00:36:35.720 --> 00:36:38.000]   We'll have high old time.
[00:36:38.000 --> 00:36:40.640]   Well, I really appreciate you sharing.
[00:36:40.640 --> 00:36:45.640]   I really wanted folks to hear what a homeschool mom
[00:36:45.640 --> 00:36:51.520]   who's fully invested in tutoring thinks
[00:36:51.520 --> 00:36:54.360]   about this classical education and thinks
[00:36:54.360 --> 00:36:56.880]   about being a tutor, but I was really interested
[00:36:56.880 --> 00:37:01.880]   in people hearing what you have learned about yourself
[00:37:01.880 --> 00:37:09.220]   and your children and education by being a tutor.
[00:37:09.220 --> 00:37:12.240]   So I appreciate you sharing tonight, Cynthia.
[00:37:12.240 --> 00:37:14.160]   - Can I give another encouragement
[00:37:14.160 --> 00:37:16.120]   to anybody who is considering?
[00:37:16.120 --> 00:37:20.880]   You don't have to know all the things, you don't.
[00:37:20.880 --> 00:37:23.920]   And I'm not just talking about the surprise questions
[00:37:23.920 --> 00:37:27.380]   that the kids might bring up that we talked about earlier,
[00:37:27.380 --> 00:37:31.200]   but really another thing that you can learn how to do
[00:37:31.200 --> 00:37:36.200]   is you learn your limits and you learn your capabilities
[00:37:36.460 --> 00:37:40.440]   and you can learn what is the important stuff
[00:37:40.440 --> 00:37:43.520]   that I do need to arm myself with to go in
[00:37:43.520 --> 00:37:47.320]   to have a successful day in seminar.
[00:37:47.320 --> 00:37:50.960]   And you really don't have to think
[00:37:50.960 --> 00:37:52.320]   that you have to know all the things
[00:37:52.320 --> 00:37:54.040]   'cause trust me, you don't.
[00:37:54.040 --> 00:37:56.680]   You've got time to continue learning
[00:37:56.680 --> 00:37:58.500]   alongside your children.
[00:37:58.500 --> 00:38:01.300]   You don't have to learn everything before them.
[00:38:01.300 --> 00:38:04.280]   You can learn alongside them and secret,
[00:38:04.280 --> 00:38:06.960]   you can even learn behind them.
[00:38:06.960 --> 00:38:09.540]   And it's okay because it's the attitude
[00:38:09.540 --> 00:38:11.700]   of being that lifelong learner.
[00:38:11.700 --> 00:38:14.840]   So don't let the academic load scare you off
[00:38:14.840 --> 00:38:19.440]   because you're gonna be armed with great tools
[00:38:19.440 --> 00:38:24.440]   like definition, comparison, those five common topics.
[00:38:24.440 --> 00:38:27.960]   And it's doable.
[00:38:27.960 --> 00:38:31.420]   It's a good thing, it's hard work, but it's very good work.
[00:38:31.420 --> 00:38:34.140]   - Oh, that's a great encouragement.
[00:38:34.140 --> 00:38:35.740]   Thank you for sharing that.
[00:38:35.740 --> 00:38:39.440]   Parents, I hope that you feel encouraged.
[00:38:39.440 --> 00:38:44.440]   I hope that you are perhaps newly interested
[00:38:44.440 --> 00:38:49.480]   in pursuing life as a tutor in your local community.
[00:38:49.480 --> 00:38:53.020]   Whether you are looking to be a tutor
[00:38:53.020 --> 00:38:57.520]   or just looking to build a family culture of learning
[00:38:57.520 --> 00:39:02.520]   and ways to have more enjoyable conversations
[00:39:02.520 --> 00:39:07.200]   in your own home, I've got a reminder to you
[00:39:07.200 --> 00:39:10.840]   that we have something called the Copper Lodge Library,
[00:39:10.840 --> 00:39:13.120]   Classical Conversations publishes.
[00:39:13.120 --> 00:39:16.000]   And there are some new additions
[00:39:16.000 --> 00:39:21.000]   to the Copper Lodge Library coming out this spring.
[00:39:21.000 --> 00:39:25.480]   We will have our own version of Pride and Prejudice,
[00:39:25.480 --> 00:39:27.840]   our own imprint of Pride and Prejudice,
[00:39:27.840 --> 00:39:31.200]   the Secret Garden, and the Secret House.
[00:39:31.200 --> 00:39:33.880]   The Garden and a brand new offering
[00:39:33.880 --> 00:39:37.120]   called English Epic Poetry.
[00:39:37.120 --> 00:39:40.400]   So why does Classical Conversations
[00:39:40.400 --> 00:39:43.800]   offer the Copper Lodge Library?
[00:39:43.800 --> 00:39:45.840]   They are collections of stories
[00:39:45.840 --> 00:39:49.800]   that have built community throughout history.
[00:39:49.800 --> 00:39:52.760]   And we put them in a beautiful series of books
[00:39:52.760 --> 00:39:55.400]   that you can enjoy for the whole family.
[00:39:55.400 --> 00:39:59.120]   You can begin to build that family culture
[00:39:59.120 --> 00:40:02.680]   of reading and learning that Cynthia was talking about
[00:40:02.680 --> 00:40:04.720]   by reading these stories together
[00:40:04.720 --> 00:40:07.200]   and having really good conversations
[00:40:07.200 --> 00:40:10.040]   about wisdom and virtue.
[00:40:10.040 --> 00:40:12.880]   So check out the Copper Lodge Library.
[00:40:12.880 --> 00:40:17.880]   You can check out all of our offerings on ccbooks.com.
[00:40:17.880 --> 00:40:20.920]   And those three books, Pride and Prejudice,
[00:40:20.920 --> 00:40:24.800]   the Secret Garden, and English Epic Poetry
[00:40:24.800 --> 00:40:26.780]   are new this spring.
[00:40:26.780 --> 00:40:28.720]   So you'll be able to look for them soon.
[00:40:28.720 --> 00:40:32.600]   Cynthia, thank you again for this lovely conversation.
[00:40:32.600 --> 00:40:36.080]   And listeners, I will see you next time.
[00:40:36.080 --> 00:40:36.920]   Bye bye.
[00:40:37.120 --> 00:40:39.700]   (gentle music)
[00:40:39.700 --> 00:40:42.200]   (music fades)
[00:40:42.200 --> 00:40:50.360]   [BLANK_AUDIO]

