
[00:00:00.000 --> 00:00:17.240]   [Spanish]
[00:22:16.240 --> 00:22:26.240]   And she explained, she kind of came from the normal person point of view and explained that she's always been financially solvent.
[00:22:26.240 --> 00:22:31.240]   And she thought that as long as she was financially solvent, she was doing really well.
[00:22:31.240 --> 00:22:33.240]   She kind of thought that stage one was where it stopped.
[00:22:33.240 --> 00:22:38.240]   And she's only recently realized that there are more stages above and beyond that.
[00:22:38.240 --> 00:22:42.240]   That's what this reminds me of is I think there are a lot of people who stop at stage one thinking that that's good enough.
[00:22:42.240 --> 00:22:45.240]   But there are many more steps to go.
[00:22:45.240 --> 00:22:51.240]   One of the biggest challenges that we face when designing financial philosophy is we generally have a problem.
[00:22:51.240 --> 00:22:57.240]   When considering the things that we can do, we usually have a problem of what would technically be called selection bias.
[00:22:57.240 --> 00:23:03.240]   Meaning that our reference group is usually relatively small.
[00:23:03.240 --> 00:23:08.240]   If you grow up in a certain neighborhood or you're exposed to a certain type of person, they become your reference group.
[00:23:08.240 --> 00:23:18.240]   So if your reference group is, "Well, most of my friends are behind and as long as I'm just current on all my bills, everything's good," then you'll realize that that's about as big as you can go.
[00:23:18.240 --> 00:23:23.240]   But when you change your reference group and you find out all of a sudden, "Hey, you can become a millionaire.
[00:23:23.240 --> 00:23:25.240]   You can build a business.
[00:23:25.240 --> 00:23:30.240]   You can achieve X," it changes your approach and it changes things.
[00:23:30.240 --> 00:23:36.240]   So one of the most powerful personal and self-development principles is to constantly challenge your reference group.
[00:23:36.240 --> 00:23:42.240]   This is hard because usually we also – another bias – we also want to engage and indulge in confirmation bias.
[00:23:42.240 --> 00:23:47.240]   We have a tendency – I have a tendency to filter my Facebook feed based upon the stuff that I want to see.
[00:23:47.240 --> 00:23:53.240]   Well, then I'm not left with any challenging opinions and I'm not left with anybody that can challenge me.
[00:23:53.240 --> 00:23:59.240]   So one of the healthiest mental habits that we can build is to always challenge our opinions and say, "Okay, I believe this.
[00:23:59.240 --> 00:24:08.240]   Now, who has the exact opposite opinion of that and let me go and find the strongest argument against what I believe and let me see how I can deal with that argument."
[00:24:08.240 --> 00:24:09.240]   Right.
[00:24:09.240 --> 00:24:11.240]   Yeah, that's how you dismiss confirmation bias.
[00:24:11.240 --> 00:24:18.240]   But selection bias is – it reminds me – there's that quote, a famous quote from Jim Rohn that says, "You're the average of the five people you spend the most time with."
[00:24:18.240 --> 00:24:20.240]   That absolutely reflects selection bias.
[00:24:20.240 --> 00:24:23.240]   You tend to mirror the people around you.
[00:24:23.240 --> 00:24:25.240]   Yeah, and it's very true.
[00:24:25.240 --> 00:24:30.240]   When you get to the point where – I mean I could give all kinds of examples but you just start to see it.
[00:24:30.240 --> 00:24:31.240]   You start to see it.
[00:24:31.240 --> 00:24:37.240]   When you hang out with entrepreneurs, people who control their schedules, you start to reflect that.
[00:24:37.240 --> 00:24:39.240]   When you hang out with employees, you start to reflect that.
[00:24:39.240 --> 00:24:42.240]   When you hang out with wealthy people, you start to realize, "Wait a second.
[00:24:42.240 --> 00:24:44.240]   They've got a different approach."
[00:24:44.240 --> 00:24:46.240]   So we can change that.
[00:24:46.240 --> 00:24:50.240]   I think the danger of that quote is to say, "Well, I'm just going to go and change all five people."
[00:24:50.240 --> 00:24:51.240]   I'll tell you where I started.
[00:24:51.240 --> 00:24:55.240]   I didn't ever know all kinds of tons of rich and successful people.
[00:24:55.240 --> 00:24:56.240]   But guess what?
[00:24:56.240 --> 00:24:57.240]   You can change your book.
[00:24:57.240 --> 00:25:03.240]   You can read their books and you can start to surround yourself with their ideas and their concepts and their thoughts and that will have an impact in your life.
[00:25:03.240 --> 00:25:04.240]   You can know them virtually.
[00:25:04.240 --> 00:25:05.240]   Absolutely.
[00:25:05.240 --> 00:25:19.240]   I have found that just by surrounding myself with people who have achieved things that I want to achieve, one of the biggest things that I gain from listening to them or reading them is noticing that they often tend to think bigger than I do.
[00:25:19.240 --> 00:25:20.240]   And that always jumps out at me.
[00:25:20.240 --> 00:25:24.240]   I realize time and time again, "Paula, you're thinking too small."
[00:25:24.240 --> 00:25:26.240]   I have the same problem.
[00:25:26.240 --> 00:25:29.240]   So financial solvency is stage one.
[00:25:29.240 --> 00:25:30.240]   What happens after that?
[00:25:30.240 --> 00:25:31.240]   Where do you go from there?
[00:25:31.240 --> 00:25:41.240]   Stability is where the next stage is to move from solvency to stability, which I just simply defined as being current on your bills and having built a buffer account.
[00:25:41.240 --> 00:25:42.240]   Like an emergency fund?
[00:25:42.240 --> 00:25:46.240]   Yeah, emergency fund, rainy day fund, cash reserves, buffer account.
[00:25:46.240 --> 00:25:47.240]   It doesn't matter.
[00:25:47.240 --> 00:25:52.240]   And so here's where I'm kind of leaving it open if somebody is doing, again, Ramsey's baby steps.
[00:25:52.240 --> 00:25:53.240]   That's his first thing.
[00:25:53.240 --> 00:25:56.240]   And I think that's a really important deal because there are two aspects of it.
[00:25:56.240 --> 00:26:05.240]   If you don't have cash, then an unexpected problem can knock you down or you might miss out on an unexpected opportunity.
[00:26:05.240 --> 00:26:14.240]   And so I've done a decent amount of research, both personal exposure and also just studying people who are very poor.
[00:26:14.240 --> 00:26:24.240]   And one of the things that you see that's so challenging about poverty is often people who are very poor is they can never scrape together enough money to not be knocked backwards.
[00:26:24.240 --> 00:26:26.240]   It's like, "Okay, I had these medical bills.
[00:26:26.240 --> 00:26:30.240]   Well, then all of a sudden my car got broken and so now I'm fixing the car that was broken," et cetera.
[00:26:30.240 --> 00:26:32.240]   And they can kind of never get just a little bit ahead.
[00:26:32.240 --> 00:26:43.240]   Or on the flip side, sometimes there's an opportunity of, "Hey, let me move from this dead-end job in a dead-end neighborhood to move to another city in another state where there's a more bustling economy, where there are many more opportunities."
[00:26:43.240 --> 00:26:44.240]   Well, why can't I go?
[00:26:44.240 --> 00:26:49.240]   I don't have the money to pay for the move or I don't have the money to pay for the first, last insecurity on the apartment.
[00:26:49.240 --> 00:26:56.240]   This is the reality and I feel like we in the personal finance world often ignore this reality of those among us who are the poorest.
[00:26:56.240 --> 00:27:06.240]   And so the key is to have some money in your hands that's not in a retirement account, that's not stuck away from you, but to build some cushion and some savings.
[00:27:06.240 --> 00:27:09.240]   Now, I don't know how much money that is and I don't define it.
[00:27:09.240 --> 00:27:11.240]   That's exactly what I was going to ask.
[00:27:11.240 --> 00:27:12.240]   I think it's different amounts.
[00:27:12.240 --> 00:27:15.240]   I mean for some people, $1,000 is life-changing.
[00:27:15.240 --> 00:27:17.240]   For other people, $10,000.
[00:27:17.240 --> 00:27:18.240]   For other people, $100,000.
[00:27:18.240 --> 00:27:30.240]   I'm convinced that one of the major damages that we in the professional financial services world do is we get too much money out of people's bank accounts and we put too much money into investments.
[00:27:30.240 --> 00:27:41.240]   If you put thousands of dollars into the average person's bank account and let them experience what that is, they need to get there little by little so they don't spend it because many people, if you woke up with thousands of dollars and you didn't put it there, you didn't spend it.
[00:27:41.240 --> 00:27:46.240]   But you start to see, hey, all of a sudden I've got tens of thousands of dollars at my disposal.
[00:27:46.240 --> 00:27:48.240]   It changes your decisions.
[00:27:48.240 --> 00:27:51.240]   You can make different decisions.
[00:27:51.240 --> 00:27:52.240]   So I don't know the amount.
[00:27:52.240 --> 00:27:56.240]   At least three or six months of expenses for very poor people or deeply in debt.
[00:27:56.240 --> 00:27:57.240]   Maybe it's $1,000.
[00:27:57.240 --> 00:27:58.240]   Maybe it's $100,000.
[00:27:58.240 --> 00:27:59.240]   I'm not trying to define it.
[00:27:59.240 --> 00:28:02.240]   I'm just saying you need a buffer account of some kind.
[00:28:02.240 --> 00:28:10.240]   What would you say to people who are afraid of keeping that money in cash because it's losing out to inflation, there's opportunity cost in terms of not having it invested?
[00:28:10.240 --> 00:28:12.240]   That's a common objection that I hear.
[00:28:12.240 --> 00:28:14.240]   I would say try it and see if you go back.
[00:28:14.240 --> 00:28:16.240]   And here's what I mean.
[00:28:16.240 --> 00:28:21.240]   Certainly there are reasons why you wouldn't want to keep the bulk of your money in cash.
[00:28:21.240 --> 00:28:26.240]   I would not recommend to somebody who has, let's say, a net worth of $2 million.
[00:28:26.240 --> 00:28:28.240]   They're 63 years old and they want to retire.
[00:28:28.240 --> 00:28:32.240]   I would not recommend to them that they keep $2 million in cash.
[00:28:32.240 --> 00:28:33.240]   That's not solving the problem.
[00:28:33.240 --> 00:28:45.240]   But that's very different than giving advice to somebody who's 25 years old and has $10,000 to their name and saying, "Listen, just keep the $10,000 of cash in a savings account."
[00:28:45.240 --> 00:28:51.240]   Because for a 25-year-old, $10,000 is a really great start to a freedom fund.
[00:28:51.240 --> 00:28:54.240]   That's what allows you to chase the better job offer.
[00:28:54.240 --> 00:29:02.240]   That's what allows you to be able to walk out of the place that's not treating you well and go to a place that is because you have a few months of expenses to your names.
[00:29:02.240 --> 00:29:08.240]   That's the money that allows you to be able when you've got the business idea to invest $4,000 or $5,000 into the business idea.
[00:29:08.240 --> 00:29:13.240]   And so the mistake that people make is thinking that you're doing something for the long term.
[00:29:13.240 --> 00:29:23.240]   One thing you'll see, if you interact with people who are wealthy, they generally have the ability to get their hands on a significant amount of cash in a relatively short period of time.
[00:29:23.240 --> 00:29:28.240]   And I am convinced the ability – I think of an example.
[00:29:28.240 --> 00:29:33.240]   When I bought my minivan, I was looking for a minivan and I was looking and looking and looking.
[00:29:33.240 --> 00:29:39.240]   And the model that I was looking at was worth – it was selling for about $8,000.
[00:29:39.240 --> 00:29:42.240]   And I came across one. It was either $5,000 or $5,500.
[00:29:42.240 --> 00:29:44.240]   It was listed a little bit more.
[00:29:44.240 --> 00:29:49.240]   But I said, "This is what I've been looking for. Let me see if I can move fast."
[00:29:49.240 --> 00:29:53.240]   I called the guy, went to see him. It was a Saturday deal on a holiday weekend.
[00:29:53.240 --> 00:29:56.240]   And by being able to put – I think it was five grand.
[00:29:56.240 --> 00:30:04.240]   Being able to put $5,000 of cash in his hand allowed me to save a couple thousand bucks being able to move fast and get the deal.
[00:30:04.240 --> 00:30:09.240]   And I've seen that happen again and again and again and again, being able to move fast and buy things.
[00:30:09.240 --> 00:30:11.240]   I've done this frequently with different vehicles.
[00:30:11.240 --> 00:30:13.240]   I come across a trailer on the side of the road.
[00:30:13.240 --> 00:30:16.240]   Okay, here's cash. Make it happen.
[00:30:16.240 --> 00:30:26.240]   And those little things when you're building will make a much bigger difference than the $122 of foregone interest that you could have gotten if you had invested more, maybe.
[00:30:26.240 --> 00:30:29.240]   So there's an opportunity cost that comes with not having liquidity.
[00:30:29.240 --> 00:30:36.240]   Right, right. And when you experience it – and I'm trying not to put numbers on it, but I'm trying to establish the concept.
[00:30:36.240 --> 00:30:42.240]   When you experience the freedom that comes with it – I come from professional financial services.
[00:30:42.240 --> 00:30:49.240]   I've seen many young people routinely cash out their retirement accounts because they want to make a life change and they didn't plan for it.
[00:30:49.240 --> 00:30:53.240]   Now, you say, "Ugh, yes." It makes you hurt.
[00:30:53.240 --> 00:31:00.240]   But I had many clients who even though I worked hard to try to prepare them, they would start a Roth IRA and then cash it out.
[00:31:00.240 --> 00:31:02.240]   They'd start a 401(k) and cash it out.
[00:31:02.240 --> 00:31:05.240]   Well, you get so destroyed when you pay expenses at that high rate.
[00:31:05.240 --> 00:31:21.240]   A significant thing I learned working with clients, as I said, I am going to emphasize and encourage people to have more money at their disposal and not invest so much so they have more money because having money changes and opens up worlds of opportunity to you.
[00:31:21.240 --> 00:31:25.240]   Okay. So stage one is financial solvency. Stage two is financial stability.
[00:31:25.240 --> 00:31:28.240]   Mm-hmm. Stage three is debt freedom.
[00:31:28.240 --> 00:31:31.240]   My recommendation, if you have debt, you probably want to get rid of it.
[00:31:31.240 --> 00:31:35.240]   Now, I have to admit that not all debt is created equal.
[00:31:35.240 --> 00:31:39.240]   So I don't make just a blanket statement of pay off all your debt.
[00:31:39.240 --> 00:31:53.240]   There's a major difference between debt that's tied to – consumer debt that's tied to something that's going down in value versus debt that's making you money whether it's productive debt or tied to a business asset or an investment of some kind.
[00:31:53.240 --> 00:31:56.240]   So I'm – and there's different ways.
[00:31:56.240 --> 00:31:58.240]   You've got to look and assess each thing specifically.
[00:31:58.240 --> 00:32:06.240]   But I put debt freedom here to say that I think most people would be most well-served by getting rid of debt and never going back.
[00:32:06.240 --> 00:32:08.240]   Does that include mortgage debt?
[00:32:08.240 --> 00:32:09.240]   I'm willing to include anything.
[00:32:09.240 --> 00:32:11.240]   Again, I would need to look at it.
[00:32:11.240 --> 00:32:14.240]   And so that question, there is an answer to it.
[00:32:14.240 --> 00:32:15.240]   It may not.
[00:32:15.240 --> 00:32:20.240]   For example, I wouldn't if I had a low fixed-rate interest mortgage debt and I were looking at other investments.
[00:32:20.240 --> 00:32:24.240]   I wouldn't just say, "Let me just focus on paying down my mortgage excessively."
[00:32:24.240 --> 00:32:35.240]   So I'm primarily here talking about clearing consumer debt, clearing any old unpaid debts and getting rid of any high interest rate debt, clearing any bad debt.
[00:32:35.240 --> 00:32:41.240]   But the idea here is by encouraging people to get free, I think you gain a huge amount of freedom.
[00:32:41.240 --> 00:32:43.240]   Again, go back to the worst-case scenario.
[00:32:43.240 --> 00:32:48.240]   Go back in 2008 when we went through the Great Recession.
[00:32:48.240 --> 00:32:57.240]   One thing that challenged many people that kept them stuck was the fact that they owed too much money on their house and they couldn't sell it and get out of it.
[00:32:57.240 --> 00:33:01.240]   And so there were opportunities that the economy wasn't bad everywhere.
[00:33:01.240 --> 00:33:08.240]   The economy was just bad in some places and there were other places that were desperately hungry to get workers there.
[00:33:08.240 --> 00:33:13.240]   But because they couldn't get out of their house and they couldn't sell their house for what they owed on it, many people were stuck.
[00:33:13.240 --> 00:33:28.240]   And so by focusing on zero debt or on very low debt, you gain a tremendous amount of freedom and flexibility quickly that leads to more opportunities for you than by still being heavily in debt.
[00:33:28.240 --> 00:33:30.240]   How do you define – you mentioned high interest debt.
[00:33:30.240 --> 00:33:32.240]   How do you define high interest?
[00:33:32.240 --> 00:33:35.240]   I don't have a strong definition for that.
[00:33:35.240 --> 00:33:41.240]   I think of double-digit interest as high interest in today's world.
[00:33:41.240 --> 00:33:44.240]   It's hard because these things are relative.
[00:33:44.240 --> 00:33:49.240]   When you say double-digit interest is high, you go back to the '80s and that was not high.
[00:33:49.240 --> 00:33:55.240]   And so I look at it and I think about it more in terms of the process and the outcome.
[00:33:55.240 --> 00:34:02.240]   And one of the challenges that I have, Paul, in answering questions like that and even in doing a show is I can argue multiple sides of an issue.
[00:34:02.240 --> 00:34:04.240]   So here would be an example.
[00:34:04.240 --> 00:34:07.240]   Is it good? Should I pay off my debt or should I invest?
[00:34:07.240 --> 00:34:19.240]   There is a very compelling argument to say that no matter what the debt is, you should just invest because you should be focused on investing and earning at a higher rate than the debt.
[00:34:19.240 --> 00:34:36.240]   So if somebody is an entrepreneur, somebody is an investor of some kind, somebody is wheeling and dealing and doing business and doing transactions, for that person to have a little bit of high interest rate credit card debt that's left over or that they're working on is much less concerning than somebody who's working a job with a stable salary.
[00:34:36.240 --> 00:34:45.240]   Who is overspent for years and years and years and years and who doesn't show any indication of focusing on something else.
[00:34:45.240 --> 00:34:51.240]   And so I would recommend to the person who is the business person, I would be encouraging them, don't worry so much about the debt.
[00:34:51.240 --> 00:34:56.240]   Let's go and do some deals. Let's go and make some money. Let's go and make some good investments and focus on that.
[00:34:56.240 --> 00:34:58.240]   And then we'll come back and clean up the debt when we can.
[00:34:58.240 --> 00:35:08.240]   Whereas if I'm working with somebody who's in that very stable scenario, they're working a job, they have a very stable salary, I'm going to be saying to them, maybe you need this behavior modification.
[00:35:08.240 --> 00:35:13.240]   Let's clear this debt. Let's focus on getting completely debt free and then just building systematically over time.
[00:35:13.240 --> 00:35:16.240]   That is a far more nuanced answer than I've heard from most.
[00:35:16.240 --> 00:35:18.240]   Well, that's the truth.
[00:35:18.240 --> 00:35:24.240]   And that's what most of the time that the answer in personal finance is always it depends.
[00:35:24.240 --> 00:35:28.240]   And it's what I try to do on my show that some people love and some people hate.
[00:35:28.240 --> 00:35:31.240]   But I try to say here are the variations of it. It depends.
[00:35:31.240 --> 00:35:37.240]   Give me an example. Paula, in what order should you pay off your debts? What debts should you pay off sooner versus others?
[00:35:37.240 --> 00:35:49.240]   Well, if you took the Dave Ramsey snowball approach, which is based on psychology, then you would start with the debt that has the lowest balance regardless of interest rate so that you can get the psychological wins.
[00:35:49.240 --> 00:35:57.240]   If on the other hand you were to take the mathematical approach, you would start with the debt that has the highest interest rate regardless of the size of the balance.
[00:35:57.240 --> 00:36:02.240]   Right. And so that's as deep as most people go. And that's an important distinction.
[00:36:02.240 --> 00:36:16.240]   But what most people miss is the only reason that that is a valid comparison between those two and the only reason that a guy like Dave Ramsey would say ignore the interest rate and focus on the time is because he's focused on a two-year time horizon.
[00:36:16.240 --> 00:36:21.240]   He says in his book and in his work, you should have a plan to get out of debt in about one to two years.
[00:36:21.240 --> 00:36:30.240]   Well, when you actually run some numbers and you look and you compare various collections of debt and their interest rates associated with them, but you put them on a one to two-year timeline,
[00:36:30.240 --> 00:36:35.240]   even the mathematical approach, there's very little mathematical difference between those.
[00:36:35.240 --> 00:36:44.240]   So when I look at that, and I have an entire show on this, episode 32 of my show is called In What Order Should I Pay Off My Debts? A Rational Guide to the Debt Snowball, Debt Avalanche, and Other Considerations.
[00:36:44.240 --> 00:36:47.240]   But here's what the actual considerations should be.
[00:36:47.240 --> 00:36:54.240]   Number one, the amount of debt. Number two, the interest rate of the debt. Number three, the terms of the loan.
[00:36:54.240 --> 00:37:04.240]   For example, I'd much rather get rid of a debt like a student loan and keep around a credit card debt because the student loan is not dischargeable in bankruptcy.
[00:37:04.240 --> 00:37:09.240]   If I wind up in real problems, I can't get rid of the student loan whereas the credit card, it's an unsecured debt.
[00:37:09.240 --> 00:37:17.240]   So you need to consider the terms of the loan. You need to consider is the interest deductible or not? Is the debt secured or not? Is the interest rate fixed or not?
[00:37:17.240 --> 00:37:24.240]   This is falls under terms. Is the debt bankruptable like I said? Can I refinance this debt? Is this debt consumer debt or business debt?
[00:37:24.240 --> 00:37:31.240]   When you start factoring these things one on top of another, the right answer will generally emerge.
[00:37:31.240 --> 00:37:39.240]   But it's not as simple as A or B. You have to have a specific set of facts in a specific circumstance to be able to give good advice on something like that.
[00:37:39.240 --> 00:37:50.240]   Right. Absolutely. It's hard to – I guess this kind of goes back to my earlier question about explaining the deeper nuances in a way that is also approachable because it's very hard to put that in a headline.
[00:37:50.240 --> 00:37:52.240]   It's very hard to put that in an article.
[00:37:52.240 --> 00:37:57.240]   Indeed. You can't fit that in a 500-word blog post.
[00:37:57.240 --> 00:38:02.240]   Let's see. How long was that episode? That episode was something like probably over an hour.
[00:38:02.240 --> 00:38:08.240]   I try to make it accessible and I try to make it comprehensive. I don't know how to make it short.
[00:38:08.240 --> 00:38:12.240]   Sometimes – I'm a big believer in going long when that's necessary.
[00:38:12.240 --> 00:38:22.240]   One of my most popular and most controversial blog posts is about the rent versus buy conundrum and that one clocked in at about 5,000 words.
[00:38:22.240 --> 00:38:30.240]   You have to. Most subjects like that – most of the people with different opinions are reasonable, rational people.
[00:38:30.240 --> 00:38:34.240]   They're just looking at something from one side. It's like the old example of the elephant.
[00:38:34.240 --> 00:38:39.240]   Three or four blind guys are touching an elephant and trying to describe it.
[00:38:39.240 --> 00:38:43.240]   One guy is holding on to the tusks and he says it's sharp. It's like a spear.
[00:38:43.240 --> 00:38:45.240]   One guy is holding a trunk and says it's like a snake.
[00:38:45.240 --> 00:38:48.240]   One guy is holding a tail and says it's like a fan.
[00:38:48.240 --> 00:38:52.240]   Another guy is holding the legs and says it's a tree.
[00:38:52.240 --> 00:38:57.240]   They're not all wrong. They're just looking at one aspect of the elephant and personal finance is very similar to that.
[00:38:57.240 --> 00:39:07.240]   How much credence do you give – oftentimes in books, on blogs, in the mass media, you hear people talk about pick the option that lets you sleep easiest at night.
[00:39:07.240 --> 00:39:12.240]   That is a very diplomatic and non-controversial piece of advice.
[00:39:12.240 --> 00:39:17.240]   How much credence do you give that? I mean how valid should that piece of advice be?
[00:39:17.240 --> 00:39:23.240]   I give it a lot as long as there's a caveat that perhaps you need to learn something.
[00:39:23.240 --> 00:39:28.240]   I'll give an example. I had a financial planning client when I was working as a financial planner.
[00:39:28.240 --> 00:39:33.240]   This client, they were retirees. They were coming up on retirement. They were in the mid to late 60s.
[00:39:33.240 --> 00:39:39.240]   They had been excellent accumulators of money. They were financially independent. They had no debt. They had low expenses, etc.
[00:39:39.240 --> 00:39:46.240]   One of the debates in the relationship was that the wife liked to keep at least $100,000 in her checking account.
[00:39:46.240 --> 00:39:50.240]   The husband was like, "Why do we need all this money in our checking account? They spent very little money."
[00:39:50.240 --> 00:39:54.240]   He's like, "We don't need this much money. Why don't you invest it?"
[00:39:54.240 --> 00:40:00.240]   She didn't have a rational answer for it other than it makes me feel good.
[00:40:00.240 --> 00:40:05.240]   Well, my answer on something like that was keep the $100,000 in the checking account.
[00:40:05.240 --> 00:40:09.240]   They had somewhere like a million and a half bucks, something like that.
[00:40:09.240 --> 00:40:16.240]   So it was a substantial number for them, but their income was sufficient for even their bills.
[00:40:16.240 --> 00:40:18.240]   Their investment capital was relatively low.
[00:40:18.240 --> 00:40:23.240]   I thought the peace of mind in that situation that she drew from it was really substantial
[00:40:23.240 --> 00:40:28.240]   and that she was definitely going to be well served by just being comfortable.
[00:40:28.240 --> 00:40:30.240]   That was her safety blanket.
[00:40:30.240 --> 00:40:36.240]   So I've learned not to discount the feelings that people have.
[00:40:36.240 --> 00:40:44.240]   Feelings are important. Many of the major mistakes that we make with money are because of problems with rationality.
[00:40:44.240 --> 00:40:46.240]   We start to feel fear.
[00:40:46.240 --> 00:40:52.240]   So in a situation like that, the way that I would defend it if I were called to defend it to a financial inquiry board would be to say,
[00:40:52.240 --> 00:40:58.240]   "Listen, having $100,000 in that checking account helps her to feel more confident."
[00:40:58.240 --> 00:41:04.240]   So now over here, when I've got the money invested and we go through a 35% decrease in the account value,
[00:41:04.240 --> 00:41:11.240]   I turn and look at this checking account and say, "Listen, you've got two and a half, three years of expenses just sitting here in the checking account.
[00:41:11.240 --> 00:41:17.240]   Do me a favor. Just sit tight for six months. Come back and see me in six months, and if we need to adjust then."
[00:41:17.240 --> 00:41:20.240]   Well, in six months, chances are the investment account is probably adjusted,
[00:41:20.240 --> 00:41:24.240]   and even if it takes a couple years for the value of that investment account to adjust,
[00:41:24.240 --> 00:41:29.240]   then still I'm going to keep saying, "Give me another six months. Give me another six months."
[00:41:29.240 --> 00:41:35.240]   So that $100,000 to solve that emotional need of safety and security is a really valuable tool,
[00:41:35.240 --> 00:41:41.240]   which allows me to keep the money invested over here in a way that's going to grow more over the long term.
[00:41:41.240 --> 00:41:44.240]   Okay. Actually, what I'm hearing in there is – I kind of hear two examples.
[00:41:44.240 --> 00:41:50.240]   So on one hand, there's the peace of mind. There's the emotional satisfaction that comes from cash, liquidity.
[00:41:50.240 --> 00:41:55.240]   On the other hand, there's the panic that comes from when the market drops and you –
[00:41:55.240 --> 00:41:59.240]   some people want to turn paper losses into real losses.
[00:41:59.240 --> 00:42:02.240]   So there we've got kind of two different examples of emotions,
[00:42:02.240 --> 00:42:06.240]   one in which acting in accordance with your emotions can produce a positive benefit,
[00:42:06.240 --> 00:42:14.240]   but the other may mean that acting in accordance with your emotions means that you're selling out of all your positions in March 2009.
[00:42:14.240 --> 00:42:20.240]   Sure. Sure. And that's where – why I said you have to educate yourself. So flip it around.
[00:42:20.240 --> 00:42:21.240]   Okay.
[00:42:21.240 --> 00:42:26.240]   Had a different client, totally different family, different circumstance, about a million bucks,
[00:42:26.240 --> 00:42:36.240]   and they were in their late 40s, early 50s, good income earner, solid six-figure income, million bucks sitting in cash.
[00:42:36.240 --> 00:42:39.240]   And I said, "Why is the money not invested?"
[00:42:39.240 --> 00:42:45.240]   "We're not sure. We're not sure what to do. I just don't feel right about the situation. I just don't feel right."
[00:42:45.240 --> 00:42:50.240]   Okay. So we work through that. First, we go through a formal financial planning process.
[00:42:50.240 --> 00:42:52.240]   What do you want? What are you trying to accomplish?
[00:42:52.240 --> 00:43:00.240]   That financial planning process shows that based upon extensive interaction that in order for you to get what you want, you need to invest the money.
[00:43:00.240 --> 00:43:04.240]   "I don't feel like it. I just don't feel great about it."
[00:43:04.240 --> 00:43:07.240]   Okay. Let's talk about how to invest the money.
[00:43:07.240 --> 00:43:12.240]   Go through extensive work of education. Here are different options. What are your options?
[00:43:12.240 --> 00:43:16.240]   Okay. Here's an option over here that would be a really great option for you.
[00:43:16.240 --> 00:43:22.240]   And as the advisor, this is a well-constructed portfolio.
[00:43:22.240 --> 00:43:28.240]   In this situation, investing in public and trade securities was the best solution for them, well-managed, well-constructed.
[00:43:28.240 --> 00:43:31.240]   It was the ideal solution, and this will help you achieve your goals.
[00:43:31.240 --> 00:43:33.240]   "Well, I'm just not so sure."
[00:43:33.240 --> 00:43:35.240]   Spend a couple years working on them. You need to do this.
[00:43:35.240 --> 00:43:43.240]   And finally, in that situation, the feeling was extremely damaging, and it was systematically damaging their financial future.
[00:43:43.240 --> 00:43:52.240]   So the tack that I took as an advisor in that circumstance was to say, "Listen, we can't do anything until you decide to overcome this feeling.
[00:43:52.240 --> 00:44:00.240]   And so you either need to find somebody that can fix the feeling for you," because I've done everything I can with education, with knowledge, with adjustments, with changing.
[00:44:00.240 --> 00:44:05.240]   I've tried different ways of saying, "Maybe you can – here's how we can test it and see what this feeling is."
[00:44:05.240 --> 00:44:13.240]   You need to go and find somebody who can help you, but you can't keep going year by year like this or you're going to wind up in disaster
[00:44:13.240 --> 00:44:19.240]   because the money over – systematically, nothing's going to change and the money systematically going to disappear due to the effect of inflation.
[00:44:19.240 --> 00:44:29.240]   So I think feeling needs to be tempered with education and with knowledge and with trusting the professionals or finding a professional that you can trust to help you with that.
[00:44:29.240 --> 00:44:39.240]   So how do you – for the sake of the listeners who are wondering, how do you differentiate the times in which you ought to follow your feelings and the times in which you ought to fight them?
[00:44:39.240 --> 00:44:47.240]   I think education. Education in the area. Fear or feelings are usually – they're normal.
[00:44:47.240 --> 00:44:53.240]   And you need to be well-educated on the subject that you're experiencing the emotion on in order to work with it.
[00:44:53.240 --> 00:44:56.240]   So in the beginning, that's probably going to mean consulting with other people.
[00:44:56.240 --> 00:45:02.240]   I live in Florida. We have – there's alligators in every single body of water.
[00:45:02.240 --> 00:45:11.240]   I'm not worried about alligators. And so it's irrational for somebody to be on a boat driving through a river or across a lake and say, "Oh, I'm just scared of alligators."
[00:45:11.240 --> 00:45:17.240]   This is an irrational fear. You need to get over it. But that doesn't mean that I'm going to go and play with them and rub their heads.
[00:45:17.240 --> 00:45:28.240]   So in anything, education and experience will help you to sift and to filter through the feelings and discard the ones that aren't useful or helpful to you and embrace the ones that are.
[00:45:28.240 --> 00:45:34.240]   Gathering information, gathering data, learning whether or not the feeling is backed by facts.
[00:45:34.240 --> 00:45:39.240]   Right. It's like – now, at the end of the day, flying is much safer than driving.
[00:45:39.240 --> 00:45:42.240]   But there are still people who don't want to get on an airplane and love to get on a car.
[00:45:42.240 --> 00:45:49.240]   Sometimes facts and data don't necessarily solve all the problems and I don't have a way to help.
[00:45:49.240 --> 00:45:52.240]   I don't know how – that's an answer that's above my pay grade.
[00:45:52.240 --> 00:46:06.240]   Let's move to stage four. So just to reiterate, stage one is financial solvency, which is where you are just – you're able to pay your bills and live on your own paychecks without help from others.
[00:46:06.240 --> 00:46:11.240]   Stage two is financial stability. Stage three, debt freedom.
[00:46:11.240 --> 00:46:12.240]   What's stage four?
[00:46:12.240 --> 00:46:14.240]   Stage four is financial security.
[00:46:14.240 --> 00:46:20.240]   So recognizing that as we're moving up this plan, we're moving towards financial freedom.
