
[00:00:00.040 --> 00:00:09.480]   ち
[00:25:06.020 --> 00:25:36.020]   You don't need to do anything except wander the aisles and grab things that look interesting.
[00:25:36.020 --> 00:25:36.020]   You don't need to do anything except wander the aisles and grab things that look interesting.
[00:25:36.020 --> 00:25:36.020]   You don't need to do anything except wander the aisles and grab things that look interesting.
[00:25:36.020 --> 00:25:36.020]   You don't need to do anything except wander the aisles and grab things that look interesting.
[00:25:36.020 --> 00:25:36.020]   You don't need to do anything except wander the aisles and grab things that look interesting.
[00:25:36.020 --> 00:25:36.020]   You don't need to do anything except wander the aisles and grab things that look interesting.
[00:25:36.020 --> 00:25:36.020]   You don't need to do anything except wander the aisles and grab things that look interesting.
[00:25:36.020 --> 00:25:36.020]   You don't need to do anything except wander the aisles and grab things that look interesting.
[00:25:36.020 --> 00:25:36.020]   You don't need to do anything except wander the aisles and grab things that look interesting.
[00:25:36.020 --> 00:25:36.020]   You don't need to do anything except wander the aisles and grab things that look interesting.
[00:25:36.020 --> 00:26:06.040]   the amount of time that you've actually spent reading the book,
[00:26:06.040 --> 00:26:06.040]   the amount of time that you've actually spent reading the book,
[00:26:06.040 --> 00:26:06.040]   the amount of time that you've actually spent reading the book,
[00:26:06.040 --> 00:26:06.040]   the amount of time that you've actually spent reading the book,
[00:26:06.040 --> 00:26:06.040]   the amount of time that you've actually spent reading the book,
[00:26:06.040 --> 00:26:06.040]   the amount of time that you've actually spent reading the book,
[00:26:06.040 --> 00:26:06.040]   the amount of time that you've actually spent reading the book,
[00:26:06.040 --> 00:26:06.040]   the amount of time that you've actually spent reading the book,
[00:26:06.040 --> 00:26:06.040]   the amount of time that you've actually spent reading the book,
[00:26:06.060 --> 00:26:36.060]   The first one is the important one to start with.
[00:26:36.060 --> 00:26:36.060]   The first one is the important one to start with.
[00:26:36.060 --> 00:26:36.060]   The actual ability that you have to decode the letters.
[00:26:36.060 --> 00:26:36.060]   The actual ability that you have to decode the letters.
[00:26:36.060 --> 00:26:36.060]   What I would recommend to you is what I recommend to children,
[00:26:36.060 --> 00:26:36.060]   What I would recommend to you is what I recommend to children,
[00:26:36.060 --> 00:26:36.060]   what I did when I was a child is simply this:
[00:26:36.060 --> 00:26:36.060]   What I did when I was a child is simply this:
[00:26:36.060 --> 00:26:36.060]   Find words that are easy to understand,
[00:26:36.060 --> 00:26:36.060]   Find words that are easy to understand,
[00:26:36.060 --> 00:26:36.060]   and what I recommend to you is what I recommend to children,
[00:26:36.060 --> 00:26:36.060]   what I did when I was a child is simply this:
[00:26:36.060 --> 00:26:36.060]   Find words that are easy to understand,
[00:26:36.060 --> 00:26:36.060]   and what I recommend to children is what I recommend to children,
[00:26:36.060 --> 00:26:36.060]   what I did when I was a child is simply this:
[00:26:36.060 --> 00:26:36.060]   Find words that are easy to understand,
[00:26:36.060 --> 00:27:06.080]   and what I did when I was a child is simply this:
[00:27:06.080 --> 00:27:06.080]   Now, I think this is less of a problem than it was in the past, because for all of the downsides of digital consumption, I think the modern person is reading many more words on a daily basis than the average person 50 years ago. You can't flip through your social media streams without reading constantly. And so I think, although I can't prove it, I think there's probably actually an increase in the number of words being read and consumed today,
[00:27:06.080 --> 00:27:06.080]   And so I think, although I can't prove it, I think there's probably actually an increase in the number of words being read and consumed today,
[00:27:06.080 --> 00:27:06.080]   you can't flip through your social media streams without reading constantly. And so I think there's probably actually an increase in the number of words being read and consumed today,
[00:27:06.080 --> 00:27:06.080]  , and so I think there's probably an increase in the number of words being read and consumed today,
[00:27:06.100 --> 00:27:08.120]   But the key is to find something that you like reading, and for here I would recommend to you fiction.
[00:27:08.120 --> 00:27:10.120]   But the key is to find something that you like reading, and for here I would recommend to you fiction.
[00:27:10.120 --> 00:27:12.120]   But the key is to find something that you like reading, and for here I would recommend to you fiction.
[00:27:12.120 --> 00:27:14.120]   A good fictional story, a good story will grab you in a way that nonfiction won't.
[00:27:14.120 --> 00:27:16.120]   A good fictional story, a good story will grab you in a way that nonfiction won't.
[00:27:16.120 --> 00:27:18.120]   A good fictional story, a good story will grab you in a way that nonfiction won't.
[00:27:18.120 --> 00:27:19.120]   Now, for reading to your goals, to your skills, you're going to need to read nonfiction.
[00:27:19.120 --> 00:27:20.120]   Now, for reading to your goals, to your skills, you're going to need to read nonfiction.
[00:27:20.120 --> 00:27:21.120]   Now, for reading to your goals, to your skills, you're going to need to read nonfiction.
[00:27:21.140 --> 00:27:38.160]   But for reading for your basic ability to read, read fiction.
[00:27:38.160 --> 00:27:39.160]   But for reading for your basic ability to read, read fiction.
[00:27:39.160 --> 00:27:40.160]   But for reading for your basic ability to read, read fiction.
[00:27:40.160 --> 00:27:41.160]   And so figure out the kinds of stories that you like and start reading them.
[00:27:41.160 --> 00:27:42.160]   And so figure out the kinds of stories that you like and start reading them.
[00:27:42.160 --> 00:27:43.160]   And so figure out the kinds of stories that you like and start reading them.
[00:27:43.160 --> 00:27:44.160]   And so figure out the kinds of stories that you like and start reading them.
[00:27:44.160 --> 00:27:45.160]   Now that may be dragon stories, it may be romance stories, it may be detective adventure stories, I don't know.
[00:27:45.160 --> 00:27:46.160]   Now that may be dragon stories, it may be romance stories, it may be detective adventure stories, I don't know.
[00:27:46.160 --> 00:27:47.160]   Now that may be dragon stories, it may be detective adventure stories, I don't know.
[00:27:47.160 --> 00:27:48.160]   And so figure out what stories you like to read and start reading them.
[00:27:48.220 --> 00:28:16.200]  ,
[00:28:16.200 --> 00:28:17.200]   And so figure out what stories you like to read and start reading them.
[00:28:17.200 --> 00:28:18.200]   And so figure out what stories you like to read and start reading them.
[00:28:18.200 --> 00:28:18.200]   And so figure out what stories you like to read and start reading them.
[00:28:18.200 --> 00:28:18.200]   And so figure out what stories you like to read and start reading them.
[00:28:18.200 --> 00:28:18.200]   And so figure out what stories you like to read and start reading them.
[00:28:18.200 --> 00:28:18.200]   And so figure out what stories you like to read and start reading them.
[00:28:18.200 --> 00:28:18.200]   And so figure out what stories you like to read and start reading them.
[00:28:18.980 --> 00:28:29.060]   trzy
[00:28:29.060 --> 00:28:46.580]   inten dai whatever indicate, and, and, and,?,,,,,,,,.ленing Z 절� Bud delightful 박indre vowない travail лай did
[00:28:47.020 --> 00:29:15.420]   go
[00:31:32.200 --> 00:31:42.160]   will
[00:31:42.160 --> 00:31:43.300]  ל, particularly,,,,
[00:31:43.300 --> 00:32:02.180]   bul 국민 K S The L I I you be in a law of theaching Ug De машечение began
[00:32:02.220 --> 00:32:26.480]   basically
[00:33:55.340 --> 00:34:02.340]   is
[00:34:02.340 --> 00:34:05.340]   is
[00:34:05.340 --> 00:34:07.340]   is
[00:34:07.340 --> 00:34:09.340]   is
[00:34:09.340 --> 00:34:11.340]   is
[00:34:11.340 --> 00:34:15.340]   is
[00:34:15.340 --> 00:34:17.340]   is
[00:34:17.340 --> 00:34:19.340]   is
[00:34:19.340 --> 00:34:21.340]   is
[00:34:21.340 --> 00:34:23.340]   is
[00:34:23.340 --> 00:34:23.340]   is
[00:34:23.340 --> 00:34:23.340]   is
[00:34:23.340 --> 00:34:23.340]   is
[00:34:23.340 --> 00:34:23.340]   is
[00:34:23.340 --> 00:34:23.340]   is
[00:34:23.340 --> 00:34:23.340]   is
[00:34:23.340 --> 00:34:23.340]   is
[00:34:23.340 --> 00:34:23.340]   is
[00:34:23.340 --> 00:34:23.340]   is
[00:34:23.340 --> 00:34:23.340]   is
[00:34:23.340 --> 00:34:23.340]   is
[00:34:23.340 --> 00:34:23.340]   is
[00:34:23.340 --> 00:34:23.340]   is
[00:34:23.340 --> 00:34:23.340]   is
[00:34:23.340 --> 00:34:23.340]   is
[00:34:23.340 --> 00:34:23.340]   is
[00:34:23.340 --> 00:34:23.340]   is
[00:34:23.340 --> 00:34:23.340]   is
[00:34:23.340 --> 00:34:23.340]   is
[00:34:23.340 --> 00:34:23.380]   is
[00:34:23.380 --> 00:34:25.040]   is, but it's not. So you have 24 hours in your day, I have 24 hours in my day, we all have exactly the same time. So you have time to do anything that you want to do. So it's a stupid and wrong excuse. Of course you have time to read. The accurate statement would be, I haven't made time to read. Or I haven't decided to dedicate time to reading. I haven't chosen to read. Those are all accurate statements if you're struggling with when should I read. But you do have to decide when are you going to read.
[00:34:25.080 --> 00:34:53.300]   help
[00:36:51.580 --> 00:36:53.860]   G
[00:36:53.860 --> 00:37:01.540]   is a
[00:37:01.540 --> 00:37:17.500]   De F Next E bring
[00:38:15.060 --> 00:38:15.060]   The De F Next E bring
[00:38:15.100 --> 00:38:26.200]   provide
[00:38:26.200 --> 00:38:29.200]   only in the match For Lubers fa was a, if,,,,,,,,.
[00:38:29.200 --> 00:38:34.900]   هي 1200èceym Äέρ Bash demand hol Mad ALL messed�� know 밖에 fit ...F... ...F... ....C...T. ...This... .B... .... .... .................... .... ........ .... .... .... .... ., ., ., .,'s... Zwe... am written
[00:38:34.900 --> 00:38:43.400]   Mommy but fried hello to check ♪ Deeper start medical continuously
[00:38:43.440 --> 00:38:48.140]   years ago I played basketball briefly in high school
[00:38:48.140 --> 00:38:52.160]   the problem was my choosing to play basketball briefly in high school was
[00:38:52.160 --> 00:38:55.880]   that I didn't play basketball before he decided to ever go and play basketball
[00:38:55.880 --> 00:39:03.080]   in high school and so I went and I tried out for the basketball tryouts and they
[00:39:03.080 --> 00:39:07.780]   were shooting layups and to my shame or whatever you can laugh at me I had
[00:39:07.780 --> 00:39:11.780]   never shot a layup I didn't know how to shoot a layup here I was at 16 years old
[00:39:11.980 --> 00:39:40.140]  , 17 years old I was a senior in high school playing basketball my first year and I didn't know how to shoot a layup and so the assistant coach took me to the side of the court and taught me how to shoot a layup now the question is would there have been any use whatsoever in trying to teach the 17 year old Joshua some intricate advanced basketball concept I don't know what those advanced concepts are
[00:39:40.180 --> 00:39:45.780]   little
[00:39:45.780 --> 00:39:48.080]   Big. and起
[00:40:36.780 --> 00:40:46.620]   that
[00:40:46.620 --> 00:40:49.080]  ,--, with he I S I We
[00:42:01.320 --> 00:42:05.420]   19
[00:42:05.420 --> 00:42:27.220]   ' the one in algebra
[00:42:30.140 --> 00:42:32.420]   you
[00:42:32.420 --> 00:42:41.080]  信, good. You,
[00:43:26.380 --> 00:43:26.380]   It would be a poor use of time and money for you to consume that book and not to make it yours. You'll only get a little bit out of it. Make the book yours. You don't have to read all the books you buy. That's the other thing. But you do have to buy the books you're going to really learn from. They need to be yours. Books have never been cheaper than they are today.
[00:43:26.380 --> 00:43:27.460]   Books have never been cheaper than they are today.
[00:44:51.880 --> 00:44:52.740]   and you can have an idea of when you read that book. Now when you go to read, here's what you do. You first need to have the tools of reading. And the tools of reading are most importantly a pen.
[00:44:52.900 --> 00:45:22.880]  , a highlighter, a ruler. Now throughout my lifetime what I've always liked is blue pens and yellow highlighters. I like yellow highlighters because they allow you to highlight the things that you want to highlight without being so disruptive to the reading experience like pink and green and blue. I have over the last few years stopped using highlighters and gone exclusively to pens and not to use them. So I'm going to show you how to use them.
[00:45:22.920 --> 00:45:33.020]   Hass
[00:47:44.980 --> 00:47:45.600]   "How to read a book" is a very common question. Digital books are nice, but they're not so good because they have that problem of linearity. You have to read them from the front to the back. It's hard to scan a digital book. They do have a place, but the best is, especially if you're a beginning reader, start with the physical book. Your first action is to pre-read the book. Now for a pre-reading, I'm going to here refer you briefly to a couple of pages in Mortimer Adler's classic book called "How to Read a Book".
[00:48:02.640 --> 00:48:14.640]   "How to read a book" is a good book, but it's not, it's very important for academic philosophical books, deeper books, the great books, the great history of ideas, etc. It's not so important for what we're talking about necessarily. It's a good book that you should probably read, but it's beyond what's necessary for most of what we're talking about. But in that book, Adler talks about the different levels of reading.
[00:48:14.640 --> 00:48:14.640]   "How to read a book" is a good book, but it's beyond what's necessary for most of what we're talking about. But in that book, Adler talks about the different levels of reading.
[00:48:14.640 --> 00:48:14.640]   "How to read a book" is a good book, but it's beyond what's necessary for most of what we're talking about. But in that book, Adler talks about the different levels of reading.
[00:48:14.780 --> 00:48:44.680]  , "How to read a book" is a good book, but it's beyond what's necessary for most of what we're talking about. But in that book, Adler talks about the different levels of reading.
[00:48:44.680 --> 00:48:44.680]   I can go right to the levels of reading and I can use his four levels and I've got with my marginalia I have those levels clearly outlined so I can without rereading the book I can immediately know I'm going to talk about these four levels of reading I know right where to go and my system of marginalia which I'll talk to you about in a moment is going to clearly show me what I need so here are the four levels of reading number one the first level of reading number one the first level of reading is called elementary reading
[00:48:44.720 --> 00:48:55.540]   look
[00:48:55.540 --> 00:49:12.720]   М Yoon Marcel con,,,,,, me even Kaw Mu Cl shading co in thebey. I'm a't. I'm a여. It's a music. How, the,
[00:49:14.740 --> 00:49:22.900]   like
[00:49:22.900 --> 00:49:44.380]   al and that co
[00:49:44.740 --> 00:49:47.500]   or even a book twice as long.
[00:49:47.500 --> 00:49:51.220]   Hence, another way to describe this level of reading
[00:49:51.220 --> 00:49:55.880]   is to say that its aim is to get the most out of a book within a given time,
[00:49:55.880 --> 00:49:59.920]   usually a relatively short time and always, by definition,
[00:49:59.920 --> 00:50:03.020]   too short a time to get out of the book everything that can be gotten.
[00:50:03.020 --> 00:50:06.980]   Still, another name for this level might be skimming or pre-reading.
[00:50:06.980 --> 00:50:10.320]   However, we do not mean the kind of skimming that is characterized
[00:50:10.320 --> 00:50:13.600]   by casual or random browsing through a book.
[00:50:13.600 --> 00:50:14.740]   The term skimming is used to describe
[00:50:14.740 --> 00:50:14.740]   and what we mean by that is that it is a kind of skimming
[00:50:14.740 --> 00:50:14.740]   that is characterized by casual or random browsing
[00:50:14.740 --> 00:50:14.740]   through a book.
[00:50:14.740 --> 00:50:14.740]   In fact, this is a kind of skimming that is characterized
[00:50:14.740 --> 00:50:14.740]   by casual or random browsing through a book.
[00:50:14.740 --> 00:50:14.740]   In fact, this is a kind of skimming that is characterized
[00:50:14.740 --> 00:50:14.740]   by casual or random browsing through a book.
[00:50:14.760 --> 00:50:32.800]   In fact, this is a kind of skimming that is characterized by casual or random
[00:50:32.800 --> 00:50:44.760]   reading is the art of skimming systematically.
[00:50:44.760 --> 00:50:44.760]   We're going to talk about that more in a moment.
[00:50:44.780 --> 00:51:14.780]   The first thing we're going to talk about is skimming.
[00:51:14.780 --> 00:51:14.780]   The second thing we're going to talk about is skimming.
[00:51:14.780 --> 00:51:14.780]   The third thing we're going to talk about is skimming.
[00:51:14.780 --> 00:51:14.780]   The fourth thing we're going to talk about is skimming.
[00:51:14.780 --> 00:51:14.780]   The fourth thing we're going to talk about is skimming.
[00:51:14.780 --> 00:51:14.780]   The fourth thing we're going to talk about is skimming.
[00:51:14.780 --> 00:51:14.780]   The fourth thing we're going to talk about is skimming.
[00:51:14.780 --> 00:51:14.780]   The fourth thing we're going to talk about is skimming.
[00:51:14.780 --> 00:51:14.780]   The fourth thing we're going to talk about is skimming.
[00:51:14.780 --> 00:51:14.780]   The fourth thing we're going to talk about is skimming.
[00:51:14.780 --> 00:51:14.780]   The fourth thing we're going to talk about is skimming.
[00:51:14.780 --> 00:51:14.780]   The fourth thing we're going to talk about is skimming.
[00:51:14.780 --> 00:51:14.780]   The fourth thing we're going to talk about is skimming.
[00:51:14.780 --> 00:51:14.780]   The fourth thing we're going to talk about is skimming.
[00:51:14.780 --> 00:51:44.800]   The fourth thing we're going to talk about is skimming.
[00:51:44.800 --> 00:51:44.800]   The fourth thing we're going to talk about is skimming.
[00:51:44.800 --> 00:51:44.800]   The fourth thing we're going to talk about is skimming.
[00:51:44.800 --> 00:51:44.800]   The fourth thing we're going to talk about is skimming.
[00:51:44.800 --> 00:51:44.800]   The fourth thing we're going to talk about is skimming.
[00:51:44.800 --> 00:51:44.800]   The fourth thing we're going to talk about is skimming.
[00:51:44.800 --> 00:51:44.800]   The fourth thing we're going to talk about is skimming.
[00:51:44.820 --> 00:52:14.820]   The fourth thing we're going to talk about is skimming.
[00:52:14.820 --> 00:52:14.820]   The fourth thing we're going to talk about is skimming.
[00:52:14.820 --> 00:52:14.820]   The fourth thing we're going to talk about is skimming.
[00:52:14.820 --> 00:52:14.820]   The fourth thing we're going to talk about is skimming.
[00:52:14.820 --> 00:52:14.820]   The fourth thing we're going to talk about is skimming.
[00:52:14.820 --> 00:52:14.820]   The fourth thing we're going to talk about is skimming.
[00:52:14.820 --> 00:52:14.820]   The fourth thing we're going to talk about is skimming.
[00:52:14.820 --> 00:52:14.820]   The fourth thing we're going to talk about is skimming.
[00:52:14.820 --> 00:52:14.820]   The fourth thing we're going to talk about is skimming.
[00:52:14.820 --> 00:52:14.820]   The fourth thing we're going to talk about is skimming.
[00:52:14.820 --> 00:52:14.820]   The fourth thing we're going to talk about is skimming.
[00:52:14.820 --> 00:52:14.820]   The fourth thing we're going to talk about is skimming.
[00:52:14.820 --> 00:52:14.820]   The fourth thing we're going to talk about is skimming.
[00:52:14.820 --> 00:52:14.820]   The fourth thing we're going to talk about is skimming.
[00:52:14.820 --> 00:52:44.840]   The fourth thing we're going to talk about is skimming.
[00:52:44.840 --> 00:52:44.840]   The fourth thing we're going to talk about is skimming.
[00:52:44.840 --> 00:52:44.840]   The fourth thing we're going to talk about is skimming.
[00:52:44.840 --> 00:52:44.840]   The fourth thing we're going to talk about is skimming.
[00:52:44.840 --> 00:52:44.840]   The fourth thing we're going to talk about is skimming.
[00:52:44.840 --> 00:52:44.840]   The fourth thing we're going to talk about is skimming.
[00:52:44.840 --> 00:52:44.840]   The fourth thing we're going to talk about is skimming.
[00:52:44.840 --> 00:52:44.840]   The fourth thing we're going to talk about is skimming.
[00:52:44.840 --> 00:52:44.840]   The fourth thing we're going to talk about is skimming.
[00:52:44.840 --> 00:52:44.840]   The fourth thing we're going to talk about is skimming.
[00:52:44.840 --> 00:52:44.840]   The fourth thing we're going to talk about is skimming.
[00:52:44.840 --> 00:52:44.840]   The fourth thing we're going to talk about is skimming. The fourth thing we're going to talk about is skimming.
[00:52:44.860 --> 00:53:14.860]   The fourth thing we're going to talk about is skimming.
[00:53:14.860 --> 00:53:14.860]   The fourth thing we're going to talk about is skimming.
[00:53:14.860 --> 00:53:14.860]   The fourth thing we're going to talk about is skimming.
[00:53:14.860 --> 00:53:14.860]   The fourth thing we're going to talk about is skimming.
[00:53:14.860 --> 00:53:14.860]   The fourth thing we're going to talk about is skimming.
[00:53:14.860 --> 00:53:14.860]   The fourth thing we're going to talk about is skimming.
[00:53:14.860 --> 00:53:14.860]   The fourth thing we're going to talk about is skimming.
[00:53:14.860 --> 00:53:14.860]   The fourth thing we're going to talk about is skimming.
[00:53:14.860 --> 00:53:14.860]   The fourth thing we're going to talk about is skimming.
[00:53:14.860 --> 00:53:14.860]   The fourth thing we're going to talk about is skimming.
[00:53:14.860 --> 00:53:14.860]   The fourth thing we're going to talk about is skimming.
[00:53:14.860 --> 00:53:14.860]   The fourth thing we're going to talk about is skimming.
[00:53:14.860 --> 00:53:14.860]   The fourth thing we're going to talk about is skimming.
[00:53:14.860 --> 00:53:14.860]   The fourth thing we're going to talk about is skimming.
[00:53:14.860 --> 00:53:14.860]   is skimming.
[00:53:14.860 --> 00:53:44.880]   the first thing we're going to talk about is skimming.
[00:53:44.880 --> 00:53:44.880]   The first thing we're going to talk about is skimming.
[00:53:44.880 --> 00:53:44.880]   The first thing we're going to talk about is skimming.
[00:53:44.880 --> 00:53:44.880]   The first thing we're going to talk about is skimming.
[00:53:44.880 --> 00:53:44.880]   The first thing we're going to talk about is skimming.
[00:53:44.880 --> 00:53:44.880]   The first thing we're going to talk about is skimming.
[00:53:44.880 --> 00:53:44.880]   The first thing we're going to talk about is skimming.
[00:53:44.880 --> 00:53:44.880]   The first thing we're going to talk about is skimming.
[00:53:44.880 --> 00:53:44.880]   The first thing we're going to talk about is skimming.
[00:53:44.880 --> 00:53:44.880]   The first thing we're going to talk about is skimming.
[00:53:44.900 --> 00:54:14.900]   The first thing we're going to talk about is skimming.
[00:54:14.900 --> 00:54:14.900]   The first thing we're going to talk about is skimming.
[00:54:14.900 --> 00:54:14.900]   The first thing we're going to talk about is skimming.
[00:54:14.900 --> 00:54:14.900]   The first thing we're going to talk about is skimming.
[00:54:14.900 --> 00:54:14.900]   The first thing we're going to talk about is skimming.
[00:54:14.900 --> 00:54:14.900]   The first thing we're going to talk about is skimming.
[00:54:14.900 --> 00:54:14.900]   The first thing we're going to talk about is skimming.
[00:54:14.900 --> 00:54:14.900]   The first thing we're going to talk about is skimming.
[00:54:14.900 --> 00:54:14.900]   The first thing we're going to talk about is skimming.
[00:54:14.900 --> 00:54:14.900]   The first thing we're going to talk about is skimming.
[00:54:14.900 --> 00:54:14.900]   The first thing we're going to talk about is skimming.
[00:54:14.900 --> 00:54:14.900]   The first thing we're going to talk about is skimming.
[00:54:14.900 --> 00:54:14.900]   The first thing we're going to talk about is skimming.
[00:54:14.900 --> 00:54:14.900]   The first thing we're going to talk about is skimming.
[00:54:14.900 --> 00:54:44.920]   The first thing we're going to talk about is skimming.
[00:54:44.920 --> 00:54:44.920]   The first thing we're going to talk about is skimming.
[00:54:44.920 --> 00:54:44.920]   The first thing we're going to talk about is skimming.
[00:54:44.920 --> 00:54:44.920]   The first thing we're going to talk about is skimming.
[00:54:44.920 --> 00:54:44.920]   The first thing we're going to talk about is skimming.
[00:54:44.920 --> 00:54:44.920]   The first thing we're going to talk about is skimming.
[00:54:44.920 --> 00:54:44.920]   The first thing we're going to talk about is skimming.
[00:54:44.920 --> 00:54:44.920]   The first thing we're going to talk about is skimming.
[00:54:44.920 --> 00:54:44.920]   The first thing we're going to talk about is skimming.
[00:54:44.920 --> 00:54:44.920]   The first thing we're going to talk about is skimming.
[00:54:44.920 --> 00:54:44.920]   The first thing we're going to talk about is skimming. The first thing we're going to talk about is skimming.
[00:54:44.940 --> 00:55:14.940]   The first thing we're going to talk about is skimming.
[00:55:14.940 --> 00:55:14.940]   The first thing we're going to talk about is skimming.
[00:55:14.940 --> 00:55:14.940]   The first thing we're going to talk about is skimming.
[00:55:14.940 --> 00:55:14.940]   The first thing we're going to talk about is skimming.
[00:55:14.940 --> 00:55:14.940]   The first thing we're going to talk about is skimming.
[00:55:14.940 --> 00:55:14.940]   The first thing we're going to talk about is skimming.
[00:55:14.940 --> 00:55:14.940]   The first thing we're going to talk about is skimming.
[00:55:14.940 --> 00:55:14.940]   The first thing we're going to talk about is skimming.
[00:55:14.940 --> 00:55:14.940]   The first thing we're going to talk about is skimming.
[00:55:14.940 --> 00:55:14.940]   The first thing we're going to talk about is skimming.
[00:55:14.940 --> 00:55:14.940]   The first thing we're going to talk about is skimming.
[00:55:14.940 --> 00:55:14.940]   The first thing we're going to talk about is skimming.
[00:55:14.940 --> 00:55:14.940]   The first thing we're going to talk about is skimming.
[00:55:14.940 --> 00:55:14.940]   The first thing we're going to talk about is skimming.
[00:55:14.940 --> 00:55:44.960]   The first thing we're going to talk about is skimming.
[00:55:44.960 --> 00:55:44.960]   The first thing we're going to talk about is skimming.
[00:55:44.960 --> 00:55:44.960]   The first thing we're going to talk about is skimming.
[00:55:44.960 --> 00:55:44.960]   The first thing we're going to talk about is skimming.
[00:55:44.960 --> 00:55:44.960]   The first thing we're going to talk about is skimming.
[00:55:44.960 --> 00:55:44.960]   The first thing we're going to talk about is skimming.
[00:55:44.960 --> 00:55:44.960]   The first thing we're going to talk about is skimming.
[00:55:44.960 --> 00:55:44.960]   The first thing we're going to talk about is skimming.
[00:55:44.960 --> 00:55:44.960]   The first thing we're going to talk about is skimming.
[00:55:44.960 --> 00:55:44.960]   The first thing we're going to talk about is skimming.
[00:55:44.960 --> 00:55:44.960]   The first thing we're going to talk about is skimming.
[00:55:44.980 --> 00:56:14.980]   The first thing we're going to talk about is skimming.
[00:56:14.980 --> 00:56:14.980]   The first thing we're going to talk about is skimming.
[00:56:14.980 --> 00:56:14.980]   The first thing we're going to talk about is skimming.
[00:56:14.980 --> 00:56:14.980]   The first thing we're going to talk about is skimming.
[00:56:14.980 --> 00:56:14.980]   The first thing we're going to talk about is skimming.
[00:56:14.980 --> 00:56:14.980]   The first thing we're going to talk about is skimming.
[00:56:14.980 --> 00:56:14.980]   The first thing we're going to talk about is skimming.
[00:56:14.980 --> 00:56:14.980]   The first thing we're going to talk about is skimming.
[00:56:14.980 --> 00:56:14.980]   The first thing we're going to talk about is skimming.
[00:56:14.980 --> 00:56:14.980]   The first thing we're going to talk about is skimming.
[00:56:14.980 --> 00:56:14.980]   The first thing we're going to talk about is skimming.
[00:56:14.980 --> 00:56:14.980]   The first thing we're going to talk about is skimming.
[00:56:14.980 --> 00:56:14.980]   The first thing we're going to talk about is skimming.
[00:56:14.980 --> 00:56:14.980]   The first thing we're going to talk about is skimming.
[00:56:14.980 --> 00:56:45.000]   The first thing we're going to talk about is skimming.
[00:56:45.000 --> 00:56:45.000]   The first thing we're going to talk about is skimming.
[00:56:45.000 --> 00:56:45.000]   The first thing we're going to talk about is skimming.
[00:56:45.000 --> 00:56:45.000]   The first thing we're going to talk about is skimming.
[00:56:45.000 --> 00:56:45.000]   The first thing we're going to talk about is skimming.
[00:56:45.000 --> 00:56:45.000]   The first thing we're going to talk about is skimming.
[00:56:45.000 --> 00:56:45.000]   The first thing we're going to talk about is skimming.
[00:56:45.000 --> 00:56:45.000]   The first thing we're going to talk about is skimming.
[00:56:45.000 --> 00:56:45.000]   The first thing we're going to talk about is skimming.
[00:56:45.000 --> 00:56:45.000]   The first thing we're going to talk about is skimming.
[00:56:45.020 --> 00:57:15.020]   The first thing we're going to talk about is skimming.
[00:57:15.020 --> 00:57:15.020]   The first thing we're going to talk about is skimming.
[00:57:15.020 --> 00:57:15.020]   The first thing we're going to talk about is skimming.
[00:57:15.020 --> 00:57:15.020]   The first thing we're going to talk about is skimming.
[00:57:15.020 --> 00:57:15.020]   The first thing we're going to talk about is skimming.
[00:57:15.020 --> 00:57:15.020]   The first thing we're going to talk about is skimming.
[00:57:15.020 --> 00:57:15.020]   The first thing we're going to talk about is skimming.
[00:57:15.020 --> 00:57:15.020]   The first thing we're going to talk about is skimming.
[00:57:15.020 --> 00:57:15.020]   The first thing we're going to talk about is skimming.
[00:57:15.020 --> 00:57:15.020]   The first thing we're going to talk about is skimming.
[00:57:15.020 --> 00:57:15.020]   The first thing we're going to talk about is skimming.
[00:57:15.020 --> 00:57:15.020]   The first thing we're going to talk about is skimming.
[00:57:15.020 --> 00:57:15.020]   The first thing we're going to talk about is skimming.
[00:57:15.020 --> 00:57:15.020]   The first thing we're going to talk about is skimming.
[00:57:15.060 --> 00:57:45.040]   The first thing we're going to talk about is skimming.
[00:57:45.040 --> 00:57:45.040]   The first thing we're going to talk about is skimming.
[00:57:45.040 --> 00:57:45.040]   The first thing we're going to talk about is skimming.
[00:57:45.040 --> 00:57:45.040]   The first thing we're going to talk about is skimming.
[00:57:45.040 --> 00:57:45.040]   The first thing we're going to talk about is skimming.
[00:57:45.040 --> 00:57:45.040]   The first thing we're going to talk about is skimming.
[00:57:45.040 --> 00:57:45.040]   The first thing we're going to talk about is skimming.
[00:57:45.040 --> 00:57:45.040]   The first thing we're going to talk about is skimming.
[00:57:45.040 --> 00:57:45.040]   The first thing we're going to talk about is skimming.
[00:57:45.060 --> 00:58:15.060]   The first thing we're going to talk about is skimming.
[00:58:15.060 --> 00:58:15.060]   The first thing we're going to talk about is skimming.
[00:58:15.060 --> 00:58:15.060]   The first thing we're going to talk about is skimming.
[00:58:15.060 --> 00:58:15.060]   The first thing we're going to talk about is skimming.
[00:58:15.060 --> 00:58:15.060]   The first thing we're going to talk about is skimming.
[00:58:15.060 --> 00:58:15.060]   The first thing we're going to talk about is skimming.
[00:58:15.060 --> 00:58:15.060]   The first thing we're going to talk about is skimming.
[00:58:15.060 --> 00:58:15.060]   The first thing we're going to talk about is skimming.
[00:58:15.060 --> 00:58:15.060]   The first thing we're going to talk about is skimming.
