
[00:00:00.000 --> 00:00:05.000]   Zach, Scott, thanks very much for joining.
[00:33:08.000 --> 00:33:13.000]   But I want to make sure he's time for a couple of questions. If you want to.
[00:33:13.000 --> 00:33:17.000]   You probably know more about what a sidechain is than me Justin.
[00:33:17.000 --> 00:33:20.000]   That was a great description.
[00:33:20.000 --> 00:33:33.000]   So, you touched on actually a lot of my questions that I was going to have like, you know, kind of curious how faithfully it might have recreated some of the training data but the fact that it's spitting out smaller samples that kind of answer that question.
[00:33:33.000 --> 00:33:46.000]   And you did touch on this but I wanted to be a little clear like, you know, we were big fans of the opening I jukebox stuff but I found like a lot of that music sounded kind of like underwater and gargley like you could you could hear that it was supposed to be Elton John,
[00:33:46.000 --> 00:33:51.000]   like a progression felt like an Elton John song.
[00:33:51.000 --> 00:34:03.000]   And so like, were there particular, I think you touched on when you're talking about like hats and how it's high were there particular things the model really struggled with or was it really just like lower stuff easier, higher stuff harder.
[00:34:03.000 --> 00:34:17.000]   In general, what we saw very quickly with the fusion models is they do great with percussion, they do great with anything that's transient heavy and more noise like, and they struggled for a while until we figured out just I guess I don't even know
[00:34:17.000 --> 00:34:31.000]   what what actually got it to start making harmonic content better. But, yeah, it's much better at things that are noisy than things that are harmonic because, you know, harmonics are basically the opposite of noise actual like tonal content.
[00:34:31.000 --> 00:34:46.000]   So in terms of you know generated stuff and like it's underwater and it's going to be basically it has a bad high end it's not reconstructing the high end harmonic statefully, it's, you know, and that can be, and and I'm sure someone who's been doing
[00:34:46.000 --> 00:34:54.000]   this longer could could give more even even more detailed reasons why you end up getting more high end error in general with things.
[00:34:54.000 --> 00:34:59.000]   And when you have an auto regressive model like jukebox.
[00:34:59.000 --> 00:35:08.000]   There's a much better actual mathematical reason for this but yeah it's just easier to predict the low and mid range stuff.
[00:35:08.000 --> 00:35:16.000]   And the high end kind of just ends up suffering for it and so to have something that's not going to be good in the low end and garbled in the high end.
[00:35:16.000 --> 00:35:33.000]   It kind of involved. I would guess you would want like a more full band and coding of things are using like an STF T, where you've got, you know, in the time domain, the same amount of importance to the different parts of frequency spectrum and
[00:35:33.000 --> 00:35:50.000]   then you can model Hey, I care about it like this. I care about it in these amounts, doing things like perceptual waiting to change the EQ curve be more like the human auditory perceptual system so that when you do the direct comparison to try to get
[00:35:50.000 --> 00:35:57.000]   that loss function it's more weighted towards how we perceive things not necessarily perhaps in the low end as much.
[00:35:57.000 --> 00:36:03.000]   And then it comes down to. I also think,
[00:36:03.000 --> 00:36:11.000]   maybe this is maybe this is a hot take I'm not sure, having that standard of quality, where it's like will you release something that has a bad high end.
[00:36:11.000 --> 00:36:25.000]   For me, I kind of have to at some point because it doesn't it doesn't always just come together like you want it to, but I would much rather put in a lot more time to address those issues, then be like, that's good enough.
[00:36:25.000 --> 00:36:37.000]   I'm going to put out something and be like, I couldn't figure it out. I couldn't do it. We don't have a good high end anymore. It's not good yet. But I mean that's kind of one of the things that I'm trying to do with harmony is have that high standard of quality.
[00:36:37.000 --> 00:36:47.000]   A bit more background I was one of the production communities I was in was for the artist kill the noise, who was a very well known dubstep producer with skrillex.
[00:36:47.000 --> 00:36:58.000]   You know, doing it for a long time, and I was on a kind of his Twitch co host for a bit and I was on his Twitch stream and he was playing around with jukebox and DDSP from Google Magenta.
[00:36:58.000 --> 00:37:11.000]   And, you know, he's a, he's a dubstep producer he can take anything and make it sound good, pretty much he can you know you know all the different effects to put on things to make it work, but messing with jukebox and DDSP the conclusion after a few hours
[00:37:11.000 --> 00:37:25.000]   was, this is cool. It's not quite ready for primetime. It's not quite good enough for me to actually use it in my songs. And so having coming into harmony I have that bar of, I want to make things that are usable by producers.
[00:37:25.000 --> 00:37:37.000]   If it's just a cool research product but not even one musicians, that's not good enough for me. You know I'm not I'm not I don't come from the academics here it comes from the, from the producer sphere and so having just the this got 1% better performance
[00:37:37.000 --> 00:37:45.000]   baseline for this thing that's that's neat but doesn't make dubstep, you know, can it make a good snare.
[00:37:45.000 --> 00:38:02.000]   Like that's it's I am much more interested in applied practical research for producers, and for artists with that bar of quality being being higher and being you know I needed to be at least 44.1 K sample rate 48 K helps.
[00:38:02.000 --> 00:38:14.000]   One of the things I learned talking with one of the guys in the data bots team who were working with neighbor doing generative music stuff. You know they're like the biggest names already been doing it for like 10 years.
[00:38:14.000 --> 00:38:22.000]   When you do a higher sample rate because there's that error in the high end. If you keep pushing the high end past our hearing range.
[00:38:22.000 --> 00:38:34.000]   You're going to get some of that up there too. Obviously it takes more compute intensive to do higher sample rate things but you kind of get a little bit of that like well, it sounds bad to dogs.
[00:38:34.000 --> 00:38:47.000]   And so you know kind of, it's almost like a trade off course because you're trading off the sample rate and the time that you can get all that but yeah having that that high end stuff you know having a 48 K model.
[00:38:47.000 --> 00:39:00.000]   I want 48 K stereo, I want to be able to put in cool wide bass sounds and how to make me variations on that like disco diffusion I want to be able to put in, you know, that was kind of one of my things that I just saw in my head earlier I needed to make
[00:39:00.000 --> 00:39:12.000]   was like, I need to be able to get variations on snares. I need you to be able to put in a snare drum and say give me 10 of these without having to tweak the compression all the little parts and EQ and stuff like just give me.
[00:39:12.000 --> 00:39:24.000]   What's the worst. Give me 10 of these. What's the worst. Give me 10 of these. Give me more of them. That's already what people are looking for and looking for sample library for drums is like I want a thing that sounds kind of like this, but isn't this.
[00:39:24.000 --> 00:39:30.000]   You know I was around Robin right. Yeah, I was working on a song.
[00:39:30.000 --> 00:39:44.000]   And I had this category is Casimir pack from splice, and I need to feel that sounds just like this, but I've already used that one. I don't have one that sounds just like this, and to learn how to make one like that is like eight more years of music production
[00:39:44.000 --> 00:39:46.000]   skills.
[00:39:46.000 --> 00:39:55.000]   And so like if I could just, you know, while doing that and looking at this code of using and being like, I'm making variations of things right here. The math is there, someone has to do this for drums.
[00:39:55.000 --> 00:39:57.000]   I'll do it.
[00:39:57.000 --> 00:40:11.000]   So it's basically like all right, you know I see the utility immediately, you mentioned, I'm not, you know, like wanting to release things that people could use and we had a question on here that we, we walked past but are there things that like the only one I've
[00:40:11.000 --> 00:40:24.000]   heard folks I know that use pretty, pretty regularly a splitter, which I think is like a pretty cool tool. Is there anything that you guys are using. Is there anything that you use in this space now that you feel like is like you could you could put it in a song and it would
[00:40:24.000 --> 00:40:35.000]   be like, you know, like you mentioned like opening a jukebox was not at the level, but like I'm just curious if there's like other research or models in the field you guys kind of found inspiring or like up to that quality threshold.
[00:40:35.000 --> 00:40:51.000]   Can I jump in for a second. Oh yeah, I was gonna say so one other area, one other way in which you know Zach and I are like on the same page. I really like I am an honorary member of the audio engineering department at Belmont, I live, all my students
[00:40:51.000 --> 00:40:57.000]   and colleagues are pro audio engineers, I go to AES conference.
[00:40:57.000 --> 00:41:14.000]   And so yeah having that high standard of audio quality is an absolute core value, I would say, you know, and so much the machine learning world puts out stuff that when they, when they get into doing musical audio, they like put out some piano or something,
[00:41:14.000 --> 00:41:19.000]   and it just sounds, I use the phrase it sounds like ass you can quote me on that.
[00:41:19.000 --> 00:41:33.000]   And, you know, the thought that you know what, going from 16k to 44 or 148k. Oh yeah, that's just, that's a soft problem that's easy. No, it's not it's non trivial I mean yes people have have generally have.
[00:41:33.000 --> 00:41:44.000]   So the up sampling stuff is getting quite good now. And there is some hope that you know what maybe we can just take some 16k stuff, and it will fill in the highs there's a lot of hope for that.
[00:41:44.000 --> 00:41:49.000]   But I'm still always until you demonstrate it to me.
[00:41:49.000 --> 00:41:52.000]   I am going to remain skeptical.
[00:41:52.000 --> 00:42:04.000]   And then so much of the audio world in machine learning is you know purely text speech based and so that's another kind of thing where it doesn't always translate to music and until I hear it as music.
[00:42:04.000 --> 00:42:09.000]   I'm going to need to be convinced. I'm not impressed. Yeah.
[00:42:09.000 --> 00:42:19.000]   And so in terms of other people doing great work. So I've always been a fan of vacuums owners I think they're amazing. I think isotope does really great work.
[00:42:19.000 --> 00:42:25.000]   These are not necessarily you know on what stage is something a generative model versus a non generative model.
[00:42:25.000 --> 00:42:41.000]   So, I'm going to pause my thoughts there and turn it back over to Zach. Yeah. Um, so in terms of that was actually one of the reasons I want to get into this was I was pretty aware of the, the, you know, VST and a plugin ecosystem out there and what people
[00:42:41.000 --> 00:42:56.000]   are saying and what the cutting edge stuff is. And there just didn't seem to be like an obvious just game changing groundbreaking AI plugin. There's a lot of things that like they'll say they use machine learning, and it's like you got some classifiers
[00:42:56.000 --> 00:43:09.000]   in there. It's cool. I don't know if you did a whole lot and it's not like big deep learning stuff. It's also cool stuff like neural DSP, which have done very cool things and actually use neural networks and I've done great stuff there.
[00:43:09.000 --> 00:43:25.000]   I was seeing people like, yeah, it seemed to be that that that AI audio seems to be a lot more buzzwords than the, you know, what looks like magic that I was seeing in the image space and okay where's, where's the magic where's the step function.
[00:43:25.000 --> 00:43:36.000]   And I was like, holy crap that's so good. Now this changes everything stuff that's like that I feel like is where AI, we're at the point now where we can have those things.
[00:43:36.000 --> 00:43:49.000]   I think one of the really hard parts about it. It's just that, like from a purely technical standpoint, digital audio processing is done on the CPU, it is serial processing that is not GPU enabled.
[00:43:49.000 --> 00:43:53.000]   You know, I'm not too familiar with GPU audio and they have some plans in that space.
[00:43:53.000 --> 00:44:00.000]   But, you know, the, the software itself is not made for large scale
[00:44:00.000 --> 00:44:07.000]   AI stuff. Now, there are, I guess I don't want to be
[00:44:07.000 --> 00:44:09.000]   erasing things like new tone.
[00:44:09.000 --> 00:44:19.000]   The new VST from Cosmos basically a host for open source audio models made to run in the DAW, you know, they got like rave models in there.
[00:44:19.000 --> 00:44:31.000]   So there isn't really cool stuff in that space, not to not to say it's not possible it takes a lot more optimization and much smaller models to be able to let it run real time low latency in in the software.
[00:44:31.000 --> 00:44:45.000]   And that's just a big blocker for like, yes, you could do these things like dance diffusion is not going to run in a DAW, unless someone does some really cool stuff, but it's it's tricky you know it's not real time software, diffusion in general is hard
[00:44:45.000 --> 00:45:00.000]   to do real time because it takes multiple passes, you have to go through it, you know, 100 times in a giant unit you're not going to do that and the 40 milliseconds you need for processing on a CPU to do you know real time processing but things like
[00:45:00.000 --> 00:45:03.000]   torts you know one shot encoder decoder.
[00:45:03.000 --> 00:45:19.000]   They're much more suitable to that and you can get, you know, real time like torts script stuff running and people are putting a lot of effort into that so it's been really cool to see people have been able to get some of the cutting edge stuff into into the software
[00:45:19.000 --> 00:45:21.000]   on running on CPUs.
[00:45:21.000 --> 00:45:34.000]   But yeah, I think one of the big blockers is just you know, even if someone is making these big models was like we were saying you know in the in the ML world audio is a tiny part and audio isn't speech tiny part and music isn't classical music is a tiny
[00:45:34.000 --> 00:45:45.000]   part of that. And then people that also have those skills and can get something running on a CPU is like five people. And I'm very happy to know like three of them.
[00:45:45.000 --> 00:45:47.000]   Yeah.
[00:45:47.000 --> 00:45:57.000]   You know, in terms of my favorite things honestly I feel like I haven't even been making music for months now because I'm trying to make one song that is every song.
[00:45:57.000 --> 00:46:09.000]   But, yeah, there's the, you know, I've, in terms of like what is out there that producers are using, like, yeah I guess that's part of it is that a lot of the cool stuff isn't popular yet.
[00:46:09.000 --> 00:46:22.000]   A lot of the popular stuff isn't really that cool AI yet, like you know big AI plugin it's like, you've got a lot of, you know, cool plugin maybe but a lot of it's still algorithmic.
[00:46:22.000 --> 00:46:27.000]   And, you know, things like rave are still pretty small.
[00:46:27.000 --> 00:46:42.000]   Is there I'm curious for if we take this upcoming dance diffusion release like if you could on release day like snap your fingers and be able to like ship a project or just a cool use case with this or something you would hope the community will build.
[00:46:42.000 --> 00:46:45.000]   What would that be.
[00:46:45.000 --> 00:47:01.000]   I'm really curious to see what happens with will start working in guidance. I think that there is the whole world of, you know, people taking that was one of the things I saw the most with with disco diffusion and those libraries was just someone working some
[00:47:01.000 --> 00:47:14.000]   other model that I hadn't heard of and be like, oh, you just hook this up and it actually works great. So you know I want to see someone hook up like genre guidance to something you know train some model on more music or even try it on, you know,
[00:47:14.000 --> 00:47:20.000]   I because these guidance things can pull things out of distribution.
[00:47:20.000 --> 00:47:29.000]   You know that that the first clip guided diffusion model was able to make things because clip new but not because the model knew about them.
[00:47:29.000 --> 00:47:39.000]   And if I can give it just like the model train on Jonathan man music, and I can give it to you know a classifier to say now make this pop country.
[00:47:39.000 --> 00:47:52.000]   And it makes him seeing a different like that that'd be a crazy to see all of a sudden you know, oh crap you can already do this of like train this on some artists geography, Poland, other thing and it will change their genre, I think there's a lot of
[00:47:52.000 --> 00:47:56.000]   things that just out of the box, the model itself can do.
[00:47:56.000 --> 00:48:15.000]   But in terms of what people will do I mean, yeah there's like Ethan Manilow's tag box repo he has that was using music tigers to guide jukebox that was more for source separation not necessarily for genre things but something like that was hooking up
[00:48:15.000 --> 00:48:30.000]   using models to it and just kind of seeing what pipelines and combinations you can make speaking of pipelines there was someone who took the jukebox code and because disco diffusion or because dance fusion can kind of act as an up sampler, because you take
[00:48:30.000 --> 00:48:43.000]   the audio noise it and denoise it denoises it into high resolution audio space. They were able to take jukeboxes level two outputs, which are the pre up sample outputs, but up sample it with dance diffusion.
[00:48:43.000 --> 00:48:53.000]   And so instead of taking, you know, 18 hours or whatever of that slow transformer to up sample it, they can hook it up to my model, and make it sound like Jonathan man.
[00:48:53.000 --> 00:48:58.000]   Send me a link to that when you get a chance. Yeah, I'll get you into that in a second.
[00:48:58.000 --> 00:49:10.000]   That was really cool. And that was from the jukebox community so there's a jukebox discord community, you know, run by Brocka Lou and then I remember stumbling upon that couple years back.
[00:49:10.000 --> 00:49:21.000]   No man I went and visited again a few months ago, a few weeks ago until they already had a channel for harmony and they're already they already found dance diffusion, they're already playing with it fine tuning their own models, making the forks of the notebook
[00:49:21.000 --> 00:49:31.000]   and I'm like, I love this community so much. Now that's the incredible thing here it's like I can put in all of this work, and I can just put it out, and it'll just get better.
[00:49:31.000 --> 00:49:40.000]   I could just sit back and watch it get better. I'm going to be working on more things because I love that and I want to, but I'm just, you know, it's, it's really nice to be able to.
[00:49:40.000 --> 00:49:54.000]   And you know this is not a thing I was able to do in a closed company, you know, like Microsoft, I want to make a cool thing. I don't have to figure out, you know, I have to hide it and market it and make a thing around it and product ties it and, you know, make sure
[00:49:54.000 --> 00:50:01.000]   no one else takes it like here it is, here's everything behind it, who wants to make it better, have fun, and people will.
[00:50:01.000 --> 00:50:15.000]   So, yeah, it's, it's, you know, it's a very privileged position to be in to work for stability and to be able to do these things make the open source models and basically just, you know, get paid to try to make cool stuff.
[00:50:15.000 --> 00:50:17.000]   Yeah, yeah, it's amazing.
[00:50:17.000 --> 00:50:20.000]   Time we're living in with all this like open source ML going on.
[00:50:20.000 --> 00:50:22.000]   Yeah, it's a fun ride.
[00:50:22.000 --> 00:50:34.000]   Cool, you've been super generous with your time. But I just have a couple of more quick questions. So first, where can people find Harmonay?
[00:50:34.000 --> 00:50:42.000]   So, right now we are about to launch our open invite public server is called Harmonay Play.
[00:50:42.000 --> 00:50:54.000]   Hopefully, you know that that'll be in the next week or two hopefully when this goes out we'll have the link for everyone to go into there it's a discord server is all our website is Harmonay.org.
[00:50:54.000 --> 00:51:07.000]   There is currently a signup list that will basically get you an invite to the discord server, and soon that will turn into basically just a link to the server so where are we is soon to be the Harmonay Play discord server that is our, our over community
[00:51:07.000 --> 00:51:13.000]   server to discuss dance diffusion and just AI ML stuff in general.
[00:51:13.000 --> 00:51:19.000]   We have a closed R&D server that we've been working with essentially.
[00:51:19.000 --> 00:51:34.000]   And it's, you know, I would love to have that be open to everyone look at that but trying to manage a work server and having the main community server is very tricky and so we want to have some separation of our, our work in play, hence Harmonay Play.
[00:51:34.000 --> 00:51:41.000]   And you know that's still gonna be full of people doing, doing the research and making new notebooks so we'll figure out that split.
[00:51:41.000 --> 00:51:44.000]   That's where you will be able to find us.
[00:51:44.000 --> 00:51:50.000]   Harmonay.org not Harmon.ai that is a different organization.
[00:51:50.000 --> 00:51:55.000]   Yeah, and hopefully that will all be available quite soon.
[00:51:55.000 --> 00:52:02.000]   So, but the Harmonay dash org slash sample dash generator.
[00:52:02.000 --> 00:52:05.000]   That's the, the link.
[00:52:05.000 --> 00:52:12.000]   That is the repo for dance diffusion and then you'll find the inference notebook and the fine tuning notebook.
[00:52:12.000 --> 00:52:13.000]   Brilliant.
[00:52:13.000 --> 00:52:19.000]   One last one last question. What's up, what's coming after dance diffusion Can you drop any.
[00:52:19.000 --> 00:52:22.000]   What else you're working on. I also want to know.
[00:52:22.000 --> 00:52:42.000]   So essentially dance diffusion was me taking code similar to Catherine Crowson's CC 12am diffusion on which we actually powered and the early versions of mid journey was you know, very, very good stuff kind of the step past disco diffusion.
[00:52:42.000 --> 00:52:56.000]   But we're already has been since I've started working on has been a lot of advancements in diffusion, things like the paper from Nvidia the elucidated design space a diffusion models paper, and
[00:52:56.000 --> 00:53:07.000]   this guy we found, or met on solid Twitter, Flavio Schneider made this audio diffusion Piper repo that is like, this is everything that I would have made had I known what I wanted to make.
[00:53:07.000 --> 00:53:20.000]   And so we brought him in we've gotten him, we're working with him and so basically is already a whole new code base of way better stuff to run these things on that we're, you know, still running more tests every day I mean I've got three running right
[00:53:20.000 --> 00:53:21.000]   now.
[00:53:21.000 --> 00:53:24.000]   Always in business.
[00:53:24.000 --> 00:53:28.000]   So yeah, basically, better and more and faster.
[00:53:28.000 --> 00:53:32.000]   You know, the diffusion auto encoders.
[00:53:32.000 --> 00:53:49.000]   Yeah, basically, once we have something that is better and better and faster than I will happily put that out but I'm still got a notebook that I'll probably release as well soon that's based on Zach's auto encoder work where it kind of lets you
[00:53:49.000 --> 00:54:06.000]   play around with the audio embeddings, and then listen to the results of those things. And the main reason I haven't released it yet is it's clunky and not friendly and also I want to have a chance to discover some of the cool stuff myself, but I do
[00:54:06.000 --> 00:54:14.000]   want, I mean Zach's philosophy of let's outsource. A lot of this exploration to the open source community.
[00:54:14.000 --> 00:54:22.000]   You know that's there there's a little bit of tension as an academic I am supposed to put out papers, every now and then.
[00:54:22.000 --> 00:54:35.000]   But, like a harmonized philosophy in under Zach's leadership is great and that we're, we're so open we'll talk to anybody will share with anybody. We have people who are part of companies that are, you know, on our server.
[00:54:35.000 --> 00:54:41.000]   And because we're just so collaborative, and that's really cool.
[00:54:41.000 --> 00:54:54.000]   Yeah, and you know that's that's just that that helps us in a lot of ways obviously we can get help from people who already have full time jobs, and like to say you know I'm much more interested in collaboration than competition.
[00:54:54.000 --> 00:55:04.000]   I think we all we all win. If you know we get the cool stuff out there and being being built upon. Also, you know, go figure take some of this stuff, Scott and write papers on it.
[00:55:04.000 --> 00:55:08.000]   I'm clearly not writing papers.
[00:55:08.000 --> 00:55:25.000]   Yeah, so you know it's, it's nice to be able to get help from people at other research labs and other companies because a lot of people who want to help with this stuff but you know they can't get projects at their at their company approved or they
[00:55:25.000 --> 00:55:39.000]   can't get an ML professionally and they don't want to quit their job but they want to help out with this stuff so you know, having a space where people can come together and work on it, mostly out of passion, with also you know ideally a path to working
[00:55:39.000 --> 00:55:42.000]   with us, we're still working on that.
[00:55:42.000 --> 00:55:56.000]   So it's nice to kind of just like not try to gatekeep the research because that's what happened with me when I first got into this stuff and I first learned about DDSP, I, you know, went wild I need to learn all this stuff I need to know this is clearly
[00:55:56.000 --> 00:56:01.000]   the future like that was saying is clearly the future, like I have to be on top of this is the wave is coming.
[00:56:01.000 --> 00:56:13.000]   And I was looking around and I'm like where is the community for this is actually part of why I started Harmony was looking around alright so I had in these music music music communities I know those producer communities you get in there and you can, you know, watch
[00:56:13.000 --> 00:56:26.000]   someone making music on Ableton and voice chat and ask questions and learn about things from them and have these, these challenges, where is that for music ML, and there wasn't one, you know, there was Valeria Velardo sound of AI which was cool but more focused on things
[00:56:26.000 --> 00:56:41.000]   like classifiers and, you know, more traditional music ML stuff. And then it was like Google Magenta, or, you know, Queen Mary University in London, and I'm like I'm not going to go work for Google, and I'm not going to move to London, so I guess it's just
[00:56:41.000 --> 00:56:52.000]   not for me. I guess I have to just not do this. And, you know, that was basically beginning of 2021, I had that realization like I want to do this but there's just nowhere I can do it.
[00:56:52.000 --> 00:57:05.000]   There's nowhere for me to go take part in this just as an individual researcher, and then that all changed with the notebook culture with with collab with with things like this good infusion and I'm like, alright, this is, this is chance number two.
[00:57:05.000 --> 00:57:19.000]   And while messing around with disco diffusion and being in the server there, I was talking with Gandamu who one of the other dozen is good infusion. And he was like hey you're doing some like practical research you should go talk with Ahmad he is like giving
[00:57:19.000 --> 00:57:36.000]   you like a 100 computers for doing open source research and I was like research. I'm having fun. What? Oh yeah I guess technically this is research huh? So I, you know, happened upon him in some other conversation and ended up getting in contact with him.
[00:57:36.000 --> 00:57:48.000]   And basically said you know I want to do this stuff full time. I'm working at Microsoft, can you compete with their salaries and he was like yep DM me and I'm like, all right.
[00:57:48.000 --> 00:58:02.000]   So that's kind of when it came to like, you know, looking around again at that point I saw a Luther AI had a large language model stuff with Lion with the big data sets there was the image stuff kind of between those two and like all right cool where is the audio
[00:58:02.000 --> 00:58:10.000]   thing, and all I could find with one channel in the Lion server for audio data sets, and I'm like, that's it.
[00:58:10.000 --> 00:58:21.000]   I'm out of like 30 channels in like multiple servers, there's one channel for audio. So it was like well this. It was pretty obvious at that point I had to make maybe make community for it.
[00:58:21.000 --> 00:58:33.000]   I've been a discord community manager, know how to do that. I know producers, I'm in the space now. It was just kind of like, I need this to exist, and no one else was making it so I guess it's me.
[00:58:33.000 --> 00:58:35.000]   I guess I'll do it.
[00:58:35.000 --> 00:58:46.000]   I'll do it for a second too as well so later on like I got on the service. Well, I knew about a Luther as well of course it didn't really fit in there with Lion, I was like, hey, these are super computing people.
[00:58:46.000 --> 00:58:51.000]   I'm a super computing person like I speak this language, this is great. What.
[00:58:51.000 --> 00:59:02.000]   Oh, but they're not doing audio that I'm interested in, where are people who are doing like real music, and right right. That was another cool thing with Zach and I finding each other.
[00:59:02.000 --> 00:59:16.000]   Yep, so it just kind of helps that like there was there was just a need for it there was just a vacuum in the open source AI space of having a place that had both the people and the, you know, the passion and most importantly, the compute.
[00:59:16.000 --> 00:59:27.000]   You know, like, like Scott was saying when I first made harmony that was the same week as there being a bunch of other discord servers starting up and I was like okay if I'm making a new server, yet another AI our discord server.
[00:59:27.000 --> 00:59:41.000]   Why do I need to have a reason to be in my place and not the other ones that were all more open invite or already had known researchers or, you know, am I just making the sound of AI to what makes this different and I'm like compute cluster.
[00:59:41.000 --> 00:59:49.000]   It's a very very good value proposition to people to be like here's this server, and we've got a 100.
[00:59:49.000 --> 00:59:57.000]   And so I think that's helped early on and people excited and interested in the community was being like, you can actually act on your things you want to do here we won't stop you.
[00:59:57.000 --> 01:00:09.000]   And we will have, you know, our own standards of who gets onto the cluster but you know in terms of like, I want to make music with all that's not I can't, I can't sell that to Alexa for $10 million.
[01:00:09.000 --> 01:00:19.000]   I know this happens just like that. But, you know, a lot of excited researchers and it's nice to have a space to be like yes, I agree. That's cool. Come help us.
[01:00:19.000 --> 01:00:33.000]   I love that. That's amazing. And I love all of the energy you have with the two I can totally see like on stage like playing a stadium in some way, some form, someday, playing some audio music maybe.
[01:00:33.000 --> 01:00:48.000]   Well, you've been super generous with your time I think we're like way over what we planned. So we can probably wrap it there but um yeah thanks again for taking the time and really looking forward to like working with you guys and yeah, listen to some like great beats.
[01:00:48.000 --> 01:00:50.000]   For sure. Thanks for thanks for having us.
[01:00:50.000 --> 01:01:00.000]   [BLANK_AUDIO]

