
[00:00:00.000 --> 00:00:06.160]   Welcome back everyone.
[00:19:02.420 --> 00:19:05.900]   which is a dot product between the SPLADE representation for
[00:19:05.900 --> 00:19:09.820]   the query and the SPLADE representation for the document.
[00:19:09.820 --> 00:19:12.340]   These are big long sparse vectors and we take
[00:19:12.340 --> 00:19:14.900]   the dot product of them for scoring.
[00:19:14.900 --> 00:19:19.780]   The loss is our usual negative log likelihood plus importantly,
[00:19:19.780 --> 00:19:23.860]   a regularization term that leads to sparse balance scores,
[00:19:23.860 --> 00:19:26.580]   which I think is an important modification given how
[00:19:26.580 --> 00:19:28.820]   different the SPLADE representations are
[00:19:28.820 --> 00:19:31.660]   compared to the others we've discussed.
[00:19:31.660 --> 00:19:33.900]   But this is an incredibly powerful model,
[00:19:33.900 --> 00:19:37.980]   and I love this perspective where we're now even further back
[00:19:37.980 --> 00:19:40.540]   to original IR insights about how
[00:19:40.540 --> 00:19:43.220]   the vocabulary and term matching is so important.
[00:19:43.220 --> 00:19:47.140]   But again, it's happening in this very rich neural space,
[00:19:47.140 --> 00:19:50.420]   it's defined by this grid of scores.
[00:19:50.420 --> 00:19:53.740]   I'm not going to go through this slide in detail,
[00:19:53.740 --> 00:19:55.260]   but I couldn't resist mentioning
[00:19:55.260 --> 00:19:57.580]   a bunch of other recent developments.
[00:19:57.580 --> 00:19:59.660]   They are biased toward Colbert
[00:19:59.660 --> 00:20:01.580]   because I'm biased toward Colbert.
[00:20:01.580 --> 00:20:06.100]   But I think the list does point to a general set of directions
[00:20:06.100 --> 00:20:08.260]   around making systems more efficient
[00:20:08.260 --> 00:20:10.580]   and also making them more multilingual.
[00:20:10.580 --> 00:20:13.740]   That can happen with things like distillation and
[00:20:13.740 --> 00:20:15.580]   also innovative ways of training
[00:20:15.580 --> 00:20:18.460]   the models and setting up new objectives for them,
[00:20:18.460 --> 00:20:20.820]   while balancing lots of considerations,
[00:20:20.820 --> 00:20:25.100]   not just accuracy, but also efficiency for these systems.
[00:20:25.100 --> 00:20:29.260]   Tremendously exciting and active area of research for the field.
[00:20:29.260 --> 00:20:31.340]   To round out that point,
[00:20:31.340 --> 00:20:33.460]   I thought I would return to
[00:20:33.460 --> 00:20:37.420]   the thing that I emphasized so much when we talked about IR metrics,
[00:20:37.420 --> 00:20:41.980]   which is that there is more at stake here than just accuracy.
[00:20:41.980 --> 00:20:43.860]   This is from a series of
[00:20:43.860 --> 00:20:46.540]   controlled experiments that we did in this paper,
[00:20:46.540 --> 00:20:49.740]   trying to get a sense for the system requirements,
[00:20:49.740 --> 00:20:54.500]   latency, costs, and accuracy for a variety of systems.
[00:20:54.500 --> 00:20:56.780]   There's no simple way to navigate this table,
[00:20:56.780 --> 00:20:58.860]   so let me just highlight a few things.
[00:20:58.860 --> 00:21:02.660]   First, BM25 is the only model that we could
[00:21:02.660 --> 00:21:06.140]   even get to run with this tiny little compute budget.
[00:21:06.140 --> 00:21:10.380]   If you are absolutely compute constrained or cost constrained,
[00:21:10.380 --> 00:21:13.140]   you might be forced to choose BM25.
[00:21:13.140 --> 00:21:15.700]   It's a reasonably effective model.
[00:21:15.700 --> 00:21:18.820]   But assuming you can have more heavy-duty hardware,
[00:21:18.820 --> 00:21:21.180]   you might think about trade-offs within the space of
[00:21:21.180 --> 00:21:25.140]   possible Colbert setups and this is illuminating because,
[00:21:25.140 --> 00:21:28.740]   for example, these two models are pretty close in accuracy,
[00:21:28.740 --> 00:21:32.340]   but very far apart in terms of cost and latency.
[00:21:32.340 --> 00:21:38.420]   You might think I can sacrifice this amount of accuracy here
[00:21:38.420 --> 00:21:42.140]   to do this much in terms of reduced latency and cost.
[00:21:42.140 --> 00:21:43.980]   Here's another such comparisons.
[00:21:43.980 --> 00:21:47.460]   Colbert small has latency of 206,
[00:21:47.460 --> 00:21:50.580]   BT-Splayed large has latency of 46,
[00:21:50.580 --> 00:21:54.020]   and costs a fraction of what the Colbert model costs.
[00:21:54.020 --> 00:21:56.740]   Now, the Colbert model is much more accurate,
[00:21:56.740 --> 00:21:59.500]   but maybe this is an affordable drop here
[00:21:59.500 --> 00:22:02.660]   given the other considerations that are in play.
[00:22:02.660 --> 00:22:06.580]   Here's another comparison between two BT-Splayed large models.
[00:22:06.580 --> 00:22:11.820]   For a modest reduction in latency that comes from running on a GPU,
[00:22:11.820 --> 00:22:16.860]   I have to pay a whole lot more money for the same accuracy.
[00:22:16.860 --> 00:22:20.580]   For example, you start to see that it's very unlikely that you'd be able to
[00:22:20.580 --> 00:22:27.100]   justify using a GPU with BT-Splayed large when it's only a modest latency reduction,
[00:22:27.100 --> 00:22:30.980]   but a huge ballooning in the overall cost that you pay.
[00:22:30.980 --> 00:22:34.700]   I think there are lots of other comparisons like this that we can make,
[00:22:34.700 --> 00:22:37.860]   and we're going to talk later in the course about how we might
[00:22:37.860 --> 00:22:41.140]   systemize some of these observations into
[00:22:41.140 --> 00:22:44.940]   a leaderboard that takes account of all of these different pressures.
[00:22:44.940 --> 00:22:50.060]   IR is a wonderful playground for thinking about such trade-offs.
[00:22:50.060 --> 00:23:00.060]   [BLANK_AUDIO]

