
[00:00:00.000 --> 00:00:03.000]   Enjoying your podcast? We'll be brief.
[00:24:46.000 --> 00:24:54.000]   As a matter of fact, the biggest aspect of your FICO score is 35 percent of your FICO is based on your payment history.
[00:24:54.000 --> 00:25:09.000]   Thirty percent is based on utilization. So if you have no credit cards, then that part of your credit score, which is a third of your credit score, is severely damaged, not to mention the aspect of credit mix.
[00:25:09.000 --> 00:25:20.000]   So when you look at how FICO is calculated, they look at somebody that has no access to consumer credit as a very, very high risk because if an emergent situation would come up,
[00:25:20.000 --> 00:25:25.000]   then it doesn't look like there's a way that they have enough money to defend themselves.
[00:25:25.000 --> 00:25:31.000]   So I understand where a lot of people come in, and I follow Dave Ramsey and believe in those strategies as well.
[00:25:31.000 --> 00:25:38.000]   But the reality is, is that even FICO looks at this and says, look, you are a very high risk if you don't have access to credit.
[00:25:38.000 --> 00:25:44.000]   Whether you use it or not is up to you, and how you use it responsibly or irresponsibly is up to you.
[00:25:44.000 --> 00:25:50.000]   But not having it creates a big risk. It's the same way in the business world. It's the same in the consumer world.
[00:25:50.000 --> 00:26:01.000]   You make a good point. My argumentative side would simply point out that FICO is being engaged by the companies, and so the risk is to the companies.
[00:26:01.000 --> 00:26:12.000]   FICO is not measuring and calculating what's the risk to the individual as far as their lifelong financial wealth building.
[00:26:12.000 --> 00:26:21.000]   It is very likely and probable that if you have somebody who doesn't have access to consumer credit, that they're likely going to be –
[00:26:21.000 --> 00:26:28.000]   they're more likely going to be late on their bills, behind on their car payments if they wind up losing a job.
[00:26:28.000 --> 00:26:38.000]   However, for the purpose of somebody's wealth, if I were coaching somebody who is – has lost their job and has no money,
[00:26:38.000 --> 00:26:45.000]   I would – rather than saying borrow money on your credit cards, I would say be late on your car loan and go and get a job.
[00:26:45.000 --> 00:26:49.000]   Don't wind up piling more debt to pay for this scenario.
[00:26:49.000 --> 00:26:54.000]   So you have a conflict of interest in that FICO doesn't serve me, the borrower.
[00:26:54.000 --> 00:27:01.000]   FICO serves the lender as a way for making it easier for the lender to parse through the risk profile of different consumers.
[00:27:01.000 --> 00:27:02.000]   Agree, disagree?
[00:27:02.000 --> 00:27:13.000]   Agree completely. FICO by itself, the score is used to determine the same as a paydex score in the business world, somebody's risk of defaulting, which is going 90 days late on an obligation.
[00:27:13.000 --> 00:27:18.000]   So that's what I'm saying is it's not a matter that FICO is designed to serve the lender.
[00:27:18.000 --> 00:27:26.000]   What they're basically gauging is your risk of defaulting, and they're very good at developing algorithms to determine, look, and you're right.
[00:27:26.000 --> 00:27:40.000]   Billions, trillions of dollars are based on their algorithms depicting somebody's risk, and what they found and the way the FICO score is calculated is somebody that doesn't at least have access to credit is high risk.
[00:27:40.000 --> 00:27:46.000]   But as you mentioned, somebody that overutilizes credit, it's not just that you want to have credit.
[00:27:46.000 --> 00:27:59.000]   If you go the wrong way with the credit and you're putting balances of more than 30 percent of your credit limit on the revolving credit you have, you hurt your score almost as bad as if you pay the bills late.
[00:27:59.000 --> 00:28:01.000]   So we're really saying the exact same thing.
[00:28:01.000 --> 00:28:04.000]   FICO is saying somebody that doesn't have credit is a very high risk.
[00:28:04.000 --> 00:28:12.000]   Somebody that has credit and is mismanaging it and putting a lot of debt onto the revolving credit they have is also a very high risk.
[00:28:12.000 --> 00:28:27.000]   A perfect scenario for somebody to be low risk is where they have access to capital, but they use it smartly and wisely, and maybe they put some money on a credit card a month and then they pay it off, but they're not carrying high balances at all.
[00:28:27.000 --> 00:28:34.000]   Tell me about the consumer credit agencies and scores that are involved with business credit.
[00:28:34.000 --> 00:28:39.000]   Well, the consumer reporting agencies are TransUnion, Equifax, Experian.
[00:28:39.000 --> 00:28:42.000]   TransUnion doesn't really have a place in the business world.
[00:28:42.000 --> 00:28:46.000]   Equifax and Experian do have commercial divisions, which are big drivers in business credit.
[00:28:46.000 --> 00:28:49.000]   Experian is very big in the business credit world.
[00:28:49.000 --> 00:28:50.000]   Equifax really isn't.
[00:28:50.000 --> 00:28:59.000]   But in the business world there's a company called Dun & Bradstreet, which has nothing to do with consumer credit in the United States, but they are the biggest player in the business credit space.
[00:28:59.000 --> 00:29:08.000]   So in the business credit space you've got Dun & Bradstreet first, Experian second, Equifax third, and in the consumer space you've got TransUnion, Equifax, and Experian.
[00:29:08.000 --> 00:29:12.000]   And the scores that are associated with them, you said it was called a Paydex score?
[00:29:12.000 --> 00:29:16.000]   Yeah, in the business world there's a lot of scores, almost too many to mention.
[00:29:16.000 --> 00:29:19.000]   Each reporting agency has about five different scores.
[00:29:19.000 --> 00:29:27.000]   But primarily the main reporting scores in the business world are the Paydex score and the Intela score provided by Experian.
[00:29:27.000 --> 00:29:31.000]   The Paydex scores provided by Dun & Bradstreet, those range from zero to 100.
[00:29:31.000 --> 00:29:34.000]   The higher the score you have, the lower the risk.
[00:29:34.000 --> 00:29:36.000]   So you want to have a good score.
[00:29:36.000 --> 00:29:40.000]   But as I mentioned, those are literally based on how you pay.
[00:29:40.000 --> 00:29:47.000]   So if you have an 80 score, that's a Paydex for example, all that literally means is that you pay your bills on time.
[00:29:47.000 --> 00:29:51.000]   If you pay them five days early, well then you'd have an 85.
[00:29:51.000 --> 00:29:53.000]   If you pay them 10 days early, you'd have a 90.
[00:29:53.000 --> 00:29:56.000]   So it's literally based on how you pay your bills.
[00:29:56.000 --> 00:30:03.000]   The FICO score ranges from 350 to 850, and that's comprised of five different components.
[00:30:03.000 --> 00:30:08.000]   So that's based on your payment history. That's based on your actual utilization.
[00:30:08.000 --> 00:30:13.000]   That's based on inquiries. That's also based on credit mix.
[00:30:13.000 --> 00:30:19.000]   And it also takes into account the length of credit history or how long you've actually had credit for.
[00:30:19.000 --> 00:30:28.000]   In the business world, I learned from your book about the importance of your banking habits and those being reported on your credit score.
[00:30:28.000 --> 00:30:33.000]   Teach us what to do with our banking systems.
[00:30:33.000 --> 00:30:38.000]   What a lot of people don't realize in business is that you actually have three different types of scores.
[00:30:38.000 --> 00:30:41.000]   You have consumer scores, which we've talked about, that are linked to your social.
[00:30:41.000 --> 00:30:45.000]   You've got business credit scores, which we've talked about, which are linked to your EIN.
[00:30:45.000 --> 00:30:50.000]   And the third type of credit scores are very, very little known about them.
[00:30:50.000 --> 00:30:54.000]   They're not publicized anywhere. You'll never even know what your score is.
[00:30:54.000 --> 00:30:56.000]   But it's called a bank rating.
[00:30:56.000 --> 00:31:05.000]   And this is an internal score that's used by banks to rate your risk so they can decide whether or not to lend you a credit card, a loan, etc.
[00:31:05.000 --> 00:31:09.000]   And the bank rating basically has to do with how you manage your bank account.
[00:31:09.000 --> 00:31:13.000]   Factors like do you have positive cash flow? Do you have positive ending balances?
[00:31:13.000 --> 00:31:19.000]   Do you have multiple types of accounts like a money market account and an actual checking account at the bank?
[00:31:19.000 --> 00:31:24.000]   But the main factor is how much money you actually keep in your bank account.
[00:31:24.000 --> 00:31:28.000]   What is your average ending balance over the last 90 days?
[00:31:28.000 --> 00:31:34.000]   So with that, they're looking at a 4 or 5 rating and a low 5 rating.
[00:31:34.000 --> 00:31:44.000]   The lowest that's pretty much lendable for a bank loan has to do with you having $10,000 or more in your actual business bank account.
[00:31:44.000 --> 00:31:54.000]   So goal number one or if you're capitalizing a business, the first thing you should do is just put $10,000 in a business bank account and leave it alone as a minimum, right?
[00:31:54.000 --> 00:32:01.000]   Oh, yeah. I mean in theory, right? But there's not a lot of startups that just have $10,000 laying around to do that.
[00:32:01.000 --> 00:32:10.000]   So the most important thing to keep in mind is that realistically, a startup is not going to get a bank loan from their bank.
[00:32:10.000 --> 00:32:14.000]   Bank loans are guaranteed by SBA. You've got to have tax returns for years.
[00:32:14.000 --> 00:32:19.000]   You've got to be two, three years in business before you even think of going to your bank to get a bank loan anyway.
[00:32:19.000 --> 00:32:23.000]   So my advice would not be to try to get $10,000 to put it in your bank account.
[00:32:23.000 --> 00:32:29.000]   You're never going to go to your bank at the beginning and get a bank loan anyways even if you have the $10,000 in there.
[00:32:29.000 --> 00:32:39.000]   But as you get closer and you get more established and you're in business for years and you start looking seriously at a bank loan and you have good credit, you have good business credit.
[00:32:39.000 --> 00:32:43.000]   You have good financials, all the things that are required along with that.
[00:32:43.000 --> 00:32:48.000]   Well then in almost all those cases, naturally you're going to have that much money in your bank account anyways.
[00:32:48.000 --> 00:32:55.000]   But if not, you want to make sure that you have at least $10,000 in your bank account over the last 90 days before you apply for the loan.
[00:32:55.000 --> 00:32:59.000]   That's going to give you an acceptable and lendable bank rating.
[00:32:59.000 --> 00:33:17.000]   So is – there's this picture that we have of the fledgling entrepreneur putting on their best suit and tie, shining their shoes and going down to meet with the bank officer and presenting to them the business idea and it's all going to be make or break based upon that meeting.
[00:33:17.000 --> 00:33:22.000]   Is that – does that happen today in today's world?
[00:33:22.000 --> 00:33:27.000]   Is that totally a myth?
[00:33:27.000 --> 00:33:28.000]   It just doesn't happen.
[00:33:28.000 --> 00:33:37.000]   My dad was a banker and I remember being a little kid crawling around the terminals trying not to hit that big red button that calls the police.
[00:33:37.000 --> 00:33:43.000]   And I remember him telling me stories about the farmer because I'm from a small farm town up in Indiana.
[00:33:43.000 --> 00:33:55.000]   And tell me about this guy who came in and was a farmer and I still get shivers up my spine because I used to love these stories and how he came in with nothing but his word and my dad would lend him money and how he paid it all back.
[00:33:55.000 --> 00:33:58.000]   And so I come from the good old days.
[00:33:58.000 --> 00:34:03.000]   My dad used to tell me up and bring me up on these stories of these people that had that kind of life and world.
[00:34:03.000 --> 00:34:04.000]   But things have changed.
[00:34:04.000 --> 00:34:11.000]   Banks are governed by our – they've got to meet certain requirements because of the insurance and our government being involved.
[00:34:11.000 --> 00:34:15.000]   So we all know banks by default focus on very conservative risk.
[00:34:15.000 --> 00:34:19.000]   We also all know that the statistics do not lie.
[00:34:19.000 --> 00:34:21.000]   Business lending is very, very risky.
[00:34:21.000 --> 00:34:22.000]   The majority of businesses fail.
[00:34:22.000 --> 00:34:25.000]   Lending to businesses is very risky in itself.
[00:34:25.000 --> 00:34:48.000]   When you have other bills and regulations that have come in like Dodd-Frank that tests have shown now reduce the lending of what's been taking place on credit cards revolving credit to businesses by 15 percent, then what you're seeing is you're seeing this tightening of conventional banks where they pretty much will not even lend money anymore unless it's insured by SBA.
[00:34:48.000 --> 00:34:52.000]   And when it's insured by SBA, SBA says, hey, look, you lend the guy 100 grand.
[00:34:52.000 --> 00:34:54.000]   If he defaults, we'll give you 90.
[00:34:54.000 --> 00:34:56.000]   I mean it's pretty much a no-lose situation.
[00:34:56.000 --> 00:35:00.000]   So to qualify, you've got to meet SBA's requirements and the banks.
[00:35:00.000 --> 00:35:02.000]   And like I said, it's really simple.
[00:35:02.000 --> 00:35:06.000]   You've got to have really good personal credit, really good bank credit and business credit.
[00:35:06.000 --> 00:35:10.000]   You also have to have collateral equal to 50 to 100 percent of what you're borrowing.
[00:35:10.000 --> 00:35:18.000]   And you also need to have not only good cash flow but good revenue that increases from year to year on your tax returns and good profits.
[00:35:18.000 --> 00:35:30.000]   Most businesses don't meet that requirement because what happens is when you get to the end of the year, if you have $100,000 sitting in your bank account, if you keep that in there, then you've got to pay the IRS 40,000 or about 40 percent of that.
[00:35:30.000 --> 00:35:34.000]   So most entrepreneurs are buying everything they can at the end of the year.
[00:35:34.000 --> 00:35:40.000]   They're trying not to roll over a bunch of cash until they get big enough where they start thinking about investors or selling or those type of things.
[00:35:40.000 --> 00:35:51.000]   So in our experience, you just don't see conventional bank loans be really practical for a business unless you're well-established many years in business, at least three years in business.
[00:35:51.000 --> 00:35:57.000]   This is why we've seen this massive explosion of alternative lending sources.
[00:35:57.000 --> 00:36:07.000]   We start to see our newsfeed and Facebook and TV commercials all over the place now for merchant cash advances and get approved with bad credit just if you have consistent revenue.
[00:36:07.000 --> 00:36:18.000]   All these alternative lenders are coming in going, "We'll lend on this guy just because he has collateral," or "We'll lend on this lady just because she has consistent cash flow," or "We'll lend on this guy just because he has good personal credit."
[00:36:18.000 --> 00:36:23.000]   So conventional bank loans just aren't the way you go anymore. It's not going to work for most entrepreneurs.
[00:36:23.000 --> 00:36:30.000]   Now these alternative lending sources have become the driver of financing and money pouring into the business space.
[00:36:30.000 --> 00:36:38.000]   So of these alternative lending sources, which of them – are they being connected to the business credit score?
[00:36:38.000 --> 00:36:41.000]   What I like to call this is the three Cs.
[00:36:41.000 --> 00:36:51.000]   So what they're really looking for is a strength in your business, and the easiest way to understand it is that conventional banks look at all aspects of your personal and business life to try to find your weakness.
[00:36:51.000 --> 00:36:54.000]   They expose that weakness as a reason not to lend.
[00:36:54.000 --> 00:36:58.000]   In these alternative lenders, they're looking for not your weaknesses. They look at the opposite.
[00:36:58.000 --> 00:37:05.000]   What is your strength? So if your strength is that you have good personal credit, well, then there's all kinds of unsecured business credit cards that you can obtain.
[00:37:05.000 --> 00:37:16.000]   If your strength is that you have collateral such as inventory, well, then regardless of personal credit, regardless of cash flow, there's lenders that will give you credit lines and loans against that inventory.
[00:37:16.000 --> 00:37:27.000]   If your strength is that you have cash flow of $10,000 a month coming into your business, well, then you can get a cash advance that's based on only your cash flow where your credit and your collateral don't matter.
[00:37:27.000 --> 00:37:35.000]   So that's what they're primarily looking at, but it's important to know that in almost all these cases, they're still looking at your business credit scores as well.
[00:37:35.000 --> 00:37:51.000]   In your book, you mentioned crowdfunding briefly. Do you have any sense of how or to what extent crowdfunding is disrupting some of the traditional models of financing?
[00:37:51.000 --> 00:38:04.000]   I don't really look at crowdfunding as much of a disruptor because when you look at how crowdfunding really, really works, I mean when you pull the curtains back and you really look at it, what you realize is a lot of the things you see in the news is that it's not a disrupter.
[00:38:04.000 --> 00:38:12.000]   A lot of the things you see in the news about these crowdfunding projects that go viral, that's not really how it went down.
[00:38:12.000 --> 00:38:20.000]   How it went down was that they put a post up saying they were looking for $70,000. They already had $300,000 committed already.
[00:38:20.000 --> 00:38:42.000]   They create an environment where it's going to attract attention and go viral, but the reality is a lot of these crowdfunding platforms, these people already had secured the funding beforehand and the funding is funneling through a crowdfunding platform to make it go viral because it looks like you had $70,000 for organic birdhouses you were looking for.
[00:38:42.000 --> 00:38:55.000]   But in reality you had already secured $300,000. So when all of a sudden that $70,000 project has $350,000 raised, well then that gets pushed out. It becomes news. It goes viral.
[00:38:55.000 --> 00:39:02.000]   It's very strategic and very smart, but your average person that has an idea or a concept, they roll it out on a crowdfunding platform.
[00:39:02.000 --> 00:39:09.000]   Those don't typically go viral and start getting hundreds of thousands of dollars more than they anticipated to get from my experience.
[00:39:09.000 --> 00:39:14.000]   So I don't really look at crowdfunding as a disruptor. I think it's a great way to go.
[00:39:14.000 --> 00:39:19.000]   There's not a lot of ways outside of that at Venture Capital to get money based on a concept.
[00:39:19.000 --> 00:39:25.000]   But if you've ever watched the show Shark Tank, you really see that a concept is only part of it.
[00:39:25.000 --> 00:39:27.000]   The entrepreneur is most of it.
[00:39:27.000 --> 00:39:33.000]   You can have the best concept in the world and a crappy entrepreneur and run the business into the ground.
[00:39:33.000 --> 00:39:43.000]   Or you can have not the best concept but a really smart entrepreneur that can still bring that into a very – or turn that into a very successful business.
[00:39:43.000 --> 00:39:47.000]   So from what I see, it really has to do a lot with the entrepreneur.
[00:39:47.000 --> 00:39:51.000]   It really has to do with their knowledge, their experience, their ability to run a business.
[00:39:51.000 --> 00:39:57.000]   And a lot of people that lend money, the majority, want to see a proven concept versus just an idea.
[00:39:57.000 --> 00:40:03.000]   The idea of getting money just based on a concept is harder and harder to accomplish that kind of feat.
[00:40:03.000 --> 00:40:11.000]   I've seen the crowdfunding work effectively in two areas, the first of which, the major one, is what you just said.
[00:40:11.000 --> 00:40:19.000]   It doesn't seem to me that taking your project Kickstarter as an untested prototype is effective.
[00:40:19.000 --> 00:40:22.000]   Most of the really big ones are exactly as you said.
[00:40:22.000 --> 00:40:23.000]   They've already built it.
[00:40:23.000 --> 00:40:28.000]   It's already been done and now they're just looking to try to achieve some sort of scale more quickly.
[00:40:28.000 --> 00:40:37.000]   And then you insert some intelligent marketing, some intelligent ways to build the buying frenzy so to speak of exactly what you said, starting low.
[00:40:37.000 --> 00:40:39.000]   Hey, look. This thing is taking off.
[00:40:39.000 --> 00:40:41.000]   And those can work really, really well.
[00:40:41.000 --> 00:40:46.000]   But there's already history there of that business building it.
[00:40:46.000 --> 00:40:51.000]   The other side I see crowdfunding working well is for very, very small projects.
[00:40:51.000 --> 00:41:01.000]   So somebody has a small following, a small Instagram following or YouTube following, and they're building their book and they want to sell the book out.
[00:41:01.000 --> 00:41:13.000]   And so they're using the crowdfunding as the initial way and based upon the size of their audience and their following, they can go ahead and start that process without coming out of pocket.
[00:41:13.000 --> 00:41:15.000]   You hit the nail on the head.
[00:41:15.000 --> 00:41:18.000]   Crowdfunding is based on really a couple of factors.
[00:41:18.000 --> 00:41:20.000]   Do you already have a bunch of money raised?
[00:41:20.000 --> 00:41:22.000]   Are you looking for something to go viral?
[00:41:22.000 --> 00:41:25.000]   But most importantly, how big is your connection based?
[00:41:25.000 --> 00:41:27.000]   Because how much are you really going to raise?
[00:41:27.000 --> 00:41:32.000]   You can put a project on Kickstarter to help a really, really good cause.
[00:41:32.000 --> 00:41:34.000]   But it's not going to just catch fire and go.
[00:41:34.000 --> 00:41:40.000]   What causes it to catch fire and go is the 10,000 followers you have that are willing to share that.
[00:41:40.000 --> 00:41:42.000]   And then they get shared again and again.
[00:41:42.000 --> 00:41:46.000]   It's really the size of the database you already have.
[00:41:46.000 --> 00:41:53.000]   And the reality is most entrepreneurs don't have 5,000, 10,000, 20,000 follower databases.
[00:41:53.000 --> 00:42:06.000]   So when I looked into the history of crowdfunding and listed every one of the largest, most successful projects that's ever existed from Kickstarter to Indigo to any of them, what I found is that they're all artists.
[00:42:06.000 --> 00:42:12.000]   They're actors. They're directors that are Spike Lee. They're bands that are very well-known.
[00:42:12.000 --> 00:42:16.000]   These are groups that just naturally have extremely big following.
[00:42:16.000 --> 00:42:28.000]   And it's that big following that gets it to raise so much money from those followers not only investing money but them also sharing the idea and the amount of shares that takes place multiplies.
[00:42:28.000 --> 00:42:30.000]   And that's where the money really comes from.
[00:42:30.000 --> 00:42:36.000]   As one of my favorite titles of all time would say by Harvey McKay, "Dig your well before you're thirsty."
[00:42:36.000 --> 00:42:38.000]   I like it.
[00:42:38.000 --> 00:42:43.000]   You've always got to be – unfortunately, you have to do these things often long before you need them.
[00:42:43.000 --> 00:42:47.000]   And if you're trying to do it in the moment, is it possible to dig your well when you're thirsty?
[00:42:47.000 --> 00:42:52.000]   I guess it may be in theory but it's a lot easier to have the well dug long before you ever need it.
[00:42:52.000 --> 00:42:55.000]   Matai, this has been awesome.
[00:42:55.000 --> 00:42:56.000]   Did we miss anything?
[00:42:56.000 --> 00:43:02.000]   I want to make sure. Did we miss any key concepts, any important aspects that you want to make sure we cover before we shut down the interview?
[00:43:02.000 --> 00:43:06.000]   I think you've done a great job. I mean I know you've done a great job.
[00:43:06.000 --> 00:43:08.000]   I think you've asked a lot of pertinent questions.
[00:43:08.000 --> 00:43:12.000]   The most important thing to know is that – look, and this comes from my personal experience.
[00:43:12.000 --> 00:43:16.000]   Don't use your personal credit to finance your business. It was never designed to do so.
[00:43:16.000 --> 00:43:29.000]   And some of the concepts we've talked about here with utilization, for example, you can really, really, really damage your consumer credit and really put your finances and your family's finances in harm's way to fund a business when you just don't have to.
[00:43:29.000 --> 00:43:32.000]   So that's one of the most important messages I want to get across.
[00:43:32.000 --> 00:43:36.000]   Just let everybody know that there's a lot of capital that's out there available.
[00:43:36.000 --> 00:43:40.000]   Just don't think that your bank as a startup is the best play to go – best place to go.
[00:43:40.000 --> 00:43:47.000]   You really need to be wise to look for alternative lending sources. Build credit for your business right from the beginning as you said.
[00:43:47.000 --> 00:43:52.000]   You want to have it available in case you need it. Nobody wants to lend you money when you're in trouble.
[00:43:52.000 --> 00:44:00.000]   So you want to try to get yourself as positioned as possible before you need the money so then that way when you need the money, you have it there ready to go.
[00:44:00.000 --> 00:44:06.000]   I want to affirm something that you said. Just expand on that for a moment from the perspective of liability.
[00:44:06.000 --> 00:44:14.000]   It's important to as much as possible always play the worst-case scenario and to be insulated from it.
[00:44:14.000 --> 00:44:29.000]   So one of the things that is very important, if you're going to start a business, even if you have lots of money – and here I'm talking about understand the laws, understand the rules and understand the nature of the business environment in which you work.
[00:44:29.000 --> 00:44:36.000]   Ultimately, if you get in trouble, you've got to be the one personally to deal with satisfying the creditors.
[00:44:36.000 --> 00:44:41.000]   But with regard to the law, protect yourself and use the mechanisms that are in place.
[00:44:41.000 --> 00:44:54.000]   If I were starting a business and I had $100,000 sitting in my checking account to start a business with it, I would be very, very slow to want to transfer – or what many people do.
[00:44:54.000 --> 00:45:04.000]   Let me rephrase. $100,000 sitting in my 401(k), a lot of people will say, "OK, I'm going to take cash from my money out of my 401(k) early so that I can go and start the business."
[00:45:04.000 --> 00:45:10.000]   Well, you know there's a good chance of the business not working. Statistics indicate that it's very unlikely for it to go.
[00:45:10.000 --> 00:45:15.000]   Obviously, you're an entrepreneur, so you don't believe the statistics apply to you. So you're going to go and do it.
[00:45:15.000 --> 00:45:21.000]   Well, the money that's in your 401(k) is absolutely ironclad protected from any kind of creditor situation.
[00:45:21.000 --> 00:45:26.000]   Don't take the money out of a 401(k) to go and start the business unless that's the last-ditch effort.
[00:45:26.000 --> 00:45:43.000]   Now, let's say you have the money. If you can develop access to the credit and you can use the sources of credit that you can cultivate, you're in a much safer position by maintaining your liquidity and maintaining your personal money set aside.
[00:45:43.000 --> 00:45:48.000]   If you can get the business to finance and fund itself, you're in a much safer situation.
[00:45:48.000 --> 00:45:58.000]   That way, if everything goes bad, you still have the money and you can satisfy the debts and take care of it if that's the decision that you make or legally, you're protected from a situation.
[00:45:58.000 --> 00:46:11.000]   What angers me, frankly, Ty, is I get really frustrated with the average person with little business background going out into the world of business without having done their homework and getting screwed.
[00:46:11.000 --> 00:46:17.000]   They say, "I'm going to start a business." They don't know how to do it. They don't know how to use other people's money.
[00:46:17.000 --> 00:46:22.000]   They don't know how to properly protect themselves with entity selection.
[00:46:22.000 --> 00:46:33.000]   They don't know how to cover their bases and they wind up wiping out their retirement account and then they're left penniless at 55 years old and with no options.
[00:46:33.000 --> 00:46:38.000]   Meanwhile, the experienced entrepreneur, Donald Trump walks in.
[00:46:38.000 --> 00:46:44.000]   He's so distanced from everything he does that it doesn't matter whether his name splashed all over it.
[00:46:44.000 --> 00:46:47.000]   There's not a chance it's going to affect anything else that he does.
[00:46:47.000 --> 00:46:56.000]   So everything that the professional entrepreneur does, the professional business person does is carefully compartmented and segmented and protected.
[00:46:56.000 --> 00:47:06.000]   And so I want to see the average person have the knowledge and the skills that they need in order to protect themselves in case things don't go well.
[00:47:06.000 --> 00:47:11.000]   Very wise advice. Like I said, that's why I do what I do.
[00:47:11.000 --> 00:47:18.000]   It's not a matter of going to rack up tens of thousands of dollars in credit, which isn't a great idea in the business or consumer world.
[00:47:18.000 --> 00:47:23.000]   In my opinion and in my world from experience, it's all about liability.
[00:47:23.000 --> 00:47:36.000]   There's just absolutely no reason or excuse to put your personal finances and your family's finances in harm's way when there are alternatives that were designed to do what you're trying to do.
[00:47:36.000 --> 00:47:48.000]   And business credit is one of those alternatives that was designed for you to move liability from you personally into your business where your business is liable in case things happen within your business, not you personally.
[00:47:48.000 --> 00:47:51.000]   So to me, that's the fundamental driver of business credit.
[00:47:51.000 --> 00:48:03.000]   It's not to get tens of thousands of dollars you're going to blow on nothing. It's a matter of separating that liability so no matter what happens – and with the shift in economy years ago that we saw, there's so many unexpected things that can happen that are out of your control.
[00:48:03.000 --> 00:48:07.000]   At least you and your personal finances are safe and secure.
[00:48:07.000 --> 00:48:16.000]   Yeah. Tell us about your business, your books. Share with us all the action steps that you want my audience to take after hearing this great interview.
[00:48:16.000 --> 00:48:24.000]   Well, they can go and check out our website. We've got a free guide that maps out the exact steps to build business credit, lists a lot of vendors that they can get started with.
[00:48:24.000 --> 00:48:35.000]   That website is Creditsuite.com/ein, and that's Creditsuite, S-U-I-T-E dot com forward slash E-I-N, and I'll make sure that you have that to put on the show notes as well.
[00:48:35.000 --> 00:48:39.000]   Tell me you own S-W-E-E-T as well, right?
[00:48:39.000 --> 00:48:43.000]   No, I – you know what? I'm not going to answer that question.
[00:48:43.000 --> 00:48:45.000]   I'll tell you in five minutes.
[00:48:45.000 --> 00:48:49.000]   You better go buy that and just forward that domain because –
[00:48:49.000 --> 00:48:51.000]   Yeah, ask me in five minutes.
[00:48:51.000 --> 00:48:53.000]   All right. You got five minutes to do it.
[00:48:53.000 --> 00:48:55.000]   I'll show dad. He asked me in two.
[00:48:55.000 --> 00:48:57.000]   Awesome. Thanks, Ty.
[00:48:57.000 --> 00:48:59.000]   All right. Thank you.
[00:48:59.000 --> 00:49:02.000]   Thank you for listening to this episode of Radical Personal Finance.
[00:49:02.000 --> 00:49:11.000]   If you're interested in building financial freedom for yourself and your family, please subscribe to the podcast with our free mobile app so you don't miss a single episode.
[00:49:11.000 --> 00:49:20.000]   Just search the app store on your mobile device for Radical Personal Finance and download our free app, which also contains an archive of every past episode of the show.
[00:49:20.000 --> 00:49:28.000]   If you have received value and financial benefit from the content of today's show, please consider becoming a supporting patron.
[00:49:28.000 --> 00:49:36.000]   Radical Personal Finance is listener supported and it's your direct financial support which enables me to bring you this content.
[00:49:36.000 --> 00:49:50.000]   In addition to your voluntarily paying for the content you've just heard, as a supporting patron, you will receive a number of member-only benefits, including a private Facebook group, access to our weekly Q&A calls, and discounts on future products and services.
[00:49:50.000 --> 00:49:54.000]   Details can be found at RadicalPersonalFinance.com/patron.
[00:49:54.000 --> 00:49:58.160]   Again, RadicalPersonalFinance.com/patron.

