
[00:00:00.000 --> 00:00:03.160]   (audience applauding)
[00:16:04.360 --> 00:16:11.000]   - So yeah, the only thing on emergency fund,
[00:16:11.000 --> 00:16:11.840]   I agree with that.
[00:16:11.840 --> 00:16:13.320]   I think it's also very individualized.
[00:16:13.320 --> 00:16:14.640]   Every person's different.
[00:16:14.640 --> 00:16:16.800]   I'm guessing many of you know Morgan Housel,
[00:16:16.800 --> 00:16:18.320]   psychology of money, he wrote the book.
[00:16:18.320 --> 00:16:20.600]   He's 25% cash and he's been like this
[00:16:20.600 --> 00:16:23.480]   before he had a bestselling book, like he was 25% cash.
[00:16:23.480 --> 00:16:26.280]   So it's like, and he's like, I sleep great at night.
[00:16:26.280 --> 00:16:27.400]   I'm never going to change that.
[00:16:27.400 --> 00:16:30.680]   So I think that's way too high of an allocation personally,
[00:16:30.680 --> 00:16:32.320]   but that's, everyone's each their own.
[00:16:32.320 --> 00:16:33.880]   So don't feel bad if you have like,
[00:16:33.880 --> 00:16:35.640]   oh, I want to have two years of emergency cash.
[00:16:35.640 --> 00:16:37.000]   Like, I think Bill Gates,
[00:16:37.000 --> 00:16:38.200]   when he was running Microsoft early,
[00:16:38.200 --> 00:16:41.400]   had at least what, 12 months or 24 months of cash,
[00:16:41.400 --> 00:16:42.520]   you know, when he was running the company.
[00:16:42.520 --> 00:16:43.360]   He's like, I want to be able to say
[00:16:43.360 --> 00:16:44.680]   if we got no more money coming in the door,
[00:16:44.680 --> 00:16:46.800]   I can pay my employees for at least a year or so.
[00:16:46.800 --> 00:16:48.480]   So like, there's different ways of thinking
[00:16:48.480 --> 00:16:50.520]   about risk management, but yeah.
[00:16:50.520 --> 00:16:52.000]   - So when we look at the people
[00:16:52.000 --> 00:16:54.600]   who are attending the conference, if you're here,
[00:16:54.600 --> 00:16:58.640]   you are probably pretty darn serious about investing,
[00:16:58.640 --> 00:17:01.120]   about thinking about your personal finances,
[00:17:01.120 --> 00:17:04.800]   about saving in your 401k and doing other things
[00:17:04.800 --> 00:17:08.560]   you know you should looking ahead to the longterm.
[00:17:08.560 --> 00:17:10.800]   Randy, what are some of the things
[00:17:10.800 --> 00:17:14.800]   that people may be less likely to focus on
[00:17:14.800 --> 00:17:18.480]   because they're awkward and painful
[00:17:18.480 --> 00:17:21.680]   and difficult to even talk about?
[00:17:21.680 --> 00:17:24.400]   - I love this question because it's one thing
[00:17:24.400 --> 00:17:25.960]   to build a financial plan
[00:17:25.960 --> 00:17:28.440]   based on everything going as expected,
[00:17:28.440 --> 00:17:31.000]   but then something doesn't go as expected.
[00:17:31.000 --> 00:17:35.120]   And this might be an estate plan for a young family
[00:17:35.120 --> 00:17:37.640]   or even if you don't have kids yet,
[00:17:37.640 --> 00:17:39.800]   you should, everybody, every adult
[00:17:39.800 --> 00:17:40.800]   should have an estate plan
[00:17:40.800 --> 00:17:43.120]   just to know who makes your health decisions.
[00:17:43.120 --> 00:17:45.200]   If God forbid you end up in a hospital
[00:17:45.200 --> 00:17:46.920]   or who manages your finances
[00:17:46.920 --> 00:17:49.360]   if God forbid you end up in a hospital.
[00:17:49.360 --> 00:17:51.920]   Having term life insurance in place,
[00:17:51.920 --> 00:17:54.440]   whether it's before you have children
[00:17:54.440 --> 00:17:56.720]   or if you ever plan to have anybody dependent
[00:17:56.720 --> 00:18:00.200]   on your income, get a term life insurance policy
[00:18:00.200 --> 00:18:02.880]   immediately while you're healthy.
[00:18:02.880 --> 00:18:03.960]   Long-term disability.
[00:18:03.960 --> 00:18:07.920]   It's all based on, everything in accumulation
[00:18:07.920 --> 00:18:09.560]   is based on your ability to save,
[00:18:09.560 --> 00:18:11.800]   which starts with your ability to earn an income.
[00:18:11.800 --> 00:18:14.720]   And if you suddenly can't earn an income,
[00:18:14.720 --> 00:18:18.720]   as I learned in March of 2020, day one of COVID,
[00:18:18.720 --> 00:18:20.200]   I thought I had COVID.
[00:18:20.200 --> 00:18:22.160]   I ended up collapsing in the shower.
[00:18:22.160 --> 00:18:24.760]   My wife drove me to the, or my wife drove me,
[00:18:24.760 --> 00:18:27.000]   the ambulance took me to the hospital
[00:18:27.000 --> 00:18:31.000]   and I found out like, I was in the hospital all day long.
[00:18:31.000 --> 00:18:33.000]   I found out at about 4.30 that night
[00:18:33.000 --> 00:18:34.680]   that I had a tumor on my brain.
[00:18:34.680 --> 00:18:37.160]   And because it was day one of COVID,
[00:18:37.160 --> 00:18:38.000]   I couldn't go home.
[00:18:38.000 --> 00:18:38.840]   They said, we don't know
[00:18:38.840 --> 00:18:41.080]   what the hospital is gonna look like.
[00:18:41.080 --> 00:18:42.480]   If you're even gonna be back in here,
[00:18:42.480 --> 00:18:44.720]   we would suggest you get it removed immediately.
[00:18:44.720 --> 00:18:48.560]   So that was Thursday, March 12th, day one of COVID.
[00:18:48.560 --> 00:18:52.600]   And on Saturday, March 14th, I had surgery.
[00:18:52.600 --> 00:18:54.960]   So, and if I didn't have Alex here,
[00:18:54.960 --> 00:18:57.880]   who's my partner at the office,
[00:18:57.880 --> 00:19:00.560]   he pretty much saved our practice
[00:19:00.560 --> 00:19:02.600]   from what could have been financial ruin
[00:19:02.600 --> 00:19:04.760]   just because it's not like COVID just hit
[00:19:04.760 --> 00:19:07.920]   and everything else was a breeze,
[00:19:07.920 --> 00:19:10.520]   but the stock market fell 30 plus percent
[00:19:10.520 --> 00:19:12.120]   that sharp period of time.
[00:19:12.120 --> 00:19:13.400]   And if I didn't have a long-term
[00:19:13.400 --> 00:19:15.560]   disability insurance policy in place,
[00:19:15.560 --> 00:19:17.120]   I would have had to sell,
[00:19:17.120 --> 00:19:19.320]   or didn't have a savings account in place,
[00:19:19.320 --> 00:19:21.920]   I would have had to sell from assets
[00:19:21.920 --> 00:19:24.040]   that were sharply down in value
[00:19:24.040 --> 00:19:24.880]   and they wouldn't have been there
[00:19:24.880 --> 00:19:26.200]   for the ensuing recovery,
[00:19:26.200 --> 00:19:30.200]   which is everybody in this room knows was extremely sharp.
[00:19:30.200 --> 00:19:35.200]   So, we are professional nags at making sure
[00:19:35.840 --> 00:19:38.800]   that those areas like having an emergency savings,
[00:19:38.800 --> 00:19:40.120]   having a term life insurance,
[00:19:40.120 --> 00:19:41.960]   getting an estate plan,
[00:19:41.960 --> 00:19:43.760]   and having long-term disability insurance,
[00:19:43.760 --> 00:19:46.040]   which most employers provide,
[00:19:46.040 --> 00:19:49.080]   those are the things that are very easy to overlook
[00:19:49.080 --> 00:19:51.040]   and say, well, it'll never happen to me.
[00:19:51.040 --> 00:19:52.680]   I mean, I'm not gonna say I knew,
[00:19:52.680 --> 00:19:54.760]   I didn't own long-term disability insurance
[00:19:54.760 --> 00:19:56.200]   because I knew for some reason
[00:19:56.200 --> 00:19:58.080]   I was gonna get a brain tumor,
[00:19:58.080 --> 00:20:01.440]   but I knew the financial implications
[00:20:01.440 --> 00:20:05.000]   of something like that so catastrophic happening.
[00:20:05.000 --> 00:20:07.120]   - Yeah, I was just thinking as you were saying that,
[00:20:07.120 --> 00:20:08.840]   and I have to say thank you for sharing that.
[00:20:08.840 --> 00:20:11.560]   Obviously, that really brings home
[00:20:11.560 --> 00:20:15.680]   the things that can happen to any of us so suddenly,
[00:20:15.680 --> 00:20:18.600]   and that is why we make plans.
[00:20:18.600 --> 00:20:19.760]   But I was also just thinking,
[00:20:19.760 --> 00:20:21.880]   when talking about estate planning,
[00:20:21.880 --> 00:20:25.080]   that is a phrase that has a bad name
[00:20:25.080 --> 00:20:27.160]   because you think, well, it's about estate planning,
[00:20:27.160 --> 00:20:28.920]   it's about dying, so I'm not gonna think about it,
[00:20:28.920 --> 00:20:30.960]   and I'm not gonna die right now, I'm young.
[00:20:30.960 --> 00:20:33.960]   But if you go to an estate plan
[00:20:33.960 --> 00:20:36.520]   or all those other documents,
[00:20:36.520 --> 00:20:40.680]   the healthcare proxy, the living will,
[00:20:40.680 --> 00:20:43.520]   your powers of attorney, I mean,
[00:20:43.520 --> 00:20:46.200]   those are not about when you're dying,
[00:20:46.200 --> 00:20:49.120]   they're about now if something happens to you
[00:20:49.120 --> 00:20:51.840]   and you were temporarily incapacitated.
[00:20:51.840 --> 00:20:53.800]   And so I think if we thought about it
[00:20:53.800 --> 00:20:56.040]   as like critical legal documents
[00:20:56.040 --> 00:20:58.000]   as opposed to just estate planning,
[00:20:58.000 --> 00:21:01.080]   maybe a few more people would focus on it.
[00:21:02.120 --> 00:21:03.880]   - Dan, I wanted to ask you from--
[00:21:03.880 --> 00:21:05.280]   - Hey, Karen. - Yes.
[00:21:05.280 --> 00:21:07.160]   - So one last thing on the estate plan.
[00:21:07.160 --> 00:21:10.400]   So I have an almost six-year-old and a four-year-old
[00:21:10.400 --> 00:21:15.360]   that, like, my wife and I got an estate plan
[00:21:15.360 --> 00:21:19.200]   because we didn't know, if we didn't have an estate plan,
[00:21:19.200 --> 00:21:21.360]   who would raise these kids if we weren't around?
[00:21:21.360 --> 00:21:23.600]   I have two brothers, she has two sisters.
[00:21:23.600 --> 00:21:26.760]   I don't trust either of my brothers to raise my kids.
[00:21:26.760 --> 00:21:29.440]   Her older sister, not a chance.
[00:21:29.440 --> 00:21:34.440]   But her younger sister is the greatest person ever
[00:21:34.440 --> 00:21:37.680]   to raise our two kids and her fiance,
[00:21:37.680 --> 00:21:39.720]   but they're not great with money.
[00:21:39.720 --> 00:21:41.980]   And so the person that you name
[00:21:41.980 --> 00:21:43.440]   as a guardian for your children
[00:21:43.440 --> 00:21:45.600]   may not be the person who you appoint
[00:21:45.600 --> 00:21:49.800]   as somebody who is the guardian of your finances, basically.
[00:21:49.800 --> 00:21:50.980]   - And there are benefits, also,
[00:21:50.980 --> 00:21:54.400]   just from a separation of powers, checks and balances,
[00:21:54.400 --> 00:21:56.720]   to having those be different people, I think, too.
[00:21:56.720 --> 00:21:58.480]   - I think so, yeah.
[00:21:58.480 --> 00:22:01.520]   - Dan, are there lessons from behavioral finance
[00:22:01.520 --> 00:22:04.600]   that would help me, any of us,
[00:22:04.600 --> 00:22:07.240]   actually carry through on all these things
[00:22:07.240 --> 00:22:08.680]   that we need to do?
[00:22:08.680 --> 00:22:11.160]   You know, the things that are sort of fun to focus on
[00:22:11.160 --> 00:22:14.600]   in personal finance and the things that are just chores,
[00:22:14.600 --> 00:22:19.340]   what can I do to help myself get everything done?
[00:22:19.340 --> 00:22:20.880]   - Well, there are great things.
[00:22:20.880 --> 00:22:24.700]   So my favorite is what's called temptation bundling,
[00:22:24.700 --> 00:22:27.440]   which is that, and I started doing this
[00:22:27.440 --> 00:22:28.560]   before I knew there was a term for it.
[00:22:28.560 --> 00:22:31.440]   When I was in college, I would go into the library
[00:22:31.440 --> 00:22:32.520]   when I had to study for a test,
[00:22:32.520 --> 00:22:34.420]   and on the way in, I would buy myself
[00:22:34.420 --> 00:22:37.000]   four York peppermint patties.
[00:22:37.000 --> 00:22:39.560]   And I'm allowed a York, I put them in front of me,
[00:22:39.560 --> 00:22:40.600]   and I was allowed one of them
[00:22:40.600 --> 00:22:42.240]   once I had studied for 45 minutes.
[00:22:42.240 --> 00:22:44.120]   I didn't smoke cigarettes, but I would go outside
[00:22:44.120 --> 00:22:45.960]   and I would eat a York peppermint patty.
[00:22:45.960 --> 00:22:48.380]   It was exactly like the commercial, so refreshing.
[00:22:48.380 --> 00:22:51.120]   (audience laughing)
[00:22:51.120 --> 00:22:54.160]   So it's been simple, but set this up
[00:22:54.160 --> 00:22:56.200]   so that it is bundled with a reward.
[00:22:57.320 --> 00:22:58.240]   Me and my wife have a thing,
[00:22:58.240 --> 00:23:00.720]   we have it regularly in the calendar.
[00:23:00.720 --> 00:23:01.920]   We usually have date nights,
[00:23:01.920 --> 00:23:03.380]   and I think it's like once a quarter.
[00:23:03.380 --> 00:23:07.120]   We have admin night, and we go out and we have a beer
[00:23:07.120 --> 00:23:08.640]   and we look at spreadsheets together
[00:23:08.640 --> 00:23:11.400]   and we talk about what's right, what's not right.
[00:23:11.400 --> 00:23:13.000]   Are we thinking about everything okay?
[00:23:13.000 --> 00:23:15.720]   And that night is a nice thing because at the end of it,
[00:23:15.720 --> 00:23:17.900]   I'm allowed to go to the really fancy,
[00:23:17.900 --> 00:23:20.380]   silly hipster cocktail bar and get a nice drink
[00:23:20.380 --> 00:23:23.720]   and say I've done my job, now I get a reward for it.
[00:23:23.720 --> 00:23:26.340]   Use technology for planning it out, doing it regularly.
[00:23:26.340 --> 00:23:28.800]   If you're thinking about it, if you're doing it ad hoc,
[00:23:28.800 --> 00:23:31.760]   I'm probably not gonna do it, but when I have number one,
[00:23:31.760 --> 00:23:34.200]   it in the calendar and in the calendar with someone else,
[00:23:34.200 --> 00:23:35.120]   we can go do it together.
[00:23:35.120 --> 00:23:36.800]   You can do this even if it's, you know,
[00:23:36.800 --> 00:23:38.260]   you're not gonna go to the bar
[00:23:38.260 --> 00:23:39.880]   and go over finances with your buddy,
[00:23:39.880 --> 00:23:40.760]   but you can both go to the bar and say
[00:23:40.760 --> 00:23:41.600]   we're gonna do this thing,
[00:23:41.600 --> 00:23:43.440]   and at the end of it we'll be able to chat.
[00:23:43.440 --> 00:23:44.440]   Do it with somebody else.
[00:23:44.440 --> 00:23:46.120]   Make it something that's a recurring activity
[00:23:46.120 --> 00:23:47.200]   with somebody else so that you kind of
[00:23:47.200 --> 00:23:50.720]   hold each other accountable, just like going to the gym.
[00:23:50.720 --> 00:23:52.320]   - Thank you.
[00:23:52.320 --> 00:23:53.560]   Thinking about bundling,
[00:23:53.560 --> 00:23:55.880]   not quite York peppermint patties, maybe.
[00:23:55.880 --> 00:23:59.220]   Nick, tell us about your, is it the two times rule?
[00:23:59.220 --> 00:24:00.300]   Do I have that right?
[00:24:00.300 --> 00:24:03.300]   - It's the two X rule, but basically,
[00:24:03.300 --> 00:24:05.260]   I think this is really relevant for bogleheads
[00:24:05.260 --> 00:24:07.980]   because I was just having lunch with some people I met,
[00:24:07.980 --> 00:24:10.660]   and the big problem for all of us is,
[00:24:10.660 --> 00:24:11.600]   you know, we talk about, you know,
[00:24:11.600 --> 00:24:13.980]   most Americans don't have $400 to meet,
[00:24:13.980 --> 00:24:15.820]   you know, some random expense, right?
[00:24:15.820 --> 00:24:17.340]   That's not the problem for people in this room,
[00:24:17.340 --> 00:24:18.620]   people in that room, right?
[00:24:18.620 --> 00:24:20.220]   It's, for most of us, it's gonna be like
[00:24:20.220 --> 00:24:22.940]   spending down our money, and so I think the real issue
[00:24:22.940 --> 00:24:25.180]   and the stuff I kind of write about is like, you know,
[00:24:25.180 --> 00:24:27.000]   people are disciplined or saving money over time,
[00:24:27.000 --> 00:24:28.640]   it's like, how do you spend money without guilt?
[00:24:28.640 --> 00:24:29.720]   And a lot of people,
[00:24:29.720 --> 00:24:31.520]   especially if you're really good at saving,
[00:24:31.520 --> 00:24:34.040]   you're by definition, probably not great at spending.
[00:24:34.040 --> 00:24:35.240]   I mean, all is equal, right?
[00:24:35.240 --> 00:24:37.680]   So the question is, how can we get over that guilt?
[00:24:37.680 --> 00:24:38.840]   And there's a lot of different ways to do it.
[00:24:38.840 --> 00:24:41.800]   One rule I came up with is like, I call it the two X rule.
[00:24:41.800 --> 00:24:43.440]   So if you wanna go splurge on something,
[00:24:43.440 --> 00:24:46.400]   you feel bad about that, like, you know,
[00:24:46.400 --> 00:24:47.600]   let's say it's gonna cost, you know,
[00:24:47.600 --> 00:24:48.920]   let's say you wanna take yourself out to dinner,
[00:24:48.920 --> 00:24:50.800]   you're gonna go out to dinner, you're gonna spend like $400,
[00:24:50.800 --> 00:24:51.960]   you're gonna spend like a lot of money,
[00:24:51.960 --> 00:24:53.480]   like a really, you're gonna buy a nice bottle of wine,
[00:24:53.480 --> 00:24:55.300]   whatever you're gonna do, right?
[00:24:55.300 --> 00:24:57.380]   You should save another 400, two X,
[00:24:57.380 --> 00:24:59.940]   and take that other 400 and invest it in something,
[00:24:59.940 --> 00:25:01.340]   you know, S&P 500 index,
[00:25:01.340 --> 00:25:03.660]   or income producing assets of some other sort,
[00:25:03.660 --> 00:25:05.460]   or you could even donate the other 400.
[00:25:05.460 --> 00:25:06.740]   If you feel like, oh, I'm gonna spend it
[00:25:06.740 --> 00:25:08.580]   instead of being selfish and just thinking about myself,
[00:25:08.580 --> 00:25:09.580]   I'll donate the other 400.
[00:25:09.580 --> 00:25:11.560]   So it's these little simple rules.
[00:25:11.560 --> 00:25:13.460]   I mean, they're not anything crazy.
[00:25:13.460 --> 00:25:15.400]   I have no data that shows that they work,
[00:25:15.400 --> 00:25:16.580]   so I can't really back that,
[00:25:16.580 --> 00:25:17.780]   but all I can say is like,
[00:25:17.780 --> 00:25:19.980]   it's these little heuristics that I like to use,
[00:25:19.980 --> 00:25:21.720]   and I know other people have found useful
[00:25:21.720 --> 00:25:22.660]   if you're trying to spend money.
[00:25:22.660 --> 00:25:24.380]   So I'm just trying to get rid of spending guilt,
[00:25:24.380 --> 00:25:25.420]   'cause I think there's a lot of people
[00:25:25.420 --> 00:25:27.580]   that have a lot of guilt around spending money,
[00:25:27.580 --> 00:25:28.700]   especially in this community
[00:25:28.700 --> 00:25:31.740]   where we're very good at accumulating, obviously.
[00:25:31.740 --> 00:25:32.900]   - We're very good at guilt.
[00:25:32.900 --> 00:25:34.260]   (laughing)
[00:25:34.260 --> 00:25:35.420]   - This is very true.
[00:25:35.420 --> 00:25:36.780]   Nick said it in passing earlier,
[00:25:36.780 --> 00:25:38.700]   but I think it's worth coming back to.
[00:25:38.700 --> 00:25:40.900]   The vast majority of retirees
[00:25:40.900 --> 00:25:42.340]   don't spend down their balance
[00:25:42.340 --> 00:25:45.180]   'cause it feels bad to see it going down.
[00:25:45.180 --> 00:25:46.580]   Vanguard actually has, I believe it's called
[00:25:46.580 --> 00:25:47.820]   a managed payout fund.
[00:25:47.820 --> 00:25:50.140]   That's a fund that's meant to act like an annuity.
[00:25:50.140 --> 00:25:53.340]   You are meant to spend whatever payments you get from it,
[00:25:53.340 --> 00:25:54.740]   and people take those payments
[00:25:54.740 --> 00:25:57.980]   and they reinvest about 25% of them back into the fund,
[00:25:57.980 --> 00:26:01.020]   which is extremely frustrating for the fund manager
[00:26:01.020 --> 00:26:03.060]   who's like, you are using my product wrong.
[00:26:03.060 --> 00:26:04.460]   Why are you doing this to me?
[00:26:04.460 --> 00:26:05.500]   I don't want inflows.
[00:26:05.500 --> 00:26:06.980]   Stop it.
[00:26:06.980 --> 00:26:08.440]   One of the things that we've seen,
[00:26:08.440 --> 00:26:11.540]   so this is not a plug, it's just an explanation.
[00:26:11.540 --> 00:26:12.980]   At Betterment, you can use goals.
[00:26:12.980 --> 00:26:15.340]   You can say like, this is the thing that I want for this.
[00:26:15.340 --> 00:26:17.420]   This is my vacation fund.
[00:26:17.420 --> 00:26:19.660]   This is my nice new car fund,
[00:26:19.660 --> 00:26:20.980]   or a goal or whatever it is.
[00:26:20.980 --> 00:26:22.940]   And bookmarking things is like,
[00:26:22.940 --> 00:26:24.980]   this is the purpose of this money
[00:26:24.980 --> 00:26:27.340]   does a great deal to remove this kind of guilt
[00:26:27.340 --> 00:26:30.040]   because it's like, I saved up for,
[00:26:30.040 --> 00:26:32.500]   a really common one is a Tesla, for some reason.
[00:26:32.500 --> 00:26:34.560]   And it's like, I saved up for the Tesla,
[00:26:34.560 --> 00:26:36.260]   and now I have all this money,
[00:26:36.260 --> 00:26:37.340]   but it's in the Tesla.
[00:26:37.340 --> 00:26:39.400]   The entire purpose of this money
[00:26:39.400 --> 00:26:41.380]   is to fulfill this real life thing.
[00:26:41.380 --> 00:26:43.300]   It's not to just have the balance go up.
[00:26:43.300 --> 00:26:46.780]   And so, do it however you want.
[00:26:46.780 --> 00:26:48.540]   Set up a whole bunch of different savings accounts,
[00:26:48.540 --> 00:26:50.780]   whatever it is, it's a pain in the butt logistically,
[00:26:50.780 --> 00:26:52.780]   but put labels on things.
[00:26:52.780 --> 00:26:54.660]   So you say like, when I spend this,
[00:26:54.660 --> 00:26:55.500]   it's not gonna feel bad
[00:26:55.500 --> 00:26:57.740]   because the entire purpose of this account
[00:26:57.740 --> 00:27:01.400]   was my 10 year anniversary trip to wherever.
[00:27:01.400 --> 00:27:05.140]   - And Randy, how do you handle that with clients
[00:27:05.140 --> 00:27:08.700]   when clients are saving for multiple goals?
[00:27:08.700 --> 00:27:10.380]   They're saving for buying a house,
[00:27:10.380 --> 00:27:12.060]   they're saving for college,
[00:27:12.060 --> 00:27:13.580]   they're saving for retirement,
[00:27:13.580 --> 00:27:15.860]   they're saving for the home addition they're planning.
[00:27:15.860 --> 00:27:19.340]   How do you recommend that they manage that?
[00:27:19.340 --> 00:27:20.980]   - So what we do is we make sure
[00:27:20.980 --> 00:27:23.740]   that their emergency reserve is covered.
[00:27:23.740 --> 00:27:24.980]   And then we also make sure
[00:27:24.980 --> 00:27:26.900]   that they're putting away enough for retirement,
[00:27:26.900 --> 00:27:29.500]   and it's in very simple, low cost investments.
[00:27:29.500 --> 00:27:33.860]   But I remember one particular client who was,
[00:27:33.860 --> 00:27:36.900]   she was probably 31 at the time,
[00:27:36.900 --> 00:27:39.580]   but she was gonna buy a home in the next five years.
[00:27:39.580 --> 00:27:41.580]   And we made it very clear to her
[00:27:41.580 --> 00:27:45.580]   that the growth of the portfolio is not so important,
[00:27:45.580 --> 00:27:49.260]   anywhere near as important as the confidence you can have
[00:27:49.260 --> 00:27:52.660]   that those funds will be available in five years.
[00:27:52.660 --> 00:27:55.220]   And Nick, I think you mentioned this in your book, right?
[00:27:55.220 --> 00:27:59.220]   Here's a plug, a shameless plug for Nick's book.
[00:27:59.220 --> 00:28:02.540]   But anyways, like, it was five years down the road,
[00:28:02.540 --> 00:28:04.660]   she was putting money in on a monthly basis.
[00:28:04.660 --> 00:28:08.860]   And we, it also wasn't like something
[00:28:08.860 --> 00:28:12.860]   that she was dead set on, it has to be bought in five years.
[00:28:12.860 --> 00:28:14.420]   So she had some wiggle room,
[00:28:14.420 --> 00:28:17.020]   but we just, she was putting money in on a monthly basis.
[00:28:17.020 --> 00:28:19.620]   We recommended the Vanguard Wellesley Income Fund.
[00:28:19.620 --> 00:28:22.540]   But if it was something that they were going to use
[00:28:22.540 --> 00:28:25.460]   within two years, or even less than three years,
[00:28:25.460 --> 00:28:27.580]   we would quantify the value of it,
[00:28:27.580 --> 00:28:29.940]   work the math backward, assume a 0%,
[00:28:29.940 --> 00:28:32.940]   if not a negative 1% or negative 2% return
[00:28:32.940 --> 00:28:34.060]   relative to inflation,
[00:28:34.060 --> 00:28:37.260]   because that's the cost of short-term safety and liquidity.
[00:28:37.260 --> 00:28:39.300]   And then we just make sure
[00:28:39.300 --> 00:28:42.000]   that they manage to that goal, basically.
[00:28:43.740 --> 00:28:46.580]   - One of the things I want to talk to you about,
[00:28:46.580 --> 00:28:49.180]   sort of the flip side of feeling so guilty
[00:28:49.180 --> 00:28:52.760]   that you don't actually spend, is lifestyle creep.
[00:28:52.760 --> 00:28:56.500]   You know, the shared apartments and the hostels
[00:28:56.500 --> 00:28:58.700]   on vacation are great when you're in your 20s,
[00:28:58.700 --> 00:29:00.020]   but at some point down the road,
[00:29:00.020 --> 00:29:04.740]   you probably want to use your raises to have a bigger house,
[00:29:04.740 --> 00:29:07.420]   live in a different lifestyle.
[00:29:07.420 --> 00:29:12.420]   How do I figure out if I'm in a comfortable place,
[00:29:13.060 --> 00:29:16.340]   not spending too much?
[00:29:16.340 --> 00:29:18.840]   I mean, how do I make sure
[00:29:18.840 --> 00:29:22.100]   I don't let my lifestyle get out of hand?
[00:29:22.100 --> 00:29:27.860]   - So, I think a lot of personal finance experts,
[00:29:27.860 --> 00:29:29.840]   especially in, you know, Boglehead's community,
[00:29:29.840 --> 00:29:30.940]   may say things like, you know,
[00:29:30.940 --> 00:29:32.500]   oh, we don't want your lifestyle to creep,
[00:29:32.500 --> 00:29:35.140]   just save all your raises, et cetera.
[00:29:35.140 --> 00:29:36.460]   I actually wanted to test that,
[00:29:36.460 --> 00:29:38.460]   so I've written a blog post about this,
[00:29:38.460 --> 00:29:39.820]   it's in the book as well.
[00:29:39.820 --> 00:29:41.300]   Basically, long story short,
[00:29:41.300 --> 00:29:43.860]   you have to save like half of your raises, more or less.
[00:29:43.860 --> 00:29:46.780]   And actually, for people who have a very high savings rate,
[00:29:46.780 --> 00:29:49.020]   you actually have to save more of your raises
[00:29:49.020 --> 00:29:51.620]   to kind of end up at the same place, right?
[00:29:51.620 --> 00:29:53.100]   You can imagine someone in equilibrium,
[00:29:53.100 --> 00:29:53.940]   imagine you're saving now,
[00:29:53.940 --> 00:29:55.580]   you know you're gonna retire at 65,
[00:29:55.580 --> 00:29:57.580]   you're saving whatever you're saving, right?
[00:29:57.580 --> 00:29:59.260]   And then you get this positive shock to your income,
[00:29:59.260 --> 00:30:01.380]   you'll get a raise, it's a good thing, right?
[00:30:01.380 --> 00:30:04.040]   If you want to spend the same amount of money
[00:30:04.040 --> 00:30:05.940]   through the rest of your life and in retirement, right?
[00:30:05.940 --> 00:30:08.080]   Remember, you're already on your equilibrium path.
[00:30:08.080 --> 00:30:10.180]   The question is, when you get that extra money,
[00:30:10.180 --> 00:30:12.060]   if you spend it all now, when you hit retirement,
[00:30:12.060 --> 00:30:14.980]   you have to drop your spending again, right?
[00:30:14.980 --> 00:30:16.180]   So you can imagine that already.
[00:30:16.180 --> 00:30:18.900]   So the question is, you always have to spend less of it
[00:30:18.900 --> 00:30:21.060]   to kind of, you can raise your lifestyle a little bit,
[00:30:21.060 --> 00:30:22.140]   but then you can save the rest
[00:30:22.140 --> 00:30:24.380]   and you can still retire at the same date, right?
[00:30:24.380 --> 00:30:27.100]   'Cause if you spend all of it, or more than all of it,
[00:30:27.100 --> 00:30:28.060]   you'll have to retire later.
[00:30:28.060 --> 00:30:29.500]   You can just think about that logically.
[00:30:29.500 --> 00:30:31.420]   But long story short, basically,
[00:30:31.420 --> 00:30:32.540]   if you run all these simulations,
[00:30:32.540 --> 00:30:34.540]   different savings rates and all this,
[00:30:34.540 --> 00:30:36.020]   you have to save basically half your raises,
[00:30:36.020 --> 00:30:38.140]   which ironically fits really well with the 2X rule,
[00:30:38.140 --> 00:30:39.340]   so it's easy to remember.
[00:30:39.340 --> 00:30:41.580]   I did, the math just panned out that way.
[00:30:41.580 --> 00:30:42.860]   I did not plan on that.
[00:30:42.860 --> 00:30:45.140]   But yeah, so that's what I would say.
[00:30:45.140 --> 00:30:45.980]   Like, I've looked at it,
[00:30:45.980 --> 00:30:47.460]   and I think you can do like half your,
[00:30:47.460 --> 00:30:49.940]   so if you get a raise after a tax income of $1,000,
[00:30:49.940 --> 00:30:52.380]   you can spend an extra $500 a month, enjoy that,
[00:30:52.380 --> 00:30:53.780]   but you have to save the other 500
[00:30:53.780 --> 00:30:56.420]   to stay on track to whatever path you're on.
[00:30:56.420 --> 00:30:59.020]   So, I don't know if anyone wants that.
[00:30:59.020 --> 00:30:59.860]   - The only thing I'd throw in there
[00:30:59.860 --> 00:31:02.340]   is that there's a sort of,
[00:31:02.340 --> 00:31:05.500]   if you go hard in the early parts of your career,
[00:31:05.500 --> 00:31:08.460]   you can have a really easy latter part of it.
[00:31:08.460 --> 00:31:12.180]   Meaning, if you do like 75% of every raise
[00:31:12.180 --> 00:31:15.460]   up until the time you hit like 32, 33,
[00:31:15.460 --> 00:31:18.060]   number one, all that money's going into the market earlier,
[00:31:18.060 --> 00:31:20.380]   more time to grow, et cetera, et cetera.
[00:31:20.380 --> 00:31:22.100]   It also keeps your lifestyle low
[00:31:22.100 --> 00:31:23.460]   up until that point in time.
[00:31:23.460 --> 00:31:25.500]   Generally, right around then
[00:31:25.500 --> 00:31:27.660]   is when you are at very, very high risk
