
[00:00:00.000 --> 00:00:03.160]   (audience applauding)
[00:15:55.000 --> 00:15:57.920]   Treasury bonds are typically tax-efficient as bonds go,
[00:15:57.920 --> 00:16:00.680]   because their high credit rating
[00:16:00.680 --> 00:16:02.920]   makes for relatively less taxable income,
[00:16:02.920 --> 00:16:06.240]   and because their interest is exempt from state income tax.
[00:16:06.240 --> 00:16:09.120]   Municipal bonds are a good fit for a taxable account,
[00:16:09.120 --> 00:16:11.280]   because their interest is exempt from federal income tax
[00:16:11.280 --> 00:16:13.080]   and potentially state income tax
[00:16:13.080 --> 00:16:15.960]   if you buy bonds from within your own state.
[00:16:15.960 --> 00:16:20.400]   And shorter-term bonds tend to be more tax-efficient
[00:16:20.400 --> 00:16:21.320]   than longer-term bonds,
[00:16:21.320 --> 00:16:24.080]   because they typically pay a lower rate of interest.
[00:16:24.080 --> 00:16:26.560]   And then stuff you want to avoid in a taxable account,
[00:16:26.560 --> 00:16:28.320]   things that are tax-inefficient.
[00:16:28.320 --> 00:16:31.760]   Number one, actively managed stock funds with high turnover.
[00:16:31.760 --> 00:16:34.320]   All of that buying and selling creates costs
[00:16:34.320 --> 00:16:35.360]   to you as the investor,
[00:16:35.360 --> 00:16:36.440]   because you have to pay tax
[00:16:36.440 --> 00:16:38.000]   every time they sell something for a gain,
[00:16:38.000 --> 00:16:39.680]   and you've got no control over it.
[00:16:39.680 --> 00:16:42.520]   High-yield bonds, junk bonds.
[00:16:42.520 --> 00:16:43.880]   They pay a lot of interest.
[00:16:43.880 --> 00:16:45.560]   That's a lot of taxable income.
[00:16:45.560 --> 00:16:47.240]   That's not good.
[00:16:47.240 --> 00:16:49.240]   All-in-one funds, again, not a great fit,
[00:16:49.240 --> 00:16:51.000]   because they own some bonds with higher yields,
[00:16:51.000 --> 00:16:53.240]   which you'd rather not own in a taxable account,
[00:16:53.240 --> 00:16:55.480]   and because you don't have control over the turnover.
[00:16:55.480 --> 00:16:57.120]   The fund can sell something,
[00:16:57.120 --> 00:16:58.760]   can sell one of the underlying funds,
[00:16:58.760 --> 00:17:01.720]   and then you've got a big tax cost to pay.
[00:17:01.720 --> 00:17:03.160]   And real estate investment trusts,
[00:17:03.160 --> 00:17:05.000]   just because relative to other stocks,
[00:17:05.000 --> 00:17:06.200]   they pay more dividends,
[00:17:06.200 --> 00:17:09.160]   and those dividends are taxed at a higher tax rate.
[00:17:09.160 --> 00:17:13.480]   So the way this whole asset location thing typically looks,
[00:17:13.480 --> 00:17:15.640]   you've got your Roth account,
[00:17:15.640 --> 00:17:18.560]   and you fill it up with the highest returning asset, stocks.
[00:17:18.560 --> 00:17:20.840]   And again, that doesn't have to be complicated.
[00:17:20.840 --> 00:17:22.360]   Total stock market fund, and you're done.
[00:17:22.360 --> 00:17:25.040]   Or total international, or total world, whatever,
[00:17:25.040 --> 00:17:28.440]   just a basic stock fund and call it a day.
[00:17:28.440 --> 00:17:30.560]   And then the tax-deferred account
[00:17:30.560 --> 00:17:33.240]   usually owns a mix of stocks and bonds.
[00:17:33.240 --> 00:17:35.200]   And the reason for that is that, remember,
[00:17:35.200 --> 00:17:38.760]   our rules are highest returning assets in Roth,
[00:17:38.760 --> 00:17:41.640]   tax-efficient stuff, and taxable.
[00:17:41.640 --> 00:17:44.600]   There's no rules about tax-deferred.
[00:17:44.600 --> 00:17:47.320]   Anything is a fine fit for tax-deferred.
[00:17:47.320 --> 00:17:49.200]   So the job of the tax-deferred accounts
[00:17:49.200 --> 00:17:53.120]   is basically just to own whatever else we need to own
[00:17:53.120 --> 00:17:56.640]   to get the overall asset allocation for the portfolio
[00:17:56.640 --> 00:17:58.440]   to be what we want it to be.
[00:17:58.440 --> 00:18:01.880]   So because we filled up the Roth account with stocks,
[00:18:01.880 --> 00:18:03.240]   so there's no bonds there,
[00:18:03.240 --> 00:18:05.800]   and we probably want some bonds in the portfolio,
[00:18:05.800 --> 00:18:07.440]   we put bonds in the tax-deferred account.
[00:18:07.440 --> 00:18:08.720]   And then if there's also more space,
[00:18:08.720 --> 00:18:09.680]   we put some more stocks in there.
[00:18:09.680 --> 00:18:11.520]   That's basically the idea.
[00:18:11.520 --> 00:18:12.760]   And then in the taxable account,
[00:18:12.760 --> 00:18:15.080]   we want to stick with things that are tax-efficient.
[00:18:15.080 --> 00:18:18.800]   So low turnover funds, like total stock market funds.
[00:18:18.800 --> 00:18:20.320]   And with regard to bonds,
[00:18:20.320 --> 00:18:22.400]   treasury bonds, because of their lower rate of interest
[00:18:22.400 --> 00:18:24.640]   and their exemption from state income tax.
[00:18:24.640 --> 00:18:26.280]   And muni bonds, because of their exemption
[00:18:26.280 --> 00:18:29.360]   from federal income tax and potentially state income tax.
[00:18:29.360 --> 00:18:31.880]   So that's it.
[00:18:31.880 --> 00:18:36.040]   (audience applauding)
[00:18:36.040 --> 00:18:39.040]   (audience cheering)
[00:18:39.040 --> 00:18:49.040]   [BLANK_AUDIO]

