
[00:00:00.000 --> 00:00:05.480]   The holidays start here at Ralph's with a variety of options to celebrate traditions old and new.
[00:27:04.700 --> 00:27:06.700]   Nobody has any critical questions.
[00:27:06.700 --> 00:27:12.700]   Look at the media. Look at what people are ingesting and calling the news.
[00:27:12.700 --> 00:27:16.700]   I think that there's obviously – I don't want to get down on marketing or advertising.
[00:27:16.700 --> 00:27:20.700]   I think there are obviously important functions in a free market economy.
[00:27:20.700 --> 00:27:27.700]   But in my opinion, those people should have to work a little harder to win people over.
[00:27:27.700 --> 00:27:37.700]   Like there is an uncritical nature of adults on certain issues, even people who are very, very smart,
[00:27:37.700 --> 00:27:41.700]   people who have skills that I'm just always impressed by.
[00:27:41.700 --> 00:27:48.700]   I remember having political arguments with a dentist, a brilliant man in some respects,
[00:27:48.700 --> 00:27:54.700]   but his attitudes politically, I was just like, "You're allowed to put a drill in a person's mouth?"
[00:27:54.700 --> 00:27:56.700]   With this kind of thinking.
[00:27:56.700 --> 00:28:03.700]   So the compartmentalization of knowledge or lack thereof is very interesting.
[00:28:03.700 --> 00:28:10.700]   I think for pupils and for parents, we could say that the schools aren't working.
[00:28:10.700 --> 00:28:19.700]   But there is certain corporate interests or government interests or even academic interests that really,
[00:28:19.700 --> 00:28:23.700]   I would say, if you could get those people to be honest, they like what the schools are doing.
[00:28:23.700 --> 00:28:30.700]   I would say the schools don't work because they teach three primary lessons, three primary hidden lessons.
[00:28:30.700 --> 00:28:35.700]   The first one I already mentioned was obedience. The second, conformity.
[00:28:35.700 --> 00:28:42.700]   And as a result of those two lessons, I think you get kind of an intellectual apathy.
[00:28:42.700 --> 00:28:52.700]   If you're obeying and conforming, that leads to obviously a lack of energy when it comes to thinking.
[00:28:52.700 --> 00:28:57.700]   There's not a lot of thinking required in obedience and conformity.
[00:28:57.700 --> 00:29:01.700]   So I would say in that respect, the schools do not work.
[00:29:01.700 --> 00:29:06.700]   And largely, that's by design.
[00:29:06.700 --> 00:29:15.700]   I think sometimes if I talk about it in too shorthand a way, it sounds like an evil plan, but it really wasn't.
[00:29:15.700 --> 00:29:23.700]   It was the misguided good intentions in a lot of cases that paved this road to hell.
[00:29:23.700 --> 00:29:31.700]   And it's a long story. I wanted to ask you how much time you wanted to spend on the history of school.
[00:29:31.700 --> 00:29:35.700]   Did you want a five minute version, a ten minute version? What were you thinking?
[00:29:35.700 --> 00:29:41.700]   I want to give it a... It can't be as long as Underground History of American Education.
[00:29:41.700 --> 00:29:45.700]   Otherwise we'd be here for about 50 hours.
[00:29:45.700 --> 00:29:52.700]   But I don't want to give it a five minute version because this is an aspect of history that I'm fascinated with.
[00:29:52.700 --> 00:29:59.700]   And what's so interesting is that I was always excellent at history as far as passing the test.
[00:29:59.700 --> 00:30:04.700]   I got a five on my AP US History exam and I knew how to study, but I always hated it.
[00:30:04.700 --> 00:30:09.700]   And then I became an adult and I started studying a little bit of history of things that I cared about.
[00:30:09.700 --> 00:30:15.700]   And now I'm essentially obsessed with history because if I can understand the history of something,
[00:30:15.700 --> 00:30:22.700]   then that allows me to understand a little bit more about... That allows me to understand the present
[00:30:22.700 --> 00:30:27.700]   with a little bit more of a clearer lens on what's actually happening.
[00:30:27.700 --> 00:30:34.700]   So let's trace through the history of the school system. And we can take as much time as we need.
[00:30:34.700 --> 00:30:38.700]   How did we get to where we are today?
[00:30:38.700 --> 00:30:46.700]   Sure. Well, on my show, in most of my narratives about this, we're usually starting the story of public schooling
[00:30:46.700 --> 00:30:50.700]   in the Kingdom of Prussia, which was in Central Europe where Germany is today,
[00:30:50.700 --> 00:30:58.700]   usually in the 1810s, or sometimes we can start the story in the United States in the 1840s
[00:30:58.700 --> 00:31:04.700]   or really the 1850s where that Prussian system was spread.
[00:31:04.700 --> 00:31:10.700]   Now, before I go into that in any detail, I think it's worth pointing out that the concept of education
[00:31:10.700 --> 00:31:15.700]   as a public good on a national scale predates both of those periods.
[00:31:15.700 --> 00:31:21.700]   I mean, there's legislation in government action regarding the idea of education as a public good
[00:31:21.700 --> 00:31:27.700]   all the way back into the 1780s. And there's something called the Northwest Ordinance
[00:31:27.700 --> 00:31:37.700]   where there was basically requirements for systems of public schooling to be set up every time a new township was established.
[00:31:37.700 --> 00:31:44.700]   And this also includes like how do we raise money through taxes and how is land allocated for this purpose?
[00:31:44.700 --> 00:31:53.700]   And into the 19th century, there was more legislation regarding land grants for not just public schools,
[00:31:53.700 --> 00:32:00.700]   but also colleges and all the way into like the 1860s during the Civil War
[00:32:00.700 --> 00:32:10.700]   when they're talking about specific purposes of teaching agriculture, mechanical arts, industrial education, things like that.
[00:32:10.700 --> 00:32:16.700]   Now, the interesting thing is that nowhere in the U.S. Constitution, which is allegedly,
[00:32:16.700 --> 00:32:21.700]   I'm told it's supposed to be like the guiding document of the United States government.
[00:32:21.700 --> 00:32:26.700]   Is there any mention of education as a public good on a national scale?
[00:32:26.700 --> 00:32:32.700]   Therefore, it should be a state's issue, according to the 10th Amendment,
[00:32:32.700 --> 00:32:39.700]   that all the powers that are not explained as a role of the federal government are left to the states.
[00:32:39.700 --> 00:32:47.700]   For some time, that was the case, even when a lot of academics and intellectuals started to have designs
[00:32:47.700 --> 00:32:55.700]   for national schooling or even a national curriculum, which is a very old idea that's still being pushed today.
[00:32:55.700 --> 00:32:59.700]   Education was really up to the states.
[00:32:59.700 --> 00:33:06.700]   And of course, even today, education is funded to a large degree on a local level,
[00:33:06.700 --> 00:33:10.700]   even though it is controlled to a large degree on the federal level.
[00:33:10.700 --> 00:33:21.700]   And I think one of the important changes in this was in the 1860s, there was the 14th Amendment, right after the Civil War.
[00:33:21.700 --> 00:33:28.700]   And basically what the 14th Amendment does is it guarantees rights to all citizens.
[00:33:28.700 --> 00:33:30.700]   And there's certainly a lot of questions in that statement.
[00:33:30.700 --> 00:33:38.700]   But the actual text is something like anybody who's born in the United States or becomes a naturalized citizen.
[00:33:38.700 --> 00:33:49.700]   You know, no state can make any laws that deny them the privileges or immunities or protections under the United States.
[00:33:49.700 --> 00:33:56.700]   So in other words, and what's kind of sneaky here is that everybody is now not a citizen of their state,
[00:33:56.700 --> 00:33:59.700]   but a citizen of the United States.
[00:33:59.700 --> 00:34:06.700]   And the federal government, because of this, sees people working within the federal government
[00:34:06.700 --> 00:34:15.700]   or people working around the federal government, see the federal government as having all kinds of new responsibilities to its citizens.
[00:34:15.700 --> 00:34:22.700]   All documentation regarding the United States prior to the Civil War was written as "the United States are."
[00:34:22.700 --> 00:34:26.700]   After the Civil War, it's "the United States is."
[00:34:26.700 --> 00:34:36.700]   So, you know, that was one very important legislative piece of the history, right?
[00:34:36.700 --> 00:34:42.700]   That with the 14th Amendment and everyone becoming kind of wards of the federal government,
[00:34:42.700 --> 00:34:54.700]   then you see that there's more of an impetus for a national plan of education as a public good or as a public service.
[00:34:54.700 --> 00:35:00.700]   And, you know, there's other angles that we can pursue this from as well.
[00:35:00.700 --> 00:35:04.700]   It's not as simple as just shifting to the state as a form of control.
[00:35:04.700 --> 00:35:11.700]   There's all of these religious forces around the same time that we might not really understand today.
[00:35:11.700 --> 00:35:17.700]   I think maybe like when people watch the news and they hear about like sectarian violence in Iraq,
[00:35:17.700 --> 00:35:21.700]   and then you realize that these are just two different sects of the same religion,
[00:35:21.700 --> 00:35:26.700]   and the disagreement that they have that has them at odds, that has them killing each other,
[00:35:26.700 --> 00:35:32.700]   seems like maybe even pretty arbitrary or, you know, at least kind of small.
[00:35:32.700 --> 00:35:46.700]   There's a lot of this going on in academia, and maybe more substantial as far as the religious disagreements are concerned.
[00:35:46.700 --> 00:35:57.700]   But there's an author named Sam Blumenfeld, B-L-U-M-E-N-F-E-L-D, who's done a lot of good work on this subject.
[00:35:57.700 --> 00:36:06.700]   And academia in the United States really prior to the 19th century was controlled by the Calvinists.
[00:36:06.700 --> 00:36:13.700]   Calvinists had founded Harvard University in the 17th century.
[00:36:13.700 --> 00:36:23.700]   And essentially what they believed is, I think, an idea that is pretty common to most forms of Christianity,
[00:36:23.700 --> 00:36:28.700]   this idea of the Holy Trinity. I know that's definitely the case with Catholicism,
[00:36:28.700 --> 00:36:31.700]   and it's "Father, Son, Holy Spirit."
[00:36:31.700 --> 00:36:39.700]   What comes along, and this sounds so strange that this was like such a significant turning point, I think, to us in the 21st century,
[00:36:39.700 --> 00:36:51.700]   but around the beginning of the 1800s, universities like Harvard were basically taken over by a group called the Unitarians.
[00:36:51.700 --> 00:37:01.700]   And Uni kind of gets rid of this Holy Trinity idea, that the only really holy or divine force is God,
[00:37:01.700 --> 00:37:08.700]   and the Son, Jesus, is not really divine.
[00:37:08.700 --> 00:37:17.700]   And this is like the big split, and it's seen as kind of a liberalization of dogma.
[00:37:17.700 --> 00:37:27.700]   And these people managed to take over in academia, and if salvation is not going to be--
[00:37:27.700 --> 00:37:36.700]   I'm hearing myself say this, and it sounds so silly, but this was like a huge debate and a huge turning point a couple hundred years ago.
[00:37:36.700 --> 00:37:41.700]   If salvation is not going to be delivered through the central figure in Christianity, which is Jesus,
[00:37:41.700 --> 00:37:48.700]   what eventually comes out of it is the belief that it's going to be delivered by earthly forces,
[00:37:48.700 --> 00:37:56.700]   by the guidance of the wise on earth, and it's going to be done through intellectuals,
[00:37:56.700 --> 00:38:01.700]   through academics, and essentially through the state.
[00:38:01.700 --> 00:38:11.700]   And that, in short, is the result of the shift at places like Harvard University from Calvinism to Unitarianism,
[00:38:11.700 --> 00:38:18.700]   that salvation would be delivered through an enlightened population,
[00:38:18.700 --> 00:38:23.700]   and the responsibility for that enlightenment would be in the hands of the government.
[00:38:23.700 --> 00:38:34.700]   And this is really what I believe opened the door to the embrace of this Prussian system that I mentioned at the beginning of this talk.
[00:38:34.700 --> 00:38:37.700]   But I'll pause there, just if you have any questions.
[00:38:37.700 --> 00:38:45.700]   Obviously, the implementation of the Prussian system is very important, but if you have any questions about what I've talked about so far--
[00:38:45.700 --> 00:38:48.700]   Yeah, it's valuable, and two things occur to me.
[00:38:48.700 --> 00:38:54.700]   One is, have you read the book The Messianic Character of American Education by R.J. Rush Dooney?
[00:38:54.700 --> 00:38:55.700]   I have not.
[00:38:55.700 --> 00:39:01.700]   So I have not either. It's on my reading list, and it's freely available online.
[00:39:01.700 --> 00:39:09.700]   So he comes from a Christian perspective, and he talks about basically exactly what you said, the messianic,
[00:39:09.700 --> 00:39:15.700]   the idea that education is the religion of the day.
[00:39:15.700 --> 00:39:23.700]   And what's interesting when you get into talking about religion and talking about the impact of religion on our society,
[00:39:23.700 --> 00:39:28.700]   I think--correct me if I'm wrong--you say that you're an atheist, right?
[00:39:28.700 --> 00:39:30.700]   So you're coming from a very non-religious perspective, is that right?
[00:39:30.700 --> 00:39:32.700]   Yeah, I'm coming from a very non-religious perspective.
[00:39:32.700 --> 00:39:37.700]   Right. And so I come from a very--I don't like the word "religious" because I'm actually far out of the mainstream,
[00:39:37.700 --> 00:39:41.700]   but I come from a very--I'll use the word "religious."
[00:39:41.700 --> 00:39:49.700]   I come from a very Christian religious perspective, and so it's very important to me, and I have some pretty strong opinions on it.
[00:39:49.700 --> 00:39:56.700]   What's interesting, though--and Rush Dooney as well, he comes at it from an extremely Christian perspective.
[00:39:56.700 --> 00:40:05.700]   So what's interesting to me is that in this conversation, lest anybody think that it's a matter of one side versus the other,
[00:40:05.700 --> 00:40:10.700]   all the history that you've just shared is all the history that I have found as well,
[00:40:10.700 --> 00:40:16.700]   and yet you're coming at it from the perspective of an atheist, and I'm coming at it from the perspective of a devout Christian.
[00:40:16.700 --> 00:40:27.700]   And it's dramatic how this--this is what fascinates me, is that we can both recognize the course of facts that take over.
[00:40:27.700 --> 00:40:35.700]   And I don't think you can understand history without understanding even the history of religion,
[00:40:35.700 --> 00:40:40.700]   because it's such a dramatic factor of control in societies.
[00:40:40.700 --> 00:40:45.700]   And you go back and you start studying the history of religion, even today you look at Christian denominations,
[00:40:45.700 --> 00:40:52.700]   and you look at--as you said, I don't understand the conflicts in Islam between the different sects of Islam.
[00:40:52.700 --> 00:40:55.700]   I have not studied it enough to even have a hint of understanding on it.
[00:40:55.700 --> 00:41:02.700]   But I look, and you trace the course of conflict between various Christian denominations,
[00:41:02.700 --> 00:41:07.700]   as the priests and the religious people took over, and then this denomination against that,
[00:41:07.700 --> 00:41:13.700]   and you can't--if you don't understand that, you can't understand the history of the United States, or frankly, the world.
[00:41:13.700 --> 00:41:18.700]   So that is my--just my indicate--just I wanted to comment on that,
[00:41:18.700 --> 00:41:21.700]   because if anyone is concerned about--oftentimes in our society,
[00:41:21.700 --> 00:41:28.700]   we're so polarized with an inability to have a discussion going back and forth about history,
[00:41:28.700 --> 00:41:31.700]   that immediately we start to say, "Well, that can't possibly be true."
[00:41:31.700 --> 00:41:32.700]   No, it is true.
[00:41:32.700 --> 00:41:35.700]   And the religious control over society is amazing.
[00:41:35.700 --> 00:41:36.700]   So keep going.
[00:41:36.700 --> 00:41:37.700]   Yeah, absolutely.
[00:41:37.700 --> 00:41:44.700]   I have this kind of running joke on my show, and it's a joke, where I call the British the idiots of history,
[00:41:44.700 --> 00:41:49.700]   because every time they go somewhere, basically something bad happens.
[00:41:49.700 --> 00:41:53.700]   And, you know, almost like they're this Mr. Bean character.
[00:41:53.700 --> 00:41:56.700]   And obviously that's a gross simplification.
[00:41:56.700 --> 00:41:57.700]   Sure.
[00:41:57.700 --> 00:42:03.700]   And it's not representative of how I really think we need to look at history,
[00:42:03.700 --> 00:42:09.700]   which is, to some extent, we have to be willing, even though it's hard and frustrating at times,
[00:42:09.700 --> 00:42:12.700]   to examine people in the context of their times.
[00:42:12.700 --> 00:42:13.700]   Right.
[00:42:13.700 --> 00:42:20.700]   And people--most people who lived will--if we look at them through the lens of the 21st century
[00:42:20.700 --> 00:42:27.700]   and what we know and what most of us believe, they will look completely insane.
[00:42:27.700 --> 00:42:35.700]   But, you know, to understand the importance, the weight that this carried in academia
[00:42:35.700 --> 00:42:41.700]   at the beginning of the 1800s, I think is very, very important.
[00:42:41.700 --> 00:42:46.700]   And it humanizes people as well, because it's very easy to say, "Oh, these jerks, you know,
[00:42:46.700 --> 00:42:52.700]   they wanted to--they found this cruel schooling system in Central Europe that, you know,
[00:42:52.700 --> 00:42:57.700]   five generations later would be the Third Reich, and they brought it to America,
[00:42:57.700 --> 00:43:02.700]   and either, you know, that's just a terrible, irresponsible lack of foresight or an evil plan."
[00:43:02.700 --> 00:43:07.700]   And obviously it's way more nuanced than that.
[00:43:07.700 --> 00:43:14.700]   You know, so to move into the Prussian connection here, one of the people most responsible
[00:43:14.700 --> 00:43:19.700]   for the implementation of the Prussian system in the United States in the 19th century
[00:43:19.700 --> 00:43:23.700]   was Horace Mann, who was a Unitarian.
[00:43:23.700 --> 00:43:28.700]   And it was--I think it's worth talking a little bit--for people who are totally unfamiliar,
[00:43:28.700 --> 00:43:33.700]   before we get into that, just inserting a brief Prussian history.
[00:43:33.700 --> 00:43:40.700]   Obviously, in the late 1700s and early 1800s, Central and Western and Eastern Europe,
[00:43:40.700 --> 00:43:47.700]   very messy place politically. A lot of, you know, perpetually changing borders.
[00:43:47.700 --> 00:43:54.700]   Prussia is a very militaristic kingdom. It's been called--Gatto mentions this in the Underground History--
[00:43:54.700 --> 00:43:59.700]   people refer to it as an army with a country, essentially.
[00:43:59.700 --> 00:44:03.700]   Just to give you some idea of what Prussian society is like.
[00:44:03.700 --> 00:44:10.700]   And they're looking to expand West, and as they're doing this, unfortunately for them,
[00:44:10.700 --> 00:44:16.700]   they run into a guy who has a pretty good reputation for, you know, military competence
[00:44:16.700 --> 00:44:22.700]   named Napoleon in France, and he kind of beats them back, I think, like right in the first decade
[00:44:22.700 --> 00:44:27.700]   of the 1800s, it's something called the Battle of Jena.
[00:44:27.700 --> 00:44:36.700]   The Prussians, who were not new to this kind of militarism or expansionism then,
[00:44:36.700 --> 00:44:41.700]   their intellectuals, their government officials are obviously very frustrated and confused,
[00:44:41.700 --> 00:44:47.700]   especially considering the resources they've made available to, you know, military conquest
[00:44:47.700 --> 00:44:54.700]   or expansion of the kingdom. The loss to Napoleon, the embarrassing loss to Napoleon,
[00:44:54.700 --> 00:45:00.700]   basically triggers something called the Prussian Reform Movement, where over the course of the next decade,
[00:45:00.700 --> 00:45:06.700]   intellectuals and academics and philosophers like Johann Gottlieb Fichte
[00:45:06.700 --> 00:45:13.700]   are essentially looking for ways to restructure society, and one of the best ways they have
[00:45:13.700 --> 00:45:18.700]   is the setting up of a compulsion schooling system.
[00:45:18.700 --> 00:45:26.700]   And it was tiered, you know, like there was obviously a private level for a very small percentage of the population.
[00:45:26.700 --> 00:45:32.700]   I haven't mastered the pronunciation of this yet, but it was called Akademische Lehren,
[00:45:32.700 --> 00:45:38.700]   which was, you know, a very small portion, and these were children of government officials
[00:45:38.700 --> 00:45:45.700]   or, you know, the elite in society. There was another level called Real-Schulen,
[00:45:45.700 --> 00:45:54.700]   which essentially translates to "real school." It was for basically the people who were categorized
[00:45:54.700 --> 00:46:02.700]   into being the future managers of society, and then at the bottom, which is where over 90% of people wound up,
[00:46:02.700 --> 00:46:07.700]   the Volksschulen, which was the people's place or the people's school,
[00:46:07.700 --> 00:46:12.700]   and obviously the curriculum in each setting was different.
[00:46:12.700 --> 00:46:21.700]   And the common school, the Volksschulen, was essentially obedience, you know, the idea of nationalism,
[00:46:21.700 --> 00:46:30.700]   military discipline, kind of collectivism would have been taught there,
[00:46:30.700 --> 00:46:37.700]   the importance of the state above all, loyalty, duty. Those were the lessons,
[00:46:37.700 --> 00:46:43.700]   and the schools were not terribly academic. There wasn't a lot of reading.
[00:46:43.700 --> 00:46:49.700]   The teacher was certainly the star of the academic experience. It wasn't very student-centered,
[00:46:49.700 --> 00:46:57.700]   but, you know, American educators were really just fascinated by this system,
[00:46:57.700 --> 00:47:05.700]   and they started going there to see it, like basically right when it started in 1818, 1819,
[00:47:05.700 --> 00:47:11.700]   and they started sending back these favorable reports, you know,
[00:47:11.700 --> 00:47:16.700]   so and then, you know, the French sent their government officials to go and look at it,
[00:47:16.700 --> 00:47:22.700]   and they sent favorable reports, and this went on for a couple decades until Horace Mann went there
[00:47:22.700 --> 00:47:32.700]   to Prussia in the 1840s, and he came back and presented to the board, the education board in Massachusetts,
[00:47:32.700 --> 00:47:43.700]   his seventh annual report on education, and a lot of it had to do with the Prussian system of education.
[00:47:43.700 --> 00:47:49.700]   Through this and through other efforts, he was basically able to persuade other people
[00:47:49.700 --> 00:47:55.700]   who were looking to modernize and expand public schooling in America.
[00:47:55.700 --> 00:48:01.700]   Horace Mann was very involved in the Whig Party and was able to get a lot of his politician friends
[00:48:01.700 --> 00:48:11.700]   to legislate tax-supported elementary education, and it was pretty much established in Massachusetts
[00:48:11.700 --> 00:48:19.700]   by the 1850s along with something that they called "normal schools," which later became known as teacher colleges,
[00:48:19.700 --> 00:48:26.700]   "normal" just in the sense that they were to train teachers in social and educational norms.
[00:48:26.700 --> 00:48:33.700]   Once this was set up, it spread around the rest of the country, especially the Northeast, very quickly.
[00:48:33.700 --> 00:48:38.700]   What's interesting is, and this is kind of like one of the wild cards of history,
[00:48:38.700 --> 00:48:45.700]   like how successful the adoption in Massachusetts was and how quickly it spread around the rest of the country,
[00:48:45.700 --> 00:48:53.700]   it was all pretty much based on Horace Mann's report, even though there were reports prior to that.
[00:48:53.700 --> 00:48:59.700]   Mann went to Prussia and observed the schools when they were not in session.
[00:48:59.700 --> 00:49:00.700]   Really?
[00:49:00.700 --> 00:49:08.700]   So he didn't really see the function of the compulsion school system in Prussia.
[00:49:08.700 --> 00:49:09.700]   Wow.
[00:49:09.700 --> 00:49:14.700]   He kind of just imagined it.
[00:49:14.700 --> 00:49:22.700]   What Gatto says is that people were basically touring Europe, the more established countries of Europe.
[00:49:22.700 --> 00:49:26.700]   The United States at the time was less than 80 years old.
[00:49:26.700 --> 00:49:30.700]   So obviously, what are they doing in France? What are they doing in Great Britain?
[00:49:30.700 --> 00:49:35.700]   What do they do in Central Europe? Maybe what do they even do in Eastern Europe?
[00:49:35.700 --> 00:49:47.700]   And Mann was very turned off by the British class system and really saw that when he heard about the German system,
[00:49:47.700 --> 00:49:49.700]   he was very hopeful about it.
[00:49:49.700 --> 00:49:56.700]   And I think he had read the reports that had been written by another American who went 20 years earlier named John Griscom
[00:49:56.700 --> 00:50:03.700]   and a French guy who went shortly before he did named Victor Cousin.
[00:50:03.700 --> 00:50:08.700]   So all these reports and actually, if you go to Internet Archive, you can read these reports.
[00:50:08.700 --> 00:50:10.700]   Internet Archive dot org.
[00:50:10.700 --> 00:50:16.700]   And if you just grab yourself a copy of the Underground History of American Education,
[00:50:16.700 --> 00:50:21.700]   and when you find a book in there, when Gatto, John Taylor Gatto, just for those who don't know,
[00:50:21.700 --> 00:50:30.700]   a very famous public schooling critic who's been who was active from the time he retired up until about two years ago
[00:50:30.700 --> 00:50:40.700]   when he became ill, wrote this massive textbook, college textbook sized book called the Underground History of American Education,
[00:50:40.700 --> 00:50:47.700]   where he basically compiles all his research and he looks at the development of the schools from a variety of different angles.
[00:50:47.700 --> 00:50:52.700]   So it's a jumping off point for deeper research if people want to do it.
[00:50:52.700 --> 00:51:01.700]   But for most people, just reading that book would be a sufficient exploration into the history and the mission of public school in America.
[00:51:01.700 --> 00:51:08.700]   So, yeah, man goes, he looks at empty schools.
[00:51:08.700 --> 00:51:15.700]   And I mean, I guess he could have he could have interviewed people, which he probably did.
[00:51:15.700 --> 00:51:18.700]   So he got kind of this top down view. Right.
[00:51:18.700 --> 00:51:23.700]   It's like basically if I went into a, you know, a school today,
[00:51:23.700 --> 00:51:27.700]   probably would walk out with different stories depending on who I talk to. Right.
[00:51:27.700 --> 00:51:34.700]   If I talk to the principal, that would probably be the least accurate representation of what the school environment is actually like.
[00:51:34.700 --> 00:51:38.700]   Maybe if I talk to the teachers, I'd get a slightly more accurate representation.
[00:51:38.700 --> 00:51:47.700]   But if I really wanted the most authentic experience, you know, without actually having to be a student or a teacher in the school myself,
[00:51:47.700 --> 00:51:52.700]   I probably want to talk to the students. Right. Those those would probably be the people who would be most honest with me.
[00:51:52.700 --> 00:52:02.700]   And you would need a big cross sampling of the students, because speaking with the class valedictorian who excels in the environment would be very different than speaking to the student who,
[00:52:02.700 --> 00:52:12.700]   you know, dropped out two years ago because of social reasons or because of academic reasons or the one that's just struggling just to pass and get through.
[00:52:12.700 --> 00:52:20.700]   Like depending on that's I mean, that's the key is what happens is we all put our experiences of school onto the system.
[00:52:20.700 --> 00:52:25.700]   So I did well academically in school. Academics has always been easy for me.
[00:52:25.700 --> 00:52:31.700]   So although I had, you know, certainly a learning process of a learning process, you know,
[00:52:31.700 --> 00:52:40.700]   as far around other aspects of life and the social environment, successfully navigating social relationships with with in the same way that we all do.
[00:52:40.700 --> 00:52:45.700]   Academics always came well to me. So I thrived in a structured, formal environment.
[00:52:45.700 --> 00:52:52.700]   And yet many didn't. So you would need to really many don't. And that affects the rest of their life.
[00:52:52.700 --> 00:53:01.700]   And so you need you would need a broad cross sampling of the students to even approach getting an accurate accounting of it.
[00:53:01.700 --> 00:53:14.700]   Absolutely. So I totally agree with you. And Mann, on the other hand, in his tour of the Prussian schools, might have, you know, interviewed a schoolmaster during his summer vacation.
[00:53:14.700 --> 00:53:21.700]   Not not exactly a good barometer for a wide experience, that's for sure.
[00:53:21.700 --> 00:53:33.700]   Right. And he kind of for some reason and I really don't know why this was, but he had this fantasy about what he wanted the schools to be.
[00:53:33.700 --> 00:53:38.700]   And obviously there was this attitude in America at the time, a growing attitude.
[00:53:38.700 --> 00:53:49.700]   And obviously, through the rest of the 19th century, this attitude really expanded and became more more of an urgent cry is that they're worried about immigration into the United States.
[00:53:49.700 --> 00:53:56.700]   And they were worried about the diluting of, you know, maybe a certain culture or a set of values.
[00:53:56.700 --> 00:54:11.700]   And the this was even though this would accelerate and really spin out of control later, they really wanted to use the schools as a way to standardize society.
[00:54:11.700 --> 00:54:21.700]   And from what Mann knew about Prussia before he went, the information that was available at the time, you know, 1830s, 1840s, they're really good at doing that.
[00:54:21.700 --> 00:54:32.700]   You know, there was really very few ways out of the Vokshalen, you know, the the common school, if that's the school to which a person was relegated.
[00:54:32.700 --> 00:54:44.700]   So they like that idea of standardization and control. I mean, a lot of the setup of the common schools was to teach, like I said before, obedience and military discipline.
[00:54:44.700 --> 00:54:54.700]   But Mann, he in the seventh annual report, he has some some interesting statements. Right.
[00:54:54.700 --> 00:55:00.700]   And one of them, I actually I'm working on a video right now. So I have a screenshot of this like right here.
[00:55:00.700 --> 00:55:10.700]   He he writes in an effort to defend or explain the system and address some of the objections.
[00:55:10.700 --> 00:55:19.700]   He says the question is sometimes asked why, with such a wide extended and energetic machinery for public education,
[00:55:19.700 --> 00:55:31.700]   the Prussians as a people do not rise more rapidly in the scale of civilization, why the mechanical and useful arts remain among them in such a half barbarous condition,
[00:55:31.700 --> 00:55:43.700]   why the people are so sluggish and unenterprising in their character, and finally, why certain national vices are not yet extirpated.
[00:55:43.700 --> 00:55:49.700]   Now, that should be for people like us. That should be an easy question to answer. Right. Right.
[00:55:49.700 --> 00:55:53.700]   Like why if they have so much school, do they suck so bad?
[00:55:53.700 --> 00:55:58.700]   You know, like that kind of that's basically what he's asking. And it's a question that answers itself.
[00:55:58.700 --> 00:56:02.700]   And it's because school is compulsory. Right. What are they being robbed of?
[00:56:02.700 --> 00:56:12.700]   You know, individuality, volition, all of those things that, you know, I think work to make people great.
[00:56:12.700 --> 00:56:18.700]   And obviously there's a there's a tremendous amount of regimentation in society outside of school.
[00:56:18.700 --> 00:56:23.700]   So then he he attempts to answer that question. Right.
[00:56:23.700 --> 00:56:32.700]   And this is really a harbinger of things to come in American schooling contained in basically a one sentence answer.
[00:56:32.700 --> 00:56:37.700]   He says these are questions. These questions may readily be answered.
[00:56:37.700 --> 00:56:47.700]   First, it is a great defect in the people schools of Prussia that the children leave them at so early an age.
[00:56:47.700 --> 00:56:54.700]   Hmm. Right. So what he's saying is, yeah, they just need more of it.
[00:56:54.700 --> 00:57:01.700]   Right. And this is a theme that continues up until Barack Obama and Arne Duncan.
[00:57:01.700 --> 00:57:13.700]   Right. You know, like the problem is, yeah, it's not working and it's just because it doesn't cost enough and we're not giving or forcing enough of it on the young people of today.
[00:57:13.700 --> 00:57:22.700]   What's startling about the statements, and I want to tie it into modern day and because and I want to keep going with the history.
[00:57:22.700 --> 00:57:31.700]   But when I first started thinking about some of these things, it was a very it continues to be a very long process for me.
[00:57:31.700 --> 00:57:42.700]   And which is why I'm having you on to kind of discuss it, because I don't feel capable of giving the subject any kind of justice, you know, as a teacher on it, because I'm a student of it.
[00:57:42.700 --> 00:57:57.700]   But what really happens is that we, I'll say I, in my experience, just being in the mainstream culture, is that I was trained by culture to think it's us versus them and we're right and they're wrong.
[00:57:57.700 --> 00:58:06.700]   And this was not a heavy influence in my family, but this was a heavy influence in just in our society and in politics.
[00:58:06.700 --> 00:58:12.700]   And so what I observed is, so for example, I'm a recovering Republican.
[00:58:12.700 --> 00:58:18.700]   And so I, you know, I see, I graduated from high school in 2003.
[00:58:18.700 --> 00:58:20.700]   So I really liked George Bush.
[00:58:20.700 --> 00:58:26.700]   And I got completely, when we invaded Iraq after 9/11, I was in ninth grade in 9/11.
[00:58:26.700 --> 00:58:28.700]   And, you know, think about it from a ninth grade perspective.
[00:58:28.700 --> 00:58:32.700]   And you look at it and you say, wow, we got to go do this.
[00:58:32.700 --> 00:58:40.700]   And I was, I'm ashamed to say, I was emphatically in favor of like, we got to go and get, you know, these terrorists.
[00:58:40.700 --> 00:58:48.700]   And then what happened is I literally, I went and campaigned, I knocked on doors when I was in college for George Bush's second election.
[00:58:48.700 --> 00:58:55.700]   And so what happened, though, is that when you are connected to a person, then you associate the person with all the good things.
