
[00:00:00.000 --> 00:00:05.840]   So the tweet was, the parishioner would be like the person involved in the laboratory,
[00:27:23.400 --> 00:27:30.400]   And so if that's a good copy, if it's got some good stuff going on there, well, that's good.
[00:27:30.400 --> 00:27:34.400]   But if it's got bad stuff going on there, well, you're screwed.
[00:27:34.400 --> 00:27:48.400]   So, I mean, the easiest explanation for why at the low end men have problems is probably, OK, well, we have a load of deleterious alleles on our X chromosomes that are not masked because we only have one of them.
[00:27:48.400 --> 00:27:53.400]   Right. So that's one thing in terms of we are the heterogametic sex.
[00:27:53.400 --> 00:27:59.400]   So we're the sex that has like so in birds, I think it's the opposite. I know it is the opposite.
[00:27:59.400 --> 00:28:04.400]   Females are the heterogametic sex. The sex determination happens through them.
[00:28:04.400 --> 00:28:12.400]   And males have like the equivalent of two Xs. ZW. And I think the males are ZZ.
[00:28:12.400 --> 00:28:20.400]   Anyway, so that's one issue. And when you think developmentally, you know, we all start out as females.
[00:28:20.400 --> 00:28:27.400]   The female is the template. And so men have to go through extra processes.
[00:28:27.400 --> 00:28:37.400]   So the end of life is the opposite. Like women go through menopause, which is a proactive physiological shutdown, not just like a long, slow decline like we go through in our reproductive processes.
[00:28:37.400 --> 00:28:43.400]   But at the beginning of life, I think it's the end of the first trimester, we go through this testosterone burst. Right.
[00:28:43.400 --> 00:28:53.400]   SRY, the sex, you know, the sex chromosome, you know, the sex determining region kicks in and we become male, we become masculinized.
[00:28:53.400 --> 00:28:59.400]   So when you have a situation, when you have extra developmental steps, hey, guess what? That can mess things up.
[00:28:59.400 --> 00:29:08.400]   OK, so we also have higher testosterone. Testosterone is antagonistic to immune response.
[00:29:08.400 --> 00:29:20.400]   So there are more males born than females, probably because the Y chromosome of the male, the sperm of a male Y chromosome is lighter than when it has an X chromosome.
[00:29:20.400 --> 00:29:26.400]   OK, so probably male sperm, quote, male sperm have an advantage in speed.
[00:29:26.400 --> 00:29:32.400]   There's about one hundred and four, one hundred and five males born for one hundred females.
[00:29:32.400 --> 00:29:40.400]   But in utero, there's a strong suspicion from people that have done like sampling on miscarriage, miscarried fetuses, that males are overrepresented.
[00:29:40.400 --> 00:29:46.400]   So we actually start out with a bigger advantage and we're already culled because of our genetic abnormality.
[00:29:46.400 --> 00:29:51.400]   Something on the order of like 10 to 50 percent of fetuses miscarry.
[00:29:51.400 --> 00:29:56.400]   It's still kind of not clear with the total numbers. It's really hard to track miscarriages early on.
[00:29:56.400 --> 00:30:04.400]   Right. And so so that that explains the downward, the low end in terms of why there might be more male, quote, geniuses.
[00:30:04.400 --> 00:30:10.400]   I think the way you might want to look at it is. There's really no reproductive value at the high end.
[00:30:10.400 --> 00:30:17.400]   It's just kind of like a freak thing. And if we're less developmentally stable.
[00:30:17.400 --> 00:30:21.400]   We can go off target a little bit more is the way I think of it.
[00:30:21.400 --> 00:30:24.400]   There's no reason you need you need to have your IQ be like once.
[00:30:24.400 --> 00:30:29.400]   There's no reason you need to be able to do algebraic topology easily.
[00:30:29.400 --> 00:30:32.400]   Yeah, there's no reason. There is some evidence.
[00:30:32.400 --> 00:30:43.400]   There is some evidence in the genomic literature now with the most recent work that there is some enrichment for schizophrenia and other things with some of these educational attainment genes.
[00:30:43.400 --> 00:30:46.400]   Like some there's some evidence. Yeah.
[00:30:46.400 --> 00:30:54.400]   But is there some reason in the ancestral environment why I don't know, having a brain capable of algebraic topology would be advantageous?
[00:30:54.400 --> 00:30:57.400]   Like, is there something that a human would need to do?
[00:30:57.400 --> 00:31:02.400]   Yeah. And then a separate question, I guess you can answer at the same time.
[00:31:02.400 --> 00:31:09.400]   Do we have an explanation for why brain size decreased by like, what was it was 10 percent or something like that?
[00:31:09.400 --> 00:31:12.400]   We're just smaller. So our bodies got smaller.
[00:31:12.400 --> 00:31:18.400]   Like when it got warmer, we got smaller, but also agriculture seems to have given us really, really weak bones.
[00:31:18.400 --> 00:31:23.400]   We got more fragile, more gracile. We shrunk some with agriculture.
[00:31:23.400 --> 00:31:33.400]   And so that natural process of that is smaller brains. I bet you average nutrition probably decreased some in terms of like quality as opposed to reliability and consistency.
[00:31:33.400 --> 00:31:39.400]   And that probably meant that, you know, smaller brain sizes are more optimal to survive through the ephemism.
[00:31:39.400 --> 00:31:45.400]   We know smaller body sizes are for sure. We know small, smaller body sizes are.
[00:31:45.400 --> 00:31:51.400]   There's been a lot of negative selection in Southern Europe and in Asia for small body size.
[00:31:51.400 --> 00:32:00.400]   And last I checked, it's pretty clear that people in the eastern part of the Indian subcontinent are shorter genetically.
[00:32:00.400 --> 00:32:05.400]   And some of it is like East Asian ancestry. But I mean, clearly, like Bengalis are just a short people.
[00:32:05.400 --> 00:32:14.400]   You know, if you just like me, like people from Bangladesh or West Bengal in the West and like they're chubby AF because they get a lot to eat.
[00:32:14.400 --> 00:32:19.400]   So it's not like genetics, you know, like I used to when I was not or not genetic, but like environment.
[00:32:19.400 --> 00:32:29.400]   I was like when I was little, people would say, like, oh, well, you know, people, you know, your parents, because my dad's short, your parents didn't eat a lot of meat.
[00:32:29.400 --> 00:32:36.400]   It's like, OK, but now that I know about genetics, nutrition and class background, I'm like, no, like my family.
[00:32:36.400 --> 00:32:40.400]   Like, you know, like people were like obese in my family, like they had enough to eat.
[00:32:40.400 --> 00:32:46.400]   They didn't suffer from the Bengal famine. And also my family's Muslim, so they eat beef and they got protein.
[00:32:46.400 --> 00:32:50.400]   No, they're just short because genetics, you know, and why?
[00:32:50.400 --> 00:32:57.400]   Well, we know the Bangla, the Bengali populations, Bangladesh, they have cholera resistance, obviously, because, you know, the issues with flooding and water.
[00:32:57.400 --> 00:33:01.400]   That's different than others. Indians have continental populations.
[00:33:01.400 --> 00:33:07.400]   There's some reasons why they're small, too. I don't know why, why Bengalis are small, but that's obviously true.
[00:33:07.400 --> 00:33:10.400]   So sorry, what's the link between cholera and height or cholera?
[00:33:10.400 --> 00:33:17.400]   There's no link. I'm just saying that there's been studies in selection. There's selection for resistance to cholera in Bengal.
[00:33:17.400 --> 00:33:26.400]   One of the canonical examples, like the Vibrio, whatever, like that, the microbe, there's clearly strong selection because of the cholera over the last couple of centuries.
[00:33:26.400 --> 00:33:35.400]   Yeah. And then what do you make of the self-domestication hypothesis, the idea that there's like a there's a set of genes that I guess they happen together.
[00:33:35.400 --> 00:33:46.400]   They're associated in many different mammals with domestication, you know, like smaller jaws, males and females looking similar and then, you know, less intelligence.
[00:33:46.400 --> 00:33:51.400]   There's a cluster of other things. But basically, the idea is that the same thing happened to humans during the agricultural revolution.
[00:33:51.400 --> 00:34:00.400]   What do you make of that? I mean, I think it's a plausible I think it hasn't really.
[00:34:00.400 --> 00:34:11.400]   It hasn't really panned out in terms of the genomics, let's put it that way, because this hypothesis has been around for a generation and it hasn't really panned out in terms of the genomics.
[00:34:11.400 --> 00:34:28.400]   So I guess what I would say is like it could be that and let's see.
[00:34:28.400 --> 00:34:34.400]   Let's see. What I would say is it could be humans are special in some distinct ways.
[00:34:34.400 --> 00:34:45.400]   OK, because because like it's been studied in foxes and other organisms extensively, but it hasn't been.
[00:34:45.400 --> 00:34:50.400]   And dogs, you know, and there's a spackling and some of the things let's talk about what you're talking about.
[00:34:50.400 --> 00:34:59.400]   Like there's certain like spackling patterns, floppy ears, just really, really common patterns across mammals because the same developmental pathways are tuned.
[00:34:59.400 --> 00:35:03.400]   We obviously don't have floppy ears and we don't show highball patterning.
[00:35:03.400 --> 00:35:06.400]   So I think I think it's a great idea.
[00:35:06.400 --> 00:35:12.400]   I just don't know for sure like how it how it operationalizes in humans.
[00:35:12.400 --> 00:35:15.400]   Let's put it that way. I mean, it's been it's been a generation.
[00:35:15.400 --> 00:35:21.400]   We have genomic resources and it hasn't really I haven't seen too much advancement in that direction.
[00:35:21.400 --> 00:35:31.400]   Gotcha. OK, so this morning you tweeted, if everyone who attends a church thinks that the point of church is to bask in the work of fellow parishioners rather than worshipping God, the church won't last long.
[00:35:31.400 --> 00:35:37.400]   And then you follow that up with a tweet that said in parentheses, I'm not talking about religion.
[00:35:37.400 --> 00:35:41.400]   So I generally don't know what you're what you're referring to that tweet.
[00:35:41.400 --> 00:35:45.400]   I don't know if you meant to keep it unsaid, but I was just kind of curious.
[00:35:45.400 --> 00:35:48.400]   Yeah, I was being stressed and I was having a discussion.
[00:35:48.400 --> 00:35:52.400]   I'll tell you what it was having a discussion with a scientist friend of mine.
[00:35:52.400 --> 00:35:55.400]   We're talking about collegiality and truth.
[00:35:55.400 --> 00:36:08.400]   And, you know, it's like sometimes sometimes it seems like in science today, and it's just not just online, but just in general, you know, like the community.
[00:36:08.400 --> 00:36:14.400]   And just like, you know, comfort, I guess, I don't know, is like prioritized.
[00:36:14.400 --> 00:36:22.400]   And a lot of it's fake, you know, science is like it is like is like.
[00:36:22.400 --> 00:36:27.400]   It's like it's like management consulting, it's up or out, you know.
[00:36:27.400 --> 00:36:32.400]   So all this stuff about, like, support and it's just fake.
[00:36:32.400 --> 00:36:39.400]   Right. One percent of one percent of incoming graduate students will have like a tenured R1 research.
[00:36:39.400 --> 00:36:48.400]   One top research, one position like, you know, relevant one. Right. So all this stuff about how we're here to support, you know, like we're here to separate the wheat from the chaff.
[00:36:48.400 --> 00:36:59.400]   So that's kind of like fake right there. But, you know, there's a lot of talk about, you know, just kind of community and not making people uncomfortable and inclusion and equity.
[00:36:59.400 --> 00:37:03.400]   And I'm just like science is like super inequitous.
[00:37:03.400 --> 00:37:09.400]   Right. It's not like it's not like it's not like pediatrics or something. Right.
[00:37:09.400 --> 00:37:16.400]   Yeah, there are superstar pediatricians, but look, the average pediatrician makes a difference and pediatricians, a pediatrician and science.
[00:37:16.400 --> 00:37:22.400]   You have like a few superstars who I mean, like it's hyper Pareto principle. Right.
[00:37:22.400 --> 00:37:27.400]   It's not like the twenty eighty. It's like, you know, the five to ninety five, you know.
[00:37:27.400 --> 00:37:33.400]   So anyway, it's just like a little strange there. And, you know, the whole idea is like truth.
[00:37:33.400 --> 00:37:39.400]   And, you know, I've you know, I'm I I've just seen things where it's like, oh, people like that's uncomfortable.
[00:37:39.400 --> 00:37:43.400]   You can't say that. That makes people like one.
[00:37:43.400 --> 00:37:48.400]   It's a very, very winnowing profession. They haven't changed that no matter what you say.
[00:37:48.400 --> 00:37:53.400]   Like you can repeat these mantras, but it doesn't matter. Like it's a winnowing profession.
[00:37:53.400 --> 00:38:05.400]   And the other thing is, you know, like if a science was here for the truth, like if that's not the primary focus, if you're here for like quality of life.
[00:38:05.400 --> 00:38:10.400]   You know, I don't know. Why are we funding it then?
[00:38:10.400 --> 00:38:15.400]   You know, I don't know. Yeah. Yeah. Yeah. Yeah. It makes sense.
[00:38:15.400 --> 00:38:24.400]   It's not only unequal in the sense that there's like a lot of curve where a small minority of scientists make the largest, much larger portion of the total contribution to science, but it's also unequal.
[00:38:24.400 --> 00:38:27.400]   I think it was you who said this or wrote about this. I don't know where I saw this.
[00:38:27.400 --> 00:38:37.400]   But professors, the career professorship has the highest heredity in the sense that the highest correlation between the parent being a professor and child being a professor.
[00:38:37.400 --> 00:38:42.400]   Yeah. Yeah. Yeah. I didn't. I mean, I probably retweeted it.
[00:38:42.400 --> 00:38:46.400]   I mean, that's not that's obvious. I didn't talk about it because I was like, OK, everyone knows this.
[00:38:46.400 --> 00:38:49.400]   Everybody in science knows this. My dad was a professor, by the way.
[00:38:49.400 --> 00:38:56.400]   But anyway, I'm not. I'm just saying that like everybody who. So one thing is I have a friend.
[00:38:56.400 --> 00:39:07.400]   You know, so people in science, people who go into graduate school in science, academic science, they, you know, read the first generation as a thing is because it's so skewed toward professional managerial class people in general.
[00:39:07.400 --> 00:39:13.400]   It's very, very class biased, you know, so. Yeah.
[00:39:13.400 --> 00:39:21.400]   Anyway, it's very class biased, but even people who come from professional managerial backgrounds, if they didn't come from academia, they don't always know everything.
[00:39:21.400 --> 00:39:35.400]   So I have a friend who came from like very upper upper middle class background and, you know, he admitted like, yeah, like he had to learn some things in terms of what you do to make it in science.
[00:39:35.400 --> 00:39:42.400]   Because, you know, his I think his dad's a lawyer. I think his dad's a lawyer. But, you know, so, you know, I mean, it's the same thing in medicine.
[00:39:42.400 --> 00:39:55.400]   Like, I have a friend who's in medicine. I think his parents are engineers. And, you know, he's he said that they told him for medical school interviews, it's going to count against you that your parents aren't doctors because they just assume you don't know as much about like how to make it the profession.
[00:39:55.400 --> 00:40:03.400]   Right. And so there's tacit stuff that gets passed on. Like, I have a friend. He's he is a research one professor. He does have tenure. He has succeeded.
[00:40:03.400 --> 00:40:17.400]   But he comes from a very working class background. And by the time he got to the postdoctoral fellow stage, which is after Ph.D., before professor, he was like talking to people and they were talking about their choices that they made as undergrads and blah, blah, blah.
[00:40:17.400 --> 00:40:27.400]   And he just thought to himself and, you know, he's. He's in like in his field, he's in a top 10 institution, not like Harvard, but he's in a top.
[00:40:27.400 --> 00:40:37.400]   So he's doing really well. So I don't want to under undersell how much he's accomplished. But, you know, he literally told me he was like, you know, I just thought to myself, I was like, I never had a chance.
[00:40:37.400 --> 00:40:47.400]   You know, because he just I mean, he did well, obviously, but like he never planned this way. He never optimized his own life because he just he didn't have that background, you know?
[00:40:47.400 --> 00:41:02.400]   Yeah. I thought he never had a chance. So, you know, that is what on the margin. It makes a big difference. I think this is why there's a lot of virtue signaling from some people who, you know, like some of the most.
[00:41:02.400 --> 00:41:10.400]   There's a there's a professor I can name who it is explicitly, but people who follow academic Twitter probably know who I'm talking about.
[00:41:10.400 --> 00:41:19.400]   They work in biomedical science and, you know, they do periodic virtual signaling, just like standard progressive stuff.
[00:41:19.400 --> 00:41:25.400]   But like I think their uncle was like a Nobel Prize winner and they did research in their uncle's lab when they were in high school.
[00:41:25.400 --> 00:41:37.400]   So, I mean, this is a person who got a huge leg up by family. I mean, they're smart. OK, but OK, like they knew exactly how to succeed in science because they had all the family connections in the world.
[00:41:37.400 --> 00:41:46.400]   And, you know, so now I think they overcompensate. I think she overcompensates, to be honest. That's what everyone assumes privately. That's what they say.
[00:41:46.400 --> 00:41:57.400]   And I think it's probably true. You know, there's other people like that where, you know, online there's a couple there's there's there's one guy online who's super, super progressive.
[00:41:57.400 --> 00:42:06.400]   But a friend of mine told me he's like a notorious dick. To his people in his lab where it's like he's a really bad boss.
[00:42:06.400 --> 00:42:12.400]   He's really mean, really demanding. So obviously he's just covering his butt like on social media.
[00:42:12.400 --> 00:42:33.400]   So anyway, like my tweet was basically alluding to the fact that, like, well, if you're not there for the right reasons, if everyone's just there to collect a salary or they don't know what to do with their life or like they like hanging out with this crew and being on the same, like, I don't know, ideological team, kind of like, OK, like, I mean, what is the what is the point of science then?
[00:42:33.400 --> 00:42:44.400]   You know, what is the point of where why are you here? Why aren't you an accountant or a CPA or something? I don't know. It doesn't it doesn't make sense. You know, you're supposed to be here for a higher calling.
[00:42:44.400 --> 00:42:56.400]   And so, OK, so the tweet was the parishioner, the parishioner would be like the person involved, the laboratory, the research institution. And God is the truth.
[00:42:56.400 --> 00:43:12.400]   And if you're not there for the truth. Eventually, the institution is not going to make it, it's just going to kind of dissolve, because at the end of the day, if you don't have passion for research, if you don't passion for the truth, what's the point?
[00:43:12.400 --> 00:43:24.400]   Yeah, yeah. There's this professor we both know, but obviously I'm not going to say who it is. And so his his his his kids also want to become professors.
[00:43:24.400 --> 00:43:42.400]   So the kid, they just graduated high school and then so they had a peer reviewed published paper while they were in high school, because, you know, obviously the professor had guided guided them so that they would be in a good position to become a professor themselves.
[00:43:42.400 --> 00:43:51.400]   Right. So when you consider that kind of advantage and someone who just goes to college, like, oh, this subject seems interesting to me, maybe I should consider a graduate academic career here. Obviously, there's like no comparison.
[00:43:51.400 --> 00:44:00.400]   And in just the level of advantage you have, if you have been planning it out like. Yeah, I don't know. I don't know what's going on here.
[00:44:00.400 --> 00:44:17.400]   I've talked to multiple friends who are like in postdoc level and they just talk about like they can see over the last 10 years of massive inflation and publication where their postdocs now and like some of their graduate students have like two or three publications coming in.
[00:44:17.400 --> 00:44:24.400]   And like they didn't have any publications until their third, fourth year of graduate school, and they went to the same university. So what's happening here?
[00:44:24.400 --> 00:44:35.400]   You know, and I mean, you know, that's like, OK, like in the past, they didn't publish as much. They did a lot of science. So this is this is like one of those issues when you devise a metric.
[00:44:35.400 --> 00:44:48.400]   To measure something, eventually the metric gets distorted. Right. It's just like the true metrics getting distorted. There are people who are like producing. I mean, look, I mean, some of these researchers who are like who have like 30 papers a year.
[00:44:48.400 --> 00:44:54.400]   What? What? What? You know, I mean, you're not contributing. You're just you're not really contributing to it, you know?
[00:44:54.400 --> 00:45:07.400]   So yeah, yeah. Yeah. There's like there's like full time bloggers who don't output as many blog posts as you are outputting papers. Right. Yeah, yeah, yeah. I mean, yeah, yeah.
[00:45:07.400 --> 00:45:18.400]   OK, so within the spheres that I travel and maybe that you travel as well, like EA just and stuff, there's this idea that we are living in like a very important time in history.
[00:45:18.400 --> 00:45:27.400]   And then there's like there's like a step function. Right. So you have like different steps, like agriculture, domestication, metallurgy, industrialization.
[00:45:27.400 --> 00:45:36.400]   And like we're at another step right now. So from all the people I know, you know the most about history, especially ancient history.
[00:45:36.400 --> 00:45:43.400]   So do you view history as a sort of a series of step functions, each one, the newest one more important than the last?
[00:45:43.400 --> 00:45:53.400]   Or do you view it as just like a sort of a gradual exponential curve? Like what is your view of your long view of history?
[00:45:53.400 --> 00:46:01.400]   I think it's mostly gradual. We reified into a step, but I think we might actually be at a step now.
[00:46:01.400 --> 00:46:08.400]   I mean, if the slope is steep enough, it's a step. Right.
[00:46:08.400 --> 00:46:15.400]   So I think we might be at a step now and there have been steps in the past, but mostly we reify.
[00:46:15.400 --> 00:46:23.400]   So the Industrial Revolution, my understanding from economic history, is really more gradual and exponential than the quote revolution.
[00:46:23.400 --> 00:46:26.400]   Agriculture was probably like that as well.
[00:46:26.400 --> 00:46:31.400]   Peter Turchin's work with some of his collaborators indicates that the Axial Age was actually more gradual.
[00:46:31.400 --> 00:46:37.400]   Some of the coalescing of ideas, it wasn't like a step within one century, you know, around 600 B.C. or whatever.
[00:46:37.400 --> 00:46:44.400]   So, you know, this is just a situation where most of the time I think we we tend to like simplify it as a step.
[00:46:44.400 --> 00:46:54.400]   But, you know, you know, right now we live in an age of miracles that we don't take for granted because, you know, me, you, everybody, we're just scrambling.
[00:46:54.400 --> 00:46:57.400]   You know, we have supercomputers in our pockets. They're called phones.
[00:46:57.400 --> 00:47:08.400]   You know, we're doing, you know, science fictional video stuff. And my kids who are like my oldest kid is, say, 10.
[00:47:08.400 --> 00:47:11.400]   My youngest is like five. Right. Something like that.
[00:47:11.400 --> 00:47:20.400]   So they're they're a little dubious about this idea. Sometimes you use the phone for these non video calls.
[00:47:20.400 --> 00:47:29.400]   And they're very confused why people would do that. And they're very skeptical of this idea that that's what this phone was actually originally designed for.
[00:47:29.400 --> 00:47:38.400]   You know, so I mean, like, this is to the point where it's like, OK, like and like also like they they see a flip phone and they're very confused of how that could be a phone.
[00:47:38.400 --> 00:47:45.400]   Like, what is this ancient technology from 2007? You know, so it's just like, you know, because we have like a like a lot of people.
[00:47:45.400 --> 00:47:50.400]   We have like a desk full of phones, old phones that we never threw away because of whatever. Right.
[00:47:50.400 --> 00:47:55.400]   And so, you know, my kids saw the phone and they were like, what is this thing?
[00:47:55.400 --> 00:48:01.400]   And like, it's cool. And they're like, I'm like, oh, that's a phone. And they're like, no, but a phone square.
[00:48:01.400 --> 00:48:08.400]   You know, and they have an old rotary like toy phone. They traditionally use it as a hammer.
[00:48:08.400 --> 00:48:13.400]   You know, it's like they don't really know what the form factor is. Totally weird for them.
[00:48:13.400 --> 00:48:21.400]   So, you know, we are living through a radical change in terms of, you know, like our social technology or information technology.
[00:48:21.400 --> 00:48:25.400]   Like most of your viewers probably know Kurzweil. Information technology is exponential.
[00:48:25.400 --> 00:48:29.400]   Yeah. So there are some radical changes going on right now.
[00:48:29.400 --> 00:48:38.400]   And we need to think about what that means, because I think we're like, you know, I mean, VR is going to be a big deal.
[00:48:38.400 --> 00:48:43.400]   So I have said like I did say 20 years ago, probably.
[00:48:43.400 --> 00:48:48.400]   Again, like, you know, I know people hope Holden will be OK with him saying I've known Holden for 15 years.
[00:48:48.400 --> 00:48:54.400]   You know, Holden Karnofsky, I think he's, you know, might be one of the people you're talking about, about this century.
[00:48:54.400 --> 00:49:03.400]   And I said, like, this might be like the last century of humans in a way that we will recognize or it might be a century of regression.
[00:49:03.400 --> 00:49:18.400]   I, I think that we are in a metastable state right now where, I mean, I'm looking at you right now and you look like a primate, you know, and you are a primate, you know, but like you have access to all this technology.
[00:49:18.400 --> 00:49:25.400]   Like what's going on, especially or just in general, like I look at myself when I see myself, I don't see a primate.
[00:49:25.400 --> 00:49:35.400]   I see Raziv, you know what I'm saying? But if you look at another person, it's just like really, really like, you know, you think about it can be really, really visible.
[00:49:35.400 --> 00:49:49.400]   It's really, really visible that you're an animal of like that particular lineage, you know, when you look at it, you see where they move, you know, you think about.
[00:49:49.400 --> 00:49:55.400]   So like how long is this going to persist? Like we obviously evolved during the Pleistocene even earlier with a lot of our instincts.
[00:49:55.400 --> 00:50:00.400]   Now we have like the ability to destroy the world, our civilization, like we're not going to exterminate all life on Earth.
[00:50:00.400 --> 00:50:07.400]   Like that's just, you know, probably not even all humans. You know, there's probably going to be people in the Southern Hemisphere for sure that are going to survive.
[00:50:07.400 --> 00:50:19.400]   But it would destroy our civilization and civilizations have destroyed in the past, have been destroyed in the past by, you know, overreach, you know.
[00:50:19.400 --> 00:50:23.400]   But those civilizations had like local collapses, local regressions.
[00:50:23.400 --> 00:50:28.400]   And then they got like we got more robust with some of what you would call social technology. Right.
[00:50:28.400 --> 00:50:35.400]   So, for example, you see the Chinese dynastic cycle keeps shrinking every single time in terms of the chaotic interregnum.
[00:50:35.400 --> 00:50:42.400]   So, one, that means that the previous dynasty was its institutional structure is probably more robust to shocks.
[00:50:42.400 --> 00:50:47.400]   And then it can rewind itself back up relatively easily. Right.
[00:50:47.400 --> 00:50:52.400]   So like the first big first big unwinding is the Zhao dynasty doesn't really count.
[00:50:52.400 --> 00:50:55.400]   But let's do the Zhao. That's like 500 years decline.
[00:50:55.400 --> 00:51:05.400]   You hear the warring states and then the, you know, the Qin Han dynasty. Then there's like like a 300 year period of collapse.
[00:51:05.400 --> 00:51:12.400]   And then there's like like 150 year period of collapse. You know, it just keeps shrinking every single time.
[00:51:12.400 --> 00:51:17.400]   And so showing you that like the cultural or social technology is getting better, information technology is getting better.
[00:51:17.400 --> 00:51:20.400]   But now we're global.
[00:51:20.400 --> 00:51:28.400]   And so even if there's like a 50 year collapse, I mean, you know, there's a lot of stuff that we're going to lose, you know.
[00:51:28.400 --> 00:51:35.400]   And, you know, Sammo and others have talked about the fact that like we can't make rockets the way we could 50 years ago.
[00:51:35.400 --> 00:51:42.400]   Because a lot of those engineers are not, you know, and our military runs on like cobalt cobalt software that barely anyone can read.
[00:51:42.400 --> 00:51:51.400]   It's a cuneiform, you know, so it's like the Babylonians, like we laugh at them for like 2000 years or 1500 years.
[00:51:51.400 --> 00:51:58.400]   2000 years after the last native Sumerian speaker died, they were using Sumerian liturgy, you know.
[00:51:58.400 --> 00:52:04.400]   But we are going to have a situation soon where there's going to be almost no cobalt programmers, but we have cobalt software base.
[00:52:04.400 --> 00:52:13.400]   And so people are going to have to like, you know, train and like learn from these manuals, these ancient texts from the 1970s.
[00:52:13.400 --> 00:52:16.400]   I mean, it's not like that difficult. It's feasible.
[00:52:16.400 --> 00:52:23.400]   But the issue here is like timing and time, because you might not have enough programmers to service all the code that you have.
[00:52:23.400 --> 00:52:33.400]   So these are real issues that I think we have to deal with as primates who've organically developed this technological system and are trying to figure out how to make it work.
[00:52:33.400 --> 00:52:35.400]   Yeah, yeah.
[00:52:35.400 --> 00:52:37.400]   Sustained, sustained.
[00:52:37.400 --> 00:52:42.400]   Right. Yeah, I had Sam on just a little while back to discuss exactly these topics.
[00:52:42.400 --> 00:52:46.400]   So for the listeners who are interested, definitely check out that episode.
[00:52:46.400 --> 00:52:53.400]   Yeah. And even with something like, you know, cobalt or software engineering, like as somebody who started computer science, like even something that's that legible.
[00:52:53.400 --> 00:52:58.400]   You know, you can have sort of implicit knowledge from previous programmers or like how does the entire system work?
[00:52:58.400 --> 00:53:00.400]   And, you know, this is like literally written word, right?
[00:53:00.400 --> 00:53:01.400]   That's what a program is.
[00:53:01.400 --> 00:53:03.400]   So that's super legible.
[00:53:03.400 --> 00:53:05.400]   Compare that to other forms of manufacturing.
[00:53:05.400 --> 00:53:09.400]   I know a guy who worked at a fertilizer plant.
[00:53:09.400 --> 00:53:16.400]   And, you know, maybe I shouldn't say this on air, but he basically said, like, if somebody did something to this fertilizer plant, that's like, OK, that's a famine right there.
[00:53:16.400 --> 00:53:22.400]   Right. We've lost the source of nitrogen here.
[00:53:22.400 --> 00:53:30.400]   So, yeah. Oh, so going back to you made a very interesting comment about like we're at a point where we're using our computers to do magic.
[00:53:30.400 --> 00:53:33.400]   But the person behind that computer is a primate.
[00:53:33.400 --> 00:53:38.400]   So do you see knowing what you know about genetics and the potential malleability of our genetics?
[00:53:38.400 --> 00:53:50.400]   Do you see the future iteration as as us adding on to or modifying or selecting on the same biological substrate or do you see the future iteration?
[00:53:50.400 --> 00:53:56.400]   Do you think it's more feasible that we just move on to entirely virtual?
[00:53:56.400 --> 00:54:00.400]   We're like M's living on computers, like which seems more feasible to you?
[00:54:00.400 --> 00:54:06.400]   I mean, it would be ironic if we're a simulation that uploads ourselves into a computer.
[00:54:06.400 --> 00:54:10.400]   But I don't want to get into that. You know, I don't want to get into that.
[00:54:10.400 --> 00:54:16.400]   What's even more feasible? I think in the OK, like the biological program of redoing ourselves,
[00:54:16.400 --> 00:54:21.400]   I think is like actually it's not straightforward in terms of like, you know, minimal risk.
[00:54:21.400 --> 00:54:26.400]   There's going to be a lot of false starts, which is going to be kind of crazy. But I do think people will improve themselves.
[00:54:26.400 --> 00:54:31.400]   OK, I think they will edit themselves better over the next century.
[00:54:31.400 --> 00:54:37.400]   And but I think that there's going to be some integration with brain computer interfaces.
[00:54:37.400 --> 00:54:42.400]   Yes, I do. I mean, I haven't followed it closely, but, you know, I do move in some of the similar circles.
[00:54:42.400 --> 00:54:46.400]   And I think, you know, brain technology interfaces are going to be a big deal.
[00:54:46.400 --> 00:54:51.400]   And I think they're going to really change the game. And I think that's going to be.
[00:54:51.400 --> 00:54:58.400]   But the issue there is like. So I guess I think of gene editing, to be honest, more as like Smithian growth,
[00:54:58.400 --> 00:55:04.400]   where it's like, you know, increased efficiencies because we have the genetic variation now.
[00:55:04.400 --> 00:55:07.400]   Like we can make him smarter. We have the technology. OK, we're not we're not there yet.
[00:55:07.400 --> 00:55:11.400]   I can see that, though. I mean, we can all like understand the basic logic there.
[00:55:11.400 --> 00:55:14.400]   Like there is John John von Neumann existed. The experiment has been done.
[00:55:14.400 --> 00:55:18.400]   Yeah. So we can aspire to create like a bunch of anomalies. OK, that's great.
[00:55:18.400 --> 00:55:25.400]   Now, the issue is like with like with the with the human computer interfaces, that's never been done.
[00:55:25.400 --> 00:55:32.400]   Right. So that is that is like an innovation. That's like, you know, technology driven growth.
[00:55:32.400 --> 00:55:38.400]   That's increasing like the baseline productivity by like crazy about like that's that could be the possible quantum leap.
[00:55:38.400 --> 00:55:45.400]   So, excuse me, that could be a big deal in a good way or a bad way.
[00:55:45.400 --> 00:55:50.400]   And I think a lot of your listeners know about all the existential risk crisis and artificial.
[00:55:50.400 --> 00:55:55.400]   You know, we talk about like, you know, hostile AI and general artificial intelligence and all this stuff.
[00:55:55.400 --> 00:55:59.400]   But I mean, I mean, perhaps it'll start with us.
