
[00:00:00.000 --> 00:00:05.480]   The holidays start here at Ralph's with a variety of options to celebrate traditions old and new.
[00:26:17.900 --> 00:26:28.620]   Certainly, there are some who and more and more who buy it in the individual marketplace or who buy it on the Obamacare health insurance exchanges or who receive it through some other methodology.
[00:26:28.620 --> 00:26:32.540]   But the majority of people receive their health insurance through their employment.
[00:26:32.540 --> 00:26:43.780]   So in that circumstance, your decisions as far as how to buy health insurance, what type of health insurance to buy, are going to be just simply what's being offered to you.
[00:26:44.060 --> 00:26:48.660]   And I'm going to tell you kind of the big picture decision you have to make on that regard.
[00:26:48.660 --> 00:26:55.140]   Most people who want to own health insurance can afford to own health insurance.
[00:26:55.140 --> 00:26:56.740]   It's really a choice.
[00:26:56.740 --> 00:27:05.780]   And there are now, with the passage of the Affordable Care Act, there are now options available to every person to be able to buy health insurance.
[00:27:05.780 --> 00:27:07.420]   That was not the case in the past.
[00:27:07.700 --> 00:27:09.420]   And it's a different show.
[00:27:09.420 --> 00:27:10.900]   We'll talk about the politics.
[00:27:10.900 --> 00:27:16.980]   We'll talk about that, why that in and of itself has led to very difficult circumstances in the health insurance marketplace.
[00:27:16.980 --> 00:27:22.820]   But today, the reality is that you can choose and you can have health insurance.
[00:27:22.820 --> 00:27:35.980]   And with the premium assistance, tax credits, et cetera, the cost of owning health insurance, it's affordable for most people, especially if you are low income.
[00:27:36.740 --> 00:27:46.220]   So your decision is basically to sort through the options that you have presented to you at your job or on the health insurance exchange.
[00:27:46.220 --> 00:27:51.420]   Now, in reality, there are only a couple of decisions that you have to make.
[00:27:51.420 --> 00:28:03.020]   The biggest decision is just simply how much do you want to pay every month guaranteed versus how much do you want to pay if you need substantial health services?
[00:28:03.020 --> 00:28:05.220]   That's the biggest one.
[00:28:06.060 --> 00:28:11.260]   You also, many of you will need to decide, for example, between an HMO or a PPO.
[00:28:11.260 --> 00:28:20.860]   HMO is an acronym that stands for health maintenance organization versus a preferred provider organization.
[00:28:20.860 --> 00:28:22.100]   I think that's PPO.
[00:28:22.100 --> 00:28:35.620]   So the decision there is largely going to be based on whether or not you have a specific doctor that you want to be involved with and whether they're available on the plan.
[00:28:35.620 --> 00:28:37.740]   And what's the in-network versus out-of-network?
[00:28:37.740 --> 00:28:42.300]   I don't want to do a lot of shows on that because that information is broadly available.
[00:28:42.300 --> 00:28:55.780]   For those of you who have specific medical conditions that are being managed, for example, you have a chronic illness, you have a specific set of doctors that you need to work with.
[00:28:55.780 --> 00:29:04.020]   In that case, you'll be the expert on your health insurance needs and you'll just simply know how to look at those because you know what doctor you need.
[00:29:04.660 --> 00:29:10.100]   Those of you who aren't managing those types of conditions will probably just do like I've done and say, "Well, I don't know.
[00:29:10.100 --> 00:29:11.420]   They're probably all about the same."
[00:29:11.420 --> 00:29:13.300]   And I'll just pick whatever.
[00:29:13.300 --> 00:29:16.020]   I'll pick it based upon financial considerations.
[00:29:16.020 --> 00:29:22.700]   So let's talk about the financial considerations because that's the information that's the most relevant for radical personal finance.
[00:29:23.660 --> 00:29:38.300]   Your major decision is do you want to pay a lot of money every month and not pay much money if you need to go to the doctor or do you want to pay a little money every month and pay a lot of money if you need to go to the doctor?
[00:29:38.300 --> 00:29:41.580]   And you can only choose one of those options.
[00:29:41.580 --> 00:29:45.500]   Now, there are various scales between them, but you don't get to have both.
[00:29:46.820 --> 00:29:54.420]   You can either pay a lot regularly and a little when you go to the doctor or a little regularly and a lot when you go to the doctor.
[00:29:54.420 --> 00:29:59.460]   What you should choose will be based upon your personal risk.
[00:29:59.460 --> 00:30:15.100]   Again, if you are managing an ongoing chronic illness of some kind or if you have a high propensity towards incurring medical costs because you're sick, in those circumstances, you'll probably want to pay a higher amount every month.
[00:30:16.100 --> 00:30:31.100]   So that you can manage the expenses on a consistent basis or so that you can pay lower out of pocket total over the course of the year, you'll probably go with that option.
[00:30:31.100 --> 00:30:38.100]   If you're generally pretty healthy, then you probably just want to take whatever is the plan that is the cheapest on a monthly basis.
[00:30:38.100 --> 00:30:51.100]   And if you have savings to be able to make up for your deductible and your co-pays, if you need sick care, you're probably better off with that.
[00:30:51.100 --> 00:30:54.100]   And that'll probably come out financially better.
[00:30:54.100 --> 00:30:59.100]   You'll have to actually calculate these in your own situation.
[00:30:59.100 --> 00:31:11.100]   And that's where oftentimes it comes down to the incidence of when you expect to -- how often you expect to need medical services.
[00:31:11.100 --> 00:31:21.100]   If I could make a blanket statement that was applied to me and to every one of you and to all of us, I would have all health insurance be catastrophic coverage only.
[00:31:21.100 --> 00:31:25.100]   Now, that wouldn't work for people who have a chronic illness.
[00:31:25.100 --> 00:31:28.100]   But if I had to choose, that's really the best design.
[00:31:28.100 --> 00:31:38.100]   And by that, I mean health insurance works the best when it's only used for those big expenses that you can't pay out of pocket for.
[00:31:38.100 --> 00:31:51.100]   If you've got a flu and you've got the flu and need to go to a doctor and get some antibiotics or whatever the situation is, most people with a little bit of savings in the bank could be able to plan for that and handle that.
[00:31:51.100 --> 00:31:58.100]   And if our medical system worked primarily on a cash basis, it would probably be significantly more efficient.
[00:31:58.100 --> 00:32:02.100]   And that would be the best for you. It would be the best for the doctor. It would be the best all around.
[00:32:02.100 --> 00:32:24.100]   And then if you could pay into a health insurance system where it only provided coverage for the big illnesses, the cancer, the heart disease, the heart attack, the big stuff, the massive accident that has you in the hospital for four months, that would be great.
[00:32:24.100 --> 00:32:29.100]   Pick a big deductible, 20 grand, 10 grand, 30 grand, something like that.
[00:32:29.100 --> 00:32:36.100]   If I had the choice, I would just buy that type of insurance that just covered everything over 30 grand.
[00:32:36.100 --> 00:32:43.100]   And the reason is that anything under that, you could make a payment plan and pay that off over a couple of years if you needed to.
[00:32:43.100 --> 00:32:51.100]   I just want coverage for basically cancer. I just want coverage for, again, that six-month hospital stay because of the catastrophic car accident.
[00:32:51.100 --> 00:32:55.100]   That would be how health insurance would work really, really well.
[00:32:55.100 --> 00:33:07.100]   If you look at your options and if you're healthy and you're in good financial standing, you have savings enough to cover deductible, generally your best bet is going to be to go for that type of catastrophic coverage.
[00:33:07.100 --> 00:33:15.100]   So seriously calculate your expenses on that. And that will probably be the best type of coverage.
[00:33:15.100 --> 00:33:21.100]   Now, where those plans don't work is if all of a sudden you start incurring significant health expenses every year.
[00:33:21.100 --> 00:33:27.100]   Examples would be you have a child who has special needs and you need some kind of significant medical treatment.
[00:33:27.100 --> 00:33:33.100]   You have some kind of chronic ongoing diseases and you need significant medical treatment every year.
[00:33:33.100 --> 00:33:37.100]   Pregnancy, you have pregnancy, baby-related expenses regularly.
[00:33:37.100 --> 00:33:45.100]   So every time you reach open enrollment, sit down, look at the year ahead and think, "Do I need to change?" and calculate the numbers for your situation.
[00:33:45.100 --> 00:33:53.100]   Calculate it based upon the total out-of-pocket maximum, the total that you're paying for premiums and see what option is the best for you.
[00:33:53.100 --> 00:34:03.100]   Generally, lean towards large deductibles and small premiums if you're healthy.
[00:34:03.100 --> 00:34:08.100]   And if you're not healthy, calculate the exact numbers based upon your situation.
[00:34:08.100 --> 00:34:11.100]   I can't give any better advice than that.
[00:34:11.100 --> 00:34:15.100]   That's really how it comes out in terms of most people.
[00:34:15.100 --> 00:34:20.100]   Now, what I have found is often the plans are very, very similar.
[00:34:20.100 --> 00:34:28.100]   When I always did this with my own insurance every year, when I had regular health insurance, I would just sit down and calculate it every year during open enrollment.
[00:34:28.100 --> 00:34:36.100]   And I always found that in general, they were very similar, especially if you knew you had medical expenses coming up.
[00:34:36.100 --> 00:34:42.100]   I remember the birth of our first child. We knew, OK, there's going to be – we knew what the midwife bill was going to be.
[00:34:42.100 --> 00:34:45.100]   I knew what that is. I could calculate it out and figure out.
[00:34:45.100 --> 00:34:54.100]   And even in those cases though, it was still cheaper to go with the low premium and the high deductible.
[00:34:54.100 --> 00:35:00.100]   I think that's everything I have to say as far as large general design ramifications.
[00:35:00.100 --> 00:35:05.100]   I feel – forgive me. I feel like today's show is very clumsy and awkward and rough.
[00:35:05.100 --> 00:35:10.100]   But that's the reality. It's hard to know how to tackle this subject.
[00:35:10.100 --> 00:35:16.100]   In future shows, I will give you specifics and I'll focus primarily on – I'm going to talk about Obamacare.
[00:35:16.100 --> 00:35:22.100]   I'm going to give you details on that, again, penalties, how to get out of them, how to understand the premium assistance, tax credits, et cetera.
[00:35:22.100 --> 00:35:30.100]   I'm going to talk about healthcare sharing organizations and how those work and do extensive comparison and contrast with them.
[00:35:30.100 --> 00:35:33.100]   I'd like to do about HSAs and I'll cover some of those topics in the future.
[00:35:33.100 --> 00:35:43.100]   For now, if you have specific questions, what I plan to do is I've received some questions from some patrons of the show and others that I will try to do a Q&A format in this series at some point.
[00:35:43.100 --> 00:35:51.100]   So if you have a question on health insurance, feel free to email that in to me at joshua@radicalpersonalfinance.com and I'll be happy to sort through those questions.
[00:35:51.100 --> 00:35:57.100]   That will help me to do some Q&A. So send me your questions, joshua@radicalpersonalfinance.com.
[00:35:57.100 --> 00:36:06.100]   For now, I said back in – what was it – 379, I said I was going to be more rough and straightforward and that's what you got today.
[00:36:07.100 --> 00:36:12.100]   The LA Kings Holiday Pack is back. The perfect gift for the hockey fan in your life.
[00:36:12.100 --> 00:36:16.100]   A three-game pack starts at just $159 and includes a holiday blanket.
[00:36:16.100 --> 00:36:19.100]   Buy today and you'll receive an additional game for free.
[00:36:19.100 --> 00:36:22.100]   Don't miss out. Visit lakings.com/holiday today.

