
[00:00:00.000 --> 00:00:08.440]   [MUSIC PLAYING]
[00:19:03.800 --> 00:19:07.960]   Again, I prefer not to be a landlord to another property.
[00:19:07.960 --> 00:19:12.800]   However, based on my investment thesis, I cannot sell now
[00:19:12.800 --> 00:19:16.640]   because I'm gonna regret it, I think 10, 20 years from now.
[00:19:16.640 --> 00:19:19.600]   The next time I have some type of tenant
[00:19:19.600 --> 00:19:22.320]   or maintenance issue to make myself feel better,
[00:19:22.320 --> 00:19:25.920]   I'm just gonna revert back to my investment thesis
[00:19:25.920 --> 00:19:28.360]   that will force me to just do the work,
[00:19:28.360 --> 00:19:30.720]   stop complaining and get on with it.
[00:19:30.720 --> 00:19:34.840]   Now, owning this rental property doesn't preclude me
[00:19:34.840 --> 00:19:36.880]   from investing more passively,
[00:19:36.880 --> 00:19:39.640]   such as in private real estate funds,
[00:19:39.640 --> 00:19:42.280]   in real estate ETFs and so forth.
[00:19:42.280 --> 00:19:43.880]   It's not mutually exclusive.
[00:19:43.880 --> 00:19:45.120]   I will continue to do that
[00:19:45.120 --> 00:19:48.840]   because I want to focus more on passive income.
[00:19:48.840 --> 00:19:50.640]   Now, the tricky thing about coming up
[00:19:50.640 --> 00:19:53.320]   with an investment thesis is that you could get
[00:19:53.320 --> 00:19:57.320]   your investment thesis right, but your investment wrong.
[00:19:57.320 --> 00:19:59.440]   And you can get your investment thesis wrong,
[00:19:59.440 --> 00:20:02.280]   but still make money on your investment.
[00:20:02.280 --> 00:20:06.160]   There are multivariables that are included
[00:20:06.160 --> 00:20:09.480]   in an investment decision and you can't get them all right.
[00:20:09.480 --> 00:20:11.520]   Many factors are at play here.
[00:20:11.520 --> 00:20:14.080]   Sometimes you just get lucky.
[00:20:14.080 --> 00:20:16.760]   But as we talked about at the beginning of the show,
[00:20:16.760 --> 00:20:18.960]   the longer you stay invested,
[00:20:18.960 --> 00:20:21.080]   generally the higher the probability
[00:20:21.080 --> 00:20:23.360]   you're gonna have a positive outcome.
[00:20:23.360 --> 00:20:26.800]   So in conclusion, I wanted to share how to come up
[00:20:26.800 --> 00:20:28.960]   with a good investment thesis.
[00:20:28.960 --> 00:20:30.480]   There are 12 points.
[00:20:30.480 --> 00:20:32.920]   One, make it clear and concise.
[00:20:32.920 --> 00:20:35.720]   If you can't explain your investment thesis clearly
[00:20:35.720 --> 00:20:38.960]   to a friend or a loved one, then you're not doing it right.
[00:20:38.960 --> 00:20:41.960]   Two, it should be supported by research.
[00:20:41.960 --> 00:20:45.800]   Three, it should be aligned with your goals.
[00:20:45.800 --> 00:20:49.560]   Four, should identify investment opportunities
[00:20:49.560 --> 00:20:50.920]   here and there, right?
[00:20:50.920 --> 00:20:54.000]   You have to look for what people are missing,
[00:20:54.000 --> 00:20:55.680]   connect the dots.
[00:20:55.680 --> 00:20:58.600]   Five, you should analyze all the risks, right?
[00:20:58.600 --> 00:21:01.480]   Not only should you have blue sky and realistic scenarios,
[00:21:01.480 --> 00:21:03.360]   you should have downside scenarios as well.
[00:21:03.360 --> 00:21:05.040]   What if this is a bomb?
[00:21:05.040 --> 00:21:07.240]   What if this doesn't turn out?
[00:21:07.240 --> 00:21:09.920]   Six, you should have a time horizon.
[00:21:09.920 --> 00:21:14.080]   How long are you willing to invest in this asset?
[00:21:14.080 --> 00:21:17.240]   Or how long are you willing to give in your investment
[00:21:17.240 --> 00:21:18.800]   before you change your mind
[00:21:18.800 --> 00:21:21.800]   because management didn't come through with something?
[00:21:21.800 --> 00:21:25.680]   You should understand the company's competitive advantage
[00:21:25.680 --> 00:21:28.160]   or the city's competitive advantage
[00:21:28.160 --> 00:21:31.280]   or whatever asset class's competitive advantage.
[00:21:31.280 --> 00:21:33.360]   You should understand the financial metrics.
[00:21:33.360 --> 00:21:34.800]   That's eight.
[00:21:34.800 --> 00:21:37.960]   Nine, you should run different scenarios.
[00:21:37.960 --> 00:21:40.200]   This is scenario analysis.
[00:21:40.200 --> 00:21:44.800]   10, your investment thesis should be adaptable and dynamic.
[00:21:44.800 --> 00:21:49.200]   Always review your investment thesis every six months,
[00:21:49.200 --> 00:21:51.760]   12 years to make sure it's still on track.
[00:21:51.760 --> 00:21:55.520]   If it's not on track, then you've got to adjust accordingly.
[00:21:55.520 --> 00:21:57.520]   11, you should have an exit strategy.
[00:21:57.520 --> 00:22:00.320]   At what price point will you sell
[00:22:00.320 --> 00:22:03.560]   if the stock gets to a certain level or valuation level?
[00:22:03.560 --> 00:22:06.800]   Or at what period of time are you gonna sell
[00:22:06.800 --> 00:22:09.240]   because you're 70 years old and you're seriously tired
[00:22:09.240 --> 00:22:11.520]   and you wanna enjoy the rest of your life?
[00:22:11.520 --> 00:22:13.480]   And then finally, you should communicate
[00:22:13.480 --> 00:22:16.000]   your investment thesis to not just your friends
[00:22:16.000 --> 00:22:18.840]   and loved ones, to more people, maybe strangers,
[00:22:18.840 --> 00:22:21.120]   maybe just acquaintances while you see them
[00:22:21.120 --> 00:22:22.640]   on the playground or the tennis court
[00:22:22.640 --> 00:22:24.240]   and see what they have to say
[00:22:24.240 --> 00:22:27.160]   because they will help uncover some blind spots.
[00:22:27.160 --> 00:22:30.000]   The more blind spots you uncover,
[00:22:30.000 --> 00:22:32.000]   the more you're ready to take action
[00:22:32.000 --> 00:22:34.880]   and hedge against bad things happening.
[00:22:34.880 --> 00:22:37.840]   All right, everyone, I hope you enjoyed this solo episode
[00:22:37.840 --> 00:22:40.440]   of me talking about how I think about investing
[00:22:40.440 --> 00:22:43.480]   and how you can overcome the fear of investing.
[00:22:43.480 --> 00:22:45.520]   If you come up with that investment thesis,
[00:22:45.520 --> 00:22:49.040]   I promise you, you'll feel better about investing
[00:22:49.040 --> 00:22:51.480]   and you'll feel better about holding
[00:22:51.480 --> 00:22:55.120]   over bad times and during good times.
[00:22:55.120 --> 00:22:56.400]   If you enjoyed this episode,
[00:22:56.400 --> 00:22:59.960]   I appreciate a positive review on Apple, Spotify,
[00:22:59.960 --> 00:23:01.720]   or wherever you're listening.
[00:23:01.720 --> 00:23:03.240]   And also, if you want to subscribe
[00:23:03.240 --> 00:23:05.000]   to the Financial Samurai newsletter,
[00:23:05.000 --> 00:23:07.840]   you can join 60,000 plus others
[00:23:07.840 --> 00:23:12.840]   and subscribe at financialsamurai.com/news, N-E-W-S.
[00:23:12.840 --> 00:23:14.560]   Thanks so much.
[00:23:15.200 --> 00:23:17.800]   (upbeat music)
[00:23:18.320 --> 00:23:20.920]   (upbeat music)
[00:23:20.920 --> 00:23:22.980]   you

